InitialReturnMin,MaxIWNorm,InitialReturnStd,EpLenMean,TimestepsSoFar,J_sample_variance,MeanIW,StdIW,EpThisIter,ESSRenyi,Bound,OptimizationReturnMin,ESSClassic,ReturnMeanIW,EmpiricalD2,EpRewMean,InitialReturnMean,Iteration,InitialReturnMax,MeanIWNorm,TimeElapsed,MinIW,LearnableVariance,MaxIW,Weights,InitialBound,OptimizationReturnMean,VarianceInit,EpisodesSoFar,StdIWNorm,OptimizationReturnMax,ReturnStepMax,ReturnStepMaxmin,MeanEntropy,MinIWNorm
-117.590256,0.044618383,15.191187,104.5,4524115,7480.209,0.61361796,0.9327202,100,7.9318857,-57.120796,,30.20688,-43.203274,12.607343,-73.16924883157014,-73.16925,288,-49.358887,0.006136179,6587.162875890732,0.0016821349,,4.4618382,[-0.353  1.76 ],-77.08893,44.421005,-1.0,28800,0.009327202,68.23137,0.8549591,0.8549591,0.4189424,1.6821348e-05
-128.45047,0.060964268,14.471165,101.35,4534250,9188.451,0.60295683,0.84877926,100,6.8768983,-56.95496,,33.53899,-40.627518,14.541439,-70.64186838805675,-70.64187,289,-49.701538,0.0060295677,6600.575849056244,0.0057716845,,6.096427,[-0.178  1.754],-74.923546,57.808605,-1.0,28900,0.008487792,78.74893,0.8681263,0.8681263,0.4189424,5.7716843e-05
-106.27302,0.048401255,12.323491,99.43,4544193,8750.517,0.7528815,1.0143055,100,10.207441,-60.773537,,35.52358,-49.68579,9.796775,-69.17342154800892,-69.17342,290,-49.394676,0.0075288163,6615.211539506912,0.0065436503,,4.8401256,[-0.008  1.763],-72.71585,37.099598,-1.0,29000,0.010143056,56.87834,0.8610034,0.8610034,0.4189424,6.54365e-05
-110.89958,0.042313624,11.906181,100.59,4554252,10397.406,0.8543566,0.7983782,100,36.37494,-64.082054,,53.38314,-57.952805,2.7491455,-69.12090599909425,-69.12091,291,-49.9561,0.008543565,6633.300411462784,0.06284635,,4.2313623,[0.151 1.768],-72.81756,41.778675,-1.0,29100,0.007983781,60.94348,0.86865294,0.86865294,0.4189424,0.00062846346
-144.16313,0.03681672,15.07344,102.0,4564452,7859.671,0.5058229,0.6335925,100,8.3201685,-51.87847,,38.925648,-35.218784,12.018988,-70.66992160394788,-70.66992,292,-49.710808,0.005058229,6647.984388589859,0.0066035413,,3.681672,[0.258 1.757],-75.475365,73.49321,-1.0,29200,0.006335925,94.452324,0.8635165,0.8635165,0.4189424,6.603541e-05
-111.62659,0.0662383,12.3861265,99.1,4574362,10327.45,0.80311275,1.0810112,100,15.801786,-65.14801,,35.564564,-55.787632,6.328398,-68.6969442692399,-68.696945,293,-49.773666,0.008031126,6662.9907166957855,0.014795097,,6.62383,[0.091 1.772],-72.41783,42.92964,-1.0,29300,0.010810112,61.85292,0.8591123,0.8591123,0.4189424,0.00014795097
-103.56906,0.090668045,11.6545105,102.55,4584617,8568.063,0.7562577,1.286925,100,8.31372,-63.722313,,25.668743,-51.74909,12.028311,-71.04280837014318,-71.042816,294,-50.399635,0.0075625763,6679.6727414131165,0.008144415,,9.066805,[0.229 1.75 ],-74.49511,32.52625,-1.0,29400,0.012869249,53.169426,0.86601204,0.86601204,0.4189424,8.1444145e-05
-115.15605,0.079753436,14.166231,102.79,4594896,16488.72,0.90040857,1.2858543,100,26.250805,-68.44252,,32.90113,-60.95058,3.809407,-71.57526270166039,-71.575264,295,-50.967583,0.009004085,6693.232646942139,0.012186171,,7.9753437,[0.225 1.705],-75.4138,43.58079,-1.0,29500,0.012858544,64.18847,0.862932,0.862932,0.4189424,0.0001218617
-105.204025,0.065336026,12.168486,105.86,4605482,10184.599,0.8672331,1.2930294,100,16.99257,-71.58513,,31.026716,-63.078026,5.884925,-73.35193545982241,-73.35194,296,-50.477768,0.0086723305,6708.737091064453,0.010733182,,6.5336027,[0.24  1.738],-76.85873,31.852089,-1.0,29600,0.012930294,54.726257,0.86399573,0.86399573,0.4189424,0.00010733181
-122.545425,0.09178618,13.017026,101.51,4615633,17073.232,0.8683561,1.2231694,100,27.018414,-65.95246,,33.51022,-58.093845,3.7011795,-70.07959164828063,-70.07959,297,-50.66453,0.00868356,6725.683383464813,0.02198093,,9.178618,[0.285 1.7  ],-74.16444,52.46583,-1.0,29700,0.012231694,71.88089,0.8570614,0.8570614,0.4189424,0.0002198093
-113.4082,0.06806236,13.975173,101.86,4625819,6138.5566,0.560019,0.97180164,100,8.031491,-52.184128,,24.929758,-38.84507,12.450988,-70.70506852805615,-70.70507,298,-50.735123,0.0056001903,6744.579490661621,0.006645509,,6.8062363,[0.201 1.679],-74.485344,42.703136,-1.0,29800,0.009718017,62.67308,0.8644159,0.8644159,0.4189424,6.645509e-05
-114.86772,0.044564035,12.811776,103.03,4636122,6542.6104,0.5881817,0.8340489,100,9.198549,-53.480045,,33.21421,-40.85546,10.87128,-71.65014546573163,-71.65015,299,-50.66265,0.0058818175,6762.305331945419,0.0043590292,,4.4564037,[0.337 1.702],-75.479065,43.21758,-1.0,29900,0.00834049,64.20507,0.8691828,0.8691828,0.4189424,4.359029e-05
-106.490364,0.10942777,12.862364,99.86,4646108,5942.9023,0.65128464,1.209523,100,17.984335,-54.268303,,22.477226,-45.897987,5.560395,-69.10651096180081,-69.10651,300,-50.502323,0.006512845,6779.417732715607,0.014512677,,10.942778,[0.283 1.661],-72.6562,37.383854,-1.0,30000,0.01209523,55.98804,0.86007094,0.86007094,0.4189424,0.00014512676
-111.094666,0.02272435,13.130628,103.3,4656438,12649.206,0.9946112,0.28625193,100,93.374756,-74.73868,,92.350555,-70.906395,1.0709532,-71.38501364946366,-71.38501,301,-50.476635,0.009946112,6795.690422534943,0.5192477,,2.2724352,[0.245 1.7  ],-75.088165,39.709652,-1.0,30100,0.0028625191,60.61803,0.8681498,0.8681498,0.4189424,0.005192477
-115.32488,0.07000795,15.160757,102.4,4666678,13960.408,0.94627196,0.9396917,100,51.29744,-72.242966,,50.348896,-66.87569,1.949415,-71.37049004107713,-71.37049,302,-50.714447,0.009462721,6812.443507194519,0.06646978,,7.000795,[0.243 1.692],-75.214645,43.95439,-1.0,30200,0.009396917,64.610435,0.8632922,0.8632922,0.4189424,0.0006646978
-109.32248,0.040922187,13.532264,102.07,4676885,8441.692,0.723419,1.0106518,100,8.997104,-61.65846,,33.878258,-49.50956,11.114688,-70.42211682736874,-70.42212,303,-50.739815,0.00723419,6829.10008597374,0.0045219613,,4.092219,[0.257 1.716],-74.0662,38.90036,-1.0,30300,0.010106518,58.582664,0.86080104,0.86080104,0.4189424,4.521961e-05
-126.71345,0.031249523,16.254078,104.82,4687367,16341.936,0.9766503,0.48630005,100,83.36751,-74.964005,,80.13266,-70.338036,1.1995081,-72.85216061472893,-72.85215,304,-49.86087,0.009766503,6846.555957078934,0.25086057,,3.1249523,[0.227 1.673],-77.07594,53.861282,-1.0,30400,0.0048630005,76.85258,0.8595286,0.8595286,0.4189424,0.0025086056
-114.72075,0.020315306,12.388918,102.55,4697622,13264.63,0.98710024,0.26463714,100,94.866905,-73.55909,,93.29442,-69.63297,1.0541084,-70.74705411151052,-70.74705,305,-50.35121,0.009871003,6863.398832321167,0.53652126,,2.0315306,[0.185 1.681],-74.57108,43.973698,-1.0,30500,0.0026463715,64.36954,0.8614234,0.8614234,0.4189424,0.0053652124
-101.703094,0.07531872,11.004863,103.75,4707997,4575.648,0.58630925,0.9911841,100,5.987936,-55.005974,,25.920479,-41.152,16.700245,-71.40635931834578,-71.406364,306,-49.874252,0.0058630933,6881.623805522919,0.0020018623,,7.531872,[0.173 1.687],-74.79646,30.296736,-1.0,30600,0.009911841,51.828842,0.85911715,0.85911715,0.4189424,2.0018622e-05
-105.5576,0.063696764,12.6697,101.42,4718139,7076.8193,0.6769949,1.1389451,100,9.775765,-58.354706,,26.107513,-47.10107,10.229378,-70.22452401190996,-70.22452,307,-49.787888,0.006769949,6897.190445423126,0.00085977954,,6.3696766,[0.056 1.727],-73.7431,35.333076,-1.0,30700,0.011389451,55.769714,0.85417086,0.85417086,0.4189424,8.597795e-06
-111.9632,0.07316942,13.600231,101.88,4728327,9531.522,0.7139029,1.1866295,100,10.619499,-60.474487,,26.575836,-49.021942,9.41664,-70.71055804789066,-70.710556,308,-50.389633,0.0071390294,6912.737814664841,0.012973694,,7.316942,[0.06  1.683],-74.442665,41.25264,-1.0,30800,0.011866295,61.57357,0.8630565,0.8630565,0.4189424,0.00012973695
-93.77063,0.08346954,11.194416,101.29,4738456,6782.0454,0.78697866,1.2984563,100,10.923503,-63.021053,,26.86544,-53.56381,9.1545725,-70.01435599893331,-70.01436,309,-50.49856,0.0078697875,6928.983883142471,0.0030746446,,8.346954,[0.039 1.726],-73.14004,23.756275,-1.0,30900,0.012984563,43.272068,0.857922,0.857922,0.4189424,3.0746447e-05
-129.46373,0.05267115,13.386558,103.89,4748845,12106.749,0.6992352,1.0475339,100,6.5564737,-67.94218,,30.822863,-51.088615,15.252101,-71.95836552664638,-71.95837,310,-50.581272,0.006992352,6944.749265432358,0.0062788823,,5.267115,[0.129 1.758],-76.27383,57.505367,-1.0,31000,0.010475338,78.88246,0.86225545,0.86225545,0.4189424,6.278882e-05
-125.505844,0.07569711,14.286868,103.01,4759146,15733.613,0.87678313,1.1336254,100,25.632189,-70.85733,,37.429546,-62.594097,3.9013445,-71.465001693815,-71.465,311,-50.633938,0.008767831,6961.773461818695,0.0065253377,,7.569711,[0.015 1.727],-75.64853,54.04084,-1.0,31100,0.011336254,74.8719,0.8594285,0.8594285,0.4189424,6.525338e-05
-118.65851,0.099239826,14.701681,104.28,4769574,14340.19,0.80485326,1.3480686,100,10.924587,-68.74428,,26.278643,-56.777557,9.153664,-72.96226370915771,-72.96226,312,-49.50306,0.008048532,6977.178863763809,0.0074256975,,9.923983,[-0.112  1.735],-76.91755,45.69624,-1.0,31200,0.013480685,69.15545,0.8629564,0.8629564,0.4189424,7.4256975e-05
-117.78286,0.04966879,14.088994,98.46,4779420,14486.018,0.96585876,0.6980711,100,68.38935,-70.24421,,65.68738,-65.49669,1.4622159,-68.535180028826,-68.53518,313,-49.477844,0.009658587,6990.371587753296,0.08872691,,4.966879,[-0.098  1.777],-72.46127,49.24768,-1.0,31300,0.0069807107,68.305016,0.8621639,0.8621639,0.4189424,0.00088726904
-109.58679,0.06509506,12.067063,101.39,4789559,7640.3706,0.681582,1.0413094,100,7.8553486,-59.336617,,29.992912,-46.30332,12.73018,-70.11010204598307,-70.1101,314,-49.974396,0.0068158195,7007.336400747299,0.0065233563,,6.509506,[-0.075  1.793],-73.762985,39.47669,-1.0,31400,0.010413093,59.612396,0.86664444,0.86664444,0.4189424,6.523356e-05
-115.596344,0.049691085,14.210393,100.54,4799613,5829.321,0.5419222,0.8534375,100,7.4797735,-50.16356,,28.73479,-36.074608,13.369389,-69.79542066469789,-69.79542,315,-50.431305,0.005419222,7021.2066605091095,0.00322273,,4.9691086,[0.059 1.759],-73.648636,45.800926,-1.0,31500,0.008534375,65.16504,0.8570787,0.8570787,0.4189424,3.22273e-05
-134.79689,0.09039871,12.990421,99.55,4809568,16086.976,0.74142367,1.1897635,100,12.046937,-64.396706,,27.971504,-51.45116,8.300865,-69.08486013591289,-69.08486,316,-49.97062,0.0074142367,7036.837766885757,0.012965049,,9.039871,[0.077 1.712],-73.578094,65.71203,-1.0,31600,0.011897636,84.82627,0.8584974,0.8584974,0.4189424,0.00012965048
-120.790855,0.06259477,14.526337,104.57,4820025,8708.9,0.6477227,0.9364924,100,7.8454204,-58.994858,,32.35823,-44.619965,12.746289,-72.37747957199812,-72.37748,317,-49.873394,0.0064772265,7054.065740823746,0.0007438065,,6.259477,[0.084 1.669],-76.40383,48.41338,-1.0,31700,0.009364924,70.917465,0.8657823,0.8657823,0.4189424,7.4380646e-06
-124.80537,0.04729476,12.213156,102.24,4830249,14428.862,0.9048226,0.7205907,100,63.539364,-69.77721,,61.19071,-64.55817,1.5738275,-71.15832131773233,-71.15832,318,-50.53724,0.009048226,7071.429887771606,0.12493123,,4.729476,[-0.036  1.706],-75.3185,53.64705,-1.0,31800,0.007205907,74.26813,0.8683548,0.8683548,0.4189424,0.0012493123
-113.74712,0.059196882,14.105843,102.6,4840509,11886.672,0.90381384,0.83512676,100,44.355705,-69.943054,,53.943783,-64.250015,2.2545013,-72.08913480758667,-72.089134,319,-50.499275,0.009038138,7088.9097635746,0.027541041,,5.919688,[-0.004  1.686],-75.88071,41.65799,-1.0,31900,0.008351267,63.24785,0.85903156,0.85903156,0.4189424,0.00027541042
-124.936264,0.05952756,13.328404,104.02,4850911,7942.3496,0.58847076,0.9148858,100,7.8740115,-56.70266,,29.265083,-41.861454,12.7000065,-72.09774578720331,-72.09775,320,-50.069298,0.0058847084,7107.531341314316,0.002689721,,5.9527564,[-0.106  1.686],-76.26228,52.838516,-1.0,32000,0.0091488585,74.86697,0.8657037,0.8657037,0.4189424,2.689721e-05
-102.07704,0.057265326,11.656656,100.77,4860988,3350.324,0.51461047,0.8408696,100,5.685552,-51.629204,,27.248466,-37.359318,17.588442,-69.49507517665624,-69.49507,321,-50.028732,0.005146105,7123.119457483292,0.00023970775,,5.726533,[0.063 1.685],-72.89764,32.581966,-1.0,32100,0.008408695,52.04831,0.8643258,0.8643258,0.4189424,2.3970774e-06
-121.11557,0.036297925,15.176843,104.32,4871420,9008.86,0.73732275,0.66728216,100,36.67609,-61.33115,,54.974113,-54.664814,2.726572,-72.65442602932453,-72.65443,322,-49.84483,0.007373228,7139.477868556976,0.042750545,,3.6297927,[0.168 1.642],-76.69162,48.461143,-1.0,32200,0.006672822,71.27074,0.8629782,0.8629782,0.4189424,0.00042750544
-118.71933,0.07727119,14.957347,104.29,4881849,11407.094,0.74313945,1.1719533,100,6.0949974,-69.08117,,28.677746,-53.05191,16.406898,-72.27636242777109,-72.27636,323,-49.545578,0.0074313944,7157.427676677704,0.0018891813,,7.7271194,[0.249 1.618],-76.23367,46.44297,-1.0,32300,0.011719531,69.17375,0.86562705,0.86562705,0.4189424,1.8891813e-05
-98.80437,0.054837663,11.028954,101.85,4892034,4630.4478,0.61707544,1.0207669,100,5.846652,-56.823147,,26.76386,-43.20239,17.103806,-70.50210045397282,-70.5021,324,-49.917236,0.006170754,7175.298333406448,0.010528444,,5.4837666,[0.244 1.666],-73.79558,28.302265,-1.0,32400,0.010207668,48.88713,0.8566772,0.8566772,0.4189424,0.00010528444
-152.20137,0.044100873,14.084138,102.64,4902298,16745.443,0.69945246,0.8536721,100,10.55732,-65.35923,,40.167313,-49.745003,9.472101,-70.9374993172288,-70.9375,325,-50.20002,0.0069945236,7193.303891658783,0.015174977,,4.4100876,[0.223 1.715],-76.01088,81.26387,-1.0,32500,0.008536721,102.00135,0.8530031,0.8530031,0.4189424,0.00015174976
-113.92945,0.088379964,13.225147,102.41,4912539,10372.973,0.70069116,1.1945776,100,7.947393,-60.16037,,25.598135,-46.68929,12.582743,-70.66703904926777,-70.66704,326,-50.393303,0.0070069116,7209.0313358306885,0.0066710226,,8.8379965,[0.361 1.688],-74.46468,43.262413,-1.0,32600,0.011945776,63.536148,0.8688228,0.8688228,0.4189424,6.671022e-05
-104.31903,0.011249245,12.203277,99.68,4922507,11122.479,0.999025,0.04803461,100,99.71482,-72.52744,,99.76936,-69.04517,1.00286,-69.11684354498982,-69.116844,327,-50.234043,0.009990249,7225.759601354599,0.87950754,,1.1249245,[0.284 1.731],-72.59415,35.202187,-1.0,32700,0.0004803461,54.084988,0.86449194,0.86449194,0.4189424,0.008795075
-104.79828,0.07205632,12.091932,102.48,4932755,3323.3894,0.4923984,0.86074454,100,5.699385,-49.861073,,24.656467,-35.22856,17.545752,-70.7968903915584,-70.79689,328,-51.43548,0.004923984,7243.809870004654,0.0019307727,,7.2056327,[0.29 1.73],-74.29016,34.00139,-1.0,32800,0.008607444,53.3628,0.87016594,0.87016594,0.4189424,1.9307727e-05
-107.63405,0.07351081,12.913735,103.37,4943092,8685.478,0.733766,1.1822326,100,8.16397,-63.334675,,27.809326,-50.777912,12.248943,-71.19057235822082,-71.190575,329,-50.31743,0.0073376596,7260.708496332169,0.0044247615,,7.3510814,[0.28  1.682],-74.778366,36.443474,-1.0,32900,0.011822326,57.31662,0.8636521,0.8636521,0.4189424,4.4247616e-05
-117.66266,0.11969472,13.531091,101.97,4953289,11685.539,0.6993199,1.2750503,100,10.991083,-59.775864,,23.125021,-47.945522,9.098285,-70.79281411960721,-70.792816,330,-50.873512,0.0069931983,7277.74854016304,0.010099983,,11.969472,[0.144 1.714],-74.714905,46.869843,-1.0,33000,0.012750503,66.78915,0.860793,0.860793,0.4189424,0.00010099982
-122.53308,0.041676134,15.932417,104.81,4963770,15735.389,0.96748704,0.74975246,100,62.46917,-73.91168,,62.478725,-68.74396,1.6007897,-72.80969809234142,-72.8097,331,-41.00335,0.0096748695,7294.436720609665,0.1259375,,4.1676135,[0.273 1.683],-76.89413,49.723377,-1.0,33100,0.007497525,81.52973,0.86053634,0.86053634,0.4189424,0.001259375
-108.857216,0.037465043,13.368232,102.62,4974032,5546.55,0.60604477,0.73993826,100,5.9276094,-57.356888,,40.149834,-42.453114,16.870207,-70.87171757996083,-70.87172,332,-50.737804,0.0060604485,7311.1460201740265,0.0057538254,,3.7465043,[0.251 1.704],-74.50029,37.985497,-1.0,33200,0.0073993825,58.11941,0.8614872,0.8614872,0.4189424,5.7538255e-05
-115.47585,0.11052035,14.725962,100.99,4984131,15792.233,0.8988314,1.2685554,100,32.837082,-66.539536,,33.423843,-59.822346,3.0453374,-69.9502339142561,-69.95023,333,-50.3182,0.008988314,7328.918033123016,0.007829532,,11.052035,[0.079 1.724],-73.79942,45.52562,-1.0,33300,0.012685554,65.15765,0.86558735,0.86558735,0.4189424,7.829532e-05
-107.79148,0.057928868,12.732074,101.25,4994256,9136.597,0.76479226,1.165216,100,8.701544,-64.94816,,30.108952,-52.76766,11.492213,-70.43928326994181,-70.439285,334,-50.434948,0.007647923,7345.228613138199,0.008284537,,5.7928867,[0.071 1.755],-74.032326,37.3522,-1.0,33400,0.011652159,57.356533,0.8570365,0.8570365,0.4189424,8.284537e-05
-105.396225,0.019615505,11.481447,102.17,5004473,10881.94,0.9719131,0.34649846,100,91.08779,-72.756165,,88.72321,-69.075096,1.097842,-70.7222029773891,-70.722206,335,-49.614677,0.0097191315,7362.9112985134125,0.45073527,,1.9615506,[0.053 1.8  ],-74.2354,34.674023,-1.0,33500,0.0034649845,55.781548,0.863482,0.863482,0.4189424,0.0045073526
-106.24037,0.0683449,12.1453905,101.91,5014664,6614.73,0.6791529,1.0315746,100,7.963861,-59.207443,,30.237986,-46.65852,12.556724,-70.36188833639025,-70.36189,336,-50.112503,0.0067915292,7382.53400015831,0.0075870217,,6.83449,[0.027 1.796],-73.90323,35.878483,-1.0,33600,0.010315747,56.12787,0.8666243,0.8666243,0.4189424,7.5870215e-05
-111.58342,0.017137324,14.012007,101.74,5024838,12808.1,0.99715185,0.2247205,100,94.94219,-73.737915,,95.16665,-69.92068,1.0532725,-70.41079624608159,-70.4108,337,-49.69075,0.009971518,7400.818964719772,0.5671496,,1.7137325,[0.096 1.752],-74.13024,41.172623,-1.0,33700,0.0022472048,61.89267,0.857111,0.857111,0.4189424,0.0056714956
-105.89397,0.05057926,13.074278,101.92,5035030,4984.8403,0.5722263,0.8809928,100,6.000556,-53.796494,,29.670664,-39.386818,16.665123,-70.60340136229992,-70.6034,338,-50.369232,0.0057222624,7419.6664497852325,0.0017013224,,5.057926,[0.071 1.752],-74.133194,35.29056,-1.0,33800,0.008809929,55.524734,0.8549124,0.8549124,0.4189424,1.7013224e-05
-115.417725,0.08123866,12.117737,100.9,5045120,10542.757,0.678755,1.1095512,100,7.19172,-58.52919,,27.23165,-44.183056,13.90488,-70.04092469245195,-70.040924,339,-49.96241,0.0067875492,7435.865200042725,0.0012744673,,8.123866,[0.137 1.794],-73.888176,45.376797,-1.0,33900,0.011095512,65.455315,0.8648902,0.8648902,0.4189424,1.2744673e-05
-109.975914,0.076423794,12.683505,101.3,5055250,9531.951,0.7696411,1.2239558,100,11.646079,-64.77407,,28.336355,-54.032036,8.586581,-70.46788123250008,-70.46787,340,-50.224754,0.0076964106,7454.469835996628,0.005093078,,7.6423798,[0.136 1.841],-74.133736,39.508034,-1.0,34000,0.012239558,59.75116,0.86510414,0.86510414,0.4189424,5.093078e-05
-102.49651,0.017784573,12.272026,101.74,5065424,10895.241,1.0011537,0.29206818,100,91.98382,-73.41135,,92.15679,-69.84903,1.0871477,-70.29412434801459,-70.29413,341,-50.560608,0.010011537,7471.135937929153,0.30179566,,1.7784574,[0.254 1.866],-73.71068,32.20239,-1.0,34100,0.0029206818,51.935905,0.8601037,0.8601037,0.4189424,0.0030179566
-96.61003,0.08968684,10.871106,98.44,5075268,7723.9053,0.7763965,1.4576474,100,14.082736,-60.548336,,22.100288,-51.96695,7.100893,-67.94784424170852,-67.947845,342,-50.338913,0.0077639646,7485.381208181381,0.010602089,,8.968684,[0.257 1.874],-71.168175,28.662188,-1.0,34200,0.014576474,46.27112,0.8553858,0.8553858,0.4189424,0.00010602088
-111.326866,0.050832774,12.03435,100.63,5085331,12932.173,0.9784998,0.65027696,100,73.68424,-71.283325,,69.36511,-66.960266,1.3571422,-69.48062565341591,-69.48062,343,-50.67132,0.009784997,7501.536289691925,0.23763308,,5.0832777,[0.325 1.834],-73.19152,41.84624,-1.0,34300,0.00650277,60.655544,0.8679521,0.8679521,0.4189424,0.0023763308
-114.37415,0.053215463,12.941662,99.73,5095304,5943.404,0.5551526,0.85233605,100,7.2241845,-51.17679,,29.7867,-36.992348,13.842393,-69.56249717012048,-69.5625,344,-50.324997,0.005551526,7519.333765029907,0.0028619235,,5.3215466,[0.27  1.844],-73.37496,44.811657,-1.0,34400,0.008523361,64.04916,0.85954815,0.85954815,0.4189424,2.8619235e-05
-132.64484,0.096056156,14.477293,104.1,5105714,16899.537,0.7296872,1.296477,100,9.991737,-64.36044,,24.05658,-50.372673,10.008269,-72.12405754595994,-72.124054,345,-50.41073,0.007296873,7535.377738952637,0.004060641,,9.605616,[0.259 1.796],-76.54555,60.520775,-1.0,34500,0.012964769,82.23411,0.8696121,0.8696121,0.4189424,4.060641e-05
-118.9771,0.065636925,11.685229,102.29,5115943,13305.909,0.83596915,1.1490976,100,19.85393,-66.98277,,34.608776,-58.082184,5.036786,-70.52383108213544,-70.523834,346,-50.572952,0.008359691,7552.762356042862,0.008953386,,6.563693,[0.179 1.762],-74.48973,48.453266,-1.0,34600,0.011490975,68.404144,0.86113113,0.86113113,0.4189424,8.953386e-05
-113.61767,0.038078357,13.425207,105.83,5126526,5177.661,0.56720865,0.8262546,100,5.5287914,-59.059227,,32.03092,-42.952415,18.087135,-73.2351609581709,-73.23516,347,-50.511993,0.0056720865,7570.405152320862,0.0045014634,,3.8078356,[0.309 1.746],-77.022415,40.38251,-1.0,34700,0.008262546,63.105675,0.85883164,0.85883164,0.4189424,4.5014633e-05
-100.560745,0.06411611,11.8456335,99.75,5136501,9241.087,0.900517,0.8820493,100,60.90036,-66.32015,,51.035904,-62.024815,1.6420264,-68.93345278069377,-68.93346,348,-50.239334,0.00900517,7587.6842212677,0.13811234,,6.4116116,[0.295 1.699],-72.285484,31.62729,-1.0,34800,0.008820493,50.32141,0.8626278,0.8626278,0.4189424,0.0013811233
-148.34879,0.0690961,13.936542,100.44,5146545,18209.178,0.7268099,0.99600905,100,10.354696,-64.84633,,34.74691,-49.479156,9.657454,-69.37883005604148,-69.37883,349,-50.33142,0.0072680996,7603.026217699051,0.0019664592,,6.9096107,[0.335 1.715],-74.32379,78.969955,-1.0,34900,0.009960091,98.017365,0.8578703,0.8578703,0.4189424,1.9664592e-05
-111.00331,0.12873568,14.422984,102.43,5156788,11703.932,0.73811316,1.4695565,100,9.042378,-64.497215,,20.145304,-52.19245,11.059037,-70.87542890071869,-70.87543,350,-50.623505,0.0073811305,7620.463830947876,0.00124774,,12.873569,[0.395 1.753],-74.57554,40.12788,-1.0,35000,0.014695563,60.379807,0.8539648,0.8539648,0.4189424,1.24774e-05
-112.259575,0.08771955,12.907339,101.04,5166892,6930.08,0.5984194,1.1620597,100,9.411213,-55.628788,,20.960392,-43.43105,10.625623,-70.34355333462358,-70.34355,351,-51.15352,0.0059841936,7639.556917190552,0.0043273806,,8.7719555,[0.417 1.708],-74.08555,41.91602,-1.0,35100,0.011620595,61.106056,0.86282074,0.86282074,0.4189424,4.3273805e-05
-115.297485,0.036619008,14.7715,105.3,5177422,6081.6953,0.58797437,0.8202318,100,6.1137285,-57.9466,,33.943634,-42.40322,16.35663,-73.33270014494657,-73.3327,352,-50.64538,0.0058797426,7658.957101821899,0.0019766444,,3.6619008,[0.395 1.664],-77.17595,41.964787,-1.0,35200,0.008202317,64.65211,0.86457074,0.86457074,0.4189424,1.9766443e-05
-115.731766,0.112469375,14.797943,103.52,5187774,17325.166,0.89474505,1.3835768,100,29.289055,-68.16992,,29.488466,-61.04174,3.4142447,-71.53610871136189,-71.53611,353,-50.95308,0.00894745,7675.845928430557,0.017485349,,11.246938,[0.39  1.713],-75.39384,44.19566,-1.0,35300,0.013835767,64.77869,0.86348045,0.86348045,0.4189424,0.00017485349
-108.78119,0.039471097,12.055898,101.25,5197899,11379.546,0.94091517,0.67196214,100,67.39613,-70.84271,,66.22422,-66.425835,1.4837646,-70.23221325010061,-70.23221,354,-50.546677,0.009409151,7691.117134809494,0.14707819,,3.9471097,[0.316 1.741],-73.85825,38.548977,-1.0,35400,0.0067196214,58.234512,0.85899866,0.85899866,0.4189424,0.0014707819
-116.79993,0.06839489,13.674105,105.25,5208424,12221.737,0.8600126,1.1081568,100,18.68243,-72.706024,,37.589413,-63.698517,5.3526225,-72.71295771032572,-72.71296,355,-50.635143,0.008600125,7709.638134479523,0.016312879,,6.839489,[0.296 1.724],-76.60629,44.08697,-1.0,35500,0.011081567,66.16478,0.8686819,0.8686819,0.4189424,0.00016312879
-122.6194,0.06451909,14.792176,102.35,5218659,14111.715,0.83925736,1.154169,100,12.063001,-71.76899,,34.587143,-60.000782,8.289811,-71.33943679392338,-71.33943,356,-50.341972,0.008392573,7729.575866222382,0.0064329267,,6.451909,[0.161 1.737],-75.42674,51.27996,-1.0,35600,0.01154169,72.27743,0.86389506,0.86389506,0.4189424,6.4329266e-05
-133.56752,0.025038583,16.042294,98.45,5228504,18492.352,0.9919378,0.3031097,100,93.23601,-72.45566,,91.45993,-67.844734,1.072547,-68.97845273077488,-68.978455,357,-49.856293,0.009919378,7743.568406820297,0.4617592,,2.5038583,[0.02  1.722],-73.430695,64.589066,-1.0,35700,0.003031097,83.71123,0.85969114,0.85969114,0.4189424,0.004617592
-102.518234,0.08907558,12.293215,99.42,5238446,8571.553,0.7563594,1.2808471,100,8.23599,-62.731068,,25.854961,-50.82353,12.141832,-69.16281638100743,-69.16281,358,-50.0852,0.0075635933,7757.635367393494,0.006267826,,8.907558,[0.005 1.73 ],-72.580086,33.35542,-1.0,35800,0.01280847,52.433033,0.8589951,0.8589951,0.4189424,6.267826e-05
-137.38855,0.07234711,15.826694,104.37,5248883,21045.256,0.8395754,1.2256666,100,18.927784,-69.02097,,31.936588,-58.494587,5.2832384,-72.74398496881128,-72.74399,359,-50.02444,0.008395755,7778.20206785202,0.02691618,,7.234711,[0.024 1.775],-77.3236,64.64456,-1.0,35900,0.012256666,87.364105,0.8607333,0.8607333,0.4189424,0.0002691618
