LearnableVariance,VarianceInit,MeanIWNorm,EmpiricalD2,Bound,EpThisIter,MinIWNorm,ReturnStepMaxmin,InitialReturnMean,ESSRenyi,EpisodesSoFar,StdIW,TimestepsSoFar,InitialReturnMax,OptimizationReturnMin,Iteration,Weights,InitialBound,MinIW,InitialReturnMin,EpLenMean,MaxIW,ESSClassic,MeanIW,ReturnMeanIW,InitialReturnStd,OptimizationReturnMax,StdIWNorm,J_sample_variance,EpRewMean,MeanEntropy,ReturnStepMax,TimeElapsed,MaxIWNorm,OptimizationReturnMean
True,-1,0.0065064086,10.330859,-60.38556,100,0.00011745082,0.85476035,-69.65712,9.679737,41900,1.0710919,8023330,-39.96772,,419,[-0.01   2.015 -1.964],-74.21848,0.011745082,-136.84119,99.89,7.989094,26.954111,0.65064085,-45.724552,19.2442,96.87347,0.010710918,13304.681,-69.65711933910846,-0.54773,0.85476035,3098.0716366767883,0.07989094,67.18407
True,-1,0.009650632,1.2138172,-70.39059,100,0.0035131236,0.86709356,-67.2552,82.38473,42000,0.42412657,8033088,-39.870106,,420,[-0.011  1.998 -1.967],-71.74148,0.35131237,-134.58829,97.58,2.2551887,83.812225,0.96506315,-65.44791,14.2336,94.718185,0.0042412654,18045.5,-67.2551989391446,-0.5495215,0.86709356,3101.7931447029114,0.022551887,67.33309
True,-1,0.009757584,1.0802112,-70.09209,100,0.005431793,0.8612512,-67.03434,92.57449,42100,0.26995984,8042862,-50.28215,,421,[ 0.004  2.    -1.968],-71.586,0.54317933,-136.54982,97.74,2.0990903,92.88977,0.9757583,-65.3614,13.721901,86.26767,0.0026995982,18521.945,-67.03434145495295,-0.53436327,0.8612512,3104.458788394928,0.020990903,69.51547
True,-1,0.009300505,2.9229903,-67.16687,100,0.0005479396,0.86451626,-67.06964,34.21154,42200,1.3769346,8052571,-49.986687,,422,[ 0.005  2.002 -1.953],-71.84518,0.05479396,-143.26633,97.09,12.2079525,31.32966,0.9300505,-59.002243,14.498764,93.27964,0.013769346,31220.152,-67.06963845327496,-0.5797205,0.86451626,3108.1336846351624,0.12207952,76.196686
True,-1,0.008098481,6.4166975,-70.46207,100,0.00010372098,0.86881196,-70.12969,15.584341,42300,1.0470072,8062668,-50.53662,,423,[ 0.031  1.994 -1.999],-75.66154,0.010372099,-165.95529,100.97,5.362582,37.432922,0.8098482,-56.449245,19.147259,115.41867,0.010470073,28953.238,-70.12969040840863,-0.5696938,0.86881196,3111.9645099639893,0.053625822,95.82559
True,-1,0.008825856,2.1480613,-63.541603,100,0.0002940577,0.8634079,-66.78762,46.553608,42400,0.9498787,8072301,-50.052807,,424,[ 0.028  1.98  -1.989],-72.01441,0.02940577,-156.80374,96.33,5.885578,46.33267,0.8825855,-55.88108,17.237417,106.75093,0.009498786,28367.084,-66.78762248560787,-0.5859611,0.8634079,3115.634089231491,0.05885578,90.01612
True,-1,0.007379934,8.7818575,-60.013535,100,0.00012776807,0.85848415,-66.77639,11.387113,42500,1.2479178,8081967,-50.25716,,425,[ 0.006  1.988 -2.005],-70.4516,0.012776808,-110.256485,96.66,7.300969,25.91111,0.7379933,-49.122326,12.952038,59.999325,0.012479178,9952.859,-66.7763844743371,-0.5983587,0.85848415,3119.300628185272,0.07300969,43.4801
True,-1,0.009268762,2.1965482,-72.70198,100,0.0008423723,0.8643284,-68.11495,45.525974,42600,0.84329545,8091808,-40.245697,,426,[ 0.019  2.003 -2.017],-74.054276,0.08423723,-178.17975,98.41,5.285266,54.71112,0.9268761,-63.899452,18.26848,137.93405,0.008432955,36517.78,-68.11495303720235,-0.60219705,0.8643284,3122.620749473572,0.052852657,110.0648
True,-1,0.009352401,1.37109,-76.23242,100,0.0019867348,0.85679555,-70.052315,72.93467,42700,0.51847905,8101888,-49.882656,,427,[ 0.013  2.013 -2.021],-77.67691,0.19867349,-228.73782,100.8,2.7790093,76.49131,0.9352401,-67.30451,23.72803,178.85516,0.0051847906,52259.633,-70.05231459856033,-0.60466903,0.85679555,3126.005347967148,0.027790092,158.6855
True,-1,0.009021553,2.9992568,-71.573746,100,2.861476e-05,0.86447847,-69.68456,33.34159,42800,1.182293,8111898,-49.411503,,428,[ 0.014  2.007 -2.024],-75.99616,0.002861476,-189.3479,100.1,8.360872,36.799015,0.9021553,-60.643093,19.954052,139.9364,0.011822931,53246.582,-69.68456625193357,-0.62044525,0.86447847,3129.1989047527313,0.083608724,119.66333
True,-1,0.0072746985,7.309943,-61.902214,100,3.647893e-05,0.8652177,-68.16679,13.6799965,42900,0.96564925,8121741,-50.1592,,429,[ 0.014  1.996 -2.039],-72.72206,0.0036478932,-136.65858,98.43,5.3535137,36.205494,0.7274698,-49.58613,15.807485,86.49939,0.009656492,14542.26,-68.1667853963375,-0.61706525,0.8652177,3132.971535682678,0.053535137,68.4918
True,-1,0.009826532,1.0448694,-75.01373,100,0.0063427435,0.8647078,-67.999664,95.70574,43000,0.22922863,8131518,-49.815647,,430,[ 0.037  1.981 -2.036],-75.76298,0.63427436,-232.8996,97.77,1.9644314,94.839096,0.98265314,-67.078156,20.81676,183.08395,0.0022922861,54695.207,-67.99966048970819,-0.6041193,0.8647078,3135.865197658539,0.019644314,164.89995
True,-1,0.00735748,3.9260404,-59.386383,100,0.00065260415,0.86159116,-68.438065,25.470955,43100,0.91147614,8141355,-50.078617,,431,[ 0.039  1.982 -2.023],-74.577225,0.06526042,-184.17503,98.37,6.945344,39.451904,0.735748,-47.22209,22.164564,134.09642,0.009114761,31581.555,-68.43805822536349,-0.54998773,0.86159116,3139.490426301956,0.06945344,115.73697
True,-1,0.005940605,14.553361,-51.96183,100,1.1201524e-05,0.867774,-65.04087,6.871265,43200,0.9751009,8150813,-40.6233,,432,[ 0.007  1.985 -1.969],-68.97156,0.0011201524,-117.92059,94.58,5.6637125,27.0691,0.5940605,-36.966705,12.238034,77.297295,0.009751008,8021.382,-65.0408679562807,-0.6152327,0.867774,3143.4539799690247,0.056637123,52.879723
True,-1,0.0052650766,9.603323,-46.95349,100,2.5838268e-05,0.86271405,-68.032425,10.413062,43300,0.910062,8160674,-49.823864,,433,[-0.032  1.974 -2.034],-71.879585,0.002583827,-115.415,98.61,5.6219172,25.0773,0.5265076,-35.031418,12.765738,65.59114,0.009100621,5897.6646,-68.03241937369108,-0.6714808,0.86271405,3146.8290481567383,0.05621917,47.382584
True,-1,0.00670333,8.421521,-62.515087,100,0.00011569449,0.8628316,-70.44034,11.874339,43400,0.92519325,8170776,-49.723595,,434,[-0.054  1.988 -2.09 ],-76.60922,0.01156945,-185.06665,101.02,5.6881385,34.424,0.67033315,-44.61306,19.025496,135.34305,0.009251933,28886.219,-70.44033488586545,-0.6855246,0.8628316,3150.2097930908203,0.056881383,114.62632
True,-1,0.007224011,5.668433,-61.609505,100,0.00026878505,0.8593446,-67.68355,17.64156,43500,0.87744975,8180539,-49.87325,,435,[-0.055  2.002 -2.104],-73.85512,0.026878506,-185.14703,97.63,5.8593826,40.39874,0.72240114,-46.915943,17.993654,135.27379,0.008774497,30756.549,-67.68354948833584,-0.6723628,0.8593446,3154.0184104442596,0.058593825,117.463486
True,-1,0.008300057,2.0032394,-59.76075,100,0.0009771944,0.8659326,-65.870316,49.919147,43600,0.6222989,8190058,-49.95604,,436,[-0.037  1.99  -2.091],-70.29807,0.097719446,-132.83263,95.19,2.686191,64.015205,0.8300058,-53.49389,14.253407,82.87659,0.006222989,14458.31,-65.87031557574868,-0.65027446,0.8659326,3157.9974200725555,0.02686191,66.96231
True,-1,0.006317147,6.5047584,-55.322598,100,0.00038054737,0.8633256,-66.35211,15.373362,43700,0.63403356,8199683,-49.9624,,437,[-0.008  1.989 -2.069],-71.834946,0.03805474,-164.48495,96.25,2.9738235,49.816795,0.63171464,-41.338947,15.2571,114.52255,0.0063403356,15125.665,-66.35210765197873,-0.6050943,0.8633256,3162.15544462204,0.029738234,98.13284
True,-1,0.004245426,14.073583,-48.05555,100,4.3379685e-05,0.8629298,-68.780624,7.105511,43800,0.5048308,8209613,-50.27443,,438,[-0.046  1.986 -2.024],-73.41989,0.004337969,-139.1781,99.3,2.4527662,41.42504,0.4245426,-30.65143,13.028459,88.90367,0.005048308,4625.8345,-68.78062526986002,-0.6086735,0.8629298,3165.2554721832275,0.024527662,70.39748
True,-1,0.006839293,9.082406,-56.029972,100,0.00016063119,0.87149537,-65.62277,11.010299,43900,0.99579024,8219097,-49.84307,,439,[-0.052  1.969 -2.028],-69.82471,0.016063118,-126.058365,94.84,7.3538747,32.052418,0.6839294,-43.366554,14.708693,76.215294,0.009957902,11203.603,-65.62276664987206,-0.59049255,0.87149537,3168.452302455902,0.07353874,60.435596
True,-1,0.009569003,1.4075444,-67.42819,100,0.001591789,0.8641901,-66.876434,71.045715,44000,0.5597517,8228737,-50.279366,,440,[-0.032  1.982 -2.009],-71.83209,0.1591789,-148.66968,96.4,2.605905,74.50554,0.9569004,-61.548805,16.264513,98.39031,0.005597517,23237.287,-66.8764367415011,-0.6031173,0.8641901,3172.1103138923645,0.02605905,81.79324
True,-1,0.005849874,11.746925,-55.66757,100,6.2716854e-06,0.8615876,-67.55873,8.512866,44100,0.95833355,8238491,-49.526085,,441,[-0.01   1.979 -2.022],-72.51907,0.00062716857,-148.8103,97.54,6.2837677,27.14633,0.5849874,-38.66659,15.077548,99.28422,0.009583335,14851.444,-67.55873273521662,-0.6512999,0.8615876,3174.9562554359436,0.062837675,81.251564
True,-1,0.009157721,1.5268456,-69.42346,100,0.0008202821,0.8630301,-67.02608,65.49451,44200,0.70248425,8248147,-50.465385,,442,[ 0.01   1.993 -2.07 ],-72.202805,0.08202821,-155.30186,96.56,4.693492,62.955063,0.9157721,-63.026806,17.72364,104.83648,0.0070248423,24601.043,-67.02607725635171,-0.64947665,0.8630301,3178.4680857658386,0.046934918,88.27579
True,-1,0.004482624,11.067207,-47.844067,100,5.801985e-05,0.8584403,-68.43194,9.035703,44300,0.56396586,8258081,-49.70971,,443,[ 0.015  1.986 -2.068],-73.46393,0.005801985,-150.95987,99.34,2.640812,38.716858,0.44826245,-31.103918,16.010214,101.25016,0.005639659,6806.291,-68.43193432077766,-0.6742483,0.8584403,3181.707755804062,0.02640812,82.52794
True,-1,0.007556298,6.653983,-62.319847,100,0.00012339745,0.86246485,-68.66078,15.028592,44400,1.0150802,8267981,-50.33227,,444,[-0.005  2.002 -2.093],-73.79396,0.012339746,-153.99536,99.0,6.323809,35.65563,0.7556298,-49.07865,18.426931,103.663086,0.010150801,23223.787,-68.66078335866332,-0.6507325,0.86246485,3184.501361846924,0.06323809,85.33458
True,-1,0.0060021477,7.9665504,-52.999084,100,0.00018545323,0.8621645,-69.09667,12.5524845,44500,0.7172789,8277936,-40.975697,,445,[ 0.014  2.013 -2.07 ],-73.64043,0.018545324,-136.31262,99.55,4.137542,41.184246,0.60021484,-40.174305,15.683771,95.33693,0.0071727894,9346.131,-69.09667120188475,-0.62592167,0.8621645,3187.448279619217,0.041375417,67.21595
True,-1,0.008431598,6.807259,-65.789955,100,0.00021547811,0.86401415,-67.68489,14.690201,44600,1.150689,8287775,-49.966682,,446,[-0.013  2.002 -2.045],-71.8649,0.021547811,-125.400116,98.39,6.121208,34.934505,0.8431598,-54.88402,13.925778,75.43343,0.011506889,16600.795,-67.68489167541266,-0.61562496,0.86401415,3189.7284972667694,0.06121208,57.71523
True,-1,0.007902262,3.5141916,-66.65012,100,0.00026101837,0.8581647,-69.154366,28.456047,44700,1.1433259,8297675,-49.923325,,447,[-0.008  1.988 -2.035],-76.31024,0.026101837,-214.6764,99.0,9.445034,32.327644,0.7902263,-53.235584,23.417147,164.75308,0.01143326,60193.984,-69.15436389610171,-0.6116271,0.8581647,3192.6185297966003,0.09445034,145.52205
True,-1,0.008589371,1.3242334,-67.66354,100,0.0014621451,0.8577341,-68.73054,75.51539,44800,0.5248133,8307558,-50.243866,,448,[-0.017  1.977 -2.031],-74.65102,0.14621451,-177.61444,98.83,3.1086693,72.81598,0.8589371,-60.85053,18.769373,127.370575,0.005248133,26822.338,-68.73053941994905,-0.6259154,0.8577341,3195.1092987060547,0.031086693,108.883896
True,-1,0.006758647,4.73211,-60.532806,100,0.00036739,0.862773,-70.7468,21.132221,44900,1.0026358,8317707,-49.762596,,449,[-0.035  1.975 -2.045],-76.928024,0.036739,-185.43631,101.49,7.3984976,31.24286,0.6758647,-47.086563,19.789663,135.6737,0.010026359,31410.102,-70.74680862367153,-0.6273257,0.862773,3198.1399562358856,0.07398497,114.6895
True,-1,0.009359314,1.2209964,-66.64251,100,0.002840346,0.8685904,-65.074165,81.90032,45000,0.40263256,8327090,-50.01848,,450,[-0.003  1.983 -2.046],-69.46661,0.2840346,-131.77356,93.83,2.3637462,84.383385,0.9359314,-61.78891,14.235341,81.75508,0.0040263254,16200.521,-65.07416628971696,-0.65396833,0.8685904,3201.1107635498047,0.02363746,66.699394
True,-1,0.0066967094,6.121763,-56.025658,100,0.0003117753,0.86359894,-66.035355,16.335163,45100,0.7111985,8336637,-50.341866,,451,[ 0.003  1.985 -2.073],-71.81312,0.03117753,-173.33313,95.47,4.063857,46.995373,0.669671,-41.730183,17.576166,122.991264,0.0071119857,20627.406,-66.03535182148218,-0.5897282,0.86359894,3203.2392842769623,0.04063857,107.297775
True,-1,0.0041131135,15.056036,-42.065506,100,1.342986e-05,0.86265284,-67.07946,6.6418543,45200,0.68090516,8346374,-49.46653,,452,[ 0.034  1.988 -2.009],-70.77731,0.001342986,-110.93583,97.37,3.7143502,26.734304,0.4113114,-27.717024,13.581522,61.4693,0.0068090516,3047.5806,-67.07945740863681,-0.69881296,0.86265284,3205.6621742248535,0.037143502,43.856377
True,-1,0.0070358124,11.711759,-59.216568,100,6.303709e-06,0.8558518,-67.24777,8.538427,45300,1.1244082,8356105,-49.86839,,453,[ 0.069  1.984 -2.118],-70.854774,0.0006303709,-108.21049,97.31,6.0072756,28.137373,0.7035812,-46.872475,13.625254,58.3421,0.011244082,8568.005,-67.24776558503508,-0.7190288,0.8558518,3208.3686380386353,0.060072754,40.962723
True,-1,0.005923833,9.717393,-55.74457,100,8.1730825e-05,0.8636781,-68.24343,10.290826,45400,0.7073295,8365954,-50.34932,,454,[ 0.048  1.999 -2.138],-73.37436,0.008173083,-153.9278,98.49,3.7692456,41.224667,0.5923833,-39.75007,17.304754,103.578476,0.007073295,12648.375,-68.24343314528465,-0.7422217,0.8636781,3210.8010425567627,0.037692454,85.684364
True,-1,0.00771589,6.158744,-64.91824,100,7.20745e-05,0.87031543,-67.54402,16.237078,45500,1.0295187,8375726,-50.20981,,455,[ 0.049  2.013 -2.161],-73.80329,0.00720745,-187.77815,97.72,6.1727962,35.967175,0.77158904,-49.384727,17.979156,137.56834,0.010295187,39242.074,-67.54402564868332,-0.7589718,0.87031543,3212.9626865386963,0.06172796,120.23412
True,-1,0.0078035593,4.381544,-61.799618,100,0.00076230004,0.8616781,-67.21417,22.823004,45600,0.9045201,8385381,-50.279327,,456,[ 0.061  2.025 -2.178],-72.68394,0.076230004,-164.09299,96.55,4.9162292,42.670475,0.78035593,-50.350227,16.934275,113.81366,0.0090452,25384.242,-67.21417761415243,-0.7363825,0.8616781,3215.4731640815735,0.04916229,96.8788
True,-1,0.005899653,8.247436,-56.476315,100,7.6203236e-05,0.8662725,-68.036255,12.124981,45700,0.6805941,8395265,-49.849876,,457,[ 0.076  2.034 -2.155],-74.01412,0.0076203234,-179.33597,98.84,3.7397952,42.90313,0.58996534,-39.308872,19.966541,129.48608,0.0068059405,17513.76,-68.03625563263893,-0.7283378,0.8662725,3218.4839980602264,0.03739795,111.299706
True,-1,0.0069462424,4.958922,-61.241646,100,0.00025214138,0.8629358,-69.190056,20.165674,45800,1.0320221,8405253,-49.747795,,458,[ 0.107  2.022 -2.147],-76.25909,0.02521414,-212.07083,99.88,7.694552,31.178038,0.6946242,-45.499886,23.414518,162.32303,0.010320221,46753.844,-69.19005972638726,-0.73099625,0.8629358,3221.372873544693,0.07694552,142.88077
True,-1,0.006453158,12.199132,-56.90911,100,5.3038177e-05,0.8531985,-68.06652,8.197305,45900,0.9154951,8415016,-50.1213,,459,[ 0.093  2.012 -2.15 ],-71.95157,0.005303818,-116.55133,97.63,4.810827,33.193405,0.64531577,-43.339718,14.205212,66.43003,0.009154951,7813.133,-68.0665223915875,-0.7453869,0.8531985,3223.405612230301,0.04810827,48.484814
True,-1,0.00786962,5.660137,-65.5771,100,0.00032430756,0.86484504,-69.818954,17.667416,46000,1.2011893,8425097,-50.06729,,460,[ 0.146  2.004 -2.164],-74.422104,0.032430757,-138.09445,100.81,7.418144,30.032,0.78696215,-54.625732,15.877159,88.02716,0.012011892,19859.783,-69.81895578235388,-0.7535197,0.86484504,3225.10684299469,0.07418144,68.2755
True,-1,0.008530862,1.3750986,-71.3795,100,0.0013835038,0.8667315,-70.10515,72.72206,46100,0.52776325,8435174,-50.051216,,461,[ 0.154  1.992 -2.172],-80.03305,0.13835038,-297.83713,100.77,3.8124788,72.32072,0.85308623,-59.737587,27.214533,247.78592,0.0052776323,78916.46,-70.10515159368515,-0.74478525,0.8667315,3227.0907657146454,0.03812479,227.73195
True,-1,0.009378832,1.4242909,-74.3226,100,0.0015985614,0.8547796,-70.99013,70.21037,46200,0.60074484,8445443,-50.792255,,462,[ 0.162  1.996 -2.164],-77.33229,0.15985614,-190.2648,102.69,2.946145,70.9078,0.93788314,-66.75363,21.147764,139.47255,0.006007449,37821.812,-70.99012885808945,-0.7413597,0.8547796,3228.8789982795715,0.029461449,119.27468
True,-1,0.0064175953,17.408638,-55.22657,100,6.259254e-05,0.8702988,-65.57677,5.7442746,46300,0.9559818,8454914,-50.35786,,463,[ 0.176  1.991 -2.16 ],-68.776405,0.006259254,-95.9893,94.71,5.2319407,31.065687,0.6417596,-41.876488,11.278755,45.631443,0.009559818,4854.296,-65.57676367864013,-0.7143223,0.8702988,3230.734714269638,0.052319407,30.412542
True,-1,0.005016635,9.053866,-46.507637,100,0.00011005629,0.86186624,-67.59447,11.045005,46400,0.54462576,8464704,-50.685978,,464,[ 0.221  1.998 -2.133],-71.963196,0.011005629,-131.06183,97.9,2.5803542,45.900757,0.5016635,-33.36229,15.540955,80.375854,0.0054462575,5681.919,-67.59446822240949,-0.7102674,0.86186624,3232.4743423461914,0.025803542,63.46736
True,-1,0.0061123366,14.500011,-53.19264,100,4.2277275e-05,0.85982955,-67.473656,6.8965464,46500,0.87613714,8474578,-50.347214,,465,[ 0.194  2.011 -2.129],-71.08403,0.0042277277,-108.311,98.74,5.607648,32.737392,0.6112338,-39.444767,12.02857,57.963783,0.0087613715,5871.5566,-67.47365743160248,-0.70888877,0.85982955,3234.254927635193,0.05607648,40.837337
True,-1,0.006142646,11.422083,-53.20728,100,3.0049849e-05,0.8656104,-66.05879,8.754971,46600,0.8542615,8484203,-41.445442,,466,[ 0.239  2.019 -2.128],-70.313675,0.003004985,-127.64656,96.25,5.147616,34.082428,0.61426467,-38.827225,13.877387,86.20112,0.008542615,9767.402,-66.05879289463162,-0.7210692,0.8656104,3236.781715631485,0.05147616,61.58777
True,-1,0.007554648,3.6958978,-65.7704,100,0.00041758886,0.8638701,-69.83033,27.057026,46700,0.89949286,8494230,-50.428974,,467,[ 0.247  2.004 -2.14 ],-74.780334,0.041758887,-148.50027,100.27,5.4564776,41.362587,0.75546473,-56.254147,17.627985,98.071304,0.008994928,16654.018,-69.83033233731985,-0.71232015,0.8638701,3239.0503253936768,0.054564774,78.669945
True,-1,0.00612073,7.716012,-57.78093,100,8.252054e-06,0.85979605,-69.74605,12.960063,46800,0.9179834,8504309,-40.630363,,468,[ 0.278  2.009 -2.131],-76.24067,0.00082520535,-194.83878,100.79,6.458014,30.775084,0.612073,-39.740345,19.956377,154.2084,0.009179833,30017.676,-69.74604225799442,-0.74990326,0.85979605,3241.2235882282257,0.064580135,125.092735
True,-1,0.009288845,1.6751045,-68.89631,100,0.0007121241,0.8669371,-68.2502,59.69777,46900,0.85214174,8514291,-50.553745,,469,[ 0.305  2.019 -2.169],-73.67475,0.07121241,-162.73633,99.82,7.1129813,54.300926,0.9288845,-61.87555,14.816124,112.18259,0.008521417,30789.227,-68.25020639270544,-0.7480828,0.8669371,3243.3275923728943,0.071129814,94.486115
True,-1,0.0051715635,6.9077168,-52.409718,100,4.138379e-05,0.8608016,-69.080696,14.476563,47000,0.5969759,8524224,-49.837128,,470,[ 0.313  2.012 -2.167],-76.16418,0.0041383794,-212.50458,99.33,3.10581,42.872314,0.5171564,-33.79252,23.053041,162.66745,0.0059697586,21031.848,-69.08069277241826,-0.7656909,0.8608016,3245.3170907497406,0.0310581,143.42389
True,-1,0.007959268,7.5092754,-69.4005,100,4.6283443e-05,0.85992026,-67.9494,13.316864,47100,0.92325765,8534073,-50.13078,,471,[ 0.278  2.023 -2.185],-74.22699,0.0046283444,-188.32748,98.49,4.6819854,42.63394,0.79592687,-52.197998,17.390774,138.1967,0.009232576,36457.78,-67.9494096802175,-0.76030844,0.85992026,3247.2573943138123,0.046819855,120.37807
True,-1,0.008319505,2.058437,-61.633232,100,0.0007779985,0.8590065,-66.66525,48.580547,47200,0.70998466,8543770,-50.417866,,472,[ 0.254  2.035 -2.179],-71.91414,0.07779985,-157.46674,96.97,4.1261096,57.860733,0.8319504,-54.102516,15.655502,107.048874,0.0070998464,22420.055,-66.66524868607522,-0.76298076,0.8590065,3249.488368988037,0.041261096,90.80148
True,-1,0.006226389,6.4346642,-62.39096,100,0.00014349249,0.8617017,-70.982155,15.540827,47300,0.8953434,8554013,-40.881546,,473,[ 0.225  2.037 -2.182],-78.0867,0.014349249,-213.13625,102.43,6.088808,32.596745,0.622639,-44.369125,21.071445,172.2547,0.0089534335,34073.77,-70.98215566545724,-0.7706962,0.8617017,3251.154473543167,0.060888078,142.15408
True,-1,0.006707195,16.349451,-61.01818,100,4.091506e-05,0.8569901,-68.29575,6.116413,47400,1.0890356,8563886,-40.552914,,474,[ 0.226  2.024 -2.19 ],-72.36898,0.004091506,-122.19678,98.73,6.5371523,27.500132,0.67071944,-44.548313,14.316998,81.64386,0.010890357,11276.869,-68.29575314551592,-0.76743484,0.8569901,3252.998696088791,0.06537152,53.901024
True,-1,0.008554996,2.62649,-68.65586,100,0.00045340805,0.8609077,-69.97854,38.073624,47500,0.94177324,8574002,-49.921234,,475,[ 0.21   2.011 -2.186],-77.25875,0.045340806,-218.40605,101.16,5.274597,45.210785,0.8554996,-56.85724,24.330065,168.48482,0.009417732,58271.02,-69.97854405507445,-0.756288,0.8609077,3255.246379137039,0.05274597,148.4275
True,-1,0.008554946,2.2208712,-64.13642,100,0.00098602,0.85507923,-68.233826,45.027374,47600,1.0013025,8583875,-40.403545,,476,[ 0.2    2.003 -2.175],-72.46426,0.098602,-126.91293,98.73,6.3743014,42.19547,0.85549456,-57.83198,15.0422535,86.509384,0.010013023,16441.559,-68.23382062241436,-0.7511954,0.85507923,3256.8175814151764,0.06374301,58.67911
True,-1,0.0088162795,3.5397773,-70.27344,100,0.000376794,0.8536842,-68.64583,28.250364,47700,0.9563609,8593744,-50.90031,,477,[ 0.215  2.009 -2.17 ],-74.63467,0.0376794,-179.6654,98.69,5.6292505,45.940712,0.8816281,-59.005844,18.29381,128.76509,0.009563608,37407.008,-68.64582778841257,-0.7424303,0.8536842,3258.919506788254,0.056292504,111.01957
True,-1,0.008121127,6.2645135,-58.35341,100,1.4017937e-05,0.8714706,-63.89612,15.962932,47800,1.0543234,8603061,-39.70383,,478,[ 0.229  2.018 -2.161],-67.11167,0.0014017938,-96.46645,93.17,5.2815223,37.23775,0.8121128,-50.30521,11.44693,56.762623,0.010543234,7839.7163,-63.8961234344542,-0.7901053,0.8714706,3260.569206237793,0.05281522,32.570328
True,-1,0.008330677,4.923022,-64.45147,100,0.00014972416,0.8613057,-66.76126,20.312727,47900,1.2018034,8612717,-49.82647,,479,[ 0.217  2.03  -2.209],-71.47292,0.014972416,-141.34984,96.56,6.6244135,32.455265,0.8330677,-53.99729,15.500059,91.52337,0.012018035,23502.477,-66.76126275151968,-0.7935742,0.8613057,3262.325497865677,0.06624413,74.58858
True,-1,0.0063754315,6.3389034,-60.069023,100,0.00012491908,0.86223876,-71.131516,15.7755995,48000,0.81202483,8622950,-49.90908,,480,[ 0.223  2.019 -2.213],-78.31163,0.012491908,-215.40343,102.33,5.300454,38.135094,0.63754314,-41.991524,26.089346,165.49435,0.008120248,35279.934,-71.13151937171817,-0.79091376,0.86223876,3264.0273730754852,0.05300454,144.27191
True,-1,0.0066468893,11.50912,-58.340755,100,7.958751e-06,0.8707614,-67.49135,8.688762,48100,0.9449351,8632688,-50.4084,,481,[ 0.219  2.031 -2.21 ],-71.59226,0.0007958751,-123.027374,97.38,5.930805,33.10158,0.66468894,-44.42837,13.990651,72.61897,0.009449351,9582.054,-67.49135048881173,-0.7927436,0.8707614,3266.0576498508453,0.059308052,55.536026
True,-1,0.006863307,9.309602,-61.9296,100,0.00012890238,0.8642888,-67.36144,10.741598,48200,0.92118007,8642453,-50.04796,,482,[ 0.263  2.022 -2.212],-72.198814,0.012890238,-145.12122,97.65,6.057974,35.6958,0.68633074,-47.16998,16.69927,95.07326,0.0092118,15110.129,-67.36143762975931,-0.79280454,0.8642888,3268.050073862076,0.060579736,77.75977
True,-1,0.0097844675,1.0843302,-73.527954,100,0.004015083,0.870443,-67.22776,92.22283,48300,0.30570582,8652211,-50.331078,,483,[ 0.27   2.009 -2.212],-75.66127,0.4015083,-253.00536,97.58,2.2106707,91.106316,0.9784467,-64.74604,22.968445,202.67429,0.0030570582,65479.324,-67.22776016905904,-0.80596775,0.870443,3269.560795545578,0.022106707,185.77757
True,-1,0.0063894684,8.357998,-64.264595,100,0.00025138102,0.86332256,-71.54073,11.964588,48400,0.8189109,8662504,-50.794624,,484,[ 0.264  2.01  -2.225],-78.0407,0.025138102,-194.99911,102.93,5.1316414,37.840862,0.6389468,-45.47305,24.385439,144.2045,0.008189109,26749.303,-71.54073207348586,-0.80390024,0.86332256,3271.304799556732,0.051316414,123.45839
True,-1,0.008195314,2.400537,-66.727806,100,0.0006366385,0.86021763,-69.04408,41.657345,48500,0.78962696,8672433,-50.378178,,485,[ 0.273  2.022 -2.223],-76.657715,0.06366385,-228.40887,99.29,5.4948697,51.857746,0.8195314,-54.9315,23.126436,178.0307,0.00789627,52718.445,-69.04408153221011,-0.78942716,0.86021763,3273.186480283737,0.054948695,159.36479
True,-1,0.0074678916,4.881233,-62.363174,100,0.00042823036,0.8567419,-67.32396,20.486626,48600,1.0542346,8682146,-50.41768,,486,[ 0.257  2.016 -2.208],-72.58191,0.042823035,-157.73846,97.13,5.998624,33.412758,0.7467891,-50.74652,15.460338,107.320786,0.010542346,23309.75,-67.32395777225494,-0.7826486,0.8567419,3275.1204845905304,0.059986237,90.41451
True,-1,0.008364084,3.9878855,-67.58492,100,0.00014119862,0.8601101,-67.2683,25.075945,48700,1.1114025,8691933,-50.449203,,487,[ 0.245  2.005 -2.202],-72.10182,0.014119862,-145.00552,97.87,7.577112,36.157803,0.83640856,-57.932537,15.322193,94.55632,0.011114024,20955.83,-67.26830079898238,-0.7846628,0.8601101,3277.250077009201,0.07577112,77.73722
True,-1,0.0073465733,4.0123267,-61.00376,100,0.00019106804,0.8577793,-70.63186,24.923195,48800,0.9846547,8702095,-50.745575,,488,[ 0.252  2.015 -2.204],-76.43403,0.019106805,-174.06512,101.62,7.500819,35.760525,0.73465735,-49.381554,18.076954,123.31955,0.009846548,28503.756,-70.63186178520321,-0.77316755,0.8577793,3279.693609714508,0.07500819,103.43326
