EpRewMean,Epsilon,Weights,StdIW,MaxIW,Inner Iteration,OptimizationReturnMin,InitialBound,InitialReturnMax,MeanEntropy,MinIW,ESSRenyiArithmetic,MinTargetPdf,MinBehavPdf,EmpiricalD2Harmonic,EpThisIter,TimeElapsed,OptimizationReturnMax,EpisodesSoFar,InitialReturnStd,ESSRenyiHarmonic,StdWReturnMean,ReturnStepMax,Bound,DivergenceHarmonic,EpLenMean,MeanD2-0,Iteration,MeanIW,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,OptimizationReturnMean,Penalization,VarianceInitializer,ReturnMeanIW,ReturnStepMaxmin,LearnableVariance,EmpiricalD2Arithmetic
-64.66343405857683,2.0,[0.353 2.857],249.01678,2056.3755,1,,-2220.1057,-50.546097,0.4189424,0.02648128,100.0,-83.76649,-83.76649,1.0,100,2597.095185995102,58.71637,27200,10.775734,100.0,,0.8632534,-1097416.1,72182240.0,94.44,1.0,272,69.38716,-64.66343,2105.1902,-109.26247,3003284,44.599037,True,-1.0,121050.92,0.8632534,,1.0
-63.17432822272181,2.0,[0.351 2.794],1100255.6,10926267.0,1,,-1090.0846,-50.396805,0.4189424,0.09733567,100.0,-59.426907,-59.426907,1.0,100,2605.323989868164,43.461067,27300,9.254439,100.0,,0.85448575,-2635251800000.0,1.7516108e+21,92.53,1.0,273,152794.56,-63.17433,1027.1244,-93.85787,3012537,30.683542,True,-1.0,144176200.0,0.85448575,,1.0
-61.468821023702624,2.0,[0.285 2.9  ],9105587.0,89386424.0,1,,-1055.6421,-40.933537,0.4189424,0.2015736,100.0,-56.66234,-56.66234,1.0,100,2613.01056933403,50.077213,27400,9.9664135,100.0,,0.8575595,-9713804000000000.0,1.3503938e+28,89.78,1.0,274,1216976.8,-61.468815,972.055,-91.01075,3021515,29.541931,True,-1.0,877785900.0,0.8575595,,1.0
-64.11118393778801,2.0,[0.256 3.022],24117276.0,234875620.0,1,,-863.18115,-40.542625,0.4189424,0.08032066,100.0,-73.916824,-73.916824,1.0,100,2620.4665994644165,49.5365,27500,10.346715,100.0,,0.86281735,-8.081329e+16,9.76128e+29,93.72,1.0,275,3311631.8,-64.111176,781.3884,-90.079124,3030887,25.967941,True,-1.0,765234800.0,0.86281735,,1.0
-62.06436439692974,2.0,[0.274 3.146],80930880.0,614092860.0,1,,-1297.5435,-40.547012,0.4189424,0.56495637,100.0,-61.827156,-61.827156,1.0,100,2628.2214374542236,54.82305,27600,9.385734,100.0,,0.8575943,-1.1250036e+17,1.260949e+30,90.92,1.0,276,12385060.0,-62.064365,1197.3615,-95.37006,3039979,33.3057,True,-1.0,8008618500.0,0.8575943,,1.0
-62.591049165278676,2.0,[0.252 3.022],1738344200.0,17473810000.0,1,,-930.8806,-50.035378,0.4189424,0.061251525,100.0,-57.17266,-57.17266,1.0,100,2636.7889585494995,40.377853,27700,10.122412,100.0,,0.86088306,-3572721600000000.0,4.3218157e+27,91.23,1.0,277,178790750.0,-62.591045,876.537,-90.41323,3049102,27.82218,True,-1.0,6606824000.0,0.86088306,,1.0
-62.791724999696015,2.0,[0.21 3.14],452.48108,3681.6096,1,,-1139.0153,-40.632515,0.4189424,0.008730202,100.0,-63.77871,-63.77871,1.0,100,2644.678398370743,52.918503,27800,9.97697,100.0,,0.8549484,-1488181.1,225379730.0,91.54,1.0,278,124.30597,-62.79173,1045.674,-93.55102,3058256,30.759293,True,-1.0,86816.12,0.8549484,,1.0
-62.85121893703938,2.0,[0.315 3.073],10690757.0,104350344.0,1,,-973.3133,-50.686584,0.4189424,0.00719185,100.0,-67.8248,-67.8248,1.0,100,2651.56872010231,41.014435,27900,9.2158575,100.0,,0.86298573,-1.9211196e+18,1.1738278e+33,92.84,1.0,279,1736521.9,-62.851215,917.24304,-91.70102,3067540,28.8498,True,-1.0,819432300.0,0.86298573,,1.0
-60.992121787965296,2.0,[0.302 2.949],299877400.0,3007924700.0,1,,-647.3404,-41.059334,0.4189424,0.13289599,100.0,-61.956917,-61.956917,1.0,100,2658.908615589142,42.387245,28000,9.124201,100.0,,0.8523772,-6.1378695e+16,1.0503572e+30,88.95,1.0,280,34692012.0,-60.992123,587.4537,-83.44658,3076435,22.454456,True,-1.0,1969407100.0,0.8523772,,1.0
-62.346373130232095,2.0,[0.294 3.074],349.8306,3379.3115,1,,-1432.0323,-40.534737,0.4189424,0.03922558,100.0,-69.17369,-69.17369,1.0,100,2666.7297065258026,56.71482,28100,10.324017,100.0,,0.86201954,-1428306.4,162619870.0,91.44,1.0,281,75.17274,-62.34638,1324.8175,-97.24956,3085579,34.903183,True,-1.0,61022.68,0.86201954,,1.0
-62.85019964277744,2.0,[0.304 3.012],6955563.0,64595660.0,1,,-1377.4628,-40.367912,0.4189424,0.060030848,100.0,-75.289406,-75.289406,1.0,100,2675.5333347320557,56.512917,28200,10.6267395,100.0,,0.8564553,-1885611200000000.0,3.137298e+26,91.58,1.0,282,1068389.6,-62.850204,1271.0112,-96.88083,3094737,34.03063,True,-1.0,344340350.0,0.8564553,,1.0
-62.819146480709314,2.0,[0.253 2.898],1326765300.0,12124366000.0,1,,-691.91595,-40.08621,0.4189424,1.9024214,100.0,-66.011566,-66.011566,1.0,100,2682.9639525413513,46.03967,28300,8.835097,100.0,,0.8601063,-1.0592027e+19,2.247356e+34,91.42,1.0,283,181408300.0,-62.81915,621.26263,-86.12588,3103879,23.30673,True,-1.0,56396930000.0,0.8601063,,1.0
-64.693162304461,2.0,[-0.247  2.918],2393622000.0,24058706000.0,1,,-1878.4156,-50.089508,0.4189424,0.59088236,100.0,-76.2037,-76.2037,1.0,100,2691.0432572364807,55.436363,28400,10.424543,100.0,,0.8585867,-3.7835566e+17,1.3641546e+31,94.18,1.0,284,247328770.0,-64.69316,1775.9811,-105.52587,3113297,40.832706,True,-1.0,197545460000.0,0.8585867,,1.0
-63.363943888098,2.0,[-0.227  3.041],748396400.0,7522276400.0,1,,-518.8838,-49.74873,0.4189424,0.14277253,100.0,-65.325195,-65.325195,1.0,100,2699.8194551467896,33.558567,28500,9.143797,100.0,,0.8542287,-1.8787722e+19,2.504824e+35,93.07,1.0,285,75911560.0,-63.363945,481.34634,-83.3073,3122604,19.943352,True,-1.0,12964647000.0,0.8542287,,1.0
-62.280312774330376,2.0,[-0.222  2.916],6577016300.0,55302922000.0,1,,-588.0833,-50.185028,0.4189424,0.02049596,100.0,-60.453148,-60.453148,1.0,100,2707.624454975128,33.77533,28600,8.946226,100.0,,0.8617144,-4.4586302e+18,1.3748235e+34,91.04,1.0,286,925499400.0,-62.28031,550.0593,-83.96036,3131708,21.680046,True,-1.0,40016810000.0,0.8617144,,1.0
-63.01282951414585,2.0,[-0.231  2.792],134418930.0,1168726900.0,1,,-682.11584,-49.556755,0.4189424,0.16428253,100.0,-58.430107,-58.430107,1.0,100,2715.9421005249023,36.738007,28700,9.7508545,100.0,,0.86424685,-3001156200000000.0,4.4499435e+27,91.55,1.0,287,20748114.0,-63.01283,637.12756,-86.29476,3140863,23.28193,True,-1.0,9682490000.0,0.86424685,,1.0
-63.06059545278549,2.0,[-0.182  2.907],67570100.0,679256700.0,1,,-913.8889,-39.98516,0.4189424,0.0953875,100.0,-69.729515,-69.729515,1.0,100,2724.0162529945374,50.208405,28800,9.6780615,100.0,,0.86025697,-1.3153295e+17,2.4502249e+30,91.99,1.0,288,7272550.0,-63.060596,829.8629,-90.193565,3150062,27.13297,True,-1.0,2755403300.0,0.86025697,,1.0
-61.61134423106909,2.0,[-0.198  3.031],870283.56,7249091.5,1,,-1359.6691,-40.673046,0.4189424,0.035458453,100.0,-63.45525,-63.45525,1.0,100,2731.0486562252045,55.110256,28900,9.524337,100.0,,0.86171365,-12744366000000.0,1.5846599e+22,90.15,1.0,289,167339.1,-61.611343,1258.4358,-95.7833,3159077,34.17196,True,-1.0,193376370.0,0.86171365,,1.0
-62.92626406982541,2.0,[0.04  3.107],6434206.0,60227696.0,1,,-759.7391,-50.11328,0.4189424,0.14614823,100.0,-60.73426,-60.73426,1.0,100,2739.41109418869,38.15638,29000,8.301958,100.0,,0.8542378,-3.6863923e+16,5.770015e+29,91.86,1.0,290,1145187.5,-62.926266,711.21027,-88.26966,3168263,25.343395,True,-1.0,421449900.0,0.8542378,,1.0
-61.742544606924056,2.0,[0.024 3.231],96624.57,667967.56,1,,-660.74756,-40.76039,0.4189424,0.04956252,100.0,-60.893967,-60.893967,1.0,100,2747.4762308597565,43.66282,29100,9.098838,100.0,,0.8661078,-30720860000000.0,2.3370173e+23,90.63,1.0,291,26513.785,-61.742542,597.2014,-84.42321,3177326,22.680664,True,-1.0,9141682.0,0.8661078,,1.0
-62.07176214084029,2.0,[-0.05   3.131],920962900.0,9257147000.0,1,,-1075.441,-40.54295,0.4189424,0.20089501,100.0,-60.2706,-60.2706,1.0,100,2754.4351799488068,51.031025,29200,10.874643,100.0,,0.8567374,-235314700000000.0,7.348111e+24,90.65,1.0,292,93821020.0,-62.07176,988.63837,-91.573975,3186391,29.502209,True,-1.0,7509243400.0,0.8567374,,1.0
-61.006663450598715,2.0,[0.008 3.242],740822000.0,7234820000.0,1,,-429.94284,-40.84574,0.4189424,0.10240458,100.0,-65.75114,-65.75114,1.0,100,2761.5929136276245,37.744514,29300,8.560031,100.0,,0.8559427,-1.4770064e+17,9.673684e+30,88.97,1.0,293,94951520.0,-61.006664,382.45682,-78.590256,3195288,17.583593,True,-1.0,3253454800.0,0.8559427,,1.0
-63.597815502136946,2.0,[0.021 3.366],366611.38,2733972.2,1,,-722.39246,-50.138165,0.4189424,0.16370074,100.0,-71.157455,-71.157455,1.0,100,2770.2149941921234,38.029324,29400,8.397588,100.0,,0.86334574,-254259170000.0,2.781345e+19,93.67,1.0,294,64918.13,-63.597816,674.18823,-88.16749,3204655,24.569674,True,-1.0,19450318.0,0.86334574,,1.0
-62.505564688146116,2.0,[0.099 3.269],40143316.0,403356160.0,1,,-1160.7048,-49.97059,0.4189424,0.26573887,100.0,-65.34276,-65.34276,1.0,100,2779.480598449707,44.251022,29500,9.461939,100.0,,0.86199427,-4384764500000.0,4.5081497e+21,91.27,1.0,295,4194964.0,-62.505566,1095.4359,-94.22161,3213782,31.716045,True,-1.0,2238053600.0,0.86199427,,1.0
-59.6570319224894,2.0,[0.175 3.368],7506.3457,74365.21,1,,-802.78906,-41.60223,0.4189424,0.018366434,100.0,-71.68107,-71.68107,1.0,100,2787.2937660217285,43.973125,29600,8.159541,100.0,,0.8573303,-9704553.0,19530672000.0,86.98,1.0,296,1118.893,-59.657032,738.33765,-85.575356,3222480,25.918325,True,-1.0,696891.9,0.8573303,,1.0
-62.03628298848867,2.0,[0.274 3.293],16133342.0,155853300.0,1,,-636.8628,-49.604645,0.4189424,0.00077089295,100.0,-64.222305,-64.222305,1.0,100,2795.5328452587128,35.159782,29700,8.893248,100.0,,0.8633704,-6.8313894e+17,2.7483739e+32,90.61,1.0,297,2490080.5,-62.036278,595.6583,-84.76443,3231541,22.728144,True,-1.0,252796940.0,0.8633704,,1.0
-60.20413249984384,2.0,[0.257 3.169],363672.97,2804492.2,1,,-1017.9244,-40.553516,0.4189424,0.0067691198,100.0,-64.4287,-64.4287,1.0,100,2802.962657213211,48.941135,29800,8.952749,100.0,,0.86014324,-163829930000000.0,4.2104895e+24,87.62,1.0,298,65721.31,-60.204132,938.08624,-89.49465,3240303,29.29052,True,-1.0,45248656.0,0.86014324,,1.0
-61.12538457423449,2.0,[0.324 3.275],192229100.0,1932617500.0,1,,-979.5202,-49.793427,0.4189424,0.17767785,100.0,-66.953,-66.953,1.0,100,2812.2554705142975,40.39073,29900,8.984944,100.0,,0.8520744,-2.9037013e+17,2.8511461e+31,89.71,1.0,299,20409134.0,-61.12538,925.1416,-90.18416,3249274,29.058771,True,-1.0,671169150.0,0.8520744,,1.0
-61.10972070589661,2.0,[0.324 3.4  ],760937500.0,7648317000.0,1,,-1360.2935,-40.364765,0.4189424,0.042353142,100.0,-64.07344,-64.07344,1.0,100,2819.7293078899384,54.825375,30000,9.931243,100.0,,0.8592613,-8.794481e+16,7.704351e+29,89.11,1.0,300,77185770.0,-61.109722,1260.1045,-95.19014,3258185,34.08042,True,-1.0,35136500000.0,0.8592613,,1.0
-63.024253320991996,2.0,[0.36 3.52],998.47205,7787.311,1,,-792.53973,-50.231537,0.4189424,0.020597698,100.0,-74.71254,-74.71254,1.0,100,2826.8170392513275,38.19458,30100,9.932734,100.0,,0.86489314,-4293492.0,7613651500.0,92.31,1.0,301,237.57477,-63.024254,743.9138,-88.42612,3267416,25.401863,True,-1.0,50436.117,0.86489314,,1.0
-62.14501550540328,2.0,[0.112 3.547],307192.25,2769768.5,1,,-738.4049,-49.88442,0.4189424,0.050438166,100.0,-66.922585,-66.922585,1.0,100,2835.1843383312225,37.158268,30200,8.514011,100.0,,0.8589591,-8215633000000.0,3.1863983e+22,91.51,1.0,302,61536.58,-62.145016,692.3824,-87.04269,3276567,24.89767,True,-1.0,24879408.0,0.8589591,,1.0
-59.28119613260031,2.0,[0.044 3.652],15325475.0,154038700.0,1,,-547.19116,-40.638336,0.4189424,0.17669103,100.0,-63.60808,-63.60808,1.0,100,2842.934378862381,39.599533,30300,7.4660344,100.0,,0.8574133,-9045707000000.0,2.9947273e+22,86.88,1.0,303,1594623.2,-59.2812,494.92383,-80.23787,3285255,20.956675,True,-1.0,103028970.0,0.8574133,,1.0
-59.824952122718095,2.0,[-0.016  3.762],4810.192,30113.959,1,,-541.7045,-39.938953,0.4189424,0.033263404,100.0,-59.13176,-59.13176,1.0,100,2850.6993567943573,40.360455,30400,8.258681,100.0,,0.86211294,-9520520.0,29312379000.0,88.04,1.0,304,1089.6183,-59.824955,487.40915,-80.29941,3294059,20.474457,True,-1.0,224085.72,0.86211294,,1.0
-60.455994263142344,2.0,[0.233 3.787],736222.4,5433918.5,1,,-849.05566,-40.68126,0.4189424,0.69828564,100.0,-58.010147,-58.010147,1.0,100,2857.3241958618164,46.35582,30500,8.418882,100.0,,0.8582348,-254595140000000.0,1.2633549e+25,88.38,1.0,305,162666.38,-60.455997,777.4316,-87.03708,3302897,26.581083,True,-1.0,61173730.0,0.8582348,,1.0
-62.602064890414475,2.0,[0.176 3.676],17495746.0,163442540.0,1,,-749.2052,-40.548233,0.4189424,0.25544357,100.0,-61.055717,-61.055717,1.0,100,2864.7436995506287,46.575203,30600,8.695097,100.0,,0.86682224,-8.756047e+19,1.4663567e+36,91.81,1.0,306,2593839.8,-62.602066,676.90234,-87.123436,3312078,24.52137,True,-1.0,1372717000.0,0.86682224,,1.0
-60.438722637444734,2.0,[0.195 3.799],30042978.0,273318240.0,1,,-877.354,-41.405037,0.4189424,0.09326568,100.0,-64.854576,-64.854576,1.0,100,2873.5353960990906,46.178192,30700,8.333933,100.0,,0.8695731,-6365962400000000.0,8.0208905e+27,88.61,1.0,307,4907979.5,-60.43872,806.2786,-87.58323,3320939,27.144508,True,-1.0,1978136400.0,0.8695731,,1.0
-60.10292906746268,2.0,[0.229 3.919],18104862.0,177413860.0,1,,-1014.8966,-41.194683,0.4189424,0.37922144,100.0,-60.957424,-60.957424,1.0,100,2880.8019449710846,48.38854,30800,8.232031,100.0,,0.86230546,-1.5525532e+17,3.9569943e+30,87.84,1.0,308,2450846.0,-60.10293,936.85394,-89.58322,3329723,29.480291,True,-1.0,743728830.0,0.86230546,,1.0
-60.83650097295642,2.0,[0.253 4.042],58608732.0,519344000.0,1,,-584.3154,-40.531902,0.4189424,1.9034667,100.0,-66.925674,-66.925674,1.0,100,2889.553174972534,41.562435,30900,8.651131,100.0,,0.8595636,-2.3513904e+16,1.6675847e+29,89.55,1.0,309,10581164.0,-60.8365,526.7377,-82.09434,3338678,21.257837,True,-1.0,2208880400.0,0.8595636,,1.0
-60.60253909319639,2.0,[0.284 4.163],13171646.0,130290850.0,1,,-767.98425,-50.66223,0.4189424,0.16805397,100.0,-61.46927,-61.46927,1.0,100,2897.383177757263,35.752274,31000,7.6890855,100.0,,0.86519647,-1.0923317e+17,6.572596e+30,88.49,1.0,310,1718535.6,-60.60254,725.3796,-86.414505,3347527,25.811966,True,-1.0,1124845800.0,0.86519647,,1.0
-60.02432575687766,2.0,[0.323 4.282],5402392.0,54289696.0,1,,-708.90924,-40.465935,0.4189424,0.00033486937,100.0,-64.65067,-64.65067,1.0,100,2905.2822077274323,43.300545,31100,9.095545,100.0,,0.8630507,-129072850000000.0,4.2651798e+24,88.19,1.0,311,598940.9,-60.024326,646.41876,-83.76648,3356346,23.742155,True,-1.0,233149470.0,0.8630507,,1.0
-61.531353209018704,2.0,[0.263 4.172],7398482.0,58753132.0,1,,-675.32245,-41.087093,0.4189424,0.5759805,100.0,-58.68735,-58.68735,1.0,100,2912.702665090561,43.91493,31200,7.757076,100.0,,0.8644314,-1.0728779e+17,2.7854437e+30,90.37,1.0,312,1749920.8,-61.531353,611.0445,-85.00202,3365383,23.470669,True,-1.0,646725700.0,0.8644314,,1.0
-60.21999330371618,2.0,[0.269 4.048],3810837.5,35847996.0,1,,-616.8962,-40.595543,0.4189424,0.53950894,100.0,-57.540264,-57.540264,1.0,100,2920.7826437950134,41.8387,31300,8.067171,100.0,,0.86051184,-844125300000000.0,2.092875e+26,87.8,1.0,313,656593.8,-60.22,558.55206,-82.43424,3374163,22.214249,True,-1.0,247492110.0,0.86051184,,1.0
-60.47304457306862,2.0,[0.313 4.164],636468.4,6025961.0,1,,-711.0088,-40.450035,0.4189424,0.030564064,100.0,-59.513542,-59.513542,1.0,100,2928.4789385795593,44.08252,31400,8.2085,100.0,,0.8620999,-677738300000000.0,1.0947146e+26,88.58,1.0,314,109305.52,-60.473045,646.2395,-84.532555,3383021,24.059511,True,-1.0,25220164.0,0.8620999,,1.0
-59.35365059897303,2.0,[0.251 4.273],353807.4,2318328.0,1,,-780.4317,-40.8153,0.4189424,0.017025096,100.0,-56.247658,-56.247658,1.0,100,2936.031467437744,44.1276,31500,7.792299,100.0,,0.8550215,-46730314000000.0,5.1831997e+23,87.17,1.0,315,74521.68,-59.353653,715.5296,-84.9429,3391738,25.589249,True,-1.0,33888052.0,0.8550215,,1.0
-59.74887384831905,2.0,[0.178 4.171],14045682000.0,141168180000.0,1,,-455.02704,-40.95215,0.4189424,0.008601412,100.0,-56.634995,-56.634995,1.0,100,2943.8810954093933,37.799797,31600,6.803484,100.0,,0.86172956,-7.5150005e+16,2.4896439e+30,87.77,1.0,316,1415684900.0,-59.74887,407.4041,-78.751945,3400515,19.00307,True,-1.0,462948530000.0,0.86172956,,1.0
-59.89626911640167,2.0,[0.186 4.296],255142.75,1647883.8,1,,-805.21075,-40.375076,0.4189424,0.07519337,100.0,-55.13337,-55.13337,1.0,100,2950.7967903614044,45.30677,31700,8.479181,100.0,,0.8601762,-1329125800000000.0,3.773308e+26,87.96,1.0,317,64665.25,-59.89627,736.7925,-85.68185,3409311,25.785576,True,-1.0,26989236.0,0.8601762,,1.0
-59.999209343492986,2.0,[0.231 4.413],104.37135,778.2288,1,,-1510.1125,-41.357273,0.4189424,0.028297564,100.0,-74.39417,-74.39417,1.0,100,2958.520597934723,55.32368,31800,7.9088454,100.0,,0.8663198,-994617.25,85796584.0,88.31,1.0,318,41.796608,-59.99921,1408.1002,-96.680954,3418142,36.681744,True,-1.0,49608.37,0.8663198,,1.0
-59.61508305102587,2.0,[0.215 4.473],3470.687,19484.613,1,,-580.713,-40.69062,0.4189424,0.013392087,100.0,-66.35751,-66.35751,1.0,100,2965.2954440116882,40.4833,31900,7.82978,100.0,,0.86446565,-6491872000.0,1.4119154e+16,87.11,1.0,319,1453.687,-59.61509,526.08887,-81.17392,3426853,21.558836,True,-1.0,524456.56,0.86446565,,1.0
-59.5467196804285,2.0,[0.298 4.38 ],27557618.0,276903170.0,1,,-621.5403,-40.831688,0.4189424,0.7957685,100.0,-56.96804,-56.96804,1.0,100,2972.8457202911377,41.40267,32000,7.048173,100.0,,0.8562076,-3.0022038e+16,2.760637e+29,86.84,1.0,320,3238091.2,-59.54672,564.40576,-82.23436,3435537,22.68764,True,-1.0,1384244200.0,0.8562076,,1.0
-59.2971566042304,2.0,[0.307 4.255],672411260.0,6758118000.0,1,,-995.74347,-41.21489,0.4189424,0.37319547,100.0,-65.09632,-65.09632,1.0,100,2980.509097099304,47.507484,32100,7.3941936,100.0,,0.86325777,-1.0266764e+16,1.8623305e+28,86.87,1.0,321,67710330.0,-59.297157,920.5175,-88.722374,3444224,29.425217,True,-1.0,55634674000.0,0.86325777,,1.0
-60.38688022047281,2.0,[0.287 4.378],144756.66,1451259.8,1,,-1190.1539,-51.082436,0.4189424,0.0212978,100.0,-60.297295,-60.297295,1.0,100,2988.107383966446,41.979637,32200,7.984069,100.0,,0.8596878,-30747513000.0,2.7381702e+17,88.45,1.0,322,18007.816,-60.38688,1131.4135,-93.06207,3453069,32.675194,True,-1.0,8752660.0,0.8596878,,1.0
-59.68724360227585,2.0,[0.199 4.289],11029.514,101341.64,1,,-484.39548,-50.2455,0.4189424,0.029306293,100.0,-61.310112,-61.310112,1.0,100,2995.386267900467,29.537193,32300,7.1756053,100.0,,0.8585175,-2500721700.0,7391549600000000.0,87.4,1.0,323,2288.0393,-59.687244,455.31635,-79.78269,3461809,20.095448,True,-1.0,463085.94,0.8585175,,1.0
-60.58033283650875,2.0,[0.11  4.201],491.4373,2824.21,1,,-451.48083,-40.365547,0.4189424,0.003602081,100.0,-61.030136,-61.030136,1.0,100,3003.34561920166,38.75817,32400,7.586605,100.0,,0.8621927,-4186530.0,6861350000.0,89.1,1.0,324,171.47362,-60.580338,401.4137,-79.12372,3470719,18.543385,True,-1.0,38803.71,0.8621927,,1.0
-60.355092651844025,2.0,[0.358 4.164],1152162.9,11038839.0,1,,-602.6043,-39.392883,0.4189424,0.07078059,100.0,-60.407722,-60.407722,1.0,100,3010.2146561145782,42.791794,32500,8.064887,100.0,,0.8575533,-2524216300000.0,1.7101157e+21,88.62,1.0,325,196651.58,-60.355087,541.5732,-82.18468,3479581,21.829584,True,-1.0,81735750.0,0.8575533,,1.0
-60.56453894510865,2.0,[0.432 4.265],7076562000.0,70056270000.0,1,,-784.9802,-50.411858,0.4189424,0.05247061,100.0,-66.98572,-66.98572,1.0,100,3017.99284696579,36.17083,32600,8.026777,100.0,,0.8544028,-1.0837221e+19,6.175106e+34,88.43,1.0,326,841923650.0,-60.564537,741.37317,-86.58269,3488424,26.018147,True,-1.0,89652450000.0,0.8544028,,1.0
-60.50082407817244,2.0,[0.454 4.388],47819136.0,480413700.0,1,,-533.62213,-50.476353,0.4189424,0.007244552,100.0,-54.950287,-54.950287,1.0,100,3025.8774843215942,31.047108,32700,7.7164373,100.0,,0.85538477,-69008087000000.0,4.6124795e+24,89.02,1.0,327,5063815.0,-60.500824,501.49463,-81.52346,3497326,21.022636,True,-1.0,1861529000.0,0.85538477,,1.0
-62.19938289999962,2.0,[0.398 4.276],79463910.0,790939000.0,1,,-504.5044,-40.328495,0.4189424,0.0679388,100.0,-62.98815,-62.98815,1.0,100,3033.974472284317,41.436306,32800,8.02942,100.0,,0.8601315,-1.3243087e+16,5.3542286e+28,91.82,1.0,328,9597256.0,-62.19938,447.27716,-81.7648,3506508,19.565418,True,-1.0,289156220.0,0.8601315,,1.0
-61.03280203178525,2.0,[0.427 4.154],9520912.0,95703940.0,1,,-759.48676,-50.418606,0.4189424,0.21849912,100.0,-56.901924,-56.901924,1.0,100,3042.2900171279907,36.09997,32900,8.1562605,100.0,,0.8560884,-142216740000000.0,1.0717985e+25,89.28,1.0,329,979940.0,-61.0328,716.0493,-86.51858,3515436,25.485777,True,-1.0,541659840.0,0.8560884,,1.0
-60.89147689327598,2.0,[0.487 4.264],145825540.0,1254645600.0,1,,-878.807,-50.68699,0.4189424,0.008123734,100.0,-60.24148,-60.24148,1.0,100,3050.902651309967,37.90423,33000,7.9777336,100.0,,0.8608165,-4657938000000000.0,9.459709e+27,89.09,1.0,330,23815728.0,-60.891476,830.9198,-88.59122,3524345,27.699741,True,-1.0,8598047000.0,0.8608165,,1.0
-61.616573218256235,2.0,[0.446 4.382],857323650.0,7727558000.0,1,,-887.31726,-50.511177,0.4189424,0.0038895814,100.0,-62.80918,-62.80918,1.0,100,3058.177525281906,38.823196,33100,8.294893,100.0,,0.86306196,-2.4658928e+16,2.4089264e+29,90.77,1.0,331,119082050.0,-61.616573,837.08167,-89.33437,3533422,27.7178,True,-1.0,59179336000.0,0.86306196,,1.0
-59.90576083138585,2.0,[0.413 4.503],31639.059,313249.3,1,,-1009.35736,-41.723396,0.4189424,0.011214677,100.0,-55.411736,-55.411736,1.0,100,3065.3656692504883,47.548096,33200,8.464977,100.0,,0.8581413,-1908428500.0,640146900000000.0,87.62,1.0,332,4997.508,-59.905758,934.00195,-89.27149,3542184,29.365732,True,-1.0,1717943.1,0.8581413,,1.0
-60.561158869713545,2.0,[0.509 4.582],34331316.0,303023140.0,1,,-562.28406,-41.066658,0.4189424,0.4723305,100.0,-58.31595,-58.31595,1.0,100,3073.646260499954,40.38614,33300,8.453495,100.0,,0.8595347,-8.297127e+16,2.3289951e+30,88.85,1.0,333,5851394.0,-60.561157,507.92212,-81.4528,3551069,20.891638,True,-1.0,1429491800.0,0.8595347,,1.0
-59.83123638227582,2.0,[0.505 4.707],123831.13,1201934.8,1,,-672.08014,-41.047806,0.4189424,0.101912,100.0,-66.569595,-66.569595,1.0,100,3080.787664413452,42.224075,33400,7.949357,100.0,,0.8553143,-83239310000.0,1.9614277e+18,88.21,1.0,334,18189.662,-59.831234,612.65607,-83.27188,3559890,23.440647,True,-1.0,8300206.0,0.8553143,,1.0
-60.675019348859784,2.0,[0.417 4.618],24030.236,241475.58,1,,-529.9291,-41.133194,0.4189424,0.028907467,100.0,-60.981186,-60.981186,1.0,100,3088.8325006961823,39.792793,33500,8.188414,100.0,,0.8681629,-13629746.0,56277705000.0,89.19,1.0,335,2681.2307,-60.67502,477.15182,-80.92599,3568809,20.250967,True,-1.0,1108263.2,0.8681629,,1.0
-59.956716785430906,2.0,[0.171 4.662],88024.23,884737.75,1,,-838.21674,-40.898895,0.4189424,0.054676645,100.0,-68.346115,-68.346115,1.0,100,3096.1188774108887,45.467506,33600,8.47588,100.0,,0.85587406,-38217126000.0,3.075405e+17,88.14,1.0,336,9888.973,-59.956715,769.312,-86.3664,3577623,26.409683,True,-1.0,2270162.2,0.85587406,,1.0
-60.32207649499178,2.0,[0.41  4.589],4475026.5,38838484.0,1,,-431.29608,-40.576225,0.4189424,0.0057504466,100.0,-63.916084,-63.916084,1.0,100,3104.3040397167206,37.91288,33700,7.30396,100.0,,0.85978425,-5834696000000000.0,1.482968e+28,88.18,1.0,337,866381.4,-60.32208,383.38876,-78.489105,3586441,18.167028,True,-1.0,125085930.0,0.85978425,,1.0
-60.59872850254178,2.0,[0.43  4.466],33428810.0,299517950.0,1,,-479.02405,-41.165264,0.4189424,0.041932594,100.0,-67.535545,-67.535545,1.0,100,3112.234742164612,38.414783,33800,8.339532,100.0,,0.8713459,-3.4266759e+16,4.8528292e+29,88.85,1.0,338,5766056.5,-60.598732,429.83832,-79.58005,3595326,18.98132,True,-1.0,744545700.0,0.8713459,,1.0
-60.62514294832945,2.0,[0.425 4.341],820118340.0,8214340600.0,1,,-496.67197,-41.46429,0.4189424,0.751696,100.0,-63.79749,-63.79749,1.0,100,3120.070074558258,38.95235,33900,7.3753743,100.0,,0.8629123,-3.0392969e+16,3.611219e+29,88.9,1.0,339,90043180.0,-60.625145,446.09955,-80.41664,3604216,19.791498,True,-1.0,7432110600.0,0.8629123,,1.0
