MeanIW,MinIW,LearnableVariance,StdIW,ESSClassic,MeanEntropy,EpThisIter,OptimizationReturnMean,StdIWNorm,EpisodesSoFar,ESSRenyi,InitialReturnMax,OptimizationReturnMin,MaxIWNorm,InitialReturnMin,InitialReturnMean,Iteration,InitialReturnStd,ReturnStepMax,MinIWNorm,OptimizationReturnMax,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,Bound,ReturnStepMaxmin,ReturnMeanIW,InitialBound,MeanIWNorm,EpRewMean,MaxIW,EmpiricalD2,VarianceInit,EpLenMean
0.6754557,0.010853758,True,0.9806332,32.177605,0.2986602,100,62.34418,0.009806332,21000,8.920683,-51.0641,,0.062366102,-136.31143,-73.967255,210,15.020888,0.86518323,0.00010853758,85.24733,[ 0.197  1.429 -1.141],3581794,12628.786,3198.0975000858307,-63.988876,0.86518323,-48.775978,-78.51097,0.006754556,-73.96725468680262,6.2366104,11.209904,-1,105.83
0.7683092,0.021465976,True,1.0210449,36.151867,0.34599406,100,57.858055,0.010210449,21100,19.713028,-50.290466,,0.071362294,-133.14539,-75.28733,211,13.264179,0.86493033,0.00021465975,82.85492,[ 0.108  1.404 -1.12 ],3592584,14010.096,3207.817662000656,-67.99588,0.86493033,-57.999832,-79.7255,0.0076830913,-75.28732747495174,7.1362295,5.0727873,-1,107.9
0.4629743,0.0005278348,True,0.6806768,31.629911,0.32838532,100,45.92449,0.0068067685,21200,4.7849493,-50.40476,,0.036517873,-121.79679,-75.87231,212,14.589368,0.86456674,5.278348e-06,71.39203,[ 0.041  1.424 -1.073],3603439,4206.914,3218.3293056488037,-53.91688,0.86456674,-35.356968,-79.93219,0.004629743,-75.87230215370656,3.6517873,20.898863,-1,108.55
0.89427507,0.089030586,True,0.8950901,49.954456,0.33041003,100,43.213745,0.008950901,21300,46.48703,-49.429787,,0.048176356,-117.604965,-74.39122,213,15.501015,0.86050296,0.00089030585,68.17518,[-0.113  1.41  -1.091],3614089,13196.745,3228.3368651866913,-71.07605,0.86050296,-65.32644,-78.311386,0.00894275,-74.39121984347702,4.8176355,2.1511376,-1,106.5
0.64438933,0.00090534927,True,1.3978003,17.527355,0.21343519,100,49.82323,0.013978003,21400,5.5287986,-49.365364,,0.111909166,-125.874084,-76.05085,214,16.747555,0.8595557,9.053492e-06,76.50872,[-0.192  1.404 -1.089],3624928,14275.107,3237.4685423374176,-63.768692,0.8595557,-45.924385,-80.24665,0.0064438935,-76.05084955871105,11.190917,18.087112,-1,108.39
0.50557077,0.0002633418,True,1.1019844,17.388218,0.123062015,100,56.49686,0.011019844,21500,6.2406664,-50.080975,,0.09390174,-132.3653,-75.86843,215,16.858328,0.86319053,2.6334178e-06,82.28432,[-0.177  1.419 -1.206],3635738,11544.106,3247.866073846817,-52.55864,0.86319053,-34.89674,-80.2806,0.0050557083,-75.86843236237765,9.390174,16.02393,-1,108.1
0.5883236,0.006332819,True,0.8645742,31.64964,0.12957537,100,62.854958,0.008645742,21600,6.4313903,-50.057674,,0.067998506,-138.76479,-75.90983,216,16.947142,0.86331815,6.332819e-05,88.70711,[-0.117  1.44  -1.296],3646621,10315.103,3258.1668713092804,-61.69899,0.86331815,-43.459797,-80.535324,0.0058832346,-75.90982860714197,6.7998505,15.548738,-1,108.83
0.80302626,0.006828173,True,1.0909991,35.139263,0.12878416,100,80.71587,0.01090999,21700,17.729694,-50.330093,,0.05763449,-154.02261,-73.30674,217,15.478375,0.8588076,6.8281726e-05,103.69252,[-0.127  1.406 -1.289],3657114,24151.049,3267.7368519306183,-69.6903,0.8588076,-57.497242,-78.44083,0.008030262,-73.30673790410161,5.763449,5.640255,-1,104.93
0.6439098,0.0042332285,True,1.1036644,25.394815,0.1250891,100,75.18081,0.011036644,21800,12.137807,-49.850487,,0.084479146,-151.68137,-76.50056,218,19.11123,0.8623525,4.2332285e-05,101.83088,[-0.177  1.383 -1.29 ],3668039,15876.937,3278.403697013855,-64.88518,0.8623525,-50.372726,-81.5566,0.0064390977,-76.50055784478783,8.447915,8.238721,-1,109.25
0.43598792,0.0002513345,True,0.6795511,29.159794,0.036430348,100,80.43447,0.0067955106,21900,6.765066,-49.93775,,0.031130573,-159.91928,-79.48481,219,21.227203,0.85780036,2.513345e-06,109.98153,[-0.183  1.352 -1.294],3679315,8486.09,3288.912519931793,-53.59382,0.85780036,-33.099022,-84.815445,0.004359879,-79.48480459064245,3.1130574,14.781821,-1,112.76
0.7500395,0.042409264,True,0.7671524,48.87221,0.081336014,100,51.404034,0.0076715243,22000,18.15347,-50.76862,,0.036881965,-131.0062,-79.602165,220,17.941711,0.86259794,0.00042409264,80.23758,[-0.218  1.332 -1.383],3690654,11847.63,3298.4768526554108,-67.928665,0.86259794,-57.679443,-83.96903,0.007500395,-79.60216425672174,3.6881967,5.508589,-1,113.39
0.6857741,0.0007783912,True,1.215824,24.135626,0.030656666,100,42.046616,0.012158239,22100,5.495897,-49.651672,,0.08288772,-117.1246,-75.07799,221,15.417805,0.85878515,7.783912e-06,67.47293,[-0.283  1.345 -1.338],3701377,11092.101,3308.743773460388,-63.760483,0.85878515,-47.106907,-78.98213,0.00685774,-75.07798594191671,8.288772,18.195393,-1,107.23
0.68876046,0.04294493,True,0.85899913,39.13244,0.07866312,100,90.26729,0.008589991,22200,15.618745,-49.87426,,0.053695686,-168.23254,-77.96526,222,20.715473,0.855788,0.00042944928,118.358284,[-0.282  1.313 -1.388],3712508,20931.51,3320.3910286426544,-66.39844,0.855788,-52.208984,-83.57301,0.006887604,-77.96526482954621,5.369569,6.402563,-1,111.31
0.67148805,0.020382967,True,1.0017941,31.000345,0.09392465,100,54.756226,0.010017941,22300,11.29468,-50.00151,,0.059237227,-133.79189,-79.03566,223,20.000874,0.85692847,0.00020382967,83.790375,[-0.232  1.326 -1.34 ],3723743,12500.479,3331.038556575775,-64.469315,0.85692847,-51.19929,-83.49539,0.0067148805,-79.03566051378846,5.9237227,8.853726,-1,112.35
0.58180404,0.024064112,True,0.895476,29.682913,0.1072084,100,68.60845,0.00895476,22400,11.31351,-50.034958,,0.05002244,-146.95705,-78.34859,224,17.612255,0.8550884,0.00024064112,96.92209,[-0.331  1.32  -1.325],3734869,12686.312,3341.5175063610077,-57.786118,0.8550884,-43.222458,-83.24716,0.0058180396,-78.34859435394407,5.002244,8.83899,-1,111.26
0.7370858,0.044456616,True,0.9765624,36.29302,0.16298664,100,79.8542,0.009765624,22500,13.855057,-59.35076,,0.054366514,-158.71149,-78.85728,225,18.266306,0.86220145,0.00044456616,99.360725,[-0.442  1.319 -1.312],3746097,20928.441,3352.6449246406555,-72.129364,0.86220145,-57.916454,-84.14766,0.0073708575,-78.85728055253625,5.4366517,7.2175813,-1,112.28
0.7884924,0.005787313,True,1.3688651,24.913532,0.06209175,100,81.0382,0.013688652,22600,11.794102,-49.22106,,0.08349769,-158.35156,-77.31336,226,17.824692,0.864192,5.7873127e-05,109.1305,[-0.478  1.302 -1.256],3757102,32863.555,3364.387750148773,-70.6748,0.864192,-55.30498,-82.59174,0.007884923,-77.31336205855013,8.349769,8.478814,-1,110.05
0.4810749,0.0011109785,True,0.84072816,24.666277,-0.017640043,100,58.40437,0.008407281,22700,5.34181,-49.47888,,0.059991643,-138.34424,-79.939865,227,18.15426,0.86688334,1.1109785e-05,88.86536,[-0.449  1.308 -1.357],3768425,7966.799,3374.7820909023285,-57.480377,0.86688334,-37.527954,-84.55134,0.0048107486,-79.93987208321691,5.9991646,18.720245,-1,113.23
0.60276794,0.0034766388,True,0.9428069,29.014944,-0.031324387,100,58.613758,0.009428069,22800,7.466027,-49.941986,,0.045068868,-139.97375,-81.36,228,21.069975,0.85888314,3.4766388e-05,90.03177,[-0.536  1.297 -1.437],3779955,11033.616,3384.6150925159454,-63.623383,0.85888314,-46.547604,-86.02579,0.006027679,-81.35999643400311,4.506887,13.394005,-1,115.3
0.6827218,0.017399117,True,1.0808339,28.520216,-0.005901865,100,65.01554,0.010808338,22900,13.265849,-49.64382,,0.08342999,-145.04495,-80.02941,229,19.539448,0.8610045,0.00017399117,95.40113,[-0.628  1.285 -1.45 ],3791305,15799.901,3394.325675725937,-66.86064,0.8610045,-53.586277,-84.864235,0.0068272175,-80.0294054955244,8.342999,7.538153,-1,113.5
0.59608084,0.004540357,True,0.9316593,29.045366,-0.083668046,100,73.38677,0.0093165925,23000,15.718751,-49.257156,,0.056622136,-154.21106,-80.82429,230,19.176817,0.8625142,4.5403565e-05,104.9539,[-0.681  1.306 -1.425],3802779,12359.301,3404.0769588947296,-62.40582,0.8625142,-49.440437,-85.96465,0.0059608077,-80.82429050773382,5.662214,6.361829,-1,114.74
0.8421555,0.051574845,True,0.906889,46.30398,-0.074635535,100,74.41573,0.00906889,23100,36.02937,-49.57611,,0.0522621,-154.25186,-79.83613,231,21.482384,0.8647586,0.00051574846,104.67575,[-0.728  1.317 -1.503],3814106,21465.092,3413.482935190201,-76.8286,0.8647586,-68.26254,-84.97786,0.008421554,-79.83612760394811,5.22621,2.7755134,-1,113.27
0.6367368,0.010792745,True,1.1137575,24.633106,-0.06817979,100,55.080734,0.011137574,23200,9.401323,-48.598946,,0.07195312,-134.11255,-79.031815,232,15.952236,0.86190605,0.00010792745,85.5136,[-0.75   1.302 -1.494],3825335,10859.7295,3423.375329017639,-65.917076,0.86190605,-51.337208,-83.502235,0.0063673677,-79.03181516304612,7.195312,10.636801,-1,112.29
0.75239164,0.020361358,True,1.0310354,34.74825,-0.012678242,100,92.775,0.010310354,23300,19.245611,-58.210754,,0.05996002,-175.85712,-83.0821,233,22.492903,0.8679733,0.00020361358,117.64636,[-0.724  1.276 -1.487],3837123,27282.707,3434.247406721115,-78.38201,0.8679733,-65.019966,-88.944016,0.007523916,-83.08210585325956,5.996002,5.19599,-1,117.88
0.92598265,0.15920897,True,0.7567256,59.957867,0.029157637,100,70.95594,0.007567256,23400,57.79373,-49.25799,,0.053100236,-148.6929,-77.73696,234,19.518574,0.85937303,0.0015920897,99.434906,[-0.685  1.284 -1.432],3848136,22744.076,3445.5166370868683,-78.42957,0.85937303,-71.90986,-82.69339,0.009259826,-77.73695786327124,5.310024,1.7302915,-1,110.13
0.9322828,0.10653734,True,0.9842938,47.288246,0.03908301,100,90.56452,0.009842938,23500,43.097004,-50.258152,,0.06471541,-171.56436,-80.99985,235,20.527878,0.8545819,0.0010653734,121.30621,[-0.689  1.291 -1.39 ],3859609,36387.32,3456.877916097641,-81.71288,0.8545819,-73.001595,-86.71866,0.009322827,-80.999844391644,6.471541,2.3203468,-1,114.73
0.48578,0.000583978,True,0.83768016,25.166325,-0.04311328,100,70.17238,0.008376801,23600,5.0503078,-48.91288,,0.04021335,-148.42986,-78.25747,236,17.616764,0.8590011,5.83978e-06,99.516975,[-0.714  1.307 -1.38 ],3870727,8675.155,3467.9015345573425,-61.15856,0.8590011,-39.142426,-83.20515,0.0048577995,-78.2574786657095,4.021335,19.800774,-1,111.18
0.53069353,0.020550054,True,0.693005,36.965317,0.003227234,100,73.60735,0.00693005,23700,10.087673,-50.090866,,0.046680868,-153.28625,-79.6789,237,18.644806,0.8637242,0.00020550053,103.19539,[-0.797  1.296 -1.462],3882025,10159.351,3478.142809152603,-56.319084,0.8637242,-40.231663,-84.78844,0.005306935,-79.67890169933439,4.668087,9.913089,-1,112.98
0.5978725,0.012484536,True,0.67992586,43.604908,0.039962288,100,75.54282,0.0067992588,23800,8.735091,-49.102974,,0.033043895,-153.43504,-77.89223,238,18.853323,0.863446,0.00012484535,104.33207,[-0.745  1.276 -1.416],3893125,11732.91,3489.5065450668335,-62.46477,0.863446,-45.15985,-83.006714,0.0059787245,-77.89222178339958,3.3043897,11.448077,-1,111.0
0.7142823,0.018899167,True,0.99079674,34.198463,0.10080207,100,53.794632,0.009907967,23900,9.854855,-49.39166,,0.053124618,-136.70169,-82.90706,239,18.543554,0.8578154,0.00018899166,87.31003,[-0.723  1.251 -1.379],3904845,13402.725,3499.3235912323,-72.49735,0.8578154,-57.982002,-87.46379,0.0071428227,-82.90705919742584,5.312462,10.147284,-1,117.2
0.70355284,0.008220693,True,1.212444,25.19007,0.12143703,100,59.428036,0.012124441,24000,7.769359,-48.912025,,0.0895796,-143.85867,-84.43063,240,21.751863,0.8577014,8.220693e-05,94.94665,[-0.796  1.247 -1.318],3916731,16094.978,3508.9651799201965,-77.61086,0.8577014,-60.40715,-89.22593,0.0070355283,-84.43063778206707,8.95796,12.871075,-1,118.86
0.4721151,0.0038166498,True,0.6730682,32.97651,0.115824014,100,60.965084,0.0067306818,24100,7.507699,-58.424328,,0.051686533,-142.76526,-81.80017,241,20.264484,0.8607226,3.8166498e-05,84.34093,[-0.831  1.219 -1.298],3928297,7264.3564,3519.228232383728,-54.42417,0.8607226,-37.05625,-86.55901,0.0047211507,-81.80017586573959,5.1686535,13.31966,-1,115.66
0.9847929,0.5201784,True,0.2835217,92.345795,0.11193102,100,80.34935,0.0028352174,24200,93.3618,-58.494934,,0.021017011,-162.5524,-82.20305,242,19.428087,0.8587239,0.0052017835,104.057465,[-0.754  1.242 -1.303],3939939,26670.955,3530.3283762931824,-86.75692,0.8587239,-81.149185,-87.62147,0.009847928,-82.20304542690515,2.1017013,1.0711019,-1,116.42
0.5669949,0.011730888,True,0.7349883,37.308414,0.13256073,100,111.91039,0.0073498827,24300,13.21867,-48.83442,,0.040924788,-198.04419,-86.13379,243,23.175234,0.86786324,0.000117308875,149.20978,[-0.733  1.24  -1.307],3952093,20334.354,3542.216337442398,-66.36485,0.86786324,-48.207733,-92.73527,0.005669949,-86.13380122944713,4.0924788,7.5650578,-1,121.54
0.57097036,0.012146924,True,0.6263214,45.38684,0.19758575,100,81.6361,0.0062632137,24400,10.723439,-48.942184,,0.03516708,-163.18883,-81.55272,244,20.24367,0.86381555,0.00012146923,114.24664,[-0.824  1.257 -1.286],3963637,11905.549,3553.248108148575,-62.53929,0.86381555,-45.92805,-86.992355,0.005709704,-81.5527223622799,3.516708,9.325366,-1,115.44
0.6824622,0.009725382,True,1.1282014,26.789179,0.18908042,100,71.1759,0.011282013,24500,8.649913,-48.198677,,0.07670755,-152.77486,-81.59896,245,18.886011,0.8683833,9.725381e-05,104.57618,[-0.889  1.271 -1.221],3975274,18800.855,3564.413722038269,-71.57089,0.8683833,-54.255806,-86.69145,0.0068246215,-81.59895472794771,7.670755,11.56081,-1,116.37
0.34272134,0.00080386584,True,0.5572236,27.446255,0.0684125,100,47.221275,0.005572236,24600,4.290567,-58.641003,,0.028887691,-129.18704,-81.965775,246,17.616291,0.86588824,8.038658e-06,70.546036,[-0.894  1.237 -1.23 ],3986881,2709.6958,3575.323506593704,-48.78304,0.86588824,-27.993713,-86.272,0.003427213,-81.96576882317662,2.8887691,23.306944,-1,116.07
0.80316824,0.024482612,True,1.0140182,38.551044,0.10126744,100,96.59176,0.0101401815,24700,13.980009,-49.22458,,0.056037035,-183.23701,-86.64526,247,23.799328,0.8615776,0.0002448261,134.01244,[-0.855  1.228 -1.351],3999163,32598.402,3587.425552368164,-82.55523,0.8615776,-66.21951,-92.75317,0.008031682,-86.64526161193848,5.6037035,7.1530714,-1,122.82
0.8478428,0.0006749655,True,1.2516447,31.452747,0.07696126,100,71.19404,0.012516446,24800,21.735035,-48.605774,,0.10319973,-152.59523,-81.4012,248,19.12124,0.86921763,6.749655e-06,103.989456,[-0.796  1.244 -1.318],4010693,28864.94,3598.294047832489,-75.98505,0.86921763,-65.07468,-86.4877,0.008478427,-81.40119347900152,10.319973,4.600867,-1,115.3
0.40249988,0.0026785908,True,0.56362516,33.77384,0.018697983,100,68.06682,0.0056362515,24900,5.6745133,-48.56696,,0.037150294,-151.04279,-82.97597,249,18.360535,0.8579141,2.6785907e-05,102.47583,[-0.861  1.229 -1.342],4022409,5755.73,3609.549251317978,-52.74792,0.8579141,-31.612328,-88.01072,0.0040249988,-82.97596609041095,3.7150295,17.622656,-1,117.16
0.7552641,0.0051043564,True,1.4969395,20.290737,-0.0378451,100,83.18339,0.014969396,25000,15.200916,-57.798416,,0.11315809,-167.5098,-84.32641,250,22.221384,0.86277753,5.1043564e-05,109.71138,[-0.803  1.201 -1.4  ],4034350,33701.47,3619.9238045215607,-78.46782,0.86277753,-64.14647,-89.910065,0.00755264,-84.32640857681632,11.315809,6.578551,-1,119.41
0.6821055,0.0064880443,True,0.8983268,36.57022,-0.039188355,100,109.19549,0.0089832675,25100,16.122713,-49.425674,,0.05548909,-194.42905,-85.233574,251,25.13357,0.86291975,6.488044e-05,145.00337,[-0.862  1.189 -1.457],4046359,30948.346,3630.3419196605682,-70.79365,0.86291975,-54.653004,-91.71452,0.006821054,-85.23356203660369,5.548909,6.20243,-1,120.09
0.7399075,0.012435056,True,1.0189012,34.52669,-0.017716337,100,112.20633,0.010189012,25200,12.251397,-49.603153,,0.07323766,-201.71545,-89.50913,252,25.474232,0.8700735,0.00012435055,152.1123,[-0.771  1.182 -1.458],4058942,39849.938,3641.8903555870056,-82.602356,0.8700735,-63.39246,-96.23298,0.0073990743,-89.50913126632571,7.3237658,8.162334,-1,125.83
0.90988004,0.26022062,True,0.4545997,80.02394,-0.015730195,100,85.105934,0.004545997,25300,76.97064,-48.838802,,0.029422482,-169.19554,-84.08961,253,21.290024,0.8661084,0.002602206,120.356735,[-0.786  1.16  -1.437],4070857,25753.043,3653.224167585373,-81.85881,0.8661084,-75.430374,-89.729454,0.009098801,-84.08960395932198,2.9422483,1.2991966,-1,119.15
0.6246137,0.006801283,True,1.0921869,24.645527,-0.0684119,100,100.14946,0.010921869,25400,8.464796,-58.503258,,0.08325281,-185.63123,-85.481766,254,23.570282,0.8648226,6.801283e-05,127.12797,[-0.753  1.155 -1.435],4082927,28986.906,3664.0784878730774,-70.235664,0.8648226,-48.967915,-91.66947,0.006246137,-85.48176769718528,8.325281,11.813634,-1,120.7
0.5260576,0.0056689363,True,0.8209263,29.110048,-0.07436672,100,58.91419,0.008209263,25500,7.8646812,-49.167217,,0.0499273,-141.28177,-82.36758,255,18.263603,0.86698806,5.668936e-05,92.11455,[-0.683  1.17  -1.487],4094642,8499.21,3673.42472243309,-60.037285,0.86698806,-43.24444,-87.076965,0.0052605756,-82.3675824047625,4.99273,12.715074,-1,117.15
0.65412027,0.03052269,True,0.7175826,45.383347,-0.021083834,100,62.432003,0.007175826,25600,9.2790785,-49.041954,,0.042527437,-150.50021,-88.068214,256,23.227934,0.8582079,0.0003052269,101.45826,[-0.638  1.144 -1.493],4107032,12424.7705,3683.4550924301147,-72.03812,0.8582079,-55.56926,-93.08487,0.006541202,-88.06820714563132,4.2527437,10.776933,-1,123.9
0.9716445,0.5165085,True,0.25002474,93.78977,-0.01701956,100,73.996185,0.0025002472,25700,91.15958,-57.890476,,0.017168466,-156.02937,-82.033195,257,19.043571,0.8610025,0.005165085,98.1389,[-0.662  1.164 -1.44 ],4118681,24007.785,3692.044187307358,-84.45805,0.8610025,-79.01072,-87.23418,0.009716445,-82.03319258853793,1.7168467,1.0969775,-1,116.49
0.78951013,0.03477409,True,0.9557412,40.56086,0.04716834,100,61.634457,0.009557412,25800,21.729954,-59.142437,,0.07011323,-146.20718,-84.572716,258,20.084393,0.8694168,0.0003477409,87.06474,[-0.642  1.165 -1.436],4130664,17858.77,3703.323538541794,-74.95303,0.8694168,-64.49818,-89.44628,0.007895101,-84.57271930918097,7.011323,4.6019425,-1,119.83
0.65451413,0.018558668,True,0.8427391,37.62423,0.055803888,100,92.64175,0.008427391,25900,11.572148,-49.2921,,0.05412681,-175.68042,-83.03867,259,23.61652,0.8570142,0.00018558667,126.38832,[-0.66   1.174 -1.372],4142398,20821.502,3712.6633167266846,-69.70439,0.8570142,-52.48986,-88.894684,0.0065451427,-83.03867116197944,5.412681,8.641438,-1,117.34
0.659811,0.00424473,True,1.1258663,25.564865,0.083447285,100,77.80961,0.011258663,26000,7.2735443,-49.895752,,0.08112435,-165.20493,-87.39531,260,23.55444,0.86333776,4.2447296e-05,115.30917,[-0.565  1.183 -1.363],4154724,24552.537,3723.444028377533,-75.410225,0.86333776,-54.991493,-92.90214,0.0065981103,-87.39531147077679,8.112435,13.748455,-1,123.26
0.6832605,0.009333709,True,0.8829398,37.454636,0.13891612,100,74.60056,0.008829398,26100,11.780384,-58.79316,,0.06067053,-158.20737,-83.606804,261,19.287262,0.8656752,9.333709e-05,99.41421,[-0.525  1.208 -1.335],4166582,17245.049,3733.539588212967,-71.32451,0.8656752,-55.95975,-88.88038,0.006832605,-83.6068041229248,6.067053,8.4886875,-1,118.58
0.6177717,0.016787335,True,0.77127504,39.082344,0.17040052,100,83.50642,0.00771275,26200,8.164012,-49.61929,,0.05154869,-167.82828,-84.32185,262,20.938257,0.8639115,0.00016787335,118.208984,[-0.465  1.219 -1.28 ],4178602,15799.517,3743.604999065399,-70.4324,0.8639115,-50.85333,-89.91613,0.006177717,-84.32185939371585,5.154869,12.248879,-1,120.2
0.60952246,0.004981091,True,0.88622665,32.112778,0.15799665,100,99.12169,0.008862266,26300,9.023157,-49.82466,,0.05827754,-182.96646,-83.84477,263,21.141958,0.8632455,4.9810908e-05,133.1418,[-0.43   1.19  -1.249],4190432,21410.922,3752.0906040668488,-69.782974,0.8632455,-49.479473,-89.943665,0.006095224,-83.84477727070451,5.827754,11.082595,-1,118.3
0.72469336,0.021307249,True,1.1615115,28.020245,0.18318008,100,82.745636,0.011615114,26400,14.242605,-49.148926,,0.09086705,-166.71092,-83.96529,264,20.679028,0.8644543,0.00021307248,117.562,[-0.534  1.174 -1.261],4202284,25310.37,3762.4008042812347,-73.87977,0.8644543,-59.15501,-89.522316,0.007246933,-83.96528199002147,9.086705,7.0211873,-1,118.52
0.6848074,0.0057117613,True,0.96185195,33.6385,0.18496664,100,86.090645,0.00961852,26500,13.082337,-58.63611,,0.05900602,-170.78604,-84.695404,265,21.330914,0.8602068,5.7117613e-05,112.14993,[-0.478  1.195 -1.236],4214319,21891.355,3772.705965280533,-71.38109,0.8602068,-55.641678,-90.38827,0.006848074,-84.6953976984322,5.9006023,7.643894,-1,120.35
0.63352174,0.01004295,True,0.8322127,36.688877,0.23014396,100,57.437668,0.008322126,26600,9.095516,-49.7689,,0.040544637,-140.14159,-82.703926,266,19.332045,0.8610367,0.00010042949,90.37268,[-0.429  1.221 -1.234],4226070,11441.712,3782.934867143631,-65.02645,0.8610367,-49.53714,-87.375305,0.006335218,-82.70392400860787,4.054464,10.994429,-1,117.51
0.7131975,0.020918287,True,1.4721335,19.009098,0.19843906,100,54.49683,0.014721336,26700,12.17781,-49.700546,,0.12748547,-132.17291,-77.67609,267,16.496645,0.86205757,0.00020918286,82.47237,[-0.463  1.249 -1.189],4237206,16648.045,3793.2560153007507,-67.39771,0.86205757,-54.77256,-82.08184,0.007131976,-77.6760796700418,12.748547,8.211658,-1,111.36
0.5079751,0.00013897559,True,0.837197,26.90882,0.101778425,100,41.74667,0.00837197,26800,6.45837,-59.261868,,0.043984786,-124.44935,-82.702675,268,17.171501,0.8588815,1.3897559e-06,65.187485,[-0.54   1.227 -1.221],4248967,5792.4336,3801.9917340278625,-56.182297,0.8588815,-39.85892,-86.851,0.005079751,-82.70268009305,4.3984785,15.483783,-1,117.61
0.8425364,0.042313136,True,0.9225557,45.475864,0.118201554,100,55.461983,0.009225558,26900,35.666485,-58.396103,,0.054965995,-136.36893,-80.906944,269,15.240487,0.86007047,0.00042313137,77.972824,[-0.517  1.246 -1.317],4260520,16121.789,3810.912014722824,-75.50621,0.86007047,-67.89482,-85.45257,0.008425364,-80.90694361463188,5.4965997,2.8037527,-1,115.53
0.95052534,0.3539204,True,0.5111059,77.57164,0.12484029,100,66.579185,0.0051110587,27000,82.65874,-49.47577,,0.039142694,-148.038,-81.45881,270,18.595978,0.8567453,0.003539204,98.562225,[-0.538  1.229 -1.301],4272067,21600.969,3819.52477312088,-82.43357,0.8567453,-77.005974,-86.39341,0.009505254,-81.45880617007613,3.9142697,1.2097934,-1,115.47
0.6571054,0.020646816,True,1.01813,29.405779,0.13971004,100,69.97989,0.010181299,27100,13.333897,-49.784767,,0.05887715,-151.80563,-81.82574,271,19.46412,0.8590784,0.00020646816,102.02087,[-0.57   1.233 -1.294],4283594,16809.55,3828.621535539627,-64.43203,0.8590784,-50.574425,-86.88593,0.006571054,-81.82574424952269,5.8877153,7.4996834,-1,115.27
0.72406435,0.0024272043,True,1.0778615,31.094429,0.1775377,100,62.254272,0.010778616,27200,8.069272,-49.42948,,0.07368986,-144.33162,-82.077354,272,18.33922,0.8592707,2.4272042e-05,94.90214,[-0.553  1.261 -1.279],4295250,15352.46,3838.774662256241,-78.021095,0.8592707,-61.084618,-86.8884,0.0072406437,-82.07734776467085,7.368986,12.392692,-1,116.56
0.41796017,0.00058011024,True,0.61314696,31.72503,0.073490955,100,77.159805,0.0061314693,27300,5.3453155,-48.92407,,0.030335847,-161.42027,-84.260475,273,19.305368,0.8606062,5.8011024e-06,112.4962,[-0.544  1.232 -1.241],4307161,7185.5605,3849.3234119415283,-57.71251,0.8606062,-34.439625,-89.64115,0.0041796016,-84.26047676816583,3.0335848,18.70797,-1,119.11
0.74627566,0.010789921,True,0.8906327,41.249172,0.091368936,100,130.56001,0.008906327,27400,17.210443,-49.270397,,0.042872675,-215.92819,-85.36819,274,26.521906,0.8659251,0.000107899206,166.65779,[-0.507  1.214 -1.345],4319128,41238.37,3860.052441596985,-78.03961,0.8659251,-60.68991,-92.56578,0.007462757,-85.36818039983511,4.2872677,5.8104253,-1,119.67
0.5996545,0.0014798285,True,0.71043396,41.604153,0.09074316,100,92.02681,0.0071043395,27500,12.034317,-49.411896,,0.031681977,-176.373,-84.34619,275,21.344421,0.86669743,1.4798285e-05,126.961105,[-0.509  1.239 -1.328],4331010,16512.707,3870.220309495926,-65.66075,0.86669743,-48.71347,-90.22528,0.005996546,-84.34619003698229,3.1681979,8.30957,-1,118.82
0.683141,0.0015829179,True,1.0049309,31.60584,0.09341447,100,68.65943,0.010049308,27600,9.696761,-49.443367,,0.052681465,-150.26338,-81.60396,276,20.041166,0.86037195,1.5829179e-05,100.820015,[-0.432  1.215 -1.328],4342607,16249.894,3878.4286053180695,-71.021324,0.86037195,-54.936417,-86.61274,0.0068314113,-81.60395889937878,5.2681465,10.312722,-1,115.97
0.6021819,0.02621262,True,0.6098038,49.371162,0.17907727,100,77.66521,0.0060980376,27700,9.080231,-49.307365,,0.03645061,-162.90192,-85.23671,277,20.008007,0.861632,0.00026212618,113.59455,[-0.448  1.186 -1.326],4354628,12579.733,3888.3843574523926,-68.20414,0.861632,-50.18407,-90.66677,0.006021819,-85.23671202600002,3.645061,11.012937,-1,120.21
0.7829269,0.002136718,True,1.3390251,25.477314,0.12750249,100,89.20613,0.0133902505,27800,10.955725,-48.800014,,0.08462034,-173.53528,-84.32913,278,22.02717,0.8647255,2.136718e-05,124.73526,[-0.428  1.181 -1.24 ],4366561,37391.625,3898.5514392852783,-81.50249,0.8647255,-64.02633,-90.11365,0.007829268,-84.32914072811603,8.462034,9.127648,-1,119.33
0.9519603,0.13593201,True,0.5683559,73.72165,0.1089483,100,89.82751,0.005683559,27900,75.19469,-50.023796,,0.040202506,-174.62213,-84.79463,279,21.127745,0.865768,0.0013593201,124.598335,[-0.386  1.153 -1.291],4378549,31347.662,3908.9986827373505,-85.83272,0.865768,-79.12022,-90.615364,0.009519603,-84.79462900668382,4.020251,1.3298812,-1,119.88
0.6797431,0.004326782,True,1.2161477,23.803968,0.08683103,100,78.41585,0.012161477,28000,8.100296,-49.8918,,0.078571446,-163.7935,-85.37765,280,22.43589,0.86602104,4.326782e-05,113.9017,[-0.422  1.152 -1.31 ],4390624,24540.998,3918.5792274475098,-75.586235,0.86602104,-56.40286,-90.83743,0.0067974306,-85.37765343487263,7.857145,12.345227,-1,120.75
