VarianceInitializer,InitialReturnStd,MinIW,StdWReturnMean,ESSRenyiHarmonic,EpisodesSoFar,MeanD2-0,Bound,Epsilon,TimeElapsed,EmpiricalD2Harmonic,Inner Iteration,OptimizationReturnMean,Weights,ESSRenyiArithmetic,StdIW,InitialReturnMax,InitialReturnMin,TimestepsSoFar,OptimizationReturnMax,ReturnStepMax,InitialReturnMean,EpLenMean,LearnableVariance,WReturnMean,MinBehavPdf,Iteration,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,Penalization,DivergenceHarmonic,MinTargetPdf,InitialBound,EmpiricalD2Arithmetic,MeanIW,MeanEntropy,MaxIW,OptimizationReturnMin
-1.0,7.8150225,0.0740711,,100.0,20300,1.0,-2.2293435e+17,2.0,2538.7914378643036,1.0,1,26.871742,[-1.012  4.327],100.0,104635670.0,-39.830704,-85.79798,2230735,45.967278,0.86615324,-58.926235,86.28,,783.16504,-57.95169,203,-58.9262384557724,8340194300.0,100,0.86615324,True,1.00184674e+31,-57.95169,-853.59216,1.0,13093938.0,0.4189424,1041368500.0,
-1.0,8.22081,0.007797334,,100.0,20400,1.0,-20246809000.0,2.0,2548.7942111492157,1.0,1,22.312475,[-1.015  4.202],100.0,20321.54,-39.178143,-81.55737,2239422,42.37923,0.86364985,-59.244892,86.87,,565.42834,-61.9772,204,-59.244896086156366,1489296.8,100,0.86364985,True,1.1436142e+17,-61.9772,-625.29083,1.0,3439.9197,0.4189424,197717.66,
-1.0,8.000137,0.0020702218,,100.0,20500,1.0,-7.973455e+16,2.0,2559.3241622447968,1.0,1,23.78076,[-1.101  4.292],100.0,42886005000.0,-40.407898,-83.71351,2248177,43.30561,0.8625535,-59.93275,87.55,,629.52673,-61.441605,205,-59.93275014072657,2491012600000.0,100,0.8625535,True,1.6267909e+30,-61.441605,-692.03265,1.0,4313324000.0,0.4189424,431023600000.0,
-1.0,7.8913865,0.07546146,,100.0,20600,1.0,-2313520400.0,2.0,2569.566387653351,1.0,1,21.070793,[-1.103  4.417],100.0,8866.812,-39.930733,-79.706345,2256738,39.77561,0.85837394,-58.635548,85.61,,506.25235,-59.349617,206,-58.63555040925741,677845.94,100,0.85837394,True,1923388900000000.0,-59.349617,-558.9841,1.0,2532.8164,0.4189424,60763.688,
-1.0,8.04788,0.12726092,,100.0,20700,1.0,-9.4278e+18,2.0,2580.0071787834167,1.0,1,34.220867,[-1.19   4.507],100.0,1108208.6,-39.95163,-93.88598,2265465,53.93435,0.86817634,-59.66511,87.27,,1235.8362,-63.81954,207,-59.665109753161666,85601990.0,100,0.86817634,True,9.453691e+33,-63.81954,-1332.792,1.0,155032.8,0.4189424,11052954.0,
-1.0,7.467265,0.26091835,,100.0,20800,1.0,-7894172000000000.0,2.0,2590.555956363678,1.0,1,22.342842,[-1.137  4.393],100.0,3215623.5,-48.672043,-81.18936,2274110,32.51732,0.86984485,-58.84652,86.45,,554.9627,-54.809082,208,-58.84651863768697,182261380.0,100,0.86984485,True,5.0164533e+28,-54.809082,-590.2043,1.0,664691.25,0.4189424,27121494.0,
-1.0,7.9235606,0.04038961,,100.0,20900,1.0,-7662195000000000.0,2.0,2603.981213569641,1.0,1,22.371788,[-1.091  4.509],100.0,523816.6,-40.013718,-81.19998,2282730,41.186264,0.8643254,-58.828194,86.2,,563.27966,-63.870834,209,-58.82819462642074,34163330.0,100,0.8643254,True,1.8362812e+28,-63.870834,-619.8192,1.0,88336.14,0.4189424,4824627.5,
-1.0,7.4909887,0.090345524,,100.0,21000,1.0,-43026674000.0,2.0,2615.3949871063232,1.0,1,14.547964,[-1.321  4.606],100.0,20116.246,-39.97663,-73.56409,2291320,33.587456,0.8614007,-59.016125,85.9,,267.7581,-56.459076,210,-59.016124545186756,270845.03,100,0.8614007,True,1.3091945e+18,-56.459076,-305.35815,1.0,3775.105,0.4189424,196402.14,
-1.0,7.6330447,0.0051551783,,100.0,21100,1.0,-2.4924142e+16,2.0,2625.18608212471,1.0,1,20.161417,[-1.235  4.696],100.0,9610885.0,-39.806816,-78.82761,2299900,39.02079,0.85833204,-58.666187,85.8,,464.7461,-58.050064,211,-58.666188825368884,544703500.0,100,0.85833204,True,2.4115631e+29,-58.050064,-515.4957,1.0,1866844.0,0.4189424,90480800.0,
-1.0,8.610788,0.0029133842,,100.0,21200,1.0,-5.2434335e+16,2.0,2635.4942224025726,1.0,1,30.157625,[-1.252  4.82 ],100.0,5183137.0,-39.30822,-89.35163,2308557,50.04341,0.8625828,-59.194008,86.57,,983.62805,-61.50347,212,-59.19400532096624,280115200.0,100,0.8625828,True,3.945358e+29,-61.50347,-1067.1012,1.0,1032473.4,0.4189424,47076388.0,
-1.0,8.99463,0.039767977,,100.0,21300,1.0,-2.0812875e+16,2.0,2645.8077249526978,1.0,1,44.88339,[-1.228  4.697],100.0,90011820.0,-40.56152,-103.95203,2317191,63.390507,0.8679709,-59.068638,86.34,,2095.422,-65.089775,213,-59.06863827675581,10468047000.0,100,0.8679709,True,2.4144e+28,-65.089775,-2229.3533,1.0,10068963.0,0.4189424,904328770.0,
-1.0,8.390015,0.09867707,,100.0,21400,1.0,-1.8005914e+18,2.0,2655.424390554428,1.0,1,26.027369,[-1.215  4.821],100.0,4326930.5,-39.64135,-84.186806,2325677,44.545456,0.8659032,-58.159435,84.86,,747.8161,-63.97118,214,-58.15944042012095,428339900.0,100,0.8659032,True,7.4107e+32,-63.97118,-813.952,1.0,797102.8,0.4189424,39736464.0,
-1.0,7.4415774,0.0047882837,,100.0,21500,1.0,-5938060700000.0,2.0,2665.4962599277496,1.0,1,25.930357,[-1.186  4.943],100.0,160121.2,-40.766434,-85.336395,2334364,44.56996,0.8593799,-59.406036,86.87,,727.7604,-58.847,215,-59.40603923231363,18991048.0,100,0.8593799,True,8.0419253e+21,-58.847,-793.9688,1.0,48648.324,0.4189424,944273.44,
-1.0,8.030088,0.32556278,,100.0,21600,1.0,-477584830000000.0,2.0,2675.9076132774353,1.0,1,22.02049,[-1.115  5.046],100.0,752258.6,-39.426132,-80.8682,2342962,41.44207,0.8630018,-58.84771,85.98,,549.38434,-66.713806,216,-58.84771183505654,20791664.0,100,0.8630018,True,6.959494e+25,-66.713806,-606.62714,1.0,130419.22,0.4189424,7241463.0,
-1.0,8.578474,0.030113408,,100.0,21700,1.0,-18644786000000.0,2.0,2688.8301594257355,1.0,1,27.811058,[-1.157  5.164],100.0,249608.23,-39.77742,-86.89198,2351601,47.114563,0.86119,-59.08093,86.39,,847.04517,-57.855686,217,-59.08092470362782,26993818.0,100,0.86119,True,6.34944e+22,-57.855686,-921.0297,1.0,51523.51,0.4189424,2035035.5,
-1.0,7.4480433,0.5394472,,100.0,21800,1.0,-1.3270523e+18,2.0,2701.5016644001007,1.0,1,23.904089,[-0.918  5.236],100.0,1719938.1,-40.489212,-83.781456,2360392,43.292244,0.8631187,-59.877365,87.91,,626.87885,-63.139282,218,-59.87736674427986,217499780.0,100,0.8631187,True,4.5120938e+32,-63.139282,-689.3478,1.0,519424.28,0.4189424,11038207.0,
-1.0,8.218286,0.022597564,,100.0,21900,1.0,-2.6349515e+16,2.0,2714.5941042900085,1.0,1,20.189217,[-0.89   5.115],100.0,49410516.0,-39.826965,-78.67269,2368929,38.845726,0.86344266,-58.483475,85.37,,475.14468,-59.14577,219,-58.48347437039018,441606340.0,100,0.86344266,True,2.7441934e+29,-59.14577,-525.439,1.0,6634624.0,0.4189424,481261060.0,
-1.0,8.412875,1.6103567,,100.0,22000,1.0,-1.7211503e+19,2.0,2728.313048362732,1.0,1,23.087608,[-0.869  5.238],100.0,194338720.0,-40.62858,-82.84105,2377696,42.21247,0.8694105,-59.753437,87.67,,603.814,-57.956436,220,-59.75344261139631,206007340.0,100,0.8694105,True,8.396862e+34,-57.956436,-663.20197,1.0,20080920.0,0.4189424,1953579400.0,
-1.0,7.6725454,0.07698827,,100.0,22100,1.0,-2482709500000.0,2.0,2742.402159690857,1.0,1,22.669672,[-0.849  5.361],100.0,679309.75,-39.93318,-82.114044,2386402,42.180862,0.85825527,-59.44437,87.06,,572.782,-58.95651,221,-59.444371936172246,43665250.0,100,0.85825527,True,1.7523353e+21,-58.95651,-632.08234,1.0,105054.58,0.4189424,6167262.5,
-1.0,7.098907,0.15481149,,100.0,22200,1.0,-4551945400000000.0,2.0,2752.217199087143,1.0,1,17.387592,[-0.914  5.468],100.0,1012431600.0,-39.78641,-75.89866,2394982,36.112247,0.8585192,-58.51107,85.8,,352.72284,-61.924137,222,-58.51106650173664,24987896000.0,100,0.8585192,True,1.0965127e+28,-61.924137,-396.18747,1.0,102686610.0,0.4189424,10176144000.0,
-1.0,7.042525,0.0147541845,,100.0,22300,1.0,-3.671141e+16,2.0,2765.6171612739563,1.0,1,18.483467,[-0.946  5.347],100.0,124886510.0,-39.82524,-77.28471,2403584,37.459473,0.8546765,-58.80125,86.02,,391.23563,-61.15045,223,-58.80124842867255,2540789800.0,100,0.8546765,True,6.1602432e+29,-61.15045,-438.00238,1.0,18130672.0,0.4189424,993915840.0,
-1.0,6.8051634,0.07032414,,100.0,22400,1.0,-5.9467035e+16,2.0,2775.5195791721344,1.0,1,20.32763,[-0.95   5.222],100.0,46438040.0,-40.38575,-78.84791,2412122,38.46216,0.86205685,-58.52028,85.38,,459.52267,-59.794792,224,-58.52028114214539,447565000.0,100,0.86205685,True,1.4543216e+30,-59.794792,-508.82718,1.0,5724551.0,0.4189424,464958400.0,
-1.0,8.2493925,0.12668018,,100.0,22500,1.0,-21922874000000.0,2.0,2786.107321500778,1.0,1,22.976807,[-0.944  5.097],100.0,4761431.5,-49.02122,-83.1266,2420940,34.10538,0.859296,-60.149796,88.18,,595.98627,-60.91136,225,-60.14979418411851,93169576.0,100,0.859296,True,3.196997e+23,-60.91136,-634.754,1.0,685247.2,0.4189424,46526510.0,
-1.0,7.4588585,0.008468577,,100.0,22600,1.0,-492375.62,2.0,2796.3442788124084,1.0,1,24.36515,[-0.878  5.203],100.0,731.61053,-39.9612,-83.29827,2429590,43.33707,0.8674425,-58.93312,86.5,,649.2951,-63.66549,226,-58.93312119439244,58666.36,100,0.8674425,True,47995628.0,-63.66549,-711.8888,1.0,127.0468,0.4189424,7197.142,
-1.0,8.193339,0.0103207305,,100.0,22700,1.0,-14602847000000.0,2.0,2809.89727973938,1.0,1,25.396805,[-0.876  5.14 ],100.0,203228.08,-40.82075,-85.23768,2438354,44.416927,0.8619658,-59.840874,87.64,,712.12854,-60.328617,227,-59.84087294697761,13795956.0,100,0.8619658,True,4.9308606e+22,-60.328617,-777.882,1.0,45771.453,0.4189424,1744846.5,
-1.0,8.774377,0.010720651,,100.0,22800,1.0,-4.1766044e+16,2.0,2821.381936311722,1.0,1,26.112776,[-0.805  5.243],100.0,33674090000.0,-40.243458,-84.765526,2446945,44.522068,0.86071897,-58.65275,85.91,,758.86676,-63.34443,228,-58.652749366760254,609188050000.0,100,0.86071897,True,3.9955372e+29,-63.34443,-824.9335,1.0,3397373700.0,0.4189424,338448580000.0,
-1.0,6.773562,0.071896866,,100.0,22900,1.0,-6.404167e+16,2.0,2833.351070165634,1.0,1,18.497795,[-0.767  5.362],100.0,5897822.5,-49.750626,-75.71664,2455319,25.966011,0.85055125,-57.21884,83.74,,388.04953,-61.411816,229,-57.21884221285582,318544770.0,100,0.85055125,True,8.1198276e+30,-61.411816,-410.52054,1.0,1321285.5,0.4189424,48358884.0,
-1.0,8.253914,0.8574427,,100.0,23000,1.0,-5.957726e+17,2.0,2843.222207069397,1.0,1,24.365608,[-0.782  5.238],100.0,36889532.0,-39.928368,-83.84503,2464031,43.916664,0.86171806,-59.479427,87.12,,661.8099,-69.20357,230,-59.47942633479833,2143795600.0,100,0.86171806,True,8.587885e+31,-69.20357,-726.0928,1.0,4171268.8,0.4189424,370753730.0,
-1.0,7.266579,0.005731831,,100.0,23100,1.0,-12799345.0,2.0,2852.2943019866943,1.0,1,19.13924,[-0.812  5.117],100.0,1425.013,-39.99694,-77.8235,2472684,37.82656,0.8667455,-58.684258,86.53,,419.1137,-57.090916,231,-58.68426144734025,83652.15,100,0.8667455,True,71077980000.0,-57.090916,-466.80106,1.0,405.853,0.4189424,10892.251,
-1.0,7.3637953,0.011230602,,100.0,23200,1.0,-1255459900000000.0,2.0,2861.7399578094482,1.0,1,18.295843,[-1.057  5.167],100.0,2458723.2,-40.580357,-78.23065,2481475,37.650295,0.8609371,-59.93481,87.91,,388.96335,-61.053856,232,-59.93480908453464,140538140.0,100,0.8609371,True,7.05951e+26,-61.053856,-436.2097,1.0,442481.3,0.4189424,21677814.0,
-1.0,8.070339,0.023188671,,100.0,23300,1.0,-14887313000000.0,2.0,2872.342362165451,1.0,1,21.196829,[-1.007  5.282],100.0,3029387.2,-40.582195,-80.22043,2490147,39.638233,0.86252,-59.023605,86.72,,514.436,-58.669872,233,-59.02359806105495,64312190.0,100,0.86252,True,8.080052e+22,-58.669872,-566.806,1.0,491460.2,0.4189424,28042476.0,
-1.0,7.3667703,0.0708757,,100.0,23400,1.0,-2.1410431e+16,2.0,2882.8922963142395,1.0,1,14.940408,[-0.945  5.173],100.0,1505514.6,-40.055397,-73.69389,2498755,33.638496,0.8679678,-58.753487,86.08,,277.4851,-68.25673,234,-58.753483894616366,21995958.0,100,0.8679678,True,3.2221594e+29,-68.25673,-315.19803,1.0,282972.7,0.4189424,13859597.0,
-1.0,7.284352,0.031601466,,100.0,23500,1.0,-3.6939863e+16,2.0,2896.448122739792,1.0,1,18.009554,[-0.931  5.049],100.0,61432620.0,-39.774757,-77.98082,2507524,38.206062,0.862039,-59.971264,87.69,,377.4058,-62.02332,235,-59.97126627638936,2886865200.0,100,0.862039,True,5.7637325e+29,-62.02332,-426.0553,1.0,8688170.0,0.4189424,586633540.0,
-1.0,7.3454685,0.28499833,,100.0,23600,1.0,-6.030047e+16,2.0,2906.569936990738,1.0,1,21.065403,[-0.955  4.926],100.0,48266748.0,-40.159447,-80.218414,2516162,40.058968,0.8690807,-59.153008,86.38,,497.70715,-59.2447,236,-59.15301080554724,1322433000.0,100,0.8690807,True,1.2708224e+30,-59.2447,-551.19055,1.0,6936882.0,0.4189424,449900800.0,
-1.0,8.290368,0.26049766,,100.0,23700,1.0,-7.029945e+19,2.0,2916.565235376358,1.0,1,26.133184,[-0.935  5.05 ],100.0,15596945.0,-40.167686,-86.86254,2525050,46.694855,0.86231285,-60.729355,88.88,,751.6735,-61.502094,237,-60.72935780242086,871531400.0,100,0.86231285,True,9.35557e+35,-61.502094,-824.34784,1.0,3005668.8,0.4189424,129068000.0,
-1.0,8.761967,0.0036207894,,100.0,23800,1.0,-1.3085167e+17,2.0,2926.0904219150543,1.0,1,21.959145,[-0.927  5.174],100.0,36247340.0,-40.161438,-80.9702,2533693,40.80876,0.8567424,-59.01106,86.43,,558.9762,-70.73703,238,-59.01105308815837,1481662700.0,100,0.8567424,True,5.5563216e+30,-70.73703,-614.4799,1.0,6465094.0,0.4189424,272620600.0,
-1.0,8.825053,0.14111671,,100.0,23900,1.0,-2487198600000000.0,2.0,2936.665439605713,1.0,1,23.789007,[-0.931  5.049],100.0,979701.3,-39.715454,-85.20998,2542727,45.494522,0.8630489,-61.42097,90.34,,643.79834,-69.23397,239,-61.42097012206912,60349056.0,100,0.8630489,True,1.2996518e+27,-69.23397,-712.7796,1.0,205125.2,0.4189424,9047419.0,
-1.0,7.479711,0.13177177,,100.0,24000,1.0,-19141537000000.0,2.0,2949.4940321445465,1.0,1,18.051224,[-0.992  4.94 ],100.0,2651688.0,-49.46295,-77.86943,2551564,28.406479,0.862189,-59.818207,88.37,,381.79276,-60.702908,240,-59.81820608749986,48152804.0,100,0.862189,True,5.0643576e+23,-60.702908,-408.68716,1.0,423925.84,0.4189424,24920572.0,
-1.0,6.9401946,0.15276991,,100.0,24100,1.0,-3.2297838e+18,2.0,2960.498314142227,1.0,1,26.815552,[-0.925  5.046],100.0,3947657.5,-40.200554,-84.971,2560111,44.770447,0.86836123,-58.155453,85.47,,767.24,-60.82404,241,-58.15544977977872,468843940.0,100,0.86836123,True,2.3368113e+33,-60.82404,-834.04724,1.0,810906.8,0.4189424,33063296.0,
-1.0,7.793102,0.009978956,,100.0,24200,1.0,-1667888500000000.0,2.0,2972.0550084114075,1.0,1,19.33522,[-0.901  5.168],100.0,1371691.4,-39.949303,-78.43529,2568809,38.485985,0.8695638,-59.100063,86.98,,434.5832,-58.983128,242,-59.10006639406085,49579500.0,100,0.8695638,True,1.14121144e+27,-58.983128,-483.95102,1.0,256664.92,0.4189424,12082655.0,
-1.0,7.998453,0.14161661,,100.0,24300,1.0,-60607076000000.0,2.0,2985.346431493759,1.0,1,22.203558,[-0.852  5.053],100.0,21998724.0,-40.356186,-82.19906,2577637,41.842873,0.86031365,-59.9955,88.28,,556.97327,-64.702034,243,-59.99550031363964,912020400.0,100,0.86031365,True,1.07842534e+24,-64.702034,-615.325,1.0,2272032.2,0.4189424,221137330.0,
-1.0,7.733932,0.14329797,,100.0,24400,1.0,-122657624.0,2.0,2997.348557949066,1.0,1,27.03565,[-0.798  4.941],100.0,2090.6218,-40.555878,-86.18713,2586301,45.631256,0.8524394,-59.151485,86.64,,790.74,-62.094852,244,-59.15148521915078,169087.0,100,0.8524394,True,3114467000000.0,-62.094852,-860.1388,1.0,471.99573,0.4189424,18903.01,
-1.0,7.009101,0.0016781931,,100.0,24500,1.0,-3882353000000000.0,2.0,3009.754989385605,1.0,1,22.48675,[-0.695  5.013],100.0,36243470.0,-49.38719,-81.77237,2594916,32.385178,0.8638911,-59.28562,86.15,,554.7814,-56.673096,245,-59.28562042236328,1564566500.0,100,0.8638911,True,1.2332386e+28,-56.673096,-589.7377,1.0,5682998.0,0.4189424,274727360.0,
-1.0,8.131485,0.40858406,,100.0,24600,1.0,-38067450000000.0,2.0,3022.322298526764,1.0,1,26.383554,[-0.7    5.138],100.0,6348274.5,-49.660275,-86.289696,2603676,36.62942,0.86652493,-59.90614,87.6,,762.2131,-60.11333,246,-59.90613801971078,358336350.0,100,0.86652493,True,7.244722e+23,-60.11333,-806.9313,1.0,794768.8,0.4189424,63246308.0,
-1.0,7.0996156,0.045562565,,100.0,24700,1.0,-24169712000000.0,2.0,3032.199960708618,1.0,1,20.361292,[-0.755  5.25 ],100.0,539810.2,-39.89389,-78.5193,2612223,38.625412,0.8551663,-58.15801,85.47,,464.9867,-65.77676,247,-58.15801209554076,24379722.0,100,0.8551663,True,2.362066e+23,-65.77676,-514.71094,1.0,106442.7,0.4189424,3935313.8,
-1.0,7.428261,0.19820641,,100.0,24800,1.0,-4.089518e+16,2.0,3042.952487707138,1.0,1,21.17602,[-0.816  5.359],100.0,9665927.0,-40.947865,-79.49133,2620722,38.54347,0.85806334,-58.31532,84.99,,503.60284,-65.90403,248,-58.315313051640985,249676510.0,100,0.85806334,True,6.8199865e+29,-65.90403,-553.11597,1.0,1802626.4,0.4189424,91021544.0,
-1.0,7.7015653,0.105414905,,100.0,24900,1.0,-3.572371e+17,2.0,3052.6445684432983,1.0,1,20.611404,[-0.834  5.482],100.0,359897100.0,-40.062046,-78.51041,2629199,38.44836,0.85583055,-57.899002,84.77,,484.14404,-63.49132,249,-57.89900371670723,1746794100.0,100,0.85583055,True,5.255867e+31,-63.49132,-533.4148,1.0,36703316.0,0.4189424,3617360000.0,
-1.0,6.925023,0.057488482,,100.0,25000,1.0,-7465663000000000.0,2.0,3063.6732773780823,1.0,1,18.22725,[-0.844  5.607],100.0,180574580.0,-40.27523,-76.45117,2637744,36.17594,0.8557234,-58.223915,85.45,,380.1886,-61.02315,250,-58.22392172574997,1044295000.0,100,0.8557234,True,2.928868e+28,-61.02315,-423.8069,1.0,21063582.0,0.4189424,1802263700.0,
-1.0,8.097978,0.21150292,,100.0,25100,1.0,-1.0066616e+18,2.0,3076.111189842224,1.0,1,18.052883,[-0.816  5.485],100.0,129170850.0,-39.994316,-76.68151,2646349,36.687195,0.8583073,-58.62863,86.05,,391.48383,-55.310017,251,-58.62862780198455,508959520.0,100,0.8583073,True,5.0344433e+32,-55.310017,-436.3418,1.0,13455265.0,0.4189424,1298319900.0,
-1.0,7.777704,0.0013517828,,100.0,25200,1.0,-1.2311164e+16,2.0,3088.7808594703674,1.0,1,23.450964,[-0.812  5.61 ],100.0,17384752.0,-40.300575,-81.398735,2654788,41.09816,0.8594881,-57.947773,84.39,,610.44037,-58.078423,252,-57.94777017444372,143327300.0,100,0.8594881,True,4.781357e+28,-58.078423,-666.73376,1.0,2114565.0,0.4189424,173486620.0,
-1.0,7.590921,0.21401648,,100.0,25300,1.0,-1.0092416e+16,2.0,3099.63232254982,1.0,1,19.206392,[-0.788  5.733],100.0,5984037.0,-39.598633,-77.141174,2663252,37.54254,0.858844,-57.93478,84.64,,426.50754,-59.099827,253,-57.93478248134255,104389590.0,100,0.858844,True,4.614642e+28,-59.099827,-473.48175,1.0,944215.8,0.4189424,48595588.0,
-1.0,8.686387,0.0774212,,100.0,25400,1.0,-3.0736321e+16,2.0,3113.0063931941986,1.0,1,23.414696,[-0.779  5.858],100.0,710126200.0,-39.732414,-83.28111,2672081,43.5487,0.86475986,-59.866417,88.29,,623.7012,-67.22048,254,-59.86642081722617,7515264500.0,100,0.86475986,True,2.3639885e+29,-67.22048,-686.9104,1.0,81611656.0,0.4189424,7109624300.0,
-1.0,7.7401266,0.006394588,,100.0,25500,1.0,-1836059200000.0,2.0,3125.1661570072174,1.0,1,29.250261,[-0.721  5.968],100.0,236048.11,-40.77399,-87.955,2680715,47.18101,0.86312556,-58.704742,86.34,,915.4873,-58.334625,255,-58.7047410389781,12837896.0,100,0.86312556,True,6.12267e+20,-58.334625,-989.6749,1.0,47589.145,0.4189424,1841309.0,
-1.0,6.7402186,0.0509936,,100.0,25600,1.0,-3918077200000000.0,2.0,3138.172308444977,1.0,1,16.524511,[-0.788  6.073],100.0,56865624.0,-39.84905,-75.04535,2689322,35.1963,0.86928004,-58.520836,86.07,,318.49,-59.030945,256,-58.520837798416615,3642477000.0,100,0.86928004,True,9.0032555e+27,-59.030945,-359.77695,1.0,6101552.0,0.4189424,571594560.0,
-1.0,6.8460026,0.017534334,,100.0,25700,1.0,-1.5777221e+16,2.0,3150.6563816070557,1.0,1,16.129108,[-0.809  6.197],100.0,3009655.2,-40.84397,-74.23518,2697821,33.391212,0.8591603,-58.10608,84.99,,307.01587,-58.312347,257,-58.10607556849718,61603016.0,100,0.8591603,True,1.802083e+29,-58.312347,-344.17517,1.0,610530.8,0.4189424,23544514.0,
-1.0,6.451016,0.016419536,,100.0,25800,1.0,-7.928977e+16,2.0,3161.657189846039,1.0,1,13.885143,[-0.821  6.072],100.0,29523498.0,-49.765022,-73.073,2706530,23.307976,0.8627318,-59.187855,87.09,,234.4128,-55.012154,258,-59.1878553648293,752513600.0,100,0.8627318,True,1.9171611e+31,-55.012154,-252.51823,1.0,4779088.5,0.4189424,282394780.0,
-1.0,7.506103,0.06466168,,100.0,25900,1.0,-4.911464e+17,2.0,3174.0970408916473,1.0,1,17.062653,[-0.825  6.197],100.0,48927596.0,-40.278824,-75.70413,2715127,35.42531,0.8655459,-58.64148,85.97,,347.47568,-64.57438,259,-58.64147925883532,197869340.0,100,0.8655459,True,1.37851e+32,-64.57438,-389.3001,1.0,7400045.0,0.4189424,412373660.0,
-1.0,7.0556183,0.49273366,,100.0,26000,1.0,-2411234600000000.0,2.0,3186.792033433914,1.0,1,24.362652,[-0.857  6.076],100.0,11455421.0,-39.97286,-82.575096,2723663,42.602238,0.8594592,-58.21245,85.36,,643.32056,-55.71119,260,-58.21244469434023,417295940.0,100,0.8594592,True,1.5885163e+27,-55.71119,-703.80426,1.0,2159099.2,0.4189424,102568070.0,
-1.0,7.185491,0.009746119,,100.0,26100,1.0,-7453472700000.0,2.0,3198.605611562729,1.0,1,23.457685,[-0.813  6.193],100.0,379838.22,-40.417664,-80.89693,2732088,40.479263,0.8595832,-57.43924,84.25,,601.8943,-58.799477,261,-57.4392405128479,35141584.0,100,0.8595832,True,1.8621958e+22,-58.799477,-656.50696,1.0,102253.48,0.4189424,2387543.8,
-1.0,7.8036213,0.030723864,,100.0,26200,1.0,-9.275645e+16,2.0,3211.2545120716095,1.0,1,17.715755,[-0.755  6.082],100.0,54425304.0,-40.29567,-76.79822,2740742,36.50255,0.85492665,-59.082455,86.54,,374.74457,-57.213142,262,-59.08246105954051,2069515500.0,100,0.85492665,True,4.3615212e+30,-57.213142,-419.1521,1.0,8261773.0,0.4189424,439888130.0,
-1.0,8.184323,0.01496522,,100.0,26300,1.0,-1.8449457e+16,2.0,3224.222195148468,1.0,1,27.732489,[-0.737  6.206],100.0,27522880.0,-40.064842,-87.19195,2749445,47.127106,0.8629501,-59.459457,87.03,,836.074,-65.74699,263,-59.459460832923654,1572942600.0,100,0.8629501,True,6.2104984e+28,-65.74699,-910.09204,1.0,3083450.2,0.4189424,276597020.0,
-1.0,7.5196714,0.4404688,,100.0,26400,1.0,-1.7144554e+17,2.0,3236.694016456604,1.0,1,18.906326,[-0.715  6.083],100.0,63318676.0,-40.751312,-77.69919,2758065,36.947876,0.862412,-58.792862,86.2,,413.99463,-62.263195,264,-58.79286176487803,352382240.0,100,0.862412,True,1.4195053e+31,-62.263195,-459.49292,1.0,7358422.0,0.4189424,634858900.0,
-1.0,7.598177,0.06535979,,100.0,26500,1.0,-14354375000.0,2.0,3249.1575095653534,1.0,1,26.058794,[-0.731  5.959],100.0,4343.9434,-39.918385,-84.5247,2766629,44.60631,0.8641849,-58.465904,85.64,,736.7931,-59.081955,265,-58.465901871472596,846562.9,100,0.8641849,True,4.6835433e+16,-59.081955,-803.1064,1.0,1537.0693,0.4189424,28955.562,
-1.0,7.6811104,0.0077019073,,100.0,26600,1.0,-290722400000000.0,2.0,3261.884999513626,1.0,1,18.74127,[-0.825  5.876],100.0,5410126.0,-40.22319,-77.649254,2775270,37.426064,0.8645979,-58.90798,86.41,,410.23468,-56.641663,266,-58.907983503490684,231027760.0,100,0.8645979,True,3.8770573e+25,-56.641663,-456.91522,1.0,860346.25,0.4189424,45676064.0,
-1.0,7.4849186,0.22772723,,100.0,26700,1.0,-1.544433e+16,2.0,3271.419350862503,1.0,1,21.465294,[-0.768  5.987],100.0,612020030.0,-40.050682,-80.40121,2783875,40.350525,0.8614907,-58.935917,86.05,,516.7828,-63.393486,267,-58.93591399654746,3935591000.0,100,0.8614907,True,8.098108e+28,-63.393486,-571.04517,1.0,62262748.0,0.4189424,6151553000.0,
-1.0,6.880518,0.53580487,,100.0,26800,1.0,-13381717000000.0,2.0,3280.647104740143,1.0,1,17.136774,[-0.748  5.864],100.0,1384561.4,-40.512527,-76.973816,2792686,36.46129,0.8695726,-59.83704,88.11,,341.0105,-62.34266,268,-59.83704213485122,40682132.0,100,0.8695726,True,9.118753e+22,-62.34266,-385.31747,1.0,289368.53,0.4189424,10976482.0,
-1.0,7.255934,0.01095748,,100.0,26900,1.0,-851707400.0,2.0,3294.0019414424896,1.0,1,27.351414,[-0.813  5.757],100.0,43825.613,-40.77507,-84.65226,2801070,43.87719,0.85884875,-57.30085,83.84,,800.74835,-57.07006,269,-57.30084642082453,802475.44,100,0.85884875,True,175812320000000.0,-57.07006,-864.912,1.0,4917.264,0.4189424,440712.12,
-1.0,7.6240144,0.5229419,,100.0,27000,1.0,-772502000000000.0,2.0,3308.5923068523407,1.0,1,24.842407,[-0.901  5.846],100.0,2394044.0,-49.936516,-83.7968,2809711,33.860283,0.8565376,-58.95439,86.41,,675.2709,-58.936348,270,-58.95438944220543,191933470.0,100,0.8565376,True,4.0858195e+26,-58.936348,-713.4822,1.0,497821.25,0.4189424,16814314.0,
