AvgRet,VarRet,AvgNormIw,MinNormIw,AvgDiscRet,VarDiscRet,VanillaAvgRet,J,ESSRenyi,VarNormIw,eRenyi2,MaxNormIw,BatchSize,MinVanillaIw,VarVanillaIw,ESSClassic,AvgEpLen,AvgVanillaIw,EpsThisIter,MaxVanillaIw,Delta,Bound,VarJ,IterType
-106.478848759,3.31031066645,0.01,0.01,-106.478848759,3.31031066645,-106.478848759,-106.479,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.86,1.0,100,1.0,1.0,-106.479,1.81031,2
-106.631705587,3.38021710337,0.005,0.005,-106.631705587,3.38021710337,-106.631705587,-106.555,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,15.97,1.0,100,1.0,1.0,-106.555,1.82144,2
-106.560449224,6.55447141444,0.00333333,0.00333333,-106.560449224,6.55447141444,-106.560449224,-106.557,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.74,1.0,100,1.0,1.0,-106.557,2.09159,2
-106.815611829,5.13880995501,0.0025,0.0025,-106.815611829,5.13880995501,-106.815611829,-106.622,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.12,1.0,100,1.0,1.0,-106.622,2.13669,2
-106.58828459,4.35139248015,0.002,0.00199998,-106.58828459,4.35139248015,-106.58828459,-106.615,500.0,7.95779e-17,1.0,0.00200005,500,0.999991,1.9884e-11,499.999409549,18.06,1.0,100,1.00003,1.0,-106.615,2.12465,1
-106.617153113,3.87581135708,0.01,0.01,-106.617153113,3.87581135708,-106.617153113,-106.617,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.71,1.0,100,1.0,1.0,-106.617,1.95884,2
-106.42547293,8.45204773473,0.005,0.005,-106.42547293,8.45204773473,-106.42547293,-106.521,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.69,1.0,100,1.0,1.0,-106.521,2.47214,2
-106.488466972,3.75908385577,0.00333333,0.00333333,-106.488466972,3.75908385577,-106.488466972,-106.51,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,15.68,1.0,100,1.0,1.0,-106.51,2.30544,2
-106.88729808,4.45296453969,0.0025,0.0025,-106.88729808,4.45296453969,-106.88729808,-106.605,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.25,1.0,100,1.0,1.0,-106.605,2.26165,2
-106.795360041,3.51884657963,0.002,0.002,-106.795360041,3.51884657963,-106.795360041,-106.643,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.33,1.0,100,1.0,1.0,-106.643,2.18965,1
-106.538420067,6.5043427355,0.01,0.01,-106.538420067,6.5043427355,-106.538420067,-106.538,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.78,1.0,100,1.0,1.0,-106.538,2.53758,2
-106.306757208,7.43509687226,0.005,0.005,-106.306757208,7.43509687226,-106.306757208,-106.423,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.47,1.0,100,1.0,1.0,-106.423,2.62934,2
-106.649827406,5.10807756559,0.00333333,0.00333333,-106.649827406,5.10807756559,-106.649827406,-106.498,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.15,1.0,100,1.0,1.0,-106.498,2.51119,2
-106.441168894,8.37670432214,0.0025,0.0025,-106.441168894,8.37670432214,-106.441168894,-106.484,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.97,1.0,100,1.0,1.0,-106.484,2.60834,2
-106.445371534,2.50125893545,0.002,0.00199991,-106.445371534,2.50125893545,-106.445371534,-106.476,500.0,3.60115e-16,1.0,0.00200007,500,0.999957,9.00609e-11,500.000006643,16.5,1.0,100,1.00004,1.0,-106.476,2.43685,1
-106.794064045,6.22443274252,0.01,0.01,-106.794064045,6.22443274252,-106.794064045,-106.794,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.43,1.0,100,1.0,1.0,-106.794,2.48238,2
-106.581783093,6.45634626562,0.005,0.005,-106.581783093,6.45634626562,-106.581783093,-106.688,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.09,1.0,100,1.0,1.0,-106.688,2.50764,2
-106.173881554,9.40322756462,0.00333333,0.00333333,-106.173881554,9.40322756462,-106.173881554,-106.517,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.45,1.0,100,1.0,1.0,-106.517,2.71182,2
-106.845146405,3.47382107507,0.0025,0.0025,-106.845146405,3.47382107507,-106.845146405,-106.599,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.88,1.0,100,1.0,1.0,-106.599,2.52893,2
-106.476185358,5.70032956192,0.002,0.002,-106.476185358,5.70032956192,-106.476185358,-106.574,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.66,1.0,100,1.0,1.0,-106.574,2.49949,1
-106.554744676,7.35934034507,0.01,0.01,-106.554744676,7.35934034507,-106.554744676,-106.555,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.22,1.0,100,1.0,1.0,-106.555,2.69921,2
-106.692204784,4.17403449912,0.005,0.005,-106.692204784,4.17403449912,-106.692204784,-106.623,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.31,1.0,100,1.0,1.0,-106.623,2.39034,2
-106.71937452,3.5910287525,0.00333333,0.00333333,-106.71937452,3.5910287525,-106.71937452,-106.655,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.67,1.0,100,1.0,1.0,-106.655,2.23523,2
-106.368883658,3.47858079204,0.0025,0.0025,-106.368883658,3.47858079204,-106.368883658,-106.584,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.64,1.0,100,1.0,1.0,-106.584,2.15024,2
-106.642425395,6.485585448,0.002,0.00199853,-106.642425395,6.485585448,-106.642425395,-106.595,500.0,1.95098e-13,1.0,0.0020026,500,0.999269,4.87747e-08,499.999915586,16.71,1.0,100,1.00131,1.0,-106.595,2.23234,1
-106.46810241,3.49708606006,0.01,0.01,-106.46810241,3.49708606006,-106.46810241,-106.468,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,15.84,1.0,100,1.0,1.0,-106.468,1.86068,2
-106.434765305,9.01855338723,0.005,0.005,-106.434765305,9.01855338723,-106.434765305,-106.451,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.75,1.0,100,1.0,1.0,-106.451,2.48908,2
-106.823712114,4.60604195637,0.00333333,0.00333333,-106.823712114,4.60604195637,-106.823712114,-106.576,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.31,1.0,100,1.0,1.0,-106.576,2.38351,2
-106.007261691,7.60883818465,0.0025,0.0025,-106.007261691,7.60883818465,-106.007261691,-106.433,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.12,1.0,100,1.0,1.0,-106.433,2.4909,2
-106.119805244,17.9237255911,0.002,0.002,-106.119805244,17.9237255911,-106.119805244,-106.371,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,21.03,1.0,100,1.0,1.0,-106.371,2.92033,1
-106.348343308,3.63690328563,0.01,0.01,-106.348343308,3.63690328563,-106.348343308,-106.348,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.06,1.0,100,1.0,1.0,-106.348,1.89751,2
-106.736656611,4.95313602154,0.005,0.005,-106.736656611,4.95313602154,-106.736656611,-106.542,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.34,1.0,100,1.0,1.0,-106.542,2.07117,2
-106.59692253,6.41384010404,0.00333333,0.00333333,-106.59692253,6.41384010404,-106.59692253,-106.561,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.45,1.0,100,1.0,1.0,-106.561,2.23093,2
-106.626024598,5.26351283373,0.0025,0.0025,-106.626024598,5.26351283373,-106.626024598,-106.577,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.64,1.0,100,1.0,1.0,-106.577,2.24418,2
-106.802610293,3.94337392362,0.002,0.002,-106.802610293,3.94337392362,-106.802610293,-106.622,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.45,1.0,100,1.0,1.0,-106.622,2.19499,1
-106.569091754,4.52655279042,0.01,0.01,-106.569091754,4.52655279042,-106.569091754,-106.569,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.09,1.0,100,1.0,1.0,-106.569,2.1169,2
-106.450837488,4.56139548601,0.005,0.005,-106.450837488,4.56139548601,-106.450837488,-106.51,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.37,1.0,100,1.0,1.0,-106.51,2.1218,2
-106.176254005,7.70630267989,0.00333333,0.00333333,-106.176254005,7.70630267989,-106.176254005,-106.399,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.82,1.0,100,1.0,1.0,-106.399,2.35991,2
-106.593365062,3.74267605576,0.0025,0.0025,-106.593365062,3.74267605576,-106.593365062,-106.447,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.46,1.0,100,1.0,1.0,-106.447,2.2606,2
-106.616509522,4.04127754482,0.002,0.002,-106.616509522,4.04127754482,-106.616509522,-106.481,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.1,1.0,100,1.0,1.0,-106.481,2.21201,1
-106.453693394,4.21005264175,0.01,0.01,-106.453693394,4.21005264175,-106.453693394,-106.454,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,19.12,1.0,100,1.0,1.0,-106.454,2.04156,2
-106.766631979,3.25670391398,0.005,0.005,-106.766631979,3.25670391398,-106.766631979,-106.61,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.25,1.0,100,1.0,1.0,-106.61,1.92887,2
-106.334306387,6.86282636147,0.00333333,0.00333333,-106.334306387,6.86282636147,-106.334306387,-106.518,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.52,1.0,100,1.0,1.0,-106.518,2.1822,2
-106.762311224,3.81024035497,0.0025,0.0025,-106.762311224,3.81024035497,-106.762311224,-106.579,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.61,1.0,100,1.0,1.0,-106.579,2.12737,2
-106.505266171,8.96001997291,0.002,0.002,-106.505266171,8.96001997291,-106.505266171,-106.564,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.94,1.0,100,1.0,1.0,-106.564,2.32283,1
-106.588432838,4.06476330004,0.01,0.01,-106.588432838,4.06476330004,-106.588432838,-106.588,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.97,1.0,100,1.0,1.0,-106.588,2.00602,2
-106.755384894,3.78375804429,0.005,0.005,-106.755384894,3.78375804429,-106.755384894,-106.672,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.61,1.0,100,1.0,1.0,-106.672,1.97281,2
-106.2981416,9.05792333337,0.00333333,0.00333333,-106.2981416,9.05792333337,-106.2981416,-106.547,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.3,1.0,100,1.0,1.0,-106.547,2.36956,2
-106.044932645,8.92074743524,0.0025,0.0025,-106.044932645,8.92074743524,-106.044932645,-106.422,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.72,1.0,100,1.0,1.0,-106.422,2.5429,2
-106.737041373,4.36071352716,0.002,0.002,-106.737041373,4.36071352716,-106.737041373,-106.485,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.05,1.0,100,1.0,1.0,-106.485,2.46016,1
-106.203806551,10.3680338575,0.01,0.01,-106.203806551,10.3680338575,-106.203806551,-106.204,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.75,1.0,100,1.0,1.0,-106.204,3.2038,2
-106.414333747,3.71282520067,0.005,0.005,-106.414333747,3.71282520067,-106.414333747,-106.309,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.98,1.0,100,1.0,1.0,-106.309,2.64218,2
-106.413586362,3.9562397048,0.00333333,0.00333333,-106.413586362,3.9562397048,-106.413586362,-106.344,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.82,1.0,100,1.0,1.0,-106.344,2.44173,2
-105.956979961,11.9142799771,0.0025,0.0025,-105.956979961,11.9142799771,-105.956979961,-106.247,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.64,1.0,100,1.0,1.0,-106.247,2.72918,2
-106.045509048,5.82660636526,0.002,,-106.045509048,5.82660636526,-106.045509048,-98.0835,,0.000249373,inf,0.280905,500,,0.000437462,7.90906185019,17.0,0.00264896,100,0.372053,1.0,-98.0835,138.354,1
-106.322615404,9.2799634219,0.01,0.01,-106.322615404,9.2799634219,-106.322615404,-106.323,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.21,1.0,100,1.0,1.0,-106.323,3.03103,2
-106.486183003,7.27549762825,0.005,0.005,-106.486183003,7.27549762825,-106.486183003,-106.404,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.85,1.0,100,1.0,1.0,-106.404,2.86385,2
-106.911385933,3.9521146283,0.00333333,0.00333333,-106.911385933,3.9521146283,-106.911385933,-106.573,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.95,1.0,100,1.0,1.0,-106.573,2.61325,2
-106.137587001,7.65349528491,0.0025,0.0025,-106.137587001,7.65349528491,-106.137587001,-106.464,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.67,1.0,100,1.0,1.0,-106.464,2.6555,2
-106.232842618,4.25680947942,0.002,0.002,-106.232842618,4.25680947942,-106.232842618,-106.418,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.23,1.0,100,1.0,1.0,-106.418,2.54809,1
-106.550057462,4.16314273835,0.01,0.01,-106.550057462,4.16314273835,-106.550057462,-106.55,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.39,1.0,100,1.0,1.0,-106.55,2.03015,2
-106.918276056,4.7779105805,0.005,0.005,-106.918276056,4.7779105805,-106.918276056,-106.734,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.1,1.0,100,1.0,1.0,-106.734,2.1118,2
-106.730691624,4.96740175161,0.00333333,0.00333333,-106.730691624,4.96740175161,-106.730691624,-106.733,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.32,1.0,100,1.0,1.0,-106.733,2.14765,2
-106.595635194,3.7249852394,0.0025,0.0025,-106.595635194,3.7249852394,-106.595635194,-106.699,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.23,1.0,100,1.0,1.0,-106.699,2.09398,2
-106.56667963,3.31469622606,0.002,0.002,-106.56667963,3.31469622606,-106.56667963,-106.672,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.22,1.0,100,1.0,1.0,-106.672,2.0413,1
-106.377067412,8.99506891409,0.01,0.01,-106.377067412,8.99506891409,-106.377067412,-106.377,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.79,1.0,100,1.0,1.0,-106.377,2.98414,2
-106.546280239,2.54940004861,0.005,0.005,-106.546280239,2.54940004861,-106.546280239,-106.462,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.12,1.0,100,1.0,1.0,-106.462,2.392,2
-106.594332827,3.62659787002,0.00333333,0.00333333,-106.594332827,3.62659787002,-106.594332827,-106.506,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.53,1.0,100,1.0,1.0,-106.506,2.23945,2
-106.646070021,3.73672051491,0.0025,0.0025,-106.646070021,3.73672051491,-106.646070021,-106.541,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.89,1.0,100,1.0,1.0,-106.541,2.16561,2
-106.37247483,7.40444132193,0.002,0.002,-106.37247483,7.40444132193,-106.37247483,-106.507,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.33,1.0,100,1.0,1.0,-106.507,2.28528,1
-106.520285942,2.89440334106,0.01,0.01,-106.520285942,2.89440334106,-106.520285942,-106.52,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.25,1.0,100,1.0,1.0,-106.52,1.69277,2
-105.72289425,18.840647516,0.005,0.005,-105.72289425,18.840647516,-105.72289425,-106.122,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.43,1.0,100,1.0,1.0,-106.122,3.30421,2
-106.511965347,3.0918264675,0.00333333,0.00333333,-106.511965347,3.0918264675,-106.511965347,-106.252,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.02,1.0,100,1.0,1.0,-106.252,2.88664,2
-106.654972344,6.9476325115,0.0025,0.0025,-106.654972344,6.9476325115,-106.654972344,-106.353,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.51,1.0,100,1.0,1.0,-106.353,2.82835,2
-106.060184105,20.3609097687,0.002,0.002,-106.060184105,20.3609097687,-106.060184105,-106.294,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,19.32,1.0,100,1.0,1.0,-106.294,3.23184,1
-106.388679579,6.27144348635,0.01,0.01,-106.388679579,6.27144348635,-106.388679579,-106.389,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.54,1.0,100,1.0,1.0,-106.389,2.49173,2
-106.464171181,3.25374672807,0.005,0.005,-106.464171181,3.25374672807,-106.464171181,-106.426,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.9,1.0,100,1.0,1.0,-106.426,2.17173,2
-106.667746565,3.6224153445,0.00333333,0.00333333,-106.667746565,3.6224153445,-106.667746565,-106.507,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.61,1.0,100,1.0,1.0,-106.507,2.08629,2
-106.466079054,2.96531384914,0.0025,0.0025,-106.466079054,2.96531384914,-106.466079054,-106.497,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.34,1.0,100,1.0,1.0,-106.497,1.99967,2
-106.907700217,4.52851405816,0.002,0.002,-106.907700217,4.52851405816,-106.907700217,-106.579,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.25,1.0,100,1.0,1.0,-106.579,2.03042,1
-106.499006758,5.70478631403,0.01,0.01,-106.499006758,5.70478631403,-106.499006758,-106.499,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.17,1.0,100,1.0,1.0,-106.499,2.3765,2
-106.493886003,6.10577383014,0.005,0.005,-106.493886003,6.10577383014,-106.493886003,-106.496,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.07,1.0,100,1.0,1.0,-106.496,2.4179,2
-106.583059156,3.20615849288,0.00333333,0.00333333,-106.583059156,3.20615849288,-106.583059156,-106.525,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.94,1.0,100,1.0,1.0,-106.525,2.22647,2
-106.40084707,8.61726573533,0.0025,0.0025,-106.40084707,8.61726573533,-106.40084707,-106.494,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.47,1.0,100,1.0,1.0,-106.494,2.41941,2
-106.56756912,4.11122720223,0.002,0.002,-106.56756912,4.11122720223,-106.56756912,-106.509,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.23,1.0,100,1.0,1.0,-106.509,2.34473,1
-106.709958888,4.20685228107,0.01,0.01,-106.709958888,4.20685228107,-106.709958888,-106.71,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.47,1.0,100,1.0,1.0,-106.71,2.04078,2
-106.399453989,8.79963717578,0.005,0.005,-106.399453989,8.79963717578,-106.399453989,-106.555,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.64,1.0,100,1.0,1.0,-106.555,2.54211,2
-106.71489663,3.45828049134,0.00333333,0.00333333,-106.71489663,3.45828049134,-106.71489663,-106.608,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.12,1.0,100,1.0,1.0,-106.608,2.33563,2
-106.523294265,3.72817128501,0.0025,0.0025,-106.523294265,3.72817128501,-106.523294265,-106.587,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.85,1.0,100,1.0,1.0,-106.587,2.23952,2
-106.442082847,5.88561796433,0.002,0.002,-106.442082847,5.88561796433,-106.442082847,-106.558,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.7,1.0,100,1.0,1.0,-106.558,2.27619,1
-106.384144656,10.064555313,0.01,0.01,-106.384144656,10.064555313,-106.384144656,-106.384,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.65,1.0,100,1.0,1.0,-106.384,3.15657,2
-106.371817261,13.9164279546,0.005,0.005,-106.371817261,13.9164279546,-106.371817261,-106.378,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.21,1.0,100,1.0,1.0,-106.378,3.44538,2
-106.369994436,4.51345986813,0.00333333,0.00333333,-106.369994436,4.51345986813,-106.369994436,-106.375,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.49,1.0,100,1.0,1.0,-106.375,3.06646,2
-106.517531804,6.37927125136,0.0025,0.0025,-106.517531804,6.37927125136,-106.517531804,-106.411,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.39,1.0,100,1.0,1.0,-106.411,2.93855,2
-106.870095474,3.90161412462,0.002,0.002,-106.870095474,3.90161412462,-106.870095474,-106.503,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.07,1.0,100,1.0,1.0,-106.503,2.77747,1
-106.203962731,3.36141430717,0.01,0.01,-106.203962731,3.36141430717,-106.203962731,-106.204,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.89,1.0,100,1.0,1.0,-106.204,1.82423,2
-106.11311602,4.68417778119,0.005,0.005,-106.11311602,4.68417778119,-106.11311602,-106.159,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.9,1.0,100,1.0,1.0,-106.159,1.99615,2
-106.586296521,4.14013564603,0.00333333,0.00333333,-106.586296521,4.14013564603,-106.586296521,-106.301,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.8,1.0,100,1.0,1.0,-106.301,2.01577,2
-106.658293485,4.66627317151,0.0025,0.0025,-106.658293485,4.66627317151,-106.658293485,-106.39,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.05,1.0,100,1.0,1.0,-106.39,2.0558,2
-106.27276502,3.71483242864,0.002,0.002,-106.27276502,3.71483242864,-106.27276502,-106.367,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.54,1.0,100,1.0,1.0,-106.367,2.02948,1
-106.018858916,11.0925052439,0.01,0.01,-106.018858916,11.0925052439,-106.018858916,-106.019,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.88,1.0,100,1.0,1.0,-106.019,3.31385,2
-106.612218223,3.67230001731,0.005,0.005,-106.612218223,3.67230001731,-106.612218223,-106.316,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.5,1.0,100,1.0,1.0,-106.316,2.71967,2
-106.321666663,3.51465147421,0.00333333,0.00333333,-106.321666663,3.51465147421,-106.321666663,-106.318,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.31,1.0,100,1.0,1.0,-106.318,2.46798,2
-106.672684326,5.637143983,0.0025,0.0025,-106.672684326,5.637143983,-106.672684326,-106.406,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.96,1.0,100,1.0,1.0,-106.406,2.44684,2
-106.788421329,4.1544855803,0.002,0.002,-106.788421329,4.1544855803,-106.788421329,-106.483,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.5,1.0,100,1.0,1.0,-106.483,2.37393,1
-106.309191176,14.9514952378,0.01,0.01,-106.309191176,14.9514952378,-106.309191176,-106.309,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.14,1.0,100,1.0,1.0,-106.309,3.84733,2
-106.384298147,3.00145648344,0.005,0.005,-106.384298147,3.00145648344,-106.384298147,-106.347,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.91,1.0,100,1.0,1.0,-106.347,2.9813,2
-106.487328878,12.5125030396,0.00333333,0.00333333,-106.487328878,12.5125030396,-106.487328878,-106.394,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,18.95,1.0,100,1.0,1.0,-106.394,3.17158,2
-106.724889681,4.20035195021,0.0025,0.0025,-106.724889681,4.20035195021,-106.724889681,-106.476,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.76,1.0,100,1.0,1.0,-106.476,2.93332,2
-106.471965814,6.52643177245,0.002,0.002,-106.471965814,6.52643177245,-106.471965814,-106.476,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.7,1.0,100,1.0,1.0,-106.476,2.85932,1
-106.732592498,4.06228316174,0.01,0.01,-106.732592498,4.06228316174,-106.732592498,-106.733,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,15.96,1.0,100,1.0,1.0,-106.733,2.00541,2
-105.922324704,17.4482123658,0.005,0.005,-105.922324704,17.4482123658,-105.922324704,-106.327,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.79,1.0,100,1.0,1.0,-106.327,3.28813,2
-106.663077486,3.54288763741,0.00333333,0.00333333,-106.663077486,3.54288763741,-106.663077486,-106.439,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.07,1.0,100,1.0,1.0,-106.439,2.89863,2
-106.8954088,7.96355514268,0.0025,0.0025,-106.8954088,7.96355514268,-106.8954088,-106.553,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.12,1.0,100,1.0,1.0,-106.553,2.88297,2
-106.62012975,3.51074553588,0.002,0.002,-106.62012975,3.51074553588,-106.62012975,-106.567,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,16.63,1.0,100,1.0,1.0,-106.567,2.71018,1
-106.499411874,7.41185824435,0.01,0.01,-106.499411874,7.41185824435,-106.499411874,-106.499,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,18.52,1.0,100,1.0,1.0,-106.499,2.70883,2
-105.955692363,7.47704701297,0.005,0.005,-105.955692363,7.47704701297,-105.955692363,-106.228,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,19.63,1.0,100,1.0,1.0,-106.228,2.72835,2
-106.75355634,5.14902900959,0.00333333,0.00333333,-106.75355634,5.14902900959,-106.75355634,-106.403,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.99,1.0,100,1.0,1.0,-106.403,2.59293,2
-106.370705257,5.95321650538,0.0025,0.0025,-106.370705257,5.95321650538,-106.370705257,-106.395,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.39,1.0,100,1.0,1.0,-106.395,2.55266,2
-106.186997415,4.13423457779,0.002,0.00199961,-106.186997415,4.13423457779,-106.186997415,-106.353,500.0,8.37335e-15,1.0,0.00200041,500,0.999807,2.09338e-09,499.999886072,16.86,1.0,100,1.00021,1.0,-106.353,2.45733,1
-106.673068913,4.42879503259,0.01,0.01,-106.673068913,4.42879503259,-106.673068913,-106.673,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,16.85,1.0,100,1.0,1.0,-106.673,2.09392,2
-106.326943021,4.46092216395,0.005,0.005,-106.326943021,4.46092216395,-106.326943021,-106.5,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.47,1.0,100,1.0,1.0,-106.5,2.10484,2
-106.072312621,10.1996401526,0.00333333,0.00333333,-106.072312621,10.1996401526,-106.072312621,-106.357,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,17.34,1.0,100,1.0,1.0,-106.357,2.52192,2
