MaxVanillaIw,AvgVanillaIw,MaxNormIw,VarJ,Delta,MinVanillaIw,J,VarNormIw,VanillaAvgRet,VarVanillaIw,MinNormIw,AvgDiscRet,VarDiscRet,eRenyi2,ESSClassic,BatchSize,AvgRet,ESSRenyi,EpsThisIter,AvgEpLen,AvgNormIw,Bound,IterType,VarRet
1.0007546,1.0000329,0.0050036083,0.12362821,0.55,0.9987667,4999.8906,2.1132401e-12,4999.89954489164,8.453482e-08,0.004993669,4999.89954489164,0.014556339102425292,1.0,199.9999629018996,200,4999.89954489164,200.0,100,500.0,0.005,4680.0894,1,0.014556339102425292
1.0,1.0,0.01,0.115685575,0.55,1.0,4999.892,3.5044917e-18,4999.892013386266,,0.01,4999.892013386266,0.013519331853942652,1.0,100.0,200,4999.892013386266,200.0,100,500.0,0.009999998,4547.625,2,0.013519331853942652
1.001411,0.999981,0.00500715,0.12674141,0.55,0.9976115,4999.885,1.0270921e-11,4999.876248124135,4.1082262e-07,0.0049881525,4999.876248124135,0.01886077206884852,1.0000004,199.99989999068418,200,4999.876248124135,199.99992847445185,100,500.0,0.005,4680.0835,1,0.01886077206884852
1.0,1.0,0.01,0.1103847,0.55,1.0,4999.875,3.5044917e-18,4999.875425673016,,0.01,4999.875425673016,0.012309799221523652,1.0,100.0,200,4999.875425673016,200.0,100,500.0,0.009999998,4547.608,2,0.012309799221523652
1.0,1.0,0.005,0.109578945,0.55,1.0,4999.885,2.179301e-19,4999.893770408273,,0.005,4999.893770408273,0.011783812317611084,1.0,200.00000010221265,200,4999.893770408273,200.0,100,500.0,0.0049999994,4680.0835,1,0.011783812317611084
1.0,1.0,0.01,0.10262151,0.55,1.0,4999.899,3.5044917e-18,4999.898894460963,,0.01,4999.898894460963,0.010638540320987535,1.0,100.0,200,4999.898894460963,200.0,100,500.0,0.009999998,4547.632,2,0.010638540320987535
1.0002998,0.9999995,0.005001501,0.09817389,0.55,0.99970716,4999.8994,1.7670141e-13,4999.898549205453,7.068286e-09,0.004998538,4999.898549205453,0.0088322521946621,1.0,199.99997884063418,200,4999.898549205453,200.0,100,500.0,0.005000001,4680.098,1,0.0088322521946621
1.0,1.0,0.01,0.10911274,0.55,1.0,4999.88,3.5044917e-18,4999.879694608759,,0.01,4999.879694608759,0.01202876628586557,1.0,100.0,200,4999.879694608759,200.0,100,500.0,0.009999998,4547.613,2,0.01202876628586557
1.0,1.0,0.005,0.10653014,0.55,1.0,4999.883,2.179301e-19,4999.8860400246995,,0.005,4999.8860400246995,0.01088186246713208,1.0,200.00000010221265,200,4999.8860400246995,200.0,100,500.0,0.0049999994,4680.0815,1,0.01088186246713208
1.0,1.0,0.01,0.10820408,0.55,1.0,4999.8857,3.5044917e-18,4999.885707621299,,0.01,4999.885707621299,0.011819283027582077,1.0,100.0,200,4999.885707621299,200.0,100,500.0,0.009999998,4547.6187,2,0.011819283027582077
1.0,1.0,0.005,0.10064344,0.55,1.0,4999.8936,2.179301e-19,4999.901548877851,,0.005,4999.901548877851,0.008510605891153138,1.0,200.00000010221265,200,4999.901548877851,200.0,100,500.0,0.0049999994,4680.0923,1,0.008510605891153138
1.0,1.0,0.01,0.11014246,0.55,1.0,4999.887,3.5044917e-18,4999.887029311242,,0.01,4999.887029311242,0.012247962590141754,1.0,100.0,200,4999.887029311242,200.0,100,500.0,0.009999998,4547.62,2,0.012247962590141754
1.0056996,1.0001328,0.00502783,0.12474873,0.55,0.99542177,4999.883,5.5979364e-11,4999.876825711932,2.239773e-06,0.0049764477,4999.876825711932,0.019220393476349674,1.0000014,199.99953396413102,200,4999.876825711932,199.99971389811435,100,500.0,0.005,4680.0815,1,0.019220393476349674
1.0,1.0,0.01,0.10589184,0.55,1.0,4999.9,3.5044917e-18,4999.900177942816,,0.01,4999.900177942816,0.01132888236810222,1.0,100.0,200,4999.900177942816,200.0,100,500.0,0.009999998,4547.633,2,0.01132888236810222
1.0,1.0,0.005,0.118652835,0.55,1.0,4999.8926,2.179301e-19,4999.885127602596,,0.005,4999.885127602596,0.017004886219467826,1.0,200.00000010221265,200,4999.885127602596,200.0,100,500.0,0.0049999994,4680.0913,1,0.017004886219467826
1.0,1.0,0.01,0.086120814,0.55,1.0,4999.9062,3.5044917e-18,4999.906483157105,,0.01,4999.906483157105,0.007492313368392112,1.0,100.0,200,4999.906483157105,200.0,100,500.0,0.009999998,4547.639,2,0.007492313368392112
1.0,1.0,0.005,0.1154335,0.55,1.0,4999.8867,2.179301e-19,4999.86651819303,,0.005,4999.86651819303,0.01861676413528702,1.0,200.00000010221265,200,4999.86651819303,200.0,100,500.0,0.0049999994,4680.0854,1,0.01861676413528702
1.0,1.0,0.01,0.1152581,0.55,1.0,4999.894,3.5044917e-18,4999.894143419206,,0.01,4999.894143419206,0.013418426789879711,1.0,100.0,200,4999.894143419206,200.0,100,500.0,0.009999998,4547.627,2,0.013418426789879711
1.0015155,0.99993306,0.0050079124,0.11250113,0.55,0.9986311,4999.8877,7.2730255e-12,4999.880398206161,2.9088432e-07,0.00499349,4999.880398206161,0.012072044711014435,1.0000021,199.9999134496675,200,4999.880398206161,199.99957084747848,100,500.0,0.005,4680.0864,1,0.012072044711014435
1.0,1.0,0.01,0.105792336,0.55,1.0,4999.886,3.5044917e-18,4999.885934258133,,0.01,4999.885934258133,0.011304260665303798,1.0,100.0,200,4999.885934258133,200.0,100,500.0,0.009999998,4547.619,2,0.011304260665303798
1.0,1.0,0.005,0.10800563,0.55,1.0,4999.8877,2.179301e-19,4999.889089075579,,0.005,4999.889089075579,0.012254478461477161,1.0,200.00000010221265,200,4999.889089075579,200.0,100,500.0,0.0049999994,4680.0864,1,0.012254478461477161
1.0,1.0,0.01,0.101772286,0.55,1.0,4999.878,3.5044917e-18,4999.878397873454,,0.01,4999.878397873454,0.010460954399373371,1.0,100.0,200,4999.878397873454,200.0,100,500.0,0.009999998,4547.611,2,0.010460954399373371
1.0008596,1.0000159,0.005004219,0.102353826,0.55,0.99844193,4999.886,5.2908264e-12,4999.893525169128,2.1163991e-07,0.0049921307,4999.893525169128,0.010597612431054497,1.0000001,199.99998189875205,200,4999.893525169128,199.99997615814493,100,500.0,0.005,4680.085,1,0.010597612431054497
1.0,1.0,0.01,0.10273895,0.55,1.0,4999.904,3.5044917e-18,4999.903707557441,,0.01,4999.903707557441,0.010663338400704393,1.0,100.0,200,4999.903707557441,200.0,100,500.0,0.009999998,4547.6367,2,0.010663338400704393
1.0,1.0,0.005,0.114835,0.55,1.0,4999.8975,2.179301e-19,4999.8904743390385,,0.005,4999.8904743390385,0.015892467391330253,1.0,200.00000010221265,200,4999.8904743390385,200.0,100,500.0,0.0049999994,4680.096,1,0.015892467391330253
1.0,1.0,0.01,0.15566383,0.55,1.0,4999.877,3.5044917e-18,4999.877286054272,,0.01,4999.877286054272,0.024471432196144997,1.0,100.0,200,4999.877286054272,200.0,100,500.0,0.009999998,4547.61,2,0.024471432196144997
1.0014241,0.9998615,0.005007814,0.13373786,0.55,0.99276763,4999.878,4.3997646e-11,4999.877709964905,1.7594132e-06,0.004964526,4999.877709964905,0.01184762243460466,1.0000007,199.99966100718305,200,4999.877709964905,199.99985694895486,100,500.0,0.005,4680.0767,1,0.01184762243460466
1.0,1.0,0.01,0.11941469,0.55,1.0,4999.875,3.5044917e-18,4999.874512914364,,0.01,4999.874512914364,0.014404181682667093,1.0,100.0,200,4999.874512914364,200.0,100,500.0,0.009999998,4547.608,2,0.014404181682667093
1.0,1.0,0.005,0.11705588,0.55,1.0,4999.875,2.179301e-19,4999.874719636579,,0.005,4999.874719636579,0.013270510408795866,1.0,200.00000010221265,200,4999.874719636579,200.0,100,500.0,0.0049999994,4680.0737,1,0.013270510408795866
1.0,1.0,0.01,0.10282641,0.55,1.0,4999.883,3.5044917e-18,4999.883022427104,,0.01,4999.883022427104,0.010682430887368952,1.0,100.0,200,4999.883022427104,200.0,100,500.0,0.009999998,4547.6157,2,0.010682430887368952
1.0005842,0.99997956,0.0050030234,0.1019712,0.55,0.9991541,4999.885,1.3031413e-12,4999.885921450811,5.2123113e-08,0.0049958727,4999.885921450811,0.010317809652426912,1.0000019,199.9999945080262,200,4999.885921450811,199.99961853100103,100,500.0,0.005,4680.0835,1,0.010317809652426912
1.0,1.0,0.01,0.10853368,0.55,1.0,4999.8867,3.5044917e-18,4999.886565355735,,0.01,4999.886565355735,0.011898086746988766,1.0,100.0,200,4999.886565355735,200.0,100,500.0,0.009999998,4547.6196,2,0.011898086746988766
1.0,1.0,0.005,0.10613152,0.55,1.0,4999.8877,2.179301e-19,4999.889810969633,,0.005,4999.889810969633,0.010855183398354094,1.0,200.00000010221265,200,4999.889810969633,200.0,100,500.0,0.0049999994,4680.0864,1,0.010855183398354094
1.0,1.0,0.01,0.12251888,0.55,1.0,4999.869,3.5044917e-18,4999.869373859666,,0.01,4999.869373859666,0.015161450728448163,1.0,100.0,200,4999.869373859666,200.0,100,500.0,0.009999998,4547.602,2,0.015161450728448163
1.0040574,1.000041,0.0050200815,0.11659935,0.55,0.9952052,4999.869,5.2041937e-11,4999.867816418861,2.0818472e-06,0.0049758223,4999.867816418861,0.01225320739065471,1.0000013,199.99961024074864,200,4999.867816418861,199.9997377399069,100,500.0,0.005,4680.068,1,0.01225320739065471
1.0,1.0,0.01,0.10672087,0.55,1.0,4999.881,3.5044917e-18,4999.881641986176,,0.01,4999.881641986176,0.011503311506990091,1.0,100.0,200,4999.881641986176,200.0,100,500.0,0.009999998,4547.614,2,0.011503311506990091
1.001835,0.9999494,0.005009428,0.10822761,0.55,0.9967751,4999.889,2.1651491e-11,4999.896245148868,8.659665e-07,0.0049841274,4999.896245148868,0.012072025488492052,1.0000006,199.99983558308742,200,4999.896245148868,199.9998807907815,100,500.0,0.005,4680.088,1,0.012072025488492052
1.0,1.0,0.01,0.12322577,0.55,1.0,4999.883,3.5044917e-18,4999.882432019274,,0.01,4999.882432019274,0.015341022941941828,1.0,100.0,200,4999.882432019274,200.0,100,500.0,0.009999998,4547.6157,2,0.015341022941941828
1.0025557,1.0000099,0.0050127287,0.11364462,0.55,0.9967358,4999.884,2.670748e-11,4999.884043604143,1.0683253e-06,0.0049836296,4999.884043604143,0.010779981836794558,1.0000006,199.9997594486164,200,4999.884043604143,199.9998807907815,100,500.0,0.005,4680.0825,1,0.010779981836794558
1.0,1.0,0.01,0.10154023,0.55,1.0,4999.8936,3.5044917e-18,4999.8938258229,,0.01,4999.8938258229,0.010414246687404465,1.0,100.0,200,4999.8938258229,200.0,100,500.0,0.009999998,4547.6265,2,0.010414246687404465
1.0024216,1.0000584,0.0050118156,0.10404201,0.55,0.99615055,4999.8926,3.805681e-11,4999.890137107194,1.5224498e-06,0.004980462,4999.890137107194,0.011475567008557218,1.0000014,199.99968988480657,200,4999.890137107194,199.99971389811435,100,500.0,0.005,4680.0913,1,0.011475567008557218
1.0,1.0,0.01,0.091668904,0.55,1.0,4999.904,3.5044917e-18,4999.904119180292,,0.01,4999.904119180292,0.008483764445125079,1.0,100.0,200,4999.904119180292,200.0,100,500.0,0.009999998,4547.6367,2,0.008483764445125079
1.0022558,1.000037,0.005011094,0.10408277,0.55,0.99895287,4999.902,1.0105e-11,4999.898372747353,4.0423353e-07,0.00499458,4999.898372747353,0.013392537139094638,1.0000002,199.99988097583147,200,4999.898372747353,199.99995231629555,100,500.0,0.005,4680.1006,1,0.013392537139094638
1.0,1.0,0.01,0.13148372,0.55,1.0,4999.8555,3.5044917e-18,4999.855423998383,,0.01,4999.855423998383,0.017460483822199738,1.0,100.0,200,4999.855423998383,200.0,100,500.0,0.009999998,4547.5884,2,0.017460483822199738
1.0,1.0,0.005,0.12986085,0.55,1.0,4999.866,2.179301e-19,4999.876564267133,,0.005,4999.876564267133,0.01637898725251494,1.0,200.00000010221265,200,4999.876564267133,200.0,100,500.0,0.0049999994,4680.065,1,0.01637898725251494
1.0,1.0,0.01,0.10293363,0.55,1.0,4999.9106,3.5044917e-18,4999.910730142141,,0.01,4999.910730142141,0.010702230182177792,1.0,100.0,200,4999.910730142141,200.0,100,500.0,0.009999998,4547.6436,2,0.010702230182177792
1.0001634,0.99999815,0.0050008264,0.11631681,0.55,0.99959433,4999.896,1.2004812e-13,4999.880027088809,4.8017186e-09,0.004997981,4999.880027088809,0.01615497323045706,1.0,199.99999597787263,200,4999.880027088809,200.0,100,500.0,0.005,4680.0947,1,0.01615497323045706
1.0,1.0,0.01,0.09184051,0.55,1.0,4999.9023,3.5044917e-18,4999.902298726371,,0.01,4999.902298726371,0.008519529247089472,1.0,100.0,200,4999.902298726371,200.0,100,500.0,0.009999998,4547.6353,2,0.008519529247089472
1.0007341,1.0000054,0.0050036437,0.0919165,0.55,0.9990381,4999.9014,1.5623585e-12,4999.899338661436,6.249566e-08,0.004995164,4999.899338661436,0.008542814658872086,1.0,199.99997841415467,200,4999.899338661436,200.0,100,500.0,0.005,4680.1,1,0.008542814658872086
1.0,1.0,0.01,0.103123404,0.55,1.0,4999.882,3.5044917e-18,4999.881725290322,,0.01,4999.881725290322,0.010741548168039572,1.0,100.0,200,4999.881725290322,200.0,100,500.0,0.009999998,4547.6147,2,0.010741548168039572
1.0,1.0,0.005,0.11044467,0.55,1.0,4999.876,2.179301e-19,4999.86956402654,,0.005,4999.86956402654,0.01382598955764397,1.0,200.00000010221265,200,4999.86956402654,200.0,100,500.0,0.0049999994,4680.0747,1,0.01382598955764397
1.0,1.0,0.01,0.1102804,0.55,1.0,4999.874,3.5044917e-18,4999.873680809749,,0.01,4999.873680809749,0.01228770997182716,1.0,100.0,200,4999.873680809749,200.0,100,500.0,0.009999998,4547.607,2,0.01228770997182716
1.0011872,1.0000364,0.005005754,0.10970618,0.55,0.9989339,4999.891,3.457389e-12,4999.907903496744,1.3830767e-07,0.0049944883,4999.907903496744,0.01145117228354834,1.000002,199.99996051999437,200,4999.907903496744,199.99959468923691,100,500.0,0.005000001,4680.09,1,0.01145117228354834
1.0,1.0,0.01,0.11039135,0.55,1.0,4999.8975,3.5044917e-18,4999.897430870695,,0.01,4999.897430870695,0.012309547784451745,1.0,100.0,200,4999.897430870695,200.0,100,500.0,0.009999998,4547.6304,2,0.012309547784451745
1.0031886,1.0000513,0.0050156857,0.105037995,0.55,0.99741805,4999.8926,2.3400214e-11,4999.886582530036,9.3610356e-07,0.0049868347,4999.886582530036,0.009900588774852068,1.000001,199.99976493400848,200,4999.886582530036,199.99980926531862,100,500.0,0.005,4680.0913,1,0.009900588774852068
1.0,1.0,0.01,0.10068377,0.55,1.0,4999.894,3.5044917e-18,4999.894056781165,,0.01,4999.894056781165,0.010244924234078148,1.0,100.0,200,4999.894056781165,200.0,100,500.0,0.009999998,4547.627,2,0.010244924234078148
1.0006742,1.0000094,0.005003324,0.10639169,0.55,0.9995538,4999.885,5.592899e-13,4999.8749344506205,2.2371873e-08,0.004997722,4999.8749344506205,0.012439506263095451,1.0000019,200.00000792419885,200,4999.8749344506205,199.99961853100103,100,500.0,0.005,4680.0835,1,0.012439506263095451
1.0,1.0,0.01,497.4808,0.55,1.0,4949.871,3.5044917e-18,4949.871030356639,,0.01,4949.871030356639,249986.98926769334,1.0,100.0,200,4949.871030356639,200.0,100,495.01,0.009999998,4497.604,2,249986.98926769334
1.440156,1.0129424,0.007108775,257.4205,0.55,0.47391143,4981.655,4.7984986e-07,4999.879810429149,0.019694041,0.0023392811,4999.879810429149,0.010625345715293302,1.0198584,196.2519810879372,200,4999.879810429149,196.1056630873977,100,500.0,0.005,4658.694,1,0.010625345715293302
1.0,1.0,0.01,0.11344298,0.55,1.0,4999.8867,3.5044917e-18,4999.8868817319135,,0.01,4999.8868817319135,0.012997302619993937,1.0,100.0,200,4999.8868817319135,200.0,100,500.0,0.009999998,4547.6196,2,0.012997302619993937
1.0025158,1.000002,0.0050125686,0.11359202,0.55,0.994871,4999.884,5.0159783e-11,4999.8796403520355,2.0063999e-06,0.0049743447,4999.8796403520355,0.013092103035776336,1.0000014,199.99961024895742,200,4999.8796403520355,199.99971389811435,100,500.0,0.005,4680.0825,1,0.013092103035776336
1.0,1.0,0.01,0.11784981,0.55,1.0,4999.8784,3.5044917e-18,4999.878484745391,,0.01,4999.878484745391,0.014026757095371479,1.0,100.0,200,4999.878484745391,200.0,100,500.0,0.009999998,4547.6113,2,0.014026757095371479
1.0,1.0,0.005,0.1261374,0.55,1.0,4999.877,2.179301e-19,4999.874731804892,,0.005,4999.874731804892,0.018107633195930534,1.0,200.00000010221265,200,4999.874731804892,200.0,100,500.0,0.0049999994,4680.0757,1,0.018107633195930534
1.0,1.0,0.01,0.12066261,0.55,1.0,4999.908,3.5044917e-18,4999.9078952762375,,0.01,4999.9078952762375,0.014702969141465617,1.0,100.0,200,4999.9078952762375,200.0,100,500.0,0.009999998,4547.641,2,0.014702969141465617
1.0004659,0.99997544,0.005002452,0.12675242,0.55,0.998156,4999.892,2.632374e-12,4999.875492127343,1.0529057e-07,0.0049909027,4999.875492127343,0.01724710183815084,1.0000019,199.99996499704713,200,4999.875492127343,199.99961853100103,100,500.0,0.005,4680.091,1,0.01724710183815084
1.0,1.0,0.01,0.10619051,0.55,1.0,4999.885,3.5044917e-18,4999.88508202953,,0.01,4999.88508202953,0.011392221565598038,1.0,100.0,200,4999.88508202953,200.0,100,500.0,0.009999998,4547.6177,2,0.011392221565598038
1.000494,1.0000008,0.005002466,0.11518358,0.55,0.9989452,4999.8867,1.2488749e-12,4999.886573584352,4.995331e-08,0.0049947216,4999.886573584352,0.015413989961100955,1.0,199.99998513380572,200,4999.886573584352,200.0,100,500.0,0.005,4680.0854,1,0.015413989961100955
1.0,1.0,0.01,0.105861425,0.55,1.0,4999.886,3.5044917e-18,4999.886450783105,,0.01,4999.886450783105,0.011323205365772833,1.0,100.0,200,4999.886450783105,200.0,100,500.0,0.009999998,4547.619,2,0.011323205365772833
1.008408,0.9999655,0.0050422135,0.1030623,0.55,0.9973544,4999.8984,5.2441454e-11,4999.909215057081,2.0975153e-06,0.004986944,4999.909215057081,0.009894824015487682,1.0000013,199.9995582640069,200,4999.909215057081,199.9997377399069,100,500.0,0.005,4680.097,1,0.009894824015487682
1.0,1.0,0.01,0.09706733,0.55,1.0,4999.8853,3.5044917e-18,4999.885124666121,,0.01,4999.885124666121,0.00951418917990974,1.0,100.0,200,4999.885124666121,200.0,100,500.0,0.009999998,4547.618,2,0.00951418917990974
1.0046996,1.0002084,0.0050224513,0.10558485,0.55,0.99589646,4999.8887,7.690198e-11,4999.89053124313,3.077359e-06,0.0049784444,4999.89053124313,0.013026785690755716,1.0000048,199.99940424193306,200,4999.89053124313,199.99904633023104,100,500.0,0.0049999994,4680.087,1,0.013026785690755716
