AvgNormIw,AvgRet,BatchSize,VarDiscRet,MaxVanillaIw,ESSClassic,AvgVanillaIw,VarRet,IterType,J,VanillaAvgRet,VarVanillaIw,MinVanillaIw,AvgDiscRet,AvgEpLen,MaxNormIw,Bound,EpsThisIter,ESSRenyi,VarNormIw,MinNormIw,eRenyi2,Delta,VarJ
0.002,51.4922185332,500,311.518107411,9.58848,220.101011573,0.942261,311.518107411,1,55.7184,51.4922185332,1.13133,0.00370964,51.4922185332,500.0,0.0203521,48.8282,100,224.153055192,5.09693e-06,7.87391e-06,2.23062,0.6,29.6295
0.01,52.3508114783,500,308.074305847,1.0,100.0,1.0,308.074305847,2,52.3508,52.3508114783,,1.0,52.3508114783,500.0,0.01,43.925,100,500.0,3.50449e-18,0.01,1.0,0.6,17.4641
0.005,50.348235825,500,281.608008487,1.0,200.000000102,1.0,281.608008487,2,51.3495,50.348235825,,1.0,50.348235825,500.0,0.005,45.3916,100,500.0,2.1793e-19,0.005,1.0,0.6,17.1142
0.00333333,50.0399619217,500,226.691487771,1.0,299.999969474,1.0,226.691487771,2,50.913,50.0399619217,,1.0,50.0399619217,500.0,0.00333333,46.0484,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.4454
0.0025,50.0381066419,500,317.6004326,1.0,400.0,1.0,317.6004326,2,50.6943,50.0381066419,,1.0,50.0381066419,500.0,0.0025,46.4814,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.7806
0.002,55.3224807745,500,321.35664577,5.10619,418.335426327,1.03023,321.35664577,1,52.1981,55.3224807745,0.207611,0.255769,55.3224807745,500.0,0.0099127,48.147,100,432.592815065,7.8242e-07,0.000496527,1.15582,0.6,20.1478
0.01,50.076090329,500,299.882060292,1.0,100.0,1.0,299.882060292,2,50.0761,50.076090329,,1.0,50.076090329,500.0,0.01,40.4592,100,500.0,3.50449e-18,0.01,1.0,0.6,17.2303
0.005,53.4271660356,500,351.994711982,1.0,200.000000102,1.0,351.994711982,2,51.7516,53.4271660356,,1.0,53.4271660356,500.0,0.005,44.9515,100,500.0,2.1793e-19,0.005,1.0,0.6,18.0412
0.00333333,51.0180641949,500,318.009708169,1.0,299.999969474,1.0,318.009708169,2,51.5071,51.0180641949,,1.0,51.0180641949,500.0,0.00333333,45.9548,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.9459
0.0025,51.7621464282,500,286.690827679,1.0,400.0,1.0,286.690827679,2,51.5709,51.7621464282,,1.0,51.7621464282,500.0,0.0025,46.7624,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.6779
0.002,53.0545311399,500,374.47744246,113.783,23.554164042,1.21344,374.47744246,1,60.4506,53.0545311399,29.8437,0.0163794,53.0545311399,500.0,0.187538,50.8581,100,100.507745389,8.10728e-05,2.69965e-05,4.97474,0.6,163.627
0.01,51.2842524198,500,335.495248836,1.0,100.0,1.0,335.495248836,2,51.2843,51.2842524198,,1.0,51.2842524198,500.0,0.01,43.2589,100,500.0,3.50449e-18,0.01,1.0,0.6,18.2247
0.005,50.0262754609,500,250.400002892,1.0,200.000000102,1.0,250.400002892,2,50.6553,50.0262754609,,1.0,50.0262754609,500.0,0.005,44.9805,100,500.0,2.1793e-19,0.005,1.0,0.6,17.0415
0.00333333,51.8869590276,500,288.772790518,1.0,299.999969474,1.0,288.772790518,2,51.0658,51.8869590276,,1.0,51.8869590276,500.0,0.00333333,46.3552,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.0071
0.0025,52.1788588469,500,420.493610523,1.0,400.0,1.0,420.493610523,2,51.3441,52.1788588469,,1.0,52.1788588469,500.0,0.0025,47.2646,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.923
0.002,50.1234693173,500,301.421094297,3.15289,297.998021925,1.02305,301.421094297,1,52.8136,50.1234693173,0.710892,0.000456347,50.1234693173,500.0,0.00616372,48.0906,100,298.429459811,2.71689e-06,8.92133e-07,1.67544,0.6,24.4634
0.01,52.4386062852,500,300.57962845,1.0,100.0,1.0,300.57962845,2,52.4386,52.4386062852,,1.0,52.4386062852,500.0,0.01,44.9955,100,500.0,3.50449e-18,0.01,1.0,0.6,17.2503
0.005,47.8269950679,500,354.621469012,1.0,200.000000102,1.0,354.621469012,2,50.1328,47.8269950679,,1.0,47.8269950679,500.0,0.005,44.6574,100,500.0,2.1793e-19,0.005,1.0,0.6,18.156
0.00333333,49.3011093705,500,321.270380057,1.0,299.999969474,1.0,321.270380057,2,49.8556,49.3011093705,,1.0,49.3011093705,500.0,0.00333333,45.3587,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.0536
0.0025,53.1789744094,500,354.398194499,1.0,400.0,1.0,354.398194499,2,50.6864,53.1789744094,,1.0,53.1789744094,500.0,0.0025,46.6007,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.2821
0.002,52.6841478237,500,330.948006804,2.88164,402.364956912,0.994782,330.948006804,1,51.9305,52.6841478237,0.240609,0.0472518,52.6841478237,500.0,0.00579352,47.8665,100,404.280864038,9.72558e-07,9.49993e-05,1.23676,0.6,19.8672
0.01,51.6730696357,500,319.5199824,1.0,100.0,1.0,319.5199824,2,51.6731,51.6730696357,,1.0,51.6730696357,500.0,0.01,44.3732,100,500.0,3.50449e-18,0.01,1.0,0.6,17.7855
0.005,55.2404612882,500,319.935226292,1.0,200.000000102,1.0,319.935226292,2,53.4568,55.2404612882,,1.0,55.2404612882,500.0,0.005,47.8635,100,500.0,2.1793e-19,0.005,1.0,0.6,17.8805
0.00333333,54.7027338916,500,436.945280817,1.0,299.999969474,1.0,436.945280817,2,53.8721,54.7027338916,,1.0,54.7027338916,500.0,0.00333333,47.9684,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.9124
0.0025,55.5437251008,500,277.891138081,1.0,400.0,1.0,277.891138081,2,54.29,55.5437251008,,1.0,55.5437251008,500.0,0.0025,49.1772,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.3728
0.002,54.146357862,500,333.721679359,2.02735,457.231326683,0.983705,333.721679359,1,54.6162,54.146357862,0.0906965,0.223014,54.146357862,500.0,0.00412186,49.8337,100,457.149035479,3.74905e-07,0.000453417,1.09374,0.6,19.5403
0.01,54.6128786807,500,300.848834349,1.0,100.0,1.0,300.848834349,2,54.6129,54.6128786807,,1.0,54.6128786807,500.0,0.01,46.73,100,500.0,3.50449e-18,0.01,1.0,0.6,17.2581
0.005,53.2481159983,500,264.591006866,1.0,200.000000102,1.0,264.591006866,2,53.9305,53.2481159983,,1.0,53.2481159983,500.0,0.005,48.3565,100,500.0,2.1793e-19,0.005,1.0,0.6,16.7439
0.00333333,51.7017038888,500,248.079704376,1.0,299.999969474,1.0,248.079704376,2,53.1876,51.7017038888,,1.0,51.7017038888,500.0,0.00333333,48.6364,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.4279
0.0025,53.5167852216,500,293.236297284,1.0,400.0,1.0,293.236297284,2,53.2699,53.5167852216,,1.0,53.5167852216,500.0,0.0025,48.1351,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.5832
0.002,53.1574333938,500,327.204127123,2.89834,413.77511325,0.994277,327.204127123,1,54.3069,53.1574333938,0.20642,0.0405158,53.1574333938,500.0,0.00583004,49.2064,100,405.39936579,8.35211e-07,8.1498e-05,1.23335,0.6,18.5407
0.01,52.6125082383,500,287.417692898,1.0,100.0,1.0,287.417692898,2,52.6125,52.6125082383,,1.0,52.6125082383,500.0,0.01,44.5342,100,500.0,3.50449e-18,0.01,1.0,0.6,16.8684
0.005,53.4441435307,500,247.834091411,1.0,200.000000102,1.0,247.834091411,2,53.0283,53.4441435307,,1.0,53.4441435307,500.0,0.005,47.2859,100,500.0,2.1793e-19,0.005,1.0,0.6,16.2826
0.00333333,53.8005223117,500,300.153207931,1.0,299.999969474,1.0,300.153207931,2,53.2857,53.8005223117,,1.0,53.8005223117,500.0,0.00333333,48.5971,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.6112
0.0025,52.3052174919,500,361.867854542,1.0,400.0,1.0,361.867854542,2,53.0406,52.3052174919,,1.0,52.3052174919,500.0,0.0025,48.9801,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.2247
0.002,52.8886120239,500,355.12624738,7.34925,217.023587454,1.03356,355.12624738,1,56.3905,52.8886120239,1.39568,6.73439e-06,52.8886120239,500.0,0.0142212,50.2732,100,208.574526771,5.22604e-06,1.30314e-08,2.39722,0.6,29.3342
0.01,53.8190158339,500,365.46196358,1.0,100.0,1.0,365.46196358,2,53.819,53.8190158339,,1.0,53.8190158339,500.0,0.01,45.9487,100,500.0,3.50449e-18,0.01,1.0,0.6,19.0212
0.005,49.6043947933,500,328.548832555,1.0,200.000000102,1.0,328.548832555,2,51.7117,49.6043947933,,1.0,49.6043947933,500.0,0.005,45.102,100,500.0,2.1793e-19,0.005,1.0,0.6,18.6541
0.00333333,52.8762285291,500,249.341471852,1.0,299.999969474,1.0,249.341471852,2,52.0999,52.8762285291,,1.0,52.8762285291,500.0,0.00333333,46.7031,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.7361
0.0025,52.1160561844,500,326.987454015,1.0,400.0,1.0,326.987454015,2,52.1039,52.1160561844,,1.0,52.1160561844,500.0,0.0025,47.4302,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.8004
0.002,49.9785503131,500,328.440814609,23.3484,203.191554061,1.01811,328.440814609,1,54.0421,49.9785503131,1.51715,0.0988492,49.9785503131,500.0,0.0458661,48.7848,100,316.118246788,5.85464e-06,0.000194182,1.58169,0.6,28.6779
0.01,53.9697639391,500,254.048210185,1.0,100.0,1.0,254.048210185,2,53.9698,53.9697639391,,1.0,53.9697639391,500.0,0.01,46.0623,100,500.0,3.50449e-18,0.01,1.0,0.6,15.859
0.005,49.6519460944,500,282.889044353,1.0,200.000000102,1.0,282.889044353,2,51.8109,49.6519460944,,1.0,49.6519460944,500.0,0.005,46.2194,100,500.0,2.1793e-19,0.005,1.0,0.6,16.4452
0.00333333,51.5443527263,500,286.001476224,1.0,299.999969474,1.0,286.001476224,2,51.722,51.5443527263,,1.0,51.5443527263,500.0,0.00333333,47.1566,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.5739
0.0025,50.2341672474,500,260.298608432,1.0,400.0,1.0,260.298608432,2,51.3501,50.2341672474,,1.0,50.2341672474,500.0,0.0025,47.3963,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.4578
0.002,51.7171818043,500,313.547125215,39.0603,119.792209284,1.06246,313.547125215,1,54.0667,51.7171818043,3.58994,0.044613,51.7171818043,500.0,0.0735281,48.993,100,242.902902057,1.2721e-05,8.39805e-05,2.05844,0.6,36.6011
0.01,52.8430005045,500,368.649068857,1.0,100.0,1.0,368.649068857,2,52.843,52.8430005045,,1.0,52.8430005045,500.0,0.01,44.9621,100,500.0,3.50449e-18,0.01,1.0,0.6,19.104
0.005,51.4814504724,500,289.031864618,1.0,200.000000102,1.0,289.031864618,2,52.1622,51.4814504724,,1.0,51.4814504724,500.0,0.005,46.5896,100,500.0,2.1793e-19,0.005,1.0,0.6,18.0559
0.00333333,52.7300853384,500,330.251205708,1.0,299.999969474,1.0,330.251205708,2,52.3515,52.7300853384,,1.0,52.7300853384,500.0,0.00333333,47.7414,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.0665
0.0025,51.5169084567,500,222.218007704,1.0,400.0,1.0,222.218007704,2,52.1429,51.5169084567,,1.0,51.5169084567,500.0,0.0025,48.1504,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.3184
0.002,54.7806084831,500,330.526868306,6.66609,274.229719392,0.971886,330.526868306,1,54.9975,54.7806084831,0.779206,0.000403072,54.7806084831,500.0,0.0137178,50.1563,100,272.041587046,3.29975e-06,8.29463e-07,1.83795,0.6,24.761
0.01,52.4068570214,500,354.031203079,1.0,100.0,1.0,354.031203079,2,52.4069,52.4068570214,,1.0,52.4068570214,500.0,0.01,43.5689,100,500.0,3.50449e-18,0.01,1.0,0.6,18.7214
0.005,52.8086594176,500,340.963363403,1.0,200.000000102,1.0,340.963363403,2,52.6078,52.8086594176,,1.0,52.8086594176,500.0,0.005,46.3584,100,500.0,2.1793e-19,0.005,1.0,0.6,18.5489
0.00333333,48.3860030885,500,340.25201229,1.0,299.999969474,1.0,340.25201229,2,51.2005,48.3860030885,,1.0,48.3860030885,500.0,0.00333333,46.0979,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.5908
0.0025,54.2487827485,500,371.826491194,1.0,400.0,1.0,371.826491194,2,51.9626,54.2487827485,,1.0,54.2487827485,500.0,0.0025,47.5436,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.7879
0.002,55.5803548172,500,281.527100972,2.66472,380.959864374,0.962736,281.527100972,1,54.0531,55.5803548172,0.2902,0.0832594,55.5803548172,500.0,0.00553573,49.4771,100,373.013628507,1.2524e-06,0.000172964,1.34043,0.6,20.5965
0.01,51.020654311,500,345.446404166,1.0,100.0,1.0,345.446404166,2,51.0207,51.020654311,,1.0,51.020654311,500.0,0.01,42.967,100,500.0,3.50449e-18,0.01,1.0,0.6,18.493
0.005,50.0085387488,500,345.006473417,1.0,200.000000102,1.0,345.006473417,2,50.5146,50.0085387488,,1.0,50.0085387488,500.0,0.005,43.2596,100,500.0,2.1793e-19,0.005,1.0,0.6,18.4941
0.00333333,50.748776701,500,348.912506741,1.0,299.999969474,1.0,348.912506741,2,50.5927,50.748776701,,1.0,50.748776701,500.0,0.00333333,44.669,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.5249
0.0025,49.3294105375,500,243.75290685,1.0,400.0,1.0,243.75290685,2,50.2768,49.3294105375,,1.0,49.3294105375,500.0,0.0025,45.1468,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.8328
0.002,53.4617229607,500,396.251018594,3.19005,433.409160196,1.00543,396.251018594,1,51.7807,53.4617229607,0.155628,0.252802,53.4617229607,500.0,0.00634567,46.8007,100,424.478209977,6.1581e-07,0.000502876,1.17792,0.6,20.5635
0.01,53.9206740537,500,303.923687536,1.0,100.0,1.0,303.923687536,2,53.9207,53.9206740537,,1.0,53.9206740537,500.0,0.01,46.0554,100,500.0,3.50449e-18,0.01,1.0,0.6,17.346
0.005,54.798312948,500,349.41936251,1.0,200.000000102,1.0,349.41936251,2,54.3595,54.798312948,,1.0,54.798312948,500.0,0.005,47.9619,100,500.0,2.1793e-19,0.005,1.0,0.6,17.9888
0.00333333,51.6468711134,500,285.171365854,1.0,299.999969474,1.0,285.171365854,2,53.4553,51.6468711134,,1.0,51.6468711134,500.0,0.00333333,48.2317,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.6486
0.0025,51.2977221167,500,326.825188918,1.0,400.0,1.0,326.825188918,2,52.9159,51.2977221167,,1.0,51.2977221167,500.0,0.0025,48.3921,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.7586
0.002,49.1485348904,500,286.039526766,5.15383,348.739212595,1.0078,286.039526766,1,53.4852,49.1485348904,0.441409,0.00787168,49.1485348904,500.0,0.0102279,48.5627,100,337.830758574,1.73842e-06,1.56216e-05,1.48003,0.6,21.5491
0.01,51.4045387878,500,356.579489142,1.0,100.0,1.0,356.579489142,2,51.4045,51.4045387878,,1.0,51.4045387878,500.0,0.01,43.4528,100,500.0,3.50449e-18,0.01,1.0,0.6,18.7887
0.005,51.164277058,500,366.739634105,1.0,200.000000102,1.0,366.739634105,2,51.2844,51.164277058,,1.0,51.164277058,500.0,0.005,45.3732,100,500.0,2.1793e-19,0.005,1.0,0.6,18.9224
0.00333333,51.4973967543,500,281.682361571,1.0,299.999969474,1.0,281.682361571,2,51.3554,51.4973967543,,1.0,51.4973967543,500.0,0.00333333,46.5289,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.2118
0.0025,55.0721863128,500,300.776480848,1.0,400.0,1.0,300.776480848,2,52.2846,55.0721863128,,1.0,55.0721863128,500.0,0.0025,48.1047,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.0495
0.002,52.7872395153,500,289.938402432,4.95958,267.570304106,0.948204,289.938402432,1,54.4342,52.7872395153,0.782577,0.000851939,52.7872395153,500.0,0.010461,49.361,100,271.529379046,3.48164e-06,1.79695e-06,1.84142,0.6,24.183
0.01,50.1959745873,500,299.401692859,1.0,100.0,1.0,299.401692859,2,50.196,50.1959745873,,1.0,50.1959745873,500.0,0.01,43.1633,100,500.0,3.50449e-18,0.01,1.0,0.6,17.2165
0.005,53.5133171379,500,395.676541657,1.0,200.000000102,1.0,395.676541657,2,51.8546,53.5133171379,,1.0,53.5133171379,500.0,0.005,43.9496,100,500.0,2.1793e-19,0.005,1.0,0.6,18.623
0.00333333,52.9732399972,500,234.386930116,1.0,299.999969474,1.0,234.386930116,2,52.2275,52.9732399972,,1.0,52.9732399972,500.0,0.00333333,45.7731,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.5737
0.0025,50.6717301189,500,267.000173106,1.0,400.0,1.0,267.000173106,2,51.8386,50.6717301189,,1.0,50.6717301189,500.0,0.0025,46.2489,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.2674
0.002,53.7359601287,500,356.153161514,87.7346,20.6346356653,1.08675,356.153161514,1,56.125,53.7359601287,27.4916,0.0118572,53.7359601287,500.0,0.161462,51.1254,100,499.994456829,9.31106e-05,2.18214e-05,1.00001,0.6,88.2798
0.01,55.5049025944,500,256.785698039,1.0,100.0,1.0,256.785698039,2,55.5049,55.5049025944,,1.0,55.5049025944,500.0,0.01,48.0813,100,500.0,3.50449e-18,0.01,1.0,0.6,15.9442
0.005,48.1195789072,500,373.340051841,1.0,200.000000102,1.0,373.340051841,2,51.8122,48.1195789072,,1.0,48.1195789072,500.0,0.005,46.3091,100,500.0,2.1793e-19,0.005,1.0,0.6,18.0429
0.00333333,56.6047887288,500,287.982958251,1.0,299.999969474,1.0,287.982958251,2,53.4098,56.6047887288,,1.0,56.6047887288,500.0,0.00333333,48.761,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.8093
0.0025,49.9271426813,500,311.12657686,1.0,400.0,1.0,311.12657686,2,52.5391,49.9271426813,,1.0,49.9271426813,500.0,0.0025,48.5132,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.8089
0.002,56.0722382372,500,244.428306034,7.06889,197.974201342,0.996295,244.428306034,1,57.6361,56.0722382372,1.51733,7.05651e-08,56.0722382372,500.0,0.0141903,51.8746,100,195.305574262,6.11456e-06,1.41655e-10,2.56009,0.6,28.189
0.01,52.2238290559,500,283.731436074,1.0,100.0,1.0,283.731436074,2,52.2238,52.2238290559,,1.0,52.2238290559,500.0,0.01,43.0241,100,500.0,3.50449e-18,0.01,1.0,0.6,16.7599
0.005,56.2788388327,500,325.294039722,1.0,200.000000102,1.0,325.294039722,2,54.2513,56.2788388327,,1.0,56.2788388327,500.0,0.005,47.2876,100,500.0,2.1793e-19,0.005,1.0,0.6,17.4808
0.00333333,49.8940899771,500,289.358855574,1.0,299.999969474,1.0,289.358855574,2,52.7989,49.8940899771,,1.0,49.8940899771,500.0,0.00333333,47.1131,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.4191
0.0025,50.6566852795,500,311.977880299,1.0,400.0,1.0,311.977880299,2,52.2634,50.6566852795,,1.0,50.6566852795,500.0,0.0025,47.3392,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.4827
0.002,54.0003920705,500,339.299958918,4.35391,452.889592379,0.99471,339.299958918,1,53.0322,54.0003920705,0.10313,0.645755,54.0003920705,500.0,0.00875413,48.392,100,450.4397537,4.1692e-07,0.00129838,1.11003,0.6,18.5746
0.01,51.8918562849,500,327.047986238,1.0,100.0,1.0,327.047986238,2,51.8919,51.8918562849,,1.0,51.8918562849,500.0,0.01,41.6196,100,500.0,3.50449e-18,0.01,1.0,0.6,17.9938
0.005,53.1365009407,500,322.355025766,1.0,200.000000102,1.0,322.355025766,2,52.5142,53.1365009407,,1.0,53.1365009407,500.0,0.005,45.2506,100,500.0,2.1793e-19,0.005,1.0,0.6,17.9399
0.00333333,52.767471353,500,387.668832369,1.0,299.999969474,1.0,387.668832369,2,52.5986,52.767471353,,1.0,52.767471353,500.0,0.00333333,46.6679,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.5069
0.0025,53.5377343833,500,297.753885704,1.0,400.0,1.0,297.753885704,2,52.8334,53.5377343833,,1.0,53.5377343833,500.0,0.0025,47.6973,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.1862
0.002,52.4840695747,500,255.855129444,2.02021,429.122532317,1.0033,255.855129444,1,53.3411,52.4840695747,0.166594,0.0361653,52.4840695747,500.0,0.00402714,48.3794,100,428.613924814,6.61997e-07,7.20927e-05,1.16655,0.6,18.8572
0.01,53.147082692,500,254.709433657,1.0,100.0,1.0,254.709433657,2,53.1471,53.147082692,,1.0,53.147082692,500.0,0.01,44.8787,100,500.0,3.50449e-18,0.01,1.0,0.6,15.8796
0.005,50.9996457757,500,249.616979768,1.0,200.000000102,1.0,249.616979768,2,52.0734,50.9996457757,,1.0,50.9996457757,500.0,0.005,46.2267,100,500.0,2.1793e-19,0.005,1.0,0.6,15.8365
0.00333333,53.2275578042,500,264.311811036,1.0,299.999969474,1.0,264.311811036,2,52.4581,53.2275578042,,1.0,53.2275578042,500.0,0.00333333,47.6843,100,500.0,5.43914e-20,0.00333333,1.0,0.6,15.9598
0.0025,51.6860989327,500,279.512029349,1.0,400.0,1.0,279.512029349,2,52.2651,51.6860989327,,1.0,51.6860989327,500.0,0.0025,48.1309,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.1347
0.002,53.0717423538,500,279.573935858,6.34851,379.68590219,1.01424,279.573935858,1,53.0903,53.0717423538,0.326623,0.378771,53.0717423538,500.0,0.0125187,48.8994,100,389.254857421,1.27005e-06,0.000746903,1.28451,0.6,20.5251
0.01,52.3992904575,500,327.795640922,1.0,100.0,1.0,327.795640922,2,52.3993,52.3992904575,,1.0,52.3992904575,500.0,0.01,44.7213,100,500.0,3.50449e-18,0.01,1.0,0.6,18.0144
0.005,51.5421482567,500,335.241899998,1.0,200.000000102,1.0,335.241899998,2,51.9707,51.5421482567,,1.0,51.5421482567,500.0,0.005,46.5416,100,500.0,2.1793e-19,0.005,1.0,0.6,18.1215
0.00333333,51.7880467103,500,372.493898982,1.0,299.999969474,1.0,372.493898982,2,51.9098,51.7880467103,,1.0,51.7880467103,500.0,0.00333333,47.281,100,500.0,5.43914e-20,0.00333333,1.0,0.6,18.4893
0.0025,50.6770071973,500,267.706154697,1.0,400.0,1.0,267.706154697,2,51.6016,50.6770071973,,1.0,50.6770071973,500.0,0.0025,47.5647,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.9704
0.002,52.7174384294,500,299.180904278,2.63581,418.039195091,0.989187,299.180904278,1,52.6445,52.7174384294,0.192228,0.100283,52.7174384294,500.0,0.00532926,48.6233,100,403.12941852,7.85815e-07,0.000202758,1.2403,0.6,19.3791
0.01,52.4494905525,500,275.122130884,1.0,100.0,1.0,275.122130884,2,52.4495,52.4494905525,,1.0,52.4494905525,500.0,0.01,44.5729,100,500.0,3.50449e-18,0.01,1.0,0.6,16.5037
0.005,49.9854591677,500,340.803199671,1.0,200.000000102,1.0,340.803199671,2,51.2175,49.9854591677,,1.0,49.9854591677,500.0,0.005,45.6128,100,500.0,2.1793e-19,0.005,1.0,0.6,17.5043
0.00333333,50.3085274933,500,358.862523489,1.0,299.999969474,1.0,358.862523489,2,50.9145,50.3085274933,,1.0,50.3085274933,500.0,0.00333333,46.2392,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.9687
0.0025,51.6179766405,500,306.681251456,1.0,400.0,1.0,306.681251456,2,51.0904,51.6179766405,,1.0,51.6179766405,500.0,0.0025,47.0415,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.8368
0.002,54.7342100986,500,320.155692465,5.58531,197.103417766,0.983728,320.155692465,1,56.1496,54.7342100986,1.49011,1.04489e-05,54.7342100986,500.0,0.0113554,49.6854,100,193.143399731,6.15928e-06,2.12435e-08,2.58875,0.6,24.9735
0.01,53.3538251089,500,334.385691128,1.0,100.0,1.0,334.385691128,2,53.3538,53.3538251089,,1.0,53.3538251089,500.0,0.01,46.299,100,500.0,3.50449e-18,0.01,1.0,0.6,18.1946
0.005,50.9993919529,500,294.990209295,1.0,200.000000102,1.0,294.990209295,2,52.1766,50.9993919529,,1.0,50.9993919529,500.0,0.005,47.1881,100,500.0,2.1793e-19,0.005,1.0,0.6,17.6897
0.00333333,51.8351553221,500,281.410879339,1.0,299.999969474,1.0,281.410879339,2,52.0628,51.8351553221,,1.0,51.8351553221,500.0,0.00333333,47.5713,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.364
0.0025,49.0748495492,500,234.341297293,1.0,400.0,1.0,234.341297293,2,51.3158,49.0748495492,,1.0,49.0748495492,500.0,0.0025,47.4261,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.9058
0.002,54.1129811931,500,317.16827611,9.67988,112.27737818,0.955289,317.16827611,1,57.648,54.1129811931,3.15768,1.45493e-18,54.1129811931,500.0,0.0202659,49.4612,100,118.424874717,1.38407e-05,3.04605e-21,4.22209,0.6,32.7862
0.01,52.5957429582,500,312.230173255,1.0,100.0,1.0,312.230173255,2,52.5957,52.5957429582,,1.0,52.5957429582,500.0,0.01,44.0487,100,500.0,3.50449e-18,0.01,1.0,0.6,17.5815
0.005,52.8586464475,500,282.172881137,1.0,200.000000102,1.0,282.172881137,2,52.7272,52.8586464475,,1.0,52.8586464475,500.0,0.005,46.6835,100,500.0,2.1793e-19,0.005,1.0,0.6,17.1536
0.00333333,52.6496577333,500,320.75392783,1.0,299.999969474,1.0,320.75392783,2,52.7014,52.6496577333,,1.0,52.6496577333,500.0,0.00333333,47.7667,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.3786
0.0025,53.7671327006,500,325.044582849,1.0,400.0,1.0,325.044582849,2,52.9678,53.7671327006,,1.0,53.7671327006,500.0,0.0025,48.6943,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.5263
0.002,51.22632242,500,238.062107827,44.6617,89.5505668347,1.20384,238.062107827,1,56.8124,51.22632242,6.65578,0.0305795,51.22632242,500.0,0.0741986,50.6787,100,194.17579645,1.83705e-05,5.08033e-05,2.57499,0.6,40.9735
0.01,56.5733503373,500,289.917583803,1.0,100.0,1.0,289.917583803,2,56.5734,56.5733503373,,1.0,56.5733503373,500.0,0.01,48.4963,100,500.0,3.50449e-18,0.01,1.0,0.6,16.9416
0.005,55.4209337124,500,353.828915431,1.0,200.000000102,1.0,353.828915431,2,55.9971,55.4209337124,,1.0,55.4209337124,500.0,0.005,50.2858,100,500.0,2.1793e-19,0.005,1.0,0.6,17.8602
0.00333333,56.4571425123,500,292.933076765,1.0,299.999969474,1.0,292.933076765,2,56.1505,56.4571425123,,1.0,56.4571425123,500.0,0.00333333,51.4872,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.589
0.0025,52.56910184,500,329.23480761,1.0,400.0,1.0,329.23480761,2,55.2551,52.56910184,,1.0,52.56910184,500.0,0.0025,51.2166,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.7741
0.002,53.9644280789,500,278.632194572,5.44359,370.085936972,1.02688,278.632194572,1,55.9042,53.9644280789,0.370903,0.0103349,53.9644280789,500.0,0.0106022,51.753,100,378.565161514,1.40696e-06,2.01288e-05,1.32078,0.6,19.4343
0.01,49.0565252434,500,266.095435592,1.0,100.0,1.0,266.095435592,2,49.0565,49.0565252434,,1.0,49.0565252434,500.0,0.01,41.2036,100,500.0,3.50449e-18,0.01,1.0,0.6,16.2307
