VarDiscRet,ESSClassic,MinVanillaIw,AvgVanillaIw,VarNormIw,VanillaAvgRet,J,MinNormIw,Bound,VarJ,VarRet,AvgEpLen,AvgNormIw,VarVanillaIw,AvgRet,MaxVanillaIw,BatchSize,IterType,EpsThisIter,AvgDiscRet,ESSRenyi,MaxNormIw,eRenyi2
84539.07433341218,400.0,1.0,1.0,5.434597e-20,1210.4480294840182,1199.9034,0.0025,1086.1455,279.83035,84539.07433341218,132.09,0.0024999997,,1210.4480294840182,1.0,500,2,100,1210.4480294840182,500.0,0.0025,1.0
61815.67574733429,500.00000664260017,1.0,1.0,5.431875e-20,1184.4666593653749,1196.8162,0.002,1095.0679,273.71823,61815.67574733429,129.06,0.0020000003,,1184.4666593653749,1.0,500,1,100,1184.4666593653749,500.0,0.002,1.0
75083.76713919635,100.0,1.0,1.0,3.5044917e-18,1210.9098933765852,1210.9099,0.01,1013.9319,272.64066,75083.76713919635,132.25,0.009999998,,1210.9098933765852,1.0,500,2,100,1210.9098933765852,500.0,0.01,1.0
89478.57149162803,200.00000010221265,1.0,1.0,2.179301e-19,1219.3627336091572,1215.1362,0.005,1075.8518,285.4404,89478.57149162803,132.87,0.0049999994,,1219.3627336091572,1.0,500,2,100,1219.3627336091572,500.0,0.005,1.0
53389.053309189665,299.999969473632,1.0,1.0,5.4391416e-20,1191.665103196809,1207.3126,0.0033333334,1093.5873,268.43674,53389.053309189665,129.91,0.0033333336,,1191.665103196809,1.0,500,2,100,1191.665103196809,500.0,0.0033333334,1.0
77624.77390139521,400.0,1.0,1.0,5.434597e-20,1218.2607005426546,1210.0496,0.0025,1111.5605,270.69968,77624.77390139521,132.98,0.0024999997,,1218.2607005426546,1.0,500,2,100,1218.2607005426546,500.0,0.0025,1.0
77743.79986579722,500.00000664260017,1.0,1.0,5.431875e-20,1232.6219598042771,1214.5641,0.002,1126.4729,272.20847,77743.79986579722,134.34,0.0020000003,,1232.6219598042771,1.0,500,1,100,1232.6219598042771,500.0,0.002,1.0
90098.43873537208,100.0,1.0,1.0,3.5044917e-18,1216.6186115844746,1216.6185,0.01,1035.9346,298.65942,90098.43873537208,132.83,0.009999998,,1216.6186115844746,1.0,500,2,100,1216.6186115844746,500.0,0.01,1.0
74558.53045880399,200.00000010221265,1.0,1.0,2.179301e-19,1212.9400434098725,1214.7793,0.005,1087.0164,285.49707,74558.53045880399,132.26,0.0049999994,,1212.9400434098725,1.0,500,2,100,1212.9400434098725,500.0,0.005,1.0
90164.86748005547,299.999969473632,1.0,1.0,5.4391416e-20,1217.5316757970684,1215.6968,0.0033333334,1090.1678,289.99164,90164.86748005547,132.6,0.0033333336,,1217.5316757970684,1.0,500,2,100,1217.5316757970684,500.0,0.0033333334,1.0
83022.22575630747,400.0,1.0,1.0,5.434597e-20,1190.8196616042856,1209.4775,0.0025,1100.7662,289.3707,83022.22575630747,130.04,0.0024999997,,1190.8196616042856,1.0,500,2,100,1190.8196616042856,500.0,0.0025,1.0
113334.02914496629,500.00000664260017,1.0,1.0,5.431875e-20,1243.0659951977232,1216.1953,0.002,1118.9609,299.3476,113334.02914496629,135.57,0.0020000003,,1243.0659951977232,1.0,500,1,100,1243.0659951977232,500.0,0.002,1.0
100077.39759478129,100.0,1.0,1.0,3.5044917e-18,1229.3796738170556,1229.3798,0.01,1032.4952,314.7644,100077.39759478129,133.93,0.009999998,,1229.3796738170556,1.0,500,2,100,1229.3796738170556,500.0,0.01,1.0
87651.91208841956,200.00000010221265,1.0,1.0,2.179301e-19,1180.2461025423086,1204.813,0.005,1065.5946,305.826,87651.91208841956,129.07,0.0049999994,,1180.2461025423086,1.0,500,2,100,1180.2461025423086,500.0,0.005,1.0
109347.51400877266,299.999969473632,1.0,1.0,5.4391416e-20,1220.0097138100373,1209.8784,0.0033333334,1086.1333,313.8296,109347.51400877266,133.29,0.0033333336,,1220.0097138100373,1.0,500,2,100,1220.0097138100373,500.0,0.0033333334,1.0
70844.74993919952,400.0,1.0,1.0,5.434597e-20,1196.3474437031937,1206.4957,0.0025,1099.3292,302.3825,70844.74993919952,130.59,0.0024999997,,1196.3474437031937,1.0,500,2,100,1196.3474437031937,500.0,0.0025,1.0
83485.23745869813,500.00000664260017,1.0,1.0,5.431875e-20,1217.5450014790088,1208.7057,0.002,1112.853,299.49585,83485.23745869813,132.67,0.0020000003,,1217.5450014790088,1.0,500,1,100,1217.5450014790088,500.0,0.002,1.0
59220.02302786972,100.0,1.0,1.0,3.5044917e-18,1185.5047880259733,1185.5048,0.01,1000.9939,242.13182,59220.02302786972,129.54,0.009999998,,1185.5047880259733,1.0,500,2,100,1185.5047880259733,500.0,0.01,1.0
88323.14112069244,200.00000010221265,1.0,1.0,2.179301e-19,1267.6568028425645,1226.5807,0.005,1077.0076,273.35162,88323.14112069244,137.97,0.0049999994,,1267.6568028425645,1.0,500,2,100,1267.6568028425645,500.0,0.005,1.0
66918.29469188752,299.999969473632,1.0,1.0,5.4391416e-20,1197.4072884813393,1216.8563,0.0033333334,1094.7303,268.4888,66918.29469188752,130.51,0.0033333336,,1197.4072884813393,1.0,500,2,100,1197.4072884813393,500.0,0.0033333334,1.0
59692.14319365182,400.0,1.0,1.0,5.434597e-20,1193.2679324596677,1210.9592,0.0025,1105.1951,262.56964,59692.14319365182,130.4,0.0024999997,,1193.2679324596677,1.0,500,2,100,1193.2679324596677,500.0,0.0025,1.0
139018.13659530424,500.00000664260017,1.0,1.0,5.431875e-20,1186.9709139014242,1206.1616,0.002,1111.5632,287.7011,139018.13659530424,129.37,0.0020000003,,1186.9709139014242,1.0,500,1,100,1186.9709139014242,500.0,0.002,1.0
64820.51952062676,100.0,1.0,1.0,3.5044917e-18,1207.2353654166209,1207.2354,0.01,1031.2894,253.32254,64820.51952062676,131.69,0.009999998,,1207.2353654166209,1.0,500,2,100,1207.2353654166209,500.0,0.01,1.0
90238.17766317519,200.00000010221265,1.0,1.0,2.179301e-19,1230.7478594352758,1218.9916,0.005,1080.6182,277.29453,90238.17766317519,134.13,0.0049999994,,1230.7478594352758,1.0,500,2,100,1230.7478594352758,500.0,0.005,1.0
81631.50563011195,299.999969473632,1.0,1.0,5.4391416e-20,1211.2934013688136,1216.4257,0.0033333334,1103.4442,279.666,81631.50563011195,132.05,0.0033333336,,1211.2934013688136,1.0,500,2,100,1211.2934013688136,500.0,0.0033333334,1.0
77598.11480155974,400.0,1.0,1.0,5.434597e-20,1179.328100944439,1207.1511,0.0025,1109.3063,279.50558,77598.11480155974,128.48,0.0024999997,,1179.328100944439,1.0,500,2,100,1179.328100944439,500.0,0.0025,1.0
51953.707529651976,500.00000664260017,1.0,1.0,5.431875e-20,1200.9237923360035,1205.9058,0.002,1118.3907,269.79947,51953.707529651976,131.11,0.0020000003,,1200.9237923360035,1.0,500,1,100,1200.9237923360035,500.0,0.002,1.0
79064.71693564995,100.0,1.0,1.0,3.5044917e-18,1176.8019734104214,1176.802,0.01,1012.63306,279.77502,79064.71693564995,128.54,0.009999998,,1176.8019734104214,1.0,500,2,100,1176.8019734104214,500.0,0.01,1.0
94964.09821792408,200.00000010221265,1.0,1.0,2.179301e-19,1217.2122926250468,1197.0071,0.005,1066.5303,294.1981,94964.09821792408,132.75,0.0049999994,,1217.2122926250468,1.0,500,2,100,1217.2122926250468,500.0,0.005,1.0
60079.6253725243,299.999969473632,1.0,1.0,5.4391416e-20,1210.6966218484872,1201.5704,0.0033333334,1095.0366,278.51318,60079.6253725243,132.17,0.0033333336,,1210.6966218484872,1.0,500,2,100,1210.6966218484872,500.0,0.0033333334,1.0
85995.90715087912,400.0,1.0,1.0,5.434597e-20,1166.0313945962466,1192.6855,0.0025,1100.111,282.30835,85995.90715087912,127.61,0.0024999997,,1166.0313945962466,1.0,500,2,100,1166.0313945962466,500.0,0.0025,1.0
86739.8825308396,500.00000664260017,1.0,1.0,5.431875e-20,1189.5367489519485,1192.0559,0.002,1109.2546,284.48987,86739.8825308396,129.5,0.0020000003,,1189.5367489519485,1.0,500,1,100,1189.5367489519485,500.0,0.002,1.0
76160.15267717144,100.0,1.0,1.0,3.5044917e-18,1199.0523228783659,1199.0524,0.01,1021.6341,274.58798,76160.15267717144,130.71,0.009999998,,1199.0523228783659,1.0,500,2,100,1199.0523228783659,500.0,0.01,1.0
76030.61222399391,200.00000010221265,1.0,1.0,2.179301e-19,1199.6109978612362,1199.3315,0.005,1066.8309,274.4713,76030.61222399391,130.79,0.0049999994,,1199.6109978612362,1.0,500,2,100,1199.6109978612362,500.0,0.005,1.0
90828.32561897479,299.999969473632,1.0,1.0,5.4391416e-20,1227.9184427340128,1208.8606,0.0033333334,1100.6743,283.51004,90828.32561897479,133.85,0.0033333336,,1227.9184427340128,1.0,500,2,100,1227.9184427340128,500.0,0.0033333334,1.0
77956.69022290905,400.0,1.0,1.0,5.434597e-20,1174.0757838109641,1200.1643,0.0025,1106.4723,282.49713,77956.69022290905,128.08,0.0024999997,,1174.0757838109641,1.0,500,2,100,1174.0757838109641,500.0,0.0025,1.0
110394.2966399887,500.00000664260017,1.0,1.0,5.431875e-20,1259.5796233859082,1212.0474,0.002,1106.2472,293.71176,110394.2966399887,137.26,0.0020000003,,1259.5796233859082,1.0,500,1,100,1259.5796233859082,500.0,0.002,1.0
91240.45682175702,100.0,1.0,1.0,3.5044917e-18,1180.9567996330675,1180.9569,0.01,994.1836,300.54623,91240.45682175702,128.6,0.009999998,,1180.9567996330675,1.0,500,2,100,1180.9567996330675,500.0,0.01,1.0
93280.7381704848,200.00000010221265,1.0,1.0,2.179301e-19,1154.821654755307,1167.8892,0.005,1025.7761,302.50412,93280.7381704848,125.97,0.0049999994,,1154.821654755307,1.0,500,2,100,1154.821654755307,500.0,0.005,1.0
81294.44353634345,299.999969473632,1.0,1.0,5.4391416e-20,1182.6851908136682,1172.8212,0.0033333334,1056.7864,296.4484,81294.44353634345,129.08,0.0033333336,,1182.6851908136682,1.0,500,2,100,1182.6851908136682,500.0,0.0033333334,1.0
101935.9562688944,400.0,1.0,1.0,5.434597e-20,1221.7971768159875,1185.0652,0.0025,1081.6923,302.6386,101935.9562688944,133.26,0.0024999997,,1221.7971768159875,1.0,500,2,100,1221.7971768159875,500.0,0.0025,1.0
61103.62223886097,500.00000664260017,1.0,1.0,5.431875e-20,1242.621502633078,1196.5765,0.002,1104.117,293.08817,61103.62223886097,135.49,0.0020000003,,1242.621502633078,1.0,500,1,100,1242.621502633078,500.0,0.002,1.0
73228.68606238137,100.0,1.0,1.0,3.5044917e-18,1166.6536598815974,1166.6537,0.01,1011.5947,269.25156,73228.68606238137,127.28,0.009999998,,1166.6536598815974,1.0,500,2,100,1166.6536598815974,500.0,0.01,1.0
108263.05598614871,200.00000010221265,1.0,1.0,2.179301e-19,1225.2922744931834,1195.973,0.005,1061.7644,301.16113,108263.05598614871,133.56,0.0049999994,,1225.2922744931834,1.0,500,2,100,1225.2922744931834,500.0,0.005,1.0
94994.96795849489,299.999969473632,1.0,1.0,5.4391416e-20,1228.3299096072521,1206.7585,0.0033333334,1097.1776,303.39142,94994.96795849489,133.89,0.0033333336,,1228.3299096072521,1.0,500,2,100,1228.3299096072521,500.0,0.0033333334,1.0
61473.126055495464,400.0,1.0,1.0,5.434597e-20,1134.650131981695,1188.7314,0.0025,1093.8315,291.932,61473.126055495464,124.44,0.0024999997,,1134.650131981695,1.0,500,2,100,1134.650131981695,500.0,0.0025,1.0
84734.72037810025,500.00000664260017,1.0,1.0,5.431875e-20,1233.5063670615737,1197.6865,0.002,1112.6123,292.02344,84734.72037810025,134.37,0.0020000003,,1233.5063670615737,1.0,500,1,100,1233.5063670615737,500.0,0.002,1.0
127339.71864302718,100.0,1.0,1.0,3.5044917e-18,1283.1991009466349,1283.199,0.01,1089.7059,355.0582,127339.71864302718,139.82,0.009999998,,1283.1991009466349,1.0,500,2,100,1283.1991009466349,500.0,0.01,1.0
89332.41541498486,200.00000010221265,1.0,1.0,2.179301e-19,1228.3880125796024,1255.7935,0.005,1118.9733,328.63928,89332.41541498486,134.02,0.0049999994,,1228.3880125796024,1.0,500,2,100,1228.3880125796024,500.0,0.005,1.0
86152.75298908759,299.999969473632,1.0,1.0,5.4391416e-20,1215.766207016565,1242.4513,0.0033333334,1130.738,317.47278,86152.75298908759,132.59,0.0033333336,,1215.766207016565,1.0,500,2,100,1215.766207016565,500.0,0.0033333334,1.0
103574.37795069678,400.0,1.0,1.0,5.434597e-20,1196.9370593413541,1231.0725,0.0025,1134.326,318.77072,103574.37795069678,130.4,0.0024999997,,1196.9370593413541,1.0,500,2,100,1196.9370593413541,500.0,0.0025,1.0
79169.97559463645,500.00000664260017,1.0,1.0,5.431875e-20,1179.2993674848321,1220.7178,0.002,1134.185,312.08392,79169.97559463645,128.81,0.0020000003,,1179.2993674848321,1.0,500,1,100,1179.2993674848321,500.0,0.002,1.0
81107.25116075204,100.0,1.0,1.0,3.5044917e-18,1222.7418384267526,1222.742,0.01,1029.9556,283.3658,81107.25116075204,133.33,0.009999998,,1222.7418384267526,1.0,500,2,100,1222.7418384267526,500.0,0.01,1.0
82669.6011948616,200.00000010221265,1.0,1.0,2.179301e-19,1201.7349686261878,1212.2383,0.005,1075.9177,284.9208,82669.6011948616,131.17,0.0049999994,,1201.7349686261878,1.0,500,2,100,1201.7349686261878,500.0,0.005,1.0
56608.86525884319,299.999969473632,1.0,1.0,5.4391416e-20,1246.6128145798195,1223.6965,0.0033333334,1112.3914,270.30246,56608.86525884319,135.75,0.0033333336,,1246.6128145798195,1.0,500,2,100,1246.6128145798195,500.0,0.0033333334,1.0
78285.73091752903,400.0,1.0,1.0,5.434597e-20,1191.978951640328,1215.7671,0.0025,1119.3739,272.6938,78285.73091752903,129.64,0.0024999997,,1191.978951640328,1.0,500,2,100,1191.978951640328,500.0,0.0025,1.0
113910.34540532222,500.00000664260017,1.0,1.0,5.431875e-20,1191.3801356869562,1210.8899,0.002,1109.9663,286.5989,113910.34540532222,129.85,0.0020000003,,1191.3801356869562,1.0,500,1,100,1191.3801356869562,500.0,0.002,1.0
68109.90582599232,100.0,1.0,1.0,3.5044917e-18,1180.2782347771995,1180.2782,0.01,1012.3779,259.67056,68109.90582599232,128.8,0.009999998,,1180.2782347771995,1.0,500,2,100,1180.2782347771995,500.0,0.01,1.0
97060.87067693792,200.00000010221265,1.0,1.0,2.179301e-19,1209.873892074582,1195.0759,0.005,1049.8643,286.31888,97060.87067693792,131.75,0.0049999994,,1209.873892074582,1.0,500,2,100,1209.873892074582,500.0,0.005,1.0
67765.77815641953,299.999969473632,1.0,1.0,5.4391416e-20,1146.3350376524688,1178.8291,0.0033333334,1060.2643,278.4654,67765.77815641953,125.37,0.0033333336,,1146.3350376524688,1.0,500,2,100,1146.3350376524688,500.0,0.0033333334,1.0
67887.52041245649,400.0,1.0,1.0,5.434597e-20,1205.3051428305541,1185.448,0.0025,1082.7678,274.02704,67887.52041245649,131.45,0.0024999997,,1205.3051428305541,1.0,500,2,100,1205.3051428305541,500.0,0.0025,1.0
61893.7513632386,500.00000664260017,1.0,1.0,5.431875e-20,1181.9761287108006,1184.7537,0.002,1092.9137,268.94156,61893.7513632386,128.92,0.0020000003,,1181.9761287108006,1.0,500,1,100,1181.9761287108006,500.0,0.002,1.0
90586.03377626782,100.0,1.0,1.0,3.5044917e-18,1225.9255098586382,1225.9255,0.01,1032.7634,299.46646,90586.03377626782,133.64,0.009999998,,1225.9255098586382,1.0,500,2,100,1225.9255098586382,500.0,0.01,1.0
64638.223957051305,200.00000010221265,1.0,1.0,2.179301e-19,1189.456743454969,1207.6912,0.005,1071.105,277.7922,64638.223957051305,129.64,0.0049999994,,1189.456743454969,1.0,500,2,100,1189.456743454969,500.0,0.005,1.0
62149.8755620148,299.999969473632,1.0,1.0,5.4391416e-20,1184.646035523847,1200.0095,0.0033333334,1088.4873,268.46442,62149.8755620148,129.22,0.0033333336,,1184.646035523847,1.0,500,2,100,1184.646035523847,500.0,0.0033333334,1.0
49289.82626734032,400.0,1.0,1.0,5.434597e-20,1211.1285760363505,1202.7892,0.0025,1106.2081,257.44373,49289.82626734032,132.26,0.0024999997,,1211.1285760363505,1.0,500,2,100,1211.1285760363505,500.0,0.0025,1.0
46083.406613160754,500.00000664260017,1.0,1.0,5.431875e-20,1174.6670979598528,1197.1648,0.002,1110.78,249.54535,46083.406613160754,128.33,0.0020000003,,1174.6670979598528,1.0,500,1,100,1174.6670979598528,500.0,0.002,1.0
78965.02891184716,100.0,1.0,1.0,3.5044917e-18,1172.6351192878583,1172.6351,0.01,999.56445,279.5986,78965.02891184716,127.72,0.009999998,,1172.6351192878583,1.0,500,2,100,1172.6351192878583,500.0,0.01,1.0
113067.71302564282,200.00000010221265,1.0,1.0,2.179301e-19,1203.7150993609964,1188.175,0.005,1042.573,308.70325,113067.71302564282,130.92,0.0049999994,,1203.7150993609964,1.0,500,2,100,1203.7150993609964,500.0,0.005,1.0
100663.71805766056,299.999969473632,1.0,1.0,5.4391416e-20,1212.1111659661742,1196.1538,0.0033333334,1077.2703,311.25253,100663.71805766056,131.95,0.0033333336,,1212.1111659661742,1.0,500,2,100,1212.1111659661742,500.0,0.0033333334,1.0
92180.91153769159,400.0,1.0,1.0,5.434597e-20,1182.0593127584307,1192.6301,0.0025,1089.674,309.04794,92180.91153769159,129.18,0.0024999997,,1182.0593127584307,1.0,500,2,100,1182.0593127584307,500.0,0.0025,1.0
97083.69699707761,500.00000664260017,1.0,1.0,5.431875e-20,1150.2751251749294,1184.159,0.002,1092.0723,309.7065,97083.69699707761,125.59,0.0020000003,,1150.2751251749294,1.0,500,1,100,1150.2751251749294,500.0,0.002,1.0
101354.40221464582,100.0,1.0,1.0,3.5044917e-18,1206.9398473021563,1206.9398,0.01,995.0688,316.76624,101354.40221464582,131.67,0.009999998,,1206.9398473021563,1.0,500,2,100,1206.9398473021563,500.0,0.01,1.0
90262.27180604111,200.00000010221265,1.0,1.0,2.179301e-19,1204.8733459508137,1205.9066,0.005,1034.4854,307.9794,90262.27180604111,131.64,0.0049999994,,1204.8733459508137,1.0,500,2,100,1204.8733459508137,500.0,0.005,1.0
91990.90365512524,299.999969473632,1.0,1.0,5.4391416e-20,1253.704036746837,1221.8391,0.0033333334,1081.8743,306.75543,91990.90365512524,136.74,0.0033333336,,1253.704036746837,1.0,500,2,100,1253.704036746837,500.0,0.0033333334,1.0
69316.27096399837,400.0,1.0,1.0,5.434597e-20,1206.2547401954898,1217.9429,0.0025,1096.7297,296.2693,69316.27096399837,131.3,0.0024999997,,1206.2547401954898,1.0,500,2,100,1206.2547401954898,500.0,0.0025,1.0
71260.99913260106,500.00000664260017,1.0,1.0,5.431875e-20,1185.0171427585444,1211.358,0.002,1102.9417,290.69492,71260.99913260106,129.26,0.0020000003,,1185.0171427585444,1.0,500,1,100,1185.0171427585444,500.0,0.002,1.0
72749.0425064232,100.0,1.0,1.0,3.5044917e-18,1156.0167096490245,1156.0167,0.01,986.6896,268.36832,72749.0425064232,126.09,0.009999998,,1156.0167096490245,1.0,500,2,100,1156.0167096490245,500.0,0.01,1.0
79516.04191293287,200.00000010221265,1.0,1.0,2.179301e-19,1277.740907092163,1216.8788,0.005,1094.9409,281.20352,79516.04191293287,138.62,0.0049999994,,1277.740907092163,1.0,500,2,100,1277.740907092163,500.0,0.005,1.0
87567.8346306158,299.999969473632,1.0,1.0,5.4391416e-20,1216.099839629746,1216.6191,0.0033333334,1100.5251,285.68246,87567.8346306158,132.42,0.0033333336,,1216.099839629746,1.0,500,2,100,1216.099839629746,500.0,0.0033333334,1.0
65393.71821784845,400.0,1.0,1.0,5.434597e-20,1219.1704991683819,1217.257,0.0025,1116.7167,278.2032,65393.71821784845,132.87,0.0024999997,,1219.1704991683819,1.0,500,2,100,1219.1704991683819,500.0,0.0025,1.0
57235.545578945836,500.00000664260017,1.0,1.0,5.431875e-20,1247.900699237026,1223.3857,0.002,1133.4597,270.92526,57235.545578945836,135.81,0.0020000003,,1247.900699237026,1.0,500,1,100,1247.900699237026,500.0,0.002,1.0
59885.32729128258,100.0,1.0,1.0,3.5044917e-18,1172.8894149165535,1172.8894,0.01,993.3518,243.48813,59885.32729128258,128.21,0.009999998,,1172.8894149165535,1.0,500,2,100,1172.8894149165535,500.0,0.01,1.0
52881.76739066574,200.00000010221265,1.0,1.0,2.179301e-19,1197.4212878617063,1185.1554,0.005,1058.2031,236.58014,52881.76739066574,130.45,0.0049999994,,1197.4212878617063,1.0,500,2,100,1197.4212878617063,500.0,0.005,1.0
95776.07464484149,299.999969473632,1.0,1.0,5.4391416e-20,1245.6362212380438,1205.3158,0.0033333334,1087.2058,264.06897,95776.07464484149,135.55,0.0033333336,,1245.6362212380438,1.0,500,2,100,1245.6362212380438,500.0,0.0033333334,1.0
59436.42012536504,400.0,1.0,1.0,5.434597e-20,1149.8511701512498,1191.4495,0.0025,1089.1632,259.9743,59436.42012536504,125.67,0.0024999997,,1149.8511701512498,1.0,500,2,100,1149.8511701512498,500.0,0.0025,1.0
51280.689297344856,500.00000664260017,1.0,1.0,5.431875e-20,1215.5036351930712,1196.2603,0.002,1104.7727,253.60495,51280.689297344856,132.68,0.0020000003,,1215.5036351930712,1.0,500,1,100,1215.5036351930712,500.0,0.002,1.0
114635.47031700429,100.0,1.0,1.0,3.5044917e-18,1256.9243803415086,1256.9244,0.01,1064.2681,336.88144,114635.47031700429,137.09,0.009999998,,1256.9243803415086,1.0,500,2,100,1256.9243803415086,500.0,0.01,1.0
85427.07649689149,200.00000010221265,1.0,1.0,2.179301e-19,1211.3062177114823,1234.1152,0.005,1097.8866,315.5174,85427.07649689149,132.24,0.0049999994,,1211.3062177114823,1.0,500,2,100,1211.3062177114823,500.0,0.005,1.0
99977.28452018334,299.999969473632,1.0,1.0,5.4391416e-20,1162.5119619365405,1210.2476,0.0033333334,1092.9684,317.0163,99977.28452018334,126.72,0.0033333336,,1162.5119619365405,1.0,500,2,100,1162.5119619365405,500.0,0.0033333334,1.0
90079.90094856024,400.0,1.0,1.0,5.434597e-20,1216.7590196633305,1211.8755,0.0025,1110.3087,312.53354,90079.90094856024,132.53,0.0024999997,,1216.7590196633305,1.0,500,2,100,1216.7590196633305,500.0,0.0025,1.0
50301.25914490583,500.00000664260017,1.0,1.0,5.431875e-20,1187.37036369431,1206.9744,0.002,1116.1302,296.98065,50301.25914490583,129.38,0.0020000003,,1187.37036369431,1.0,500,1,100,1187.37036369431,500.0,0.002,1.0
70960.16131628744,100.0,1.0,1.0,3.5044917e-18,1184.5929812924455,1184.5929,0.01,1010.37726,265.04822,70960.16131628744,129.27,0.009999998,,1184.5929812924455,1.0,500,2,100,1184.5929812924455,500.0,0.01,1.0
115988.6150881716,200.00000010221265,1.0,1.0,2.179301e-19,1235.8667052773164,1210.2297,0.005,1075.4319,305.28165,115988.6150881716,134.53,0.0049999994,,1235.8667052773164,1.0,500,2,100,1235.8667052773164,500.0,0.005,1.0
104390.27140034885,299.999969473632,1.0,1.0,5.4391416e-20,1227.4188774247004,1215.9595,0.0033333334,1076.8788,310.87894,104390.27140034885,133.82,0.0033333336,,1227.4188774247004,1.0,500,2,100,1227.4188774247004,500.0,0.0033333334,1.0
97292.91127228312,400.0,1.0,1.0,5.434597e-20,1206.6776354523618,1213.6389,0.0025,1093.1915,310.7739,97292.91127228312,131.88,0.0024999997,,1206.6776354523618,1.0,500,2,100,1206.6776354523618,500.0,0.0025,1.0
63098.050653618084,500.00000664260017,1.0,1.0,5.431875e-20,1206.4913711450727,1212.2096,0.002,1104.4781,299.60965,63098.050653618084,131.41,0.0020000003,,1206.4913711450727,1.0,500,1,100,1206.4913711450727,500.0,0.002,1.0
54847.23899108111,100.0,1.0,1.0,3.5044917e-18,1140.1037618375992,1140.1039,0.01,987.1359,233.02095,54847.23899108111,124.49,0.009999998,,1140.1037618375992,1.0,500,2,100,1140.1037618375992,500.0,0.01,1.0
97830.89610015119,200.00000010221265,1.0,1.0,2.179301e-19,1217.4741613208012,1178.7891,0.005,1028.2881,277.61884,97830.89610015119,132.93,0.0049999994,,1217.4741613208012,1.0,500,2,100,1217.4741613208012,500.0,0.005,1.0
100798.43806661022,299.999969473632,1.0,1.0,5.4391416e-20,1251.8456450872766,1203.1412,0.0033333334,1080.2577,292.96936,100798.43806661022,136.43,0.0033333336,,1251.8456450872766,1.0,500,2,100,1251.8456450872766,500.0,0.0033333334,1.0
74514.69488532566,400.0,1.0,1.0,5.434597e-20,1212.1032430593511,1205.3817,0.0025,1098.9614,287.80325,74514.69488532566,132.16,0.0024999997,,1212.1032430593511,1.0,500,2,100,1212.1032430593511,500.0,0.0025,1.0
55670.37418007497,500.00000664260017,1.0,1.0,5.431875e-20,1146.8073225657454,1193.6667,0.002,1098.4816,278.99152,55670.37418007497,125.49,0.0020000003,,1146.8073225657454,1.0,500,1,100,1146.8073225657454,500.0,0.002,1.0
91569.79441241025,100.0,1.0,1.0,3.5044917e-18,1182.6088489314786,1182.6088,0.01,988.8126,301.0882,91569.79441241025,128.78,0.009999998,,1182.6088489314786,1.0,500,2,100,1182.6088489314786,500.0,0.01,1.0
98928.07704506122,200.00000010221265,1.0,1.0,2.179301e-19,1186.6375075588792,1184.623,0.005,1047.5885,307.08386,98928.07704506122,129.6,0.0049999994,,1186.6375075588792,1.0,500,2,100,1186.6375075588792,500.0,0.005,1.0
81017.03814537058,299.999969473632,1.0,1.0,5.4391416e-20,1211.6143867875044,1193.6204,0.0033333334,1081.732,299.60727,81017.03814537058,132.03,0.0033333336,,1211.6143867875044,1.0,500,2,100,1211.6143867875044,500.0,0.0033333334,1.0
85087.6701388385,400.0,1.0,1.0,5.434597e-20,1231.2850497233958,1203.0364,0.0025,1103.8639,297.7391,85087.6701388385,134.34,0.0024999997,,1231.2850497233958,1.0,500,2,100,1231.2850497233958,500.0,0.0025,1.0
66783.23886281642,500.00000664260017,1.0,1.0,5.431875e-20,1218.581372668019,1206.1455,0.002,1117.443,290.13898,66783.23886281642,132.7,0.0020000003,,1218.581372668019,1.0,500,1,100,1218.581372668019,500.0,0.002,1.0
66918.13786365329,100.0,1.0,1.0,3.5044917e-18,1187.7556700238354,1187.7556,0.01,1010.3229,257.38873,66918.13786365329,129.71,0.009999998,,1187.7556700238354,1.0,500,2,100,1187.7556700238354,500.0,0.01,1.0
89206.67111726916,200.00000010221265,1.0,1.0,2.179301e-19,1231.50795133645,1209.6317,0.005,1074.7961,278.8554,89206.67111726916,134.2,0.0049999994,,1231.50795133645,1.0,500,2,100,1231.50795133645,500.0,0.005,1.0
116258.08175591199,299.999969473632,1.0,1.0,5.4391416e-20,1219.4352844814866,1212.8997,0.0033333334,1097.7866,300.3777,116258.08175591199,133.22,0.0033333336,,1219.4352844814866,1.0,500,2,100,1219.4352844814866,500.0,0.0033333334,1.0
66410.36107030696,400.0,1.0,1.0,5.434597e-20,1223.2968498439423,1215.4989,0.0025,1115.808,290.0464,66410.36107030696,133.32,0.0024999997,,1223.2968498439423,1.0,500,2,100,1223.2968498439423,500.0,0.0025,1.0
54225.47920819395,500.00000664260017,1.0,1.0,5.431875e-20,1238.2924198564835,1220.0577,0.002,1130.8915,279.50186,54225.47920819395,134.83,0.0020000003,,1238.2924198564835,1.0,500,1,100,1238.2924198564835,500.0,0.002,1.0
61003.75092263456,100.0,1.0,1.0,3.5044917e-18,1185.7124824773782,1185.7126,0.01,1030.3005,245.75133,61003.75092263456,129.35,0.009999998,,1185.7124824773782,1.0,500,2,100,1185.7124824773782,500.0,0.01,1.0
77172.39913798319,200.00000010221265,1.0,1.0,2.179301e-19,1263.4020136609913,1224.5573,0.005,1089.063,264.39764,77172.39913798319,137.62,0.0049999994,,1263.4020136609913,1.0,500,2,100,1263.4020136609913,500.0,0.005,1.0
