VarJ,eRenyi2,MinNormIw,VanillaAvgRet,MaxVanillaIw,MaxNormIw,ESSRenyi,VarRet,ESSClassic,AvgEpLen,BatchSize,AvgNormIw,VarNormIw,MinVanillaIw,AvgDiscRet,VarDiscRet,IterType,J,VarVanillaIw,AvgVanillaIw,AvgRet,Delta,EpsThisIter,Bound
31.3496,1.0,0.01,-352.472898075,1.0,0.01,200.0,992.72428738,100.0,500.0,200,0.01,3.50449e-18,1.0,-352.472898075,992.72428738,2,-352.473,,1.0,-352.472898075,0.5,100,-401.001
38.6835,1.11123,0.0016651,-352.127723873,3.63612,0.0182889,179.980855356,1245.04423631,177.130034062,500.0,200,0.005,3.24407e-06,0.33105,-352.127723873,1245.04423631,1,-348.919,0.128231,0.994082,-352.127723873,0.5,100,-385.861
33.1862,1.0,0.01,-352.413556895,1.0,0.01,200.0,1112.44953688,100.0,500.0,200,0.01,3.50449e-18,1.0,-352.413556895,1112.44953688,2,-352.414,,1.0,-352.413556895,0.5,100,-398.631
31.3665,1.06466,0.00142775,-357.471604456,2.0201,0.010188,187.853007838,828.725276314,186.534320861,500.0,200,0.005,1.81379e-06,0.283099,-357.471604456,828.725276314,1,-352.97,0.0713115,0.991417,-357.471604456,0.5,100,-387.272
29.9074,1.0,0.01,-354.727374504,1.0,0.01,200.0,903.489712461,100.0,500.0,200,0.01,3.50449e-18,1.0,-354.727374504,903.489712461,2,-354.727,,1.0,-354.727374504,0.5,100,-402.778
292.94,1.0,6.97187e-40,-356.141133465,27.9915,0.204554,199.999666215,1086.00881376,8.48486688077,500.0,200,0.005,0.00056712,9.5404e-38,-356.141133465,1086.00881376,1,-349.847,10.6197,0.684207,-356.141133465,0.5,100,-384.939
30.7696,1.0,0.01,-357.830419098,1.0,0.01,200.0,956.332263811,100.0,500.0,200,0.01,3.50449e-18,1.0,-357.830419098,956.332263811,2,-357.83,,1.0,-357.830419098,0.5,100,-404.218
31.3405,1.03119,0.00207227,-360.919689234,1.42543,0.00716254,193.95022282,1067.09344676,192.640809084,500.0,200,0.005,9.59833e-07,0.412406,-360.919689234,1067.09344676,1,-358.431,0.0380148,0.995059,-360.919689234,0.5,100,-393.45
37.5744,1.0,0.01,-356.298208709,1.0,0.01,200.0,1426.09803816,100.0,500.0,200,0.01,3.50449e-18,1.0,-356.298208709,1426.09803816,2,-356.298,,1.0,-356.298208709,0.5,100,-406.187
31.7476,1.06672,0.00188587,-360.03139887,2.41122,0.012154,187.489974383,769.433057206,185.367674151,500.0,200,0.005,1.98333e-06,0.374134,-360.03139887,769.433057206,1,-355.764,0.07806,0.991943,-360.03139887,0.5,100,-392.199
40.313,1.0,0.01,-359.613127119,1.0,0.01,200.0,1641.55058737,100.0,500.0,200,0.01,3.50449e-18,1.0,-359.613127119,1641.55058737,2,-359.613,,1.0,-359.613127119,0.5,100,-412.605
5.74784,1.0,,-354.320762913,6.23864,0.988498,199.999523164,890.480719001,1.0233446527,500.0,200,0.005,0.00488536,,-354.320762913,890.480719001,1,-308.576,0.194592,0.0315561,-354.320762913,0.5,100,-346.047
32.1869,1.0,0.01,-351.78972175,1.0,0.01,200.0,1046.45971023,100.0,500.0,200,0.01,3.50449e-18,1.0,-351.78972175,1046.45971023,2,-351.79,,1.0,-351.78972175,0.5,100,-398.996
nan,0.000644455,nan,-354.320762913,inf,nan,465509.809849,890.480719001,nan,500.0,300,nan,nan,0.160291,-354.451416985,852.429265351,,nan,nan,inf,-354.320762913,0.5,100,nan
33.1596,1.07345,0.000650434,-353.748678021,1.71535,0.00574536,279.472736115,869.001251365,275.63673675,500.0,300,0.00333333,9.85381e-07,0.194196,-353.748678021,869.001251365,1,-353.707,0.0878371,0.995212,-353.748678021,0.5,100,-385.406
32.7714,1.0,0.01,-354.197585778,1.0,0.01,300.0,1084.81224783,100.0,500.0,300,0.01,3.50449e-18,1.0,-354.197585778,1084.81224783,2,-354.198,,1.0,-354.197585778,0.5,100,-405.019
32.8317,1.0,0.005,-359.997043067,1.0,0.005,300.0,1075.81634938,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-359.997043067,1075.81634938,2,-357.097,,1.0,-359.997043067,0.5,100,-393.034
31.9681,1.03941,0.00151752,-353.054677189,1.58764,0.00532207,288.624617125,1069.02764192,288.400157588,500.0,300,0.00333333,4.48396e-07,0.452695,-353.054677189,1069.02764192,1,-354.638,0.0399028,0.994374,-353.054677189,0.5,100,-384.553
31.4227,1.0,0.01,-352.953294549,1.0,0.01,300.0,997.362796684,100.0,500.0,300,0.01,3.50449e-18,1.0,-352.953294549,997.362796684,2,-352.953,,1.0,-352.953294549,0.5,100,-397.981
32.7804,1.0,0.005,-357.941775132,1.0,0.005,300.0,1160.88746727,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-357.941775132,1160.88746727,2,-355.448,,1.0,-357.941775132,0.5,100,-390.987
32.1011,1.14711,0.000207427,-353.307171462,1.94076,0.00664398,261.527503396,889.88146908,257.363165222,500.0,300,0.00333333,1.84691e-06,0.0605911,-353.307171462,889.88146908,1,-350.987,0.157592,0.973696,-353.307171462,0.5,100,-382.066
31.4935,1.0,0.01,-354.639363174,1.0,0.01,300.0,1001.85963247,100.0,500.0,300,0.01,3.50449e-18,1.0,-354.639363174,1001.85963247,2,-354.639,,1.0,-354.639363174,0.5,100,-397.678
33.2988,1.0,0.005,-358.945366389,1.0,0.005,300.0,1228.79211342,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-358.945366389,1228.79211342,2,-356.792,,1.0,-358.945366389,0.5,100,-390.812
33.6137,1.0567,0.000903322,-358.42526185,1.8323,0.00619466,283.902077804,1168.16705209,280.82067218,500.0,300,0.00333333,7.61394e-07,0.267191,-358.42526185,1168.16705209,1,-355.873,0.0666142,0.985955,-358.42526185,0.5,100,-384.426
31.0251,1.0,0.01,-354.07347831,1.0,0.01,300.0,972.281369977,100.0,500.0,300,0.01,3.50449e-18,1.0,-354.07347831,972.281369977,2,-354.073,,1.0,-354.07347831,0.5,100,-399.755
30.2541,1.0,0.005,-352.909776593,1.0,0.005,300.0,876.152314878,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-352.909776593,876.152314878,2,-353.492,,1.0,-352.909776593,0.5,100,-385.793
32.7507,1.0785,0.000972241,-356.426428413,4.83997,0.0159065,278.165399811,1009.07458209,272.232815427,500.0,300,0.00333333,1.1371e-06,0.29583,-356.426428413,1009.07458209,1,-352.541,0.105277,1.01425,-356.426428413,0.5,100,-379.931
29.3356,1.0,0.01,-361.532740124,1.0,0.01,300.0,869.270385391,100.0,500.0,300,0.01,3.50449e-18,1.0,-361.532740124,869.270385391,2,-361.533,,1.0,-361.532740124,0.5,100,-406.993
29.6541,1.0,0.005,-355.045079366,1.0,0.005,300.0,885.971998587,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-355.045079366,885.971998587,2,-358.289,,1.0,-355.045079366,0.5,100,-390.434
30.0824,1.05829,0.0014776,-356.485825607,2.44347,0.0082826,283.47687506,917.264563838,283.412833672,500.0,300,0.00333333,6.52467e-07,0.43591,-356.485825607,917.264563838,1,-356.32,0.0567857,0.983374,-356.485825607,0.5,100,-383.733
32.8018,1.0,0.01,-354.506159543,1.0,0.01,300.0,1086.8276169,100.0,500.0,300,0.01,3.50449e-18,1.0,-354.506159543,1086.8276169,2,-354.506,,1.0,-354.506159543,0.5,100,-399.669
30.6224,1.0,0.005,-348.740342233,1.0,0.005,300.0,790.791852709,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-348.740342233,790.791852709,2,-351.623,,1.0,-348.740342233,0.5,100,-383.558
31.9381,1.06069,0.000899553,-357.5843105,1.5708,0.00520412,282.835795398,1085.20126364,282.949020836,500.0,300,0.00333333,6.71817e-07,0.27152,-357.5843105,1085.20126364,1,-352.021,0.061207,1.00613,-357.5843105,0.5,100,-379.709
29.2243,1.0,0.01,-352.495444959,1.0,0.01,300.0,862.687983539,100.0,500.0,300,0.01,3.50449e-18,1.0,-352.495444959,862.687983539,2,-352.495,,1.0,-352.495444959,0.5,100,-395.056
29.4513,1.0,0.005,-353.646009776,1.0,0.005,300.0,888.921918357,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-353.646009776,888.921918357,2,-353.071,,1.0,-353.646009776,0.5,100,-385.08
31.431,1.12342,0.00116797,-355.381873663,6.91155,0.021842,267.04236364,893.417743085,233.330321197,500.0,300,0.00333333,3.1854e-06,0.369586,-355.381873663,893.417743085,1,-351.049,0.318955,1.05478,-355.381873663,0.5,100,-378.833
38.1572,1.0,0.01,-359.563497848,1.0,0.01,300.0,1470.6749796,100.0,500.0,300,0.01,3.50449e-18,1.0,-359.563497848,1470.6749796,2,-359.564,,1.0,-359.563497848,0.5,100,-420.761
34.6259,1.0,0.005,-349.665663565,1.0,0.005,300.0,901.970626067,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-349.665663565,901.970626067,2,-354.615,,1.0,-349.665663565,0.5,100,-397.887
32.7788,1.08845,0.00156021,-353.89163451,2.501,0.00844579,275.621790724,1104.98972304,271.639696841,500.0,300,0.00333333,1.16393e-06,0.462016,-353.89163451,1104.98972304,1,-351.478,0.102064,0.98708,-353.89163451,0.5,100,-388.339
31.3442,1.0,0.01,-354.25711681,1.0,0.01,300.0,992.382661985,100.0,500.0,300,0.01,3.50449e-18,1.0,-354.25711681,992.382661985,2,-354.257,,1.0,-354.25711681,0.5,100,-400.341
32.9766,1.0,0.005,-358.685525732,1.0,0.005,300.0,1194.58980468,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-358.685525732,1194.58980468,2,-356.471,,1.0,-358.685525732,0.5,100,-391.104
32.2017,1.10498,0.000393062,-354.064570897,2.88413,0.00956871,271.497777168,1005.80849098,267.096413686,500.0,300,0.00333333,1.37335e-06,0.118474,-354.064570897,1005.80849098,1,-352.724,0.124769,1.00471,-354.064570897,0.5,100,-382.449
29.0489,1.0,0.01,-349.163105112,1.0,0.01,300.0,852.361040115,100.0,500.0,300,0.01,3.50449e-18,1.0,-349.163105112,852.361040115,2,-349.163,,1.0,-349.163105112,0.5,100,-391.418
29.6589,1.0,0.005,-352.453442787,1.0,0.005,300.0,919.247460506,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-352.453442787,919.247460506,2,-350.808,,1.0,-352.453442787,0.5,100,-382.87
29.7272,1.04619,0.000720048,-355.488372831,1.53866,0.00522792,286.755377698,900.31209423,284.566083208,500.0,300,0.00333333,6.04646e-07,0.211921,-355.488372831,900.31209423,1,-351.175,0.0523755,0.981052,-355.488372831,0.5,100,-378.863
32.5239,1.0,0.01,-356.274319363,1.0,0.01,300.0,1068.4914277,100.0,500.0,300,0.01,3.50449e-18,1.0,-356.274319363,1068.4914277,2,-356.274,,1.0,-356.274319363,0.5,100,-401.249
34.4947,1.0,0.005,-349.971452054,1.0,0.005,300.0,1315.24470253,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-349.971452054,1315.24470253,2,-353.123,,1.0,-349.971452054,0.5,100,-392.665
36.0426,1.03574,0.00164248,-353.268112357,1.63439,0.00553115,289.646976036,1212.86391229,289.906347052,500.0,300,0.00333333,3.88149e-07,0.485331,-353.268112357,1212.86391229,1,-352.039,0.0338904,0.984958,-353.268112357,0.5,100,-384.897
28.1599,1.0,0.01,-356.371052911,1.0,0.01,300.0,800.987552439,100.0,500.0,300,0.01,3.50449e-18,1.0,-356.371052911,800.987552439,2,-356.371,,1.0,-356.371052911,0.5,100,-401.287
31.3822,1.0,0.005,-354.452160996,1.0,0.005,300.0,1186.73068677,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-354.452160996,1186.73068677,2,-355.412,,1.0,-354.452160996,0.5,100,-392.94
32.0154,1.04808,0.00222872,-347.415730163,2.10659,0.00705843,286.239002936,943.677555933,286.505743857,500.0,300,0.00333333,5.25081e-07,0.665163,-347.415730163,943.677555933,1,-351.34,0.0467705,0.994836,-347.415730163,0.5,100,-382.709
37.1804,1.0,0.01,-357.11245291,1.0,0.01,300.0,1396.342205,100.0,500.0,300,0.01,3.50449e-18,1.0,-357.11245291,1396.342205,2,-357.112,,1.0,-357.11245291,0.5,100,-408.104
34.4407,1.0,0.005,-351.659455491,1.0,0.005,300.0,984.928661893,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-351.659455491,984.928661893,2,-354.386,,1.0,-351.659455491,0.5,100,-390.442
32.074,1.04753,0.00163798,-354.351939924,2.82965,0.00929579,286.387345064,834.586965215,282.206560142,500.0,300,0.00333333,7.02911e-07,0.498604,-354.351939924,834.586965215,1,-353.107,0.0651318,1.01467,-354.351939924,0.5,100,-383.238
32.2847,1.0,0.01,-352.649842827,1.0,0.01,300.0,1052.82957592,100.0,500.0,300,0.01,3.50449e-18,1.0,-352.649842827,1052.82957592,2,-352.65,,1.0,-352.649842827,0.5,100,-400.847
29.0342,1.0,0.005,-350.669738113,1.0,0.005,300.0,648.185452817,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-350.669738113,648.185452817,2,-351.66,,1.0,-350.669738113,0.5,100,-385.74
27.324,1.02998,0.0015081,-346.940351443,1.64042,0.00549697,291.268346759,571.047608786,290.617577248,500.0,300,0.00333333,3.59916e-07,0.450049,-346.940351443,571.047608786,1,-349.332,0.0320525,0.99474,-346.940351443,0.5,100,-377.573
29.6062,1.0,0.01,-356.658197272,1.0,0.01,300.0,885.378682704,100.0,500.0,300,0.01,3.50449e-18,1.0,-356.658197272,885.378682704,2,-356.658,,1.0,-356.658197272,0.5,100,-399.578
29.6503,1.0,0.005,-351.543813981,1.0,0.005,300.0,877.448147916,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-351.543813981,877.448147916,2,-354.101,,1.0,-351.543813981,0.5,100,-384.45
27.9634,1.02811,0.00185387,-353.453675298,1.8621,0.00628932,291.798408397,673.383186706,291.048095275,500.0,300,0.00333333,3.42895e-07,0.54888,-353.453675298,673.383186706,1,-353.186,0.030058,0.986911,-353.453675298,0.5,100,-378.312
29.3279,1.0,0.01,-353.838716539,1.0,0.01,300.0,868.816759605,100.0,500.0,300,0.01,3.50449e-18,1.0,-353.838716539,868.816759605,2,-353.839,,1.0,-353.838716539,0.5,100,-398.199
27.8349,1.0,0.005,-349.209791254,1.0,0.005,300.0,685.577857845,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-349.209791254,685.577857845,2,-351.524,,1.0,-349.209791254,0.5,100,-382.892
27.3348,1.03717,0.00152048,-354.568027506,1.7136,0.00575115,289.249544704,727.879100999,289.302698785,500.0,300,0.00333333,4.12227e-07,0.453038,-354.568027506,727.879100999,1,-351.619,0.036597,0.993193,-354.568027506,0.5,100,-377.702
36.7428,1.0,0.01,-355.920037735,1.0,0.01,300.0,1363.67192967,100.0,500.0,300,0.01,3.50449e-18,1.0,-355.920037735,1363.67192967,2,-355.92,,1.0,-355.920037735,0.5,100,-407.936
32.8124,1.0,0.005,-346.129859121,1.0,0.005,300.0,762.984253435,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-346.129859121,762.984253435,2,-351.025,,1.0,-346.129859121,0.5,100,-387.806
29.5751,1.08233,0.000255018,-349.055518925,1.42013,0.00475044,277.179455182,835.437105517,275.730384617,500.0,300,0.00333333,9.81263e-07,0.0762368,-349.055518925,835.437105517,1,-348.368,0.0876947,0.996489,-349.055518925,0.5,100,-379.611
28.6672,1.0,0.01,-352.984519933,1.0,0.01,300.0,830.111329927,100.0,500.0,300,0.01,3.50449e-18,1.0,-352.984519933,830.111329927,2,-352.985,,1.0,-352.984519933,0.5,100,-399.511
27.0148,1.0,0.005,-353.37107806,1.0,0.005,300.0,644.150249951,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-353.37107806,644.150249951,2,-353.178,,1.0,-353.37107806,0.5,100,-386.077
27.2131,1.05335,0.00110015,-353.577726981,2.71129,0.00885472,284.806401365,839.995051868,281.684300603,500.0,300,0.00333333,7.24883e-07,0.336862,-353.577726981,839.995051868,1,-351.885,0.0679625,1.02066,-353.577726981,0.5,100,-379.454
33.641,1.0,0.01,-354.891013426,1.0,0.01,300.0,1143.15023075,100.0,500.0,300,0.01,3.50449e-18,1.0,-354.891013426,1143.15023075,2,-354.891,,1.0,-354.891013426,0.5,100,-400.291
31.6415,1.0,0.005,-355.275473062,1.0,0.005,300.0,879.367530185,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-355.275473062,879.367530185,2,-355.083,,1.0,-355.275473062,0.5,100,-387.186
30.8152,1.04184,0.00138644,-354.45419973,1.94999,0.00650817,287.951141103,1019.22459027,287.993124839,500.0,300,0.00333333,4.64789e-07,0.415409,-354.45419973,1019.22459027,1,-353.729,0.0417258,0.998742,-354.45419973,0.5,100,-380.699
38.5178,1.0,0.01,-352.351800984,1.0,0.01,300.0,1498.60362096,100.0,500.0,300,0.01,3.50449e-18,1.0,-352.351800984,1498.60362096,2,-352.352,,1.0,-352.351800984,0.5,100,-403.258
34.106,1.0,0.005,-352.834822616,1.0,0.005,300.0,851.221790273,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-352.834822616,851.221790273,2,-352.593,,1.0,-352.834822616,0.5,100,-388.589
31.9547,1.05771,0.000914269,-352.528182093,1.49273,0.00503598,283.631093966,962.60280095,283.627061898,500.0,300,0.00333333,6.43553e-07,0.271002,-352.528182093,962.60280095,1,-350.738,0.0565432,0.988045,-352.528182093,0.5,100,-380.965
28.4492,1.0,0.01,-346.794197763,1.0,0.01,300.0,817.529782665,100.0,500.0,300,0.01,3.50449e-18,1.0,-346.794197763,817.529782665,2,-346.794,,1.0,-346.794197763,0.5,100,-389.313
30.5713,1.0,0.005,-353.909856147,1.0,0.005,300.0,1044.99385194,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-353.909856147,1044.99385194,2,-350.352,,1.0,-353.909856147,0.5,100,-383.258
74.7253,1.37594,0.00109818,-353.868031645,31.4041,0.0937665,218.032050745,743.357677965,77.7785881146,500.0,300,0.00333333,3.18518e-05,0.367801,-353.868031645,743.357677965,1,-344.656,3.57281,1.11639,-353.868031645,0.5,100,-376.171
27.9436,1.0,0.01,-353.784442842,1.0,0.01,300.0,788.730443003,100.0,500.0,300,0.01,3.50449e-18,1.0,-353.784442842,788.730443003,2,-353.784,,1.0,-353.784442842,0.5,100,-400.489
28.4556,1.0,0.005,-349.771924732,1.0,0.005,300.0,838.936754053,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-349.771924732,838.936754053,2,-351.778,,1.0,-349.771924732,0.5,100,-384.803
139.927,1.0,,-352.346794606,1.39321,0.703837,300.0,918.805066756,1.71515248286,500.0,300,0.00333333,0.00193881,,-352.346794606,918.805066756,1,-315.054,0.00759665,0.00659815,-352.346794606,0.5,100,-342.019
69.3496,1.0,0.01,-442.090587003,1.0,0.01,300.0,4857.94214311,100.0,500.0,300,0.01,3.50449e-18,1.0,-442.090587003,4857.94214311,2,-442.091,,1.0,-442.090587003,0.5,100,-506.686
70.1918,1.0,0.005,-441.121915418,1.0,0.005,300.0,5094.88255856,200.000000102,500.0,300,0.005,2.1793e-19,1.0,-441.121915418,5094.88255856,2,-441.606,,1.0,-441.121915418,0.5,100,-487.282
nan,0.0018118,nan,-352.346794606,inf,nan,220775.26743,918.805066756,nan,500.0,400,nan,nan,0.717769,-449.54003233,6022.37919671,,nan,nan,inf,-352.346794606,0.5,100,nan
27.6421,1.02676,0.000874294,-349.008357346,1.38037,0.00345052,389.576518338,590.603228183,389.371821759,500.0,400,0.0025,1.71026e-07,0.349759,-349.008357346,590.603228183,1,-350.663,0.0273706,1.00012,-349.008357346,0.5,100,-374.326
33.9379,1.0,0.01,-351.818171757,1.0,0.01,400.0,1163.41224542,100.0,500.0,400,0.01,3.50449e-18,1.0,-351.818171757,1163.41224542,2,-351.818,,1.0,-351.818171757,0.5,100,-399.316
34.0662,1.0,0.005,-353.283425283,1.0,0.005,400.0,1179.96666435,200.000000102,500.0,400,0.005,2.1793e-19,1.0,-353.283425283,1179.96666435,2,-352.551,,1.0,-353.283425283,0.5,100,-386.137
32.2181,1.0,0.00333333,-349.581986498,1.0,0.00333333,400.0,795.079006587,299.999969474,500.0,400,0.00333333,5.43914e-20,1.0,-349.581986498,795.079006587,2,-351.561,,1.0,-349.581986498,0.5,100,-378.984
92.2717,1.0,,-351.235069337,0.610235,0.399251,399.999809265,926.73946271,3.58279079957,500.0,400,0.0025,0.000693263,,-351.235069337,926.73946271,1,-342.033,0.00161957,0.00382112,-351.235069337,0.5,100,-365.782
35.8549,1.0,0.01,-376.389409664,1.0,0.01,400.0,1298.5630842,100.0,500.0,400,0.01,3.50449e-18,1.0,-376.389409664,1298.5630842,2,-376.389,,1.0,-376.389409664,0.5,100,-427.03
36.2711,1.0,0.005,-372.092303641,1.0,0.005,400.0,1349.87756102,200.000000102,500.0,400,0.005,2.1793e-19,1.0,-372.092303641,1349.87756102,2,-374.241,,1.0,-372.092303641,0.5,100,-411.544
38.2033,1.0,0.00333333,-377.561075074,1.0,0.00333333,400.0,1757.50260087,299.999969474,500.0,400,0.00333333,5.43914e-20,1.0,-377.561075074,1757.50260087,2,-375.348,,1.0,-377.561075074,0.5,100,-405.806
nan,nan,nan,-351.235069337,inf,nan,nan,926.73946271,nan,500.0,500,nan,nan,1.63871,-373.087663993,1689.30759172,,nan,nan,inf,-351.235069337,0.5,100,nan
31.6143,1.04879,0.00103517,-351.903279015,2.62341,0.00523011,476.741226818,714.038734582,477.237152683,500.0,500,0.002,1.91172e-07,0.51924,-351.903279015,714.038734582,1,-350.635,0.048099,1.0032,-351.903279015,0.5,100,-372.389
28.0437,1.0,0.01,-348.279125132,1.0,0.01,500.0,794.394168099,100.0,500.0,500,0.01,3.50449e-18,1.0,-348.279125132,794.394168099,2,-348.279,,1.0,-348.279125132,0.5,100,-390.585
31.6567,1.0,0.005,-349.49125015,1.0,0.005,500.0,1229.40143841,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-349.49125015,1229.40143841,2,-348.885,,1.0,-349.49125015,0.5,100,-382.307
30.315,1.0,0.00333333,-351.610865926,1.0,0.00333333,500.0,755.307385189,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-351.610865926,755.307385189,2,-349.794,,1.0,-351.610865926,0.5,100,-377.083
29.87,1.0,0.0025,-352.011439116,1.0,0.0025,500.0,816.34209099,400.0,500.0,500,0.0025,5.4346e-20,1.0,-352.011439116,816.34209099,2,-350.348,,1.0,-352.011439116,0.5,100,-373.981
28.8061,1.04548,0.000837375,-354.082629978,2.34732,0.00466603,478.248510428,809.366929792,478.635547527,500.0,500,0.002,1.78903e-07,0.421254,-354.082629978,809.366929792,1,-350.121,0.0452759,1.00613,-354.082629978,0.5,100,-371.734
30.085,1.0,0.01,-351.483897019,1.0,0.01,500.0,914.247618596,100.0,500.0,500,0.01,3.50449e-18,1.0,-351.483897019,914.247618596,2,-351.484,,1.0,-351.483897019,0.5,100,-394.504
31.0462,1.0,0.005,-350.138923807,1.0,0.005,500.0,1032.04516546,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-350.138923807,1032.04516546,2,-350.811,,1.0,-350.138923807,0.5,100,-383.993
30.1177,1.0,0.00333333,-350.258786053,1.0,0.00333333,500.0,801.303562038,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-350.258786053,801.303562038,2,-350.627,,1.0,-350.258786053,0.5,100,-377.72
30.4849,1.0,0.0025,-349.485358319,1.0,0.0025,500.0,1005.15768236,400.0,500.0,500,0.0025,5.4346e-20,1.0,-349.485358319,1005.15768236,2,-350.342,,1.0,-349.485358319,0.5,100,-373.805
84.3185,1.00001,,-350.363096198,0.0600206,0.650273,499.996542955,1221.09722833,2.13762386375,500.0,500,0.002,0.000933485,,-350.363096198,1221.09722833,1,-340.547,7.95274e-06,0.000184601,-350.363096198,0.5,100,-361.532
27.3886,1.0,0.01,-351.801976285,1.0,0.01,500.0,757.713364582,100.0,500.0,500,0.01,3.50449e-18,1.0,-351.801976285,757.713364582,2,-351.802,,1.0,-351.801976285,0.5,100,-393.664
32.8065,1.0,0.005,-352.280589561,1.0,0.005,500.0,1416.44975708,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-352.280589561,1416.44975708,2,-352.041,,1.0,-352.280589561,0.5,100,-387.169
32.0136,1.0,0.00333333,-355.800478522,1.0,0.00333333,500.0,921.876120624,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-355.800478522,921.876120624,2,-353.294,,1.0,-355.800478522,0.5,100,-381.976
30.6863,1.0,0.0025,-343.455942043,1.0,0.0025,500.0,625.647037345,400.0,500.0,500,0.0025,5.4346e-20,1.0,-343.455942043,625.647037345,2,-350.835,,1.0,-343.455942043,0.5,100,-375.674
30.4889,1.05918,0.000852854,-345.920964772,1.97473,0.00397087,472.062009641,801.103828008,473.772528226,500.0,500,0.002,2.21877e-07,0.424128,-345.920964772,801.103828008,1,-348.587,0.0548729,0.994609,-345.920964772,0.5,100,-371.452
29.5485,1.0,0.01,-349.487130043,1.0,0.01,500.0,881.932813662,100.0,500.0,500,0.01,3.50449e-18,1.0,-349.487130043,881.932813662,2,-349.487,,1.0,-349.487130043,0.5,100,-394.074
30.0393,1.0,0.005,-356.895996181,1.0,0.005,500.0,913.298748697,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-356.895996181,913.298748697,2,-353.192,,1.0,-356.895996181,0.5,100,-386.907
29.5866,1.0,0.00333333,-346.814045985,1.0,0.00333333,500.0,802.28809608,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-346.814045985,802.28809608,2,-351.066,,1.0,-346.814045985,0.5,100,-378.594
30.5941,1.0,0.0025,-352.897426702,1.0,0.0025,500.0,1126.63930284,400.0,500.0,500,0.0025,5.4346e-20,1.0,-352.897426702,1126.63930284,2,-351.524,,1.0,-352.897426702,0.5,100,-375.364
30.2253,1.02309,0.00111959,-349.838293969,1.93837,0.0039053,488.716010977,725.907537066,487.125239381,500.0,500,0.002,1.05933e-07,0.555704,-349.838293969,725.907537066,1,-350.736,0.0260973,0.992688,-349.838293969,0.5,100,-372.304
30.5592,1.0,0.01,-359.302841663,1.0,0.01,500.0,943.299985617,100.0,500.0,500,0.01,3.50449e-18,1.0,-359.302841663,943.299985617,2,-359.303,,1.0,-359.302841663,0.5,100,-407.523
31.1525,1.0,0.005,-346.828899616,1.0,0.005,500.0,938.67294603,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-346.828899616,938.67294603,2,-353.066,,1.0,-346.828899616,0.5,100,-387.162
31.8526,1.0,0.00333333,-348.680891492,1.0,0.00333333,500.0,1100.99992566,299.999969474,500.0,500,0.00333333,5.43914e-20,1.0,-348.680891492,1100.99992566,2,-351.604,,1.0,-348.680891492,0.5,100,-379.444
32.1816,1.0,0.0025,-351.568810481,1.0,0.0025,500.0,1109.95671719,400.0,500.0,500,0.0025,5.4346e-20,1.0,-351.568810481,1109.95671719,2,-351.595,,1.0,-351.568810481,0.5,100,-375.705
30.9408,1.0701,0.000993072,-350.714588721,2.23843,0.00446307,467.247791373,668.401024107,469.473493401,500.0,500,0.002,2.60612e-07,0.498069,-350.714588721,668.401024107,1,-349.878,0.0655561,1.00309,-350.714588721,0.5,100,-372.186
28.8352,1.0,0.01,-341.598277188,1.0,0.01,500.0,839.865313442,100.0,500.0,500,0.01,3.50449e-18,1.0,-341.598277188,839.865313442,2,-341.598,,1.0,-341.598277188,0.5,100,-387.61
28.4775,1.0,0.005,-349.388354496,1.0,0.005,500.0,767.804352334,200.000000102,500.0,500,0.005,2.1793e-19,1.0,-349.388354496,767.804352334,2,-345.493,,1.0,-349.388354496,0.5,100,-378.028
