AvgEpLen,VanillaAvgRet,AvgNormIw,MinVanillaIw,AvgDiscRet,Bound,MaxVanillaIw,Delta,ESSRenyi,EpsThisIter,VarDiscRet,VarRet,VarVanillaIw,MaxNormIw,BatchSize,VarJ,VarNormIw,AvgRet,eRenyi2,J,MinNormIw,AvgVanillaIw,IterType,ESSClassic
496.6,4629.90857271,0.01,1.0,4629.90857271,3229.24,1.0,0.1,100.0,100,52186.6662627,52186.6662627,,0.01,100,227.299,3.50449e-18,4629.90857271,1.0,4629.91,0.01,1.0,1,100.0
499.75,4657.59165834,0.01,1.0,4657.59165834,3256.8,1.0,0.1,100.0,100,645.460420372,645.460420372,,0.01,100,25.2786,3.50449e-18,4657.59165834,1.0,4657.59,0.01,1.0,1,100.0
500.0,4659.64062501,0.01,1.0,4659.64062501,3258.83,1.0,0.1,100.0,100,48.0236403545,48.0236403545,,0.01,100,6.89518,3.50449e-18,4659.64062501,1.0,4659.64,0.01,1.0,1,100.0
495.22,4614.38320887,0.01,1.0,4614.38320887,3213.69,1.0,0.1,100.0,100,69528.6200338,69528.6200338,,0.01,100,262.361,3.50449e-18,4614.38320887,1.0,4614.38,0.01,1.0,1,100.0
498.43,4646.37168993,0.01,1.0,4646.37168993,3245.9,1.0,0.1,100.0,100,21861.8087315,21861.8087315,,0.01,100,147.116,3.50449e-18,4646.37168993,1.0,4646.37,0.01,1.0,1,100.0
500.0,4660.35896072,0.01,1.0,4660.35896072,3259.73,1.0,0.1,100.0,100,53.6690673415,53.6690673415,,0.01,100,7.28921,3.50449e-18,4660.35896072,1.0,4660.36,0.01,1.0,1,100.0
500.0,4660.45888357,0.01,1.0,4660.45888357,3260.24,1.0,0.1,100.0,100,26.3340046629,26.3340046629,,0.01,100,5.10591,3.50449e-18,4660.45888357,1.0,4660.46,0.01,1.0,1,100.0
500.0,4660.30786469,0.01,1.0,4660.30786469,3259.79,1.0,0.1,100.0,100,43.3571613214,43.3571613214,,0.01,100,6.55159,3.50449e-18,4660.30786469,1.0,4660.31,0.01,1.0,1,100.0
500.0,4660.13312589,0.01,1.0,4660.13312589,3259.31,1.0,0.1,100.0,100,43.3836592839,43.3836592839,,0.01,100,6.55364,3.50449e-18,4660.13312589,1.0,4660.13,0.01,1.0,1,100.0
498.46,4646.10547222,0.01,1.0,4646.10547222,3245.11,1.0,0.1,100.0,100,20927.632665,20927.632665,,0.01,100,143.939,3.50449e-18,4646.10547222,1.0,4646.11,0.01,1.0,1,100.0
500.0,4660.96365518,0.01,1.0,4660.96365518,3260.29,1.0,0.1,100.0,100,34.0740470746,34.0740470746,,0.01,100,5.80801,3.50449e-18,4660.96365518,1.0,4660.96,0.01,1.0,1,100.0
500.0,4659.68711199,0.01,1.0,4659.68711199,3259.23,1.0,0.1,100.0,100,40.0342637284,40.0342637284,,0.01,100,6.29556,3.50449e-18,4659.68711199,1.0,4659.69,0.01,1.0,1,100.0
497.36,4635.47483253,0.01,1.0,4635.47483253,3235.01,1.0,0.1,100.0,100,24930.6255865,24930.6255865,,0.01,100,157.103,3.50449e-18,4635.47483253,1.0,4635.47,0.01,1.0,1,100.0
497.33,4635.13707962,0.01,1.0,4635.13707962,3234.8,1.0,0.1,100.0,100,24639.8061462,24639.8061462,,0.01,100,156.184,3.50449e-18,4635.13707962,1.0,4635.14,0.01,1.0,1,100.0
500.0,4661.20175064,0.01,1.0,4661.20175064,3260.46,1.0,0.1,100.0,100,46.8783704889,46.8783704889,,0.01,100,6.81246,3.50449e-18,4661.20175064,1.0,4661.2,0.01,1.0,1,100.0
500.0,4660.98238061,0.01,1.0,4660.98238061,3260.6,1.0,0.1,100.0,100,41.7282977297,41.7282977297,,0.01,100,6.42735,3.50449e-18,4660.98238061,1.0,4660.98,0.01,1.0,1,100.0
498.1,4642.50710022,0.01,1.0,4642.50710022,3241.93,1.0,0.1,100.0,100,11514.2994542,11514.2994542,,0.01,100,106.767,3.50449e-18,4642.50710022,1.0,4642.51,0.01,1.0,1,100.0
497.98,4642.10327745,0.01,1.0,4642.10327745,3241.74,1.0,0.1,100.0,100,21356.3498035,21356.3498035,,0.01,100,145.406,3.50449e-18,4642.10327745,1.0,4642.1,0.01,1.0,1,100.0
500.0,4660.15203475,0.01,1.0,4660.15203475,3259.52,1.0,0.1,100.0,100,40.2148806963,40.2148806963,,0.01,100,6.30972,3.50449e-18,4660.15203475,1.0,4660.15,0.01,1.0,1,100.0
500.0,4660.73237031,0.01,1.0,4660.73237031,3259.99,1.0,0.1,100.0,100,40.7119409719,40.7119409719,,0.01,100,6.3486,3.50449e-18,4660.73237031,1.0,4660.73,0.01,1.0,1,100.0
499.34,4653.75000494,0.01,1.0,4653.75000494,3252.66,1.0,0.1,100.0,100,4198.20213871,4198.20213871,,0.01,100,64.4688,3.50449e-18,4653.75000494,1.0,4653.75,0.01,1.0,1,100.0
498.65,4647.02789845,0.01,1.0,4647.02789845,3246.17,1.0,0.1,100.0,100,16679.326155,16679.326155,,0.01,100,128.501,3.50449e-18,4647.02789845,1.0,4647.03,0.01,1.0,1,100.0
500.0,4659.94431876,0.01,1.0,4659.94431876,3259.03,1.0,0.1,100.0,100,43.9392446624,43.9392446624,,0.01,100,6.59542,3.50449e-18,4659.94431876,1.0,4659.94,0.01,1.0,1,100.0
498.63,4646.88505056,0.01,1.0,4646.88505056,3246.12,1.0,0.1,100.0,100,17104.301784,17104.301784,,0.01,100,130.128,3.50449e-18,4646.88505056,1.0,4646.89,0.01,1.0,1,100.0
499.33,4654.19504356,0.01,1.0,4654.19504356,3253.79,1.0,0.1,100.0,100,4073.0762218,4073.0762218,,0.01,100,63.5008,3.50449e-18,4654.19504356,1.0,4654.19,0.01,1.0,1,100.0
498.48,4645.2768713,0.01,1.0,4645.2768713,3244.73,1.0,0.1,100.0,100,15090.2865273,15090.2865273,,0.01,100,122.227,3.50449e-18,4645.2768713,1.0,4645.28,0.01,1.0,1,100.0
500.0,4660.85783884,0.01,1.0,4660.85783884,3260.04,1.0,0.1,100.0,100,37.5307129604,37.5307129604,,0.01,100,6.09553,3.50449e-18,4660.85783884,1.0,4660.86,0.01,1.0,1,100.0
500.0,4659.91000926,0.01,1.0,4659.91000926,3259.65,1.0,0.1,100.0,100,40.1786221582,40.1786221582,,0.01,100,6.30687,3.50449e-18,4659.91000926,1.0,4659.91,0.01,1.0,1,100.0
499.38,4654.18899703,0.01,1.0,4654.18899703,3253.59,1.0,0.1,100.0,100,3786.50251348,3786.50251348,,0.01,100,61.2261,3.50449e-18,4654.18899703,1.0,4654.19,0.01,1.0,1,100.0
495.85,4621.05687512,0.01,1.0,4621.05687512,3220.28,1.0,0.1,100.0,100,51060.0024151,51060.0024151,,0.01,100,224.832,3.50449e-18,4621.05687512,1.0,4621.06,0.01,1.0,1,100.0
500.0,4660.98206519,0.01,1.0,4660.98206519,3260.56,1.0,0.1,100.0,100,33.3557156044,33.3557156044,,0.01,100,5.7465,3.50449e-18,4660.98206519,1.0,4660.98,0.01,1.0,1,100.0
500.0,4660.83772869,0.01,1.0,4660.83772869,3260.58,1.0,0.1,100.0,100,31.7951487957,31.7951487957,,0.01,100,5.61046,3.50449e-18,4660.83772869,1.0,4660.84,0.01,1.0,1,100.0
498.59,4647.33592153,0.01,1.0,4647.33592153,3246.29,1.0,0.1,100.0,100,18027.4431772,18027.4431772,,0.01,100,133.593,3.50449e-18,4647.33592153,1.0,4647.34,0.01,1.0,1,100.0
498.54,4646.37303108,0.01,1.0,4646.37303108,3245.84,1.0,0.1,100.0,100,19186.145107,19186.145107,,0.01,100,137.82,3.50449e-18,4646.37303108,1.0,4646.37,0.01,1.0,1,100.0
498.31,4644.70754624,0.01,1.0,4644.70754624,3244.38,1.0,0.1,100.0,100,13585.2111977,13585.2111977,,0.01,100,115.971,3.50449e-18,4644.70754624,1.0,4644.71,0.01,1.0,1,100.0
498.47,4647.28018971,0.01,1.0,4647.28018971,3246.59,1.0,0.1,100.0,100,20690.0009226,20690.0009226,,0.01,100,143.119,3.50449e-18,4647.28018971,1.0,4647.28,0.01,1.0,1,100.0
498.28,4642.90481656,0.01,1.0,4642.90481656,3242.12,1.0,0.1,100.0,100,15557.9833712,15557.9833712,,0.01,100,124.106,3.50449e-18,4642.90481656,1.0,4642.9,0.01,1.0,1,100.0
499.38,4654.52805251,0.01,1.0,4654.52805251,3253.85,1.0,0.1,100.0,100,3810.08388255,3810.08388255,,0.01,100,61.4165,3.50449e-18,4654.52805251,1.0,4654.53,0.01,1.0,1,100.0
496.06,4622.47242352,0.01,1.0,4622.47242352,3222.0,1.0,0.1,100.0,100,51797.0049171,51797.0049171,,0.01,100,226.449,3.50449e-18,4622.47242352,1.0,4622.47,0.01,1.0,1,100.0
500.0,4659.97180399,0.01,1.0,4659.97180399,3259.47,1.0,0.1,100.0,100,52.2378597605,52.2378597605,,0.01,100,7.19135,3.50449e-18,4659.97180399,1.0,4659.97,0.01,1.0,1,100.0
500.0,4660.01994042,0.01,1.0,4660.01994042,3259.36,1.0,0.1,100.0,100,43.1580901221,43.1580901221,,0.01,100,6.53656,3.50449e-18,4660.01994042,1.0,4660.02,0.01,1.0,1,100.0
500.0,4661.02068333,0.01,1.0,4661.02068333,3260.38,1.0,0.1,100.0,100,48.2260761931,48.2260761931,,0.01,100,6.90973,3.50449e-18,4661.02068333,1.0,4661.02,0.01,1.0,1,100.0
498.94,4650.79233142,0.01,1.0,4650.79233142,3250.18,1.0,0.1,100.0,100,5308.02875482,5308.02875482,,0.01,100,72.491,3.50449e-18,4650.79233142,1.0,4650.79,0.01,1.0,1,100.0
497.46,4636.30726369,0.01,1.0,4636.30726369,3235.54,1.0,0.1,100.0,100,29690.6774357,29690.6774357,,0.01,100,171.446,3.50449e-18,4636.30726369,1.0,4636.31,0.01,1.0,1,100.0
496.72,4628.8258486,0.01,1.0,4628.8258486,3228.24,1.0,0.1,100.0,100,28943.8904533,28943.8904533,,0.01,100,169.276,3.50449e-18,4628.8258486,1.0,4628.83,0.01,1.0,1,100.0
497.66,4639.6542,0.01,1.0,4639.6542,3238.85,1.0,0.1,100.0,100,48281.1546663,48281.1546663,,0.01,100,218.628,3.50449e-18,4639.6542,1.0,4639.65,0.01,1.0,1,100.0
500.0,4661.58579887,0.01,1.0,4661.58579887,3260.63,1.0,0.1,100.0,100,35.8609720155,35.8609720155,,0.01,100,5.95839,3.50449e-18,4661.58579887,1.0,4661.59,0.01,1.0,1,100.0
499.36,4653.52754929,0.01,1.0,4653.52754929,3253.04,1.0,0.1,100.0,100,4029.15711246,4029.15711246,,0.01,100,63.1575,3.50449e-18,4653.52754929,1.0,4653.53,0.01,1.0,1,100.0
499.46,4654.95986707,0.01,1.0,4654.95986707,3254.66,1.0,0.1,100.0,100,2975.01929006,2975.01929006,,0.01,100,54.2703,3.50449e-18,4654.95986707,1.0,4654.96,0.01,1.0,1,100.0
496.45,4626.73565419,0.01,1.0,4626.73565419,3225.8,1.0,0.1,100.0,100,42299.7174926,42299.7174926,,0.01,100,204.638,3.50449e-18,4626.73565419,1.0,4626.74,0.01,1.0,1,100.0
497.15,4633.71160333,0.01,1.0,4633.71160333,3233.09,1.0,0.1,100.0,100,47293.3714787,47293.3714787,,0.01,100,216.38,3.50449e-18,4633.71160333,1.0,4633.71,0.01,1.0,1,100.0
500.0,4660.6604096,0.01,1.0,4660.6604096,3259.79,1.0,0.1,100.0,100,33.9301706323,33.9301706323,,0.01,100,5.79578,3.50449e-18,4660.6604096,1.0,4660.66,0.01,1.0,1,100.0
499.5,4655.97399749,0.01,1.0,4655.97399749,3255.04,1.0,0.1,100.0,100,2574.48346966,2574.48346966,,0.01,100,50.485,3.50449e-18,4655.97399749,1.0,4655.97,0.01,1.0,1,100.0
500.0,4660.30266851,0.01,1.0,4660.30266851,3259.69,1.0,0.1,100.0,100,55.8570524634,55.8570524634,,0.01,100,7.43629,3.50449e-18,4660.30266851,1.0,4660.3,0.01,1.0,1,100.0
499.43,4654.44640825,0.01,1.0,4654.44640825,3253.42,1.0,0.1,100.0,100,3335.38646014,3335.38646014,,0.01,100,57.4633,3.50449e-18,4654.44640825,1.0,4654.45,0.01,1.0,1,100.0
500.0,4659.94734012,0.01,1.0,4659.94734012,3259.1,1.0,0.1,100.0,100,52.103698842,52.103698842,,0.01,100,7.18214,3.50449e-18,4659.94734012,1.0,4659.95,0.01,1.0,1,100.0
498.5,4645.90456187,0.01,1.0,4645.90456187,3245.15,1.0,0.1,100.0,100,19920.5635096,19920.5635096,,0.01,100,140.433,3.50449e-18,4645.90456187,1.0,4645.9,0.01,1.0,1,100.0
500.0,4660.99482648,0.01,1.0,4660.99482648,3260.43,1.0,0.1,100.0,100,39.6255465637,39.6255465637,,0.01,100,6.26332,3.50449e-18,4660.99482648,1.0,4660.99,0.01,1.0,1,100.0
500.0,4660.31897347,0.01,1.0,4660.31897347,3259.62,1.0,0.1,100.0,100,46.4859619954,46.4859619954,,0.01,100,6.7839,3.50449e-18,4660.31897347,1.0,4660.32,0.01,1.0,1,100.0
499.38,4654.21912767,0.01,1.0,4654.21912767,3253.57,1.0,0.1,100.0,100,3709.29581471,3709.29581471,,0.01,100,60.5987,3.50449e-18,4654.21912767,1.0,4654.22,0.01,1.0,1,100.0
499.44,4655.30581935,0.01,1.0,4655.30581935,3254.4,1.0,0.1,100.0,100,3142.13836855,3142.13836855,,0.01,100,55.7738,3.50449e-18,4655.30581935,1.0,4655.31,0.01,1.0,1,100.0
500.0,4660.83612865,0.01,1.0,4660.83612865,3259.96,1.0,0.1,100.0,100,40.6973692435,40.6973692435,,0.01,100,6.34747,3.50449e-18,4660.83612865,1.0,4660.84,0.01,1.0,1,100.0
500.0,4660.77350602,0.01,1.0,4660.77350602,3260.23,1.0,0.1,100.0,100,37.3776868237,37.3776868237,,0.01,100,6.08309,3.50449e-18,4660.77350602,1.0,4660.77,0.01,1.0,1,100.0
498.59,4647.56165472,0.01,1.0,4647.56165472,3246.88,1.0,0.1,100.0,100,18206.220634,18206.220634,,0.01,100,134.254,3.50449e-18,4647.56165472,1.0,4647.56,0.01,1.0,1,100.0
500.0,4660.11359648,0.01,1.0,4660.11359648,3259.31,1.0,0.1,100.0,100,44.0998583704,44.0998583704,,0.01,100,6.60748,3.50449e-18,4660.11359648,1.0,4660.11,0.01,1.0,1,100.0
500.0,4659.1810912,0.01,1.0,4659.1810912,3258.63,1.0,0.1,100.0,100,48.4647906617,48.4647906617,,0.01,100,6.92677,3.50449e-18,4659.1810912,1.0,4659.18,0.01,1.0,1,100.0
497.54,4636.98029677,0.01,1.0,4636.98029677,3236.48,1.0,0.1,100.0,100,23128.9952502,23128.9952502,,0.01,100,151.32,3.50449e-18,4636.98029677,1.0,4636.98,0.01,1.0,1,100.0
496.86,4632.07204321,0.01,1.0,4632.07204321,3231.64,1.0,0.1,100.0,100,67077.0518983,67077.0518983,,0.01,100,257.694,3.50449e-18,4632.07204321,1.0,4632.07,0.01,1.0,1,100.0
498.81,4648.93140811,0.01,1.0,4648.93140811,3248.54,1.0,0.1,100.0,100,6822.46148315,6822.46148315,,0.01,100,82.1842,3.50449e-18,4648.93140811,1.0,4648.93,0.01,1.0,1,100.0
500.0,4660.62864421,0.01,1.0,4660.62864421,3260.29,1.0,0.1,100.0,100,34.8134431514,34.8134431514,,0.01,100,5.87071,3.50449e-18,4660.62864421,1.0,4660.63,0.01,1.0,1,100.0
498.56,4646.37750217,0.01,1.0,4646.37750217,3245.76,1.0,0.1,100.0,100,18718.0765331,18718.0765331,,0.01,100,136.128,3.50449e-18,4646.37750217,1.0,4646.38,0.01,1.0,1,100.0
499.35,4653.37155798,0.01,1.0,4653.37155798,3252.44,1.0,0.1,100.0,100,4160.28241592,4160.28241592,,0.01,100,64.1769,3.50449e-18,4653.37155798,1.0,4653.37,0.01,1.0,1,100.0
498.68,4646.91163409,0.01,1.0,4646.91163409,3246.18,1.0,0.1,100.0,100,15910.2062553,15910.2062553,,0.01,100,125.503,3.50449e-18,4646.91163409,1.0,4646.91,0.01,1.0,1,100.0
500.0,4660.81034216,0.01,1.0,4660.81034216,3260.16,1.0,0.1,100.0,100,38.9205101694,38.9205101694,,0.01,100,6.20736,3.50449e-18,4660.81034216,1.0,4660.81,0.01,1.0,1,100.0
500.0,4659.46155557,0.01,1.0,4659.46155557,3259.18,1.0,0.1,100.0,100,54.418659366,54.418659366,,0.01,100,7.33992,3.50449e-18,4659.46155557,1.0,4659.46,0.01,1.0,1,100.0
497.03,4631.70801697,0.01,1.0,4631.70801697,3231.05,1.0,0.1,100.0,100,41113.4054926,41113.4054926,,0.01,100,201.748,3.50449e-18,4631.70801697,1.0,4631.71,0.01,1.0,1,100.0
500.0,4660.03856858,0.01,1.0,4660.03856858,3259.26,1.0,0.1,100.0,100,30.279817319,30.279817319,,0.01,100,5.47513,3.50449e-18,4660.03856858,1.0,4660.04,0.01,1.0,1,100.0
499.37,4654.90140938,0.01,1.0,4654.90140938,3254.4,1.0,0.1,100.0,100,3891.3682748,3891.3682748,,0.01,100,62.0681,3.50449e-18,4654.90140938,1.0,4654.9,0.01,1.0,1,100.0
497.36,4635.67961264,0.01,1.0,4635.67961264,3234.95,1.0,0.1,100.0,100,24807.2508817,24807.2508817,,0.01,100,156.714,3.50449e-18,4635.67961264,1.0,4635.68,0.01,1.0,1,100.0
499.39,4654.73236702,0.01,1.0,4654.73236702,3253.49,1.0,0.1,100.0,100,3603.64076847,3603.64076847,,0.01,100,59.7294,3.50449e-18,4654.73236702,1.0,4654.73,0.01,1.0,1,100.0
498.51,4646.71279609,0.01,1.0,4646.71279609,3246.22,1.0,0.1,100.0,100,19568.187254,19568.187254,,0.01,100,139.185,3.50449e-18,4646.71279609,1.0,4646.71,0.01,1.0,1,100.0
500.0,4659.20252321,0.01,1.0,4659.20252321,3258.79,1.0,0.1,100.0,100,52.590555203,52.590555203,,0.01,100,7.21557,3.50449e-18,4659.20252321,1.0,4659.2,0.01,1.0,1,100.0
500.0,4661.30104735,0.01,1.0,4661.30104735,3260.44,1.0,0.1,100.0,100,31.8082096366,31.8082096366,,0.01,100,5.61158,3.50449e-18,4661.30104735,1.0,4661.3,0.01,1.0,1,100.0
499.38,4654.55186923,0.01,1.0,4654.55186923,3253.58,1.0,0.1,100.0,100,3716.17152097,3716.17152097,,0.01,100,60.6548,3.50449e-18,4654.55186923,1.0,4654.55,0.01,1.0,1,100.0
500.0,4660.12118949,0.01,1.0,4660.12118949,3259.46,1.0,0.1,100.0,100,47.0847252547,47.0847252547,,0.01,100,6.82744,3.50449e-18,4660.12118949,1.0,4660.12,0.01,1.0,1,100.0
500.0,4660.87638722,0.01,1.0,4660.87638722,3260.35,1.0,0.1,100.0,100,42.3613218013,42.3613218013,,0.01,100,6.47593,3.50449e-18,4660.87638722,1.0,4660.88,0.01,1.0,1,100.0
496.79,4631.01476419,0.01,1.0,4631.01476419,3230.18,1.0,0.1,100.0,100,34457.6366152,34457.6366152,,0.01,100,184.697,3.50449e-18,4631.01476419,1.0,4631.01,0.01,1.0,1,100.0
498.58,4647.82599457,0.01,1.0,4647.82599457,3247.41,1.0,0.1,100.0,100,18278.3313759,18278.3313759,,0.01,100,134.52,3.50449e-18,4647.82599457,1.0,4647.83,0.01,1.0,1,100.0
498.56,4645.97364869,0.01,1.0,4645.97364869,3245.27,1.0,0.1,100.0,100,18900.6391857,18900.6391857,,0.01,100,136.79,3.50449e-18,4645.97364869,1.0,4645.97,0.01,1.0,1,100.0
497.75,4639.4796693,0.01,1.0,4639.4796693,3238.81,1.0,0.1,100.0,100,26434.8669392,26434.8669392,,0.01,100,161.773,3.50449e-18,4639.4796693,1.0,4639.48,0.01,1.0,1,100.0
494.95,4612.15819254,0.01,1.0,4612.15819254,3211.37,1.0,0.1,100.0,100,69643.3388523,69643.3388523,,0.01,100,262.577,3.50449e-18,4612.15819254,1.0,4612.16,0.01,1.0,1,100.0
499.91,4658.42797726,0.01,1.0,4658.42797726,3257.95,1.0,0.1,100.0,100,110.35021607,110.35021607,,0.01,100,10.4521,3.50449e-18,4658.42797726,1.0,4658.43,0.01,1.0,1,100.0
497.05,4632.19000993,0.01,1.0,4632.19000993,3231.57,1.0,0.1,100.0,100,51472.016368,51472.016368,,0.01,100,225.737,3.50449e-18,4632.19000993,1.0,4632.19,0.01,1.0,1,100.0
499.39,4652.88463048,0.01,1.0,4652.88463048,3252.28,1.0,0.1,100.0,100,3637.63148739,3637.63148739,,0.01,100,60.0105,3.50449e-18,4652.88463048,1.0,4652.88,0.01,1.0,1,100.0
500.0,4660.75594121,0.01,1.0,4660.75594121,3260.17,1.0,0.1,100.0,100,56.6258503137,56.6258503137,,0.01,100,7.48731,3.50449e-18,4660.75594121,1.0,4660.76,0.01,1.0,1,100.0
500.0,4660.2937184,0.01,1.0,4660.2937184,3259.75,1.0,0.1,100.0,100,49.4581897011,49.4581897011,,0.01,100,6.99741,3.50449e-18,4660.2937184,1.0,4660.29,0.01,1.0,1,100.0
497.97,4641.32585373,0.01,1.0,4641.32585373,3240.75,1.0,0.1,100.0,100,21138.5334319,21138.5334319,,0.01,100,144.662,3.50449e-18,4641.32585373,1.0,4641.33,0.01,1.0,1,100.0
497.53,4636.69646397,0.01,1.0,4636.69646397,3236.21,1.0,0.1,100.0,100,21094.6040077,21094.6040077,,0.01,100,144.512,3.50449e-18,4636.69646397,1.0,4636.7,0.01,1.0,1,100.0
499.51,4656.65385712,0.01,1.0,4656.65385712,3256.0,1.0,0.1,100.0,100,2291.54702536,2291.54702536,,0.01,100,47.6301,3.50449e-18,4656.65385712,1.0,4656.65,0.01,1.0,1,100.0
500.0,4660.2944546,0.01,1.0,4660.2944546,3259.49,1.0,0.1,100.0,100,40.2161626766,40.2161626766,,0.01,100,6.30985,3.50449e-18,4660.2944546,1.0,4660.29,0.01,1.0,1,100.0
498.05,4640.89682403,0.01,1.0,4640.89682403,3240.39,1.0,0.1,100.0,100,20561.3851928,20561.3851928,,0.01,100,142.674,3.50449e-18,4640.89682403,1.0,4640.9,0.01,1.0,1,100.0
496.89,4630.05488978,0.01,1.0,4630.05488978,3229.34,1.0,0.1,100.0,100,37121.077181,37121.077181,,0.01,100,191.703,3.50449e-18,4630.05488978,1.0,4630.05,0.01,1.0,1,100.0
498.72,4647.81105752,0.01,1.0,4647.81105752,3247.17,1.0,0.1,100.0,100,7833.49967617,7833.49967617,,0.01,100,88.0634,3.50449e-18,4647.81105752,1.0,4647.81,0.01,1.0,1,100.0
500.0,4659.89862295,0.01,1.0,4659.89862295,3259.09,1.0,0.1,100.0,100,58.843626552,58.843626552,,0.01,100,7.63251,3.50449e-18,4659.89862295,1.0,4659.9,0.01,1.0,1,100.0
494.76,4610.08257131,0.01,1.0,4610.08257131,3209.71,1.0,0.1,100.0,100,60297.4833406,60297.4833406,,0.01,100,244.325,3.50449e-18,4610.08257131,1.0,4610.08,0.01,1.0,1,100.0
498.67,4647.93161855,0.01,1.0,4647.93161855,3247.0,1.0,0.1,100.0,100,15890.8668767,15890.8668767,,0.01,100,125.427,3.50449e-18,4647.93161855,1.0,4647.93,0.01,1.0,1,100.0
497.3,4634.19558219,0.01,1.0,4634.19558219,3233.7,1.0,0.1,100.0,100,24929.6191309,24929.6191309,,0.01,100,157.1,3.50449e-18,4634.19558219,1.0,4634.2,0.01,1.0,1,100.0
498.5,4645.86680213,0.01,1.0,4645.86680213,3245.34,1.0,0.1,100.0,100,10846.1390755,10846.1390755,,0.01,100,103.623,3.50449e-18,4645.86680213,1.0,4645.87,0.01,1.0,1,100.0
500.0,4659.54590717,0.01,1.0,4659.54590717,3259.17,1.0,0.1,100.0,100,46.612943722,46.612943722,,0.01,100,6.79315,3.50449e-18,4659.54590717,1.0,4659.55,0.01,1.0,1,100.0
500.0,4660.82105448,0.01,1.0,4660.82105448,3260.02,1.0,0.1,100.0,100,40.8059839762,40.8059839762,,0.01,100,6.35593,3.50449e-18,4660.82105448,1.0,4660.82,0.01,1.0,1,100.0
500.0,4661.45611298,0.01,1.0,4661.45611298,3260.9,1.0,0.1,100.0,100,25.0151839355,25.0151839355,,0.01,100,4.97643,3.50449e-18,4661.45611298,1.0,4661.46,0.01,1.0,1,100.0
498.58,4646.84951499,0.01,1.0,4646.84951499,3246.12,1.0,0.1,100.0,100,18363.1714849,18363.1714849,,0.01,100,134.832,3.50449e-18,4646.84951499,1.0,4646.85,0.01,1.0,1,100.0
499.73,4658.59706763,0.01,1.0,4658.59706763,3258.06,1.0,0.1,100.0,100,734.370477726,734.370477726,,0.01,100,26.9634,3.50449e-18,4658.59706763,1.0,4658.6,0.01,1.0,1,100.0
496.99,4631.50653262,0.01,1.0,4631.50653262,3230.88,1.0,0.1,100.0,100,28725.8961301,28725.8961301,,0.01,100,168.638,3.50449e-18,4631.50653262,1.0,4631.51,0.01,1.0,1,100.0
500.0,4661.32995637,0.01,1.0,4661.32995637,3260.44,1.0,0.1,100.0,100,50.9777635635,50.9777635635,,0.01,100,7.10408,3.50449e-18,4661.32995637,1.0,4661.33,0.01,1.0,1,100.0
499.35,4653.9159172,0.01,1.0,4653.9159172,3252.69,1.0,0.1,100.0,100,4124.60931841,4124.60931841,,0.01,100,63.9012,3.50449e-18,4653.9159172,1.0,4653.92,0.01,1.0,1,100.0
500.0,4660.75131316,0.01,1.0,4660.75131316,3260.33,1.0,0.1,100.0,100,28.6015463147,28.6015463147,,0.01,100,5.32124,3.50449e-18,4660.75131316,1.0,4660.75,0.01,1.0,1,100.0
498.65,4646.08083885,0.01,1.0,4646.08083885,3245.2,1.0,0.1,100.0,100,8862.25895899,8862.25895899,,0.01,100,93.6677,3.50449e-18,4646.08083885,1.0,4646.08,0.01,1.0,1,100.0
500.0,4660.43925343,0.01,1.0,4660.43925343,3259.74,1.0,0.1,100.0,100,38.7436870348,38.7436870348,,0.01,100,6.19326,3.50449e-18,4660.43925343,1.0,4660.44,0.01,1.0,1,100.0
498.57,4646.53576551,0.01,1.0,4646.53576551,3245.72,1.0,0.1,100.0,100,18582.3987218,18582.3987218,,0.01,100,135.634,3.50449e-18,4646.53576551,1.0,4646.54,0.01,1.0,1,100.0
498.62,4647.87611547,0.01,1.0,4647.87611547,3247.02,1.0,0.1,100.0,100,17116.3530285,17116.3530285,,0.01,100,130.174,3.50449e-18,4647.87611547,1.0,4647.88,0.01,1.0,1,100.0
497.76,4638.49099757,0.01,1.0,4638.49099757,3238.02,1.0,0.1,100.0,100,15734.9906211,15734.9906211,,0.01,100,124.81,3.50449e-18,4638.49099757,1.0,4638.49,0.01,1.0,1,100.0
500.0,4660.54076373,0.01,1.0,4660.54076373,3259.63,1.0,0.1,100.0,100,32.40341063,32.40341063,,0.01,100,5.66387,3.50449e-18,4660.54076373,1.0,4660.54,0.01,1.0,1,100.0
498.08,4642.82849697,0.01,1.0,4642.82849697,3242.27,1.0,0.1,100.0,100,19125.5986649,19125.5986649,,0.01,100,137.602,3.50449e-18,4642.82849697,1.0,4642.83,0.01,1.0,1,100.0
500.0,4661.0503298,0.01,1.0,4661.0503298,3260.73,1.0,0.1,100.0,100,41.2251031617,41.2251031617,,0.01,100,6.38849,3.50449e-18,4661.0503298,1.0,4661.05,0.01,1.0,1,100.0
498.16,4643.30781739,0.01,1.0,4643.30781739,3243.17,1.0,0.1,100.0,100,18302.9479798,18302.9479798,,0.01,100,134.61,3.50449e-18,4643.30781739,1.0,4643.31,0.01,1.0,1,100.0
500.0,4660.81438976,0.01,1.0,4660.81438976,3260.1,1.0,0.1,100.0,100,35.3782678854,35.3782678854,,0.01,100,5.91814,3.50449e-18,4660.81438976,1.0,4660.81,0.01,1.0,1,100.0
