#{"env_id": "ContCartPole-v0", "t_start": 1523346731.0352097}
r,l,t
698.976983,71,12148.558386
908.586039,92,12148.603864
988.373224,100,12148.671986
908.531918,92,12148.717739
978.449614,99,12148.770878
958.484127,97,12148.81918
918.547905,93,12148.867364
888.570639,90,12148.91208
948.501737,96,12148.967622
888.612518,90,12149.01212
898.481329,91,12149.064911
938.513676,95,12149.111995
958.48605,97,12149.167295
898.542475,91,12149.212134
898.585138,91,12149.263118
938.524752,95,12149.310828
978.392703,99,12149.366815
958.4748,97,12149.415378
808.831664,82,12149.45818
898.491951,91,12149.503263
479.336289,49,12149.541514
998.442042,101,12149.59164
988.463598,100,12149.666524
968.425446,98,12149.714947
908.516829,92,12149.761661
808.759618,82,12149.802916
948.486925,96,12149.863574
948.443423,96,12149.911589
988.402872,100,12149.965194
898.506174,91,12150.010684
888.59606,90,12150.078945
828.707273,84,12150.149199
938.476904,95,12150.212465
958.437157,97,12150.260255
978.433844,99,12150.313517
918.516182,93,12150.359634
978.418541,99,12150.41308
968.396167,98,12150.461515
908.491484,92,12150.509111
958.48324,97,12150.557411
928.489426,94,12150.609429
948.477409,96,12150.656791
958.473827,97,12150.710384
928.478199,94,12150.757016
978.406233,99,12150.811081
978.365113,99,12150.859912
958.450308,97,12150.908932
958.44583,97,12150.956645
898.56745,91,12151.005067
878.641495,89,12151.049831
938.543612,95,12151.106676
948.45765,96,12151.153953
888.585128,90,12151.203062
928.5044,94,12151.249684
958.520934,97,12151.305845
928.482221,94,12151.352371
948.444921,96,12151.40471
938.424385,95,12151.452094
898.537516,91,12151.501639
938.459833,95,12151.548818
948.439648,96,12151.603192
988.373461,100,12151.65249
948.448037,96,12151.702456
948.453563,96,12151.750042
908.45768,92,12151.799768
988.345738,100,12151.849596
948.514572,96,12151.901284
948.490299,96,12151.949366
898.484319,91,12152.023968
818.730196,83,12152.065561
988.444575,100,12152.127711
978.518952,99,12152.176818
968.368807,98,12152.225852
938.492782,95,12152.272979
958.472947,97,12152.325146
858.691308,87,12152.36815
938.436906,95,12152.423338
998.372613,101,12152.473228
978.40685,99,12152.524105
878.538819,89,12152.568453
888.633959,90,12152.619136
968.354968,98,12152.667891
928.468985,94,12152.720243
938.510731,95,12152.767347
948.466792,96,12152.820387
918.479383,93,12152.866173
938.528079,95,12152.919115
928.463795,94,12152.965842
948.492366,96,12153.018607
848.617348,86,12153.061272
818.7115,83,12153.111167
998.380173,101,12153.161369
818.72397,83,12153.210485
828.672197,84,12153.252242
878.627199,89,12153.313026
868.57495,88,12153.356477
928.482816,94,12153.418738
938.437037,95,12153.492985
968.457232,98,12153.561588
958.391691,97,12153.609615
978.437083,99,12153.662878
918.485544,93,12153.722242
978.405062,99,12153.789102
928.505246,94,12153.835567
978.452005,99,12153.888067
998.413818,101,12153.988178
948.433423,96,12154.035801
928.424338,94,12154.083536
589.160625,60,12154.113338
868.610001,88,12154.179841
908.541074,92,12154.225286
908.523642,92,12154.280532
988.422149,100,12154.330253
888.536659,90,12154.378823
738.885669,75,12154.416379
988.391085,100,12154.482963
978.3768,99,12154.532006
928.437813,94,12154.579254
908.504775,92,12154.624758
918.501019,93,12154.678084
848.622095,86,12154.720377
958.494499,97,12154.77856
918.537004,93,12154.824733
858.641887,87,12154.872989
958.481651,97,12154.921073
948.485054,96,12154.976305
898.486281,91,12155.021035
958.40158,97,12288.080735
988.34257,100,12288.130747
898.516591,91,12288.177826
918.545993,93,12288.224138
938.540134,95,12288.279356
868.63056,88,12288.345811
998.366425,101,12288.404085
918.510252,93,12288.451103
838.72524,85,12288.496378
928.545284,94,12288.543431
958.444648,97,12288.601884
988.409585,100,12288.65159
948.449092,96,12288.701032
768.850365,78,12288.739864
878.597383,89,12288.797135
908.442959,92,12288.842688
938.493947,95,12288.89927
359.622777,37,12288.918172
938.504182,95,12288.998932
958.434689,97,12289.047234
968.485873,98,12289.099648
778.803862,79,12289.138965
928.470337,94,12289.197227
349.649425,36,12289.215341
948.481628,96,12289.297711
908.529519,92,12289.343306
948.485037,96,12289.396909
908.54193,92,12289.443029
928.474193,94,12289.49578
938.505879,95,12289.543325
948.470614,96,12289.596387
948.465958,96,12289.64413
888.49415,90,12289.693379
938.501849,95,12289.740551
928.53587,94,12289.795179
998.419068,101,12289.845482
958.417072,97,12289.89601
928.459858,94,12289.94285
908.557975,92,12289.993156
898.520724,91,12290.038845
898.513279,91,12290.092613
948.447558,96,12290.140307
938.45834,95,12290.194129
958.552446,97,12290.242068
978.398665,99,12290.29535
948.492336,96,12290.343046
1008.35611,102,12290.396355
968.395436,98,12290.445095
918.533983,93,12290.491455
928.522463,94,12290.538488
978.461075,99,12290.594066
928.449588,94,12290.640845
938.458636,95,12290.691598
958.501552,97,12290.739767
938.545149,95,12290.791303
968.498505,98,12290.840239
908.474067,92,12290.889603
948.500261,96,12290.967062
948.425371,96,12291.051731
958.427291,97,12291.099931
928.490958,94,12291.150083
898.586686,91,12291.195538
908.543012,92,12291.248861
968.467605,98,12291.297684
948.475715,96,12291.350243
938.467791,95,12291.397494
868.534226,88,12291.44612
928.461897,94,12291.492785
828.736365,84,12291.543792
898.494519,91,12291.589077
968.438263,98,12291.649896
918.436903,93,12291.696313
908.542928,92,12291.746453
948.483649,96,12291.794126
968.385069,98,12291.848659
958.437881,97,12291.896847
988.393537,100,12291.949225
968.454093,98,12291.997778
978.39697,99,12292.047988
878.542725,89,12292.092108
918.447126,93,12292.143975
908.490387,92,12292.190096
898.548259,91,12292.242773
918.501028,93,12292.28926
938.520503,95,12292.344196
898.56127,91,12292.389295
908.524138,92,12292.442286
948.481259,96,12292.489927
978.406477,99,12292.558359
978.449467,99,12292.653155
908.571525,92,12292.701791
948.480505,96,12292.749662
978.41741,99,12292.804957
928.466066,94,12292.851589
928.48963,94,12292.902389
828.698448,84,12292.944986
908.511862,92,12293.001682
878.538568,89,12293.046175
918.496601,93,12293.12604
928.51472,94,12293.173122
948.517323,96,12293.227451
968.370146,98,12293.276181
938.451821,95,12293.326767
988.403591,100,12293.376328
978.412957,99,12293.428242
908.563835,92,12293.47393
968.484125,98,12293.527248
938.457674,95,12293.574794
948.475258,96,12293.62594
888.544829,90,12293.670752
299.745278,31,12293.69337
918.493103,93,12293.739548
918.523038,93,12293.823555
758.836641,77,12293.861685
918.512644,93,12293.923174
918.467404,93,12293.969317
938.435878,95,12294.02339
998.402631,101,12294.073751
948.52596,96,12294.12326
918.481968,93,12294.169688
928.477193,94,12294.221738
918.51059,93,12294.268119
898.520703,91,12294.320122
918.483098,93,12294.366079
958.430591,97,12294.422443
928.513928,94,12294.468969
948.500425,96,12294.520873
968.410341,98,12294.569925
908.473369,92,12294.618815
938.485556,95,12294.666176
898.495292,91,12294.717818
948.444299,96,12294.765242
858.660709,87,12294.815231
928.469241,94,12294.861737
329.681626,34,12294.888247
948.516646,96,12294.936225
978.404292,99,12295.019754
948.45784,96,12295.067589
1008.372506,102,12295.120639
918.431611,93,12295.166971
938.472919,95,12295.216492
918.519959,93,12295.262666
938.451814,95,12295.315927
968.495753,98,12295.364389
938.523579,95,12295.415289
908.478825,92,12295.460894
908.493246,92,12295.51286
958.446031,97,12295.561232
898.540812,91,12295.611928
968.404924,98,12295.660697
948.516497,96,12295.713624
918.515544,93,12295.759728
928.49723,94,12295.812374
928.471935,94,12295.858784
888.530309,90,12295.909701
958.450323,97,12295.95782
928.495945,94,12296.011499
918.541653,93,12296.05807
948.429074,96,12296.112259
938.491723,95,12296.15969
928.476609,94,12296.210668
908.550333,92,12296.256171
918.469131,93,12296.309478
339.672181,35,12296.327074
329.673382,34,12296.379685
938.426327,95,12296.427254
958.474841,97,12296.510486
948.461393,96,12296.558277
828.708261,84,12296.603344
908.484007,92,12296.649029
988.453368,100,12296.710556
848.658006,86,12296.753258
928.496053,94,12296.807208
928.505146,94,12296.853623
998.367554,101,12296.909773
958.400926,97,12296.957804
858.603575,87,12297.001996
958.410608,97,12297.050337
978.475456,99,12297.107549
958.450033,97,12297.1559
958.447402,97,12297.205979
309.72345,32,12297.222154
878.550139,89,12297.301345
918.512689,93,12297.34733
359.612817,37,12297.374843
888.551278,90,12297.4197
988.318698,100,12297.505223
948.402585,96,12297.553198
908.544727,92,12297.600775
948.461983,96,12297.648225
968.406068,98,12297.702944
968.505206,98,12297.751419
948.454249,96,12297.801266
958.443766,97,12297.849247
908.497143,92,12297.922832
948.517052,96,12297.970565
798.775595,81,12298.016572
948.488497,96,12298.064196
978.454563,99,12298.124676
988.411922,100,12298.174543
868.790037,88,12435.877182
918.488508,93,12435.944863
928.506358,94,12436.000706
938.538036,95,12436.048113
928.472073,94,12436.10023
978.42056,99,12436.14948
978.452349,99,12436.202131
948.516326,96,12436.249655
938.497642,95,12436.299449
948.462624,96,12436.346952
948.503854,96,12436.399231
928.575656,94,12436.446407
968.448011,98,12436.499982
958.416513,97,12436.54839
938.509098,95,12436.597856
968.450809,98,12436.646441
908.506629,92,12436.69593
958.520522,97,12436.743884
958.477778,97,12436.797919
818.732618,83,12436.839524
958.478316,97,12436.897709
948.503793,96,12436.945588
898.588179,91,12436.994014
898.511493,91,12437.039271
948.545584,96,12437.095808
928.544774,94,12437.142675
908.460731,92,12437.193648
978.498464,99,12437.242387
958.486247,97,12437.295609
938.453007,95,12437.342575
988.505646,100,12437.39599
888.54708,90,12437.441015
948.463328,96,12437.493806
988.39263,100,12437.543867
918.444793,93,12437.591791
978.474767,99,12437.640869
928.481841,94,12437.691681
998.419288,101,12437.741546
928.490083,94,12437.791136
1018.345943,103,12437.842067
958.443778,97,12437.891576
928.539446,94,12437.938345
928.503838,94,12437.989332
948.503552,96,12438.037427
938.480427,95,12438.089676
988.426762,100,12438.13928
988.369197,100,12438.19192
958.453333,97,12438.23994
928.479314,94,12438.288908
828.660211,84,12438.331093
928.48582,94,12438.389136
908.552367,92,12438.435116
728.858429,74,12438.478944
868.60793,88,12438.522383
908.541923,92,12438.587712
848.646374,86,12438.630627
998.386992,101,12438.691894
349.63856,36,12438.709983
988.416489,100,12438.79128
948.436053,96,12438.839028
888.572024,90,12438.885572
898.596034,91,12438.930935
968.446358,98,12438.988965
928.500376,94,12439.036118
938.518579,95,12439.087375
948.508881,96,12439.134852
758.845463,77,12439.177915
1008.373049,102,12439.228372
958.477833,97,12439.287217
998.368338,101,12439.33734
918.460294,93,12439.384526
948.504412,96,12439.432537
978.457263,99,12439.487072
938.485594,95,12439.534383
958.53162,97,12439.585335
948.463127,96,12439.632771
918.498636,93,12439.682852
848.648912,86,12439.725824
918.54648,93,12439.78291
958.543955,97,12439.831381
978.445045,99,12439.885236
978.454373,99,12439.934414
768.847507,78,12439.974055
918.439753,93,12440.020222
1008.405873,102,12440.085483
828.650612,84,12440.127123
998.419741,101,12440.184822
938.478079,95,12440.232072
868.584784,88,12440.277811
968.499797,98,12440.326753
928.497487,94,12440.380416
958.448312,97,12440.428745
928.503097,94,12440.479516
958.436933,97,12440.527721
978.427948,99,12440.581671
968.497077,98,12440.630409
968.430125,98,12440.680825
928.538323,94,12440.727739
958.483858,97,12440.780406
938.529784,95,12440.827492
968.494955,98,12440.879687
888.554202,90,12440.924501
958.431432,97,12441.001496
948.465364,96,12441.049693
938.507959,95,12441.100361
968.476698,98,12441.148723
958.450187,97,12441.200243
868.637579,88,12441.244104
938.498409,95,12441.299164
988.383997,100,12441.348728
948.493392,96,12441.39886
938.490889,95,12441.446162
958.512003,97,12441.498762
349.624496,36,12441.516894
928.50709,94,12441.596818
948.416463,96,12441.644412
988.373139,100,12441.699342
978.434664,99,12441.748374
948.468311,96,12441.796853
978.446719,99,12441.845992
968.428531,98,12441.897067
998.519255,101,12441.947615
948.42428,96,12441.995782
998.421343,101,12442.046398
948.46959,96,12442.095347
918.526736,93,12442.141464
918.541801,93,12442.193405
988.419138,100,12442.24309
948.430599,96,12442.294703
928.497092,94,12442.341392
908.564168,92,12442.392101
908.527687,92,12442.438006
818.728437,83,12442.487151
948.432664,96,12442.535205
968.435129,98,12442.59399
968.454904,98,12442.642525
938.44807,95,12442.692465
938.440451,95,12442.740157
968.476814,98,12442.794039
968.450961,98,12442.842243
958.517163,97,12442.892076
938.48491,95,12442.939719
938.446418,95,12442.991073
998.399109,101,12443.041682
978.401896,99,12443.092685
938.49816,95,12443.139594
848.728836,86,12443.185722
988.465615,100,12443.235294
958.502646,97,12443.29085
918.511765,93,12443.337174
968.458382,98,12443.390788
938.526406,95,12443.438415
369.597587,38,12443.46108
958.475395,97,12443.509057
948.511845,96,12443.609662
1018.367047,103,12443.672842
928.52193,94,12443.720093
928.50228,94,12443.766599
359.634248,37,12443.791443
988.464353,100,12443.840883
948.495876,96,12443.919529
928.554738,94,12443.96602
918.512658,93,12444.01722
928.490964,94,12444.064114
738.860835,75,12444.107928
958.505522,97,12444.156116
898.511017,91,12444.214923
928.519337,94,12444.261705
888.596242,90,12444.314017
938.543114,95,12444.361101
918.446119,93,12444.41483
1008.412924,102,12444.465222
938.499853,95,12444.514803
958.446482,97,12444.563194
988.447536,100,12444.616812
928.582219,94,12444.663774
928.553077,94,12444.713229
918.484461,93,12444.759017
938.475445,95,12444.812589
838.642039,85,12444.854645
968.387669,98,12444.913341
938.437171,95,12444.960801
908.504588,92,12445.009711
938.42679,95,12445.057015
938.511004,95,12445.110418
908.525783,92,12445.156274
938.505576,95,12445.210099
958.514924,97,12445.281771
938.505077,95,12445.332935
938.449449,95,12445.37975
948.463106,96,12445.451929
928.491457,94,12445.530246
748.805643,76,12445.573009
988.382108,100,12445.622668
868.708963,88,12445.678715
938.524277,95,12445.725837
928.537349,94,12445.780923
948.475738,96,12445.828407
968.455751,98,12445.881912
908.596872,92,12445.927909
918.514979,93,12582.71628
958.458052,97,12582.764345
688.908783,70,12582.804179
778.800046,79,12582.843172
798.718415,81,12582.908643
349.647336,36,12582.926687
968.419332,98,12583.016166
988.406575,100,12583.065911
898.564678,91,12583.111975
978.39153,99,12583.161428
918.532732,93,12583.212841
938.555954,95,12583.260013
968.408806,98,12583.314885
928.506732,94,12583.36122
968.389631,98,12583.414093
888.575647,90,12583.458649
928.481174,94,12583.510865
958.490418,97,12583.559069
978.421143,99,12583.61253
918.537774,93,12583.658821
978.413024,99,12583.711597
928.473125,94,12583.757928
968.405834,98,12583.8099
958.470154,97,12583.857751
998.449166,101,12583.910707
848.593949,86,12583.953443
898.598315,91,12584.004981
938.482681,95,12584.052333
898.534817,91,12584.104238
788.752971,80,12584.143693
928.487851,94,12584.205267
958.526572,97,12584.253172
928.491128,94,12584.304329
858.611688,87,12584.347363
978.416762,99,12584.406545
958.442481,97,12584.454515
788.846262,80,12584.496006
968.439472,98,12584.544721
868.687044,88,12584.599289
689.030363,70,12584.633916
978.494863,99,12584.703689
898.538996,91,12584.748765
908.517351,92,12584.799532
888.604491,90,12584.84419
958.449057,97,12584.901798
938.432744,95,12584.948982
938.48359,95,12584.999996
748.816576,76,12585.038043
948.493133,96,12585.099846
968.471106,98,12585.148399
768.85555,78,12585.190536
978.439405,99,12585.239416
768.829889,78,12585.289557
908.501766,92,12585.334987
978.366254,99,12585.399017
978.477985,99,12585.448383
968.476752,98,12585.497986
908.539795,92,12585.5441
978.435336,99,12585.598058
998.38337,101,12585.647849
928.536158,94,12585.694674
968.444071,98,12585.743377
948.475749,96,12585.801484
978.509707,99,12585.867607
908.542592,92,12585.924879
898.524498,91,12585.969914
928.437528,94,12586.025038
808.762486,82,12586.066039
768.834279,78,12586.116577
898.594339,91,12586.161857
918.560907,93,12586.223238
838.697419,85,12586.265234
918.482725,93,12586.322456
938.486476,95,12586.369527
968.466335,98,12586.424526
938.535276,95,12586.47155
958.44357,97,12586.523124
968.526432,98,12586.571851
978.412788,99,12586.623334
948.526891,96,12586.671435
818.693854,83,12586.715234
968.463117,98,12586.763912
908.508361,92,12586.819149
918.49528,93,12586.865181
988.378862,100,12586.922374
918.512033,93,12586.968485
718.932887,73,12587.008368
948.485047,96,12587.056138
798.80144,81,12587.111525
978.396128,99,12587.16087
988.451232,100,12587.220379
988.418112,100,12587.269711
968.473671,98,12587.318455
948.503563,96,12587.36604
978.429126,99,12587.418797
828.679001,84,12587.460406
788.781533,80,12587.508244
938.494428,95,12587.555672
908.551571,92,12587.614041
948.436535,96,12587.662164
808.748495,82,12587.708907
938.449874,95,12587.755909
948.467741,96,12587.814853
938.527871,95,12587.862031
918.534443,93,12587.912738
898.519818,91,12587.957898
958.462499,97,12588.014084
988.407364,100,12588.06412
978.435075,99,12588.114622
928.487048,94,12588.16122
948.480954,96,12588.212337
958.534122,97,12588.260478
968.450442,98,12588.312666
988.396719,100,12588.362182
938.495055,95,12588.410346
938.523919,95,12588.457247
978.37696,99,12588.511438
908.554145,92,12588.557349
908.481845,92,12588.607242
988.442159,100,12588.656893
978.399847,99,12588.710131
978.432489,99,12588.759248
948.465203,96,12588.8081
968.4948,98,12588.856489
988.42325,100,12588.909083
738.89796,75,12588.946277
878.614045,89,12589.002524
998.457638,101,12589.053103
968.40506,98,12589.106523
968.4335,98,12589.155253
938.518394,95,12589.204403
928.541795,94,12589.251004
898.54081,91,12589.301814
948.487972,96,12589.349132
968.457454,98,12589.40451
928.505585,94,12589.451159
918.468327,93,12589.501222
938.495956,95,12589.548548
958.503491,97,12589.602463
908.554412,92,12589.647686
928.534007,94,12589.699975
938.492031,95,12589.746846
968.451262,98,12589.801667
958.545608,97,12589.849624
978.446014,99,12589.900961
808.759393,82,12589.9419
938.532781,95,12590.020435
908.515441,92,12590.066376
998.384901,101,12590.122769
938.438645,95,12590.169965
978.414627,99,12590.220778
958.469156,97,12590.26855
978.468723,99,12590.319746
938.555979,95,12590.366875
968.441006,98,12590.418495
918.490609,93,12590.464369
968.475766,98,12590.517292
928.487967,94,12590.564026
978.376743,99,12590.617071
918.497868,93,12590.663435
948.538016,96,12590.715095
928.539327,94,12590.76198
848.609555,86,12590.840162
908.549475,92,12590.915995
958.46953,97,12590.974767
978.452283,99,12591.024243
788.77502,80,12591.102511
908.527934,92,12591.172309
978.387849,99,12591.235231
958.448155,97,12591.283815
958.456958,97,12591.333837
818.739911,83,12591.374866
978.389473,99,12591.433846
928.462081,94,12591.480575
998.423821,101,12591.534489
978.436186,99,12591.58327
948.468621,96,12591.63052
968.453595,98,12591.679346
978.455422,99,12591.731165
968.465331,98,12591.779863
978.426432,99,12591.8307
968.457426,98,12591.879226
918.536632,93,12591.927175
788.82793,80,12591.966798
998.405396,101,12592.030302
878.573878,89,12592.074212
828.718505,84,12592.12097
958.470831,97,12592.169563
958.477069,97,12592.227192
958.475252,97,12592.275079
748.843923,76,12592.316266
898.532636,91,12592.361454
988.386798,100,12592.427441
808.787624,82,12592.467965
958.465148,97,12592.52497
978.462878,99,12592.574244
918.492926,93,12592.622307
738.872172,75,12592.65997
918.529794,93,12592.721912
988.400057,100,12592.771376
958.491083,97,12723.889068
948.465878,96,12723.936257
838.736634,85,12723.981551
858.675873,87,12724.024109
938.532105,95,12724.084619
958.422355,97,12724.131995
938.546851,95,12724.182714
798.75441,81,12724.222585
958.497112,97,12724.282451
988.427826,100,12724.331258
958.506938,97,12724.379999
978.458372,99,12724.428566
928.457662,94,12724.476729
898.542147,91,12724.521464
998.424701,101,12724.578818
928.474661,94,12724.624768
898.544267,91,12724.672204
958.493685,97,12724.719662
978.495569,99,12724.773999
908.590551,92,12724.819439
988.44626,100,12724.872574
978.477943,99,12724.971342
918.542097,93,12725.016816
918.451079,93,12725.066572
968.440877,98,12725.114549
998.412645,101,12725.168576
918.490297,93,12725.214031
978.47758,99,12725.265526
978.505749,99,12725.363297
958.48174,97,12725.410806
978.4447,99,12725.461267
908.512721,92,12725.506654
998.416748,101,12725.561337
938.595532,95,12725.607816
958.499038,97,12725.657527
878.622792,89,12725.701441
928.511786,94,12725.75452
938.480667,95,12725.801268
978.427783,99,12725.855006
958.441697,97,12725.902596
958.461895,97,12725.952135
928.571276,94,12725.998247
928.495621,94,12726.048998
1008.395267,102,12726.098876
938.531476,95,12726.147648
908.573213,92,12726.192983
898.497225,91,12726.243935
918.499284,93,12726.289783
918.518746,93,12726.343133
968.4106,98,12726.391165
948.533868,96,12726.442784
1018.423386,103,12726.492985
938.540923,95,12726.540381
848.710213,86,12726.582794
988.376359,100,12726.640917
918.579317,93,12726.686779
898.571467,91,12726.734958
988.42203,100,12726.784319
978.445479,99,12726.837107
908.542331,92,12726.881949
978.449146,99,12726.935206
908.567895,92,12726.980369
1008.402178,102,12727.035018
988.355618,100,12727.131527
978.441562,99,12727.180249
948.513419,96,12727.227769
898.538942,91,12727.272252
948.458701,96,12727.325936
948.535951,96,12727.372855
868.636497,88,12727.420097
998.428223,101,12727.469727
948.564306,96,12727.522427
848.650661,86,12727.565012
958.521798,97,12727.62139
928.544204,94,12727.667817
928.499689,94,12727.718199
1008.384374,102,12727.768147
888.517758,90,12727.814548
978.446555,99,12727.863032
958.472139,97,12727.91622
938.455725,95,12727.962694
928.598344,94,12728.012689
898.48102,91,12728.057666
928.514348,94,12728.111218
978.456753,99,12728.159959
968.428034,98,12728.211266
918.570973,93,12728.256849
938.471068,95,12728.308265
898.558169,91,12728.352696
978.443,99,12728.408221
978.396862,99,12728.456719
1008.361355,102,12728.507708
958.50357,97,12728.555945
938.482025,95,12728.602918
928.528247,94,12728.649067
1008.389345,102,12728.704718
928.542901,94,12728.751255
998.444781,101,12728.803231
948.49378,96,12728.850321
918.491241,93,12728.897304
958.487056,97,12728.945044
978.472094,99,12728.99843
938.478189,95,12729.045338
928.49056,94,12729.094525
948.498173,96,12729.141688
928.50696,94,12729.19315
948.451285,96,12729.239973
848.714457,86,12729.287353
948.499481,96,12729.334237
978.542084,99,12729.391526
988.42613,100,12729.440695
948.454114,96,12729.488091
928.460792,94,12729.534548
988.427814,100,12729.588604
958.440492,97,12729.63606
898.565967,91,12729.68232
1008.430208,102,12729.749933
948.5396,96,12729.801014
988.434749,100,12729.850176
758.834603,77,12729.889911
958.543518,97,12729.937669
908.548775,92,12729.99555
958.464098,97,12730.043479
958.533274,97,12730.096337
948.521571,96,12730.14346
808.760964,82,12730.187605
1008.34991,102,12730.23772
1008.403332,102,12730.302904
898.597305,91,12730.363452
928.5529,94,12730.422905
998.406546,101,12730.472398
948.478763,96,12730.521943
998.423251,101,12730.571895
978.47678,99,12730.621999
958.508693,97,12730.669927
898.592871,91,12730.716411
958.461937,97,12730.763894
978.388669,99,12730.818735
898.658384,91,12730.863392
888.551608,90,12730.91367
908.538723,92,12730.958733
968.493711,98,12731.015721
918.512586,93,12731.061805
978.427206,99,12731.114856
948.522975,96,12731.162112
898.56663,91,12731.209189
958.47326,97,12731.256749
948.550677,96,12731.310158
818.728686,83,12731.350758
948.517925,96,12731.408328
988.43304,100,12731.457339
928.484521,94,12731.505529
838.758987,85,12731.547513
928.498343,94,12731.603826
978.488321,99,12731.652783
968.423168,98,12731.704429
938.459914,95,12731.750954
1008.387211,102,12731.804528
968.473329,98,12731.852482
918.487666,93,12731.89804
918.467288,93,12731.944223
998.397467,101,12732.000881
938.502588,95,12732.04828
948.496505,96,12732.097349
928.465904,94,12732.143396
908.556185,92,12732.193705
978.426476,99,12732.242554
948.506493,96,12732.294354
938.484886,95,12732.340819
958.453454,97,12732.392678
968.461616,98,12732.441018
988.406757,100,12732.492492
968.477863,98,12732.540909
938.526339,95,12732.58853
968.454471,98,12732.636318
938.531813,95,12732.686793
908.591208,92,12732.731965
978.411463,99,12732.787244
708.954809,72,12732.822493
938.466386,95,12732.883362
968.504654,98,12732.931828
928.503669,94,12732.98145
978.416215,99,12733.030616
958.522427,97,12733.081449
808.746162,82,12733.121623
968.429998,98,12733.180215
958.458924,97,12733.227756
938.4656,95,12733.276867
918.489402,93,12733.322305
978.456,99,12733.3767
958.462413,97,12733.425507
978.480748,99,12733.476071
938.444148,95,12733.522948
978.487931,99,12733.574638
988.397528,100,12733.623467
968.450271,98,12733.681615
958.556008,97,12733.749495
928.534333,94,12845.583059
958.509176,97,12845.630202
988.476513,100,12845.68371
968.439905,98,12845.731535
948.499983,96,12845.779582
958.50137,97,12845.826792
948.443576,96,12845.876818
958.487372,97,12845.924431
928.480557,94,12845.973748
918.506632,93,12846.018928
968.429568,98,12846.073381
968.479054,98,12846.120955
958.455814,97,12846.170529
1018.324323,103,12846.22099
998.405634,101,12846.270218
928.518682,94,12846.316192
998.453858,101,12846.367728
938.520712,95,12846.414313
918.525653,93,12846.461452
978.442197,99,12846.5096
908.539259,92,12846.558695
858.637643,87,12846.601109
938.520846,95,12846.657955
978.416497,99,12846.706095
958.444377,97,12846.756324
968.461814,98,12846.832291
958.440563,97,12846.914992
968.403001,98,12846.962631
938.503297,95,12847.011407
938.47504,95,12847.058017
978.390919,99,12847.111226
968.462999,98,12847.159478
948.47054,96,12847.207616
978.475719,99,12847.255925
958.467739,97,12847.306125
938.521488,95,12847.352538
998.420608,101,12847.406033
978.412349,99,12847.454364
948.489695,96,12847.501159
988.405383,100,12847.550227
948.510837,96,12847.599095
968.446636,98,12847.646883
928.50508,94,12847.695949
928.572534,94,12847.741848
948.473958,96,12847.795055
958.46361,97,12847.842789
898.582284,91,12847.890736
978.486826,99,12847.939466
878.571404,89,12848.005608
938.513641,95,12848.052137
958.468063,97,12848.107231
868.637425,88,12848.150489
908.549182,92,12848.202538
988.389437,100,12848.251117
958.463775,97,12848.302545
968.467301,98,12848.350244
938.512405,95,12848.398993
948.433696,96,12848.44618
938.471232,95,12848.496898
958.478212,97,12848.550373
978.448029,99,12848.617896
978.485796,99,12848.673916
968.446177,98,12848.7225
998.451441,101,12848.771682
938.504351,95,12848.818884
938.516921,95,12848.864964
958.456796,97,12848.917399
998.396123,101,12848.966473
978.429984,99,12849.015551
898.595593,91,12849.060292
818.696305,83,12849.105576
938.557548,95,12849.152137
898.526886,91,12849.206964
938.515324,95,12849.253334
379.595581,39,12849.279682
958.480688,97,12849.326685
948.506622,96,12849.404975
978.460264,99,12849.453146
988.409912,100,12849.504422
938.501673,95,12849.551151
978.526157,99,12849.601699
898.528249,91,12849.645957
938.509151,95,12849.697387
978.455849,99,12849.745592
898.567411,91,12849.793192
948.509485,96,12849.839736
958.447841,97,12849.89326
758.80076,77,12849.93115
918.507597,93,12849.98898
928.499451,94,12850.035089
399.544462,41,12850.061621
968.484113,98,12850.109215
908.521891,92,12850.183897
888.589299,90,12850.227561
958.466501,97,12850.283774
918.574543,93,12850.329217
948.444772,96,12850.380685
1008.38127,102,12850.430821
938.503862,95,12850.478029
818.745368,83,12850.518326
958.477741,97,12850.576385
908.534009,92,12850.621291
928.519469,94,12850.672725
948.5074,96,12850.719363
938.494372,95,12850.770615
968.466393,98,12850.818337
988.430974,100,12850.870297
948.552804,96,12850.917471
968.473592,98,12850.966883
918.51015,93,12851.012083
958.500932,97,12851.063894
928.51382,94,12851.10941
918.448706,93,12851.159525
938.544045,95,12851.205603
958.436317,97,12851.258596
898.61322,91,12851.303223
918.518802,93,12851.354402
958.495235,97,12851.401791
968.480775,98,12851.454465
938.43583,95,12851.500667
988.469071,100,12851.553181
948.466593,96,12851.648398
928.504227,94,12851.694321
968.46036,98,12851.746809
958.518943,97,12851.794396
818.743282,83,12851.837163
928.516221,94,12851.882787
928.500733,94,12851.939963
908.523305,92,12851.98459
938.52796,95,12852.042001
948.433033,96,12852.10259
968.467033,98,12852.165694
928.498688,94,12852.211557
868.661558,88,12852.258103
838.665584,85,12852.299807
998.380266,101,12852.362062
938.52764,95,12852.45642
918.526515,93,12852.50176
1008.427199,102,12852.557478
928.546244,94,12852.603127
998.369116,101,12852.654787
958.507211,97,12852.701896
898.535179,91,12852.747142
948.51464,96,12852.80923
918.493629,93,12852.86068
958.515394,97,12852.908316
928.436165,94,12852.958833
938.493733,95,12853.004952
