AvgEpLen,IterType,AvgRet,VarDiscRet,MaxVanillaIw,VanillaAvgRet,J,VarNormIw,VarVanillaIw,VarRet,MinVanillaIw,MaxNormIw,AvgNormIw,MinNormIw,BatchSize,ESSClassic,Bound,EpsThisIter,AvgDiscRet,eRenyi2,ESSRenyi,AvgVanillaIw,VarJ,Delta
500.0,2,4664.09857355,35.8131237089,1.0,4664.09857355,4664.1,3.50449e-18,,35.8131237089,1.0,0.01,0.01,0.01,200,100.0,3262.17,100,4664.09857355,1.0,200.0,1.0,5.95441,0.1
500.0,1,4662.76098117,222.808360221,1.0156,4662.76098117,4663.5,2.29067e-09,9.16367e-05,222.808360221,0.952221,0.00507773,0.005,0.00476085,200,199.981802263,3671.85,100,4662.76098117,1.00007,199.985838939,1.00005,10.9463,0.1
500.0,2,4664.41477715,43.3760701671,1.0,4664.41477715,4664.42,3.50449e-18,,43.3760701671,1.0,0.01,0.01,0.01,200,100.0,3262.31,100,4664.41477715,1.0,200.0,1.0,6.55302,0.1
500.0,1,4666.11628559,33.2206386797,1.009,4666.11628559,4665.28,4.37569e-10,1.74999e-05,33.2206386797,0.987254,0.0050454,0.005,0.00493668,200,199.996512808,3673.51,100,4666.11628559,1.00002,199.99675756,0.999917,6.2038,0.1
500.0,2,4665.05945548,58.1349276836,1.0,4665.05945548,4665.06,3.50449e-18,,58.1349276836,1.0,0.01,0.01,0.01,200,100.0,3262.68,100,4665.05945548,1.0,200.0,1.0,7.58644,0.1
500.0,1,4664.43798185,52.8299275863,1.01552,4664.43798185,4664.78,9.20903e-10,3.68414e-05,52.8299275863,0.972524,0.00507724,0.005,0.00486227,200,199.992608183,3672.98,100,4664.43798185,1.00003,199.994445001,1.00007,7.37431,0.1
500.0,2,4664.98239681,72.2960339639,1.0,4664.98239681,4664.98,3.50449e-18,,72.2960339639,1.0,0.01,0.01,0.01,200,100.0,3262.59,100,4664.98239681,1.0,200.0,1.0,8.46007,0.1
500.0,1,4665.22104159,62.497103042,1.01536,4665.22104159,4665.13,8.51203e-10,3.40664e-05,62.497103042,0.974015,0.00507544,0.005,0.00486877,200,199.993282852,3673.47,100,4665.22104159,1.00003,199.994945654,1.00027,8.1033,0.1
500.0,2,4664.22382608,83.9907472347,1.0,4664.22382608,4664.22,3.50449e-18,,83.9907472347,1.0,0.01,0.01,0.01,200,100.0,3261.76,100,4664.22382608,1.0,200.0,1.0,9.11869,0.1
500.0,1,4664.44550492,71.8419137328,1.0193,4664.44550492,4664.37,1.31238e-09,5.25355e-05,71.8419137328,0.973071,0.00509452,0.005,0.00486349,200,199.989567152,3672.66,100,4664.44550492,1.00004,199.991178902,1.00038,8.70555,0.1
500.0,2,4665.74097091,38.8883342422,1.0,4665.74097091,4665.74,3.50449e-18,,38.8883342422,1.0,0.01,0.01,0.01,200,100.0,3263.24,100,4665.74097091,1.0,200.0,1.0,6.20479,0.1
500.0,1,4663.97956214,53.0449239348,1.01825,4663.97956214,4664.89,9.1992e-10,3.6805e-05,53.0449239348,0.976166,0.00509071,0.005,0.00488029,200,199.992542499,3673.15,100,4663.97956214,1.00003,199.994349639,1.00011,6.76647,0.1
500.0,2,4663.87612485,62.791576174,1.0,4663.87612485,4663.88,3.50449e-18,,62.791576174,1.0,0.01,0.01,0.01,200,100.0,3261.27,100,4663.87612485,1.0,200.0,1.0,7.8844,0.1
500.0,1,4663.79468413,44.1115653914,1.01014,4663.79468413,4663.85,4.20759e-10,1.68407e-05,44.1115653914,0.986619,0.00504915,0.005,0.00493158,200,199.996682806,3672.05,100,4663.79468413,1.00001,199.997425112,1.00031,7.24138,0.1
500.0,2,4664.49174393,48.3204090213,1.0,4664.49174393,4664.49,3.50449e-18,,48.3204090213,1.0,0.01,0.01,0.01,200,100.0,3262.13,100,4664.49174393,1.0,200.0,1.0,6.91644,0.1
500.0,1,4665.2644689,48.3489230972,1.00948,4665.2644689,4664.9,5.24422e-10,2.09796e-05,48.3489230972,0.977716,0.00504709,0.005,0.00488826,200,199.995824616,3673.26,100,4665.2644689,1.00001,199.997210542,1.00007,6.89992,0.1
499.05,2,4655.87046766,8836.5342885,1.0,4655.87046766,4655.87,3.50449e-18,,8836.5342885,1.0,0.01,0.01,0.01,200,100.0,3253.43,100,4655.87046766,1.0,200.0,1.0,93.5317,0.1
500.0,1,4664.54663738,69.5537581793,1.06149,4664.54663738,4660.82,1.60994e-08,0.000643892,69.5537581793,0.870553,0.0053078,0.005,0.00435305,200,199.871920286,3668.85,100,4664.54663738,1.00058,199.884481434,0.999934,58.0749,0.1
500.0,2,4665.72233527,36.7664658226,1.0,4665.72233527,4665.72,3.50449e-18,,36.7664658226,1.0,0.01,0.01,0.01,200,100.0,3263.38,100,4665.72233527,1.0,200.0,1.0,6.03315,0.1
500.0,1,4664.83972723,55.6537108251,1.00791,4664.83972723,4665.3,4.5452e-10,1.81954e-05,55.6537108251,0.981615,0.0050375,0.005,0.0049061,200,199.996363165,3673.66,100,4664.83972723,1.00002,199.996614513,1.0004,6.741,0.1
500.0,2,4663.97923329,73.2645544599,1.0,4663.97923329,4663.98,3.50449e-18,,73.2645544599,1.0,0.01,0.01,0.01,200,100.0,3261.64,100,4663.97923329,1.0,200.0,1.0,8.51655,0.1
500.0,1,4665.13539623,57.0134460575,1.01377,4665.13539623,4664.59,9.52209e-10,3.80561e-05,57.0134460575,0.972814,0.00507099,0.005,0.00486613,200,199.992407407,3672.95,100,4665.13539623,1.00003,199.994301958,0.999576,7.9912,0.1
500.0,2,4665.21605826,44.0400006272,1.0,4665.21605826,4665.22,3.50449e-18,,44.0400006272,1.0,0.01,0.01,0.01,200,100.0,3262.91,100,4665.21605826,1.0,200.0,1.0,6.60299,0.1
499.4,1,4657.4779817,3874.74646778,1.03113,4657.4779817,4661.67,1.29275e-08,0.00051324,3874.74646778,0.900794,0.00517501,0.005,0.00452087,200,199.897086024,3669.87,100,4657.4779817,1.00029,199.941652159,0.996262,40.147,0.1
500.0,2,4664.45848683,79.1998693839,1.0,4664.45848683,4664.46,3.50449e-18,,79.1998693839,1.0,0.01,0.01,0.01,200,100.0,3262.27,100,4664.45848683,1.0,200.0,1.0,8.85482,0.1
500.0,1,4665.84870354,49.6702034064,1.01293,4665.84870354,4665.19,1.08241e-09,4.32819e-05,49.6702034064,0.968192,0.00506551,0.005,0.00484177,200,199.991307167,3673.52,100,4665.84870354,1.00003,199.994015873,0.999833,7.93506,0.1
500.0,2,4665.01095468,70.7596038735,1.0,4665.01095468,4665.01,3.50449e-18,,70.7596038735,1.0,0.01,0.01,0.01,200,100.0,3262.97,100,4665.01095468,1.0,200.0,1.0,8.36973,0.1
500.0,1,4664.54582316,42.815882818,1.02155,4664.54582316,4664.8,8.42701e-10,3.37075e-05,42.815882818,0.969644,0.00510781,0.005,0.00484826,200,199.993202626,3673.12,100,4664.54582316,1.00002,199.995017176,0.999992,7.42895,0.1
500.0,2,4663.42882297,55.0260831724,1.0,4663.42882297,4663.43,3.50449e-18,,55.0260831724,1.0,0.01,0.01,0.01,200,100.0,3261.38,100,4663.42882297,1.0,200.0,1.0,7.38077,0.1
500.0,1,4664.65621842,79.4499073788,1.01373,4664.65621842,4664.08,1.30176e-09,5.20366e-05,79.4499073788,0.977007,0.00507029,0.005,0.00488663,200,199.989701426,3672.39,100,4664.65621842,1.00004,199.991250421,0.999674,8.11879,0.1
500.0,2,4662.77609743,87.8121022514,1.0,4662.77609743,4662.78,3.50449e-18,,87.8121022514,1.0,0.01,0.01,0.01,200,100.0,3260.49,100,4662.77609743,1.0,200.0,1.0,9.32387,0.1
500.0,1,4664.31697839,54.4458359152,1.01827,4664.31697839,4663.59,1.7039e-09,6.81572e-05,54.4458359152,0.970397,0.00509132,0.005,0.00485194,200,199.986435123,3671.98,100,4664.31697839,1.00005,199.989057186,1.00001,8.35883,0.1
500.0,2,4665.25308238,59.3179392868,1.0,4665.25308238,4665.25,3.50449e-18,,59.3179392868,1.0,0.01,0.01,0.01,200,100.0,3262.84,100,4665.25308238,1.0,200.0,1.0,7.66323,0.1
500.0,1,4665.06851826,43.1425169868,1.00652,4665.06851826,4665.18,3.30081e-10,1.32166e-05,43.1425169868,0.983587,0.00503007,0.005,0.00491544,200,199.997396672,3673.52,100,4665.06851826,1.00001,199.998021145,1.00051,7.09473,0.1
500.0,2,4664.97299614,44.2911256938,1.0,4664.97299614,4664.97,3.50449e-18,,44.2911256938,1.0,0.01,0.01,0.01,200,100.0,3262.73,100,4664.97299614,1.0,200.0,1.0,6.6218,0.1
500.0,1,4664.71037974,50.4849267287,1.00841,4664.71037974,4664.86,4.04077e-10,1.61603e-05,50.4849267287,0.984936,0.00504246,0.005,0.0049251,200,199.996774302,3673.31,100,4664.71037974,1.00001,199.998021145,0.999914,6.83981,0.1
500.0,2,4664.4095538,48.4646740326,1.0,4664.4095538,4664.41,3.50449e-18,,48.4646740326,1.0,0.01,0.01,0.01,200,100.0,3262.46,100,4664.4095538,1.0,200.0,1.0,6.92677,0.1
500.0,1,4663.07146552,71.9567447306,1.0077,4663.07146552,4663.76,3.18178e-10,1.27279e-05,71.9567447306,0.988571,0.00503837,0.005,0.00494271,200,199.997466056,3672.25,100,4663.07146552,1.00001,199.997639684,1.00003,7.72498,0.1
500.0,2,4664.44788021,52.9292437664,1.0,4664.44788021,4664.45,3.50449e-18,,52.9292437664,1.0,0.01,0.01,0.01,200,100.0,3261.97,100,4664.44788021,1.0,200.0,1.0,7.23874,0.1
500.0,1,4663.67371357,51.4446266445,1.00922,4663.67371357,4664.08,4.18634e-10,1.67533e-05,51.4446266445,0.983321,0.00504489,0.005,0.00491544,200,199.996652851,3672.37,100,4663.67371357,1.00001,199.997210542,1.00024,7.17748,0.1
500.0,2,4664.99011532,47.3849226865,1.0,4664.99011532,4664.99,3.50449e-18,,47.3849226865,1.0,0.01,0.01,0.01,200,100.0,3262.47,100,4664.99011532,1.0,200.0,1.0,6.84917,0.1
500.0,1,4665.08547535,50.1164257971,1.00669,4665.08547535,4665.05,2.79913e-10,1.11902e-05,50.1164257971,0.983442,0.00503488,0.005,0.00491861,200,199.99780499,3673.31,100,4665.08547535,1.00001,199.998950964,0.999716,6.93044,0.1
500.0,2,4663.81161477,77.1078133125,1.0,4663.81161477,4663.81,3.50449e-18,,77.1078133125,1.0,0.01,0.01,0.01,200,100.0,3261.6,100,4663.81161477,1.0,200.0,1.0,8.73711,0.1
500.0,1,4663.00876575,68.4488182459,1.01451,4663.00876575,4663.44,1.19726e-09,4.79042e-05,68.4488182459,0.963437,0.00507181,0.005,0.00481648,200,199.990477811,3671.91,100,4663.00876575,1.00004,199.991917937,1.00015,8.40709,0.1
500.0,2,4664.45968351,80.2068989369,1.0,4664.45968351,4664.46,3.50449e-18,,80.2068989369,1.0,0.01,0.01,0.01,200,100.0,3262.06,100,4664.45968351,1.0,200.0,1.0,8.91094,0.1
500.0,1,4664.45578489,57.4295112487,1.01067,4664.45578489,4664.48,5.50632e-10,2.20073e-05,57.4295112487,0.978641,0.00505543,0.005,0.00489521,200,199.995530858,3672.82,100,4664.45578489,1.00002,199.996161535,0.999591,8.22464,0.1
499.01,2,4654.6622748,9540.53906348,1.0,4654.6622748,4654.66,3.50449e-18,,9540.53906348,1.0,0.01,0.01,0.01,200,100.0,3252.47,100,4654.6622748,1.0,200.0,1.0,97.1861,0.1
500.0,1,4664.86201738,78.7743640413,1.0499,4664.86201738,4660.84,3.00237e-08,0.00119535,78.7743640413,0.782922,0.00526179,0.005,0.00392377,200,199.761302256,3668.85,100,4664.86201738,1.00099,199.802879259,0.997667,54.5789,0.1
500.0,2,4663.82394074,60.339901529,1.0,4663.82394074,4663.82,3.50449e-18,,60.339901529,1.0,0.01,0.01,0.01,200,100.0,3261.42,100,4663.82394074,1.0,200.0,1.0,7.72896,0.1
500.0,1,4665.0580642,59.4551480403,1.01229,4665.0580642,4664.47,8.24011e-10,3.29746e-05,59.4551480403,0.978455,0.00506038,0.005,0.00489122,200,199.993378656,3672.81,100,4665.0580642,1.00002,199.99549399,1.00022,7.67484,0.1
500.0,2,4663.5283976,54.0288075788,1.0,4663.5283976,4663.53,3.50449e-18,,54.0288075788,1.0,0.01,0.01,0.01,200,100.0,3260.87,100,4663.5283976,1.0,200.0,1.0,7.31358,0.1
500.0,1,4665.87761652,35.5252437125,1.008,4665.87761652,4664.72,3.18006e-10,1.2726e-05,35.5252437125,0.984061,0.00503888,0.005,0.00491918,200,199.99748315,3672.89,100,4665.87761652,1.00001,199.998354925,1.00023,6.74496,0.1
500.0,2,4665.09984746,61.9272581327,1.0,4665.09984746,4665.1,3.50449e-18,,61.9272581327,1.0,0.01,0.01,0.01,200,100.0,3262.95,100,4665.09984746,1.0,200.0,1.0,7.82996,0.1
500.0,1,4664.33571488,50.3845405667,1.01321,4664.33571488,4664.75,1.45082e-09,5.8007e-05,50.3845405667,0.968869,0.00506717,0.005,0.00484542,200,199.98845108,3673.05,100,4664.33571488,1.00004,199.9912981,0.999778,7.3917,0.1
500.0,2,4665.0596706,32.4041818774,1.0,4665.0596706,4665.06,3.50449e-18,,32.4041818774,1.0,0.01,0.01,0.01,200,100.0,3262.7,100,4665.0596706,1.0,200.0,1.0,5.66393,0.1
500.0,1,4663.97369192,114.524917788,1.01359,4663.97369192,4664.55,1.08572e-09,4.3427e-05,114.524917788,0.974121,0.00506804,0.005,0.00487072,200,199.991389314,3672.91,100,4663.97369192,1.00004,199.992108656,0.999978,8.48091,0.1
500.0,2,4664.42933778,40.1981438512,1.0,4664.42933778,4664.43,3.50449e-18,,40.1981438512,1.0,0.01,0.01,0.01,200,100.0,3262.06,100,4664.42933778,1.0,200.0,1.0,6.3084,0.1
500.0,1,4664.92646346,89.3694079663,1.01097,4664.92646346,4664.7,5.75513e-10,2.30529e-05,89.3694079663,0.981261,0.00505128,0.005,0.00490286,200,199.995464018,3673.07,100,4664.92646346,1.00002,199.996018489,1.0007,7.93194,0.1
500.0,2,4665.47497664,40.8378420646,1.0,4665.47497664,4665.47,3.50449e-18,,40.8378420646,1.0,0.01,0.01,0.01,200,100.0,3262.96,100,4665.47497664,1.0,200.0,1.0,6.35845,0.1
500.0,1,4664.56309643,35.8049401777,1.02041,4664.56309643,4665.04,6.42918e-10,2.57415e-05,35.8049401777,0.982905,0.00509961,0.005,0.00491216,200,199.994942975,3673.3,100,4664.56309643,1.00002,199.996233057,1.00048,6.16088,0.1
500.0,2,4663.52553085,66.751100117,1.0,4663.52553085,4663.53,3.50449e-18,,66.751100117,1.0,0.01,0.01,0.01,200,100.0,3261.38,100,4663.52553085,1.0,200.0,1.0,8.12918,0.1
496.59,1,4633.04656212,102095.64406,1.12206,4633.04656212,4658.73,2.3005e-07,0.00927262,102095.64406,0.35372,0.00558889,0.005,0.00176185,200,198.185460242,3663.83,100,4633.04656212,1.00666,198.676533142,1.00383,80.01,0.1
500.0,2,4665.03996759,47.3867331039,1.0,4665.03996759,4665.04,3.50449e-18,,47.3867331039,1.0,0.01,0.01,0.01,200,100.0,3262.82,100,4665.03996759,1.0,200.0,1.0,6.84931,0.1
500.0,1,4666.27113864,28.5209401501,1.0153,4666.27113864,4665.68,7.03825e-10,2.81736e-05,28.5209401501,0.98669,0.00507466,0.005,0.00493165,200,199.994349858,3674.06,100,4666.27113864,1.00002,199.995017176,1.00037,6.1416,0.1
500.0,2,4664.6666,38.763524431,1.0,4664.6666,4664.67,3.50449e-18,,38.763524431,1.0,0.01,0.01,0.01,200,100.0,3262.11,100,4664.6666,1.0,200.0,1.0,6.19483,0.1
500.0,1,4663.9450631,76.6725014854,1.01166,4663.9450631,4664.33,8.17642e-10,3.26969e-05,76.6725014854,0.97712,0.00505896,0.005,0.00488625,200,199.993467323,3672.56,100,4663.9450631,1.00002,199.995136379,0.999866,7.52252,0.1
500.0,2,4665.08345695,44.5086019199,1.0,4665.08345695,4665.08,3.50449e-18,,44.5086019199,1.0,0.01,0.01,0.01,200,100.0,3262.99,100,4665.08345695,1.0,200.0,1.0,6.63803,0.1
500.0,1,4664.94318548,34.1778801317,1.00938,4664.94318548,4665.03,5.47591e-10,2.18952e-05,34.1778801317,0.974885,0.00504788,0.005,0.00487536,200,199.995669233,3673.23,100,4664.94318548,1.00002,199.996399944,0.999808,6.2158,0.1
500.0,2,4665.64129145,56.2327149598,1.0,4665.64129145,4665.64,3.50449e-18,,56.2327149598,1.0,0.01,0.01,0.01,200,100.0,3263.01,100,4665.64129145,1.0,200.0,1.0,7.46124,0.1
500.0,1,4665.23131409,36.0527779061,1.01405,4665.23131409,4665.46,6.95025e-10,2.78183e-05,36.0527779061,0.98281,0.00506868,0.005,0.00491252,200,199.994499049,3673.64,100,4665.23131409,1.00002,199.996590672,1.00031,6.74108,0.1
500.0,2,4665.51058674,32.4302800009,1.0,4665.51058674,4665.51,3.50449e-18,,32.4302800009,1.0,0.01,0.01,0.01,200,100.0,3263.37,100,4665.51058674,1.0,200.0,1.0,5.66622,0.1
500.0,1,4664.79571513,59.6404038792,1.01226,4664.79571513,4665.17,5.33236e-10,2.13339e-05,59.6404038792,0.982695,0.00506079,0.005,0.00491297,200,199.995715497,3673.47,100,4664.79571513,1.00002,199.996948289,1.0001,6.73296,0.1
500.0,2,4664.68609857,61.0462958883,1.0,4664.68609857,4664.69,3.50449e-18,,61.0462958883,1.0,0.01,0.01,0.01,200,100.0,3262.34,100,4664.68609857,1.0,200.0,1.0,7.77404,0.1
500.0,1,4664.17024246,102.752676158,1.01079,4664.17024246,4664.46,1.4708e-09,5.8761e-05,102.752676158,0.931872,0.00505701,0.005,0.00466217,200,199.988260909,3672.83,100,4664.17024246,1.00003,199.993682107,0.999397,8.94426,0.1
500.0,2,4665.1395626,54.5345123111,1.0,4665.1395626,4665.14,3.50449e-18,,54.5345123111,1.0,0.01,0.01,0.01,200,100.0,3262.76,100,4665.1395626,1.0,200.0,1.0,7.34772,0.1
500.0,1,4664.32136639,68.4179286301,1.01386,4664.32136639,4664.76,1.11724e-09,4.46582e-05,68.4179286301,0.972789,0.00507109,0.005,0.00486565,200,199.991123059,3673.11,100,4664.32136639,1.00003,199.993276822,0.99965,7.743,0.1
500.0,2,4663.82784024,70.7082234457,1.0,4663.82784024,4663.83,3.50449e-18,,70.7082234457,1.0,0.01,0.01,0.01,200,100.0,3261.54,100,4663.82784024,1.0,200.0,1.0,8.36668,0.1
500.0,1,4664.68309822,48.9377857903,1.00925,4664.68309822,4664.28,6.21936e-10,2.48792e-05,48.9377857903,0.981194,0.00504606,0.005,0.0049058,200,199.99504877,3672.63,100,4664.68309822,1.00002,199.996018489,1.00004,7.65745,0.1
500.0,2,4665.97873252,24.2631986561,1.0,4665.97873252,4665.98,3.50449e-18,,24.2631986561,1.0,0.01,0.01,0.01,200,100.0,3263.94,100,4665.97873252,1.0,200.0,1.0,4.90112,0.1
500.0,1,4665.23684272,48.6815305955,1.00938,4665.23684272,4665.62,2.51591e-10,1.00639e-05,48.6815305955,0.987963,0.00504682,0.005,0.00493976,200,199.998031562,3674.05,100,4665.23684272,1.00001,199.998807914,1.00001,6.01,0.1
500.0,2,4664.32833848,57.0045773772,1.0,4664.32833848,4664.33,3.50449e-18,,57.0045773772,1.0,0.01,0.01,0.01,200,100.0,3262.04,100,4664.32833848,1.0,200.0,1.0,7.51231,0.1
500.0,1,4665.40429115,39.7525203618,1.01198,4665.40429115,4664.89,7.69952e-10,3.0799e-05,39.7525203618,0.976604,0.00505983,0.005,0.00488294,200,199.993902356,3673.31,100,4665.40429115,1.00003,199.994826451,1.00002,6.90908,0.1
500.0,2,4664.04328003,81.4853382239,1.0,4664.04328003,4664.04,3.50449e-18,,81.4853382239,1.0,0.01,0.01,0.01,200,100.0,3261.85,100,4664.04328003,1.0,200.0,1.0,8.98167,0.1
500.0,1,4663.87894757,81.2370349128,1.00854,4663.87894757,4664.0,1.06869e-09,4.26718e-05,81.2370349128,0.972012,0.00504715,0.005,0.00486436,200,199.991514262,3672.43,100,4663.87894757,1.00003,199.994063554,0.999116,8.88791,0.1
500.0,2,4663.76897273,69.962910649,1.0,4663.76897273,4663.77,3.50449e-18,,69.962910649,1.0,0.01,0.01,0.01,200,100.0,3261.59,100,4663.76897273,1.0,200.0,1.0,8.32246,0.1
500.0,1,4663.72245354,61.1569661053,1.00993,4663.72245354,4663.77,9.31243e-10,3.71572e-05,61.1569661053,0.977896,0.00505592,0.005,0.00489556,200,199.992519761,3672.27,100,4663.72245354,1.00002,199.995136379,0.998758,8.00514,0.1
500.0,2,4665.02426199,57.0839208713,1.0,4665.02426199,4665.02,3.50449e-18,,57.0839208713,1.0,0.01,0.01,0.01,200,100.0,3262.55,100,4665.02426199,1.0,200.0,1.0,7.5175,0.1
500.0,1,4666.32822603,36.2079526962,1.01265,4666.32822603,4665.69,4.32766e-10,1.73272e-05,36.2079526962,0.98668,0.00506084,0.005,0.00493105,200,199.996593456,3673.99,100,4666.32822603,1.00001,199.99756816,1.00048,6.80314,0.1
500.0,2,4664.7465004,45.0834289063,1.0,4664.7465004,4664.75,3.50449e-18,,45.0834289063,1.0,0.01,0.01,0.01,200,100.0,3262.2,100,4664.7465004,1.0,200.0,1.0,6.68079,0.1
500.0,1,4664.5839505,44.573508571,1.01054,4664.5839505,4664.68,6.59226e-10,2.63484e-05,44.573508571,0.979898,0.0050547,0.005,0.00490141,200,199.994820993,3672.92,100,4664.5839505,1.00002,199.995970807,0.999609,6.64406,0.1
500.0,2,4664.05472406,78.3002005701,1.0,4664.05472406,4664.05,3.50449e-18,,78.3002005701,1.0,0.01,0.01,0.01,200,100.0,3261.3,100,4664.05472406,1.0,200.0,1.0,8.80437,0.1
500.0,1,4665.63027734,41.0785740727,1.00821,4665.63027734,4664.86,5.57033e-10,2.22777e-05,41.0785740727,0.983637,0.00504145,0.005,0.00491859,200,199.995506841,3672.96,100,4665.63027734,1.00002,199.996328421,0.999918,7.68356,0.1
500.0,2,4665.70950027,45.728168654,1.0,4665.70950027,4665.71,3.50449e-18,,45.728168654,1.0,0.01,0.01,0.01,200,100.0,3263.54,100,4665.70950027,1.0,200.0,1.0,6.72836,0.1
500.0,1,4664.06095731,90.7097287041,1.02236,4664.06095731,4664.93,2.132e-09,8.52637e-05,90.7097287041,0.945608,0.0051123,0.005,0.00472848,200,199.983029938,3673.05,100,4664.06095731,1.00005,199.990868985,0.999906,8.10318,0.1
500.0,2,4663.9821281,93.9197073714,1.0,4663.9821281,4663.98,3.50449e-18,,93.9197073714,1.0,0.01,0.01,0.01,200,100.0,3261.62,100,4663.9821281,1.0,200.0,1.0,9.64261,0.1
500.0,1,4665.37089112,41.9098799841,1.01733,4665.37089112,4664.71,1.15107e-09,4.60015e-05,41.9098799841,0.974272,0.00508893,0.005,0.00487354,200,199.990877921,3673.07,100,4665.37089112,1.00004,199.99136962,0.999553,8.15635,0.1
500.0,2,4665.72944318,41.0511308573,1.0,4665.72944318,4665.73,3.50449e-18,,41.0511308573,1.0,0.01,0.01,0.01,200,100.0,3263.37,100,4665.72944318,1.0,200.0,1.0,6.37501,0.1
500.0,1,4665.40363011,51.8211562599,1.00735,4665.40363011,4665.59,5.41995e-10,2.16667e-05,51.8211562599,0.976196,0.00503828,0.005,0.00488245,200,199.995672529,3672.96,100,4665.40363011,1.00001,199.997305906,0.999699,6.73391,0.1
500.0,2,4665.60577793,47.1482798972,1.0,4665.60577793,4665.61,3.50449e-18,,47.1482798972,1.0,0.01,0.01,0.01,200,100.0,3263.36,100,4665.60577793,1.0,200.0,1.0,6.83205,0.1
500.0,1,4665.22463684,48.0961188013,1.00764,4665.22463684,4665.43,4.37579e-10,1.75086e-05,48.0961188013,0.980753,0.00503741,0.005,0.00490301,200,199.996525285,3673.78,100,4665.22463684,1.00001,199.997997304,1.00015,6.83221,0.1
500.0,2,4664.03176055,68.9319171879,1.0,4664.03176055,4664.03,3.50449e-18,,68.9319171879,1.0,0.01,0.01,0.01,200,100.0,3261.69,100,4664.03176055,1.0,200.0,1.0,8.26093,0.1
500.0,1,4664.87857317,45.8767760941,1.01327,4664.87857317,4664.48,8.00554e-10,3.1995e-05,45.8767760941,0.98008,0.0050685,0.005,0.00490248,200,199.99361105,3672.69,100,4664.87857317,1.00002,199.995088698,0.999576,7.51582,0.1
500.0,2,4664.89116913,33.4080203552,1.0,4664.89116913,4664.89,3.50449e-18,,33.4080203552,1.0,0.01,0.01,0.01,200,100.0,3262.67,100,4664.89116913,1.0,200.0,1.0,5.751,0.1
500.0,1,4665.4048354,48.3063759977,1.00588,4665.4048354,4665.16,2.70842e-10,1.08396e-05,48.3063759977,0.985695,0.00502803,0.005,0.00492713,200,199.997889472,3673.58,100,4665.4048354,1.0,199.999117855,1.00027,6.34573,0.1
500.0,2,4663.64873424,72.8049854921,1.0,4663.64873424,4663.65,3.50449e-18,,72.8049854921,1.0,0.01,0.01,0.01,200,100.0,3261.29,100,4663.64873424,1.0,200.0,1.0,8.4898,0.1
500.0,1,4664.95047707,47.4374288242,1.01512,4664.95047707,4664.33,1.21282e-09,4.84657e-05,47.4374288242,0.973243,0.00507807,0.005,0.00486858,200,199.990291007,3672.69,100,4664.95047707,1.00004,199.992776178,0.999515,7.67378,0.1
500.0,2,4664.4128197,76.2956733879,1.0,4664.4128197,4664.41,3.50449e-18,,76.2956733879,1.0,0.01,0.01,0.01,200,100.0,3261.97,100,4664.4128197,1.0,200.0,1.0,8.69095,0.1
500.0,1,4664.33012681,86.3016950361,1.00933,4664.33012681,4664.4,6.97419e-10,2.78606e-05,86.3016950361,0.970664,0.0050499,0.005,0.00485647,200,199.99444857,3672.72,100,4664.33012681,1.00002,199.996209216,0.999353,8.86851,0.1
500.0,2,4664.34739707,90.2993150976,1.0,4664.34739707,4664.35,3.50449e-18,,90.2993150976,1.0,0.01,0.01,0.01,200,100.0,3262.04,100,4664.34739707,1.0,200.0,1.0,9.45497,0.1
500.0,1,4665.50901908,74.8765195732,1.01183,4665.50901908,4664.97,1.68607e-09,6.73222e-05,74.8765195732,0.953719,0.00506367,0.005,0.00477286,200,199.986609454,3673.23,100,4665.50901908,1.00004,199.991989457,0.999106,8.96066,0.1
500.0,2,4664.63746593,65.2821112561,1.0,4664.63746593,4664.64,3.50449e-18,,65.2821112561,1.0,0.01,0.01,0.01,200,100.0,3262.46,100,4664.63746593,1.0,200.0,1.0,8.03921,0.1
500.0,1,4665.38287046,51.4845321007,1.00703,4665.38287046,4665.03,3.24046e-10,1.29745e-05,51.4845321007,0.987181,0.00503269,0.005,0.0049335,200,199.997424281,3673.47,100,4665.38287046,1.00001,199.997091336,1.00049,7.57983,0.1
500.0,2,4665.7648024,37.4798696733,1.0,4665.7648024,4665.76,3.50449e-18,,37.4798696733,1.0,0.01,0.01,0.01,200,100.0,3263.62,100,4665.7648024,1.0,200.0,1.0,6.09141,0.1
500.0,1,4665.35277247,43.9725335452,1.01552,4665.35277247,4665.58,8.26697e-10,3.30787e-05,43.9725335452,0.986716,0.00507676,0.005,0.00493277,200,199.993396322,3673.93,100,4665.35277247,1.00002,199.995207901,1.00016,6.33548,0.1
500.0,2,4665.21808973,41.2130716138,1.0,4665.21808973,4665.22,3.50449e-18,,41.2130716138,1.0,0.01,0.01,0.01,200,100.0,3262.95,100,4665.21808973,1.0,200.0,1.0,6.38758,0.1
500.0,1,4664.26381228,79.0142024754,1.01247,4664.26381228,4664.77,7.20578e-10,2.88419e-05,79.0142024754,0.973195,0.0050607,0.005,0.00486439,200,199.994246922,3673.11,100,4664.26381228,1.00002,199.99549399,1.00032,7.64743,0.1
500.0,2,4664.8230633,73.4296578171,1.0,4664.8230633,4664.82,3.50449e-18,,73.4296578171,1.0,0.01,0.01,0.01,200,100.0,3262.55,100,4664.8230633,1.0,200.0,1.0,8.52617,0.1
