ESSClassic,MaxVanillaIw,VarNormIw,MinVanillaIw,VarRet,VarVanillaIw,BatchSize,Delta,AvgEpLen,AvgNormIw,VanillaAvgRet,J,AvgDiscRet,AvgVanillaIw,MinNormIw,VarDiscRet,Bound,EpsThisIter,VarJ,eRenyi2,IterType,AvgRet,MaxNormIw,ESSRenyi
400.0,1.0,5.4346e-20,1.0,60.6365828709,,500,0.9,500.0,0.0025,72.3796764785,77.918,72.3796764785,1.0,0.0025,60.6365828709,76.4162,100,9.70805,1.0,2,72.3796764785,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,99.2563047607,,500,0.9,500.0,0.002,78.2533031244,77.9851,78.2533031244,1.0,0.002,99.2563047607,76.6418,100,9.75027,1.0,1,78.2533031244,0.002,500.0
100.0,1.0,3.50449e-18,1.0,28.92077067,,500,0.9,500.0,0.01,73.8475825901,73.8476,73.8475825901,1.0,0.01,28.92077067,71.0784,100,5.35085,1.0,2,73.8475825901,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,100.153656745,,500,0.9,500.0,0.005,78.0142793017,75.9309,78.0142793017,1.0,0.005,100.153656745,73.8237,100,8.26028,1.0,2,78.0142793017,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,159.229708889,,500,0.9,500.0,0.00333333,73.306958054,75.0563,73.306958054,1.0,0.00333333,159.229708889,73.3357,100,9.97817,1.0,2,73.306958054,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,131.149325239,,500,0.9,500.0,0.0025,67.1851816523,73.0885,67.1851816523,1.0,0.0025,131.149325239,71.5985,100,10.8972,1.0,2,67.1851816523,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,135.271710893,,500,0.9,500.0,0.002,79.2711069027,74.325,79.2711069027,1.0,0.002,135.271710893,72.9301,100,11.3092,1.0,1,79.2711069027,0.002,500.0
100.0,1.0,3.50449e-18,1.0,212.227230798,,500,0.9,500.0,0.01,74.5106516586,74.5107,74.5106516586,1.0,0.01,212.227230798,71.3631,100,14.495,1.0,2,74.5106516586,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,44.5421060686,,500,0.9,500.0,0.005,78.3029394531,76.4068,78.3029394531,1.0,0.005,44.5421060686,74.1811,100,11.4322,1.0,2,78.3029394531,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,229.095440315,,500,0.9,500.0,0.00333333,71.8484645899,74.8874,71.8484645899,1.0,0.00333333,229.095440315,73.0568,100,12.9364,1.0,2,71.8484645899,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,58.3254204906,,500,0.9,500.0,0.0025,80.3419589079,76.251,80.3419589079,1.0,0.0025,58.3254204906,74.6657,100,12.0634,1.0,2,80.3419589079,0.0025,500.0
500.000006643,1.0,4.46717e-19,0.999999,144.195625163,7.78607e-14,500,0.9,500.0,0.002,78.8440034642,76.7696,78.8440034642,1.0,0.002,144.195625163,75.3517,100,12.085,1.0,1,78.8440034642,0.002,500.0
100.0,1.0,3.50449e-18,1.0,114.316491833,,500,0.9,500.0,0.01,79.9452884148,79.9453,79.9452884148,1.0,0.01,114.316491833,76.9899,100,10.6383,1.0,2,79.9452884148,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,104.11346506,,500,0.9,500.0,0.005,78.3813620171,79.1633,78.3813620171,1.0,0.005,104.11346506,77.0044,100,10.4276,1.0,2,78.3813620171,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,104.925046201,,500,0.9,500.0,0.00333333,72.0258744506,76.7842,72.0258744506,1.0,0.00333333,104.925046201,75.0214,100,10.8828,1.0,2,72.0258744506,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,40.2874380276,,500,0.9,500.0,0.0025,77.3808773066,76.9333,77.3808773066,1.0,0.0025,40.2874380276,75.4067,100,9.94306,1.0,2,77.3808773066,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,56.014047167,,500,0.9,500.0,0.002,84.4098077323,78.4286,84.4098077323,1.0,0.002,56.014047167,77.0428,100,9.9562,1.0,1,84.4098077323,0.002,500.0
100.0,1.0,3.50449e-18,1.0,107.542351028,,500,0.9,500.0,0.01,80.196876242,80.1969,80.196876242,1.0,0.01,107.542351028,77.1257,100,10.3183,1.0,2,80.196876242,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,246.170969546,,500,0.9,500.0,0.005,78.9371331154,79.567,78.9371331154,1.0,0.005,246.170969546,77.3954,100,13.2471,1.0,2,78.9371331154,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,124.664560443,,500,0.9,500.0,0.00333333,73.8365709711,77.6569,73.8365709711,1.0,0.00333333,124.664560443,75.8837,100,12.8618,1.0,2,73.8365709711,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,119.747900365,,500,0.9,500.0,0.0025,81.1740269658,78.5362,81.1740269658,1.0,0.0025,119.747900365,76.9882,100,12.4911,1.0,2,81.1740269658,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,50.4828547622,,500,0.9,500.0,0.002,83.0073998502,79.4304,83.0073998502,1.0,0.002,50.4828547622,78.0459,100,11.748,1.0,1,83.0073998502,0.002,500.0
100.0,1.0,3.50449e-18,1.0,81.5683867625,,500,0.9,500.0,0.01,72.4339455918,72.4339,72.4339455918,1.0,0.01,81.5683867625,69.6268,100,8.98625,1.0,2,72.4339455918,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,64.7978942604,,500,0.9,500.0,0.005,79.169209055,75.8016,79.169209055,1.0,0.005,64.7978942604,73.6446,100,9.15381,1.0,2,79.169209055,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,141.450420642,,500,0.9,500.0,0.00333333,73.8806479378,75.1613,73.8806479378,1.0,0.00333333,141.450420642,73.387,100,10.1666,1.0,2,73.8806479378,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,77.954326567,,500,0.9,500.0,0.0025,79.6308057812,76.2786,79.6308057812,1.0,0.0025,77.954326567,74.7421,100,10.0279,1.0,2,79.6308057812,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,207.419185741,,500,0.9,500.0,0.002,67.3772655787,74.4984,67.3772655787,1.0,0.002,207.419185741,73.124,100,11.5842,1.0,1,67.3772655787,0.002,500.0
100.0,1.0,3.50449e-18,1.0,89.6855058555,,500,0.9,500.0,0.01,72.6579951397,72.658,72.6579951397,1.0,0.01,89.6855058555,69.7899,100,9.42277,1.0,2,72.6579951397,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,229.430152957,,500,0.9,500.0,0.005,72.7459144132,72.702,72.7459144132,1.0,0.005,229.430152957,70.5437,100,12.5684,1.0,2,72.7459144132,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,90.9797233128,,500,0.9,500.0,0.00333333,78.1264773591,74.5101,78.1264773591,1.0,0.00333333,90.9797233128,72.731,100,11.911,1.0,2,78.1264773591,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,22.2430465785,,500,0.9,500.0,0.0025,83.3009535645,76.7078,83.3009535645,1.0,0.0025,22.2430465785,75.1671,100,11.2427,1.0,2,83.3009535645,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,51.8096064987,,500,0.9,500.0,0.002,79.6165862851,77.2896,79.6165862851,1.0,0.002,51.8096064987,75.9115,100,10.6175,1.0,1,79.6165862851,0.002,500.0
100.0,1.0,3.50449e-18,1.0,25.6924056534,,500,0.9,500.0,0.01,74.9730131446,74.973,74.9730131446,1.0,0.01,25.6924056534,72.1682,100,5.04336,1.0,2,74.9730131446,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,92.4145627138,,500,0.9,500.0,0.005,73.455882864,74.2144,73.455882864,1.0,0.005,92.4145627138,72.1413,100,7.68364,1.0,2,73.455882864,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,101.911444674,,500,0.9,500.0,0.00333333,78.9779674539,75.8023,78.9779674539,1.0,0.00333333,101.911444674,74.0292,100,8.83358,1.0,2,78.9779674539,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,158.25149012,,500,0.9,500.0,0.0025,74.702115261,75.5272,74.702115261,1.0,0.0025,158.25149012,73.9655,100,9.89537,1.0,2,74.702115261,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,88.2429430992,,500,0.9,500.0,0.002,79.4796512694,76.3177,79.4796512694,1.0,0.002,88.2429430992,74.9209,100,9.91495,1.0,1,79.4796512694,0.002,500.0
100.0,1.0,3.50449e-18,1.0,128.254141809,,500,0.9,500.0,0.01,73.734006318,73.734,73.734006318,1.0,0.01,128.254141809,70.5182,100,11.2682,1.0,2,73.734006318,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,109.057373086,,500,0.9,500.0,0.005,77.6243636959,75.6792,77.6243636959,1.0,0.005,109.057373086,73.4053,100,11.0115,1.0,2,77.6243636959,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,110.155403806,,500,0.9,500.0,0.00333333,80.8403573699,77.3996,80.8403573699,1.0,0.00333333,110.155403806,75.5429,100,11.0953,1.0,2,80.8403573699,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,92.3294555859,,500,0.9,500.0,0.0025,74.3706435787,76.6423,74.3706435787,1.0,0.0025,92.3294555859,75.0344,100,10.8121,1.0,2,74.3706435787,0.0025,500.0
500.000006643,1.0,3.79145e-19,0.999999,118.458724457,9.31395e-14,500,0.9,500.0,0.002,74.8051451653,76.2749,74.8051451653,1.0,0.002,118.458724457,74.8368,100,10.8405,1.0,1,74.8051451653,0.002,500.0
100.0,1.0,3.50449e-18,1.0,139.277913331,,500,0.9,500.0,0.01,79.644086114,79.6441,79.644086114,1.0,0.01,139.277913331,76.5828,100,11.7424,1.0,2,79.644086114,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,117.562794215,,500,0.9,500.0,0.005,78.6666411265,79.1554,78.6666411265,1.0,0.005,117.562794215,76.9429,100,11.2861,1.0,2,78.6666411265,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,93.7297931604,,500,0.9,500.0,0.00333333,78.0351377765,78.782,78.0351377765,1.0,0.00333333,93.7297931604,76.9755,100,10.7762,1.0,2,78.0351377765,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,76.0524830768,,500,0.9,500.0,0.0025,78.5183489161,78.7161,78.5183489161,1.0,0.0025,76.0524830768,77.1516,100,10.2923,1.0,2,78.5183489161,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,44.4252375315,,500,0.9,500.0,0.002,68.6139078626,76.6956,68.6139078626,1.0,0.002,44.4252375315,75.2964,100,10.4819,1.0,1,68.6139078626,0.002,500.0
100.0,1.0,3.50449e-18,1.0,200.790018044,,500,0.9,500.0,0.01,75.5483362358,75.5483,75.5483362358,1.0,0.01,200.790018044,72.542,100,14.099,1.0,2,75.5483362358,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,173.116038281,,500,0.9,500.0,0.005,73.3362373107,74.4423,73.3362373107,1.0,0.005,173.116038281,72.3094,100,13.6494,1.0,2,73.3362373107,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,221.833180828,,500,0.9,500.0,0.00333333,71.4565648529,73.4471,71.4565648529,1.0,0.00333333,221.833180828,71.6785,100,14.1206,1.0,2,71.4565648529,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,112.925287814,,500,0.9,500.0,0.0025,71.6325842278,72.9934,71.6325842278,1.0,0.0025,112.925287814,71.4618,100,13.3458,1.0,2,71.6325842278,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,83.4700942886,,500,0.9,500.0,0.002,78.5272812723,74.1002,78.5272812723,1.0,0.002,83.4700942886,72.7303,100,12.8029,1.0,1,78.5272812723,0.002,500.0
100.0,1.0,3.50449e-18,1.0,55.2308383963,,500,0.9,500.0,0.01,77.7888371712,77.7888,77.7888371712,1.0,0.01,55.2308383963,74.6803,100,7.39449,1.0,2,77.7888371712,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,77.5144672433,,500,0.9,500.0,0.005,73.8631963387,75.826,73.8631963387,1.0,0.005,77.5144672433,73.6279,100,8.34036,1.0,2,73.8631963387,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,77.6807880603,,500,0.9,500.0,0.00333333,74.1986354282,75.2836,74.1986354282,1.0,0.00333333,77.6807880603,73.4888,100,8.52042,1.0,2,74.1986354282,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,103.499346055,,500,0.9,500.0,0.0025,83.6388418831,77.3724,83.6388418831,1.0,0.0025,103.499346055,75.8181,100,9.65162,1.0,2,83.6388418831,0.0025,500.0
499.999884572,1.0,8.99953e-19,0.999998,154.701596433,2.22874e-13,500,0.9,500.0,0.002,81.5593925033,78.2098,81.5593925033,1.0,0.002,154.701596433,76.805,100,10.3903,1.0,1,81.5593925033,0.002,500.0
100.0,1.0,3.50449e-18,1.0,130.900399002,,500,0.9,500.0,0.01,77.0415866879,77.0416,77.0415866879,1.0,0.01,130.900399002,74.0198,100,11.3838,1.0,2,77.0415866879,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,102.475549265,,500,0.9,500.0,0.005,75.5736144935,76.3076,75.5736144935,1.0,0.005,102.475549265,74.0934,100,10.7731,1.0,2,75.5736144935,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,102.764143043,,500,0.9,500.0,0.00333333,81.3477892509,77.9877,81.3477892509,1.0,0.00333333,102.764143043,76.1798,100,10.8134,1.0,2,81.3477892509,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,66.7386208173,,500,0.9,500.0,0.0025,74.6054451005,77.1421,74.6054451005,1.0,0.0025,66.7386208173,75.5764,100,10.3131,1.0,2,74.6054451005,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,53.7916350765,,500,0.9,500.0,0.002,79.0859002386,77.5309,79.0859002386,1.0,0.002,53.7916350765,76.1305,100,9.81549,1.0,1,79.0859002386,0.002,500.0
100.0,1.0,3.50449e-18,1.0,107.44707024,,500,0.9,500.0,0.01,81.4583380854,81.4583,81.4583380854,1.0,0.01,107.44707024,78.3321,100,10.3137,1.0,2,81.4583380854,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,81.1167013896,,500,0.9,500.0,0.005,78.6878834649,80.0731,78.6878834649,1.0,0.005,81.1167013896,77.8625,100,9.76002,1.0,2,78.6878834649,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,81.164392797,,500,0.9,500.0,0.00333333,81.3412975754,80.4958,81.3412975754,1.0,0.00333333,81.164392797,78.6909,100,9.52087,1.0,2,81.3412975754,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,100.705671762,,500,0.9,500.0,0.0025,77.7292383982,79.8042,77.7292383982,1.0,0.0025,100.705671762,78.2411,100,9.71314,1.0,2,77.7292383982,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,121.788781094,,500,0.9,500.0,0.002,74.3660759541,78.7166,74.3660759541,1.0,0.002,121.788781094,77.3185,100,10.2138,1.0,1,74.3660759541,0.002,500.0
100.0,1.0,3.50449e-18,1.0,26.4464187957,,500,0.9,500.0,0.01,83.8709164673,83.8709,83.8709164673,1.0,0.01,26.4464187957,80.9319,100,5.11683,1.0,2,83.8709164673,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,83.1237474661,,500,0.9,500.0,0.005,76.1665325402,80.0187,76.1665325402,1.0,0.005,83.1237474661,77.9405,100,8.31123,1.0,2,76.1665325402,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,111.574422757,,500,0.9,500.0,0.00333333,75.8933573197,78.6436,75.8933573197,1.0,0.00333333,111.574422757,76.9438,100,9.30873,1.0,2,75.8933573197,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,178.201200256,,500,0.9,500.0,0.0025,75.7069228719,77.9094,75.7069228719,1.0,0.0025,178.201200256,76.3601,100,10.5219,1.0,2,75.7069228719,0.0025,500.0
500.000250783,1.0,9.19073e-19,0.999999,49.0331804556,2.13177e-13,500,0.9,500.0,0.002,78.743611281,78.0763,78.743611281,1.0,0.002,49.0331804556,76.6657,100,9.91912,1.0,1,78.743611281,0.002,500.0
100.0,1.0,3.50449e-18,1.0,114.224171275,,500,0.9,500.0,0.01,77.3966751071,77.3967,77.3966751071,1.0,0.01,114.224171275,74.4612,100,10.634,1.0,2,77.3966751071,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,256.500024057,,500,0.9,500.0,0.005,66.5241650682,71.9604,66.5241650682,1.0,0.005,256.500024057,69.7533,100,14.5966,1.0,2,66.5241650682,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,108.348852835,,500,0.9,500.0,0.00333333,75.9534624217,73.2914,75.9534624217,1.0,0.00333333,108.348852835,71.4893,100,13.4662,1.0,2,75.9534624217,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,73.8813113604,,500,0.9,500.0,0.0025,72.2061984248,73.0201,72.2061984248,1.0,0.0025,73.8813113604,71.4594,100,12.4302,1.0,2,72.2061984248,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,121.467281904,,500,0.9,500.0,0.002,76.6955722374,73.7552,76.6955722374,1.0,0.002,121.467281904,72.3593,100,12.2401,1.0,1,76.6955722374,0.002,500.0
100.0,1.0,3.50449e-18,1.0,23.1559415728,,500,0.9,500.0,0.01,79.7403237386,79.7403,79.7403237386,1.0,0.01,23.1559415728,76.7463,100,4.78794,1.0,2,79.7403237386,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,147.108510096,,500,0.9,500.0,0.005,77.532643691,78.6365,77.532643691,1.0,0.005,147.108510096,76.4873,100,9.24659,1.0,2,77.532643691,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,187.866452104,,500,0.9,500.0,0.00333333,69.8860112204,75.7197,69.8860112204,1.0,0.00333333,187.866452104,73.9649,100,11.6624,1.0,2,69.8860112204,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,175.043586889,,500,0.9,500.0,0.0025,78.3175151907,76.3691,78.3175151907,1.0,0.0025,175.043586889,74.7968,100,12.1077,1.0,2,78.3175151907,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,97.8713608933,,500,0.9,500.0,0.002,84.0644493887,77.9082,84.0644493887,1.0,0.002,97.8713608933,76.5019,100,12.0885,1.0,1,84.0644493887,0.002,500.0
100.0,1.0,3.50449e-18,1.0,67.4246489856,,500,0.9,500.0,0.01,78.0517642754,78.0518,78.0517642754,1.0,0.01,67.4246489856,75.1012,100,8.17009,1.0,2,78.0517642754,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,129.083529798,,500,0.9,500.0,0.005,76.0433995943,77.0476,76.0433995943,1.0,0.005,129.083529798,74.8471,100,9.91362,1.0,2,76.0433995943,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,65.1267032079,,500,0.9,500.0,0.00333333,80.0093094252,78.0348,80.0093094252,1.0,0.00333333,65.1267032079,76.2265,100,9.43192,1.0,2,80.0093094252,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,126.459853742,,500,0.9,500.0,0.0025,72.7307198716,76.7088,72.7307198716,1.0,0.0025,126.459853742,75.1427,100,10.1634,1.0,2,72.7307198716,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,197.925500993,,500,0.9,500.0,0.002,75.3115760565,76.4294,75.3115760565,1.0,0.002,197.925500993,75.0065,100,11.0516,1.0,1,75.3115760565,0.002,500.0
100.0,1.0,3.50449e-18,1.0,130.45649119,,500,0.9,500.0,0.01,76.2279551382,76.228,76.2279551382,1.0,0.01,130.45649119,73.2405,100,11.3645,1.0,2,76.2279551382,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,123.396183802,,500,0.9,500.0,0.005,74.9829502178,75.6055,74.9829502178,1.0,0.005,123.396183802,73.4413,100,11.227,1.0,2,74.9829502178,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,104.728768571,,500,0.9,500.0,0.00333333,78.9225959804,76.7112,78.9225959804,1.0,0.00333333,104.728768571,74.9441,100,11.0016,1.0,2,78.9225959804,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,192.573294189,,500,0.9,500.0,0.0025,75.1912858593,76.3312,75.1912858593,1.0,0.0025,192.573294189,74.8009,100,11.7844,1.0,2,75.1912858593,0.0025,500.0
499.999945607,1.0,4.82568e-19,0.999999,80.9417823628,1.2055e-13,500,0.9,500.0,0.002,80.7327449265,77.2115,80.7327449265,1.0,0.002,80.9417823628,75.759,100,11.4116,1.0,1,80.7327449265,0.002,500.0
100.0,1.0,3.50449e-18,1.0,105.667198946,,500,0.9,500.0,0.01,71.52777688,71.5278,71.52777688,1.0,0.01,105.667198946,68.4681,100,10.2279,1.0,2,71.52777688,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,57.5538984864,,500,0.9,500.0,0.005,81.1758075004,76.3518,81.1758075004,1.0,0.005,57.5538984864,74.1709,100,10.2013,1.0,2,81.1758075004,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,89.676893822,,500,0.9,500.0,0.00333333,79.4220176275,77.3752,79.4220176275,1.0,0.00333333,89.676893822,75.5836,100,10.0531,1.0,2,79.4220176275,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,121.47333138,,500,0.9,500.0,0.0025,75.8506832723,76.9941,75.8506832723,1.0,0.0025,121.47333138,75.4425,100,10.3102,1.0,2,75.8506832723,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,291.171219252,,500,0.9,500.0,0.002,71.1173132414,75.8187,71.1173132414,1.0,0.002,291.171219252,74.431,100,12.1744,1.0,1,71.1173132414,0.002,500.0
100.0,1.0,3.50449e-18,1.0,93.1126954846,,500,0.9,500.0,0.01,69.1068056132,69.1068,69.1068056132,1.0,0.01,93.1126954846,66.2444,100,9.60112,1.0,2,69.1068056132,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,71.09837628,,500,0.9,500.0,0.005,82.6347763804,75.8708,82.6347763804,1.0,0.005,71.09837628,73.765,100,11.271,1.0,2,82.6347763804,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,100.314203046,,500,0.9,500.0,0.00333333,74.6773845216,75.473,74.6773845216,1.0,0.00333333,100.314203046,73.7536,100,10.8679,1.0,2,74.6773845216,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,98.6431594241,,500,0.9,500.0,0.0025,78.2674559379,76.1716,78.2674559379,1.0,0.0025,98.6431594241,74.6826,100,10.6987,1.0,2,78.2674559379,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,196.120931261,,500,0.9,500.0,0.002,79.9319235321,76.9237,79.9319235321,1.0,0.002,196.120931261,75.5322,100,11.518,1.0,1,79.9319235321,0.002,500.0
100.0,1.0,3.50449e-18,1.0,59.7562989176,,500,0.9,500.0,0.01,72.5006430972,72.5006,72.5006430972,1.0,0.01,59.7562989176,69.6559,100,7.69147,1.0,2,72.5006430972,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,87.5652421827,,500,0.9,500.0,0.005,76.9881707319,74.7444,76.9881707319,1.0,0.005,87.5652421827,72.5439,100,8.82942,1.0,2,76.9881707319,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,90.4953693525,,500,0.9,500.0,0.00333333,76.0514664323,75.1801,76.0514664323,1.0,0.00333333,90.4953693525,73.3834,100,9.06728,1.0,2,76.0514664323,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,107.655514101,,500,0.9,500.0,0.0025,77.3940072829,75.7336,77.3940072829,1.0,0.0025,107.655514101,74.1776,100,9.44592,1.0,2,77.3940072829,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,139.996352574,,500,0.9,500.0,0.002,74.462108055,75.4793,74.462108055,1.0,0.002,139.996352574,74.0876,100,9.96786,1.0,1,74.462108055,0.002,500.0
100.0,1.0,3.50449e-18,1.0,48.5517280211,,500,0.9,500.0,0.01,77.1836005781,77.1836,77.1836005781,1.0,0.01,48.5517280211,74.2892,100,6.93298,1.0,2,77.1836005781,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,111.352522407,,500,0.9,500.0,0.005,71.9077971188,74.5457,71.9077971188,1.0,0.005,111.352522407,72.4426,100,9.27961,1.0,2,71.9077971188,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,60.1793522049,,500,0.9,500.0,0.00333333,75.8406523748,74.9774,75.8406523748,1.0,0.00333333,60.1793522049,73.2371,100,8.81131,1.0,2,75.8406523748,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,75.1733970184,,500,0.9,500.0,0.0025,80.1245105701,76.2641,80.1245105701,1.0,0.0025,75.1733970184,74.7229,100,9.04446,1.0,2,80.1245105701,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,71.2380642709,,500,0.9,500.0,0.002,82.4796994131,77.5073,82.4796994131,1.0,0.002,71.2380642709,76.1115,100,9.25896,1.0,1,82.4796994131,0.002,500.0
100.0,1.0,3.50449e-18,1.0,58.3425893913,,500,0.9,500.0,0.01,72.3283262315,72.3283,72.3283262315,1.0,0.01,58.3425893913,69.4837,100,7.59995,1.0,2,72.3283262315,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,218.133229048,,500,0.9,500.0,0.005,67.5943344723,69.9613,67.5943344723,1.0,0.005,218.133229048,67.9499,100,11.9356,1.0,2,67.5943344723,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,149.634729576,,500,0.9,500.0,0.00333333,77.2192344553,72.3806,77.2192344553,1.0,0.00333333,149.634729576,70.633,100,12.4923,1.0,2,77.2192344553,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,79.2317630917,,500,0.9,500.0,0.0025,70.9400958716,72.0205,70.9400958716,1.0,0.0025,79.2317630917,70.507,100,11.7065,1.0,2,70.9400958716,0.0025,500.0
500.000006643,1.0,5.43187e-20,1.0,162.428042769,,500,0.9,500.0,0.002,77.3116747234,73.0787,77.3116747234,1.0,0.002,162.428042769,71.6951,100,12.0944,1.0,1,77.3116747234,0.002,500.0
100.0,1.0,3.50449e-18,1.0,119.311109441,,500,0.9,500.0,0.01,79.4871407241,79.4871,79.4871407241,1.0,0.01,119.311109441,76.4854,100,10.8682,1.0,2,79.4871407241,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,68.5808444898,,500,0.9,500.0,0.005,78.7977469348,79.1424,78.7977469348,1.0,0.005,68.5808444898,77.0199,100,9.65015,1.0,2,78.7977469348,0.005,500.0
299.999969474,1.0,5.43914e-20,1.0,66.0023931826,,500,0.9,500.0,0.00333333,74.8519097873,77.7123,74.8519097873,1.0,0.00333333,66.0023931826,75.9012,100,9.37844,1.0,2,74.8519097873,0.00333333,500.0
400.0,1.0,5.4346e-20,1.0,66.4174830687,,500,0.9,500.0,0.0025,80.0364889193,78.2933,80.0364889193,1.0,0.0025,66.4174830687,76.7249,100,9.13332,1.0,2,80.0364889193,0.0025,500.0
500.000006643,1.0,7.87622e-20,1.0,161.032379315,1.22458e-14,500,0.9,500.0,0.002,74.2437005227,77.4834,74.2437005227,1.0,0.002,161.032379315,76.0806,100,10.0619,1.0,1,74.2437005227,0.002,500.0
100.0,1.0,3.50449e-18,1.0,68.8033720686,,500,0.9,500.0,0.01,80.7806345946,80.7806,80.7806345946,1.0,0.01,68.8033720686,77.7459,100,8.2532,1.0,2,80.7806345946,0.01,500.0
200.000000102,1.0,2.1793e-19,1.0,62.8014077134,,500,0.9,500.0,0.005,76.662583951,78.7216,76.662583951,1.0,0.005,62.8014077134,76.5757,100,8.3297,1.0,2,76.662583951,0.005,500.0
