AvgEpLen,AvgDiscRet,VarJ,AvgVanillaIw,Bound,BatchSize,VarVanillaIw,MinVanillaIw,ESSRenyi,VarDiscRet,VarNormIw,J,VarRet,ESSClassic,MinNormIw,MaxVanillaIw,MaxNormIw,eRenyi2,AvgNormIw,AvgRet
500.0,4999.924179550536,0.083651684,1.0000467,4579.114,100,4.367115e-07,0.9971878,99.99996423722592,0.007081671038269874,4.3666414e-11,4999.9243,0.007081671038269874,99.99993133869575,0.009971412,1.0019168,0.010018699,1.0000004,0.010000003,4999.924179550536
500.0,4999.940592266751,0.055325117,0.9999975,4579.131,100,3.4515484e-08,0.9994747,100.0,0.003088298114651636,3.451511e-12,4999.9414,0.003088298114651636,99.9999923705867,0.009994772,1.0004445,0.01000447,1.0,0.01,4999.940592266751
500.0,4999.945941481681,0.058907446,1.0,4579.1357,100,,1.0,100.0,0.00350545711711665,3.5044917e-18,4999.9463,0.00350545711711665,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.945941481681
500.0,4999.927854202761,0.07268542,1.0,4579.117,100,,1.0,100.0,0.005338538267244309,3.5044917e-18,4999.9277,0.005338538267244309,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.927854202761
500.0,4999.938544024942,0.0585592,0.9999888,4579.1284,100,5.251601e-07,0.9980996,99.99995231630692,0.0034669301996423257,5.2517702e-11,4999.939,0.0034669301996423257,99.99993133471449,0.009981108,1.0021871,0.010021984,1.0000005,0.01,4999.938544024942
500.0,4999.9370494304085,0.07069476,1.0000476,4579.127,100,2.1640763e-07,0.9982849,99.99997615814777,0.005047614911150593,2.1638843e-11,4999.9375,0.005047614911150593,99.99998474193909,0.009982374,1.0009999,0.010009523,1.0000002,0.01,4999.9370494304085
500.0,4999.9142274765945,0.07967033,0.99999845,4579.104,100,1.3874511e-08,0.9997134,100.0,0.006410362202801739,1.3874796e-12,4999.9146,0.006410362202801739,100.00001907351816,0.009997149,1.000312,0.010003135,1.0,0.009999999,4999.9142274765945
500.0,4999.936595040583,0.060965493,1.000011,4579.1265,100,3.3845467e-07,0.9984777,99.99997615814777,0.003759656866588393,3.3844542e-11,4999.937,0.003759656866588393,99.99994659484639,0.009984667,1.0017104,0.010016995,1.0000002,0.010000002,4999.936595040583
500.0,4999.936605796886,0.07024506,1.0,4579.126,100,,1.0,100.0,0.004982555935727556,3.5044917e-18,4999.9365,0.004982555935727556,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.936605796886
500.0,4999.926832781361,0.06783739,0.9999523,4579.1167,100,4.394128e-07,0.9972762,99.99996423722592,0.004654104592383013,4.394613e-11,4999.9272,0.004654104592383013,99.99996185121918,0.009973237,1.0011628,0.010012105,1.0000004,0.01,4999.926832781361
500.0,4999.929390220862,0.066696145,1.0000056,4579.119,100,3.8428146e-07,0.9980155,99.99997615814777,0.004495127613984152,3.842759e-11,4999.9297,0.004495127613984152,99.99995040923018,0.009980099,1.0011464,0.0100114085,1.0000002,0.01,4999.929390220862
500.0,4999.928842404399,0.06637789,1.0,4579.118,100,,1.0,100.0,0.004447519256219568,3.5044917e-18,4999.9287,0.004447519256219568,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928842404399
500.0,4999.921356953084,0.065006234,0.99997765,4579.1113,100,4.9662066e-07,0.99756634,99.99995231630692,0.004271997990299303,4.9664734e-11,4999.922,0.004271997990299303,99.99993514872833,0.009975886,1.0015957,0.0100161815,1.0000005,0.010000002,4999.921356953084
500.0,4999.931577672189,0.069462985,1.0,4579.121,100,,1.0,100.0,0.004875552209725238,3.5044917e-18,4999.9316,0.004875552209725238,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931577672189
500.0,4999.93583958846,0.0717184,0.99997735,4579.1255,100,8.0168684e-07,0.99742466,99.99995231630692,0.005202352415648966,8.0172625e-11,4999.936,0.005202352415648966,99.99993133392866,0.009974472,1.0024406,0.010024633,1.0000005,0.010000002,4999.93583958846
500.0,4999.928050725385,0.060457278,0.9999727,4579.118,100,8.7366196e-08,0.99907243,99.99998807907247,0.003693203568886991,8.737283e-12,4999.9287,0.003693203568886991,99.99997329639513,0.009990998,1.0005475,0.010005749,1.0000001,0.010000002,4999.928050725385
500.0,4999.938278538288,0.06168003,1.0,4579.128,100,,1.0,100.0,0.0038415004559727607,3.5044917e-18,4999.9385,0.0038415004559727607,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.938278538288
500.0,4999.925983037249,0.07377018,1.0000222,4579.1157,100,5.297844e-07,0.99696624,99.99997615814777,0.005508085247936629,5.2976394e-11,4999.9263,0.005508085247936629,99.99992370778632,0.009969442,1.0013437,0.010013216,1.0000002,0.01,4999.925983037249
500.0,4999.929963471842,0.06680378,0.9999544,4579.1196,100,5.023911e-07,0.99828714,99.99995231630692,0.004509122864395728,5.0243476e-11,4999.93,0.004509122864395728,99.9999351472192,0.009983327,1.0023373,0.01002383,1.0000005,0.01,4999.929963471842
500.0,4999.936786269627,0.05798881,0.99999994,4579.127,100,8.732853e-09,0.9996167,100.0,0.0033958605278674755,8.732993e-13,4999.9375,0.0033958605278674755,99.99998474121152,0.009996167,1.0002747,0.010002747,1.0,0.010000002,4999.936786269627
500.0,4999.9410138701705,0.06422231,1.0,4579.13,100,,1.0,100.0,0.004166572645626013,3.5044917e-18,4999.9404,0.004166572645626013,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9410138701705
500.0,4999.9396864435785,0.057675626,1.0,4579.1294,100,,1.0,100.0,0.003360070755867718,3.5044917e-18,4999.94,0.003360070755867718,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9396864435785
500.0,4999.933731888052,0.072352014,0.9999943,4579.123,100,4.3516883e-09,0.9997998,100.0,0.005286793506800015,4.3512934e-13,4999.9336,0.005286793506800015,100.0,0.009998055,1.0001202,0.010001259,1.0,0.01,4999.933731888052
500.0,4999.930558620685,0.06789373,1.0,4579.12,100,,1.0,100.0,0.0046499808442849394,3.5044917e-18,4999.9307,0.0046499808442849394,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.930558620685
500.0,4999.926923912522,0.065160856,0.9999766,4579.1167,100,7.60957e-08,0.99890673,99.99998807907247,0.004292088770630976,7.609964e-12,4999.9272,0.004292088770630976,99.99998855564114,0.009989302,1.0005285,0.010005519,1.0000001,0.01,4999.926923912522
500.0,4999.943049997458,0.062597595,1.0,4579.133,100,,1.0,100.0,0.003960748617018847,3.5044917e-18,4999.9434,0.003960748617018847,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.943049997458
500.0,4999.937901038402,0.0642287,1.0000291,4579.128,100,3.8314404e-08,0.9996033,100.0,0.004166956864399484,3.8314e-12,4999.9385,0.004166956864399484,99.99997711248562,0.009995742,1.0007824,0.010007533,1.0,0.010000002,4999.937901038402
500.0,4999.942611102259,0.059842125,1.0001231,4579.133,100,9.359468e-07,0.9970118,99.99992847447743,0.0036229898040296173,9.3572074e-11,4999.9434,0.0036229898040296173,99.99990845860074,0.00996889,1.0020343,0.01001911,1.0000007,0.01,4999.942611102259
500.0,4999.930909407307,0.065258875,1.0000054,4579.1206,100,7.0740795e-09,0.9998917,100.0,0.0043019306978653695,7.0749185e-13,4999.931,0.0043019306978653695,99.99999618532351,0.009998863,1.0004264,0.01000421,1.0,0.01,4999.930909407307
500.0,4999.933845520233,0.062358662,1.0000554,4579.1235,100,1.2606053e-07,0.9986905,100.0,0.003926699043719792,1.2604324e-11,4999.934,0.003926699043719792,100.00003051589252,0.009986351,1.0012214,0.010011659,1.0,0.009999999,4999.933845520233
500.0,4999.933601386046,0.07030878,0.99997437,4579.1235,100,1.8274562e-08,0.9994031,100.0,0.004994901526231382,1.8275485e-12,4999.934,0.004994901526231382,100.00000381479516,0.009994287,1.0001616,0.010001873,1.0,0.01,4999.933601386046
500.0,4999.9384807771185,0.06934882,0.9999931,4579.1284,100,1.679716e-06,0.9961156,99.99992847447743,0.0048649875413434565,1.679732e-10,4999.939,0.0048649875413434565,99.99983215236628,0.009961225,1.0029148,0.010029217,1.0000007,0.01,4999.9384807771185
500.0,4999.939080892831,0.071099885,1.0,4579.129,100,,1.0,100.0,0.005107107209668613,3.5044917e-18,4999.9395,0.005107107209668613,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.939080892831
500.0,4999.943713807128,0.054741096,1.0000767,4579.1333,100,5.552693e-07,0.99815255,99.99996423722592,0.0030286119144680257,5.5518822e-11,4999.944,0.0030286119144680257,99.99994278395263,0.0099807605,1.0027035,0.010026267,1.0000004,0.01,4999.943713807128
500.0,4999.9340329539555,0.07314823,0.9999128,4579.124,100,9.706481e-07,0.99509597,99.99995231630692,0.005416951391524111,9.708245e-11,4999.9346,0.005416951391524111,99.99989699427088,0.009951827,1.0017468,0.010018341,1.0000005,0.010000002,4999.9340329539555
500.0,4999.935756371043,0.063209906,1.0,4579.1255,100,,1.0,100.0,0.004039417664962961,3.5044917e-18,4999.936,0.004039417664962961,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.935756371043
500.0,4999.935293742448,0.06379144,0.99999845,4579.125,100,5.1934226e-09,0.99984455,100.0,0.004112251431158464,5.193222e-13,4999.9355,0.004112251431158464,100.0,0.009998461,1.0001755,0.01000177,1.0,0.01,4999.935293742448
500.0,4999.929867104376,0.06295657,1.0,4579.1196,100,,1.0,100.0,0.004003697338049317,3.5044917e-18,4999.93,0.004003697338049317,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929867104376
500.0,4999.930838377945,0.07222627,1.0000856,4579.121,100,1.1630902e-06,0.99708736,99.99994039539075,0.0052785192068867184,1.1628924e-10,4999.9316,0.0052785192068867184,99.99987794024779,0.0099700205,1.004452,0.01004366,1.0000006,0.01,4999.930838377945
500.0,4999.932929645223,0.0754083,1.0,4579.1226,100,,1.0,100.0,0.005749049830649743,3.5044917e-18,4999.933,0.005749049830649743,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.932929645223
500.0,4999.933800838078,0.08578618,0.99999547,4579.124,100,1.3392558e-07,0.9986524,99.99998807907247,0.007443683892149976,1.3392642e-11,4999.9346,0.007443683892149976,99.99997711171731,0.009986569,1.000444,0.010004486,1.0000001,0.01,4999.933800838078
500.0,4999.9259289842585,0.07692602,1.000047,4579.1157,100,5.224354e-08,0.99957675,100.0,0.005978363002073945,5.223902e-12,4999.9263,0.005978363002073945,100.00001525807373,0.0099952975,1.0007738,0.010007268,1.0,0.01,4999.9259289842585
500.0,4999.926363831349,0.08603595,1.0,4579.116,100,,1.0,100.0,0.00747957134906768,3.5044917e-18,4999.927,0.00747957134906768,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.926363831349
500.0,4999.933934948127,0.06256712,0.9999765,4579.124,100,3.43596e-07,0.9977091,99.99997615814777,0.003957738038474808,3.4361194e-11,4999.9346,0.003957738038474808,99.99995422257282,0.009977326,1.0008138,0.010008373,1.0000002,0.01,4999.933934948127
500.0,4999.939853826639,0.06003189,1.0001003,4579.1294,100,1.5883492e-06,0.99378896,99.99989271175451,0.0036485879000677803,1.5880336e-10,4999.9404,0.0036485879000677803,99.99983217035654,0.009936893,1.0021055,0.01002005,1.0000011,0.01,4999.939853826639
500.0,4999.932962466626,0.063290626,0.999992,4579.1226,100,1.4562417e-07,0.9987924,99.99998807907247,0.00404801304450465,1.4562492e-11,4999.933,0.00404801304450465,100.0,0.009988004,1.0007948,0.010008028,1.0000001,0.01,4999.932962466626
500.0,4999.936545911781,0.06190186,1.0000051,4579.1265,100,9.948897e-09,0.99978447,100.0,0.003869287280740436,9.948402e-13,4999.937,0.003869287280740436,99.9999923706449,0.0099977935,1.0003252,0.010003201,1.0,0.01,4999.936545911781
500.0,4999.943284099404,0.058915358,1.0,4579.1333,100,,1.0,100.0,0.0035074273995469867,3.5044917e-18,4999.944,0.0035074273995469867,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.943284099404
500.0,4999.935292094348,0.07483988,0.9999237,4579.1245,100,2.6877063e-07,0.99739033,99.99998807907247,0.005662383245804944,2.688094e-11,4999.935,0.005662383245804944,100.0,0.009974664,1.0008935,0.010009699,1.0000001,0.009999998,4999.935292094348
500.0,4999.933009446751,0.06530267,0.99999857,4579.123,100,1.9990682e-07,0.9988672,99.99997615814777,0.004312253207559078,1.9990938e-11,4999.9336,0.004312253207559078,99.99999618529732,0.009988687,1.0012835,0.01001285,1.0000002,0.01,4999.933009446751
500.0,4999.921942444013,0.07257696,1.0,4579.1113,100,,1.0,100.0,0.005322399698676522,3.5044917e-18,4999.922,0.005322399698676522,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.921942444013
500.0,4999.930045479018,0.06430121,1.0,4579.119,100,,1.0,100.0,0.004176524064333504,3.5044917e-18,4999.9297,0.004176524064333504,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.930045479018
500.0,4999.927992466981,0.07101577,0.99996316,4579.118,100,2.425683e-06,0.99083924,99.99974966111864,0.005122845151865602,2.4258537e-10,4999.929,0.005122845151865602,99.99974440635452,0.009908757,1.0023268,0.010023638,1.0000025,0.010000002,4999.927992466981
500.0,4999.934190742612,0.06498829,0.9999621,4579.124,100,6.4180334e-08,0.99919736,100.0,0.00426851658073724,6.418345e-12,4999.9346,0.00426851658073724,99.99998855547523,0.009992353,1.0004121,0.010004501,1.0,0.010000002,4999.934190742612
500.0,4999.942297976516,0.05578728,1.0,4579.132,100,,1.0,100.0,0.003143281396705672,3.5044917e-18,4999.9424,0.003143281396705672,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.942297976516
500.0,4999.9383054340715,0.06503994,1.0,4579.128,100,,1.0,100.0,0.004271913335710191,3.5044917e-18,4999.9385,0.004271913335710191,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9383054340715
500.0,4999.92953579656,0.06760428,0.9999983,4579.1196,100,3.150506e-07,0.99844193,99.99998807907247,0.0046089226154260995,3.1504754e-11,4999.93,0.0046089226154260995,99.99997329707763,0.009984436,1.0021518,0.010021536,1.0000001,0.01,4999.92953579656
500.0,4999.927089492299,0.066199444,0.99999994,4579.117,100,4.971411e-08,0.9994823,100.0,0.004428243128028856,4.9712864e-12,4999.9277,0.004428243128028856,99.99998474121152,0.0099948235,1.0009074,0.010009075,1.0,0.010000002,4999.927089492299
500.0,4999.922798280117,0.07409166,1.0000935,4579.113,100,5.963915e-07,0.99601483,99.99997615814777,0.005560929471668104,5.9628476e-11,4999.9233,0.005560929471668104,99.9999427849129,0.009959217,1.0024252,0.010023315,1.0000002,0.009999999,4999.922798280117
500.0,4999.930410456782,0.065373026,0.9999766,4579.12,100,6.204981e-08,0.9988591,100.0,0.004319277632603514,6.2053344e-12,4999.9307,0.004319277632603514,100.00000762957367,0.009988825,1.000392,0.0100041535,1.0,0.01,4999.930410456782
500.0,4999.935588448999,0.0605194,1.0,4579.125,100,,1.0,100.0,0.0036972427234004744,3.5044917e-18,4999.9355,0.0036972427234004744,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.935588448999
500.0,4999.9407449032315,0.061821107,0.99998254,4579.131,100,5.325585e-07,0.9987514,99.99996423722592,0.0038579282928416134,5.3258082e-11,4999.9414,0.0038579282928416134,99.99995803761014,0.009987689,1.0034869,0.010035044,1.0000004,0.01,4999.9407449032315
500.0,4999.935856004803,0.06508872,1.0000906,4579.126,100,8.515542e-07,0.9965641,99.99996423722592,0.004290794322970483,8.513956e-11,4999.9365,0.004290794322970483,99.99989319824233,0.009964738,1.0031971,0.010031061,1.0000004,0.010000002,4999.935856004803
500.0,4999.929420967008,0.065669864,1.0,4579.119,100,,1.0,100.0,0.004359095181024146,3.5044917e-18,4999.9297,0.004359095181024146,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.929420967008
500.0,4999.941840759442,0.06723134,1.0000643,4579.132,100,1.8948253e-07,0.9973713,99.99998807907247,0.004574525327835643,1.8946096e-11,4999.9424,0.004574525327835643,99.99997329883976,0.009973072,1.0008115,0.010007472,1.0000001,0.01,4999.941840759442
500.0,4999.935987754378,0.064205155,1.0000544,4579.126,100,1.0003977e-06,0.99649477,99.99995231630692,0.004172710771906932,1.000287e-10,4999.9365,0.004172710771906932,99.99987412195654,0.009964406,1.0020549,0.010020005,1.0000005,0.010000002,4999.935987754378
500.0,4999.935816476823,0.068604544,1.0000631,4579.126,100,4.369075e-07,0.99780416,99.99996423722592,0.00475844081041915,4.3685312e-11,4999.9365,0.00475844081041915,99.9999389687178,0.009977413,1.0025514,0.010024883,1.0000004,0.01,4999.935816476823
500.0,4999.938998959881,0.062382244,1.0,4579.1284,100,,1.0,100.0,0.003929585417518381,3.5044917e-18,4999.939,0.003929585417518381,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.938998959881
500.0,4999.934156127826,0.06818727,1.0,4579.1235,100,,1.0,100.0,0.004696560609174724,3.5044917e-18,4999.934,0.004696560609174724,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.934156127826
500.0,4999.934221959138,0.06140645,1.0,4579.124,100,,1.0,100.0,0.0038086297382076773,3.5044917e-18,4999.9346,0.0038086297382076773,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.934221959138
500.0,4999.935093513139,0.06552744,1.0000454,4579.125,100,4.0912198e-07,0.9971668,99.99997615814777,0.004346671512902977,4.0908946e-11,4999.9355,0.004346671512902977,99.9999389676469,0.009971214,1.0016608,0.010016153,1.0000002,0.010000002,4999.935093513139
500.0,4999.92452917465,0.06479553,0.99999356,4579.1147,100,2.3533494e-07,0.9987953,99.99997615814777,0.004238140549232173,2.3534128e-11,4999.9253,0.004238140549232173,99.99997711167364,0.009988016,1.0014373,0.010014437,1.0000002,0.01,4999.92452917465
500.0,4999.952526669393,0.04911261,0.9999436,4579.1426,100,2.2123511e-07,0.9987552,99.99998807907247,0.0024330452271863435,2.2125987e-11,4999.953,0.0024330452271863435,99.9999771105298,0.009988115,1.0012378,0.010012942,1.0000001,0.01,4999.952526669393
500.0,4999.92639681063,0.0666492,1.0000012,4579.116,100,1.0098869e-07,0.9986038,99.99998807907247,0.0044921718198063084,1.0098807e-11,4999.927,0.0044921718198063084,100.0,0.009986027,1.0007519,0.010007507,1.0000001,0.01,4999.92639681063
500.0,4999.94023061481,0.058716275,0.99980956,4579.1304,100,1.7497787e-06,0.9950285,99.99994039539075,0.0034876767072041103,1.7504445e-10,4999.941,0.0034876767072041103,99.9998321215626,0.00995218,1.0044521,0.010046435,1.0000006,0.01,4999.94023061481
500.0,4999.936758743146,0.073287725,1.0,4579.1265,100,,1.0,100.0,0.005423980451210287,3.5044917e-18,4999.937,0.005423980451210287,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.936758743146
500.0,4999.932757371704,0.062537014,0.99994713,4579.1226,100,6.800461e-07,0.99724096,99.99995231630692,0.003953493098280491,6.801163e-11,4999.933,0.003953493098280491,99.99991607227558,0.0099729365,1.0020697,0.010021227,1.0000005,0.01,4999.932757371704
500.0,4999.934387936128,0.0678107,1.0,4579.124,100,,1.0,100.0,0.004645961814296937,3.5044917e-18,4999.9346,0.004645961814296937,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.934387936128
500.0,4999.9171692482105,0.07668141,1.0,4579.107,100,,1.0,100.0,0.005939231068401061,3.5044917e-18,4999.9175,0.005939231068401061,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9171692482105
500.0,4999.932799183546,0.07198377,1.0,4579.1226,100,,1.0,100.0,0.005233390628249437,3.5044917e-18,4999.933,0.005233390628249437,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.932799183546
500.0,4999.932479222375,0.061493397,1.0,4579.122,100,,1.0,100.0,0.0038170559058288162,3.5044917e-18,4999.9326,0.0038170559058288162,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.932479222375
500.0,4999.935175873671,0.059124768,1.0,4579.1245,100,,1.0,100.0,0.0035320096074265084,3.5044917e-18,4999.935,0.0035320096074265084,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.935175873671
500.0,4999.922519282871,0.07490836,0.9999084,4579.113,100,8.2946144e-07,0.9973523,99.99996423722592,0.005673466801694809,8.2960666e-11,4999.9233,0.005673466801694809,99.99990843893885,0.009974437,1.0020516,0.010021434,1.0000004,0.01,4999.922519282871
500.0,4999.942070382276,0.058634575,1.0000558,4579.132,100,1.9151953e-06,0.99778086,99.99986886995345,0.0034787957656182743,1.9149873e-10,4999.943,0.0034787957656182743,99.99978638920862,0.009977252,1.0041887,0.010041326,1.0000013,0.010000002,4999.942070382276
500.0,4999.93691349354,0.061402626,1.0,4579.1265,100,,1.0,100.0,0.003807960931394503,3.5044917e-18,4999.937,0.003807960931394503,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.93691349354
500.0,4999.9332627625,0.06502735,1.0,4579.1226,100,,1.0,100.0,0.004272230377512673,3.5044917e-18,4999.933,0.004272230377512673,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9332627625
500.0,4999.941430445519,0.07108615,1.000032,4579.1313,100,5.946822e-08,0.9989763,100.0,0.005107704674987245,5.946647e-12,4999.942,0.005107704674987245,100.00000762915167,0.009989444,1.0004994,0.010004675,1.0,0.01,4999.941430445519
500.0,4999.941031260152,0.060654182,1.0,4579.1304,100,,1.0,100.0,0.003714648576681722,3.5044917e-18,4999.941,0.003714648576681722,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.941031260152
500.0,4999.948087612724,0.057112504,1.0,4579.1377,100,,1.0,100.0,0.003294667308445294,3.5044917e-18,4999.948,0.003294667308445294,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.948087612724
500.0,4999.932429634969,0.065741226,1.0,4579.122,100,,1.0,100.0,0.004368390851925551,3.5044917e-18,4999.9326,0.004368390851925551,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.932429634969
500.0,4999.9270939701055,0.07422464,1.0000048,4579.1167,100,1.430925e-06,0.99618685,99.99971389852362,0.005580779978309966,1.4309115e-10,4999.9277,0.005580779978309966,99.99989318907552,0.00996182,1.0019655,0.010019607,1.0000029,0.009999999,4999.9270939701055
500.0,4999.923160889412,0.07821351,0.9999513,4579.1133,100,6.869596e-07,0.9954253,99.99996423722592,0.006188670709162089,6.870212e-11,4999.924,0.006188670709162089,99.99995422142024,0.0099547375,1.0010968,0.010011456,1.0000004,0.009999998,4999.923160889412
500.0,4999.9220379867365,0.057927378,0.9999741,4579.1123,100,6.5794353e-07,0.99716306,99.99996423722592,0.0033928753428581868,6.579696e-11,4999.923,0.0033928753428581868,99.99994277808123,0.00997189,1.0013412,0.010013672,1.0000004,0.009999999,4999.9220379867365
500.0,4999.93632309252,0.06987395,1.0,4579.126,100,,1.0,100.0,0.0049280022665934495,3.5044917e-18,4999.9365,0.0049280022665934495,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.93632309252
500.0,4999.924978892237,0.062312648,1.0,4579.1147,100,,1.0,100.0,0.003922687076104147,3.5044917e-18,4999.9253,0.003922687076104147,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.924978892237
500.0,4999.938298622591,0.061184097,1.0,4579.1274,100,,1.0,100.0,0.003782000484648451,3.5044917e-18,4999.938,0.003782000484648451,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.938298622591
500.0,4999.925774860818,0.06856256,1.0,4579.115,100,,1.0,100.0,0.004753211585908999,3.5044917e-18,4999.926,0.004753211585908999,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.925774860818
500.0,4999.9300693494515,0.0709122,0.99998474,4579.1196,100,4.6523914e-09,0.99966055,100.0,0.005080219316587568,4.652745e-13,4999.93,0.005080219316587568,99.99996185245617,0.009996758,1.0000887,0.010001039,1.0,0.010000003,4999.9300693494515
500.0,4999.935605200851,0.06360715,1.0,4579.125,100,,1.0,100.0,0.004086226479053454,3.5044917e-18,4999.9355,0.004086226479053454,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.935605200851
500.0,4999.931314911128,0.06847388,1.0,4579.1206,100,,1.0,100.0,0.004734261348229369,3.5044917e-18,4999.931,0.004734261348229369,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931314911128
500.0,4999.933470368658,0.060822956,0.99996495,4579.123,100,8.6222116e-08,0.99896866,100.0,0.0037361961764861683,8.622953e-12,4999.9336,0.0037361961764861683,99.99999618516925,0.0099900365,1.0005064,0.0100054145,1.0,0.01,4999.933470368658
500.0,4999.934474128511,0.06899196,1.0,4579.124,100,,1.0,100.0,0.004807414890130996,3.5044917e-18,4999.9346,0.004807414890130996,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.934474128511
500.0,4999.934002764075,0.058589436,0.9999998,4579.124,100,3.5459944e-09,0.9997559,100.0,0.003467534310386871,3.546239e-13,4999.9346,0.003467534310386871,99.99998855590744,0.009997561,1.0000787,0.010000789,1.0,0.010000002,4999.934002764075
500.0,4999.93348982336,0.06014619,1.0000004,4579.123,100,4.963407e-07,0.9985487,99.99995231630692,0.003658169652314191,4.9634498e-11,4999.9336,0.003658169652314191,99.99994659427597,0.009985484,1.0015935,0.010015932,1.0000005,0.01,4999.93348982336
500.0,4999.931293971882,0.066006646,1.0,4579.1206,100,,1.0,100.0,0.004399520728330093,3.5044917e-18,4999.931,0.004399520728330093,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931293971882
500.0,4999.928470742123,0.06464743,1.0,4579.118,100,,1.0,100.0,0.004220595635437413,3.5044917e-18,4999.9287,0.004220595635437413,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928470742123
500.0,4999.928546993198,0.07723585,1.0,4579.118,100,,1.0,100.0,0.006030108341216127,3.5044917e-18,4999.9287,0.006030108341216127,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928546993198
500.0,4999.944341789018,0.070489764,1.0000838,4579.1343,100,5.685233e-07,0.99765295,99.99996423722592,0.005025440846209995,5.684266e-11,4999.945,0.005025440846209995,99.99993134123618,0.009975694,1.0031826,0.010030986,1.0000004,0.01,4999.944341789018
500.0,4999.930196815354,0.05730527,1.0,4579.1196,100,,1.0,100.0,0.00331682367678493,3.5044917e-18,4999.93,0.00331682367678493,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.930196815354
500.0,4999.92804999205,0.06981103,0.99999297,4579.118,100,3.410057e-07,0.99836105,99.99995231630692,0.004928417186385326,3.4101295e-11,4999.9287,0.004928417186385326,99.99996948221465,0.00998368,1.0010343,0.010010413,1.0000005,0.01,4999.92804999205
500.0,4999.929322659893,0.07015337,1.0000198,4579.119,100,5.979915e-08,0.99914014,99.99998807907247,0.00497002181982465,5.979533e-12,4999.9297,0.00497002181982465,99.9999847415142,0.009991204,1.0004097,0.010003899,1.0000001,0.010000002,4999.929322659893
500.0,4999.937814284256,0.059605926,0.99999505,4579.128,100,1.7130228e-07,0.9981878,99.99998807907247,0.0035937043389290663,1.7130623e-11,4999.9385,0.0035937043389290663,99.99998092642181,0.009981927,1.0009588,0.010009638,1.0000001,0.01,4999.937814284256
500.0,4999.928723549889,0.07419198,1.0,4579.1187,100,,1.0,100.0,0.005560999140867369,3.5044917e-18,4999.929,0.005560999140867369,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.928723549889
500.0,4999.923932910517,0.06916977,1.0000702,4579.114,100,6.3999533e-07,0.99660784,99.99996423722592,0.004842999768657934,6.399113e-11,4999.9243,0.004842999768657934,99.99992371145306,0.009965379,1.002149,0.010020787,1.0000004,0.01,4999.923932910517
500.0,4999.941111298665,0.063901894,0.99996537,4579.131,100,1.3633813e-07,0.9988791,99.99980926550052,0.004129258804375461,1.3634757e-11,4999.942,0.004129258804375461,99.9999961851707,0.009989137,1.000704,0.010007387,1.0000019,0.01,4999.941111298665
