J,AvgVanillaIw,eRenyi2,VanillaAvgRet,MaxVanillaIw,MinVanillaIw,AvgRet,AvgDiscRet,BatchSize,VarRet,AvgNormIw,VarVanillaIw,VarJ,VarNormIw,AvgEpLen,Bound,VarDiscRet,MinNormIw,MaxNormIw,ESSClassic,ESSRenyi
1193.2677,1.0,1.0,1193.2678147794416,1.0,1.0,1193.2678147794416,1193.2678147794416,100,169800.30346755893,0.009999998,,410.0028,3.5044917e-18,120.36,948.35986,169800.30346755893,0.01,0.01,100.0,100.0
1205.4822,1.0,1.0,1205.4821799749252,1.0,1.0,1205.4821799749252,1205.4821799749252,100,224643.06806076146,0.009999998,,471.58948,3.5044917e-18,121.58,994.23926,224643.06806076146,0.01,0.01,100.0,100.0
1277.9724,1.0,1.0,1277.9725718775212,1.0,1.0,1277.9725718775212,1277.9725718775212,100,226423.20729488053,0.009999998,,473.4543,3.5044917e-18,128.83,1017.9152,226423.20729488053,0.01,0.01,100.0,100.0
1186.6786,1.0,1.0,1186.6786027426242,1.0,1.0,1186.6786027426242,1186.6786027426242,100,204600.57461959549,0.009999998,,450.0606,3.5044917e-18,119.7,972.9108,204600.57461959549,0.01,0.01,100.0,100.0
1173.759,1.0,1.0,1173.759111071409,1.0,1.0,1173.759111071409,1173.759111071409,100,229525.25457916516,0.009999998,,476.68646,3.5044917e-18,118.41,929.69275,229525.25457916516,0.01,0.01,100.0,100.0
1218.3783,1.0,1.0,1218.378202381093,1.0,1.0,1218.378202381093,1218.378202381093,100,204175.56629873387,0.009999998,,449.59293,3.5044917e-18,122.87,976.83673,204175.56629873387,0.01,0.01,100.0,100.0
1309.3069,1.0,1.0,1309.3069131314667,1.0,1.0,1309.3069131314667,1309.3069131314667,100,338920.45966622076,0.009999998,,579.2506,3.5044917e-18,131.96,998.75244,338920.45966622076,0.01,0.01,100.0,100.0
1173.8643,1.0,1.0,1173.8643405027115,1.0,1.0,1173.8643405027115,1173.8643405027115,100,154984.08269435217,0.009999998,,391.70682,3.5044917e-18,118.42,976.0874,154984.08269435217,0.01,0.01,100.0,100.0
1143.1261,1.0,1.0,1143.1260359071491,1.0,1.0,1143.1260359071491,1143.1260359071491,100,198949.93458328824,0.009999998,,443.80228,3.5044917e-18,115.35,893.1685,198949.93458328824,0.01,0.01,100.0,100.0
1297.5908,1.0,1.0,1297.5909251680205,1.0,1.0,1297.5909251680205,1297.5909251680205,100,272496.8416545913,0.009999998,,519.3957,3.5044917e-18,130.79,1068.6737,272496.8416545913,0.01,0.01,100.0,100.0
1223.5924,1.0,1.0,1223.5924140157701,1.0,1.0,1223.5924140157701,1223.5924140157701,100,256506.47260011116,0.009999998,,503.926,3.5044917e-18,123.39,991.3086,256506.47260011116,0.01,0.01,100.0,100.0
1208.1888,1.0,1.0,1208.188856416492,1.0,1.0,1208.188856416492,1208.188856416492,100,290161.0564795927,0.009999998,,535.9659,3.5044917e-18,121.85,938.87604,290161.0564795927,0.01,0.01,100.0,100.0
1274.1877,1.0,1.0,1274.1877256228145,1.0,1.0,1274.1877256228145,1274.1877256228145,100,255067.91054040144,0.009999998,,502.51093,3.5044917e-18,128.45,1029.2823,255067.91054040144,0.01,0.01,100.0,100.0
1260.5928,1.0,1.0,1260.5928601872968,1.0,1.0,1260.5928601872968,1260.5928601872968,100,291945.8440733957,0.009999998,,537.61176,3.5044917e-18,127.09,960.9793,291945.8440733957,0.01,0.01,100.0,100.0
1183.0869,1.0,1.0,1183.0868323098905,1.0,1.0,1183.0868323098905,1183.0868323098905,100,253551.9678589681,0.009999998,,501.0154,3.5044917e-18,119.34,934.8122,253551.9678589681,0.01,0.01,100.0,100.0
1223.1738,1.0,1.0,1223.17391992642,1.0,1.0,1223.17391992642,1223.17391992642,100,351356.75864185015,0.009999998,,589.7823,3.5044917e-18,123.35,955.54205,351356.75864185015,0.01,0.01,100.0,100.0
1141.6743,1.0,1.0,1141.674351483734,1.0,1.0,1141.674351483734,1141.674351483734,100,251290.81392965856,0.009999998,,498.7764,3.5044917e-18,115.2,945.58105,251290.81392965856,0.01,0.01,100.0,100.0
1198.1619,1.0,1.0,1198.1618496735614,1.0,1.0,1198.1618496735614,1198.1618496735614,100,239198.2301522592,0.009999998,,486.6274,3.5044917e-18,120.85,958.3046,239198.2301522592,0.01,0.01,100.0,100.0
1181.672,1.0,1.0,1181.6720874603843,1.0,1.0,1181.6720874603843,1181.6720874603843,100,207843.21731948826,0.009999998,,453.61304,3.5044917e-18,119.2,934.23987,207843.21731948826,0.01,0.01,100.0,100.0
1161.2561,1.0,1.0,1161.2561896433806,1.0,1.0,1161.2561896433806,1161.2561896433806,100,201024.0480673123,0.009999998,,446.10962,3.5044917e-18,117.16,950.01276,201024.0480673123,0.01,0.01,100.0,100.0
1191.1593,1.0,1.0,1191.159330140352,1.0,1.0,1191.159330140352,1191.159330140352,100,269515.35748857376,0.009999998,,516.54645,3.5044917e-18,120.15,911.7481,269515.35748857376,0.01,0.01,100.0,100.0
1100.1315,1.0,1.0,1100.1314808292175,1.0,1.0,1100.1314808292175,1100.1314808292175,100,205662.49567254155,0.009999998,,451.22705,3.5044917e-18,111.05,887.206,205662.49567254155,0.01,0.01,100.0,100.0
1165.2714,1.0,1.0,1165.2713683063607,1.0,1.0,1165.2713683063607,1165.2713683063607,100,264635.1124056234,0.009999998,,511.8484,3.5044917e-18,117.56,922.89044,264635.1124056234,0.01,0.01,100.0,100.0
1248.0724,1.0,1.0,1248.0723843736719,1.0,1.0,1248.0723843736719,1248.0723843736719,100,199835.46335688813,0.009999998,,444.78882,3.5044917e-18,125.84,1001.4817,199835.46335688813,0.01,0.01,100.0,100.0
1211.8785,1.0,1.0,1211.8785855198269,1.0,1.0,1211.8785855198269,1211.8785855198269,100,264276.19228488905,0.009999998,,511.50116,3.5044917e-18,122.22,920.68207,264276.19228488905,0.01,0.01,100.0,100.0
1189.4634,1.0,1.0,1189.463436191546,1.0,1.0,1189.463436191546,1189.463436191546,100,184599.53203961177,0.009999998,,427.49683,3.5044917e-18,119.98,958.8634,184599.53203961177,0.01,0.01,100.0,100.0
1244.3743,1.0,1.0,1244.3742688669233,1.0,1.0,1244.3742688669233,1244.3742688669233,100,206376.30081297908,0.009999998,,452.00943,3.5044917e-18,125.47,989.36676,206376.30081297908,0.01,0.01,100.0,100.0
1268.3945,1.0,1.0,1268.3945213457034,1.0,1.0,1268.3945213457034,1268.3945213457034,100,253148.28173697897,0.009999998,,500.61642,3.5044917e-18,127.87,1022.6452,253148.28173697897,0.01,0.01,100.0,100.0
1339.4243,1.0,1.0,1339.4242469435592,1.0,1.0,1339.4242469435592,1339.4242469435592,100,314264.05878695083,0.009999998,,557.7826,3.5044917e-18,134.97,1055.802,314264.05878695083,0.01,0.01,100.0,100.0
1312.9038,1.0,1.0,1312.9036504388455,1.0,1.0,1312.9036504388455,1312.9036504388455,100,234492.30923351,0.009999998,,481.81674,3.5044917e-18,132.32,1033.4902,234492.30923351,0.01,0.01,100.0,100.0
1202.4658,1.0,1.0,1202.465823517408,1.0,1.0,1202.465823517408,1202.465823517408,100,209790.2254686411,0.009999998,,455.73273,3.5044917e-18,121.28,970.182,209790.2254686411,0.01,0.01,100.0,100.0
1110.4515,1.0,1.0,1110.4516865017058,1.0,1.0,1110.4516865017058,1110.4516865017058,100,202957.77555929468,0.009999998,,448.25015,3.5044917e-18,112.08,883.2175,202957.77555929468,0.01,0.01,100.0,100.0
1241.8019,1.0,1.0,1241.8020172296385,1.0,1.0,1241.8020172296385,1241.8020172296385,100,218606.40194527758,0.009999998,,465.21,3.5044917e-18,125.21,1043.1833,218606.40194527758,0.01,0.01,100.0,100.0
1165.6362,1.0,1.0,1165.6363117621418,1.0,1.0,1165.6363117621418,1165.6363117621418,100,137526.4207665819,0.009999998,,368.9867,3.5044917e-18,117.6,944.29346,137526.4207665819,0.01,0.01,100.0,100.0
1236.5902,1.0,1.0,1236.5901091033725,1.0,1.0,1236.5901091033725,1236.5901091033725,100,245561.49509384434,0.009999998,,493.0577,3.5044917e-18,124.69,992.5242,245561.49509384434,0.01,0.01,100.0,100.0
1157.8479,1.0,1.0,1157.8479491639193,1.0,1.0,1157.8479491639193,1157.8479491639193,100,271291.27737640456,0.009999998,,518.2455,3.5044917e-18,116.82,855.7115,271291.27737640456,0.01,0.01,100.0,100.0
1265.5007,1.0,1.0,1265.500791215629,1.0,1.0,1265.500791215629,1265.500791215629,100,265456.632239297,0.009999998,,512.6422,3.5044917e-18,127.58,1020.5928,265456.632239297,0.01,0.01,100.0,100.0
1221.5846,1.0,1.0,1221.584628019949,1.0,1.0,1221.584628019949,1221.584628019949,100,192645.70197087355,0.009999998,,436.71414,3.5044917e-18,123.19,978.3602,192645.70197087355,0.01,0.01,100.0,100.0
1170.0695,1.0,1.0,1170.069490662743,1.0,1.0,1170.069490662743,1170.069490662743,100,156688.76981352968,0.009999998,,393.85513,3.5044917e-18,118.04,989.9673,156688.76981352968,0.01,0.01,100.0,100.0
1241.1895,1.0,1.0,1241.1895863909704,1.0,1.0,1241.1895863909704,1241.1895863909704,100,303400.2383346902,0.009999998,,548.05676,3.5044917e-18,125.15,937.3702,303400.2383346902,0.01,0.01,100.0,100.0
1182.9642,1.0,1.0,1182.9642982318796,1.0,1.0,1182.9642982318796,1182.9642982318796,100,188557.7912857166,0.009999998,,432.05582,3.5044917e-18,119.33,954.8894,188557.7912857166,0.01,0.01,100.0,100.0
1218.1819,1.0,1.0,1218.182027778898,1.0,1.0,1218.182027778898,1218.182027778898,100,236171.4974660636,0.009999998,,483.5388,3.5044917e-18,122.85,1001.88916,236171.4974660636,0.01,0.01,100.0,100.0
1153.7715,1.0,1.0,1153.7714796039718,1.0,1.0,1153.7714796039718,1153.7714796039718,100,161471.98693605454,0.009999998,,399.82156,3.5044917e-18,116.41,960.2019,161471.98693605454,0.01,0.01,100.0,100.0
1270.6118,1.0,1.0,1270.6119499905324,1.0,1.0,1270.6119499905324,1270.6119499905324,100,342029.03692247486,0.009999998,,581.901,3.5044917e-18,128.09,875.8966,342029.03692247486,0.01,0.01,100.0,100.0
1238.9808,1.0,1.0,1238.980873557664,1.0,1.0,1238.980873557664,1238.980873557664,100,191293.04669778026,0.009999998,,435.17825,3.5044917e-18,124.93,1036.9957,191293.04669778026,0.01,0.01,100.0,100.0
1273.1873,1.0,1.0,1273.1872785930454,1.0,1.0,1273.1872785930454,1273.1872785930454,100,212838.65751152503,0.009999998,,459.03186,3.5044917e-18,128.35,1010.60535,212838.65751152503,0.01,0.01,100.0,100.0
1190.5851,1.0,1.0,1190.5851262677695,1.0,1.0,1190.5851262677695,1190.5851262677695,100,256421.59672460015,0.009999998,,503.84262,3.5044917e-18,120.09,946.5195,256421.59672460015,0.01,0.01,100.0,100.0
1203.0935,1.0,1.0,1203.0935767521526,1.0,1.0,1203.0935767521526,1203.0935767521526,100,236721.60138461177,0.009999998,,484.10162,3.5044917e-18,121.34,926.204,236721.60138461177,0.01,0.01,100.0,100.0
1249.7977,1.0,1.0,1249.7978533362448,1.0,1.0,1249.7978533362448,1249.7978533362448,100,196508.11631584915,0.009999998,,441.0703,3.5044917e-18,126.01,1008.2561,196508.11631584915,0.01,0.01,100.0,100.0
1322.6211,1.0,1.0,1322.6211255023466,1.0,1.0,1322.6211255023466,1322.6211255023466,100,212923.12672440012,0.009999998,,459.12296,3.5044917e-18,133.29,1106.3282,212923.12672440012,0.01,0.01,100.0,100.0
1219.5647,1.0,1.0,1219.56471684783,1.0,1.0,1219.56471684783,1219.56471684783,100,194690.47912088208,0.009999998,,439.02573,3.5044917e-18,122.99,1024.3119,194690.47912088208,0.01,0.01,100.0,100.0
1213.6844,1.0,1.0,1213.6844434285306,1.0,1.0,1213.6844434285306,1213.6844434285306,100,216013.82454371924,0.009999998,,462.44318,3.5044917e-18,122.4,1016.7488,216013.82454371924,0.01,0.01,100.0,100.0
1204.875,1.0,1.0,1204.8749910436304,1.0,1.0,1204.8749910436304,1204.8749910436304,100,196370.13863609568,0.009999998,,440.91547,3.5044917e-18,121.52,1006.2572,196370.13863609568,0.01,0.01,100.0,100.0
1187.768,1.0,1.0,1187.7680037806354,1.0,1.0,1187.7680037806354,1187.7680037806354,100,195665.96339978583,0.009999998,,440.1242,3.5044917e-18,119.81,947.91003,195665.96339978583,0.01,0.01,100.0,100.0
1182.8682,1.0,1.0,1182.868242453263,1.0,1.0,1182.868242453263,1182.868242453263,100,197576.98195190716,0.009999998,,442.26825,3.5044917e-18,119.32,947.22015,197576.98195190716,0.01,0.01,100.0,100.0
1233.9597,1.0,1.0,1233.9597206857002,1.0,1.0,1233.9597206857002,1233.9597206857002,100,205499.99387700603,0.009999998,,451.04877,3.5044917e-18,124.43,1014.3,205499.99387700603,0.01,0.01,100.0,100.0
1266.3877,1.0,1.0,1266.387681834014,1.0,1.0,1266.387681834014,1266.387681834014,100,275514.3181178405,0.009999998,,522.2635,3.5044917e-18,127.67,910.38696,275514.3181178405,0.01,0.01,100.0,100.0
1165.3633,1.0,1.0,1165.363345542109,1.0,1.0,1165.363345542109,1165.363345542109,100,160550.0643716934,0.009999998,,398.6785,3.5044917e-18,117.57,954.12103,160550.0643716934,0.01,0.01,100.0,100.0
1191.2605,1.0,1.0,1191.2606587667472,1.0,1.0,1191.2606587667472,1191.2606587667472,100,305402.7230785662,0.009999998,,549.8624,3.5044917e-18,120.16,885.7577,305402.7230785662,0.01,0.01,100.0,100.0
1225.2793,1.0,1.0,1225.2793964400958,1.0,1.0,1225.2793964400958,1225.2793964400958,100,204932.6150857737,0.009999998,,450.4257,3.5044917e-18,123.56,960.17255,204932.6150857737,0.01,0.01,100.0,100.0
1247.0048,1.0,1.0,1247.0047037546126,1.0,1.0,1247.0047037546126,1247.0047037546126,100,250308.23570648208,0.009999998,,497.80032,3.5044917e-18,125.73,1003.7811,250308.23570648208,0.01,0.01,100.0,100.0
1129.9615,1.0,1.0,1129.9613746090408,1.0,1.0,1129.9613746090408,1129.9613746090408,100,207067.60148778613,0.009999998,,452.76587,3.5044917e-18,114.03,869.0639,207067.60148778613,0.01,0.01,100.0,100.0
1182.3673,1.0,1.0,1182.3673441098592,1.0,1.0,1182.3673441098592,1182.3673441098592,100,161860.37226329066,0.009999998,,400.3021,3.5044917e-18,119.27,972.80725,161860.37226329066,0.01,0.01,100.0,100.0
1291.1124,1.0,1.0,1291.1124296515475,1.0,1.0,1291.1124296515475,1291.1124296515475,100,325993.0687358242,0.009999998,,568.09607,3.5044917e-18,130.14,1015.06744,325993.0687358242,0.01,0.01,100.0,100.0
1319.4174,1.0,1.0,1319.4174207533733,1.0,1.0,1319.4174207533733,1319.4174207533733,100,308549.1130393346,0.009999998,,552.6876,3.5044917e-18,132.97,1037.4789,308549.1130393346,0.01,0.01,100.0,100.0
1173.4668,1.0,1.0,1173.4667703554255,1.0,1.0,1173.4667703554255,1173.4667703554255,100,245840.56897095178,0.009999998,,493.33777,3.5044917e-18,118.38,958.0153,245840.56897095178,0.01,0.01,100.0,100.0
1223.0785,1.0,1.0,1223.078402584041,1.0,1.0,1223.078402584041,1223.078402584041,100,182686.2101111588,0.009999998,,425.2756,3.5044917e-18,123.34,994.16125,182686.2101111588,0.01,0.01,100.0,100.0
1163.5702,1.0,1.0,1163.5701755631044,1.0,1.0,1163.5701755631044,1163.5701755631044,100,184758.98241826455,0.009999998,,427.68143,3.5044917e-18,117.39,921.18713,184758.98241826455,0.01,0.01,100.0,100.0
1164.1842,1.0,1.0,1164.184313921972,1.0,1.0,1164.184313921972,1164.184313921972,100,219638.51550983157,0.009999998,,466.3069,3.5044917e-18,117.45,931.9004,219638.51550983157,0.01,0.01,100.0,100.0
1261.0162,1.0,1.0,1261.0162895398464,1.0,1.0,1261.0162895398464,1261.0162895398464,100,200570.89831788797,0.009999998,,445.6065,3.5044917e-18,127.13,1029.5759,200570.89831788797,0.01,0.01,100.0,100.0
1274.3933,1.0,1.0,1274.393403240868,1.0,1.0,1274.393403240868,1274.393403240868,100,300925.82766313135,0.009999998,,545.8173,3.5044917e-18,128.47,950.3738,300925.82766313135,0.01,0.01,100.0,100.0
1296.105,1.0,1.0,1296.1050169607256,1.0,1.0,1296.1050169607256,1296.1050169607256,100,239156.36824162604,0.009999998,,486.58484,3.5044917e-18,130.64,1047.831,239156.36824162604,0.01,0.01,100.0,100.0
1307.2784,1.0,1.0,1307.2783898321354,1.0,1.0,1307.2783898321354,1307.2783898321354,100,289816.66824358824,0.009999998,,535.64777,3.5044917e-18,131.76,1025.3391,289816.66824358824,0.01,0.01,100.0,100.0
1237.2611,1.0,1.0,1237.2611213221576,1.0,1.0,1237.2611213221576,1237.2611213221576,100,209353.54098443498,0.009999998,,455.25815,3.5044917e-18,124.76,935.9645,209353.54098443498,0.01,0.01,100.0,100.0
1307.4126,1.0,1.0,1307.4126298443311,1.0,1.0,1307.4126298443311,1307.4126298443311,100,308234.66608822136,0.009999998,,552.40594,3.5044917e-18,131.77,1001.90826,308234.66608822136,0.01,0.01,100.0,100.0
1191.17,1.0,1.0,1191.170130865347,1.0,1.0,1191.170130865347,1191.170130865347,100,181737.7438053512,0.009999998,,424.1702,3.5044917e-18,120.15,980.76917,181737.7438053512,0.01,0.01,100.0,100.0
1188.1913,1.0,1.0,1188.1913205116693,1.0,1.0,1188.1913205116693,1188.1913205116693,100,156695.09200299683,0.009999998,,393.86313,3.5044917e-18,119.85,1009.7722,156695.09200299683,0.01,0.01,100.0,100.0
1166.6564,1.0,1.0,1166.656332032119,1.0,1.0,1166.656332032119,1166.656332032119,100,252927.11187667833,0.009999998,,500.39767,3.5044917e-18,117.7,834.22144,252927.11187667833,0.01,0.01,100.0,100.0
1127.5206,1.0,1.0,1127.5207798670924,1.0,1.0,1127.5207798670924,1127.5207798670924,100,166038.85008628946,0.009999998,,405.43613,3.5044917e-18,113.79,887.6642,166038.85008628946,0.01,0.01,100.0,100.0
1232.0013,1.0,1.0,1232.0012802153867,1.0,1.0,1232.0012802153867,1232.0012802153867,100,211650.74209139537,0.009999998,,457.74908,3.5044917e-18,124.23,1022.44104,211650.74209139537,0.01,0.01,100.0,100.0
1226.3824,1.0,1.0,1226.382560760837,1.0,1.0,1226.382560760837,1226.382560760837,100,274724.4119279781,0.009999998,,521.51434,3.5044917e-18,123.67,968.8503,274724.4119279781,0.01,0.01,100.0,100.0
1224.6635,1.0,1.0,1224.6635372263322,1.0,1.0,1224.6635372263322,1224.6635372263322,100,133591.3243494194,0.009999998,,363.66934,3.5044917e-18,123.5,1025.2032,133591.3243494194,0.01,0.01,100.0,100.0
1142.053,1.0,1.0,1142.052986385489,1.0,1.0,1142.052986385489,1142.052986385489,100,166026.53761079797,0.009999998,,405.42108,3.5044917e-18,115.24,933.337,166026.53761079797,0.01,0.01,100.0,100.0
1303.1094,1.0,1.0,1303.1094166041037,1.0,1.0,1303.1094166041037,1303.1094166041037,100,312452.32596511155,0.009999998,,556.1724,3.5044917e-18,131.34,1015.27954,312452.32596511155,0.01,0.01,100.0,100.0
1216.6,1.0,1.0,1216.5999868270478,1.0,1.0,1216.5999868270478,1216.5999868270478,100,183460.675493426,0.009999998,,426.17612,3.5044917e-18,122.69,1007.0424,183460.675493426,0.01,0.01,100.0,100.0
1132.2516,1.0,1.0,1132.2514902790351,1.0,1.0,1132.2514902790351,1132.2514902790351,100,170429.43451809225,0.009999998,,410.76166,3.5044917e-18,114.26,896.60205,170429.43451809225,0.01,0.01,100.0,100.0
1179.1897,1.0,1.0,1179.1898199151165,1.0,1.0,1179.1898199151165,1179.1898199151165,100,193226.54373489216,0.009999998,,437.37204,3.5044917e-18,118.95,946.06433,193226.54373489216,0.01,0.01,100.0,100.0
1264.0255,1.0,1.0,1264.0255443313247,1.0,1.0,1264.0255443313247,1264.0255443313247,100,209890.95758483588,0.009999998,,455.84213,3.5044917e-18,127.43,1064.5658,209890.95758483588,0.01,0.01,100.0,100.0
1185.5887,1.0,1.0,1185.5887525939722,1.0,1.0,1185.5887525939722,1185.5887525939722,100,303688.6106110921,0.009999998,,548.3172,3.5044917e-18,119.59,907.01666,303688.6106110921,0.01,0.01,100.0,100.0
1330.4209,1.0,1.0,1330.4209581106902,1.0,1.0,1330.4209581106902,1330.4209581106902,100,261771.11465023534,0.009999998,,509.07108,3.5044917e-18,134.07,1012.2925,261771.11465023534,0.01,0.01,100.0,100.0
1195.1765,1.0,1.0,1195.1764463973125,1.0,1.0,1195.1764463973125,1195.1764463973125,100,202020.47299377545,0.009999998,,447.21387,3.5044917e-18,120.55,956.1602,202020.47299377545,0.01,0.01,100.0,100.0
1139.0823,1.0,1.0,1139.0822722310052,1.0,1.0,1139.0822722310052,1139.0822722310052,100,173620.50800084346,0.009999998,,414.58932,3.5044917e-18,114.94,948.0379,173620.50800084346,0.01,0.01,100.0,100.0
1202.3694,1.0,1.0,1202.3693821714837,1.0,1.0,1202.3693821714837,1202.3693821714837,100,278214.62103398354,0.009999998,,524.8166,3.5044917e-18,121.27,937.26245,278214.62103398354,0.01,0.01,100.0,100.0
1295.4033,1.0,1.0,1295.403257919151,1.0,1.0,1295.403257919151,1295.403257919151,100,251449.06138023222,0.009999998,,498.9334,3.5044917e-18,130.57,1010.0979,251449.06138023222,0.01,0.01,100.0,100.0
1208.8876,1.0,1.0,1208.8876057339273,1.0,1.0,1208.8876057339273,1208.8876057339273,100,212676.576993406,0.009999998,,458.8571,3.5044917e-18,121.92,1017.8434,212676.576993406,0.01,0.01,100.0,100.0
1221.6812,1.0,1.0,1221.6810183939695,1.0,1.0,1221.6810183939695,1221.6810183939695,100,324683.0762382519,0.009999998,,566.9535,3.5044917e-18,123.2,911.969,324683.0762382519,0.01,0.01,100.0,100.0
1173.2822,1.0,1.0,1173.2822355016367,1.0,1.0,1173.2822355016367,1173.2822355016367,100,142199.94215722627,0.009999998,,375.20386,3.5044917e-18,118.36,988.97064,142199.94215722627,0.01,0.01,100.0,100.0
1201.3727,1.0,1.0,1201.3728663326856,1.0,1.0,1201.3728663326856,1201.3728663326856,100,180878.93520000574,0.009999998,,423.1668,3.5044917e-18,121.17,983.397,180878.93520000574,0.01,0.01,100.0,100.0
1239.0752,1.0,1.0,1239.0752391018573,1.0,1.0,1239.0752391018573,1239.0752391018573,100,280022.78182744206,0.009999998,,526.5193,3.5044917e-18,124.94,994.1675,280022.78182744206,0.01,0.01,100.0,100.0
1207.8553,1.0,1.0,1207.8553791395127,1.0,1.0,1207.8553791395127,1207.8553791395127,100,142630.39825632935,0.009999998,,375.77133,3.5044917e-18,121.82,1009.2368,142630.39825632935,0.01,0.01,100.0,100.0
1216.9829,1.0,1.0,1216.9830889549212,1.0,1.0,1216.9830889549212,1216.9830889549212,100,183337.71636188077,0.009999998,,426.03323,3.5044917e-18,122.73,968.709,183337.71636188077,0.01,0.01,100.0,100.0
1326.3121,1.0,1.0,1326.3121254338266,1.0,1.0,1326.3121254338266,1326.3121254338266,100,375796.5492201962,0.009999998,,609.94965,3.5044917e-18,133.66,1008.1841,375796.5492201962,0.01,0.01,100.0,100.0
1147.6641,1.0,1.0,1147.6640334459114,1.0,1.0,1147.6640334459114,1147.6640334459114,100,189907.64551621623,0.009999998,,433.59955,3.5044917e-18,115.8,952.41174,189907.64551621623,0.01,0.01,100.0,100.0
1198.3599,1.0,1.0,1198.3598662927152,1.0,1.0,1198.3598662927152,1198.3598662927152,100,196740.4775234261,0.009999998,,441.33102,3.5044917e-18,120.87,998.05896,196740.4775234261,0.01,0.01,100.0,100.0
1263.6896,1.0,1.0,1263.6895965766996,1.0,1.0,1263.6895965766996,1263.6895965766996,100,167020.7709738714,0.009999998,,406.6332,3.5044917e-18,127.4,1049.9224,167020.7709738714,0.01,0.01,100.0,100.0
1203.2764,1.0,1.0,1203.2764498197923,1.0,1.0,1203.2764498197923,1203.2764498197923,100,210682.8961893844,0.009999998,,456.7013,3.5044917e-18,121.36,988.6668,210682.8961893844,0.01,0.01,100.0,100.0
1213.1652,1.0,1.0,1213.1652103666986,1.0,1.0,1213.1652103666986,1213.1652103666986,100,336228.53202432516,0.009999998,,576.9456,3.5044917e-18,122.35,917.76013,336228.53202432516,0.01,0.01,100.0,100.0
1214.669,1.0,1.0,1214.668902179491,1.0,1.0,1214.668902179491,1214.668902179491,100,208889.00655727915,0.009999998,,454.7528,3.5044917e-18,122.5,974.81134,208889.00655727915,0.01,0.01,100.0,100.0
1269.3695,1.0,1.0,1269.3695914852706,1.0,1.0,1269.3695914852706,1269.3695914852706,100,297996.38085192296,0.009999998,,543.1542,3.5044917e-18,127.97,973.96533,297996.38085192296,0.01,0.01,100.0,100.0
1228.5017,1.0,1.0,1228.501674412243,1.0,1.0,1228.501674412243,1228.501674412243,100,200985.872212545,0.009999998,,446.06726,3.5044917e-18,123.88,1036.6156,200985.872212545,0.01,0.01,100.0,100.0
1259.1029,1.0,1.0,1259.1029028427256,1.0,1.0,1259.1029028427256,1259.1029028427256,100,191707.89564644417,0.009999998,,435.6499,3.5044917e-18,126.94,1030.1852,191707.89564644417,0.01,0.01,100.0,100.0
1193.767,1.0,1.0,1193.7670445186166,1.0,1.0,1193.7670445186166,1193.7670445186166,100,199691.20691365597,0.009999998,,444.62827,3.5044917e-18,120.41,954.7508,199691.20691365597,0.01,0.01,100.0,100.0
1187.962,1.0,1.0,1187.9621709266212,1.0,1.0,1187.9621709266212,1187.9621709266212,100,282460.9269435014,0.009999998,,528.8065,3.5044917e-18,119.83,948.1048,282460.9269435014,0.01,0.01,100.0,100.0
1168.0669,1.0,1.0,1168.0669887361971,1.0,1.0,1168.0669887361971,1168.0669887361971,100,240850.56699225205,0.009999998,,488.3053,3.5044917e-18,117.84,918.9506,240850.56699225205,0.01,0.01,100.0,100.0
1190.2698,1.0,1.0,1190.2697820986714,1.0,1.0,1190.2697820986714,1190.2697820986714,100,231247.570658382,0.009999998,,478.47162,3.5044917e-18,120.06,941.1555,231247.570658382,0.01,0.01,100.0,100.0
1230.2946,1.0,1.0,1230.2945942279025,1.0,1.0,1230.2945942279025,1230.2945942279025,100,225595.4116034262,0.009999998,,472.588,3.5044917e-18,124.06,1025.7849,225595.4116034262,0.01,0.01,100.0,100.0
1207.6562,1.0,1.0,1207.656356077954,1.0,1.0,1207.656356077954,1207.656356077954,100,318142.8671513847,0.009999998,,561.21423,3.5044917e-18,121.8,945.0743,318142.8671513847,0.01,0.01,100.0,100.0
1141.6582,1.0,1.0,1141.6583455452785,1.0,1.0,1141.6583455452785,1141.6583455452785,100,252818.59984091748,0.009999998,,500.29034,3.5044917e-18,115.2,854.6703,252818.59984091748,0.01,0.01,100.0,100.0
1200.8828,1.0,1.0,1200.882812441061,1.0,1.0,1200.882812441061,1200.882812441061,100,246403.3741961416,0.009999998,,493.90213,3.5044917e-18,121.12,916.4196,246403.3741961416,0.01,0.01,100.0,100.0
1186.2761,1.0,1.0,1186.2760986814544,1.0,1.0,1186.2760986814544,1186.2760986814544,100,197624.22975709147,0.009999998,,442.32114,3.5044917e-18,119.66,982.6078,197624.22975709147,0.01,0.01,100.0,100.0
1197.1714,1.0,1.0,1197.1712700174385,1.0,1.0,1197.1712700174385,1197.1712700174385,100,236032.41164194973,0.009999998,,483.3964,3.5044917e-18,120.75,939.6394,236032.41164194973,0.01,0.01,100.0,100.0
1260.3861,1.0,1.0,1260.3860697195712,1.0,1.0,1260.3860697195712,1260.3860697195712,100,183314.39852718482,0.009999998,,426.0062,3.5044917e-18,127.07,1026.4194,183314.39852718482,0.01,0.01,100.0,100.0
1274.1029,1.0,1.0,1274.1029601828109,1.0,1.0,1274.1029601828109,1274.1029601828109,100,309403.59419913613,0.009999998,,553.4524,3.5044917e-18,128.44,998.89685,309403.59419913613,0.01,0.01,100.0,100.0
