Delta,AvgDiscRet,Bound,VarRet,VarJ,MaxVanillaIw,eRenyi2,VarDiscRet,MaxNormIw,VarNormIw,AvgRet,AvgNormIw,AvgVanillaIw,J,EpsThisIter,VanillaAvgRet,IterType,ESSClassic,AvgEpLen,VarVanillaIw,ESSRenyi,MinNormIw,MinVanillaIw,BatchSize
0.3,-31.4603864488,-47.2527,7175.19749495,83.779,1.0,1.0,7175.19749495,0.0025,5.4346e-20,-31.4603864488,0.0025,1.0,-37.5889,100,-31.4603864488,2,400.0,264.62,,500.0,0.0025,1.0,500
0.3,-24.3045193478,-43.5756,7384.02271928,84.2936,1.0,1.0,7384.02271928,0.002,5.43187e-20,-24.3045193478,0.002,1.0,-34.932,100,-24.3045193478,1,500.000006643,278.7,,500.0,0.002,1.0,500
0.3,-32.6363517276,-51.483,7208.24789917,84.4758,1.0,1.0,7208.24789917,0.01,3.50449e-18,-32.6363517276,0.01,1.0,-32.6364,100,-32.6363517276,2,100.0,267.51,,500.0,0.01,1.0,500
0.3,-42.0837047391,-50.8116,6876.02091806,83.6303,1.0,1.0,6876.02091806,0.005,2.1793e-19,-42.0837047391,0.005,1.0,-37.36,100,-42.0837047391,2,200.000000102,246.22,,500.0,0.005,1.0,500
0.3,-37.5994450553,-48.4631,7230.12611669,83.9562,1.0,1.0,7230.12611669,0.00333333,5.43914e-20,-37.5994450553,0.00333333,1.0,-37.4398,100,-37.5994450553,2,299.999969474,249.19,,500.0,0.00333333,1.0,500
0.3,-51.812530855,-50.7143,6796.10293696,83.7093,1.0,1.0,6796.10293696,0.0025,5.4346e-20,-51.812530855,0.0025,1.0,-41.033,100,-51.812530855,2,400.0,221.23,,500.0,0.0025,1.0,500
0.3,-29.0054648076,-47.2867,6935.52554296,83.679,1.0,1.0,6935.52554296,0.002,5.43187e-20,-29.0054648076,0.002,1.0,-38.6275,100,-29.0054648076,1,500.000006643,274.22,,500.0,0.002,1.0,500
0.3,-35.3120813298,-54.2549,6989.04567597,83.1815,1.0,1.0,6989.04567597,0.01,3.50449e-18,-35.3120813298,0.01,1.0,-35.3121,100,-35.3120813298,2,100.0,262.56,,500.0,0.01,1.0,500
0.3,-32.9789413055,-47.5975,7011.39182602,83.2561,1.0,1.0,7011.39182602,0.005,2.1793e-19,-32.9789413055,0.005,1.0,-34.1455,100,-32.9789413055,2,200.000000102,267.31,,500.0,0.005,1.0,500
0.3,-42.0110405099,-47.8736,6862.60382181,83.063,1.0,1.0,6862.60382181,0.00333333,5.43914e-20,-42.0110405099,0.00333333,1.0,-36.7674,100,-42.0110405099,2,299.999969474,242.28,,500.0,0.00333333,1.0,500
0.3,-53.9613941721,-50.7053,6350.78044087,82.4733,1.0,1.0,6350.78044087,0.0025,5.4346e-20,-53.9613941721,0.0025,1.0,-41.0659,100,-53.9613941721,2,400.0,210.8,,500.0,0.0025,1.0,500
0.3,-47.9806062237,-51.2788,6420.61218862,81.978,1.00304,1.00001,6420.61218862,0.00200614,1.82122e-12,-47.9806062237,0.002,0.999968,-42.447,100,-47.9806062237,1,499.999767282,230.63,4.55279e-07,499.996185332,0.00199357,0.996755,500
0.3,-38.7295839635,-58.0125,7036.19707201,83.4616,1.0,1.0,7036.19707201,0.01,3.50449e-18,-38.7295839635,0.01,1.0,-38.7296,100,-38.7295839635,2,100.0,254.09,,500.0,0.01,1.0,500
0.3,-43.3001148682,-54.6582,7017.90702763,83.4386,1.0,1.0,7017.90702763,0.005,2.1793e-19,-43.3001148682,0.005,1.0,-41.0148,100,-43.3001148682,2,200.000000102,246.23,,500.0,0.005,1.0,500
0.3,-33.0808762159,-49.51,7015.57395887,83.4893,1.0,1.0,7015.57395887,0.00333333,5.43914e-20,-33.0808762159,0.00333333,1.0,-38.3702,100,-33.0808762159,2,299.999969474,254.53,,500.0,0.00333333,1.0,500
0.3,-41.6166753981,-48.8292,6900.21991812,83.2924,1.0,1.0,6900.21991812,0.0025,5.4346e-20,-41.6166753981,0.0025,1.0,-39.1818,100,-41.6166753981,2,400.0,245.17,,500.0,0.0025,1.0,500
0.3,-40.4741928974,-48.0691,7009.68646569,83.2964,1.0,1.0,7009.68646569,0.002,5.43187e-20,-40.4741928974,0.002,1.0,-39.4403,100,-40.4741928974,1,500.000006643,244.74,,500.0,0.002,1.0,500
0.3,-47.7596468438,-67.0198,6379.42626522,79.4709,1.0,1.0,6379.42626522,0.01,3.50449e-18,-47.7596468438,0.01,1.0,-47.7596,100,-47.7596468438,2,100.0,220.45,,500.0,0.01,1.0,500
0.3,-56.1566748146,-65.9339,6237.52394643,79.1392,1.0,1.0,6237.52394643,0.005,2.1793e-19,-56.1566748146,0.005,1.0,-51.9582,100,-56.1566748146,2,200.000000102,198.98,,500.0,0.005,1.0,500
0.3,-32.8234824058,-56.9911,7069.52393661,81.1767,1.0,1.0,7069.52393661,0.00333333,5.43914e-20,-32.8234824058,0.00333333,1.0,-45.5799,100,-32.8234824058,2,299.999969474,267.7,,500.0,0.00333333,1.0,500
0.3,-16.1719640614,-48.1103,7197.94395166,82.9812,1.0,1.0,7197.94395166,0.0025,5.4346e-20,-16.1719640614,0.0025,1.0,-38.2279,100,-16.1719640614,2,400.0,315.86,,500.0,0.0025,1.0,500
0.3,-30.9579052686,-45.613,6968.41965563,83.0477,1.0,1.0,6968.41965563,0.002,5.43187e-20,-30.9579052686,0.002,1.0,-36.7739,100,-30.9579052686,1,500.000006643,270.27,,500.0,0.002,1.0,500
0.3,-29.1346122667,-48.0771,7270.93650682,84.8424,1.0,1.0,7270.93650682,0.01,3.50449e-18,-29.1346122667,0.01,1.0,-29.1346,100,-29.1346122667,2,100.0,279.11,,500.0,0.01,1.0,500
0.3,-53.3261499656,-54.7105,6111.90398272,82.285,1.0,1.0,6111.90398272,0.005,2.1793e-19,-53.3261499656,0.005,1.0,-41.2304,100,-53.3261499656,2,200.000000102,207.74,,500.0,0.005,1.0,500
0.3,-35.5391872106,-50.4185,7025.21552588,82.7006,1.0,1.0,7025.21552588,0.00333333,5.43914e-20,-35.5391872106,0.00333333,1.0,-39.3333,100,-35.5391872106,2,299.999969474,257.5,,500.0,0.00333333,1.0,500
0.3,-40.4285013228,-49.2072,6669.11834614,82.343,1.0,1.0,6669.11834614,0.0025,5.4346e-20,-40.4285013228,0.0025,1.0,-39.6071,100,-40.4285013228,2,400.0,242.47,,500.0,0.0025,1.0,500
0.3,-19.1638607146,-44.105,7205.26037391,83.1734,1.0,1.0,7205.26037391,0.002,5.43187e-20,-19.1638607146,0.002,1.0,-35.5185,100,-19.1638607146,1,500.000006643,299.03,,500.0,0.002,1.0,500
0.3,-37.1229701071,-55.9258,6807.98065325,82.0969,1.0,1.0,6807.98065325,0.01,3.50449e-18,-37.1229701071,0.01,1.0,-37.123,100,-37.1229701071,2,100.0,253.54,,500.0,0.01,1.0,500
0.3,-28.3790922821,-46.2788,7304.4858497,83.6946,1.0,1.0,7304.4858497,0.005,2.1793e-19,-28.3790922821,0.005,1.0,-32.751,100,-28.3790922821,2,200.000000102,279.01,,500.0,0.005,1.0,500
0.3,-41.5167718866,-46.7183,6716.34828669,83.0863,1.0,1.0,6716.34828669,0.00333333,5.43914e-20,-41.5167718866,0.00333333,1.0,-35.6729,100,-41.5167718866,2,299.999969474,245.84,,500.0,0.00333333,1.0,500
0.3,-50.8639020289,-49.0363,6641.92449212,82.8531,1.0,1.0,6641.92449212,0.0025,5.4346e-20,-50.8639020289,0.0025,1.0,-39.4707,100,-50.8639020289,2,400.0,224.83,,500.0,0.0025,1.0,500
0.3,-29.8419285871,-46.1005,7240.88130151,83.3081,1.00005,1.0,7240.88130151,0.00200009,5.02791e-16,-29.8419285871,0.002,1.0,-37.5448,100,-29.8419285871,1,500.000055921,272.88,1.25738e-10,500.0,0.00199993,0.999964,500
0.3,-37.7415457503,-56.4138,7052.52701998,83.5584,1.0,1.0,7052.52701998,0.01,3.50449e-18,-37.7415457503,0.01,1.0,-37.7415,100,-37.7415457503,2,100.0,253.82,,500.0,0.01,1.0,500
0.3,-38.4701137579,-51.4742,7017.77408277,83.4562,1.0,1.0,7017.77408277,0.005,2.1793e-19,-38.4701137579,0.005,1.0,-38.1058,100,-38.4701137579,2,200.000000102,259.35,,500.0,0.005,1.0,500
0.3,-25.791407089,-44.9444,7122.12691533,83.8289,1.0,1.0,7122.12691533,0.00333333,5.43914e-20,-25.791407089,0.00333333,1.0,-34.001,100,-25.791407089,2,299.999969474,284.69,,500.0,0.00333333,1.0,500
0.3,-37.4392104712,-44.3456,7012.12692415,83.7149,1.0,1.0,7012.12692415,0.0025,5.4346e-20,-37.4392104712,0.0025,1.0,-34.8606,100,-37.4392104712,2,400.0,257.4,,500.0,0.0025,1.0,500
0.3,-44.9038661493,-45.3529,6935.71898826,83.6419,1.0,1.0,6935.71898826,0.002,5.43187e-20,-44.9038661493,0.002,1.0,-36.8692,100,-44.9038661493,1,500.000006643,235.2,,500.0,0.002,1.0,500
0.3,-29.9694418812,-49.6194,6888.55765757,82.5813,1.0,1.0,6888.55765757,0.01,3.50449e-18,-29.9694418812,0.01,1.0,-29.9694,100,-29.9694418812,2,100.0,274.81,,500.0,0.01,1.0,500
0.3,-33.0069481439,-45.3828,6946.77997866,82.7695,1.0,1.0,6946.77997866,0.005,2.1793e-19,-33.0069481439,0.005,1.0,-31.4882,100,-33.0069481439,2,200.000000102,266.22,,500.0,0.005,1.0,500
0.3,-37.9272534933,-44.9795,6998.3095125,82.981,1.0,1.0,6998.3095125,0.00333333,5.43914e-20,-37.9272534933,0.00333333,1.0,-33.6345,100,-37.9272534933,2,299.999969474,248.43,,500.0,0.00333333,1.0,500
0.3,-46.0869763099,-46.5726,6483.27045365,82.4504,1.0,1.0,6483.27045365,0.0025,5.4346e-20,-46.0869763099,0.0025,1.0,-36.7477,100,-46.0869763099,2,400.0,238.53,,500.0,0.0025,1.0,500
0.3,-30.6974418207,-44.3253,6924.8270969,82.5556,1.0,1.0,6924.8270969,0.002,5.43187e-20,-30.6974418207,0.002,1.0,-35.5376,100,-30.6974418207,1,500.000006643,275.5,,500.0,0.002,1.0,500
0.3,-38.7152265646,-57.1818,6823.24726034,82.1889,1.0,1.0,6823.24726034,0.01,3.50449e-18,-38.7152265646,0.01,1.0,-38.7152,100,-38.7152265646,2,100.0,246.71,,500.0,0.01,1.0,500
0.3,-35.8806152871,-50.7534,6810.00617014,82.1612,1.0,1.0,6810.00617014,0.005,2.1793e-19,-35.8806152871,0.005,1.0,-37.2979,100,-35.8806152871,2,200.000000102,250.36,,500.0,0.005,1.0,500
0.3,-48.6950621149,-52.0833,6598.03612468,81.8934,1.0,1.0,6598.03612468,0.00333333,5.43914e-20,-48.6950621149,0.00333333,1.0,-41.097,100,-48.6950621149,2,299.999969474,221.96,,500.0,0.00333333,1.0,500
0.3,-24.7459647432,-46.5517,7239.80166396,82.8968,1.0,1.0,7239.80166396,0.0025,5.4346e-20,-24.7459647432,0.0025,1.0,-37.0092,100,-24.7459647432,2,400.0,288.78,,500.0,0.0025,1.0,500
0.3,-48.0046453605,-47.7434,6526.23665044,82.5169,1.0,1.0,6526.23665044,0.002,5.43187e-20,-48.0046453605,0.002,1.0,-39.2083,100,-48.0046453605,1,500.000006643,229.54,,500.0,0.002,1.0,500
0.3,-41.5615708542,-60.6578,6781.64035807,81.9379,1.0,1.0,6781.64035807,0.01,3.50449e-18,-41.5615708542,0.01,1.0,-41.5616,100,-41.5615708542,2,100.0,249.82,,500.0,0.01,1.0,500
0.3,-43.9944914502,-56.4924,6778.53561164,81.9376,1.0,1.0,6778.53561164,0.005,2.1793e-19,-43.9944914502,0.005,1.0,-42.778,100,-43.9944914502,2,200.000000102,243.99,,500.0,0.005,1.0,500
0.3,-47.5946145192,-55.5813,6576.46428845,81.5551,1.0,1.0,6576.46428845,0.00333333,5.43914e-20,-47.5946145192,0.00333333,1.0,-44.3836,100,-47.5946145192,2,299.999969474,216.98,,500.0,0.00333333,1.0,500
0.3,-39.6987864516,-52.9099,7021.52812356,82.0388,1.0,1.0,7021.52812356,0.0025,5.4346e-20,-39.6987864516,0.0025,1.0,-43.2124,100,-39.6987864516,2,400.0,247.63,,500.0,0.0025,1.0,500
0.3,-47.0708295611,-52.8817,7029.20032478,82.3314,1.0,1.0,7029.20032478,0.002,5.43187e-20,-47.0708295611,0.002,1.0,-43.9841,100,-47.0708295611,1,500.000006643,231.13,,500.0,0.002,1.0,500
0.3,-31.9769330475,-50.4274,6960.23825779,83.0098,1.0,1.0,6960.23825779,0.01,3.50449e-18,-31.9769330475,0.01,1.0,-31.9769,100,-31.9769330475,2,100.0,266.05,,500.0,0.01,1.0,500
0.3,-44.948070408,-52.1355,6842.53954719,82.9122,1.0,1.0,6842.53954719,0.005,2.1793e-19,-44.948070408,0.005,1.0,-38.4625,100,-44.948070408,2,200.000000102,240.9,,500.0,0.005,1.0,500
0.3,-34.6783241252,-48.365,7189.84737207,83.4194,1.0,1.0,7189.84737207,0.00333333,5.43914e-20,-34.6783241252,0.00333333,1.0,-37.2011,100,-34.6783241252,2,299.999969474,259.93,,500.0,0.00333333,1.0,500
0.3,-36.3905426695,-46.6736,6959.33781348,83.3166,1.0,1.0,6959.33781348,0.0025,5.4346e-20,-36.3905426695,0.0025,1.0,-36.9985,100,-36.3905426695,2,400.0,253.65,,500.0,0.0025,1.0,500
0.3,-46.4845643167,-47.5494,6608.2800888,82.9226,1.0,1.0,6608.2800888,0.002,5.43187e-20,-46.4845643167,0.002,1.0,-38.8957,100,-46.4845643167,1,500.000006643,227.17,,500.0,0.002,1.0,500
0.3,-46.3740218945,-65.5928,6574.1076596,80.6744,1.0,1.0,6574.1076596,0.01,3.50449e-18,-46.3740218945,0.01,1.0,-46.374,100,-46.3740218945,2,100.0,230.22,,500.0,0.01,1.0,500
0.3,-42.4246222601,-57.9891,6719.9941103,81.1448,1.0,1.0,6719.9941103,0.005,2.1793e-19,-42.4246222601,0.005,1.0,-44.3993,100,-42.4246222601,2,200.000000102,240.92,,500.0,0.005,1.0,500
0.3,-32.4886859514,-51.586,7245.99917971,82.537,1.0,1.0,7245.99917971,0.00333333,5.43914e-20,-32.4886859514,0.00333333,1.0,-40.4291,100,-32.4886859514,2,299.999969474,270.57,,500.0,0.00333333,1.0,500
0.3,-33.4143776254,-48.3376,7043.21929071,82.8353,1.0,1.0,7043.21929071,0.0025,5.4346e-20,-33.4143776254,0.0025,1.0,-38.6754,100,-33.4143776254,2,400.0,272.21,,500.0,0.0025,1.0,500
0.3,-38.0825026118,-47.199,7011.96017223,82.9324,1.0,1.0,7011.96017223,0.002,5.43187e-20,-38.0825026118,0.002,1.0,-38.5568,100,-38.0825026118,1,500.000006643,254.69,,500.0,0.002,1.0,500
0.3,-22.0342854647,-41.4022,7188.38977488,84.3594,1.0,1.0,7188.38977488,0.01,3.50449e-18,-22.0342854647,0.01,1.0,-22.0343,100,-22.0342854647,2,100.0,297.06,,500.0,0.01,1.0,500
0.3,-40.920696877,-45.1726,6967.74857377,84.2405,1.0,1.0,6967.74857377,0.005,2.1793e-19,-40.920696877,0.005,1.0,-31.4775,100,-40.920696877,2,200.000000102,245.86,,500.0,0.005,1.0,500
0.3,-44.1295527763,-46.8769,6779.10457947,83.6878,1.0,1.0,6779.10457947,0.00333333,5.43914e-20,-44.1295527763,0.00333333,1.0,-35.6948,100,-44.1295527763,2,299.999969474,236.04,,500.0,0.00333333,1.0,500
0.3,-58.6845443352,-51.1623,6130.28550795,82.8799,1.0,1.0,6130.28550795,0.0025,5.4346e-20,-58.6845443352,0.0025,1.0,-41.4423,100,-58.6845443352,2,400.0,206.32,,500.0,0.0025,1.0,500
0.3,-36.0722231989,-49.0622,7154.62295036,83.1655,1.0,1.0,7154.62295036,0.002,5.43187e-20,-36.0722231989,0.002,1.0,-40.3683,100,-36.0722231989,1,500.000006643,262.1,,500.0,0.002,1.0,500
0.3,-25.7281980743,-44.7452,7030.35178863,83.4269,1.0,1.0,7030.35178863,0.01,3.50449e-18,-25.7281980743,0.01,1.0,-25.7282,100,-25.7281980743,2,100.0,278.56,,500.0,0.01,1.0,500
0.3,-38.1935904416,-45.4079,6925.17179763,83.3476,1.0,1.0,6925.17179763,0.005,2.1793e-19,-38.1935904416,0.005,1.0,-31.9609,100,-38.1935904416,2,200.000000102,251.68,,500.0,0.005,1.0,500
0.3,-17.4641390542,-38.17,7080.51990319,83.7526,1.0,1.0,7080.51990319,0.00333333,5.43914e-20,-17.4641390542,0.00333333,1.0,-27.1286,100,-17.4641390542,2,299.999969474,309.37,,500.0,0.00333333,1.0,500
0.3,-34.7226559762,-38.6682,6849.75792984,83.4685,1.0,1.0,6849.75792984,0.0025,5.4346e-20,-34.7226559762,0.0025,1.0,-29.0271,100,-34.7226559762,2,400.0,263.89,,500.0,0.0025,1.0,500
0.3,-52.8723047406,-42.4194,6528.12707018,83.4095,1.00004,1.0,6528.12707018,0.00200007,7.14604e-16,-52.8723047406,0.002,1.0,-33.7961,100,-52.8723047406,1,500.000153727,213.0,1.78627e-10,500.0,0.00199986,0.999928,500
0.3,-44.4089337973,-63.8169,6838.49823589,82.2807,1.0,1.0,6838.49823589,0.01,3.50449e-18,-44.4089337973,0.01,1.0,-44.4089,100,-44.4089337973,2,100.0,228.51,,500.0,0.01,1.0,500
0.3,-35.8291682299,-53.8425,6945.15442933,82.7122,1.0,1.0,6945.15442933,0.005,2.1793e-19,-35.8291682299,0.005,1.0,-40.119,100,-35.8291682299,2,200.000000102,260.27,,500.0,0.005,1.0,500
0.3,-23.0143858661,-45.6227,7068.45950495,83.4175,1.0,1.0,7068.45950495,0.00333333,5.43914e-20,-23.0143858661,0.00333333,1.0,-34.4175,100,-23.0143858661,2,299.999969474,290.82,,500.0,0.00333333,1.0,500
0.3,-44.9741866832,-46.7606,6654.46118719,82.9864,1.0,1.0,6654.46118719,0.0025,5.4346e-20,-44.9741866832,0.0025,1.0,-37.0567,100,-44.9741866832,2,400.0,236.05,,500.0,0.0025,1.0,500
0.3,-47.7127004675,-47.8674,6595.10031834,82.6643,1.00001,1.0,6595.10031834,0.00200002,1.40209e-17,-47.7127004675,0.002,1.0,-39.1879,100,-47.7127004675,1,499.999958114,233.47,3.46859e-12,500.0,0.00199999,0.999994,500
0.3,-34.2065480839,-53.3015,6826.27899779,82.2072,1.0,1.0,6826.27899779,0.01,3.50449e-18,-34.2065480839,0.01,1.0,-34.2065,100,-34.2065480839,2,100.0,256.33,,500.0,0.01,1.0,500
0.3,-35.783762437,-48.4973,7044.96510627,82.8667,1.0,1.0,7044.96510627,0.005,2.1793e-19,-35.783762437,0.005,1.0,-34.9952,100,-35.783762437,2,200.000000102,255.65,,500.0,0.005,1.0,500
0.3,-28.7649641113,-43.9429,6941.15607453,82.9285,1.0,1.0,6941.15607453,0.00333333,5.43914e-20,-28.7649641113,0.00333333,1.0,-32.9184,100,-28.7649641113,2,299.999969474,273.96,,500.0,0.00333333,1.0,500
0.3,-44.2560406498,-45.3657,6791.78390865,82.8427,1.0,1.0,6791.78390865,0.0025,5.4346e-20,-44.2560406498,0.0025,1.0,-35.7528,100,-44.2560406498,2,400.0,242.03,,500.0,0.0025,1.0,500
0.3,-32.6032516637,-43.7209,7219.22588076,83.1945,1.00003,1.0,7219.22588076,0.00200005,1.07801e-16,-32.6032516637,0.002,1.0,-35.1229,100,-32.6032516637,1,500.000555959,265.27,2.694e-11,500.0,0.00199994,0.99997,500
0.3,-33.2549369508,-52.0254,7141.7464623,84.0852,1.0,1.0,7141.7464623,0.01,3.50449e-18,-33.2549369508,0.01,1.0,-33.2549,100,-33.2549369508,2,100.0,271.87,,500.0,0.01,1.0,500
0.3,-51.4768699867,-55.6678,6348.26042587,82.2226,1.0,1.0,6348.26042587,0.005,2.1793e-19,-51.4768699867,0.005,1.0,-42.3659,100,-51.4768699867,2,200.000000102,219.12,,500.0,0.005,1.0,500
0.3,-28.726421536,-49.0388,7029.14793046,82.8734,1.0,1.0,7029.14793046,0.00333333,5.43914e-20,-28.726421536,0.00333333,1.0,-37.8194,100,-28.726421536,2,299.999969474,276.35,,500.0,0.00333333,1.0,500
0.3,-41.7050801207,-48.5071,6907.60287484,82.846,1.0,1.0,6907.60287484,0.0025,5.4346e-20,-41.7050801207,0.0025,1.0,-38.7908,100,-41.7050801207,2,400.0,240.09,,500.0,0.0025,1.0,500
0.3,-33.3610490393,-46.3954,7087.53084335,83.0591,1.0,1.0,7087.53084335,0.002,5.43187e-20,-33.3610490393,0.002,1.0,-37.7049,100,-33.3610490393,1,500.000006643,262.17,,500.0,0.002,1.0,500
0.3,-27.3332958099,-46.0706,7274.2245904,84.8615,1.0,1.0,7274.2245904,0.01,3.50449e-18,-27.3332958099,0.01,1.0,-27.3333,100,-27.3332958099,2,100.0,276.59,,500.0,0.01,1.0,500
0.3,-36.9935246079,-45.4127,6959.98003273,84.0789,1.0,1.0,6959.98003273,0.005,2.1793e-19,-36.9935246079,0.005,1.0,-32.1634,100,-36.9935246079,2,200.000000102,249.22,,500.0,0.005,1.0,500
0.3,-41.4366844773,-46.2979,6899.50558386,83.7185,1.0,1.0,6899.50558386,0.00333333,5.43914e-20,-41.4366844773,0.00333333,1.0,-35.2545,100,-41.4366844773,2,299.999969474,235.21,,500.0,0.00333333,1.0,500
0.3,-36.5667500505,-45.1464,6893.20847431,83.4445,1.0,1.0,6893.20847431,0.0025,5.4346e-20,-36.5667500505,0.0025,1.0,-35.5826,100,-36.5667500505,2,400.0,251.66,,500.0,0.0025,1.0,500
0.3,-39.1043025976,-44.8411,6763.73185169,83.136,1.0,1.0,6763.73185169,0.002,5.43187e-20,-39.1043025976,0.002,1.0,-36.2869,100,-39.1043025976,1,500.000006643,258.52,,500.0,0.002,1.0,500
0.3,-48.5390328695,-67.7848,6728.43717959,81.6159,1.0,1.0,6728.43717959,0.01,3.50449e-18,-48.5390328695,0.01,1.0,-48.539,100,-48.5390328695,2,100.0,232.6,,500.0,0.01,1.0,500
0.3,-44.7874898316,-60.3311,6787.89029464,81.8175,1.0,1.0,6787.89029464,0.005,2.1793e-19,-44.7874898316,0.005,1.0,-46.6633,100,-44.7874898316,2,200.000000102,237.03,,500.0,0.005,1.0,500
0.3,-43.1368301815,-56.6475,6998.55502462,82.3105,1.0,1.0,6998.55502462,0.00333333,5.43914e-20,-43.1368301815,0.00333333,1.0,-45.4878,100,-43.1368301815,2,299.999969474,241.79,,500.0,0.00333333,1.0,500
0.3,-45.8361910787,-55.2395,6665.63987598,82.0429,1.0,1.0,6665.63987598,0.0025,5.4346e-20,-45.8361910787,0.0025,1.0,-45.5749,100,-45.8361910787,2,400.0,238.34,,500.0,0.0025,1.0,500
0.3,-43.9675899775,-53.8977,6789.12760778,82.0335,1.0,1.0,6789.12760778,0.002,5.43187e-20,-43.9675899775,0.002,1.0,-45.2534,100,-43.9675899775,1,500.000006643,242.98,,500.0,0.002,1.0,500
0.3,-53.8389649972,-72.9416,6549.92667361,80.5259,1.0,1.0,6549.92667361,0.01,3.50449e-18,-53.8389649972,0.01,1.0,-53.839,100,-53.8389649972,2,100.0,215.82,,500.0,0.01,1.0,500
0.3,-36.7754503953,-58.8148,7110.24498482,82.6715,1.0,1.0,7110.24498482,0.005,2.1793e-19,-36.7754503953,0.005,1.0,-45.3072,100,-36.7754503953,2,200.000000102,251.82,,500.0,0.005,1.0,500
0.3,-35.978719209,-53.2614,6924.30745829,82.8296,1.0,1.0,6924.30745829,0.00333333,5.43914e-20,-35.978719209,0.00333333,1.0,-42.1977,100,-35.978719209,2,299.999969474,263.28,,500.0,0.00333333,1.0,500
0.3,-30.0139907682,-48.7477,7133.20836933,83.2998,1.0,1.0,7133.20836933,0.0025,5.4346e-20,-30.0139907682,0.0025,1.0,-39.1518,100,-30.0139907682,2,400.0,273.08,,500.0,0.0025,1.0,500
0.3,-36.6308446923,-47.2304,6987.0858541,83.2799,1.0,1.0,6987.0858541,0.002,5.43187e-20,-36.6308446923,0.002,1.0,-38.6476,100,-36.6308446923,1,500.000006643,262.92,,500.0,0.002,1.0,500
0.3,-27.0686508091,-45.8623,7100.79281933,83.8438,1.0,1.0,7100.79281933,0.01,3.50449e-18,-27.0686508091,0.01,1.0,-27.0686,100,-27.0686508091,2,100.0,279.24,,500.0,0.01,1.0,500
0.3,-45.1091242243,-49.4869,6693.17396259,83.1227,1.0,1.0,6693.17396259,0.005,2.1793e-19,-45.1091242243,0.005,1.0,-36.0889,100,-45.1091242243,2,200.000000102,240.86,,500.0,0.005,1.0,500
0.3,-29.3671809021,-44.7878,7013.31845693,83.2507,1.0,1.0,7013.31845693,0.00333333,5.43914e-20,-29.3671809021,0.00333333,1.0,-33.8483,100,-29.3671809021,2,299.999969474,275.81,,500.0,0.00333333,1.0,500
0.3,-36.3460882407,-43.9499,6980.99618502,83.2285,1.0,1.0,6980.99618502,0.0025,5.4346e-20,-36.3460882407,0.0025,1.0,-34.4728,100,-36.3460882407,2,400.0,254.93,,500.0,0.0025,1.0,500
0.3,-32.0756748942,-42.47,6943.4399805,83.1703,1.0,1.0,6943.4399805,0.002,5.43187e-20,-32.0756748942,0.002,1.0,-33.9933,100,-32.0756748942,1,500.000006643,270.54,,500.0,0.002,1.0,500
0.3,-39.3459356167,-58.4231,6860.24973469,82.4115,1.0,1.0,6860.24973469,0.01,3.50449e-18,-39.3459356167,0.01,1.0,-39.3459,100,-39.3459356167,2,100.0,246.24,,500.0,0.01,1.0,500
0.3,-22.8547909901,-44.5899,6977.14348769,83.1715,1.0,1.0,6977.14348769,0.005,2.1793e-19,-22.8547909901,0.005,1.0,-31.1004,100,-22.8547909901,2,200.000000102,292.76,,500.0,0.005,1.0,500
0.3,-30.3523046651,-41.9399,7287.94034789,83.7664,1.0,1.0,7287.94034789,0.00333333,5.43914e-20,-30.3523046651,0.00333333,1.0,-30.851,100,-30.3523046651,2,299.999969474,272.14,,500.0,0.00333333,1.0,500
0.3,-32.1086382248,-40.7687,6933.17867825,83.5396,1.0,1.0,6933.17867825,0.0025,5.4346e-20,-32.1086382248,0.0025,1.0,-31.1654,100,-32.1086382248,2,400.0,264.53,,500.0,0.0025,1.0,500
0.3,-41.4920641203,-41.8684,6753.00744447,83.2902,1.0,1.0,6753.00744447,0.002,5.43187e-20,-41.4920641203,0.002,1.0,-33.2308,100,-41.4920641203,1,500.000006643,248.17,,500.0,0.002,1.0,500
0.3,-27.8362870497,-46.5111,7042.56816533,83.4994,1.0,1.0,7042.56816533,0.01,3.50449e-18,-27.8362870497,0.01,1.0,-27.8363,100,-27.8362870497,2,100.0,275.73,,500.0,0.01,1.0,500
0.3,-25.8995129115,-40.4231,7245.02446098,84.1029,1.0,1.0,7245.02446098,0.005,2.1793e-19,-25.8995129115,0.005,1.0,-26.8679,100,-25.8995129115,2,200.000000102,282.76,,500.0,0.005,1.0,500
0.3,-31.5410117164,-39.7212,7095.05927703,84.0342,1.0,1.0,7095.05927703,0.00333333,5.43914e-20,-31.5410117164,0.00333333,1.0,-28.4256,100,-31.5410117164,2,299.999969474,272.48,,500.0,0.00333333,1.0,500
0.3,-38.346137866,-40.688,6774.7247055,83.6153,1.0,1.0,6774.7247055,0.0025,5.4346e-20,-38.346137866,0.0025,1.0,-30.9057,100,-38.346137866,2,400.0,251.21,,500.0,0.0025,1.0,500
0.3,-35.4247143432,-40.5573,7203.47167339,83.8022,1.00065,1.0,7203.47167339,0.00200129,7.51354e-14,-35.4247143432,0.002,1.0,-31.8078,100,-35.4247143432,1,500.000244275,262.4,1.87838e-08,500.0,0.00199909,0.999547,500
0.3,-33.2031645221,-52.7143,6759.45623877,81.8038,1.0,1.0,6759.45623877,0.01,3.50449e-18,-33.2031645221,0.01,1.0,-33.2032,100,-33.2031645221,2,100.0,269.7,,500.0,0.01,1.0,500
