VarRet,AvgDiscRet,eRenyi2,ESSClassic,BatchSize,IterType,J,MinVanillaIw,VanillaAvgRet,MinNormIw,AvgEpLen,VarJ,Delta,VarVanillaIw,EpsThisIter,VarNormIw,MaxNormIw,MaxVanillaIw,Bound,VarDiscRet,AvgRet,AvgVanillaIw,AvgNormIw,ESSRenyi
17.1234016586,4675.36727894,1.0,100.0,500,2,4675.37,1.0,4675.36727894,0.01,500.0,4.11728,0.9,,100,3.50449e-18,0.01,1.0,4519.37,17.1234016586,4675.36727894,1.0,0.01,500.0
16.3928995601,4674.85819064,1.0,200.000000102,500,2,4675.11,1.0,4674.85819064,0.005,500.0,4.08108,0.9,,100,2.1793e-19,0.005,1.0,4564.8,16.3928995601,4674.85819064,1.0,0.005,500.0
9.86223695696,4675.57364748,1.0,299.999969474,500,2,4675.27,1.0,4675.57364748,0.00333333,500.0,3.79543,0.9,,100,5.43914e-20,0.00333333,1.0,4585.2,9.86223695696,4675.57364748,1.0,0.00333333,500.0
10.2039391414,4675.73727775,1.0,400.0,500,2,4675.38,1.0,4675.73727775,0.0025,500.0,3.65664,0.9,,100,5.4346e-20,0.0025,1.0,4597.38,10.2039391414,4675.73727775,1.0,0.0025,500.0
10.0593871898,4676.01102506,1.00024,499.828902775,500,1,4675.53,0.845111,4676.01102506,0.00169193,500.0,3.53251,0.9,0.000342044,100,1.37093e-09,0.00205606,1.027,4605.76,10.0593871898,4676.01102506,0.998994,0.002,499.878853117
12.0638373127,4675.6546399,1.0,100.0,500,2,4675.65,1.0,4675.6546399,0.01,500.0,3.45587,0.9,,100,3.50449e-18,0.01,1.0,4519.65,12.0638373127,4675.6546399,1.0,0.01,500.0
9.13006567279,4676.13775835,1.0,200.000000102,500,2,4675.9,1.0,4676.13775835,0.005,500.0,3.24796,0.9,,100,2.1793e-19,0.005,1.0,4565.59,9.13006567279,4676.13775835,1.0,0.005,500.0
15.5892350734,4675.28556621,1.0,299.999969474,500,2,4675.69,1.0,4675.28556621,0.00333333,500.0,3.50145,0.9,,100,5.43914e-20,0.00333333,1.0,4585.63,15.5892350734,4675.28556621,1.0,0.00333333,500.0
14.607200872,4675.21206571,1.0,400.0,500,2,4675.57,1.0,4675.21206571,0.0025,500.0,3.58521,0.9,,100,5.4346e-20,0.0025,1.0,4597.57,14.607200872,4675.21206571,1.0,0.0025,500.0
16.5608788289,4675.11486477,1.00023,499.876791547,500,1,4675.5,0.919795,4675.11486477,0.00184057,500.0,3.66595,0.9,0.000245987,100,9.84999e-10,0.00207217,1.03553,4605.73,16.5608788289,4675.11486477,0.999466,0.002,499.883023456
16.3433863211,4675.35904449,1.0,100.0,500,2,4675.36,1.0,4675.35904449,0.01,500.0,4.02243,0.9,,100,3.50449e-18,0.01,1.0,4519.36,16.3433863211,4675.35904449,1.0,0.01,500.0
13.2227817667,4675.83860776,1.0,200.000000102,500,2,4675.6,1.0,4675.83860776,0.005,500.0,3.83312,0.9,,100,2.1793e-19,0.005,1.0,4565.29,13.2227817667,4675.83860776,1.0,0.005,500.0
9.17778446047,4676.13811832,1.0,299.999969474,500,2,4675.78,1.0,4676.13811832,0.00333333,500.0,3.59006,0.9,,100,5.43914e-20,0.00333333,1.0,4585.71,9.17778446047,4676.13811832,1.0,0.00333333,500.0
15.1990508609,4675.1978611,1.0,400.0,500,2,4675.63,1.0,4675.1978611,0.0025,500.0,3.67306,0.9,,100,5.4346e-20,0.0025,1.0,4597.63,15.1990508609,4675.1978611,1.0,0.0025,500.0
11.3681465282,4676.18193101,1.00024,499.870630808,500,1,4675.76,0.905741,4676.18193101,0.00181158,500.0,3.57496,0.9,0.00025867,100,1.03479e-09,0.0020784,1.03915,4605.99,11.3681465282,4676.18193101,0.999947,0.002,499.880223364
16.2226573294,4675.59794236,1.0,100.0,500,2,4675.6,1.0,4675.59794236,0.01,500.0,4.00755,0.9,,100,3.50449e-18,0.01,1.0,4519.6,16.2226573294,4675.59794236,1.0,0.01,500.0
15.3314393143,4675.59831236,1.0,200.000000102,500,2,4675.6,1.0,4675.59831236,0.005,500.0,3.95211,0.9,,100,2.1793e-19,0.005,1.0,4565.29,15.3314393143,4675.59831236,1.0,0.005,500.0
13.8738018164,4675.65993368,1.0,299.999969474,500,2,4675.62,1.0,4675.65993368,0.00333333,500.0,3.87196,0.9,,100,5.43914e-20,0.00333333,1.0,4585.55,13.8738018164,4675.65993368,1.0,0.00333333,500.0
16.0618672879,4675.7510201,1.0,400.0,500,2,4675.65,1.0,4675.7510201,0.0025,500.0,3.90162,0.9,,100,5.4346e-20,0.0025,1.0,4597.65,16.0618672879,4675.7510201,1.0,0.0025,500.0
11.5463165839,4675.44220403,1.00044,499.765670117,500,1,4675.64,0.900014,4675.44220403,0.00180151,500.0,3.75499,0.9,0.000468765,100,1.87815e-09,0.00209791,1.04809,4605.86,11.5463165839,4675.44220403,0.999177,0.002,499.782359009
13.789037198,4675.6882838,1.0,100.0,500,2,4675.69,1.0,4675.6882838,0.01,500.0,3.69474,0.9,,100,3.50449e-18,0.01,1.0,4519.69,13.789037198,4675.6882838,1.0,0.01,500.0
12.7485364857,4675.5004922,1.0,200.000000102,500,2,4675.59,1.0,4675.5004922,0.005,500.0,3.62559,0.9,,100,2.1793e-19,0.005,1.0,4565.29,12.7485364857,4675.5004922,1.0,0.005,500.0
12.5528873861,4675.71284572,1.0,299.999969474,500,2,4675.63,1.0,4675.71284572,0.00333333,500.0,3.59289,0.9,,100,5.43914e-20,0.00333333,1.0,4585.57,12.5528873861,4675.71284572,1.0,0.00333333,500.0
10.4728061029,4675.79321863,1.0,400.0,500,2,4675.67,1.0,4675.79321863,0.0025,500.0,3.50405,0.9,,100,5.4346e-20,0.0025,1.0,4597.67,10.4728061029,4675.79321863,1.0,0.0025,500.0
11.0165512678,4675.72243867,1.00027,499.852498888,500,1,4675.7,0.909993,4675.72243867,0.00182157,500.0,3.45522,0.9,0.000294809,100,1.18129e-09,0.00209339,1.04579,4605.93,11.0165512678,4675.72243867,0.999131,0.002,499.866461666
14.0898522932,4675.26719657,1.0,100.0,500,2,4675.27,1.0,4675.26719657,0.01,500.0,3.73485,0.9,,100,3.50449e-18,0.01,1.0,4519.27,14.0898522932,4675.26719657,1.0,0.01,500.0
14.0608396305,4675.23713319,1.0,200.000000102,500,2,4675.25,1.0,4675.23713319,0.005,500.0,3.73294,0.9,,100,2.1793e-19,0.005,1.0,4564.94,14.0608396305,4675.23713319,1.0,0.005,500.0
16.923237103,4675.83983417,1.0,299.999969474,500,2,4675.45,1.0,4675.83983417,0.00333333,500.0,3.86668,0.9,,100,5.43914e-20,0.00333333,1.0,4585.38,16.923237103,4675.83983417,1.0,0.00333333,500.0
16.6881487138,4675.46879719,1.0,400.0,500,2,4675.45,1.0,4675.46879719,0.0025,500.0,3.91712,0.9,,100,5.4346e-20,0.0025,1.0,4597.45,16.6881487138,4675.46879719,1.0,0.0025,500.0
19.6034563897,4674.86251624,1.00048,499.724027156,500,1,4675.38,0.88912,4674.86251624,0.00178082,500.0,3.94435,0.9,0.000551842,100,2.21377e-09,0.00212816,1.06254,4605.59,19.6034563897,4674.86251624,0.998552,0.002,499.758003115
12.8574993943,4675.30744056,1.0,100.0,500,2,4675.31,1.0,4675.30744056,0.01,500.0,3.56774,0.9,,100,3.50449e-18,0.01,1.0,4519.31,12.8574993943,4675.30744056,1.0,0.01,500.0
11.1455963752,4675.35969634,1.0,200.000000102,500,2,4675.33,1.0,4675.35969634,0.005,500.0,3.44704,0.9,,100,2.1793e-19,0.005,1.0,4565.02,11.1455963752,4675.35969634,1.0,0.005,500.0
11.8658276051,4675.30496993,1.0,299.999969474,500,2,4675.32,1.0,4675.30496993,0.00333333,500.0,3.44055,0.9,,100,5.43914e-20,0.00333333,1.0,4585.26,11.8658276051,4675.30496993,1.0,0.00333333,500.0
9.01523057747,4676.09944703,1.0,400.0,500,2,4675.52,1.0,4676.09944703,0.0025,500.0,3.34993,0.9,,100,5.4346e-20,0.0025,1.0,4597.52,9.01523057747,4676.09944703,1.0,0.0025,500.0
13.3481809816,4675.32525115,1.00022,499.875804882,500,1,4675.5,0.939124,4675.32525115,0.00188001,500.0,3.39224,0.9,0.00024862,100,9.96343e-10,0.00209438,1.04621,4605.72,13.3481809816,4675.32525115,0.999064,0.002,499.890411083
11.3552527866,4675.86049928,1.0,100.0,500,2,4675.86,1.0,4675.86049928,0.01,500.0,3.35283,0.9,,100,3.50449e-18,0.01,1.0,4519.86,11.3552527866,4675.86049928,1.0,0.01,500.0
13.4815638992,4675.20619219,1.0,200.000000102,500,2,4675.53,1.0,4675.20619219,0.005,500.0,3.52152,0.9,,100,2.1793e-19,0.005,1.0,4565.23,13.4815638992,4675.20619219,1.0,0.005,500.0
10.0088147456,4676.04921373,1.0,299.999969474,500,2,4675.71,1.0,4676.04921373,0.00333333,500.0,3.4102,0.9,,100,5.43914e-20,0.00333333,1.0,4585.64,10.0088147456,4676.04921373,1.0,0.00333333,500.0
17.7748836074,4675.1375241,1.0,400.0,500,2,4675.56,1.0,4675.1375241,0.0025,500.0,3.63067,0.9,,100,5.4346e-20,0.0025,1.0,4597.56,17.7748836074,4675.1375241,1.0,0.0025,500.0
11.7506073298,4675.4296726,1.00032,499.800062186,500,1,4675.56,0.905217,4675.4296726,0.00181242,500.0,3.55901,0.9,0.000399713,100,1.60237e-09,0.00209366,1.04568,4605.78,11.7506073298,4675.4296726,0.998902,0.002,499.839834038
10.6997437769,4675.90817211,1.0,100.0,500,2,4675.91,1.0,4675.90817211,0.01,500.0,3.25463,0.9,,100,3.50449e-18,0.01,1.0,4519.91,10.6997437769,4675.90817211,1.0,0.01,500.0
11.6692382445,4675.74469752,1.0,200.000000102,500,2,4675.83,1.0,4675.74469752,0.005,500.0,3.32856,0.9,,100,2.1793e-19,0.005,1.0,4565.52,11.6692382445,4675.74469752,1.0,0.005,500.0
11.755246335,4675.62435648,1.0,299.999969474,500,2,4675.76,1.0,4675.62435648,0.00333333,500.0,3.35776,0.9,,100,5.43914e-20,0.00333333,1.0,4585.69,11.755246335,4675.62435648,1.0,0.00333333,500.0
13.9612835391,4675.43609323,1.0,400.0,500,2,4675.68,1.0,4675.43609323,0.0025,500.0,3.45411,0.9,,100,5.4346e-20,0.0025,1.0,4597.68,13.9612835391,4675.43609323,1.0,0.0025,500.0
9.34568632444,4675.91105682,1.0004,499.788113241,500,1,4675.75,0.932461,4675.91105682,0.00186659,500.0,3.35753,0.9,0.000423788,100,1.69819e-09,0.00211637,1.05724,4605.97,9.34568632444,4675.91105682,0.999106,0.002,499.797664539
11.3896295362,4675.75434621,1.0,100.0,500,2,4675.75,1.0,4675.75434621,0.01,500.0,3.35794,0.9,,100,3.50449e-18,0.01,1.0,4519.75,11.3896295362,4675.75434621,1.0,0.01,500.0
10.2572975801,4675.66579804,1.0,200.000000102,500,2,4675.71,1.0,4675.66579804,0.005,500.0,3.27372,0.9,,100,2.1793e-19,0.005,1.0,4565.4,10.2572975801,4675.66579804,1.0,0.005,500.0
10.3506871432,4675.6705237,1.0,299.999969474,500,2,4675.7,1.0,4675.6705237,0.00333333,500.0,3.24975,0.9,,100,5.43914e-20,0.00333333,1.0,4585.63,10.3506871432,4675.6705237,1.0,0.00333333,500.0
10.7423416749,4675.93279404,1.0,400.0,500,2,4675.76,1.0,4675.93279404,0.0025,500.0,3.2542,0.9,,100,5.4346e-20,0.0025,1.0,4597.76,10.7423416749,4675.93279404,1.0,0.0025,500.0
8.8149342559,4675.95426457,1.00014,499.930071416,500,1,4675.81,0.945011,4675.95426457,0.00188829,500.0,3.18853,0.9,0.00013992,100,5.58656e-10,0.00206234,1.03211,4606.04,8.8149342559,4675.95426457,1.00092,0.002,499.930451055
14.2047912429,4675.03155394,1.0,100.0,500,2,4675.03,1.0,4675.03155394,0.01,500.0,3.75005,0.9,,100,3.50449e-18,0.01,1.0,4519.04,14.2047912429,4675.03155394,1.0,0.01,500.0
14.1914475355,4675.64879266,1.0,200.000000102,500,2,4675.34,1.0,4675.64879266,0.005,500.0,3.76185,0.9,,100,2.1793e-19,0.005,1.0,4565.03,14.1914475355,4675.64879266,1.0,0.005,500.0
11.3300959581,4675.78984101,1.0,299.999969474,500,2,4675.49,1.0,4675.78984101,0.00333333,500.0,3.63568,0.9,,100,5.43914e-20,0.00333333,1.0,4585.42,11.3300959581,4675.78984101,1.0,0.00333333,500.0
9.42161340457,4675.94419872,1.0,400.0,500,2,4675.6,1.0,4675.94419872,0.0025,500.0,3.50488,0.9,,100,5.4346e-20,0.0025,1.0,4597.6,9.42161340457,4675.94419872,1.0,0.0025,500.0
13.6130984538,4675.69213086,1.00027,499.859456932,500,1,4675.64,0.936849,4675.69213086,0.0018755,500.0,3.51594,0.9,0.000281327,100,1.12747e-09,0.00207255,1.03528,4605.87,13.6130984538,4675.69213086,0.999039,0.002,499.862946894
10.8173912454,4675.57694325,1.0,100.0,500,2,4675.58,1.0,4675.57694325,0.01,500.0,3.27249,0.9,,100,3.50449e-18,0.01,1.0,4519.58,10.8173912454,4675.57694325,1.0,0.01,500.0
15.9071918637,4675.45788731,1.0,200.000000102,500,2,4675.52,1.0,4675.45788731,0.005,500.0,3.63761,0.9,,100,2.1793e-19,0.005,1.0,4565.21,15.9071918637,4675.45788731,1.0,0.005,500.0
20.5036277245,4675.7185347,1.0,299.999969474,500,2,4675.58,1.0,4675.7185347,0.00333333,500.0,3.94925,0.9,,100,5.43914e-20,0.00333333,1.0,4585.52,20.5036277245,4675.7185347,1.0,0.00333333,500.0
8.54948963713,4676.26336917,1.0,400.0,500,2,4675.75,1.0,4676.26336917,0.0025,500.0,3.72825,0.9,,100,5.4346e-20,0.0025,1.0,4597.75,8.54948963713,4676.26336917,1.0,0.0025,500.0
8.66145510255,4676.09411807,1.00052,499.684588394,500,1,4675.86,0.853631,4676.09411807,0.00170632,500.0,3.51606,0.9,0.000633033,100,2.52932e-09,0.00211281,1.05699,4606.07,8.66145510255,4676.09411807,1.00055,0.002,499.739008356
9.59958666683,4675.68895719,1.0,100.0,500,2,4675.69,1.0,4675.68895719,0.01,500.0,3.0828,0.9,,100,3.50449e-18,0.01,1.0,4519.69,9.59958666683,4675.68895719,1.0,0.01,500.0
9.5221363514,4676.11909428,1.0,200.000000102,500,2,4675.9,1.0,4676.11909428,0.005,500.0,3.08407,0.9,,100,2.1793e-19,0.005,1.0,4565.6,9.5221363514,4676.11909428,1.0,0.005,500.0
10.6404526313,4675.95469085,1.0,299.999969474,500,2,4675.92,1.0,4675.95469085,0.00333333,500.0,3.13894,0.9,,100,5.43914e-20,0.00333333,1.0,4585.85,10.6404526313,4675.95469085,1.0,0.00333333,500.0
16.2140027216,4674.69005592,1.0,400.0,500,2,4675.61,1.0,4674.69005592,0.0025,500.0,3.41859,0.9,,100,5.4346e-20,0.0025,1.0,4597.61,16.2140027216,4674.69005592,1.0,0.0025,500.0
17.1567523984,4675.33588603,1.00022,499.875105243,500,1,4675.58,0.935796,4675.33588603,0.00187155,500.0,3.54576,0.9,0.000250302,100,1.00117e-09,0.00206483,1.03244,4605.8,17.1567523984,4675.33588603,1.00002,0.002,499.89190055
9.22763789387,4676.28163344,1.0,100.0,500,2,4676.28,1.0,4676.28163344,0.01,500.0,3.02246,0.9,,100,3.50449e-18,0.01,1.0,4520.29,9.22763789387,4676.28163344,1.0,0.01,500.0
10.4488252831,4675.79636573,1.0,200.000000102,500,2,4676.04,1.0,4675.79636573,0.005,500.0,3.13028,0.9,,100,2.1793e-19,0.005,1.0,4565.73,10.4488252831,4675.79636573,1.0,0.005,500.0
12.3074502692,4675.60052339,1.0,299.999969474,500,2,4675.89,1.0,4675.60052339,0.00333333,500.0,3.26137,0.9,,100,5.43914e-20,0.00333333,1.0,4585.83,12.3074502692,4675.60052339,1.0,0.00333333,500.0
11.8544058122,4675.2730272,1.0,400.0,500,2,4675.74,1.0,4675.2730272,0.0025,500.0,3.31412,0.9,,100,5.4346e-20,0.0025,1.0,4597.74,11.8544058122,4675.2730272,1.0,0.0025,500.0
12.1269312261,4675.74690512,1.00026,499.868190653,500,1,4675.76,0.924903,4675.74690512,0.00184902,500.0,3.32397,0.9,0.000264503,100,1.05712e-09,0.00211503,1.05796,4605.98,12.1269312261,4675.74690512,1.00042,0.002,499.868070137
14.1937019499,4675.3982195,1.0,100.0,500,2,4675.4,1.0,4675.3982195,0.01,500.0,3.74857,0.9,,100,3.50449e-18,0.01,1.0,4519.4,14.1937019499,4675.3982195,1.0,0.01,500.0
16.1217722082,4675.3443599,1.0,200.000000102,500,2,4675.37,1.0,4675.3443599,0.005,500.0,3.87387,0.9,,100,2.1793e-19,0.005,1.0,4565.06,16.1217722082,4675.3443599,1.0,0.005,500.0
11.8521911022,4675.84736575,1.0,299.999969474,500,2,4675.53,1.0,4675.84736575,0.00333333,500.0,3.73714,0.9,,100,5.43914e-20,0.00333333,1.0,4585.46,11.8521911022,4675.84736575,1.0,0.00333333,500.0
10.4377035209,4676.05066297,1.0,400.0,500,2,4675.66,1.0,4676.05066297,0.0025,500.0,3.62061,0.9,,100,5.4346e-20,0.0025,1.0,4597.66,10.4377035209,4676.05066297,1.0,0.0025,500.0
12.4686503,4675.77837627,1.00057,499.706411751,500,1,4675.72,0.920575,4675.77837627,0.00183922,500.0,3.55852,0.9,0.000590211,100,2.35589e-09,0.00211664,1.05943,4605.93,12.4686503,4675.77837627,1.00105,0.002,499.713525493
10.4406977173,4675.91314072,1.0,100.0,500,2,4675.91,1.0,4675.91314072,0.01,500.0,3.21501,0.9,,100,3.50449e-18,0.01,1.0,4519.91,10.4406977173,4675.91314072,1.0,0.01,500.0
12.9466058552,4675.86698848,1.0,200.000000102,500,2,4675.89,1.0,4675.86698848,0.005,500.0,3.40253,0.9,,100,2.1793e-19,0.005,1.0,4565.58,12.9466058552,4675.86698848,1.0,0.005,500.0
9.38051929566,4675.62216313,1.0,299.999969474,500,2,4675.8,1.0,4675.62216313,0.00333333,500.0,3.29085,0.9,,100,5.43914e-20,0.00333333,1.0,4585.73,9.38051929566,4675.62216313,1.0,0.00333333,500.0
11.8166572243,4675.68408809,1.0,400.0,500,2,4675.77,1.0,4675.68408809,0.0025,500.0,3.32407,0.9,,100,5.4346e-20,0.0025,1.0,4597.77,11.8166572243,4675.68408809,1.0,0.0025,500.0
12.1671006202,4676.36862068,1.00017,499.911143868,500,1,4675.9,0.924006,4676.36862068,0.00184685,500.0,3.34518,0.9,0.000179117,100,7.15565e-10,0.00205482,1.02806,4606.13,12.1671006202,4676.36862068,1.00063,0.002,499.913766954
17.5129434699,4675.30923375,1.0,100.0,500,2,4675.31,1.0,4675.30923375,0.01,500.0,4.16385,0.9,,100,3.50449e-18,0.01,1.0,4519.31,17.5129434699,4675.30923375,1.0,0.01,500.0
14.1887253971,4675.56569701,1.0,200.000000102,500,2,4675.44,1.0,4675.56569701,0.005,500.0,3.96342,0.9,,100,2.1793e-19,0.005,1.0,4565.13,14.1887253971,4675.56569701,1.0,0.005,500.0
10.6897749762,4676.0826831,1.0,299.999969474,500,2,4675.65,1.0,4676.0826831,0.00333333,500.0,3.75402,0.9,,100,5.43914e-20,0.00333333,1.0,4585.59,10.6897749762,4676.0826831,1.0,0.00333333,500.0
9.68061940779,4676.26964264,1.0,400.0,500,2,4675.81,1.0,4676.26964264,0.0025,500.0,3.61066,0.9,,100,5.4346e-20,0.0025,1.0,4597.81,9.68061940779,4676.26964264,1.0,0.0025,500.0
14.9623841679,4675.62808222,1.00058,499.670622247,500,1,4675.8,0.90027,4675.62808222,0.00180098,500.0,3.61875,0.9,0.000659816,100,2.64056e-09,0.00211338,1.05643,4606.02,14.9623841679,4675.62808222,0.999755,0.002,499.712513377
10.7453941507,4675.99759096,1.0,100.0,500,2,4676.0,1.0,4675.99759096,0.01,500.0,3.26159,0.9,,100,3.50449e-18,0.01,1.0,4520.0,10.7453941507,4675.99759096,1.0,0.01,500.0
17.0950575541,4675.13321263,1.0,200.000000102,500,2,4675.57,1.0,4675.13321263,0.005,500.0,3.73735,0.9,,100,2.1793e-19,0.005,1.0,4565.26,17.0950575541,4675.13321263,1.0,0.005,500.0
11.8088859291,4675.81413964,1.0,299.999969474,500,2,4675.65,1.0,4675.81413964,0.00333333,500.0,3.63628,0.9,,100,5.43914e-20,0.00333333,1.0,4585.58,11.8088859291,4675.81413964,1.0,0.00333333,500.0
12.9562083923,4675.69530109,1.0,400.0,500,2,4675.66,1.0,4675.69530109,0.0025,500.0,3.6227,0.9,,100,5.4346e-20,0.0025,1.0,4597.66,12.9562083923,4675.69530109,1.0,0.0025,500.0
13.4384533518,4675.76794773,1.00051,499.715021585,500,1,4675.71,0.893192,4675.76794773,0.00179017,500.0,3.58822,0.9,0.00056911,100,2.2861e-09,0.00208874,1.04216,4605.93,13.4384533518,4675.76794773,0.997886,0.002,499.746689448
11.232592756,4675.77628408,1.0,100.0,500,2,4675.78,1.0,4675.77628408,0.01,500.0,3.3347,0.9,,100,3.50449e-18,0.01,1.0,4519.78,11.232592756,4675.77628408,1.0,0.01,500.0
31.0044165387,4675.32952845,1.0,200.000000102,500,2,4675.55,1.0,4675.32952845,0.005,499.98,4.5779,0.9,,100,2.1793e-19,0.005,1.0,4565.24,31.0044165387,4675.32952845,1.0,0.005,500.0
140737.764391,4638.02121647,1.0,299.999969474,500,2,4663.04,1.0,4638.02121647,0.00333333,496.0,216.265,0.9,,100,5.43914e-20,0.00333333,1.0,4572.98,140737.764391,4638.02121647,1.0,0.00333333,500.0
14.7924330651,4675.57038341,1.0,400.0,500,2,4666.17,1.0,4675.57038341,0.0025,500.0,187.379,0.9,,100,5.4346e-20,0.0025,1.0,4588.17,14.7924330651,4675.57038341,1.0,0.0025,500.0
10.6826469083,4675.88279318,1.03255,481.45578927,500,1,4674.9,0.113538,4675.88279318,0.000231163,500.0,19.7298,0.9,0.0372417,100,1.54376e-07,0.00271399,1.33301,4604.0,10.6826469083,4675.88279318,0.982323,0.002,484.235714033
12.6106759569,4675.56547094,1.0,100.0,500,2,4675.57,1.0,4675.56547094,0.01,500.0,3.53334,0.9,,100,3.50449e-18,0.01,1.0,4519.57,12.6106759569,4675.56547094,1.0,0.01,500.0
10.3014790437,4676.24299473,1.0,200.000000102,500,2,4675.9,1.0,4676.24299473,0.005,500.0,3.3847,0.9,,100,2.1793e-19,0.005,1.0,4565.6,10.3014790437,4676.24299473,1.0,0.005,500.0
11.1170534449,4675.89469962,1.0,299.999969474,500,2,4675.9,1.0,4675.89469962,0.00333333,500.0,3.36246,0.9,,100,5.43914e-20,0.00333333,1.0,4585.83,11.1170534449,4675.89469962,1.0,0.00333333,500.0
11.2909447902,4675.86349332,1.0,400.0,500,2,4675.89,1.0,4675.86349332,0.0025,500.0,3.35773,0.9,,100,5.4346e-20,0.0025,1.0,4597.89,11.2909447902,4675.86349332,1.0,0.0025,500.0
14.694060471,4675.78133923,1.00021,499.881202588,500,1,4675.89,0.933297,4675.78133923,0.00186575,500.0,3.43438,0.9,0.000238356,100,9.5256e-10,0.00206612,1.03353,4606.11,14.694060471,4675.78133923,1.00045,0.002,499.894581614
11.0067435823,4675.75876654,1.0,100.0,500,2,4675.76,1.0,4675.75876654,0.01,500.0,3.30099,0.9,,100,3.50449e-18,0.01,1.0,4519.76,11.0067435823,4675.75876654,1.0,0.01,500.0
10.3543139736,4675.75169343,1.0,200.000000102,500,2,4675.75,1.0,4675.75169343,0.005,500.0,3.25173,0.9,,100,2.1793e-19,0.005,1.0,4565.45,10.3543139736,4675.75169343,1.0,0.005,500.0
11.6505229537,4675.99183314,1.0,299.999969474,500,2,4675.83,1.0,4675.99183314,0.00333333,500.0,3.30246,0.9,,100,5.43914e-20,0.00333333,1.0,4585.77,11.6505229537,4675.99183314,1.0,0.00333333,500.0
9.08267089913,4676.44985561,1.0,400.0,500,2,4675.99,1.0,4676.44985561,0.0025,500.0,3.24017,0.9,,100,5.4346e-20,0.0025,1.0,4597.99,9.08267089913,4676.44985561,1.0,0.0025,500.0
12.5183032248,4676.08440413,1.00028,499.860580142,500,1,4676.02,0.942394,4676.08440413,0.00188568,500.0,3.27901,0.9,0.000279474,100,1.11895e-09,0.00211526,1.05713,4606.25,12.5183032248,4676.08440413,0.999529,0.002,499.862053316
11.8309820949,4675.43064948,1.0,100.0,500,2,4675.43,1.0,4675.43064948,0.01,500.0,3.42237,0.9,,100,3.50449e-18,0.01,1.0,4519.43,11.8309820949,4675.43064948,1.0,0.01,500.0
11.4211781295,4676.0942707,1.0,200.000000102,500,2,4675.76,1.0,4676.0942707,0.005,500.0,3.4088,0.9,,100,2.1793e-19,0.005,1.0,4565.45,11.4211781295,4676.0942707,1.0,0.005,500.0
11.5836006294,4675.91672428,1.0,299.999969474,500,2,4675.81,1.0,4675.91672428,0.00333333,500.0,3.40212,0.9,,100,5.43914e-20,0.00333333,1.0,4585.75,11.5836006294,4675.91672428,1.0,0.00333333,500.0
13.5173243246,4675.878495,1.0,400.0,500,2,4675.83,1.0,4675.878495,0.0025,500.0,3.46801,0.9,,100,5.4346e-20,0.0025,1.0,4597.83,13.5173243246,4675.878495,1.0,0.0025,500.0
8.14396753685,4676.51587864,1.00035,499.836456907,500,1,4675.99,0.932807,4676.51587864,0.001865,500.0,3.33675,0.9,0.00032842,100,1.31281e-09,0.00209223,1.04646,4606.21,8.14396753685,4676.51587864,1.00033,0.002,499.824108986
10.5329894251,4675.72105162,1.0,100.0,500,2,4675.72,1.0,4675.72105162,0.01,500.0,3.22919,0.9,,100,3.50449e-18,0.01,1.0,4519.72,10.5329894251,4675.72105162,1.0,0.01,500.0
8.25680283881,4676.39263137,1.0,200.000000102,500,2,4676.06,1.0,4676.39263137,0.005,500.0,3.06818,0.9,,100,2.1793e-19,0.005,1.0,4565.75,8.25680283881,4676.39263137,1.0,0.005,500.0
10.8630887698,4676.34442086,1.0,299.999969474,500,2,4676.15,1.0,4676.34442086,0.00333333,500.0,3.14308,0.9,,100,5.43914e-20,0.00333333,1.0,4586.09,10.8630887698,4676.34442086,1.0,0.00333333,500.0
8.70433132061,4676.418345,1.0,400.0,500,2,4676.22,1.0,4676.418345,0.0025,500.0,3.09464,0.9,,100,5.4346e-20,0.0025,1.0,4598.22,8.70433132061,4676.418345,1.0,0.0025,500.0
7.8190874338,4676.20247755,1.00013,499.932086835,500,1,4676.23,0.916039,4676.20247755,0.001832,500.0,3.02931,0.9,0.000135991,100,5.43915e-10,0.00206657,1.03333,4606.46,7.8190874338,4676.20247755,1.00004,0.002,499.934443487
10.2505044244,4676.22819532,1.0,100.0,500,2,4676.23,1.0,4676.22819532,0.01,500.0,3.18564,0.9,,100,3.50449e-18,0.01,1.0,4520.23,10.2505044244,4676.22819532,1.0,0.01,500.0
9.84541399864,4676.2064459,1.0,200.000000102,500,2,4676.22,1.0,4676.2064459,0.005,500.0,3.15401,0.9,,100,2.1793e-19,0.005,1.0,4565.91,9.84541399864,4676.2064459,1.0,0.005,500.0
11.2157120879,4675.77594262,1.0,299.999969474,500,2,4676.07,1.0,4675.77594262,0.00333333,500.0,3.22122,0.9,,100,5.43914e-20,0.00333333,1.0,4586.0,11.2157120879,4675.77594262,1.0,0.00333333,500.0
11.3063859468,4676.06089135,1.0,400.0,500,2,4676.07,1.0,4676.06089135,0.0025,500.0,3.25278,0.9,,100,5.4346e-20,0.0025,1.0,4598.07,11.3063859468,4676.06089135,1.0,0.0025,500.0
12.087141033,4675.80873706,1.00026,499.847161448,500,1,4676.04,0.918228,4675.80873706,0.00183213,500.0,3.27148,0.9,0.000308497,100,1.22818e-09,0.00211759,1.0613,4606.26,12.087141033,4675.80873706,1.00236,0.002,499.870929666
