J,AvgNormIw,VarJ,MinNormIw,MaxNormIw,eRenyi2,VanillaAvgRet,VarRet,VarDiscRet,ESSRenyi,AvgEpLen,AvgRet,Delta,AvgDiscRet,ESSClassic,AvgVanillaIw,VarNormIw,Bound,BatchSize,IterType,MinVanillaIw,EpsThisIter,MaxVanillaIw,VarVanillaIw
-70.2055,0.01,51.3019,0.00697581,0.0121129,1.01624,-72.332331295,3812.618688,3812.618688,98.4021484554,102.14,-72.332331295,0.1,-72.332331295,98.4991809483,1.02398,1.53911e-06,-196.36,100,1,0.714307,100,1.24033,0.016138
-75.5221,0.01,62.7064,0.00569056,0.0112501,1.01423,-77.442763232,4952.73115913,4952.73115913,98.5972652408,108.66,-77.442763232,0.1,-77.442763232,98.7457830905,1.00019,1.28299e-06,-201.551,100,1,0.569163,100,1.12522,0.0128347
-69.3119,0.01,44.7621,0.00390944,0.0125624,1.02597,-72.800887413,3802.04173428,3802.04173428,97.4686819734,102.91,-72.800887413,0.1,-72.800887413,97.5503773864,1.00103,2.53649e-06,-196.069,100,1,0.391345,100,1.25753,0.025417
-65.7604,0.01,31.9616,0.00716898,0.0110693,1.00326,-66.1685399707,1347.1784289,1347.1784289,99.674749741,95.96,-66.1685399707,0.1,-66.1685399707,99.6813806327,1.00352,3.22841e-07,-191.107,100,1,0.719421,100,1.11083,0.00325118
-68.3532,0.01,48.1358,0.00934889,0.0145145,1.00288,-68.7234519927,2587.42772949,2587.42772949,99.7130782268,98.27,-68.7234519927,0.1,-68.7234519927,99.3394068651,1.01386,6.71702e-07,-193.654,100,1,0.947845,100,1.47156,0.00690447
-75.3628,0.01,65.9129,0.00596035,0.0110103,1.00896,-76.687207911,4991.92813797,4991.92813797,99.1115578763,107.14,-76.687207911,0.1,-76.687207911,99.2610541401,1.00125,7.51962e-07,-201.064,100,1,0.59678,100,1.1024,0.00753844
-63.6181,0.01,31.142,0.00445372,0.0127216,1.0239,-66.7031020007,2615.99487615,2615.99487615,97.6660802625,95.38,-66.7031020007,0.1,-66.7031020007,97.8416434889,0.999499,2.22826e-06,-190.247,100,1,0.445149,100,1.27152,0.0222603
-72.2511,0.01,60.9071,0.00953978,0.0110794,1.00056,-72.3188131009,3800.36841334,3800.36841334,99.9440982689,102.66,-72.3188131009,0.1,-72.3188131009,99.9520163913,1.00277,4.85257e-08,-197.429,100,1,0.95662,100,1.11101,0.000487949
-74.091,0.01,69.8876,0.00283901,0.0122031,1.02157,-77.1854765518,6216.20897929,6216.20897929,97.8881931334,107.3,-77.1854765518,0.1,-77.1854765518,96.8601240308,0.98078,3.27441e-06,-200.576,100,1,0.278444,100,1.19686,0.0314975
-70.1736,0.01,47.2957,0.00825583,0.0134508,1.00364,-70.6237911327,2571.14324715,2571.14324715,99.6371134412,100.97,-70.6237911327,0.1,-70.6237911327,99.5814422544,0.995221,4.24543e-07,-195.543,100,1,0.821637,100,1.33865,0.00420495
-73.7082,0.01,59.9536,0.00341227,0.0138618,1.02144,-77.0320758478,4979.61813131,4979.61813131,97.9009997129,107.62,-77.0320758478,0.1,-77.0320758478,97.4900039976,0.974508,2.60057e-06,-200.185,100,1,0.332528,100,1.35084,0.0246968
-83.4718,0.01,81.9562,0.00928936,0.0123347,1.00552,-84.1926317021,7213.19588559,7213.19588559,99.4513028623,116.84,-84.1926317021,0.1,-84.1926317021,99.5066214354,1.00204,5.00819e-07,-208.958,100,1,0.930826,100,1.23598,0.0050286
-80.5119,0.01,74.9129,0.00926877,0.0140449,1.00575,-81.2317361705,6084.25503758,6084.25503758,99.4280928483,113.33,-81.2317361705,0.1,-81.2317361705,99.2175587401,1.00475,7.96547e-07,-206.012,100,1,0.931276,100,1.41116,0.00804126
-79.5148,0.01,80.459,0.00882996,0.0155766,1.01064,-80.9385721189,7348.41651359,7348.41651359,98.9472459969,111.51,-80.9385721189,0.1,-80.9385721189,98.9002955618,1.01088,1.12315e-06,-205.322,100,1,0.892599,100,1.5746,0.0114771
-66.794,0.01,48.2839,0.00869884,0.0127561,1.00329,-67.2154228494,2612.65672505,2612.65672505,99.6716113098,95.64,-67.2154228494,0.1,-67.2154228494,99.5281945255,0.993495,4.78845e-07,-192.141,100,1,0.864226,100,1.26732,0.00472636
-69.235,0.01,48.5587,0.00951302,0.0123471,1.00259,-69.5577557576,2568.5210627,2568.5210627,99.7417579602,99.28,-69.5577557576,0.1,-69.5577557576,99.7533725921,0.997133,2.49723e-07,-194.517,100,1,0.948575,100,1.23117,0.00248293
-66.3794,0.01,35.1993,0.009384,0.0112999,1.00157,-66.580773503,1357.18458693,1357.18458693,99.8428553082,95.75,-66.580773503,0.1,-66.580773503,99.8445337002,0.997595,1.57275e-07,-191.613,100,1,0.936143,100,1.12727,0.00156519
-65.6101,0.01,35.2422,0.00863606,0.0107674,1.00156,-65.8028299728,1368.34707013,1368.34707013,99.8439129502,94.6,-65.8028299728,0.1,-65.8028299728,99.8035684346,0.991151,1.98823e-07,-190.849,100,1,0.855964,100,1.06721,0.0019532
-75.4277,0.01,65.4137,0.00765432,0.0124302,1.00888,-76.5982136801,4974.17420072,4974.17420072,99.1198258605,107.32,-76.5982136801,0.1,-76.5982136801,99.3526531973,1.01505,6.58137e-07,-201.124,100,1,0.776952,100,1.26173,0.00678097
-68.5948,0.01,49.7206,0.00960036,0.0113707,1.00128,-68.7584353016,2609.29238607,2609.29238607,99.8720972608,97.78,-68.7584353016,0.1,-68.7584353016,99.9095565756,0.998639,9.14183e-08,-193.794,100,1,0.958729,100,1.13552,0.000911696
-67.7358,0.01,46.7006,0.00720538,0.0114126,1.00584,-68.4593196885,2620.84096885,2620.84096885,99.4192077783,97.05,-68.4593196885,0.1,-68.4593196885,99.4528628378,1.0026,5.55694e-07,-193.243,100,1,0.722415,100,1.14423,0.00558592
-70.7236,0.01,49.0406,0.00922422,0.0108677,1.00149,-70.9103936188,2588.13574691,2588.13574691,99.8516379814,101.11,-70.9103936188,0.1,-70.9103936188,99.8663772575,1.00192,1.35124e-07,-195.952,100,1,0.924197,100,1.08886,0.00135644
-65.5247,0.01,32.373,0.00801674,0.010871,1.00308,-65.9068446934,1353.64549405,1353.64549405,99.693359368,95.61,-65.9068446934,0.1,-65.9068446934,99.7155023884,1.00495,2.88215e-07,-190.859,100,1,0.805645,100,1.09248,0.00291076
-74.5594,0.01,64.6224,0.00900622,0.0152046,1.00994,-75.8875364733,4982.44924409,4982.44924409,99.0161309761,106.33,-75.8875364733,0.1,-75.8875364733,98.6950622134,1.00841,1.33554e-06,-200.32,100,1,0.908199,100,1.53325,0.013581
-67.8182,0.01,48.6817,0.00958644,0.0116036,1.0021,-68.0955497445,2591.1772246,2591.1772246,99.7903578905,97.2,-68.0955497445,0.1,-68.0955497445,99.8304298189,0.997744,1.71561e-07,-193.084,100,1,0.956481,100,1.15774,0.00170787
-74.4626,0.01,64.2073,0.00698559,0.0112134,1.01024,-75.7600357144,4998.85106483,4998.85106483,98.9863601537,106.37,-75.7600357144,0.1,-75.7600357144,99.1468540164,0.993796,8.6918e-07,-200.242,100,1,0.694226,100,1.11439,0.00858429
-67.993,0.01,49.4449,0.00950839,0.0132621,1.00115,-68.1395536935,2609.70240024,2609.70240024,99.8848930286,96.96,-68.1395536935,0.1,-68.1395536935,99.7823535382,1.00408,2.20269e-07,-193.204,100,1,0.954716,100,1.33162,0.00222068
-74.6805,0.01,67.422,0.00824752,0.0121963,1.00443,-75.2493190336,4998.54560057,4998.54560057,99.5590310337,105.25,-75.2493190336,0.1,-75.2493190336,99.6016716875,0.998956,4.03971e-07,-200.098,100,1,0.823891,100,1.21836,0.00403128
-63.4143,0.01,35.8141,0.00963048,0.0113826,1.00121,-63.5585348524,1378.30905367,1378.30905367,99.8792558273,90.98,-63.5585348524,0.1,-63.5585348524,99.8863413823,1.00395,1.14955e-07,-188.597,100,1,0.966848,100,1.14275,0.00115864
-82.4632,0.01,80.9017,0.00572956,0.0117869,1.01119,-83.8756183684,7258.70284818,7258.70284818,98.8936106602,115.18,-83.8756183684,0.1,-83.8756183684,98.7062129884,0.99427,1.32398e-06,-208.301,100,1,0.569673,100,1.17193,0.0130885
-75.9728,0.01,66.2517,0.00289945,0.0116648,1.02112,-79.6318109182,6143.6371134,6143.6371134,97.9314702175,110.51,-79.6318109182,0.1,-79.6318109182,98.1400575387,1.00168,1.91433e-06,-202.429,100,1,0.290431,100,1.16843,0.0192076
-68.8572,0.01,48.5922,0.00917967,0.0113112,1.00239,-69.1683666654,2600.03264487,2600.03264487,99.7617925757,99.03,-69.1683666654,0.1,-69.1683666654,99.7983431595,0.994726,2.04095e-07,-194.147,100,1,0.913126,100,1.12516,0.00201948
-72.4814,0.01,58.7583,0.00803707,0.012203,1.00319,-72.9011021495,3802.53194246,3802.53194246,99.6815720693,103.4,-72.9011021495,0.1,-72.9011021495,99.6044593194,1.0116,4.01076e-07,-197.816,100,1,0.813033,100,1.23446,0.00410438
-70.3806,0.01,59.1533,0.00834544,0.0113533,1.00476,-70.9908888303,3832.25232318,3832.25232318,99.5266892654,100.38,-70.9908888303,0.1,-70.9908888303,99.542638032,0.992847,4.64096e-07,-195.814,100,1,0.828575,100,1.12721,0.0045748
-73.0043,0.01,58.4506,0.00930798,0.0140967,1.00432,-73.5645626679,3792.42875969,3792.42875969,99.5700447878,104.21,-73.5645626679,0.1,-73.5645626679,99.4083422061,1.00836,6.01211e-07,-198.417,100,1,0.938582,100,1.42146,0.00611308
-71.2641,0.01,55.0679,0.00707037,0.0116997,1.00996,-72.4954862417,3805.63304099,3805.63304099,99.0141441392,102.1,-72.4954862417,0.1,-72.4954862417,99.0793860678,1.00443,9.3857e-07,-197.029,100,1,0.710171,100,1.17516,0.0094691
-77.6171,0.01,66.9857,0.00902453,0.0128733,1.00473,-78.2194621107,4948.23703693,4948.23703693,99.5287557695,110.41,-78.2194621107,0.1,-78.2194621107,99.4649668108,1.00809,5.43358e-07,-203.054,100,1,0.909759,100,1.29775,0.0055219
-73.9394,0.01,65.9229,0.00816308,0.014058,1.00994,-75.1927297476,5017.76712805,5017.76712805,99.0155816661,104.94,-75.1927297476,0.1,-75.1927297476,99.0159379576,0.993968,1.00387e-06,-199.703,100,1,0.811384,100,1.39732,0.00991797
-64.7022,0.01,27.8565,0.00275772,0.0130877,1.04334,-71.3119415337,3822.92138511,3822.92138511,95.8456745119,100.85,-71.3119415337,0.1,-71.3119415337,95.1211660416,1.00911,5.18087e-06,-192.528,100,1,0.278286,100,1.3207,0.0527574
-63.5145,0.01,10.1765,0.00944242,0.0110762,1.00209,-63.5822893931,104.947980427,104.947980427,99.7913075794,92.96,-63.5822893931,0.1,-63.5822893931,99.8740417711,0.999019,1.27377e-07,-94.803,100,1,0.943316,100,1.10653,0.00127127
-70.2959,0.01,59.3975,0.00946761,0.0138242,1.00306,-70.684461849,3819.36965018,3819.36965018,99.6947811402,99.64,-70.684461849,0.1,-70.684461849,99.5479697286,1.00352,4.58653e-07,-195.63,100,1,0.950095,100,1.38729,0.00461889
-67.0485,0.01,40.4408,0.00451,0.0128963,1.01413,-68.8651972553,2621.87652357,2621.87652357,98.606340135,97.75,-68.8651972553,0.1,-68.8651972553,98.4509231062,0.999287,1.58935e-06,-193.063,100,1,0.450679,100,1.28871,0.0158708
-71.165,0.01,47.8315,0.00891109,0.011355,1.00392,-71.6750055063,2584.69630442,2584.69630442,99.6092271737,102.19,-71.6750055063,0.1,-71.6750055063,99.7080081224,1.00387,2.95823e-07,-196.553,100,1,0.894559,100,1.13989,0.00298119
-71.6789,0.01,56.934,0.00700532,0.013566,1.00848,-72.7188699627,3824.62694335,3824.62694335,99.1587015265,102.87,-72.7188699627,0.1,-72.7188699627,98.9689859237,0.992679,1.0523e-06,-197.35,100,1,0.695403,100,1.34667,0.0103695
-74.6389,0.01,66.9989,0.0092248,0.0136173,1.00562,-75.3685783274,5002.7129967,5002.7129967,99.4414587958,104.75,-75.3685783274,0.1,-75.3685783274,99.3395576174,1.00544,6.71527e-07,-200.132,100,1,0.927494,100,1.36913,0.00678846
-85.7501,0.01,89.0824,0.00785841,0.011374,1.00462,-86.3083754036,8395.86738395,8395.86738395,99.5402589093,118.31,-86.3083754036,0.1,-86.3083754036,99.6556456002,0.999809,3.49003e-07,-211.182,100,1,0.785691,100,1.13718,0.0034887
-66.1948,0.01,35.7994,0.00943972,0.0109037,1.00092,-66.3140980554,1346.29533912,1346.29533912,99.9077694694,95.52,-66.3140980554,0.1,-66.3140980554,99.9201066056,0.998371,8.07693e-08,-191.359,100,1,0.942434,100,1.08859,0.000805065
-78.8378,0.01,68.9143,0.00364384,0.0123333,1.03598,-83.9747867048,7275.402004,7275.402004,96.5269723739,116.14,-83.9747867048,0.1,-83.9747867048,96.9680653125,1.02671,3.1583e-06,-206.223,100,1,0.374116,100,1.26627,0.0332925
-74.9519,0.01,65.2807,0.00912824,0.0161753,1.00889,-76.1316202582,4976.69397434,4976.69397434,99.1190528743,106.79,-76.1316202582,0.1,-76.1316202582,98.7391172278,1.00961,1.28987e-06,-200.649,100,1,0.921594,100,1.63307,0.0131478
-68.4014,0.01,42.0013,0.00591799,0.0117789,1.01012,-69.6614766809,2601.81334022,2601.81334022,98.9977499353,99.01,-69.6614766809,0.1,-69.6614766809,99.055891588,0.99877,9.62712e-07,-194.169,100,1,0.591071,100,1.17644,0.00960344
-65.7012,0.01,34.1981,0.00877015,0.0108508,1.00209,-65.9646837302,1340.11006655,1340.11006655,99.7912007385,95.81,-65.9646837302,0.1,-65.9646837302,99.8163205502,0.994921,1.85864e-07,-190.973,100,1,0.87256,100,1.07957,0.00183981
-79.3116,0.01,70.2293,0.00741956,0.015084,1.01552,-81.2598588827,6134.37906245,6134.37906245,98.4716287151,112.66,-81.2598588827,0.1,-81.2598588827,98.4773380867,1.01531,1.56182e-06,-205.421,100,1,0.753318,100,1.5315,0.0161002
-87.0611,0.01,89.6775,0.00912186,0.0114077,1.00314,-87.4380311254,8332.5052553,8332.5052553,99.6869737416,119.76,-87.4380311254,0.1,-87.4380311254,99.7322860462,0.999448,2.71126e-07,-212.399,100,1,0.911682,100,1.14014,0.00270827
-67.7368,0.01,46.5485,0.00520905,0.01127,1.00597,-68.4660378253,2609.40673648,2609.40673648,99.4062601023,97.44,-68.4660378253,0.1,-68.4660378253,99.2343066141,0.998603,7.79393e-07,-193.251,100,1,0.520177,100,1.12543,0.00777217
-79.5941,0.01,76.2692,0.00512302,0.0135516,1.02164,-82.3594389573,7301.87326911,7301.87326911,97.8819681298,113.61,-82.3594389573,0.1,-82.3594389573,97.8579212767,1.00539,2.21108e-06,-206.083,100,1,0.515062,100,1.36246,0.0223497
-79.5669,0.01,75.2218,0.00834244,0.0123361,1.00622,-80.3820845574,6134.63190023,6134.63190023,99.3819290118,111.73,-80.3820845574,0.1,-80.3820845574,99.4231785368,1.02048,5.86007e-07,-205.098,100,1,0.85133,100,1.25888,0.00610256
-73.2188,0.01,66.724,0.00784675,0.011287,1.00668,-73.9913912918,5034.50174103,5034.50174103,99.3367020261,103.61,-73.9913912918,0.1,-73.9913912918,99.5653550016,1.00455,4.40969e-07,-198.779,100,1,0.788249,100,1.13384,0.00444995
-64.7264,0.01,33.7091,0.00841893,0.0112352,1.00312,-65.1189477445,1365.01300977,1365.01300977,99.6887507355,93.26,-65.1189477445,0.1,-65.1189477445,99.7228884199,0.989897,2.80694e-07,-190.057,100,1,0.833387,100,1.11217,0.00275051
-76.0293,0.01,68.0206,0.00787598,0.0110746,1.00456,-76.5852883504,4971.85317284,4971.85317284,99.5459760376,107.49,-76.5852883504,0.1,-76.5852883504,99.6582596075,1.00302,3.46372e-07,-201.457,100,1,0.789979,100,1.11081,0.0034847
-77.4566,0.01,71.0134,0.00554402,0.0123278,1.01455,-79.6099075501,6142.76594715,6142.76594715,98.5662632652,110.32,-79.6099075501,0.1,-79.6099075501,98.5049342671,0.986294,1.53309e-06,-203.506,100,1,0.546803,100,1.21588,0.0149135
-66.604,0.01,36.28,0.00921571,0.0115873,1.00098,-66.7269958089,1386.15348702,1386.15348702,99.9023081501,95.96,-66.7269958089,0.1,-66.7269958089,99.8574741897,0.997506,1.4418e-07,-191.793,100,1,0.919273,100,1.15584,0.00143461
-79.3855,0.01,75.0398,0.00646342,0.0132023,1.02686,-82.7725718284,7320.09337134,7320.09337134,97.3844398189,114.31,-82.7725718284,0.1,-82.7725718284,97.7547295251,1.0028,2.32004e-06,-206.198,100,1,0.648151,100,1.32393,0.0233304
-74.1382,0.01,66.7193,0.00810815,0.0145921,1.00872,-75.2767504828,5029.53834356,5029.53834356,99.1357684598,104.92,-75.2767504828,0.1,-75.2767504828,98.955822891,1.02144,1.06583e-06,-199.823,100,1,0.828198,100,1.49049,0.0111203
-82.3807,0.01,78.0527,0.00681168,0.0150778,1.01398,-84.2175153585,7246.80892025,7246.80892025,98.6208541654,116.21,-84.2175153585,0.1,-84.2175153585,98.269405678,1.00031,1.77887e-06,-208.406,100,1,0.68138,100,1.50825,0.0177998
-68.5859,0.01,48.5039,0.00565194,0.0116726,1.02048,-71.2426231857,3835.5189392,3835.5189392,97.9926513175,99.94,-71.2426231857,0.1,-71.2426231857,98.1680371308,1.00134,1.88502e-06,-195.003,100,1,0.565951,100,1.16883,0.0189007
-76.4888,0.01,62.9352,0.00581478,0.0116331,1.0118,-78.0731200869,4941.9186507,4941.9186507,98.833977903,109.88,-78.0731200869,0.1,-78.0731200869,98.5528934049,0.969217,1.48323e-06,-202.374,100,1,0.563579,100,1.1275,0.0139332
-69.7045,0.01,47.945,0.00856052,0.0110075,1.003,-70.0845880172,2600.80140719,2600.80140719,99.7011796167,99.19,-70.0845880172,0.1,-70.0845880172,99.6655918629,0.989104,3.38939e-07,-195.035,100,1,0.846725,100,1.08875,0.00331593
-67.8463,0.01,47.0867,0.00833347,0.0133434,1.00421,-68.3775528863,2587.48733037,2587.48733037,99.5808481969,97.13,-68.3775528863,0.1,-68.3775528863,99.551670892,0.999589,4.54939e-07,-193.251,100,1,0.833005,100,1.33379,0.00454565
-75.649,0.01,64.5714,0.0086489,0.015076,1.0103,-76.9985705785,4970.34612855,4970.34612855,98.9806136896,107.65,-76.9985705785,0.1,-76.9985705785,98.6488031871,1.00759,1.38355e-06,-201.433,100,1,0.871458,100,1.51905,0.0140465
-67.3223,0.01,49.0638,0.00872171,0.0114062,1.00186,-67.5643775944,2600.32216974,2600.32216974,99.8140224016,95.58,-67.5643775944,0.1,-67.5643775944,99.8374269504,0.997268,1.64482e-07,-192.572,100,1,0.869788,100,1.1375,0.00163585
-75.2901,0.01,68.3226,0.00931781,0.0172854,1.00436,-75.8267368732,4984.62494054,4984.62494054,99.5657429887,106.9,-75.8267368732,0.1,-75.8267368732,99.1753857515,1.0028,8.39863e-07,-200.703,100,1,0.934386,100,1.73338,0.00844565
-75.6064,0.01,67.2575,0.00886394,0.0131065,1.00529,-76.2945015551,4965.65347387,4965.65347387,99.4736272288,106.67,-76.2945015551,0.1,-76.2945015551,99.4894409215,1.0033,5.1836e-07,-201.077,100,1,0.889319,100,1.31498,0.00521787
-67.8844,0.01,47.8092,0.00793483,0.0119393,1.00425,-68.4069079164,2597.37201289,2597.37201289,99.5765100037,97.52,-68.4069079164,0.1,-68.4069079164,99.3637880824,0.982765,6.46754e-07,-193.285,100,1,0.779807,100,1.17335,0.00624652
-78.3761,0.01,66.3638,0.00642591,0.0153908,1.02362,-81.3133917828,6090.21936351,6090.21936351,97.6929003791,112.69,-81.3133917828,0.1,-81.3133917828,97.4682514519,1.00366,2.62371e-06,-204.987,100,1,0.644941,100,1.54471,0.0264294
-63.1626,0.01,9.97748,0.0041732,0.0120227,1.02327,-63.7251818532,106.062562811,106.062562811,97.725723302,92.67,-63.7251818532,0.1,-63.7251818532,97.516659964,0.972029,2.57233e-06,-89.0485,100,1,0.405648,100,1.16864,0.0243044
-65.8589,0.01,35.4824,0.00966197,0.0117223,1.00112,-66.0041329469,1353.66058938,1353.66058938,99.8877118679,95.3,-66.0041329469,0.1,-66.0041329469,99.8597854296,1.00038,1.41836e-07,-191.046,100,1,0.966562,100,1.17268,0.00141944
-65.2585,0.01,31.3228,0.00782105,0.0123634,1.00566,-65.9837171152,1363.1061885,1363.1061885,99.437403843,95.14,-65.9837171152,0.1,-65.9837171152,99.4553460511,1.00929,5.53156e-07,-190.734,100,1,0.789374,100,1.24783,0.00563485
-70.3102,0.01,56.1331,0.00610348,0.012526,1.00827,-71.4003657454,3806.74949791,3806.74949791,99.1797338042,100.77,-71.4003657454,0.1,-71.4003657454,98.9010914667,0.992944,1.12233e-06,-195.969,100,1,0.606042,100,1.24377,0.0110655
-76.03,0.01,70.2091,0.00981654,0.0111331,1.00034,-76.0694346954,4993.65489129,4993.65489129,99.966489581,106.93,-76.0694346954,0.1,-76.0694346954,99.9572912943,1.00014,4.31606e-08,-201.192,100,1,0.981792,100,1.11346,0.000431728
-74.784,0.01,64.4523,0.00905609,0.0164131,1.00953,-76.0840652107,4981.73692872,4981.73692872,99.0561067064,106.43,-76.0840652107,0.1,-76.0840652107,98.8112602742,1.00723,1.2152e-06,-200.52,100,1,0.912158,100,1.65318,0.0123284
-69.7627,0.01,47.8818,0.00511042,0.0123984,1.02109,-72.5192426427,3813.91523397,3813.91523397,97.9347744237,102.67,-72.5192426427,0.1,-72.5192426427,97.3224847439,0.984109,2.77895e-06,-196.217,100,1,0.502921,100,1.22014,0.0269134
-76.7546,0.01,66.0353,0.00916533,0.0135341,1.00674,-77.6505624303,4931.62555448,4931.62555448,99.3307854331,108.85,-77.6505624303,0.1,-77.6505624303,99.2766781283,1.00444,7.35932e-07,-202.316,100,1,0.920603,100,1.35942,0.00742482
-82.5513,0.01,78.6186,0.00794998,0.0126659,1.01234,-84.1458374418,7237.98344617,7237.98344617,98.7808491146,115.96,-84.1458374418,0.1,-84.1458374418,99.0832960283,0.991985,9.34515e-07,-208.463,100,1,0.788626,100,1.25644,0.00919596
-75.0641,0.01,65.2382,0.00706889,0.0121389,1.00985,-76.2626369618,5005.63565322,5005.63565322,99.0241492573,106.09,-76.2626369618,0.1,-76.2626369618,99.0681597679,0.986927,9.50087e-07,-200.822,100,1,0.697648,100,1.19802,0.00925408
-69.2078,0.01,46.0184,0.00762565,0.0118855,1.00578,-69.9033366206,2600.11128091,2600.11128091,99.4257123422,99.27,-69.9033366206,0.1,-69.9033366206,99.3568232915,1.00783,6.53886e-07,-194.704,100,1,0.768535,100,1.19786,0.00664165
-72.47,0.01,65.2837,0.00465455,0.011086,1.01002,-74.2067815448,5022.77412283,5022.77412283,99.0077517404,103.49,-74.2067815448,0.1,-74.2067815448,98.7688228083,1.00975,1.25908e-06,-198.238,100,1,0.469993,100,1.11941,0.0128375
-78.0486,0.01,70.4194,0.0068516,0.0123343,1.01645,-80.0643137676,6103.50168606,6103.50168606,98.3814561816,111.84,-80.0643137676,0.1,-80.0643137676,98.3601183869,1.00253,1.68405e-06,-204.216,100,1,0.686893,100,1.23655,0.0169258
-73.0652,0.01,56.4655,0.00736576,0.0112519,1.00711,-73.94972288,3773.58270132,3773.58270132,99.2936669602,104.82,-73.94972288,0.1,-73.94972288,99.1449665291,0.980812,8.71116e-07,-198.638,100,1,0.722443,100,1.1036,0.00838007
-68.4019,0.01,45.9531,0.00737967,0.0110471,1.00613,-69.1423963876,2584.42266828,2584.42266828,99.3909134048,98.33,-69.1423963876,0.1,-69.1423963876,99.4637444934,0.997024,5.44613e-07,-193.896,100,1,0.73577,100,1.10142,0.00541376
-63.9522,0.01,10.8972,0.00776961,0.0110895,1.00345,-64.0535741021,119.039122573,119.039122573,99.6561707385,93.3,-64.0535741021,0.1,-64.0535741021,99.5912251611,0.998172,4.14622e-07,-93.512,100,1,0.77554,100,1.10692,0.00413107
-72.7867,0.01,59.723,0.00952,0.0125014,1.00299,-73.1625770651,3796.15583938,3796.15583938,99.7015588115,103.68,-73.1625770651,0.1,-73.1625770651,99.7062647116,0.992588,2.97571e-07,-198.117,100,1,0.944943,100,1.24087,0.00293176
-88.0162,0.01,89.9819,0.00538817,0.0128733,1.0217,-90.792915421,9425.05587376,9425.05587376,97.8764405334,123.57,-90.792915421,0.1,-90.792915421,97.8725954569,0.99803,2.1956e-06,-214.508,100,1,0.537755,100,1.28479,0.0218696
-68.6034,0.01,46.8841,0.00812168,0.0108641,1.00452,-69.1846052189,2587.58390267,2587.58390267,99.5496027383,98.57,-69.1846052189,0.1,-69.1846052189,99.5687783303,1.00406,4.37462e-07,-194.029,100,1,0.815462,100,1.09082,0.00441017
-63.4809,0.01,29.5553,0.00747473,0.0116347,1.00594,-64.2415522143,1356.81983295,1356.81983295,99.4096645783,92.74,-64.2415522143,0.1,-64.2415522143,99.567680302,1.00762,4.38579e-07,-188.978,100,1,0.753168,100,1.17234,0.00445287
-80.6412,0.01,76.7298,0.00892955,0.0110538,1.00209,-80.9056179473,6108.92259323,6108.92259323,99.7918655301,111.83,-80.9056179473,0.1,-80.9056179473,99.8437645369,0.997336,1.58054e-07,-205.913,100,1,0.890575,100,1.10243,0.00157213
-67.5431,0.01,47.7266,0.00856376,0.0115835,1.00377,-68.0277626754,2614.16581692,2614.16581692,99.6247596852,96.67,-68.0277626754,0.1,-68.0277626754,99.7235650886,1.00969,2.8003e-07,-192.912,100,1,0.864674,100,1.16958,0.00285483
-68.2345,0.01,46.6932,0.00793431,0.0122344,1.0052,-68.8907288171,2602.32383752,2602.32383752,99.4825692203,97.8,-68.8907288171,0.1,-68.8907288171,99.4475327251,0.997636,5.61135e-07,-193.701,100,1,0.791555,100,1.22055,0.00558485
-72.7316,0.01,57.7768,0.00350717,0.0121751,1.02107,-76.2820716207,4987.67225501,4987.67225501,97.936775349,106.94,-76.2820716207,0.1,-76.2820716207,97.3207921276,0.964572,2.78079e-06,-199.185,100,1,0.338292,100,1.17437,0.0258725
-73.2318,0.01,57.7518,0.00929479,0.0138238,1.00493,-73.8905471559,3773.27162863,3773.27162863,99.509109738,104.54,-73.8905471559,0.1,-73.8905471559,99.4415145174,1.00628,5.67309e-07,-198.683,100,1,0.935317,100,1.39106,0.00574457
-69.5844,0.01,53.6275,0.00613563,0.0112184,1.01294,-71.3480584374,3810.89702505,3810.89702505,98.7228625955,100.4,-71.3480584374,0.1,-71.3480584374,98.6173929811,0.987939,1.41613e-06,-195.534,100,1,0.606162,100,1.10831,0.0138217
-82.2969,0.01,77.1192,0.00767091,0.014108,1.01529,-84.3114000235,7227.40696422,7227.40696422,98.4944289751,116.48,-84.3114000235,0.1,-84.3114000235,98.3491590686,1.02384,1.69551e-06,-208.392,100,1,0.785379,100,1.44444,0.0177732
-87.8049,0.01,90.3702,0.00811972,0.0156825,1.0158,-89.998557265,9494.15695537,9494.15695537,98.4441136611,122.32,-89.998557265,0.1,-89.998557265,98.5916838949,1.00365,1.44287e-06,-213.933,100,1,0.81494,100,1.57398,0.0145343
-62.3994,0.01,10.3529,0.00828232,0.0108709,1.00118,-62.4282330857,107.619290485,107.619290485,99.8817889213,91.23,-62.4282330857,0.1,-62.4282330857,99.8814960577,1.00416,1.1985e-07,-88.5997,100,1,0.831675,100,1.09161,0.00120848
-64.3631,0.01,23.664,0.00598386,0.0111927,1.01092,-65.9207396704,1370.67590905,1370.67590905,98.9197211675,94.94,-65.9207396704,0.1,-65.9207396704,98.8109649274,0.988264,1.2155e-06,-190.186,100,1,0.591363,100,1.10614,0.0118714
-62.0767,0.01,11.0691,0.00930306,0.0137504,1.00517,-62.2363001545,123.44870089,123.44870089,99.4860261202,90.45,-62.2363001545,0.1,-62.2363001545,99.4733718684,0.998124,5.34737e-07,-93.1217,100,1,0.928561,100,1.37246,0.00532732
