VarDiscRet,VarNormIw,Bound,BatchSize,EpsThisIter,AvgVanillaIw,MaxNormIw,ESSClassic,J,VarVanillaIw,ESSRenyi,AvgRet,AvgDiscRet,MinVanillaIw,IterType,VanillaAvgRet,VarJ,VarRet,eRenyi2,MaxVanillaIw,MinNormIw,AvgNormIw,AvgEpLen
547.3554915303799,5.4391416e-20,4415.8926,500,100,1.0,0.0033333334,299.999969473632,4643.293,,500.0,4647.217067060896,4647.217067060896,1.0,2,4647.217067060896,85.99139,547.3554915303799,1.0,1.0,0.0033333334,0.0033333336,500.0
656.5924693519897,5.434597e-20,4447.493,500,100,1.0,0.0025,400.0,4644.4277,,500.0,4647.830419479309,4647.830419479309,1.0,2,4647.830419479309,75.57946,656.5924693519897,1.0,1.0,0.0025,0.0024999997,500.0
518.077516261175,2.1340107e-08,4470.311,500,100,1.0040202,0.0023224584,497.35193211184696,4646.9487,0.00537801,497.2075886824124,4651.206046627394,4651.206046627394,0.6183949,1,4651.206046627394,46.83263,518.077516261175,1.0056162,1.1658976,0.0012318376,0.002,500.0
616.465455380834,3.5044917e-18,4251.414,500,100,1.0,0.01,100.0,4645.292,,500.0,4645.291695516791,4645.291695516791,1.0,2,4645.291695516791,24.704287,616.465455380834,1.0,1.0,0.01,0.009999998,500.0
772.6032109947768,2.179301e-19,4370.163,500,100,1.0,0.005,200.00000010221265,4648.677,,500.0,4652.061170931633,4652.061170931633,1.0,2,4652.061170931633,26.439484,772.6032109947768,1.0,1.0,0.005,0.0049999994,500.0
677.0402600886566,5.4391416e-20,4421.937,500,100,1.0,0.0033333334,299.999969473632,4649.343,,500.0,4650.675626886694,4650.675626886694,1.0,2,4650.675626886694,26.274368,677.0402600886566,1.0,1.0,0.0033333334,0.0033333336,500.0
548.8385187673682,5.434597e-20,4453.353,500,100,1.0,0.0025,400.0,4650.292,,500.0,4653.139026452799,4653.139026452799,1.0,2,4653.139026452799,25.61828,548.8385187673682,1.0,1.0,0.0025,0.0024999997,500.0
867.9377987301901,1.0731028e-08,4473.738,500,100,0.9968846,0.0023437915,498.66491659657856,4650.0884,0.0026660673,498.850906364479,4647.172790508484,4647.172790508484,0.82521105,1,4647.172790508484,25.89124,867.9377987301901,1.0023035,1.1682448,0.0016555799,0.002,500.0
641.0391614179242,3.5044917e-18,4255.6333,500,100,1.0,0.01,100.0,4649.5107,,500.0,4649.510775960313,4649.510775960313,1.0,2,4649.510775960313,25.191826,641.0391614179242,1.0,1.0,0.01,0.009999998,500.0
594.8751848995169,2.179301e-19,4372.826,500,100,1.0,0.005,200.00000010221265,4651.3394,,500.0,4653.168487575766,4653.168487575766,1.0,2,4653.168487575766,24.801653,594.8751848995169,1.0,1.0,0.005,0.0049999994,500.0
489.9255879683948,5.4391416e-20,4424.3354,500,100,1.0,0.0033333334,299.999969473632,4651.7407,,500.0,4652.543428109882,4652.543428109882,1.0,2,4652.543428109882,23.918169,489.9255879683948,1.0,1.0,0.0033333334,0.0033333336,500.0
762.0994175871753,5.434597e-20,4454.3696,500,100,1.0,0.0025,400.0,4651.3086,,500.0,4650.010957612329,4650.010957612329,1.0,2,4650.010957612329,24.864422,762.0994175871753,1.0,1.0,0.0025,0.0024999997,500.0
519.7294950125982,7.951239e-09,4475.408,500,100,1.0021104,0.0023010771,499.01003061850435,4651.734,0.0019962084,498.9884735354816,4651.705135893681,4651.705135893681,0.8468329,1,4651.705135893681,24.05103,519.7294950125982,1.0020272,1.1529666,0.0016900989,0.002,500.0
520.206014113571,3.5044917e-18,4258.606,500,100,1.0,0.01,100.0,4652.478,,500.0,4652.477648167589,4652.477648167589,1.0,2,4652.477648167589,22.6937,520.206014113571,1.0,1.0,0.01,0.009999998,500.0
691.1657412403674,2.179301e-19,4372.1494,500,100,1.0,0.005,200.00000010221265,4650.659,,500.0,4648.839723774989,4648.839723774989,1.0,2,4648.839723774989,24.554802,691.1657412403674,1.0,1.0,0.005,0.0049999994,500.0
721.0847111152182,5.4391416e-20,4423.4844,500,100,1.0,0.0033333334,299.999969473632,4650.886,,500.0,4651.340318801096,4651.340318801096,1.0,2,4651.340318801096,25.298622,721.0847111152182,1.0,1.0,0.0033333334,0.0033333336,500.0
770.6260665138497,5.434597e-20,4453.7,500,100,1.0,0.0025,400.0,4650.6377,,500.0,4649.892193491279,4649.892193491279,1.0,2,4649.892193491279,25.902328,770.6260665138497,1.0,1.0,0.0025,0.0024999997,500.0
678.2377016080508,6.013881e-09,4474.577,500,100,1.0004195,0.0022809403,499.25092610028315,4650.848,0.0015047321,499.29093683594147,4650.43320903544,4650.43320903544,0.88408196,1,4650.43320903544,25.771187,678.2377016080508,1.0014201,1.1409487,0.0017674224,0.002,500.0
700.9645629305542,3.5044917e-18,4257.017,500,100,1.0,0.01,100.0,4650.894,,500.0,4650.894557154053,4650.894557154053,1.0,2,4650.894557154053,26.343025,700.9645629305542,1.0,1.0,0.01,0.009999998,500.0
829.755873601454,2.179301e-19,4371.5234,500,100,1.0,0.005,200.00000010221265,4650.0366,,500.0,4649.178925466195,4649.178925466195,1.0,2,4649.178925466195,27.539845,829.755873601454,1.0,1.0,0.005,0.0049999994,500.0
618.6494083743296,5.4391416e-20,4423.4404,500,100,1.0,0.0033333334,299.999969473632,4650.8457,,500.0,4652.462875377711,4652.462875377711,1.0,2,4652.462875377711,26.666292,618.6494083743296,1.0,1.0,0.0033333334,0.0033333336,500.0
979.1285979089603,5.434597e-20,4453.401,500,100,1.0,0.0025,400.0,4650.3394,,500.0,4648.821814887461,4648.821814887461,1.0,2,4648.821814887461,27.864323,979.1285979089603,1.0,1.0,0.0025,0.0024999997,499.92
670.5947060432571,9.698113e-09,4474.9087,500,100,1.0029258,0.0023059796,498.7931613749312,4651.2734,0.002438736,498.7680940460515,4652.8320752935615,4652.8320752935615,0.8450552,1,4652.8320752935615,26.967796,670.5947060432571,1.0024699,1.1563631,0.0016851801,0.002,500.0
734.6053570135634,3.5044917e-18,4254.35,500,100,1.0,0.01,100.0,4648.1904,,500.0,4648.190355299904,4648.190355299904,1.0,2,4648.190355299904,26.96774,734.6053570135634,1.0,1.0,0.01,0.009999998,500.0
762.1719227887033,2.179301e-19,4367.878,500,100,1.0,0.005,200.00000010221265,4646.3857,,500.0,4644.581431856043,4644.581431856043,1.0,2,4644.581431856043,27.279303,762.1719227887033,1.0,1.0,0.005,0.0049999994,500.0
581.7665592346735,5.4391416e-20,4418.991,500,100,1.0,0.0033333334,299.999969473632,4646.3916,,500.0,4646.40260234145,4646.40260234145,1.0,2,4646.40260234145,26.23147,581.7665592346735,1.0,1.0,0.0033333334,0.0033333336,500.0
515.9042967673846,5.434597e-20,4451.3916,500,100,1.0,0.0025,400.0,4648.326,,500.0,4654.131446420381,4654.131446420381,1.0,2,4654.131446420381,25.5927,515.9042967673846,1.0,1.0,0.0025,0.0024999997,500.0
767.6721874523103,7.616882e-09,4472.7104,500,100,1.0010219,0.0022209652,499.051610261731,4649.0127,0.0019081144,499.1013494988881,4650.165464932601,4650.165464932601,0.89257514,1,4650.165464932601,25.689795,767.6721874523103,1.0018005,1.1116174,0.0017833279,0.002,500.0
547.0720632271906,3.5044917e-18,4257.9585,500,100,1.0,0.01,100.0,4651.8237,,500.0,4651.823911183599,4651.823911183599,1.0,2,4651.823911183599,23.272333,547.0720632271906,1.0,1.0,0.01,0.009999998,500.0
620.0605633371912,2.179301e-19,4373.0225,500,100,1.0,0.005,200.00000010221265,4651.5273,,500.0,4651.230528294362,4651.230528294362,1.0,2,4651.230528294362,24.037868,620.0605633371912,1.0,1.0,0.005,0.0049999994,500.0
773.9538265571513,5.4391416e-20,4424.12,500,100,1.0,0.0033333334,299.999969473632,4651.526,,500.0,4651.52290514808,4651.52290514808,1.0,2,4651.52290514808,25.310429,773.9538265571513,1.0,1.0,0.0033333334,0.0033333336,500.0
602.172301601324,5.434597e-20,4453.881,500,100,1.0,0.0025,400.0,4650.8203,,500.0,4648.705498601681,4648.705498601681,1.0,2,4648.705498601681,25.119562,602.172301601324,1.0,1.0,0.0025,0.0024999997,500.0
443.85988574939154,3.1291745e-09,4475.6772,500,100,1.0002832,0.0021939636,499.6099406942583,4651.893,0.0007827369,499.6152502874307,4655.548106228805,4655.548106228805,0.9105597,1,4655.548106228805,24.206182,443.85988574939154,1.0007701,1.0972924,0.0018206039,0.002,500.0
836.8754782919314,3.5044917e-18,4256.713,500,100,1.0,0.01,100.0,4650.555,,500.0,4650.555026998845,4650.555026998845,1.0,2,4650.555026998845,28.78377,836.8754782919314,1.0,1.0,0.01,0.009999998,500.0
621.8003038524283,2.179301e-19,4372.1514,500,100,1.0,0.005,200.00000010221265,4650.665,,500.0,4650.775904090611,4650.775904090611,1.0,2,4650.775904090611,26.871098,621.8003038524283,1.0,1.0,0.005,0.0049999994,500.0
766.2270672458111,5.4391416e-20,4422.314,500,100,1.0,0.0033333334,299.999969473632,4649.719,,500.0,4647.8253563901,4647.8253563901,1.0,2,4647.8253563901,27.129652,766.2270672458111,1.0,1.0,0.0033333334,0.0033333336,500.0
609.3401481671715,5.434597e-20,4452.739,500,100,1.0,0.0025,400.0,4649.6777,,500.0,4649.55733792412,4649.55733792412,1.0,2,4649.55733792412,26.510942,609.3401481671715,1.0,1.0,0.0025,0.0024999997,500.0
494.5855628467029,1.1962407e-08,4474.806,500,100,1.0015123,0.0022841962,498.51206087962277,4651.1733,0.002999654,498.75445282076095,4654.9289099401285,4654.9289099401285,0.7755997,1,4654.9289099401285,25.333296,494.5855628467029,1.0024973,1.1438253,0.0015488571,0.002,500.0
830.5211771871822,3.5044917e-18,4256.5015,500,100,1.0,0.01,100.0,4650.369,,500.0,4650.369534500643,4650.369534500643,1.0,2,4650.369534500643,28.674318,830.5211771871822,1.0,1.0,0.01,0.009999998,500.0
655.0268265024133,2.179301e-19,4372.3364,500,100,1.0,0.005,200.00000010221265,4650.8433,,500.0,4651.317373982006,4651.317373982006,1.0,2,4651.317373982006,27.121408,655.0268265024133,1.0,1.0,0.005,0.0049999994,500.0
584.6868386454966,5.4391416e-20,4423.6035,500,100,1.0,0.0033333334,299.999969473632,4651.006,,500.0,4651.331104198824,4651.331104198824,1.0,2,4651.331104198824,26.141535,584.6868386454966,1.0,1.0,0.0033333334,0.0033333336,500.0
644.5052960573508,5.434597e-20,4454.553,500,100,1.0,0.0025,400.0,4651.492,,500.0,4652.950434611084,4652.950434611084,1.0,2,4652.950434611084,25.937593,644.5052960573508,1.0,1.0,0.0025,0.0024999997,500.0
591.862042701973,8.770585e-09,4475.512,500,100,0.9977251,0.0022093374,498.9082514671046,4651.8223,0.0021826818,499.07878209805415,4651.46104621632,4651.46104621632,0.7583475,1,4651.46104621632,25.275368,591.862042701973,1.0018458,1.1021558,0.0015201531,0.002,500.0
630.3744024056018,3.5044917e-18,4256.539,500,100,1.0,0.01,100.0,4650.4155,,500.0,4650.416235931432,4650.416235931432,1.0,2,4650.416235931432,24.981407,630.3744024056018,1.0,1.0,0.01,0.009999998,500.0
553.4185001888559,2.179301e-19,4371.54,500,100,1.0,0.005,200.00000010221265,4650.0537,,500.0,4649.691553745892,4649.691553745892,1.0,2,4649.691553745892,24.20969,553.4185001888559,1.0,1.0,0.005,0.0049999994,500.0
580.9589357050957,5.4391416e-20,4422.7427,500,100,1.0,0.0033333334,299.999969473632,4650.1484,,500.0,4650.334610570362,4650.334610570362,1.0,2,4650.334610570362,24.13448,580.9589357050957,1.0,1.0,0.0033333334,0.0033333336,500.0
27844.559626336864,5.434597e-20,4449.9697,500,100,1.0,0.0025,400.0,4646.9087,,500.0,4637.193104792628,4637.193104792628,1.0,2,4637.193104792628,85.78956,27844.559626336864,1.0,1.0,0.0025,0.0024999997,498.24
696.5488134364042,3.811575e-08,4473.354,500,100,0.99449325,0.002354841,495.2898394939379,4650.2856,0.009424279,495.5795124744297,4651.295642244009,4651.295642244009,0.29820287,1,4651.295642244009,33.24553,696.5488134364042,1.0089198,1.1709367,0.0005997082,0.002,500.0
829.2887365274872,3.5044917e-18,4256.614,500,100,1.0,0.01,100.0,4650.466,,500.0,4650.465809347047,4650.465809347047,1.0,2,4650.465809347047,28.653048,829.2887365274872,1.0,1.0,0.01,0.009999998,500.0
611.8780086346043,2.179301e-19,4372.11,500,100,1.0,0.005,200.00000010221265,4650.613,,500.0,4650.760440365313,4650.760440365313,1.0,2,4650.760440365313,26.709549,611.8780086346043,1.0,1.0,0.005,0.0049999994,500.0
706.1591877351347,5.4391416e-20,4424.564,500,100,1.0,0.0033333334,299.999969473632,4651.9683,,500.0,4654.678092920195,4654.678092920195,1.0,2,4654.678092920195,26.689043,706.1591877351347,1.0,1.0,0.0033333334,0.0033333336,500.0
645.7100396714515,5.434597e-20,4454.8413,500,100,1.0,0.0025,400.0,4651.7793,,500.0,4651.2120808161935,4651.2120808161935,1.0,2,4651.2120808161935,26.346716,645.7100396714515,1.0,1.0,0.0025,0.0024999997,500.0
718.6232487172289,4.4385735e-09,4475.994,500,100,1.0021073,0.0021923482,499.44693816938684,4652.233,0.001114325,499.47668307214724,4653.093722704832,4653.093722704832,0.84301174,1,4653.093722704832,25.967743,718.6232487172289,1.0010477,1.098484,0.0016824781,0.002,500.0
594.0226173610238,3.5044917e-18,4258.95,500,100,1.0,0.01,100.0,4652.803,,500.0,4652.803276493837,4652.803276493837,1.0,2,4652.803276493837,24.250397,594.0226173610238,1.0,1.0,0.01,0.009999998,500.0
661.0983419052245,2.179301e-19,4373.899,500,100,1.0,0.005,200.00000010221265,4652.397,,500.0,4651.990936981054,4651.990936981054,1.0,2,4651.990936981054,24.928885,661.0983419052245,1.0,1.0,0.005,0.0049999994,500.0
595.2955101833824,5.4391416e-20,4425.3774,500,100,1.0,0.0033333334,299.999969473632,4652.7734,,500.0,4653.525813877648,4653.525813877648,1.0,2,4653.525813877648,24.719017,595.2955101833824,1.0,1.0,0.0033333334,0.0033333336,500.0
670.2664102710355,5.434597e-20,4455.467,500,100,1.0,0.0025,400.0,4652.4,,500.0,4651.281008409529,4651.281008409529,1.0,2,4651.281008409529,24.991611,670.2664102710355,1.0,1.0,0.0025,0.0024999997,500.0
690.265444316027,6.5773835e-09,4476.2124,500,100,0.99906224,0.0022020014,499.18081137240904,4652.4946,0.0016412633,499.234657562226,4651.517615604888,4651.517615604888,0.83675164,1,4651.517615604888,24.885109,690.265444316027,1.001533,1.0999682,0.0016750741,0.002,500.0
614.0495785651933,3.5044917e-18,4255.4473,500,100,1.0,0.01,100.0,4649.3184,,500.0,4649.318024186564,4649.318024186564,1.0,2,4649.318024186564,24.655796,614.0495785651933,1.0,1.0,0.01,0.009999998,500.0
557.5233447205834,2.179301e-19,4372.9727,500,100,1.0,0.005,200.00000010221265,4651.483,,500.0,4653.64822933789,4653.64822933789,1.0,2,4653.64822933789,24.178833,557.5233447205834,1.0,1.0,0.005,0.0049999994,500.0
752.3166430610175,5.4391416e-20,4422.288,500,100,1.0,0.0033333334,299.999969473632,4649.6904,,500.0,4646.103579253396,4646.103579253396,1.0,2,4646.103579253396,25.385824,752.3166430610175,1.0,1.0,0.0033333334,0.0033333336,500.0
502.4233821145427,5.434597e-20,4453.4824,500,100,1.0,0.0025,400.0,4650.421,,500.0,4652.614649930481,4652.614649930481,1.0,2,4652.614649930481,24.683668,502.4233821145427,1.0,1.0,0.0025,0.0024999997,500.0
574.4957502041938,6.6020758e-09,4475.077,500,100,0.9997519,0.0022000223,499.17776898239924,4651.367,0.0016497003,499.18849069504637,4653.757067634983,4653.757067634983,0.8511285,1,4653.757067634983,24.152367,574.4957502041938,1.0016257,1.0997384,0.0017026794,0.0019999999,500.0
522.1845560188044,3.5044917e-18,4261.1055,500,100,1.0,0.01,100.0,4654.963,,500.0,4654.962606977151,4654.962606977151,1.0,2,4654.962606977151,22.736805,522.1845560188044,1.0,1.0,0.01,0.009999998,500.0
12816.73657656211,2.179301e-19,4369.762,500,100,1.0,0.005,200.00000010221265,4648.276,,500.0,4641.589544942401,4641.589544942401,1.0,2,4641.589544942401,81.53205,12816.73657656211,1.0,1.0,0.005,0.0049999994,498.83
528.2667825615005,5.4391416e-20,4423.226,500,100,1.0,0.0033333334,299.999969473632,4650.6313,,500.0,4655.342247278353,4655.342247278353,1.0,2,4655.342247278353,67.94905,528.2667825615005,1.0,1.0,0.0033333334,0.0033333336,500.0
401.64692738987657,5.434597e-20,4454.9067,500,100,1.0,0.0025,400.0,4651.8457,,500.0,4655.48889359525,4655.48889359525,1.0,2,4655.48889359525,59.72133,401.64692738987657,1.0,1.0,0.0025,0.0024999997,500.0
486.32946235669095,2.1364603e-08,4476.5996,500,100,1.0006465,0.0022609904,497.34885039569645,4653.17,0.005348059,497.60735124202404,4653.699142695848,4653.699142695848,0.6321052,1,4653.699142695848,38.49107,486.32946235669095,1.0048083,1.1312261,0.0012633936,0.002,500.0
496.89536430907583,3.5044917e-18,4258.903,500,100,1.0,0.01,100.0,4652.7554,,500.0,4652.7551423270315,4652.7551423270315,1.0,2,4652.7551423270315,22.179373,496.89536430907583,1.0,1.0,0.01,0.009999998,500.0
531.0702765353998,2.179301e-19,4374.271,500,100,1.0,0.005,200.00000010221265,4652.7754,,500.0,4652.796311865638,4652.796311865638,1.0,2,4652.796311865638,22.557533,531.0702765353998,1.0,1.0,0.005,0.0049999994,500.0
485.47518824964317,5.4391416e-20,4425.2324,500,100,1.0,0.0033333334,299.999969473632,4652.6304,,500.0,4652.340060454316,4652.340060454316,1.0,2,4652.340060454316,22.348991,485.47518824964317,1.0,1.0,0.0033333334,0.0033333336,500.0
523.2811944085323,5.434597e-20,4455.7954,500,100,1.0,0.0025,400.0,4652.7275,,500.0,4653.018138009184,4653.018138009184,1.0,2,4653.018138009184,22.453249,523.2811944085323,1.0,1.0,0.0025,0.0024999997,500.0
536.6590995102442,2.0613822e-09,4476.082,500,100,0.9995278,0.0021813225,499.7430263301075,4652.266,0.000514859,499.75758628623504,4649.9505848510225,4649.9505848510225,0.9154157,1,4649.9505848510225,22.476772,536.6590995102442,1.0004851,1.0901463,0.0018316963,0.002,500.0
731.9838772658625,3.5044917e-18,4257.9146,500,100,1.0,0.01,100.0,4651.79,,500.0,4651.790387702415,4651.790387702415,1.0,2,4651.790387702415,26.919626,731.9838772658625,1.0,1.0,0.01,0.009999998,500.0
695.7502989463181,2.179301e-19,4373.5454,500,100,1.0,0.005,200.00000010221265,4652.0576,,500.0,4652.32535086149,4652.32535086149,1.0,2,4652.32535086149,26.58572,695.7502989463181,1.0,1.0,0.005,0.0049999994,500.0
596.8351280548053,5.4391416e-20,4424.5063,500,100,1.0,0.0033333334,299.999969473632,4651.912,,500.0,4651.619979404063,4651.619979404063,1.0,2,4651.619979404063,25.849543,596.8351280548053,1.0,1.0,0.0033333334,0.0033333336,500.0
482.83239921538734,5.434597e-20,4455.007,500,100,1.0,0.0025,400.0,4651.946,,500.0,4652.047663917957,4652.047663917957,1.0,2,4652.047663917957,24.912916,482.83239921538734,1.0,1.0,0.0025,0.0024999997,500.0
602.4949194092604,6.325962e-09,4476.005,500,100,1.0018296,0.0022372412,499.21209179887745,4652.2896,0.0015872829,499.22318931935007,4652.284127987639,4652.284127987639,0.85725725,1,4652.284127987639,24.55665,602.4949194092604,1.001556,1.1206672,0.0017113833,0.0019999999,500.0
526.031037140841,3.5044917e-18,4258.5103,500,100,1.0,0.01,100.0,4652.385,,500.0,4652.385004372537,4652.385004372537,1.0,2,4652.385004372537,22.820408,526.031037140841,1.0,1.0,0.01,0.009999998,500.0
659.521787095311,2.179301e-19,4373.5713,500,100,1.0,0.005,200.00000010221265,4652.0825,,500.0,4651.780496968797,4651.780496968797,1.0,2,4651.780496968797,24.226852,659.521787095311,1.0,1.0,0.005,0.0049999994,500.0
512.3778604591093,5.4391416e-20,4425.226,500,100,1.0,0.0033333334,299.999969473632,4652.63,,500.0,4653.722500202025,4653.722500202025,1.0,2,4653.722500202025,23.684921,512.3778604591093,1.0,1.0,0.0033333334,0.0033333336,500.0
525.5439052526536,5.434597e-20,4456.4707,500,100,1.0,0.0025,400.0,4653.408,,500.0,4655.7460426777425,4655.7460426777425,1.0,2,4655.7460426777425,23.507973,525.5439052526536,1.0,1.0,0.0025,0.0024999997,500.0
541.7022203631419,6.348859e-09,4477.6274,500,100,1.0017155,0.0021571286,499.2092300875872,4653.9023,0.0015926656,499.27851508142743,4654.574327799495,4654.574327799495,0.85084116,1,4654.574327799495,23.162624,541.7022203631419,1.001445,1.0804147,0.001698768,0.002,500.0
619.6852429426162,3.5044917e-18,4256.483,500,100,1.0,0.01,100.0,4650.3477,,500.0,4650.347891876675,4650.347891876675,1.0,2,4650.347891876675,24.768698,619.6852429426162,1.0,1.0,0.01,0.009999998,500.0
403.5151637380277,2.179301e-19,4375.1387,500,100,1.0,0.005,200.00000010221265,4653.6504,,500.0,4656.952730714148,4656.952730714148,1.0,2,4656.952730714148,22.746206,403.5151637380277,1.0,1.0,0.005,0.0049999994,500.0
603.145471587366,5.4391416e-20,4425.7363,500,100,1.0,0.0033333334,299.999969473632,4653.1406,,500.0,4652.12132576494,4652.12132576494,1.0,2,4652.12132576494,23.334187,603.145471587366,1.0,1.0,0.0033333334,0.0033333336,500.0
550.4283247863498,5.434597e-20,4457.0845,500,100,1.0,0.0025,400.0,4654.022,,500.0,4656.666172794019,4656.666172794019,1.0,2,4656.666172794019,23.386417,550.4283247863498,1.0,1.0,0.0025,0.0024999997,500.0
610.0389909939738,3.3514738e-09,4477.51,500,100,1.0020653,0.0022282398,499.58227017062086,4653.73,0.0008413329,499.58055664772155,4651.876931065115,4651.876931065115,0.9357903,1,4651.876931065115,23.511444,610.0389909939738,1.0008396,1.1164209,0.0018677232,0.002,500.0
645.4786604919095,3.5044917e-18,4256.99,500,100,1.0,0.01,100.0,4650.8604,,500.0,4650.860136383943,4650.860136383943,1.0,2,4650.860136383943,25.278915,645.4786604919095,1.0,1.0,0.01,0.009999998,500.0
681.498090429096,2.179301e-19,4372.455,500,100,1.0,0.005,200.00000010221265,4650.9634,,500.0,4651.066624529392,4651.066624529392,1.0,2,4651.066624529392,25.629353,681.498090429096,1.0,1.0,0.005,0.0049999994,500.0
487.71839916062254,5.4391416e-20,4424.6953,500,100,1.0,0.0033333334,299.999969473632,4652.099,,500.0,4654.368884654091,4654.368884654091,1.0,2,4654.368884654091,24.524143,487.71839916062254,1.0,1.0,0.0033333334,0.0033333336,500.0
603.8454563141427,5.434597e-20,4455.3745,500,100,1.0,0.0025,400.0,4652.312,,500.0,4652.951676382958,4652.951676382958,1.0,2,4652.951676382958,24.508438,603.8454563141427,1.0,1.0,0.0025,0.0024999997,500.0
729.2155102897151,4.917924e-09,4476.0303,500,100,0.9995263,0.0022329565,499.3872071681319,4652.274,0.0012283162,499.44563647255944,4651.097932756954,4651.097932756954,0.890324,1,4651.097932756954,24.777605,729.2155102897151,1.00111,1.1159494,0.0017814919,0.002,500.0
572.5733886462967,3.5044917e-18,4257.1167,500,100,1.0,0.01,100.0,4650.9756,,500.0,4650.975816480139,4650.975816480139,1.0,2,4650.975816480139,23.808567,572.5733886462967,1.0,1.0,0.01,0.009999998,500.0
542.8101388406114,2.179301e-19,4373.619,500,100,1.0,0.005,200.00000010221265,4652.129,,500.0,4653.282960414278,4653.282960414278,1.0,2,4653.282960414278,23.52543,542.8101388406114,1.0,1.0,0.005,0.0049999994,500.0
586.7160480469541,5.4391416e-20,4424.0073,500,100,1.0,0.0033333334,299.999969473632,4651.4106,,500.0,4649.9738697481735,4649.9738697481735,1.0,2,4649.9738697481735,23.740532,586.7160480469541,1.0,1.0,0.0033333334,0.0033333336,500.0
687.2997394175247,5.434597e-20,4454.8213,500,100,1.0,0.0025,400.0,4651.76,,500.0,4652.808326522925,4652.808326522925,1.0,2,4652.808326522925,24.35534,687.2997394175247,1.0,1.0,0.0025,0.0024999997,500.0
548.7630403118986,3.440644e-09,4476.3213,500,100,0.99893296,0.0021626863,499.5711023258359,4652.5356,0.0008583263,499.6182854662474,4654.942004680001,4654.942004680001,0.9076366,1,4654.942004680001,24.104492,548.7630403118986,1.000764,1.0801893,0.0018172122,0.002,500.0
657.8902224590912,3.5044917e-18,4257.3496,500,100,1.0,0.01,100.0,4651.208,,500.0,4651.207846835373,4651.207846835373,1.0,2,4651.207846835373,25.520803,657.8902224590912,1.0,1.0,0.01,0.009999998,499.88
717.9157508904675,2.179301e-19,4374.769,500,100,1.0,0.005,200.00000010221265,4653.269,,500.0,4655.330457909696,4655.330457909696,1.0,2,4655.330457909696,26.17773,717.9157508904675,1.0,1.0,0.005,0.0049999994,500.0
643.5899313328716,5.4391416e-20,4426.121,500,100,1.0,0.0033333334,299.999969473632,4653.5195,,500.0,4654.018807473515,4654.018807473515,1.0,2,4654.018807473515,25.87197,643.5899313328716,1.0,1.0,0.0033333334,0.0033333336,500.0
530.7536896120329,5.434597e-20,4456.5156,500,100,1.0,0.0025,400.0,4653.451,,500.0,4653.248063737176,4653.248063737176,1.0,2,4653.248063737176,25.167328,530.7536896120329,1.0,1.0,0.0025,0.0024999997,500.0
650.0475899102712,4.6913295e-09,4477.1973,500,100,1.0004972,0.0022275767,499.4154704643636,4653.456,0.0011739989,499.36863139812846,4652.289710788077,4652.289710788077,0.87111735,1,4652.289710788077,24.778635,650.0475899102712,1.0012643,1.1143421,0.0017413689,0.002,500.0
648.7747622963452,3.5044917e-18,4261.747,500,100,1.0,0.01,100.0,4655.6045,,500.0,4655.604586231205,4655.604586231205,1.0,2,4655.604586231205,25.343367,648.7747622963452,1.0,1.0,0.01,0.009999998,500.0
652.0821827383576,2.179301e-19,4377.2393,500,100,1.0,0.005,200.00000010221265,4655.751,,500.0,4655.898107796216,4655.898107796216,1.0,2,4655.898107796216,25.376074,652.0821827383576,1.0,1.0,0.005,0.0049999994,500.0
515.1536760410829,5.4391416e-20,4427.903,500,100,1.0,0.0033333334,299.999969473632,4655.3066,,500.0,4654.416979292839,4654.416979292839,1.0,2,4654.416979292839,24.48863,515.1536760410829,1.0,1.0,0.0033333334,0.0033333336,500.0
600.482168238942,5.434597e-20,4457.1025,500,100,1.0,0.0025,400.0,4654.04,,500.0,4650.241347060037,4650.241347060037,1.0,2,4650.241347060037,24.560123,600.482168238942,1.0,1.0,0.0025,0.0024999997,500.0
726.9775082276993,8.085184e-09,4477.3496,500,100,1.0027705,0.0022846132,498.993429813769,4653.664,0.0020325116,499.044875445928,4650.494329710564,4650.494329710564,0.8281199,1,4650.494329710564,24.656473,726.9775082276993,1.0019139,1.1454713,0.0016516638,0.002,500.0
752.1860506796223,3.5044917e-18,4256.1167,500,100,1.0,0.01,100.0,4649.9937,,500.0,4649.994094866654,4649.994094866654,1.0,2,4649.994094866654,27.288555,752.1860506796223,1.0,1.0,0.01,0.009999998,500.0
678.2642171297017,2.179301e-19,4370.6772,500,100,1.0,0.005,200.00000010221265,4649.1904,,500.0,4648.387172343373,4648.387172343373,1.0,2,4648.387172343373,26.62178,678.2642171297017,1.0,1.0,0.005,0.0049999994,500.0
630.5123284260659,5.4391416e-20,4422.754,500,100,1.0,0.0033333334,299.999969473632,4650.1587,,500.0,4652.095627504173,4652.095627504173,1.0,2,4652.095627504173,26.123245,630.5123284260659,1.0,1.0,0.0033333334,0.0033333336,500.0
624.8668205707304,5.434597e-20,4453.3887,500,100,1.0,0.0025,400.0,4650.327,,500.0,4650.832024755355,4650.832024755355,1.0,2,4650.832024755355,25.817776,624.8668205707304,1.0,1.0,0.0025,0.0024999997,500.0
626.3490768540789,1.0946012e-08,4475.2715,500,100,0.99662083,0.0022527273,498.63815114692704,4651.6416,0.00271804,498.7359493946933,4654.607415160326,4654.607415160326,0.77494097,1,4654.607415160326,25.087349,626.3490768540789,1.0025345,1.1225575,0.001555137,0.002,500.0
