AvgVanillaIw,VarRet,AvgEpLen,J,ESSClassic,VarDiscRet,AvgRet,MaxNormIw,AvgNormIw,eRenyi2,VarJ,MinNormIw,MinVanillaIw,AvgDiscRet,VarNormIw,BatchSize,IterType,ESSRenyi,EpsThisIter,MaxVanillaIw,Bound,VanillaAvgRet,VarVanillaIw
1.0,177098.07215963906,500.0,473.48767,400.0,177098.07215963906,461.7705414412735,0.0025,0.0024999997,1.0,381.8152,0.0025,1.0,461.7705414412735,5.434597e-20,500,2,500.0,100,1.0,408.8292,461.7705414412735,
1.0,153684.23553460903,500.0,466.22845,500.00000664260017,153684.23553460903,437.1913963299262,0.002,0.0020000003,1.0,383.75327,0.002,1.0,437.1913963299262,5.431875e-20,500,1,500.0,100,1.0,408.39615,437.1913963299262,
1.0,179574.12063402476,500.0,444.90027,100.0,179574.12063402476,444.90028435003194,0.01,0.009999998,1.0,421.63773,0.01,1.0,444.90028435003194,3.5044917e-18,500,2,500.0,100,1.0,334.73996,444.90028435003194,
1.0,171151.96555816304,500.0,462.3216,200.00000010221265,171151.96555816304,479.7429753103706,0.005,0.0049999994,1.0,417.0287,0.005,1.0,479.7429753103706,2.179301e-19,500,2,500.0,100,1.0,372.1869,479.7429753103706,
1.0,140246.63278613146,500.0,446.13626,299.999969473632,140246.63278613146,413.76551705413397,0.0033333334,0.0033333336,1.0,403.41946,0.0033333334,1.0,413.76551705413397,5.4391416e-20,500,2,500.0,100,1.0,372.54156,413.76551705413397,
1.0,204099.12420804592,500.0,448.16064,400.0,204099.12420804592,454.2338963530221,0.0025,0.0024999997,1.0,415.43625,0.0025,1.0,454.2338963530221,5.434597e-20,500,2,500.0,100,1.0,380.96024,454.2338963530221,
1.0,128093.07933352805,500.0,450.11536,500.00000664260017,128093.07933352805,457.9339161336296,0.002,0.0020000003,1.0,404.2865,0.002,1.0,457.9339161336296,5.431875e-20,500,1,500.0,100,1.0,390.0095,457.9339161336296,
1.0,156909.7582661587,500.0,439.58267,100.0,156909.7582661587,439.5826459256888,0.01,0.009999998,1.0,394.13278,0.01,1.0,439.5826459256888,3.5044917e-18,500,2,500.0,100,1.0,318.23676,439.5826459256888,
1.0,147947.47288583152,500.0,437.2947,200.00000010221265,147947.47288583152,435.00680711870575,0.005,0.0049999994,1.0,388.4708,0.005,1.0,435.00680711870575,2.179301e-19,500,2,500.0,100,1.0,351.4902,435.00680711870575,
1.0,167356.26322438326,500.0,420.1233,299.999969473632,167356.26322438326,385.780325591695,0.0033333334,0.0033333336,1.0,395.5043,0.0033333334,1.0,385.780325591695,5.4391416e-20,500,2,500.0,100,1.0,350.0642,385.780325591695,
1.0,160565.54513479475,500.0,422.39987,400.0,160565.54513479475,429.2297347832275,0.0025,0.0024999997,1.0,396.32468,0.0025,1.0,429.2297347832275,5.434597e-20,500,2,500.0,100,1.0,361.72693,429.2297347832275,
1.0,132056.65028068222,500.0,427.6716,500.00000664260017,132056.65028068222,448.75818278647074,0.002,0.0020000003,1.0,389.76532,0.002,1.0,448.75818278647074,5.431875e-20,500,1,500.0,100,1.0,373.40405,448.75818278647074,
1.0,164795.91274831997,500.0,462.9824,100.0,164795.91274831997,462.9823844576229,0.01,0.009999998,1.0,403.91574,0.01,1.0,462.9823844576229,3.5044917e-18,500,2,500.0,100,1.0,320.72583,462.9823844576229,
1.0,179840.09095743648,500.0,461.57535,200.00000010221265,179840.09095743648,460.1682956264893,0.005,0.0049999994,1.0,413.03366,0.005,1.0,460.1682956264893,2.179301e-19,500,2,500.0,100,1.0,360.98477,460.1682956264893,
1.0,152961.5453450036,500.0,454.31915,299.999969473632,152961.5453450036,439.8067031282749,0.0033333334,0.0033333336,1.0,405.3564,0.0033333334,1.0,439.8067031282749,5.4391416e-20,500,2,500.0,100,1.0,372.18732,439.8067031282749,
1.0,178623.52026420445,500.0,472.33148,400.0,178623.52026420445,526.3685974140502,0.0025,0.0024999997,1.0,410.38763,0.0025,1.0,526.3685974140502,5.434597e-20,500,2,500.0,100,1.0,401.20322,526.3685974140502,
1.0,203008.71853228295,500.0,473.09656,500.00000664260017,203008.71853228295,476.1566328124384,0.002,0.0020000003,1.0,418.24933,0.002,1.0,476.1566328124384,5.431875e-20,500,1,500.0,100,1.0,409.4775,476.1566328124384,
1.0,150841.5104369494,500.0,511.1214,100.0,150841.5104369494,511.1214169418218,0.01,0.009999998,1.0,386.43643,0.01,1.0,511.1214169418218,3.5044917e-18,500,2,500.0,100,1.0,399.0175,511.1214169418218,
1.0,133646.99553128923,500.0,463.15546,200.00000010221265,133646.99553128923,415.18950115523126,0.005,0.0049999994,1.0,378.3154,0.005,1.0,415.18950115523126,2.179301e-19,500,2,500.0,100,1.0,372.93915,415.18950115523126,
1.0,137492.4477644837,500.0,464.49332,299.999969473632,137492.4477644837,467.16907532120365,0.0033333334,0.0033333336,1.0,375.22144,0.0033333334,1.0,467.16907532120365,5.4391416e-20,500,2,500.0,100,1.0,390.832,467.16907532120365,
1.0,146722.63674773305,500.0,457.74377,400.0,146722.63674773305,437.4953153425491,0.0025,0.0024999997,1.0,376.88705,0.0025,1.0,437.4953153425491,5.434597e-20,500,2,500.0,100,1.0,393.9512,437.4953153425491,
1.0,149974.26140517837,500.0,466.90753,500.00000664260017,149974.26140517837,503.56229859161067,0.002,0.0020000003,1.0,379.03287,0.002,1.0,503.56229859161067,5.431875e-20,500,1,500.0,100,1.0,409.84973,503.56229859161067,
1.0,151924.59085547648,500.0,414.5216,100.0,151924.59085547648,414.5216277681646,0.01,0.009999998,1.0,387.82126,0.01,1.0,414.5216277681646,3.5044917e-18,500,2,500.0,100,1.0,303.47256,414.5216277681646,
1.0,147250.0844610241,500.0,412.49893,200.00000010221265,147250.0844610241,410.47625798596766,0.005,0.0049999994,1.0,384.83185,0.005,1.0,410.47625798596766,2.179301e-19,500,2,500.0,100,1.0,333.9754,410.47625798596766,
1.0,164934.76908032616,500.0,415.90964,299.999969473632,164934.76908032616,422.7310310875635,0.0033333334,0.0033333336,1.0,391.38486,0.0033333334,1.0,422.7310310875635,5.4391416e-20,500,2,500.0,100,1.0,334.67554,422.7310310875635,
1.0,160842.78537469177,500.0,416.4115,400.0,160842.78537469177,417.91706699998065,0.0025,0.0024999997,1.0,393.31403,0.0025,1.0,417.91706699998065,5.434597e-20,500,2,500.0,100,1.0,346.06073,417.91706699998065,
1.0,158998.27437768705,500.0,420.1946,500.00000664260017,158998.27437768705,435.32702666125994,0.002,0.0020000003,1.0,394.0757,0.002,1.0,435.32702666125994,5.431875e-20,500,1,500.0,100,1.0,357.27097,435.32702666125994,
1.0,132752.64817910304,500.0,387.4051,100.0,132752.64817910304,387.40510106835046,0.01,0.009999998,1.0,362.52603,0.01,1.0,387.40510106835046,3.5044917e-18,500,2,500.0,100,1.0,283.71982,387.40510106835046,
1.0,141582.12530443456,500.0,421.0927,200.00000010221265,141582.12530443456,454.7803441312368,0.005,0.0049999994,1.0,370.0413,0.005,1.0,454.7803441312368,2.179301e-19,500,2,500.0,100,1.0,340.5623,454.7803441312368,
1.0,126657.27445070817,500.0,429.31967,299.999969473632,126657.27445070817,445.77346086484977,0.0033333334,0.0033333336,1.0,364.99222,0.0033333334,1.0,445.77346086484977,5.4391416e-20,500,2,500.0,100,1.0,363.56686,445.77346086484977,
1.0,121571.94272690307,500.0,432.81522,400.0,121571.94272690307,443.30195912459277,0.0025,0.0024999997,1.0,360.61084,0.0025,1.0,443.30195912459277,5.434597e-20,500,2,500.0,100,1.0,375.8716,443.30195912459277,
1.0,107524.10960093887,500.0,422.62534,500.00000664260017,107524.10960093887,381.86569263334184,0.002,0.0020000003,1.0,354.59454,0.002,1.0,381.86569263334184,5.431875e-20,500,1,500.0,100,1.0,371.69342,381.86569263334184,
1.0,160559.9006251884,500.0,399.99066,100.0,160559.9006251884,399.99068556051725,0.01,0.009999998,1.0,398.69073,0.01,1.0,399.99068556051725,3.5044917e-18,500,2,500.0,100,1.0,271.10355,399.99068556051725,
1.0,135118.83840490412,500.0,417.20752,200.00000010221265,135118.83840490412,434.42438492618436,0.005,0.0049999994,1.0,382.95874,0.005,1.0,434.42438492618436,2.179301e-19,500,2,500.0,100,1.0,326.07056,434.42438492618436,
1.0,131033.03711670138,500.0,427.8318,299.999969473632,131033.03711670138,449.08028007812436,0.0033333334,0.0033333336,1.0,375.81677,0.0033333334,1.0,449.08028007812436,5.4391416e-20,500,2,500.0,100,1.0,353.4188,449.08028007812436,
1.0,163935.33455083147,500.0,421.99658,400.0,163935.33455083147,404.4910166769242,0.0025,0.0024999997,1.0,382.89008,0.0025,1.0,404.4910166769242,5.434597e-20,500,2,500.0,100,1.0,357.55304,404.4910166769242,
1.0,150451.35208015004,500.0,427.5966,500.00000664260017,150451.35208015004,449.9964756500868,0.002,0.0020000003,1.0,383.66483,0.002,1.0,449.9964756500868,5.431875e-20,500,1,500.0,100,1.0,369.9565,449.9964756500868,
1.0,157717.1477298067,500.0,466.9518,100.0,157717.1477298067,466.9518078643622,0.01,0.009999998,1.0,395.1455,0.01,1.0,466.9518078643622,3.5044917e-18,500,2,500.0,100,1.0,358.60684,466.9518078643622,
1.0,162130.6214177492,500.0,459.01038,200.00000010221265,162130.6214177492,451.0690030150153,0.005,0.0049999994,1.0,397.97955,0.005,1.0,451.0690030150153,2.179301e-19,500,2,500.0,100,1.0,363.58234,451.0690030150153,
1.0,172694.08543108287,500.0,404.31805,299.999969473632,172694.08543108287,294.93316782710554,0.0033333334,0.0033333336,1.0,410.5647,0.0033333334,1.0,294.93316782710554,5.4391416e-20,500,2,500.0,100,1.0,324.516,294.93316782710554,
1.0,162377.24090549734,500.0,407.34705,400.0,162377.24090549734,416.43426848012035,0.0025,0.0024999997,1.0,408.21368,0.0025,1.0,416.43426848012035,5.434597e-20,500,2,500.0,100,1.0,338.23645,416.43426848012035,
1.0,141097.15899944704,500.0,421.1826,500.00000664260017,141097.15899944704,476.52452524510335,0.002,0.0020000003,1.0,402.50922,0.002,1.0,476.52452524510335,5.431875e-20,500,1,500.0,100,1.0,359.3682,476.52452524510335,
1.0,117398.89728415338,500.0,467.37106,100.0,117398.89728415338,467.37105970822495,0.01,0.009999998,1.0,340.91776,0.01,1.0,467.37105970822495,3.5044917e-18,500,2,500.0,100,1.0,362.41953,467.37105970822495,
1.0,142035.5691586127,500.0,447.05853,200.00000010221265,142035.5691586127,426.74604279996987,0.005,0.0049999994,1.0,358.93265,0.005,1.0,426.74604279996987,2.179301e-19,500,2,500.0,100,1.0,368.32617,426.74604279996987,
1.0,170196.62297660616,500.0,436.5478,299.999969473632,170196.62297660616,415.5262115962685,0.0033333334,0.0033333336,1.0,377.19263,0.0033333334,1.0,415.5262115962685,5.4391416e-20,500,2,500.0,100,1.0,372.26306,415.5262115962685,
1.0,161037.78783555696,500.0,452.17126,400.0,161037.78783555696,499.0417490084518,0.0025,0.0024999997,1.0,383.7901,0.0025,1.0,499.0417490084518,5.434597e-20,500,2,500.0,100,1.0,388.3626,499.0417490084518,
1.0,137904.15932888843,500.0,455.83182,500.00000664260017,137904.15932888843,470.473996795854,0.002,0.0020000003,1.0,381.04398,0.002,1.0,470.473996795854,5.431875e-20,500,1,500.0,100,1.0,398.7596,470.473996795854,
1.0,155612.11295036614,500.0,456.60452,100.0,155612.11295036614,456.6045597177654,0.01,0.009999998,1.0,392.49966,0.01,1.0,456.6045597177654,3.5044917e-18,500,2,500.0,100,1.0,345.4436,456.6045597177654,
1.0,136777.7073084803,500.0,434.51495,200.00000010221265,136777.7073084803,412.42535294673604,0.005,0.0049999994,1.0,381.0786,0.005,1.0,412.42535294673604,2.179301e-19,500,2,500.0,100,1.0,355.9123,412.42535294673604,
1.0,152182.17136109565,500.0,445.1827,299.999969473632,152182.17136109565,466.5181600204354,0.0033333334,0.0033333336,1.0,383.74686,0.0033333334,1.0,466.5181600204354,5.4391416e-20,500,2,500.0,100,1.0,378.88956,466.5181600204354,
1.0,201439.44202705746,500.0,440.73517,400.0,201439.44202705746,427.39281751163765,0.0025,0.0024999997,1.0,400.45206,0.0025,1.0,427.39281751163765,5.434597e-20,500,2,500.0,100,1.0,370.67853,427.39281751163765,
1.0,161780.81271043522,500.0,442.62546,500.00000664260017,161780.81271043522,450.18635129581764,0.002,0.0020000003,1.0,400.42026,0.002,1.0,450.18635129581764,5.431875e-20,500,1,500.0,100,1.0,379.9649,450.18635129581764,
1.0,159311.1231603364,500.0,391.11765,100.0,159311.1231603364,391.1176621900843,0.01,0.009999998,1.0,397.13727,0.01,1.0,391.1176621900843,3.5044917e-18,500,2,500.0,100,1.0,274.7431,391.1176621900843,
1.0,187731.09499628545,500.0,420.11835,200.00000010221265,187731.09499628545,449.11896137748414,0.005,0.0049999994,1.0,415.48398,0.005,1.0,449.11896137748414,2.179301e-19,500,2,500.0,100,1.0,321.85754,449.11896137748414,
1.0,152922.22599225596,500.0,453.6579,299.999969473632,152922.22599225596,520.737118819177,0.0033333334,0.0033333336,1.0,409.63248,0.0033333334,1.0,520.737118819177,5.4391416e-20,500,2,500.0,100,1.0,373.42828,520.737118819177,
1.0,152023.5187807546,500.0,436.69397,400.0,152023.5187807546,385.8021473701579,0.0025,0.0024999997,1.0,405.3865,0.0025,1.0,385.8021473701579,5.434597e-20,500,2,500.0,100,1.0,367.21307,385.8021473701579,
1.0,143232.06467931258,500.0,430.53943,500.00000664260017,143232.06467931258,405.9212070913129,0.002,0.0020000003,1.0,399.9776,0.002,1.0,405.9212070913129,5.431875e-20,500,1,500.0,100,1.0,368.39383,405.9212070913129,
1.0,186514.82988058883,500.0,489.61426,100.0,186514.82988058883,489.6143030045082,0.01,0.009999998,1.0,429.70883,0.01,1.0,489.6143030045082,3.5044917e-18,500,2,500.0,100,1.0,355.22717,489.6143030045082,
1.0,146310.25021227595,500.0,456.3944,200.00000010221265,146310.25021227595,423.1745460114941,0.005,0.0049999994,1.0,407.2493,0.005,1.0,423.1745460114941,2.179301e-19,500,2,500.0,100,1.0,361.3684,423.1745460114941,
1.0,158140.21608689614,500.0,465.83795,299.999969473632,158140.21608689614,484.724978045868,0.0033333334,0.0033333336,1.0,403.6491,0.0033333334,1.0,484.724978045868,5.4391416e-20,500,2,500.0,100,1.0,388.24954,484.724978045868,
1.0,146644.34668742213,500.0,451.81476,400.0,146644.34668742213,409.74520387842267,0.0025,0.0024999997,1.0,398.8532,0.0025,1.0,409.74520387842267,5.434597e-20,500,2,500.0,100,1.0,384.62122,409.74520387842267,
1.0,124701.31103878743,500.0,447.88354,500.00000664260017,124701.31103878743,432.1586599302065,0.002,0.0020000003,1.0,389.8972,0.002,1.0,432.1586599302065,5.431875e-20,500,1,500.0,100,1.0,387.7838,432.1586599302065,
1.0,179058.44473807563,500.0,427.7572,100.0,179058.44473807563,427.75720111477295,0.01,0.009999998,1.0,421.0319,0.01,1.0,427.75720111477295,3.5044917e-18,500,2,500.0,100,1.0,295.69458,427.75720111477295,
1.0,174019.11853819818,500.0,420.782,200.00000010221265,174019.11853819818,413.8068647021123,0.005,0.0049999994,1.0,418.11728,0.005,1.0,413.8068647021123,2.179301e-19,500,2,500.0,100,1.0,327.39963,413.8068647021123,
1.0,148075.18692024992,500.0,428.49927,299.999969473632,148075.18692024992,443.9337707202634,0.0033333334,0.0033333336,1.0,406.85617,0.0033333334,1.0,443.9337707202634,5.4391416e-20,500,2,500.0,100,1.0,352.25287,443.9337707202634,
1.0,158623.87636602088,500.0,434.8094,400.0,158623.87636602088,453.7397717685333,0.0025,0.0024999997,1.0,404.38574,0.0025,1.0,453.7397717685333,5.434597e-20,500,2,500.0,100,1.0,368.77808,453.7397717685333,
1.0,161597.15283976766,500.0,442.12146,500.00000664260017,161597.15283976766,471.3696628702429,0.002,0.0020000003,1.0,403.77267,0.002,1.0,471.3696628702429,5.431875e-20,500,1,500.0,100,1.0,383.06125,471.3696628702429,
1.0,154557.5897200611,500.0,447.84366,100.0,154557.5897200611,447.8436637496584,0.01,0.009999998,1.0,391.16748,0.01,1.0,447.8436637496584,3.5044917e-18,500,2,500.0,100,1.0,333.31012,447.8436637496584,
1.0,182848.46051102207,500.0,447.22595,200.00000010221265,182848.46051102207,446.60827482937054,0.005,0.0049999994,1.0,408.67636,0.005,1.0,446.60827482937054,2.179301e-19,500,2,500.0,100,1.0,361.7832,446.60827482937054,
1.0,143339.75017504033,500.0,433.4126,299.999969473632,143339.75017504033,405.78577267524423,0.0033333334,0.0033333336,1.0,398.78314,0.0033333334,1.0,405.78577267524423,5.4391416e-20,500,2,500.0,100,1.0,363.64886,405.78577267524423,
1.0,158907.23494871124,500.0,435.48718,400.0,158907.23494871124,441.71110077677736,0.0025,0.0024999997,1.0,398.26303,0.0025,1.0,441.71110077677736,5.434597e-20,500,2,500.0,100,1.0,370.9568,441.71110077677736,
1.0,156525.76866447914,500.0,438.72037,500.00000664260017,156525.76866447914,451.65304821550626,0.002,0.0020000003,1.0,397.3974,0.002,1.0,451.65304821550626,5.431875e-20,500,1,500.0,100,1.0,381.00262,451.65304821550626,
1.0,164600.93946089415,500.0,414.04886,100.0,164600.93946089415,414.04888577346287,0.01,0.009999998,1.0,403.6768,0.01,1.0,414.04888577346287,3.5044917e-18,500,2,500.0,100,1.0,311.5207,414.04888577346287,
1.0,145079.2901556557,500.0,446.24774,200.00000010221265,145079.2901556557,478.4467047841289,0.005,0.0049999994,1.0,392.84665,0.005,1.0,478.4467047841289,2.179301e-19,500,2,500.0,100,1.0,373.7494,478.4467047841289,
1.0,150594.14086902217,500.0,459.59976,299.999969473632,150594.14086902217,486.30355213724977,0.0033333334,0.0033333336,1.0,391.07324,0.0033333334,1.0,486.30355213724977,5.4391416e-20,500,2,500.0,100,1.0,391.58047,486.30355213724977,
1.0,150490.12053774478,500.0,459.73807,400.0,150490.12053774478,460.1531856578238,0.0025,0.0024999997,1.0,389.80774,0.0025,1.0,460.1531856578238,5.434597e-20,500,2,500.0,100,1.0,388.43225,460.1531856578238,
1.0,140479.71897643467,500.0,455.09637,500.00000664260017,140479.71897643467,436.5293156636503,0.002,0.0020000003,1.0,386.60217,0.002,1.0,436.5293156636503,5.431875e-20,500,1,500.0,100,1.0,391.3185,436.5293156636503,
1.0,144736.76397983477,500.0,494.21884,100.0,144736.76397983477,494.2188398033354,0.01,0.009999998,1.0,378.53583,0.01,1.0,494.2188398033354,3.5044917e-18,500,2,500.0,100,1.0,367.3922,494.2188398033354,
1.0,231740.52851644662,500.0,479.7957,200.00000010221265,231740.52851644662,465.3725089757116,0.005,0.0049999994,1.0,431.93088,0.005,1.0,465.3725089757116,2.179301e-19,500,2,500.0,100,1.0,390.11572,465.3725089757116,
1.0,199630.50279259565,500.0,481.72217,299.999969473632,199630.50279259565,485.5752358596778,0.0033333334,0.0033333336,1.0,436.18994,0.0033333334,1.0,485.5752358596778,5.4391416e-20,500,2,500.0,100,1.0,408.49878,485.5752358596778,
1.0,175249.37131839,500.0,455.76935,400.0,175249.37131839,377.91088900938195,0.0025,0.0024999997,1.0,433.69473,0.0025,1.0,377.91088900938195,5.434597e-20,500,2,500.0,100,1.0,392.35602,377.91088900938195,
1.0,166826.36314797675,500.0,461.20493,500.00000664260017,166826.36314797675,482.9471445755696,0.002,0.0020000003,1.0,428.5122,0.002,1.0,482.9471445755696,5.431875e-20,500,1,500.0,100,1.0,402.47543,482.9471445755696,
1.0,133001.80950619746,500.0,420.82144,100.0,133001.80950619746,420.82146992393746,0.01,0.009999998,1.0,362.86606,0.01,1.0,420.82146992393746,3.5044917e-18,500,2,500.0,100,1.0,296.6845,420.82146992393746,
1.0,164478.194173653,500.0,442.92212,200.00000010221265,164478.194173653,465.02281786911976,0.005,0.0049999994,1.0,384.37097,0.005,1.0,465.02281786911976,2.179301e-19,500,2,500.0,100,1.0,348.63773,465.02281786911976,
1.0,137504.8134769982,500.0,449.5832,299.999969473632,137504.8134769982,462.90532123250773,0.0033333334,0.0033333336,1.0,379.41974,0.0033333334,1.0,462.90532123250773,5.4391416e-20,500,2,500.0,100,1.0,372.6003,462.90532123250773,
1.0,145025.6211938649,500.0,431.0937,400.0,145025.6211938649,375.6251604259144,0.0025,0.0024999997,1.0,380.6428,0.0025,1.0,375.6251604259144,5.434597e-20,500,2,500.0,100,1.0,364.42456,375.6251604259144,
1.0,123887.05327043406,500.0,425.5353,500.00000664260017,123887.05327043406,403.30168424829304,0.002,0.0020000003,1.0,374.9192,0.002,1.0,403.30168424829304,5.431875e-20,500,1,500.0,100,1.0,365.9046,403.30168424829304,
1.0,164140.67917874415,500.0,482.491,100.0,164140.67917874415,482.49104390548183,0.01,0.009999998,1.0,403.11197,0.01,1.0,482.49104390548183,3.5044917e-18,500,2,500.0,100,1.0,357.3075,482.49104390548183,
1.0,163431.6330557031,500.0,473.6264,200.00000010221265,163431.6330557031,464.76175720889,0.005,0.0049999994,1.0,402.774,0.005,1.0,464.76175720889,2.179301e-19,500,2,500.0,100,1.0,385.1083,464.76175720889,
1.0,146991.47133494634,500.0,446.69656,299.999969473632,146991.47133494634,392.8368025326074,0.0033333334,0.0033333336,1.0,397.62906,0.0033333334,1.0,392.8368025326074,5.4391416e-20,500,2,500.0,100,1.0,374.42184,392.8368025326074,
1.0,155887.24763923403,500.0,450.6775,400.0,155887.24763923403,462.62038638156656,0.0025,0.0024999997,1.0,396.4988,0.0025,1.0,462.62038638156656,5.434597e-20,500,2,500.0,100,1.0,388.08575,462.62038638156656,
1.0,130825.12489389775,500.0,444.39868,500.00000664260017,130825.12489389775,419.2833203232977,0.002,0.0020000003,1.0,389.65384,0.002,1.0,419.2833203232977,5.431875e-20,500,1,500.0,100,1.0,388.41492,419.2833203232977,
1.0,163725.4410830485,500.0,501.12946,100.0,163725.4410830485,501.1294351990363,0.01,0.009999998,1.0,402.60178,0.01,1.0,501.1294351990363,3.5044917e-18,500,2,500.0,100,1.0,384.0691,501.1294351990363,
1.0,153396.60795198043,500.0,430.70032,200.00000010221265,153396.60795198043,360.2711876459806,0.005,0.0049999994,1.0,402.41232,0.005,1.0,360.2711876459806,2.179301e-19,500,2,500.0,100,1.0,339.6942,360.2711876459806,
1.0,155749.1745124285,500.0,449.7172,299.999969473632,155749.1745124285,487.7510073111432,0.0033333334,0.0033333336,1.0,400.09702,0.0033333334,1.0,487.7510073111432,5.4391416e-20,500,2,500.0,100,1.0,375.411,487.7510073111432,
1.0,126114.72369342283,500.0,459.91245,400.0,126114.72369342283,490.49812741016683,0.0025,0.0024999997,1.0,389.3372,0.0025,1.0,490.49812741016683,5.434597e-20,500,2,500.0,100,1.0,395.5614,490.49812741016683,
1.0,176924.86122670796,500.0,466.5479,500.00000664260017,176924.86122670796,493.0895827777556,0.002,0.0020000003,1.0,395.56793,0.002,1.0,493.0895827777556,5.431875e-20,500,1,500.0,100,1.0,408.9906,493.0895827777556,
1.0,150899.99238908014,500.0,492.4489,100.0,150899.99238908014,492.4489388731272,0.01,0.009999998,1.0,386.5113,0.01,1.0,492.4489388731272,3.5044917e-18,500,2,500.0,100,1.0,372.89053,492.4489388731272,
1.0,133639.18719439412,500.0,473.4988,200.00000010221265,133639.18719439412,454.54862876461726,0.005,0.0049999994,1.0,375.77386,0.005,1.0,454.54862876461726,2.179301e-19,500,2,500.0,100,1.0,388.95825,454.54862876461726,
1.0,140042.38433067358,500.0,450.0284,299.999969473632,140042.38433067358,403.087704683444,0.0033333334,0.0033333336,1.0,376.10242,0.0033333334,1.0,403.087704683444,5.4391416e-20,500,2,500.0,100,1.0,380.08057,403.087704683444,
1.0,142830.24955210177,500.0,442.82898,400.0,142830.24955210177,421.2308015455334,0.0025,0.0024999997,1.0,376.29208,0.0025,1.0,421.2308015455334,5.434597e-20,500,2,500.0,100,1.0,373.88516,421.2308015455334,
1.0,116662.70790658935,500.0,429.72363,500.00000664260017,116662.70790658935,377.3021043708084,0.002,0.0020000003,1.0,370.21997,0.002,1.0,377.3021043708084,5.431875e-20,500,1,500.0,100,1.0,368.0584,377.3021043708084,
1.0,141690.1461479804,500.0,386.65457,100.0,141690.1461479804,386.6545844369164,0.01,0.009999998,1.0,374.5307,0.01,1.0,386.6545844369164,3.5044917e-18,500,2,500.0,100,1.0,287.4777,386.6545844369164,
1.0,200367.83899649177,500.0,429.09235,200.00000010221265,200367.83899649177,471.5301336935525,0.005,0.0049999994,1.0,413.66614,0.005,1.0,471.5301336935525,2.179301e-19,500,2,500.0,100,1.0,323.34113,471.5301336935525,
1.0,181062.35334967548,500.0,440.83713,299.999969473632,181062.35334967548,464.3266299706549,0.0033333334,0.0033333336,1.0,417.2604,0.0033333334,1.0,464.3266299706549,5.4391416e-20,500,2,500.0,100,1.0,354.4916,464.3266299706549,
1.0,143139.65650285286,500.0,437.12714,400.0,143139.65650285286,425.99718948848147,0.0025,0.0024999997,1.0,407.48993,0.0025,1.0,425.99718948848147,5.434597e-20,500,2,500.0,100,1.0,362.34973,425.99718948848147,
1.0,130801.4644501223,500.0,428.9119,500.00000664260017,130801.4644501223,396.05052954075995,0.002,0.0020000003,1.0,398.75696,0.002,1.0,396.05052954075995,5.431875e-20,500,1,500.0,100,1.0,362.02893,396.05052954075995,
1.0,155656.7834893536,500.0,420.53616,100.0,155656.7834893536,420.5361693408851,0.01,0.009999998,1.0,392.556,0.01,1.0,420.5361693408851,3.5044917e-18,500,2,500.0,100,1.0,322.58368,420.5361693408851,
1.0,182078.5239411681,500.0,441.9463,200.00000010221265,182078.5239411681,463.3564009017339,0.005,0.0049999994,1.0,409.43542,0.005,1.0,463.3564009017339,2.179301e-19,500,2,500.0,100,1.0,345.06458,463.3564009017339,
1.0,191052.62429039038,500.0,444.33942,299.999969473632,191052.62429039038,449.12567474778973,0.0033333334,0.0033333336,1.0,418.11133,0.0033333334,1.0,449.12567474778973,5.4391416e-20,500,2,500.0,100,1.0,365.23584,449.12567474778973,
1.0,221891.7443122658,500.0,463.73492,400.0,221891.7443122658,521.9215049924693,0.0025,0.0024999997,1.0,432.61942,0.0025,1.0,521.9215049924693,5.434597e-20,500,2,500.0,100,1.0,395.2292,521.9215049924693,
1.0,181686.28768871806,500.0,461.6277,500.00000664260017,181686.28768871806,453.1982222549748,0.002,0.0020000003,1.0,430.95166,0.002,1.0,453.1982222549748,5.431875e-20,500,1,500.0,100,1.0,400.3543,453.1982222549748,
1.0,177309.13252822543,500.0,468.9244,100.0,177309.13252822543,468.924410399411,0.01,0.009999998,1.0,418.9702,0.01,1.0,468.924410399411,3.5044917e-18,500,2,500.0,100,1.0,339.4178,468.924410399411,
1.0,162455.25964693993,500.0,443.6062,200.00000010221265,162455.25964693993,418.288109983426,0.005,0.0049999994,1.0,410.88245,0.005,1.0,418.288109983426,2.179301e-19,500,2,500.0,100,1.0,352.0312,418.288109983426,
1.0,143978.71554654668,500.0,464.2979,299.999969473632,143978.71554654668,505.68109183153973,0.0033333334,0.0033333336,1.0,401.14694,0.0033333334,1.0,505.68109183153973,5.4391416e-20,500,2,500.0,100,1.0,389.52722,505.68109183153973,
1.0,152002.21234029945,500.0,460.21338,400.0,152002.21234029945,447.959965117368,0.0025,0.0024999997,1.0,397.94437,0.0025,1.0,447.959965117368,5.434597e-20,500,2,500.0,100,1.0,395.46008,447.959965117368,
1.0,163859.84605469278,500.0,443.38535,500.00000664260017,163859.84605469278,376.0730203300017,0.002,0.0020000003,1.0,400.3308,0.002,1.0,376.0730203300017,5.431875e-20,500,1,500.0,100,1.0,385.46823,376.0730203300017,
1.0,122681.60360371046,500.0,426.06534,100.0,122681.60360371046,426.0653262803369,0.01,0.009999998,1.0,348.50363,0.01,1.0,426.0653262803369,3.5044917e-18,500,2,500.0,100,1.0,308.90942,426.0653262803369,
