EpRewMean,MinIW,MaxD2w0t,ReturnMeanIW,Iteration,StdD2w0t,MeanD2w0t,Bound,InitialReturnMin,InitialReturnMean,EpThisIter,ReturnStepMax,StdIW,InitialReturnStd,MaxIW,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,EpisodesSoFar,EmpiricalD2,EpLenMean,ReturnStepMaxmin,InitialBound,MeanIW,MinD2w0t,InitialReturnMax
-107.68521313636,0.27811652,1.6175528,581.1036,258,0.19866,0.036408395,508.81415,-4.7558594,-4.8828124e-06,100,100.0,0.4741726,2.8097837,3.4725676,[ 0.923  0.141  0.505 -0.246 -1.642],511187,59963.34,2844.4113059043884,25800,1.2128543,16.41,86.24679,493.1936,1.0436437,,8.490715
-108.1153478390132,0.05613864,8.382407,647.176,259,0.28209856,0.047565255,544.6363,-4.3056335,-8.392334e-07,100,100.0,1.6202015,2.8729312,12.384443,[ 0.93   0.146  0.498 -0.248 -1.635],512878,609831.7,2854.271494626999,25900,2.6002984,16.91,86.57193,468.36304,1.2088557,,8.6888275
-108.23008802296637,0.002722221,489.00504,1243.091,260,4.818144,0.22003195,904.17615,-4.0597153,-2.5939942e-06,100,100.0,11.954455,2.8665736,116.04546,[ 0.947  0.149  0.508 -0.242 -1.642],514504,35952068.0,2864.4962000846863,26000,47.17081,16.26,86.058205,502.8201,2.3451579,,7.217392
-108.01154584812586,3.6951032e-08,26928352.0,272869.94,261,313635.78,8123.6997,212678.06,-3.8314896,6.2561035e-06,100,100.0,5225.126,2.5061634,57265.406,[ 0.954  0.175  0.501 -0.223 -1.638],516126,7432099000000.0,2876.0627846717834,26100,672549.94,16.22,86.077576,503.2648,520.79175,,7.3903427
-107.87183543070425,0.15766439,1.754894,612.20074,262,0.22067815,0.040516444,541.8403,-4.4713287,-1.1367798e-05,100,100.0,0.58544356,3.042529,4.1017957,[ 0.959  0.169  0.548 -0.24  -1.631],517793,89487.97,2887.8581647872925,26200,1.412788,16.67,86.425766,486.9486,1.1201582,,6.982826
-108.46418740964114,6.058458e-06,301547.25,23329.535,263,3824.4038,147.48291,15224.597,-3.6178665,-7.5531007e-06,100,100.0,462.94107,2.8271925,4713.559,[ 0.951  0.17   0.541 -0.236 -1.646],519455,52033077000.0,2898.1383912563324,26300,58488.65,16.62,86.32342,488.23718,46.89259,,9.336464
-108.42781507479586,0.05684803,5.3660398,668.2525,264,0.30714142,0.05126841,582.4978,-3.5188217,-4.196167e-06,100,100.0,1.0798388,2.4245667,6.388789,[ 0.919  0.14   0.54  -0.234 -1.64 ],521085,312383.97,2912.628128051758,26400,2.6180356,16.3,86.10218,503.16174,1.19463,,7.0024033
-107.96271825437223,0.09284498,2.7256374,617.70856,265,0.2926694,0.052865874,533.61523,-4.454132,7.476807e-06,100,100.0,1.1375558,2.9171724,7.9025755,[ 0.914  0.134  0.536 -0.228 -1.647],522761,343445.97,2922.119083881378,26500,1.9321707,16.76,86.49125,483.07208,1.1397529,,9.800743
-107.80169407126124,0.0022618985,163.58746,1096.861,266,1.4115841,0.109104864,866.7114,-4.258583,-4.348755e-06,100,100.0,6.8917675,2.8480198,64.26924,[ 0.919  0.133  0.55  -0.229 -1.651],524412,10490040.0,2931.7897951602936,26600,10.910094,16.51,86.30525,492.6902,2.1260085,,7.9574966
-107.78657444473292,0.00036089955,4902.177,2727.094,267,72.521385,3.6438282,1829.5654,-4.2022705,-3.8146973e-07,100,100.0,46.313797,2.986897,623.537,[ 0.906  0.115  0.564 -0.242 -1.653],526054,528344740.0,2941.7029297351837,26700,552.8545,16.42,86.23045,499.1572,5.3361826,,8.399422
-107.64378252416938,0.10470821,3.738081,619.5814,268,0.2781417,0.049606014,537.51984,-4.0960464,-1.6021728e-06,100,100.0,0.9755222,2.722756,5.6242995,[ 0.91   0.096  0.563 -0.227 -1.652],527677,275448.2,2953.4126167297363,26800,1.9719528,16.23,86.094536,502.8039,1.1016394,,7.478508
-108.24847392708885,0.009129745,87.77128,1082.0619,269,2.0950918,0.20844649,787.6544,-3.8044205,-7.095337e-06,100,100.0,6.696579,2.4860897,71.20843,[ 0.908  0.095  0.548 -0.231 -1.651],529325,12738784.0,2963.492080926895,26900,7.196714,16.48,86.264275,493.3775,1.972952,,7.125557
-107.79955238583545,0.10861082,4.429818,663.84863,270,0.28627822,0.04795809,578.51276,-3.8682175,1.0910034e-05,100,100.0,0.8968199,2.5297027,6.9554043,[ 0.907  0.086  0.58  -0.223 -1.646],530894,270643.5,2976.030494451523,27000,1.614502,15.69,85.616295,526.8754,1.1288725,,8.783646
-107.85473035405754,0.005594439,109.5928,914.53687,271,3.0375865,0.2590792,691.3274,-3.7558365,-1.3122559e-05,100,100.0,7.6201262,2.1957507,159.59654,[ 0.927  0.068  0.599 -0.224 -1.638],532475,17442456.0,2986.0148713588715,27100,21.15282,15.81,85.72348,523.12006,1.5961356,,6.0810165
-108.45015940418554,0.010451892,134.17638,878.80554,272,1.4053144,0.09352969,745.6714,-3.832634,3.0517579e-06,100,100.0,3.473765,2.6406481,27.238533,[ 0.927  0.069  0.609 -0.194 -1.639],534111,3137251.5,2997.0480995178223,27200,13.366224,16.36,86.11789,502.85995,1.6148534,,8.340645
-108.03286516899983,0.0046721203,81.80356,922.02185,273,2.0362449,0.18347722,692.1379,-3.9784927,3.5095215e-06,100,100.0,6.8011527,2.5516298,55.43156,[ 0.938  0.085  0.61  -0.175 -1.643],535726,11657128.0,3007.520158290863,27300,25.732965,16.15,85.99254,508.06683,1.7073957,,6.757347
-108.19458958105109,0.019453185,8.374694,646.7136,274,0.27727073,0.04541649,566.49976,-4.386986,-7.095337e-06,100,100.0,1.5438712,2.58588,13.537098,[ 0.945  0.105  0.605 -0.18  -1.648],537378,587254.7,3018.164551973343,27400,2.868753,16.52,86.27775,495.2935,1.174127,,8.727364
-108.41679385237563,0.00025079123,1579.1646,2019.0286,275,28.928524,1.7500869,1394.821,-4.1579514,3.890991e-06,100,100.0,26.123623,2.6684191,265.13934,[ 0.958  0.116  0.606 -0.169 -1.665],539015,195578910.0,3029.110830783844,27500,113.27255,16.37,86.13309,504.37082,3.7216275,,7.328331
-107.90857128246728,0.052928656,3.0088215,592.86017,276,0.25385946,0.045454435,518.5921,-4.503227,2.2888183e-07,100,100.0,0.72813416,2.6065555,7.540381,[ 1.028  0.087  0.574 -0.191 -1.693],540668,154900.67,3040.957495212555,27600,1.4918108,16.53,86.29684,494.45084,1.0665505,,6.6350403
-107.9842742035823,0.07445604,3.23504,608.4312,277,0.25168127,0.044572998,535.0425,-4.130539,-1.2207031e-06,100,100.0,0.72487867,2.812101,5.3402486,[ 1.039  0.089  0.562 -0.19  -1.687],542299,153409.06,3050.83047413826,27700,1.5140892,16.31,86.12652,504.48666,1.0822023,,7.7972565
-107.87917894953458,0.15726224,3.0144105,606.3226,278,0.23535691,0.04139493,532.47473,-4.3077087,-1.27410885e-05,100,100.0,0.7807804,2.7920747,5.559141,[ 1.038  0.1    0.547 -0.19  -1.688],543912,176296.92,3060.4759504795074,27800,1.5053511,16.13,85.99699,510.0626,1.0641739,,7.246422
-108.00927399412839,0.0024522722,123.80579,902.7331,279,3.2783844,0.31822833,678.4131,-4.6227417,4.043579e-06,100,100.0,6.192393,2.7241166,59.301716,[ 1.025  0.098  0.552 -0.198 -1.695],545580,9998604.0,3070.2270600795746,27900,28.289621,16.68,86.43541,487.25452,1.6770722,,7.107048
-107.70329149486392,0.04590071,12.753895,650.0006,280,0.40267864,0.061746538,537.1832,-4.333763,-5.0354006e-06,100,100.0,1.7585411,2.5228338,14.628581,[ 1.025  0.106  0.564 -0.207 -1.695],547214,826656.06,3081.4205198287964,28000,2.9533563,16.34,86.2096,494.33752,1.1690743,,6.9459763
-108.1565567584008,0.012327412,51.691948,882.56647,281,1.6831492,0.17806645,682.3823,-4.048897,-8.621216e-06,100,100.0,6.4679556,2.6286652,80.800995,[ 1.028  0.106  0.576 -0.188 -1.692],548861,11019216.0,3090.025787115097,28100,11.726658,16.47,86.27145,492.43518,1.6219666,,8.017487
-107.9690153034587,0.23287289,1.9742258,599.5536,282,0.19518058,0.035417043,532.28503,-4.081688,3.1280517e-06,100,100.0,0.49554914,3.102218,2.8020222,[ 1.011  0.12   0.571 -0.161 -1.698],550476,65883.8,3101.209511756897,28200,1.2967181,16.15,85.98371,507.737,1.052374,,9.5831375
-108.28994618965197,0.0029762676,41.949493,851.65894,283,1.7112999,0.1996285,657.3412,-3.8487167,-2.9754638e-06,100,100.0,5.386392,2.5790474,44.370693,[ 1.03   0.116  0.574 -0.157 -1.697],552119,7179517.5,3111.4474396705627,28300,24.597422,16.43,86.17807,499.28915,1.5850203,,7.235222
-108.29204169754284,0.01714873,38.347603,664.93335,284,0.8500679,0.079445675,568.13824,-4.072319,-5.264282e-06,100,100.0,3.3935094,2.5808473,34.067333,[ 1.034  0.131  0.586 -0.156 -1.701],553746,2926426.2,3123.2182700634003,28400,6.7823086,16.27,86.035805,507.69772,1.187082,,7.664818
-107.54934123014144,0.0011355375,278.39374,1047.6578,285,4.479968,0.3278439,722.6693,-4.3472977,2.5939942e-06,100,100.0,10.933544,2.4890962,111.183624,[ 1.025  0.125  0.573 -0.172 -1.716],555393,29873864.0,3134.4955179691315,28500,48.78395,16.47,86.29988,492.9165,1.9783125,,8.065323
-107.96981704233718,0.28237826,1.9536687,598.7388,286,0.22498569,0.041082695,524.42194,-3.951294,9.918213e-07,100,100.0,0.6013578,2.5221217,4.419886,[ 1.041  0.143  0.556 -0.181 -1.714],557047,100256.07,3146.1007997989655,28600,1.3453956,16.54,86.30312,491.44232,1.0801454,,6.406517
-108.03602256749315,0.011093148,17.249317,747.36774,287,0.5814595,0.08175197,642.4478,-4.056679,8.392334e-07,100,100.0,1.7632107,2.5884995,16.929653,[ 1.05   0.142  0.545 -0.19  -1.721],558677,829544.5,3156.119155883789,28700,4.398089,16.3,86.12949,504.0884,1.3467103,,8.0817795
-107.94984254047145,0.00015692407,2163.4338,1878.6035,288,31.430819,1.5907478,1303.9419,-4.9423904,-3.967285e-06,100,100.0,29.137268,2.8199615,312.10852,[ 1.054  0.137  0.539 -0.213 -1.727],560300,205944880.0,3167.648161172867,28800,255.16869,16.23,86.064255,505.3903,3.6384187,,7.8549347
-107.97012934068478,0.0031687461,63.534145,889.79694,289,1.6474137,0.15511392,710.82043,-4.372566,-1.5258789e-06,100,100.0,5.2784696,2.8842487,61.671764,[ 1.066  0.15   0.529 -0.233 -1.732],561941,6734128.5,3179.556960105896,28900,13.259003,16.41,86.21004,492.16998,1.6543496,,8.220184
-107.94930897136634,0.0004925076,2740.881,2783.145,290,63.07869,3.3728073,1721.3776,-4.697609,1.5258789e-06,100,100.0,43.493378,2.9687388,618.57043,[ 1.065  0.139  0.533 -0.22  -1.731],563553,521674430.0,3190.1162445545197,29000,200.35876,16.12,85.97659,510.82162,5.1815224,,8.304329
-107.32650604967955,0.0006517452,130.9804,939.8675,291,3.471168,0.31530225,685.3639,-4.768585,-2.822876e-06,100,100.0,7.867502,2.8825898,76.53901,[ 1.064  0.137  0.565 -0.225 -1.719],565177,14576986.0,3202.1124579906464,29100,58.15779,16.24,86.13276,502.76358,1.7602211,,8.055595
-107.90458568189051,0.034935597,6.9752126,655.328,292,0.30132005,0.04971664,562.5084,-3.9745102,2.5177003e-06,100,100.0,1.734859,2.9179885,12.358696,[ 1.082  0.153  0.57  -0.227 -1.75 ],566827,726539.0,3213.8550639152527,29200,3.482918,16.5,86.312836,492.6466,1.2020919,,10.543999
-108.13759248066681,0.009350557,45.658386,807.44824,293,1.0411214,0.11270039,600.33545,-3.5426102,7.781982e-06,100,100.0,4.137703,2.3640513,39.95567,[ 1.071  0.141  0.574 -0.23  -1.75 ],568461,4418514.5,3223.4058368206024,29300,6.539481,16.34,86.13358,484.252,1.4767678,,7.0713196
-108.43147658834799,0.061594494,8.224684,634.64606,294,0.3653507,0.06099994,540.8382,-4.05851,-1.5258789e-07,100,100.0,1.0283892,2.666009,8.371644,[ 1.066  0.144  0.575 -0.246 -1.756],570153,283383.12,3234.097357273102,29400,2.2038224,16.92,86.55298,480.43976,1.1742182,,7.9803467
-108.32543917754673,2.9244156e-05,1441.6896,2216.7314,295,26.688717,1.7103097,1477.5027,-4.324745,-4.043579e-06,100,100.0,38.625572,2.7491193,395.46887,[ 1.06   0.134  0.591 -0.248 -1.753],571811,333542460.0,3243.6576929092407,29500,442.07288,16.58,86.330215,488.23358,4.474786,,7.506195
-108.10138144974367,0.18409008,2.0774975,568.4575,296,0.19934607,0.03656543,501.86014,-3.8439941,-7.019043e-06,100,100.0,0.58875847,2.7312381,3.329906,[ 1.045  0.113  0.588 -0.246 -1.75 ],573467,87362.41,3256.698807477951,29600,1.4023682,16.56,86.30818,493.26407,1.0274197,,6.475563
-108.58366497488359,0.029220525,6.724644,634.41077,297,0.2963217,0.050185245,549.4747,-3.9064407,-7.5531007e-06,100,100.0,1.1547143,2.5373251,6.164193,[ 1.049  0.119  0.591 -0.242 -1.748],575123,339127.7,3266.1108026504517,29700,2.513485,16.56,86.27585,493.80273,1.146635,,7.2669067
-108.05165907439977,0.12778442,4.595125,604.4461,298,0.2524063,0.044472076,523.744,-4.3185806,1.04522705e-05,100,100.0,0.8450125,2.9113975,4.1003847,[ 1.049  0.112  0.58  -0.249 -1.755],576784,185071.22,3276.3226420879364,29800,1.6835591,16.61,86.34149,490.13934,1.1012768,,9.676849
-108.23771226801136,0.046831883,5.104742,636.99457,299,0.32261106,0.052673183,545.7504,-4.1545486,-6.2561035e-06,100,100.0,1.3924651,2.8248518,7.836046,[ 1.056  0.115  0.578 -0.238 -1.756],578423,490366.25,3285.8348648548126,29900,3.1605282,16.39,86.14863,499.58777,1.145562,,7.9423904
-108.39397171124045,0.68575394,1.0464475,571.30756,300,0.18001495,0.033191387,508.91193,-4.074486,4.119873e-06,100,100.0,0.10674655,2.4900227,1.3790572,[ 1.059  0.127  0.575 -0.242 -1.764],580067,3159.8535,3295.6979360580444,30000,1.0154263,16.44,86.16815,499.42282,1.0180453,,8.010307
-108.28946805386968,0.019094199,11.216285,643.8826,301,0.41411135,0.064276844,535.715,-4.333,-1.1444092e-06,100,100.0,1.8289663,2.9666739,17.422937,[ 1.052  0.13   0.574 -0.241 -1.772],581752,804177.94,3305.3668949604034,30100,2.389624,16.85,86.49738,481.3816,1.1973721,,8.603729
-108.37764908989169,0.040170286,41.335144,755.75726,302,0.42491847,0.059038978,628.54626,-3.9109879,9.231568e-06,100,100.0,2.0961103,2.718101,16.016449,[ 1.055  0.138  0.562 -0.232 -1.771],583427,1005014.7,3316.4581468105316,30200,3.1006348,16.75,86.436874,482.86407,1.4262817,,7.8517838
-108.51652231895154,3.1793345e-05,80641.266,10255.12,303,1032.9823,41.364964,6333.828,-3.617157,1.9073486e-06,100,100.0,207.0348,2.4994438,2117.916,[ 1.049  0.135  0.558 -0.249 -1.772],585060,10070391000.0,3327.3314802646637,30300,13363.725,16.33,86.10278,505.39902,20.801468,,8.277916
-108.55283027069932,0.0011300591,132.92738,999.1797,304,2.9395392,0.26070827,769.6563,-4.4512405,8.31604e-06,100,100.0,6.3395867,3.1183214,140.12788,[ 1.04   0.106  0.557 -0.246 -1.762],586752,10683872.0,3340.5708045959473,30400,12.398258,16.92,86.549484,480.10474,1.8896419,,7.93853
-108.27431919278104,0.0023152619,74.405106,775.179,305,1.9871335,0.1971389,609.5565,-4.1679916,4.8828124e-06,100,100.0,4.2844462,2.5895128,50.58331,[ 1.043  0.115  0.539 -0.233 -1.76 ],588404,4691816.0,3352.1006824970245,30500,14.158843,16.52,86.25843,496.71927,1.4363353,,6.160881
-107.6724318141409,0.021529213,7.3540287,665.9464,306,0.3875177,0.059759095,580.9932,-3.9453583,-1.6021728e-06,100,100.0,1.3725097,2.5005069,9.428502,[ 1.035  0.124  0.546 -0.242 -1.76 ],590000,537956.25,3361.0304934978485,30600,2.9363472,15.96,85.88182,518.0688,1.1660162,,6.7666397
-108.38756080559254,0.00016359155,1943.6508,1763.9807,307,26.620823,1.204935,1250.1614,-4.0577393,-7.2479247e-06,100,100.0,25.975622,2.6397998,264.70352,[ 1.022  0.13   0.551 -0.222 -1.772],591656,168210060.0,3371.034581422806,30700,226.3174,16.56,86.27873,486.2342,3.4131224,,6.891037
-108.42545188362017,0.00032234585,1488.3981,2754.178,308,17.77151,0.9382269,2035.8472,-4.125328,5.4931643e-06,100,100.0,41.969658,2.6058803,425.01886,[ 1.002  0.12   0.553 -0.206 -1.799],593318,363455140.0,3383.4912054538727,30800,241.62073,16.62,86.33772,491.62885,5.7007,,8.524666
-107.95918774374827,0.0011835985,786.08594,1575.7985,309,7.50506,0.47311497,1073.2878,-4.3756104,-1.2969971e-06,100,100.0,18.32913,2.898845,178.95447,[ 1.015  0.145  0.543 -0.206 -1.798],594946,80974060.0,3395.4208097457886,30900,122.38598,16.28,86.1022,500.61392,3.0381038,,8.719955
-107.88109934072992,3.345832e-05,1143.733,1691.1582,310,17.591082,1.075981,1199.8303,-3.559143,-1.0986329e-05,100,100.0,21.856627,2.6651244,221.98605,[ 1.038  0.165  0.539 -0.204 -1.805],596530,133229440.0,3407.1269919872284,31000,166.4982,15.84,85.74082,523.0692,3.0827353,,8.400787
-107.85769039250813,0.034872267,5.495294,661.88434,311,0.28466478,0.04857871,570.90027,-4.604065,1.5258789e-07,100,100.0,1.0077429,2.7177525,7.8346863,[ 1.058  0.168  0.553 -0.215 -1.801],598167,262993.8,3418.5586836338043,31100,2.5469608,16.37,86.18257,492.38226,1.1912136,,8.383133
-108.06641040897091,0.01943383,16.558039,720.1099,312,0.453693,0.065918975,615.01086,-4.351372,9.994506e-06,100,100.0,2.302922,2.5207405,18.135546,[ 1.064  0.173  0.563 -0.21  -1.802],599794,1298511.9,3429.361661195755,31200,4.469275,16.27,86.070496,506.51132,1.3000306,,7.8383102
-107.68654541209956,0.044755958,8.160739,670.18146,313,0.28038937,0.047876395,560.4167,-4.2996902,-4.653931e-06,100,100.0,1.3037165,2.7358336,9.3363695,[ 1.068  0.153  0.576 -0.209 -1.808],601461,409823.7,3439.947182893753,31300,2.2747276,16.67,86.44637,479.97913,1.2295814,,6.739235
-108.06414788640787,0.08051564,7.40656,649.26953,314,0.30443618,0.050071206,548.9852,-4.2904434,5.264282e-06,100,100.0,1.5291427,3.0515468,15.241223,[ 1.075  0.164  0.568 -0.205 -1.806],603095,638293.2,3449.319224357605,31400,1.9994788,16.34,86.12744,497.8955,1.1619335,,9.447693
-108.46196693345804,0.20059083,2.1301913,590.80505,315,0.22887024,0.04200166,515.65076,-4.340523,7.476807e-06,100,100.0,0.5841521,3.093711,4.2085185,[ 1.083  0.173  0.555 -0.205 -1.805],604793,86798.21,3458.822253704071,31500,1.407112,16.98,86.587,476.52866,1.0954537,,8.895668
-108.25423548741503,0.042203374,7.0155263,626.1706,316,0.3713902,0.059012324,534.22864,-4.0264206,1.5258789e-07,100,100.0,1.6579285,2.722601,16.316244,[ 1.078  0.175  0.56  -0.208 -1.806],606463,681650.5,3468.292430639267,31600,2.689538,16.7,86.38953,487.75793,1.14874,,7.9493256
-107.91256286250024,0.12471987,7.173971,668.30444,317,0.28182507,0.047188852,572.24677,-3.7798233,-8.69751e-06,100,100.0,1.0036207,2.3501933,6.4517646,[ 1.077  0.18   0.563 -0.216 -1.805],608066,284436.72,3477.7075839042664,31700,1.9520782,16.03,85.90062,509.54095,1.1726032,,7.911522
-107.61323872816482,0.051191915,3.5744476,673.9677,318,0.26548994,0.045036808,589.76294,-4.260483,1.5258789e-06,100,100.0,1.455301,2.5838056,8.959622,[ 1.074  0.173  0.569 -0.227 -1.803],609676,531800.2,3488.150148630142,31800,2.8814552,16.1,86.00485,505.10352,1.2075642,,7.966736
-108.5730303373544,0.0005851328,570.35535,1820.5583,319,8.37706,0.5079977,1286.8005,-3.915863,7.858276e-06,100,100.0,18.878408,2.5257895,147.50368,[ 1.052  0.17   0.568 -0.226 -1.806],611332,80710930.0,3499.6067152023315,31900,112.034676,16.56,86.24399,493.7624,3.6232574,,8.333771
-108.10101109479118,0.015544347,41.35061,719.50183,320,0.67717,0.07207312,617.57355,-3.9689255,9.918213e-07,100,100.0,2.437233,2.6308734,22.1735,[ 1.04   0.147  0.578 -0.224 -1.808],612939,1518501.9,3512.105531692505,32000,6.9918003,16.07,85.92594,514.7285,1.284626,,7.971718
-107.83286543766867,0.0004247066,25.030186,730.7118,321,0.67992574,0.08554219,587.8322,-4.374138,1.1062622e-05,100,100.0,4.0239606,3.0096097,39.45745,[ 1.029  0.135  0.581 -0.241 -1.811],614602,3781787.2,3522.069178581238,32100,8.843734,16.63,86.41127,489.25455,1.3655881,,7.668297
-107.7278699490013,0.12278431,2.1444135,608.20715,322,0.23402154,0.042276964,537.82294,-4.469116,-3.0517579e-06,100,100.0,0.7800081,2.9392304,4.378572,[ 1.02   0.119  0.59  -0.24  -1.808],616243,162001.58,3533.8866608142853,32200,1.686483,16.41,86.25244,499.23953,1.0926566,,7.312027
-107.3330342518206,0.0018934878,539.1201,1492.9856,323,11.688959,0.8049942,1060.0099,-4.7401886,-3.0517579e-06,100,100.0,15.906691,2.9464922,161.87051,[ 1.023  0.113  0.585 -0.241 -1.809],617864,65579344.0,3542.0036902427673,32300,49.61201,16.21,86.104256,503.9893,2.8061318,,8.11512
-108.11693330531435,0.013651235,17.799234,739.5674,324,0.46095884,0.06528556,630.49097,-4.0007095,6.8664554e-07,100,100.0,2.2956126,2.6835585,18.75898,[ 1.007  0.115  0.597 -0.254 -1.818],619466,1468671.4,3554.876806497574,32400,3.3339713,16.02,85.86672,515.79156,1.3117865,,8.637711
-107.75958208928938,0.018229458,10.064627,723.4442,325,0.40503567,0.061861847,619.5375,-4.135483,-2.3651123e-06,100,100.0,1.9673777,2.550516,15.9657545,[ 0.994  0.105  0.614 -0.25  -1.82 ],621103,948809.0,3566.0186309814453,32500,4.21114,16.37,86.192696,498.86447,1.3174156,,8.998497
-107.77080701927233,0.0139085455,1605.1858,1903.2721,326,16.465471,0.5373466,1334.2913,-3.8343582,2.4414062e-06,100,100.0,28.464804,2.892323,292.44107,[ 1.     0.118  0.604 -0.254 -1.826],622718,196409980.0,3576.511736869812,32600,36.956245,16.15,86.02038,507.678,3.6872382,,9.246941
-108.35279679644968,0.15605569,2.0965357,592.1225,327,0.21654592,0.039450597,506.27707,-4.56411,-8.621216e-06,100,100.0,0.5494669,2.9700794,3.536399,[ 0.997  0.128  0.578 -0.274 -1.814],624366,89121.06,3589.207067966461,32700,1.2384208,16.48,86.20292,488.4642,1.0573956,,8.766403
-107.83675564736016,0.09556264,2.2634766,590.70245,328,0.2276918,0.04124407,518.54364,-4.2416687,-1.4495849e-06,100,100.0,0.6186181,2.781616,4.2006984,[ 0.995  0.134  0.57  -0.271 -1.812],626008,109360.164,3598.3731434345245,32800,1.3677498,16.42,86.21393,497.3367,1.0612751,,8.041374
-107.81622631485459,0.003992183,64.728546,888.0249,329,1.6977059,0.15973404,700.75916,-3.501213,-1.2207031e-06,100,100.0,4.688711,2.557857,32.01267,[ 0.996  0.136  0.559 -0.278 -1.815],627571,6287255.5,3607.183520793915,32900,23.941746,15.63,85.6056,527.58246,1.5518152,,7.521637
-108.2477548905724,0.0029986654,151.40176,1139.0685,330,2.2004788,0.24821985,895.5488,-4.0954437,-3.4332274e-06,100,100.0,8.2402935,2.772331,76.37568,[ 1.011  0.149  0.558 -0.283 -1.814],629240,17273788.0,3618.384262561798,33000,17.460512,16.69,86.40724,482.06165,2.1640766,,8.576897
-108.10884920699729,0.09888981,21.79309,671.84937,331,0.40921628,0.062368535,559.0225,-4.457306,3.7384034e-06,100,100.0,1.8157299,2.8830845,16.070072,[ 1.037  0.139  0.585 -0.282 -1.818],630903,875303.6,3631.0535609722137,33100,3.239127,16.63,86.35633,488.71863,1.2326059,,8.027229
-107.84728683635225,0.011802712,59.92592,911.3566,332,1.9809028,0.21637729,741.32025,-4.6333313,1.0681152e-06,100,100.0,6.3152933,2.563179,62.186558,[ 1.044  0.142  0.591 -0.265 -1.817],632557,10178280.0,3640.4860723018646,33200,18.063904,16.54,86.3443,493.77188,1.6997056,,6.218712
-107.98157905740372,0.0003769135,80.017365,1279.4213,333,2.575225,0.25195524,1048.3441,-4.550705,1.8310546e-06,100,100.0,6.820778,2.6839216,49.619453,[ 1.024  0.146  0.576 -0.255 -1.823],634199,11631594.0,3652.914272069931,33300,44.206947,16.42,86.19646,498.06784,2.4244494,,8.289429
-108.58536321448149,0.017307468,13.943132,721.0018,334,0.66065353,0.094966345,588.7417,-3.7652893,-1.2207031e-06,100,100.0,2.8098905,2.3978882,40.71245,[ 1.012  0.131  0.572 -0.255 -1.823],635855,1980950.0,3664.245848417282,33400,8.352162,16.56,86.294205,491.99194,1.3289591,,7.419571
-108.08845175162834,0.021822207,6.1046343,669.4923,335,0.27241606,0.046806082,585.4645,-4.6163025,-9.155273e-07,100,100.0,1.1408601,2.827108,9.049208,[ 1.019  0.139  0.58  -0.256 -1.828],637505,335887.28,3674.3541889190674,33500,2.0838108,16.5,86.266174,494.5454,1.2194246,,9.516525
-107.32041356023663,0.00983345,14.978298,686.5873,336,0.48275736,0.07039927,580.13416,-4.8978577,-2.1362305e-06,100,100.0,1.6460208,2.7707453,12.936862,[ 1.039  0.142  0.573 -0.252 -1.828],639144,739458.44,3684.574851036072,33600,2.8511188,16.39,86.25548,496.84653,1.2474891,,8.468681
-107.73919092045595,0.05733139,7.7142286,693.7367,337,0.4189426,0.06292691,603.1081,-3.8889847,3.5095215e-06,100,100.0,1.3030764,2.4248853,9.882767,[ 1.05   0.147  0.562 -0.244 -1.831],640718,519762.72,3694.8250589370728,33700,2.7328217,15.74,85.68808,526.5193,1.1932036,,7.560684
-108.05815977206522,0.009842687,76.164955,857.1078,338,1.0240039,0.09758366,693.9155,-3.9043198,-3.2806397e-06,100,100.0,3.5980713,2.4050539,22.225613,[ 1.049  0.148  0.552 -0.237 -1.835],642350,3259038.8,3704.66170668602,33800,13.771937,16.32,86.120926,502.38712,1.568887,,7.2187347
-108.27106337458112,0.0035264324,175.57745,825.9058,339,2.063629,0.15366897,651.9177,-4.1450195,-4.043579e-06,100,100.0,7.266794,2.7569711,72.30742,[ 1.054  0.169  0.545 -0.228 -1.832],644029,12873680.0,3715.436374425888,33900,29.464443,16.79,86.483665,483.51154,1.5625826,,7.960846
-107.67291006634288,0.017173631,16.033272,691.75415,340,0.49226668,0.07149982,582.36774,-4.9315414,9.765625e-06,100,100.0,1.5439739,2.9305413,10.466396,[ 1.032  0.158  0.541 -0.234 -1.83 ],645687,642859.2,3725.8714628219604,34000,2.6435337,16.58,86.376945,490.34818,1.2627541,,8.953239
-107.9871696282249,0.15386613,2.7512584,603.4482,341,0.21469478,0.038527142,527.80383,-4.0153885,-4.119873e-06,100,100.0,0.89398074,3.011364,5.6502295,[ 1.038  0.163  0.523 -0.242 -1.834],647311,210281.84,3736.385931491852,34100,1.7804627,16.24,86.06767,503.2575,1.0676569,,10.2825775
-107.83594280262365,3.0455489e-05,9847.802,3672.4546,342,95.407906,4.2735095,2615.1055,-4.469696,4.5776366e-07,100,100.0,54.341694,2.865639,2705.893,[ 1.045  0.171  0.52  -0.24  -1.831],648959,991752500.0,3745.7842071056366,34200,471.80173,16.48,86.27349,494.9996,6.050804,,8.762398
-107.75468164930382,0.0021437681,114.40444,804.4647,343,1.5722518,0.11739024,673.1633,-4.2405167,4.119873e-06,100,100.0,4.6713552,2.5972588,61.435986,[ 1.039  0.162  0.522 -0.272 -1.832],650575,6022293.5,3758.1266090869904,34300,6.315166,16.16,86.0732,507.17203,1.4536628,,7.7101364
