MinIW,J_sample_variance,ReturnStepMaxmin,EpisodesSoFar,EpLenMean,Bound,MeanIW,InitialReturnMin,MaxIW,MeanD2w0t,StdIW,MaxD2w0t,EpThisIter,InitialReturnMax,InitialReturnMean,EmpiricalD2,TimestepsSoFar,ReturnMeanIW,TimeElapsed,Iteration,InitialBound,StdD2w0t,Weights,InitialReturnStd,MinD2w0t,ReturnStepMax,EpRewMean
0.8785641,171.103,98.55551,16700,371.15,-104.97983,1.0031735,-45.57657,1.1524658,0.7435479,0.037924394,1.0042843,100,32.681923,6.4849854e-07,1.0030481,4914036,-5.11835,9095.725783109665,167,-105.00862,0.43810314,[-0.651 -0.634 -0.265 -0.335 -0.208],13.109268,,100.0,-82.48489343628653
0.9366908,215.1761,98.529434,16800,350.31,-104.8451,1.000708,-47.09475,1.0948517,0.7009245,0.021459613,1.0011189,100,31.431694,-1.8501282e-06,1.0007102,4949067,-4.997347,9146.911578893661,168,-104.849976,0.458187,[-0.651 -0.634 -0.265 -0.335 -0.208],14.568301,,100.0,-82.423140965006
0.50738955,175.69046,98.5959,16900,391.68,-105.779495,1.0022867,-39.96676,1.5523617,0.7956609,0.12420121,1.039844,100,29.96667,2.6226044e-06,1.0280232,4988235,-5.8047824,9202.681612491608,169,-105.9278,0.41853458,[-0.651 -0.633 -0.264 -0.335 -0.208],13.050091,,100.0,-79.13864510306064
0.6763189,243.4315,98.51445,17000,351.59,-101.01199,1.0001384,-40.72415,1.3702615,0.71118474,0.09756549,1.0297079,100,29.60152,-4.386902e-07,1.0198036,5023394,-1.0373005,9255.696962356567,170,-101.16863,0.4621011,[-0.653 -0.631 -0.263 -0.336 -0.209],15.41803,,100.0,-85.35657381580637
0.7469969,175.97418,98.541885,17100,365.78,-104.51716,1.0076402,-41.04562,1.4056368,0.73806185,0.08697122,1.0217552,100,23.46576,-3.2234193e-06,1.0153624,5059972,-4.5729065,9309.717509746552,171,-104.66206,0.44711235,[-0.652 -0.63  -0.264 -0.336 -0.212],13.445848,,100.0,-83.78551569388051
0.4824439,224.77768,98.53595,17200,355.39,-103.55212,0.9983728,-37.583267,1.9914345,0.7292056,0.17408095,1.0806046,100,27.775581,-2.3841858e-06,1.0469413,5095511,-3.445777,9362.602715015411,172,-103.78652,0.46540886,[-0.652 -0.632 -0.264 -0.337 -0.216],14.519184,,100.0,-82.46067043155048
0.778056,180.73718,98.58858,17300,371.95,-103.02863,0.99558353,-39.262383,1.219109,0.7471439,0.066999294,1.0110652,100,36.99183,3.0708313e-06,1.0080273,5132706,-3.1391516,9418.14228630066,173,-103.08341,0.4383893,[-0.646 -0.629 -0.263 -0.337 -0.219],13.230808,,100.0,-76.51487522939674
0.66859233,201.76556,98.53769,17400,360.71,-104.79809,1.0066502,-37.54434,1.5465981,0.7289977,0.113486625,1.0288631,100,24.727026,3.0517577e-07,1.0181813,5168777,-4.8470383,9472.208119630814,174,-104.9742,0.45305347,[-0.645 -0.629 -0.263 -0.338 -0.221],14.609394,,100.0,-83.37969753717566
0.8234985,166.26389,98.60951,17500,391.92,-105.14032,1.0023075,-42.68264,1.1958104,0.78591305,0.051114004,1.0067942,100,23.858112,-7.8201293e-07,1.0049402,5207969,-5.2687883,9530.780704498291,175,-105.167145,0.41271833,[-0.648 -0.63  -0.264 -0.339 -0.224],12.72303,,100.0,-76.52119050281124
0.7909289,186.83635,98.465546,17600,343.36,-100.51103,1.009523,-49.224415,1.3012815,0.6892568,0.06853936,1.0100254,100,23.623089,1.8501282e-06,1.0063511,5242305,-0.62768215,9581.543650388718,176,-100.55591,0.46554962,[-0.648 -0.63  -0.264 -0.339 -0.224],13.281527,,100.0,-91.7559579677096
0.67375714,244.44154,98.497406,17700,339.57,-102.08417,1.0231308,-39.39123,1.5908885,0.68910515,0.12251236,1.0407518,100,33.189964,-3.8146973e-07,1.0255572,5276262,-2.092842,9632.018072366714,177,-102.27495,0.47373375,[-0.648 -0.629 -0.264 -0.34  -0.224],15.458598,,100.0,-85.33213754506698
0.8744275,165.85817,98.551895,17800,369.36,-104.013725,0.9996272,-36.39125,1.1471403,0.7395915,0.032969225,1.0030073,100,33.19245,-3.3187866e-06,1.0020285,5313198,-4.158379,9686.903412103653,178,-104.02606,0.43985265,[-0.65  -0.628 -0.264 -0.339 -0.229],12.760605,,100.0,-82.75527789062276
0.74517834,229.31891,98.555984,17900,356.49,-104.085396,0.9996716,-40.333363,1.3275319,0.7167807,0.07489545,1.0150111,100,24.109066,-1.0299683e-06,1.0097358,5348847,-4.188432,9740.137437105179,179,-104.16165,0.45479682,[-0.65  -0.628 -0.264 -0.34  -0.229],15.120815,,100.0,-79.14474619399496
0.6502048,235.25807,98.611404,18000,379.14,-105.81083,1.0090182,-40.046944,1.5133752,0.7672489,0.098142065,1.0275872,100,30.418125,1.7166137e-06,1.0202541,5386761,-5.8391023,9796.811163902283,180,-106.002846,0.43324184,[-0.651 -0.628 -0.263 -0.34  -0.229],15.4234495,,100.0,-73.6663964191384
0.5992051,159.0884,98.59604,18100,380.54,-104.76073,1.0029504,-31.826763,1.6233233,0.7686271,0.10689768,1.0240655,100,29.226318,1.3923645e-06,1.0168455,5424815,-4.800259,9854.189930915833,181,-104.912865,0.43068522,[-0.651 -0.627 -0.262 -0.34  -0.234],12.699202,,100.0,-76.86037177564593
0.718346,200.23856,98.60834,18200,384.73,-105.64314,0.99385595,-42.160736,1.3277004,0.7743513,0.08268517,1.0155848,100,29.222881,3.3569336e-06,1.0112412,5463288,-5.732618,9912.487478971481,182,-105.72468,0.42386937,[-0.652 -0.626 -0.263 -0.338 -0.237],13.986779,,100.0,-75.34360726083095
0.6742281,265.82843,98.540146,18300,358.55,-102.75664,0.99300486,-44.547287,1.4390607,0.7250053,0.116427064,1.0333091,100,33.0511,3.2424927e-07,1.0207238,5499143,-2.773236,9966.266402244568,183,-102.911575,0.4554153,[-0.651 -0.626 -0.263 -0.34  -0.238],16.331095,,100.0,-82.4394240881873
0.84225655,213.23749,98.57765,18400,365.81,-105.0821,1.0041449,-46.917423,1.2055418,0.7332905,0.051433083,1.0055872,100,37.44434,1.0299683e-06,1.0038579,5535724,-5.2148657,10022.297822475433,184,-105.1318,0.44413185,[-0.646 -0.628 -0.261 -0.342 -0.236],14.681648,,100.0,-77.2490328138483
0.7464609,191.83989,98.52841,18500,349.99,-102.62481,1.0056765,-35.33087,1.417384,0.7056617,0.08629532,1.020661,100,29.361835,1.2779236e-06,1.0139209,5570723,-2.6866481,10074.074266433716,185,-102.76459,0.462009,[-0.646 -0.629 -0.261 -0.342 -0.238],13.803535,,100.0,-82.52466853096914
0.7897653,163.58417,98.62225,18600,392.39,-106.19013,1.0022573,-34.14633,1.3253245,0.78847975,0.06811346,1.0114732,100,26.086979,4.196167e-07,1.0084418,5609962,-6.2939377,10132.117424964905,186,-106.2719,0.41292205,[-0.648 -0.628 -0.262 -0.34  -0.235],12.805876,,100.0,-74.11211399024333
0.7925993,175.39937,98.64143,18700,400.24,-105.64503,0.99727297,-43.137573,1.2036579,0.8031633,0.0600366,1.0081118,100,24.79968,-1.8787384e-06,1.005845,5649986,-5.7654285,10192.35778260231,187,-105.69929,0.40098605,[-0.648 -0.626 -0.262 -0.339 -0.237],13.099216,,100.0,-71.75552525402345
0.65537417,148.88156,98.60922,18800,378.96,-105.178215,1.0057946,-42.0674,1.7597368,0.7668573,0.113506235,1.028113,100,31.211084,-1.5258789e-07,1.0201503,5687882,-5.214822,10249.16284108162,188,-105.31583,0.4334468,[-0.648 -0.626 -0.261 -0.34  -0.238],12.607376,,100.0,-74.04530161849293
0.8545197,216.96873,98.55113,18900,352.48,-103.86496,0.99563265,-38.667923,1.088154,0.7054872,0.025965238,1.0018852,100,32.429092,-2.708435e-06,1.0012094,5723130,-4.013599,10302.011090517044,189,-103.87335,0.45640412,[-0.646 -0.626 -0.261 -0.339 -0.242],14.744435,,100.0,-79.10803796132909
0.6656474,146.73103,98.60028,19000,386.63,-104.57771,0.9982638,-49.84571,1.3062618,0.7796091,0.085585125,1.0210805,100,30.423506,-1.964569e-06,1.0144502,5761793,-4.639197,10358.648396730423,190,-104.68545,0.4221857,[-0.646 -0.626 -0.262 -0.339 -0.242],11.98546,,100.0,-77.27063709339006
0.7561821,209.07738,98.56822,19100,380.49,-105.363335,1.0026231,-44.351692,1.4429111,0.7674122,0.090163715,1.0209602,100,29.471611,-7.2479247e-07,1.014223,5799842,-5.4253936,10415.155620336533,191,-105.466194,0.43011653,[-0.647 -0.624 -0.262 -0.338 -0.245],14.4356785,,100.0,-82.14460343821925
0.6753205,207.31912,98.53618,19200,359.58,-103.55136,1.0022151,-41.156525,1.3193685,0.72463703,0.08153089,1.0179951,100,31.705736,2.1362305e-06,1.0126166,5835800,-3.6134627,10468.938720941544,192,-103.68827,0.45285127,[-0.646 -0.625 -0.261 -0.34  -0.246],14.448741,,100.0,-83.39008053665297
0.7416135,182.49913,98.60042,19300,387.04,-104.98353,1.000072,-45.363953,1.3492703,0.77885,0.080371164,1.0166186,100,24.686764,-7.6293946e-07,1.011145,5874504,-5.0752954,10527.345038890839,193,-105.10622,0.42078075,[-0.647 -0.624 -0.262 -0.339 -0.249],13.3175535,,100.0,-77.32771235945889
0.55075836,209.26703,98.5782,19400,374.48,-105.83006,1.0256495,-39.53184,1.9332808,0.77044296,0.18827236,1.0848268,100,29.537668,8.392334e-07,1.0535588,5911952,-5.7295218,10584.871653318405,194,-106.15835,0.44640666,[-0.644 -0.621 -0.26  -0.339 -0.248],14.51506,,100.0,-78.9778019990204
0.6422963,144.79561,98.61702,19500,378.47,-104.16537,0.9925589,-37.99151,1.4391117,0.7666592,0.10973173,1.0306563,100,22.051668,-1.1253356e-06,1.0228652,5949799,-4.1822753,10642.022254228592,195,-104.37375,0.4345009,[-0.646 -0.619 -0.258 -0.338 -0.25 ],12.347329,,100.0,-72.47211882900444
0.8720619,235.29324,98.56122,19600,346.91,-105.47227,1.0036607,-40.89453,1.1647592,0.69458205,0.033134308,1.0034355,100,34.800056,-4.196167e-06,1.0019157,5984490,-5.6096325,10695.022109031677,196,-105.54532,0.46140805,[-0.644 -0.619 -0.258 -0.339 -0.254],15.272732,,100.0,-76.10863904417369
0.6804483,161.48781,98.57764,19700,366.64,-103.48609,0.9907125,-42.380226,1.4391361,0.7408255,0.10793271,1.0252131,100,23.967924,1.2969971e-06,1.0178404,6021154,-3.5286257,10750.683727264404,197,-103.646706,0.44683558,[-0.647 -0.619 -0.259 -0.338 -0.253],12.801642,,100.0,-77.42855210628063
0.7979884,182.44473,98.5482,19800,368.62,-102.478516,1.002709,-46.703102,1.2050446,0.73955905,0.054577596,1.0079376,100,26.158936,8.392334e-07,1.005364,6058016,-2.5941734,10805.170620918274,198,-102.542076,0.4415212,[-0.647 -0.618 -0.259 -0.339 -0.256],13.590415,,100.0,-83.2706447728168
0.8260441,205.4652,98.52641,19900,352.23,-101.43728,1.0047182,-43.390152,1.2415261,0.70653534,0.058060955,1.0076283,100,33.92795,1.335144e-06,1.0052539,6093239,-1.5608785,10858.638801574707,199,-101.497955,0.4576324,[-0.646 -0.619 -0.259 -0.34  -0.258],14.083175,,100.0,-83.4064740746091
1.0,216.24858,98.550064,20000,349.33,-101.256935,1.0,-43.87831,1.0,0.69866,,1.0,100,34.796494,-1.411438e-06,1.0,6128172,-1.4135162,10911.046675682068,200,-101.256935,0.4588484,[-0.646 -0.619 -0.259 -0.34  -0.256],14.631683,,100.0,-78.58744539567915
0.833015,241.83922,98.56535,20100,362.03,-104.64657,1.0024683,-42.94689,1.2849472,0.72603756,0.05140914,1.0071511,100,28.341059,1.2969971e-06,1.004813,6164375,-4.772245,10964.49881863594,201,-104.70055,0.44821227,[-0.646 -0.619 -0.259 -0.34  -0.256],15.566717,,100.0,-78.67778658424007
0.7798004,220.89084,98.50571,20200,345.36,-103.36862,1.0074103,-41.278763,1.370372,0.6949633,0.08011392,1.0161734,100,28.350111,-1.3732911e-06,1.0109125,6198911,-3.4558733,11016.080059289932,202,-103.443825,0.46505365,[-0.645 -0.618 -0.259 -0.34  -0.255],14.985353,,100.0,-85.35541886496497
0.29599732,209.35184,98.60071,20300,377.05,-104.2249,0.9953309,-41.365746,1.6535833,0.7784336,0.18585554,1.0996947,100,22.309607,-3.8146972e-08,1.063184,6236616,-4.0576105,11071.837725639343,203,-104.6707,0.44493073,[-0.646 -0.619 -0.258 -0.339 -0.255],14.611009,,100.0,-75.27622012000906
0.62962675,174.2674,98.61935,20400,378.33,-104.43708,0.9896217,-41.99881,1.5266576,0.76750374,0.12851857,1.039668,100,28.839705,6.4849854e-07,1.0272245,6274449,-4.4428353,11129.460692882538,204,-104.74903,0.4353299,[-0.642 -0.623 -0.258 -0.343 -0.255],13.518647,,100.0,-72.0063565975848
0.78413224,188.09679,98.51199,20500,339.51,-102.146996,0.9996731,-38.426785,1.2372768,0.6813022,0.061171424,1.0093067,100,39.542103,2.5749207e-06,1.0058745,6308400,-2.2645583,11181.37507224083,205,-102.18669,0.4684315,[-0.64  -0.628 -0.259 -0.346 -0.256],13.837608,,100.0,-82.84152278387414
0.51870596,288.39874,98.55472,20600,355.68,-104.917816,1.0142281,-49.892967,1.6680118,0.7230764,0.12771186,1.046737,100,29.611778,2.670288e-07,1.0288272,6343968,-4.938469,11233.015649557114,206,-105.08094,0.4607079,[-0.64  -0.628 -0.258 -0.346 -0.256],17.00176,,100.0,-79.18989630342115
0.82914567,236.03464,98.48634,20700,339.25,-101.89225,1.0023384,-43.02221,1.1856726,0.67995083,0.042860102,1.0060958,100,33.372772,-1.7166137e-06,1.0039123,6377893,-2.0250995,11284.551172971725,207,-101.91926,0.46804956,[-0.643 -0.627 -0.258 -0.346 -0.257],15.163259,,100.0,-87.1297615889179
0.6446794,231.52296,98.52301,20800,351.24,-102.067474,1.0131905,-53.4534,1.3939518,0.7072943,0.08613747,1.0186926,100,28.970047,-1.335144e-06,1.0113206,6413017,-2.1453743,11336.984888076782,208,-102.15291,0.46031263,[-0.643 -0.628 -0.258 -0.347 -0.256],15.188308,,100.0,-83.76831372677049
0.64606136,162.68953,98.56264,20900,367.68,-103.500916,0.99434334,-38.077347,1.5273954,0.7492706,0.12099152,1.0543473,100,25.789013,1.0490418e-06,1.0358951,6449785,-3.5046573,11392.280813694,209,-103.71059,0.44964907,[-0.643 -0.629 -0.257 -0.348 -0.257],12.849395,,100.0,-80.40416338696868
0.75167435,164.79524,98.54671,21000,369.28,-103.81017,0.99702764,-37.044445,1.1720437,0.7413225,0.056513485,1.0103647,100,23.990286,-2.2315978e-06,1.0068529,6486713,-3.9273782,11448.113260507584,210,-103.853035,0.4410685,[-0.646 -0.627 -0.256 -0.348 -0.257],12.830503,,100.0,-83.69511013161735
0.78263235,230.33846,98.472,21100,342.32,-100.84316,1.0076166,-35.858902,1.2358958,0.68681157,0.057273835,1.0087186,100,29.004538,-1.4686584e-06,1.0052232,6520945,-0.966555,11498.559558153152,211,-100.89182,0.466131,[-0.646 -0.628 -0.257 -0.348 -0.258],15.052706,,100.0,-90.37172152152593
0.65867805,162.87997,98.53319,21200,361.62,-102.50927,1.0077482,-35.668404,1.7263103,0.7360589,0.13415436,1.0544338,100,21.690624,-1.9073487e-07,1.0339258,6557107,-2.519788,11552.47970700264,212,-102.790565,0.455467,[-0.646 -0.628 -0.257 -0.348 -0.259],13.029026,,100.0,-84.40418605261388
0.7578502,204.03831,98.579865,21300,352.99,-104.49829,1.0006529,-46.936096,1.3312142,0.7116797,0.08410529,1.0207973,100,25.157385,-1.8215179e-06,1.0138407,6592406,-4.573651,11605.931117773056,213,-104.6085,0.45930073,[-0.652 -0.627 -0.258 -0.347 -0.261],14.556999,,100.0,-74.15158114834072
0.69754934,227.999,98.50693,21400,350.28,-102.3276,1.0091661,-35.773293,1.4928653,0.7071565,0.10005135,1.0263491,100,31.137764,-8.773804e-07,1.0169982,6627434,-2.3941638,11658.140714406967,214,-102.46201,0.46236265,[-0.653 -0.629 -0.258 -0.347 -0.261],14.973051,,100.0,-86.35677579750636
0.6305026,208.7197,98.57286,21500,357.19,-103.80128,0.9976245,-39.291252,1.5273538,0.7211808,0.11299771,1.0302765,100,46.194923,-5.340576e-07,1.0183922,6663153,-3.876085,11712.48044013977,215,-103.95541,0.45604917,[-0.653 -0.626 -0.257 -0.346 -0.263],15.017905,,100.0,-76.28573258458897
0.6957865,191.93526,98.5302,21600,351.82,-103.89797,0.9972509,-39.65537,1.5982246,0.70899546,0.09080759,1.0202798,100,26.349499,5.340576e-07,1.0138332,6698335,-3.9765966,11766.670840978622,216,-104.01418,0.46015182,[-0.657 -0.625 -0.257 -0.344 -0.264],14.114634,,100.0,-82.64321436129673
0.8164807,173.43681,98.59674,21700,377.43,-104.23097,1.002447,-44.179573,1.2434002,0.75756484,0.060593933,1.0089302,100,24.76348,1.9836425e-06,1.0063976,6736078,-4.349491,11823.555099487305,217,-104.28825,0.43171597,[-0.659 -0.625 -0.257 -0.343 -0.265],13.258226,,100.0,-76.1002885930873
0.8902512,188.02046,98.5925,21800,382.35,-104.538734,0.9976884,-38.221794,1.1038471,0.76539123,0.030790653,1.0023779,100,27.68338,-1.7166138e-07,1.0016203,6774313,-4.6831384,11879.775385141373,218,-104.56631,0.42456868,[-0.659 -0.625 -0.256 -0.342 -0.266],13.702614,,100.0,-77.90283158738524
0.77048314,210.896,98.535904,21900,353.0,-105.11574,1.0009027,-43.914528,1.2423558,0.7087745,0.05841308,1.0101088,100,29.205507,-6.1035155e-07,1.0065506,6809613,-5.229198,11933.095035076141,219,-105.191475,0.45738727,[-0.658 -0.626 -0.256 -0.343 -0.267],14.808598,,100.0,-81.9119003289431
0.85885394,198.40765,98.55975,22000,365.73,-104.41099,0.99757624,-39.852615,1.1252972,0.73245174,0.033718355,1.0038395,100,28.05035,-1.7738342e-06,1.0024598,6846186,-4.553155,11987.38324022293,220,-104.42522,0.44380537,[-0.658 -0.628 -0.256 -0.344 -0.268],13.992491,,100.0,-80.50676053104387
0.67060184,145.24513,98.59209,22100,387.41,-102.5297,1.0049189,-40.310368,1.6520705,0.78416437,0.12544042,1.0336462,100,27.486961,1.6784668e-06,1.0232255,6884927,-2.5677917,12045.035769224167,221,-102.69139,0.42279986,[-0.658 -0.628 -0.257 -0.344 -0.268],12.098067,,100.0,-79.0152483167904
0.8099607,184.03442,98.55301,22200,373.25,-104.38159,1.0021312,-40.588905,1.2587467,0.74871236,0.05646956,1.0077533,100,24.31408,3.7002565e-06,1.00547,6922252,-4.5056424,12101.063545942307,222,-104.415955,0.43630385,[-0.656 -0.628 -0.257 -0.345 -0.27 ],13.402215,,100.0,-83.41821425584402
0.9051256,191.78024,98.55325,22300,374.08,-102.47681,1.0028414,-44.24768,1.0939952,0.748431,0.02067206,1.0010997,100,25.581734,-9.3460085e-07,1.00066,6959660,-2.6300638,12157.356235742569,223,-102.48632,0.43422654,[-0.656 -0.628 -0.258 -0.345 -0.271],13.796645,,100.0,-83.55882018540467
0.78052944,189.97481,98.57539,22400,378.4,-105.351494,0.99933994,-39.96227,1.3368182,0.7605063,0.07121699,1.0134294,100,30.43858,5.912781e-07,1.0083467,6997500,-5.444782,12213.155915737152,224,-105.466705,0.4311239,[-0.656 -0.628 -0.258 -0.345 -0.271],14.033777,,100.0,-80.33444014321095
0.7819741,179.84027,98.56781,22500,371.5,-105.040764,1.0074292,-38.000343,1.2743545,0.74665236,0.07283154,1.0124986,100,28.053078,,1.0082808,7034650,-5.1514935,12269.442438840866,225,-105.09257,0.43913913,[-0.655 -0.631 -0.258 -0.347 -0.271],13.502332,,100.0,-80.27883739907558
0.6023875,161.77278,98.60302,22600,381.72,-103.58928,1.0085564,-44.88925,1.6050146,0.77305347,0.12797068,1.0443085,100,28.84095,6.67572e-07,1.0263959,7072822,-3.6344793,12326.066804885864,226,-103.724976,0.43040398,[-0.655 -0.632 -0.259 -0.346 -0.271],13.029065,,100.0,-75.76765264380303
0.7114004,151.85214,98.59267,22700,395.59,-103.52297,1.0011456,-35.149452,1.5099987,0.79930866,0.09979187,1.0273372,100,27.345419,4.196167e-07,1.0187371,7112381,-3.5712,12385.622982740402,227,-103.63631,0.41068742,[-0.647 -0.633 -0.257 -0.348 -0.271],11.960391,,100.0,-80.56759164227216
0.9157865,169.9548,98.58795,22800,375.8,-103.84357,0.9995837,-42.64695,1.1115209,0.7521679,0.028312258,1.0019865,100,32.489204,-1.4495849e-06,1.001303,7149961,-3.9931445,12441.266546726227,228,-103.858696,0.43241107,[-0.647 -0.631 -0.258 -0.348 -0.271],13.071055,,100.0,-77.42493729005194
0.7993362,200.70688,98.58908,22900,376.86,-105.54149,1.0027999,-39.89115,1.2520002,0.755925,0.053260233,1.0087335,100,26.039413,-2.8991699e-06,1.0050354,7187647,-5.6674156,12497.463109731674,229,-105.60543,0.43210477,[-0.646 -0.631 -0.257 -0.348 -0.271],14.1754,,100.0,-77.43067604116152
0.52383333,192.00378,98.51381,23000,361.08,-102.28984,1.0195689,-50.04391,1.6621714,0.73897076,0.17375416,1.0656923,100,28.844711,1.411438e-06,1.0442642,7223755,-2.226601,12552.010102272034,230,-102.6109,0.4585747,[-0.647 -0.634 -0.258 -0.349 -0.271],14.035023,,100.0,-87.77772410873499
0.828419,223.45398,98.57085,23100,376.79,-103.531204,1.0040103,-50.026543,1.2681174,0.7559229,0.056812968,1.0076786,100,29.341278,-7.2479247e-07,1.0054648,7261434,-3.6539154,12608.89801812172,231,-103.57686,0.43226826,[-0.644 -0.637 -0.259 -0.351 -0.275],14.646482,,100.0,-80.84900563955775
0.8791469,234.61705,98.541794,23200,364.0,-103.373886,1.0040711,-50.173306,1.132126,0.7288555,0.035493877,1.0029418,100,27.16491,-2.1362305e-06,1.0019827,7297834,-3.518629,12662.44565820694,232,-103.38717,0.44551715,[-0.645 -0.637 -0.259 -0.351 -0.276],15.351826,,100.0,-83.39463103480226
0.74606204,196.46594,98.51744,23300,358.06,-102.74328,0.9952386,-42.98505,1.4049625,0.72008276,0.073894516,1.0162044,100,26.940126,-1.8692017e-06,1.0104499,7333640,-2.8469384,12715.70608663559,233,-102.83622,0.45338574,[-0.645 -0.637 -0.26  -0.351 -0.276],14.258361,,100.0,-86.39305576629131
0.7189288,172.06218,98.57738,23400,372.11,-104.757195,0.99824303,-39.41433,1.3496392,0.7506289,0.08707268,1.0252254,100,27.410774,-8.201599e-07,1.0156968,7370851,-4.8347454,12770.778463840485,234,-104.88168,0.44008473,[-0.646 -0.637 -0.259 -0.35  -0.276],13.36618,,100.0,-78.63153369074087
0.8770302,205.91776,98.541504,23500,361.74,-102.87345,0.99594796,-36.750595,1.130855,0.7245072,0.035951536,1.0035115,100,33.709583,1.1825562e-06,1.0023972,7407025,-3.0131242,12825.645086288452,235,-102.894035,0.44791132,[-0.643 -0.637 -0.259 -0.351 -0.279],14.208673,,100.0,-82.92743181140946
0.7052125,156.7942,98.58453,23600,381.93,-104.99704,0.9985811,-45.570442,1.3158926,0.7683533,0.083719686,1.0172398,100,20.147324,-2.5558472e-06,1.011334,7445218,-5.096554,12883.138540029526,236,-105.06638,0.42722464,[-0.643 -0.636 -0.259 -0.35  -0.281],12.38026,,100.0,-79.34029210875846
0.54968107,246.86322,98.50813,23700,346.19,-101.77831,0.99112344,-45.29207,1.6303029,0.70709735,0.15038204,1.05614,100,36.236908,-1.5258789e-06,1.0367702,7479837,-1.7158945,12936.017450809479,237,-102.12424,0.47148353,[-0.64  -0.637 -0.259 -0.351 -0.283],16.431433,,100.0,-85.13955393950069
0.91400737,190.60097,98.54315,23800,357.35,-104.253426,1.0013001,-37.656464,1.1214784,0.7152431,0.02531172,1.0018885,100,33.354942,1.2969971e-06,1.001244,7515572,-4.399666,12990.105269908905,238,-104.277084,0.45190483,[-0.643 -0.637 -0.259 -0.351 -0.288],13.854956,,100.0,-81.6284050315648
0.75539243,248.59047,98.53836,23900,352.66,-103.35526,1.0117428,-44.11831,1.297553,0.70933235,0.07483934,1.0157615,100,36.44758,-9.155273e-07,1.0088006,7550838,-3.412959,13042.220491886139,239,-103.52751,0.45850563,[-0.643 -0.638 -0.259 -0.351 -0.288],15.897349,,100.0,-81.40035046323057
0.7144687,203.73753,98.60722,24000,391.88,-105.81579,0.99897313,-44.920227,1.3157785,0.79166,0.0900354,1.0239562,100,29.510498,9.727478e-07,1.0182381,7590026,-5.867922,13100.93964266777,240,-105.95665,0.41586825,[-0.648 -0.64  -0.261 -0.351 -0.289],14.224363,,100.0,-76.96055505706751
0.7120324,193.71822,98.57803,24100,372.39,-104.52081,0.9918656,-35.505806,1.2932541,0.7477328,0.06805648,1.011659,100,34.20924,-1.2397766e-06,1.0074562,7627265,-4.6452885,13156.795733451843,241,-104.59409,0.43771768,[-0.646 -0.64  -0.261 -0.352 -0.293],14.070355,,100.0,-78.56782516232681
0.67781794,197.79369,98.59917,24200,376.48,-105.52468,0.99488294,-46.090065,1.2453108,0.7588238,0.084706366,1.0188574,100,29.03724,3.2424927e-07,1.0129436,7664913,-5.591558,13213.45353937149,242,-105.65316,0.4346688,[-0.648 -0.639 -0.261 -0.351 -0.295],14.081834,,100.0,-75.45303213336207
0.8061058,181.57613,98.55533,24300,361.43,-102.95059,1.004634,-38.844692,1.2763898,0.72523826,0.06554241,1.0084285,100,24.408749,2.307892e-06,1.005627,7701056,-3.0670977,13271.124122858047,243,-103.01196,0.44906864,[-0.648 -0.64  -0.261 -0.352 -0.297],13.192513,,100.0,-80.35987711758904
0.6393658,159.326,98.53444,24400,377.24,-104.37665,1.0050665,-43.67804,1.3945457,0.7604284,0.1008082,1.0209615,100,24.006216,1.2016296e-06,1.0142297,7738780,-4.443493,13327.92174911499,244,-104.53067,0.4338106,[-0.648 -0.639 -0.261 -0.352 -0.297],12.925755,,100.0,-87.81314829633621
0.83602095,168.91968,98.55817,24500,375.09,-103.22024,0.99874455,-39.165585,1.1766526,0.7520678,0.050028868,1.0061762,100,31.92749,8.010864e-07,1.0042686,7776289,-3.349068,13386.34564256668,245,-103.267136,0.43400007,[-0.647 -0.642 -0.261 -0.354 -0.299],12.998738,,100.0,-82.86260185732856
0.90996796,170.95409,98.52016,24600,357.76,-101.92064,1.0033723,-36.493538,1.1846405,0.71619767,0.032069504,1.0024632,100,22.348755,-2.4795531e-06,1.0016001,7812065,-2.0650017,13440.754192829132,246,-101.9391,0.45159456,[-0.647 -0.642 -0.262 -0.353 -0.301],12.999076,,100.0,-85.83533606235272
0.86476976,174.29218,98.59628,24700,376.76,-105.28523,1.0031253,-30.615788,1.1983619,0.7545811,0.036360875,1.0034714,100,24.302153,-3.6239624e-07,1.0023892,7849741,-5.427408,13496.926988124847,247,-105.3062,0.43156758,[-0.646 -0.642 -0.261 -0.353 -0.3  ],13.12085,,100.0,-76.05290089816462
0.6734692,184.48183,98.57599,24800,379.13,-103.90671,0.99404836,-39.875084,1.8433825,0.7667313,0.118883505,1.0290532,100,32.407444,3.1089783e-06,1.0190831,7887654,-3.9330025,13553.67685842514,248,-104.06002,0.43297055,[-0.647 -0.642 -0.261 -0.354 -0.3  ],13.550117,,100.0,-80.37895814544126
0.76668036,157.29198,98.62294,24900,390.06,-102.91919,1.0011373,-54.165848,1.2167016,0.78218716,0.05513122,1.0063999,100,31.13428,1.0871887e-06,1.0046979,7926660,-3.0483587,13611.718528032303,249,-102.95223,0.41526577,[-0.643 -0.641 -0.259 -0.355 -0.299],12.249596,,100.0,-73.5371130786803
0.78480345,164.08844,98.56801,25000,362.11,-103.093414,0.99465424,-39.465984,1.214792,0.7267496,0.057457104,1.008751,100,33.89821,-2.670288e-07,1.0057442,7962871,-3.1985707,13665.218715667725,250,-103.18252,0.44846967,[-0.642 -0.641 -0.259 -0.355 -0.299],13.019532,,100.0,-78.21428065750504
