Bound,ReturnStepMax,EmpiricalD2,ReturnMeanIW,InitialReturnStd,TimeElapsed,Weights,EpRewMean,EpisodesSoFar,MeanD2w0t,MinIW,StdD2w0t,InitialBound,InitialReturnMin,MaxIW,ReturnStepMaxmin,EpLenMean,MeanIW,InitialReturnMax,MaxD2w0t,EpThisIter,Iteration,MinD2w0t,TimestepsSoFar,StdIW,InitialReturnMean,J_sample_variance
-108.42036,100.0,1.0116192,-8.523178,9.177065,9941.312412500381,[-1.195 -0.608 -0.066 -0.522  0.372],-21.335849882040417,24500,0.9639242,0.71124065,0.20115767,-108.50606,-26.222376,1.2799854,98.910934,479.14,1.0107281,17.486813,1.0141486,100,245,,4845824,0.076764405,4.959106e-07,84.06135
-107.7145,100.0,1.0068295,-7.843592,11.711872,10010.892652273178,[-1.194 -0.61  -0.066 -0.523  0.369],-26.2193780924344,24600,0.9402253,0.8183797,0.24380891,-107.762245,-56.52272,1.2707399,98.88808,468.5,1.0094804,23.599552,1.0085588,100,246,,4892674,0.06440043,6.294251e-07,138.70816
-108.03397,100.0,1.0027323,-8.179848,10.981844,10080.78721666336,[-1.196 -0.608 -0.066 -0.523  0.371],-31.52050052574564,24700,0.93738705,0.88437414,0.24479009,-108.05393,-47.19641,1.1621368,98.865326,468.08,0.99745923,27.209446,1.0038329,100,247,,4939482,0.03527701,6.9618227e-07,119.55232
-106.8195,100.0,1.0093236,-6.928295,9.677301,10150.704621315002,[-1.194 -0.607 -0.066 -0.522  0.37 ],-29.443760786999636,24800,0.9473733,0.79120725,0.23302154,-106.89445,-28.86449,1.2685602,98.87511,471.48,1.0046555,27.395966,1.0118983,100,248,,4986630,0.06841846,8.392334e-07,92.68424
-108.52526,100.0,1.0156505,-8.626857,11.421198,10218.891563653946,[-1.195 -0.61  -0.065 -0.524  0.372],-31.678959779565183,24900,0.9471914,0.7044538,0.23970392,-108.62359,-39.855503,1.361656,98.86517,469.92,1.0004295,24.380089,1.0247433,100,249,,5033622,0.09204577,1.5258789e-07,119.85833
-108.43075,100.0,1.0029608,-8.573619,11.50394,10288.423341989517,[-1.197 -0.608 -0.064 -0.523  0.371],-25.487692948237846,25000,0.9424075,0.87176186,0.23597915,-108.448906,-39.82466,1.1491907,98.89166,470.5,0.9975473,32.192368,1.0037874,100,250,,5080672,0.040794052,-7.2479247e-07,131.78333
-106.87358,100.0,1.0044616,-7.0126457,10.925516,10355.24103140831,[-1.198 -0.61  -0.063 -0.524  0.37 ],-33.33298546598461,25100,0.91916984,0.8073278,0.27617598,-106.90328,-40.222652,1.1953312,98.85463,458.6,1.001545,34.37677,1.0060704,100,251,,5126532,0.045758583,-1.1253356e-06,122.04685
-109.50044,100.0,1.0085895,-9.621527,11.7328005,10426.118553638458,[-1.198 -0.61  -0.064 -0.524  0.371],-25.000088321409617,25200,0.9653693,0.7399943,0.19366112,-109.53741,-54.7769,1.3145087,98.89598,480.66,1.0091339,27.941689,1.0104374,100,252,,5174598,0.06849262,-1.2111664e-06,140.4758
-106.42428,100.0,1.0055437,-6.562136,10.130214,10495.109954595566,[-1.198 -0.609 -0.064 -0.525  0.371],-27.610705862688842,25300,0.9434639,0.8008494,0.23599371,-106.457985,-56.807995,1.2056386,98.882645,470.56,0.9949089,18.434975,1.0089178,100,253,,5221654,0.048924886,-4.959106e-07,99.0556
-109.5689,100.0,1.0023906,-9.715293,11.4707365,10565.480875730515,[-1.2   -0.609 -0.065 -0.524  0.37 ],-19.82563864940458,25400,0.949884,0.861921,0.22070463,-109.58517,-48.067772,1.161089,98.91641,474.39,1.0011648,36.091393,1.0031291,100,254,,5269093,0.03160069,-1.0490418e-06,132.71652
-108.34741,100.0,1.0137693,-8.434947,12.268009,10634.169027805328,[-1.2   -0.609 -0.064 -0.525  0.371],-33.423118563124746,25500,0.9235166,0.69357395,0.27791035,-108.448715,-52.949966,1.3313756,98.8542,458.49,1.0033054,33.240547,1.0165977,100,255,,5314942,0.08895108,4.7683717e-08,138.9718
-107.7695,100.0,1.0027887,-7.9143662,10.541831,10707.247177124023,[-1.201 -0.609 -0.065 -0.523  0.368],-24.273799985793936,25600,0.9588966,0.821316,0.2018245,-107.79208,-51.384056,1.1458797,98.898605,478.79,1.0032046,21.414501,1.0035802,100,256,,5362821,0.03517338,7.6293946e-07,110.40121
-107.27262,100.0,1.0070075,-7.3966827,9.543751,10777.789719104767,[-1.202 -0.609 -0.064 -0.523  0.367],-27.14382911840843,25700,0.9586575,0.79437625,0.20738152,-107.31232,-30.400417,1.2617967,98.88634,477.65,0.9984613,22.773706,1.007983,100,257,,5410586,0.0630951,-2.2888183e-07,93.076004
-107.58231,100.0,1.0174555,-7.65648,9.560469,10848.317399024963,[-1.201 -0.608 -0.064 -0.524  0.365],-25.592767869452885,25800,0.9643726,0.6970979,0.20705539,-107.689926,-28.873363,1.3701001,98.892914,477.98,1.0085734,25.544188,1.0196253,100,258,,5458384,0.09679655,5.7220458e-08,92.36012
-107.918594,100.0,1.0390897,-7.903097,12.531944,10916.693091869354,[-1.203 -0.607 -0.064 -0.525  0.362],-35.12507625740734,25900,0.92890155,0.6100454,0.29087815,-108.147125,-48.12432,1.6634982,98.84575,455.42,1.0209247,24.718113,1.0524204,100,259,,5503926,0.15253258,-2.861023e-07,137.9623
-108.513336,100.0,1.0032191,-8.656479,9.140913,10988.921490907669,[-1.207 -0.61  -0.064 -0.525  0.359],-22.704769657570647,26000,0.9706991,0.8432274,0.1731036,-108.52693,-44.983223,1.2246736,98.906296,484.59,1.0011997,18.774649,1.0038941,100,260,,5552385,0.04250172,2.5272368e-07,85.75066
-108.39705,100.0,1.0007764,-8.550017,9.9940815,11060.120994567871,[-1.207 -0.61  -0.063 -0.526  0.359],-26.627378164462353,26100,0.96071905,0.936316,0.19518617,-108.41118,-45.16297,1.097587,98.8891,480.18,1.0004034,20.361864,1.0011685,100,261,,5600403,0.02067023,3.8146972e-08,101.12827
-108.25867,100.0,1.0406305,-8.296444,12.275204,11128.721110343933,[-1.207 -0.611 -0.063 -0.526  0.359],-29.415331312092647,26200,0.9431544,0.54897094,0.26629847,-108.459366,-52.3113,1.5497172,98.872986,463.18,0.9921128,21.857487,1.070785,100,262,,5646721,0.1336392,1.2969971e-06,140.02483
-106.92946,100.0,1.0035483,-7.0727673,8.266117,11201.62330198288,[-1.215 -0.609 -0.065 -0.523  0.358],-28.1081258258742,26300,0.95799845,0.8725846,0.2045485,-106.942184,-33.3686,1.1583558,98.88245,478.2,1.0027616,19.060108,1.004919,100,263,,5694541,0.038162224,1.3256073e-06,69.56257
-108.30043,100.0,1.0034314,-8.441288,8.935383,11271.735276699066,[-1.214 -0.609 -0.066 -0.523  0.358],-23.840127484853202,26400,0.95354635,0.83256936,0.21425685,-108.32656,-36.16981,1.1884148,98.899826,475.97,1.0001073,29.924076,1.0044395,100,264,,5742138,0.0387422,1.039505e-06,81.24385
-108.52017,100.0,1.0055206,-8.653978,8.792967,11343.218349456787,[-1.214 -0.608 -0.067 -0.523  0.358],-23.624930839828217,26500,0.97320545,0.7352954,0.16950618,-108.56693,-20.681429,1.2358723,98.90263,485.28,0.9948961,24.620663,1.0080762,100,265,,5790666,0.056448482,-6.1035155e-07,78.14445
-108.65134,100.0,1.0060211,-8.784937,12.32192,11415.223808765411,[-1.213 -0.609 -0.067 -0.524  0.357],-28.50811237078698,26600,0.9518704,0.7779366,0.2206258,-108.69913,-52.350925,1.2339491,98.87984,474.51,1.0098319,22.890743,1.0083277,100,266,,5838117,0.061893366,-1.14440915e-07,152.09215
-107.83118,100.0,1.013163,-7.931525,8.804616,11487.96152472496,[-1.213 -0.606 -0.066 -0.523  0.357],-24.743308797894688,26700,0.9909313,0.72717345,0.12431984,-107.88938,-20.129868,1.3129089,98.899475,492.26,1.0047125,19.789238,1.0173342,100,267,,5887343,0.077727556,-1.5258789e-07,78.22751
-108.13891,100.0,1.0013751,-8.289217,9.621631,11560.86534166336,[-1.213 -0.606 -0.067 -0.524  0.357],-15.20337326033981,26800,0.98463666,0.9045931,0.12571663,-108.1456,-55.986618,1.1109066,98.9382,491.98,1.0020622,16.287678,1.0016816,100,268,,5936541,0.027336156,-3.8146972e-08,95.17356
-107.14055,100.0,1.0082974,-7.2603965,9.085462,11631.954121112823,[-1.212 -0.605 -0.067 -0.525  0.356],-26.235670375970717,26900,0.9741961,0.7847382,0.17081268,-107.17931,-44.07341,1.2090695,98.89183,485.09,1.0017585,23.893291,1.0100322,100,269,,5985050,0.066760726,-9.918213e-07,83.386826
-107.7757,100.0,1.0274229,-7.803502,13.43186,11697.602588415146,[-1.212 -0.605 -0.067 -0.526  0.356],-33.973861689082085,27000,0.9023511,0.61508435,0.31803167,-107.9322,-51.27226,1.742505,98.84723,444.79,0.98882866,27.090023,1.038253,100,270,,6029529,0.12160712,,161.01654
-107.37377,100.0,1.0063788,-7.5014157,13.339351,11765.116093873978,[-1.212 -0.606 -0.066 -0.524  0.356],-36.73305756674234,27100,0.917368,0.8262028,0.28068694,-107.41646,-55.44716,1.2451528,98.83931,457.2,1.0062675,24.07766,1.0085386,100,271,,6075249,0.054345343,-9.536743e-08,172.9555
-107.009026,100.0,1.0040683,-7.1479497,10.692075,11834.45328783989,[-1.213 -0.608 -0.066 -0.524  0.356],-31.840487057124445,27200,0.9289747,0.857762,0.26053932,-107.0294,-54.979725,1.1625679,98.862625,463.54,1.0027517,21.73067,1.0051076,100,272,,6121603,0.04439438,-8.106232e-07,114.31018
-108.311874,100.0,1.0106983,-8.425515,9.665616,11905.64131450653,[-1.213 -0.608 -0.066 -0.523  0.356],-19.120690579660323,27300,0.98098975,0.78135073,0.15386637,-108.35417,-48.594086,1.2784349,98.92163,488.0,0.9884803,25.005852,1.0130467,100,273,,6170403,0.070345834,4.7683717e-08,94.57941
-108.81046,100.0,1.0291008,-8.877513,11.10568,11975.115681648254,[-1.213 -0.608 -0.065 -0.525  0.356],-29.930441659978626,27400,0.9487275,0.5411057,0.24893199,-108.96112,-42.81537,1.540129,98.872055,467.84,0.9971481,33.406624,1.0463734,100,274,,6217187,0.13273397,4.959106e-07,109.01465
-107.959915,100.0,1.0016263,-8.1090765,10.116738,12048.489517688751,[-1.222 -0.608 -0.066 -0.524  0.355],-23.663629180384294,27500,0.9751225,0.86770797,0.15824728,-107.976746,-40.973263,1.1199336,98.90285,487.17,0.9987328,27.835884,1.0019646,100,275,,6265904,0.031043377,-5.7220458e-08,101.638466
-108.19772,100.0,1.0031084,-8.344403,10.901751,12119.355390787125,[-1.221 -0.608 -0.065 -0.524  0.354],-27.03990104297301,27600,0.9632517,0.84266263,0.19176252,-108.22625,-46.761364,1.1588454,98.88756,480.94,1.0064265,17.032354,1.0046306,100,276,,6313998,0.038413566,-8.392334e-07,116.544395
-108.94676,100.0,1.0083023,-9.064147,10.943155,12190.999162197113,[-1.223 -0.608 -0.066 -0.524  0.354],-26.08473576673773,27700,0.9690552,0.7738937,0.18451458,-108.996445,-59.628227,1.3344696,98.89188,482.51,1.004316,17.95408,1.0095733,100,277,,6362249,0.069461316,-6.67572e-08,119.980156
-107.541985,100.0,1.013616,-7.639839,8.624025,12264.41422867775,[-1.224 -0.608 -0.066 -0.525  0.353],-30.13199265650743,27800,0.9736871,0.6835395,0.17935377,-107.60415,-23.363735,1.4018195,98.87538,483.6,0.9955326,19.26067,1.0161048,100,278,,6410609,0.08205518,5.340576e-07,75.07018
-106.964226,100.0,1.0066113,-7.0976834,8.395294,12334.056306362152,[-1.224 -0.607 -0.065 -0.527  0.353],-24.487105209523747,27900,0.9529014,0.86461604,0.21880531,-106.98768,-19.769173,1.1663858,98.89688,474.96,0.9988836,18.796864,1.0089889,100,279,,6458105,0.042755857,-3.528595e-07,70.39713
-106.59907,100.0,1.0047187,-6.7378173,9.1615715,12404.959736824036,[-1.224 -0.607 -0.064 -0.527  0.353],-27.289391725869194,28000,0.96180063,0.83727026,0.19730164,-106.62777,-39.782772,1.2640188,98.886246,479.81,1.0031154,24.847,1.0060104,100,280,,6506086,0.049722333,9.536743e-08,84.69743
-107.48942,100.0,1.0168424,-7.573532,10.526849,12474.861145973206,[-1.224 -0.606 -0.064 -0.528  0.352],-24.37356655685629,28100,0.95827514,0.6685584,0.21934946,-107.56577,-28.994461,1.4111627,98.8974,475.12,1.0054501,30.552135,1.021408,100,281,,6553598,0.09171415,-9.918213e-07,114.427605
-107.907326,100.0,1.0047905,-8.042827,10.894694,12545.65956234932,[-1.224 -0.604 -0.063 -0.529  0.352],-25.307228495692588,28200,0.9601825,0.82936746,0.20130147,-107.938805,-31.003593,1.2567409,98.89432,478.95,0.99870485,32.12696,1.0058457,100,282,,6601493,0.05001907,-4.7683716e-07,121.31499
-108.3392,100.0,1.0228431,-8.395657,11.898724,12613.972081661224,[-1.223 -0.603 -0.063 -0.53   0.353],-28.678369272901715,28300,0.93496984,0.55940914,0.26774666,-108.46085,-44.960014,1.5175723,98.875885,462.13,1.004404,24.632715,1.0309311,100,283,,6647706,0.115111716,-4.196167e-07,132.4531
-108.22304,100.0,1.005664,-8.354503,9.099785,12683.984495401382,[-1.225 -0.605 -0.061 -0.53   0.351],-27.82489653975368,28400,0.9602579,0.82362914,0.20221567,-108.24885,-19.217594,1.1970302,98.88376,478.77,0.9995814,23.082977,1.0066018,100,284,,6695583,0.055759538,-5.722046e-07,83.31963
-108.74507,100.0,1.013669,-8.843601,11.473835,12753.12409543991,[-1.225 -0.605 -0.061 -0.531  0.351],-31.662267455677753,28500,0.9362736,0.77584267,0.25718287,-108.80797,-43.371662,1.3548775,98.8638,464.93,1.0082802,20.65671,1.0194695,100,285,,6742076,0.084351085,-4.959106e-07,126.79556
-107.21156,100.0,1.0018771,-7.362139,10.406157,12822.865509986877,[-1.225 -0.605 -0.06  -0.53   0.351],-26.716209164877554,28600,0.9387416,0.87293917,0.24155486,-107.21799,-34.600735,1.143166,98.88606,468.95,0.9993902,30.205051,1.0025135,100,286,,6788971,0.031091187,-7.6293944e-08,108.81973
-106.304214,100.0,1.0018964,-6.4527607,10.656984,12893.92292380333,[-1.225 -0.606 -0.061 -0.53   0.351],-23.574454987574324,28700,0.9464464,0.89223504,0.22705424,-106.31367,-53.69082,1.1465871,98.90027,472.79,1.0019447,23.535341,1.0024854,100,287,,6836250,0.02947336,9.536743e-08,117.11471
-109.48605,100.0,1.0209004,-9.569456,11.861062,12963.71585059166,[-1.225 -0.606 -0.06  -0.53   0.352],-25.602757869455363,28800,0.9585867,0.59040254,0.22301537,-109.58913,-53.81117,1.5649719,98.892044,474.35,1.0028845,19.919617,1.0335625,100,288,,6883685,0.11083693,2.9563904e-07,128.76355
-109.295685,100.0,1.0023389,-9.44419,8.855408,13035.589676380157,[-1.229 -0.605 -0.059 -0.53   0.352],-24.144209740574635,28900,0.9652402,0.84854716,0.18604758,-109.31144,-33.478874,1.163737,98.89984,482.09,0.9996836,19.550802,1.0031143,100,289,,6931894,0.03209634,3.1471254e-07,78.90907
-107.781204,100.0,1.0062667,-7.9120364,11.002257,13105.437521457672,[-1.229 -0.604 -0.058 -0.53   0.351],-25.229714883784435,29000,0.9402564,0.8324821,0.24298923,-107.81982,-32.668224,1.2740549,98.89235,468.7,1.005106,26.646658,1.0084008,100,290,,6978764,0.05973514,3.0517577e-07,122.88215
-109.4992,100.0,1.0186068,-9.591624,11.146919,13175.348881483078,[-1.228 -0.603 -0.059 -0.529  0.351],-25.87315308166069,29100,0.9499567,0.69308,0.2363566,-109.56651,-41.002113,1.3709164,98.89011,470.87,0.9956527,26.333206,1.0253091,100,291,,7025851,0.08985107,-7.6293944e-08,118.97515
-106.47935,100.0,1.0059661,-6.6084976,11.635256,13246.059300661087,[-1.228 -0.603 -0.057 -0.529  0.349],-27.65433443916296,29200,0.93644094,0.8059243,0.24974515,-106.53213,-46.490772,1.1938027,98.881516,466.8,1.0005729,29.607347,1.007739,100,292,,7072531,0.055731565,-1.2397766e-07,133.9548
-109.50694,100.0,1.0262588,-9.563189,12.821319,13319.143188238144,[-1.229 -0.601 -0.058 -0.529  0.348],-21.546389852556576,29300,0.9673879,0.67315996,0.20991896,-109.62827,-55.599648,1.6326541,98.90976,477.55,1.0044832,31.404274,1.0377874,100,293,,7120286,0.112574704,4.959106e-07,147.31154
-107.83226,100.0,1.032272,-7.864352,9.17416,13393.119596719742,[-1.23  -0.601 -0.056 -0.528  0.347],-25.11358442532754,29400,0.9993533,0.5873862,0.12895499,-108.00798,-30.791204,1.5354009,98.89789,491.86,1.002609,17.79228,1.0430948,100,294,,7169472,0.13267705,1.0681152e-06,84.67831
-107.89122,100.0,1.0232424,-7.9457746,11.175043,13460.780372142792,[-1.226 -0.601 -0.056 -0.53   0.346],-31.997895454708257,29500,0.91377443,0.65079534,0.29996264,-108.03273,-52.506096,1.5057037,98.85823,451.39,0.9995911,21.78065,1.0370866,100,295,,7214611,0.11304064,1.9073487e-07,110.27623
-108.75916,100.0,1.0260197,-8.793243,13.096096,13531.407356739044,[-1.228 -0.599 -0.055 -0.528  0.344],-30.29699792491428,29600,0.94580406,0.73160166,0.2528855,-108.91475,-50.212543,1.6406506,98.87016,466.67,1.0051895,45.055927,1.0306888,100,296,,7261278,0.1178053,2.0980835e-07,156.84535
-107.9612,100.0,1.0504473,-7.975109,11.313495,13599.303694963455,[-1.229 -0.601 -0.055 -0.527  0.341],-31.41600783735735,29700,0.93757576,0.51754916,0.2851685,-108.26857,-46.020493,1.6609749,98.86276,457.81,0.99811023,19.761875,1.0795529,100,297,,7307059,0.15579972,-1.335144e-07,103.2769
-108.47934,100.0,1.006523,-8.607614,8.998851,13670.52274632454,[-1.24  -0.6   -0.056 -0.526  0.34 ],-29.953373742690168,29800,0.9663925,0.7955882,0.18853201,-108.52361,-29.772987,1.2683637,98.875626,481.67,1.0053298,30.556496,1.0084516,100,298,,7355226,0.057281174,3.6239624e-07,82.83769
-109.09286,100.0,1.0049515,-9.229202,11.129857,13740.992112159729,[-1.24  -0.601 -0.055 -0.527  0.339],-26.353481138889535,29900,0.95657086,0.8232659,0.20938426,-109.127464,-43.65613,1.1651604,98.88954,477.14,1.0000726,27.021442,1.0071248,100,299,,7402940,0.050568227,1.3542175e-06,123.15753
-108.4768,100.0,1.0187182,-8.556939,10.245872,13813.329887390137,[-1.239 -0.602 -0.055 -0.527  0.339],-21.765941551188263,30000,0.98478734,0.66172636,0.15459825,-108.562325,-38.38754,1.3555905,98.9108,487.99,0.9983211,23.917835,1.0226505,100,300,,7451739,0.09319605,3.8146973e-07,108.29138
-108.13456,100.0,1.0049983,-8.268915,10.552907,13883.4428961277,[-1.239 -0.602 -0.054 -0.529  0.339],-30.88465916247243,30100,0.93790835,0.80866057,0.2461154,-108.16898,-42.364998,1.2239379,98.86795,467.79,1.0014046,17.657118,1.0074415,100,301,,7498518,0.04848874,-3.7193297e-07,108.85524
-107.49366,100.0,1.022054,-7.569895,9.990198,13955.39374947548,[-1.239 -0.602 -0.054 -0.528  0.338],-24.322177341597616,30200,0.97714674,0.64759725,0.18042593,-107.59153,-29.220222,1.6311734,98.8994,483.54,1.0043209,18.964577,1.029162,100,302,,7546872,0.10907759,-1.0204316e-06,97.7626
-107.55745,100.0,1.0010314,-7.7100425,11.105311,14025.523403406143,[-1.24  -0.602 -0.052 -0.529  0.339],-29.099395995004546,30300,0.9480279,0.91806746,0.22302502,-107.56242,-34.92788,1.086236,98.87717,473.78,0.9987863,24.271515,1.0013957,100,303,,7594250,0.021504678,8.9645386e-07,123.34581
-108.63197,100.0,1.0065086,-8.761973,11.1934595,14095.293338537216,[-1.24  -0.602 -0.052 -0.528  0.339],-28.766646928858574,30400,0.94029766,0.80660546,0.24341449,-108.68863,-44.79963,1.3171829,98.87723,468.6,1.0032983,20.97633,1.0099291,100,304,,7641110,0.061842773,-6.4849854e-07,120.79014
-107.60785,100.0,1.0016911,-7.756727,8.587848,14166.028390169144,[-1.241 -0.601 -0.052 -0.527  0.339],-20.30708243098325,30500,0.9633606,0.88449377,0.19004907,-107.61637,-36.764313,1.0936165,98.9156,481.27,1.0030905,24.663307,1.0021299,100,305,,7689237,0.027894035,-7.8201293e-07,76.48696
-109.370834,100.0,1.0042547,-9.5098915,8.159979,14238.55254483223,[-1.241 -0.601 -0.052 -0.527  0.339],-21.939594840495396,30600,0.9855894,0.85638446,0.12750812,-109.40092,-26.58916,1.1398324,98.91077,491.77,0.9984331,17.229107,1.0052814,100,306,,7738414,0.040750645,-9.536743e-07,66.99716
-107.346466,100.0,1.00533,-7.4775825,9.50372,14309.853707551956,[-1.24  -0.6   -0.052 -0.528  0.338],-27.499367553100516,30700,0.963135,0.83519816,0.19516754,-107.39314,-29.275974,1.2186648,98.88548,480.28,0.99711627,21.151194,1.0060872,100,307,,7786442,0.047713947,1.1348725e-06,90.76715
-107.31075,100.0,1.0078486,-7.436964,8.573157,14381.273058891296,[-1.24  -0.6   -0.052 -0.529  0.34 ],-20.0296890503195,30800,0.98172593,0.7889594,0.14685005,-107.3497,-27.424385,1.2238293,98.91809,489.06,1.0060484,21.387943,1.0098362,100,308,,7835348,0.05875994,-5.2452087e-08,73.761154
-107.98339,100.0,1.0112355,-8.099416,9.934194,14449.272505283356,[-1.24  -0.6   -0.051 -0.53   0.341],-31.542592333188576,30900,0.9410689,0.6974422,0.24614808,-108.03479,-39.566765,1.3452275,98.865204,467.99,0.9925338,19.288574,1.01546,100,309,,7882147,0.07040723,-1.0442734e-06,93.03207
-108.704636,100.0,1.0076156,-8.829334,9.066299,14521.644020080566,[-1.24  -0.599 -0.049 -0.53   0.34 ],-16.387005817621475,31000,0.98924595,0.8006691,0.119595185,-108.7357,-20.04022,1.382773,98.93349,492.8,1.0018773,23.62848,1.0093801,100,310,,7931427,0.06882549,-7.8201293e-07,83.333984
-106.548225,100.0,1.0203456,-6.6160307,8.512842,14592.664992332458,[-1.24  -0.599 -0.049 -0.531  0.34 ],-23.680274979230656,31100,0.97738,0.6715144,0.17889582,-106.63961,-31.467602,1.3726997,98.902115,483.81,1.0040902,21.042675,1.0236437,100,311,,7979808,0.094699755,4.2915343e-07,75.40002
-106.7956,100.0,1.0022687,-6.9418616,9.48814,14664.485193252563,[-1.239 -0.597 -0.049 -0.532  0.341],-25.922076885448675,31200,0.9608128,0.87086517,0.19684051,-106.8067,-37.96238,1.157962,98.89195,479.86,1.0056939,39.094418,1.0029311,100,312,,8027794,0.03303795,1.1634827e-06,91.6836
-108.45155,100.0,1.0012088,-8.602729,8.78412,14733.681906938553,[-1.239 -0.597 -0.05  -0.533  0.341],-27.924999947363744,31300,0.942758,0.8824036,0.23354797,-108.46654,-29.99087,1.0920262,98.88144,471.09,0.9980149,20.335644,1.0015725,100,313,,8074903,0.024468733,-7.8201293e-07,76.638084
-107.52355,100.0,1.0093902,-7.650621,11.21474,14802.832861661911,[-1.239 -0.596 -0.049 -0.532  0.34 ],-27.89763338109909,31400,0.95257795,0.8193333,0.22248748,-107.59248,-51.165375,1.2969493,98.882324,474.14,1.00242,26.335474,1.0137349,100,314,,8122317,0.06411474,1.2397766e-07,124.22505
-107.98855,100.0,1.0093368,-8.117093,9.573178,14873.499031066895,[-1.242 -0.593 -0.05  -0.531  0.34 ],-21.961813660644697,31500,0.95619655,0.7507889,0.21505934,-108.05109,-46.687363,1.3550682,98.907715,475.93,0.9989347,21.908657,1.0139388,100,315,,8169910,0.069252335,1.14440915e-07,90.09982
-108.163864,100.0,1.0017419,-8.312884,9.398138,14944.864013195038,[-1.239 -0.596 -0.05  -0.532  0.34 ],-22.394394358341465,31600,0.9627364,0.89852357,0.19155349,-108.17169,-43.91047,1.1051228,98.906876,480.96,1.0045236,26.040699,1.002214,100,316,,8218006,0.027124885,1.335144e-07,90.125244
-107.30699,100.0,1.0169721,-7.4005227,8.001437,15017.35333943367,[-1.239 -0.596 -0.049 -0.533  0.34 ],-24.682269169791084,31700,0.9850092,0.6579744,0.15082373,-107.36892,-27.817802,1.4808586,98.89896,488.56,0.9998221,22.502026,1.0240576,100,317,,8266862,0.098018445,-4.196167e-07,64.0484
-109.44073,100.0,1.0060732,-9.576661,8.8781805,15089.195421934128,[-1.239 -0.595 -0.051 -0.534  0.34 ],-19.56469136601097,31800,0.97540224,0.8149979,0.16329813,-109.477356,-29.419117,1.2335799,98.919556,486.37,1.0077647,26.347946,1.008913,100,318,,8315499,0.052066505,-1.7547608e-06,78.97731
-107.033455,100.0,1.0101076,-7.1499662,9.803599,15160.122123003006,[-1.237 -0.596 -0.05  -0.535  0.339],-24.19630606906817,31900,0.9581426,0.76999104,0.21161327,-107.081894,-23.438675,1.3212883,98.8985,476.75,1.0084072,24.999763,1.0135287,100,319,,8363174,0.06966235,-1.9073487e-07,95.27967
-108.03812,100.0,1.0019221,-8.187013,9.616153,15230.633506298065,[-1.238 -0.596 -0.049 -0.535  0.339],-23.199802705791736,32000,0.9595587,0.8845557,0.19926347,-108.04528,-29.24749,1.1155618,98.9032,479.33,0.999207,26.990719,1.0023445,100,320,,8411107,0.033850152,4.7683716e-07,94.38543
-107.649635,100.0,1.0124202,-7.7517495,9.584242,15300.981179475784,[-1.239 -0.596 -0.048 -0.536  0.338],-26.76602624665316,32100,0.95177203,0.7425213,0.2276515,-107.710526,-40.127106,1.3612587,98.88681,472.95,0.9983703,15.9162445,1.0158758,100,321,,8458402,0.07695609,9.536743e-08,85.079094
-107.365974,100.0,1.002865,-7.5091453,8.894236,15370.842702388763,[-1.238 -0.599 -0.048 -0.536  0.337],-23.705499151462096,32200,0.96673125,0.89104795,0.18323843,-107.39042,-29.127583,1.1388015,98.901764,482.66,1.002855,23.215973,1.0035975,100,322,,8506668,0.039044157,2.3841858e-07,77.3252
-108.16053,100.0,1.0022519,-8.307428,8.323472,15442.572414398193,[-1.238 -0.598 -0.048 -0.534  0.337],-19.30486344113496,32300,0.9889579,0.86034465,0.10963455,-108.170586,-40.200893,1.1337538,98.92183,493.93,0.9975745,17.35044,1.002983,100,323,,8556061,0.035595994,2.7656554e-07,70.66803
-108.55549,100.0,1.010709,-8.681134,9.02742,15512.319894075394,[-1.238 -0.598 -0.048 -0.535  0.337],-23.44515880261343,32400,0.9591105,0.7320882,0.21006173,-108.6335,-32.192406,1.2605894,98.90172,477.12,0.9923886,22.794592,1.0169507,100,324,,8603773,0.069603585,-9.155273e-07,78.38699
-106.06692,100.0,1.009415,-6.17974,9.326543,15582.836053609848,[-1.235 -0.601 -0.048 -0.537  0.338],-30.10503386510964,32500,0.9573686,0.79038846,0.21295962,-106.115486,-26.3708,1.3733158,98.87363,476.43,1.0039016,27.38412,1.0112779,100,325,,8651416,0.068159826,8.106232e-07,89.82046
-108.04614,100.0,1.0450094,-8.045391,12.247619,15650.936599493027,[-1.235 -0.599 -0.048 -0.537  0.336],-28.935092447222964,32600,0.93465596,0.5459236,0.2862384,-108.25851,-53.677494,1.5766957,98.87343,457.23,0.9904303,23.120415,1.0667932,100,326,,8697139,0.14897956,-2.7656554e-07,123.03919
-108.08269,100.0,1.0093902,-8.206831,9.829638,15723.597692251205,[-1.243 -0.601 -0.049 -0.536  0.335],-20.038763290683903,32700,0.97080904,0.7456596,0.18054272,-108.11439,-30.10131,1.2435707,98.91707,483.29,1.0117513,21.013542,1.0126499,100,327,,8745468,0.06700193,-2.670288e-07,96.17628
-108.046555,100.0,1.0020003,-8.195018,11.148443,15793.579958677292,[-1.243 -0.601 -0.047 -0.536  0.335],-27.823730142127094,32800,0.9466526,0.91700566,0.2267944,-108.05476,-43.47095,1.1169876,98.882324,472.86,1.0046557,31.08739,1.0029836,100,328,,8792754,0.029465955,-9.918213e-07,123.86292
