Bound,MeanIW,ReturnStepMax,MaxD2w0t,MeanD2w0t,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,Iteration,EpLenMean,MinIW,TimeElapsed,InitialReturnMean,EpisodesSoFar,StdIW,EpRewMean,EmpiricalD2,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,InitialBound,Weights,EpThisIter,MinD2w0t,MaxIW,J_sample_variance,InitialReturnMin
-101.5698,1.0036029,100.0,1.0101929,0.798842,0.40500984,25.26837,98.560974,253,397.76,0.7109121,13464.60812497139,6.294251e-07,25300,0.06464055,-87.31301299806181,1.0074276,12.736028,7355122,-1.6847434,-101.62303,[-1.177 -1.191 -0.475 -0.716 -0.006],100,,1.2854064,168.21309,-34.500263
-100.85184,1.0120788,100.0,1.0385631,0.7654014,0.43558037,25.582047,98.52959,254,377.71,0.5945585,13521.8261449337,3.8146973e-07,25400,0.119470604,-88.84036154365401,1.0254253,14.077834,7392893,-0.86129737,-101.02444,[-1.178 -1.191 -0.475 -0.717 -0.005],100,,1.4622,202.44371,-45.975243
-99.23661,0.9985816,100.0,1.0294888,0.6953447,0.46832037,23.889885,98.46539,255,343.99,0.6573368,13574.649656057358,1.1062622e-06,25500,0.10507426,-91.9499926088693,1.0175216,14.168234,7427292,0.72604185,-99.37223,[-1.182 -1.185 -0.475 -0.712 -0.003],100,,1.5944966,201.90779,-41.447815
-99.99087,1.0003822,100.0,1.0027469,0.78830415,0.4095911,23.834986,98.54712,256,393.71,0.8894585,13633.311167240143,-2.9563904e-07,25600,0.030763699,-89.15143695560555,1.0019999,11.788152,7466663,-0.13607801,-100.003174,[-1.182 -1.185 -0.473 -0.713 -0.005],100,,1.119322,138.69046,-40.20536
-100.01936,0.9984789,100.0,1.0099251,0.7446978,0.43873727,27.15469,98.499695,257,371.17,0.80864215,13689.513186216354,-1.5258789e-07,25700,0.057965547,-92.8498951202333,1.0062146,12.506476,7503780,-0.1455017,-100.10593,[-1.182 -1.185 -0.473 -0.713 -0.005],100,,1.2332613,158.45303,-39.13273
-100.20022,1.0020926,100.0,1.0101811,0.7280554,0.44745764,43.945488,98.52821,258,362.92,0.75241274,13745.020596027374,-4.196167e-07,25800,0.053146485,-85.60902413255668,1.006005,15.43463,7540072,-0.32710013,-100.2634,[-1.187 -1.184 -0.475 -0.712 -0.004],100,,1.1948467,239.81454,-48.778496
-97.6755,1.0054549,100.0,1.0095255,0.7461597,0.43829334,26.138977,98.476425,259,371.74,0.76984566,13801.035327911377,8.583069e-08,25900,0.059421964,-97.31817763216085,1.006265,13.057225,7577246,2.2068563,-97.72419,[-1.19  -1.181 -0.475 -0.71  -0.005],100,,1.2818766,179.12953,-48.081383
-102.2436,1.0069623,100.0,1.0225496,0.77096677,0.42792523,25.56446,98.52783,260,382.25,0.6741205,13858.747508525848,2.5939942e-06,26000,0.09478016,-90.24254050791905,1.0153987,11.960809,7615471,-2.317998,-102.35418,[-1.19  -1.181 -0.474 -0.711 -0.004],100,,1.4941024,138.81902,-35.8356
-99.31668,1.0074835,100.0,1.011197,0.76673055,0.42702565,26.19668,98.512665,261,381.63,0.81306785,13917.724700450897,-1.2207031e-06,26100,0.068097174,-92.99122799403428,1.0080156,12.316882,7653634,0.57425314,-99.3911,[-1.192 -1.182 -0.473 -0.711 -0.006],100,,1.3355182,152.35172,-47.21573
-100.78809,1.0182985,100.0,1.0101954,0.7387966,0.4426162,26.252338,98.50046,262,367.94,0.7409589,13974.122526168823,-1.6021728e-06,26200,0.06485869,-91.90104872738999,1.0066178,14.966543,7690428,-0.89796734,-100.85685,[-1.193 -1.183 -0.473 -0.71  -0.004],100,,1.3021777,224.60606,-48.07653
-101.4674,0.99247795,100.0,1.0086327,0.79539484,0.40658006,25.443623,98.55655,263,396.42,0.8327597,14034.07695221901,-1.3732911e-06,26300,0.051149096,-87.89523129737654,1.0060468,11.689805,7730070,-1.592766,-101.537315,[-1.19  -1.181 -0.473 -0.709 -0.005],100,,1.2624583,139.06013,-36.159668
-100.37443,1.0088385,100.0,1.0119406,0.7246476,0.45017835,23.319765,98.52324,264,360.77,0.8151904,14089.419018268585,2.5367738e-06,26400,0.066263795,-86.00047274562439,1.0078007,13.283785,7766147,-0.49571562,-100.43601,[-1.192 -1.178 -0.472 -0.708 -0.007],100,,1.3287848,175.4095,-41.77706
-98.78296,1.0014788,100.0,1.00117,0.7016981,0.45786282,27.362137,98.44629,265,350.69,0.941104,14143.557417869568,9.3460085e-07,26500,0.018789373,-97.09102635215086,1.000788,12.940948,7801216,1.0654683,-98.78842,[-1.19  -1.18  -0.473 -0.708 -0.006],100,,1.073733,168.91634,-39.0815
-99.53488,1.0049586,100.0,1.0117886,0.7325418,0.44614655,25.24408,98.4995,266,364.72,0.78928775,14198.042142152786,3.2424927e-07,26600,0.06449071,-91.27091688790114,1.0077142,11.983354,7837688,0.3507663,-99.58957,[-1.19  -1.18  -0.473 -0.708 -0.006],100,,1.3372225,145.48482,-33.748398
-102.446556,1.00043,100.0,1.0047773,0.74796546,0.43577737,22.840542,98.51352,267,373.29,0.83792233,14255.225551843643,1.7547608e-06,26700,0.04704587,-90.79883428670568,1.0033619,13.402318,7875017,-2.583324,-102.468315,[-1.191 -1.18  -0.472 -0.708 -0.006],100,,1.2140622,184.26927,-45.821365
-99.872345,0.99581623,100.0,1.0068945,0.67838436,0.46911675,31.909908,98.43678,268,338.25,0.80602825,14305.368819236755,-8.392334e-07,26800,0.051574886,-95.25480922395613,1.00438,15.2119465,7908842,0.016180592,-99.96781,[-1.191 -1.18  -0.473 -0.708 -0.007],100,,1.1413693,231.56857,-45.255104
-99.51996,0.99663097,100.0,1.0113701,0.7378453,0.44343755,26.574158,98.48717,269,367.33,0.7957563,14361.508532762527,8.010864e-07,26900,0.06722537,-94.19031418721156,1.0077002,13.8349085,7945575,0.3771132,-99.60909,[-1.195 -1.179 -0.474 -0.708 -0.009],100,,1.2701945,188.42259,-39.884216
-99.91459,1.0002224,100.0,1.0215108,0.6941222,0.46610564,30.61384,98.46358,270,344.62,0.7964674,14413.36463546753,,27000,0.06891705,-92.43021841654816,1.0130205,14.383972,7980037,-0.0071260068,-100.03772,[-1.194 -1.182 -0.474 -0.711 -0.008],100,,1.309205,202.32828,-45.552147
-101.50065,0.99949616,100.0,1.0128279,0.75276446,0.4354504,28.429117,98.514084,271,374.64,0.79129815,14468.949479341507,-8.773804e-07,27100,0.07072055,-91.02226043429651,1.0081278,13.289646,8017501,-1.6059995,-101.575645,[-1.194 -1.186 -0.476 -0.713 -0.009],100,,1.2730418,182.95041,-39.980427
-98.48919,1.0113163,100.0,1.0107701,0.72723424,0.44881406,19.577862,98.48187,272,362.09,0.72201985,14524.725020170212,-1.3732911e-06,27200,0.06838784,-93.80412470187872,1.007359,12.369801,8053710,1.4073068,-98.58609,[-1.192 -1.182 -0.474 -0.711 -0.008],100,,1.2777369,155.11522,-38.425198
-100.63273,1.0065951,100.0,1.0074188,0.74559695,0.43814144,19.774033,98.528595,273,371.66,0.8300463,14581.093126535416,-2.9754638e-06,27300,0.052040815,-87.60109233174882,1.005112,13.189032,8090876,-0.7559504,-100.68728,[-1.193 -1.179 -0.475 -0.709 -0.01 ],100,,1.1940371,175.10143,-43.392456
-102.347824,0.99511886,100.0,1.0167274,0.79572624,0.40906394,32.899136,98.574814,274,395.49,0.760705,14640.983702659607,-2.6893615e-06,27400,0.07526878,-84.07742343494822,1.0110615,14.953536,8130425,-2.4425385,-102.45261,[-1.193 -1.179 -0.474 -0.71  -0.012],100,,1.3131819,214.89696,-45.202244
-98.334854,1.0120362,100.0,1.0306113,0.7023928,0.4652155,24.088861,98.46063,275,347.56,0.69730604,14694.1013007164,-9.3460085e-07,27500,0.099118516,-93.73046748188395,1.0179701,15.119303,8165181,1.6274526,-98.46337,[-1.194 -1.181 -0.476 -0.711 -0.011],100,,1.4533808,228.22823,-48.063347
-103.480736,0.9966994,100.0,1.0056125,0.724058,0.4487755,37.119606,98.490005,276,361.23,0.8522888,14749.725134372711,3.8146973e-07,27600,0.040481254,-92.11170207987249,1.0036944,15.9918785,8201304,-3.6167645,-103.51456,[-1.195 -1.181 -0.475 -0.712 -0.012],100,,1.2246199,257.77856,-46.972816
-99.00164,1.0003631,100.0,1.0067673,0.7294716,0.44633844,24.905169,98.49649,277,363.8,0.84017885,14805.038467168808,-1.6403199e-06,27700,0.044300664,-91.5878498083763,1.0044451,14.120559,8237684,0.871876,-99.06366,[-1.196 -1.181 -0.475 -0.712 -0.011],100,,1.1834301,201.09653,-43.078842
-101.55205,1.0002224,100.0,1.0035913,0.729291,0.4453969,19.35278,98.51805,278,364.17,0.8930757,14860.254637241364,6.9618227e-07,27800,0.031457175,-87.75626099953068,1.0024054,12.986304,8274101,-1.6972119,-101.578026,[-1.195 -1.178 -0.474 -0.711 -0.013],100,,1.1221334,171.16006,-34.492912
-98.166275,1.001028,100.0,1.0071989,0.72992283,0.4462583,28.576397,98.48842,279,363.96,0.8109473,14915.727667808533,-2.670288e-07,27900,0.051240064,-93.09708530031399,1.0047348,14.186024,8310497,1.7089549,-98.21369,[-1.194 -1.179 -0.474 -0.711 -0.014],100,,1.2152038,208.70395,-42.695435
-101.172516,0.9857616,100.0,1.01702,0.70813924,0.4601188,23.541422,98.4953,280,351.58,0.68684566,14969.201241016388,1.6784668e-06,28000,0.08191147,-88.72157751742616,1.0116355,14.886566,8345655,-1.2496666,-101.297844,[-1.194 -1.175 -0.474 -0.709 -0.014],100,,1.2717533,209.7894,-44.943398
-99.70461,0.997367,100.0,1.0058919,0.7111952,0.45508415,26.582108,98.48984,281,354.75,0.806609,15022.82083940506,7.4386594e-07,28100,0.052780192,-90.49125926043715,1.0040023,14.024701,8381130,0.16653377,-99.757385,[-1.193 -1.176 -0.473 -0.709 -0.017],100,,1.216236,192.66911,-36.633484
-100.350975,1.0087333,100.0,1.0168024,0.71383595,0.45716044,30.773726,98.4601,282,354.58,0.78580135,15076.568883180618,-1.4686584e-06,28200,0.07181362,-95.71905119659819,1.0106257,14.94733,8416588,-0.44033924,-100.435646,[-1.194 -1.177 -0.474 -0.709 -0.019],100,,1.345536,225.06303,-43.591713
-98.28071,1.0254227,100.0,1.0123705,0.6810251,0.4694419,23.121464,98.41269,283,338.95,0.8249648,15127.830048799515,1.6117096e-06,28300,0.06769788,-99.53447099530618,1.0074489,14.421934,8450483,1.6121337,-98.331566,[-1.194 -1.177 -0.474 -0.708 -0.02 ],100,,1.3067851,220.10938,-47.045868
-99.236336,1.0028694,100.0,1.0164119,0.7516185,0.43775898,33.14208,98.4881,284,373.36,0.7096594,15184.039547681808,6.1035155e-07,28400,0.07953402,-95.56190177775242,1.0110425,13.739401,8487819,0.69464153,-99.35242,[-1.194 -1.177 -0.474 -0.709 -0.02 ],100,,1.3742723,198.52577,-47.58885
-96.8038,1.0059086,100.0,1.0095179,0.7024867,0.46013272,40.231556,98.45737,285,349.89,0.76857555,15237.919775247574,-2.5558472e-06,28500,0.06684364,-94.93120029921671,1.0064658,14.839887,8522808,3.0856383,-96.87506,[-1.195 -1.175 -0.475 -0.708 -0.022],100,,1.2559676,221.64938,-47.56024
-99.60892,0.99776727,100.0,1.0135214,0.7129922,0.45610213,34.42546,98.47963,286,354.81,0.7858067,15292.924421310425,3.1280517e-06,28600,0.07297858,-92.31567149597753,1.0088595,14.575506,8558289,0.2797875,-99.70996,[-1.195 -1.175 -0.475 -0.709 -0.025],100,,1.2886788,217.61713,-45.064445
-100.47839,1.0002395,100.0,1.0061293,0.7785636,0.41750637,22.446999,98.52579,287,388.33,0.83800745,15351.42553114891,-1.4495849e-06,28700,0.04730491,-92.07549330648732,1.0042287,12.219936,8597122,-0.6050617,-100.51766,[-1.191 -1.174 -0.474 -0.709 -0.024],100,,1.1908036,151.69948,-45.184734
-98.22264,0.9973947,100.0,1.0090772,0.7189883,0.4524044,22.238888,98.49901,288,358.19,0.79536283,15405.199778079987,-1.0681152e-06,28800,0.0550378,-89.72515573582054,1.0060593,13.499141,8632941,1.6603678,-98.26833,[-1.191 -1.176 -0.474 -0.71  -0.025],100,,1.1951517,190.26312,-46.273354
-102.86351,1.0058712,100.0,1.0084338,0.74018127,0.4412976,25.463154,98.55223,289,368.88,0.7805493,15460.47975564003,-4.386902e-07,28900,0.057074048,-82.58551979071581,1.005698,14.498091,8669829,-2.97808,-102.95026,[-1.192 -1.175 -0.474 -0.711 -0.024],100,,1.2019706,213.59329,-40.93473
-98.16769,0.98958486,100.0,1.0139636,0.7321425,0.44685233,24.50545,98.48622,290,364.3,0.77605337,15516.41259431839,1.8215179e-06,29000,0.06162064,-93.58552962109087,1.0090554,13.951589,8706259,1.7155415,-98.22734,[-1.194 -1.173 -0.474 -0.709 -0.026],100,,1.2120073,193.86252,-42.849957
-100.50591,1.0022583,100.0,1.0161037,0.81801444,0.3921261,21.548859,98.58034,291,406.58,0.8104154,15577.253836631775,9.3460085e-07,29100,0.07443815,-85.31452955938103,1.0118228,9.3189745,8746917,-0.6082897,-100.56346,[-1.192 -1.174 -0.474 -0.709 -0.025],100,,1.3337616,88.41075,-25.61415
-102.28042,1.0024296,100.0,1.0009307,0.7902191,0.40749714,27.170486,98.59659,292,394.97,0.9307846,15638.060618400574,-2.4795531e-06,29200,0.019472849,-79.6682592968578,1.0005866,12.38311,8786414,-2.4311292,-102.30333,[-1.193 -1.169 -0.474 -0.707 -0.025],100,,1.0691316,154.39404,-42.969017
-100.64013,1.0038358,100.0,1.010817,0.735863,0.44426587,31.246672,98.54669,293,366.44,0.80381095,15695.012840509415,-1.3446808e-06,29300,0.06382159,-83.0555687841912,1.0072631,12.101623,8823058,-0.7581231,-100.71263,[-1.192 -1.169 -0.473 -0.707 -0.024],100,,1.2695934,153.03163,-30.953007
-98.30573,1.007169,100.0,1.0181096,0.69181514,0.4665519,35.697697,98.467636,294,343.7,0.7914965,15747.542889118195,-1.4877319e-06,29400,0.077165164,-91.48667710882732,1.0113479,14.78054,8857428,1.6032329,-98.41852,[-1.192 -1.165 -0.472 -0.706 -0.025],100,,1.3741939,220.78725,-40.32213
-101.17611,0.998108,100.0,1.0184622,0.79120624,0.4132849,26.335926,98.56325,295,392.83,0.6615724,15807.604537725449,1.2779236e-06,29500,0.07756327,-85.78421073720074,1.013109,11.998755,8896711,-1.2560475,-101.25905,[-1.192 -1.169 -0.474 -0.708 -0.022],100,,1.2792834,149.27496,-40.739674
-99.85834,0.9949294,100.0,1.0198824,0.716435,0.4559851,32.823696,98.502655,296,355.86,0.74436885,15860.71827507019,8.201599e-07,29600,0.07686666,-88.49238784508093,1.0115633,14.573789,8932297,0.055083703,-99.93815,[-1.192 -1.168 -0.475 -0.708 -0.023],100,,1.3434207,218.25137,-46.34485
-100.75592,0.99831766,100.0,1.0551369,0.7244155,0.4640929,28.358883,98.49606,297,354.58,0.57829434,15913.968218326569,8.773804e-07,29700,0.15358427,-89.34344118828436,1.0361071,13.439935,8967755,-0.69143295,-101.02931,[-1.191 -1.168 -0.476 -0.707 -0.022],100,,1.7856232,169.49692,-46.15821
-100.47834,0.9976509,100.0,1.0242435,0.7617733,0.43313506,26.894642,98.51863,298,377.86,0.7375991,15971.504918813705,-7.6293944e-08,29800,0.09120926,-90.94616274816201,1.0153729,12.823374,9005541,-0.57275534,-100.62033,[-1.19  -1.17  -0.477 -0.706 -0.026],100,,1.5718648,163.13408,-42.87887
-101.084076,0.9979075,100.0,1.0103133,0.80110717,0.40339038,20.785055,98.557785,299,398.87,0.79798436,16033.803327322006,2.0980835e-07,29900,0.0690289,-88.19366670123303,1.0078561,13.379731,9045428,-1.1963992,-101.12751,[-1.195 -1.169 -0.477 -0.706 -0.026],100,,1.4165255,181.8473,-40.55648
-100.1659,1.007408,100.0,1.0146514,0.7498236,0.43809685,27.652021,98.50903,300,372.76,0.76644236,16089.065477848053,1.5258789e-06,30000,0.07401327,-91.50550145304219,1.010111,14.447403,9082704,-0.24773961,-100.290855,[-1.195 -1.169 -0.478 -0.707 -0.026],100,,1.4328063,213.77689,-45.158337
-100.67259,0.98689055,100.0,1.0451605,0.736094,0.4533693,30.189634,98.517075,301,362.53,0.6069459,16144.551790237427,9.727478e-07,30100,0.13761815,-87.53655303634177,1.0301919,14.545126,9118957,-0.66977525,-100.944016,[-1.195 -1.173 -0.478 -0.71  -0.025],100,,1.6005158,206.0474,-40.016045
-98.20406,1.0048836,100.0,1.0120308,0.71010274,0.45761123,28.383696,98.47943,302,353.29,0.812525,16198.593992948532,7.6293944e-08,30200,0.06386124,-91.95605578987768,1.0081794,13.942353,9154286,1.712549,-98.3294,[-1.189 -1.179 -0.478 -0.714 -0.024],100,,1.2712661,192.13942,-44.967247
-100.85673,1.0020128,100.0,1.0266055,0.728402,0.45215547,33.575367,98.51813,303,360.94,0.6280034,16253.900997877121,-9.536743e-07,30300,0.08833664,-86.96232861424352,1.016885,15.335679,9190380,-0.940602,-101.01736,[-1.192 -1.178 -0.48  -0.714 -0.027],100,,1.3495634,241.91084,-42.687355
-100.866776,1.0044932,100.0,1.0097566,0.7463356,0.43869185,31.004154,98.50621,304,371.61,0.795674,16310.27716588974,-7.6293946e-07,30400,0.0657519,-91.74994306534951,1.0069995,14.909267,9227541,-0.9664834,-100.934044,[-1.196 -1.175 -0.48  -0.712 -0.026],100,,1.241764,233.04948,-41.233833
-99.764854,0.9849951,100.0,1.0711448,0.7227619,0.4670646,23.324858,98.52681,305,352.81,0.5000221,16364.20831823349,-1.7166138e-07,30500,0.14624687,-83.47196375274885,1.0437887,13.894457,9262822,0.31939134,-100.055984,[-1.198 -1.173 -0.48  -0.711 -0.023],100,,1.5823842,177.02875,-44.95656
-101.433105,1.0056871,100.0,1.0144236,0.7866372,0.41554254,26.359076,98.59804,306,390.92,0.729087,16424.393447875977,-1.5258789e-07,30600,0.08084104,-78.5689638726015,1.0109416,11.895353,9301914,-1.5209073,-101.53981,[-1.197 -1.176 -0.483 -0.712 -0.028],100,,1.3909605,139.89398,-44.95216
-98.67179,1.0149955,100.0,1.015155,0.77017367,0.42618778,23.511812,98.48343,307,382.79,0.8046831,16482.124889850616,1.6403199e-06,30700,0.08825852,-98.86915891184343,1.01111,12.608458,9340193,1.2381152,-98.750656,[-1.198 -1.177 -0.484 -0.713 -0.031],100,,1.5468317,153.50047,-48.512733
-99.53173,1.004311,100.0,1.0055946,0.71298665,0.4541233,40.120453,98.50046,308,355.7,0.8411685,16534.790086746216,-1.14440915e-07,30800,0.04803667,-88.84237927231308,1.0038288,14.926795,9375763,0.3381378,-99.567535,[-1.198 -1.177 -0.483 -0.712 -0.032],100,,1.171901,226.1699,-42.45243
-99.914055,1.0010481,100.0,1.0260291,0.70598733,0.46302325,34.533604,98.50122,309,349.63,0.6575936,16587.927879571915,1.9073486e-06,30900,0.09679354,-87.19380155072764,1.0159295,14.103291,9410726,0.03658556,-100.05543,[-1.198 -1.177 -0.484 -0.712 -0.033],100,,1.5866535,203.65767,-39.39189
-100.40559,1.0003814,100.0,1.0028989,0.6948614,0.46131405,26.250654,98.47485,310,347.04,0.9000114,16642.161413431168,5.722046e-07,31000,0.03118422,-91.12237634286244,1.0018315,13.475685,9445430,-0.5501489,-100.41814,[-1.195 -1.172 -0.482 -0.711 -0.037],100,,1.1357384,180.80579,-42.499454
-103.824875,1.0056888,100.0,1.0085148,0.7291598,0.4469395,25.59354,98.54753,311,363.45,0.8311679,16697.225255012512,9.536743e-08,31100,0.055130213,-82.22555419134537,1.0052345,15.674273,9481775,-3.9523103,-103.86967,[-1.195 -1.173 -0.483 -0.71  -0.037],100,,1.217953,248.86545,-48.731987
-98.705345,1.0000906,100.0,1.0119742,0.71178156,0.45669708,25.651646,98.48689,312,354.19,0.6766709,16750.41002392769,-3.528595e-06,31200,0.07301876,-90.86809970350424,1.00825,13.94336,9517194,1.1985415,-98.76727,[-1.195 -1.171 -0.482 -0.71  -0.037],100,,1.3427576,204.71126,-45.22648
-100.3867,1.0068898,100.0,1.0509429,0.7354097,0.4562442,30.225412,98.50586,313,361.09,0.6092031,16805.127249479294,-1.8119812e-06,31300,0.13230918,-89.21431417927269,1.0332401,16.021576,9553303,-0.33702108,-100.68337,[-1.196 -1.171 -0.483 -0.711 -0.039],100,,1.6038325,252.40503,-51.011497
-101.49812,1.0099686,100.0,1.0110766,0.73975766,0.44269302,28.458279,98.51111,314,368.16,0.8156397,16861.533888101578,-3.8146972e-08,31400,0.071245976,-89.99516378053384,1.0079349,13.667539,9590119,-1.6015924,-101.58574,[-1.197 -1.164 -0.481 -0.706 -0.04 ],100,,1.3136494,190.19592,-46.82536
-98.87334,0.99790937,100.0,1.0213143,0.6737103,0.47469527,26.21745,98.46092,315,334.13,0.7209512,16912.470731258392,-3.6239624e-07,31500,0.08580818,-90.06197218124025,1.0127364,16.515484,9623532,1.0563821,-98.96151,[-1.198 -1.165 -0.482 -0.707 -0.043],100,,1.4479442,264.79776,-45.907066
-100.97574,1.0031605,100.0,1.0282739,0.7546341,0.4393506,28.839542,98.532776,316,373.44,0.63612914,16970.15366244316,-4.196167e-07,31600,0.100603424,-87.23901158600003,1.0186622,14.225949,9660876,-1.0193819,-101.08475,[-1.198 -1.166 -0.482 -0.705 -0.044],100,,1.4259821,204.9786,-44.01705
-99.83685,1.0033917,100.0,1.006087,0.7188214,0.45144963,25.720045,98.4939,317,358.57,0.82121634,17022.872154951096,1.4686584e-06,31700,0.049778797,-90.73732302021453,1.0041257,13.821451,9696733,0.033489387,-99.883804,[-1.197 -1.166 -0.484 -0.706 -0.044],100,,1.1928822,195.30325,-50.62439
-99.09088,1.0062221,100.0,1.0118371,0.7001292,0.46169376,29.49173,98.46976,318,348.47,0.7415087,17076.737416267395,2.670288e-07,31800,0.06812384,-92.38578570528884,1.007784,14.087153,9731580,0.8039041,-99.18906,[-1.198 -1.167 -0.485 -0.707 -0.042],100,,1.2712505,197.24142,-42.54342
-99.66706,0.9995655,100.0,1.0013828,0.76218736,0.42622548,23.669043,98.522446,319,380.89,0.9327886,17134.746369838715,-2.0217894e-06,31900,0.021829033,-90.94854453130748,1.0009283,13.331465,9769669,0.18178307,-99.672325,[-1.202 -1.169 -0.486 -0.708 -0.043],100,,1.0809183,180.59758,-43.847977
-99.581024,0.9950622,100.0,1.0576322,0.693551,0.47498158,24.309578,98.4738,320,340.42,0.59591556,17185.424097776413,2.2888183e-07,32000,0.14487052,-89.56423789952039,1.0348259,14.352749,9803711,0.44198585,-99.8456,[-1.202 -1.169 -0.486 -0.708 -0.043],100,,1.6569899,190.32645,-42.61575
-99.54045,0.99631876,100.0,1.011666,0.71743083,0.45377535,25.843199,98.489136,321,357.13,0.7415755,17239.828724861145,1.1444092e-06,32100,0.06375309,-91.2231015550084,1.0078849,14.516929,9839424,0.35585752,-99.63365,[-1.208 -1.168 -0.486 -0.705 -0.044],100,,1.2713103,210.51729,-46.590603
-98.85179,1.0025932,100.0,1.0156761,0.7409161,0.44348285,27.053776,98.49509,322,368.12,0.77136564,17294.895658254623,-7.6293946e-07,32200,0.07902563,-92.93404113885845,1.011223,13.47544,9876236,1.061076,-98.96657,[-1.207 -1.171 -0.486 -0.707 -0.042],100,,1.2851851,175.45277,-43.217197
-102.265205,0.99839646,100.0,1.0037979,0.7540184,0.4319696,29.880583,98.54924,323,376.45,0.869002,17351.882912158966,2.861023e-07,32300,0.03919916,-84.8454744071184,1.0025932,13.070459,9913881,-2.4042685,-102.30729,[-1.209 -1.172 -0.487 -0.707 -0.045],100,,1.1691097,167.95786,-45.155846
-99.24574,1.0015187,100.0,1.0114781,0.71342283,0.45556277,33.28252,98.47894,324,355.18,0.8270655,17405.778187274933,-1.6403199e-06,32400,0.06462272,-92.53352395935795,1.0074388,15.200044,9949399,0.6399745,-99.31711,[-1.208 -1.174 -0.487 -0.708 -0.046],100,,1.3476487,223.66249,-39.928406
-97.43103,0.99278533,100.0,1.0290892,0.701071,0.46622324,24.550198,98.428055,325,346.7,0.62601954,17459.3740298748,-1.0490418e-06,32500,0.109440155,-99.14751762181048,1.0182827,12.827762,9984069,2.5380435,-97.61517,[-1.205 -1.176 -0.486 -0.709 -0.048],100,,1.6213852,161.60037,-42.594513
-101.32754,0.99729896,100.0,1.0620443,0.755149,0.4474762,29.598671,98.52574,326,370.14,0.5837871,17516.79313158989,7.6293946e-07,32600,0.1488538,-87.77174324446139,1.0389342,14.225314,10021083,-1.3343341,-101.56299,[-1.203 -1.175 -0.486 -0.706 -0.048],100,,1.726914,197.50209,-44.659946
-100.85586,0.9927178,100.0,1.0294929,0.7563439,0.437673,37.682648,98.51268,327,374.59,0.69300705,17573.753948688507,-1.6975403e-06,32700,0.09696546,-91.27282856069085,1.0185035,12.667551,10058542,-0.9270149,-101.04738,[-1.198 -1.18  -0.487 -0.709 -0.05 ],100,,1.4390419,158.08003,-38.46926
-98.76865,1.0035559,100.0,1.0120045,0.710418,0.4574323,28.481447,98.45859,328,353.46,0.80038285,17626.6939163208,1.9073486e-08,32800,0.07215851,-95.68436779223467,1.008129,15.500023,10093888,1.1368747,-98.86259,[-1.205 -1.178 -0.488 -0.707 -0.048],100,,1.3623531,234.51501,-44.92213
-100.16007,1.0086654,100.0,1.016619,0.81335235,0.39660636,23.889744,98.564835,329,403.96,0.71297014,17688.28360390663,-1.5830993e-06,32900,0.08129541,-87.893303929061,1.0121158,11.605488,10134284,-0.25340405,-100.22691,[-1.204 -1.18  -0.487 -0.708 -0.051],100,,1.3483192,138.74368,-31.408215
-99.30491,1.0012498,100.0,1.0023283,0.7388766,0.43997332,32.468925,98.50134,330,369.12,0.8880782,17743.10488176346,-2.269745e-06,33000,0.029891996,-92.032205767722,1.0015054,14.078601,10171196,0.54779184,-99.32562,[-1.205 -1.179 -0.487 -0.709 -0.051],100,,1.1421839,200.39745,-44.325867
-100.281555,1.0133986,100.0,1.0341384,0.79790795,0.412958,21.793072,98.53082,331,394.39,0.65392643,17802.73253941536,1.5258789e-07,33100,0.11363772,-92.51977607542163,1.022757,12.737254,10210635,-0.3367566,-100.42738,[-1.205 -1.179 -0.486 -0.709 -0.05 ],100,,1.6745805,165.65732,-43.177406
-100.145134,1.0139966,100.0,1.0328302,0.72981703,0.4528724,22.315926,98.507935,332,361.02,0.7014524,17857.426197052002,-2.4604797e-06,33200,0.098375104,-88.82370745672371,1.0200924,11.845772,10246737,-0.21570624,-100.257065,[-1.202 -1.179 -0.487 -0.71  -0.049],100,,1.4703963,149.70816,-34.68013
-98.96894,0.99789405,100.0,1.0167285,0.7255044,0.45166495,27.350075,98.467834,333,360.35,0.7332969,17911.83650827408,-3.4332277e-07,33300,0.0826903,-95.88381686647271,1.0116948,14.273546,10282772,0.94605726,-99.072586,[-1.205 -1.178 -0.486 -0.709 -0.048],100,,1.5229487,204.79875,-42.293533
-101.88357,1.0036972,100.0,1.024935,0.7408069,0.44615442,28.726803,98.50899,334,366.93,0.6951306,17967.048500299454,6.67572e-07,33400,0.098620385,-90.08332786876477,1.0165646,13.022457,10319465,-1.9385564,-101.996445,[-1.203 -1.176 -0.486 -0.71  -0.05 ],100,,1.6533595,159.76877,-40.491077
-102.53313,0.99944234,100.0,1.0030172,0.75642484,0.4302027,28.580276,98.550156,335,377.8,0.87502736,18023.09596657753,2.0980835e-06,33500,0.032772887,-84.9769148516939,1.0020214,14.056113,10357245,-2.6737812,-102.58698,[-1.204 -1.177 -0.484 -0.71  -0.05 ],100,,1.1260017,195.63132,-49.59291
-100.281235,1.0149671,100.0,1.0366141,0.75847423,0.43817088,28.299345,98.53294,336,374.91,0.7024241,18081.12521624565,1.5640259e-06,33600,0.10779416,-87.5510512171189,1.0222546,14.979595,10394736,-0.32446468,-100.43283,[-1.206 -1.175 -0.485 -0.709 -0.051],100,,1.5229802,233.37148,-42.677612
