InitialReturnStd,ReturnStepMax,TimestepsSoFar,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,Iteration,MinD2w0t,Weights,EpLenMean,EmpiricalD2,J_sample_variance,StdIW,InitialBound,EpThisIter,MinIW,EpisodesSoFar,Bound,InitialReturnMin,MeanIW,TimeElapsed,InitialReturnMean,MaxD2w0t,EpRewMean,MeanD2w0t,MaxIW,ReturnMeanIW
12.617657,100.0,1426394,0.29306927,-42.906574,99.0,339,,[-0.754 -0.493 -0.269 -0.71  -0.089],47.19,1.0047829,169.2778,0.063433945,-369.88763,100,0.80464417,33900,-369.41577,-92.09245,0.98705626,4139.693862199783,-70.31319,1.0102475,-105.34426334433081,0.09461102,1.2605909,-69.41129
13.397292,100.0,1431013,0.29010978,-13.715637,99.0,340,,[-0.754 -0.489 -0.268 -0.709 -0.085],46.19,1.0049734,193.59401,0.067221604,-375.17358,100,0.8277646,34000,-374.77515,-93.221436,0.9894293,4152.762775659561,-70.63046,1.0090711,-105.00836246568389,0.09255329,1.1745791,-69.905235
13.373689,100.0,1435861,0.2964789,-28.03716,99.0,341,,[-0.751 -0.488 -0.269 -0.709 -0.085],48.48,1.0043441,194.63101,0.0678864,-372.13696,100,0.8075764,34100,-371.71893,-92.34939,0.98807704,4165.791565179825,-68.167595,1.0124923,-103.68654901546837,0.097148284,1.2579302,-67.391136
16.38595,100.0,1440691,0.29636666,-14.827539,99.0,342,,[-0.747 -0.485 -0.268 -0.71  -0.086],48.3,1.0057577,258.52164,0.05670083,-388.12573,100,0.7829018,34200,-387.3261,-94.28554,0.97747344,4178.129427433014,-68.65874,1.0186396,-103.22805710990419,0.09691065,1.1524148,-67.15229
12.305743,100.0,1445362,0.2918571,-39.568863,99.0,343,,[-0.751 -0.487 -0.269 -0.71  -0.08 ],46.71,1.0054361,168.40735,0.069984846,-368.17255,100,0.8104224,34300,-367.60422,-90.97433,0.9832235,4192.210907936096,-70.703674,1.0093949,-105.50946389556546,0.09368588,1.2530348,-69.68093
15.080086,100.0,1450226,0.29643288,-20.100399,99.00003,344,,[-0.754 -0.485 -0.271 -0.71  -0.078],48.64,1.000604,222.56181,0.021861153,-380.12958,100,0.94678587,34400,-380.05896,-91.64998,0.9988914,4206.119273662567,-68.74734,1.0013957,-104.0872978865624,0.09731287,1.0687088,-68.61254
14.056611,100.0,1455143,0.29812205,-14.550648,99.0,345,,[-0.753 -0.485 -0.27  -0.709 -0.077],49.17,1.0019579,207.72563,0.04923157,-392.6469,100,0.8918121,34500,-392.35495,-94.17339,0.98982155,4218.763845920563,-69.02113,1.0072346,-104.71166776990398,0.0984525,1.1080033,-68.44983
12.533615,100.0,1459646,0.28646466,-42.195618,99.0,346,,[-0.756 -0.484 -0.271 -0.71  -0.077],45.03,1.0016148,162.87964,0.040896766,-378.57697,100,0.8770214,34600,-378.3167,-94.87322,0.9944101,4232.005714178085,-71.347626,1.0044589,-105.1263000811013,0.090123564,1.0858543,-70.941414
16.070396,100.0,1464469,0.29558903,-19.664381,99.0,347,,[-0.751 -0.485 -0.271 -0.71  -0.075],48.23,1.0024229,250.89708,0.041514024,-390.53412,100,0.85287285,34700,-390.24994,-93.16008,0.99230814,4244.710430383682,-68.66175,1.0079768,-103.2229899119959,0.096577615,1.1340867,-68.08398
12.352334,100.0,1469454,0.30008408,-36.352173,99.0,348,,[-0.752 -0.486 -0.27  -0.711 -0.073],49.85,1.0028504,177.1858,0.046627738,-374.9798,100,0.8486375,34800,-374.6806,-90.49338,0.9893161,4257.347107887268,-68.78962,1.005274,-105.27424770700372,0.09985971,1.1083108,-68.20893
14.89522,100.0,1474265,0.29515865,-8.141111,99.0,349,,[-0.753 -0.485 -0.272 -0.71  -0.077],48.11,1.0019091,238.38805,0.042415254,-395.24847,100,0.86357665,34900,-395.00525,-93.18817,0.99215096,4270.798756361008,-69.70906,1.0056392,-104.31187133297436,0.096305564,1.1497875,-69.253395
14.76563,100.0,1479324,0.30185604,-2.2142525,99.0,350,,[-0.753 -0.487 -0.271 -0.71  -0.076],50.59,1.0015255,231.24722,0.034616657,-391.0089,100,0.907019,35000,-390.7528,-91.94663,0.99044764,4284.073694944382,-67.54245,1.0060463,-103.81941621878481,0.10127848,1.0970706,-67.045425
14.19595,100.0,1483856,0.28766015,-31.403221,99.0,351,,[-0.751 -0.487 -0.271 -0.71  -0.073],45.32,1.0053908,205.91937,0.06673754,-381.33752,100,0.8133072,35100,-380.90625,-93.31023,0.9891075,4297.533750295639,-71.25025,1.0111783,-104.80834317317859,0.09081887,1.223004,-70.42503
12.30518,100.0,1488520,0.2913695,-42.004513,99.0,352,,[-0.755 -0.487 -0.271 -0.707 -0.072],46.64,1.0033367,165.89021,0.05324227,-377.25632,100,0.8504548,35200,-376.76904,-91.65035,0.9859111,4310.983021259308,-71.06613,1.0116069,-105.56480895239851,0.093456805,1.1355081,-70.17886
12.596913,100.0,1492942,0.28425285,-45.43699,99.0,353,,[-0.753 -0.491 -0.272 -0.708 -0.072],44.22,1.001806,175.08743,0.037997164,-377.01068,100,0.86354804,35300,-376.7916,-90.40059,0.9921109,4323.391059875488,-71.906395,1.0049692,-104.83237797026459,0.088538006,1.0965744,-71.48846
14.229027,100.0,1497741,0.2948219,-22.055138,99.0,354,,[-0.753 -0.493 -0.273 -0.711 -0.072],47.99,1.0021541,217.41347,0.040147215,-388.14825,100,0.89868677,35400,-387.8971,-93.36344,0.99199563,4337.358141422272,-68.92888,1.0067819,-103.78076476251084,0.09606695,1.1242734,-68.44176
13.613359,100.0,1502636,0.29808182,-43.425987,99.0,355,,[-0.755 -0.492 -0.273 -0.709 -0.07 ],48.95,1.0056574,199.68533,0.06498423,-372.06567,100,0.8151658,35500,-371.56226,-94.188736,0.98336583,4350.981226682663,-69.28279,1.011139,-105.0074870881566,0.09819652,1.1929247,-68.276436
13.442691,100.0,1507124,0.28589603,-21.924011,99.0,356,,[-0.754 -0.493 -0.272 -0.706 -0.071],44.88,1.0004592,179.13715,0.015250816,-384.16272,100,0.9563994,35600,-384.1086,-92.78496,0.9989292,4363.740855693817,-70.066185,1.0013244,-103.52400175369867,0.08978002,1.045696,-69.95934
13.386222,100.0,1511837,0.2922931,-28.961834,99.0,357,,[-0.755 -0.492 -0.272 -0.706 -0.07 ],47.13,1.0006785,177.85046,0.019812308,-371.646,100,0.9238689,35700,-371.57288,-93.65239,0.99812126,4377.8839111328125,-68.26327,1.0020416,-102.71631959156022,0.094295084,1.0808203,-68.11848
12.120627,100.0,1516524,0.29254842,-46.79384,99.0,358,,[-0.752 -0.494 -0.271 -0.707 -0.069],46.87,1.007796,153.04756,0.081689246,-367.65308,100,0.7552842,35800,-366.99875,-92.46053,0.980215,4391.963170051575,-68.76469,1.0126004,-103.42627851134192,0.094088554,1.3240292,-67.48117
13.530872,100.0,1521248,0.2927201,-16.340633,99.0,359,,[-0.752 -0.494 -0.271 -0.703 -0.068],47.24,1.0011842,183.96707,0.027167747,-389.96692,100,0.8762696,35900,-389.7772,-92.66284,0.9935128,4405.946326255798,-70.02014,1.0043104,-104.648187300131,0.094552636,1.1053917,-69.64379
13.403388,100.0,1526010,0.2938512,-36.64121,99.0,360,,[-0.749 -0.494 -0.269 -0.704 -0.068],47.62,1.002887,185.85027,0.046443243,-374.66965,100,0.85827124,36000,-374.49802,-91.474915,0.99508524,4418.82541680336,-69.56537,1.0051469,-104.71220081496713,0.09533703,1.1353996,-69.20086
13.029245,100.0,1530436,0.28427562,-43.179092,99.0,361,,[-0.751 -0.494 -0.268 -0.703 -0.069],44.26,1.0012833,177.42136,0.034405086,-376.32257,100,0.88009876,36100,-376.11118,-94.45804,0.99394405,4431.813617229462,-72.353195,1.003907,-105.38185774728207,0.088592455,1.0708174,-71.990486
12.830609,100.0,1535099,0.29103413,-45.58926,99.0,362,,[-0.748 -0.494 -0.267 -0.703 -0.072],46.63,1.0014968,177.76299,0.040678445,-370.0308,100,0.8843608,36200,-369.86807,-96.07056,0.99505424,4444.3862290382385,-69.78557,1.0031216,-104.43584599009058,0.093339354,1.122315,-69.47468
11.622591,100.0,1540060,0.29945615,-42.158226,99.0,363,,[-0.746 -0.492 -0.267 -0.702 -0.073],49.61,1.0041198,144.93088,0.055184543,-364.51187,100,0.8509361,36300,-364.26544,-90.13873,0.9923192,4457.279558897018,-67.77725,1.0065275,-104.5552997114743,0.09938296,1.1494696,-67.263054
12.823017,100.0,1544999,0.29862952,-31.2303,99.00001,364,,[-0.746 -0.494 -0.266 -0.701 -0.072],49.39,1.0016227,170.49756,0.041741975,-371.0361,100,0.8811058,36400,-370.84915,-94.25509,0.99461466,4468.980463027954,-68.253204,1.0036057,-104.77165398994084,0.09886929,1.0936644,-67.90161
12.829284,100.0,1549559,0.28833196,-31.29398,99.00001,365,,[-0.743 -0.495 -0.265 -0.701 -0.074],45.6,1.0028843,171.1068,0.054786056,-372.74646,100,0.85424656,36500,-372.41742,-92.83253,0.9916519,4482.117089271545,-71.204,1.0069199,-105.39116484575796,0.09134123,1.1495377,-70.59755
13.143436,100.0,1554290,0.2933536,-18.88924,99.0,366,,[-0.74  -0.493 -0.265 -0.7   -0.077],47.31,1.0037816,197.2638,0.06521691,-378.19247,100,0.81482506,36600,-377.7495,-91.21706,0.9857435,4494.9362251758575,-70.46039,1.0081975,-105.48763064090923,0.09483346,1.2300608,-69.594826
13.895253,100.0,1559287,0.2999915,-25.693136,99.0,367,,[-0.742 -0.494 -0.266 -0.701 -0.083],49.97,1.0005233,194.70674,0.017884335,-379.79044,100,0.94192743,36700,-379.74316,-93.830894,0.9987712,4507.357358455658,-67.9949,1.0009817,-104.24746885613271,0.09996566,1.0467057,-67.901726
13.898649,100.0,1564038,0.29368445,-38.928642,99.0,368,,[-0.742 -0.494 -0.266 -0.7   -0.083],47.51,1.0023557,193.63046,0.042720616,-373.72635,100,0.8723193,36800,-373.4989,-92.536545,0.9945523,4520.160254240036,-69.75699,1.0085946,-104.68618382617814,0.09516261,1.1357721,-69.294235
13.051877,100.0,1568656,0.28967023,-44.460636,99.0,369,,[-0.737 -0.495 -0.263 -0.702 -0.083],46.18,1.000708,171.06412,0.025875555,-375.3012,100,0.9300243,36900,-375.19437,-93.07887,0.99764764,4533.649043798447,-70.758095,1.003316,-104.93339232344532,0.09240086,1.1013527,-70.55784
13.222808,100.0,1573597,0.29867327,-37.647907,99.0,370,,[-0.737 -0.493 -0.262 -0.701 -0.082],49.41,1.00136,177.27336,0.0319812,-379.02136,100,0.8911031,37000,-378.82214,-93.01604,0.99407834,4547.416673898697,-68.93408,1.0051115,-105.18394572556525,0.098901205,1.1287787,-68.55285
11.118044,100.0,1578684,0.30375093,-44.89119,99.0,371,,[-0.736 -0.492 -0.261 -0.701 -0.08 ],50.87,1.0145736,182.5319,0.105252296,-369.54645,100,0.6854915,37100,-368.6912,-91.145134,0.97189796,4561.671291589737,-67.376816,1.0292126,-104.8829224449068,0.10222849,1.2386202,-65.65369
13.324485,100.0,1583369,0.29210204,-36.73787,99.00003,372,,[-0.727 -0.49  -0.26  -0.703 -0.082],46.85,1.0056646,232.73247,0.063693546,-382.49435,100,0.8104877,37200,-382.05127,-91.95928,0.98240846,4575.780734300613,-70.2944,1.0111078,-104.64848410747123,0.09392208,1.193103,-69.38724
15.089666,100.0,1587926,0.28863385,-28.450699,99.0,373,,[-0.727 -0.488 -0.26  -0.704 -0.081],45.57,1.005305,249.63654,0.06793615,-376.08173,100,0.82098407,37300,-375.3854,-91.70657,0.97982514,4587.303286314011,-68.85239,1.0138206,-101.86328307622568,0.091400206,1.1899408,-67.61438
14.507298,100.0,1592578,0.29067948,-34.26743,99.0,374,,[-0.731 -0.485 -0.26  -0.7   -0.086],46.52,1.001323,211.72523,0.03251219,-385.52026,100,0.8969316,37400,-385.37628,-92.67153,0.9956525,4600.200218915939,-70.04638,1.0038203,-103.85019035700869,0.09310158,1.073715,-69.76344
12.9933815,100.0,1597732,0.30524737,-35.477905,99.0,375,,[-0.731 -0.487 -0.26  -0.701 -0.087],51.54,1.0096264,194.53894,0.097885765,-370.4503,100,0.7330849,37500,-369.66528,-94.44795,0.97571284,4612.671080589294,-67.06757,1.0202302,-104.43002110464323,0.103481,1.2110094,-65.590225
13.753272,100.0,1602530,0.29473722,-27.433907,99.0,376,,[-0.734 -0.49  -0.26  -0.701 -0.088],47.98,1.0012465,194.26416,0.029943168,-385.6419,100,0.9006346,37600,-385.48764,-92.121155,0.9952869,4626.742414236069,-68.90354,1.0034784,-103.50265291367563,0.09602715,1.1011782,-68.602394
15.511842,100.0,1607674,0.30393714,-14.144088,99.0,377,,[-0.736 -0.49  -0.261 -0.7   -0.086],51.44,1.0006832,251.13152,0.023818925,-390.18848,100,0.9324814,37700,-390.0714,-91.67357,0.99513966,4640.802429437637,-66.88467,1.0023947,-103.40443710916291,0.10292547,1.0696366,-66.65803
12.673667,100.0,1612541,0.29662824,-14.540711,99.000015,378,,[-0.735 -0.489 -0.26  -0.699 -0.086],48.67,1.0011426,170.04897,0.03267409,-389.6889,100,0.9071962,37800,-389.45856,-93.58764,0.9930283,4652.744514226913,-69.28217,1.0055461,-105.34137777427837,0.09740827,1.1182873,-68.85278
14.747342,100.0,1617334,0.29447117,-26.094992,99.00001,379,,[-0.735 -0.486 -0.259 -0.698 -0.088],47.93,1.0004176,220.38573,0.022897223,-385.09296,100,0.93673015,37900,-385.0292,-94.78918,0.99857455,4665.741358280182,-68.35457,1.0011436,-103.10600441635917,0.09588397,1.0602322,-68.237236
12.773733,100.0,1622100,0.29418153,-35.74002,99.0,380,,[-0.734 -0.486 -0.259 -0.698 -0.09 ],47.66,1.0052334,200.61829,0.070716135,-380.08667,100,0.788595,38000,-379.4471,-94.10432,0.98360986,4679.267102241516,-68.29114,1.0219188,-103.32952808612546,0.09548849,1.2313033,-67.247345
14.142055,100.0,1626820,0.2927321,-19.083897,99.00001,381,,[-0.726 -0.488 -0.258 -0.7   -0.09 ],47.2,1.0026975,213.24881,0.054486174,-376.4074,100,0.8215965,38100,-376.1775,-93.88219,0.9924389,4691.544583559036,-69.69195,1.0095028,-104.00604068667566,0.09451089,1.1576476,-69.24245
14.309917,100.0,1631438,0.28970248,-37.62058,99.000015,382,,[-0.731 -0.487 -0.258 -0.698 -0.091],46.18,1.0009295,206.86307,0.028512714,-377.47183,100,0.92334384,38200,-377.34836,-92.714066,0.99700767,4704.887655258179,-70.242485,1.0032043,-103.74638154064505,0.0924121,1.1148505,-70.01032
13.79228,100.0,1636237,0.2955712,-39.24503,99.00004,383,,[-0.733 -0.486 -0.258 -0.698 -0.091],47.99,1.0067204,216.37457,0.074613005,-370.1416,100,0.7933931,38300,-369.27332,-94.59501,0.9778285,4719.359820604324,-69.24051,1.0177827,-104.17987022130306,0.09630687,1.2167978,-67.81428
14.118754,100.0,1640993,0.29372913,-15.112027,99.0,384,,[-0.728 -0.49  -0.258 -0.702 -0.087],47.56,1.0027658,207.51419,0.04992057,-373.3062,100,0.82985294,38400,-373.071,-91.68389,0.99335986,4732.317111968994,-69.33684,1.007245,-104.01809092567412,0.0952342,1.1458021,-68.88937
13.88715,100.0,1645408,0.28400964,-27.013159,99.00001,385,,[-0.726 -0.488 -0.257 -0.703 -0.087],44.15,1.0022906,206.7756,0.049662963,-382.47574,100,0.8615575,38500,-382.23932,-93.44652,0.99333334,4745.342478513718,-71.94745,1.0054667,-104.78751969973452,0.08838662,1.1031307,-71.51453
12.292782,100.0,1650550,0.30404764,-33.389584,99.0,386,,[-0.728 -0.49  -0.257 -0.703 -0.087],51.42,1.0018235,160.84926,0.042737715,-370.68256,100,0.88291216,38600,-370.51135,-91.62574,0.99407357,4759.593573093414,-66.71318,1.0045884,-104.23400964476221,0.10294213,1.1508801,-66.37346
14.213296,100.0,1655529,0.2999566,-22.635303,99.00001,387,,[-0.727 -0.49  -0.257 -0.705 -0.088],49.79,1.0030597,207.05618,0.055594545,-387.40018,100,0.82551885,38700,-386.9607,-92.083466,0.9874325,4773.4522359371185,-67.69077,1.010619,-103.60577228019228,0.09975287,1.1861385,-66.86308
13.587061,100.0,1660366,0.29619366,-45.101543,99.0,388,,[-0.727 -0.491 -0.257 -0.704 -0.092],48.37,1.003899,201.08017,0.05362521,-375.3138,100,0.84344995,38800,-374.83734,-92.143486,0.98566407,4787.293174743652,-69.6606,1.0138978,-105.30065080812913,0.09693136,1.1374409,-68.81841
14.231041,100.0,1665190,0.29536712,-24.797874,99.0,389,,[-0.722 -0.494 -0.257 -0.706 -0.088],48.24,1.0009748,214.7884,0.033156592,-378.48587,100,0.875023,38900,-378.35004,-93.93121,0.99649006,4801.074980974197,-68.849335,1.0047618,-103.87700994420123,0.09651924,1.1618153,-68.63436
15.058342,100.0,1670135,0.29894477,-32.383297,99.0,390,,[-0.719 -0.495 -0.257 -0.708 -0.087],49.45,1.0020391,242.56067,0.04176271,-375.33926,100,0.8320417,39000,-375.04816,-90.346695,0.98924804,4814.072267532349,-67.115395,1.0071862,-102.45874682205559,0.09903955,1.1188921,-66.55017
13.445087,100.0,1675149,0.30073845,-37.37633,99.0,391,,[-0.72  -0.494 -0.256 -0.708 -0.088],50.14,1.002419,186.8077,0.047512215,-373.55423,100,0.80547476,39100,-373.26126,-91.44,0.9919446,4827.985532999039,-68.44994,1.0070586,-104.75914793209022,0.10040416,1.1129442,-67.94849
12.810434,100.0,1679947,0.2960244,-30.264322,99.0,392,,[-0.716 -0.497 -0.256 -0.711 -0.089],47.98,1.0092429,195.89153,0.09967459,-370.10852,100,0.73479295,39200,-369.06796,-90.47126,0.9703522,4840.883048772812,-68.566086,1.0165854,-103.7430944538402,0.096442714,1.2468296,-66.65647
14.227555,100.0,1684957,0.30048713,-31.984058,99.00001,393,,[-0.72  -0.497 -0.256 -0.71  -0.098],50.1,1.0013607,207.80403,0.0373104,-380.0666,100,0.89289165,39300,-379.87592,-90.30575,0.994716,4855.259567260742,-68.27108,1.0047897,-104.62591726757509,0.100276895,1.1119453,-67.91838
14.280621,100.0,1689973,0.30079108,-24.209846,99.0,394,,[-0.716 -0.497 -0.255 -0.71  -0.099],50.16,1.0017455,216.76385,0.040839978,-384.26422,100,0.89527154,39400,-384.01025,-93.199974,0.9904561,4869.746504306793,-67.52585,1.0043716,-103.37507286856594,0.10044002,1.1931865,-67.04057
12.554845,100.0,1695015,0.30185518,-41.91648,99.00001,395,,[-0.715 -0.497 -0.256 -0.709 -0.098],50.42,1.0048386,178.2377,0.053811453,-367.72028,100,0.84974927,39500,-367.27762,-92.61081,0.98502445,4882.1388301849365,-67.475044,1.0111575,-104.18158716285396,0.10108688,1.173719,-66.6243
13.580876,100.0,1699685,0.29159734,-35.538666,99.00002,396,,[-0.712 -0.494 -0.255 -0.708 -0.094],46.7,1.0036058,190.46014,0.05922223,-372.95654,100,0.81666565,39600,-372.51273,-94.159256,0.98770595,4894.679383993149,-69.573814,1.0089952,-104.02213794396371,0.09359418,1.2269514,-68.75388
14.917359,100.0,1704778,0.30248964,-14.175411,99.0,397,,[-0.711 -0.491 -0.254 -0.706 -0.098],50.93,1.0001291,221.7936,0.011646854,-386.6765,100,0.96150035,39700,-386.64352,-94.19358,0.99978983,4909.092218399048,-66.72975,1.0006176,-103.06978796818208,0.10186922,1.0368315,-66.67483
13.62772,100.0,1709305,0.28714243,-35.401493,99.00001,398,,[-0.71  -0.491 -0.253 -0.706 -0.098],45.27,1.0011146,183.22533,0.029358797,-383.13516,100,0.91783345,39800,-382.98538,-93.02669,0.9966497,4921.0186178684235,-70.93521,1.0030144,-104.40885565343119,0.09059921,1.1043355,-70.64978
12.881475,100.0,1713849,0.28806174,-42.11262,99.0,399,,[-0.71  -0.489 -0.252 -0.704 -0.097],45.44,1.0030987,168.05185,0.04895937,-371.8948,100,0.84321076,39900,-371.48975,-93.8275,0.9881814,4934.461136102676,-70.99371,1.0066751,-104.82705448513367,0.091074675,1.1661682,-70.21404
12.461934,100.0,1718353,0.28724194,-41.762463,99.0,400,,[-0.713 -0.489 -0.252 -0.706 -0.095],45.04,1.0060079,178.24818,0.07936324,-370.61276,100,0.79827976,40000,-369.9111,-91.81486,0.97948813,4947.199201107025,-70.36752,1.0133656,-103.87274782490745,0.09037483,1.2478906,-69.06583
13.362952,100.0,1723240,0.29767713,-24.6075,99.0,401,,[-0.718 -0.489 -0.251 -0.707 -0.092],48.87,1.0039998,210.08394,0.059973408,-385.49252,100,0.8208782,40100,-384.75018,-91.81741,0.97588235,4961.422110795975,-67.874,1.017024,-103.35422228935127,0.09797233,1.2609193,-66.518974
13.857267,100.0,1728179,0.29953066,-36.583363,99.00001,402,,[-0.718 -0.485 -0.25  -0.705 -0.089],49.39,1.0085953,185.48009,0.08437252,-377.45795,100,0.7365942,40200,-376.5741,-93.415245,0.97919744,4974.914503574371,-69.23406,1.01926,-105.10689785116855,0.099167705,1.2928636,-67.64341
14.267649,100.0,1732681,0.28715062,-31.976248,99.0,403,,[-0.722 -0.482 -0.248 -0.701 -0.093],45.02,1.004949,214.7179,0.052537303,-380.06094,100,0.82378715,40300,-379.32187,-92.86507,0.9787332,4987.737719535828,-70.424416,1.0127356,-103.53332835101799,0.09032891,1.1800821,-69.0572
15.165827,100.0,1737469,0.294614,-19.266277,99.0,404,,[-0.718 -0.483 -0.246 -0.703 -0.087],47.88,1.0018882,223.4397,0.03722017,-387.49384,100,0.9047781,40400,-387.25327,-94.19854,0.99481446,4999.602540969849,-68.27446,1.0055885,-102.6681475298616,0.095876046,1.1371856,-67.7793
13.443123,100.0,1742467,0.30038193,-34.420364,99.0,405,,[-0.718 -0.485 -0.244 -0.704 -0.086],49.98,1.0024257,192.50772,0.046652403,-378.9162,100,0.78120375,40500,-378.5387,-93.29994,0.98983014,5012.760117292404,-67.53394,1.0066977,-103.59972404449022,0.10010793,1.1025026,-66.87385
13.215329,100.0,1747259,0.29515624,-36.04872,99.000015,406,,[-0.715 -0.484 -0.243 -0.704 -0.09 ],47.92,1.0064276,163.85619,0.07910574,-372.68127,100,0.81371695,40600,-372.134,-92.51419,0.98790765,5024.9960923194885,-69.29856,1.012195,-104.22898062612776,0.096093066,1.2403121,-68.26902
14.782729,100.0,1752226,0.29938826,-27.135368,99.0,407,,[-0.717 -0.487 -0.243 -0.704 -0.09 ],49.67,1.0016916,213.34044,0.042008895,-384.56915,100,0.890732,40700,-384.35297,-93.49049,0.99491507,5037.960272073746,-67.83078,1.0041363,-103.63648394949212,0.099429004,1.092538,-67.43022
15.725815,100.0,1756695,0.28579217,-6.2216187,99.0,408,,[-0.718 -0.487 -0.243 -0.703 -0.093],44.69,1.0027267,237.33134,0.04818068,-393.20334,100,0.8602681,40800,-392.72046,-91.47034,0.98713297,5050.516690969467,-70.585266,1.0137353,-103.12823741015492,0.08953524,1.1338817,-69.63111
14.465461,100.0,1761567,0.29757312,-38.12148,99.0,409,,[-0.716 -0.487 -0.241 -0.702 -0.092],48.72,1.0063164,243.56406,0.06650715,-376.09525,100,0.76315314,40900,-375.40332,-93.05873,0.9780817,5062.691883087158,-68.36315,1.0203326,-103.39343738053536,0.097773984,1.1724724,-67.07851
13.75675,100.0,1766492,0.2988295,-19.795944,99.0,410,,[-0.723 -0.487 -0.243 -0.701 -0.097],49.25,1.0043893,208.24837,0.060902398,-379.53064,100,0.8147733,41000,-378.9905,-93.89152,0.9829217,5076.42537856102,-69.44338,1.0111704,-105.45325673928522,0.09877532,1.1831982,-68.39752
13.030284,100.0,1771284,0.2948691,-35.92747,99.0,411,,[-0.724 -0.49  -0.243 -0.704 -0.095],47.92,1.0029184,194.48936,0.053056017,-378.52084,100,0.79568005,41100,-378.09833,-94.65621,0.98726237,5089.662364244461,-68.43357,1.0082017,-103.32191065536095,0.09600183,1.1379329,-67.671036
14.421073,100.0,1775984,0.292109,-20.33275,99.0,412,,[-0.727 -0.486 -0.243 -0.701 -0.098],47.0,1.0021175,209.51825,0.04832606,-382.62256,100,0.8897924,41200,-382.42572,-93.909386,0.9952843,5102.193184137344,-69.26027,1.0056735,-103.26398976902112,0.09409163,1.2152694,-68.86543
15.13409,100.0,1780874,0.29737487,-18.59892,99.0,413,,[-0.728 -0.486 -0.242 -0.7   -0.1  ],48.9,1.0020053,230.52373,0.038400367,-392.53403,100,0.89262766,41300,-392.2159,-91.13017,0.9904217,5115.689936876297,-68.30335,1.0081862,-103.32060707738852,0.097910136,1.1786507,-67.69693
13.310855,100.0,1785892,0.30062833,-29.562025,99.0,414,,[-0.732 -0.486 -0.242 -0.701 -0.098],50.18,1.0010228,183.33762,0.029261416,-382.84018,100,0.89353347,41400,-382.7088,-94.05506,0.9954793,5128.446937799454,-68.38816,1.0030844,-104.79031586826278,0.10041255,1.0745155,-68.15044
14.289256,100.0,1790806,0.29793084,-6.0759535,99.0,415,,[-0.73  -0.485 -0.241 -0.701 -0.1  ],49.14,1.0015141,213.75409,0.039270464,-394.2733,100,0.87138,41500,-394.05853,-91.78601,0.9922993,5142.414383172989,-68.39157,1.0048032,-103.72415695544095,0.098357685,1.1132095,-67.987175
15.072414,100.0,1795604,0.2952915,0.03920746,99.0,416,,[-0.73  -0.484 -0.241 -0.701 -0.103],47.98,1.0040475,234.37263,0.06108902,-387.92773,100,0.79125726,41600,-387.3933,-92.4939,0.98498815,5155.418365955353,-69.48332,1.0087495,-104.31936769914613,0.096206486,1.1898715,-68.43703
14.772353,100.0,1800288,0.2916682,-21.388634,99.0,417,,[-0.729 -0.485 -0.24  -0.702 -0.107],46.84,1.0014516,211.9552,0.044186044,-384.1776,100,0.85300493,41700,-383.95294,-92.63018,0.9946342,5168.626758575439,-68.70376,1.0050703,-102.40926920679216,0.093773134,1.1317428,-68.27461
14.2856045,100.0,1804992,0.29212028,-19.06762,99.0,418,,[-0.727 -0.484 -0.238 -0.701 -0.108],47.04,1.001193,216.0528,0.030787075,-392.78406,100,0.89153093,41800,-392.55585,-92.935234,0.9925525,5182.406654834747,-69.646324,1.005057,-103.68321677638133,0.09414072,1.0793536,-69.23097
12.333129,100.0,1809828,0.29588494,-43.332382,99.0,419,,[-0.725 -0.485 -0.239 -0.702 -0.107],48.36,1.0023291,158.86986,0.045424312,-373.30902,100,0.8798151,41900,-373.06702,-93.368675,0.99400026,5196.276874065399,-69.33967,1.0045002,-104.93100405522189,0.09682231,1.1572078,-68.91258
12.6053505,100.0,1814780,0.29896143,-42.859055,99.00001,420,,[-0.723 -0.486 -0.239 -0.704 -0.104],49.52,1.0014347,165.75858,0.03251907,-377.2583,100,0.8815788,42000,-377.06448,-92.037445,0.99376327,5210.782972335815,-68.55321,1.0044265,-104.52441606995716,0.0991206,1.1484841,-68.20461
14.686035,100.0,1819591,0.29533362,-32.384003,99.0,421,,[-0.726 -0.485 -0.239 -0.704 -0.103],48.11,1.0022949,211.34822,0.04144908,-369.34625,100,0.8609361,42100,-369.09998,-91.90781,0.99362653,5224.66894698143,-68.44516,1.0055419,-103.1387480417407,0.09636531,1.133269,-67.95549
13.364265,100.0,1824423,0.29625753,-17.417141,99.0,422,,[-0.724 -0.484 -0.237 -0.702 -0.103],48.32,1.004424,198.94348,0.07052734,-373.96008,100,0.7940109,42200,-373.39056,-91.8197,0.9822803,5237.377586364746,-67.76991,1.0117284,-102.86282750722809,0.09689584,1.2651472,-66.75218
13.43225,100.0,1829334,0.29798648,-31.58664,99.0,423,,[-0.725 -0.481 -0.237 -0.699 -0.106],49.11,1.00214,196.19965,0.05256246,-374.96872,100,0.80041164,42300,-374.70807,-91.3024,0.9906473,5251.811297655106,-68.77853,1.004119,-104.36013947216274,0.09834422,1.1624395,-68.29469
