MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,TimeElapsed,StdIW,MeanIW,Weights,TimestepsSoFar,Bound,EpThisIter,EmpiricalD2,MaxD2w0t,ReturnStepMax,InitialReturnMean,InitialReturnStd,MinIW,EpLenMean,StdD2w0t,InitialReturnMax,InitialReturnMin,MaxIW,J_sample_variance,MeanD2w0t,Iteration,EpRewMean,InitialBound,EpisodesSoFar
,-73.80744,99.0,3859.9851450920105,0.06907478,0.98888755,[-0.551 -1.285 -0.837 -1.133 -0.224],1287869,-376.34207,100,1.0049057,1.0109104,100.0,-74.567924,15.231983,0.8052817,39.73,0.27094886,-33.770798,-94.47052,1.1678836,244.59758,0.079602785,340,-105.056399382437,-376.73755,34000
,-71.78861,99.0,3871.0453145504,0.12687126,0.9676436,[-0.556 -1.282 -0.835 -1.131 -0.225],1291836,-371.90204,100,1.0177652,1.029768,100.0,-74.310616,14.814914,0.6111696,39.67,0.27202684,-33.281193,-93.32266,1.3719792,235.05145,0.079854235,341,-104.74183752115415,-373.199,34100
,-73.844734,99.0,3883.3065659999847,0.05580735,0.98798436,[-0.564 -1.285 -0.838 -1.129 -0.232],1295727,-364.42834,100,1.0032392,1.0072504,100.0,-74.60599,15.237377,0.8103631,38.91,0.2684984,-34.171795,-94.73505,1.166015,260.1878,0.0779991,342,-104.57035562520858,-364.8196,34200
,-74.28044,99.00001,3895.59818983078,0.042955805,0.98983467,[-0.562 -1.281 -0.835 -1.127 -0.237],1299603,-373.5304,100,1.0030402,1.0066934,100.0,-74.992,14.629015,0.8281297,38.76,0.26791874,-26.692621,-93.79035,1.1088885,221.5434,0.07766386,343,-105.12447770067352,-373.8804,34300
,-72.78886,99.0,3907.2711811065674,0.07793261,0.9818013,[-0.56  -1.283 -0.834 -1.127 -0.231],1303437,-374.418,100,1.0063238,1.013262,100.0,-74.29078,16.595196,0.78941697,38.34,0.2672791,-18.12333,-95.780525,1.299791,275.46753,0.077026814,344,-103.71721449192638,-375.19186,34400
,-74.21088,99.00001,3918.4397954940796,0.04360429,0.9941331,[-0.554 -1.283 -0.83  -1.127 -0.227],1307507,-378.94595,100,1.0020676,1.0047618,100.0,-74.70346,15.307282,0.8469576,40.7,0.2737231,-30.388233,-97.025536,1.1286354,230.20782,0.08147867,345,-106.03121090667575,-379.24658,34500
,-72.0487,99.0,3930.151926279068,0.050924547,0.9902119,[-0.55  -1.281 -0.828 -1.127 -0.23 ],1311688,-362.5525,100,1.002936,1.0071707,100.0,-72.680115,16.184954,0.83796537,41.81,0.27732182,-37.046165,-94.42404,1.1525131,273.6647,0.08377172,346,-104.25818912238401,-362.89374,34600
,-71.740654,99.00001,3942.6952691078186,0.06581969,0.9824216,[-0.546 -1.278 -0.826 -1.125 -0.228],1315935,-378.53882,100,1.0046927,1.0083559,100.0,-72.95071,16.325756,0.8241509,42.47,0.27976826,-11.07537,-96.6579,1.1562482,282.66113,0.085238166,347,-105.06206675301617,-379.1409,34700
,-76.41318,99.0,3953.5403456687927,0.08507934,0.9867766,[-0.544 -1.277 -0.823 -1.125 -0.233],1319511,-367.12045,100,1.0085168,1.0154663,100.0,-77.43088,14.181203,0.7843287,35.76,0.25841036,-38.3396,-94.06994,1.2269773,233.2236,0.07171702,348,-105.51955037996576,-367.6445,34800
,-75.044815,99.0,3965.0026473999023,0.047388516,0.9928021,[-0.549 -1.276 -0.822 -1.122 -0.235],1323347,-381.52417,100,1.0019273,1.0052705,100.0,-75.64434,15.443269,0.8845675,38.36,0.26652828,-21.792603,-93.722084,1.1599319,240.95898,0.07683232,349,-105.31008870592899,-381.83453,34900
,-72.06592,99.0,3977.5698125362396,0.071887925,0.9792033,[-0.544 -1.277 -0.82  -1.122 -0.234],1327531,-372.26816,100,1.0073621,1.0156137,100.0,-73.31028,14.604338,0.7489091,41.84,0.2778681,-37.09286,-93.04113,1.1562963,255.16718,0.0839707,350,-105.30136392424663,-372.8847,35000
,-75.505684,99.0,3988.8992218971252,0.018690484,0.9977388,[-0.545 -1.276 -0.82  -1.124 -0.235],1331420,-377.75568,100,1.000514,1.0013525,100.0,-75.66997,15.07959,0.9300664,38.89,0.26793712,-31.041508,-96.0137,1.0638348,229.84549,0.07781479,351,-105.55502208324324,-377.8396,35100
,-73.1018,99.0,3999.027095556259,0.08103941,0.9837417,[-0.544 -1.277 -0.821 -1.125 -0.235],1335389,-378.7584,100,1.0080522,1.014872,100.0,-74.267914,16.091343,0.7431748,39.69,0.27113208,-29.093746,-93.23173,1.260628,289.80304,0.07961385,352,-104.2325407774311,-379.3722,35200
,-72.36309,99.0,4011.296452999115,0.040344905,0.99128217,[-0.547 -1.28  -0.822 -1.124 -0.234],1339559,-370.7843,100,1.0024539,1.0067083,100.0,-72.969955,15.276426,0.8804142,41.7,0.27690017,-40.085884,-95.84589,1.0991049,248.61221,0.08352244,353,-104.71460684027441,-371.15662,35300
,-72.61258,99.0,4022.952402114868,0.097048305,0.981554,[-0.552 -1.282 -0.825 -1.123 -0.233],1343611,-366.00864,100,1.0095139,1.0213845,100.0,-73.953316,14.901399,0.6860344,40.52,0.27378258,-34.276936,-94.79446,1.2704184,273.89316,0.08130053,354,-105.05871332073104,-366.75418,35400
,-74.38865,99.0,4034.6783118247986,0.06941036,0.9920019,[-0.543 -1.28  -0.823 -1.124 -0.231],1347600,-372.8838,100,1.003822,1.007008,100.0,-75.07871,15.324809,0.8069427,39.89,0.27139682,-34.7567,-94.4899,1.1787847,239.72318,0.07991163,355,-105.9227832754942,-373.26535,35500
,-71.22445,99.0,4046.830935239792,0.056123737,0.98951274,[-0.545 -1.282 -0.824 -1.124 -0.235],1351896,-365.10562,100,1.0036907,1.0074542,100.0,-71.9235,15.127928,0.7989961,42.96,0.28068554,-41.802853,-94.974495,1.1221088,242.93182,0.08605238,356,-104.55032748644406,-365.54767,35600
,-74.75983,99.0,4057.809937477112,0.055623744,0.98970735,[-0.54  -1.283 -0.823 -1.126 -0.239],1355801,-377.8521,100,1.0033026,1.0069712,100.0,-75.468956,15.071143,0.8321377,39.05,0.26873827,-13.585622,-95.5157,1.1651635,250.23904,0.07822231,357,-105.7549500078639,-378.25186,35700
,-77.07729,99.0,4070.054144859314,0.030183265,0.9981606,[-0.544 -1.286 -0.826 -1.127 -0.236],1359545,-381.15286,100,1.0008553,1.0017473,100.0,-77.30342,13.779975,0.91560274,37.44,0.26334792,-28.20252,-94.9991,1.111438,180.86954,0.07492199,358,-106.59097385640136,-381.27277,35800
,-74.67433,99.0,4082.5645999908447,0.037796482,0.99231327,[-0.544 -1.287 -0.826 -1.128 -0.236],1363388,-370.03992,100,1.0016522,1.0062909,100.0,-75.13713,14.792099,0.8866544,38.43,0.26657796,-42.392906,-93.535515,1.1028556,238.24756,0.07691908,359,-104.78947178882873,-370.3521,35900
,-73.78276,99.00001,4094.0705354213715,0.062322684,0.981162,[-0.539 -1.288 -0.825 -1.129 -0.234],1367236,-381.141,100,1.0048698,1.009505,100.0,-75.114716,17.185673,0.8429959,38.48,0.26744735,-21.580269,-95.025345,1.2285166,303.95505,0.0772272,360,-104.12785193247639,-381.83017,36000
,-72.70926,99.0,4105.761815547943,0.09533664,0.9788156,[-0.537 -1.289 -0.822 -1.13  -0.228],1371163,-370.20123,100,1.0096942,1.0159526,100.0,-74.27068,14.788645,0.76641035,39.27,0.27017552,-33.787888,-94.27185,1.3302075,256.93353,0.07887589,361,-104.47955046250674,-371.0053,36100
,-72.469086,99.0,4116.758400917053,0.07676807,0.9735051,[-0.537 -1.289 -0.82  -1.128 -0.224],1375057,-367.68402,100,1.0062217,1.0147622,100.0,-74.29049,16.122719,0.7909119,38.94,0.26928884,-28.872473,-95.67837,1.2471129,280.04187,0.078257695,362,-104.14948954745803,-368.71918,36200
,-70.9762,99.0,4128.704277515411,0.08213186,0.97439235,[-0.535 -1.284 -0.815 -1.125 -0.219],1379237,-366.9304,100,1.0066777,1.0131044,100.0,-72.67826,15.650024,0.74155295,41.8,0.27804685,-37.187805,-94.14228,1.16572,282.94183,0.08398158,363,-104.44266216561738,-367.89322,36300
,-69.030685,99.0,4141.207911491394,0.0811618,0.9694131,[-0.539 -1.286 -0.819 -1.125 -0.226],1383573,-375.65216,100,1.0118084,1.019298,100.0,-71.151535,15.690949,0.7689569,43.36,0.28290728,-22.67548,-95.2648,1.2681711,285.94522,0.08717672,364,-103.64420035595431,-376.80475,36400
,-75.06711,99.0,4153.08394575119,0.062112395,0.9894491,[-0.544 -1.285 -0.82  -1.121 -0.219],1387432,-369.83093,100,1.0041075,1.0121536,100.0,-75.78283,14.492506,0.8040348,38.59,0.26742512,-38.996788,-93.79277,1.2417686,247.93849,0.07733828,365,-105.7149166578458,-370.2115,36500
,-75.45957,99.00001,4163.8288695812225,0.028214244,0.9972274,[-0.539 -1.285 -0.817 -1.124 -0.218],1391335,-377.111,100,1.0010616,1.0023006,100.0,-75.680664,15.134532,0.91607004,39.03,0.26842204,-34.182556,-94.70265,1.0866233,230.6332,0.078104004,366,-105.71254893837607,-377.2231,36600
,-71.63857,99.0,4174.960531711578,0.10011031,0.9795345,[-0.537 -1.284 -0.816 -1.124 -0.22 ],1395444,-368.329,100,1.0105406,1.019242,100.0,-73.14699,16.571543,0.74171436,41.09,0.27576086,-32.21413,-96.65288,1.2749023,307.51352,0.082516834,367,-104.12963905341059,-369.13043,36700
,-73.37331,99.0,4186.70521402359,0.065916196,0.9869714,[-0.542 -1.288 -0.819 -1.123 -0.217],1399454,-378.8553,100,1.0047048,1.0109954,100.0,-74.1791,15.169713,0.809324,40.1,0.2721901,-25.978588,-95.5609,1.2045842,255.58282,0.08037187,368,-104.88402393471257,-379.2834,36800
,-72.661156,99.0,4198.604274988174,0.05390546,0.98690826,[-0.548 -1.285 -0.82  -1.12  -0.217],1403514,-375.83768,100,1.0040187,1.0080355,100.0,-73.6171,14.444623,0.878452,40.6,0.2736846,-32.878822,-93.13145,1.2069665,215.4179,0.08136,369,-104.83646394861833,-376.4,36900
,-75.78273,99.0,4209.567014694214,0.082129635,0.98975044,[-0.543 -1.283 -0.818 -1.119 -0.213],1407393,-387.96222,100,1.0056244,1.0099521,100.0,-76.61631,14.364235,0.7558913,38.79,0.26803547,-18.126593,-94.390656,1.2131624,231.08594,0.07773234,370,-106.89580421796585,-388.41183,37000
,-76.07496,99.00001,4219.985184669495,0.050796285,0.987683,[-0.548 -1.286 -0.82  -1.119 -0.214],1411101,-371.6969,100,1.0031853,1.0084206,100.0,-76.86561,14.019464,0.8292347,37.08,0.26266235,-33.504196,-93.67624,1.1418711,215.89435,0.07433968,371,-105.76256078017968,-372.08057,37100
,-71.10928,99.0,4231.8463571071625,0.057143383,0.98613006,[-0.554 -1.285 -0.823 -1.118 -0.216],1415280,-377.78928,100,1.0044554,1.0082986,100.0,-72.06422,16.002514,0.8425008,41.79,0.27747256,-26.910053,-93.56637,1.1172242,271.35074,0.083797246,372,-103.63413281137372,-378.2544,37200
,-73.85838,99.0,4242.226583003998,0.049239375,0.9911872,[-0.552 -1.287 -0.821 -1.119 -0.22 ],1419267,-372.3938,100,1.0024624,1.0089641,100.0,-74.574814,16.038801,0.84419745,39.87,0.27135935,-36.570503,-94.27307,1.1899076,260.64978,0.079878904,373,-105.10305554710303,-372.76147,37300
,-75.10395,99.00001,4253.60791683197,0.071534954,0.9863046,[-0.545 -1.291 -0.82  -1.12  -0.219],1422973,-373.8058,100,1.0045959,1.0074482,100.0,-76.30794,14.816677,0.7934232,37.06,0.26274243,-33.338127,-93.84218,1.1929587,220.18393,0.0743407,374,-104.98586000710762,-374.49457,37400
,-74.592705,99.0,4265.6978261470795,0.02402644,0.9966986,[-0.542 -1.293 -0.818 -1.121 -0.223],1426908,-371.42255,100,1.0009205,1.0019635,100.0,-74.811935,15.198551,0.93220615,39.35,0.26940313,-27.414305,-95.40151,1.0773845,235.03426,0.07874059,375,-105.07272835138303,-371.54657,37500
,-71.80533,99.0,4276.993215560913,0.05525329,0.9842239,[-0.54  -1.293 -0.818 -1.122 -0.22 ],1431045,-369.72934,100,1.0039892,1.0106363,100.0,-72.9962,14.809426,0.79739076,41.37,0.2761894,-35.93842,-94.45815,1.1670974,222.18224,0.0829534,376,-104.54460887232848,-370.4651,37600
,-73.35332,99.00001,4288.372642040253,0.11324656,0.975885,[-0.536 -1.298 -0.819 -1.124 -0.216],1435000,-374.47852,100,1.0131398,1.0235531,100.0,-75.20995,13.773129,0.7086813,39.55,0.2711756,-34.54896,-93.45234,1.3404999,229.34381,0.07947426,377,-105.85202459314459,-375.4552,37700
,-72.66111,99.0,4300.4788646698,0.0634788,0.9872961,[-0.532 -1.293 -0.817 -1.125 -0.219],1439049,-372.63013,100,1.0048643,1.0158709,100.0,-73.59943,14.93534,0.7908108,40.49,0.27349028,-38.486,-94.74194,1.1774869,241.21382,0.08118279,378,-104.73181629742545,-373.17386,37800
,-73.024284,99.0,4311.77264881134,0.043582916,0.9953483,[-0.525 -1.291 -0.813 -1.126 -0.22 ],1443225,-370.6236,100,1.0019718,1.0037733,100.0,-73.29139,14.862698,0.87796116,41.76,0.276871,-32.614883,-94.145775,1.1105933,236.13727,0.08358046,379,-105.18632105277077,-370.76025,37900
,-72.55761,99.0,4323.824756860733,0.09905612,0.975772,[-0.522 -1.291 -0.812 -1.127 -0.223],1447290,-369.26672,100,1.0108697,1.0179613,100.0,-74.18217,14.325782,0.7228171,40.65,0.2744225,-33.79907,-92.8569,1.2904828,275.09647,0.08163697,380,-105.4585727591465,-370.16562,38000
,-74.46426,99.0,4336.211899280548,0.057235863,0.99087906,[-0.517 -1.292 -0.814 -1.13  -0.22 ],1451287,-377.5225,100,1.00319,1.0052916,100.0,-75.02927,15.3083,0.82225984,39.97,0.27159068,-30.76405,-94.621704,1.0974498,246.25136,0.08005511,381,-105.86720955016666,-377.81216,38100
,-75.64748,99.0,4347.529936790466,0.041742895,0.99672276,[-0.516 -1.293 -0.815 -1.131 -0.224],1455160,-377.33807,100,1.0019561,1.003175,100.0,-75.959305,13.940635,0.89312935,38.73,0.26753905,-34.460026,-94.016335,1.1167955,195.33508,0.077522546,382,-106.05168287031083,-377.50177,38200
,-70.13021,99.00003,4359.482845783234,0.12519044,0.96595263,[-0.517 -1.294 -0.814 -1.131 -0.225],1459459,-380.7313,100,1.0177404,1.0317767,100.0,-72.26818,16.352747,0.64749604,42.99,0.28174204,-23.724731,-94.77079,1.3008945,368.06097,0.08640871,383,-104.34920063059172,-381.90472,38300
,-73.55659,99.0,4371.137606143951,0.04471366,0.9882889,[-0.507 -1.294 -0.813 -1.135 -0.227],1463342,-376.01993,100,1.0020622,1.0070177,100.0,-74.3138,16.724197,0.78678703,38.83,0.2680353,-22.42362,-96.01511,1.1541029,292.52927,0.077778146,384,-103.8590650725834,-376.4834,38400
,-69.093956,99.0,4384.253514289856,0.03449327,0.9961225,[-0.505 -1.299 -0.815 -1.138 -0.228],1467845,-376.93478,100,1.0010027,1.0025884,100.0,-69.39822,16.749641,0.9047068,45.03,0.28646296,-17.501518,-95.423035,1.118326,285.31573,0.090122834,385,-102.4889319608141,-377.1303,38500
,-73.44604,99.0,4396.170571804047,0.029682929,0.99857044,[-0.502 -1.298 -0.813 -1.137 -0.229],1471943,-380.74313,100,1.0009358,1.001664,100.0,-73.58248,15.959124,0.9240516,40.98,0.27439818,-25.258654,-94.283485,1.1136402,254.1483,0.081989475,386,-104.6834454164295,-380.81183,38600
,-73.77061,99.0,4406.534644365311,0.05499524,0.9872925,[-0.503 -1.299 -0.813 -1.137 -0.229],1475990,-369.39978,100,1.0035045,1.0089818,100.0,-74.690765,15.188144,0.7959173,40.47,0.27348477,-31.680481,-94.1088,1.1778672,245.61307,0.08115825,387,-105.55808326463756,-369.90573,38700
,-72.30317,99.00001,4418.532753229141,0.09060143,0.97397625,[-0.497 -1.296 -0.808 -1.137 -0.228],1480078,-369.11417,100,1.0098224,1.0169199,100.0,-74.053,14.638916,0.75153744,40.88,0.27528706,-28.553236,-94.965195,1.3016891,258.64523,0.08214539,388,-105.59219744933692,-370.03644,38800
,-73.918976,99.0,4429.898492574692,0.06461618,0.9839035,[-0.492 -1.3   -0.809 -1.142 -0.223],1483918,-380.64664,100,1.004184,1.0123782,100.0,-75.02898,15.950832,0.8129571,38.4,0.26696718,-25.028786,-96.19393,1.2639787,264.51398,0.07700092,389,-104.29595380738233,-381.21918,38900
,-73.111374,99.000015,4442.314097642899,0.042467147,0.98898685,[-0.488 -1.303 -0.808 -1.142 -0.221],1488134,-367.0351,100,1.0028099,1.0055267,100.0,-73.72096,13.995906,0.8529956,42.16,0.27838683,-46.49194,-93.210365,1.1136274,222.26143,0.084476076,390,-105.96567891978383,-367.34515,39000
,-74.249245,99.0,4453.298420906067,0.044031207,0.992235,[-0.489 -1.305 -0.811 -1.142 -0.217],1492109,-367.26175,100,1.0020645,1.0050257,100.0,-74.68582,13.950933,0.8443995,39.75,0.27084586,-40.806183,-95.1232,1.1413476,213.25146,0.07959427,391,-105.64739917340967,-367.4867,39100
,-73.2897,99.0,4463.989365339279,0.07155969,0.9780374,[-0.49  -1.305 -0.811 -1.144 -0.217],1495936,-381.34412,100,1.0058298,1.0148387,100.0,-75.08516,16.591927,0.7356744,38.27,0.2669575,-26.98978,-95.577866,1.2948083,276.55148,0.07685297,392,-104.33991597323346,-382.3145,39200
,-73.94049,99.0,4476.046180725098,0.011325835,0.9993814,[-0.49  -1.311 -0.813 -1.149 -0.215],1499967,-374.85358,100,1.0001366,1.0002328,100.0,-73.96745,15.296046,0.9662344,40.31,0.272268,-31.650452,-96.3763,1.0350196,239.42863,0.08062522,393,-104.7664192326935,-374.86853,39300
,-73.30816,99.0,4487.1647772789,0.06397746,0.98368967,[-0.49  -1.311 -0.813 -1.148 -0.214],1503889,-375.37216,100,1.0046215,1.0100821,100.0,-74.50134,14.794837,0.8084307,39.22,0.2696122,-18.937235,-94.50245,1.2728518,236.68622,0.07865775,394,-104.81499849706725,-376.0438,39400
,-76.80104,99.0,4497.636414527893,0.044763546,0.99529034,[-0.494 -1.315 -0.815 -1.15  -0.219],1507480,-375.15698,100,1.0019612,1.003592,100.0,-77.15015,14.586301,0.8710068,35.91,0.25840697,-39.678226,-95.48885,1.0992166,225.37895,0.07188166,395,-105.25524658306074,-375.3368,39500
,-73.41486,99.0,4508.716039657593,0.04781037,0.99525565,[-0.497 -1.315 -0.815 -1.149 -0.223],1511615,-375.14407,100,1.0020516,1.0040016,100.0,-73.80569,16.062916,0.8624446,41.35,0.2757313,-33.88275,-96.58758,1.1655192,264.31476,0.08278879,396,-105.17263628540748,-375.34814,39600
,-74.65127,99.0,4520.280408382416,0.06292192,0.9863683,[-0.495 -1.316 -0.815 -1.152 -0.22 ],1515425,-366.12784,100,1.0048239,1.0100343,100.0,-75.587326,16.067915,0.8198487,38.1,0.26591572,-33.282066,-95.21112,1.1845769,281.3571,0.076372765,397,-104.83851422960056,-366.68347,39700
,-72.95103,99.00002,4531.994804620743,0.0939514,0.96864,[-0.489 -1.313 -0.812 -1.151 -0.217],1519412,-378.79108,100,1.0091178,1.0218918,100.0,-75.03503,14.150024,0.7392727,39.87,0.2721016,-29.083187,-95.38379,1.2978084,262.06287,0.08009821,398,-105.8494480533707,-380.1393,39800
,-74.58416,99.0,4543.06089091301,0.062381774,0.98558486,[-0.48  -1.309 -0.807 -1.152 -0.22 ],1523230,-378.45972,100,1.004087,1.0086138,100.0,-75.61638,15.235969,0.7840668,38.18,0.26623118,-32.012974,-93.73156,1.1247271,240.77972,0.076549225,399,-104.98898658759039,-378.99908,39900
,-73.33859,99.0,4555.223914146423,0.04776609,0.9909358,[-0.481 -1.31  -0.806 -1.153 -0.225],1527203,-378.6971,100,1.0029377,1.0085225,100.0,-73.8529,16.775732,0.8646625,39.73,0.27080116,-28.272226,-94.83131,1.166861,307.6473,0.07956411,400,-103.77631410326447,-378.95718,40000
,-74.54297,99.0,4566.807025194168,0.10081418,0.979857,[-0.486 -1.311 -0.807 -1.153 -0.223],1530930,-369.6829,100,1.0124838,1.0219116,100.0,-76.077126,15.901709,0.7338855,37.27,0.26370007,-26.963295,-95.75593,1.2570764,297.43646,0.07483513,401,-104.60194898357453,-370.5058,40100
,-74.63272,99.0,4579.6810619831085,0.06783984,0.9809168,[-0.48  -1.31  -0.806 -1.156 -0.222],1534705,-380.9195,100,1.0063711,1.0123174,100.0,-75.87338,14.897661,0.78825843,37.75,0.26507184,-27.014797,-94.93346,1.1638767,258.56766,0.07575033,402,-105.07774511177135,-381.5266,40200
,-73.38367,99.0,4590.628001213074,0.064509615,0.9804049,[-0.48  -1.311 -0.807 -1.159 -0.221],1538594,-376.20596,100,1.0049323,1.0153697,100.0,-74.73953,14.081686,0.7979808,38.89,0.26887834,-37.745476,-94.61171,1.1705651,217.64697,0.07808334,403,-104.91775743039025,-376.90915,40300
,-70.81782,99.0,4603.011791706085,0.10130414,0.9754497,[-0.475 -1.309 -0.802 -1.159 -0.221],1542709,-371.85306,100,1.0083208,1.0139644,100.0,-72.57702,15.695926,0.7047136,41.15,0.2760865,-27.36853,-94.72283,1.2949814,268.15872,0.08267837,404,-103.60839174880853,-372.82227,40400
,-72.1832,99.0,4614.742697715759,0.031823833,0.9927486,[-0.476 -1.309 -0.799 -1.159 -0.225],1546920,-379.6328,100,1.0015705,1.0032134,100.0,-72.62723,16.804075,0.8906104,42.11,0.27806395,-25.254261,-95.44564,1.1065651,295.16473,0.084325075,405,-104.05751468203093,-379.85657,40500
,-74.049416,99.000015,4626.567930221558,0.051270284,0.987312,[-0.476 -1.307 -0.799 -1.157 -0.226],1550880,-371.20523,100,1.0035625,1.0070794,100.0,-74.97465,14.571237,0.84744,39.6,0.27071813,-32.583023,-94.88774,1.1474195,219.85498,0.07939252,406,-105.54921139731488,-371.70926,40600
,-75.63302,99.00002,4638.338765144348,0.04121696,0.9955433,[-0.478 -1.311 -0.802 -1.158 -0.221],1554704,-372.50375,100,1.0014598,1.0041069,100.0,-75.98582,14.252943,0.8863473,38.24,0.2659503,-39.12534,-95.6306,1.1089265,204.8967,0.07653253,407,-105.64688090845674,-372.72043,40700
,-70.910934,99.0,4650.273562908173,0.05905607,0.9888347,[-0.481 -1.311 -0.803 -1.159 -0.22 ],1558830,-375.37793,100,1.004325,1.0091983,100.0,-71.87339,16.498608,0.823498,41.26,0.27601027,-21.435173,-94.64296,1.1648792,267.05167,0.08277284,408,-102.96777096372183,-375.84274,40800
,-73.29309,99.0,4661.644944429398,0.06284271,0.97332805,[-0.478 -1.309 -0.798 -1.157 -0.222],1562779,-366.828,100,1.0059783,1.0182662,100.0,-74.917145,15.262808,0.80673796,39.49,0.27081713,-33.71953,-95.10406,1.2369372,273.57944,0.07930543,409,-105.27152627722202,-367.71802,40900
,-71.481445,99.0,4673.504613161087,0.09666788,0.9732272,[-0.484 -1.303 -0.797 -1.154 -0.217],1566836,-371.87637,100,1.0099075,1.0168511,100.0,-73.38243,15.00526,0.6678082,40.57,0.2743054,-36.878227,-94.34164,1.2490398,252.6496,0.08151132,410,-104.21396858905592,-372.95685,41000
,-71.58818,99.0,4685.507765054703,0.081696846,0.980022,[-0.487 -1.303 -0.798 -1.151 -0.222],1570962,-371.74365,100,1.0093964,1.0206939,100.0,-72.95925,15.790399,0.75796366,41.26,0.27608755,-36.750523,-94.696434,1.2322558,305.27936,0.082796946,411,-104.09979923337661,-372.5337,41100
,-72.949486,99.0,4697.855870485306,0.07265422,0.9841725,[-0.481 -1.301 -0.796 -1.153 -0.22 ],1574972,-378.57367,100,1.0057611,1.0140979,100.0,-74.01625,15.296206,0.74322903,40.1,0.2723925,-31.003323,-94.680565,1.1843812,264.84628,0.08043277,412,-104.4646748897168,-379.12054,41200
,-71.52078,99.0,4708.767669677734,0.063417025,0.98730075,[-0.487 -1.3   -0.798 -1.15  -0.22 ],1579148,-377.0881,100,1.0039842,1.0069255,100.0,-72.489944,15.912927,0.8707682,41.76,0.27740228,-17.131886,-96.25946,1.1644706,260.33902,0.08373963,413,-104.20272372194438,-377.59424,41300
,-74.2347,99.0,4720.646301031113,0.029934814,0.99714404,[-0.487 -1.3   -0.795 -1.15  -0.217],1583093,-375.894,100,1.0009502,1.0019871,100.0,-74.48,14.969396,0.88901675,39.45,0.26975662,-30.118013,-95.30966,1.0947976,226.67316,0.07895152,414,-104.91779689057577,-376.02246,41400
,-72.59114,99.00001,4733.054165840149,0.058986925,0.9863075,[-0.485 -1.3   -0.794 -1.15  -0.218],1587121,-371.91437,100,1.0036051,1.0092002,100.0,-73.49742,15.476222,0.83759624,40.28,0.27281815,-28.133726,-94.963455,1.1645693,256.4397,0.080753684,415,-104.04380104253329,-372.3858,41500
,-72.046295,99.0,4746.221072912216,0.061204296,0.9868204,[-0.482 -1.305 -0.794 -1.152 -0.216],1591279,-375.17456,100,1.0046579,1.0103085,100.0,-72.94755,16.401222,0.8150905,41.58,0.27669156,-30.367981,-94.978615,1.157765,293.5301,0.08332803,416,-104.08305909848136,-375.73044,41600
,-75.60318,99.0,4757.352550268173,0.03095503,0.9953478,[-0.475 -1.304 -0.791 -1.154 -0.215],1594957,-375.9787,100,1.001236,1.0032759,100.0,-75.976006,14.407073,0.87653375,36.78,0.26126423,-35.838505,-95.35774,1.0871885,213.35963,0.07361734,417,-104.64802065039663,-376.22125,41700
,-75.51549,99.0,4768.670520782471,0.05562423,0.99132013,[-0.479 -1.306 -0.794 -1.154 -0.215],1598836,-383.47473,100,1.0030996,1.0072354,100.0,-76.11156,15.073101,0.8233061,38.79,0.26783442,-23.833874,-95.83932,1.183565,251.48196,0.07767272,418,-106.0531002622382,-383.84363,41800
,-69.497765,99.0,4782.223943710327,0.14189073,0.9513069,[-0.485 -1.307 -0.796 -1.154 -0.214],1603080,-366.88956,100,1.0207412,1.0393069,100.0,-72.65915,14.885857,0.6668476,42.44,0.28099746,-36.040222,-95.647934,1.6344163,288.86423,0.08557642,419,-105.00159468173108,-368.6426,41900
,-73.694824,99.0,4793.963551044464,0.06015138,0.9840014,[-0.482 -1.304 -0.795 -1.157 -0.216],1606887,-367.8604,100,1.0051137,1.0097119,100.0,-74.86505,15.243034,0.8315263,38.07,0.26606587,-34.040806,-94.78934,1.1532618,244.13512,0.07638407,420,-104.02442304559595,-368.48923,42000
,-72.698814,99.0,4806.806658744812,0.037339516,0.9937778,[-0.481 -1.306 -0.797 -1.158 -0.211],1610882,-370.32672,100,1.0017581,1.005261,100.0,-73.10255,16.08987,0.88938415,39.95,0.27137148,-38.218212,-96.15422,1.1326399,274.74707,0.079966046,421,-103.30961339980031,-370.5714,42100
,-75.04662,99.0,4817.662993192673,0.05064724,0.98753405,[-0.477 -1.305 -0.796 -1.158 -0.212],1614615,-369.04932,100,1.0030552,1.0087237,100.0,-75.96292,14.710537,0.83994794,37.33,0.2634965,-36.82527,-94.765854,1.1196218,225.91142,0.07484356,422,-105.04843005872533,-369.5871,42200
,-73.40046,99.00001,4829.4353494644165,0.04325194,0.99236053,[-0.481 -1.308 -0.8   -1.158 -0.21 ],1618607,-370.3358,100,1.0020072,1.0058873,100.0,-73.907585,15.00059,0.86074084,39.92,0.27130547,-26.00171,-95.49001,1.132461,234.37769,0.07991748,423,-104.51904254709511,-370.6422,42300
,-73.143196,99.00001,4841.447169303894,0.053764805,0.99067634,[-0.476 -1.308 -0.799 -1.159 -0.207],1622693,-372.3511,100,1.0024765,1.0058007,100.0,-73.91935,14.41796,0.8339746,40.86,0.2744872,-38.929436,-93.53227,1.1710011,212.09875,0.081882566,424,-105.23752703904613,-372.80774,42400
