J_sample_variance,MinIW,InitialReturnMin,Bound,InitialReturnStd,MaxIW,Weights,InitialBound,MeanD2w0t,Iteration,EpisodesSoFar,InitialReturnMean,EmpiricalD2,EpRewMean,TimeElapsed,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinD2w0t,MaxD2w0t,ReturnStepMax,EpThisIter,ReturnMeanIW,TimestepsSoFar,StdIW,StdD2w0t,MeanIW
711.6911,0.58961564,-22.345284,-164.83286,15.906366,1.7328352,[-0.715 -0.41  -0.3   -0.811  0.273],-167.40565,0.09429234,340,34000,1.9836425e-06,1.025468,-105.47409577169525,4099.070444822311,94.47328,46.6,47.739784,,1.0635035,100.0,100,158.17807,1365318,0.16108839,0.2941338,1.039525
452.9942,0.7527821,-21.749382,-134.3571,14.92739,1.3538485,[-0.722 -0.407 -0.293 -0.806  0.269],-135.22505,0.08665236,341,34100,4.272461e-06,1.0058467,-106.72960752515921,4111.511031866074,94.056526,43.18,38.239204,,1.0239472,100.0,100,172.45894,1369636,0.08632022,0.28184572,1.01032
750.03796,0.5594977,-18.71389,-130.70325,14.437016,1.6142324,[-0.711 -0.41  -0.292 -0.81   0.264],-133.28682,0.08420662,342,34200,2.2888183e-07,1.0297045,-106.67472473048053,4124.346770763397,93.8714,41.6,43.164284,,1.0610723,100.0,100,184.29214,1373796,0.17531092,0.2795404,1.0376328
467.2787,0.7582642,-22.660736,-161.98642,17.216192,1.4166114,[-0.695 -0.406 -0.293 -0.81   0.26 ],-163.4096,0.09574078,343,34300,7.2479247e-07,1.0094789,-105.91381764870658,4137.752485513687,94.54236,47.52,37.627357,,1.035415,100.0,100,151.9754,1378548,0.09899176,0.29543188,1.0240328
495.66153,0.7770266,-23.141373,-156.97922,15.9248705,1.2768178,[-0.696 -0.414 -0.298 -0.812  0.264],-157.72563,0.0901268,344,34400,2.2888185e-06,1.0072474,-105.36047150641738,4149.749156236649,94.306885,44.9,36.01732,,1.0172325,100.0,100,161.67474,1383038,0.08397861,0.28693086,1.0087867
659.49646,0.7861762,-23.303116,-166.29184,17.397821,1.5760322,[-0.699 -0.416 -0.295 -0.812  0.262],-167.65666,0.09451395,345,34500,-1.9836425e-06,1.0103515,-105.0053720837186,4163.048573255539,94.525024,46.93,44.318176,,1.036514,100.0,100,153.25787,1387731,0.112390995,0.2936757,1.0210972
351.80835,0.76133096,-19.917389,-138.14142,15.664704,1.2464111,[-0.705 -0.408 -0.29  -0.808  0.262],-138.93564,0.085130155,346,34600,3.7384034e-06,1.0051764,-106.05270224574997,4174.620326042175,93.99634,42.39,44.80607,,1.0163889,100.0,100,175.28717,1391970,0.07319835,0.27969497,1.0131555
520.7089,0.778708,-21.820007,-146.27249,15.641408,1.5689105,[-0.703 -0.41  -0.293 -0.807  0.257],-147.57275,0.0893329,347,34700,1.6021728e-06,1.0108207,-105.46575541791428,4187.086418390274,94.24395,44.35,52.50435,,1.0276407,100.0,100,166.09048,1396405,0.12503152,0.28635648,1.0204573
406.3353,0.8365165,-22.45665,-151.39848,16.045435,1.3127978,[-0.705 -0.413 -0.294 -0.81   0.267],-152.31996,0.091339774,348,34800,-8.392334e-07,1.0058837,-105.05094466149082,4198.610909461975,94.38035,45.48,34.40917,,1.0148888,100.0,100,158.98277,1400953,0.065883696,0.28874832,1.0124979
359.21063,0.8138795,-25.207603,-167.30983,15.489561,1.3329151,[-0.702 -0.414 -0.289 -0.812  0.264],-167.88492,0.099103615,349,34900,2.7465821e-06,1.0056713,-104.65871834579903,4212.086585760117,94.7611,49.38,34.258293,,1.018318,100.0,100,142.48848,1405891,0.08276838,0.2993848,1.0099925
419.57816,0.8261116,-24.273834,-167.71878,16.656881,1.4385747,[-0.701 -0.409 -0.287 -0.812  0.262],-168.3375,0.094687834,350,35000,6.1035155e-07,1.0041,-105.00215356423809,4223.978279829025,94.55076,47.2,40.60502,,1.0122232,100.0,100,151.07706,1410611,0.067964226,0.29328436,1.0077239
635.1995,0.6974225,-24.592407,-150.94962,16.262371,1.5733407,[-0.697 -0.411 -0.285 -0.815  0.265],-152.74274,0.09131713,351,35100,3.3187866e-06,1.0155979,-105.01953481614088,4237.020142555237,94.35518,45.22,37.554478,,1.0442057,100.0,100,162.31229,1415133,0.12899576,0.2895982,1.0227677
380.82074,0.7937039,-24.18013,-161.7753,15.148102,1.2753525,[-0.695 -0.417 -0.281 -0.821  0.269],-163.0643,0.093400255,352,35200,8.277893e-06,1.0088186,-104.8801489530411,4250.495661020279,94.4832,46.44,42.843605,,1.0251571,100.0,100,155.82861,1419777,0.0819243,0.2918976,1.0168358
443.7155,0.70377123,-21.319794,-142.01462,15.899401,1.3865826,[-0.695 -0.415 -0.277 -0.82   0.261],-143.13937,0.08732423,353,35300,5.1879883e-06,1.0075891,-105.48311495255237,4262.642308950424,94.14015,43.41,36.78937,,1.0295565,100.0,100,170.11664,1424118,0.093866244,0.28321442,1.0172846
462.8199,0.7240838,-23.568283,-153.93468,15.81133,1.489465,[-0.689 -0.412 -0.272 -0.819  0.255],-155.15538,0.09263334,354,35400,-3.8146972e-08,1.0104347,-105.32408431801792,4275.793855667114,94.42769,46.07,50.42649,,1.0463926,100.0,100,157.59026,1428725,0.10646179,0.29077244,1.01768
538.57104,0.62871486,-22.963135,-159.60562,14.65436,1.5916586,[-0.703 -0.409 -0.274 -0.815  0.25 ],-162.89955,0.092799984,355,35500,1.5258789e-07,1.0210674,-105.19497676825331,4288.883333444595,94.416336,45.9,38.530308,,1.0652335,100.0,100,161.74863,1433315,0.14035194,0.2919098,1.0463384
593.01733,0.7053092,-21.909103,-155.89203,15.281759,1.6289002,[-0.725 -0.407 -0.274 -0.814  0.25 ],-157.18758,0.09410905,356,35600,-1.5640259e-06,1.0120056,-105.90458678684254,4301.990203142166,94.46355,46.69,34.49185,,1.0411097,100.0,100,156.11212,1437984,0.13777411,0.29323977,1.0197893
1142.581,0.46256396,-20.290237,-131.54874,14.716274,1.7105143,[-0.728 -0.398 -0.274 -0.807  0.251],-136.13951,0.08644246,357,35700,8.773804e-07,1.0361924,-105.70627180549609,4313.776193857193,93.99737,42.26,42.365906,,1.0894837,100.0,100,183.61148,1442210,0.18990272,0.2845481,1.0593814
416.70337,0.7199689,-23.939743,-162.44043,16.237942,1.442323,[-0.733 -0.389 -0.267 -0.801  0.235],-163.62344,0.09407035,358,35800,2.861023e-06,1.0081984,-105.35488436361408,4327.979551315308,94.493805,46.76,48.48278,,1.0294774,100.0,100,154.17633,1446886,0.08787761,0.2928791,1.020389
1131.7367,0.6709615,-24.106735,-160.36101,16.161587,2.8940802,[-0.737 -0.386 -0.265 -0.805  0.234],-162.97154,0.09645,359,35900,1.5640259e-06,1.0229607,-105.22309106560279,4341.5721135139465,94.56114,47.41,35.454086,,1.084223,100.0,100,154.99355,1451627,0.2285902,0.29804683,1.0442023
540.1605,0.72109735,-25.345863,-190.76707,16.286823,1.7219223,[-0.725 -0.38  -0.26  -0.799  0.238],-191.93726,0.10821996,360,36000,-2.4032593e-06,1.0105922,-104.06400341456745,4355.800588130951,95.12352,53.69,34.151073,,1.0313215,100.0,100,128.24532,1456996,0.1303896,0.31203246,1.0241047
345.77982,0.8570719,-22.155525,-155.02733,16.659365,1.2539515,[-0.719 -0.381 -0.255 -0.804  0.235],-155.62029,0.09405691,361,36100,4.234314e-06,1.0040823,-105.07280894776865,4370.588120698929,94.5212,46.92,36.84256,,1.0163708,100.0,100,152.09703,1461688,0.058010787,0.29228598,1.0096802
506.3412,0.80105627,-22.596825,-151.9068,15.532203,1.3732353,[-0.727 -0.376 -0.254 -0.8    0.233],-153.80325,0.09303506,362,36200,-5.340576e-07,1.0168722,-105.45458782701115,4383.9030566215515,94.42694,46.12,37.518982,,1.0438192,100.0,100,158.9029,1466300,0.11424536,0.2918768,1.0277642
323.43323,0.8496537,-24.396423,-172.05838,16.113306,1.1923311,[-0.728 -0.383 -0.252 -0.803  0.232],-172.4739,0.10026629,363,36300,-4.653931e-06,1.0035377,-104.95728340686942,4397.810924291611,94.804245,50.03,35.30727,,1.0098315,100.0,100,139.67905,1471303,0.059503812,0.30069453,1.00791
403.56238,0.8260741,-23.165344,-153.97467,16.644253,1.3634003,[-0.732 -0.381 -0.25  -0.801  0.236],-154.88199,0.0910533,364,36400,-2.670288e-06,1.0043913,-104.34731770070474,4411.211576938629,94.4032,45.4,37.533947,,1.0195296,100.0,100,157.92886,1475843,0.06879834,0.2881341,1.0124422
768.4964,0.6405709,-21.365562,-142.1382,15.396088,1.8144286,[-0.722 -0.383 -0.249 -0.803  0.232],-144.7387,0.08866604,365,36500,,1.020972,-104.12403066178575,4423.0916204452515,94.23351,43.69,33.786663,,1.0669702,100.0,100,169.86125,1480212,0.16192566,0.28657752,1.04124
773.77295,0.7441453,-23.65297,-165.9687,16.027811,1.5756615,[-0.723 -0.375 -0.244 -0.8    0.22 ],-168.04666,0.09943385,366,36600,2.7465821e-06,1.0236402,-104.34564698765713,4437.311881065369,94.752266,49.13,51.64296,,1.0503362,100.0,100,145.76155,1485125,0.16722336,0.3012405,1.0363642
400.8963,0.7478272,-24.806664,-166.8417,16.887255,1.3445568,[-0.721 -0.381 -0.239 -0.802  0.223],-167.5422,0.09589124,367,36700,-2.3651123e-06,1.0067282,-103.80140389866365,4450.895597934723,94.65321,47.76,53.38922,,1.0153,100.0,100,147.22314,1489901,0.07885703,0.29507336,1.0089471
396.65405,0.77963996,-24.005219,-172.73547,17.251026,1.2853148,[-0.721 -0.38  -0.236 -0.799  0.221],-173.58624,0.09853998,368,36800,2.0217894e-06,1.0078851,-104.3698156892307,4462.553687334061,94.742615,49.03,32.554585,,1.0181509,100.0,100,142.91748,1494804,0.08311246,0.29884768,1.0117488
357.87378,0.83825547,-24.624153,-172.98494,18.181787,1.212097,[-0.719 -0.381 -0.236 -0.804  0.221],-173.39626,0.09790127,369,36900,3.4332277e-07,1.0042529,-103.54003393222851,4476.703205108643,94.759155,48.83,39.078224,,1.0085368,100.0,100,141.90361,1499687,0.06784748,0.29758564,1.0084088
380.74866,0.86036,-24.985779,-176.32988,18.446959,1.2311419,[-0.72  -0.382 -0.235 -0.803  0.216],-176.9222,0.09740727,370,37000,-1.9454956e-06,1.0043287,-103.62262118381592,4490.039727926254,94.73306,48.57,54.565193,,1.0108243,100.0,100,143.16551,1504544,0.062327795,0.2969648,1.0090281
342.95285,0.8042159,-23.42363,-163.70245,16.9882,1.2479078,[-0.72  -0.384 -0.235 -0.803  0.222],-164.6227,0.09503662,371,37100,-5.9509275e-06,1.0068494,-104.22303006790798,4502.233466863632,94.59313,47.3,47.766823,,1.0195528,100.0,100,150.14331,1509274,0.06935246,0.2940165,1.0160419
401.77548,0.84286016,-25.061516,-185.22975,17.24933,1.2615473,[-0.721 -0.381 -0.235 -0.799  0.215],-185.6604,0.100537375,372,37200,3.0517577e-07,1.0032434,-105.00561663464447,4515.433486938477,94.81318,50.16,46.985855,,1.010945,100.0,100,138.8574,1514290,0.061964665,0.30107465,1.0064875
424.81363,0.85723877,-23.25042,-165.61894,17.816837,1.2516422,[-0.722 -0.382 -0.235 -0.8    0.22 ],-166.29257,0.095248945,373,37300,-2.8991699e-06,1.0045546,-105.09163016213807,4528.876101493835,94.571365,47.46,39.858765,,1.0146554,100.0,100,149.46452,1519036,0.06310574,0.29412025,1.0090361
376.3782,0.7671767,-24.177055,-176.4818,16.526571,1.3864179,[-0.724 -0.379 -0.233 -0.801  0.223],-177.29938,0.10129799,374,37400,1.6403199e-06,1.0092459,-104.85541115437204,4541.493458986282,94.8399,50.41,35.660046,,1.0193812,100.0,100,139.18565,1524077,0.09789911,0.3025124,1.0175978
515.73773,0.68944156,-23.311981,-166.24992,16.414618,1.9251918,[-0.72  -0.375 -0.234 -0.799  0.223],-168.61115,0.09656453,375,37500,-8.2015995e-06,1.0158118,-104.23507386139778,4555.007491111755,94.64325,47.85,40.280247,,1.0487304,100.0,100,150.24907,1528862,0.13275573,0.2968634,1.0334646
303.39667,0.87907714,-23.862724,-174.43994,16.54837,1.1694236,[-0.737 -0.376 -0.236 -0.8    0.221],-174.69788,0.09951229,376,37600,2.0599366e-06,1.0021428,-104.46354036328506,4569.529626369476,94.795395,49.69,45.291286,,1.0045688,100.0,100,139.89554,1533831,0.04428563,0.29955703,1.0041661
347.48083,0.76932454,-27.02137,-188.0842,17.309288,1.2813156,[-0.737 -0.377 -0.235 -0.8    0.224],-188.57837,0.10643469,377,37700,-1.8692017e-06,1.0045841,-102.90975119283681,4583.41241145134,95.121,53.06,44.140957,,1.0137211,100.0,100,127.22805,1539137,0.06944932,0.30890507,1.0068631
441.2386,0.7515222,-24.864136,-178.58725,17.179886,1.4638803,[-0.741 -0.377 -0.233 -0.801  0.226],-179.87965,0.10182911,378,37800,-5.722046e-07,1.0105302,-103.52512934843072,4597.005833387375,94.902435,50.53,40.66005,,1.0267515,100.0,100,137.55127,1544190,0.109991536,0.3037171,1.0262715
450.72952,0.7944838,-23.95092,-158.30223,16.274832,1.2978208,[-0.745 -0.377 -0.232 -0.806  0.23 ],-159.1988,0.09056167,379,37900,8.773804e-07,1.006172,-104.02365218268295,4610.569925069809,94.38698,45.1,41.6311,,1.0176846,100.0,100,159.2783,1548700,0.08159006,0.28762087,1.0110351
650.93567,0.6660901,-23.367386,-162.33466,16.189137,1.7435186,[-0.744 -0.38  -0.231 -0.808  0.237],-164.90381,0.09554592,380,38000,3.4332277e-07,1.0216595,-104.54985259879867,4623.475587844849,94.56711,47.17,47.518406,,1.0655155,100.0,100,154.13663,1553417,0.16141382,0.29605368,1.0453466
367.6631,0.82600695,-26.29139,-191.13904,17.491255,1.2755418,[-0.734 -0.376 -0.226 -0.811  0.245],-191.4436,0.105820246,381,38100,-6.790161e-06,1.0028644,-103.68689715561915,4637.741761207581,95.07321,52.81,41.46289,,1.0066634,100.0,100,128.17307,1558698,0.06642677,0.30792984,1.0067277
293.56464,0.8485018,-20.4553,-137.52353,15.483442,1.2033168,[-0.737 -0.376 -0.227 -0.812  0.25 ],-137.75877,0.08469004,382,38200,4.53949e-06,1.0021219,-104.72815170228034,4650.11784362793,94.04715,42.29,39.405327,,1.0060823,100.0,100,172.82388,1562927,0.047892615,0.27861676,1.0028479
346.20044,0.86364883,-25.378654,-179.3629,17.225266,1.2051553,[-0.74  -0.378 -0.228 -0.813  0.251],-179.82024,0.09998439,383,38300,1.9073486e-06,1.0028834,-103.78131647621632,4662.932505130768,94.8396,49.89,37.897343,,1.0130138,100.0,100,138.37865,1567916,0.049085386,0.30033156,1.0069513
315.51733,0.80502945,-25.023132,-167.7212,15.659912,1.2892241,[-0.739 -0.383 -0.23  -0.815  0.25 ],-168.76642,0.095697366,384,38400,-5.264282e-06,1.0053384,-104.61150051189713,4675.425372362137,94.610115,47.66,38.10405,,1.0200493,100.0,100,149.44987,1572682,0.06512022,0.29481804,1.0152203
397.97675,0.882678,-25.240425,-165.36963,16.560217,1.252169,[-0.749 -0.382 -0.234 -0.812  0.246],-165.78122,0.09489215,385,38500,-1.9836425e-06,1.0033412,-103.71723254022157,4688.843111276627,94.618195,47.34,46.560814,,1.0093498,100.0,100,148.42593,1577416,0.060133994,0.29342875,1.0070138
478.72592,0.73633236,-23.515266,-162.71008,16.30353,1.3853797,[-0.745 -0.383 -0.232 -0.81   0.246],-163.9962,0.092112705,386,38600,-1.4495849e-06,1.0126598,-103.9844004709741,4701.394271373749,94.458206,45.79,38.816803,,1.0291717,100.0,100,156.95322,1581995,0.109467804,0.29011223,1.0169759
566.5363,0.7069538,-24.159721,-171.73657,17.350359,1.5056095,[-0.753 -0.385 -0.232 -0.809  0.251],-173.27635,0.098464124,387,38700,-6.4849854e-07,1.0125815,-102.96260009493943,4715.713297843933,94.77936,48.79,50.593414,,1.0304261,100.0,100,143.57281,1586874,0.12276358,0.29945052,1.0227509
395.70007,0.7736657,-25.14518,-177.33928,15.385272,1.4245458,[-0.754 -0.388 -0.232 -0.815  0.259],-178.42464,0.102145545,388,38800,5.645752e-06,1.0091935,-104.81017058670106,4729.941039562225,94.87769,50.85,35.391853,,1.021609,100.0,100,137.9214,1591959,0.09288265,0.30358467,1.0178994
474.50723,0.6176429,-22.504509,-156.86952,16.577728,1.4737628,[-0.763 -0.391 -0.233 -0.814  0.263],-158.69669,0.091732316,389,38900,3.890991e-06,1.013911,-103.33181151553526,4742.192880630493,94.45094,45.43,44.444008,,1.044877,100.0,100,158.70158,1596502,0.1213382,0.290186,1.0266105
611.05963,0.6936566,-25.396454,-169.25989,16.411362,1.4100502,[-0.761 -0.396 -0.232 -0.823  0.265],-171.62721,0.09740762,390,39000,6.3323973e-06,1.0149819,-103.14440227366103,4755.963071107864,94.7166,48.16,44.20853,,1.0562409,100.0,100,147.86841,1601318,0.118391775,0.29838344,1.0340916
427.79825,0.74263597,-26.392204,-173.02942,17.604834,1.3360882,[-0.746 -0.395 -0.227 -0.821  0.264],-173.90126,0.09866681,391,39100,1.0681152e-06,1.0095406,-103.44189142245828,4768.997752428055,94.78563,49.09,37.60817,,1.0191675,100.0,100,141.57669,1606227,0.09837239,0.29903927,1.0174388
625.70605,0.67050445,-26.969719,-182.84984,15.827013,1.683063,[-0.742 -0.391 -0.225 -0.823  0.259],-185.32321,0.10090008,392,39200,-3.5858154e-06,1.0182443,-104.676227623634,4783.132840633392,94.80544,49.91,38.86714,,1.052817,100.0,100,144.15889,1611218,0.14525163,0.3030231,1.0421431
339.30225,0.7620157,-23.695267,-163.05527,16.988607,1.2113528,[-0.746 -0.39  -0.226 -0.816  0.267],-163.66307,0.095294684,393,39300,5.340576e-07,1.0054305,-104.0312861188936,4796.541411399841,94.6179,47.48,37.065914,,1.0129131,100.0,100,148.55179,1615966,0.07792338,0.2942046,1.0121908
694.3809,0.7050189,-24.435562,-169.44206,17.238596,1.7930285,[-0.741 -0.39  -0.227 -0.815  0.261],-171.64432,0.09881057,394,39400,1.8310546e-06,1.0192584,-104.28860616128375,4809.295049905777,94.72763,48.82,38.98046,,1.0530686,100.0,100,146.91878,1620848,0.15483843,0.30040485,1.0393456
466.05997,0.8386311,-30.316086,-195.34058,17.392868,1.3485218,[-0.74  -0.383 -0.226 -0.812  0.271],-196.23221,0.10872093,395,39500,-1.6021728e-06,1.0078363,-102.78157529651298,4824.6794855594635,95.19891,54.08,38.46026,,1.0199621,100.0,100,124.57719,1626256,0.092480965,0.31219634,1.0170354
415.87476,0.86737907,-22.234375,-156.72906,15.846124,1.3903681,[-0.737 -0.381 -0.223 -0.807  0.273],-157.67639,0.08890088,396,39600,4.9591063e-06,1.0055752,-104.53528644937828,4837.115490198135,94.28271,44.32,41.352684,,1.0176499,100.0,100,163.39307,1630688,0.07317988,0.2850623,1.0147371
397.4499,0.715833,-24.903885,-173.47858,16.298544,1.3632876,[-0.747 -0.382 -0.225 -0.806  0.276],-174.91316,0.099204004,397,39700,-6.2561035e-06,1.0114763,-103.25881863243207,4850.10860824585,94.806755,49.25,42.54601,,1.0282544,100.0,100,142.29205,1635613,0.1051825,0.30011305,1.0229088
329.12482,0.86973476,-26.366043,-174.68433,16.51134,1.1935421,[-0.756 -0.382 -0.225 -0.807  0.268],-175.0183,0.100860626,398,39800,2.0980835e-06,1.0027698,-104.0077993930919,4864.272267103195,94.86697,50.33,34.532707,,1.0087618,100.0,100,137.46085,1640646,0.054131888,0.30147466,1.0060645
418.71255,0.84268343,-24.49076,-175.4067,16.866327,1.360682,[-0.754 -0.386 -0.227 -0.807  0.268],-176.16106,0.09959037,399,39900,-1.6021728e-06,1.0060272,-103.72421026977754,4878.6381483078,94.81674,49.59,37.840782,,1.0215808,100.0,100,140.12022,1645605,0.07823278,0.30014876,1.0119911
316.09595,0.7927134,-23.721733,-173.3039,15.721163,1.200089,[-0.748 -0.386 -0.224 -0.811  0.272],-173.66217,0.099382795,400,40000,2.2888185e-06,1.0034907,-103.57040151493193,4892.851057767868,94.82208,49.58,30.794918,,1.0113832,100.0,100,139.71335,1650563,0.06688348,0.29955736,1.0084848
643.16437,0.7207984,-26.184235,-166.27206,15.4484825,1.6639824,[-0.745 -0.391 -0.224 -0.814  0.273],-168.19533,0.10019874,401,40100,1.2969971e-06,1.0202068,-104.13286710091583,4907.040555715561,94.796005,49.54,32.12821,,1.0427096,100.0,100,143.89145,1655517,0.14928961,0.30215237,1.0291765
447.2962,0.74590933,-23.612686,-163.12103,15.117753,1.4253871,[-0.74  -0.394 -0.221 -0.812  0.281],-164.44476,0.09531439,402,40200,-1.4495849e-06,1.0107712,-104.53278437783688,4920.01469039917,94.58281,47.33,37.249405,,1.028971,100.0,100,151.5279,1660250,0.10850807,0.29477903,1.0222756
505.11374,0.6814327,-25.921432,-175.9013,16.901243,1.3135493,[-0.735 -0.394 -0.217 -0.817  0.275],-177.10817,0.1010774,403,40300,6.4849854e-07,1.0101682,-102.0247431802663,4934.184149265289,94.9377,50.23,34.600792,,1.0275997,100.0,100,137.02643,1665273,0.10231788,0.30246815,1.016625
903.14276,0.7142437,-27.35479,-169.7078,16.726759,2.4829988,[-0.729 -0.398 -0.214 -0.818  0.269],-172.41193,0.10051597,404,40400,1.7929077e-06,1.0270008,-104.59955715071347,4948.105295181274,94.779724,49.57,38.914745,,1.0775647,100.0,100,144.95157,1670230,0.21934782,0.30302283,1.0476398
344.05185,0.8063313,-28.060753,-187.84702,16.960161,1.2904252,[-0.737 -0.394 -0.213 -0.808  0.274],-188.59937,0.10493698,405,40500,2.2888185e-06,1.006366,-102.23819518474544,4963.846989870071,95.09034,52.3,42.804108,,1.0144405,100.0,100,129.18198,1675460,0.07769712,0.30702552,1.0128525
711.48035,0.6790795,-27.791527,-181.099,16.977438,1.7496529,[-0.728 -0.396 -0.215 -0.809  0.277],-183.27538,0.10372365,406,40600,3.5095215e-06,1.0203918,-103.72117473142737,4977.5530688762665,94.946014,51.17,41.529312,,1.0489186,100.0,100,137.82404,1680577,0.18595578,0.3072135,1.0468181
499.72174,0.5990494,-27.354034,-171.0564,15.313775,1.4003727,[-0.725 -0.397 -0.212 -0.813  0.289],-172.48982,0.1009908,407,40700,1.2969971e-06,1.0154462,-103.819997506317,4991.597996234894,94.85384,50.08,34.610695,,1.037632,100.0,100,140.52719,1685585,0.13144606,0.3027054,1.0230535
455.50717,0.8237823,-20.891106,-160.04033,17.417572,1.28965,[-0.729 -0.405 -0.214 -0.816  0.295],-161.03194,0.091005,408,40800,-5.340576e-06,1.0064089,-103.66783804805,5005.466219186783,94.42312,45.3,49.610573,,1.0155909,100.0,100,157.55977,1690115,0.07262195,0.2883187,1.0115557
445.3326,0.68478346,-26.068878,-163.87996,16.36684,1.5238394,[-0.725 -0.406 -0.209 -0.815  0.293],-167.05544,0.09784002,409,40900,-1.9836425e-06,1.0202261,-104.12691836475884,5019.146120071411,94.704346,48.48,33.118412,,1.095862,100.0,100,148.43367,1694963,0.13820599,0.29861298,1.0492238
432.32947,0.84709835,-25.975006,-171.44012,18.199778,1.2263988,[-0.703 -0.412 -0.209 -0.822  0.287],-171.9661,0.09772143,410,41000,2.670288e-07,1.0042843,-103.14328166394627,5032.003808259964,94.765976,48.72,36.072136,,1.0099847,100.0,100,142.05045,1699835,0.06363177,0.29741248,1.0069387
472.62863,0.7748936,-26.15287,-181.75139,16.713215,1.3988574,[-0.703 -0.413 -0.209 -0.823  0.293],-182.68741,0.103917725,411,41100,5.340576e-07,1.0093303,-103.73761190714872,5043.847421646118,94.98616,51.69,40.10175,,1.0230466,100.0,100,133.28038,1705004,0.093849555,0.3060461,1.0136493
317.14786,0.79076856,-25.89563,-171.97063,16.318678,1.3095746,[-0.702 -0.417 -0.21  -0.82   0.294],-173.36058,0.095495075,412,41200,-2.0599366e-06,1.0073599,-103.36264959432914,5056.3672552108765,94.64884,47.51,40.978565,,1.025717,100.0,100,148.82707,1709755,0.07306219,0.29471534,1.0240039
357.77304,0.7554911,-21.16629,-159.51016,17.1609,1.1672797,[-0.71  -0.415 -0.211 -0.823  0.291],-160.17523,0.089707814,413,41300,-5.340576e-07,1.0044647,-103.16419228760425,5068.749990463257,94.385185,44.71,41.76616,,1.0161535,100.0,100,159.0654,1714226,0.0659972,0.2862747,1.0102412
344.46432,0.80934376,-26.417107,-187.63657,15.025023,1.2966295,[-0.709 -0.42  -0.213 -0.825  0.287],-188.24887,0.10562134,414,41400,-2.1743774e-06,1.0069643,-103.38223475836557,5083.626348257065,95.07136,52.63,48.831326,,1.0159768,100.0,100,129.73392,1719489,0.08650825,0.30795395,1.0060593
759.8979,0.55774075,-27.354652,-186.48633,16.946188,1.8944734,[-0.712 -0.418 -0.21  -0.821  0.285],-190.84106,0.11206843,415,41500,2.670288e-07,1.0371681,-103.6781121474183,5099.294921159744,95.22096,54.87,31.80677,,1.1138572,100.0,100,129.63135,1724976,0.19913726,0.31928167,1.0898805
425.29688,0.75980914,-28.136147,-186.54343,17.115957,1.5140164,[-0.695 -0.431 -0.217 -0.826  0.279],-187.58023,0.10461076,416,41600,3.8146973e-07,1.008508,-102.44117088495912,5114.059870004654,95.0645,52.06,42.556324,,1.0302879,100.0,100,130.82446,1730182,0.10071251,0.30686158,1.0200919
404.22025,0.7892658,-26.899918,-198.87946,16.351582,1.342862,[-0.704 -0.427 -0.216 -0.824  0.285],-200.453,0.108225286,417,41700,1.2969971e-06,1.0109173,-102.94816317598583,5128.017393112183,95.168655,53.74,42.257004,,1.0299556,100.0,100,127.01132,1735556,0.09496109,0.31188187,1.0341245
497.96646,0.7025114,-23.832054,-164.35143,16.169395,1.4838247,[-0.709 -0.423 -0.217 -0.817  0.28 ],-166.37852,0.09564697,418,41800,2.5558472e-06,1.0145377,-105.01005502697177,5141.711137771606,94.56548,47.36,41.69474,,1.0480374,100.0,100,153.0142,1740292,0.13091472,0.2957151,1.0368844
391.2667,0.78246105,-24.596626,-184.51025,15.910981,1.3727841,[-0.7   -0.429 -0.222 -0.818  0.285],-185.3511,0.104769394,419,41900,-4.5013426e-06,1.0117788,-102.99792564676675,5156.540313482285,95.048416,52.13,42.466686,,1.020096,100.0,100,131.15976,1745505,0.10562925,0.3071,1.0139871
324.45767,0.82399285,-23.434074,-164.98167,15.7635565,1.3387612,[-0.704 -0.431 -0.221 -0.815  0.284],-165.79626,0.09436128,420,42000,4.196167e-07,1.0082469,-104.62365192422136,5168.896457672119,94.547935,47.0,46.213276,,1.0154872,100.0,100,151.56099,1750205,0.08366041,0.29296035,1.0150096
532.15155,0.7099218,-28.295036,-182.26581,17.02575,1.5740521,[-0.701 -0.429 -0.223 -0.816  0.288],-183.95363,0.10321105,421,42100,6.942749e-06,1.0144362,-103.81862515619234,5183.539922952652,94.93745,51.11,31.239586,,1.0325754,100.0,100,136.85062,1755316,0.1283283,0.30588755,1.0328048
391.5926,0.8381479,-24.412102,-183.98274,17.98158,1.2396247,[-0.702 -0.426 -0.228 -0.813  0.293],-184.72026,0.09735316,422,42200,3.2043456e-06,1.0045869,-103.90830722410537,5197.797271966934,94.719536,48.55,52.811882,,1.0171506,100.0,100,143.69731,1760171,0.059049938,0.296875,1.0097204
651.5716,0.75319844,-25.47377,-177.19283,16.137678,1.6242095,[-0.697 -0.423 -0.226 -0.813  0.295],-179.0511,0.1019775,423,42300,-2.9373168e-06,1.0140399,-103.5305293856486,5211.747006654739,94.89816,50.48,35.834606,,1.039085,100.0,100,139.49571,1765219,0.13651355,0.30432665,1.0327601
301.24966,0.8901464,-28.716286,-201.68124,16.715252,1.1654589,[-0.691 -0.427 -0.22  -0.818  0.297],-201.9247,0.10779957,424,42400,2.2888183e-07,1.0017816,-103.72384172348471,5225.672477960587,95.14696,53.84,52.20722,,1.00644,100.0,100,124.750946,1770603,0.038184244,0.31032047,1.0049222
