EpRewMean,InitialReturnStd,StdD2w0t,MeanIW,EmpiricalD2,EpThisIter,InitialReturnMax,Iteration,EpisodesSoFar,J_sample_variance,Bound,MinD2w0t,InitialBound,ReturnStepMax,EpLenMean,ReturnMeanIW,InitialReturnMean,InitialReturnMin,Weights,StdIW,MaxIW,MinIW,MeanD2w0t,TimeElapsed,MaxD2w0t,ReturnStepMaxmin,TimestepsSoFar
-118.32887482643854,1.1360934,0.22410253,1.0738004,1.101888,100,2.700859,169,16900,19009.145,116.22739,,99.27646,100.0,23.45,433.08936,5.9509275e-06,-3.176529,[ 1.211  0.397  0.541  1.192 -0.338],0.3761259,2.730126,0.31755322,0.04963844,1980.9249472618103,1.4075314,89.90799,492763
-116.035660312594,0.89894927,0.23011412,1.0835501,1.2061831,100,2.3110657,170,17000,61857.555,201.42911,,187.70609,100.0,21.42,475.5775,4.119873e-06,-3.0559769,[ 1.188  0.406  0.53   1.161 -0.331],0.60853,3.7396991,0.13821922,0.048423994,1990.6462895870209,1.5335258,89.165665,494905
-116.17554288797479,1.1865871,0.21733558,1.08094,1.2673059,100,2.820259,171,17100,36716.516,165.4646,,144.88766,100.0,21.46,473.32343,-6.3323973e-06,-3.2928238,[ 1.15   0.423  0.524  1.202 -0.357],0.49310398,3.4024487,0.21019256,0.04579852,2000.3416624069214,1.8417403,89.17282,497051
-117.43771432355878,0.97653425,0.22958305,1.132229,1.4526747,100,2.5114746,172,17200,59894.89,154.12857,,125.9642,100.0,22.73,464.66925,-3.967285e-06,-2.6889114,[ 1.139  0.407  0.514  1.177 -0.361],0.68290365,3.6748304,0.20547229,0.049734823,2010.3198018074036,1.7830486,89.66672,499324
-115.70658721435865,1.0468417,0.26613075,1.2827725,2.287764,100,2.4133377,173,17300,345982.5,242.83765,,184.0203,100.0,20.68,575.5927,2.3651123e-06,-2.9610062,[ 1.114  0.386  0.514  1.165 -0.361],1.4851968,10.7301655,0.036698595,0.05298801,2020.5872387886047,3.1504035,88.809814,501392
-116.1589671351173,1.0673157,0.22035493,1.0793962,1.2303305,100,3.5461655,174,17400,56820.777,160.56024,,143.32047,100.0,21.25,477.77524,-3.0517579e-06,-3.047638,[ 1.137  0.424  0.515  1.172 -0.394],0.5855005,4.220784,0.20268658,0.046127677,2031.5922927856445,2.0754955,89.043396,503517
-116.74987774632399,1.0923786,0.20992301,1.04955,1.0603797,100,2.56987,175,17500,6841.138,156.02713,,142.13013,100.0,21.98,451.39886,-1.0528564e-05,-2.5892258,[ 1.152  0.433  0.522  1.205 -0.379],0.21209604,1.7639375,0.60472935,0.04500607,2041.3875784873962,1.1233625,89.376724,505715
-117.20656797378504,1.1825625,0.24324849,1.1478792,1.6880581,100,2.6717682,176,17600,168377.8,173.94806,,142.81036,100.0,22.28,482.29556,-1.2054444e-05,-3.1143112,[ 1.174  0.43   0.527  1.205 -0.357],1.0998429,8.194687,0.083016545,0.051453594,2051.407646417618,2.4998562,89.47876,507943
-115.33006159056808,0.99639225,0.24660777,1.179981,1.5245667,100,2.4425201,177,17700,162128.61,249.8609,,204.64862,100.0,20.38,544.2327,-1.2207031e-06,-2.7373962,[ 1.129  0.418  0.508  1.193 -0.357],0.9506179,6.952379,0.1156742,0.04945172,2062.6952106952667,3.9588141,88.68204,509981
-116.21794558879769,1.0434912,0.21252987,1.064725,1.1157384,100,2.4270172,178,17800,23316.822,200.13626,,184.66309,100.0,21.36,469.20203,-8.31604e-06,-3.1043625,[ 1.064  0.427  0.494  1.146 -0.404],0.38605154,2.5588608,0.33697465,0.044867843,2073.5437440872192,1.2184751,89.118164,512117
-117.11101758915447,1.0097617,0.21005836,1.0193259,1.0271684,100,1.727829,179,17900,5146.862,163.3262,,159.2432,100.0,22.25,433.9821,-2.1362305e-06,-2.7143936,[ 1.081  0.427  0.501  1.157 -0.369],0.17962904,1.9185482,0.7422039,0.04532656,2083.4861896038055,1.0799184,89.473175,514342
-116.66310623569115,0.9777669,336.7861,14.810126,1386.9135,100,2.4966812,180,18000,3049952800.0,2722.3262,,148.86566,100.0,21.93,5861.7476,3.0517577e-07,-2.7235718,[ 1.074  0.427  0.503  1.143 -0.359],141.7498,2448.4985,0.00057131285,6.8683863,2093.051338672638,39960.35,89.36041,516535
-116.55535373427504,0.96486264,0.21445839,1.072307,1.067104,100,2.3423615,181,18100,12168.381,170.14896,,153.01743,100.0,22.08,455.9832,-2.1362305e-06,-3.342514,[ 1.07   0.365  0.548  1.046 -0.338],0.2839028,2.2180047,0.38181794,0.04606883,2107.8851766586304,1.1669546,89.442444,518743
-117.90502765556252,1.1715856,0.21488306,1.0372022,1.0427067,100,2.3820724,182,18200,4834.465,152.9035,,144.52444,100.0,23.05,425.71576,5.340576e-06,-3.0112762,[ 1.06   0.377  0.541  1.057 -0.369],0.19293319,1.9341415,0.6658824,0.047229838,2118.154778957367,1.1390207,89.76962,521048
-117.10779904499934,1.0356776,0.21244971,1.0347031,1.029097,100,3.412506,183,18300,5758.314,127.890594,,120.558044,100.0,22.7,429.9943,-5.340576e-07,-2.9639282,[ 1.057  0.38   0.531  1.047 -0.386],0.19981965,1.95329,0.5689286,0.04632325,2128.302699327469,1.1294789,89.68213,523318
-118.0196066352861,1.0715122,0.71217185,1.8816388,3.8326168,100,3.3374329,184,18400,2209899.2,276.8698,,140.16699,100.0,23.42,723.38367,1.0681152e-05,-2.778122,[ 1.042  0.386  0.528  1.034 -0.4  ],4.084279,27.876568,0.006353968,0.11569012,2139.1965968608856,23.787554,89.92146,525660
-115.71594477728515,1.2794491,0.21336575,1.0703951,1.1951883,100,3.0042114,185,18500,28753.934,201.88327,,184.19385,100.0,21.37,471.1348,-7.5531007e-06,-3.6898422,[ 1.043  0.381  0.51   0.921 -0.454],0.4418093,3.4049442,0.3145975,0.044995323,2151.854736804962,1.3339831,89.17024,527797
-115.43990078088434,1.0807313,0.30663195,1.4711089,2.1699767,100,2.368309,186,18600,870378.75,288.54706,,191.39334,100.0,20.97,636.441,5.0354006e-06,-3.4326324,[ 1.054  0.357  0.512  0.918 -0.455],2.4565353,29.341463,0.16544805,0.06199412,2161.595917224884,3.320138,88.98999,529894
-116.33908228182322,0.9729399,0.20738876,1.0221134,1.0438509,100,3.2193604,187,18700,8009.9873,145.05472,,139.93668,100.0,22.05,435.23132,-3.8146973e-06,-2.469368,[ 1.091  0.354  0.533  0.932 -0.367],0.2375858,2.1730943,0.63681465,0.04454085,2173.678231716156,1.0986384,89.44771,532099
-115.3530805169892,1.1815743,0.20614867,1.0380309,1.036937,100,3.3208618,188,18800,7157.0747,195.20236,,185.8417,100.0,20.87,469.16577,-3.7384034e-06,-3.4008484,[ 1.072  0.353  0.529  0.925 -0.363],0.20042424,1.8015469,0.59146273,0.043006554,2182.6776101589203,1.127794,88.93423,534186
-116.66529840096166,1.3015991,0.22164112,1.0851021,1.2201662,100,3.1650925,189,18900,39796.125,139.0086,,124.29782,100.0,22.3,455.83826,-6.866455e-06,-3.5060349,[ 1.076  0.348  0.533  0.909 -0.359],0.52585423,3.0433986,0.20754209,0.04778509,2192.787005186081,1.4202925,89.519936,536416
-115.68833051067759,1.0783268,0.20783307,1.0409025,1.0712138,100,3.198845,190,19000,11910.588,198.18384,,188.81226,100.0,21.32,458.5116,9.155273e-07,-3.0492935,[ 1.097  0.357  0.541  0.918 -0.395],0.27812472,2.209384,0.4665884,0.043841153,2202.9486939907074,1.1643043,89.14743,538548
-115.18440666678474,1.1867019,0.20497942,1.0329281,1.0999676,100,3.6062698,191,19100,13620.443,185.97107,,177.64432,100.0,20.8,468.3736,-4.5013426e-06,-3.356987,[ 1.079  0.373  0.549  0.932 -0.394],0.29423103,2.006657,0.339067,0.042685926,2213.050220966339,1.1547377,88.924576,540628
-117.42969058074506,1.069462,0.22040121,1.0726668,1.1453522,100,3.5525665,192,19200,17326.373,160.11707,,144.46106,100.0,23.19,431.99503,8.087158e-06,-3.4950485,[ 1.077  0.358  0.549  0.932 -0.394],0.37371847,2.8730083,0.32267755,0.048540507,2223.077212333679,1.4552071,89.81229,542947
-115.42167613993013,1.064132,0.20465438,1.0219152,1.031597,100,2.6187592,193,19300,5567.5264,178.70422,,172.97336,100.0,21.07,457.9779,1.27410885e-05,-3.0410614,[ 1.1    0.364  0.543  0.919 -0.409],0.18283917,1.421595,0.30683774,0.04292029,2233.235092163086,1.1034219,89.043976,545054
-115.90500346374586,1.2184848,0.36529675,1.43121,4.213895,100,3.1185913,194,19400,803556.6,221.12222,,144.5665,100.0,21.63,600.95197,1.9836425e-06,-3.3584137,[ 1.119  0.354  0.551  0.931 -0.421],2.414384,14.287292,0.03831134,0.06556888,2242.3689403533936,10.486464,89.28294,547217
-115.26013195571676,1.0698223,0.21052921,1.0548468,1.1323045,100,2.5372162,195,19500,22086.51,181.49799,,170.37122,100.0,21.1,467.33194,-1.2969971e-06,-3.8068924,[ 1.169  0.387  0.563  0.958 -0.425],0.378193,2.4157116,0.3989454,0.044140626,2253.1711020469666,1.3396535,89.05578,549327
-115.14106988134373,1.0596619,0.2009752,1.0103621,1.0245333,100,1.869339,196,19600,3299.2976,213.46384,,210.22482,100.0,20.61,463.89334,1.9073486e-06,-3.5476608,[ 1.172  0.399  0.566  0.975 -0.405],0.13876396,1.4225122,0.6511236,0.041668206,2263.125230550766,1.0648322,88.826675,551388
-115.72400179672012,1.1209183,0.20762508,1.0339961,1.0978853,100,2.5777512,197,19700,12702.033,190.83258,,182.14789,100.0,21.32,457.581,1.0910034e-05,-3.1194458,[ 1.179  0.402  0.568  0.988 -0.412],0.29209483,1.9173876,0.43566987,0.043797836,2272.725670337677,1.1721718,89.14409,553520
-115.22881573012502,0.9697031,0.22725397,1.1144785,1.2743998,100,1.8135986,198,19800,42596.57,219.98532,,193.49652,100.0,20.92,497.4497,7.705688e-06,-2.773079,[ 1.19   0.412  0.568  0.998 -0.426],0.51100993,3.4756308,0.11792907,0.04712839,2282.258280277252,2.363559,88.98386,555612
-114.8858343438899,1.0014759,0.21570337,1.0735025,1.2719258,100,3.1181412,199,19900,72249.266,220.92877,,203.26123,100.0,20.49,492.17096,-1.0375977e-05,-2.879387,[ 1.188  0.425  0.578  1.042 -0.437],0.65444833,5.3044605,0.19447303,0.0443562,2291.752976179123,2.0773146,88.78615,557661
-116.01538817808724,1.0261925,0.21066481,1.0446132,1.1146375,100,2.5239716,200,20000,17130.906,170.17505,,161.7815,100.0,21.62,453.45932,-4.577637e-06,-3.3902512,[ 1.199  0.439  0.589  1.071 -0.458],0.35482898,2.4645388,0.46006978,0.044750396,2301.925175189972,1.2604326,89.26778,559823
-114.74977779662984,0.9037789,0.21257517,1.0781598,1.2408851,100,3.3229523,201,20100,52423.598,201.52911,,184.41306,100.0,20.52,491.6454,-3.3569336e-06,-3.558487,[ 1.19   0.428  0.593  1.081 -0.454],0.5659145,4.442998,0.37478,0.043878436,2311.436777114868,1.3355055,88.81581,561875
-114.65111489773389,1.147157,0.20885599,1.0446035,1.1675743,100,2.9539642,202,20200,47101.73,212.48425,,206.22275,100.0,20.28,484.99194,4.4250487e-06,-3.7974854,[ 1.17   0.42   0.588  1.08  -0.425],0.5307244,5.912856,0.2950549,0.04283681,2321.417233943939,1.5649599,88.69318,563903
-115.11619985497265,1.1416892,0.61216086,1.7039447,8.33222,100,3.3065338,203,20300,3664187.5,331.39597,,201.78111,100.0,20.86,732.15686,-5.645752e-06,-3.043579,[ 1.17   0.399  0.598  1.074 -0.415],4.896417,43.214794,0.014595602,0.084213026,2331.5132734775543,32.538998,88.954094,565989
-115.47069680711053,1.153492,0.21125042,1.0505501,1.0858039,100,2.9566498,204,20400,12165.932,204.1513,,191.44388,100.0,21.18,467.06146,-7.171631e-06,-3.0317535,[ 1.236  0.44   0.606  1.105 -0.425],0.27256903,1.9295092,0.32896575,0.04439684,2344.0636599063873,1.2256044,89.09625,568107
-114.83713178617491,1.0934615,1.33587,2.9072564,18.387087,100,2.0328827,205,20500,32842858.0,506.0442,,200.08041,100.0,20.54,1188.7513,6.866455e-06,-3.6020966,[ 1.242  0.446  0.604  1.124 -0.448],15.583504,158.67647,0.035186306,0.16599576,2354.234753370285,53.512074,88.81819,570161
-114.66620929312272,0.93506193,0.20584843,1.0455621,1.1028922,100,1.8576202,206,20600,14366.047,222.66217,,210.34398,100.0,20.46,480.67178,-2.4414062e-06,-3.3157425,[ 1.305  0.466  0.629  1.128 -0.334],0.29249236,2.235218,0.5868859,0.042497177,2366.0714662075043,1.151206,88.79118,572207
-117.57981245018796,1.0933558,0.25266972,1.14322,1.8478878,100,2.4426575,207,20700,123967.72,146.73999,,126.03342,100.0,23.16,457.95425,3.8146973e-06,-2.8912888,[ 1.302  0.455  0.628  1.134 -0.31 ],1.0223622,5.369873,0.08352598,0.05447407,2377.1443803310394,2.1096776,89.8463,574523
-115.87507635599684,1.1321023,2.7618384,2.9914038,38.933685,100,2.8129883,208,20800,50959116.0,480.19464,,172.1976,100.0,21.69,1192.2991,-1.9073486e-06,-3.2888947,[ 1.33   0.482  0.634  1.133 -0.31 ],18.818182,191.56581,0.00073213625,0.22877531,2388.1183354854584,170.22534,89.31534,576692
-115.34197369474741,1.0230069,0.22721039,1.167671,1.4562387,100,2.1716003,209,20900,87581.73,222.25858,,181.00763,100.0,20.79,522.9577,-1.9073486e-06,-2.744217,[ 1.184  0.458  0.609  1.157 -0.33 ],0.7515325,5.9539747,0.18552177,0.046935987,2401.28222155571,2.022298,88.9041,578771
-115.82758093306485,1.1037806,0.23155269,1.1411047,1.2634715,100,2.4072495,210,21000,87184.27,233.2829,,198.42459,100.0,21.18,505.13052,-1.0681152e-06,-3.2970123,[ 1.159  0.439  0.604  1.134 -0.371],0.72319776,5.483793,0.12873681,0.048421502,2411.6639137268066,1.7200532,89.062546,580889
-115.22003187198082,1.1201625,0.40349796,1.6064264,4.0574327,100,2.6967773,211,21100,4348398.0,253.91501,,189.86823,100.0,20.75,685.038,6.2561035e-06,-3.186943,[ 1.177  0.428  0.623  1.174 -0.414],5.760326,61.214825,0.03908705,0.07327007,2423.835164308548,10.3620615,88.894455,582964
-117.73256845409912,1.0330426,0.217582,1.0398283,1.064648,100,2.5085602,212,21200,8583.053,143.2388,,134.43033,100.0,23.24,422.9933,-1.1444092e-06,-2.5586395,[ 1.174  0.385  0.621  1.17  -0.332],0.24916953,1.8499789,0.42607328,0.048015963,2436.362074136734,1.1989772,89.8681,585288
-117.46005724033557,1.1715325,0.9657208,2.3010914,13.9453335,100,3.8675842,213,21300,7359947.5,334.34344,,143.89844,100.0,22.69,864.32794,1.8310546e-06,-3.310608,[ 1.169  0.387  0.608  1.149 -0.341],8.347488,76.47527,0.004930657,0.12565073,2446.4998729228973,28.700752,89.64653,587557
-116.83931941394285,0.96283144,0.21432538,1.0497146,1.0706812,100,3.0141068,214,21400,14606.31,171.99933,,158.86499,100.0,22.1,448.7816,-9.994506e-06,-3.1373596,[ 1.092  0.35   0.585  1.158 -0.316],0.30175266,2.5404,0.43319604,0.04603995,2458.3763649463654,1.4691046,89.4263,589767
-117.19466917771432,1.070154,0.26148924,1.1884905,1.9818361,100,3.0030975,215,21500,257649.73,190.69226,,156.72028,100.0,22.51,491.32523,3.6621093e-06,-3.0093307,[ 1.122  0.338  0.598  1.185 -0.321],1.3860017,10.91926,0.10918702,0.054954693,2468.059656381607,2.8119144,89.587326,592018
-116.88443925937314,1.0807496,178.64513,36.716217,913.98914,100,3.6758575,216,21600,18591695000.0,12138.927,,145.91132,100.0,22.14,14198.6,3.2043456e-06,-2.8065796,[ 1.086  0.319  0.577  1.17  -0.325],356.0302,3623.9268,1.202999e-05,2.9431393,2478.629608631134,31822.154,89.44133,594232
-115.26054837131394,0.9635387,0.20159312,1.0221876,1.039463,100,2.057541,217,21700,7622.2485,199.60269,,193.86911,100.0,20.49,471.92523,4.119873e-06,-3.4653625,[ 1.152  0.414  0.583  1.267 -0.415],0.2105729,1.8568563,0.61036897,0.041665368,2493.8410971164703,1.1014516,88.74957,596281
-115.89539700186918,1.161327,0.26395613,1.2498838,1.5638791,100,3.2172012,218,21800,175992.19,253.03534,,199.76024,100.0,21.06,552.3024,-3.967285e-06,-3.2940445,[ 1.138  0.429  0.577  1.262 -0.413],1.0769231,9.039392,0.14931034,0.053113837,2503.568446159363,4.1950674,88.99379,598387
-114.79214822273609,1.0126421,0.20634952,1.0576655,1.1952422,100,2.8274384,219,21900,35896.81,237.4122,,223.15005,100.0,19.81,504.33133,7.019043e-06,-2.566101,[ 1.122  0.426  0.608  1.285 -0.414],0.44855243,2.968118,0.28796107,0.041823495,2513.4563155174255,1.4308935,88.41069,600368
-115.23034691797523,1.1361669,0.22516721,1.0944612,1.4029603,100,2.6492004,220,22000,80748.7,228.43448,,207.35956,100.0,20.52,503.79236,-9.155274e-06,-3.3813019,[ 1.13   0.444  0.608  1.301 -0.406],0.6904854,3.945324,0.24051903,0.046190664,2522.1373081207275,1.7988191,88.76897,602420
-117.22012556221279,1.0524249,0.21223193,1.0305583,1.0498726,100,2.2140656,221,22100,6993.3022,141.70862,,133.77597,100.0,22.55,431.87805,-5.41687e-06,-3.3949127,[ 1.135  0.463  0.624  1.31  -0.396],0.22025806,1.7661315,0.44438526,0.046107013,2531.9001944065094,1.2015405,89.60353,604675
-116.90678921160084,1.0590631,0.21001613,1.029965,1.060991,100,2.100647,222,22200,8457.613,138.78342,,131.36334,100.0,22.15,440.274,1.4953614e-05,-3.4682922,[ 1.145  0.463  0.634  1.328 -0.4  ],0.23825115,1.892705,0.45339882,0.04520464,2541.8150544166565,1.1283286,89.44408,606890
-118.16550235163604,1.1338345,0.2176076,1.0338069,1.0477262,100,3.4972916,223,22300,6519.923,116.83768,,110.18915,100.0,23.6,413.0992,-2.2888183e-07,-2.8869858,[ 1.15   0.47   0.641  1.337 -0.388],0.22715648,1.7893939,0.60985523,0.048418853,2552.044814825058,1.195652,89.98598,609250
-116.49984804602562,0.8580693,0.23309037,1.1195644,1.3512201,100,2.3078003,224,22400,72356.08,182.80896,,157.14972,100.0,21.84,482.35873,1.6021728e-06,-2.8113937,[ 1.161  0.46   0.649  1.355 -0.392],0.6867309,4.083173,0.1293013,0.049397968,2561.5472087860107,2.1286826,89.33151,611434
-117.52267621529626,1.1045692,0.21909946,1.0550725,1.1640329,100,2.1797867,225,22500,31790.098,154.40314,,146.27768,100.0,22.65,439.0628,1.2969971e-06,-3.2735367,[ 1.181  0.474  0.652  1.397 -0.411],0.49353454,4.113051,0.43274269,0.047660653,2572.384434700012,1.2934417,89.62273,613699
-115.15336012148173,1.2371335,8.766101,4.337035,42.905396,100,3.2833328,226,22600,149105500.0,786.0815,,199.08615,100.0,20.28,1777.9305,-1.5258789e-07,-3.030861,[ 1.182  0.491  0.647  1.387 -0.393],31.265766,322.68115,0.0048457338,0.4385682,2581.665212392807,1055.784,88.64365,615727
-115.53496253281811,1.0751017,0.20905627,1.0323709,1.0971392,100,2.497818,227,22700,17626.734,202.32825,,194.91528,100.0,20.98,465.79834,8.392334e-07,-3.12426,[ 1.139  0.459  0.656  1.27  -0.353],0.3266133,2.6655672,0.37329537,0.043732084,2593.457073688507,1.165702,88.986176,617825
-115.56759752370662,1.0069958,0.20954236,1.0467813,1.0870755,100,3.1168137,228,22800,16216.8955,189.8765,,179.68106,100.0,20.98,470.46225,6.8664554e-07,-2.7718735,[ 1.129  0.455  0.644  1.269 -0.344],0.30791438,2.3166082,0.28081295,0.04381493,2603.131850004196,1.2970328,88.97422,619923
-116.265403356681,1.1863359,0.22402528,1.0992881,1.3673067,100,2.3690414,229,22900,69887.93,201.17548,,183.4992,100.0,21.63,475.0539,2.2888183e-07,-3.2402344,[ 1.131  0.451  0.633  1.243 -0.364],0.7105093,5.920614,0.20946671,0.047350265,2613.046688079834,1.6173518,89.24962,622086
-115.44434814272925,0.89628595,0.20700908,1.0327716,1.0798367,100,2.1747513,230,23000,12760.731,196.70746,,188.63388,100.0,21.08,461.5649,-4.119873e-06,-2.5118866,[ 1.131  0.478  0.635  1.241 -0.356],0.2858742,2.0651824,0.49795613,0.04341172,2622.626179456711,1.1986799,89.04703,624194
-116.0057407444032,1.0522362,0.20480627,1.013014,1.0226502,100,2.0121078,231,23100,2969.2126,183.7706,,180.16385,100.0,21.38,448.4274,-1.4190674e-05,-2.8438492,[ 1.114  0.473  0.639  1.259 -0.347],0.13299626,1.4272212,0.675125,0.04328236,2632.204746246338,1.1040062,89.14819,626332
-117.8214418335654,1.1671575,0.30748618,1.350769,2.3936832,100,3.0792542,232,23200,642211.56,159.56946,,125.09567,100.0,23.35,528.309,-3.8146973e-07,-3.3510895,[ 1.12   0.474  0.643  1.275 -0.35 ],2.3276103,20.028685,0.042265836,0.06346606,2642.3144948482513,4.779692,89.90823,628667
-116.58821697030413,0.9555399,0.21137854,1.0320839,1.0551718,100,2.3353348,233,23300,8523.652,167.24533,,160.77713,100.0,22.23,436.9498,6.713867e-06,-3.6809158,[ 1.136  0.514  0.629  1.277 -0.327],0.24447775,2.5075674,0.52921677,0.045585312,2651.9649391174316,1.155678,89.51073,630890
-116.60112787102959,1.000734,0.29729426,1.2421285,2.8752189,100,2.3407288,234,23400,566573.5,175.9205,,146.64941,100.0,21.97,524.7403,4.196167e-06,-2.5627441,[ 1.137  0.505  0.636  1.288 -0.308],2.0077932,13.550221,0.12979066,0.059094284,2661.081763267517,3.7479296,89.38542,633087
-118.6285233808941,0.9530406,0.24722761,1.1512189,1.5908568,100,1.8969345,235,23500,92483.82,137.83719,,113.00543,100.0,23.92,449.709,3.7384034e-06,-3.1769104,[ 1.096  0.471  0.627  1.285 -0.295],0.9084726,5.1000905,0.088401794,0.054651294,2671.149426460266,1.9746425,90.08122,635479
-117.93267760918329,0.99709606,0.21114856,1.0076962,1.0088788,100,2.0139847,236,23600,1109.5457,120.36789,,118.73956,100.0,23.19,411.61972,-2.2888183e-07,-3.360321,[ 1.074  0.449  0.617  1.291 -0.295],0.092881724,1.2998543,0.75159574,0.046566054,2681.7476711273193,1.0257597,89.82901,637798
-116.85425200959182,1.0647826,0.22216012,1.1001511,1.11936,100,2.1710358,237,23700,25475.941,154.59647,,135.04315,100.0,22.19,466.12704,-5.9509275e-06,-3.0545197,[ 1.066  0.456  0.615  1.289 -0.301],0.41938698,2.920178,0.4037777,0.04773149,2691.2178297042847,1.441622,89.46785,640017
-116.0806150045016,0.98632056,0.22812161,1.1149639,1.3099964,100,3.686264,238,23800,77021.695,202.31177,,182.4516,100.0,21.43,488.06546,-7.6293944e-08,-2.409462,[ 1.067  0.471  0.604  1.305 -0.299],0.73283225,5.0776963,0.10286952,0.04800945,2700.801128387451,1.697757,89.166534,642160
-117.7862732049782,1.2669061,0.21253909,1.0228573,1.039085,100,3.3223648,239,23900,5322.1846,143.0422,,137.35825,100.0,22.93,422.79355,7.400513e-06,-3.1115952,[ 1.087  0.441  0.6    1.304 -0.343],0.19621097,1.8479732,0.60207486,0.046591885,2711.1417713165283,1.1311749,89.72644,644453
-116.73195085718929,1.1256764,0.21126054,1.0477852,1.0640893,100,2.979515,240,24000,12000.172,146.49911,,137.87125,100.0,21.94,448.21057,4.5013426e-06,-3.231102,[ 1.06   0.447  0.593  1.294 -0.357],0.30593458,2.6534455,0.45885837,0.045239355,2720.4639036655426,1.1788111,89.35522,646647
-117.53291669100625,1.0359273,0.54181653,1.9194305,5.9444013,100,2.3369293,241,24100,9717161.0,264.73288,,134.67297,100.0,22.65,745.8625,7.6293944e-08,-2.9303665,[ 1.046  0.462  0.587  1.279 -0.352],8.887908,91.023254,0.029332262,0.09318067,2730.557308912277,17.519794,89.62181,648912
-117.88161731666943,1.1220609,0.21808167,1.0524064,1.1268007,100,3.3183289,242,24200,14517.996,129.20059,,117.67517,100.0,23.15,429.23215,7.6293944e-08,-3.3360748,[ 0.997  0.431  0.582  1.322 -0.307],0.33706054,2.1191955,0.35540074,0.048012134,2742.929539680481,1.3200434,89.81584,651227
-116.97297430746725,1.1364183,0.2089304,1.0287008,1.0429019,100,2.930252,243,24300,4896.411,146.78409,,139.94318,100.0,22.11,439.84683,1.6784668e-06,-3.2891235,[ 0.988  0.418  0.579  1.305 -0.327],0.18229571,1.9953572,0.53222424,0.044932876,2753.0873374938965,1.1352202,89.41901,653438
-116.71232920524577,1.1029314,0.20776795,1.018723,1.0426484,100,2.5054321,244,24400,6792.776,175.6904,,171.1865,100.0,21.8,443.5226,2.5177003e-06,-2.679863,[ 0.98   0.43   0.582  1.322 -0.325],0.20971388,2.0080204,0.56621504,0.044356626,2762.8256175518036,1.0840225,89.29245,655618
-117.75625190693243,0.88928103,0.45797914,1.7324225,3.101062,100,3.0268555,245,24500,3484560.8,241.97067,,115.86206,100.0,23.06,617.284,-2.1362305e-06,-2.3004684,[ 0.978  0.426  0.573  1.315 -0.317],7.175923,76.956604,0.044286624,0.073563166,2772.6581218242645,33.46548,89.78697,657924
-116.60685585486604,1.0288503,0.23139967,1.100027,1.4795243,100,3.2115479,246,24600,89685.76,183.96817,,166.85248,100.0,21.78,475.58234,-6.1035155e-07,-3.0373917,[ 0.894  0.43   0.55   1.234 -0.328],0.8014959,5.3627577,0.15283848,0.04893921,2784.4614040851593,1.8067333,89.2923,660102
-116.79835881388765,1.041753,0.21631339,1.0482148,1.1680619,100,3.1294098,247,24700,38719.46,169.92502,,162.24197,100.0,22.07,447.16727,-6.3323973e-06,-3.3111115,[ 0.894  0.464  0.55   1.249 -0.354],0.53269583,3.883257,0.4028542,0.046406563,2794.2016863822937,1.3918103,89.41565,662309
-116.75367018591544,1.0188785,0.24652587,1.1683502,1.7064494,100,3.2062836,248,24800,101122.38,186.34488,,143.30722,100.0,21.97,500.15424,-3.0517577e-07,-2.7472382,[ 0.89   0.482  0.556  1.268 -0.335],0.82916313,6.088962,0.083725855,0.05138269,2804.8082888126373,3.7948554,89.37154,664506
-116.65314040423091,1.0736682,0.21624212,1.0571358,1.095925,100,2.2088623,249,24900,22609.248,169.5231,,160.12268,100.0,21.9,455.8686,9.384155e-06,-3.3918152,[ 0.913  0.506  0.568  1.308 -0.334],0.3953094,3.4138865,0.24618652,0.046174396,2815.3582396507263,1.4760189,89.34674,666696
-116.81551988029697,1.0163846,2590.5166,94.79762,17442.346,100,2.792015,250,25000,95722970000.0,16039.22,,165.74243,100.0,22.05,31341.42,5.4931643e-06,-2.850975,[ 0.911  0.495  0.582  1.316 -0.337],963.22675,13698.787,2.838314e-07,88.00176,2824.8838772773743,263159.47,89.40448,668901
-115.78715378982788,0.9727847,0.21049522,1.0558517,1.0795692,100,4.1137543,251,25100,17052.44,191.93378,,177.46411,100.0,21.27,466.61218,6.3323973e-06,-2.5764923,[ 0.845  0.435  0.652  1.221 -0.379],0.33234143,2.367684,0.53985935,0.044350553,2839.2203121185303,1.1672357,89.11264,671028
-115.95595966979313,1.173125,0.2207976,1.0860801,1.1344246,100,2.468132,252,25200,39352.914,171.44373,,155.62878,100.0,21.67,469.6137,-9.155273e-07,-3.3712158,[ 0.812  0.448  0.639  1.221 -0.358],0.5244088,4.2879515,0.32052624,0.0468552,2848.79962849617,1.5829954,89.29802,673195
-116.72190784035679,1.2119174,0.2180272,1.060765,1.1906959,100,3.1432114,253,25300,28197.283,168.9114,,155.6127,100.0,22.35,444.84143,-5.645752e-06,-3.575943,[ 0.793  0.464  0.618  1.191 -0.36 ],0.46156615,3.572922,0.26362687,0.047059108,2859.80184173584,1.642653,89.555084,675430
-116.59515381395185,1.0401237,0.21581385,1.0521485,1.1772704,100,2.8991776,254,25400,27126.467,148.99069,,139.80002,100.0,22.18,446.03073,1.2207031e-06,-3.6823502,[ 0.814  0.471  0.625  1.217 -0.351],0.4444028,2.395883,0.24186261,0.04642776,2870.3981375694275,1.3067381,89.486465,677648
