ReturnStepMaxmin,MaxIW,ReturnStepMax,StdIW,InitialBound,EmpiricalD2,TimestepsSoFar,J_sample_variance,MeanIW,InitialReturnMax,Weights,Iteration,EpRewMean,InitialReturnMin,MinD2w0t,InitialReturnStd,MinIW,MeanD2w0t,ReturnMeanIW,MaxD2w0t,StdD2w0t,Bound,EpThisIter,EpisodesSoFar,EpLenMean,InitialReturnMean,TimeElapsed
94.26189,1.502752,100.0,0.1274245,-138.73529,1.0147496,693495,641.7983,1.0210696,37.530483,[-0.918 -1.184 -0.772 -0.969  0.224],170,-107.0103204163774,-20.99205,,14.187355,0.7661181,0.09130519,166.52438,1.0274805,0.28973386,-136.76962,100,17000,45.17,6.8664554e-07,2325.4774312973022
93.89815,1.2460446,100.0,0.0632479,-121.040726,1.0036432,697710,303.65286,1.0060585,34.730682,[-0.912 -1.193 -0.767 -0.976  0.229],171,-107.52138482041036,-20.077255,,14.281566,0.8279482,0.08449336,179.35767,1.0071272,0.27847752,-120.62497,100,17100,42.15,-6.5612794e-06,2340.3818056583405
93.89293,1.3483883,100.0,0.103384756,-120.99791,1.0113413,701939,517.52734,1.0260029,35.575054,[-0.915 -1.191 -0.768 -0.974  0.235],172,-107.98907706758627,-17.877892,,13.130246,0.7918952,0.085361086,183.05754,1.0271163,0.28084007,-117.89006,100,17200,42.29,2.4795531e-06,2355.1221923828125
94.469055,1.6882466,100.0,0.17146721,-145.03873,1.0302696,706682,944.2961,1.0547634,38.377876,[-0.898 -1.185 -0.755 -0.975  0.234],173,-107.45145042119454,-23.10366,,13.261928,0.5744599,0.09675767,161.39496,1.0565042,0.2989153,-140.6601,100,17300,47.43,6.904602e-06,2370.557777404785
94.291046,1.3759174,100.0,0.121828474,-141.1009,1.016893,711224,399.99506,1.0291809,36.289017,[-0.879 -1.194 -0.746 -0.978  0.226],174,-106.94044761937452,-21.490105,,13.679234,0.6297874,0.09170669,165.28636,1.0325522,0.29013908,-139.22475,100,17400,45.42,2.4032593e-06,2386.0257019996643
94.06271,1.4021463,100.0,0.1073072,-128.29099,1.013729,715599,421.58893,1.0278953,31.201576,[-0.874 -1.194 -0.744 -0.98   0.213],175,-108.00311879285886,-18.423729,,12.494182,0.7927452,0.08833811,175.35179,1.0321791,0.2852828,-125.84053,100,17500,43.75,2.9373168e-06,2400.8151812553406
94.5417,1.383428,100.0,0.0811719,-147.64685,1.0059814,720382,227.30528,1.0128999,31.138382,[-0.867 -1.18  -0.734 -0.971  0.215],176,-106.62018914100378,-20.472145,,12.735433,0.8606009,0.09600425,152.5478,1.0100996,0.29518276,-146.92888,100,17600,47.83,-3.6621093e-06,2416.910378932953
94.14823,2.0285125,100.0,0.19568321,-134.31749,1.0393468,724753,1022.1261,1.0484782,39.81764,[-0.862 -1.175 -0.729 -0.97   0.222],177,-106.03610983296515,-19.977821,,13.670323,0.7558522,0.088840336,175.26794,1.0763569,0.2870693,-130.5539,100,17700,43.71,-5.1879883e-06,2431.7449028491974
94.4218,1.346971,100.0,0.08382415,-152.96928,1.0055267,729365,420.89368,1.0100024,45.880302,[-0.87  -1.173 -0.723 -0.965  0.229],178,-105.57343253588967,-24.310318,,15.658612,0.7276997,0.092550375,157.85794,1.0126776,0.2903443,-152.38605,100,17800,46.12,-8.773804e-07,2447.0746722221375
94.22356,1.734677,100.0,0.1845296,-144.23799,1.0195456,733847,1115.7194,1.0356364,47.002914,[-0.875 -1.171 -0.723 -0.967  0.226],179,-107.04006195050198,-22.249496,,14.633253,0.6564975,0.090992555,169.55396,1.0511458,0.28998688,-141.80295,100,17900,44.82,-1.411438e-06,2461.2835512161255
93.966385,1.4096781,100.0,0.11240608,-124.01268,1.0104895,738076,443.135,1.017372,35.76453,[-0.866 -1.164 -0.711 -0.969  0.232],180,-106.43637985933167,-19.515015,,13.755773,0.65309286,0.0850849,178.71465,1.0293633,0.27991313,-122.67558,100,18000,42.29,-6.904602e-06,2474.5828568935394
94.27907,1.3569783,100.0,0.07381218,-134.84604,1.0059282,742579,371.40884,1.0116969,34.07502,[-0.872 -1.179 -0.719 -0.974  0.231],181,-106.29187395029123,-22.946594,,14.372825,0.8432671,0.09040104,163.94371,1.0122991,0.2873599,-134.1522,100,18100,45.03,-2.4032593e-06,2488.482673406601
94.396866,1.5090446,100.0,0.11444465,-144.86111,1.0169948,747197,483.00952,1.0256119,39.57085,[-0.868 -1.177 -0.714 -0.978  0.232],182,-106.2865036345424,-23.181152,,13.708506,0.74113154,0.09299945,160.81844,1.0483303,0.29153806,-142.69539,100,18200,46.18,-1.7166137e-06,2503.07985496521
94.559586,1.1550952,100.0,0.04708987,-153.76033,1.002327,751939,263.8205,1.0050365,37.868607,[-0.878 -1.173 -0.711 -0.973  0.228],183,-105.2824042083401,-22.849342,,14.810809,0.8522326,0.09499333,151.37125,1.005244,0.2934741,-153.43146,100,18300,47.42,5.0735475e-06,2517.9071192741394
93.92636,1.5714806,100.0,0.16893202,-129.62257,1.0322648,756159,943.2217,1.0333318,48.71139,[-0.873 -1.171 -0.706 -0.974  0.227],184,-107.05395155804473,-18.696121,,13.792459,0.71229017,0.08557413,182.96188,1.0471047,0.2818702,-126.807434,100,18400,42.2,-2.7465821e-06,2531.5496327877045
94.473434,1.7058781,100.0,0.13634606,-147.99466,1.0137774,760830,577.7802,1.0182883,48.524345,[-0.874 -1.171 -0.699 -0.971  0.233],185,-105.71797960756768,-24.992622,,14.818647,0.78766537,0.094113246,156.56908,1.0229481,0.2931744,-146.82127,100,18500,46.71,1.335144e-06,2546.012916326523
93.966965,1.6411768,100.0,0.15189701,-118.879395,1.0237681,765109,636.87634,1.027856,36.027355,[-0.873 -1.165 -0.691 -0.965  0.237],186,-107.68173786692856,-19.112099,,13.694321,0.6162588,0.08636858,179.20807,1.0461626,0.2823195,-116.84268,100,18600,42.79,5.302429e-06,2560.2262320518494
94.65482,1.599408,100.0,0.19208612,-160.12767,1.0362566,770067,634.7959,1.0396041,42.199642,[-0.857 -1.156 -0.684 -0.966  0.243],187,-107.71693547830122,-23.744164,,13.78207,0.58889127,0.10023783,149.96913,1.0597976,0.3021381,-157.74852,100,18700,49.58,1.0299683e-06,2575.7827093601227
94.629944,1.6009406,100.0,0.13849926,-157.50432,1.0164775,774906,437.46515,1.0338647,37.500137,[-0.872 -1.159 -0.684 -0.961  0.244],188,-105.73339947747978,-21.948845,,14.363479,0.6606788,0.09761102,151.62656,1.0390823,0.2981947,-154.99634,100,18800,48.39,7.6293944e-08,2590.624032020569
94.17226,1.3730348,100.0,0.087640904,-143.70316,1.0065393,779330,366.29645,1.0166705,33.749916,[-0.852 -1.155 -0.676 -0.962  0.251],189,-106.78982447288843,-17.929192,,13.206055,0.672802,0.08886697,169.08067,1.0210662,0.2852438,-142.39165,100,18900,44.24,-2.5939942e-06,2603.892265319824
94.78372,1.2434964,100.0,0.08743549,-174.28238,1.0078881,784402,313.34042,1.013756,56.10742,[-0.848 -1.166 -0.681 -0.968  0.248],190,-106.92472652410942,-23.384567,,14.199794,0.7835667,0.10188296,142.31674,1.0177802,0.303226,-173.38309,100,19000,50.72,7.6293946e-07,2619.1906204223633
94.43846,1.3558104,100.0,0.10127527,-151.069,1.010205,789114,405.81113,1.0165663,42.79161,[-0.851 -1.166 -0.681 -0.967  0.24 ],191,-107.46972344527433,-19.695694,,12.708434,0.77069175,0.09472609,157.44301,1.0220292,0.2936707,-149.70537,100,19100,47.12,1.1062622e-06,2634.303386449814
94.28531,2.1717622,100.0,0.22361049,-147.65681,1.0429289,793676,1262.1868,1.0586274,52.37179,[-0.842 -1.176 -0.683 -0.977  0.241],192,-107.54214447367109,-21.772781,,13.84413,0.6154849,0.093440615,169.92758,1.0944159,0.29492506,-143.3742,100,19200,45.62,-3.3569336e-06,2649.4506804943085
94.36367,1.4424727,100.0,0.13771157,-133.96092,1.0151787,798282,515.45575,1.0219542,33.681976,[-0.845 -1.171 -0.67  -0.975  0.237],193,-106.77504095540574,-20.539703,,12.670551,0.58710533,0.09289186,161.49466,1.0377252,0.29163417,-132.62857,100,19300,46.06,-3.4332274e-06,2663.834171772003
94.6122,1.2594492,100.0,0.06936033,-163.05971,1.0053824,803125,286.0424,1.0116638,64.74296,[-0.854 -1.184 -0.674 -0.982  0.238],194,-106.2505788493317,-23.062569,,15.071547,0.82917637,0.0972023,149.17517,1.0114105,0.29682186,-162.38626,100,19400,48.43,-2.4795531e-06,2678.3049573898315
94.300674,1.6914535,100.0,0.151389,-148.58504,1.01998,807666,736.186,1.0399778,52.56978,[-0.853 -1.173 -0.668 -0.976  0.237],195,-106.69920869705935,-23.353271,,14.711879,0.650507,0.09216853,166.29013,1.0431125,0.29163352,-146.05539,100,19500,45.41,-3.0517577e-07,2692.3988633155823
94.57568,1.8946545,100.0,0.14981063,-152.49954,1.0194597,812531,721.73004,1.0310572,33.25092,[-0.849 -1.171 -0.671 -0.968  0.232],196,-107.62144601718181,-20.984924,,13.33903,0.7422999,0.09850615,153.3298,1.0491568,0.3000533,-150.36191,100,19600,48.65,3.929138e-06,2706.6557471752167
94.434326,1.202452,100.0,0.057474434,-147.18527,1.0039922,817192,264.5429,1.0081377,36.393917,[-0.852 -1.166 -0.663 -0.968  0.24 ],197,-106.40304682701195,-23.294266,,13.9480915,0.8656384,0.09338256,156.40376,1.0077378,0.29125053,-146.70247,100,19700,46.61,-2.7465821e-06,2721.6508491039276
94.459045,1.3932462,100.0,0.10731873,-144.26814,1.0095599,821893,375.63,1.0161433,29.187958,[-0.845 -1.165 -0.662 -0.968  0.243],198,-106.73515325674349,-19.80111,,13.0133705,0.6892444,0.09454738,156.66835,1.0214211,0.29349792,-143.18004,100,19800,47.01,-1.1825562e-06,2736.1850893497467
94.889626,1.1440252,100.0,0.05200972,-165.72865,1.0024642,827044,241.08466,1.0049653,36.655945,[-0.843 -1.172 -0.665 -0.967  0.249],199,-105.86271359368182,-21.872185,,13.611077,0.8726673,0.10315584,136.86908,1.0037556,0.30438662,-165.51587,100,19900,51.51,1.6021728e-06,2751.545846223831
94.553024,1.4608543,100.0,0.10694531,-160.02164,1.0133481,831802,372.72372,1.0173041,49.161213,[-0.843 -1.173 -0.666 -0.97   0.245],200,-105.79348106443491,-21.538307,,14.051704,0.76979244,0.09581486,153.77597,1.0252527,0.2954617,-158.50592,100,20000,47.58,-1.1062622e-06,2765.884117126465
94.60521,1.3868723,100.0,0.08877168,-161.43137,1.0066503,836655,376.0591,1.0125569,47.16207,[-0.844 -1.167 -0.662 -0.963  0.239],201,-106.63959295271783,-20.052208,,14.08078,0.7968494,0.097439684,149.70079,1.0142246,0.29719746,-160.69395,100,20100,48.53,2.5558472e-06,2781.569257259369
94.12761,1.2494006,100.0,0.06545774,-134.704,1.0035832,841101,296.19516,1.0073711,45.91371,[-0.846 -1.171 -0.664 -0.964  0.246],202,-108.31330088410662,-20.834099,,13.108738,0.86343575,0.08911088,168.87334,1.0069886,0.28523216,-134.30821,100,20200,44.46,1.14440915e-07,2795.9999310970306
94.471695,1.6460118,100.0,0.18375541,-150.07936,1.0308592,845881,747.74457,1.0390714,42.511566,[-0.848 -1.168 -0.664 -0.962  0.252],203,-108.22655506344535,-22.430893,,12.560382,0.66864216,0.096878536,158.0185,1.0494301,0.29800135,-147.71106,100,20300,47.8,-3.8146972e-08,2811.6299543380737
94.4883,1.1519771,100.0,0.05849651,-156.38255,1.0043505,850503,262.32465,1.005169,49.54599,[-0.844 -1.17  -0.659 -0.957  0.251],204,-104.26553549950135,-22.530228,,15.266538,0.81335235,0.09261919,154.89125,1.0077372,0.29020536,-155.9843,100,20400,46.22,-3.4713746e-06,2825.8153285980225
93.99903,1.5740057,100.0,0.15129574,-118.74065,1.018356,854833,558.3267,1.0274378,28.320488,[-0.842 -1.173 -0.66  -0.962  0.25 ],205,-108.2712637071208,-19.019363,,11.539086,0.697185,0.087607555,177.64629,1.0306919,0.28451595,-117.0468,100,20500,43.3,-3.4332277e-07,2839.8122532367706
94.54946,1.4596814,100.0,0.14214541,-161.18993,1.0185956,859684,546.2171,1.0269319,42.891518,[-0.848 -1.184 -0.669 -0.966  0.262],206,-107.9478871664106,-23.073135,,12.809792,0.67795944,0.09787302,154.02922,1.0390689,0.29859862,-159.17436,100,20600,48.51,6.2561035e-06,2854.9625470638275
94.561935,1.4330952,100.0,0.09641163,-154.60785,1.008268,864484,342.31265,1.0074891,54.900795,[-0.852 -1.193 -0.673 -0.967  0.271],207,-106.51361399169524,-22.708206,,15.15044,0.70405865,0.09630258,151.10179,1.0178888,0.2955253,-154.00642,100,20700,48.0,7.2479247e-07,2870.718375682831
94.81413,1.4259403,100.0,0.14331436,-172.70555,1.022951,869543,519.5628,1.0376236,53.093445,[-0.844 -1.193 -0.674 -0.968  0.274],208,-105.8814784957567,-22.372093,,14.165316,0.63156796,0.10228908,143.72342,1.0372381,0.30488306,-170.48672,100,20800,50.59,-4.196167e-06,2887.6286549568176
94.356415,1.5980164,100.0,0.13592301,-141.57982,1.0212715,874160,437.93213,1.0268676,39.365944,[-0.848 -1.203 -0.674 -0.971  0.266],209,-107.19697910822147,-21.026627,,13.485256,0.72725934,0.09323162,162.50255,1.0339038,0.29231194,-139.41893,100,20900,46.17,2.4414062e-06,2903.08638048172
94.87111,1.160629,100.0,0.053106453,-170.60469,1.0031787,879277,253.35493,1.0080327,42.543583,[-0.842 -1.202 -0.674 -0.976  0.275],210,-105.63757160407158,-24.095268,,14.769673,0.8834797,0.10256141,138.01352,1.0093205,0.30375278,-170.09854,100,21000,51.17,4.005432e-06,2919.12663602829
94.84091,1.3251104,100.0,0.080020584,-171.54253,1.0061431,884334,325.63425,1.0127455,45.39364,[-0.842 -1.195 -0.669 -0.973  0.272],211,-105.16259803849171,-22.910233,,14.972345,0.8250369,0.10160293,140.1254,1.012692,0.30289137,-170.75345,100,21100,50.57,6.1035155e-07,2933.932476758957
94.31471,1.4402227,100.0,0.14798038,-144.0426,1.02056,888907,626.07336,1.0271002,42.069298,[-0.838 -1.194 -0.671 -0.97   0.274],212,-107.12910085488811,-22.11792,,13.457907,0.6894566,0.09232592,164.16296,1.0363427,0.29099727,-142.13504,100,21200,45.73,-1.5258789e-06,2948.6885211467743
94.550385,1.1289643,100.0,0.03993745,-152.25847,1.001192,893758,165.18758,1.0021673,28.299286,[-0.842 -1.207 -0.673 -0.974  0.28 ],213,-107.92563988890458,-22.404404,,12.176693,0.90764385,0.09708425,150.22429,1.0026071,0.29618278,-152.06044,100,21300,48.51,4.3869018e-06,2964.71382856369
94.60918,1.2469739,100.0,0.08642627,-157.36479,1.0059206,898642,297.687,1.0120206,40.53919,[-0.837 -1.209 -0.671 -0.976  0.282],214,-107.22406311340664,-20.116798,,13.546927,0.80910206,0.09808553,149.23935,1.0124996,0.2981147,-156.55948,100,21400,48.84,1.0299683e-06,2981.247269153595
94.609695,1.6750622,100.0,0.14021368,-153.80154,1.0204859,903481,458.17685,1.029512,34.67366,[-0.839 -1.216 -0.678 -0.978  0.286],215,-106.2235325859161,-22.07145,,13.774872,0.6386015,0.09760349,151.51303,1.0361773,0.29817462,-152.16391,100,21500,48.39,-1.2969971e-06,2997.205151796341
94.47954,1.5760758,100.0,0.16866729,-151.27267,1.0258346,908218,520.3306,1.030972,42.36641,[-0.832 -1.214 -0.678 -0.982  0.277],216,-107.06704059926274,-20.561234,,14.28166,0.7186223,0.09580877,157.04851,1.044796,0.29617408,-149.43706,100,21600,47.37,-3.8146973e-06,3013.606765985489
94.061066,1.4614495,100.0,0.11190011,-131.37767,1.0126363,912570,534.2902,1.0295026,40.78872,[-0.829 -1.21  -0.684 -0.984  0.279],217,-107.4711787145604,-19.904259,,13.662917,0.7277132,0.087888084,175.58917,1.0338616,0.28464574,-129.04584,100,21700,43.52,-5.41687e-06,3028.644227027893
94.10231,1.4451809,100.0,0.12960845,-137.23305,1.0177969,916937,397.7799,1.0344383,46.972206,[-0.828 -1.227 -0.695 -0.989  0.28 ],218,-106.9410483964378,-17.479637,,13.216982,0.69456124,0.08792774,174.30196,1.0490493,0.2842331,-134.4334,100,21800,43.67,1.9836425e-06,3042.8634161949158
94.36949,1.379597,100.0,0.12673856,-145.78716,1.0203819,921496,393.36368,1.0311832,40.84617,[-0.808 -1.237 -0.695 -1.     0.278],219,-105.55249178714213,-22.41774,,14.753212,0.7157726,0.091934,162.3316,1.0379503,0.2902525,-143.70062,100,21900,45.59,-3.2424928e-06,3058.4291546344757
94.581345,1.2126673,100.0,0.06826618,-165.05226,1.003915,926244,331.8376,1.010607,56.44856,[-0.796 -1.245 -0.697 -1.01   0.273],220,-104.89878988558723,-22.161865,,15.305652,0.81413895,0.09521823,150.96837,1.0113512,0.29395726,-164.35973,100,22000,47.48,-2.4795531e-06,3074.2217552661896
94.14537,1.4615473,100.0,0.12162678,-133.2785,1.0151104,930642,452.78534,1.0264815,24.773811,[-0.79  -1.253 -0.7   -1.013  0.271],221,-106.75331959485601,-18.464828,,12.617924,0.72837603,0.08877311,171.86797,1.0294651,0.28585243,-131.36433,100,22100,43.98,-2.861023e-06,3089.509974718094
94.34434,2.679548,100.0,0.3317793,-141.45798,1.0729928,935226,1959.0737,1.0779109,37.47985,[-0.792 -1.26  -0.705 -1.015  0.283],222,-106.70798623947526,-21.21402,,13.744213,0.60217834,0.09451707,169.87134,1.118171,0.2975838,-136.46826,100,22200,45.84,-3.1661987e-06,3104.8932111263275
94.759476,1.2005503,100.0,0.05934191,-165.07454,1.0034003,940286,337.78113,1.0076836,39.291023,[-0.808 -1.261 -0.707 -1.005  0.3  ],223,-107.28522739588476,-24.8704,,15.106691,0.8464398,0.101444244,142.1545,1.0086744,0.30231875,-164.42528,100,22300,50.6,-2.822876e-06,3122.4201333522797
94.52017,1.2934005,100.0,0.10466739,-158.41646,1.010531,945067,266.7462,1.0208783,34.486725,[-0.799 -1.266 -0.704 -1.01   0.3  ],224,-107.09014012462676,-20.171257,,13.028308,0.711312,0.09624559,154.06723,1.0197744,0.2960067,-157.1246,100,22400,47.81,4.272461e-06,3137.528649330139
94.5725,1.4260532,100.0,0.12886038,-152.50513,1.0161809,949884,478.3592,1.022112,55.72348,[-0.806 -1.272 -0.712 -1.016  0.301],225,-106.6366183740617,-21.00064,,14.196955,0.80625755,0.09707447,152.57639,1.0331355,0.297317,-150.85934,100,22500,48.17,-1.7929077e-06,3153.5173494815826
94.34038,1.3353275,100.0,0.10478605,-143.86229,1.0123708,954469,454.55157,1.0257317,39.436615,[-0.817 -1.271 -0.709 -1.014  0.308],226,-106.82188601436953,-22.21045,,13.143622,0.7159804,0.09247005,162.9407,1.0324982,0.29102835,-142.01569,100,22600,45.85,-8.392334e-07,3168.545696258545
94.420975,1.1314938,100.0,0.03863888,-141.59825,1.0019029,959144,226.03267,1.0029681,32.263145,[-0.825 -1.263 -0.704 -1.014  0.302],227,-107.03468175486341,-22.744423,,13.556226,0.8858244,0.09364264,156.34102,1.0043815,0.29157087,-141.35323,100,22700,46.75,2.9754638e-06,3184.29194688797
94.25011,1.2615945,100.0,0.07626771,-135.98402,1.0059372,963657,316.57828,1.0134032,37.612453,[-0.819 -1.26  -0.699 -1.013  0.301],228,-107.18130426261217,-19.675095,,12.890589,0.78225774,0.090639025,165.38243,1.0142782,0.2877523,-134.8296,100,22800,45.13,1.7166137e-06,3198.9021809101105
94.590485,1.0891516,100.0,0.027436545,-164.7199,1.0006456,968534,211.2058,1.0013579,50.784332,[-0.831 -1.268 -0.708 -1.014  0.302],229,-107.52612872705396,-21.002968,,14.186438,0.93102354,0.097564764,148.41182,1.0014383,0.29677045,-164.62187,100,22900,48.77,-4.196167e-06,3214.632896900177
94.50471,1.1222055,100.0,0.046230596,-153.23991,1.0016446,973284,208.00972,1.0036411,34.833683,[-0.836 -1.266 -0.709 -1.012  0.303],230,-106.7633629452309,-22.842346,,13.753666,0.8490157,0.09507313,152.76172,1.0037097,0.29343432,-153.0383,100,23000,47.5,9.536743e-07,3230.8410398960114
94.22363,1.7372861,100.0,0.16402763,-138.14262,1.0270243,977755,704.4146,1.0464156,41.694942,[-0.831 -1.269 -0.709 -1.014  0.3  ],231,-106.77552799399395,-18.87996,,14.2525015,0.56157994,0.09079279,170.94429,1.059217,0.28975183,-134.64293,100,23100,44.71,6.4849854e-07,3246.0245249271393
94.63129,1.2312651,100.0,0.08373507,-157.50658,1.0070227,982668,229.12903,1.0074337,41.56057,[-0.828 -1.287 -0.716 -1.017  0.292],232,-107.31735775001566,-24.302101,,12.797135,0.7696432,0.09856477,148.15685,1.0127152,0.2985826,-156.95436,100,23200,49.13,-1.0681152e-06,3261.857660293579
94.96875,1.2216828,100.0,0.060466453,-171.87051,1.0033777,987963,283.50537,1.0058459,38.732796,[-0.828 -1.289 -0.716 -1.013  0.292],233,-106.72754174971631,-24.030289,,13.958718,0.81403345,0.10615707,133.40932,1.0068984,0.308458,-171.51747,100,23300,52.95,2.7465821e-06,3276.6416487693787
94.48424,1.1699234,100.0,0.054294016,-158.24141,1.0023729,992684,232.52167,1.0059329,38.731407,[-0.829 -1.287 -0.712 -1.014  0.292],234,-106.59474759797648,-20.917542,,12.994788,0.8319822,0.09455303,154.3504,1.0079813,0.29282448,-157.78485,100,23400,47.21,-1.2207031e-06,3290.5240471363068
94.77517,1.5746188,100.0,0.14068212,-166.62431,1.0188259,997639,464.72562,1.0307353,42.152695,[-0.837 -1.283 -0.712 -1.013  0.289],235,-104.6702603013046,-21.771538,,14.94603,0.79020345,0.09976108,144.54362,1.0320761,0.30079016,-164.84294,100,23500,49.55,-9.918213e-07,3306.283928155899
94.86235,1.3045205,100.0,0.11366916,-160.16193,1.0141507,1002808,319.97183,1.0137413,30.21973,[-0.849 -1.281 -0.709 -1.008  0.287],236,-106.93765655214418,-26.278175,,12.590461,0.72587407,0.104056045,139.28049,1.0215789,0.30644983,-159.18143,100,23600,51.69,2.4414062e-06,3322.9338114261627
94.530594,1.4574981,100.0,0.118471734,-157.3677,1.0111238,1007620,381.80173,1.0162431,44.113102,[-0.848 -1.281 -0.706 -1.002  0.288],237,-107.5345073805642,-19.807655,,14.192182,0.7626017,0.09667295,152.56967,1.0239278,0.29624066,-156.55365,100,23700,48.12,3.7384034e-06,3337.339878320694
94.30235,1.2552507,100.0,0.059127424,-154.19772,1.0032218,1012141,286.85104,1.0055884,37.589638,[-0.855 -1.288 -0.709 -1.002  0.292],238,-106.1904424592611,-21.260231,,13.547345,0.8710941,0.09055301,162.46588,1.0076778,0.28721014,-153.6503,100,23800,45.21,1.9454956e-06,3351.3082160949707
94.5574,1.5045947,100.0,0.12258481,-154.19716,1.0156333,1016921,384.6083,1.0220119,38.518387,[-0.862 -1.29  -0.713 -1.     0.291],239,-106.17819722355695,-21.031563,,14.720104,0.7740146,0.096125215,152.41342,1.0287696,0.29566586,-153.11282,100,23900,47.8,-1.0871887e-05,3366.708406686783
94.448685,1.2315197,100.0,0.06271027,-158.97823,1.0054816,1021628,252.54662,1.0171031,36.674023,[-0.853 -1.283 -0.71  -1.002  0.293],240,-107.11506801134489,-23.95987,,13.425606,0.7950018,0.094504684,156.8467,1.01295,0.2931603,-157.67009,100,24000,47.07,3.8146973e-07,3382.80184006691
94.528046,1.4785788,100.0,0.10989922,-147.59819,1.0145197,1026361,407.17297,1.030976,30.557755,[-0.862 -1.289 -0.714 -1.007  0.291],241,-105.82886393815869,-22.708038,,13.552519,0.76826644,0.09559073,155.6417,1.028922,0.29562443,-145.45383,100,24100,47.33,-3.8146973e-07,3398.285778284073
94.456085,1.1607316,100.0,0.05838215,-150.98045,1.0032426,1031121,186.93561,1.0063035,22.640835,[-0.852 -1.294 -0.708 -1.016  0.293],242,-108.1451396538026,-20.825172,,11.649808,0.83664346,0.09540361,154.96384,1.0076612,0.29411012,-150.49622,100,24200,47.6,-2.5558472e-06,3414.07603597641
94.532745,1.4632409,100.0,0.09943549,-154.70357,1.007322,1035934,354.9891,1.0148567,43.636467,[-0.85  -1.287 -0.706 -1.011  0.292],243,-107.50451757636131,-22.1605,,13.8090925,0.79918003,0.096738935,152.94826,1.014825,0.29642093,-153.47826,100,24300,48.13,-1.1444092e-06,3429.725806236267
94.62629,1.6820034,100.0,0.21729921,-152.91367,1.0497679,1040807,807.16,1.0645673,33.84143,[-0.862 -1.286 -0.713 -1.005  0.294],244,-106.56548838129433,-22.054245,,13.530935,0.5743772,0.09965703,155.03224,1.0821213,0.3033009,-148.86504,100,24400,48.73,-1.335144e-06,3445.3117141723633
94.452835,1.2201614,100.0,0.07040972,-149.6828,1.0065054,1045480,325.53372,1.0102147,41.030445,[-0.859 -1.294 -0.722 -1.017  0.284],245,-106.24453899011871,-21.683578,,14.205437,0.8159185,0.09376473,156.37946,1.0143363,0.29202226,-148.72925,100,24500,46.73,3.4332274e-06,3461.0603263378143
94.40497,1.384025,100.0,0.09186295,-150.81187,1.0090303,1050155,303.09824,1.0128565,45.953262,[-0.867 -1.303 -0.728 -1.02   0.282],246,-107.40899984534406,-20.411911,,13.925128,0.7595866,0.09384065,158.03278,1.0152363,0.29220152,-149.85217,100,24600,46.75,-3.0899048e-06,3476.5383400917053
94.69092,1.2370651,100.0,0.07441257,-165.0542,1.0057727,1055040,409.35425,1.0112623,43.650944,[-0.875 -1.305 -0.731 -1.015  0.283],247,-105.24950208119772,-22.623268,,15.839877,0.7387159,0.09805129,146.00096,1.0123545,0.2979797,-164.28606,100,24700,48.85,-4.53949e-06,3493.2993443012238
94.63634,1.2821012,100.0,0.07462433,-153.1227,1.0045948,1059983,223.29962,1.0103753,30.895172,[-0.87  -1.313 -0.732 -1.02   0.277],248,-107.8480142760601,-22.054008,,13.0087385,0.86068094,0.09916636,147.40547,1.0094365,0.2993915,-152.66475,100,24800,49.43,2.0599366e-06,3509.5368785858154
94.94986,1.949925,100.0,0.19319966,-169.346,1.0298805,1065296,633.4783,1.0582919,37.9254,[-0.869 -1.313 -0.734 -1.018  0.281],249,-107.59193101796173,-22.062546,,11.9345,0.67759085,0.108167656,139.57198,1.0487032,0.31372327,-166.11443,100,24900,53.13,4.5776366e-07,3524.885847568512
94.76843,1.1881421,100.0,0.055144258,-165.05283,1.0032315,1070296,287.9258,1.005282,34.85185,[-0.857 -1.31  -0.727 -1.012  0.293],250,-105.78933377258832,-22.323364,,14.183746,0.8543427,0.1002158,142.41664,1.0062668,0.30064842,-164.66655,100,25000,50.0,1.3732911e-06,3541.253573179245
94.357834,1.4310292,100.0,0.09352465,-143.65306,1.007765,1074924,361.60443,1.0141889,43.815758,[-0.858 -1.313 -0.726 -1.015  0.293],251,-107.4198074744595,-22.042854,,13.855637,0.80954236,0.09305988,160.32037,1.0148604,0.29139003,-142.75366,100,25100,46.28,1.335144e-06,3556.0753722190857
94.639175,1.6419382,100.0,0.17369819,-152.12556,1.0263247,1079818,625.51886,1.045566,30.335903,[-0.862 -1.313 -0.73  -1.01   0.297],252,-106.70953040903193,-25.990173,,14.234876,0.67107946,0.09899861,151.53148,1.1002105,0.30057347,-149.20839,100,25200,48.94,3.4332277e-07,3572.068281173706
94.193985,1.281018,100.0,0.06898864,-144.27803,1.006242,1084262,311.83,1.0168585,48.151207,[-0.897 -1.3   -0.735 -0.999  0.297],253,-106.78985222739784,-19.228722,,14.715011,0.8406975,0.08924447,168.25572,1.0149186,0.28573918,-142.51012,100,25300,44.44,6.3323973e-06,3587.8346869945526
94.49441,1.424333,100.0,0.12891665,-150.5071,1.014311,1089005,491.3657,1.0192566,34.52738,[-0.913 -1.307 -0.745 -1.     0.298],254,-106.85023815391332,-22.968994,,13.390247,0.71589124,0.09547996,155.49124,1.0295554,0.29494283,-149.09476,100,25400,47.43,6.5994263e-06,3603.5457878112793
