MinD2w0t,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MaxD2w0t,EpisodesSoFar,InitialReturnMax,InitialReturnStd,MinIW,EmpiricalD2,StdIW,MeanD2w0t,InitialBound,StdD2w0t,EpLenMean,Weights,TimestepsSoFar,MeanIW,J_sample_variance,ReturnStepMax,ReturnMeanIW,Iteration,EpRewMean,InitialReturnMean,TimeElapsed,MaxIW,Bound
,99.0,100,-9.214788,1.0,26600,-2.5875483,1.5866362,1.0,1.0,,0.28104,-39.43599,0.44950148,140.52,[-1.152 -1.106 -0.4   -0.84  -0.178],2884500,1.0,2.5428429,100.0,-6.1026554,266,-100.51954069681616,-6.1026554,5643.34489774704,1.0,-39.43599
,99.0,100,-9.583725,1.0,26700,-1.9474316,1.6578666,1.0,1.0,,0.2909,-39.13055,0.45416,145.45,[-1.152 -1.106 -0.4   -0.84  -0.178],2899045,1.0,2.7762845,100.0,-5.7972155,267,-100.38936331408364,-5.7972155,5671.924379110336,1.0,-39.13055
,99.0,100,-8.915441,1.0,26800,-2.928016,1.3505186,1.0,1.0,,0.31652,-39.408535,0.46512163,158.26,[-1.152 -1.106 -0.4   -0.84  -0.178],2914871,1.0,1.8423237,100.0,-6.0752006,268,-100.0367778812015,-6.075201,5703.959733009338,1.0,-39.408535
,99.0,100,-11.978051,1.1538018,26900,-2.3741405,1.7956024,0.560112,1.0526246,0.20521218,0.31936556,-39.108425,0.4784553,154.25,[-1.152 -1.106 -0.4   -0.84  -0.178],2930296,0.9652992,3.058281,100.0,-5.7189474,269,-98.63109494163166,-5.7750897,5735.451006650925,2.4925797,-39.07889
,99.0,100,-9.601017,1.0,27000,-2.004876,1.4714298,1.0,1.0,,0.31112,-39.33425,0.4629585,155.56,[-1.152 -1.107 -0.397 -0.839 -0.179],2945852,1.0,2.1869757,100.0,-6.000916,270,-99.19032070583809,-6.000916,5766.5884046554565,1.0,-39.33425
,99.0,100,-9.08438,1.1168956,27100,-1.9335046,1.6012714,0.5496164,1.0347363,0.17296645,0.27155405,-39.361824,0.45172167,132.77,[-1.152 -1.107 -0.397 -0.839 -0.179],2959129,0.98542154,2.4774742,100.0,-5.9798656,271,-101.57286365652972,-6.028488,5792.210109472275,1.6856573,-39.337204
,99.0,100,-9.090345,1.0,27200,-2.2344503,1.6900147,1.0,1.0,,0.26714,-39.167603,0.442472,133.57,[-1.152 -1.107 -0.401 -0.839 -0.179],2972486,1.0,2.884999,100.0,-5.8342676,272,-101.09511674198757,-5.8342676,5818.901131391525,1.0,-39.167603
,99.0,100,-9.304264,1.1477027,27300,-3.0212033,1.732584,0.5063788,1.0380971,0.16307901,0.3143602,-39.556465,0.47346756,153.07,[-1.152 -1.107 -0.401 -0.839 -0.179],2987793,1.0054173,2.8225613,100.0,-6.1811237,273,-99.74741610084826,-6.2231297,5849.841130495071,1.7794585,-39.535294
,99.0,100,-9.0738945,1.0,27400,-2.1687737,1.6122314,1.0,1.0,,0.28858,-39.282257,0.45308667,144.29,[-1.152 -1.108 -0.405 -0.838 -0.178],3002222,1.0,2.6255453,100.0,-5.948921,274,-98.43418797775331,-5.9489217,5878.236336231232,1.0,-39.282257
,99.0,100,-9.283108,1.2876153,27500,-1.5909141,1.6479034,0.34990847,1.0968392,0.2615859,0.32075983,-39.33456,0.4879179,151.26,[-1.152 -1.108 -0.405 -0.838 -0.178],3017348,0.96568626,2.6572306,100.0,-5.905138,275,-99.66889362548554,-6.0012255,5908.335338115692,1.8677464,-39.286392
,99.0,100,-9.556347,1.0,27600,-1.8561608,1.6453555,1.0,1.0,,0.29164,-39.39883,0.45453417,145.82,[-1.152 -1.107 -0.41  -0.84  -0.179],3031930,1.0,2.73454,100.0,-6.065493,276,-100.20148641441624,-6.065493,5937.340811014175,1.0,-39.39883
,99.0,100,-9.454026,1.0074878,27700,-1.9262408,1.6391478,0.86058784,1.0031148,0.057911813,0.28644887,-39.201576,0.45287767,142.87,[-1.152 -1.107 -0.41  -0.84  -0.179],3046217,0.9965589,2.7375803,100.0,-5.853314,277,-96.93387538329976,-5.8682404,5965.947970628738,1.2114058,-39.194073
,99.0,100,-9.351363,1.09273,27800,-2.3188007,1.5840724,0.51222456,1.0373503,0.14682418,0.25287554,-39.313404,0.44116527,123.69,[-1.148 -1.107 -0.407 -0.84  -0.179],3058586,0.981122,2.4872165,100.0,-5.9260983,278,-102.77579461224931,-5.9800696,5990.753965854645,1.5193948,-39.286
,99.0,100,-9.399414,1.0,27900,-1.9089749,1.5850013,1.0,1.0,,0.2831,-39.271553,0.4505066,141.55,[-1.148 -1.107 -0.412 -0.84  -0.18 ],3072741,1.0,2.5376053,100.0,-5.9382176,279,-101.81093957508715,-5.9382176,6018.601545333862,1.0,-39.271553
,99.0,100,-9.322402,1.0,28000,-2.1601062,1.5705912,1.0,1.0,,0.29832,-39.197124,0.4575149,149.16,[-1.148 -1.107 -0.412 -0.84  -0.18 ],3087657,1.0,2.4916735,100.0,-5.863788,280,-98.88257911341087,-5.8637886,6048.809366941452,1.0,-39.197124
,99.0,100,-9.569379,1.0,28100,-2.3061628,1.5634642,1.0,1.0,,0.26408,-39.49017,0.44084147,132.04,[-1.148 -1.107 -0.412 -0.84  -0.18 ],3100861,1.0,2.4691112,100.0,-6.156835,281,-97.11289945613002,-6.1568356,6075.30290389061,1.0,-39.49017
,99.0,100,-9.589054,1.0,28200,-1.9877424,1.7847785,1.0,1.0,,0.25148,-39.188736,0.4338608,125.74,[-1.148 -1.107 -0.412 -0.84  -0.18 ],3113435,1.0,3.2176101,100.0,-5.8554015,282,-102.27073881933082,-5.8554015,6101.3413100242615,1.0,-39.188736
,99.0,100,-9.109411,1.0,28300,-1.9122455,1.595431,1.0,1.0,,0.2496,-39.331043,0.43278062,124.8,[-1.148 -1.107 -0.412 -0.84  -0.18 ],3125915,1.0,2.571111,100.0,-5.997707,283,-103.04689496452107,-5.997707,6127.564705133438,1.0,-39.331043
,99.0,100,-9.498974,1.1513271,28400,-2.7500312,1.5201904,0.5429649,1.0430121,0.19476765,0.2463032,-39.270462,0.43861938,119.93,[-1.148 -1.107 -0.412 -0.84  -0.18 ],3137908,0.97253674,2.3349319,100.0,-5.876951,284,-102.68017424222153,-5.937125,6151.99048948288,1.9187652,-39.23889
,99.0,100,-9.475558,1.0590944,28500,-2.4948947,1.6555252,0.7355908,1.0203687,0.10557081,0.2865466,-39.48318,0.45648238,141.35,[-1.148 -1.108 -0.408 -0.84  -0.18 ],3152043,0.99318224,2.7788088,100.0,-6.1198387,285,-103.51276002846929,-6.149847,6181.281250953674,1.4169843,-39.4675
,99.0,100,-9.646445,1.0,28600,-2.7873998,1.5640672,1.0,1.0,,0.29126,-39.242416,0.4543497,145.63,[-1.148 -1.108 -0.405 -0.84  -0.179],3166606,1.0,2.4710164,100.0,-5.9090824,286,-97.41148843128695,-5.9090824,6210.862128019333,1.0,-39.242416
,99.0,100,-9.199924,1.0,28700,-2.614279,1.5954666,1.0,1.0,,0.26058,-39.00935,0.43896115,130.29,[-1.148 -1.108 -0.405 -0.84  -0.179],3179635,1.0,2.5712256,100.0,-5.6760154,287,-101.71303556097884,-5.6760163,6237.556463956833,1.0,-39.00935
,99.0,100,-9.674994,1.0,28800,-2.7166045,1.5296841,1.0,1.0,,0.25608,-39.77128,0.43645537,128.04,[-1.148 -1.108 -0.405 -0.84  -0.179],3192439,1.0,2.363569,100.0,-6.4379416,288,-103.9882190916006,-6.437942,6262.8952424526215,1.0,-39.77128
,99.0,100,-9.265895,1.0863746,28900,-2.3139434,1.6055466,0.59397185,1.0287268,0.15038705,0.2769751,-39.567825,0.4535504,135.85,[-1.148 -1.108 -0.405 -0.84  -0.179],3206024,1.0002952,2.5218897,100.0,-6.196725,289,-101.21967426328877,-6.234491,6290.081465244293,1.5019944,-39.54861
,99.0,100,-9.354452,1.0,29000,-2.1363404,1.6454104,1.0,1.0,,0.27964,-39.397278,0.44882303,139.82,[-1.148 -1.108 -0.408 -0.841 -0.18 ],3220006,1.0,2.7347221,100.0,-6.063944,290,-101.46519756424549,-6.063944,6317.782038450241,1.0,-39.397278
,99.0,100,-9.532774,1.0,29100,-2.6167312,1.5543046,1.0,1.0,,0.33556,-39.3602,0.47218063,167.78,[-1.148 -1.108 -0.408 -0.841 -0.18 ],3236784,1.0,2.4402657,100.0,-6.0268626,291,-101.62603505374067,-6.0268626,6350.054946422577,1.0,-39.3602
,99.0,100,-9.077842,1.0,29200,-2.0055141,1.6064113,1.0,1.0,,0.32212,-39.504673,0.46728575,161.06,[-1.148 -1.108 -0.408 -0.841 -0.18 ],3252890,1.0,2.6066232,100.0,-6.1713386,292,-98.46807169023505,-6.1713386,6382.661599636078,1.0,-39.504673
,99.0,100,-9.163484,1.0,29300,-2.7061987,1.6293498,1.0,1.0,,0.28822,-39.365322,0.4529427,144.11,[-1.148 -1.108 -0.408 -0.841 -0.18 ],3267301,1.0,2.6815968,100.0,-6.0319858,293,-96.32170046621371,-6.031986,6411.26898598671,1.0,-39.365322
,99.0,100,-9.451015,1.0,29400,-1.4739759,1.5175011,1.0,1.0,,0.25086,-39.114178,0.4335139,125.43,[-1.148 -1.108 -0.408 -0.841 -0.18 ],3279844,1.0,2.32607,100.0,-5.7808404,294,-99.66617219834772,-5.7808404,6435.8408534526825,1.0,-39.114178
,99.0,100,-9.147236,1.0,29500,-2.1498914,1.6751711,1.0,1.0,,0.26654,-39.109203,0.44215092,133.27,[-1.148 -1.108 -0.408 -0.841 -0.18 ],3293171,1.0,2.834544,100.0,-5.775869,295,-100.19615431940389,-5.7758694,6462.4468331336975,1.0,-39.109203
,99.0,100,-8.945249,1.0657738,29600,-2.9072518,1.4937081,0.53844774,1.0232668,0.13489194,0.27822655,-39.29605,0.4532121,136.88,[-1.148 -1.108 -0.408 -0.841 -0.18 ],3306859,0.9845183,2.2196789,100.0,-5.9330077,296,-100.25350792529487,-5.962714,6490.490725040436,1.4484626,-39.280888
,99.0,100,-9.608515,1.0,29700,-3.0370426,1.7339195,1.0,1.0,,0.25454,-39.491325,0.4356166,127.27,[-1.149 -1.108 -0.405 -0.841 -0.181],3319586,1.0,3.0368452,100.0,-6.1579914,297,-102.3980690057,-6.1579914,6516.8438420295715,1.0,-39.491325
,99.0,100,-9.274803,1.0,29800,-2.1467574,1.6056672,1.0,1.0,,0.25632,-39.048313,0.4365889,128.16,[-1.149 -1.108 -0.405 -0.841 -0.181],3332402,1.0,2.604209,100.0,-5.714976,298,-99.82355483629854,-5.714977,6541.802316665649,1.0,-39.048313
,99.0,100,-9.179853,1.0,29900,-2.3993962,1.527805,1.0,1.0,,0.23072,-39.43663,0.4212895,115.36,[-1.149 -1.108 -0.405 -0.841 -0.181],3343938,1.0,2.3577657,100.0,-6.1032963,299,-102.2195199572358,-6.103297,6563.945255994797,1.0,-39.43663
,99.0,100,-8.726235,1.0,30000,-2.5644693,1.6289579,1.0,1.0,,0.2916,-39.312077,0.4545065,145.8,[-1.149 -1.108 -0.405 -0.841 -0.181],3358518,1.0,2.6803067,100.0,-5.978741,300,-97.82900515461448,-5.978742,6594.313943147659,1.0,-39.312077
,99.0,100,-9.518902,1.0,30100,-2.310652,1.7189281,1.0,1.0,,0.27712,-39.491848,0.44757175,138.56,[-1.149 -1.108 -0.405 -0.841 -0.181],3372374,1.0,2.9845593,100.0,-6.158511,301,-102.60586318135836,-6.158511,6622.130115032196,1.0,-39.491848
,99.0,100,-9.339043,1.0,30200,-3.044404,1.569442,1.0,1.0,,0.25892,-39.468952,0.43803158,129.46,[-1.149 -1.108 -0.405 -0.841 -0.181],3385320,1.0,2.4880285,100.0,-6.1356177,302,-99.07421381732149,-6.1356177,6648.395380735397,1.0,-39.468952
,99.0,100,-9.218811,1.0,30300,-2.4620342,1.5668336,0.9987243,0.9999961,0.000390621,0.26875994,-39.396965,0.44330937,134.38,[-1.149 -1.108 -0.405 -0.841 -0.181],3398758,0.99995416,2.4792807,100.0,-6.063538,303,-99.91059724937526,-6.0636287,6675.989499568939,1.0009632,-39.39687
,99.0,100,-9.156085,1.0,30400,-2.7119315,1.647879,1.0,1.0,,0.2918,-39.45858,0.45459905,145.9,[-1.149 -1.108 -0.405 -0.841 -0.181],3413348,1.0,2.7429345,100.0,-6.1252427,304,-97.88315797761803,-6.1252427,6704.867328166962,1.0,-39.45858
,99.0,100,-9.032789,1.0,30500,-2.4515913,1.5817583,1.0,1.0,,0.26722,-39.14945,0.4425143,133.61,[-1.149 -1.108 -0.405 -0.841 -0.181],3426709,1.0,2.527232,100.0,-5.816113,305,-101.09298413019076,-5.8161135,6731.405689716339,1.0,-39.14945
,99.0,100,-9.21607,1.0,30600,-1.7370014,1.8055887,1.0,1.0,,0.24832,-39.22228,0.43203288,124.16,[-1.149 -1.108 -0.405 -0.841 -0.181],3439125,1.0,3.2930813,100.0,-5.888943,306,-99.45819550343417,-5.8889437,6756.444364070892,1.0,-39.22228
,99.0,100,-8.592808,1.0,30700,-1.800914,1.5445215,1.0,1.0,,0.29426,-39.113834,0.45570293,147.13,[-1.149 -1.108 -0.405 -0.841 -0.181],3453838,1.0,2.4096427,100.0,-5.7804985,307,-97.79463738102146,-5.7804985,6785.520617008209,1.0,-39.113834
,99.0,100,-9.1158905,1.0,30800,-2.278375,1.6554604,1.0,1.0,,0.29262,-39.299755,0.4549559,146.31,[-1.149 -1.108 -0.405 -0.841 -0.181],3468469,1.0,2.7682314,100.0,-5.9664183,308,-99.03037635493166,-5.9664197,6814.295993089676,1.0,-39.299755
,99.0,100,-9.034521,1.0,30900,-1.7057328,1.6093606,1.0,1.0,,0.27652,-39.309555,0.44728082,138.26,[-1.149 -1.108 -0.405 -0.841 -0.181],3482295,1.0,2.6162035,100.0,-5.9762187,309,-99.02826962011369,-5.9762187,6841.26223897934,1.0,-39.309555
,99.0,100,-8.860184,1.0,31000,-2.6500416,1.5801362,1.0,1.0,,0.2448,-39.097595,0.4299708,122.4,[-1.149 -1.108 -0.405 -0.841 -0.181],3494535,1.0,2.5220509,100.0,-5.7642584,310,-99.47411951285265,-5.7642584,6865.547075510025,1.0,-39.097595
,99.0,100,-9.378322,1.0,31100,-2.4650693,1.5502274,1.0,1.0,,0.28262,-39.732067,0.4502788,141.31,[-1.149 -1.108 -0.405 -0.841 -0.181],3508666,1.0,2.4274797,100.0,-6.3987308,311,-104.27823755022267,-6.398731,6894.267193078995,1.0,-39.732067
,99.0,100,-9.3144455,1.0,31200,-1.9827781,1.718901,1.0,1.0,,0.27346,-39.16207,0.44573078,136.73,[-1.149 -1.108 -0.405 -0.841 -0.181],3522339,1.0,2.9844654,100.0,-5.8287363,312,-102.25619996510561,-5.828737,6921.425676584244,1.0,-39.16207
,99.0,100,-9.237486,1.0,31300,-1.8744881,1.6900704,1.0,1.0,,0.28046,-39.019825,0.449219,140.23,[-1.149 -1.108 -0.405 -0.841 -0.181],3536362,1.0,2.8851895,100.0,-5.6864905,313,-100.74585520307261,-5.6864905,6949.321696996689,1.0,-39.019825
,99.0,100,-9.266803,1.0548998,31400,-2.2846835,1.6292765,0.6718824,1.0170215,0.12943342,0.28733462,-39.41108,0.45630732,141.98,[-1.149 -1.108 -0.405 -0.841 -0.181],3550560,0.99566245,2.7021735,100.0,-6.056417,314,-104.95736532705156,-6.077742,6977.271200418472,1.7134647,-39.40005
,99.0,100,-8.984966,1.2069496,31500,-2.3370166,1.4856498,0.45056865,1.0636595,0.23385943,0.30578458,-39.31372,0.47594845,146.29,[-1.147 -1.106 -0.403 -0.838 -0.186],3565189,0.9868722,2.327248,100.0,-5.909351,315,-101.36287580436444,-5.9803834,7007.458438634872,2.312272,-39.27705
,99.0,100,-9.215255,1.0,31600,-2.1726475,1.5600799,1.0,1.0,,0.3099,-39.120434,0.46244562,154.95,[-1.148 -1.106 -0.398 -0.839 -0.188],3580684,1.0,2.4584336,100.0,-5.787099,316,-96.60874711255903,-5.787099,7037.860609054565,1.0,-39.120434
,99.0,100,-9.3694725,1.0,31700,-2.3291035,1.7257651,1.0,1.0,,0.28812,-39.427868,0.45288017,144.06,[-1.148 -1.106 -0.398 -0.839 -0.188],3595090,1.0,3.008348,100.0,-6.094531,317,-99.59545826766316,-6.094531,7066.128262519836,1.0,-39.427868
,99.0,100,-9.224946,1.0,31800,-1.9453446,1.5353203,1.0,1.0,,0.29498,-39.374584,0.456046,147.49,[-1.148 -1.106 -0.398 -0.839 -0.188],3609839,1.0,2.3810186,100.0,-6.0412498,318,-102.35504674010821,-6.0412507,7095.063465356827,1.0,-39.374584
,99.0,100,-9.322918,1.0,31900,-2.4254224,1.5492911,1.0,1.0,,0.28318,-39.460705,0.45054883,141.59,[-1.148 -1.106 -0.398 -0.839 -0.188],3623998,1.0,2.4245481,100.0,-6.1273704,319,-100.88276109792503,-6.127371,7125.025916337967,1.0,-39.460705
,99.0,100,-9.328453,1.0,32000,-2.341908,1.5759845,1.0,1.0,,0.31402,-39.561554,0.4641383,157.01,[-1.148 -1.106 -0.398 -0.839 -0.188],3639699,1.0,2.5088155,100.0,-6.228219,320,-100.78915723416418,-6.228219,7158.035665273666,1.0,-39.561554
,99.0,100,-9.750441,1.0,32100,-2.106491,1.6251836,1.0,1.0,,0.26578,-39.38691,0.44174412,132.89,[-1.148 -1.106 -0.398 -0.839 -0.188],3652988,1.0,2.6679006,100.0,-6.0535746,321,-105.50588078467543,-6.053575,7185.099144935608,1.0,-39.38691
,99.0,100,-9.411903,1.3438729,32200,-1.4308474,1.7069266,0.42325446,1.095708,0.31281406,0.3223878,-39.40703,0.49216154,150.68,[-1.148 -1.106 -0.398 -0.839 -0.188],3668056,0.98506445,2.7744803,100.0,-5.9625177,322,-100.75236680183657,-6.0736914,7216.636116266251,4.1366596,-39.351723
,99.0,100,-8.920658,1.0,32300,-2.6497216,1.4666891,1.0,1.0,,0.27712,-39.292583,0.44757333,138.56,[-1.148 -1.106 -0.405 -0.839 -0.188],3681912,1.0,2.1729062,100.0,-5.959248,323,-97.89537419743588,-5.959248,7244.453672170639,1.0,-39.292583
,99.0,100,-9.445689,1.0,32400,-2.7211566,1.658981,1.0,1.0,,0.24478,-39.295456,0.42996413,122.39,[-1.148 -1.106 -0.405 -0.839 -0.188],3694151,1.0,2.780018,100.0,-5.9621196,324,-101.92502952309164,-5.9621196,7269.207036018372,1.0,-39.295456
,99.0,100,-9.434234,1.0,32500,-2.0340457,1.7906011,1.0,1.0,,0.26484,-39.424908,0.44124615,132.42,[-1.148 -1.106 -0.405 -0.839 -0.188],3707393,1.0,3.2386389,100.0,-6.0915713,325,-101.34086691784638,-6.091572,7295.921312093735,1.0,-39.424908
,99.0,100,-9.387395,1.0,32600,-2.2777734,1.7158524,1.0,1.0,,0.29008,-39.455322,0.4537986,145.04,[-1.148 -1.106 -0.405 -0.839 -0.188],3721897,1.0,2.9738882,100.0,-6.121986,326,-99.50603860673291,-6.121986,7324.95783829689,1.0,-39.455322
,99.0,100,-9.572876,1.0,32700,-3.0801542,1.4903486,1.0,1.0,,0.28494,-39.3425,0.45137745,142.47,[-1.148 -1.106 -0.405 -0.839 -0.188],3736144,1.0,2.2435744,100.0,-6.009163,327,-102.42386978868517,-6.0091634,7352.848529577255,1.0,-39.3425
,99.0,100,-9.156198,1.0,32800,-2.4455414,1.4364995,1.0,1.0,,0.30336,-39.28109,0.45971942,151.68,[-1.148 -1.106 -0.405 -0.839 -0.188],3751312,1.0,2.084374,100.0,-5.947755,328,-101.12762077038514,-5.9477553,7383.01401758194,1.0,-39.28109
,99.0,100,-9.130243,1.0,32900,-3.261079,1.511497,1.0,1.0,,0.31268,-39.369923,0.46359175,156.34,[-1.148 -1.106 -0.405 -0.839 -0.188],3766946,1.0,2.3077002,100.0,-6.0365868,329,-100.24519784601527,-6.0365868,7414.440111875534,1.0,-39.369923
,99.0,100,-9.455468,1.130101,33000,-1.6848216,1.7227639,0.50031936,1.0400052,0.18183328,0.30148014,-39.265728,0.46697918,147.16,[-1.148 -1.106 -0.405 -0.839 -0.188],3781662,0.98981565,2.8824496,100.0,-5.891654,330,-100.61109395481864,-5.9323926,7443.659207344055,1.6915748,-39.244854
,99.0,100,-9.412627,1.0,33100,-1.9300138,1.5561486,1.0,1.0,,0.27276,-39.04181,0.44537568,136.38,[-1.148 -1.105 -0.408 -0.84  -0.189],3795300,1.0,2.4460588,100.0,-5.708473,331,-100.32898468221791,-5.7084737,7471.809631347656,1.0,-39.04181
,99.0,100,-9.338231,1.0000001,33200,-2.6813822,1.529886,0.9989418,1.0,0.00017672354,0.2467,-39.00254,0.4310931,123.35,[-1.148 -1.105 -0.408 -0.84  -0.189],3807635,0.9999605,2.364143,100.0,-5.6691685,332,-101.58360948503967,-5.669205,7496.588319540024,1.0003583,-39.002502
,99.0,100,-9.428532,1.0,33300,-1.5864863,1.7869271,1.0,1.0,,0.27098,-38.99226,0.44447663,135.49,[-1.148 -1.105 -0.408 -0.84  -0.189],3821184,1.0,3.2253625,100.0,-5.658923,333,-100.76211013819055,-5.658924,7524.183385848999,1.0,-38.99226
,99.0,100,-9.34546,1.0,33400,-2.384467,1.6143866,1.0,1.0,,0.29514,-39.340515,0.45611086,147.57,[-1.148 -1.105 -0.408 -0.84  -0.189],3835941,1.0,2.6325696,100.0,-6.007179,334,-101.3745603514548,-6.007179,7552.757474660873,1.0,-39.340515
,99.0,100,-9.12026,1.0,33500,-2.5441723,1.7417561,1.0,1.0,,0.27148,-39.245815,0.44474068,135.74,[-1.148 -1.105 -0.408 -0.84  -0.189],3849515,1.0,3.0643578,100.0,-5.912478,335,-102.26513537659338,-5.912478,7580.1265568733215,1.0,-39.245815
,99.0,100,-9.199551,1.0,33600,-2.4777985,1.6009154,1.0,1.0,,0.2493,-39.51211,0.43260312,124.65,[-1.148 -1.105 -0.408 -0.84  -0.189],3861980,1.0,2.5888186,100.0,-6.1787753,336,-103.43378772530889,-6.178776,7604.605917453766,1.0,-39.51211
,99.0,100,-9.416921,1.0,33700,-2.3540692,1.7804532,1.0,1.0,,0.23272,-39.278816,0.42256504,116.36,[-1.148 -1.105 -0.408 -0.84  -0.189],3873616,1.0,3.2020338,100.0,-5.945479,337,-102.69612679691663,-5.945479,7628.685318231583,1.0,-39.278816
,99.0,100,-9.478576,1.0,33800,-2.3268485,1.7965709,1.0,1.0,,0.30102,-39.244736,0.45869857,150.51,[-1.148 -1.105 -0.408 -0.84  -0.189],3888667,1.0,3.2602696,100.0,-5.9114017,338,-101.22023170744899,-5.9114017,7659.093937158585,1.0,-39.244736
,99.0,100,-9.508013,1.0,33900,-2.1923215,1.6758631,1.0,1.0,,0.28416,-39.328884,0.45100787,142.08,[-1.148 -1.105 -0.408 -0.84  -0.189],3902875,1.0,2.8368857,100.0,-5.995547,339,-100.26551101040572,-5.995547,7686.408064126968,1.0,-39.328884
,99.0,100,-9.000051,1.0,34000,-1.6796286,1.6521578,1.0,1.0,,0.28056,-39.356384,0.44928136,140.28,[-1.148 -1.105 -0.408 -0.84  -0.189],3916903,1.0,2.7571971,100.0,-6.02305,340,-100.26177855981982,-6.02305,7715.67996764183,1.0,-39.356384
,99.0,100,-8.906826,1.0,34100,-2.1733086,1.5519935,1.0,1.0,,0.26376,-39.266502,0.44067556,131.88,[-1.148 -1.105 -0.408 -0.84  -0.189],3930091,1.0,2.4330137,100.0,-5.9331665,341,-101.81430268090224,-5.9331665,7743.299500703812,1.0,-39.266502
,99.0,100,-9.295677,1.0667874,34200,-2.6063333,1.6591998,0.6939638,1.0222472,0.14233176,0.3073673,-39.489025,0.46670318,151.29,[-1.148 -1.105 -0.408 -0.84  -0.189],3945220,0.99954516,2.7376974,100.0,-6.1263037,342,-99.99785173706513,-6.155691,7772.782327890396,2.1772878,-39.47374
,99.0,100,-9.500286,1.0,34300,-2.4179552,1.6570642,1.0,1.0,,0.26576,-39.222683,0.4417404,132.88,[-1.148 -1.106 -0.405 -0.84  -0.19 ],3958508,1.0,2.7735977,100.0,-5.889348,343,-100.83098959097504,-5.889348,7800.129758119583,1.0,-39.222683
,99.0,100,-9.103844,1.0,34400,-2.2395866,1.6098255,1.0,1.0,,0.28024,-39.392815,0.44911984,140.12,[-1.148 -1.106 -0.405 -0.84  -0.19 ],3972520,1.0,2.6177151,100.0,-6.059478,344,-102.02545827562246,-6.0594783,7827.359376907349,1.0,-39.392815
,99.0,100,-9.49563,1.0,34500,-2.6887946,1.4966127,1.0,1.0,,0.2603,-39.29437,0.43879372,130.15,[-1.148 -1.106 -0.405 -0.84  -0.19 ],3985535,1.0,2.262474,100.0,-5.9610343,345,-102.52673953185267,-5.961035,7854.204184055328,1.0,-39.29437
,99.0,100,-9.1521435,1.0,34600,-2.0295691,1.6092721,1.0,1.0,,0.2942,-39.166985,0.4556801,147.1,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4000245,1.0,2.615916,100.0,-5.8336477,346,-100.04962907148553,-5.833648,7885.128491640091,1.0,-39.166985
,99.0,100,-9.448556,1.0,34700,-1.9793925,1.6986986,1.0,1.0,,0.26802,-39.32646,0.44291553,134.01,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4013646,1.0,2.9147243,100.0,-5.993127,347,-98.08302655418377,-5.993127,7912.425496816635,1.0,-39.32646
,99.0,100,-9.609812,1.0,34800,-1.6414154,1.7062435,1.0,1.0,,0.2529,-39.542366,0.43467852,126.45,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4026291,1.0,2.9406736,100.0,-6.2090306,348,-103.78186683302206,-6.2090306,7937.892805814743,1.0,-39.542366
,99.0,100,-9.357426,1.0,34900,-2.3463538,1.597174,1.0,1.0,,0.30456,-39.401108,0.4602294,152.28,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4041519,1.0,2.5767322,100.0,-6.0677705,349,-99.9882994804593,-6.0677705,7967.9408214092255,1.0,-39.401108
,99.0,100,-9.34597,1.0,35000,-1.4608552,1.6145383,1.0,1.0,,0.28566,-39.337845,0.45171618,142.83,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4055802,1.0,2.6330643,100.0,-6.0045085,350,-101.3669688362029,-6.0045085,7996.31156539917,1.0,-39.337845
,99.0,100,-9.053343,1.0,35100,-2.0070953,1.7042375,1.0,1.0,,0.25242,-39.32531,0.43440518,126.21,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4068423,1.0,2.933762,100.0,-5.991974,351,-98.04019710649531,-5.9919744,8021.879209280014,1.0,-39.32531
,99.0,100,-9.690803,1.0,35200,-1.5298144,1.6203101,1.0,1.0,,0.25386,-39.09966,0.43522206,126.93,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4081116,1.0,2.6519237,100.0,-5.7663236,352,-99.78343244584929,-5.766324,8047.323269367218,1.0,-39.09966
,99.0,100,-8.9358835,1.0,35300,-2.820692,1.5435573,1.0,1.0,,0.27846,-39.009315,0.44823173,139.23,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4095039,1.0,2.4066353,100.0,-5.6759777,353,-100.17797081433207,-5.6759777,8076.0262706279755,1.0,-39.009315
,99.0,100,-9.04206,1.0,35400,-1.965591,1.6340876,1.0,1.0,,0.30916,-39.357296,0.4621479,154.58,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4110497,1.0,2.6972144,100.0,-6.023959,354,-100.55933693102675,-6.023959,8108.3924124240875,1.0,-39.357296
,99.0,100,-9.649436,1.0,35500,-2.085157,1.7081114,1.0,1.0,,0.28416,-39.523994,0.4510075,142.08,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4124705,1.0,2.947116,100.0,-6.1906567,355,-102.7625253626355,-6.1906567,8136.25732254982,1.0,-39.523994
