VarRet,AvgRet,AvgVanillaIw,VarJ,EpsThisIter,J,MinVanillaIw,MaxNormIw,MinNormIw,VarDiscRet,Bound,AvgDiscRet,Delta,eRenyi2,IterType,AvgEpLen,BatchSize,MaxVanillaIw,ESSRenyi,VarVanillaIw,VanillaAvgRet,VarNormIw,ESSClassic,AvgNormIw
369345.829618,4246.9369457,1.0,544.048,100,4323.8,1.0,0.002,0.002,369345.829618,4004.09,4246.9369457,0.3,1.0,1,463.13,500,1.0,500.0,,4246.9369457,5.43187e-20,500.000006643,0.002
300642.144393,4329.52147115,1.0,545.56,100,4329.52,1.0,0.01,0.01,300642.144393,3614.7,4329.52147115,0.3,1.0,2,471.24,500,1.0,500.0,,4329.52147115,3.50449e-18,100.0,0.01
356133.603319,4243.07983532,1.0,571.815,100,4286.3,1.0,0.005,0.005,356133.603319,3780.84,4243.07983532,0.3,1.0,2,461.96,500,1.0,500.0,,4243.07983532,2.1793e-19,200.000000102,0.005
285703.814056,4329.98832632,1.0,559.185,100,4300.86,1.0,0.00333333,0.00333333,285703.814056,3888.15,4329.98832632,0.3,1.0,2,471.34,500,1.0,500.0,,4329.98832632,5.43914e-20,299.999969474,0.00333333
314374.403226,4276.89201415,1.0,558.955,100,4294.87,1.0,0.0025,0.0025,314374.403226,3937.45,4276.89201415,0.3,1.0,2,466.1,500,1.0,500.0,,4276.89201415,5.4346e-20,400.0,0.0025
317470.916396,4320.39089887,1.0,559.382,100,4299.98,1.0,0.002,0.002,317470.916396,3980.28,4320.39089887,0.3,1.0,1,469.76,500,1.0,500.0,,4320.39089887,5.43187e-20,500.000006643,0.002
230314.182333,4395.30823524,1.0,477.505,100,4395.31,1.0,0.01,0.01,230314.182333,3680.57,4395.30823524,0.3,1.0,2,477.81,500,1.0,500.0,,4395.30823524,3.50449e-18,100.0,0.01
349992.756084,4254.82387482,1.0,540.542,100,4325.07,1.0,0.005,0.005,349992.756084,3819.61,4254.82387482,0.3,1.0,2,464.38,500,1.0,500.0,,4254.82387482,2.1793e-19,200.000000102,0.005
441147.054751,4141.9059357,1.0,589.766,100,4264.01,1.0,0.00333333,0.00333333,441147.054751,3851.29,4141.9059357,0.3,1.0,2,450.86,500,1.0,500.0,,4141.9059357,5.43914e-20,299.999969474,0.00333333
301776.241749,4322.78101231,1.0,579.832,100,4278.7,1.0,0.0025,0.0025,301776.241749,3921.28,4322.78101231,0.3,1.0,2,470.23,500,1.0,500.0,,4322.78101231,5.4346e-20,400.0,0.0025
344809.245621,4324.55086189,1.0,581.01,100,4287.87,1.0,0.002,0.002,344809.245621,3968.18,4324.55086189,0.3,1.0,1,469.99,500,1.0,500.0,,4324.55086189,5.43187e-20,500.000006643,0.002
275100.006287,4362.38566394,1.0,521.871,100,4362.39,1.0,0.01,0.01,275100.006287,3647.54,4362.38566394,0.3,1.0,2,473.93,500,1.0,500.0,,4362.38566394,3.50449e-18,100.0,0.01
234673.977388,4388.58315855,1.0,502.503,100,4375.48,1.0,0.005,0.005,234673.977388,3870.01,4388.58315855,0.3,1.0,2,476.96,500,1.0,500.0,,4388.58315855,2.1793e-19,200.000000102,0.005
318859.554563,4286.04297063,1.0,524.73,100,4345.67,1.0,0.00333333,0.00333333,318859.554563,3932.94,4286.04297063,0.3,1.0,2,467.22,500,1.0,500.0,,4286.04297063,5.43914e-20,299.999969474,0.00333333
211910.345738,4406.25163361,1.0,509.551,100,4360.82,1.0,0.0025,0.0025,211910.345738,4003.38,4406.25163361,0.3,1.0,2,479.21,500,1.0,500.0,,4406.25163361,5.4346e-20,400.0,0.0025
298883.451356,4346.97674124,1.0,516.646,100,4358.05,1.0,0.002,0.002,298883.451356,4038.35,4346.97674124,0.3,1.0,1,471.85,500,1.0,500.0,,4346.97674124,5.43187e-20,500.000006643,0.002
287869.846149,4323.8687655,1.0,533.846,100,4323.87,1.0,0.01,0.01,287869.846149,3609.39,4323.8687655,0.3,1.0,2,471.18,500,1.0,500.0,,4323.8687655,3.50449e-18,100.0,0.01
392345.67954,4200.41399597,1.0,583.538,100,4262.14,1.0,0.005,0.005,392345.67954,3756.67,4200.41399597,0.3,1.0,2,457.37,500,1.0,500.0,,4200.41399597,2.1793e-19,200.000000102,0.005
248851.614181,4373.54475758,1.0,558.471,100,4299.28,1.0,0.00333333,0.00333333,248851.614181,3886.56,4373.54475758,0.3,1.0,2,475.18,500,1.0,500.0,,4373.54475758,5.43914e-20,299.999969474,0.00333333
368826.082033,4219.86404259,1.0,571.301,100,4279.42,1.0,0.0025,0.0025,368826.082033,3922.0,4219.86404259,0.3,1.0,2,459.99,500,1.0,500.0,,4219.86404259,5.4346e-20,400.0,0.0025
326516.402396,4315.85738948,1.0,570.938,100,4286.71,1.0,0.002,0.002,326516.402396,3967.02,4315.85738948,0.3,1.0,1,470.55,500,1.0,500.0,,4315.85738948,5.43187e-20,500.000006643,0.002
298423.225554,4333.67952913,1.0,543.543,100,4333.68,1.0,0.01,0.01,298423.225554,3618.84,4333.67952913,0.3,1.0,2,471.56,500,1.0,500.0,,4333.67952913,3.50449e-18,100.0,0.01
248109.394445,4349.44672128,1.0,520.188,100,4341.56,1.0,0.005,0.005,248109.394445,3836.09,4349.44672128,0.3,1.0,2,473.3,500,1.0,500.0,,4349.44672128,2.1793e-19,200.000000102,0.005
221064.947867,4379.74751111,1.0,503.659,100,4354.29,1.0,0.00333333,0.00333333,221064.947867,3941.56,4379.74751111,0.3,1.0,2,476.58,500,1.0,500.0,,4379.74751111,5.43914e-20,299.999969474,0.00333333
233384.802844,4399.42361333,1.0,498.397,100,4365.57,1.0,0.0025,0.0025,233384.802844,4008.14,4399.42361333,0.3,1.0,2,477.21,500,1.0,500.0,,4399.42361333,5.4346e-20,400.0,0.0025
328081.523848,4303.50194403,1.0,514.097,100,4353.16,1.0,0.002,0.002,328081.523848,4033.46,4303.50194403,0.3,1.0,1,468.9,500,1.0,500.0,,4303.50194403,5.43187e-20,500.000006643,0.002
332684.71567,4263.9502874,1.0,573.897,100,4263.95,1.0,0.01,0.01,332684.71567,3549.23,4263.9502874,0.3,1.0,2,465.02,500,1.0,500.0,,4263.9502874,3.50449e-18,100.0,0.01
341523.716589,4282.06555164,1.0,577.767,100,4273.01,1.0,0.005,0.005,341523.716589,3767.62,4282.06555164,0.3,1.0,2,465.51,500,1.0,500.0,,4282.06555164,2.1793e-19,200.000000102,0.005
376803.725027,4269.34531118,1.0,588.975,100,4271.79,1.0,0.00333333,0.00333333,376803.725027,3859.06,4269.34531118,0.3,1.0,2,464.48,500,1.0,500.0,,4269.34531118,5.43914e-20,299.999969474,0.00333333
375124.219115,4251.42505782,1.0,594.214,100,4266.7,1.0,0.0025,0.0025,375124.219115,3909.26,4251.42505782,0.3,1.0,2,463.19,500,1.0,500.0,,4251.42505782,5.4346e-20,400.0,0.0025
292910.124456,4314.99242438,1.0,583.816,100,4276.36,1.0,0.002,0.002,292910.124456,3956.65,4314.99242438,0.3,1.0,1,469.79,500,1.0,500.0,,4314.99242438,5.43187e-20,500.000006643,0.002
339038.823193,4288.32847709,1.0,579.352,100,4288.33,1.0,0.01,0.01,339038.823193,3573.5,4288.32847709,0.3,1.0,2,467.44,500,1.0,500.0,,4288.32847709,3.50449e-18,100.0,0.01
348236.11156,4278.85080004,1.0,583.287,100,4283.59,1.0,0.005,0.005,348236.11156,3778.12,4278.85080004,0.3,1.0,2,465.93,500,1.0,500.0,,4278.85080004,2.1793e-19,200.000000102,0.005
286351.174605,4364.30483306,1.0,568.119,100,4310.49,1.0,0.00333333,0.00333333,286351.174605,3897.76,4364.30483306,0.3,1.0,2,473.84,500,1.0,500.0,,4364.30483306,5.43914e-20,299.999969474,0.00333333
261576.923019,4348.87259716,1.0,554.153,100,4320.09,1.0,0.0025,0.0025,261576.923019,3962.65,4348.87259716,0.3,1.0,2,473.53,500,1.0,500.0,,4348.87259716,5.4346e-20,400.0,0.0025
233361.516457,4346.63576941,1.0,540.358,100,4325.4,1.0,0.002,0.002,233361.516457,4005.7,4346.63576941,0.3,1.0,1,474.13,500,1.0,500.0,,4346.63576941,5.43187e-20,500.000006643,0.002
331433.653917,4230.78920743,1.0,572.817,100,4230.79,1.0,0.01,0.01,331433.653917,3516.16,4230.78920743,0.3,1.0,2,461.46,500,1.0,500.0,,4230.78920743,3.50449e-18,100.0,0.01
326494.350027,4299.98088766,1.0,571.727,100,4265.39,1.0,0.005,0.005,326494.350027,3759.93,4299.98088766,0.3,1.0,2,468.08,500,1.0,500.0,,4299.98088766,2.1793e-19,200.000000102,0.005
415944.139596,4219.10355642,1.0,596.365,100,4249.96,1.0,0.00333333,0.00333333,415944.139596,3837.26,4219.10355642,0.3,1.0,2,459.3,500,1.0,500.0,,4219.10355642,5.43914e-20,299.999969474,0.00333333
327705.627222,4305.88761521,1.0,590.282,100,4263.94,1.0,0.0025,0.0025,327705.627222,3906.52,4305.88761521,0.3,1.0,2,467.91,500,1.0,500.0,,4305.88761521,5.4346e-20,400.0,0.0025
288087.291474,4369.7254948,1.0,581.014,100,4285.1,1.0,0.002,0.002,288087.291474,3965.41,4369.7254948,0.3,1.0,1,474.63,500,1.0,500.0,,4369.7254948,5.43187e-20,500.000006643,0.002
331660.350559,4313.57394445,1.0,573.013,100,4313.57,1.0,0.01,0.01,331660.350559,3598.7,4313.57394445,0.3,1.0,2,468.9,500,1.0,500.0,,4313.57394445,3.50449e-18,100.0,0.01
335394.184725,4298.99880413,1.0,574.67,100,4306.29,1.0,0.005,0.005,335394.184725,3800.79,4298.99880413,0.3,1.0,2,468.7,500,1.0,500.0,,4298.99880413,2.1793e-19,200.000000102,0.005
326442.584154,4289.54981694,1.0,572.671,100,4300.71,1.0,0.00333333,0.00333333,326442.584154,3887.97,4289.54981694,0.3,1.0,2,467.19,500,1.0,500.0,,4289.54981694,5.43914e-20,299.999969474,0.00333333
322764.430363,4265.67465988,1.0,571.032,100,4291.95,1.0,0.0025,0.0025,322764.430363,3934.51,4265.67465988,0.3,1.0,2,465.18,500,1.0,500.0,,4265.67465988,5.4346e-20,400.0,0.0025
372118.671485,4216.87185315,1.0,579.175,100,4276.93,1.0,0.002,0.002,372118.671485,3957.23,4216.87185315,0.3,1.0,1,459.68,500,1.0,500.0,,4216.87185315,5.43187e-20,500.000006643,0.002
326594.879634,4299.31745822,1.0,568.62,100,4299.32,1.0,0.01,0.01,326594.879634,3584.53,4299.31745822,0.3,1.0,2,468.18,500,1.0,500.0,,4299.31745822,3.50449e-18,100.0,0.01
315858.741685,4292.02507066,1.0,563.94,100,4295.67,1.0,0.005,0.005,315858.741685,3790.24,4292.02507066,0.3,1.0,2,466.95,500,1.0,500.0,,4292.02507066,2.1793e-19,200.000000102,0.005
404667.294035,4159.79439188,1.0,591.322,100,4250.38,1.0,0.00333333,0.00333333,404667.294035,3837.69,4159.79439188,0.3,1.0,2,454.52,500,1.0,500.0,,4159.79439188,5.43914e-20,299.999969474,0.00333333
323444.311373,4285.98672892,1.0,585.266,100,4259.28,1.0,0.0025,0.0025,323444.311373,3901.88,4285.98672892,0.3,1.0,2,466.44,500,1.0,500.0,,4285.98672892,5.4346e-20,400.0,0.0025
292033.29165,4290.68348065,1.0,576.203,100,4265.56,1.0,0.002,0.002,292033.29165,3945.88,4290.68348065,0.3,1.0,1,467.52,500,1.0,500.0,,4290.68348065,5.43187e-20,500.000006643,0.002
389648.180374,4216.37737987,1.0,621.089,100,4216.38,1.0,0.01,0.01,389648.180374,3501.61,4216.37737987,0.3,1.0,2,459.0,500,1.0,500.0,,4216.37737987,3.50449e-18,100.0,0.01
335386.774427,4281.55037594,1.0,599.962,100,4248.96,1.0,0.005,0.005,335386.774427,3743.51,4281.55037594,0.3,1.0,2,466.96,500,1.0,500.0,,4281.55037594,2.1793e-19,200.000000102,0.005
241245.388875,4392.67947049,1.0,569.359,100,4296.87,1.0,0.00333333,0.00333333,241245.388875,3884.16,4392.67947049,0.3,1.0,2,477.77,500,1.0,500.0,,4392.67947049,5.43914e-20,299.999969474,0.00333333
311514.320383,4260.33607742,1.0,566.108,100,4287.74,1.0,0.0025,0.0025,311514.320383,3930.3,4260.33607742,0.3,1.0,2,465.1,500,1.0,500.0,,4260.33607742,5.4346e-20,400.0,0.0025
223929.442811,4382.42350983,1.0,549.686,100,4306.67,1.0,0.002,0.002,223929.442811,3986.97,4382.42350983,0.3,1.0,1,476.92,500,1.0,500.0,,4382.42350983,5.43187e-20,500.000006643,0.002
329691.50084,4275.0753712,1.0,571.31,100,4275.08,1.0,0.01,0.01,329691.50084,3560.45,4275.0753712,0.3,1.0,2,465.84,500,1.0,500.0,,4275.0753712,3.50449e-18,100.0,0.01
383850.390702,4226.41453818,1.0,594.807,100,4250.74,1.0,0.005,0.005,383850.390702,3745.33,4226.41453818,0.3,1.0,2,460.37,500,1.0,500.0,,4226.41453818,2.1793e-19,200.000000102,0.005
243111.334603,4387.59651771,1.0,565.908,100,4296.36,1.0,0.00333333,0.00333333,243111.334603,3883.64,4387.59651771,0.3,1.0,2,476.76,500,1.0,500.0,,4387.59651771,5.43914e-20,299.999969474,0.00333333
313271.0647,4264.90400831,1.0,563.834,100,4288.5,1.0,0.0025,0.0025,313271.0647,3931.07,4264.90400831,0.3,1.0,2,465.1,500,1.0,500.0,,4264.90400831,5.4346e-20,400.0,0.0025
274856.517624,4356.85127985,1.0,556.324,100,4302.17,1.0,0.002,0.002,274856.517624,3982.48,4356.85127985,0.3,1.0,1,473.34,500,1.0,500.0,,4356.85127985,5.43187e-20,500.000006643,0.002
358591.610382,4223.50767768,1.0,595.824,100,4223.51,1.0,0.01,0.01,358591.610382,3508.66,4223.50767768,0.3,1.0,2,461.04,500,1.0,500.0,,4223.50767768,3.50449e-18,100.0,0.01
377622.070682,4243.52056725,1.0,603.76,100,4233.51,1.0,0.005,0.005,377622.070682,3728.02,4243.52056725,0.3,1.0,2,461.66,500,1.0,500.0,,4243.52056725,2.1793e-19,200.000000102,0.005
293747.38997,4352.23557629,1.0,585.735,100,4273.09,1.0,0.00333333,0.00333333,293747.38997,3860.35,4352.23557629,0.3,1.0,2,472.73,500,1.0,500.0,,4352.23557629,5.43914e-20,299.999969474,0.00333333
402316.351771,4213.92457757,1.0,597.95,100,4258.3,1.0,0.0025,0.0025,402316.351771,3900.86,4213.92457757,0.3,1.0,2,459.27,500,1.0,500.0,,4213.92457757,5.4346e-20,400.0,0.0025
258215.571948,4366.36732931,1.0,582.263,100,4279.91,1.0,0.002,0.002,258215.571948,3960.21,4366.36732931,0.3,1.0,1,475.02,500,1.0,500.0,,4366.36732931,5.43187e-20,500.000006643,0.002
267385.383293,4342.85484599,1.0,514.501,100,4342.85,1.0,0.01,0.01,267385.383293,3628.22,4342.85484599,0.3,1.0,2,473.08,500,1.0,500.0,,4342.85484599,3.50449e-18,100.0,0.01
346111.338119,4340.71442954,1.0,551.074,100,4341.78,1.0,0.005,0.005,346111.338119,3836.29,4340.71442954,0.3,1.0,2,470.78,500,1.0,500.0,,4340.71442954,2.1793e-19,200.000000102,0.005
315043.96685,4352.36933502,1.0,553.574,100,4345.31,1.0,0.00333333,0.00333333,315043.96685,3932.58,4352.36933502,0.3,1.0,2,472.79,500,1.0,500.0,,4352.36933502,5.43914e-20,299.999969474,0.00333333
361347.8316,4261.34300622,1.0,566.206,100,4324.32,1.0,0.0025,0.0025,361347.8316,3966.88,4261.34300622,0.3,1.0,2,464.43,500,1.0,500.0,,4261.34300622,5.4346e-20,400.0,0.0025
424663.084798,4164.79434293,1.0,587.049,100,4292.42,1.0,0.002,0.002,424663.084798,3972.71,4164.79434293,0.3,1.0,1,454.52,500,1.0,500.0,,4164.79434293,5.43187e-20,500.000006643,0.002
302619.29743,4317.19680181,1.0,547.351,100,4317.2,1.0,0.01,0.01,302619.29743,3602.4,4317.19680181,0.3,1.0,2,470.58,500,1.0,500.0,,4317.19680181,3.50449e-18,100.0,0.01
416915.910617,4193.43249379,1.0,599.999,100,4255.31,1.0,0.005,0.005,416915.910617,3749.87,4193.43249379,0.3,1.0,2,456.73,500,1.0,500.0,,4193.43249379,2.1793e-19,200.000000102,0.005
323475.398325,4273.95267051,1.0,588.917,100,4261.53,1.0,0.00333333,0.00333333,323475.398325,3848.84,4273.95267051,0.3,1.0,2,465.47,500,1.0,500.0,,4273.95267051,5.43914e-20,299.999969474,0.00333333
254396.183307,4372.20936463,1.0,570.419,100,4289.2,1.0,0.0025,0.0025,254396.183307,3931.8,4372.20936463,0.3,1.0,2,474.81,500,1.0,500.0,,4372.20936463,5.4346e-20,400.0,0.0025
279211.039204,4325.37978081,1.0,561.957,100,4296.43,1.0,0.002,0.002,279211.039204,3976.77,4325.37978081,0.3,1.0,1,471.26,500,1.0,500.0,,4325.37978081,5.43187e-20,500.000006643,0.002
297504.678373,4321.97353169,1.0,542.706,100,4321.97,1.0,0.01,0.01,297504.678373,3607.62,4321.97353169,0.3,1.0,2,470.16,500,1.0,500.0,,4321.97353169,3.50449e-18,100.0,0.01
413568.507942,4204.89486429,1.0,596.161,100,4263.43,1.0,0.005,0.005,413568.507942,3757.95,4204.89486429,0.3,1.0,2,457.72,500,1.0,500.0,,4204.89486429,2.1793e-19,200.000000102,0.005
223780.03279,4388.48500752,1.0,560.59,100,4305.12,1.0,0.00333333,0.00333333,223780.03279,3892.39,4388.48500752,0.3,1.0,2,476.64,500,1.0,500.0,,4388.48500752,5.43914e-20,299.999969474,0.00333333
275999.533078,4331.56274539,1.0,551.486,100,4311.73,1.0,0.0025,0.0025,275999.533078,3954.3,4331.56274539,0.3,1.0,2,471.43,500,1.0,500.0,,4331.56274539,5.4346e-20,400.0,0.0025
319354.59915,4296.40846893,1.0,553.696,100,4308.67,1.0,0.002,0.002,319354.59915,3988.97,4296.40846893,0.3,1.0,1,468.05,500,1.0,500.0,,4296.40846893,5.43187e-20,500.000006643,0.002
315566.570361,4335.7046449,1.0,558.937,100,4335.7,1.0,0.01,0.01,315566.570361,3620.83,4335.7046449,0.3,1.0,2,471.33,500,1.0,500.0,,4335.7046449,3.50449e-18,100.0,0.01
358838.176257,4255.38020582,1.0,579.175,100,4295.54,1.0,0.005,0.005,358838.176257,3790.05,4255.38020582,0.3,1.0,2,462.83,500,1.0,500.0,,4255.38020582,2.1793e-19,200.000000102,0.005
347965.724785,4258.24565508,1.0,582.037,100,4283.11,1.0,0.00333333,0.00333333,347965.724785,3870.38,4258.24565508,0.3,1.0,2,463.27,500,1.0,500.0,,4258.24565508,5.43914e-20,299.999969474,0.00333333
312842.681323,4282.46957289,1.0,575.764,100,4282.95,1.0,0.0025,0.0025,312842.681323,3925.51,4282.46957289,0.3,1.0,2,466.61,500,1.0,500.0,,4282.46957289,5.4346e-20,400.0,0.0025
339566.363361,4295.59090496,1.0,576.596,100,4285.48,1.0,0.002,0.002,339566.363361,3965.78,4295.59090496,0.3,1.0,1,467.17,500,1.0,500.0,,4295.59090496,5.43187e-20,500.000006643,0.002
337545.865349,4294.54608456,1.0,578.075,100,4294.55,1.0,0.01,0.01,337545.865349,3579.7,4294.54608456,0.3,1.0,2,467.7,500,1.0,500.0,,4294.54608456,3.50449e-18,100.0,0.01
302174.804012,4323.36350799,1.0,562.911,100,4308.96,1.0,0.005,0.005,302174.804012,3803.49,4323.36350799,0.3,1.0,2,470.54,500,1.0,500.0,,4323.36350799,2.1793e-19,200.000000102,0.005
284751.907921,4365.7144707,1.0,553.11,100,4327.87,1.0,0.00333333,0.00333333,284751.907921,3915.16,4365.7144707,0.3,1.0,2,473.39,500,1.0,500.0,,4365.7144707,5.43914e-20,299.999969474,0.00333333
265824.623708,4343.02339361,1.0,543.399,100,4331.66,1.0,0.0025,0.0025,265824.623708,3974.24,4343.02339361,0.3,1.0,2,472.09,500,1.0,500.0,,4343.02339361,5.4346e-20,400.0,0.0025
300870.978751,4315.35397906,1.0,543.913,100,4328.4,1.0,0.002,0.002,300870.978751,4008.7,4315.35397906,0.3,1.0,1,470.15,500,1.0,500.0,,4315.35397906,5.43187e-20,500.000006643,0.002
274274.975218,4332.0670286,1.0,521.088,100,4332.07,1.0,0.01,0.01,274274.975218,3617.84,4332.0670286,0.3,1.0,2,471.46,500,1.0,500.0,,4332.0670286,3.50449e-18,100.0,0.01
297656.475004,4314.67870215,1.0,532.148,100,4323.37,1.0,0.005,0.005,297656.475004,3817.89,4314.67870215,0.3,1.0,2,470.13,500,1.0,500.0,,4314.67870215,2.1793e-19,200.000000102,0.005
205600.434117,4395.85963495,1.0,507.744,100,4347.54,1.0,0.00333333,0.00333333,205600.434117,3934.81,4395.85963495,0.3,1.0,2,478.85,500,1.0,500.0,,4395.85963495,5.43914e-20,299.999969474,0.00333333
184951.425371,4414.39125706,1.0,489.863,100,4364.25,1.0,0.0025,0.0025,184951.425371,4006.82,4414.39125706,0.3,1.0,2,479.9,500,1.0,500.0,,4414.39125706,5.4346e-20,400.0,0.0025
245822.687187,4363.95163953,1.0,490.557,100,4364.19,1.0,0.002,0.002,245822.687187,4044.49,4363.95163953,0.3,1.0,1,475.09,500,1.0,500.0,,4363.95163953,5.43187e-20,500.000006643,0.002
397785.895767,4200.40380102,1.0,627.541,100,4200.4,1.0,0.01,0.01,397785.895767,3485.57,4200.40380102,0.3,1.0,2,457.59,500,1.0,500.0,,4200.40380102,3.50449e-18,100.0,0.01
343445.419433,4320.0708453,1.0,608.679,100,4260.24,1.0,0.005,0.005,343445.419433,3754.77,4320.0708453,0.3,1.0,2,469.4,500,1.0,500.0,,4320.0708453,2.1793e-19,200.000000102,0.005
297790.18426,4315.86188783,1.0,588.176,100,4278.78,1.0,0.00333333,0.00333333,297790.18426,3866.07,4315.86188783,0.3,1.0,2,469.57,500,1.0,500.0,,4315.86188783,5.43914e-20,299.999969474,0.00333333
335404.76713,4305.36615454,1.0,585.328,100,4285.43,1.0,0.0025,0.0025,335404.76713,3928.01,4305.36615454,0.3,1.0,2,467.99,500,1.0,500.0,,4305.36615454,5.4346e-20,400.0,0.0025
271485.745513,4335.72624851,1.0,572.928,100,4295.49,1.0,0.002,0.002,271485.745513,3975.8,4335.72624851,0.3,1.0,1,471.93,500,1.0,500.0,,4335.72624851,5.43187e-20,500.000006643,0.002
414351.811628,4136.04379026,1.0,640.475,100,4136.04,1.0,0.01,0.01,414351.811628,3421.24,4136.04379026,0.3,1.0,2,451.46,500,1.0,500.0,,4136.04379026,3.50449e-18,100.0,0.01
279270.413706,4345.22098986,1.0,595.216,100,4240.63,1.0,0.005,0.005,279270.413706,3735.18,4345.22098986,0.3,1.0,2,473.0,500,1.0,500.0,,4345.22098986,2.1793e-19,200.000000102,0.005
332934.284769,4286.51340863,1.0,588.663,100,4255.93,1.0,0.00333333,0.00333333,332934.284769,3843.22,4286.51340863,0.3,1.0,2,466.11,500,1.0,500.0,,4286.51340863,5.43914e-20,299.999969474,0.00333333
319920.217657,4261.02322488,1.0,582.304,100,4257.2,1.0,0.0025,0.0025,319920.217657,3899.78,4261.02322488,0.3,1.0,2,463.99,500,1.0,500.0,,4261.02322488,5.4346e-20,400.0,0.0025
358695.965454,4301.7112487,1.0,585.322,100,4266.1,1.0,0.002,0.002,358695.965454,3946.4,4301.7112487,0.3,1.0,1,468.38,500,1.0,500.0,,4301.7112487,5.43187e-20,500.000006643,0.002
259353.444663,4376.90644887,1.0,506.715,100,4376.91,1.0,0.01,0.01,259353.444663,3662.13,4376.90644887,0.3,1.0,2,476.05,500,1.0,500.0,,4376.90644887,3.50449e-18,100.0,0.01
366012.679735,4280.37895365,1.0,558.467,100,4328.64,1.0,0.005,0.005,366012.679735,3823.15,4280.37895365,0.3,1.0,2,465.44,500,1.0,500.0,,4280.37895365,2.1793e-19,200.000000102,0.005
321545.800715,4272.08161998,1.0,561.021,100,4309.79,1.0,0.00333333,0.00333333,321545.800715,3897.06,4272.08161998,0.3,1.0,2,465.66,500,1.0,500.0,,4272.08161998,5.43914e-20,299.999969474,0.00333333
322518.93915,4288.42254763,1.0,562.11,100,4304.45,1.0,0.0025,0.0025,322518.93915,3947.01,4288.42254763,0.3,1.0,2,467.19,500,1.0,500.0,,4288.42254763,5.4346e-20,400.0,0.0025
396310.135006,4169.91187599,1.0,578.048,100,4277.54,1.0,0.002,0.002,396310.135006,3957.84,4169.91187599,0.3,1.0,1,455.23,500,1.0,500.0,,4169.91187599,5.43187e-20,500.000006643,0.002
234526.51915,4416.84616327,1.0,481.852,100,4416.85,1.0,0.01,0.01,234526.51915,3701.98,4416.84616327,0.3,1.0,2,478.87,500,1.0,500.0,,4416.84616327,3.50449e-18,100.0,0.01
266667.006467,4314.02702873,1.0,500.733,100,4365.44,1.0,0.005,0.005,266667.006467,3859.95,4314.02702873,0.3,1.0,2,470.16,500,1.0,500.0,,4314.02702873,2.1793e-19,200.000000102,0.005
310780.958594,4311.27127646,1.0,519.967,100,4347.38,1.0,0.00333333,0.00333333,310780.958594,3934.66,4311.27127646,0.3,1.0,2,468.97,500,1.0,500.0,,4311.27127646,5.43914e-20,299.999969474,0.00333333
276329.061989,4363.24158569,1.0,520.781,100,4351.35,1.0,0.0025,0.0025,276329.061989,3993.92,4363.24158569,0.3,1.0,2,474.42,500,1.0,500.0,,4363.24158569,5.4346e-20,400.0,0.0025
236866.665185,4356.93989129,1.0,513.687,100,4352.47,1.0,0.002,0.002,236866.665185,4032.77,4356.93989129,0.3,1.0,1,474.17,500,1.0,500.0,,4356.93989129,5.43187e-20,500.000006643,0.002
356304.600177,4245.71947916,1.0,593.92,100,4245.72,1.0,0.01,0.01,356304.600177,3530.87,4245.71947916,0.3,1.0,2,462.08,500,1.0,500.0,,4245.71947916,3.50449e-18,100.0,0.01
336942.409394,4287.57191954,1.0,586.17,100,4266.65,1.0,0.005,0.005,336942.409394,3761.17,4287.57191954,0.3,1.0,2,467.81,500,1.0,500.0,,4287.57191954,2.1793e-19,200.000000102,0.005
356674.23146,4294.73238075,1.0,589.017,100,4276.01,1.0,0.00333333,0.00333333,356674.23146,3863.29,4294.73238075,0.3,1.0,2,466.63,500,1.0,500.0,,4294.73238075,5.43914e-20,299.999969474,0.00333333
392143.801156,4185.76092741,1.0,598.99,100,4253.45,1.0,0.0025,0.0025,392143.801156,3896.01,4185.76092741,0.3,1.0,2,456.62,500,1.0,500.0,,4185.76092741,5.4346e-20,400.0,0.0025
260923.644297,4369.92632322,1.0,583.836,100,4276.74,1.0,0.002,0.002,260923.644297,3957.05,4369.92632322,0.3,1.0,1,474.51,500,1.0,500.0,,4369.92632322,5.43187e-20,500.000006643,0.002
315441.902109,4305.38778436,1.0,558.827,100,4305.39,1.0,0.01,0.01,315441.902109,3590.6,4305.38778436,0.3,1.0,2,468.74,500,1.0,500.0,,4305.38778436,3.50449e-18,100.0,0.01
390281.42888,4244.57526592,1.0,591.826,100,4274.98,1.0,0.005,0.005,390281.42888,3769.51,4244.57526592,0.3,1.0,2,461.84,500,1.0,500.0,,4244.57526592,2.1793e-19,200.000000102,0.005
236650.638888,4348.9476668,1.0,559.299,100,4299.64,1.0,0.00333333,0.00333333,236650.638888,3886.92,4348.9476668,0.3,1.0,2,473.43,500,1.0,500.0,,4348.9476668,5.43914e-20,299.999969474,0.00333333
350717.912146,4245.59526709,1.0,567.417,100,4286.13,1.0,0.0025,0.0025,350717.912146,3928.7,4245.59526709,0.3,1.0,2,462.39,500,1.0,500.0,,4245.59526709,5.4346e-20,400.0,0.0025
288517.787691,4313.92227665,1.0,561.088,100,4291.69,1.0,0.002,0.002,288517.787691,3972.0,4313.92227665,0.3,1.0,1,469.95,500,1.0,500.0,,4313.92227665,5.43187e-20,500.000006643,0.002
