VarJ,AvgEpLen,ESSClassic,MaxVanillaIw,AvgRet,Bound,VarNormIw,eRenyi2,AvgDiscRet,VarDiscRet,AvgVanillaIw,MinNormIw,Delta,MaxNormIw,IterType,MinVanillaIw,VarVanillaIw,VarRet,J,AvgNormIw,ESSRenyi,BatchSize,EpsThisIter,VanillaAvgRet
229.223,64.39,10.8150307734,36.4309,-97.7299045577,-115.261,0.000832969,2.10195,-97.7299045577,415.037474004,1.26135,0.00140277,0.1,0.288825,1,0.176938,13.2525,415.037474004,-60.7218,0.01,47.5749642703,100,100,-97.7299045577
28.3714,76.51,98.7307179535,1.19825,-96.6235262606,-186.654,1.29859e-06,1.00906,-96.6235262606,966.80990984,0.989164,0.00433961,0.1,0.0121138,1,0.429258,0.012706,966.80990984,-95.7665,0.01,99.1018277811,100,100,-96.6235262606
21.1488,75.97,98.0975015037,1.2728,-103.183664678,-208.609,1.95899e-06,1.01662,-103.183664678,1160.64800638,1.00089,0.00390623,0.1,0.0127168,1,0.390969,0.0196247,1160.64800638,-100.979,0.01,98.3652823394,100,100,-103.183664678
31.4149,78.63,98.2529879738,1.16984,-102.991708098,-232.925,1.79603e-06,1.01905,-102.991708098,2477.75311115,1.01871,0.00311011,0.1,0.0114835,1,0.316831,0.0186388,2477.75311115,-99.5588,0.01,98.1303590962,100,100,-102.991708098
15.854,62.96,99.0122665287,1.13681,-99.55768981,-169.882,1.00765e-06,1.01081,-99.55768981,401.161626162,1.00424,0.00572393,0.1,0.0113201,1,0.574819,0.0101621,401.161626162,-98.6823,0.01,98.9307572631,100,100,-99.55768981
18.8829,65.15,97.0506777887,1.38882,-101.207079466,-161.91,3.06967e-06,1.01715,-101.207079466,334.704460074,0.984098,0.00469339,0.1,0.0141126,1,0.461876,0.0297282,334.704460074,-100.085,0.01,98.3140733521,100,100,-101.207079466
15.347,56.03,98.8687861309,1.48397,-100.782167869,-148.077,1.15572e-06,1.00962,-100.782167869,187.354372333,1.00415,0.0074901,0.1,0.0147784,1,0.752119,0.0116533,187.354372333,-100.324,0.01,99.0470774847,100,100,-100.782167869
12.5519,60.31,99.3408815737,1.10345,-100.888132722,-164.647,6.70231e-07,1.00583,-100.888132722,243.420016495,0.99233,0.00631871,0.1,0.0111197,1,0.627024,0.0065999,243.420016495,-100.473,0.01,99.4207867066,100,100,-100.888132722
14.2207,68.52,99.0787661042,1.49918,-98.998071574,-133.257,9.3922e-07,1.01102,-98.998071574,166.124547542,1.0059,0.00887729,0.1,0.0149038,1,0.89297,0.00950342,166.124547542,-98.626,0.01,98.9102153004,100,100,-98.998071574
152.093,54.78,34.9885502416,9.46477,-98.1421526887,-127.9,0.000187685,2.13415,-98.1421526887,352.682878722,0.883356,0.000318047,0.1,0.107146,1,0.0280949,1.46454,352.682878722,-77.3125,0.01,46.8569676869,100,100,-98.1421526887
177.932,93.88,37.827607832,8.23824,-91.2254131491,-113.791,0.000166017,2.32522,-91.2254131491,1292.82413377,1.1177,3.80229e-05,0.1,0.0737074,1,0.0042498,2.07396,1292.82413377,-58.3058,0.01,43.0067517962,100,100,-91.2254131491
39.7736,115.23,96.9872201898,1.56055,-100.501776783,-242.215,3.13776e-06,1.0264,-100.501776783,3069.89771236,1.01178,0.00328669,0.1,0.0154237,1,0.332543,0.0321215,3069.89771236,-95.6964,0.01,97.4274762038,100,100,-100.501776783
59.7373,160.97,92.627164511,1.41029,-92.2225062828,-187.485,8.04007e-06,1.06859,-92.2225062828,3627.07027556,1.01843,0.00314115,0.1,0.0138478,1,0.319903,0.0833908,3627.07027556,-85.2564,0.01,93.5813304275,100,100,-92.2225062828
62.5771,191.65,90.137813836,1.71979,-83.8483963439,-150.444,1.10518e-05,1.10606,-83.8483963439,2543.23542413,0.997793,0.00261807,0.1,0.0172359,1,0.26123,0.11003,2543.23542413,-77.6915,0.01,90.4108404958,100,100,-83.8483963439
73.7845,157.64,80.166352928,2.22215,-86.6245220137,-166.135,2.49905e-05,1.20265,-86.6245220137,2592.47101711,0.958515,0.000725428,0.1,0.0231833,1,0.0695334,0.229601,2592.47101711,-73.2636,0.01,83.1499946722,100,100,-86.6245220137
102.445,224.02,29.3882615514,5.73851,-68.1617149761,-97.6432,0.000242699,2.85107,-68.1617149761,3679.59537315,0.947511,7.22223e-10,0.1,0.0605641,1,6.84314e-08,2.17889,3679.59537315,-4.71865,0.01,35.0745019911,100,100,-68.1617149761
94.4606,351.72,60.9064358752,3.2485,-50.0994199934,-110.191,6.48346e-05,1.58301,-50.0994199934,5539.64047777,0.97081,3.89175e-05,0.1,0.0334618,1,0.00377815,0.611048,5539.64047777,-18.2185,0.01,63.1707680009,100,100,-50.0994199934
66.4279,391.86,44.8821157197,4.46907,-25.4005266021,-49.2923,0.000124046,2.15616,-25.4005266021,5238.73602708,0.974638,3.5725e-06,0.1,0.0458536,1,0.000348189,1.17834,5238.73602708,24.0673,0.01,46.3786628499,100,100,-25.4005266021
54.3975,448.26,47.6379049133,4.00294,1.43949513052,-18.2351,0.000111027,1.98498,1.43949513052,3833.16624921,0.991484,1.69353e-07,0.1,0.0403732,1,1.67911e-05,1.09144,3833.16624921,35.8989,0.01,50.3782932617,100,100,1.43949513052
42.1797,473.23,62.1050186422,2.72935,23.4027612832,-1.56087,6.16339e-05,1.59431,23.4027612832,2788.82477326,0.985477,5.67045e-05,0.1,0.0276957,1,0.00558809,0.598567,2788.82477326,46.3949,0.01,62.7229023316,100,100,23.4027612832
28.4559,495.57,92.2374422313,1.78969,50.8618497356,14.5145,8.50079e-06,1.10055,50.8618497356,1086.37748246,1.02185,0.00324565,0.1,0.0175141,1,0.331657,0.0887638,1086.37748246,54.3764,0.01,90.8633198648,100,100,50.8618497356
26.9555,495.69,90.2661581754,1.6157,49.9035390684,8.12498,1.08924e-05,1.11183,49.9035390684,1136.42580741,1.01321,0.00256006,0.1,0.0159463,1,0.259389,0.111822,1136.42580741,54.709,0.01,89.9415668791,100,100,49.9035390684
28.4013,495.57,90.3906830013,1.56255,50.8966960596,16.2706,1.07383e-05,1.10683,50.8966960596,1146.04060251,1.02272,0.00056884,0.1,0.0152784,1,0.0581764,0.112318,1146.04060251,55.5468,0.01,90.3478095475,100,100,50.8966960596
13.7001,491.49,1.37025400266,7.17945,52.2897166625,37.3004,0.00727062,1.0,52.2897166625,1148.08221072,0.0855156,,0.1,0.839549,1,,0.531694,1148.08221072,75.1075,0.01,100.0,100,100,52.2897166625
nan,491.49,nan,inf,52.2897166625,nan,nan,nan,3.47914493729,4794.43381865,inf,nan,0.1,nan,,0.139286,nan,1148.08221072,nan,nan,nan,200,100,52.2897166625
27.1689,495.69,171.744947752,2.40498,54.1653939095,28.8376,4.13361e-06,1.18451,54.1653939095,773.356144544,1.02573,0.000639252,0.1,0.0117233,1,0.13114,0.173962,773.356144544,57.9332,0.005,168.846360546,200,100,54.1653939095
28.3904,495.61,100.0,1.0,54.2459024366,17.8299,3.50449e-18,1.0,54.2459024366,814.157090097,1.0,0.01,0.1,0.01,2,1.0,,814.157090097,54.2459,0.01,200.0,200,100,54.2459024366
27.5636,498.88,175.272046902,1.90233,61.9501626153,27.019,3.54481e-06,1.13972,61.9501626153,921.165347695,1.01532,0.00061472,0.1,0.00936813,1,0.124827,0.14617,921.165347695,62.277,0.005,175.481409272,200,100,61.9501626153
24.2113,500.0,100.0,1.0,59.8494551356,14.0383,3.50449e-18,1.0,59.8494551356,592.108456566,1.0,0.01,0.1,0.01,2,1.0,,592.108456566,59.8495,0.01,200.0,200,100,59.8494551356
29.8196,491.33,171.693586389,2.18836,55.5236021029,27.6938,4.14236e-06,1.15793,55.5236021029,1161.39047594,0.951961,0.00108099,0.1,0.011494,1,0.205813,0.150157,1161.39047594,62.5515,0.005,172.721476641,200,100,55.5236021029
28.519,495.81,100.0,1.0,58.9866922913,22.6883,3.50449e-18,1.0,58.9866922913,821.548497907,1.0,0.01,0.1,0.01,2,1.0,,821.548497907,58.9867,0.01,200.0,200,100,58.9866922913
28.1848,495.58,161.365207377,1.87438,56.6462313442,33.246,6.01569e-06,1.18299,56.6462313442,901.425377553,0.958033,0.000222415,0.1,0.00978243,1,0.0426162,0.220855,901.425377553,63.0573,0.005,169.062819376,200,100,56.6462313442
22.0477,500.0,100.0,1.0,59.3115041788,26.027,3.50449e-18,1.0,59.3115041788,491.012898955,1.0,0.01,0.1,0.01,2,1.0,,491.012898955,59.3115,0.01,200.0,200,100,59.3115041788
22.7585,500.0,190.947725534,1.64803,59.6719374362,32.8851,1.19113e-06,1.0541,59.6719374362,454.400713712,1.00715,0.00207796,0.1,0.00818165,1,0.418563,0.0483289,454.400713712,60.818,0.005,189.736192394,200,100,59.6719374362
21.6498,500.0,100.0,1.0,61.9998945443,24.927,3.50449e-18,1.0,61.9998945443,473.44818653,1.0,0.01,0.1,0.01,2,1.0,,473.44818653,61.9999,0.01,200.0,200,100,61.9998945443
25.3981,500.0,184.574369227,2.74731,62.4098555773,33.4547,2.09986e-06,1.07205,62.4098555773,539.705794337,0.986082,0.00166686,0.1,0.0139304,1,0.328732,0.0816724,539.705794337,64.1043,0.005,186.559047897,200,100,62.4098555773
21.9601,500.0,100.0,1.0,64.2023616864,29.9328,3.50449e-18,1.0,64.2023616864,487.118137482,1.0,0.01,0.1,0.01,2,1.0,,487.118137482,64.2024,0.01,200.0,200,100,64.2023616864
26.0511,500.0,173.555915671,1.94618,66.7368013764,39.3513,3.8283e-06,1.12569,66.7368013764,572.190298967,1.01374,0.00067236,0.1,0.00959902,1,0.13632,0.157369,572.190298967,68.7762,0.005,177.668527977,200,100,66.7368013764
21.5162,500.0,100.0,1.0,60.2655040348,26.3692,3.50449e-18,1.0,60.2655040348,467.625246487,1.0,0.01,0.1,0.01,2,1.0,,467.625246487,60.2655,0.01,200.0,200,100,60.2655040348
22.0853,500.0,190.628373388,1.31549,67.190292667,37.62,1.23521e-06,1.0495,67.190292667,512.870453047,1.00972,0.00160096,0.1,0.00651414,1,0.323303,0.0503733,512.870453047,65.0683,0.005,190.567696323,200,100,67.190292667
27.4948,495.59,100.0,1.0,64.6980364048,26.5035,3.50449e-18,1.0,64.6980364048,763.602042263,1.0,0.01,0.1,0.01,2,1.0,,763.602042263,64.698,0.01,200.0,200,100,64.6980364048
22.5734,500.0,190.495696721,1.30992,65.4529774594,38.9051,1.25358e-06,1.05013,65.4529774594,486.722432311,1.00197,0.00159536,0.1,0.00653672,1,0.319701,0.0503415,486.722432311,66.5814,0.005,190.452090002,200,100,65.4529774594
24.3841,500.0,100.0,1.0,65.7323607552,22.6511,3.50449e-18,1.0,65.7323607552,600.589640669,1.0,0.01,0.1,0.01,2,1.0,,600.589640669,65.7324,0.01,200.0,200,100,65.7323607552
22.7185,500.0,194.672071696,1.25838,65.156231667,34.9769,6.87658e-07,1.02523,65.156231667,470.481188224,0.999519,0.00236998,0.1,0.00629495,1,0.473767,0.0274798,470.481188224,66.1712,0.005,195.07909805,200,100,65.156231667
21.3553,500.0,100.0,1.0,62.9235830033,26.2643,3.50449e-18,1.0,62.9235830033,460.653765237,1.0,0.01,0.1,0.01,2,1.0,,460.653765237,62.9236,0.01,200.0,200,100,62.9235830033
24.7912,500.0,169.784191903,1.75083,66.1579146916,39.3641,4.4715e-06,1.1715,66.1579146916,576.960169157,1.04005,0.000379654,0.1,0.00841704,1,0.0789718,0.193473,576.960169157,68.8134,0.005,170.721701769,200,100,66.1579146916
22.191,500.0,100.0,1.0,63.4169291378,25.2143,3.50449e-18,1.0,63.4169291378,497.415304194,1.0,0.01,0.1,0.01,2,1.0,,497.415304194,63.4169,0.01,200.0,200,100,63.4169291378
23.8985,500.0,181.867928284,1.57366,66.5349757394,38.207,2.505e-06,1.1049,66.5349757394,603.92796037,0.940688,0.000792856,0.1,0.00836443,1,0.149166,0.0886665,603.92796037,67.3917,0.005,181.012265994,200,100,66.5349757394
23.9045,500.0,100.0,1.0,69.7817130964,30.3562,3.50449e-18,1.0,69.7817130964,577.198441281,1.0,0.01,0.1,0.01,2,1.0,,577.198441281,69.7817,0.01,200.0,200,100,69.7817130964
22.505,500.0,185.761535449,1.44489,72.2472100632,44.1075,1.92586e-06,1.06908,72.2472100632,437.564647397,1.01866,0.000894785,0.1,0.00709213,1,0.182296,0.0799357,437.564647397,72.9323,0.005,187.076885748,200,100,72.2472100632
21.3531,500.0,100.0,1.0,69.1487811618,30.0926,3.50449e-18,1.0,69.1487811618,460.560593188,1.0,0.01,0.1,0.01,2,1.0,,460.560593188,69.1488,0.01,200.0,200,100,69.1487811618
30.2148,491.22,187.535366288,1.69841,67.6944919815,35.1941,1.66998e-06,1.05581,67.6944919815,1242.30362298,0.994658,0.00126383,0.1,0.00853766,1,0.251415,0.0660875,1242.30362298,70.3007,0.005,189.428261899,200,100,67.6944919815
20.0715,500.0,100.0,1.0,73.1947091859,34.1921,3.50449e-18,1.0,73.1947091859,406.935859544,1.0,0.01,0.1,0.01,2,1.0,,406.935859544,73.1947,0.01,200.0,200,100,73.1947091859
22.4619,500.0,193.142966886,1.32339,66.8219482118,42.8982,8.92021e-07,1.03817,66.8219482118,540.819175169,1.01297,0.0018581,0.1,0.0065322,1,0.376442,0.0366126,540.819175169,70.9986,0.005,192.646392494,200,100,66.8219482118
23.159,500.0,100.0,1.0,71.1527061142,26.8705,3.50449e-18,1.0,71.1527061142,541.756288341,1.0,0.01,0.1,0.01,2,1.0,,541.756288341,71.1527,0.01,200.0,200,100,71.1527061142
24.8035,495.63,180.589140678,1.62151,71.3581889026,41.7448,2.70066e-06,1.11267,71.3581889026,786.625753505,1.01018,0.00101967,0.1,0.00802582,1,0.206011,0.110237,786.625753505,74.7739,0.005,179.748496767,200,100,71.3581889026
19.9207,500.0,100.0,1.0,74.303140328,36.43,3.50449e-18,1.0,74.303140328,400.84129358,1.0,0.01,0.1,0.01,2,1.0,,400.84129358,74.3031,0.01,200.0,200,100,74.303140328
22.558,500.0,176.101181943,1.72068,75.3654122608,48.9538,3.40981e-06,1.12724,75.3654122608,504.611929621,0.981603,0.000867233,0.1,0.00876464,1,0.170256,0.13142,504.611929621,78.0168,0.005,177.424439862,200,100,75.3654122608
22.4195,500.0,100.0,1.0,75.4330868367,35.2528,3.50449e-18,1.0,75.4330868367,507.712174706,1.0,0.01,0.1,0.01,2,1.0,,507.712174706,75.4331,0.01,200.0,200,100,75.4330868367
23.8229,500.0,184.914375565,1.52098,80.4887570659,48.6185,2.04978e-06,1.07144,80.4887570659,522.492047449,0.992276,0.000200607,0.1,0.00766408,1,0.0398114,0.0807297,522.492047449,79.9097,0.005,186.664574964,200,100,80.4887570659
23.1755,500.0,100.0,1.0,75.8996443412,36.8371,3.50449e-18,1.0,75.8996443412,542.52821366,1.0,0.01,0.1,0.01,2,1.0,,542.52821366,75.8996,0.01,200.0,200,100,75.8996443412
24.542,500.0,185.067305868,1.53583,78.5821957404,47.4526,2.02733e-06,1.08338,78.5821957404,604.479356148,0.976683,0.00140034,0.1,0.00786249,1,0.273539,0.0773557,604.479356148,79.4883,0.005,184.607049088,200,100,78.5821957404
23.742,500.0,100.0,1.0,80.2105989079,27.5395,3.50449e-18,1.0,80.2105989079,569.378190975,1.0,0.01,0.1,0.01,2,1.0,,569.378190975,80.2106,0.01,200.0,200,100,80.2105989079
21.6414,500.0,191.9062952,1.36021,76.7691567141,41.8851,1.05969e-06,1.03959,76.7691567141,336.479404686,0.994465,0.00154715,0.1,0.0068389,1,0.307718,0.0419196,336.479404686,79.8594,0.005,192.38293998,200,100,76.7691567141
34.5962,491.53,100.0,1.0,73.2592238234,25.9192,3.50449e-18,1.0,73.2592238234,1208.98422225,1.0,0.01,0.1,0.01,2,1.0,,1208.98422225,73.2592,0.01,200.0,200,100,73.2592238234
28.289,495.61,169.659087445,1.67137,76.211892604,43.3789,4.49335e-06,1.14526,76.211892604,945.609146603,0.99167,0.000166272,0.1,0.00842706,1,0.0329774,0.176752,945.609146603,79.2021,0.005,174.633510633,200,100,76.211892604
23.1445,500.0,100.0,1.0,76.5728708984,36.8954,3.50449e-18,1.0,76.5728708984,541.079339247,1.0,0.01,0.1,0.01,2,1.0,,541.079339247,76.5729,0.01,200.0,200,100,76.5728708984
22.669,500.0,185.591469639,1.48682,82.1813057745,50.4911,1.95064e-06,1.07425,82.1813057745,496.859292795,0.999329,0.0011514,0.1,0.00743912,1,0.230125,0.077921,496.859292795,81.5302,0.005,186.175805979,200,100,82.1813057745
20.4827,500.0,100.0,1.0,78.2267357721,39.0354,3.50449e-18,1.0,78.2267357721,423.777512517,1.0,0.01,0.1,0.01,2,1.0,,423.777512517,78.2267,0.01,200.0,200,100,78.2267357721
20.0027,500.0,189.83647626,1.39623,83.260407042,53.6866,1.34519e-06,1.04923,83.260407042,335.964757278,0.987837,0.00103816,0.1,0.0070671,1,0.205106,0.0525066,335.964757278,82.0729,0.005,190.616347417,200,100,83.260407042
31.1546,495.8,100.0,1.0,83.2481840256,44.1641,3.50449e-18,1.0,83.2481840256,980.414814636,1.0,0.01,0.1,0.01,2,1.0,,980.414814636,83.2482,0.01,200.0,200,100,83.2481840256
28.5823,500.0,193.047929498,1.30822,85.3082743901,53.1681,9.04831e-07,1.03785,85.3082743901,694.318790545,1.00308,0.00212403,0.1,0.00652101,1,0.426113,0.0364165,694.318790545,85.4439,0.005,192.705738898,200,100,85.3082743901
31.9289,496.03,100.0,1.0,85.9829242499,42.5372,3.50449e-18,1.0,85.9829242499,1029.75272975,1.0,0.01,0.1,0.01,2,1.0,,1029.75272975,85.9829,0.01,200.0,200,100,85.9829242499
27.4605,500.0,178.612864046,1.52676,79.5986131803,50.7503,3.00854e-06,1.0987,79.5986131803,573.549858643,0.982079,0.000482108,0.1,0.00777309,1,0.0946936,0.116067,573.549858643,85.8473,0.005,182.032553863,200,100,79.5986131803
22.6173,500.0,100.0,1.0,83.5053772193,40.3766,3.50449e-18,1.0,83.5053772193,516.709914983,1.0,0.01,0.1,0.01,2,1.0,,516.709914983,83.5054,0.01,200.0,200,100,83.5053772193
26.525,495.75,195.994418435,1.20767,83.641253888,51.1603,5.13499e-07,1.02141,83.641253888,1005.54794432,0.991249,0.0023615,0.1,0.00609166,1,0.468167,0.020182,1005.54794432,84.2523,0.005,195.807186849,200,100,83.641253888
30.6016,495.69,100.0,1.0,82.0609859286,38.8237,3.50449e-18,1.0,82.0609859286,945.91670517,1.0,0.01,0.1,0.01,2,1.0,,945.91670517,82.061,0.01,200.0,200,100,82.0609859286
29.9571,500.0,191.272959501,1.30986,86.1302551196,53.8618,1.14638e-06,1.0397,86.1302551196,562.050956402,0.992416,0.00140201,0.1,0.00659937,1,0.278276,0.0451622,562.050956402,85.2919,0.005,192.363087676,200,100,86.1302551196
25.4771,500.0,100.0,1.0,84.7396742248,34.4548,3.50449e-18,1.0,84.7396742248,655.637388451,1.0,0.01,0.1,0.01,2,1.0,,655.637388451,84.7397,0.01,200.0,200,100,84.7396742248
25.1407,500.0,194.490267836,1.29644,86.6652423299,50.5892,7.11788e-07,1.02734,86.6652423299,526.291302113,1.01437,0.00175586,0.1,0.00639041,1,0.356218,0.0292955,526.291302113,86.6288,0.005,194.676806084,200,100,86.6652423299
25.1909,500.0,100.0,1.0,86.7681191561,42.3524,3.50449e-18,1.0,86.7681191561,640.993281745,1.0,0.01,0.1,0.01,2,1.0,,640.993281745,86.7681,0.01,200.0,200,100,86.7681191561
27.7805,495.79,197.577395703,1.27879,87.020982885,54.5904,3.08087e-07,1.01188,87.020982885,939.87727995,1.00278,0.00314655,0.1,0.00637624,1,0.631058,0.012392,939.87727995,87.2784,0.005,197.652120489,200,100,87.020982885
29.4527,495.79,100.0,1.0,87.4909696957,44.3418,3.50449e-18,1.0,87.4909696957,876.223552481,1.0,0.01,0.1,0.01,2,1.0,,876.223552481,87.491,0.01,200.0,200,100,87.4909696957
27.8293,495.66,194.185656891,1.30854,84.834473333,56.1253,7.52319e-07,1.02722,84.834473333,792.942341522,0.990341,0.00155791,0.1,0.0066065,1,0.308572,0.0295143,792.942341522,87.0489,0.005,194.700256912,200,100,84.834473333
31.0885,495.83,100.0,1.0,80.0903463431,40.4676,3.50449e-18,1.0,80.0903463431,976.258734217,1.0,0.01,0.1,0.01,2,1.0,,976.258734217,80.0903,0.01,200.0,200,100,80.0903463431
25.3771,500.0,181.204854086,1.51643,88.325822182,57.5765,2.60611e-06,1.09457,88.325822182,444.105275647,0.970884,0.000645095,0.1,0.00780955,1,0.125262,0.0982624,444.105275647,86.8888,0.005,182.720028752,200,100,88.325822182
28.1524,495.59,100.0,1.0,82.9211667137,39.2968,3.50449e-18,1.0,82.9211667137,800.560759011,1.0,0.01,0.1,0.01,2,1.0,,800.560759011,82.9212,0.01,200.0,200,100,82.9211667137
24.5211,500.0,192.50010449,1.36521,86.00020824,54.0563,9.78904e-07,1.03569,86.00020824,539.810327509,0.988118,0.000946593,0.1,0.00690812,1,0.187069,0.0382312,539.810327509,85.4492,0.005,193.107096574,200,100,86.00020824
20.4018,500.0,100.0,1.0,88.3365556845,48.9815,3.50449e-18,1.0,88.3365556845,420.439431529,1.0,0.01,0.1,0.01,2,1.0,,420.439431529,88.3366,0.01,200.0,200,100,88.3365556845
21.2963,500.0,197.087913988,1.37176,87.2659940907,57.2891,3.71257e-07,1.01454,87.2659940907,448.547238458,1.00572,0.0030988,0.1,0.00681979,1,0.623303,0.0150205,448.547238458,88.2589,0.005,197.133406732,200,100,87.2659940907
23.6078,500.0,100.0,1.0,85.843807728,46.2927,3.50449e-18,1.0,85.843807728,562.957366645,1.0,0.01,0.1,0.01,2,1.0,,562.957366645,85.8438,0.01,200.0,200,100,85.843807728
25.9967,495.62,194.539606894,1.43962,84.4129426918,54.1609,7.05228e-07,1.02863,84.4129426918,927.086428723,1.00665,0.00219572,0.1,0.00715051,1,0.442067,0.0285858,927.086428723,86.014,0.005,194.433571896,200,100,84.4129426918
30.5098,495.59,100.0,1.0,87.5859671504,41.2639,3.50449e-18,1.0,87.5859671504,940.252436061,1.0,0.01,0.1,0.01,2,1.0,,940.252436061,87.586,0.01,200.0,200,100,87.5859671504
27.065,500.0,194.670409889,1.34335,90.1268355848,56.4984,6.87867e-07,1.02662,90.1268355848,609.920609171,0.999234,0.00230513,0.1,0.00672191,1,0.460673,0.0274725,609.920609171,89.6862,0.005,194.814677623,200,100,90.1268355848
20.3206,500.0,100.0,1.0,89.7354553576,46.3635,3.50449e-18,1.0,89.7354553576,417.098728495,1.0,0.01,0.1,0.01,2,1.0,,417.098728495,89.7355,0.01,200.0,200,100,89.7354553576
21.8825,500.0,197.186133236,1.23192,90.5199968659,54.2394,3.58552e-07,1.01561,90.5199968659,544.74091645,1.00204,0.00286748,0.1,0.00614705,1,0.574668,0.0144008,544.74091645,90.692,0.005,196.92501851,200,100,90.5199968659
20.8352,500.0,100.0,1.0,83.4054336412,38.8087,3.50449e-18,1.0,83.4054336412,438.492439702,1.0,0.01,0.1,0.01,2,1.0,,438.492439702,83.4054,0.01,200.0,200,100,83.4054336412
21.9011,500.0,194.258446569,1.23464,90.0112744035,54.4526,7.42622e-07,1.02952,90.0112744035,450.721734375,1.00051,0.00221449,0.1,0.00617001,1,0.443126,0.0297354,450.721734375,87.6295,0.005,194.264967195,200,100,90.0112744035
22.268,500.0,100.0,1.0,93.7758662246,50.0141,3.50449e-18,1.0,93.7758662246,500.871543727,1.0,0.01,0.1,0.01,2,1.0,,500.871543727,93.7759,0.01,200.0,200,100,93.7758662246
23.2308,495.68,192.219833584,1.33037,87.7449216785,60.2354,1.01696e-06,1.04015,87.7449216785,872.126077195,1.00317,0.0016194,0.1,0.00663079,1,0.324908,0.0409371,872.126077195,92.1085,0.005,192.280105311,200,100,87.7449216785
24.9219,500.0,100.0,1.0,93.7656482495,50.4981,3.50449e-18,1.0,93.7656482495,627.375433393,1.0,0.01,0.1,0.01,2,1.0,,627.375433393,93.7656,0.01,200.0,200,100,93.7656482495
26.7193,500.0,192.314532287,1.33795,89.9040869673,57.874,1.00409e-06,1.03981,89.9040869673,691.803240316,1.01434,0.00158303,0.1,0.00659516,1,0.321148,0.0413241,691.803240316,93.095,0.005,192.343526136,200,100,89.9040869673
23.7112,500.0,100.0,1.0,91.2237587216,48.1764,3.50449e-18,1.0,91.2237587216,567.901269847,1.0,0.01,0.1,0.01,2,1.0,,567.901269847,91.2238,0.01,200.0,200,100,91.2237587216
23.6069,500.0,186.422015434,1.73001,93.268889172,61.8567,1.83002e-06,1.06987,93.268889172,473.138128807,1.00398,0.000326338,0.1,0.00861577,1,0.0655273,0.0737849,473.138128807,94.2515,0.005,186.938413405,200,100,93.268889172
23.3224,500.0,100.0,1.0,89.7962826924,41.7999,3.50449e-18,1.0,89.7962826924,549.430150313,1.0,0.01,0.1,0.01,2,1.0,,549.430150313,89.7963,0.01,200.0,200,100,89.7962826924
24.5229,500.0,195.935595046,1.39467,91.6635818755,57.1416,5.21201e-07,1.02141,91.6635818755,640.862106359,0.997784,0.00292245,0.1,0.00698885,1,0.583194,0.0207557,640.862106359,91.4415,0.005,195.808535167,200,100,91.6635818755
22.2061,500.0,100.0,1.0,95.9321436805,50.2969,3.50449e-18,1.0,95.9321436805,498.093126768,1.0,0.01,0.1,0.01,2,1.0,,498.093126768,95.9321,0.01,200.0,200,100,95.9321436805
22.0572,500.0,196.591658205,1.33203,87.2628420649,59.5672,4.35598e-07,1.01538,87.2628420649,437.921711717,1.00275,0.00287319,0.1,0.00664189,1,0.576215,0.0175197,437.921711717,92.0834,0.005,196.970818709,200,100,87.2628420649
31.3287,495.61,100.0,1.0,93.2311114834,49.4362,3.50449e-18,1.0,93.2311114834,991.401999422,1.0,0.01,0.1,0.01,2,1.0,,991.401999422,93.2311,0.01,200.0,200,100,93.2311114834
26.6455,500.0,193.619519392,1.38538,91.3501082902,61.8064,8.27991e-07,1.03455,91.3501082902,416.848357384,0.999073,0.00214977,0.1,0.00693331,1,0.429555,0.0330583,416.848357384,93.3045,0.005,193.321066125,200,100,91.3501082902
27.3301,500.0,100.0,1.0,88.7722237946,42.199,3.50449e-18,1.0,88.7722237946,754.479402039,1.0,0.01,0.1,0.01,2,1.0,,754.479402039,88.7722,0.01,200.0,200,100,88.7722237946
25.172,500.0,193.575328284,1.3265,90.809784287,57.2674,8.33908e-07,1.03136,90.809784287,462.11647062,1.00745,0.0021356,0.1,0.00658348,1,0.430303,0.0338551,462.11647062,90.7121,0.005,193.91834498,200,100,90.809784287
22.9072,500.0,100.0,1.0,89.6459104066,48.4734,3.50449e-18,1.0,89.6459104066,530.040472278,1.0,0.01,0.1,0.01,2,1.0,,530.040472278,89.6459,0.01,200.0,200,100,89.6459104066
23.2229,500.0,191.749067544,1.49224,92.2000432946,62.3435,1.08115e-06,1.0418,92.2000432946,517.356523807,1.00495,0.0021688,0.1,0.00742446,1,0.435906,0.0436751,517.356523807,92.0591,0.005,191.97511553,200,100,92.2000432946
23.3958,500.0,100.0,1.0,90.3646555144,45.3657,3.50449e-18,1.0,90.3646555144,552.891601195,1.0,0.01,0.1,0.01,2,1.0,,552.891601195,90.3647,0.01,200.0,200,100,90.3646555144
23.0058,500.0,194.204619944,1.44433,92.2618482482,59.9592,7.49793e-07,1.02601,92.2618482482,545.185218604,0.990045,0.0024373,0.1,0.00729426,1,0.482608,0.0293976,545.185218604,92.1893,0.005,194.930727691,200,100,92.2618482482
25.1279,500.0,100.0,1.0,95.9569976389,47.822,3.50449e-18,1.0,95.9569976389,637.790452327,1.0,0.01,0.1,0.01,2,1.0,,637.790452327,95.957,0.01,200.0,200,100,95.9569976389
