MinVanillaIw,AvgNormIw,MinNormIw,VarVanillaIw,AvgVanillaIw,AvgRet,EpsThisIter,VarDiscRet,AvgDiscRet,VarNormIw,ESSClassic,Delta,Bound,VarRet,AvgEpLen,IterType,MaxNormIw,ESSRenyi,eRenyi2,VanillaAvgRet,VarJ,BatchSize,MaxVanillaIw,J
1.0,0.002,0.002,,1.0,-491.603229747,100,3130.80608806,-491.603229747,5.43187e-20,500.000006643,0.8,-504.825,3130.80608806,500.0,1,0.002,500.0,1.0,-491.603229747,55.4231,500,1.0,-487.119
1.0,0.01,0.01,,1.0,-490.5801746,100,2984.30989815,-490.5801746,3.50449e-18,100.0,0.8,-524.67,2984.30989815,500.0,2,0.01,500.0,1.0,-490.5801746,54.355,500,1.0,-490.58
1.0,0.005,0.005,,1.0,-492.766044114,100,2453.96225756,-492.766044114,2.1793e-19,200.000000102,0.8,-515.778,2453.96225756,500.0,2,0.005,500.0,1.0,-492.766044114,51.8955,500,1.0,-491.673
1.0,0.00333333,0.00333333,,1.0,-488.221675193,100,2623.04451037,-488.221675193,5.43914e-20,299.999969474,0.8,-510.205,2623.04451037,500.0,2,0.00333333,500.0,1.0,-488.221675193,51.6108,500,1.0,-490.523
1.0,0.0025,0.0025,,1.0,-484.259004247,100,2820.00371405,-484.259004247,5.4346e-20,400.0,0.8,-507.137,2820.00371405,500.0,2,0.0025,500.0,1.0,-484.259004247,51.991,500,1.0,-488.957
1.0,0.002,0.002,,1.0,-495.292757608,100,4039.08942025,-495.292757608,5.43187e-20,500.000006643,0.8,-506.485,4039.08942025,500.0,1,0.002,500.0,1.0,-495.292757608,54.485,500,1.0,-490.224
1.0,0.01,0.01,,1.0,-486.670823089,100,3106.43556355,-486.670823089,3.50449e-18,100.0,0.8,-524.549,3106.43556355,500.0,2,0.01,500.0,1.0,-486.670823089,55.456,500,1.0,-486.671
1.0,0.005,0.005,,1.0,-492.699565893,100,2790.99684884,-492.699565893,2.1793e-19,200.000000102,0.8,-516.469,2790.99684884,500.0,2,0.005,500.0,1.0,-492.699565893,54.1139,500,1.0,-489.685
1.0,0.00333333,0.00333333,,1.0,-487.571283194,100,2322.53426062,-487.571283194,5.43914e-20,299.999969474,0.8,-510.849,2322.53426062,500.0,2,0.00333333,500.0,1.0,-487.571283194,52.1502,500,1.0,-488.981
1.0,0.0025,0.0025,,1.0,-483.954009658,100,2057.14126993,-483.954009658,5.4346e-20,400.0,0.8,-506.663,2057.14126993,500.0,2,0.0025,500.0,1.0,-483.954009658,50.5333,500,1.0,-487.724
1.0,0.002,0.002,,1.0,-489.417873021,100,3779.98418198,-489.417873021,5.43187e-20,500.000006643,0.8,-505.002,3779.98418198,500.0,1,0.002,500.0,1.0,-489.417873021,52.8373,500,1.0,-488.063
1.0,0.01,0.01,,1.0,-478.787879484,100,2385.69438601,-478.787879484,3.50449e-18,100.0,0.8,-511.338,2385.69438601,500.0,2,0.01,500.0,1.0,-478.787879484,48.5987,500,1.0,-478.788
1.0,0.005,0.005,,1.0,-482.91659333,100,3057.95799439,-482.91659333,2.1793e-19,200.000000102,0.8,-504.976,3057.95799439,500.0,2,0.005,500.0,1.0,-482.91659333,51.9506,500,1.0,-480.852
1.0,0.00333333,0.00333333,,1.0,-487.458434602,100,3518.98299949,-487.458434602,5.43914e-20,299.999969474,0.8,-504.16,3518.98299949,500.0,2,0.00333333,500.0,1.0,-487.458434602,54.4996,500,1.0,-483.054
1.0,0.0025,0.0025,,1.0,-477.809653532,100,2147.03163457,-477.809653532,5.4346e-20,400.0,0.8,-500.021,2147.03163457,500.0,2,0.0025,500.0,1.0,-477.809653532,52.5757,500,1.0,-481.743
1.0,0.002,0.002,,1.0,-490.281298031,100,2588.46440613,-490.281298031,5.43187e-20,500.000006643,0.8,-499.799,2588.46440613,500.0,1,0.002,500.0,1.0,-490.281298031,52.3024,500,1.0,-483.451
1.0,0.01,0.01,,1.0,-480.933182191,100,2665.61351274,-480.933182191,3.50449e-18,100.0,0.8,-517.071,2665.61351274,500.0,2,0.01,500.0,1.0,-480.933182191,51.3708,500,1.0,-480.933
1.0,0.005,0.005,,1.0,-488.75368212,100,5000.29668016,-488.75368212,2.1793e-19,200.000000102,0.8,-512.277,5000.29668016,500.0,2,0.005,500.0,1.0,-488.75368212,61.7245,500,1.0,-484.843
1.0,0.00333333,0.00333333,,1.0,-486.135752021,100,2674.75461743,-486.135752021,5.43914e-20,299.999969474,0.8,-507.674,2674.75461743,500.0,2,0.00333333,500.0,1.0,-486.135752021,58.5063,500,1.0,-485.274
1.0,0.0025,0.0025,,1.0,-487.292970314,100,2525.08658466,-487.292970314,5.4346e-20,400.0,0.8,-505.177,2525.08658466,500.0,2,0.0025,500.0,1.0,-487.292970314,56.5063,500,1.0,-485.779
1.0,0.002,0.002,,1.0,-496.207363959,100,3758.5217551,-496.207363959,5.43187e-20,500.000006643,0.8,-505.215,3758.5217551,500.0,1,0.002,500.0,1.0,-496.207363959,57.5843,500,1.0,-487.865
1.0,0.01,0.01,,1.0,-501.596899243,100,3583.84229529,-501.596899243,3.50449e-18,100.0,0.8,-537.472,3583.84229529,500.0,2,0.01,500.0,1.0,-501.596899243,59.5651,500,1.0,-501.597
1.0,0.005,0.005,,1.0,-477.41804404,100,2072.25133112,-477.41804404,2.1793e-19,200.000000102,0.8,-514.875,2072.25133112,500.0,2,0.005,500.0,1.0,-477.41804404,54.2763,500,1.0,-489.507
1.0,0.00333333,0.00333333,,1.0,-481.350836985,100,3101.23830898,-481.350836985,5.43914e-20,299.999969474,0.8,-507.501,3101.23830898,500.0,2,0.00333333,500.0,1.0,-481.350836985,54.7918,500,1.0,-486.789
1.0,0.0025,0.0025,,1.0,-490.285688277,100,2757.22219916,-490.285688277,5.4346e-20,400.0,0.8,-505.768,2757.22219916,500.0,2,0.0025,500.0,1.0,-490.285688277,54.1877,500,1.0,-487.663
1.0,0.002,0.002,,1.0,-485.701571165,100,3225.8781204,-485.701571165,5.43187e-20,500.000006643,0.8,-503.464,3225.8781204,500.0,1,0.002,500.0,1.0,-485.701571165,54.6662,500,1.0,-487.271
1.0,0.01,0.01,,1.0,-484.546869575,100,3109.34672747,-484.546869575,3.50449e-18,100.0,0.8,-521.054,3109.34672747,500.0,2,0.01,500.0,1.0,-484.546869575,55.482,500,1.0,-484.547
1.0,0.005,0.005,,1.0,-488.011928073,100,4391.03285479,-488.011928073,2.1793e-19,200.000000102,0.8,-512.847,4391.03285479,500.0,2,0.005,500.0,1.0,-488.011928073,60.9565,500,1.0,-486.279
1.0,0.00333333,0.00333333,,1.0,-488.47427608,100,3386.95568067,-488.47427608,5.43914e-20,299.999969474,0.8,-508.703,3386.95568067,500.0,2,0.00333333,500.0,1.0,-488.47427608,59.9658,500,1.0,-487.011
1.0,0.0025,0.0025,,1.0,-482.388967415,100,2686.37762431,-482.388967415,5.4346e-20,400.0,0.8,-504.642,2686.37762431,500.0,2,0.0025,500.0,1.0,-482.388967415,58.0155,500,1.0,-485.856
1.0,0.002,0.002,,1.0,-488.122756081,100,2495.13237108,-488.122756081,5.43187e-20,500.000006643,0.8,-503.112,2495.13237108,500.0,1,0.002,500.0,1.0,-488.122756081,56.458,500,1.0,-486.309
1.0,0.01,0.01,,1.0,-493.189321011,100,3154.04804034,-493.189321011,3.50449e-18,100.0,0.8,-529.088,3154.04804034,500.0,2,0.01,500.0,1.0,-493.189321011,55.8794,500,1.0,-493.189
1.0,0.005,0.005,,1.0,-495.934756412,100,3089.15117887,-495.934756412,2.1793e-19,200.000000102,0.8,-519.946,3089.15117887,500.0,2,0.005,500.0,1.0,-495.934756412,55.6082,500,1.0,-494.562
1.0,0.00333333,0.00333333,,1.0,-490.496219168,100,3589.9579062,-490.496219168,5.43914e-20,299.999969474,0.8,-513.933,3589.9579062,500.0,2,0.00333333,500.0,1.0,-490.496219168,57.0076,500,1.0,-493.207
1.0,0.0025,0.0025,,1.0,-489.965392717,100,2402.81354809,-489.965392717,5.4346e-20,400.0,0.8,-510.346,2402.81354809,500.0,2,0.0025,500.0,1.0,-489.965392717,55.0824,500,1.0,-492.396
1.0,0.002,0.002,,1.0,-489.920802398,100,2951.68624057,-489.920802398,5.43187e-20,500.000006643,0.8,-507.956,2951.68624057,500.0,1,0.002,500.0,1.0,-489.920802398,54.8878,500,1.0,-491.901
1.0,0.01,0.01,,1.0,-483.341552637,100,3498.60386395,-483.341552637,3.50449e-18,100.0,0.8,-519.672,3498.60386395,500.0,2,0.01,500.0,1.0,-483.341552637,58.8525,500,1.0,-483.342
1.0,0.005,0.005,,1.0,-480.633016857,100,2670.81971868,-480.633016857,2.1793e-19,200.000000102,0.8,-507.677,2670.81971868,500.0,2,0.005,500.0,1.0,-480.633016857,55.2784,500,1.0,-481.987
1.0,0.00333333,0.00333333,,1.0,-480.204901122,100,3288.2064282,-480.204901122,5.43914e-20,299.999969474,0.8,-503.899,3288.2064282,500.0,2,0.00333333,500.0,1.0,-480.204901122,55.8833,500,1.0,-481.393
1.0,0.0025,0.0025,,1.0,-496.039970994,100,4195.53407195,-496.039970994,5.4346e-20,400.0,0.8,-504.546,4195.53407195,500.0,2,0.0025,500.0,1.0,-496.039970994,58.4878,500,1.0,-485.055
1.0,0.002,0.002,,1.0,-497.424772025,100,4539.49716871,-497.424772025,5.43187e-20,500.000006643,0.8,-504.962,4539.49716871,500.0,1,0.002,500.0,1.0,-497.424772025,60.4977,500,1.0,-487.529
1.0,0.01,0.01,,1.0,-486.924139719,100,2349.79997287,-486.924139719,3.50449e-18,100.0,0.8,-519.66,2349.79997287,500.0,2,0.01,500.0,1.0,-486.924139719,48.2318,500,1.0,-486.924
1.0,0.005,0.005,,1.0,-494.375691027,100,3918.50727606,-494.375691027,2.1793e-19,200.000000102,0.8,-517.686,3918.50727606,500.0,2,0.005,500.0,1.0,-494.375691027,55.8274,500,1.0,-490.65
1.0,0.00333333,0.00333333,,1.0,-496.922479248,100,4111.17333057,-496.922479248,5.43914e-20,299.999969474,0.8,-514.815,4111.17333057,500.0,2,0.00333333,500.0,1.0,-496.922479248,58.679,500,1.0,-492.741
1.0,0.0025,0.0025,,1.0,-490.743941923,100,2525.4611894,-490.743941923,5.4346e-20,400.0,0.8,-511.359,2525.4611894,500.0,2,0.0025,500.0,1.0,-490.743941923,56.6411,500,1.0,-492.242
1.0,0.002,0.002,,1.0,-492.268178539,100,3335.92802408,-492.268178539,5.43187e-20,500.000006643,0.8,-509.346,3335.92802408,500.0,1,0.002,500.0,1.0,-492.268178539,56.8075,500,1.0,-492.247
1.0,0.01,0.01,,1.0,-489.013909441,100,3262.19739446,-489.013909441,3.50449e-18,100.0,0.8,-525.733,3262.19739446,500.0,2,0.01,500.0,1.0,-489.013909441,56.8293,500,1.0,-489.014
1.0,0.005,0.005,,1.0,-496.71648758,100,3277.44821297,-496.71648758,2.1793e-19,200.000000102,0.8,-518.829,3277.44821297,500.0,2,0.005,500.0,1.0,-496.71648758,57.0259,500,1.0,-492.865
1.0,0.00333333,0.00333333,,1.0,-484.066327411,100,3391.03367154,-484.066327411,5.43914e-20,299.999969474,0.8,-511.132,3391.03367154,500.0,2,0.00333333,500.0,1.0,-484.066327411,57.4823,500,1.0,-489.932
1.0,0.0025,0.0025,,1.0,-494.58813373,100,3963.85470981,-494.58813373,5.4346e-20,400.0,0.8,-509.456,3963.85470981,500.0,2,0.0025,500.0,1.0,-494.58813373,58.8497,500,1.0,-491.096
1.0,0.002,0.002,,1.0,-494.654219324,100,3649.92230014,-494.654219324,5.43187e-20,500.000006643,0.8,-508.229,3649.92230014,500.0,1,0.002,500.0,1.0,-494.654219324,59.1214,500,1.0,-491.808
1.0,0.01,0.01,,1.0,-474.430419563,100,2172.85020992,-474.430419563,3.50449e-18,100.0,0.8,-508.204,2172.85020992,500.0,2,0.01,500.0,1.0,-474.430419563,46.3802,500,1.0,-474.43
1.0,0.005,0.005,,1.0,-485.9764827,100,2090.66640813,-485.9764827,2.1793e-19,200.000000102,0.8,-504.085,2090.66640813,500.0,2,0.005,500.0,1.0,-485.9764827,46.3008,500,1.0,-480.203
1.0,0.00333333,0.00333333,,1.0,-487.284705505,100,1968.07270946,-487.284705505,5.43914e-20,299.999969474,0.8,-502.063,1968.07270946,500.0,2,0.00333333,500.0,1.0,-487.284705505,45.7142,500,1.0,-482.564
1.0,0.0025,0.0025,,1.0,-494.053728505,100,4164.6377261,-494.053728505,5.4346e-20,400.0,0.8,-504.385,4164.6377261,500.0,2,0.0025,500.0,1.0,-494.053728505,51.2137,500,1.0,-485.436
1.0,0.002,0.002,,1.0,-481.724353909,100,2307.92158253,-481.724353909,5.43187e-20,500.000006643,0.8,-501.642,2307.92158253,500.0,1,0.002,500.0,1.0,-481.724353909,50.5712,500,1.0,-484.694
1.0,0.01,0.01,,1.0,-499.426488822,100,3292.47592866,-499.426488822,3.50449e-18,100.0,0.8,-533.301,3292.47592866,500.0,2,0.01,500.0,1.0,-499.426488822,57.0925,500,1.0,-499.426
1.0,0.005,0.005,,1.0,-491.654933913,100,3434.99006432,-491.654933913,2.1793e-19,200.000000102,0.8,-520.08,3434.99006432,500.0,2,0.005,500.0,1.0,-491.654933913,57.8377,500,1.0,-495.541
1.0,0.00333333,0.00333333,,1.0,-488.129204066,100,2669.24780636,-488.129204066,5.43914e-20,299.999969474,0.8,-513.107,2669.24780636,500.0,2,0.00333333,500.0,1.0,-488.129204066,55.8855,500,1.0,-493.07
1.0,0.0025,0.0025,,1.0,-487.533389909,100,2523.02053276,-487.533389909,5.4346e-20,400.0,0.8,-509.038,2523.02053276,500.0,2,0.0025,500.0,1.0,-487.533389909,54.5214,500,1.0,-491.686
1.0,0.002,0.002,,1.0,-486.579635875,100,3414.38390974,-486.579635875,5.43187e-20,500.000006643,0.8,-506.754,3414.38390974,500.0,1,0.002,500.0,1.0,-486.579635875,55.3018,500,1.0,-490.665
1.0,0.01,0.01,,1.0,-491.495411426,100,4715.96715273,-491.495411426,3.50449e-18,100.0,0.8,-529.318,4715.96715273,500.0,2,0.01,500.0,1.0,-491.495411426,68.3287,500,1.0,-491.495
1.0,0.005,0.005,,1.0,-485.152571913,100,2630.32984101,-485.152571913,2.1793e-19,200.000000102,0.8,-515.069,2630.32984101,500.0,2,0.005,500.0,1.0,-485.152571913,60.386,500,1.0,-488.324
1.0,0.00333333,0.00333333,,1.0,-484.347348104,100,2158.65607796,-484.347348104,5.43914e-20,299.999969474,0.8,-508.836,2158.65607796,500.0,2,0.00333333,500.0,1.0,-484.347348104,56.0968,500,1.0,-486.999
1.0,0.0025,0.0025,,1.0,-489.288681535,100,3050.89190048,-489.288681535,5.4346e-20,400.0,0.8,-506.483,3050.89190048,500.0,2,0.0025,500.0,1.0,-489.288681535,55.8231,500,1.0,-487.571
1.0,0.002,0.002,,1.0,-483.397510262,100,2567.11338551,-483.397510262,5.43187e-20,500.000006643,0.8,-503.651,2567.11338551,500.0,1,0.002,500.0,1.0,-483.397510262,54.8092,500,1.0,-486.736
1.0,0.01,0.01,,1.0,-495.323972101,100,2928.66265293,-495.323972101,3.50449e-18,100.0,0.8,-530.121,2928.66265293,500.0,2,0.01,500.0,1.0,-495.323972101,53.8459,500,1.0,-495.324
1.0,0.005,0.005,,1.0,-495.897098547,100,4112.68709753,-495.897098547,2.1793e-19,200.000000102,0.8,-522.94,4112.68709753,500.0,2,0.005,500.0,1.0,-495.897098547,59.0385,500,1.0,-495.611
1.0,0.00333333,0.00333333,,1.0,-487.350327286,100,2476.76514361,-487.350327286,5.43914e-20,299.999969474,0.8,-515.172,2476.76514361,500.0,2,0.00333333,500.0,1.0,-487.350327286,56.18,500,1.0,-492.857
1.0,0.0025,0.0025,,1.0,-489.608904726,100,2935.87890951,-489.608904726,5.4346e-20,400.0,0.8,-511.37,2935.87890951,500.0,2,0.0025,500.0,1.0,-489.608904726,55.6395,500,1.0,-492.045
1.0,0.002,0.002,,1.0,-483.714631164,100,3112.87437334,-483.714631164,5.43187e-20,500.000006643,0.8,-507.664,3112.87437334,500.0,1,0.002,500.0,1.0,-483.714631164,55.7141,500,1.0,-490.379
1.0,0.01,0.01,,1.0,-484.321783265,100,3448.51876475,-484.321783265,3.50449e-18,100.0,0.8,-520.217,3448.51876475,500.0,2,0.01,500.0,1.0,-484.321783265,58.4297,500,1.0,-484.322
1.0,0.005,0.005,,1.0,-484.276756753,100,1862.20651075,-484.276756753,2.1793e-19,200.000000102,0.8,-509.681,1862.20651075,500.0,2,0.005,500.0,1.0,-484.276756753,51.2719,500,1.0,-484.299
1.0,0.00333333,0.00333333,,1.0,-481.34009846,100,2029.78188422,-481.34009846,5.43914e-20,299.999969474,0.8,-504.037,2029.78188422,500.0,2,0.00333333,500.0,1.0,-481.34009846,49.2373,500,1.0,-483.313
1.0,0.0025,0.0025,,1.0,-496.889980238,100,4025.0031665,-496.889980238,5.4346e-20,400.0,0.8,-505.064,4025.0031665,500.0,2,0.0025,500.0,1.0,-496.889980238,53.3759,500,1.0,-486.707
1.0,0.002,0.002,,1.0,-489.621744207,100,2447.47651623,-489.621744207,5.43187e-20,500.000006643,0.8,-503.709,2447.47651623,500.0,1,0.002,500.0,1.0,-489.621744207,52.5847,500,1.0,-487.29
1.0,0.01,0.01,,1.0,-491.739591064,100,2557.43559293,-491.739591064,3.50449e-18,100.0,0.8,-525.667,2557.43559293,500.0,2,0.01,500.0,1.0,-491.739591064,50.3176,500,1.0,-491.74
1.0,0.005,0.005,,1.0,-488.254320373,100,2845.67780966,-488.254320373,2.1793e-19,200.000000102,0.8,-513.987,2845.67780966,500.0,2,0.005,500.0,1.0,-488.254320373,51.7453,500,1.0,-489.997
1.0,0.00333333,0.00333333,,1.0,-491.142451858,100,3034.2882103,-491.142451858,5.43914e-20,299.999969474,0.8,-509.967,3034.2882103,500.0,2,0.00333333,500.0,1.0,-491.142451858,52.7888,500,1.0,-490.379
1.0,0.0025,0.0025,,1.0,-486.922028153,100,3221.00090888,-486.922028153,5.4346e-20,400.0,0.8,-506.626,3221.00090888,500.0,2,0.0025,500.0,1.0,-486.922028153,53.7534,500,1.0,-489.515
1.0,0.002,0.002,,1.0,-489.856067791,100,5421.30056086,-489.856067791,5.43187e-20,500.000006643,0.8,-507.206,5421.30056086,500.0,1,0.002,500.0,1.0,-489.856067791,58.1806,500,1.0,-489.583
1.0,0.01,0.01,,1.0,-491.091336679,100,3265.93239538,-491.091336679,3.50449e-18,100.0,0.8,-526.88,3265.93239538,500.0,2,0.01,500.0,1.0,-491.091336679,56.8619,500,1.0,-491.091
1.0,0.005,0.005,,1.0,-482.497322093,100,2523.6364123,-482.497322093,2.1793e-19,200.000000102,0.8,-512.101,2523.6364123,500.0,2,0.005,500.0,1.0,-482.497322093,53.7057,500,1.0,-486.794
1.0,0.00333333,0.00333333,,1.0,-493.462061167,100,2168.94332401,-493.462061167,5.43914e-20,299.999969474,0.8,-509.679,2168.94332401,500.0,2,0.00333333,500.0,1.0,-493.462061167,51.4636,500,1.0,-489.017
1.0,0.0025,0.0025,,1.0,-493.334651277,100,2991.51646435,-493.334651277,5.4346e-20,400.0,0.8,-507.991,2991.51646435,500.0,2,0.0025,500.0,1.0,-493.334651277,52.252,500,1.0,-490.096
1.0,0.002,0.002,,1.0,-489.40096984,100,2422.87592772,-489.40096984,5.43187e-20,500.000006643,0.8,-505.962,2422.87592772,500.0,1,0.002,500.0,1.0,-489.40096984,51.6142,500,1.0,-489.957
1.0,0.01,0.01,,1.0,-491.828592848,100,3663.26955466,-491.828592848,3.50449e-18,100.0,0.8,-528.328,3663.26955466,500.0,2,0.01,500.0,1.0,-491.828592848,60.2216,500,1.0,-491.829
1.0,0.005,0.005,,1.0,-484.39132373,100,2810.67853975,-484.39132373,2.1793e-19,200.000000102,0.8,-513.919,2810.67853975,500.0,2,0.005,500.0,1.0,-484.39132373,56.7312,500,1.0,-488.11
1.0,0.00333333,0.00333333,,1.0,-494.487960034,100,3766.8293924,-494.487960034,5.43914e-20,299.999969474,0.8,-511.309,3766.8293924,500.0,2,0.00333333,500.0,1.0,-494.487960034,58.2899,500,1.0,-490.236
1.0,0.0025,0.0025,,1.0,-486.249758943,100,2290.32347057,-486.249758943,5.4346e-20,400.0,0.8,-507.489,2290.32347057,500.0,2,0.0025,500.0,1.0,-486.249758943,55.8401,500,1.0,-489.239
1.0,0.002,0.002,,1.0,-486.377362919,100,1987.10283538,-486.377362919,5.43187e-20,500.000006643,0.8,-504.99,1987.10283538,500.0,1,0.002,500.0,1.0,-486.377362919,53.7518,500,1.0,-488.667
1.0,0.01,0.01,,1.0,-484.058574627,100,2519.63338137,-484.058574627,3.50449e-18,100.0,0.8,-518.115,2519.63338137,500.0,2,0.01,500.0,1.0,-484.058574627,49.9443,500,1.0,-484.059
1.0,0.005,0.005,,1.0,-490.847396486,100,3303.84036688,-490.847396486,2.1793e-19,200.000000102,0.8,-511.534,3303.84036688,500.0,2,0.005,500.0,1.0,-490.847396486,53.7972,500,1.0,-487.453
1.0,0.00333333,0.00333333,,1.0,-492.187626202,100,5312.62212975,-492.187626202,5.43914e-20,299.999969474,0.8,-510.677,5312.62212975,500.0,2,0.00333333,500.0,1.0,-492.187626202,60.7254,500,1.0,-489.031
1.0,0.0025,0.0025,,1.0,-483.015337534,100,3665.02027398,-483.015337534,5.4346e-20,400.0,0.8,-506.273,3665.02027398,500.0,2,0.0025,500.0,1.0,-483.015337534,60.6594,500,1.0,-487.527
1.0,0.002,0.002,,1.0,-492.888265003,100,3474.59475696,-492.888265003,5.43187e-20,500.000006643,0.8,-505.366,3474.59475696,500.0,1,0.002,500.0,1.0,-492.888265003,60.301,500,1.0,-488.599
1.0,0.01,0.01,,1.0,-484.611607834,100,2957.46241089,-484.611607834,3.50449e-18,100.0,0.8,-522.5,2957.46241089,500.0,2,0.01,500.0,1.0,-484.611607834,54.11,500,1.0,-484.612
1.0,0.005,0.005,,1.0,-488.616905054,100,2997.53514881,-488.616905054,2.1793e-19,200.000000102,0.8,-513.406,2997.53514881,500.0,2,0.005,500.0,1.0,-488.616905054,54.3299,500,1.0,-486.614
1.0,0.00333333,0.00333333,,1.0,-499.476481756,100,3397.68891368,-499.476481756,5.43914e-20,299.999969474,0.8,-512.777,3397.68891368,500.0,2,0.00333333,500.0,1.0,-499.476481756,55.9091,500,1.0,-490.902
1.0,0.0025,0.0025,,1.0,-482.211665753,100,2770.81192049,-482.211665753,5.4346e-20,400.0,0.8,-507.674,2770.81192049,500.0,2,0.0025,500.0,1.0,-482.211665753,55.1752,500,1.0,-488.729
1.0,0.002,0.002,,1.0,-489.435697795,100,3235.55569359,-489.435697795,5.43187e-20,500.000006643,0.8,-505.815,3235.55569359,500.0,1,0.002,500.0,1.0,-489.435697795,55.4632,500,1.0,-488.87
1.0,0.01,0.01,,1.0,-490.308202388,100,2842.9493376,-490.308202388,3.50449e-18,100.0,0.8,-524.376,2842.9493376,500.0,2,0.01,500.0,1.0,-490.308202388,53.052,500,1.0,-490.308
1.0,0.005,0.005,,1.0,-484.820814429,100,2954.65032016,-484.820814429,2.1793e-19,200.000000102,0.8,-511.786,2954.65032016,500.0,2,0.005,500.0,1.0,-484.820814429,53.6408,500,1.0,-487.565
1.0,0.00333333,0.00333333,,1.0,-497.27645352,100,4332.57718476,-497.27645352,5.43914e-20,299.999969474,0.8,-512.257,4332.57718476,500.0,2,0.00333333,500.0,1.0,-497.27645352,58.0425,500,1.0,-490.802
1.0,0.0025,0.0025,,1.0,-477.70165584,100,2847.05147597,-477.70165584,5.4346e-20,400.0,0.8,-506.107,2847.05147597,500.0,2,0.0025,500.0,1.0,-477.70165584,57.1273,500,1.0,-487.527
1.0,0.002,0.002,,1.0,-479.083539699,100,2113.89117188,-479.083539699,5.43187e-20,500.000006643,0.8,-502.457,2113.89117188,500.0,1,0.002,500.0,1.0,-479.083539699,55.1432,500,1.0,-485.838
1.0,0.01,0.01,,1.0,-484.062725189,100,2758.28563708,-484.062725189,3.50449e-18,100.0,0.8,-518.267,2758.28563708,500.0,2,0.01,500.0,1.0,-484.062725189,52.2561,500,1.0,-484.063
1.0,0.005,0.005,,1.0,-487.922781441,100,3368.11818407,-487.922781441,2.1793e-19,200.000000102,0.8,-511.597,3368.11818407,500.0,2,0.005,500.0,1.0,-487.922781441,55.1026,500,1.0,-485.993
1.0,0.00333333,0.00333333,,1.0,-481.992706574,100,2340.07032679,-481.992706574,5.43914e-20,299.999969474,0.8,-505.565,2340.07032679,500.0,2,0.00333333,500.0,1.0,-481.992706574,52.9148,500,1.0,-484.659
1.0,0.0025,0.0025,,1.0,-483.35121404,100,2941.56723379,-483.35121404,5.4346e-20,400.0,0.8,-502.437,2941.56723379,500.0,2,0.0025,500.0,1.0,-483.35121404,53.1821,500,1.0,-484.332
1.0,0.002,0.002,,1.0,-481.945480869,100,2876.9872413,-481.945480869,5.43187e-20,500.000006643,0.8,-500.049,2876.9872413,500.0,1,0.002,500.0,1.0,-481.945480869,53.2281,500,1.0,-483.855
1.0,0.01,0.01,,1.0,-488.353162959,100,3051.68054037,-488.353162959,3.50449e-18,100.0,0.8,-520.937,3051.68054037,500.0,2,0.01,500.0,1.0,-488.353162959,54.9651,500,1.0,-488.353
1.0,0.005,0.005,,1.0,-495.385139659,100,4738.15758968,-495.385139659,2.1793e-19,200.000000102,0.8,-517.51,4738.15758968,500.0,2,0.005,500.0,1.0,-495.385139659,62.1959,500,1.0,-491.869
1.0,0.00333333,0.00333333,,1.0,-488.512689808,100,1466.93262263,-488.512689808,5.43914e-20,299.999969474,0.8,-511.686,1466.93262263,500.0,2,0.00333333,500.0,1.0,-488.512689808,55.3668,500,1.0,-490.75
1.0,0.0025,0.0025,,1.0,-503.226704991,100,4328.0175682,-503.226704991,5.4346e-20,400.0,0.8,-512.275,4328.0175682,500.0,2,0.0025,500.0,1.0,-503.226704991,58.3051,500,1.0,-493.869
1.0,0.002,0.002,,1.0,-489.552758014,100,3773.98984484,-489.552758014,5.43187e-20,500.000006643,0.8,-509.468,3773.98984484,500.0,1,0.002,500.0,1.0,-489.552758014,58.9051,500,1.0,-493.006
1.0,0.01,0.01,,1.0,-486.179607589,100,2259.7682521,-486.179607589,3.50449e-18,100.0,0.8,-518.703,2259.7682521,500.0,2,0.01,500.0,1.0,-486.179607589,47.2987,500,1.0,-486.18
1.0,0.005,0.005,,1.0,-497.168775398,100,3965.97677308,-497.168775398,2.1793e-19,200.000000102,0.8,-516.29,3965.97677308,500.0,2,0.005,500.0,1.0,-497.168775398,55.7847,500,1.0,-491.674
1.0,0.00333333,0.00333333,,1.0,-483.085278778,100,3536.84328052,-483.085278778,5.43914e-20,299.999969474,0.8,-509.601,3536.84328052,500.0,2,0.00333333,500.0,1.0,-483.085278778,57.0804,500,1.0,-488.811
1.0,0.0025,0.0025,,1.0,-489.069583789,100,2786.78308452,-489.069583789,5.4346e-20,400.0,0.8,-506.88,2786.78308452,500.0,2,0.0025,500.0,1.0,-489.069583789,55.9765,500,1.0,-488.876
1.0,0.002,0.002,,1.0,-486.564076683,100,2634.50994759,-486.564076683,5.43187e-20,500.000006643,0.8,-504.517,2634.50994759,500.0,1,0.002,500.0,1.0,-486.564076683,55.038,500,1.0,-488.413
1.0,0.01,0.01,,1.0,-495.90935356,100,3339.31859235,-495.90935356,3.50449e-18,100.0,0.8,-531.984,3339.31859235,500.0,2,0.01,500.0,1.0,-495.90935356,57.4972,500,1.0,-495.909
1.0,0.005,0.005,,1.0,-495.850766854,100,4339.50156265,-495.850766854,2.1793e-19,200.000000102,0.8,-522.682,4339.50156265,500.0,2,0.005,500.0,1.0,-495.850766854,61.6524,500,1.0,-495.88
