ReturnMeanIW,Weights,EpisodesSoFar,J_sample_variance,MinIW,TimestepsSoFar,InitialReturnMin,InitialReturnMean,InitialReturnStd,StdIW,InitialBound,Bound,EmpiricalD2,EpRewMean,TimeElapsed,InitialReturnMax,Iteration,MeanIW,EpLenMean,EpThisIter,MaxIW
43.466118,[-0.319 -1.465 -2.608 -1.865 -2.33 ],30600,4891.9834,7.296259e-06,586995,-15.240452,8.010864e-07,7.0114536,2.485636,35.655453,43.466118,36100.54,-107.79160414052727,2647.7066180706024,19.497114,306,0.72841096,18.2,100,69.66534
132.70332,[-0.315 -1.458 -2.615 -1.872 -2.332],30700,886443.56,2.0274322e-11,588789,-13.469664,8.5830686e-07,6.560701,61.506733,36.32882,132.70332,29528968000000.0,-108.11002912819174,2656.934205532074,19.867584,307,4.4868164,17.94,100,9839.428
56.59401,[-0.296 -1.434 -2.614 -1.879 -2.335],30800,31974.188,5.1059884e-28,590545,-15.336178,-7.6293946e-07,6.581594,3.6187034,37.220486,56.59401,inf,-108.16260506722024,2666.671516895294,19.525747,308,0.44936183,17.56,100,156.69635
372.58127,[-0.304 -1.434 -2.592 -1.921 -2.337],30900,13378357.0,,592335,-15.775778,1.6212464e-07,7.171668,36.15645,36.136276,372.58127,inf,-107.24280285659403,2675.9085981845856,19.82183,309,0.1652232,17.9,100,8084.6357
232.11316,[-0.291 -1.419 -2.689 -1.935 -2.346],31000,4296279.5,,593981,-13.645334,5.722046e-07,6.0635,23.552277,39.754097,232.11316,inf,-107.851329198379,2686.573806285858,21.012754,310,0.14480756,16.46,100,5161.825
44.63707,[-0.288 -1.369 -2.697 -1.98  -2.365],31100,4304.4663,5.4590066e-07,595721,-15.248714,4.7683716e-07,6.77492,3.217441,37.472103,44.63707,771550.9,-107.42087458349029,2696.751739025116,19.139093,311,0.9920738,17.4,100,147.35106
67.53607,[-0.303 -1.34  -2.689 -1.983 -2.367],31200,96914.55,2.529322e-16,597560,-16.47169,2.0599366e-06,7.290812,7.607476,35.377342,67.53607,6.3351716e+18,-107.7192728084,2705.058797597885,18.882011,312,0.77878296,18.39,100,177.77591
764.69977,[-0.302 -1.331 -2.707 -1.996 -2.367],31300,56416704.0,,599338,-15.06444,1.7166138e-07,6.714899,54.54767,36.756706,764.69977,inf,-107.7851270708422,2713.597456216812,18.724289,313,0.54406685,17.78,100,9671.863
82.16302,[-0.295 -1.356 -2.747 -2.058 -2.372],31400,180736.4,2.6026297e-18,601114,-15.9762535,1.5830993e-06,6.624253,3.0549695,36.631954,82.16302,1.2072223e+25,-107.69733590679836,2725.139771938324,19.730629,314,0.4661444,17.76,100,252.37311
42.972805,[-0.322 -1.33  -2.717 -2.069 -2.375],31500,5742.108,8.0293855e-13,602863,-16.354849,1.9454956e-06,7.172841,1.1959553,36.6815,42.972805,3.4298147e+22,-107.6042502515157,2734.7910900115967,21.687777,315,0.42538843,17.49,100,42.34939
49.153423,[-0.314 -1.349 -2.73  -2.048 -2.378],31600,23797.066,5.1697105e-11,604704,-15.65205,1.4877319e-06,7.0256376,7.097402,35.08636,49.153423,75127530000.0,-107.46061983324347,2744.1867005825043,19.171328,316,0.11679109,18.41,100,1367.0271
354.91937,[-0.326 -1.371 -2.726 -2.048 -2.384],31700,9635142.0,2.4084713e-11,606522,-15.849442,1.5068055e-06,6.359238,22.048443,36.219418,354.91937,5.1460554e+16,-108.0713660084577,2753.049114227295,17.184994,317,0.3158839,18.18,100,3576.0376
917.0701,[-0.32  -1.395 -2.767 -2.048 -2.398],31800,82294264.0,,608306,-11.709576,2.2888183e-07,6.0819783,90.86996,36.82324,917.0701,inf,-107.7387630034238,2764.56635594368,19.239685,318,0.44481704,17.84,100,20243.758
38.504395,[-0.353 -1.357 -2.812 -2.072 -2.412],31900,259.61185,0.007938496,610066,-15.136898,-9.536743e-08,6.920149,1.1095772,36.875042,38.504395,7.5715885,-107.65223906214028,2774.3889648914337,19.305195,319,0.94860744,17.6,100,10.096927
43.86593,[-0.348 -1.356 -2.811 -2.063 -2.414],32000,683.4001,9.810645e-08,611816,-15.266888,-2.0980835e-07,6.453422,0.9435076,37.398884,43.86593,1812553700.0,-107.79021305600045,2783.098714351654,19.439117,320,0.30164778,17.5,100,21.574009
52.839447,[-0.335 -1.34  -2.811 -2.055 -2.412],32100,18244.963,0.00015148948,613533,-11.841364,-7.8201293e-07,5.989585,1.7153529,38.314945,52.839447,1044895.2,-108.09974286779943,2791.359901189804,17.978514,321,0.7533201,17.17,100,139.59674
44.316494,[-0.341 -1.344 -2.83  -2.045 -2.412],32200,4049.0024,1.5731721e-12,615310,-14.312637,1.2588501e-06,6.8970184,0.93152314,36.854008,44.316494,9380702000.0,-108.5238855024624,2801.2275352478027,19.21931,322,0.14140461,17.77,100,120.373665
49.000114,[-0.359 -1.367 -2.839 -2.034 -2.417],32300,11970.374,2.5724908e-06,617009,-14.232693,-4.005432e-07,5.769961,3.349553,38.573006,49.000114,13576814.0,-108.16285502991383,2809.9379274845123,20.59651,323,0.8665692,16.99,100,55.98528
49.453262,[-0.378 -1.35  -2.831 -2.006 -2.412],32400,2485.1506,1.1782984e-05,618768,-18.935638,4.005432e-07,6.5624027,1.2262713,37.1612,49.453262,49314.24,-107.40689724041442,2819.28413105011,20.076262,324,0.28742194,17.59,100,124.002716
89.19108,[-0.373 -1.332 -2.832 -2.    -2.414],32500,377092.56,7.011729e-11,620513,-15.317743,9.536743e-07,7.5042825,5.0375752,37.14233,89.19108,1596460800000000.0,-108.05075550452187,2828.1872482299805,19.916256,325,0.28840995,17.45,100,838.8355
43.63953,[-0.404 -1.374 -2.859 -2.005 -2.416],32600,1676.9573,3.3730772e-05,622212,-14.981819,-2.0408631e-06,5.844823,2.4703758,38.781017,43.63953,11146.975,-108.35868491525638,2838.1983649730682,18.754822,326,0.47910702,16.99,100,39.76508
124.41387,[-0.409 -1.397 -2.865 -2.008 -2.409],32700,886851.9,1.9921868e-13,624020,-14.562563,-1.6403199e-06,6.7581525,15.493389,36.148777,124.41387,3.1881334e+16,-108.02479724755756,2847.3309378623962,19.850193,327,0.109789245,18.08,100,3405.322
50.55285,[-0.431 -1.401 -2.845 -2.007 -2.416],32800,12941.835,3.6621947e-07,625723,-13.24086,1.964569e-06,6.3740478,1.2504314,38.22085,50.55285,121952610.0,-107.42716156751807,2856.630384206772,20.53504,328,0.8890511,17.03,100,106.85681
1005.45135,[-0.413 -1.424 -2.865 -2.002 -2.417],32900,94457860.0,3.7006296e-21,627436,-14.075172,7.8201293e-07,5.676586,108.81527,38.50408,1005.45135,7.4198085e+24,-108.14096514005703,2865.459517478943,20.18951,329,1.2591355,17.13,100,17192.75
57.795864,[-0.419 -1.419 -2.851 -1.969 -2.415],33000,41204.973,5.8428955e-26,629149,-13.1917515,-1.2969971e-06,6.429907,1.5047115,38.08546,57.795864,inf,-107.63179502900985,2877.4317264556885,18.611038,330,0.21935551,17.13,100,122.190414
162.41513,[-0.402 -1.421 -2.872 -1.94  -2.42 ],33100,1667668.4,1.9268648e-17,630859,-14.691486,1.2207031e-06,6.692581,16.828062,37.960777,162.41513,5.5447605e+32,-107.43939444455815,2886.3265023231506,19.678078,331,1.4456654,17.1,100,2408.5366
46.08397,[-0.411 -1.417 -2.881 -1.902 -2.419],33200,8193.4795,1.5598025e-11,632563,-14.538254,1.7356873e-06,6.6682415,0.8383009,38.26284,46.08397,20007354000.0,-107.74407065132577,2897.013284921646,20.754778,332,0.22542019,17.04,100,30.930563
58.879017,[-0.388 -1.449 -2.891 -1.894 -2.421],33300,42287.047,3.995182e-09,634282,-15.145586,-6.294251e-07,6.039016,5.517105,38.270138,58.879017,1057028900.0,-107.74893913076014,2906.4036214351654,17.711636,333,0.98573685,17.19,100,251.22383
40.557735,[-0.392 -1.441 -2.905 -1.898 -2.424],33400,2880.7642,0.00013646913,636012,-11.451624,1.2111664e-06,6.1176944,1.0199925,37.811855,40.557735,143.25839,-107.77357331831749,2915.3208582401276,18.938908,334,0.6376693,17.3,100,43.77773
45.973743,[-0.389 -1.448 -2.908 -1.888 -2.431],33500,3044.0896,0.0007932135,637705,-14.6094475,1.2779236e-06,5.958635,1.7257057,38.78383,45.973743,283.80118,-107.81877596557477,2923.7442495822906,17.082592,335,1.1855608,16.93,100,69.24467
51.093895,[-0.383 -1.435 -2.899 -1.875 -2.436],33600,17377.78,2.895083e-06,639396,-13.432316,1.7738342e-06,5.780668,2.3982828,38.96315,51.093895,1210947.9,-107.96219945508255,2932.026124238968,16.74567,336,0.4148175,16.91,100,247.59175
3197.149,[-0.381 -1.465 -2.91  -1.873 -2.435],33700,1006095360.0,,641105,-14.784374,-3.8146973e-07,5.986659,970.71313,38.543484,3197.149,inf,-108.28455465100323,2940.9009025096893,16.915077,337,4.903516,17.09,100,217045.61
78.91497,[-0.351 -1.479 -2.978 -1.817 -2.433],33800,190228.39,1.3491007e-08,642743,-14.086906,8.773804e-07,6.3396206,6.025617,39.906063,78.91497,3529687.0,-107.95784128021701,2952.9873311519623,19.927591,338,0.79231936,16.38,100,379.49335
44.417847,[-0.347 -1.485 -3.001 -1.818 -2.434],33900,7090.3647,7.553432e-06,644400,-11.722111,-1.7738342e-06,5.6618133,1.7683315,39.765667,44.417847,11623.551,-107.90956169116971,2962.2391109466553,15.570024,339,0.4997868,16.57,100,53.862457
54.500313,[-0.344 -1.485 -2.984 -1.819 -2.434],34000,11616.947,1.8468964e-07,646084,-11.517769,-1.5258789e-06,5.9914045,2.3858552,39.114544,54.500313,1288182100.0,-108.47520095260752,2970.86488366127,16.79377,340,0.8666353,16.84,100,254.4362
301.9345,[-0.327 -1.475 -2.981 -1.806 -2.435],34100,6657377.0,3.6267878e-11,647748,-14.426825,9.536743e-08,5.51041,25.81483,39.574295,301.9345,319633260000.0,-107.81155724114414,2979.7297320365906,16.733978,341,0.52129,16.64,100,4913.541
46.229458,[-0.322 -1.46  -2.958 -1.786 -2.442],34200,3320.0872,1.8433393e-06,649425,-14.042364,3.8146973e-07,5.581156,3.176981,39.44281,46.229458,9552.143,-107.77683841606276,2989.662061691284,14.984045,342,0.75764275,16.77,100,79.733
163.45372,[-0.32  -1.461 -2.974 -1.787 -2.443],34300,1450963.4,3.3404135e-19,651093,-11.714317,-1.4686584e-06,5.8394165,40.127235,39.524292,163.45372,4.571822e+26,-108.34755444760076,2998.177404165268,17.67573,343,1.8437122,16.68,100,7468.877
47.468277,[-0.324 -1.461 -3.007 -1.771 -2.444],34400,8174.6655,3.5875614e-09,652796,-12.827307,-1.1444092e-06,6.004279,1.1912116,38.628345,47.468277,2448400100.0,-107.92777151652483,3008.5487263202667,19.073494,344,0.16992739,17.03,100,77.55689
85.22081,[-0.324 -1.479 -3.002 -1.768 -2.445],34500,383968.72,,654479,-14.02952,1.9836425e-06,6.3168035,2.7403088,38.92072,85.22081,inf,-107.48759595936457,3016.945588350296,18.738983,345,0.04837084,16.83,100,305.35794
49.080135,[-0.388 -1.546 -3.053 -1.79  -2.457],34600,6402.9272,1.8826202e-06,656209,-12.502447,-5.531311e-07,5.3862934,2.199031,38.53049,49.080135,11948561.0,-108.24022760451545,3027.7743990421295,16.32631,346,1.1424108,17.3,100,20.82954
99.80465,[-0.372 -1.568 -3.07  -1.782 -2.47 ],34700,574033.25,6.678718e-22,657854,-16.654108,-2.6512146e-06,5.8066463,25.020489,39.94585,99.80465,2.4566128e+33,-107.82790656164711,3036.2223570346832,19.674446,347,3.6660707,16.45,100,292.92688
81.57582,[-0.404 -1.59  -3.112 -1.753 -2.477],34800,229054.77,2.8628564e-13,659580,-15.013971,-7.05719e-07,5.568176,70.903244,38.68888,81.57582,4112624400000.0,-108.53204838526278,3046.653534412384,16.5201,348,7.3092475,17.26,100,1557.4369
82.30033,[-0.415 -1.59  -3.123 -1.773 -2.478],34900,169765.81,,661264,-18.132551,9.536743e-08,5.4970174,2.6855671,39.213337,82.30033,inf,-107.91969800789663,3056.293569803238,18.03132,349,0.07209731,16.84,100,257.26962
106.32887,[-0.425 -1.575 -3.069 -1.823 -2.477],35000,423227.06,2.7135868e-05,663033,-14.083414,1.1825562e-06,6.332928,63.56656,37.133945,106.32887,35409.055,-107.51616492861031,3065.489645719528,17.870102,350,6.9268775,17.69,100,1298.4607
80.97478,[-0.426 -1.588 -3.07  -1.834 -2.478],35100,127412.09,1.0378878e-11,664759,-14.921112,5.722046e-07,6.412429,2.1213813,37.992332,80.97478,2573473500000000.0,-108.11651775680774,3076.058472633362,18.772202,351,0.16188863,17.26,100,215.06601
54.756927,[-0.42  -1.553 -3.052 -1.843 -2.478],35200,46037.016,1.3888906e-06,666435,-11.343126,-3.4332277e-07,5.8302135,4.0054317,39.18599,54.756927,4612.0977,-107.90819795917423,3085.1817173957825,19.4939,352,1.1896958,16.76,100,125.543594
75.493706,[-0.412 -1.544 -3.033 -1.851 -2.481],35300,52772.062,2.2397588e-05,668132,-14.869623,1.9073487e-07,5.630096,2.9763205,38.965134,75.493706,195768.72,-108.26043737780182,3095.0359654426575,17.112082,353,0.8823833,16.97,100,157.14351
54.758335,[-0.419 -1.509 -3.014 -1.852 -2.481],35400,7791.205,9.658871e-09,669748,-13.318979,-1.9073487e-07,5.5258102,1.6412789,40.57062,54.758335,586392260.0,-107.66616788718113,3104.0176293849945,17.623777,354,0.29161036,16.16,100,90.50209
71.56714,[-0.402 -1.482 -3.002 -1.856 -2.484],35500,101916.35,2.0334002e-37,671464,-13.4355545,-8.010864e-07,6.3686543,3.4262288,38.269775,71.56714,inf,-108.15038085070691,3111.9190464019775,18.434204,355,0.043598223,17.16,100,723.3618
48.974792,[-0.407 -1.43  -3.005 -1.827 -2.485],35600,6055.8247,4.428455e-05,673147,-11.6707535,1.3542175e-06,5.366496,2.2861207,39.268764,48.974792,2798.711,-108.03748104936496,3121.232069015503,18.810717,356,0.6880042,16.83,100,65.91317
41.94574,[-0.407 -1.435 -3.018 -1.835 -2.485],35700,1282.7728,0.010615509,674818,-14.032057,-7.4386594e-07,5.6854587,6.6786194,39.511837,41.94574,28.407686,-108.20163726988648,3129.249050617218,18.495846,357,1.5896606,16.71,100,67.93061
429.65005,[-0.417 -1.428 -3.014 -1.842 -2.488],35800,16934346.0,,676525,-11.000093,1.9073486e-08,5.1457405,90.70765,38.890156,429.65005,inf,-107.92015369096258,3137.2713057994843,14.427673,358,1.570256,17.07,100,16891.709
45.44061,[-0.422 -1.398 -3.034 -1.874 -2.492],35900,7041.628,1.6092479e-06,678201,-14.080008,2.0980835e-07,6.4153,0.8021441,39.03716,45.44061,31450.84,-108.08442941259909,3147.36416888237,18.243923,359,0.17723773,16.76,100,56.5974
119.13444,[-0.434 -1.396 -3.021 -1.872 -2.495],36000,369310.06,6.688833e-24,679944,-10.214479,1.8882752e-06,5.952657,8.114041,37.891827,119.13444,inf,-107.83105164036843,3155.1692712306976,17.646345,360,0.27330825,17.43,100,834.668
63.33711,[-0.441 -1.441 -3.035 -1.859 -2.494],36100,82771.18,2.8496248e-16,681700,-9.896982,-4.7683716e-07,5.857256,3.0828872,37.66454,63.33711,7723381500000000.0,-107.9404290870279,3164.2221364974976,18.494572,361,0.14469926,17.56,100,606.2138
42.171177,[-0.436 -1.454 -3.03  -1.844 -2.494],36200,422.183,0.045986935,683364,-12.749342,-1.14440915e-07,5.318816,0.8324616,39.7918,42.171177,2.1774075,-108.29106040175846,3172.4894177913666,18.772457,362,0.98393893,16.64,100,8.010681
56.252495,[-0.437 -1.459 -3.038 -1.84  -2.496],36300,26546.709,6.7193434e-07,685045,-14.701107,-5.7220458e-08,5.56625,1.8649598,39.428596,56.252495,14333160.0,-108.2408632317101,3180.9695332050323,15.892678,363,0.53261334,16.81,100,173.60211
44.15812,[-0.449 -1.464 -3.048 -1.857 -2.498],36400,1677.1818,3.5436691e-09,686830,-14.55901,-1.6975403e-06,6.6506996,0.887613,37.025745,44.15812,407263840.0,-108.64020878213687,3189.8164460659027,17.034832,364,0.28181788,17.85,100,29.051525
56.49594,[-0.448 -1.474 -3.036 -1.866 -2.498],36500,39829.258,1.2250248e-11,688556,-14.901018,1.1825562e-06,6.0121145,4.265191,38.4453,56.49594,2793369000000.0,-108.44876010460561,3197.464903116226,15.790416,365,0.04730822,17.26,100,948.77905
55.470024,[-0.445 -1.453 -3.043 -1.863 -2.5  ],36600,14537.549,6.1517513e-10,690253,-13.987066,6.389618e-07,5.906649,1.7395347,38.828182,55.470024,733712600000.0,-107.96829388619294,3205.4720039367676,17.126583,366,0.6188225,16.97,100,74.6944
47.28317,[-0.441 -1.435 -3.03  -1.881 -2.501],36700,7903.4136,1.28181e-07,691936,-12.585995,-2.0980835e-07,5.7940507,1.3882964,39.056847,47.28317,155286980.0,-107.83718803508198,3213.750583410263,17.72288,367,0.5966033,16.83,100,55.339996
44.933147,[-0.443 -1.425 -3.021 -1.898 -2.506],36800,4638.1914,4.0160565e-08,693696,-16.16041,2.269745e-06,6.2577405,1.5384065,37.38519,44.933147,260751.58,-107.84989298792067,3222.2947590351105,17.494307,368,0.56633663,17.6,100,86.16701
88.266426,[-0.452 -1.43  -3.028 -1.881 -2.509],36900,286618.66,3.1340134e-16,695438,-15.456158,3.6239624e-07,6.461203,14.553008,37.89088,88.266426,7.3809408e+25,-108.51165578011809,3230.621072292328,17.277195,369,0.106114216,17.42,100,3204.2559
40.660767,[-0.429 -1.406 -3.032 -1.874 -2.51 ],37000,304.58624,0.09230442,697078,-12.984589,8.392334e-07,6.6002045,0.84218425,39.59705,40.660767,1.4680401,-107.67531545806068,3238.8085708618164,19.296537,370,1.0087371,16.4,100,7.7099776
42.778713,[-0.428 -1.4   -3.028 -1.87  -2.51 ],37100,1400.6881,0.00032884936,698746,-12.584925,1.7929077e-06,4.982111,1.2083921,39.877167,42.778713,384.14124,-108.11238574422448,3246.6547231674194,10.109766,371,0.82498276,16.68,100,9.686675
52.22739,[-0.418 -1.4   -3.016 -1.883 -2.512],37200,19091.574,2.511498e-15,700408,-13.775721,2.1362305e-06,5.7895617,1.160052,39.461548,52.22739,6.7154265e+26,-107.70593442040601,3254.927532196045,17.518217,372,0.27504107,16.62,100,131.36977
69.992485,[-0.411 -1.418 -3.005 -1.912 -2.505],37300,31868.842,8.2124565e-22,702097,-14.193146,1.5449524e-06,6.0795245,1.8346943,39.09269,69.992485,1.3922334e+35,-108.32237668406256,3262.6128289699554,18.212631,373,0.28335598,16.89,100,186.53647
247.2896,[-0.414 -1.441 -3.001 -1.94  -2.504],37400,5175158.0,,703786,-13.390352,2.3269654e-06,6.591645,18.368492,38.58911,247.2896,inf,-107.53040344801073,3271.4129214286804,19.373714,374,1.682355,16.89,100,769.4153
223.66661,[-0.437 -1.436 -2.985 -2.033 -2.511],37500,4665220.0,2.0591412e-32,705466,-11.098745,1.4305115e-06,5.174905,17.005402,39.54151,223.66661,inf,-108.14631879614619,3282.041512489319,17.204613,375,0.11507522,16.8,100,3438.9106
39.409702,[-0.445 -1.438 -3.036 -2.031 -2.523],37600,388.4401,0.00089553196,707176,-14.490496,1.6021728e-06,6.655346,1.1553423,38.257793,39.409702,21.19745,-107.7220038692116,3291.421260356903,18.072174,376,0.7399052,17.1,100,12.069408
242.5391,[-0.444 -1.444 -3.036 -2.027 -2.527],37700,4690654.5,4.589337e-14,708903,-15.351984,1.2779236e-06,6.649844,28.467752,37.739285,242.5391,5.8160505e+21,-107.14371292691517,3299.502964258194,18.585035,377,3.004255,17.27,100,1145.1295
53.295925,[-0.462 -1.485 -3.085 -2.014 -2.524],37800,10713.933,1.9608958e-14,710597,-14.692175,5.531311e-07,5.708221,2.476787,38.962593,53.295925,1.1792718e+17,-108.43896443008647,3307.9601016044617,18.6183,378,0.2659692,16.94,100,260.3303
46.276783,[-0.467 -1.462 -3.088 -2.022 -2.524],37900,1216.4073,2.4009322e-10,712286,-13.930466,6.4849854e-07,6.2367373,0.7143788,38.80875,46.276783,5221569500.0,-107.86924276372885,3316.4159376621246,16.999214,379,0.2185117,16.89,100,33.727367
56.071724,[-0.482 -1.483 -3.096 -2.031 -2.527],38000,17912.281,1.9356656e-05,713997,-13.093264,3.8146973e-07,5.9723725,7.7365026,38.36305,56.071724,11966.077,-107.59505603402705,3325.2750029563904,18.314665,380,1.5124831,17.11,100,131.16383
49.30933,[-0.47  -1.472 -3.081 -2.02  -2.524],38100,4533.506,1.4319859e-15,715755,-14.598301,-8.773804e-07,6.9523487,1.1944442,37.143936,49.30933,4.4027227e+21,-107.47691174937721,3334.8644020557404,18.514486,381,0.1189621,17.58,100,189.55026
45.44939,[-0.486 -1.499 -3.086 -2.033 -2.523],38200,5548.094,1.0510394e-08,717501,-18.102818,1.1062622e-06,7.298192,1.012212,36.95257,45.44939,44825130.0,-107.2735441804893,3343.7584023475647,19.277706,382,0.19914965,17.46,100,95.69479
46.350613,[-0.49  -1.514 -3.082 -2.031 -2.525],38300,4437.2964,0.00016303973,719204,-14.938736,-2.0980835e-07,5.9438496,2.0678725,38.46559,46.350613,60341.195,-107.73498761834907,3352.563252210617,17.752853,383,1.2585433,17.03,100,21.094124
58.611034,[-0.498 -1.492 -3.063 -2.031 -2.526],38400,14982.149,1.0468305e-07,720872,-15.130924,-6.294251e-07,6.0273433,1.7266184,39.393967,58.611034,19930718.0,-107.8691001397882,3361.586694955826,19.95592,384,0.3850135,16.68,100,151.72858
44.842377,[-0.499 -1.513 -3.069 -2.026 -2.528],38500,2865.8354,0.00029296288,722592,-12.098305,-2.4414062e-06,6.4638824,1.1059805,37.880363,44.842377,2058.017,-107.56653151608145,3370.42253613472,19.19844,385,0.39048883,17.2,100,30.899769
80.031944,[-0.493 -1.49  -3.058 -2.022 -2.527],38600,207544.95,1.8203434e-16,724318,-15.321745,4.386902e-07,5.8287582,5.8020835,38.371094,80.031944,7.98733e+16,-108.02764518889269,3378.9025349617004,17.350622,386,0.060892157,17.26,100,1294.1167
190.03651,[-0.496 -1.503 -3.047 -2.014 -2.524],38700,2212783.5,1.3593229e-17,725975,-10.959801,-5.626678e-07,4.924977,11.64688,40.08267,190.03651,2.9481982e+21,-108.1942281118745,3387.219757080078,11.688068,387,0.120244235,16.57,100,1895.7666
71.33731,[-0.501 -1.509 -3.02  -2.02  -2.526],38800,49065.062,7.9860394e-28,727657,-9.0355625,-1.0299683e-06,5.462863,2.5415087,39.186886,71.33731,inf,-107.77954562788521,3395.9768533706665,19.877594,388,0.53159827,16.82,100,114.82132
86.21468,[-0.509 -1.486 -3.001 -2.06  -2.528],38900,343261.84,5.588447e-07,729347,-11.63081,2.4414062e-06,6.0271025,4.546867,38.771065,86.21468,15145564.0,-107.70646220966967,3406.41051197052,18.42417,389,0.3126735,16.9,100,547.9925
41.774536,[-0.495 -1.477 -2.974 -2.059 -2.526],39000,4433.174,2.6524928e-08,731082,-12.041658,-4.7683716e-07,5.660627,1.9890101,37.96895,41.774536,17672954000000.0,-107.95793719643021,3416.368703842163,19.281582,390,0.43407452,17.35,100,67.29895
49.25407,[-0.506 -1.497 -2.988 -2.05  -2.526],39100,8829.775,1.2249543e-08,732812,-15.265165,1.5258789e-06,6.5015554,2.001535,37.684715,49.25407,37668148.0,-107.88846265411595,3424.6574811935425,18.584064,391,0.6688186,17.3,100,54.410114
364.86597,[-0.5   -1.5   -3.004 -2.043 -2.527],39200,15876878.0,,734549,-14.17572,-1.3542175e-06,6.9230986,264.9487,37.31556,364.86597,inf,-107.83983387555138,3433.4604144096375,19.135227,392,37.16225,17.37,100,3120.5215
50.88558,[-0.476 -1.442 -2.925 -2.083 -2.515],39300,14915.171,9.762057e-08,736263,-14.067181,1.0299683e-06,6.345713,2.2632592,38.165863,50.88558,27022078000.0,-108.0121877980071,3443.5531651973724,19.298271,393,0.37411267,17.14,100,314.25568
45.102222,[-0.484 -1.447 -2.913 -2.092 -2.515],39400,6399.5156,1.5532758e-05,738081,-16.177883,2.7465821e-06,7.0361,2.6539145,35.743347,45.102222,317.71088,-107.53308903597743,3452.4633927345276,18.961178,394,0.9047014,18.18,100,39.312225
204.74849,[-0.498 -1.424 -2.896 -2.081 -2.52 ],39500,2181252.2,1.1027595e-24,739883,-19.232155,-1.5640259e-06,7.344728,16.850805,35.757515,204.74849,1.2370619e+33,-107.78114238146067,3461.91167140007,20.106657,395,0.18233332,18.02,100,3384.0813
39.55462,[-0.493 -1.431 -2.866 -2.1   -2.521],39600,747.5875,0.028234849,741641,-19.42691,-2.002716e-06,6.8319063,1.3191737,37.186806,39.55462,3.0815234,-108.06650183160627,3472.410233259201,18.964289,396,1.1536344,17.58,100,10.744197
51.85153,[-0.5   -1.436 -2.873 -2.104 -2.522],39700,10155.056,1.0552321e-07,743355,-14.034214,2.822876e-06,5.41227,4.025729,38.6093,51.85153,17665254.0,-108.18902869432986,3481.4218084812164,19.425093,397,0.66261345,17.14,100,276.5272
61.778854,[-0.499 -1.42  -2.875 -2.107 -2.525],39800,93637.18,3.3861725e-05,745102,-15.423649,1.6975403e-06,6.3467326,28.608889,37.602886,61.778854,27756.86,-108.07072682287131,3490.2010703086853,20.197018,398,3.3436255,17.47,100,424.34027
43.856483,[-0.504 -1.442 -2.897 -2.118 -2.526],39900,1902.7816,1.547899e-05,746860,-11.905945,1.7547608e-06,6.831245,1.316991,36.733807,43.856483,3251.2063,-107.68338976644947,3499.3346738815308,20.063816,399,0.51799846,17.58,100,23.557856
47.259335,[-0.516 -1.441 -2.888 -2.113 -2.524],40000,15029.012,1.8113356e-08,748626,-12.31126,2.2888183e-07,6.0422425,3.4402697,37.375454,47.259335,102468260000.0,-108.39225303803889,3507.8050961494446,17.799059,400,0.25877988,17.66,100,627.53125
54.666004,[-0.502 -1.433 -2.897 -2.108 -2.525],40100,10527.679,3.5372286e-23,750405,-13.341145,-3.6239624e-07,6.5041933,1.7204076,36.689426,54.666004,inf,-108.0904875607265,3517.272716999054,19.99248,401,0.08850376,17.79,100,283.5254
37.017086,[-0.521 -1.444 -2.881 -2.127 -2.526],40200,219.20654,0.012056747,752236,-12.233952,2.6512146e-06,6.5279994,1.0998546,35.743416,37.017086,3.7161834,-108.2300716290546,3526.304040670395,19.486774,402,1.0311404,18.31,100,7.897236
72.87693,[-0.523 -1.452 -2.885 -2.133 -2.526],40300,119714.8,5.722975e-13,754022,-15.243362,-6.4849854e-07,6.2187204,4.7880526,37.090557,72.87693,1.3215034e+20,-108.35244457686393,3535.1693041324615,18.536926,403,0.34565243,17.86,100,796.6604
2015.8053,[-0.52  -1.446 -2.906 -2.121 -2.527],40400,331164100.0,3.7798801e-31,755838,-15.358397,9.918213e-07,6.969013,219.28188,35.870842,2015.8053,inf,-107.34174482381206,3544.1442840099335,18.41454,404,17.807943,18.16,100,24395.82
38.16658,[-0.482 -1.373 -2.842 -2.118 -2.522],40500,413.91013,0.00018734198,757612,-14.084709,3.013611e-06,7.149887,0.9254077,36.482178,38.16658,106.01745,-107.40009862216368,3554.958343029022,19.94788,405,0.43611172,17.74,100,10.022566
51.161823,[-0.489 -1.378 -2.837 -2.118 -2.524],40600,6058.8687,2.6113673e-06,759426,-12.996811,5.340576e-07,7.0911365,1.5018029,35.917515,51.161823,761694.4,-108.23881147799551,3564.3972523212433,20.064156,406,0.41771594,18.14,100,88.45419
54.766453,[-0.487 -1.358 -2.831 -2.124 -2.522],40700,48204.24,7.405359e-17,761231,-15.386839,-6.294251e-07,7.605001,5.8165874,35.972897,54.766453,4.150676e+24,-107.92476675761885,3573.78985619545,18.797821,407,0.97414017,18.05,100,123.6373
50.387512,[-0.484 -1.38  -2.86  -2.103 -2.52 ],40800,15706.35,1.9935308e-22,762933,-14.568415,1.7166137e-06,7.4919515,1.8493582,37.740288,50.387512,1.65175e+30,-107.15250334957948,3582.727171897888,20.538467,408,0.24061856,17.02,100,193.4283
