EpLenMean,MeanD2w0t,StdIW,Bound,InitialReturnMax,EpisodesSoFar,InitialReturnStd,Iteration,EpThisIter,MeanIW,Weights,MinD2w0t,EpRewMean,ReturnMeanIW,TimestepsSoFar,MaxIW,InitialBound,InitialReturnMean,J_sample_variance,InitialReturnMin,EmpiricalD2,TimeElapsed,ReturnStepMaxmin,MinIW,MaxD2w0t,ReturnStepMax,StdD2w0t
100.54,0.20108,,-29.283134,3.4477448,25900,1.5782373,259,100,1.0,[-1.17  -1.06  -0.292 -0.893  0.016],,-103.59950208117985,4.0502024,2232530,1.0,-29.283134,2.002716e-07,2.5159934,-2.802524,1.0,4525.16398358345,96.93913,1.0,1.0,100.0,0.400791
98.22,0.20083943,0.19973868,-28.874014,3.5767558,26000,1.6343904,260,100,1.002747,[-1.17  -1.06  -0.292 -0.893  0.016],,-103.03573363048045,4.480776,2242352,1.9790614,-28.894964,7.390976e-08,2.7405531,-3.3903222,1.0401566,4545.219811439514,96.90193,0.553767,1.1738518,100.0,0.40633655
104.75,0.2095,,-29.482922,3.9923131,26100,1.6151812,261,100,1.0,[-1.171 -1.061 -0.29  -0.889  0.015],,-103.1022404187514,3.8504148,2252827,1.0,-29.482922,-4.386902e-07,2.6351612,-3.0477958,1.0,4565.622601032257,97.03146,1.0,1.0,100.0,0.4069458
102.36,0.20472,,-29.110554,4.3808503,26200,1.8244498,262,100,1.0,[-1.171 -1.061 -0.29  -0.889  0.015],,-103.83769048720393,4.2227817,2263063,1.0,-29.110554,-6.818771e-07,3.3622394,-3.2249327,1.0,4584.912772893906,96.97113,1.0,1.0,100.0,0.40350333
102.46,0.21003097,0.19176774,-29.325344,3.669643,26300,1.7102203,263,100,1.0072513,[-1.171 -1.061 -0.29  -0.889  0.015],,-102.69794989157481,4.027165,2273309,2.1805205,-29.347303,-2.8610229e-08,3.0310173,-3.0117311,1.0393082,4604.081830739975,96.99536,0.6220342,1.1583695,100.0,0.41387346
109.83,0.21966,,-30.074907,3.884746,26400,1.5771288,264,100,1.0,[-1.171 -1.063 -0.288 -0.886  0.01 ],,-102.17807450808104,3.2584279,2284292,1.0,-30.074907,-2.861023e-07,2.5124593,-3.6362896,1.0,4624.80510020256,97.13934,1.0,1.0,100.0,0.41402498
94.63,0.19376437,0.18209518,-28.45983,3.6649425,26500,1.6190404,265,100,1.0296128,[-1.171 -1.063 -0.288 -0.886  0.01 ],,-103.95676895844612,4.893915,2293755,2.0705106,-28.481043,4.172325e-07,2.6816168,-3.136829,1.0306603,4643.763094902039,96.80287,0.5657147,1.1257845,100.0,0.401164
114.0,0.228,,-30.415707,3.472146,26600,1.6336315,266,100,1.0,[-1.169 -1.064 -0.291 -0.882  0.007],,-102.64807765189313,2.9176285,2305155,1.0,-30.415707,2.2888183e-07,2.6957085,-3.4360595,1.0,4665.78816485405,97.19916,1.0,1.0,100.0,0.41955125
112.58,0.22516,,-30.413244,4.011288,26700,1.8482311,267,100,1.0,[-1.169 -1.064 -0.291 -0.882  0.007],,-102.46999438403904,2.920092,2316413,1.0,-30.413244,-2.3365021e-07,3.4504626,-3.3930864,1.0,4686.033154249191,97.17961,1.0,1.0,100.0,0.41769588
111.68,0.22336,,-30.209194,3.5476985,26800,1.6297721,268,100,1.0,[-1.169 -1.064 -0.291 -0.882  0.007],,-105.09056162666327,3.1241417,2327581,1.0,-30.209194,8.583069e-08,2.6829865,-2.689797,1.0,4706.6875784397125,97.11801,1.0,1.0,100.0,0.4164893
115.03,0.23006,,-30.360725,3.8790967,26900,1.6880153,269,100,1.0,[-1.169 -1.064 -0.291 -0.882  0.007],,-103.98974840626295,2.9726098,2339084,1.0,-30.360725,3.671646e-07,2.8781772,-3.354014,1.0,4727.712692975998,97.191956,1.0,1.0,100.0,0.42087126
105.85,0.21329442,0.10670439,-29.781319,3.6518,27000,1.6672736,270,100,1.0064698,[-1.169 -1.064 -0.291 -0.882  0.007],,-104.01547229158105,3.5611753,2349669,1.2863392,-29.79096,-5.722046e-07,2.8147297,-3.4292135,1.0122074,4747.338392734528,97.03467,0.638656,1.0328072,100.0,0.41159105
114.73,0.22946,,-30.534637,2.8519669,27100,1.4577932,271,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-103.85109692318076,2.798699,2361142,1.0,-30.534637,2.193451e-07,2.1466272,-3.1891584,1.0,4769.13174033165,97.18964,1.0,1.0,100.0,0.42049336
128.7,0.2574,,-31.580927,4.289917,27200,1.7125828,272,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-101.0558350606277,1.7524093,2374012,1.0,-31.580927,6.198883e-08,2.9625652,-3.3407855,1.0,4793.571810722351,97.429596,1.0,1.0,100.0,0.43721724
115.24,0.23048,,-30.161482,3.4774802,27300,1.6880089,273,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-103.28112148887774,3.1718535,2385536,1.0,-30.161482,6.1035155e-07,2.8781557,-3.7811766,1.0,4815.124875307083,97.20755,1.0,1.0,100.0,0.42113158
113.29,0.22658,,-30.290373,4.235407,27400,1.7161895,274,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-102.60799078005473,3.0429633,2396865,1.0,-30.290373,-1.7642975e-07,2.975057,-3.060472,1.0,4834.961613178253,97.18858,1.0,1.0,100.0,0.41862002
114.29,0.22858,4.025663e-06,-30.363379,3.759067,27500,1.601816,275,100,0.9999998,[-1.17  -1.062 -0.293 -0.882  0.003],,-104.49462906373518,2.9699576,2408294,1.0000072,-30.363379,2.2411346e-07,2.5917325,-3.369339,1.0,4855.830328941345,97.17142,0.99998164,1.0,100.0,0.41991657
111.89,0.22378,,-30.39663,3.9905996,27600,1.8762363,276,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-101.35105169523405,2.9367058,2419483,1.0,-30.39663,-4.1484833e-07,3.555821,-3.5348215,1.0,4876.350733041763,97.188385,1.0,1.0,100.0,0.4167667
103.43,0.20686,,-29.505205,3.6571786,27700,1.6806461,277,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-103.41026086476835,3.8281307,2429826,1.0,-29.505205,-4.0769578e-07,2.853102,-3.249978,1.0,4895.788118362427,97.00038,1.0,1.0,100.0,0.4050519
102.7,0.2054,,-29.28446,4.008969,27800,1.632859,278,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-103.52819270337518,4.048876,2440096,1.0,-29.28446,5.7220458e-08,2.6931603,-3.2201777,1.0,4914.770139455795,96.98387,1.0,1.0,100.0,0.4039863
107.73,0.21546,,-29.994276,3.7109022,27900,1.4815383,279,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-103.0418052441453,3.33906,2450869,1.0,-29.994276,-4.7683715e-09,2.2171266,-3.0796824,1.0,4933.717253446579,97.087036,1.0,1.0,100.0,0.4111483
104.0,0.208,,-29.454634,3.450636,28000,1.5962656,280,100,1.0,[-1.17  -1.062 -0.293 -0.882  0.003],,-103.18305706478503,3.8787029,2461269,1.0,-29.454634,1.5974045e-07,2.5738015,-3.0959845,1.0,4952.135283231735,97.01572,1.0,1.0,100.0,0.40588227
113.54,0.26208347,0.5443065,-30.114536,3.388369,28100,1.561106,281,100,1.0712998,[-1.17  -1.062 -0.293 -0.882  0.003],,-101.35940429611588,3.294312,2472623,7.6719437,-30.186733,5.6743625e-07,2.9269743,-3.2668476,1.191929,4971.834747552872,97.214554,0.36049303,2.4437752,100.0,0.4928095
111.75,0.2235,,-30.171255,4.348692,28200,1.6904545,282,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.39694599353946,3.1620803,2483798,1.0,-30.171255,6.6280364e-07,2.886501,-3.4804382,1.0,4991.812126398087,97.14949,1.0,1.0,100.0,0.41658244
121.97,0.24394,,-30.961683,3.5193908,28300,1.7885367,283,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.08740976925797,2.3716533,2495995,1.0,-30.961683,-2.5749208e-07,3.231175,-6.28741,1.0,5014.53243803978,97.30963,1.0,1.0,100.0,0.42945537
124.8,0.2496,,-31.194504,3.5245771,28400,1.6817597,284,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-101.27902721131062,2.138832,2508475,1.0,-31.194504,-4.0769578e-07,2.8568845,-2.913251,1.0,5036.118918418884,97.37694,1.0,1.0,100.0,0.43278277
117.17,0.23434,,-30.824701,3.6903605,28500,1.7028273,285,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.66572179960815,2.5086343,2520192,1.0,-30.824701,3.4809113e-07,2.9289098,-3.1224055,1.0,5057.761155366898,97.230515,1.0,1.0,100.0,0.4235905
114.13,0.22826,,-30.330725,3.6444035,28600,1.9717159,286,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-102.43518131894106,3.002611,2531605,1.0,-30.330725,-4.4345856e-07,3.9269323,-9.86779,1.0,5079.246853351593,97.20494,1.0,1.0,100.0,0.4197198
120.43,0.24086,,-30.92949,3.628108,28700,1.5476019,287,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-102.59949090022654,2.4038467,2543648,1.0,-30.92949,1.2397766e-07,2.419264,-3.387814,1.0,5100.643145799637,97.29611,1.0,1.0,100.0,0.42758986
123.61,0.24722,,-30.98616,3.0751524,28800,1.6774939,288,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.6397252614505,2.347175,2556009,1.0,-30.98616,-3.0517577e-07,2.8424103,-3.2363515,1.0,5122.880267858505,97.32312,1.0,1.0,100.0,0.43138927
108.46,0.21692,,-29.757168,4.0849695,28900,1.7434212,289,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.82749265745939,3.576167,2566855,1.0,-29.757168,2.7656554e-07,3.0702198,-2.9936118,1.0,5141.814761161804,97.08542,1.0,1.0,100.0,0.41214892
119.74,0.23948,,-30.697418,3.4880252,29000,1.5043585,290,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-102.8296837889676,2.6359177,2578829,1.0,-30.697418,2.2411346e-07,2.285954,-2.8443608,1.0,5162.81512093544,97.282455,1.0,1.0,100.0,0.42677414
109.83,0.21966,,-30.19903,4.0031033,29100,1.5994447,291,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-104.91798288359891,3.134306,2589812,1.0,-30.19903,3.671646e-07,2.5840642,-3.1136417,1.0,5183.603796482086,97.08945,1.0,1.0,100.0,0.41402638
113.56,0.22712,,-30.27972,4.1384053,29200,1.5690784,292,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-104.61718058817776,3.0536153,2601168,1.0,-30.27972,3.194809e-07,2.4868753,-2.718152,1.0,5203.663980722427,97.1575,1.0,1.0,100.0,0.41897193
119.46,0.23892,,-30.488432,4.04533,29300,1.7701942,293,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.34557931793374,2.8449042,2613114,1.0,-30.488432,-2.5749208e-07,3.16524,-3.3753386,1.0,5227.066200971603,97.26979,1.0,1.0,100.0,0.42641667
105.02,0.21004,,-29.728952,3.6086528,29400,1.6554546,294,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.40061818031774,3.6043842,2623616,1.0,-29.728952,3.9815902e-07,2.7682123,-3.3142533,1.0,5246.15203332901,97.03084,1.0,1.0,100.0,0.4073412
116.5,0.233,0.00012891121,-30.595663,3.1801274,29500,1.5633401,295,100,1.0000143,[-1.169 -1.066 -0.299 -0.874  0.003],,-102.53118124657675,2.737672,2635266,1.0004358,-30.595692,-2.5272368e-07,2.4687693,-3.2548552,1.0,5267.0614647865295,97.23981,0.99927104,1.0,100.0,0.42273563
124.98,0.24996,,-31.07113,3.3459187,29600,1.5544847,296,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-103.56666073627419,2.2622044,2647764,1.0,-31.07113,-1.3828277e-07,2.440831,-2.9313874,1.0,5288.625132799149,97.34267,1.0,1.0,100.0,0.4329979
112.89,0.22578,,-30.241879,3.7187567,29700,1.6924539,297,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-102.48527668956484,3.0914571,2659053,1.0,-30.241879,-1.0251999e-07,2.8933334,-3.1368737,1.0,5310.817848205566,97.184326,1.0,1.0,100.0,0.41809085
132.26,0.26452,,-31.677511,3.687537,29800,1.5474843,298,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-101.53739963798121,1.6558244,2672279,1.0,-31.677511,-7.152558e-08,2.418897,-3.3165517,1.0,5335.346753358841,97.464584,1.0,1.0,100.0,0.44106928
122.87,0.24574,,-31.116936,3.8193378,29900,1.6926482,299,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-102.08751923408884,2.2164004,2684566,1.0,-31.116936,-1.001358e-07,2.8939977,-3.3147736,1.0,5356.7728266716,97.33829,1.0,1.0,100.0,0.43051827
116.95,0.2339,,-30.681463,3.2323372,30000,1.5789958,300,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-101.60644987870737,2.6518729,2696261,1.0,-30.681463,6.6041946e-07,2.5184114,-3.60577,1.0,5376.486347436905,97.26239,1.0,1.0,100.0,0.42330018
124.73,0.24946,,-31.180872,4.2907834,30100,1.6609353,301,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-101.79257398914544,2.1524634,2708734,1.0,-31.180872,4.005432e-07,2.7865713,-2.9928045,1.0,5399.659552574158,97.3678,1.0,1.0,100.0,0.43271264
112.79,0.22558,,-30.13072,3.2026577,30200,1.6544782,302,100,1.0,[-1.169 -1.066 -0.299 -0.874  0.003],,-102.86894265937,3.2026162,2720013,1.0,-30.13072,1.6212464e-07,2.7649477,-3.0156016,1.0,5420.365291595459,97.17592,1.0,1.0,100.0,0.41797215
126.42,0.25672135,0.1375839,-31.027063,4.0895357,30300,1.6115671,303,100,1.0115454,[-1.169 -1.066 -0.299 -0.874  0.003],,-101.20828164547804,2.3241477,2732655,1.694267,-31.04618,-2.8610229e-08,2.7142353,-3.4119148,1.0237832,5444.112222671509,97.39885,0.5497724,1.0655124,100.0,0.44136348
133.83,0.26766,,-31.843973,3.5700092,30400,1.6723502,304,100,1.0,[-1.169 -1.065 -0.303 -0.873  0.002],,-103.11079691419161,1.4893632,2746038,1.0,-31.843973,-2.5272368e-07,2.8250048,-3.3184123,1.0,5470.52806019783,97.459076,1.0,1.0,100.0,0.44274986
99.9,0.1998,8.08288e-06,-29.106205,4.060136,30500,1.600094,305,100,1.0000007,[-1.169 -1.065 -0.303 -0.873  0.002],,-104.07825157474619,4.2271314,2756028,1.0000348,-29.106209,-2.002716e-07,2.5861714,-3.0556579,1.0,5489.57758808136,96.91635,0.99998534,1.0,100.0,0.39984703
119.28,0.24152191,0.122659646,-30.844238,3.623321,30600,1.5523131,306,100,1.005697,[-1.169 -1.065 -0.303 -0.873  0.002],,-101.37090009688212,2.503074,2767956,1.4235545,-30.85868,9.536743e-08,2.5199091,-3.1369934,1.0186512,5511.95494055748,97.30029,0.63177735,1.0514839,100.0,0.43152833
109.01,0.23050776,0.24958266,-29.92621,3.4867997,30700,1.5598361,307,100,1.0426625,[-1.167 -1.065 -0.301 -0.872 -0.006],,-101.79977402624277,3.434419,2778857,2.7869496,-29.984394,-9.250641e-07,2.5970473,-2.94343,1.0768257,5533.418560504913,97.13228,0.39342105,1.3187292,100.0,0.43756875
117.94,0.24535571,0.24096757,-30.685616,3.5703804,30800,1.7010266,308,100,1.0091522,[-1.174 -1.057 -0.297 -0.872 -0.011],,-101.54407510994015,2.6808672,2790651,2.1098125,-30.710905,-6.437302e-08,3.122834,-3.8828087,1.0640061,5556.559807777405,97.278046,0.5681826,1.2309347,100.0,0.44196945
124.95,0.2499,,-31.32237,3.5586498,30900,1.6955864,309,100,1.0,[-1.175 -1.059 -0.294 -0.869 -0.01 ],,-100.34195982762127,2.0109658,2803146,1.0,-31.32237,-5.030632e-07,2.9040534,-3.3245568,1.0,5581.040898799896,97.39389,1.0,1.0,100.0,0.4329502
112.99,0.23291388,0.20696752,-30.176441,3.1501784,31000,1.6389271,310,100,1.0135249,[-1.175 -1.059 -0.294 -0.869 -0.01 ],,-101.58383995948769,3.1851768,2814445,1.7294109,-30.2046,-5.0544736e-07,2.9454029,-3.1849422,1.0553533,5603.120473146439,97.201904,0.50196284,1.159932,100.0,0.43124935
101.96,0.20392,,-29.462627,4.2801676,31100,1.5099443,311,100,1.0,[-1.174 -1.056 -0.297 -0.872 -0.01 ],,-101.57851301655457,3.8707092,2824641,1.0,-29.462627,-6.198883e-08,2.3029609,-2.669845,1.0,5623.284106016159,97.00748,1.0,1.0,100.0,0.40290248
115.94,0.23188,,-30.746325,3.806991,31200,1.6323947,312,100,1.0,[-1.174 -1.056 -0.297 -0.872 -0.01 ],,-102.88233441111305,2.587012,2836235,1.0,-30.746325,-4.529953e-08,2.691628,-3.2906442,1.0,5647.289220571518,97.22525,1.0,1.0,100.0,0.42203298
123.79,0.24758,,-31.038006,3.7275615,31300,1.6582682,313,100,1.0,[-1.174 -1.056 -0.297 -0.872 -0.01 ],,-103.36141765958702,2.2953293,2848614,1.0,-31.038006,6.508827e-07,2.7776296,-2.9469876,1.0,5670.001546382904,97.33005,1.0,1.0,100.0,0.43160546
97.74,0.19840707,0.13937707,-28.76412,3.4102774,31400,1.5862523,314,100,1.0198405,[-1.174 -1.056 -0.297 -0.872 -0.01 ],,-104.25816939704923,4.588232,2858388,1.806558,-28.78656,-4.6253206e-07,2.6092405,-2.9950757,1.0230567,5689.305232286453,96.86662,0.68632126,1.0890025,100.0,0.40255344
122.94,0.24588,,-30.869799,3.7877736,31500,1.6933763,315,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-102.60334876522965,2.4635367,2870682,1.0,-30.869799,-5.2452087e-08,2.8964875,-3.6034904,1.0,5714.130684137344,97.33084,1.0,1.0,100.0,0.4306203
116.19,0.23238,,-30.493492,3.9303617,31600,1.627049,316,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-101.66293339406437,2.8398447,2882301,1.0,-30.493492,2.9802322e-07,2.6740282,-3.4399395,1.0,5736.475829601288,97.25006,1.0,1.0,100.0,0.422349
111.95,0.2239,,-30.18888,3.5208483,31700,1.6467595,317,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-103.87797597017924,3.1444552,2893496,1.0,-30.18888,8.583069e-08,2.7392082,-3.3637576,1.0,5757.593162536621,97.14421,1.0,1.0,100.0,0.41685325
110.99,0.22198,,-30.187023,3.9497638,31800,1.7171416,318,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-102.39509660736071,3.1463137,2904595,1.0,-30.187023,-2.3841858e-07,2.9783587,-2.9146667,1.0,5777.209797143936,97.15488,1.0,1.0,100.0,0.4155712
107.14,0.21428,,-29.874508,3.4664388,31900,1.6071879,319,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-102.59727648168234,3.4588284,2915309,1.0,-29.874508,2.813339e-07,2.6091444,-3.273541,1.0,5797.85263967514,97.0848,1.0,1.0,100.0,0.41031685
121.73,0.24346,0.00037282007,-31.216476,3.7726488,32000,1.5443208,320,100,1.0000187,[-1.172 -1.054 -0.296 -0.868 -0.019],,-102.7265843606313,2.1168592,2927482,1.0008416,-31.21655,9.059906e-08,2.409127,-3.2314196,1.0000001,5819.966796875,97.312225,0.9983621,1.0000005,100.0,0.42917222
118.9,0.2378,3.3520777e-05,-30.939835,4.5546646,32100,1.6798679,321,100,1.0000005,[-1.172 -1.054 -0.296 -0.868 -0.019],,-104.44567064462635,2.3935006,2939372,1.0000935,-30.939844,,2.8504858,-3.2822342,1.0000004,5842.093546628952,97.24313,0.9998793,1.0000019,100.0,0.4257205
115.56,0.23112,,-30.222477,3.3504252,32200,1.599603,322,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-101.87375009879523,3.1108584,2950928,1.0,-30.222477,-4.720688e-07,2.5845752,-3.5857496,1.0,5864.310234546661,97.23686,1.0,1.0,100.0,0.42154762
115.01,0.23002,,-30.503183,4.307776,32300,1.5458845,323,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-102.72295549439424,2.8301525,2962429,1.0,-30.503183,2.3841858e-07,2.4138975,-3.37753,1.0,5885.0553023815155,97.21367,1.0,1.0,100.0,0.42084903
115.93,0.23186,,-30.908833,3.398706,32400,1.5734205,324,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-104.96244784566366,2.424503,2974022,1.0,-30.908833,-3.194809e-07,2.5006588,-3.273707,1.0,5906.901188135147,97.18921,1.0,1.0,100.0,0.42202243
116.28,0.23256,,-30.448996,3.1975899,32500,1.5076064,325,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-100.98341678270864,2.8843408,2985650,1.0,-30.448996,1.14440915e-07,2.2958355,-2.7649713,1.0,5928.844111442566,97.26309,1.0,1.0,100.0,0.42246154
116.78,0.23356,,-30.550858,3.4617755,32600,1.711357,326,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-101.38025270743324,2.7824779,2997328,1.0,-30.550858,-3.33786e-08,2.9583259,-3.7854557,1.0,5950.028494119644,97.26373,1.0,1.0,100.0,0.42310166
127.2,0.2544,,-31.363417,4.0956926,32700,1.689645,327,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-100.16159957853222,1.9699196,3010048,1.0,-31.363417,-1.5974045e-07,2.8837373,-3.963737,1.0,5973.51154756546,97.425125,1.0,1.0,100.0,0.43551078
112.19,0.22438,,-30.269674,4.079442,32800,1.656603,328,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-104.62798006997883,3.063661,3021267,1.0,-30.269674,2.9087067e-07,2.7720537,-3.020865,1.0,5994.208530187607,97.13481,1.0,1.0,100.0,0.41717365
121.34,0.24268,,-31.138575,3.752801,32900,1.601623,329,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-101.3942013599712,2.1947613,3033401,1.0,-31.138575,-3.8146973e-07,2.5911074,-3.0954156,1.0,6016.556709051132,97.328766,1.0,1.0,100.0,0.4287018
119.34,0.23868,,-30.749544,3.399586,33000,1.6241689,330,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-105.04035561122134,2.5837915,3045335,1.0,-30.749544,-5.722046e-07,2.6645696,-2.9581966,1.0,6040.384743213654,97.23964,1.0,1.0,100.0,0.42627156
112.71,0.22542,,-30.251532,3.504414,33100,1.55071,331,100,1.0,[-1.172 -1.054 -0.296 -0.868 -0.019],,-103.48370729815588,3.0818036,3056606,1.0,-30.251532,-2.7656554e-07,2.428991,-2.962541,1.0,6061.147807121277,97.16371,1.0,1.0,100.0,0.41787004
119.45,0.2389,0.0003561951,-31.333355,4.409476,33200,1.6739249,332,100,0.9999997,[-1.172 -1.054 -0.296 -0.868 -0.019],,-100.52434098052078,1.9999807,3068551,1.0014406,-31.333433,-1.335144e-07,2.8295815,-5.565827,1.0000001,6084.710039615631,97.31688,0.9990552,1.0000005,100.0,0.42641354
128.87,0.28283805,0.32105005,-31.463085,4.11264,33300,1.8299031,333,100,1.0192807,[-1.172 -1.054 -0.296 -0.868 -0.019],,-102.48180500409431,1.9169273,3081438,2.5410829,-31.509504,1.4305115e-07,3.7341793,-3.1765919,1.1603719,6110.368073225021,97.40953,0.31885517,1.6667638,100.0,0.4825102
119.92,0.23984,,-31.062353,4.0568247,33400,1.6387479,334,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-101.21158641887611,2.2709825,3093430,1.0,-31.062353,6.67572e-08,2.7126212,-3.4385934,1.0,6132.67958855629,97.31201,1.0,1.0,100.0,0.4269714
138.67,0.27734,,-31.922295,4.349452,33500,1.7370211,335,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-101.51182007885808,1.4110419,3107297,1.0,-31.922295,-4.863739e-07,3.047719,-3.7566347,1.0,6158.7098977565765,97.53592,1.0,1.0,100.0,0.44767413
128.08,0.25616,,-31.327208,3.7305593,33600,1.6970981,336,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-102.70841885686124,2.0061285,3120105,1.0,-31.327208,1.2874604e-07,2.909234,-3.4107738,1.0,6182.725655794144,97.39618,1.0,1.0,100.0,0.43651247
110.06,0.22012,,-30.293959,3.8369026,33700,1.6393144,337,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-103.68278613628652,3.0393777,3131111,1.0,-30.293959,-6.365776e-07,2.7144964,-3.3027234,1.0,6203.271275281906,97.11589,1.0,1.0,100.0,0.4143331
121.93,0.24386,,-30.86371,3.6149502,33800,1.7285477,338,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-102.27404669177747,2.4696257,3143304,1.0,-30.86371,4.2915343e-07,3.0180578,-3.4781718,1.0,6225.360309839249,97.32242,1.0,1.0,100.0,0.42940512
127.29,0.25458,,-31.364063,3.245891,33900,1.5673872,339,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-101.95904764077326,1.9692717,3156033,1.0,-31.364063,-2.9802322e-07,2.4815176,-3.3927364,1.0,6249.116340398788,97.39801,1.0,1.0,100.0,0.43563277
125.75,0.2515,,-31.673489,3.2485461,34000,1.5333083,340,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-102.11999285745574,1.659848,3168608,1.0,-31.673489,2.193451e-07,2.3747823,-2.6974535,1.0,6273.021402597427,97.375824,1.0,1.0,100.0,0.43386653
116.4,0.2328,,-30.453066,3.6212363,34100,1.6754158,341,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-101.86482022868606,2.8802707,3180248,1.0,-30.453066,4.4345856e-07,2.835371,-3.5282216,1.0,6295.232966661453,97.24974,1.0,1.0,100.0,0.42262223
144.23,0.28846,,-32.221874,4.093087,34200,1.6233824,342,100,1.0,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-103.09027384100911,1.1114627,3194671,1.0,-32.221874,-1.4305114e-08,2.6619906,-2.9434352,1.0,6320.7390303611755,97.57048,1.0,1.0,100.0,0.45305103
113.6,0.22972289,0.114588425,-30.316957,4.1505184,34300,1.6153427,343,100,0.9940831,[-1.172 -1.058 -0.295 -0.862 -0.02 ],,-102.22704887668299,3.028399,3206031,1.309159,-30.330015,-4.816055e-07,2.7128193,-2.7627192,1.0174961,6341.275261640549,97.200226,0.6221937,1.0572022,100.0,0.42370805
128.68,0.25736,,-31.467007,4.0249615,34400,1.6638949,344,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-101.84626249070722,1.8663294,3218899,1.0,-31.467007,-2.5749208e-07,2.7965112,-3.6661234,1.0,6364.936216592789,97.41707,1.0,1.0,100.0,0.43717936
128.05,0.2561,,-31.35099,4.046329,34500,1.8697459,345,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.30743495903252,1.9823457,3231704,1.0,-31.35099,2.69413e-07,3.5312617,-3.1072178,1.0,6389.505622386932,97.40207,1.0,1.0,100.0,0.43648097
142.15,0.2843,,-32.471554,3.1447098,34600,1.6565856,346,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-98.38436278332217,0.8617809,3245919,1.0,-32.471554,1.14440915e-07,2.7719958,-3.354103,1.0,6414.761015176773,97.61577,1.0,1.0,100.0,0.45107138
123.8,0.2476,,-31.000565,4.1547246,34700,1.6424413,347,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.61561713312585,2.3327715,3258299,1.0,-31.000565,-1.5258789e-07,2.7248619,-3.0690346,1.0,6437.860288143158,97.34224,1.0,1.0,100.0,0.43160638
