MinIW,StdIW,EpThisIter,Iteration,MeanIW,InitialReturnMean,TimeElapsed,EpisodesSoFar,InitialReturnMax,EpLenMean,InitialBound,Weights,Bound,J_sample_variance,MaxIW,ReturnMeanIW,EpRewMean,InitialReturnStd,InitialReturnMin,TimestepsSoFar,EmpiricalD2
0.8240382,0.0864046,100,392,1.0032464,-2.4414062e-06,3911.987706184387,39200,35.353874,56.92,-297324300000000.0,[-0.468 -0.659 -0.414 -0.294 -0.006],-297324300000000.0,297.9446,1.3545424,134.58907,-119.06530887180536,10.835529,-20.327293,1951918,1.0082568
0.82526684,0.057931285,100,393,1.0121275,2.5177003e-06,3923.9641692638397,39300,34.642704,61.01,-241981140000000.0,[-0.469 -0.66  -0.411 -0.295 -0.004],-241981140000000.0,134.85942,1.1680534,125.56426,-121.86174738750952,11.009628,-24.949753,1958019,1.00336
0.884858,0.05199501,100,394,1.0083988,-6.752014e-06,3936.2718057632446,39400,32.82159,60.72,-265514680000000.0,[-0.467 -0.663 -0.412 -0.294 -0.003],-265514680000000.0,206.61461,1.2168492,126.3537,-121.95351685258484,11.364006,-21.24517,1964091,1.0030639
0.878425,0.05532171,100,395,1.0087559,-4.5776366e-07,3948.9290947914124,39500,56.009686,65.08,-159692590000000.0,[-0.468 -0.664 -0.41  -0.295 -0.003],-159692590000000.0,245.9387,1.2268016,112.95597,-119.58256214454975,13.393441,-26.140785,1970599,1.0021893
0.8172421,0.09240032,100,396,1.0040988,-3.8146972e-08,3961.2241055965424,39600,35.66621,64.78,-146845320000000.0,[-0.468 -0.664 -0.409 -0.295 -0.003],-146845320000000.0,293.63968,1.4597257,114.04635,-119.99613542811105,11.565633,-22.4516,1977077,1.0081437
0.81961644,0.09273352,100,397,1.0078008,1.5640259e-06,3973.0624344348907,39700,43.57488,62.88,-194682400000000.0,[-0.47  -0.664 -0.407 -0.296 -0.004],-194682400000000.0,294.41928,1.3046684,118.94903,-120.34707637464975,11.998906,-21.69046,1983365,1.0077246
0.78174555,0.1092829,100,398,1.0090703,1.5258789e-06,3985.256744861603,39800,26.37201,63.97,-316215660000000.0,[-0.473 -0.664 -0.404 -0.298 -0.003],-316215660000000.0,238.14926,1.3495477,117.331375,-120.97765977150371,11.022775,-19.936966,1989762,1.0117022
0.65099084,0.13529912,100,399,1.0084227,-5.569458e-06,3997.7367372512817,39900,31.427383,63.9,-213738160000000.0,[-0.473 -0.665 -0.402 -0.296 -0.004],-213738160000000.0,324.6462,1.424607,116.601875,-120.55587839888742,12.345338,-21.24025,1996152,1.0174898
0.8858178,0.059898388,100,400,1.009997,2.9754638e-06,4010.5978779792786,40000,34.688232,67.24,-200843780000000.0,[-0.477 -0.664 -0.402 -0.3   -0.006],-200843780000000.0,215.00558,1.2347295,109.383484,-121.07023962130553,11.838376,-19.608482,2002876,1.0034359
0.920908,0.05582787,100,401,1.0100112,-4.9591063e-06,4024.0914635658264,40100,37.4197,69.18,-186750930000000.0,[-0.478 -0.664 -0.4   -0.299 -0.006],-186750930000000.0,218.88266,1.2462015,105.16296,-120.75073636879772,12.177019,-26.365585,2009794,1.0026715
0.8566558,0.04724151,100,402,1.012844,-2.5939942e-06,4035.359859228134,40200,33.978943,59.77,-268263360000000.0,[-0.479 -0.665 -0.399 -0.299 -0.006],-268263360000000.0,102.64179,1.1185589,129.52849,-122.76265617061976,11.3957615,-20.835419,2015771,1.0030353
0.84287286,0.061069623,100,403,1.0104388,2.8991699e-06,4048.1634068489075,40300,34.409298,66.99,-239495280000000.0,[-0.478 -0.664 -0.401 -0.299 -0.006],-239495280000000.0,190.30997,1.1850705,110.58093,-121.49023020116742,11.851517,-27.138695,2022470,1.0039586
0.82114106,0.07360756,100,404,1.0096465,1.2207031e-06,4062.462626218796,40400,43.142025,66.85,-254792140000000.0,[-0.478 -0.664 -0.4   -0.301 -0.006],-254792140000000.0,176.77797,1.3500854,111.51692,-122.33423706853922,10.82146,-23.832924,2029155,1.0051017
0.8565811,0.068330735,100,405,1.0072553,1.2207031e-06,4075.665799856186,40500,33.561035,72.12,-139324805000000.0,[-0.479 -0.665 -0.398 -0.3   -0.007],-139324805000000.0,208.93135,1.4048346,101.398926,-123.63703447709302,11.841186,-24.43695,2036367,1.0041759
0.8568826,0.055901423,100,406,1.0055243,9.155273e-07,4088.53075838089,40600,43.481926,65.95,-225093620000000.0,[-0.479 -0.665 -0.397 -0.3   -0.007],-225093620000000.0,207.1585,1.2332499,112.36046,-121.25486256703806,12.424977,-23.723885,2042962,1.0047382
0.8557682,0.06394759,100,407,1.0071983,-2.784729e-06,4101.472745656967,40700,32.45122,67.26,-273844280000000.0,[-0.48  -0.666 -0.395 -0.301 -0.007],-273844280000000.0,217.58708,1.2980914,110.63658,-122.47713476163335,12.162268,-20.034431,2049688,1.0045571
0.7722802,0.10197946,100,408,1.0109953,-3.3569336e-06,4115.0714199543,40800,37.223423,68.21,-213738160000000.0,[-0.481 -0.666 -0.393 -0.3   -0.008],-213738160000000.0,222.04527,1.3886436,107.23706,-120.50276354011656,11.744203,-24.983406,2056509,1.0086247
0.77180886,0.099651545,100,409,1.006489,1.6784668e-06,4128.665576219559,40900,43.848816,71.82,-222776650000000.0,[-0.481 -0.666 -0.392 -0.297 -0.007],-222776650000000.0,280.04092,1.3571889,101.39997,-122.94238557161187,13.666034,-27.064636,2063691,1.0116158
0.8435109,0.08027015,100,410,1.0113441,-2.0217894e-06,4143.544354438782,41000,43.110733,75.03,-122745120000000.0,[-0.482 -0.668 -0.39  -0.296 -0.007],-122745120000000.0,230.02386,1.4258072,95.91714,-123.56175478469298,13.973593,-27.408737,2071194,1.0090631
0.82498056,0.07790636,100,411,1.009018,-1.1444092e-06,4157.8001000881195,41100,35.64768,72.64,-209353350000000.0,[-0.483 -0.669 -0.39  -0.293 -0.007],-209353350000000.0,196.69897,1.2491298,100.60701,-124.01449671060841,12.01291,-25.94571,2078458,1.0071446
0.7788935,0.12185866,100,412,1.0048764,-1.7166137e-06,4171.374975204468,41200,34.230297,73.64,-171813250000000.0,[-0.484 -0.67  -0.388 -0.293 -0.007],-171813250000000.0,310.06012,1.5604045,97.41808,-122.71939290636365,12.940589,-28.228447,2085822,1.0146649
0.7496817,0.10765455,100,413,1.0075889,-2.1362305e-06,4185.462755680084,41300,36.527504,75.48,-74048625000000.0,[-0.485 -0.671 -0.386 -0.295 -0.004],-74048625000000.0,309.37546,1.4336064,93.09321,-121.33736416594944,13.425797,-25.834465,2093370,1.0095919
0.72109026,0.1042767,100,414,1.0065547,8.163453e-06,4200.507163524628,41400,35.270267,77.48,-87171690000000.0,[-0.486 -0.672 -0.384 -0.294 -0.004],-87171690000000.0,320.33044,1.4447429,92.83145,-125.52062489561415,14.229803,-23.89804,2101118,1.0120423
0.84763277,0.069569424,100,415,1.0123794,-7.2479247e-07,4215.634068965912,41500,37.725994,78.35,-148395310000000.0,[-0.49  -0.668 -0.384 -0.296 -0.003],-148395310000000.0,200.9165,1.210323,88.53996,-120.6038166054381,12.428714,-23.986832,2108953,1.005748
0.8314728,0.085656114,100,416,1.0112143,-1.0681152e-06,4230.705519199371,41600,42.908676,79.48,-79927050000000.0,[-0.49  -0.668 -0.382 -0.298 -0.003],-79927050000000.0,285.73096,1.5695789,87.48692,-122.34293051924489,13.880513,-28.93966,2116901,1.0054014
0.8550885,0.06056971,100,417,1.0087805,-2.670288e-06,4245.846939563751,41700,44.088745,79.58,-72443640000000.0,[-0.491 -0.668 -0.381 -0.297 -0.003],-72443640000000.0,268.11414,1.288523,86.77802,-120.65477079249926,14.136602,-22.88337,2124859,1.0039006
0.8610696,0.07714455,100,418,1.0140529,-9.155273e-07,4260.77486205101,41800,36.545547,81.2,-79927050000000.0,[-0.492 -0.669 -0.379 -0.297 -0.004],-79927050000000.0,292.7551,1.3101913,84.661736,-121.96878248060615,14.403883,-27.631378,2132979,1.0056597
0.801999,0.09722667,100,419,1.0044875,2.9373168e-06,4275.779929161072,41900,44.09186,80.83,-49002003000000.0,[-0.493 -0.669 -0.378 -0.296 -0.004],-49002003000000.0,320.08517,1.5603389,86.870056,-124.56404492241927,14.375605,-25.190681,2141062,1.0077022
0.60546947,0.1495997,100,420,1.0046437,3.0517577e-07,4293.113876342773,42000,46.801163,78.27,-146845320000000.0,[-0.493 -0.67  -0.376 -0.295 -0.004],-146845320000000.0,382.144,1.5820415,88.79056,-121.67368552209906,14.533278,-24.344337,2148889,1.0236894
0.92491645,0.04419116,100,421,1.0140164,1.411438e-06,4310.53187084198,42100,42.173927,93.21,-64885304000000.0,[-0.504 -0.667 -0.379 -0.289 -0.004],-64885304000000.0,296.00064,1.2110262,71.17349,-124.53026804058968,16.000263,-26.017826,2158210,1.0023398
0.84409857,0.072596036,100,422,1.0084636,3.7765503e-06,4325.664396524429,42200,55.68008,84.78,-38876610000000.0,[-0.504 -0.667 -0.378 -0.289 -0.004],-38876610000000.0,274.42596,1.2867701,80.53697,-122.92053707071729,15.14701,-28.865494,2166688,1.0074149
0.90484476,0.052312374,100,423,1.0100715,-3.013611e-06,4343.493958234787,42300,51.591972,90.67,-85305560000000.0,[-0.505 -0.668 -0.378 -0.287 -0.005],-85305560000000.0,282.02698,1.1761149,73.8181,-123.56570305627405,15.304466,-27.892467,2175755,1.0034581
0.88632596,0.06277901,100,424,1.0114506,-2.2125244e-06,4360.81905579567,42400,37.49188,91.01,-47350463000000.0,[-0.505 -0.669 -0.376 -0.287 -0.005],-47350463000000.0,331.63635,1.3679538,73.04869,-123.24679832660158,16.14973,-31.274635,2184856,1.0033668
0.88828766,0.05802038,100,425,1.0110133,1.5640259e-06,4378.351926088333,42500,51.92585,93.8,-53657490000000.0,[-0.506 -0.669 -0.375 -0.287 -0.005],-53657490000000.0,315.30417,1.2599641,69.10235,-121.58852553624985,16.037138,-27.514423,2194236,1.0037116
0.76711845,0.13118747,100,426,1.0006797,-1.9454956e-06,4395.8944272994995,42600,45.99102,93.32,-67817806000000.0,[-0.507 -0.67  -0.374 -0.288 -0.005],-67817806000000.0,383.32507,1.6399388,72.22579,-126.98233147925873,15.727654,-29.899338,2203568,1.0195101
0.83929867,0.08312914,100,427,1.0126435,4.310608e-06,4415.014937162399,42700,49.432823,97.77,-25069426000000.0,[-0.508 -0.671 -0.371 -0.286 -0.004],-25069426000000.0,298.98145,1.5167407,66.468864,-126.39691895652399,15.594204,-31.12421,2213345,1.0059249
0.7845867,0.12009384,100,428,0.99810576,-6.942749e-06,4433.213632583618,42800,42.550877,98.68,-37525800000000.0,[-0.508 -0.671 -0.37  -0.285 -0.004],-37525800000000.0,375.31964,1.6616472,65.342064,-125.67518261096839,16.059797,-27.631645,2223213,1.01632
0.6621398,0.13412955,100,429,1.006296,1.5258789e-07,4453.330185890198,42900,37.09268,96.55,-36647630000000.0,[-0.51  -0.671 -0.367 -0.286 -0.005],-36647630000000.0,312.59683,1.5331955,68.20658,-124.88364971989799,14.87542,-32.206573,2232868,1.0204644
0.7142136,0.118001245,100,430,1.00078,-3.2806397e-06,4473.4186544418335,43000,33.691658,104.47,-100260260000000.0,[-0.513 -0.671 -0.365 -0.288 -0.007],-100260260000000.0,313.59393,1.4566863,61.39027,-125.82343322703899,15.527196,-26.837883,2243315,1.0197853
0.77765644,0.1044734,100,431,1.0100282,-5.054474e-06,4494.91823387146,43100,49.79846,118.07,-5834756600000.0,[-0.514 -0.673 -0.363 -0.286 -0.008],-5834756600000.0,360.81912,1.3335152,50.86524,-127.77832299321621,17.427816,-31.231483,2255122,1.011284
0.862802,0.073126204,100,432,1.0098871,-2.2125244e-06,4514.31387591362,43200,33.2295,106.71,-64885304000000.0,[-0.515 -0.674 -0.361 -0.285 -0.008],-64885304000000.0,267.45496,1.372239,60.49867,-128.4441710749808,14.778453,-33.41354,2265793,1.0052801
0.7726992,0.11705303,100,433,1.0015404,1.335144e-06,4533.418700456619,43300,37.200127,107.95,-36215120000000.0,[-0.516 -0.674 -0.36  -0.285 -0.008],-36215120000000.0,361.94073,1.5325902,57.978764,-127.74892837797884,15.906154,-31.114586,2276588,1.0157781
0.8129541,0.094671756,100,434,1.0043051,-3.8146973e-07,4557.034116983414,43400,40.83722,126.63,-11078386000000.0,[-0.517 -0.674 -0.357 -0.286 -0.007],-11078386000000.0,291.09528,1.6799691,46.772907,-129.27089549002682,15.817523,-26.940887,2289251,1.0117856
0.82795155,0.081347376,100,435,1.0119622,4.7302246e-06,4581.035947799683,43500,47.002625,129.09,-1152037300000.0,[-0.518 -0.674 -0.355 -0.286 -0.007],-1152037300000.0,374.0637,1.3731658,44.582634,-126.95507206686467,18.181324,-34.725628,2302160,1.0078983
0.80051774,0.116534695,100,436,0.9978513,-1.9073487e-07,4602.676054477692,43600,49.91356,112.87,-16590668000000.0,[-0.519 -0.674 -0.353 -0.286 -0.007],-16590668000000.0,373.79138,1.5678132,54.633125,-129.4152350022328,16.756456,-29.970272,2313447,1.0137391
0.40864635,0.3419867,100,437,1.0188905,-1.9073486e-06,4627.272843837738,43700,39.6895,138.38,-81.33385,[-0.521 -0.675 -0.351 -0.285 -0.007],-79.0932,431.85287,3.051823,42.91285,-128.17043317509209,16.37332,-35.622005,2327285,1.1658998
0.342532,0.30253267,100,438,0.97561437,-1.8692017e-06,4656.391786575317,43800,40.446674,152.75,-80.70472,[-0.531 -0.674 -0.348 -0.281 -0.012],-79.21854,494.42685,3.9146514,36.20686,-130.06010597800434,19.50303,-35.84378,2342560,1.1122965
0.51584685,0.28885508,100,439,1.0156143,-2.5177003e-06,4690.607255220413,43900,33.375553,175.19,-84.922775,[-0.548 -0.673 -0.35  -0.277 -0.018],-83.5005,313.93713,2.6519377,27.440792,-130.92460983686584,16.35093,-39.270355,2360079,1.13578
0.58250326,0.21136896,100,440,0.97789186,-1.6021728e-06,4729.449627161026,44000,34.48096,201.64,-89.287476,[-0.558 -0.67  -0.348 -0.273 -0.019],-88.184654,310.6724,2.7275667,20.065645,-134.8661685112284,17.245234,-39.10598,2380243,1.0798618
0.4070664,0.38991365,100,441,1.0138553,2.2506713e-06,4769.83839058876,44100,34.87394,213.86,-91.74481,[-0.57  -0.674 -0.349 -0.271 -0.016],-89.845535,354.25714,3.4788785,17.914583,-129.4810217341178,17.990429,-36.93445,2401629,1.1931665
0.42288852,0.28073925,100,442,1.0194818,2.4795531e-06,4817.567846298218,44200,33.854633,263.3,-95.9438,[-0.585 -0.675 -0.35  -0.267 -0.021],-95.05889,232.15424,2.6733258,9.120596,-128.47939883041022,15.704318,-37.352173,2427959,1.1099358
0.38571128,0.3072831,100,443,1.0086833,1.3732911e-06,4864.726227521896,44300,42.06652,256.65,-100.04038,[-0.595 -0.676 -0.351 -0.264 -0.023],-98.58722,320.5353,3.3195274,6.807965,-122.68079208214274,17.726011,-45.832012,2453624,1.1597518
0.51837265,0.27583355,100,444,0.9975745,-2.861023e-06,4917.108686447144,44400,33.848557,294.56,-99.4202,[-0.607 -0.672 -0.35  -0.262 -0.024],-98.23085,295.04944,2.5381985,5.5302057,-126.17869602022992,18.082111,-49.86831,2483080,1.1454654
0.32972276,0.2506708,100,445,0.998731,-1.5258789e-07,4973.760298252106,44500,33.114204,323.77,-106.55648,[-0.617 -0.669 -0.349 -0.259 -0.026],-105.68471,285.81012,2.498467,-2.3463786,-114.1056665718578,17.41336,-41.223736,2515457,1.1053727
0.3856479,0.27123475,100,446,1.0120093,-1.335144e-06,5035.389920473099,44600,28.866444,341.13,-103.091034,[-0.627 -0.668 -0.349 -0.259 -0.024],-102.287476,225.24615,2.676128,-0.33348227,-117.59358368509895,15.5168,-47.626026,2549570,1.1261778
0.5692011,0.17774673,100,447,1.0138463,-3.5858154e-06,5099.204609155655,44700,30.392223,358.92,-103.26263,[-0.636 -0.664 -0.348 -0.256 -0.029],-102.91443,200.30177,2.0162098,-1.5271558,-114.22276886107721,14.241717,-35.225193,2585462,1.0595713
0.5574964,0.16710994,100,448,1.0038359,-3.0517577e-07,5167.546922445297,44800,29.552498,379.25,-105.13571,[-0.642 -0.659 -0.347 -0.255 -0.03 ],-104.76468,191.14526,1.8491219,-3.6367176,-111.47369527820786,14.000884,-40.082355,2623387,1.0519403
0.5360231,0.197923,100,449,0.992842,-1.6403199e-06,5233.340584278107,44900,29.02337,349.0,-106.86876,[-0.649 -0.659 -0.348 -0.254 -0.03 ],-106.30321,227.62337,2.2250466,-4.5550613,-105.83222555517035,15.748541,-44.012165,2658287,1.0673386
0.6062219,0.13435866,100,450,0.9955646,2.670288e-07,5303.994504213333,45000,22.394508,384.23,-108.039314,[-0.661 -0.657 -0.35  -0.252 -0.032],-107.77971,163.18735,1.5151149,-6.4409156,-103.48399150836163,12.964589,-36.268867,2696710,1.0360256
0.4198741,0.13642208,100,451,1.0087651,1.8119812e-06,5373.016528367996,45100,26.362785,391.78,-106.144165,[-0.667 -0.655 -0.351 -0.25  -0.036],-105.95117,154.54546,1.6983212,-4.6137743,-104.31030945718315,12.790637,-45.439095,2735888,1.0318766
0.5662631,0.14781253,100,452,0.9947967,1.335144e-06,5440.245616674423,45200,29.60302,378.2,-107.85022,[-0.67  -0.653 -0.35  -0.249 -0.038],-107.52705,198.94408,1.5214065,-6.412623,-98.5222051509698,14.312149,-49.8131,2773708,1.0411906
0.64829355,0.09300861,100,453,1.0129278,-2.4604797e-06,5514.273644924164,45300,32.546776,417.61,-107.98368,[-0.678 -0.652 -0.351 -0.248 -0.04 ],-107.85942,199.19914,1.3542638,-7.2298684,-97.23356778814993,13.909425,-43.09655,2815469,1.0220613
0.7243054,0.06890117,100,454,1.0071841,3.8146972e-08,5586.196865558624,45400,29.349781,398.65,-110.406364,[-0.68  -0.65  -0.351 -0.248 -0.042],-110.32211,224.2688,1.3643514,-9.168103,-95.11425511536676,15.036272,-47.837643,2855334,1.008956
0.68939817,0.105963275,100,455,0.9890636,1.0299683e-06,5656.111718654633,45500,33.912647,377.41,-107.520485,[-0.684 -0.648 -0.351 -0.247 -0.043],-107.2212,206.52756,1.4208426,-5.745765,-98.04904901053811,15.223235,-39.80256,2893075,1.0180776
0.7500847,0.09871049,100,456,1.0104989,,5725.431457042694,45600,28.98734,396.6,-109.42091,[-0.693 -0.654 -0.356 -0.247 -0.044],-109.316635,187.07578,1.4822795,-8.381548,-97.06246406133019,13.544844,-37.35514,2932735,1.0171037
0.78095615,0.07159846,100,457,0.9975071,-3.4332277e-07,5795.608953237534,45700,36.425365,378.52,-108.317856,[-0.697 -0.652 -0.356 -0.247 -0.043],-108.15819,176.76463,1.3199941,-6.965117,-100.11008803717978,13.386012,-34.211525,2970587,1.0109619
0.9224715,0.02262114,100,458,1.0019988,-4.959106e-07,5862.900602340698,45800,26.992765,388.18,-107.29641,[-0.703 -0.651 -0.358 -0.246 -0.043],-107.28155,185.66911,1.0961883,-6.2237315,-98.5765006940668,13.542816,-49.822914,3009405,1.0009323
0.76801914,0.07048035,100,459,1.0014818,-1.5449524e-06,5931.631640434265,45900,40.101284,384.41,-106.666435,[-0.704 -0.651 -0.358 -0.246 -0.043],-106.55667,252.21883,1.297013,-5.5881457,-98.92298612226607,15.655622,-43.6398,3047846,1.009588
0.72879785,0.0726481,100,460,0.98844266,-2.861023e-06,6000.503348827362,46000,24.7487,383.45,-107.83841,[-0.708 -0.649 -0.359 -0.246 -0.042],-107.7435,157.1451,1.391432,-6.594152,-99.82392893974607,12.584846,-30.797623,3086191,1.0095474
0.7051033,0.09451519,100,461,1.0011002,4.5776366e-07,6073.460229873657,46100,29.239433,397.0,-107.99825,[-0.712 -0.649 -0.36  -0.246 -0.044],-107.84046,140.68898,1.404338,-7.042866,-99.77962429006266,12.045863,-35.278217,3125891,1.0207744
0.6937491,0.07666159,100,462,1.0007503,1.0681152e-06,6145.212211608887,46200,31.893076,400.77,-106.96074,[-0.715 -0.65  -0.36  -0.247 -0.045],-106.900734,197.92888,1.2860935,-6.117827,-95.12459906683664,13.751116,-36.751568,3165968,1.0103009
0.632299,0.11117164,100,463,1.0022093,-2.2125244e-06,6215.836953401566,46300,33.859566,393.66,-108.208,[-0.716 -0.649 -0.36  -0.248 -0.045],-108.03693,191.29802,1.4086117,-7.2337866,-92.54762547241296,14.046238,-35.59246,3205334,1.025642
0.6292387,0.08677845,100,464,1.000395,-1.9073487e-07,6292.732997179031,46400,28.901588,403.78,-109.879166,[-0.722 -0.647 -0.36  -0.247 -0.047],-109.74844,184.17795,1.4134817,-9.036562,-97.17826362718966,13.529118,-41.957993,3245712,1.0163333
0.5603171,0.12964651,100,465,1.0058413,-2.861023e-07,6370.5786147117615,46500,35.004623,395.57,-109.20221,[-0.722 -0.646 -0.361 -0.248 -0.051],-108.96832,190.99744,1.6166142,-7.7590623,-96.45478143025511,14.029511,-43.873894,3285269,1.0271381
0.5611248,0.14578879,100,466,0.9951882,-6.294251e-07,6458.250780820847,46600,24.532995,423.03,-108.59063,[-0.727 -0.644 -0.362 -0.247 -0.055],-108.402145,174.8521,1.7869989,-7.754119,-86.83393338714636,12.809623,-44.04109,3327572,1.0359032
0.71000516,0.072038785,100,467,0.9966195,-8.392334e-07,6540.58419418335,46700,22.790857,399.07,-107.130585,[-0.729 -0.64  -0.361 -0.247 -0.056],-107.03721,149.55063,1.3401484,-6.5253453,-93.38669121585919,12.278415,-37.817474,3367479,1.0090284
0.73020566,0.08934664,100,468,0.99750626,-5.531311e-07,6622.138465881348,46800,27.83329,393.04,-104.011894,[-0.732 -0.641 -0.362 -0.248 -0.057],-103.9028,142.24329,1.4166977,-3.2673979,-100.4548115098641,11.796291,-28.839794,3406783,1.0145396
0.45350835,0.1829018,100,469,1.0229384,-8.010864e-07,6702.870185136795,46900,28.905138,387.31,-107.22218,[-0.735 -0.638 -0.362 -0.247 -0.057],-106.87494,267.265,2.051827,-5.465254,-87.5873256385721,16.212473,-45.234333,3445514,1.0675863
0.75324184,0.07033047,100,470,0.99411935,8.201599e-07,6786.203214168549,47000,30.198486,396.51,-106.224815,[-0.739 -0.633 -0.361 -0.247 -0.058],-106.13422,150.62532,1.2435526,-5.5463457,-91.83305518739776,12.067309,-33.758423,3485165,1.0114902
0.762178,0.08229757,100,471,0.9926873,1.926422e-06,6865.139909029007,47100,26.137774,379.77,-108.03562,[-0.74  -0.63  -0.361 -0.247 -0.059],-107.96789,203.63538,1.3562344,-6.8394556,-89.11557491149227,14.570047,-49.40927,3523142,1.0127543
0.5975777,0.13940746,100,472,1.0153757,8.010864e-07,6946.056725740433,47200,32.511177,396.27,-106.93499,[-0.742 -0.63  -0.359 -0.246 -0.059],-106.73472,174.18741,1.5841312,-5.9026694,-91.80805738864605,12.830347,-30.157877,3562769,1.0324029
0.95148796,0.0149996085,100,473,0.99990845,-8.010864e-07,7030.404012441635,47300,27.582426,398.5,-107.29068,[-0.745 -0.629 -0.36  -0.248 -0.06 ],-107.28772,157.3538,1.0646011,-6.5339117,-87.1080476275036,12.436684,-41.903885,3602619,1.0004095
0.5413276,0.13632025,100,474,1.0159708,-1.1825562e-06,7112.639616966248,47400,29.027807,400.3,-109.664764,[-0.745 -0.629 -0.361 -0.248 -0.06 ],-109.479515,174.15715,1.6921189,-8.587794,-87.77756888231383,12.852491,-30.982805,3642649,1.0280982
0.40251163,0.2221892,100,475,0.99630314,-4.959106e-07,7193.395438909531,47500,27.027048,390.44,-108.716545,[-0.745 -0.626 -0.361 -0.249 -0.06 ],-108.29223,202.36815,2.1008015,-7.0990624,-87.21357592172352,13.86314,-41.094055,3681693,1.0783218
0.5289985,0.15410489,100,476,1.0091124,1.1253356e-06,7272.670203924179,47600,23.502026,385.45,-107.962234,[-0.747 -0.621 -0.361 -0.251 -0.058],-107.714165,196.35481,1.8459972,-6.3965454,-92.14646163398575,13.6884775,-41.618263,3720238,1.040446
0.8458394,0.045384996,100,477,1.004606,1.1634827e-06,7352.72881937027,47700,35.590206,380.88,-108.09933,[-0.752 -0.617 -0.361 -0.25  -0.058],-108.06114,198.05006,1.1711885,-6.965223,-85.3583240155032,14.210035,-38.7407,3758326,1.0036794
0.8505923,0.049872063,100,478,0.9983864,9.536743e-07,7432.558426618576,47800,25.823957,386.93,-104.53616,[-0.752 -0.618 -0.361 -0.25  -0.057],-104.49072,159.21974,1.2832843,-3.9281762,-93.021153009155,12.553094,-37.200928,3797019,1.0045146
0.8449145,0.0377431,100,479,1.0011867,-1.1825562e-06,7506.635364294052,47900,28.446924,362.71,-104.05371,[-0.752 -0.62  -0.361 -0.251 -0.057],-104.031204,192.94472,1.137523,-2.9568803,-95.6304508445413,13.709639,-38.553185,3833290,1.0026859
0.7396966,0.074917026,100,480,1.0034357,9.918213e-07,7587.5033223629,48000,28.304392,398.13,-106.56027,[-0.752 -0.62  -0.361 -0.251 -0.056],-106.49405,170.52116,1.2647583,-5.861934,-83.41666037011257,12.779268,-39.9404,3873103,1.0089698
0.6250224,0.12915708,100,481,0.9943036,3.604889e-06,7664.002212762833,48100,30.438791,372.09,-105.99287,[-0.752 -0.618 -0.362 -0.252 -0.055],-105.77664,180.667,1.504424,-4.4433823,-92.69271599228672,13.684378,-37.922874,3910312,1.0254291
0.53083736,0.15018073,100,482,1.0213279,6.4849854e-07,7742.827728271484,48200,22.551302,380.12,-106.973625,[-0.758 -0.619 -0.362 -0.251 -0.059],-106.74503,200.14346,1.8284596,-5.342009,-89.01736892326811,14.323394,-50.127052,3948324,1.0375135
0.66218185,0.1098238,100,483,1.0120903,-1.2588501e-06,7821.677845478058,48300,24.979511,381.57,-104.699295,[-0.758 -0.621 -0.361 -0.253 -0.06 ],-104.52093,194.98874,1.5040829,-3.8677075,-91.43990317175526,13.775099,-46.214928,3986481,1.0241481
0.7412627,0.069469765,100,484,1.005907,1.14440915e-07,7900.496752500534,48400,27.772911,375.29,-107.46769,[-0.764 -0.62  -0.362 -0.253 -0.062],-107.38583,200.78697,1.3236756,-6.254752,-89.17372479797086,14.1588335,-39.223343,4024010,1.0068208
0.85674167,0.057411265,100,485,1.0075471,1.0299683e-06,7978.126580476761,48500,30.718811,375.03,-107.27319,[-0.768 -0.621 -0.363 -0.253 -0.064],-107.201355,196.78308,1.2912123,-6.037835,-87.88589351159276,13.908392,-34.417496,4061513,1.0057518
0.7648895,0.06511022,100,486,1.0029839,3.8146973e-07,8056.711423158646,48600,21.81025,381.22,-105.92289,[-0.769 -0.618 -0.363 -0.252 -0.064],-105.870605,126.35446,1.2737944,-4.930092,-90.41591668158335,11.223633,-30.063017,4099635,1.0085301
0.61951923,0.10685108,100,487,1.0109686,3.4332277e-07,8130.180395126343,48700,32.87491,357.1,-105.37987,[-0.768 -0.618 -0.364 -0.252 -0.065],-105.1893,214.3036,1.4832325,-3.8209255,-94.14979771154678,14.472712,-34.930626,4135345,1.0234888
0.6618009,0.079612866,100,488,0.9941311,8.392334e-07,8205.900437116623,48800,30.995762,366.71,-106.291824,[-0.769 -0.622 -0.364 -0.255 -0.064],-106.158516,202.76572,1.2588791,-4.9880185,-89.86522616570772,14.201166,-41.047497,4172016,1.0132937
0.8447319,0.043373946,100,489,1.0005214,-2.5939942e-06,8280.341982603073,48900,23.891102,353.88,-106.77904,[-0.774 -0.622 -0.365 -0.255 -0.066],-106.75729,219.01064,1.2020988,-5.0223575,-87.57155830874304,14.937362,-59.143784,4207404,1.0035206
0.6463236,0.13045295,100,490,0.98390234,3.2997132e-06,8351.842050790787,49000,31.67433,360.31,-108.586845,[-0.774 -0.622 -0.365 -0.254 -0.066],-108.360664,193.03127,1.6687388,-6.6205297,-89.81027970258208,14.3247175,-37.747463,4243435,1.0284371
0.70056057,0.09271227,100,491,0.9888597,1.4495849e-06,8430.643663167953,49100,31.555174,380.43,-107.54606,[-0.778 -0.622 -0.365 -0.254 -0.069],-107.404884,205.65166,1.4041398,-6.179959,-84.71460890036685,14.202296,-39.44782,4281478,1.0171103
