MinD2w0t,Bound,StdD2w0t,TimestepsSoFar,J_sample_variance,InitialReturnMax,Iteration,ReturnStepMaxmin,InitialBound,MeanD2w0t,EpRewMean,MaxIW,ReturnMeanIW,MaxD2w0t,MinIW,InitialReturnMean,EpisodesSoFar,MeanIW,Weights,ReturnStepMax,InitialReturnMin,TimeElapsed,StdIW,EpLenMean,EmpiricalD2,InitialReturnStd,EpThisIter
,-31.618519,0.44796157,3174755,3.1287844,4.626655,265,97.339096,-31.618519,0.27788,-115.3832661940919,1.0,1.7148168,1.0,1.0,3.7670137e-07,26500,1.0,[-0.687 -0.695 -0.403 -0.349 -0.216],100.0,-3.0030932,6490.213682413101,,138.94,1.0,1.7599708,100
,-32.5861,0.4648591,3190549,2.2553763,3.942484,266,97.534004,-32.5861,0.31588,-115.76992817889389,1.0,0.7472327,1.0,1.0,-1.04904174e-07,26600,1.0,[-0.687 -0.695 -0.403 -0.349 -0.216],100.0,-2.761579,6521.37726354599,,157.94,1.0,1.4942633,100
,-32.12556,0.47619352,3205536,3.6386712,4.053943,267,97.45529,-32.144985,0.31129336,-115.75265318303452,1.8620074,1.227018,1.1700988,0.37936097,-2.6226044e-07,26700,0.9869152,[-0.687 -0.695 -0.403 -0.349 -0.216],100.0,-4.2771354,6550.876522541046,0.20278165,149.87,1.0540004,1.869392,100
,-31.569605,0.44274265,3218918,2.373332,4.106188,268,97.295746,-31.569605,0.26764,-114.03175274659914,1.0,1.7637308,1.0,1.0,6.294251e-07,26800,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.8410153,6578.220421552658,,133.82,1.0,1.53284,100
,-32.142197,0.45454764,3233504,2.56197,4.691641,269,97.4317,-32.142197,0.29172,-114.37549435704096,1.0,1.1911378,1.0,1.0,2.7656554e-07,26900,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-5.2692337,6607.133633136749,,145.86,1.0,1.5925924,100
,-32.3982,0.4581665,3248494,2.9742234,4.0876007,270,97.470474,-32.3982,0.2998,-114.63777842248233,1.0,0.9351338,1.0,1.0,-1.8119812e-07,27000,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.980857,6635.770514726639,,149.9,1.0,1.7159493,100
,-31.073101,0.44219056,3261825,3.24206,3.4504545,271,97.29971,-31.073101,0.26662,-113.33236401841148,1.0,2.2602353,1.0,1.0,-1.4305115e-07,27100,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.4420538,6663.061285018921,,133.31,1.0,1.7915466,100
,-32.05992,0.45193925,3276130,2.2332928,4.014557,272,97.38529,-32.05992,0.2861,-115.49221887231124,1.0,1.2734138,1.0,1.0,-7.6293944e-08,27200,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.5993662,6691.120095014572,,143.05,1.0,1.4869297,100
,-32.282143,0.458597,3291170,2.9680772,4.278725,273,97.48073,-32.282143,0.3008,-114.24977177064959,1.0,1.0511951,1.0,1.0,-1.9550323e-07,27300,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.0267582,6721.722520112991,,150.4,1.0,1.7141751,100
,-32.50347,0.45932147,3306293,2.8850749,3.847981,274,97.486694,-32.50347,0.30246,-114.42850008817226,1.0,0.82986283,1.0,1.0,-5.7220458e-08,27400,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-6.875941,6752.293790578842,,151.23,1.0,1.6900367,100
,-32.33816,0.4603984,3321542,2.5752125,3.840216,275,97.478485,-32.33816,0.30498,-116.00758390806818,1.0,0.99517417,1.0,1.0,8.106232e-08,27500,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.7790856,6783.027833938599,,152.49,1.0,1.5967032,100
,-32.49018,0.4548913,3336165,2.508929,3.8416705,276,97.4783,-32.49018,0.29246,-111.25893586295015,1.0,0.84315366,1.0,1.0,5.7220458e-08,27600,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.863103,6811.815969944,,146.23,1.0,1.5760204,100
,-31.899937,0.45027798,3350297,2.7081394,3.659328,277,97.38208,-31.899937,0.28264,-114.32246724516632,1.0,1.4333982,1.0,1.0,4.2915346e-08,27700,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.8072953,6838.636081695557,,141.32,1.0,1.6373938,100
,-31.992247,0.45187846,3364597,2.2123132,3.1191025,278,97.42418,-31.992247,0.286,-112.67145023734935,1.0,1.3410885,1.0,1.0,-6.4849854e-07,27800,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.3337173,6866.236397027969,,143.0,1.0,1.4799291,100
,-32.030556,0.4511756,3378822,2.0782495,3.5233512,279,97.39461,-32.030556,0.2845,-114.18337044332814,1.0,1.3027791,1.0,1.0,-2.479553e-07,27900,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.1146345,6895.066006422043,,142.25,1.0,1.4343873,100
,-32.091415,0.4562925,3393600,2.9338207,3.6687882,280,97.40588,-32.091415,0.29556,-117.7894279069742,1.0,1.2419194,1.0,1.0,-7.1525574e-07,28000,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.9969568,6924.362836122513,,147.78,1.0,1.7042544,100
,-31.219595,0.43925586,3406657,2.7909315,4.562319,281,97.25511,-31.219595,0.26114,-113.91488616403099,1.0,2.1137416,1.0,1.0,-2.3841858e-07,28100,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.0945053,6950.0328686237335,,130.57,1.0,1.6622342,100
,-31.895206,0.45134398,3420900,3.3398578,4.4425273,282,97.38816,-31.895206,0.28486,-114.78753092626401,1.0,1.4381297,1.0,1.0,2.5987626e-07,28200,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-5.4507074,6979.156734704971,,142.43,1.0,1.8183675,100
,-32.159264,0.4578164,3435849,2.9406536,3.9025161,283,97.489105,-32.159264,0.29898,-112.93163269697736,1.0,1.1740712,1.0,1.0,-2.1457672e-07,28300,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.0804343,7008.389716863632,,149.49,1.0,1.7062377,100
,-32.107613,0.4558592,3450578,2.7689176,3.8034356,284,97.40965,-32.107613,0.29458,-117.12153351223313,1.0,1.2257227,1.0,1.0,1.5258789e-07,28400,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.5141306,7036.73353934288,,147.29,1.0,1.6556656,100
,-31.134262,0.44022164,3463724,3.3468473,4.690344,285,97.23181,-31.134262,0.26292,-116.22272880618686,1.0,2.1990743,1.0,1.0,-4.529953e-07,28500,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.1406493,7061.797836780548,,131.46,1.0,1.8202689,100
,-31.283955,0.44256526,3477091,2.6477969,3.7468586,286,97.26044,-31.283955,0.26734,-116.2640012062306,1.0,2.0493805,1.0,1.0,3.9577483e-07,28600,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.978881,7088.255624294281,,133.67,1.0,1.6190488,100
,-32.227688,0.45624313,3491864,2.8272274,4.1760893,287,97.466324,-32.227688,0.29546,-113.28502442531763,1.0,1.105649,1.0,1.0,-4.5776366e-07,28700,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.2693272,7117.953777074814,,147.73,1.0,1.673008,100
,-32.7598,0.46521944,3507704,2.3653705,3.7694125,288,97.53761,-32.7598,0.3168,-115.82079609751491,1.0,0.5735354,1.0,1.0,-8.869171e-07,28800,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.721867,7149.993755817413,,158.4,1.0,1.530267,100
,-31.558466,0.45221707,3522039,2.543285,3.9024787,289,97.38164,-31.558466,0.2867,-115.99637539846395,1.0,1.7748693,1.0,1.0,-2.2411346e-07,28900,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.3825216,7178.714523553848,,143.35,1.0,1.5867742,100
,-32.685585,0.4643693,3537770,2.862273,4.8514996,290,97.50044,-32.685585,0.31462,-117.94817890922852,1.0,0.6477515,1.0,1.0,2.7179718e-07,29000,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.8712258,7209.662172794342,,157.31,1.0,1.6833451,100
,-32.936947,0.46380904,3553431,2.2746506,3.6628904,291,97.586815,-32.936947,0.31322,-110.66020777233521,1.0,0.39638805,1.0,1.0,-8.893013e-07,29100,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.893248,7240.835916996002,,156.61,1.0,1.5006347,100
,-32.700085,0.464373,3569164,2.6272888,3.2216964,292,97.55336,-32.700085,0.31466,-113.79970344421707,1.0,0.6332508,1.0,1.0,-4.386902e-07,29200,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.3107452,7271.872341871262,,157.33,1.0,1.6127666,100
,-31.591402,0.44874212,3583137,2.7970212,3.6627553,293,97.36937,-31.591402,0.27946,-113.92414121362383,1.0,1.7419332,1.0,1.0,-2.8610229e-08,29300,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.009036,7300.525125741959,,139.73,1.0,1.6640466,100
,-32.085068,0.4582307,3598133,2.929069,4.3146486,294,97.46588,-32.085068,0.29992,-115.02827197251695,1.0,1.2482684,1.0,1.0,4.2915346e-08,29400,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.0588303,7330.583587408066,,149.96,1.0,1.7028737,100
,-31.907465,0.45347077,3612601,2.5931382,3.8445177,295,97.414215,-31.907465,0.28936,-114.71564562657957,1.0,1.4258703,1.0,1.0,-1.502037e-07,29500,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.1561112,7358.916077375412,,144.68,1.0,1.6022507,100
,-31.863548,0.45195505,3626907,2.5722928,3.737535,296,97.37816,-31.863548,0.28612,-116.01074175724116,1.0,1.4697877,1.0,1.0,2.670288e-07,29600,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.616109,7387.8258228302,,143.06,1.0,1.5957974,100
,-33.09382,0.47513282,3644121,2.846384,3.92913,297,97.65281,-33.09382,0.34428,-115.95279519031314,1.0,0.23951705,1.0,1.0,5.197525e-07,29700,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.0105367,7421.369521856308,,172.14,1.0,1.6786662,100
,-32.251457,0.46285215,3659665,2.883686,3.7988968,298,97.50905,-32.251457,0.31088,-115.8768169572401,1.0,1.0818785,1.0,1.0,-1.4305115e-07,29800,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.3946266,7451.511590957642,,155.44,1.0,1.68963,100
,-32.48491,0.45960593,3674820,2.492301,3.955159,299,97.46069,-32.48491,0.3031,-116.64121721037594,1.0,0.84842545,1.0,1.0,-1.8119812e-07,29900,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.7420268,7481.873885393143,,151.55,1.0,1.570789,100
,-30.964075,0.43904397,3687857,3.1223516,3.5278902,300,97.240555,-30.964075,0.26074,-114.69016509056192,1.0,2.3692615,1.0,1.0,-2.3841858e-08,30000,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.1512337,7507.874731063843,,130.37,1.0,1.7581606,100
,-32.364845,0.45598802,3702601,3.032001,3.9210224,301,97.48083,-32.364845,0.29488,-111.99375971851194,1.0,0.96848935,1.0,1.0,1.335144e-07,30100,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-5.8312154,7537.514121294022,,147.44,1.0,1.732536,100
,-32.670303,0.4640847,3718297,2.7536335,3.7017164,302,97.552826,-32.670303,0.31392,-113.57453057369179,1.0,0.6630337,1.0,1.0,-2.7179718e-07,30200,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-4.757435,7568.639869689941,,156.96,1.0,1.6510897,100
,-32.079453,0.45312047,3732728,2.0067217,3.9209723,303,97.40506,-32.079453,0.28862,-115.08247463342691,1.0,1.2538848,1.0,1.0,-2.861023e-07,30300,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.6943498,7597.63498878479,,144.31,1.0,1.4094875,100
,-31.891623,0.45051667,3746884,2.518114,3.7238884,304,97.35197,-31.891623,0.28312,-116.64776676032099,1.0,1.4417137,1.0,1.0,4.959106e-07,30400,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.9133759,7625.57049870491,,141.56,1.0,1.5789026,100
,-32.36397,0.45406318,3761417,2.757785,4.029832,305,97.419174,-32.36397,0.29066,-114.87023533109269,1.0,0.96936566,1.0,1.0,-3.2424927e-07,30500,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-5.4935875,7654.024899721146,,145.33,1.0,1.652334,100
,-32.67326,0.46123937,3776764,2.6600204,3.3305023,306,97.5278,-32.67326,0.30694,-112.96876813752051,1.0,0.6600752,1.0,1.0,5.2928925e-07,30600,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.0850606,7683.545189857483,,153.47,1.0,1.6227818,100
,-32.527725,0.4639283,3792441,2.5846016,4.233019,307,97.51761,-32.527725,0.31354,-116.19745199028854,1.0,0.80560994,1.0,1.0,-1.0967255e-07,30700,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.0378022,7715.460826158524,,156.77,1.0,1.5996112,100
,-31.336199,0.44357327,3805903,2.7336774,4.6532,308,97.27756,-31.336199,0.26924,-115.93770765981431,1.0,1.9971364,1.0,1.0,-1.2397766e-07,30800,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.9880223,7742.942747592926,,134.62,1.0,1.645096,100
,-31.763165,0.44778734,3819780,2.9242446,3.2362814,309,97.34212,-31.763165,0.27754,-115.03226810190245,1.0,1.5701709,1.0,1.0,1.66893e-08,30900,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-4.4648867,7769.145475387573,,138.77,1.0,1.7014706,100
,-31.910017,0.44954753,3833837,2.334328,3.3804846,310,97.36926,-31.910017,0.28114,-114.61613981366591,1.0,1.4233189,1.0,1.0,-5.1498415e-07,31000,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.7438426,7796.991895198822,,140.57,1.0,1.5201923,100
,-32.229633,0.45919648,3848946,2.6064293,3.5417287,311,97.488815,-32.229633,0.30218,-114.16238781337462,1.0,1.1037012,1.0,1.0,-5.245209e-07,31100,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.4129596,7826.248739242554,,151.09,1.0,1.6063515,100
,-32.245987,0.46054316,3864211,3.2803874,3.2622733,312,97.48369,-32.245987,0.3053,-115.73276035253524,1.0,1.0873473,1.0,1.0,1.04904174e-07,31200,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.1873765,7856.4411997795105,,152.65,1.0,1.8021054,100
,-31.308064,0.44307503,3877626,2.5780215,4.661911,313,97.25574,-31.308064,0.2683,-116.99648015191508,1.0,2.0252728,1.0,1.0,-3.7670137e-07,31300,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.3324432,7883.987636089325,,134.15,1.0,1.5975735,100
,-32.638584,0.46273878,3893157,2.3157554,3.5135562,314,97.574356,-32.638584,0.31062,-110.70894223895696,1.0,0.694752,1.0,1.0,-4.4107438e-07,31400,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.4082985,7914.9565782547,,155.31,1.0,1.5141327,100
,-33.24565,0.47344124,3910117,2.7286994,4.4992943,315,97.64726,-33.24565,0.3392,-114.71263167804855,1.0,0.08768481,1.0,1.0,-4.7922134e-07,31500,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.7172403,7948.969321489334,,169.6,1.0,1.6435975,100
,-33.487057,0.47194308,3926860,2.3058133,4.619003,316,97.64046,-33.487057,0.33486,-113.81395909283594,1.0,-0.15372024,1.0,1.0,-4.2915346e-08,31600,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.3258743,7982.710745096207,,167.43,1.0,1.510879,100
,-31.683687,0.4497826,3940940,2.2560294,3.1308494,317,97.405304,-31.683687,0.2816,-112.26682497346376,1.0,1.6496487,1.0,1.0,4.053116e-07,31700,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.7638025,8010.159032344818,,140.8,1.0,1.4944795,100
,-31.706976,0.4461916,3954657,2.3891714,3.4258842,318,97.2961,-31.706976,0.27434,-116.8626025153959,1.0,1.6263597,1.0,1.0,2.1457672e-07,31800,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.7988315,8036.742641925812,,137.17,1.0,1.5379467,100
,-31.441803,0.44682848,3968438,2.6675186,3.785326,319,97.3426,-31.441803,0.27562,-114.20330723735553,1.0,1.8915336,1.0,1.0,-4.1007996e-07,31900,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.2033858,8064.666370868683,,137.81,1.0,1.6250672,100
,-32.608917,0.46418568,3984147,2.806299,3.5980194,320,97.58844,-32.608917,0.31418,-110.87100619908267,1.0,0.7244195,1.0,1.0,-3.9339065e-07,32000,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.3308558,8095.410007238388,,157.09,1.0,1.6668042,100
,-31.332876,0.44482714,3997732,2.2439318,3.4891615,321,97.280594,-31.332876,0.2717,-116.79064489916577,1.0,2.000459,1.0,1.0,-3.9577483e-07,32100,1.0,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-2.967132,8122.981839418411,,135.85,1.0,1.4904673,100
,-32.443302,0.48221523,4013313,2.7048228,4.326173,322,97.543686,-32.470432,0.32415903,-113.45409987309938,1.7863848,0.9183592,1.1907654,0.32926282,-1.3828277e-07,32200,1.0299022,[-0.69  -0.694 -0.402 -0.351 -0.225],100.0,-3.1860895,8153.342926979065,0.2406717,155.81,1.0643501,1.5616417,100
,-32.176918,0.455961,4028056,2.3477209,4.1499057,323,97.40612,-32.176918,0.29486,-117.49289477222057,1.0,1.1564175,1.0,1.0,-3.2901764e-07,32300,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-2.938735,8181.694266796112,,147.43,1.0,1.5245471,100
,-31.511465,0.44371322,4041533,2.726395,3.634041,324,97.32689,-31.511465,0.26954,-112.74300491110598,1.0,1.8218713,1.0,1.0,-7.8678134e-08,32400,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-3.0717454,8209.113597154617,,134.77,1.0,1.6429032,100
,-31.140806,0.43790245,4054467,2.920811,3.4875946,325,97.23177,-31.140806,0.25868,-114.35124490718664,1.0,2.19253,1.0,1.0,7.152558e-08,32500,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-3.1265202,8234.661742925644,,129.34,1.0,1.7004713,100
,-31.079304,0.44150054,4067733,2.3761957,3.6069393,326,97.26495,-31.079304,0.26532,-115.08542935721272,1.0,2.2540321,1.0,1.0,1.0728836e-07,32600,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-3.0973392,8260.119302511215,,132.66,1.0,1.5337646,100
,-31.512995,0.4474203,4081573,2.634307,3.5904896,327,97.357056,-31.512995,0.2768,-113.69163017789751,1.0,1.8203409,1.0,1.0,1.2874604e-07,32700,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-2.987258,8287.540759801865,,138.4,1.0,1.6149192,100
,-31.120712,0.44261828,4094943,2.5733907,4.0611854,328,97.31778,-31.120712,0.2674,-112.45624289483789,1.0,2.2126236,1.0,1.0,-2.002716e-07,32800,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-3.5936685,8313.268284320831,,133.7,1.0,1.596138,100
,-31.44698,0.4461161,4108654,2.7106948,3.6960661,329,97.321014,-31.44698,0.27422,-115.10291245765652,1.0,1.8863565,1.0,1.0,2.7179718e-07,32900,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-3.1392913,8341.746271371841,,137.11,1.0,1.6381661,100
,-32.322083,0.45859635,4123694,2.6615381,3.5185924,330,97.47894,-32.322083,0.3008,-114.3840351859278,1.0,1.0112544,1.0,1.0,-1.001358e-07,33000,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-5.0410643,8371.586651563644,,150.4,1.0,1.6232446,100
,-31.99101,0.4518083,4137986,2.6043627,3.8914251,331,97.4303,-31.99101,0.28584,-112.17037155937868,1.0,1.3423259,1.0,1.0,-2.3841858e-08,33100,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-2.9786453,8401.197293758392,,142.92,1.0,1.6057146,100
,-31.511778,0.44309843,4151402,3.0478601,4.4577026,332,97.25077,-31.511778,0.26832,-117.33868350924324,1.0,1.8215588,1.0,1.0,-4.2915346e-08,33200,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-5.5709715,8426.92713689804,,134.16,1.0,1.7370614,100
,-30.991922,0.43363032,4163956,2.0074933,4.0209837,333,97.19555,-30.991922,0.25108,-113.26549521862924,1.0,2.3414142,1.0,1.0,-8.6307523e-07,33300,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-2.3474278,8452.355531930923,,125.54,1.0,1.4097582,100
,-31.604647,0.44716284,4177771,2.9525905,3.729305,334,97.31501,-31.604647,0.2763,-116.39108621219852,1.0,1.7286896,1.0,1.0,-8.34465e-08,33400,1.0,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-2.8047962,8480.391318321228,,138.15,1.0,1.7096971,100
,-30.813295,0.43308246,4189937,2.8285916,3.7787683,335,97.08314,-30.823938,0.24558097,-116.60358270724733,1.2976651,2.5316901,1.0401946,0.7215406,-4.7683715e-09,33500,1.016523,[-0.69  -0.692 -0.404 -0.353 -0.225],100.0,-2.475196,8504.842242479324,0.10591681,121.66,1.0136478,1.6115469,100
,-30.7072,0.43246785,4202391,3.0983443,3.4083934,336,97.20337,-30.7072,0.24908,-111.87613995994663,1.0,2.6261358,1.0,1.0,-1.66893e-07,33600,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-4.9512854,8531.173059940338,,124.54,1.0,1.7513883,100
,-31.477856,0.44130328,4215639,2.853619,4.802185,337,97.2397,-31.477856,0.26496,-116.60273835269022,1.0,1.8554798,1.0,1.0,-7.6293946e-07,33700,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-2.735014,8557.395074605942,,132.48,1.0,1.6807984,100
,-30.924244,0.43472558,4228289,2.4712474,2.8787622,338,97.19798,-30.924244,0.253,-113.97780425044664,1.0,2.4090915,1.0,1.0,-1.2874604e-07,33800,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.0824132,8583.386537313461,,126.5,1.0,1.5641403,100
,-30.32186,0.4272508,4240302,2.4889057,4.2155533,339,97.10327,-30.32186,0.24026,-113.92738417056567,1.0,3.0114768,1.0,1.0,-1.5735627e-07,33900,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.4179025,8608.103585481644,,120.13,1.0,1.5697187,100
,-31.0935,0.43790102,4253236,2.6273458,4.2535214,340,97.24411,-31.0935,0.25868,-113.55374971796456,1.0,2.2398365,1.0,1.0,-6.055832e-07,34000,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.2954311,8634.52973651886,,129.34,1.0,1.612784,100
,-31.661135,0.44497344,4266834,2.8140533,4.0844584,341,97.309265,-31.661135,0.27196,-114.9532923445676,1.0,1.6722016,1.0,1.0,4.7683715e-09,34100,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.1854105,8662.849296808243,,135.98,1.0,1.6691055,100
,-30.99523,0.43842316,4279816,2.6390295,3.5077178,342,97.260056,-30.99523,0.25964,-112.9400189542976,1.0,2.3381062,1.0,1.0,-1.3828277e-07,34200,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.3921876,8689.498952388763,,129.82,1.0,1.616366,100
,-30.937462,0.43020836,4292076,3.3965569,5.3986254,343,97.13222,-30.937462,0.2452,-114.49493944602494,1.0,2.395874,1.0,1.0,-4.1007996e-07,34300,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-2.869318,8713.92256116867,,122.6,1.0,1.833737,100
,-31.433964,0.44506273,4305683,2.840445,3.8972178,344,97.33067,-31.433964,0.27214,-113.5731205713549,1.0,1.8993728,1.0,1.0,9.536743e-08,34400,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.159182,8742.185579776764,,136.07,1.0,1.6769141,100
,-31.052362,0.43531737,4318385,2.8707952,3.9123874,345,97.15143,-31.052362,0.25404,-117.40273336643966,1.0,2.2809734,1.0,1.0,-1.9550323e-07,34500,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-6.2304215,8768.405510902405,,127.02,1.0,1.6858493,100
,-31.63759,0.44896793,4332381,2.4604292,4.492234,346,97.359276,-31.63759,0.27992,-114.81795515128657,1.0,1.6957453,1.0,1.0,-5.531311e-07,34600,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.1427207,8796.650539159775,,139.96,1.0,1.560713,100
,-31.193945,0.4362473,4345166,3.5330946,4.3258166,347,97.203186,-31.193945,0.2557,-114.86171911599129,1.0,2.1393905,1.0,1.0,3.528595e-07,34700,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-4.7855186,8822.821010351181,,127.85,1.0,1.8702309,100
,-32.2517,0.4568011,4360002,3.0339532,4.753969,348,97.47687,-32.2517,0.29672,-112.9862249269582,1.0,1.0816358,1.0,1.0,6.67572e-08,34800,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.3595371,8852.677740812302,,148.36,1.0,1.7330937,100
,-31.336653,0.44572777,4373674,3.0194962,3.755146,349,97.310165,-31.336653,0.27344,-115.51707630043066,1.0,1.9966825,1.0,1.0,2.7179718e-07,34900,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.2018886,8880.160911560059,,136.72,1.0,1.7289596,100
,-31.643244,0.44532195,4387306,2.5529833,3.4099853,350,97.31019,-31.643244,0.27264,-115.17759751777028,1.0,1.6900924,1.0,1.0,1.2874604e-07,35000,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.1044712,8908.406041622162,,136.32,1.0,1.5897968,100
,-30.755247,0.43375987,4399871,2.389295,3.3692448,351,97.1604,-30.755247,0.2513,-115.57295507782852,1.0,2.5780885,1.0,1.0,3.0517577e-07,35100,1.0,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-2.3889937,8933.653742313385,,125.65,1.0,1.5379865,100
,-30.618496,0.44900957,4412222,3.0864265,4.3816233,352,97.12253,-30.645447,0.25696048,-115.94338351740707,1.923656,2.7438161,1.2278366,0.4698652,-2.3841858e-08,35200,1.0253726,[-0.691 -0.691 -0.407 -0.353 -0.226],100.0,-3.2725205,8958.540289640427,0.225381,123.51,1.057869,1.7089237,100
,-30.614977,0.46512598,4424378,3.434529,5.106446,353,97.09217,-30.651155,0.2625323,-115.95794744080669,2.3771985,2.7552545,1.5214195,0.30534226,-1.3589859e-07,35300,1.0543641,[-0.693 -0.691 -0.404 -0.356 -0.225],100.0,-2.829854,8983.03549027443,0.29891944,121.56,1.112172,1.7138903,100
,-30.362,0.421439,4435925,3.0235784,4.6546483,354,97.04266,-30.362,0.23094,-113.00674170914708,1.0,2.9713354,1.0,1.0,-3.8146972e-08,35400,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-5.091865,9006.964268445969,,115.47,1.0,1.730128,100
