InitialReturnStd,Weights,J_sample_variance,Iteration,ReturnMeanIW,TimestepsSoFar,MeanIW,MinIW,StdIW,TimeElapsed,MaxIW,EpisodesSoFar,InitialReturnMax,EpThisIter,EpRewMean,EpLenMean,InitialReturnMean,EmpiricalD2,InitialBound,Bound,InitialReturnMin
1.5704194,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4911282,319,-1.5515722,7855516,1.0,1.0,,14695.653756141663,1.0,31900,2.9783497,100,-119.81309973186241,246.27,1.001358e-07,1.0,-11.601951,-11.601951,-2.8715892
1.679519,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8492768,320,-0.9355049,7877954,1.0,1.0,,14730.64615035057,1.0,32000,3.2811794,100,-126.16520956977956,224.38,-2.9087067e-07,1.0,-10.985889,-10.985889,-2.999662
1.6525586,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7585351,321,-1.3413197,7903290,1.0,1.0,,14772.458390712738,1.0,32100,3.634602,100,-123.17026802746746,253.36,3.004074e-07,1.0,-11.391701,-11.391701,-3.1274
1.5516165,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4318326,322,-1.2216296,7925976,1.0,1.0,,14809.075889110565,1.0,32200,3.8858519,100,-121.85425223959534,226.86,-1.9073486e-08,1.0,-11.272011,-11.272011,-2.7340765
1.4800563,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2126937,323,-0.8640088,7948790,1.0,1.0,,14845.954137325287,1.0,32300,3.66217,100,-126.40345420673671,228.14,4.9114226e-07,1.0,-10.91439,-10.91439,-2.9098897
1.6658872,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.803213,324,-0.65415245,7970316,1.0,1.0,,14879.910945653915,1.0,32400,3.1561007,100,-127.77879699407963,215.26,2.6226044e-07,1.0,-10.704536,-10.704536,-3.3769712
1.7642603,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.144055,325,-1.3321321,7995734,1.0,1.0,,14920.425696372986,1.0,32500,3.9865446,100,-118.52504232346926,254.18,-4.005432e-07,1.0,-11.38251,-11.38251,-3.5240288
1.6689521,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8135364,326,-1.0966753,8018565,1.0,1.0,,14954.300273418427,1.0,32600,4.576738,100,-124.53074825247133,228.31,1.1920929e-07,1.0,-11.147056,-11.147056,-3.0167022
1.4226297,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.0443182,327,-1.0928605,8041732,1.0,1.0,,14989.070179224014,1.0,32700,3.5995493,100,-124.49180578474235,231.67,-5.9366226e-07,1.0,-11.143248,-11.143248,-3.0122533
1.7279729,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.016051,328,-1.1629628,8065371,1.0,1.0,,15024.598480463028,1.0,32800,3.6095157,100,-125.42215069294343,236.39,-1.335144e-07,1.0,-11.213346,-11.213346,-3.3623185
1.6677617,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.809524,329,-1.5280874,8089711,1.0,1.0,,15060.367530822754,1.0,32900,4.060651,100,-122.62250751461319,243.4,3.0517577e-07,1.0,-11.578523,-11.578523,-2.995881
1.7916739,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.2425208,330,-1.1366538,8112894,1.0,1.0,,15094.638501644135,1.0,33000,4.4312534,100,-121.55093501751517,231.83,-5.7220458e-08,1.0,-11.187035,-11.187035,-3.2723298
1.7411726,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.062305,331,-0.75491095,8134510,1.0,1.0,,15126.581281900406,1.0,33100,4.208931,100,-121.08549531835959,216.16,7.8678134e-08,1.0,-10.805307,-10.805307,-3.2716722
1.5448128,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4105518,332,-1.3445435,8158038,1.0,1.0,,15162.509711503983,1.0,33200,3.5553677,100,-123.40429281015881,235.28,1.6450882e-07,1.0,-11.394921,-11.394921,-2.9730482
1.69813,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9127734,333,-1.4720639,8182981,1.0,1.0,,15200.315876245499,1.0,33300,3.2090678,100,-124.21517804308749,249.43,-1.5735627e-07,1.0,-11.522444,-11.522444,-3.4521856
1.6750032,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.833975,334,-1.4600865,8206256,1.0,1.0,,15235.0189473629,1.0,33400,4.6061463,100,-124.89124312098089,232.75,5.3167344e-07,1.0,-11.510473,-11.510473,-3.017304
1.7535726,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.1060772,335,-1.1381359,8230123,1.0,1.0,,15270.541755199432,1.0,33500,4.5651493,100,-123.98626155647803,238.67,-5.5789945e-07,1.0,-11.188517,-11.188517,-3.2513056
1.6751357,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.834424,336,-1.4969352,8254905,1.0,1.0,,15307.431371450424,1.0,33600,3.5412166,100,-121.26821006888446,247.82,8.583069e-08,1.0,-11.547313,-11.547313,-3.108396
1.5590405,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4551585,337,-1.2420661,8278030,1.0,1.0,,15342.095129489899,1.0,33700,3.402013,100,-121.815222214811,231.25,5.102158e-07,1.0,-11.292484,-11.292484,-2.8155212
1.4957637,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2599077,338,-1.9100174,8303692,1.0,1.0,,15379.15140914917,1.0,33800,3.822358,100,-120.26125025692923,256.62,7.5340273e-07,1.0,-11.960397,-11.960397,-2.6980867
1.6978818,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9119222,339,-0.5924305,8325994,1.0,1.0,,15412.298778533936,1.0,33900,3.6659994,100,-121.96485358610678,223.02,1.3589859e-07,1.0,-10.642847,-10.642847,-3.4932604
1.6825385,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.859531,340,-1.2020615,8349320,1.0,1.0,,15446.492255449295,1.0,34000,3.7220817,100,-123.25336763330894,233.26,-3.7193297e-07,1.0,-11.252442,-11.252442,-3.0501509
1.6119926,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6247678,341,-1.7434247,8375197,1.0,1.0,,15484.417606592178,1.0,34100,3.4235013,100,-122.9398031353891,258.77,8.34465e-08,1.0,-11.793808,-11.793808,-2.9190598
1.5578074,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4512768,342,-1.0952247,8398728,1.0,1.0,,15519.417769670486,1.0,34200,3.8605447,100,-123.1556015291095,235.31,3.862381e-07,1.0,-11.145605,-11.145605,-3.0122523
1.6300861,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6840208,343,-0.6777589,8421570,1.0,1.0,,15553.330481052399,1.0,34300,4.486267,100,-122.53264214998978,228.42,1.4305115e-07,1.0,-10.728139,-10.728139,-3.1787257
1.5645622,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.472581,344,-1.0892742,8444272,1.0,1.0,,15587.098304986954,1.0,34400,3.6774573,100,-122.94570485096757,227.02,-4.386902e-07,1.0,-11.13966,-11.13966,-2.8457894
1.4746565,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.1965775,345,-1.2929788,8467950,1.0,1.0,,15622.034630537033,1.0,34500,3.726011,100,-125.15221991710422,236.78,5.483627e-07,1.0,-11.343359,-11.343359,-2.5724483
1.7079375,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9465156,346,-0.6432787,8489663,1.0,1.0,,15654.189523220062,1.0,34600,3.873846,100,-122.91855026973079,217.13,-8.392334e-07,1.0,-10.693662,-10.693662,-2.981048
1.6108277,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6209757,347,-1.9276534,8516751,1.0,1.0,,15694.13805270195,1.0,34700,3.98212,100,-120.36878733837997,270.88,-4.6730042e-07,1.0,-11.978032,-11.978032,-3.1347265
1.5943631,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5676706,348,-1.7153289,8543082,1.0,1.0,,15733.226933956146,1.0,34800,3.6268926,100,-122.29157531400499,263.31,7.4386594e-07,1.0,-11.7657385,-11.7657385,-3.032374
1.6204756,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.652466,349,-1.429406,8567589,1.0,1.0,,15769.827408313751,1.0,34900,4.007681,100,-121.36761595534718,245.07,-1.1920929e-07,1.0,-11.479789,-11.479789,-3.2704873
1.7871901,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.2263112,350,-1.3856235,8592995,1.0,1.0,,15808.19924068451,1.0,35000,3.6168325,100,-124.27180935292822,254.06,-2.3841858e-07,1.0,-11.436016,-11.436016,-3.1677575
1.7464179,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0807831,351,-0.94938016,8615941,1.0,1.0,,15841.523445129395,1.0,35100,3.828608,100,-120.18970299315036,229.46,-1.3828277e-07,1.0,-10.999758,-10.999758,-3.6781645
1.6608689,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7863488,352,-1.5748667,8640249,1.0,1.0,,15877.559355258942,1.0,35200,4.801426,100,-120.24595524534212,243.08,-2.3841858e-07,1.0,-11.625304,-11.625304,-2.9273438
1.6074427,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6099718,353,-1.549121,8665349,1.0,1.0,,15914.246657133102,1.0,35300,4.062872,100,-123.45470248501215,251.0,2.2888183e-07,1.0,-11.599564,-11.599564,-3.2227478
1.6273438,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6749973,354,-1.1317594,8689073,1.0,1.0,,15950.159484624863,1.0,35400,3.3279824,100,-123.03443384797355,237.24,1.9550323e-07,1.0,-11.1821375,-11.1821375,-3.2162714
1.537279,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3870976,355,-1.0934671,8711911,1.0,1.0,,15984.148981809616,1.0,35500,3.3253055,100,-118.51987821977343,228.38,-4.7683716e-07,1.0,-11.143928,-11.143928,-3.2917104
1.7147855,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9701908,356,-1.1507088,8734521,1.0,1.0,,16017.490037679672,1.0,35600,4.4564056,100,-123.39679042953937,226.1,-1.001358e-07,1.0,-11.201091,-11.201091,-3.296454
1.6473079,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7410328,357,-0.9400853,8756992,1.0,1.0,,16050.434467792511,1.0,35700,4.3793974,100,-120.05592527852401,224.71,9.059906e-08,1.0,-10.990467,-10.990467,-3.369113
1.7364147,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.045592,358,-1.4619296,8782221,1.0,1.0,,16088.246554136276,1.0,35800,3.5771556,100,-120.99094537261317,252.29,1.6212464e-07,1.0,-11.512342,-11.512342,-3.5227757
1.587113,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5443718,359,-0.95759183,8804769,1.0,1.0,,16121.563989400864,1.0,35900,3.699729,100,-123.1253446452137,225.48,4.196167e-07,1.0,-11.007975,-11.007975,-3.0414505
1.6456549,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7355354,360,-1.105066,8828074,1.0,1.0,,16156.018511772156,1.0,36000,3.3607023,100,-119.56421127369855,233.05,5.0544736e-07,1.0,-11.155447,-11.155447,-3.0313563
1.7324425,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0316734,361,-1.3144397,8851948,1.0,1.0,,16190.831924915314,1.0,36100,3.3952718,100,-123.81075996813276,238.74,2.002716e-07,1.0,-11.3648205,-11.3648205,-3.217832
1.6063589,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.606454,362,-1.4209415,8876276,1.0,1.0,,16226.575524568558,1.0,36200,4.564641,100,-120.66732162358934,243.28,-2.3841858e-08,1.0,-11.471334,-11.471334,-3.0571012
1.5584321,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.453243,363,-1.0224007,8900190,1.0,1.0,,16262.590187311172,1.0,36300,3.8925667,100,-122.10424734180263,239.14,4.196167e-07,1.0,-11.072782,-11.072782,-3.1334968
1.5437794,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4073281,364,-1.2658077,8924138,1.0,1.0,,16298.03156042099,1.0,36400,3.6108952,100,-122.55118736515954,239.48,-6.198883e-07,1.0,-11.316189,-11.316189,-3.1129174
1.5767652,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5113015,365,-0.97495854,8947751,1.0,1.0,,16332.758873939514,1.0,36500,3.6000948,100,-121.78371921266884,236.13,2.4080276e-07,1.0,-11.025359,-11.025359,-3.3954415
1.5896837,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5526204,366,-1.0335698,8970948,1.0,1.0,,16367.365644454956,1.0,36600,3.442287,100,-121.15405946099916,231.97,4.2438506e-07,1.0,-11.084024,-11.084024,-3.5745587
1.5550498,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4426062,367,-0.93309134,8992633,1.0,1.0,,16399.79048228264,1.0,36700,3.48141,100,-121.02232835076008,216.85,3.8146972e-08,1.0,-10.983469,-10.983469,-2.7936978
1.6484643,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7448833,368,-1.9283848,9018795,1.0,1.0,,16439.593722343445,1.0,36800,3.978335,100,-123.83430429300634,261.62,-1.14440915e-07,1.0,-11.9787655,-11.9787655,-3.0480328
1.681117,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8547015,369,-0.7811402,9041034,1.0,1.0,,16472.45362997055,1.0,36900,4.236204,100,-127.9924587861031,222.39,2.6464463e-07,1.0,-10.831532,-10.831532,-3.1124258
1.699466,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9173577,370,-1.0925347,9064304,1.0,1.0,,16507.34386086464,1.0,37000,3.2179995,100,-120.57379047983514,232.7,-5.7220458e-08,1.0,-11.142919,-11.142919,-3.3126626
1.50428,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2857153,371,-1.2766205,9089045,1.0,1.0,,16543.829811811447,1.0,37100,3.492968,100,-125.40007548540824,247.41,1.14440915e-07,1.0,-11.327002,-11.327002,-3.1630177
1.4247506,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.0504181,372,-1.1496286,9112425,1.0,1.0,,16578.90774512291,1.0,37200,3.5736516,100,-126.50091249377093,233.8,-3.2901764e-07,1.0,-11.200007,-11.200007,-2.62217
1.4478794,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.11753,373,-1.1879596,9134848,1.0,1.0,,16611.66938972473,1.0,37300,3.6033926,100,-125.06927818843867,224.23,-1.4305115e-07,1.0,-11.238339,-11.238339,-2.7494793
1.5933087,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5642753,374,-1.0270456,9157554,1.0,1.0,,16645.226463079453,1.0,37400,3.4576619,100,-125.94504713542884,227.06,-5.5789945e-07,1.0,-11.077428,-11.077428,-3.2108169
1.6224178,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6588275,375,-2.072032,9184882,1.0,1.0,,16685.2590405941,1.0,37500,4.0334177,100,-119.65965694765744,273.28,-1.66893e-07,1.0,-12.122413,-12.122413,-2.9394646
1.6011555,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5895946,376,-1.6767776,9210522,1.0,1.0,,16724.174439430237,1.0,37600,4.170164,100,-122.17400641957938,256.4,-5.76973e-07,1.0,-11.727156,-11.727156,-2.967785
1.5416106,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4005687,377,-1.2732279,9233977,1.0,1.0,,16759.3430788517,1.0,37700,4.1209044,100,-125.56400090819568,234.55,-9.536743e-09,1.0,-11.323608,-11.323608,-3.246457
1.6113592,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6227057,378,-1.2079357,9257941,1.0,1.0,,16795.550780057907,1.0,37800,3.7073097,100,-123.08514509905635,239.64,7.2479247e-07,1.0,-11.258316,-11.258316,-3.4040565
1.5122486,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3099961,379,-1.6034627,9284009,1.0,1.0,,16834.06924390793,1.0,37900,2.8868122,100,-124.01172117228583,260.68,3.33786e-07,1.0,-11.653841,-11.653841,-3.4343147
1.7134567,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9655898,380,-1.355024,9306909,1.0,1.0,,16868.037494659424,1.0,38000,4.7988753,100,-120.81907367261401,229.0,9.870529e-07,1.0,-11.405404,-11.405404,-2.9529896
1.5179434,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3274264,381,-0.9570864,9330765,1.0,1.0,,16902.87115907669,1.0,38100,3.5555706,100,-125.10820522507883,238.56,-5.7220458e-08,1.0,-11.007464,-11.007464,-3.4238157
1.693321,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8962991,382,-0.772215,9351722,1.0,1.0,,16934.69067955017,1.0,38200,3.4091625,100,-122.1768371975276,209.57,2.813339e-07,1.0,-10.822593,-10.822593,-2.7321343
1.7387681,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0538533,383,-1.6947422,9378010,1.0,1.0,,16973.088006734848,1.0,38300,3.7173328,100,-120.41152324860555,262.88,1.9550323e-07,1.0,-11.745125,-11.745125,-3.4714122
1.8410254,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.4236107,384,-0.9233957,9400769,1.0,1.0,,17007.551549196243,1.0,38400,4.7031765,100,-124.73548717791387,227.59,4.2438506e-07,1.0,-10.973777,-10.973777,-3.2581754
1.6852101,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.868619,385,-1.142748,9424602,1.0,1.0,,17041.954590320587,1.0,38500,3.7506652,100,-120.57875044030659,238.33,-3.9577483e-07,1.0,-11.193129,-11.193129,-3.3180213
1.5379435,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3891618,386,-1.0382992,9447628,1.0,1.0,,17075.77109146118,1.0,38600,4.0390778,100,-122.16705899888998,230.26,-5.2452087e-08,1.0,-11.088685,-11.088685,-3.1552835
1.6913469,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8895497,387,-1.141418,9470199,1.0,1.0,,17108.025265455246,1.0,38700,3.5193405,100,-119.37514959642373,225.71,5.912781e-07,1.0,-11.191795,-11.191795,-2.9634414
1.6756569,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.836188,388,-1.4665686,9494766,1.0,1.0,,17142.891362428665,1.0,38800,3.917923,100,-122.20875948803133,245.67,-3.2424927e-07,1.0,-11.516947,-11.516947,-3.3326597
1.393923,[-0.554 -0.839 -0.312 -0.497 -0.55 ],1.9626477,389,-1.5578272,9518733,1.0,1.0,,17176.494817972183,1.0,38900,3.6066575,100,-122.67148940088276,239.67,2.5749208e-07,1.0,-11.608209,-11.608209,-2.8590207
1.7638383,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.1425514,390,-0.8636416,9541345,1.0,1.0,,17208.22932600975,1.0,39000,3.7588367,100,-125.40074500781353,226.12,-8.583069e-08,1.0,-10.9140415,-10.9140415,-3.1670184
1.6254095,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6686425,391,-0.9065038,9563552,1.0,1.0,,17239.13550901413,1.0,39100,3.7608323,100,-121.8415134305595,222.07,4.7683717e-08,1.0,-10.956882,-10.956882,-3.2110996
1.5428973,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4045777,392,-1.6954947,9588565,1.0,1.0,,17274.558428049088,1.0,39200,4.202382,100,-125.45581071637157,250.13,6.3419344e-07,1.0,-11.745875,-11.745875,-2.770002
1.5057727,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2902539,393,-1.4494396,9613096,1.0,1.0,,17308.940928459167,1.0,39300,3.5636275,100,-122.06074769095774,245.31,-3.0994414e-07,1.0,-11.499832,-11.499832,-3.0080986
1.6943744,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8999043,394,-1.3336868,9636370,1.0,1.0,,17341.835914850235,1.0,39400,4.642142,100,-121.2360883597927,232.74,-2.0503998e-07,1.0,-11.384068,-11.384068,-3.3259077
1.7182329,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.982146,395,-0.75669914,9658895,1.0,1.0,,17372.9966673851,1.0,39500,3.8891733,100,-125.07815511481576,225.25,-2.0980835e-07,1.0,-10.80708,-10.80708,-3.432312
1.6151649,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6351085,396,-0.94624364,9682304,1.0,1.0,,17405.18457388878,1.0,39600,4.037774,100,-125.73185224268144,234.09,6.818771e-07,1.0,-10.996622,-10.996622,-3.268415
1.6790456,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8476703,397,-1.3374937,9706797,1.0,1.0,,17439.000311374664,1.0,39700,3.8658652,100,-124.55868813557889,244.93,-1.4781952e-07,1.0,-11.387879,-11.387879,-2.995976
1.565771,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.476403,398,-1.6041777,9730598,1.0,1.0,,17472.170244455338,1.0,39800,3.718946,100,-118.19111714883779,238.01,-1.4305115e-07,1.0,-11.654622,-11.654622,-2.9287786
1.5622606,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4653113,399,-1.2645242,9754647,1.0,1.0,,17505.21857190132,1.0,39900,4.0866547,100,-123.481302650543,240.49,-2.6226044e-07,1.0,-11.314902,-11.314902,-3.093482
1.7543006,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.1086566,400,-1.7806846,9779407,1.0,1.0,,17539.66727423668,1.0,40000,4.0322294,100,-117.93662935364713,247.6,-1.16825106e-07,1.0,-11.831072,-11.831072,-3.1267586
1.6507194,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7523992,401,-0.8273557,9802768,1.0,1.0,,17572.138455867767,1.0,40100,4.6661987,100,-125.65725661592555,233.61,5.197525e-07,1.0,-10.877736,-10.877736,-3.3581672
1.4154388,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.023704,402,-0.68353003,9825033,1.0,1.0,,17603.316761016846,1.0,40200,3.659398,100,-124.41826805681501,222.65,-4.7683717e-08,1.0,-10.733911,-10.733911,-3.3698077
1.5985025,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5810208,403,-2.10141,9851733,1.0,1.0,,17640.696185588837,1.0,40300,4.0824337,100,-121.93263721754609,267.0,-2.9087067e-07,1.0,-12.151788,-12.151788,-2.8840785
1.6407698,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7193186,404,-0.72206527,9873872,1.0,1.0,,17672.187455892563,1.0,40400,3.318466,100,-123.81475850850836,221.39,-6.67572e-08,1.0,-10.772443,-10.772443,-3.435227
1.574559,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5042787,405,-1.0455754,9895944,1.0,1.0,,17702.8312189579,1.0,40500,3.8190026,100,-122.69424413560435,220.72,8.8214875e-08,1.0,-11.096018,-11.096018,-2.9655933
1.5700002,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4897985,406,-1.4217372,9920032,1.0,1.0,,17737.046659231186,1.0,40600,4.11257,100,-126.99484947490359,240.88,-7.2956084e-07,1.0,-11.472118,-11.472118,-2.947579
1.7160352,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.974522,407,-1.2833271,9944675,1.0,1.0,,17770.957354068756,1.0,40700,3.8238585,100,-121.89288343169834,246.43,-2.8610229e-08,1.0,-11.333708,-11.333708,-3.4396443
1.5879173,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5469506,408,-1.2778901,9967623,1.0,1.0,,17803.283367872238,1.0,40800,4.5569005,100,-122.04078432719915,229.48,-5.7220458e-08,1.0,-11.328268,-11.328268,-2.883597
1.5059268,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2907228,409,-1.0700821,9989739,1.0,1.0,,17833.909588098526,1.0,40900,3.4344926,100,-122.13343270173718,221.16,-5.4359435e-07,1.0,-11.120465,-11.120465,-2.7744765
1.6390767,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7137094,410,-0.4468909,10011069,1.0,1.0,,17863.056044101715,1.0,41000,4.2238693,100,-128.37345895622013,213.3,-5.2452087e-08,1.0,-10.497272,-10.497272,-3.1006527
1.6181926,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6449976,411,-1.4012551,10035451,1.0,1.0,,17897.53247499466,1.0,41100,3.538217,100,-121.61658737365443,243.82,-1.2874604e-07,1.0,-11.451645,-11.451645,-3.2201686
1.6200768,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6511602,412,-1.4159074,10059962,1.0,1.0,,17931.39151072502,1.0,41200,3.6397023,100,-124.1963765192979,245.11,3.194809e-07,1.0,-11.4662895,-11.4662895,-3.0737734
1.5632863,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.46855,413,-1.2335786,10083982,1.0,1.0,,17965.38730621338,1.0,41300,3.1656156,100,-122.84109144390608,240.2,3.4332277e-07,1.0,-11.283959,-11.283959,-2.8771129
1.5318304,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3702064,414,-1.2050114,10108004,1.0,1.0,,17998.40520811081,1.0,41400,3.3748903,100,-122.02478347459102,240.22,-7.152557e-09,1.0,-11.255393,-11.255393,-3.3405647
1.6789737,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.847427,415,-1.222705,10131681,1.0,1.0,,18031.915085077286,1.0,41500,4.0822854,100,-123.55638323382298,236.77,-3.8146973e-07,1.0,-11.273087,-11.273087,-3.0874248
1.5488309,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4231076,416,-1.8065332,10158196,1.0,1.0,,18069.723053216934,1.0,41600,3.8932548,100,-124.35052958136644,265.15,-5.2928925e-07,1.0,-11.856911,-11.856911,-3.0045304
1.6044043,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6001146,417,-1.2460196,10181734,1.0,1.0,,18103.895315170288,1.0,41700,3.7310545,100,-122.71229528993308,235.38,-1.5735627e-07,1.0,-11.296399,-11.296399,-3.428452
1.6975175,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9106727,418,-1.3433484,10206223,1.0,1.0,,18137.909967660904,1.0,41800,3.5818653,100,-122.56247447262773,244.89,-3.9577483e-07,1.0,-11.393726,-11.393726,-2.9898381
1.6569587,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7732441,419,-1.3068521,10230399,1.0,1.0,,18171.854806900024,1.0,41900,3.4753878,100,-127.05019824793517,241.76,-5.340576e-07,1.0,-11.357233,-11.357233,-3.2799873
1.7228507,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.9981964,420,-0.73202986,10252711,1.0,1.0,,18203.125741004944,1.0,42000,3.4204774,100,-125.11812046324094,223.12,4.3392183e-07,1.0,-10.782416,-10.782416,-3.2565508
1.6808358,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8537462,421,-1.3318994,10277290,1.0,1.0,,18237.467544794083,1.0,42100,3.972314,100,-122.69635396236359,245.79,-3.4332277e-07,1.0,-11.382278,-11.382278,-3.4373512
1.5110915,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.306462,422,-0.96082914,10300073,1.0,1.0,,18268.968296289444,1.0,42200,3.252759,100,-120.9491729662325,227.83,6.055832e-07,1.0,-11.011221,-11.011221,-2.8744712
1.5548028,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4418302,423,-0.95681244,10322861,1.0,1.0,,18300.91344809532,1.0,42300,3.692504,100,-122.31435055750676,227.88,4.4107438e-07,1.0,-11.007191,-11.007191,-2.9886394
1.5811732,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.5253623,424,-1.3606138,10347117,1.0,1.0,,18334.690877199173,1.0,42400,4.2379537,100,-127.58365704034317,242.56,-4.0769578e-07,1.0,-11.410995,-11.410995,-3.0515747
1.6853136,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.868971,425,-0.3156932,10368212,1.0,1.0,,18364.24518442154,1.0,42500,3.2384396,100,-125.78621591537666,210.95,-3.1471254e-07,1.0,-10.366113,-10.366113,-3.4836884
