EpRewMean,J_sample_variance,InitialBound,TimeElapsed,EmpiricalD2,InitialReturnMean,TimestepsSoFar,MaxIW,MeanIW,Iteration,Bound,EpLenMean,Weights,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,MinIW,InitialReturnMin,InitialReturnStd,EpisodesSoFar
-106.07240072668897,3.0233452,-31.18187,8014.210551738739,1.0,3.6239624e-07,4163454,1.0,1.0,320,-31.18187,132.1,[-0.707 -1.373 -0.352 -0.978 -0.016],100,3.4241104,,2.1516378,1.0,-3.6838818,1.7300613,32000
-107.1295908273915,2.8607726,-30.464048,8035.7119908332825,1.0,2.7179718e-07,4175377,1.0,1.0,321,-30.464048,119.23,[-0.707 -1.373 -0.352 -0.978 -0.016],100,3.9290504,,2.8693683,1.0,-3.3626208,1.6829038,32100
-108.01778680819442,2.3305902,-31.24338,8059.678255319595,1.0,-8.106232e-07,4188177,1.0,1.0,322,-31.24338,128.0,[-0.707 -1.373 -0.352 -0.978 -0.016],100,3.6059175,,2.0902545,1.0,-3.0139475,1.5189748,32200
-108.93101451359028,2.5793598,-30.446877,8082.3859186172485,1.0,4.5776366e-07,4199913,1.0,1.0,323,-30.446877,117.36,[-0.707 -1.373 -0.352 -0.978 -0.016],100,3.7881129,,2.9070623,1.0,-3.0424132,1.5979881,32300
-109.83826349863578,2.6320822,-32.037888,8110.217569828033,1.0,2.3841858e-08,4214697,1.0,1.0,324,-32.037888,147.84,[-0.707 -1.373 -0.352 -0.978 -0.016],100,4.414259,,1.2956592,1.0,-3.4284835,1.6142372,32400
-108.24169910971258,3.015821,-31.676928,8136.556737661362,1.0,1.2397766e-07,4228767,1.0,1.0,325,-31.676928,140.7,[-0.707 -1.373 -0.352 -0.978 -0.016],100,4.170821,,1.6564914,1.0,-3.7424111,1.7279072,32500
-103.60715687402,2.8528864,-30.953712,8158.831389665604,1.0,1.1920929e-07,4241089,1.0,1.0,326,-30.953712,123.22,[-0.707 -1.373 -0.352 -0.978 -0.016],100,2.9469519,,2.379962,1.0,-3.3829546,1.6805828,32600
-106.90388916005766,2.5454752,-31.78681,8184.479843378067,1.0,7.152558e-08,4254884,1.0,1.0,327,-31.78681,137.95,[-0.707 -1.373 -0.352 -0.978 -0.016],100,3.887271,,1.547391,1.0,-2.7440338,1.5874573,32700
-106.8356283274022,3.5751767,-30.685818,8206.859446287155,1.0986782,1.8119812e-07,4267178,2.563296,1.0510001,328,-30.629446,122.94,[-0.707 -1.373 -0.352 -0.978 -0.016],100,3.820128,0.31699857,2.7370772,0.27832332,-3.3776388,1.7405378,32800
-105.7960140103621,2.690736,-30.152096,8228.965109825134,1.0728935,5.4359435e-07,4278606,1.7049322,1.0201983,329,-30.122332,114.28,[-0.703 -1.368 -0.352 -0.982 -0.02 ],100,4.3110514,0.2094503,3.2403512,0.4303618,-3.174488,1.553384,32900
-105.66389912722384,2.1028392,-30.403955,8250.860921382904,1.0,-1.66893e-07,4290197,1.0,1.0,330,-30.403955,115.91,[-0.703 -1.365 -0.351 -0.987 -0.022],100,3.6963425,,2.9294677,1.0,-3.034802,1.4428483,33000
-105.84075702885514,2.44833,-30.972141,8274.173295497894,1.0,-1.8596648e-07,4302758,1.0,1.0,331,-30.972141,125.61,[-0.703 -1.365 -0.351 -0.987 -0.022],100,3.5828173,,2.361221,1.0,-3.4538603,1.5568709,33100
-105.35460167652347,3.3803427,-30.77648,8296.680843830109,1.0741056,-5.1259997e-07,4315110,1.8892213,1.030897,332,-30.747244,123.52,[-0.703 -1.365 -0.351 -0.987 -0.022],100,4.135809,0.22324044,2.615847,0.5021039,-3.392704,1.7388922,33200
-106.03982782561688,3.3140829,-30.422016,8318.64562034607,1.0,-1.04904174e-07,4326375,1.0,1.0,333,-30.422016,112.65,[-0.704 -1.364 -0.349 -0.993 -0.022],100,4.061814,,3.293393,1.0,-3.9919977,1.8113372,33300
-106.60768598208675,2.2376297,-30.921228,8341.894595384598,1.0,7.2956084e-07,4338847,1.0,1.0,334,-30.921228,124.72,[-0.704 -1.364 -0.349 -0.993 -0.022],100,3.1614904,,2.4125578,1.0,-3.3219614,1.4883728,33400
-104.58004091110486,2.740429,-31.146078,8364.636465549469,1.0,5.38826e-07,4351138,1.0,1.0,335,-31.146078,122.91,[-0.704 -1.364 -0.349 -0.993 -0.022],100,4.1355305,,2.1873996,1.0,-3.3944497,1.6471262,33500
-105.77466823220067,2.1194844,-53.846027,8386.04267668724,1.0,7.200241e-07,4362315,1.0,1.0,336,-53.846027,111.77,[-0.704 -1.364 -0.349 -0.993 -0.022],100,3.2190244,,3.1570604,1.0,-3.4466863,1.4485475,33600
-104.48159463570698,2.5182467,-30.666262,8408.381079435349,1.0,-1.335144e-07,4374383,1.0,1.0,337,-30.666262,120.68,[-0.704 -1.364 -0.349 -0.993 -0.022],100,3.9918785,,2.6672492,1.0,-3.2834992,1.5789442,33700
-105.48430704974639,2.7586136,-30.80329,8430.115144252777,1.0296117,-1.66893e-07,4386272,1.5998026,1.0156934,338,-30.786295,118.89,[-0.704 -1.364 -0.349 -0.993 -0.022],100,3.7119594,0.14215063,2.564463,0.55055386,-3.4393673,1.5724678,33800
-106.06092493684412,2.7787435,-29.941832,8452.292816400528,1.0,1.66893e-07,4397637,1.0,1.0,339,-29.941832,113.65,[-0.704 -1.362 -0.351 -0.996 -0.022],100,3.6067932,,3.3918786,1.0,-2.9535313,1.6586007,33900
-105.50038350810746,3.2307253,-30.552086,8474.311324119568,1.0,-8.106232e-08,4409767,1.0,1.0,340,-30.552086,121.3,[-0.704 -1.362 -0.351 -0.996 -0.022],100,4.202528,,2.7818224,1.0,-3.6004434,1.7884121,34000
-103.9318444788617,3.3844647,-34.5872,8493.863146543503,1.088258,3.5762787e-07,4419985,2.8073688,1.0394808,341,-34.540478,102.18,[-0.704 -1.362 -0.351 -0.996 -0.022],100,3.863198,0.2974949,4.3404965,0.37229037,-3.3324428,1.7197924,34100
-104.43564459671177,3.3072486,-30.705704,8516.701436519623,1.0,-1.9073486e-08,4432058,1.0,1.0,342,-30.705704,120.73,[-0.705 -1.361 -0.344 -1.    -0.022],100,4.1295505,,2.6283264,1.0,-3.232666,1.8094685,34200
-103.95348010992922,3.6401906,-30.08003,8537.93558883667,1.0,2.503395e-07,4443554,1.0,1.0,343,-30.08003,114.96,[-0.705 -1.361 -0.344 -1.    -0.022],100,3.7194734,,3.2539876,1.0,-3.782167,1.8983648,34300
-106.88490701918396,2.3573408,-30.593296,8559.673021316528,1.0,-4.196167e-07,4455528,1.0,1.0,344,-30.593296,119.74,[-0.705 -1.361 -0.344 -1.    -0.022],100,3.3401217,,2.7407029,1.0,-3.1892219,1.5276674,34400
-104.82660643800921,2.9161,-30.235128,8581.640386104584,1.0,4.4584274e-07,4467302,1.0,1.0,345,-30.235128,117.74,[-0.705 -1.361 -0.344 -1.    -0.022],100,3.7142966,,3.0982525,1.0,-3.6433263,1.6990995,34500
-104.59063363427465,2.5295088,-30.26033,8603.302468538284,1.0,3.5762787e-07,4478925,1.0,1.0,346,-30.26033,116.23,[-0.705 -1.361 -0.344 -1.    -0.022],100,4.2731524,,3.0735407,1.0,-3.0579357,1.5824708,34600
-103.56758993460353,2.9498394,-30.21347,8624.54189825058,1.0,-5.102158e-07,4490455,1.0,1.0,347,-30.21347,115.3,[-0.705 -1.361 -0.344 -1.    -0.022],100,4.177122,,3.1203837,1.0,-4.584483,1.7089005,34700
-105.26855674255991,3.026521,-29.1721,8643.572515249252,1.0,-5.197525e-07,4500727,1.0,1.0,348,-29.1721,102.72,[-0.705 -1.361 -0.344 -1.    -0.022],100,3.973886,,4.161694,1.0,-3.4178977,1.7309699,34800
-106.67150934304013,2.7884576,-33.271194,8664.971270561218,1.0,-1.66893e-07,4513000,1.0,1.0,349,-33.271194,122.73,[-0.705 -1.361 -0.344 -1.    -0.022],100,4.446217,,2.5292983,1.0,-3.0689874,1.6614972,34900
-104.39449711454101,3.0705037,-31.097475,8687.257670879364,1.0,-1.7881393e-07,4525736,1.0,1.0,350,-31.097475,127.36,[-0.705 -1.361 -0.344 -1.    -0.022],100,3.9082532,,2.2360358,1.0,-3.6154342,1.7435019,35000
-104.41131870463992,2.915376,-30.35744,8706.839391469955,1.0293616,3.5762787e-07,4536877,1.8768991,1.0234596,351,-30.33702,111.41,[-0.705 -1.361 -0.344 -1.    -0.022],100,3.6767964,0.13747114,3.0165792,0.70307976,-2.983234,1.6752133,35100
-105.36231906587656,2.7145553,-30.315708,8727.467744112015,1.0,1.2874604e-07,4548207,1.0,1.0,352,-30.315708,113.3,[-0.706 -1.361 -0.34  -1.002 -0.022],100,4.125683,,3.018326,1.0,-3.13659,1.639332,35200
-105.43110668322548,3.5261948,-30.98963,8749.352287769318,1.0,-1.4305114e-08,4560907,1.0,1.0,353,-30.98963,127.0,[-0.706 -1.361 -0.34  -1.002 -0.022],100,3.682259,,2.3437593,1.0,-3.6099706,1.8684039,35300
-105.8913129326843,2.6616771,-30.441488,8769.698119163513,1.0,-2.5272368e-07,4572686,1.0,1.0,354,-30.441488,117.79,[-0.706 -1.361 -0.34  -1.002 -0.022],100,3.8353786,,2.9166958,1.0,-3.7133026,1.6232871,35400
-103.98826957276496,2.8088746,-30.241049,8789.566900253296,1.0,1.7166138e-07,4584187,1.0,1.0,355,-30.241049,115.01,[-0.706 -1.361 -0.34  -1.002 -0.022],100,3.9574594,,3.093313,1.0,-4.7757454,1.6675688,35500
-107.61664863459801,2.4634714,-29.873898,8809.315274953842,1.0,-2.002716e-07,4595385,1.0,1.0,356,-29.873898,111.98,[-0.706 -1.361 -0.34  -1.002 -0.022],100,3.5580611,,3.4595327,1.0,-2.9426622,1.5616777,35600
-106.04321591374591,2.876311,-29.034464,8827.0692756176,1.0129055,2.8610229e-08,4605372,1.3083613,1.0088983,357,-29.02282,99.87,[-0.706 -1.361 -0.34  -1.002 -0.022],100,4.2265,0.11645799,4.3233943,0.624641,-2.8811984,1.6546588,35700
-103.15154373132911,2.9319897,-30.114561,8846.93892121315,1.0,9.059906e-08,4616651,1.0,1.0,358,-30.114561,112.79,[-0.706 -1.361 -0.343 -1.002 -0.024],100,3.8359346,,3.2189434,1.0,-3.1895738,1.7037222,35800
-106.91873114054923,2.8982258,-30.176832,8866.19278049469,1.0,-6.270409e-07,4627777,1.0,1.0,359,-30.176832,111.26,[-0.706 -1.361 -0.343 -1.002 -0.024],100,3.772367,,3.1567864,1.0,-3.1839151,1.6938841,35900
-103.69930351719033,3.291001,-30.276123,8886.497764825821,1.0,3.8146973e-07,4639050,1.0,1.0,360,-30.276123,112.73,[-0.706 -1.361 -0.343 -1.002 -0.024],100,4.447767,,3.057854,1.0,-3.4376426,1.8050184,36000
-106.09045296378788,2.6711943,-28.895891,8905.105088710785,1.0,1.4781952e-07,4649097,1.0,1.0,361,-28.895891,100.47,[-0.706 -1.361 -0.343 -1.002 -0.024],100,3.7214615,,4.437838,1.0,-3.4999738,1.6261865,36100
-105.46921642653591,3.0012567,-33.54037,8922.760149717331,1.0,2.3841858e-07,4659333,1.0,1.0,362,-33.54037,102.36,[-0.706 -1.361 -0.343 -1.002 -0.024],100,4.005585,,4.3023686,1.0,-3.6548672,1.7237297,36200
-105.32142446345975,3.0947378,-30.652817,8943.64742398262,1.0,-3.3855437e-07,4671358,1.0,1.0,363,-30.652817,120.25,[-0.706 -1.361 -0.343 -1.002 -0.024],100,3.5595622,,2.6820638,1.0,-3.3181329,1.7503687,36300
-105.4268696989564,2.4521797,-62.914528,8963.261272192001,1.0,-4.6253206e-07,4682676,1.0,1.0,364,-62.914528,113.18,[-0.706 -1.361 -0.343 -1.002 -0.024],100,3.4087071,,3.1921463,1.0,-3.0930142,1.5580945,36400
-105.18805520202527,2.5409076,-30.81486,8984.781031608582,1.0,4.0769578e-07,4694664,1.0,1.0,365,-30.81486,119.88,[-0.706 -1.361 -0.343 -1.002 -0.024],100,3.5785215,,2.5900433,1.0,-2.9272943,1.5860324,36500
-104.22462977947725,2.320248,-32.06916,9004.041092634201,1.0,1.04904174e-07,4705977,1.0,1.0,366,-32.06916,113.13,[-0.706 -1.361 -0.343 -1.002 -0.024],100,3.2841046,,3.2762272,1.0,-3.2013707,1.5156007,36600
-105.87326273912953,2.5465925,-29.60115,9021.669174671173,1.008055,3.33786e-08,4716374,1.234754,1.0025928,367,-29.573147,103.97,[-0.706 -1.361 -0.343 -1.002 -0.024],100,4.0144825,0.075618416,3.7691607,0.68400174,-2.8531332,1.5537375,36700
-103.68685888868424,2.373578,-29.701876,9040.553858041763,1.0,-1.0681152e-06,4727110,1.0,1.0,368,-29.701876,107.36,[-0.708 -1.365 -0.343 -1.004 -0.029],100,3.219633,,3.6318724,1.0,-3.4551315,1.5329196,36800
-104.53694988221679,4.0278106,-30.221935,9060.885736703873,1.2251339,-1.5735627e-07,4737865,4.3093734,1.0232261,369,-30.11137,107.55,[-0.708 -1.365 -0.343 -1.004 -0.029],100,3.6672828,0.46027017,4.024823,0.24198766,-3.3888698,1.7117238,36900
-105.13496440019888,2.7122836,-29.64941,9080.586099624634,1.0,-2.193451e-07,4748435,1.0,1.0,370,-29.64941,105.7,[-0.706 -1.361 -0.343 -1.013 -0.036],100,3.5811853,,3.6844378,1.0,-3.239122,1.638646,37000
-103.12797254264811,8.21792,-305.59436,9101.016695737839,8.007756,-8.058548e-07,4758473,16.738878,1.0961639,371,-305.43262,100.38,[-0.706 -1.361 -0.343 -1.013 -0.036],100,3.2722664,1.5770377,4.5688148,0.0014707943,-4.120601,1.7353644,37100
-103.55435066886092,3.293491,-6535.138,9120.120173454285,1.0,-2.0742416e-07,4767173,1.0,1.0,372,-6535.138,87.0,[-0.703 -1.348 -0.36  -1.034 -0.029],100,3.7199554,,5.6727405,1.0,-6.613407,1.805701,37200
-105.13315264999825,81.44462,-639.6222,9140.168129205704,4486627.0,-3.2424927e-07,4776412,98.5786,0.47600147,373,-638.60724,92.39,[-0.703 -1.348 -0.36  -1.034 -0.029],100,3.8349438,1.7691128,6.9088755,2.870527e-06,-6.3465204,1.7070196,37300
-103.73341245369201,3.075578,-32.49395,9172.013450860977,1.0,1.9073487e-07,4791373,1.0,1.0,374,-32.49395,149.61,[-0.738 -1.439 -0.324 -1.057 -0.08 ],100,4.1654344,,0.8394446,1.0,-3.3822975,1.7449421,37400
-103.48450871449012,2.5195947,-32.580544,9202.044941663742,1.0,-2.813339e-07,4805831,1.0,1.0,375,-32.580544,144.58,[-0.738 -1.439 -0.324 -1.057 -0.08 ],100,4.0055795,,0.75310653,1.0,-2.6898556,1.5793667,37500
-103.66571013547113,2.8178804,-31.041443,9228.211947441101,1.0758677,-6.198883e-08,4818397,2.4651396,0.99365807,376,-31.011475,125.66,[-0.738 -1.439 -0.324 -1.057 -0.08 ],100,3.631092,0.26078248,2.353261,0.4173027,-3.0701427,1.6299908,37600
-103.53735214911865,2.7983897,-32.371964,9257.957231998444,1.0,-1.14440915e-07,4833395,1.0,1.0,377,-32.371964,149.98,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.2816682,,0.961495,1.0,-3.0459762,1.6644536,37700
-102.74959541947283,3.0375595,-31.979797,9286.333716630936,1.0,9.536743e-09,4847436,1.0,1.0,378,-31.979797,140.41,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.6779897,,1.3535951,1.0,-3.6794043,1.7341233,37800
-103.92386020564416,3.012626,-32.911156,9320.475848197937,1.0,-3.0994414e-07,4863697,1.0,1.0,379,-32.911156,162.61,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.640513,,0.422269,1.0,-3.5364275,1.7269915,37900
-103.07185744212516,2.5720954,-32.479797,9348.31123661995,1.0,9.536743e-09,4878125,1.0,1.0,380,-32.479797,144.28,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.6472726,,0.8536372,1.0,-2.9820905,1.5957364,38000
-103.15554683527509,3.1061528,-31.380915,9375.325569868088,1.0,-1.6212464e-07,4891428,1.0,1.0,381,-31.380915,133.03,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.3323407,,1.953139,1.0,-3.4730077,1.7535939,38100
-103.28482005544596,1.9144207,-31.763676,9402.047086238861,1.0,-4.1007996e-07,4904757,1.0,1.0,382,-31.763676,133.29,[-0.738 -1.442 -0.321 -1.053 -0.081],100,4.0002203,,1.5701399,1.0,-2.9458346,1.3766905,38200
-103.8679332368647,2.94393,-31.676294,9428.502660989761,1.0,-3.4809113e-07,4918179,1.0,1.0,383,-31.676294,134.22,[-0.738 -1.442 -0.321 -1.053 -0.081],100,4.1401567,,1.6573118,1.0,-3.576326,1.707188,38300
-104.24083573389971,2.447414,-31.501144,9455.460876226425,1.0,9.3221666e-07,4931450,1.0,1.0,384,-31.501144,132.71,[-0.738 -1.442 -0.321 -1.053 -0.081],100,4.693247,,1.8323818,1.0,-2.6521454,1.5565795,38400
-106.02636260024197,2.2116468,-32.23897,9483.60506105423,1.0,-1.335144e-07,4946220,1.0,1.0,385,-32.23897,147.7,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.2974315,,1.0944856,1.0,-3.0096464,1.4797062,38500
-102.48486708915229,2.6067498,-31.50598,9508.399462938309,1.0,1.4781952e-07,4958801,1.0,1.0,386,-31.50598,125.81,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.5839953,,1.8274559,1.0,-3.1027694,1.6064503,38600
-102.43438917001194,3.100468,-31.687256,9534.768510341644,1.0,-7.152558e-08,4972245,1.0,1.0,387,-31.687256,134.44,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.5406837,,1.6461903,1.0,-3.7524424,1.7519884,38700
-105.5404493774809,2.0538933,-31.464323,9561.38114619255,1.0,5.2452087e-08,4985742,1.0,1.0,388,-31.464323,134.97,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.4484723,,1.8692569,1.0,-3.1444764,1.4259574,38800
-103.564497520133,2.5780215,-31.620134,9587.81559085846,1.0,4.9114226e-07,4999272,1.0,1.0,389,-31.620134,135.3,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.380221,,1.7133079,1.0,-3.5394049,1.5975736,38900
-105.53277513399726,2.387652,-32.02234,9614.481512069702,1.0,-2.3841858e-07,5013365,1.0,1.0,390,-32.02234,140.93,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.2185745,,1.3110645,1.0,-2.8484535,1.5374576,39000
-103.53425232185859,2.4832745,-31.86404,9641.136783599854,1.0,-6.175041e-07,5027556,1.0,1.0,391,-31.86404,141.91,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.783821,,1.4694285,1.0,-2.8690853,1.5679419,39100
-103.24114311580172,2.8314557,-31.578276,9668.322113990784,1.0,2.1457672e-07,5040908,1.0,1.0,392,-31.578276,133.52,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.5602841,,1.7551168,1.0,-3.477539,1.6742586,39200
-105.03661230502836,2.640479,-32.050777,9694.64321899414,1.0,4.982948e-07,5054952,1.0,1.0,393,-32.050777,140.44,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.606244,,1.2828642,1.0,-3.1739855,1.6168101,39300
-104.96135118112616,2.1196928,-31.542465,9720.559376716614,1.0,2.5749208e-07,5068789,1.0,1.0,394,-31.542465,138.37,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.1479464,,1.791165,1.0,-3.9481268,1.4486187,39400
-103.8313351561705,3.1063645,-31.818167,9747.914167881012,1.0,-4.7683715e-09,5082517,1.0,1.0,395,-31.818167,137.28,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.9497738,,1.5153401,1.0,-3.0929227,1.7536538,39500
-102.4522919305474,2.3396823,-32.237793,9774.858926773071,1.0,-3.7670137e-07,5096731,1.0,1.0,396,-32.237793,142.14,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.5788846,,1.0959053,1.0,-3.018488,1.5219346,39600
-103.9562125248553,3.1780462,-32.070263,9803.991655111313,1.0,-7.4386594e-07,5111687,1.0,1.0,397,-32.070263,149.56,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.7965136,,1.2630947,1.0,-3.7575421,1.7737718,39700
-104.79044114050676,2.703093,-32.13387,9832.015418291092,1.0,-5.7220458e-08,5126059,1.0,1.0,398,-32.13387,143.72,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.9756222,,1.199608,1.0,-3.118195,1.6358672,39800
-103.28446795522136,2.5072072,-31.658669,9858.757161140442,1.0,3.695488e-07,5139705,1.0,1.0,399,-31.658669,136.46,[-0.738 -1.442 -0.321 -1.053 -0.081],100,4.265131,,1.6748152,1.0,-3.0912137,1.5754794,39900
-102.68242762781423,2.9004967,-31.072617,9882.317274808884,1.0,3.3855437e-07,5152174,1.0,1.0,400,-31.072617,124.69,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.4953923,,2.2611268,1.0,-3.4858193,1.6945477,40000
-105.0867116828776,2.9988341,-31.853056,9908.910324335098,1.0,1.4781952e-07,5166252,1.0,1.0,401,-31.853056,140.78,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.9144924,,1.4806159,1.0,-3.05717,1.723034,40100
-102.08482930576973,2.5782173,-32.119785,9935.551390647888,1.0,3.8146972e-08,5180306,1.0,1.0,402,-32.119785,140.54,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.4843667,,1.2136574,1.0,-3.4649138,1.5976343,40200
-100.07481664316916,2.498201,-30.892862,9959.051062107086,1.0,-3.4093856e-07,5192284,1.0,1.0,403,-30.892862,119.78,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.7864676,,2.440852,1.0,-3.1578593,1.5726472,40300
-103.6633623591313,3.6698232,-31.584715,9985.224921941757,1.2604723,7.5340273e-07,5205212,3.2084942,1.0895422,404,-31.524715,129.28,[-0.738 -1.442 -0.321 -1.053 -0.081],100,3.4920273,0.4934915,1.8787886,0.14780913,-3.2515154,1.7094408,40400
-103.05620504190705,2.8990426,-31.03363,10008.8725669384,1.1037289,3.9339065e-07,5217619,2.3809645,1.0275297,405,-30.994904,124.07,[-0.737 -1.436 -0.322 -1.06  -0.08 ],100,3.2829762,0.312076,2.3777509,0.20522913,-3.3075547,1.6416007,40500
-99.67199926089039,2.4470031,-31.233847,10036.116617202759,1.0,-3.0517577e-07,5230098,1.0,1.0,406,-31.233847,124.79,[-0.737 -1.433 -0.323 -1.065 -0.08 ],100,3.0357213,,2.0997608,1.0,-3.456894,1.5564488,40600
-103.104924572449,2.844286,-30.904531,10060.414553642273,1.0,-1.7166138e-07,5242093,1.0,1.0,407,-30.904531,119.95,[-0.737 -1.433 -0.323 -1.065 -0.08 ],100,3.4460235,,2.429385,1.0,-3.292068,1.6780475,40700
-102.01653103315576,2.5859778,-30.962841,10083.09895825386,1.0,-5.65052e-07,5254631,1.0,1.0,408,-30.962841,125.38,[-0.737 -1.433 -0.323 -1.065 -0.08 ],100,3.7549953,,2.3708956,1.0,-3.1600761,1.600037,40800
-104.00917639086185,3.6599135,-31.20579,10108.196361780167,1.0913858,6.151199e-07,5267387,1.9090027,1.0017285,409,-31.15986,127.56,[-0.737 -1.433 -0.323 -1.065 -0.08 ],100,3.5670364,0.24914826,2.2151892,0.3830982,-3.6293306,1.8132787,40900
-103.4187388636139,2.4311056,-29.621033,10130.97632598877,1.0,3.9577483e-07,5278198,1.0,1.0,410,-29.621033,108.11,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.6695032,,3.7127922,1.0,-3.4763732,1.5513848,41000
-103.34603880884794,2.7127373,-30.154173,10153.70149564743,1.0,-4.4822693e-07,5289602,1.0,1.0,411,-30.154173,114.04,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.3008354,,3.1865861,1.0,-3.144363,1.6387832,41100
-106.28446931012398,2.519903,-30.402052,10175.66844534874,1.0,-2.5272368e-07,5301283,1.0,1.0,412,-30.402052,116.81,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.5449984,,2.9316275,1.0,-3.4039488,1.5794632,41200
-102.67500037762753,2.4579372,-30.66026,10198.97317314148,1.0,-3.528595e-07,5313042,1.0,1.0,413,-30.66026,117.59,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.6713157,,2.6736486,1.0,-3.4645119,1.5599225,41300
-104.20648452590403,2.1183696,-30.14243,10220.935263633728,1.0,5.65052e-07,5324243,1.0,1.0,414,-30.14243,112.01,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.0322697,,3.1918979,1.0,-3.0874486,1.4481665,41400
-103.95393758609994,2.8612347,-30.619102,10244.368857383728,1.0,3.8146972e-08,5336455,1.0,1.0,415,-30.619102,122.12,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.5928097,,2.7146034,1.0,-3.634194,1.6830395,41500
-104.3490211803848,2.6188483,-163.73192,10268.298681497574,1.0,4.196167e-07,5347849,1.0,1.0,416,-163.73192,113.94,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.3368764,,3.3514855,1.0,-3.4496808,1.610174,41600
-101.98762024491413,3.1554475,-30.439045,10290.32222867012,1.0,-2.3841858e-07,5359426,1.0,1.0,417,-30.439045,115.77,[-0.737 -1.43  -0.327 -1.068 -0.081],100,4.373676,,2.941487,1.0,-3.2823706,1.7674539,41700
-104.02506945241136,2.6172793,-30.167992,10313.070731639862,1.0,4.7683717e-08,5370655,1.0,1.0,418,-30.167992,112.29,[-0.737 -1.43  -0.327 -1.068 -0.081],100,4.2714987,,3.1703043,1.0,-3.5180135,1.6096915,41800
-104.21433350382559,2.96421,-30.168367,10335.497711896896,1.0,-2.2411346e-07,5382071,1.0,1.0,419,-30.168367,114.16,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.6722345,,3.1673064,1.0,-6.3226876,1.7130581,41900
-102.83261544821966,2.9152098,-31.09627,10360.723870754242,1.0,8.773804e-07,5394591,1.0,1.0,420,-31.09627,125.2,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.8575778,,2.2378018,1.0,-2.74829,1.6988401,42000
-105.01983686364872,2.2008464,-30.72794,10383.609684467316,1.0,5.531311e-07,5406452,1.0,1.0,421,-30.72794,118.61,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.5411496,,2.6060305,1.0,-3.0909104,1.4760886,42100
-105.18808553426841,3.1176877,-31.24366,10407.332437992096,1.0,-5.197525e-07,5418862,1.0,1.0,422,-31.24366,124.1,[-0.737 -1.43  -0.327 -1.068 -0.081],100,4.3413396,,2.092621,1.0,-5.912106,1.7568469,42200
-103.35509801566755,1.973514,-30.265375,10430.929991960526,1.0,8.106232e-08,5430323,1.0,1.0,423,-30.265375,114.61,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.7420363,,3.0698946,1.0,-3.1380358,1.3977764,42300
-102.95042976220633,2.6162572,-30.231804,10452.816908359528,1.0,5.6028364e-07,5441509,1.0,1.0,424,-30.231804,111.86,[-0.737 -1.43  -0.327 -1.068 -0.081],100,4.1525927,,3.1041677,1.0,-3.321333,1.6093771,42400
-103.88616680313018,2.3198786,-30.895813,10475.052658557892,1.0,-1.4305114e-08,5453662,1.0,1.0,425,-30.895813,121.53,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.455511,,2.4382203,1.0,-2.8021822,1.51548,42500
-103.76432628520486,2.8473585,-30.699604,10498.671859264374,1.0,-3.027916e-07,5465707,1.0,1.0,426,-30.699604,120.45,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.7972846,,2.6340709,1.0,-3.0564613,1.6789535,42600
-104.23918801741155,2.451972,-30.373653,10521.745906114578,1.0,-1.4781952e-07,5477378,1.0,1.0,427,-30.373653,116.71,[-0.737 -1.43  -0.327 -1.068 -0.081],100,4.0942,,2.9601028,1.0,-3.051734,1.5580282,42700
