InitialReturnMax,J_sample_variance,StdIW,ReturnMeanIW,Iteration,InitialReturnMean,MaxIW,MeanIW,MinIW,InitialReturnMin,EmpiricalD2,Weights,Bound,TimeElapsed,EpisodesSoFar,EpLenMean,TimestepsSoFar,EpRewMean,InitialReturnStd,InitialBound,EpThisIter
2.0924072,23829254.0,12.533479,1243.4872,307,-9.9182125e-06,139.39659,2.9615724,2.9427882e-05,-2.7455063,6150.9224,[ 0.34   0.734  0.399  0.948 -1.894],1243.4872,3420.4361803531647,30700,20.65,679206,-115.1625027549988,1.1929853,458.0219,100
2.858307,1834665.0,3.5536587,626.5173,308,-1.3122559e-05,29.605352,1.4139344,0.0062446883,-2.997139,44.732143,[ 0.339  0.724  0.375  0.945 -1.896],626.5173,3430.5173280239105,30800,20.34,681240,-114.98111478818853,1.1743388,465.48834,100
2.474533,163764.02,1.0273142,493.77817,309,-5.8746336e-06,6.47507,1.1262522,0.10196617,-3.398552,2.4050033,[ 0.329  0.721  0.382  0.972 -1.9  ],493.77817,3442.1704630851746,30900,21.33,683373,-115.68944577832298,1.0533382,442.92935,100
2.336441,987567.5,2.267246,624.1107,310,9.07898e-06,21.420246,1.3138306,0.0022873324,-2.7105637,19.214708,[ 0.332  0.721  0.392  0.983 -1.897],624.1107,3451.825350522995,31000,19.6,685333,-114.22105538373361,0.9853562,482.9173,100
2.257431,2570862.0,3.864589,635.14996,311,-1.3198853e-05,43.258644,1.3977903,0.0014313392,-3.4287796,48.997646,[ 0.336  0.705  0.39   0.961 -1.91 ],635.14996,3462.272588968277,31100,20.18,687351,-114.64215106970221,1.0960634,468.45132,100
3.673935,23420034.0,11.492742,738.8474,312,6.1798096e-06,99.99586,1.7065696,4.550807e-15,-3.6501312,4.081082e+30,[ 0.325  0.689  0.392  0.946 -1.927],738.8474,3473.1466794013977,31200,20.79,689430,-115.02107377263833,1.2926834,453.85886,100
3.5674286,4782925.5,4.904142,792.4791,313,-1.0147095e-05,69.303696,1.7128642,3.7936174e-05,-2.8079834,345948.03,[ 0.351  0.685  0.43   1.03  -1.931],792.4791,3485.100759267807,31300,19.79,691409,-114.12043598309286,0.9226316,477.05615,100
2.9612045,40661564.0,15.892049,1119.824,314,-4.119873e-06,210.89499,2.6546648,1.5258315e-06,-3.014122,224032180.0,[ 0.378  0.676  0.424  1.063 -1.94 ],1119.824,3496.9873049259186,31400,21.05,693514,-115.37923630175635,1.0903093,448.68408,100
2.6390991,229353.78,1.1800742,512.2537,315,4.5776366e-07,6.6108236,1.1214845,0.009044467,-3.2956696,3.1393528,[ 0.361  0.697  0.439  1.045 -1.92 ],512.2537,3509.6740181446075,31500,20.43,695557,-114.9754817136024,1.2263087,463.06546,100
2.556633,100606270.0,27.378183,1366.5223,316,5.4931643e-06,562.24023,3.434818,4.271378e-08,-3.4500122,27066294.0,[ 0.364  0.686  0.434  1.041 -1.927],1366.5223,3520.93083691597,31600,20.83,697640,-115.2736070655718,1.10973,453.8148,100
2.6396866,10783.563,0.24751621,477.30768,317,7.476807e-06,2.1837018,1.0347825,0.4903621,-3.146164,1.0835314,[ 0.379  0.643  0.444  1.028 -1.929],477.30768,3533.9192657470703,31700,20.43,699683,-114.95240487790723,1.1408808,462.974,100
2.1287766,22461732.0,12.666093,864.43536,318,1.3732911e-06,119.06775,2.114444,1.3655961e-06,-3.6822968,35580950.0,[ 0.366  0.648  0.442  1.025 -1.923],864.43536,3543.688863992691,31800,21.51,701834,-115.69475969430408,1.0405498,438.57336,100
2.0793915,1470706600.0,95.01177,4149.047,319,6.4849855e-06,971.1884,10.0638275,3.1034085e-20,-3.5168915,inf,[ 0.406  0.604  0.445  1.01  -1.923],4149.047,3555.07190990448,31900,20.29,703863,-114.7062180571134,1.0562743,465.70447,100
2.96138,1459410000.0,94.64317,4060.1033,320,-1.0375977e-05,1098.8783,9.894946,4.804934e-18,-2.7661362,4.1449005e+23,[ 0.446  0.623  0.403  1.059 -1.909],4060.1033,3568.5558199882507,32000,20.51,705914,-115.49905479033676,1.0021563,463.04007,100
2.3672943,34992548.0,14.095571,1108.6869,321,9.155273e-07,131.22145,2.5224853,5.4997294e-05,-2.8331833,1790.7449,[ 0.43   0.643  0.352  1.028 -1.926],1108.6869,3581.422790288925,32100,19.99,707913,-114.94352827794786,1.0792633,474.87296,100
2.2644272,279529.6,1.247944,497.19495,322,9.689331e-06,14.684624,1.1123785,0.032953862,-3.116356,2.2609339,[ 0.409  0.624  0.352  1.016 -1.943],497.19495,3593.505972623825,32200,21.19,710032,-116.03388380319619,1.0552243,447.6899,100
3.4280853,500585400.0,50.22401,2456.943,323,-1.197815e-05,862.52435,5.4314575,1.8547176e-16,-3.1038284,3.542094e+18,[ 0.415  0.621  0.346  0.997 -1.947],2456.943,3604.722320795059,32300,19.94,712026,-114.62325253453518,1.1640522,474.9733,100
3.0673141,2175577.8,3.4019327,576.71173,324,-6.8664554e-07,35.39575,1.2581563,0.0006508011,-3.017952,93.98137,[ 0.419  0.631  0.306  0.952 -1.96 ],576.71173,3616.884817123413,32400,20.55,714081,-115.43926776577038,1.1387585,461.76242,100
2.708252,2629833.2,4.3764405,578.649,325,-3.4332274e-06,86.32905,1.3676541,0.001012795,-2.8715134,76.011314,[ 0.417  0.632  0.315  0.926 -1.95 ],578.649,3628.344972848892,32500,21.16,716197,-115.92473520685198,1.0762572,448.0256,100
3.181404,1263900.6,2.5769637,631.0717,326,1.0223389e-05,72.56813,1.31493,0.0019959926,-3.063446,53.981712,[ 0.425  0.643  0.31   0.909 -1.943],631.0717,3639.271905899048,32600,19.97,718194,-114.78829224435034,1.1520404,474.82053,100
2.6513443,53500.12,0.547997,490.13394,327,-2.3651123e-06,4.6659822,1.0307043,0.19010678,-2.7803574,1.307771,[ 0.395  0.664  0.304  0.889 -1.946],490.13394,3650.0848026275635,32700,19.83,720177,-114.58467657512011,1.1450361,477.8669,100
2.4282837,1514604.5,3.058374,585.9194,328,,31.432604,1.3147466,3.1693442e-05,-3.1924744,352.67358,[ 0.389  0.662  0.306  0.882 -1.947],585.9194,3659.620039463043,32800,20.54,722231,-115.15930878870398,1.1122555,460.91345,100
2.1247635,635092.56,1.9211249,545.52344,329,-9.155273e-07,52.733604,1.2104267,0.0005602805,-2.8501053,157.89423,[ 0.406  0.654  0.293  0.889 -1.951],545.52344,3671.011819124222,32900,21.05,724336,-115.8294580167417,1.0067215,450.3957,100
3.242752,29252660.0,14.63195,768.561,330,-2.1362305e-06,149.91592,1.8356252,3.220547e-07,-2.6695862,9427744.0,[ 0.403  0.648  0.307  0.9   -1.954],768.561,3680.968245744705,33000,19.86,726322,-114.70884258603417,1.0393865,477.5483,100
2.274498,723350.3,2.0566995,512.7347,331,3.3569336e-06,20.74322,1.1046093,0.01032391,-2.2321625,4.9528694,[ 0.422  0.672  0.317  0.891 -1.957],512.7347,3693.5281608104706,33100,20.08,728330,-114.67671901384308,0.9812105,471.28195,100
3.3524933,156902380.0,28.74056,1590.4868,332,-2.3651123e-06,545.116,3.5157862,9.371638e-06,-3.4232254,103462.6,[ 0.412  0.677  0.326  0.885 -1.97 ],1590.4868,3703.7947413921356,33200,19.61,730291,-114.17049993012543,1.2169318,482.40295,100
2.8681717,54723296.0,15.856,1096.6127,333,5.264282e-06,201.12584,2.315849,1.5193071e-16,-3.0337753,1.6599717e+21,[ 0.389  0.708  0.335  0.891 -1.974],1096.6127,3716.504111766815,33300,19.36,732227,-113.79516124735653,1.0630944,488.03183,100
2.9336166,1274032.4,2.603174,592.5624,334,-9.689331e-06,36.943924,1.2246214,0.0016375241,-2.118805,30.103271,[ 0.388  0.723  0.293  0.923 -1.974],592.5624,3728.5623219013214,33400,19.21,734148,-113.9446058385572,1.0660173,493.12335,100
3.157341,12786765000.0,266.13742,11380.898,335,-5.1879883e-06,2711.0269,26.588425,2.6813428e-13,-2.986641,1.6110539e+22,[ 0.385  0.74   0.299  0.931 -1.98 ],11380.898,3739.258057832718,33500,20.14,736162,-114.60591641300235,0.9781576,469.35287,100
2.292244,419828740.0,48.912327,2268.9294,336,-1.121521e-05,497.82184,5.1850157,1.6776721e-21,-2.8557358,1.4589632e+36,[ 0.381  0.743  0.336  0.903 -1.991],2268.9294,3754.0559961795807,33600,20.1,738172,-114.48012898815612,1.0615786,469.91983,100
2.4852142,4220414.5,5.644076,624.0741,337,-1.2969971e-06,54.42836,1.5437025,6.3432566e-09,-2.8884048,1738652.4,[ 0.373  0.705  0.357  0.971 -1.986],624.0741,3768.0746603012085,33700,22.31,740403,-116.86088215246369,1.2093776,424.26157,100
3.430664,396054.1,1.553525,506.53296,338,9.765625e-06,10.755895,1.0954994,0.0155166285,-2.5596619,4.649745,[ 0.358  0.697  0.367  0.946 -1.994],506.53296,3779.4342753887177,33800,20.21,742424,-114.82390576916505,1.1496994,468.36697,100
2.1258087,475871.12,1.6328548,539.186,339,-6.1035157e-06,15.50493,1.1704078,0.0062105088,-2.82415,13.84481,[ 0.355  0.694  0.359  0.952 -2.002],539.186,3789.5310039520264,33900,20.27,744451,-114.80881301268559,1.0995349,466.66,100
3.5384521,85445.66,0.75848615,460.84583,340,9.155273e-07,6.420602,1.0457923,0.111323446,-3.4345932,1.6192045,[ 0.356  0.689  0.353  0.925 -2.011],460.84583,3800.239590406418,34000,21.28,746579,-115.85360430089835,1.1494844,444.77197,100
2.0963974,2529649.8,3.6004758,650.82513,341,3.5095215e-06,55.898827,1.3722728,0.003936844,-3.0703583,24.644905,[ 0.365  0.683  0.36   0.925 -2.013],650.82513,3809.4784655570984,34100,19.68,748547,-114.22747942421748,1.1004988,480.6096,100
3.348053,22461390.0,11.152951,849.61035,342,3.7384034e-06,325.47385,1.9157047,2.7446915e-05,-2.8529587,28706.162,[ 0.362  0.685  0.366  0.953 -2.011],849.61035,3820.834455013275,34200,20.9,750637,-115.58707625112646,1.1849155,453.30734,100
2.1131363,18856294.0,11.635716,764.6882,343,3.0517579e-06,152.12637,1.8639647,8.549799e-05,-3.3586273,1364.8386,[ 0.399  0.65   0.373  0.959 -2.013],764.6882,3833.613820552826,34300,21.35,752772,-115.68916908326175,1.0784161,442.43002,100
2.6718063,198269730.0,37.064156,1703.5522,344,-1.1444092e-06,436.31934,4.269772,3.317952e-07,-3.5098495,43846456.0,[ 0.406  0.666  0.374  0.944 -2.018],1703.5522,3845.195410013199,34400,21.38,754910,-115.78090146009201,1.1668183,442.03998,100
2.3112411,296532280000.0,1437.4757,54616.164,345,9.07898e-06,14771.463,141.65997,1.856321e-12,-2.6419296,40589047000000.0,[ 0.421  0.674  0.385  0.915 -2.02 ],54616.164,3857.994205236435,34500,20.46,756956,-114.93702391328843,1.0924921,462.09842,100
2.7841415,2504875.8,4.1376634,642.94476,346,9.9182125e-06,30.591465,1.4873358,0.0006248489,-3.098793,129.62776,[ 0.411  0.646  0.375  0.941 -2.017],642.94476,3873.4918920993805,34600,20.72,759028,-115.23248548323132,1.2208768,456.51785,100
3.1416016,304342.06,1.3701524,510.4392,347,2.7465821e-06,9.552155,1.157466,0.03635214,-2.5824585,4.808595,[ 0.394  0.641  0.367  0.951 -2.025],510.4392,3884.976549386978,34700,21.18,761146,-115.64597494239275,0.889363,446.43298,100
3.1709747,566818.2,1.7959644,476.89023,348,3.967285e-06,33.61917,1.0536269,0.012895445,-3.499382,6.274215,[ 0.398  0.631  0.37   0.933 -2.029],476.89023,3895.9960243701935,34800,21.02,763248,-115.43131824985794,1.1719685,449.59332,100
2.090355,38712770.0,15.239951,934.65594,349,1.0147095e-05,175.4474,2.1537206,3.9404455e-08,-2.5645065,54328.695,[ 0.395  0.63   0.361  0.942 -2.027],934.65594,3906.2727563381195,34900,20.7,765318,-115.40207564316317,1.0928358,457.67432,100
2.1401215,5127633.5,5.8553915,544.8076,350,-9.155274e-06,61.9269,1.31704,1.9906109e-05,-3.2250519,12009.594,[ 0.402  0.616  0.36   0.975 -2.033],544.8076,3919.5306804180145,35000,22.68,767586,-117.5521982903359,1.0847434,418.5271,100
2.3765411,1087358700.0,84.72205,4543.2627,351,1.2207031e-05,1217.4684,11.426783,4.708154e-14,-3.224144,5.2011663e+19,[ 0.418  0.602  0.38   0.983 -2.033],4543.2627,3930.7843754291534,35100,21.53,769739,-116.43433737503777,1.1835879,440.89468,100
2.1746597,16287832.0,10.339014,1010.83594,352,-3.8146973e-07,128.43274,2.4144485,9.699677e-06,-2.8170853,46420.555,[ 0.491  0.571  0.355  0.984 -2.036],1010.83594,3944.43568277359,35200,20.89,771828,-115.75223250076475,0.9850374,454.14694,100
2.4608688,71225.125,0.7026105,465.4921,353,-1.6784668e-06,5.9219613,1.0828432,0.14250869,-2.977829,1.4504238,[ 0.495  0.593  0.36   1.004 -2.04 ],465.4921,3956.5998685359955,35300,21.91,774019,-116.78020971419146,1.1019163,433.15067,100
3.3557663,580627650.0,59.942276,2563.3296,354,5.8746336e-06,2375.188,6.212551,5.3846275e-11,-2.9348907,3450152000000.0,[ 0.483  0.601  0.363  1.013 -2.048],2563.3296,3967.12375998497,35400,22.24,776243,-116.91501340455702,1.1928512,426.05472,100
2.2677917,26222334000.0,378.62103,16200.038,355,-5.645752e-06,4929.1416,37.727684,,-2.5429077,inf,[ 0.476  0.625  0.374  0.976 -2.044],16200.038,3979.308803796768,35500,20.34,778277,-115.01497940023508,0.9573063,465.61774,100
3.3313828,2597188.8,4.054361,626.3329,356,-6.5612794e-06,45.699768,1.4703972,0.0020774119,-2.7383652,34.17543,[ 0.484  0.632  0.282  1.006 -2.048],626.3329,3994.1618099212646,35600,21.53,780430,-116.58489260055117,1.0144117,441.4135,100
3.0158768,12251490000.0,266.32013,11129.388,357,3.8146973e-06,2722.7446,26.33685,4.332688e-12,-2.6155853,11358133000000.0,[ 0.477  0.639  0.282  0.981 -2.041],11129.388,4005.491818189621,35700,19.51,782381,-114.4264926050319,0.97425705,486.35568,100
3.0340118,821100000.0,62.32156,2973.3567,358,-2.5177003e-06,1039.3434,6.2677712,2.4848427e-23,-2.1486893,inf,[ 0.498  0.678  0.276  0.986 -2.037],2973.3567,4019.6108655929565,35800,19.08,784289,-114.03148181449589,1.0001757,497.41116,100
2.58712,1821127.8,3.1279967,654.9251,359,1.9073486e-06,37.15218,1.3875203,0.002208363,-2.3757248,36.126793,[ 0.488  0.648  0.23   0.996 -2.045],654.9251,4032.753388404846,35900,19.62,786251,-114.52911468078537,0.87889475,483.59207,100
2.9257584,29009224.0,12.528567,796.7716,360,-6.8664554e-07,128.01202,1.6799574,3.3271155e-09,-1.7736816,494970430.0,[ 0.478  0.648  0.215  1.001 -2.046],796.7716,4043.8965973854065,36000,19.27,788178,-114.288100232295,0.8912942,492.7788,100
2.3180695,5543097300.0,160.6453,7498.19,361,-6.1035155e-07,2321.5513,16.1245,7.475426e-27,-2.2584457,2.6895184e+32,[ 0.476  0.669  0.202  0.975 -2.045],7498.19,4055.430077314377,36100,19.36,790114,-114.44032918059112,0.8766033,490.7676,100
2.5225296,45739516000.0,517.1784,21639.695,362,-5.722046e-06,5282.2847,51.69419,1.64621e-27,-2.3906174,inf,[ 0.442  0.647  0.146  0.962 -2.05 ],21639.695,4069.5226299762726,36200,19.99,792113,-115.21041109010768,0.89112014,475.94577,100
2.9867172,7100267.5,6.2731743,708.03156,363,-3.1280517e-06,300.25204,1.5202434,0.00038808925,-2.6445389,864.1457,[ 0.457  0.643  0.198  0.911 -2.048],708.03156,4083.9605996608734,36300,20.21,794134,-115.17432145313886,0.96009386,469.76495,100
3.0992126,10590165.0,7.371389,850.6334,364,-6.1798096e-06,226.90598,1.8073566,2.055132e-05,-2.008789,3727.3584,[ 0.458  0.622  0.196  0.912 -2.043],850.6334,4095.2765324115753,36400,19.48,796082,-114.53196635429757,0.9571458,487.6691,100
3.4673157,4692228.5,5.211177,658.25476,365,4.4250487e-06,83.89343,1.3736495,0.0010170897,-2.4827194,27.964903,[ 0.466  0.624  0.205  0.882 -2.045],658.25476,4106.648418903351,36500,18.83,797965,-113.8411589159921,0.9825793,504.23325,100
2.823761,1291350.2,3.1997995,585.6772,366,-9.994506e-06,32.053192,1.3727759,0.0061971527,-2.1247253,20.853905,[ 0.458  0.626  0.19   0.873 -2.042],585.6772,4118.659495592117,36600,21.47,800112,-116.40666995213503,0.80365425,442.19824,100
3.0190659,1015940500.0,84.50032,3365.0715,367,-8.31604e-06,3638.5164,8.431201,8.0018864e-08,-2.5132446,367976580.0,[ 0.459  0.617  0.2    0.86  -2.046],3365.0715,4129.3887591362,36700,19.83,802095,-114.94852461339683,0.9946011,479.37653,100
3.7506256,87453.92,0.6810712,494.63846,368,-1.4495849e-06,5.336897,1.0409354,0.04533598,-2.4695663,1.6011015,[ 0.461  0.589  0.205  0.882 -2.04 ],494.63846,4143.463844060898,36800,19.98,804093,-115.19904140999947,1.0467745,476.2073,100
2.1578064,21053.842,0.33215308,492.26495,369,5.0354006e-06,2.8778515,1.0612401,0.38606167,-2.0619812,1.1418159,[ 0.459  0.585  0.2    0.878 -2.048],492.26495,4153.277758359909,36900,20.47,806140,-115.76364709860256,0.832162,465.12875,100
2.8404083,361417.25,1.4068751,531.0287,370,-1.1749267e-05,11.462484,1.0781664,0.013284334,-2.2740707,3.4694738,[ 0.473  0.581  0.2    0.883 -2.053],531.0287,4163.27315735817,37000,19.18,808058,-114.25009643535539,0.86490726,495.30862,100
2.5205917,105161.25,0.76075083,492.86496,371,7.476807e-06,5.067376,1.0486192,0.06288553,-2.6978073,1.8570354,[ 0.459  0.58   0.203  0.894 -2.074],492.86496,4174.43608880043,37100,20.19,810077,-115.26107493895817,0.97599244,470.66983,100
3.0880356,6986524.5,6.911496,716.29016,372,7.6293944e-08,67.693726,1.7275053,0.00022813035,-2.0512848,2487.4768,[ 0.46   0.578  0.201  0.907 -2.083],716.29016,4184.647844552994,37200,21.66,812243,-116.78661883818872,0.916451,439.06857,100
2.5859528,136174.55,0.91779226,494.58063,373,-1.0147095e-05,5.6422176,1.0670236,0.040429175,-2.0262985,2.0267975,[ 0.482  0.589  0.199  0.927 -2.076],494.58063,4196.2191524505615,37300,20.4,814283,-115.63273373233291,0.9256876,466.47214,100
3.0819778,9108848.0,7.282624,783.13617,374,-1.4495849e-06,76.80945,1.7799678,9.713405e-06,-2.3523636,74522.14,[ 0.489  0.593  0.198  0.928 -2.075],783.13617,4205.785314321518,37400,20.75,816358,-115.8239220766463,0.9961261,458.0422,100
3.1078491,1125536.5,2.711205,514.13727,375,2.9754638e-06,25.999075,1.154478,0.004714109,-2.2125092,15.826117,[ 0.482  0.59   0.178  0.936 -2.072],514.13727,4217.073817014694,37500,21.04,818462,-116.34440596131476,0.99397075,452.63773,100
2.916031,244581.84,1.0522765,560.2956,376,4.5776366e-07,16.045254,1.1183385,0.036537975,-2.3735275,3.3111954,[ 0.479  0.593  0.187  0.921 -2.07 ],560.2956,4226.7849225997925,37600,19.15,820377,-114.35741696967897,0.9687292,496.6869,100
2.2477646,369713.78,1.4510013,525.3885,377,7.400513e-06,32.949978,1.10865,0.008613011,-2.0226898,4.508469,[ 0.479  0.592  0.195  0.917 -2.072],525.3885,4236.461838006973,37700,19.69,822346,-114.84010739033945,0.8877172,482.8951,100
3.0615387,280369.16,1.2802584,505.2576,378,-3.890991e-06,10.376839,1.1312462,0.033300444,-2.209816,3.9522865,[ 0.481  0.6    0.201  0.916 -2.073],505.2576,4246.706899166107,37800,21.16,824462,-116.41587780382228,1.0027277,449.8992,100
2.4018173,81250000.0,28.341732,1437.811,379,3.8146973e-06,4643.616,2.5559018,6.7362095e-15,-2.385582,2.0315968e+22,[ 0.479  0.606  0.204  0.935 -2.079],1437.811,4257.535239458084,37900,20.34,826496,-115.51676255765287,0.88054967,467.63693,100
2.6635666,4795181.0,6.0986576,658.4447,380,1.7547608e-06,55.65597,1.5476128,0.00025123122,-2.518486,225.65457,[ 0.47   0.627  0.233  0.904 -2.078],658.4447,4270.6424725055695,38000,20.9,828586,-115.72751537093394,0.9260322,453.7971,100
2.5666351,146285.84,0.8513537,510.59042,381,-3.5095215e-06,4.8836083,1.0614481,0.017716246,-2.5174942,2.224917,[ 0.471  0.647  0.231  0.899 -2.079],510.59042,4283.064848899841,38100,19.8,830566,-114.7959941889841,1.0731581,479.5864,100
2.7754898,858524.94,2.0893898,567.4256,382,-3.890991e-06,49.343266,1.1939895,0.003158901,-2.3633347,13.103088,[ 0.49   0.636  0.228  0.906 -2.075],567.4256,4293.2617292404175,38200,20.03,832569,-115.09599144283902,1.1253538,474.39175,100
3.4106064,10466819.0,7.6753764,858.5661,383,1.197815e-05,68.41761,1.8977822,0.00035165637,-2.3190613,610.3378,[ 0.496  0.627  0.224  0.922 -2.076],858.5661,4304.307150602341,38300,20.45,834614,-115.3865684726803,1.0056084,464.17465,100
4.0019913,26775154.0,14.189676,1157.9253,384,-8.7738035e-06,149.94652,3.020728,4.398759e-09,-2.2940445,5505607.5,[ 0.494  0.616  0.208  0.91  -2.078],1157.9253,4315.849001169205,38400,22.3,836844,-117.29029009822374,1.0107194,426.0286,100
2.571289,7085158.0,5.7602954,742.125,385,-6.4849855e-06,108.092636,1.5643219,0.00013425859,-2.216652,2584.7227,[ 0.499  0.601  0.199  0.942 -2.07 ],742.125,4328.020303726196,38500,19.45,838789,-114.71368106106536,0.87774783,489.2888,100
2.4421234,208040910.0,36.477,2524.0723,386,-1.5258789e-06,1305.7151,6.1389475,3.1055652e-06,-2.62854,931599.4,[ 0.506  0.59   0.204  0.974 -2.067],2524.0723,4340.171951293945,38600,20.76,840865,-116.0263162501139,0.9374216,458.5702,100
2.7494812,127426.414,0.89635134,468.09653,387,5.645752e-06,4.812364,1.049642,0.059251852,-2.041977,2.1497846,[ 0.523  0.569  0.199  1.004 -2.058],468.09653,4353.896284103394,38700,21.28,842993,-116.71425064768003,0.9384822,448.05685,100
3.5444717,248799.44,1.185757,504.10623,388,6.4849855e-06,7.572643,1.0980263,0.0047304817,-2.4973907,3.605289,[ 0.53   0.573  0.196  1.01  -2.059],504.10623,4363.329034090042,38800,20.7,845063,-115.77147817312009,0.9736797,459.127,100
2.836731,600033.56,2.0263422,509.1036,389,8.926391e-06,16.650196,1.1363945,0.0038146412,-2.6799698,8.797412,[ 0.53   0.578  0.205  1.02  -2.06 ],509.1036,4373.262986660004,38900,20.81,847144,-115.91268477969317,0.98736864,456.84628,100
2.8530273,265442990.0,38.76502,1853.0171,390,-1.27410885e-05,447.35803,4.2551093,1.30198774e-17,-2.2809448,8.847761e+25,[ 0.536  0.589  0.205  1.03  -2.062],1853.0171,4383.873992681503,39000,21.07,849251,-116.2276058879264,0.8990467,451.4266,100
2.7024078,13116129.0,8.863045,718.0475,391,-8.621216e-06,263.2434,1.5648575,4.7958937e-12,-2.393303,118307570000000.0,[ 0.568  0.583  0.231  0.963 -2.045],718.0475,4397.3995859622955,39100,20.54,851305,-115.54528129172355,0.9642409,462.4304,100
2.6830215,5682898400.0,164.2565,7731.223,392,2.9754638e-06,2721.6504,16.750002,,-2.118515,inf,[ 0.573  0.614  0.213  0.967 -2.048],7731.223,4409.611623048782,39200,20.28,853333,-115.3069562574336,0.85479915,468.3824,100
2.6564941,63678.22,0.61697406,483.52127,393,-8.392334e-07,3.9426544,1.084648,0.09304732,-2.2792206,1.6501492,[ 0.586  0.667  0.263  1.036 -2.045],483.52127,4424.136878490448,39300,21.18,855451,-116.16714297005039,1.0260434,448.44394,100
3.4750519,508610.94,1.6389377,530.3471,394,-8.392334e-07,21.201433,1.1255815,0.010404812,-2.7291794,3.5899374,[ 0.593  0.664  0.26   1.023 -2.047],530.3471,4433.851736783981,39400,20.02,857453,-115.11678886755057,1.071624,474.74033,100
2.2298431,1767305.5,3.5398684,631.4895,395,2.5177003e-06,41.814713,1.4491359,0.0033803906,-2.6814651,30.20689,[ 0.594  0.664  0.256  1.004 -2.052],631.4895,4444.086257457733,39500,20.52,859505,-115.45455262584308,0.9405353,462.58582,100
3.2236023,1125897.5,2.4424837,546.6176,396,1.0223389e-05,27.290785,1.1826524,0.0005312459,-2.4967194,23.71727,[ 0.59   0.65   0.256  1.009 -2.057],546.6176,4453.7420864105225,39600,20.45,861550,-115.55407196028312,1.03681,464.83078,100
2.5481186,8200829.0,7.151783,696.626,397,-1.2207031e-06,71.58336,1.532449,0.0010399796,-2.4279633,118.66811,[ 0.574  0.656  0.242  1.019 -2.058],696.626,4463.7664930820465,39700,19.48,863498,-114.40100992277844,0.923684,487.09015,100
2.6109314,5531145700.0,183.03156,7746.6055,398,5.722046e-06,1885.4811,18.6207,1.46071e-09,-2.1861496,83326770000000.0,[ 0.564  0.655  0.225  1.015 -2.057],7746.6055,4473.896454811096,39800,19.21,865419,-114.28630216486758,0.8423546,494.57217,100
2.8559341,6431651.0,6.532463,832.84644,399,-3.2043456e-06,117.79144,1.8758736,0.00030036023,-2.206398,354.2123,[ 0.55   0.659  0.219  1.085 -2.057],832.84644,4485.325049638748,39900,19.87,867406,-115.06024044763952,0.7877355,478.6948,100
3.4720001,305040200.0,43.19814,2014.3218,400,9.307862e-06,445.27283,4.7326565,5.034514e-09,-2.7104797,92697534000.0,[ 0.566  0.664  0.232  1.077 -2.043],2014.3218,4496.650814771652,40000,19.07,869313,-114.2457851137107,1.0343996,498.64392,100
2.1715012,1052264.1,2.5807493,586.0553,401,1.0070801e-05,25.019077,1.3071418,0.0011020033,-2.084671,13.685829,[ 0.593  0.671  0.214  1.102 -2.058],586.0553,4509.201894760132,40100,20.55,871368,-115.88638881884512,1.0178226,463.5141,100
2.2674255,5026266600.0,160.27295,7156.123,402,6.027222e-06,2917.5747,16.041777,6.1016824e-35,-2.5052338,inf,[ 0.58   0.67   0.21   1.123 -2.062],7156.123,4520.442279338837,40200,19.55,873323,-114.5359969827134,0.8835134,485.63803,100
3.4177628,1830326.8,3.2175372,619.72876,403,-3.2806397e-06,28.28726,1.3720678,0.00014636002,-2.5701218,120.27164,[ 0.558  0.664  0.272  1.141 -2.094],619.72876,4533.741005897522,40300,20.66,875389,-115.67223062375746,1.1243753,459.7887,100
2.895546,94678050.0,22.759228,1044.1742,404,7.6293944e-08,231.98804,2.3585148,1.1543278e-08,-2.439125,29928790000.0,[ 0.554  0.661  0.276  1.113 -2.097],1044.1742,4544.1949944496155,40400,19.97,877386,-115.03950272859936,0.94834816,475.8173,100
2.7819443,638964.9,1.8793389,581.05896,405,1.8310546e-06,22.83023,1.2627406,0.00783482,-2.5272293,8.131128,[ 0.552  0.669  0.308  1.122 -2.104],581.05896,4557.372262001038,40500,20.58,879444,-115.68537783514408,0.9966088,461.9223,100
2.737442,1316877.1,2.527529,588.2634,406,6.8664554e-07,24.749382,1.2060914,0.00036799203,-2.9279861,34.625397,[ 0.544  0.673  0.307  1.099 -2.105],588.2634,4566.849053144455,40600,19.13,881357,-114.04171559527406,0.8709779,495.917,100
2.4105682,529577.75,1.7365448,576.78986,407,4.653931e-06,10.320775,1.2569852,0.00023681161,-3.1221848,10.858358,[ 0.534  0.678  0.3    1.124 -2.103],576.78986,4577.283789873123,40700,20.49,883406,-115.3374900712875,1.0264149,462.91284,100
3.2467957,548539.94,1.9534171,529.0062,408,-1.5258789e-07,17.138275,1.2803508,0.0077251163,-2.5099792,13.615047,[ 0.519  0.678  0.29   1.113 -2.108],529.0062,4589.470013380051,40800,22.74,885680,-117.78489110135689,0.9825655,418.02512,100
3.103569,851192400.0,70.15306,3253.4124,409,-5.4931643e-06,715.72095,7.6416583,1.6547011e-22,-2.3417358,1.1427697e+32,[ 0.524  0.674  0.287  1.088 -2.108],3253.4124,4600.497331857681,40900,20.0,887680,-114.89488871001913,0.94604677,474.3767,100
