InitialReturnMin,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinIW,ReturnStepMax,EpRewMean,InitialReturnMean,TimeElapsed,MaxD2w0t,EpisodesSoFar,InitialReturnStd,Weights,EmpiricalD2,MeanD2w0t,TimestepsSoFar,StdD2w0t,Bound,EpThisIter,J_sample_variance,ReturnMeanIW,Iteration,MeanIW,MaxIW,MinD2w0t,InitialBound,StdIW
-39.633423,99.35971,16.8,-6.884014,0.020613998,100.0,-107.39155031631044,-25.015253,2493.8789575099945,9.708809,34200,6.2336307,[-1.139  0.914 -0.448 -0.325 -0.898],3.561922,0.051214706,571334,0.3135594,-55.284786,100,243.64836,-18.957184,342,0.7382538,5.6720924,,-58.335686,0.79134667
-43.327896,99.36177,16.42,-5.088558,0.3639659,100.0,-107.11362191466937,-25.917137,2501.643376350403,2.1800857,34300,6.4517584,[-1.178  0.894 -0.451 -0.328 -0.91 ],1.1223419,0.035464976,572976,0.1940618,-58.445587,100,79.593956,-24.443075,343,0.93179655,1.9927249,,-59.24597,0.24975824
-39.52806,99.37161,16.86,-5.5655155,0.07472404,100.0,-107.72241645914454,-25.004816,2507.2483994960785,7.8655005,34400,5.597101,[-1.185  0.887 -0.46  -0.334 -0.91 ],2.4522734,0.045102432,574662,0.26264247,-56.932587,100,189.56526,-21.486403,344,0.8444162,3.9445813,,-58.335762,0.62118024
-36.404785,99.358185,16.84,-8.638653,0.22995347,100.0,-107.8282882736369,-25.07886,2514.594818353653,1.7956239,34500,5.9532924,[-1.158  0.898 -0.47  -0.326 -0.912],1.2346154,0.03597652,576346,0.193484,-57.473167,100,90.14716,-23.708944,345,0.9325436,2.1651866,,-58.355785,0.34990215
-39.593166,99.3589,16.45,-11.968171,0.10867679,100.0,-107.28530040196267,-25.49804,2522.193511724472,2.611758,34600,6.2132616,[-1.144  0.91  -0.466 -0.315 -0.927],1.7045327,0.03893729,577991,0.21608624,-57.54088,100,229.00816,-22.961294,346,0.87639976,3.7375727,,-58.745365,0.6212229
-39.847027,99.36505,16.59,-4.6541023,0.12255896,100.0,-107.20257985320274,-25.47765,2528.320581436157,2.0264037,34700,6.233704,[-1.138  0.921 -0.476 -0.305 -0.927],1.301318,0.03745497,579650,0.20401041,-57.16771,100,122.57852,-22.89048,347,0.88291836,3.0558352,,-58.807343,0.43751085
-38.512478,99.36525,16.4,-6.7533355,0.61124456,100.0,-107.54788680788234,-25.770332,2535.0670251846313,1.0598209,34800,5.8288064,[-1.141  0.911 -0.479 -0.298 -0.947],1.0138477,0.033007916,581290,0.17924304,-58.92344,100,37.779053,-25.550222,348,0.9997783,1.5198561,,-59.084007,0.1420561
-36.811718,99.366425,16.16,-7.0771127,0.50903493,100.0,-107.12480036003215,-26.165611,2541.6831176280975,1.330883,34900,6.2655115,[-1.141  0.91  -0.477 -0.301 -0.943],1.0580738,0.033393,582906,0.18291622,-59.031128,100,58.071026,-25.412432,349,0.96941924,1.7104475,,-59.479286,0.1951245
-41.971737,99.36869,16.05,-6.8026323,0.078896195,100.0,-107.05914437652916,-26.531578,2548.479337453842,5.6259327,35000,6.462513,[-1.144  0.914 -0.472 -0.308 -0.933],1.6996372,0.03747751,584511,0.2130088,-58.71264,100,255.18193,-24.241053,350,0.88925654,4.1271696,,-59.85806,0.6254928
-42.502125,99.37237,16.55,-9.499934,0.16711093,100.0,-107.56633094004933,-25.492151,2556.6018064022064,4.522347,35100,6.1631703,[-1.121  0.927 -0.471 -0.3   -0.949],1.4097911,0.037358996,586166,0.20675375,-57.684334,100,87.635216,-23.331936,351,0.9351522,2.824708,,-58.78849,0.4404632
-39.559563,99.36541,16.41,-6.870146,0.081986226,100.0,-107.67430814344829,-26.103264,2564.326268672943,2.4969926,35200,6.3824544,[-1.145  0.952 -0.473 -0.283 -0.953],1.4170364,0.039532065,587807,0.21985616,-57.48547,100,101.041725,-22.670406,352,0.8482725,3.6510677,,-59.434204,0.41657782
-37.94726,99.38386,16.27,-7.5859165,0.32998568,100.0,-107.67593689659796,-26.087296,2569.5145876407623,1.6009278,35300,5.8850656,[-1.145  0.945 -0.475 -0.27  -0.953],1.0947702,0.034117248,589434,0.18635407,-58.63378,100,78.026,-24.908932,353,0.93618006,1.9955254,,-59.40097,0.2810963
-38.01291,99.38957,16.1,-9.749369,0.19671485,100.0,-107.79998557316581,-26.143501,2575.3005425930023,2.225066,35400,5.1053195,[-1.131  0.943 -0.475 -0.261 -0.966],1.3205463,0.035507098,591044,0.19694203,-58.24351,100,99.593704,-24.169186,354,0.9268407,2.6485047,,-59.420433,0.4235227
-39.55225,99.38698,16.72,-7.1629267,0.17614353,100.0,-107.86947655770874,-25.378101,2582.4371898174286,4.338955,35500,6.173809,[-1.154  0.936 -0.483 -0.257 -0.958],1.256672,0.03629595,592716,0.19869816,-57.84231,100,102.27225,-23.908543,355,0.9275557,3.3679073,,-58.70099,0.37820908
-38.98947,99.37594,16.72,-11.317546,0.22270875,100.0,-107.83646548604929,-25.198277,2587.8168392181396,1.6640086,35600,5.5410395,[-1.16   0.925 -0.485 -0.27  -0.958],1.2003126,0.036854517,594388,0.19937244,-57.466362,100,76.5789,-23.32783,356,0.9176939,1.9665551,,-58.461964,0.33269474
-37.37182,99.355934,16.7,-12.810614,0.024669338,100.0,-107.46995722227446,-25.078938,2594.0539603233337,8.995319,35700,5.8801475,[-1.161  0.922 -0.481 -0.287 -0.955],2.9032516,0.04792001,596058,0.29545304,-55.58851,100,192.85707,-19.474146,357,0.71758544,4.1088448,,-58.366592,0.58052325
-38.660423,99.38588,16.11,-9.986523,0.19968048,100.0,-107.29206589588354,-26.079605,2601.124393224716,1.4112375,35800,5.6163206,[-1.147  0.882 -0.486 -0.308 -0.984],1.0994564,0.034052007,597669,0.18710196,-58.052086,100,63.63566,-24.284174,358,0.93283886,2.7685466,,-59.343292,0.30424577
-38.75831,99.351,16.3,-7.832525,0.19272044,100.0,-107.73665635776626,-25.860945,2608.2629070281982,1.8092794,35900,5.510552,[-1.128  0.873 -0.49  -0.304 -1.006],1.284602,0.036418773,599299,0.20006178,-57.85195,100,125.39666,-23.482517,359,0.89644533,2.9392343,,-59.148598,0.43122718
-40.09838,99.356476,16.53,-13.197911,0.035734512,100.0,-107.7734406393838,-25.2575,2616.5348052978516,9.229085,36000,5.146397,[-1.123  0.875 -0.499 -0.292 -1.003],2.9157891,0.044915903,600952,0.2710255,-55.792328,100,205.02995,-20.325274,360,0.77001506,6.206629,,-58.553837,0.7653924
-39.435707,99.35245,16.12,-12.470242,0.22528782,100.0,-107.59692739058681,-26.144482,2623.9617507457733,1.7414662,36100,5.511949,[-1.156  0.856 -0.503 -0.301 -1.013],1.4135686,0.036848333,602564,0.20392391,-58.353462,100,140.31444,-24.075663,361,0.896056,2.6519113,,-59.408165,0.4846558
-38.753815,99.3703,16.59,-9.684518,0.051720344,100.0,-107.47023673656744,-25.313705,2631.0310900211334,4.517043,36200,5.7437243,[-1.142  0.86  -0.506 -0.308 -1.025],2.9453225,0.04716726,604223,0.27703887,-56.675728,100,247.65794,-20.905703,362,0.7493347,7.995462,,-58.577393,0.6187686
-38.738552,99.352196,16.3,-9.211339,0.3111362,100.0,-107.39254874710808,-25.821373,2636.730936527252,1.4269027,36300,5.912753,[-1.133  0.886 -0.505 -0.3   -1.027],1.1707531,0.03401121,605853,0.18561351,-58.647537,100,105.3855,-25.04892,363,0.97935236,2.5951152,,-59.109024,0.37942803
-36.27036,99.33903,16.65,-13.569682,0.077697136,100.0,-107.64822679919801,-25.045933,2643.705943107605,3.7766433,36400,5.4334407,[-1.131  0.896 -0.505 -0.294 -1.025],1.5997139,0.040064573,607518,0.22268899,-56.025497,100,126.732124,-21.473576,364,0.8596488,2.942675,,-58.273052,0.55331415
-39.579765,99.34932,16.27,-14.447531,0.030321753,100.0,-107.64300457616207,-25.952522,2651.0047442913055,10.846109,36500,5.340551,[-1.143  0.882 -0.512 -0.288 -1.022],3.1120462,0.045618646,609145,0.2918197,-57.389355,100,206.24257,-21.597267,365,0.8138425,4.2323084,,-59.21621,0.6477524
-40.027065,99.35742,16.55,-8.745556,0.07609609,100.0,-108.04818004204401,-25.601269,2657.7073516845703,9.74576,36600,5.4520965,[-1.156  0.859 -0.508 -0.306 -1.041],2.256563,0.04291905,610800,0.25214392,-57.839104,100,193.58069,-22.743574,366,0.9643833,8.591686,,-58.93165,1.1084291
-36.785404,99.38284,16.02,-7.3478026,0.28195283,100.0,-107.42064319566272,-26.462736,2665.8334290981293,1.9491713,36700,5.423393,[-1.145  0.877 -0.511 -0.297 -1.046],1.1186026,0.034131747,612402,0.188885,-59.11396,100,47.336304,-25.178518,367,0.958527,3.2018452,,-59.787613,0.25415653
-39.21669,99.36014,16.61,-7.606168,0.1824412,100.0,-107.57505229501378,-25.353601,2673.3417041301727,1.7367688,36800,5.8174553,[-1.15   0.892 -0.501 -0.292 -1.043],1.3209492,0.036022045,614063,0.19540462,-57.429478,100,153.36673,-23.505219,368,0.9165261,3.654546,,-58.667274,0.5437601
-38.88828,99.37403,16.43,-6.4890666,0.41523194,100.0,-107.64291606870376,-25.6371,2681.4941861629486,1.1967045,36900,5.546615,[-1.162  0.887 -0.496 -0.296 -1.047],1.0589274,0.033970192,615706,0.18439636,-58.197353,100,53.14933,-24.568779,369,0.95956486,2.1169689,,-58.961975,0.23863655
-41.239746,99.3525,16.6,-9.32089,0.122278705,100.0,-107.65016604936869,-25.314392,2688.6176102161407,2.6518278,37000,6.047843,[-1.157  0.883 -0.498 -0.292 -1.076],1.9013752,0.040159855,617366,0.22272633,-57.251564,100,313.286,-22.58813,370,0.8269525,3.931426,,-58.62346,0.6232192
-38.810875,99.35618,16.37,-13.02393,0.12291597,100.0,-107.71428667840014,-25.725647,2695.9708037376404,3.7827828,37100,5.2287016,[-1.175  0.873 -0.494 -0.296 -1.073],1.8898041,0.039012525,619003,0.2203371,-57.903416,100,234.75587,-23.359436,371,0.8704564,4.0850954,,-59.0133,0.6330811
-39.112778,99.36334,16.32,-11.707171,0.5036463,100.0,-107.41438846699016,-25.659887,2702.5841448307037,1.1390306,37200,5.0777283,[-1.163  0.892 -0.491 -0.283 -1.062],1.0609784,0.033713304,620635,0.18363748,-58.745686,100,38.87084,-25.188908,372,0.9849317,1.9003689,,-58.956223,0.21639638
-39.756073,99.35325,17.01,-7.58728,0.4464288,100.0,-107.59015867176242,-24.624788,2708.457715034485,1.8713256,37300,5.863087,[-1.163  0.892 -0.489 -0.278 -1.062],1.151514,0.03595143,622336,0.1920763,-57.438057,100,75.48872,-23.705261,373,0.9497169,2.0614543,,-57.93846,0.31024802
-38.245953,99.36211,16.3,-10.698742,0.3178397,100.0,-107.37577405675523,-26.024004,2716.3861038684845,1.2013847,37400,6.2756343,[-1.177  0.907 -0.488 -0.272 -1.052],1.1215743,0.033707928,623966,0.18375795,-58.70629,100,96.23117,-25.184528,374,0.9665183,2.487191,,-59.31166,0.37714252
-38.63485,99.363075,16.84,-8.257822,0.1959469,100.0,-107.73645817618893,-25.138002,2720.77055644989,2.9658165,37500,6.141353,[-1.18   0.9   -0.487 -0.274 -1.054],1.2458658,0.03661333,625650,0.19768591,-57.150444,100,135.1865,-23.063107,375,0.8993311,3.2639997,,-58.46089,0.42739674
-38.5826,99.36649,16.58,-6.0908737,0.77244925,100.0,-107.53425555437863,-25.299995,2726.650120973587,1.0115844,37600,5.8055663,[-1.177  0.904 -0.494 -0.262 -1.052],1.002401,0.033210732,627308,0.1793269,-58.588844,100,35.187893,-25.25035,376,0.99693406,1.1691884,,-58.622883,0.048260093
-39.69473,99.38851,16.46,-13.270462,0.22648306,100.0,-107.79259884877085,-25.554855,2732.1249208450317,1.6694546,37700,5.519554,[-1.178  0.903 -0.496 -0.262 -1.054],1.1117013,0.034978632,628954,0.190343,-57.999573,100,63.070683,-24.161825,377,0.9442177,2.1871061,,-58.781975,0.27369255
-37.24213,99.376724,16.67,-8.753815,0.14515391,100.0,-107.74947286791584,-25.253542,2739.3458411693573,2.0429447,37800,5.702133,[-1.182  0.901 -0.504 -0.255 -1.059],1.2528219,0.036482826,630621,0.19861355,-57.766983,100,88.69424,-23.724339,378,0.92959815,3.5009432,,-58.562607,0.38288686
-36.366077,99.36001,17.11,-6.3572855,0.23148607,100.0,-108.08807551374413,-25.005373,2746.540074825287,1.4506114,37900,5.946444,[-1.176  0.914 -0.497 -0.255 -1.061],1.1452712,0.03684418,632332,0.1964338,-57.578247,100,81.605415,-23.686531,379,0.93554187,2.18634,,-58.335754,0.31896076
-39.433956,99.37999,16.43,-11.974864,0.14654398,100.0,-107.54701876868876,-25.645662,2754.874933242798,1.9999146,38000,5.4150963,[-1.182  0.916 -0.493 -0.246 -1.065],1.5564549,0.03832043,633975,0.21068603,-57.290646,100,151.96371,-22.708431,380,0.8992242,3.953203,,-58.922592,0.6125977
-37.389397,99.36907,16.81,-10.085458,0.41988924,100.0,-107.77917279430915,-24.990696,2762.4283080101013,1.2902534,38100,5.369452,[-1.191  0.913 -0.482 -0.251 -1.073],1.0462453,0.034529723,635656,0.18528785,-57.99394,100,41.143215,-24.455631,381,0.9697889,2.0146508,,-58.287033,0.17943537
-37.34013,99.34717,16.46,-7.854334,0.12955554,100.0,-107.7787493412,-25.759434,2767.999264240265,4.5353928,38200,5.745228,[-1.191  0.909 -0.486 -0.247 -1.074],1.7106487,0.03871836,637302,0.21646646,-57.186745,100,192.39944,-22.71487,382,0.885264,3.710772,,-59.08592,0.62915784
-39.421535,99.356544,16.92,-7.559057,0.50382286,100.0,-107.61275502347085,-25.218073,2775.4231736660004,1.1967876,38300,6.5159,[-1.213  0.896 -0.491 -0.25  -1.064],1.0362618,0.03443046,638994,0.18402152,-57.78396,100,61.034714,-24.30808,383,0.95115626,1.4920697,,-58.54096,0.16112159
-39.388138,99.364555,16.66,-10.8120575,0.06566512,100.0,-107.8045529554625,-25.299955,2782.4537081718445,2.736176,38400,6.0924673,[-1.227  0.897 -0.494 -0.248 -1.052],1.4024777,0.036392458,640660,0.19801994,-57.793674,100,141.78001,-23.852634,384,0.9407242,3.4677424,,-58.603325,0.5040107
-39.540222,99.3469,16.5,-11.008929,0.43024945,100.0,-107.48562853242377,-25.306545,2789.5859146118164,1.2030838,38500,5.477422,[-1.219  0.911 -0.493 -0.238 -1.062],1.1003935,0.034057442,642310,0.18444169,-57.154327,100,47.236923,-23.647732,385,0.9408514,1.784011,,-58.55387,0.27826297
-37.75129,99.39132,16.09,-14.035149,0.24182303,100.0,-107.7374902259538,-26.03733,2796.643222093582,1.5686152,38600,4.785303,[-1.228  0.907 -0.493 -0.241 -1.093],1.2233521,0.03610749,643919,0.19972546,-58.133385,100,84.06104,-24.009401,386,0.91635376,3.4172926,,-59.239487,0.37065694
-37.089737,99.396416,16.64,-8.758643,0.4608798,100.0,-107.37600893527551,-25.190557,2802.2892515659332,1.2114972,38700,5.8032436,[-1.23   0.908 -0.494 -0.253 -1.094],1.0419235,0.03386694,645583,0.18256602,-58.12953,100,59.01286,-24.678663,387,0.9642541,1.8596072,,-58.486893,0.20291312
-39.76923,99.375694,16.77,-11.077687,0.038001463,100.0,-107.41855738900703,-25.035908,2810.1829917430878,6.1240816,38800,5.968233,[-1.222  0.9   -0.494 -0.261 -1.1  ],2.4014852,0.043315195,647260,0.24981304,-56.0079,100,185.85716,-20.764416,388,0.8227118,5.1717014,,-58.323563,0.6130686
-39.232433,99.381676,16.37,-6.1894646,0.038111713,100.0,-107.40485516285675,-25.909834,2817.9822685718536,5.5609,38900,6.175722,[-1.237  0.877 -0.499 -0.275 -1.121],2.2935526,0.04310837,648897,0.24826124,-56.481796,100,259.5682,-21.021559,389,0.81123924,5.3060713,,-59.23471,0.7966262
-36.81925,99.355835,16.46,-8.955537,0.30290547,100.0,-106.85585874599779,-25.13032,2825.7217075824738,1.4940324,39000,5.5014014,[-1.223  0.887 -0.507 -0.269 -1.125],1.1492188,0.035032902,650543,0.19040681,-57.944527,100,80.883125,-24.207043,390,0.94822705,2.0578072,,-58.40725,0.32840368
-41.391567,99.36442,16.4,-9.800767,0.4405239,100.0,-107.6794638992542,-25.830847,2831.860211610794,1.3368422,39100,5.894569,[-1.22   0.894 -0.504 -0.274 -1.126],1.0540272,0.03357113,652183,0.18243556,-58.8034,100,49.2021,-25.290064,391,0.9801245,1.4940529,,-59.127182,0.18193005
-39.410187,99.3488,16.71,-9.964012,0.3106074,100.0,-107.65244977823117,-25.243725,2838.6073648929596,1.5491159,39200,5.8940187,[-1.227  0.888 -0.509 -0.274 -1.131],1.3088045,0.036302306,653854,0.19611348,-57.683357,100,125.92124,-23.671099,392,0.93612814,2.6074533,,-58.55279,0.4627912
-39.449272,99.345184,16.3,-8.827209,0.24425517,100.0,-107.42054980571793,-26.004906,2845.507024049759,1.2810253,39300,6.399614,[-1.249  0.89  -0.503 -0.276 -1.132],1.0782472,0.03416954,655484,0.1863202,-58.60624,100,81.178856,-24.823328,393,0.9405137,1.7498959,,-59.30124,0.26315436
-39.533897,99.36014,16.34,-11.143458,0.12504543,100.0,-107.31929635266681,-25.685469,2850.777192592621,2.736813,39400,5.692068,[-1.25   0.887 -0.511 -0.276 -1.131],1.7436389,0.03795956,657118,0.21122278,-57.684883,100,346.20114,-23.378767,394,0.8958942,5.335845,,-58.981804,0.68779254
-39.723415,99.37551,16.83,-6.048217,0.1727585,100.0,-107.78176412971949,-25.107006,2858.634997367859,1.9955615,39500,5.7617364,[-1.262  0.873 -0.51  -0.283 -1.127],1.323211,0.037803654,658801,0.2043122,-57.61287,100,106.847115,-23.440804,395,0.9302214,2.8299975,,-58.43479,0.44219336
-39.94193,99.37497,16.45,-6.5406647,0.1800141,100.0,-107.27984253744235,-25.627363,2866.519292831421,7.96603,39600,5.824491,[-1.268  0.864 -0.513 -0.278 -1.143],1.3384601,0.037120506,660446,0.21631585,-57.601078,100,82.11095,-23.366638,396,0.88405704,2.2183723,,-58.9562,0.3324496
-39.818386,99.36323,16.83,-9.071904,0.018937342,100.0,-107.37893580020786,-25.038929,2872.897762298584,11.918993,39700,6.0136523,[-1.275  0.854 -0.514 -0.29  -1.128],1.8346416,0.03987835,662129,0.23143308,-56.4232,100,161.69083,-21.936436,397,0.8484316,6.205696,,-58.35634,0.5407211
-39.610874,99.35751,17.23,-5.632856,0.14696434,100.0,-107.67345749351179,-24.78908,2879.502065896988,5.127202,39800,6.76892,[-1.27   0.871 -0.513 -0.277 -1.125],1.4633998,0.03950134,663852,0.21935277,-56.552677,100,199.00566,-22.447353,398,0.87635,3.909818,,-58.12085,0.49985412
-42.25613,99.34931,17.6,-6.1835947,0.032412037,100.0,-108.22156510930121,-23.852755,2887.7652292251587,5.08033,39900,5.6342816,[-1.288  0.862 -0.516 -0.281 -1.124],2.0846717,0.044202328,665612,0.24193707,-55.55175,100,237.21098,-20.860132,399,0.82690454,4.5253367,,-57.183136,0.7218485
-38.150906,99.35451,16.73,-11.920191,0.03992694,100.0,-108.08103604536318,-25.117283,2895.1426866054535,4.926312,40000,5.681755,[-1.276  0.875 -0.52  -0.277 -1.122],1.7164303,0.040658373,667285,0.23155436,-56.409622,100,123.76696,-21.60412,400,0.8526648,2.657252,,-58.404938,0.49127427
-40.845264,99.39257,16.4,-12.710802,0.2340924,100.0,-107.9166802834417,-25.731613,2903.306957244873,1.7307751,40100,5.3599353,[-1.274  0.895 -0.511 -0.273 -1.13 ],1.2417508,0.03605268,668925,0.1967622,-57.475243,100,111.88018,-23.347841,401,0.89068073,2.4161935,,-59.034985,0.41108727
-37.054462,99.385414,16.56,-6.1178837,0.15862098,100.0,-107.87374675287806,-25.607786,2910.207851409912,17.14497,40200,5.6277285,[-1.255  0.894 -0.514 -0.262 -1.138],1.6834401,0.03968249,670581,0.2657145,-57.921143,100,127.098404,-23.4554,402,0.9037993,3.4749093,,-58.93873,0.49123845
-40.18674,99.36134,16.8,-8.141946,0.40972203,100.0,-107.56298719734217,-25.155222,2915.1793212890625,1.2478054,40300,6.162957,[-1.252  0.911 -0.513 -0.252 -1.131],1.0341369,0.03429137,672261,0.18399116,-58.08937,100,56.688137,-24.55039,403,0.96928835,1.5846579,,-58.48301,0.15101571
-39.342766,99.36735,16.25,-13.898739,0.046541188,100.0,-107.82645276548732,-25.9902,2923.011432647705,2.7479892,40400,5.727007,[-1.257  0.91  -0.518 -0.248 -1.125],1.5133611,0.038527198,673886,0.21388279,-57.02974,100,122.74183,-22.385141,404,0.8768209,3.4457312,,-59.192356,0.5211737
-39.657635,99.368095,16.66,-11.438772,0.024160672,100.0,-107.35766809841165,-25.242739,2931.787469148636,5.4103723,40500,6.2886395,[-1.268  0.903 -0.515 -0.266 -1.131],3.1013198,0.047092352,675552,0.28081524,-56.68433,100,283.9384,-20.901653,405,0.78029954,4.957542,,-58.530396,0.7010698
-39.153374,99.370155,16.7,-10.998579,0.27614346,100.0,-107.77698708286098,-25.116196,2938.4033386707306,2.3140023,40600,5.543328,[-1.247  0.92  -0.517 -0.26  -1.135],1.2907284,0.036194652,677222,0.1961846,-57.268852,100,117.82655,-23.341383,406,0.92003673,2.876711,,-58.412533,0.47169322
-36.368435,99.37685,16.21,-13.676383,0.38763946,100.0,-107.52841337928679,-26.016699,2944.972810983658,1.2214997,40700,5.415165,[-1.243  0.907 -0.516 -0.273 -1.144],1.0646359,0.033661768,678843,0.18405887,-58.833057,100,51.085144,-25.232243,407,0.96746635,1.639525,,-59.293633,0.23345184
-36.349808,99.368004,16.16,-8.7230015,0.28307882,100.0,-107.53214694124992,-26.188116,2951.849558353424,3.3994122,40800,5.3244143,[-1.241  0.906 -0.518 -0.267 -1.141],1.1526226,0.034124907,680459,0.18785053,-58.78641,100,65.10383,-24.965107,408,0.95189923,2.0526164,,-59.505524,0.30218157
-38.34323,99.36136,16.5,-9.586858,0.16026016,100.0,-107.12815247425046,-25.22141,2957.9251091480255,1.7239885,40900,5.399786,[-1.242  0.918 -0.512 -0.258 -1.141],1.1577128,0.035294455,682109,0.19155562,-57.601246,100,77.21969,-23.711445,409,0.93612903,2.6095767,,-58.509064,0.3768087
-35.392113,99.355064,16.76,-7.1432924,0.09561063,100.0,-107.67226000579149,-25.227566,2963.860079050064,8.3841095,41000,5.6922865,[-1.239  0.923 -0.514 -0.246 -1.142],1.4318376,0.038303863,683785,0.22219923,-57.326897,100,100.59376,-23.114065,410,0.91585416,4.5846643,,-58.55795,0.44311288
-39.065144,99.385864,16.35,-6.841301,0.59053767,100.0,-108.17453042495858,-25.886599,2971.349257707596,1.330301,41100,5.5437655,[-1.247  0.909 -0.518 -0.256 -1.149],1.051598,0.033717435,685420,0.183568,-58.830814,100,47.939228,-25.196224,411,0.9850313,2.8416786,,-59.21308,0.2608794
-37.516315,99.36789,16.44,-11.464832,0.4458456,100.0,-107.52995213190258,-25.532978,2977.1944551467896,1.337528,41200,5.0878177,[-1.246  0.907 -0.523 -0.25  -1.148],1.0754831,0.03361929,687064,0.18242125,-58.64679,100,44.188347,-25.182978,412,0.99019647,2.162391,,-58.820633,0.24932066
-39.638065,99.35896,16.19,-14.428942,0.23272161,100.0,-107.68256234385593,-25.9463,2984.7157773971558,2.0626554,41300,5.5762987,[-1.244  0.898 -0.525 -0.254 -1.147],1.332301,0.035007525,688683,0.19286631,-58.21279,100,156.25029,-24.417288,413,0.93276453,4.347648,,-59.17342,0.4976937
-39.68678,99.36271,15.97,-13.872974,0.082206756,100.0,-106.96966001603771,-26.2851,2990.322520017624,2.7983143,41400,5.9135656,[-1.237  0.908 -0.526 -0.244 -1.147],1.558689,0.036281805,690280,0.2033828,-57.863514,100,206.83481,-23.5196,414,0.8974225,4.1622972,,-59.548786,0.5869078
-40.808823,99.35172,16.24,-12.615469,0.047174945,100.0,-106.99870588480009,-25.72141,2997.1543929576874,3.114747,41500,5.5584707,[-1.229  0.921 -0.527 -0.229 -1.148],2.4474745,0.044732638,691904,0.2576953,-56.059437,100,183.57541,-20.388008,415,0.75662094,3.9745173,,-58.998344,0.5919197
-39.534546,99.36487,16.41,-12.447516,0.22019188,100.0,-107.2985954824674,-25.529835,3004.126410007477,1.7083726,41600,5.8704853,[-1.237  0.905 -0.524 -0.231 -1.144],1.5277246,0.037233472,693545,0.20441745,-58.092567,100,205.21753,-23.9746,416,0.93632424,6.367323,,-58.75695,0.71201545
-38.61202,99.37289,16.63,-10.602095,0.098082915,100.0,-107.56857321716817,-25.252766,3011.2096984386444,4.037198,41700,5.443925,[-1.223  0.911 -0.528 -0.229 -1.134],1.4669054,0.039349567,695208,0.21772842,-57.012653,100,118.38727,-22.135994,417,0.8464335,2.3826313,,-58.575653,0.3901219
-38.52179,99.36589,16.58,-12.486527,0.037083775,100.0,-107.459964801807,-25.257612,3017.576777935028,6.7777705,41800,5.3621554,[-1.223  0.917 -0.536 -0.211 -1.139],2.638721,0.043070372,696866,0.2540714,-56.3232,100,201.40913,-21.107964,418,0.8170152,5.1184993,,-58.534546,0.7431124
-42.60803,99.39223,16.51,-9.333784,0.46782738,100.0,-107.88087297887158,-25.781784,3023.915397644043,1.227256,41900,6.1148553,[-1.187  0.924 -0.54  -0.2   -1.146],1.1168116,0.034795202,698517,0.1885478,-58.47363,100,72.99437,-24.718838,419,0.9581056,2.0415826,,-59.111477,0.28777158
-43.024498,99.36668,16.24,-7.882823,0.050852884,100.0,-107.63823496786478,-26.371191,3031.2483191490173,5.6885424,42000,6.5761633,[-1.184  0.924 -0.544 -0.204 -1.133],2.176809,0.041287363,700141,0.23650065,-57.335823,100,244.57184,-22.262392,420,0.8596457,5.466687,,-59.691628,0.6847678
-40.88984,99.35534,16.07,-6.024477,0.21905646,100.0,-107.55117180785776,-26.2961,3038.0069148540497,3.985394,42100,5.9159393,[-1.205  0.909 -0.547 -0.208 -1.128],1.3183529,0.035394855,701748,0.19805042,-58.496433,100,126.42959,-24.414082,421,0.9231724,3.5125086,,-59.62494,0.47810295
-39.077915,99.378654,17.23,-8.1564865,0.22363494,100.0,-108.02418915884549,-24.592207,3045.5681829452515,3.0483193,42200,6.095972,[-1.201  0.923 -0.543 -0.203 -1.115],1.2869736,0.037011337,703471,0.19758052,-57.342407,100,115.69461,-23.539968,422,0.9493103,2.7462869,,-57.92315,0.44579643
-39.447636,99.383026,17.15,-8.032472,0.28262416,100.0,-107.9713006934367,-24.662704,3051.9658963680267,1.255839,42300,6.2486134,[-1.205  0.914 -0.541 -0.211 -1.116],1.1112701,0.036290016,705186,0.1927197,-57.330658,100,90.59041,-23.474146,423,0.9315599,1.9623283,,-57.980118,0.29339582
-37.910515,99.39154,16.42,-7.00702,0.19535646,100.0,-107.55634200676222,-25.779001,3059.0058584213257,2.1223903,42400,6.0225673,[-1.205  0.912 -0.549 -0.21  -1.118],1.1569262,0.035587322,706828,0.19426371,-57.88488,100,66.14213,-23.82503,424,0.92542666,2.0231404,,-59.092674,0.29832524
-39.621307,99.34306,16.55,-8.150303,0.25754726,100.0,-107.32176057994853,-25.360062,3067.0907475948334,1.2781559,42500,5.647989,[-1.22   0.906 -0.557 -0.214 -1.105],1.0594746,0.034310732,708483,0.18555552,-58.29331,100,47.48951,-24.64087,425,0.96846515,1.807167,,-58.66913,0.18312423
-38.775658,99.3888,16.07,-8.821058,0.090797834,100.0,-107.99524431394799,-26.631172,3073.2868180274963,1.7810124,42600,5.6045184,[-1.219  0.9   -0.563 -0.219 -1.102],1.3378687,0.036798436,710090,0.20413268,-58.9589,100,117.8753,-24.502628,426,0.92111474,3.1394744,,-59.96001,0.45693678
