MaxIW,MeanD2w0t,MeanIW,EpisodesSoFar,Bound,EpRewMean,InitialBound,EmpiricalD2,MinIW,StdD2w0t,TimestepsSoFar,StdIW,EpLenMean,InitialReturnStd,Iteration,InitialReturnMax,Weights,MaxD2w0t,MinD2w0t,EpThisIter,InitialReturnMin,ReturnStepMax,ReturnMeanIW,TimeElapsed,J_sample_variance,ReturnStepMaxmin,InitialReturnMean
1.0,0.24842,1.0,25700,-39.857323,-119.20462452998923,-39.857323,1.0,1.0,0.43209657,2471824,,124.21,1.8266089,257,-3.0556693,[-0.714 -0.794 -0.447 -0.389 -0.237],1.0,,100,-17.098541,100.0,-6.5239854,5186.682735204697,3.3702013,99.0,-6.5239854
1.0,0.26606,1.0,25800,-39.99273,-119.14898882600272,-39.99273,1.0,1.0,0.44190904,2485127,,133.03,1.6713241,258,-3.0230696,[-0.714 -0.794 -0.447 -0.389 -0.237],1.0,,100,-11.456055,100.0,-6.6593933,5210.6158618927,2.8215394,99.00001,-6.6593933
1.0,0.24078,1.0,25900,-40.0963,-118.51531446177479,-40.0963,1.0,1.0,0.42756262,2497166,,120.39,1.601365,259,-3.0575976,[-0.714 -0.794 -0.447 -0.389 -0.237],1.0,,100,-9.87583,100.0,-6.762962,5232.864507675171,2.5902724,99.0,-6.762962
1.0,0.27486,1.0,26000,-39.948765,-117.94503846872462,-39.948765,1.0,1.0,0.44645357,2510909,,137.43,1.5643486,260,-2.5657568,[-0.714 -0.794 -0.447 -0.389 -0.237],1.0,,100,-9.608738,100.0,-6.615429,5259.000572443008,2.4719055,99.0,-6.615429
1.0,0.25196,1.0,26100,-40.13789,-118.23108997747998,-40.13789,1.0,1.0,0.4341346,2523507,,125.98,1.5850872,261,-2.7923627,[-0.714 -0.794 -0.447 -0.389 -0.237],1.0,,100,-9.699417,100.0,-6.804555,5283.340507984161,2.5378802,99.00003,-6.804555
1.7936274,0.27235398,0.9927922,26200,-39.898052,-119.11650753636047,-39.921112,1.030291,0.6476626,0.451969,2536832,0.1605607,133.25,1.6529461,262,-2.8168051,[-0.714 -0.794 -0.447 -0.389 -0.237],1.1057031,,100,-9.730157,100.0,-6.5452466,5308.722851514816,2.8631947,99.0,-6.587778
1.0,0.26472,1.0,26300,-39.978024,-118.5022881592498,-39.978024,1.0,1.0,0.44118202,2550068,,132.36,1.5971477,263,-2.4234457,[-0.715 -0.795 -0.444 -0.39  -0.237],1.0,,100,-9.631687,100.0,-6.644687,5334.377230167389,2.5766473,99.00001,-6.6446877
1.0,0.27998,1.0,26400,-40.01796,-119.12123462401988,-40.01796,1.0,1.0,0.44898182,2564067,,139.99,1.6055017,264,-3.2744422,[-0.715 -0.795 -0.444 -0.39  -0.237],1.0,,100,-9.718714,100.0,-6.6846232,5360.860530614853,2.6036723,99.0,-6.6846232
1.0,0.25618,1.0,26500,-39.78913,-119.5144817805673,-39.78913,1.0,1.0,0.43652385,2576876,,128.09,1.6560566,265,-2.6733403,[-0.715 -0.795 -0.444 -0.39  -0.237],1.0,,100,-9.353365,100.0,-6.455797,5383.433625221252,2.7702255,99.0,-6.455797
1.0,0.24558,1.0,26600,-39.67022,-117.21362039465956,-39.67022,1.0,1.0,0.43042433,2589155,,122.79,1.4910779,266,-2.5386486,[-0.715 -0.795 -0.444 -0.39  -0.237],1.0,,100,-9.591868,100.0,-6.336882,5407.664663076401,2.2457712,99.00002,-6.336882
1.0,0.27878,1.0,26700,-40.00943,-120.9183511063226,-40.00943,1.0,1.0,0.4483962,2603094,,139.39,1.6757298,267,-2.4671664,[-0.715 -0.795 -0.444 -0.39  -0.237],1.0,,100,-9.509349,100.0,-6.676095,5435.000140428543,2.8364344,99.00001,-6.676095
1.7135625,0.27949473,0.9883536,26800,-39.961975,-120.66583955172263,-39.984848,1.0388646,0.63635856,0.456621,2616728,0.17085831,136.34,1.6408813,268,-3.0622091,[-0.715 -0.795 -0.444 -0.39  -0.237],1.1408222,,100,-9.847845,100.0,-6.606307,5461.390384674072,2.7311285,99.0,-6.651511
1.0,0.27962,1.0,26900,-40.01813,-120.66321634702801,-40.01813,1.0,1.0,0.44881633,2630709,,139.81,1.5783749,269,-2.6366165,[-0.715 -0.795 -0.44  -0.39  -0.238],1.0,,100,-9.527731,100.0,-6.684794,5489.574000120163,2.516431,99.0,-6.6847944
1.3904638,0.29466337,0.99736446,27000,-39.522694,-118.69467023785643,-39.539246,1.0263447,0.46606576,0.4614395,2645195,0.1443612,144.86,1.7174714,270,-2.2116709,[-0.715 -0.795 -0.44  -0.39  -0.238],1.0843008,,100,-9.371156,100.0,-6.1737604,5518.08635020256,2.88515,99.0,-6.2059083
1.0,0.27752,1.0,27100,-39.785583,-118.98816788204793,-39.785583,1.0,1.0,0.44777906,2659071,,138.76,1.6792767,271,-2.4874132,[-0.715 -0.794 -0.443 -0.391 -0.238],1.0,,100,-9.685614,100.0,-6.4522486,5546.676565647125,2.8484547,99.000015,-6.452248
1.0,0.26808,1.0,27200,-39.390717,-116.56045531459617,-39.390717,1.0,1.0,0.44295818,2672475,,134.04,1.6828495,272,-2.1567354,[-0.715 -0.794 -0.443 -0.391 -0.238],1.0,,100,-9.705547,100.0,-6.05738,5573.0865178108215,2.8605883,99.0,-6.05738
1.0,0.28182,1.0,27300,-39.93524,-121.00382123437636,-39.93524,1.0,1.0,0.44989282,2686566,,140.91,1.4671631,273,-3.3719096,[-0.715 -0.794 -0.443 -0.391 -0.238],1.0,,100,-9.739656,100.0,-6.6019053,5601.1541311740875,2.1743104,99.0,-6.6019053
1.0,0.28012,1.0,27400,-40.09864,-122.28198829177259,-40.09864,1.0,1.0,0.44906846,2700572,,140.06,1.5802475,274,-2.9199696,[-0.715 -0.794 -0.443 -0.391 -0.238],1.0,,100,-9.552303,100.0,-6.7653027,5629.616192340851,2.5224066,99.00001,-6.7653027
1.4085667,0.2866633,0.9891792,27500,-40.140785,-122.14853790746706,-40.16185,1.0364287,0.51622605,0.45899114,2714606,0.17006789,140.34,1.6274493,275,-3.2215347,[-0.715 -0.794 -0.443 -0.391 -0.238],1.1145849,,100,-9.751324,100.0,-6.787296,5658.163866996765,2.5694244,99.0,-6.828516
1.9471538,0.2770507,0.98580134,27600,-39.833954,-119.27662865660523,-39.86099,1.0428193,0.508587,0.45577356,2728104,0.20156191,134.98,1.6861296,276,-2.3962927,[-0.715 -0.793 -0.446 -0.391 -0.239],1.1471756,,100,-10.500921,100.0,-6.4772124,5685.232923030853,2.9655545,99.0,-6.5276527
1.0,0.28914,1.0,27700,-39.615803,-119.23236593565686,-39.615803,1.0,1.0,0.45336923,2742561,,144.57,1.5791825,277,-1.7063138,[-0.715 -0.794 -0.443 -0.39  -0.239],1.0,,100,-9.520006,100.0,-6.2824655,5714.428724050522,2.5190074,99.0,-6.282466
1.0,0.29318,1.0,27800,-39.7724,-120.6712287112488,-39.7724,1.0,1.0,0.45521465,2757220,,146.59,1.6121154,278,-2.9919035,[-0.715 -0.794 -0.443 -0.39  -0.239],1.0,,100,-9.396816,100.0,-6.439066,5743.893523693085,2.6251674,99.00001,-6.439066
1.0,0.27058,1.0,27900,-40.110855,-118.18361614433537,-40.110855,1.0,1.0,0.44427273,2770749,,135.29,1.6369847,279,-2.9496808,[-0.715 -0.794 -0.443 -0.39  -0.239],1.0,,100,-9.723761,100.0,-6.7775183,5770.7398517131805,2.7067864,99.0,-6.7775183
1.0,0.26876,1.0,28000,-39.760857,-115.54840103360927,-39.760857,1.0,1.0,0.4433126,2784187,,134.38,1.6920521,280,-2.5279694,[-0.715 -0.794 -0.443 -0.39  -0.239],1.0,,100,-9.433687,100.0,-6.427521,5796.0897743701935,2.8919597,99.0,-6.427521
1.0,0.28434,1.0,28100,-39.844967,-119.1827022012682,-39.844967,1.0,1.0,0.4510975,2798404,,142.17,1.7392569,281,-1.8302083,[-0.715 -0.794 -0.443 -0.39  -0.239],1.0,,100,-9.328652,100.0,-6.5116324,5824.816204786301,3.0555701,99.0,-6.511633
1.0,0.2943,1.0,28200,-40.050457,-119.64237988849935,-40.050457,1.0,1.0,0.4557341,2813119,,147.15,1.6277243,282,-2.716072,[-0.715 -0.794 -0.443 -0.39  -0.239],1.0,,100,-10.092524,100.0,-6.71712,5854.864814519882,2.6762488,99.0,-6.71712
1.0,0.267,1.0,28300,-39.9768,-120.93436829193784,-39.9768,1.0,1.0,0.44239068,2826469,,133.5,1.5585176,283,-2.8417416,[-0.715 -0.794 -0.443 -0.39  -0.239],1.0,,100,-9.546822,100.0,-6.643465,5881.355517148972,2.453512,99.0,-6.643465
3.1797483,0.30011347,0.98364717,28400,-40.065968,-122.42031932256697,-40.095825,1.1008382,0.47453824,0.4806038,2840543,0.29979083,140.74,1.615895,284,-3.3949666,[-0.715 -0.794 -0.443 -0.39  -0.239],1.3222746,,100,-10.04875,100.0,-6.7066903,5909.819942474365,2.615388,99.000046,-6.762488
1.626305,0.2847974,0.9741175,28500,-40.21198,-122.63217108117092,-40.251953,1.0623422,0.3487991,0.46424308,2854228,0.2082394,136.85,1.6193521,285,-2.4946637,[-0.716 -0.796 -0.444 -0.384 -0.239],1.178055,,100,-10.869959,100.0,-6.8407145,5937.232688188553,2.770775,99.00002,-6.9186177
1.0,0.27364,1.0,28600,-40.013752,-120.83940953878455,-40.013752,1.0,1.0,0.44582105,2867910,,136.82,1.5351248,286,-2.2277684,[-0.716 -0.795 -0.449 -0.383 -0.239],1.0,,100,-9.508278,100.0,-6.680416,5964.3721787929535,2.380412,99.00001,-6.680416
1.4439275,0.2962555,1.0046481,28700,-39.905987,-120.36100978131788,-39.9223,1.0238025,0.60278034,0.46144682,2882506,0.13576625,145.96,1.7376729,287,-2.147409,[-0.716 -0.795 -0.449 -0.383 -0.239],1.074164,,100,-9.607461,100.0,-6.5578203,5993.131920576096,2.9635084,99.00001,-6.588963
2.0738564,0.23909496,0.9938621,28800,-39.85303,-118.64445109991101,-39.869503,1.0234957,0.66564095,0.43069485,2894287,0.15189953,117.81,1.6592358,288,-2.6418445,[-0.717 -0.795 -0.451 -0.384 -0.241],1.0712374,,100,-9.559653,100.0,-6.5041924,6016.235705375671,2.79609,99.0,-6.536166
1.7671016,0.2373834,0.9892005,28900,-39.69224,-116.7566370951184,-39.71472,1.0331998,0.6715516,0.43224055,2905879,0.15715908,115.92,1.5215396,289,-2.7230535,[-0.717 -0.795 -0.448 -0.384 -0.241],1.1525425,,100,-9.434949,100.0,-6.33649,6040.077256202698,2.4798937,99.0,-6.381385
1.0,0.30024,1.0,29000,-39.968533,-120.2869117079034,-39.968533,1.0,1.0,0.45835206,2920891,,150.12,1.5584875,290,-2.9190311,[-0.718 -0.795 -0.445 -0.385 -0.242],1.0,,100,-9.28438,100.0,-6.635196,6068.811596870422,2.4534175,99.000015,-6.6351967
1.0,0.28828,1.0,29100,-39.958187,-120.87504805052245,-39.958187,1.0,1.0,0.452973,2935305,,144.14,1.6317068,291,-3.1051679,[-0.718 -0.795 -0.445 -0.385 -0.242],1.0,,100,-9.503176,100.0,-6.6248507,6098.5014815330505,2.6893606,99.0,-6.624851
1.0,0.28872,1.0,29200,-40.182743,-122.34124358493914,-40.182743,1.0,1.0,0.45317253,2949741,,144.36,1.5307213,292,-3.0276985,[-0.718 -0.795 -0.445 -0.385 -0.242],1.0,,100,-10.027689,100.0,-6.8494086,6127.805386304855,2.3667753,99.000015,-6.8494086
1.2526112,0.2799828,0.99307,29300,-40.185272,-121.32920450918932,-40.19712,1.0115665,0.6523158,0.45127735,2963638,0.089837745,138.97,1.6496863,293,-2.6326642,[-0.718 -0.795 -0.445 -0.385 -0.242],1.0370262,,100,-9.786855,100.0,-6.8413267,6155.959448099136,2.6509724,99.0,-6.8637853
1.0,0.2988,1.0,29400,-39.633095,-117.87185919856265,-39.633095,1.0,1.0,0.4577336,2978578,,149.4,1.5257328,294,-3.4476967,[-0.719 -0.795 -0.447 -0.386 -0.244],1.0,,100,-9.486164,100.0,-6.29976,6186.634842634201,2.3513744,99.0,-6.2997603
1.0,0.25096,1.0,29500,-39.971798,-119.44476142537458,-39.971798,1.0,1.0,0.43356752,2991126,,125.48,1.4108533,295,-3.0638092,[-0.719 -0.795 -0.447 -0.386 -0.244],1.0,,100,-9.698168,100.0,-6.6384625,6212.2370772361755,2.010613,99.0,-6.6384625
1.0,0.28636,1.0,29600,-40.032784,-118.57948527133112,-40.032784,1.0,1.0,0.45207348,3005444,,143.18,1.6074048,296,-2.0080056,[-0.719 -0.795 -0.447 -0.386 -0.244],1.0,,100,-11.804275,100.0,-6.6994486,6241.07435798645,2.6098487,99.0,-6.699449
1.0,0.28658,1.0,29700,-39.887558,-121.03605511807882,-39.887558,1.0,1.0,0.4521708,3019773,,143.29,1.6328218,297,-2.5367203,[-0.719 -0.795 -0.447 -0.386 -0.244],1.0,,100,-9.638702,100.0,-6.55422,6268.41473698616,2.6930373,99.000015,-6.554221
1.9329125,0.28057626,0.9889862,29800,-39.903004,-121.95864787313673,-39.93214,1.0496651,0.5196539,0.45992532,3033347,0.20659073,135.74,1.6387106,298,-3.1421885,[-0.719 -0.795 -0.447 -0.386 -0.244],1.1710064,,100,-9.566554,100.0,-6.542611,6294.143252849579,2.765932,99.00003,-6.5988064
1.0,0.26704,1.0,29900,-39.94432,-120.70912376403376,-39.94432,1.0,1.0,0.44240445,3046699,,133.52,1.712999,299,-2.676959,[-0.72  -0.795 -0.443 -0.385 -0.245],1.0,,100,-9.305491,100.0,-6.610985,6320.630897283554,2.9640057,99.00001,-6.6109853
1.0,0.27272,1.0,30000,-40.007164,-122.24826410553197,-40.007164,1.0,1.0,0.4453586,3060335,,136.36,1.6035054,300,-2.7864022,[-0.72  -0.795 -0.443 -0.385 -0.245],1.0,,100,-9.798235,100.0,-6.673829,6346.256115436554,2.5972016,99.000046,-6.67383
1.0,0.3107,1.0,30100,-39.801437,-121.02450312670123,-39.801437,1.0,1.0,0.46278846,3075870,,155.35,1.7251614,301,-2.5789762,[-0.72  -0.795 -0.443 -0.385 -0.245],1.0,,100,-9.693637,100.0,-6.468103,6378.071277618408,3.0062442,99.0,-6.468103
1.0,0.27958,1.0,30200,-40.01706,-121.3485856694678,-40.01706,1.0,1.0,0.44879225,3089849,,139.79,1.7107171,302,-2.0083313,[-0.72  -0.795 -0.443 -0.385 -0.245],1.0,,100,-9.626332,100.0,-6.6837225,6405.296494007111,2.9561136,99.00001,-6.6837225
3.0115187,0.34910187,1.0448705,30300,-39.954456,-120.30212102963407,-39.985634,1.1220824,0.25950596,0.5067086,3106014,0.3539704,161.65,1.6306905,303,-1.5420812,[-0.72  -0.795 -0.443 -0.385 -0.245],1.4255308,,100,-9.589893,100.0,-6.590235,6437.283408641815,2.6861098,99.0,-6.6522965
1.6983275,0.2580603,0.96910733,30400,-39.80845,-120.22303204905091,-39.828266,1.0299338,0.71986294,0.4431271,3118680,0.1362303,126.66,1.4775592,304,-2.1957438,[-0.72  -0.793 -0.442 -0.39  -0.25 ],1.1084164,,100,-9.313628,100.0,-6.455146,6462.7759392261505,2.296134,99.0,-6.4949317
1.0,0.31058,1.0,30500,-39.85617,-118.62341523141467,-39.85617,1.0,1.0,0.46272328,3134209,,155.29,1.5583183,305,-2.8332582,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.465878,100.0,-6.522834,6493.482810974121,2.4528847,99.00001,-6.522834
1.0,0.25854,1.0,30600,-39.711655,-117.38641346622316,-39.711655,1.0,1.0,0.43783543,3147136,,129.27,1.5204394,306,-2.2091303,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.597252,100.0,-6.37832,6519.07963180542,2.3350868,99.000015,-6.37832
1.0,0.31388,1.0,30700,-39.582405,-117.18250569074443,-39.582405,1.0,1.0,0.4640589,3162830,,156.94,1.7089827,307,-2.9186673,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.832792,100.0,-6.24907,6549.2202298641205,2.9501228,99.0,-6.2490706
1.0,0.33122,1.0,30800,-39.827003,-122.09374813503057,-39.827003,1.0,1.0,0.47065213,3179391,,165.61,1.7016209,308,-2.6796546,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.780399,100.0,-6.4936686,6582.634682178497,2.9247613,99.0,-6.493669
1.0,0.28684,1.0,30900,-39.87852,-120.12149534523397,-39.87852,1.0,1.0,0.45228288,3193733,,143.42,1.5117722,309,-3.0773783,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-10.035229,100.0,-6.545184,6610.73543381691,2.3085408,99.0,-6.545184
1.0,0.31032,1.0,31000,-39.795387,-122.16014894415143,-39.795387,1.0,1.0,0.4626354,3209249,,155.16,1.7136372,310,-2.1178713,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.783031,100.0,-6.4620514,6641.529589176178,2.966215,99.000015,-6.4620514
1.0,0.28574,1.0,31100,-39.971516,-117.29904254970597,-39.971516,1.0,1.0,0.4517739,3223536,,142.87,1.5637498,311,-2.5293632,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.349215,100.0,-6.6381783,6669.634802818298,2.4700136,99.0,-6.638179
1.0,0.30316,1.0,31200,-40.04545,-122.43899664149428,-40.04545,1.0,1.0,0.45963416,3238694,,151.58,1.7051843,312,-2.4193616,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.755112,100.0,-6.7121115,6699.343628406525,2.937024,99.0,-6.712112
1.0,0.32386,1.0,31300,-39.75377,-120.133004514521,-39.75377,1.0,1.0,0.46793178,3254887,,161.93,1.7346618,313,-2.526343,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.135109,100.0,-6.4204326,6730.529971837997,3.0394464,99.0,-6.4204326
1.0,0.29234,1.0,31400,-39.73373,-121.02379647423335,-39.73373,1.0,1.0,0.45482862,3269504,,146.17,1.5847447,314,-2.7932353,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.0,,100,-9.83362,100.0,-6.400395,6759.6522517204285,2.5367837,99.00003,-6.400395
1.6291718,0.28763554,1.0035278,31500,-39.95063,-119.7229968379516,-39.97496,1.0347515,0.4261438,0.46035516,3283550,0.17254636,140.46,1.6641703,315,-2.9425476,[-0.72  -0.794 -0.439 -0.39  -0.25 ],1.1372906,,100,-9.526609,100.0,-6.59614,6787.571800708771,2.7782836,99.000015,-6.641624
1.0,0.24694,1.0,31600,-39.76412,-117.62336411536006,-39.76412,1.0,1.0,0.43123043,3295897,,123.47,1.6112568,316,-2.1015005,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0,,100,-9.293279,100.0,-6.4307837,6811.280181884766,2.6223717,99.0,-6.4307833
1.0,0.27256,1.0,31700,-40.151707,-122.3737004195994,-40.151707,1.0,1.0,0.44528058,3309525,,136.28,1.5568762,317,-3.5161068,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0,,100,-9.851942,100.0,-6.8183703,6837.107696533203,2.4483466,99.0,-6.8183703
1.0,0.2896,1.0,31800,-39.846924,-118.51984250438261,-39.846924,1.0,1.0,0.4535669,3324005,,144.8,1.5249288,318,-2.9837697,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0,,100,-9.809082,100.0,-6.513587,6865.771943807602,2.3488967,99.000015,-6.513587
1.0,0.2837,1.0,31900,-39.90809,-120.83483012939591,-39.90809,1.0,1.0,0.4507889,3338190,,141.85,1.6395235,319,-2.734341,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0,,100,-9.381249,100.0,-6.5747547,6894.287849903107,2.715189,99.0,-6.5747547
1.0,0.28484,1.0,32000,-40.097248,-117.47257296990757,-40.097248,1.0,1.0,0.45134336,3352432,,142.42,1.49222,320,-3.6651144,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0,,100,-9.479181,100.0,-6.7639117,6922.388697862625,2.2492125,99.0,-6.7639117
1.0,0.26924,1.0,32100,-39.866154,-118.0612960176469,-39.866154,1.0,1.0,0.44357273,3365894,,134.62,1.6438444,321,-2.0901256,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0,,100,-9.219831,100.0,-6.5328193,6949.251343727112,2.7295196,99.0,-6.5328193
1.0,0.2899,1.0,32200,-39.60434,-116.9466400189311,-39.60434,1.0,1.0,0.4537143,3380389,,144.95,1.6093526,322,-2.8526444,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0,,100,-9.760752,100.0,-6.2710023,6978.898158311844,2.616177,99.0,-6.2710023
1.2572168,0.257808,0.9989553,32300,-39.91474,-119.80331523163977,-39.93673,1.0099821,0.7504625,0.43930003,3393198,0.08717082,128.09,1.7055066,323,-2.415225,[-0.72  -0.794 -0.443 -0.389 -0.25 ],1.0268902,,100,-9.379656,100.0,-6.5766234,7004.023822546005,2.8990574,99.0,-6.6033955
1.6541508,0.26714042,0.99586916,32400,-40.12666,-118.96545033266747,-40.163948,1.0389903,0.635284,0.45091677,3406198,0.16872035,130.0,1.6402915,324,-2.7719722,[-0.719 -0.793 -0.443 -0.391 -0.254],1.1599251,,100,-13.130033,100.0,-6.780938,7030.562667608261,2.4860005,99.0,-6.8306117
1.9180977,0.30820388,0.9994236,32500,-39.845387,-118.22524537937657,-39.86162,1.0242953,0.6418424,0.46705544,3421368,0.15860352,151.7,1.5488343,325,-2.3801715,[-0.721 -0.796 -0.444 -0.388 -0.253],1.0721781,,100,-9.993405,100.0,-6.4989996,7060.257437467575,2.409691,99.0,-6.5282874
1.9223131,0.2982704,0.9788644,32600,-39.973873,-121.76903795977891,-39.99717,1.0585498,0.49717543,0.47138762,3435687,0.18047409,143.19,1.7296256,326,-2.8551383,[-0.722 -0.798 -0.442 -0.388 -0.255],1.2583098,,100,-10.443536,100.0,-6.6172137,7089.004068136215,2.9205434,99.0,-6.663834
2.6193562,0.36145973,0.96568686,32700,-39.856873,-124.00400876977373,-39.8928,1.1663953,0.36350325,0.52417815,3451939,0.28037024,162.52,1.6449515,327,-2.6921363,[-0.723 -0.794 -0.439 -0.388 -0.261],1.5592837,,100,-9.581966,100.0,-6.488278,7121.759204864502,2.7844079,99.0,-6.5594635
1.4574407,0.30615753,1.0142411,32800,-39.901127,-119.26590829436414,-39.921898,1.0348712,0.43960127,0.4680353,3466927,0.15117349,149.88,1.7019199,328,-1.7065663,[-0.725 -0.792 -0.436 -0.393 -0.261],1.1108332,,100,-9.534807,100.0,-6.5484095,7152.237984657288,2.7820706,99.0,-6.588562
1.0,0.2608,1.0,32900,-40.219166,-119.93316485052283,-40.219166,1.0,1.0,0.4390562,3479967,,130.4,1.6713692,329,-3.0862772,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.801832,100.0,-6.8858304,7179.020280599594,2.821692,99.0,-6.885831
1.0,0.29188,1.0,33000,-39.472332,-117.32566304928397,-39.472332,1.0,1.0,0.45463228,3494561,,145.94,1.5591654,330,-2.9975908,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.288479,100.0,-6.1389976,7208.440771341324,2.4555519,99.0,-6.138998
1.0,0.29578,1.0,33100,-39.509052,-116.56464723077659,-39.509052,1.0,1.0,0.45639342,3509350,,147.89,1.5966996,331,-2.1673877,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.62835,100.0,-6.175715,7238.249929189682,2.5752015,99.0,-6.1757154
1.0,0.27854,1.0,33200,-39.843315,-119.2969623721457,-39.843315,1.0,1.0,0.4482869,3523277,,139.27,1.6586411,332,-2.1512249,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.836532,100.0,-6.509978,7265.668584108353,2.7788792,99.0,-6.509978
1.0,0.27916,1.0,33300,-39.56898,-115.63857245507602,-39.56898,1.0,1.0,0.44858453,3537235,,139.58,1.6177454,333,-2.3271537,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.600294,100.0,-6.2356462,7293.88875079155,2.6435356,99.0,-6.2356462
1.0,0.32514,1.0,33400,-39.717678,-117.1177449739635,-39.717678,1.0,1.0,0.46842712,3553492,,162.57,1.7136666,334,-2.1177678,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.610157,100.0,-6.384341,7326.011046171188,2.9663157,99.0,-6.384341
1.0,0.33348,1.0,33500,-39.775352,-119.61345005500483,-39.775352,1.0,1.0,0.4714545,3570166,,166.74,1.65136,335,-2.505693,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.4322195,100.0,-6.4420147,7357.761951208115,2.7545354,99.0,-6.4420147
1.0,0.30914,1.0,33600,-39.7585,-117.50558976011365,-39.7585,1.0,1.0,0.46214885,3585623,,154.57,1.6901023,336,-2.286191,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.488228,100.0,-6.425165,7388.5321164131165,2.8852992,99.00002,-6.425165
1.0,0.31114,1.0,33700,-39.84599,-117.82490079814794,-39.84599,1.0,1.0,0.46295446,3601180,,155.57,1.5494188,337,-3.2343185,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.567088,100.0,-6.512655,7419.371538639069,2.4249482,99.00003,-6.5126553
1.0,0.27156,1.0,33800,-39.92559,-117.56049692130398,-39.92559,1.0,1.0,0.4447591,3614758,,135.78,1.5222933,338,-1.9887887,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.375631,100.0,-6.5922546,7446.7081208229065,2.3407843,99.000015,-6.5922546
1.0,0.30358,1.0,33900,-39.795475,-119.09176016957166,-39.795475,1.0,1.0,0.45980293,3629937,,151.79,1.7119479,339,-2.3790693,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.428305,100.0,-6.4621377,7477.376713037491,2.9603693,99.0,-6.462137
1.0,0.33262,1.0,34000,-39.845238,-119.46221738701537,-39.845238,1.0,1.0,0.47114938,3646568,,166.31,1.6661844,340,-2.4343655,[-0.725 -0.79  -0.439 -0.394 -0.262],1.0,,100,-9.367628,100.0,-6.5119,7509.033900737762,2.8042128,99.0,-6.5119
2.6427426,0.33884493,1.006697,34100,-39.73856,-120.1062872508443,-39.766148,1.0820218,0.38422155,0.49616328,3662516,0.29362148,159.48,1.7382296,341,-2.1792288,[-0.725 -0.79  -0.439 -0.394 -0.262],1.2877026,,100,-9.46309,100.0,-6.377621,7540.499069690704,3.076999,99.0,-6.432813
2.712369,0.35358468,0.987418,34200,-39.954517,-118.87182184758079,-39.988586,1.1329217,0.33028388,0.51386666,3678688,0.30307177,161.72,1.6783577,342,-2.7946372,[-0.725 -0.792 -0.436 -0.398 -0.26 ],1.5353858,,100,-9.505829,100.0,-6.587995,7572.704895734787,2.9055755,99.0,-6.65525
1.0,0.2758,1.0,34300,-39.92511,-117.58623051276626,-39.92511,1.0,1.0,0.4469104,3692478,,137.9,1.4598253,343,-3.0894585,[-0.724 -0.793 -0.437 -0.393 -0.267],1.0,,100,-9.133558,100.0,-6.591772,7600.803464412689,2.1526158,99.0,-6.5917726
1.7294184,0.38419384,0.9579816,34400,-39.865273,-120.89102388137155,-39.914173,1.1190345,0.18005747,0.51704746,3710335,0.26318195,178.57,1.6033069,344,-3.137988,[-0.724 -0.793 -0.437 -0.393 -0.267],1.3534073,,100,-9.789684,100.0,-6.48472,7635.331109285355,2.501123,99.0,-6.580838
1.0,0.3249,1.0,34500,-39.810802,-118.1525828813911,-39.810802,1.0,1.0,0.46833807,3726580,,162.45,1.6627164,345,-2.1553159,[-0.724 -0.791 -0.441 -0.395 -0.267],1.0,,100,-9.311598,100.0,-6.477465,7666.839439153671,2.792551,99.0,-6.477465
