InitialReturnMin,ReturnMeanIW,MeanIW,EpisodesSoFar,InitialReturnMax,EpRewMean,EpThisIter,Bound,EmpiricalD2,EpLenMean,InitialReturnMean,J_sample_variance,Weights,TimeElapsed,InitialReturnStd,MaxIW,MinIW,InitialBound,Iteration,TimestepsSoFar,StdIW
-16.593208,218.3653,1.0053118,39400,43.06624,-105.70016012653046,100,-368742140000000.0,1.0015045,35.59,1.6784668e-06,254.22499,[-0.839 -0.474 -0.454 -0.786  0.034],3217.2413618564606,13.509303,1.1221697,0.8974329,-368742140000000.0,394,1427382,0.03882977
-18.387505,206.70105,1.00412,39500,41.363758,-107.65424447801038,100,-372533520000000.0,1.0015347,37.69,2.2888185e-06,217.28413,[-0.839 -0.475 -0.453 -0.785  0.034],3224.654257297516,12.709837,1.1041902,0.9235306,-372533520000000.0,395,1431151,0.03300845
-16.79123,220.8202,1.0052984,39600,49.968643,-106.40592999328985,100,-332852350000000.0,1.006475,35.43,4.6920777e-06,478.0704,[-0.839 -0.475 -0.452 -0.784  0.033],3231.924767255783,13.155578,1.4424653,0.75167084,-332852350000000.0,396,1434694,0.08412668
-15.028969,229.14143,1.0048664,39700,35.337757,-108.17512243074316,100,-447717360000000.0,1.0048381,34.87,2.9373168e-06,263.58868,[-0.844 -0.478 -0.452 -0.787  0.035],3240.622961997986,10.381272,1.1860158,0.8507591,-447717360000000.0,397,1438181,0.06100026
-16.966278,207.6572,1.0063772,39800,20.941307,-109.12002929979326,100,-471131140000000.0,1.0008804,38.0,-2.1743774e-06,142.64293,[-0.846 -0.48  -0.451 -0.788  0.034],3248.683449745178,10.189193,1.0971159,0.9450338,-471131140000000.0,398,1441981,0.029265424
-16.379128,219.9255,1.0050037,39900,42.991352,-107.15338912944941,100,-388085860000000.0,1.0007324,35.76,2.3651123e-06,221.0516,[-0.847 -0.481 -0.45  -0.788  0.033],3257.547064781189,12.904593,1.0831759,0.9414549,-388085860000000.0,399,1445557,0.027102664
-17.091133,202.13829,1.005502,40000,40.95776,-107.40509872670366,100,-421130570000000.0,1.0009739,38.32,-7.476807e-06,231.2078,[-0.847 -0.481 -0.449 -0.789  0.033],3265.731291770935,13.316507,1.105168,0.90573186,-421130570000000.0,400,1449389,0.030124845
-17.418106,212.8605,1.0057532,40100,28.3294,-105.33469796794652,100,-490727960000000.0,1.0012058,36.26,-6.752014e-06,197.42477,[-0.848 -0.483 -0.45  -0.788  0.033],3274.9097487926483,12.808637,1.1005768,0.91833,-490727960000000.0,401,1453015,0.03718084
-14.1623535,234.3488,1.0051266,40200,49.150032,-107.31627929298787,100,-447717360000000.0,1.0007411,34.02,5.569458e-06,223.37492,[-0.848 -0.484 -0.449 -0.787  0.034],3282.1301822662354,11.985549,1.1473444,0.93403614,-447717360000000.0,402,1456417,0.03157684
-14.905174,224.41145,1.0047343,40300,30.83094,-107.26408676725781,100,-425451140000000.0,1.0007067,35.23,-1.4495849e-06,193.1796,[-0.848 -0.484 -0.448 -0.788  0.033],3289.5391976833344,11.998675,1.1000705,0.9250519,-425451140000000.0,403,1459940,0.026415752
-16.6596,217.16527,1.0051141,40400,42.423832,-108.35766714230182,100,-452306460000000.0,1.002096,36.44,6.1035155e-07,266.52686,[-0.848 -0.484 -0.447 -0.79   0.033],3298.4524545669556,12.200864,1.1450039,0.77873284,-452306460000000.0,404,1463584,0.047971282
-16.054245,213.76408,1.0060225,40500,30.490757,-107.07502976845836,100,-425451140000000.0,1.0004954,36.58,-3.6239624e-06,155.9214,[-0.849 -0.482 -0.446 -0.788  0.031],3307.187906265259,11.251047,1.0804443,0.9335835,-425451140000000.0,405,1467242,0.022731094
-16.811043,199.01096,1.0051142,40600,35.48028,-108.12722162653245,100,-429815300000000.0,1.0012721,38.98,-2.670288e-07,228.37889,[-0.849 -0.483 -0.445 -0.787  0.031],3316.0697300434113,12.247787,1.117506,0.91808784,-429815300000000.0,406,1471140,0.03018383
-15.250206,205.15395,1.005252,40700,37.601814,-108.6049626793635,100,-350346460000000.0,1.0011071,38.12,1.5640259e-06,179.27289,[-0.849 -0.483 -0.443 -0.788  0.032],3324.9008016586304,12.579584,1.1022935,0.8838617,-350346460000000.0,407,1474952,0.032439254
-16.355019,223.65706,1.0042099,40800,25.432552,-106.90857784600294,100,-495751530000000.0,1.001037,35.24,-1.5258789e-06,160.20079,[-0.849 -0.483 -0.444 -0.787  0.029],3333.8036546707153,11.613001,1.0906107,0.9122041,-495751530000000.0,408,1478476,0.032792076
-17.33973,212.95364,1.0053945,40900,50.76175,-106.60434416962579,100,-412618680000000.0,1.0006481,36.52,-1.7547608e-06,233.16257,[-0.849 -0.482 -0.444 -0.788  0.029],3342.2077593803406,14.125993,1.0935118,0.9409188,-412618680000000.0,409,1482128,0.022473283
-17.807915,195.07118,1.0054073,41000,34.81085,-106.4154726329356,100,-346776970000000.0,1.0003692,39.1,-5.41687e-06,259.94354,[-0.849 -0.481 -0.443 -0.789  0.029],3350.482171058655,14.298595,1.1048944,0.94281554,-346776970000000.0,410,1486038,0.020479333
-16.84179,213.603,1.0050467,41100,40.14306,-106.60996659593849,100,-421130570000000.0,1.0007674,36.45,8.049011e-06,204.53894,[-0.85  -0.481 -0.442 -0.789  0.029],3358.4852211475372,12.851712,1.0769258,0.91722316,-421130570000000.0,411,1489683,0.024226598
-16.366043,211.54213,1.0057154,41200,44.48387,-106.32075956301956,100,-357594000000000.0,1.0025307,36.67,1.4877319e-06,272.73926,[-0.85  -0.48  -0.442 -0.791  0.029],3366.830057859421,12.900971,1.1817349,0.86745816,-357594000000000.0,412,1493350,0.054447986
-15.978569,220.70744,1.0048286,41300,52.27009,-106.65877863998904,100,-396099630000000.0,1.0025897,35.47,-2.708435e-06,325.2427,[-0.85  -0.481 -0.441 -0.789  0.029],3374.1770787239075,13.830873,1.1516687,0.8755797,-396099630000000.0,413,1496897,0.045630325
-16.900688,207.90712,1.0060359,41400,45.708084,-107.72736239138244,100,-396099630000000.0,1.0008969,37.55,-7.705688e-06,199.5696,[-0.85  -0.482 -0.439 -0.789  0.029],3382.842934370041,12.84395,1.094029,0.9168327,-396099630000000.0,414,1500652,0.031153379
-15.554283,239.93785,1.0040396,41500,37.79131,-107.20493530745047,100,-500825800000000.0,1.0117884,33.35,6.866455e-06,547.72516,[-0.85  -0.481 -0.439 -0.79   0.029],3390.1190423965454,11.926623,1.3226349,0.61785775,-500825800000000.0,415,1503987,0.103883356
-17.56144,207.95166,1.0055542,41600,38.91317,-107.18634378438578,100,-361272750000000.0,1.0012064,37.4,3.8146972e-08,155.69823,[-0.852 -0.475 -0.437 -0.793  0.031],3398.8328630924225,12.300058,1.0901586,0.9016472,-361272750000000.0,416,1507727,0.030015895
-18.580124,206.10983,1.0058193,41700,33.66644,-106.7715307729789,100,-380231540000000.0,1.0030248,37.54,6.4849854e-07,209.55635,[-0.852 -0.475 -0.439 -0.793  0.031],3406.5476944446564,12.57101,1.1450301,0.8601434,-380231540000000.0,417,1511481,0.050458077
-14.698708,225.71259,1.0054182,41800,50.547375,-106.99080565603359,100,-336281200000000.0,1.0188547,34.93,9.918213e-07,667.2288,[-0.851 -0.473 -0.44  -0.791  0.032],3414.1836907863617,13.338051,1.477646,0.7049438,-336281200000000.0,418,1514974,0.13262919
-15.823242,205.671,1.0101775,41900,40.705673,-107.56146975598718,100,-368742140000000.0,1.0151613,37.84,8.392334e-07,474.49112,[-0.848 -0.472 -0.442 -0.796  0.033],3422.6740782260895,12.407063,1.3682435,0.70534927,-368742140000000.0,419,1518758,0.12849876
-16.405098,215.48033,1.0053245,42000,36.35425,-107.48521584984934,100,-429815300000000.0,1.0003383,36.46,-2.0599366e-06,160.95058,[-0.845 -0.47  -0.442 -0.8    0.037],3431.0631544589996,11.943078,1.0586923,0.9616667,-429815300000000.0,420,1522404,0.016801642
-16.783043,213.4407,1.0055948,42100,40.8965,-108.1760898831037,100,-329457800000000.0,1.0007143,36.87,-9.536743e-07,189.33707,[-0.845 -0.471 -0.442 -0.801  0.037],3439.058240175247,12.207035,1.1002309,0.934495,-329457800000000.0,421,1526091,0.027667997
-17.60807,203.14,1.0050688,42200,46.657265,-107.80002097319368,100,-384138960000000.0,1.0063834,38.24,2.0980835e-06,344.44058,[-0.845 -0.471 -0.441 -0.801  0.037],3448.0020530223846,13.256658,1.1764807,0.80623746,-384138960000000.0,422,1529915,0.06810813
-17.505356,215.58484,1.0060256,42300,38.555683,-107.3898209395694,100,-429815300000000.0,1.0043681,36.4,-6.6375733e-06,265.254,[-0.846 -0.472 -0.44  -0.798  0.038],3456.356557369232,11.930306,1.2339128,0.79182196,-429815300000000.0,423,1533555,0.07053707
-18.851952,192.09622,1.004508,42400,34.368725,-108.0602804063959,100,-353952000000000.0,1.0014082,40.03,-5.645752e-06,207.34995,[-0.849 -0.468 -0.441 -0.797  0.037],3465.755078315735,12.589399,1.1273081,0.8957198,-353952000000000.0,424,1537558,0.035731837
-14.420395,214.5274,1.0043201,42500,41.609104,-107.70589317819473,100,-466353820000000.0,1.0014145,36.64,-1.2207031e-06,242.37947,[-0.848 -0.468 -0.44  -0.799  0.037],3473.9971585273743,11.711874,1.1192379,0.9032538,-466353820000000.0,425,1541222,0.03696455
-15.256821,219.97678,1.0056914,42600,40.287457,-106.86599792228793,100,-404276180000000.0,1.006543,35.66,-2.4414062e-06,366.07532,[-0.849 -0.467 -0.438 -0.8    0.038],3482.5947558879852,12.606963,1.2201763,0.8137395,-404276180000000.0,426,1544788,0.074761935
-15.459534,204.1447,1.0062836,42700,43.147343,-107.39914179606309,100,-376363200000000.0,1.0005646,37.98,3.0899048e-06,218.42146,[-0.851 -0.47  -0.437 -0.802  0.039],3491.543051958084,13.161196,1.0638398,0.94184595,-376363200000000.0,427,1548586,0.023419812
-18.19802,218.9662,1.0055375,42800,51.250008,-105.71310541064848,100,-412618680000000.0,1.0003392,35.5,5.4931643e-06,218.94879,[-0.851 -0.471 -0.436 -0.801  0.039],3499.3795881271362,13.764954,1.0672734,0.94441146,-412618680000000.0,428,1552136,0.02176533
-15.2756195,201.59674,1.0057054,42900,39.356697,-108.47643354949601,100,-471131140000000.0,1.0020872,38.72,6.4849854e-07,224.48451,[-0.851 -0.47  -0.437 -0.802  0.039],3508.526841878891,11.065412,1.1745157,0.89367557,-471131140000000.0,429,1556008,0.049785458
-17.60601,217.59665,1.0051167,43000,35.66924,-106.40044480159031,100,-396099630000000.0,1.0006828,35.9,1.8310546e-06,193.80598,[-0.851 -0.471 -0.436 -0.8    0.04 ],3517.0825412273407,12.532954,1.0725136,0.92867523,-396099630000000.0,430,1559598,0.025293853
-18.242828,192.94284,1.0076277,43100,48.33873,-107.56578077150884,100,-396099630000000.0,1.0023723,39.76,2.822876e-06,218.58757,[-0.851 -0.47  -0.436 -0.801  0.04 ],3525.4936838150024,14.196163,1.155074,0.8803844,-396099630000000.0,431,1563574,0.045652963
-15.198227,220.69672,1.0065022,43200,38.241974,-107.41874721389382,100,-372533520000000.0,1.0011848,35.7,1.5258789e-06,179.42694,[-0.85  -0.469 -0.438 -0.801  0.04 ],3533.024795293808,12.4553585,1.0794532,0.9201485,-372533520000000.0,432,1567144,0.03209206
-18.705612,188.24275,1.0061253,43300,41.054085,-107.23876790187998,100,-322770180000000.0,1.0038927,40.48,-6.8664554e-07,276.06793,[-0.85  -0.469 -0.439 -0.802  0.039],3543.090368270874,12.819776,1.1733959,0.85932505,-322770180000000.0,433,1571192,0.062298242
-16.777534,223.42427,1.0061953,43400,51.96631,-106.75868885506983,100,-380231540000000.0,1.0019062,35.21,1.6021728e-06,232.68764,[-0.851 -0.472 -0.438 -0.803  0.039],3550.8199298381805,11.94262,1.1781638,0.86695445,-380231540000000.0,434,1574713,0.04701762
-17.032593,206.04303,1.0051845,43500,31.224785,-108.17793426724424,100,-392072600000000.0,1.0019597,37.92,-1.9454956e-06,208.78839,[-0.851 -0.471 -0.439 -0.8    0.039],3559.6616241931915,12.045503,1.1241437,0.911146,-392072600000000.0,435,1578505,0.0404817
-21.057785,191.63821,1.0057042,43600,41.884678,-106.31989200744486,100,-388085860000000.0,1.0018874,39.71,2.3269654e-06,240.19254,[-0.852 -0.472 -0.438 -0.801  0.039],3569.3380966186523,13.02814,1.1326611,0.89171636,-388085860000000.0,436,1582476,0.038593687
-17.36097,190.80954,1.006037,43700,33.7696,-108.39814808459663,100,-421130570000000.0,1.0013355,40.41,-2.2125244e-06,205.78804,[-0.852 -0.473 -0.436 -0.801  0.039],3578.5584058761597,12.640081,1.1091722,0.9148648,-421130570000000.0,437,1586517,0.033730898
-18.996758,196.07428,1.0078026,43800,43.124245,-107.65056401388969,100,-452306460000000.0,1.002832,39.33,1.411438e-06,241.65414,[-0.853 -0.472 -0.436 -0.803  0.039],3587.87060046196,13.167961,1.2056181,0.84441084,-452306460000000.0,438,1590450,0.055192325
-16.45198,224.58667,1.005563,43900,33.478195,-107.77431117885517,100,-400167340000000.0,1.0008185,35.32,2.822876e-06,148.93959,[-0.853 -0.472 -0.436 -0.805  0.04 ],3595.668930053711,12.036165,1.0776119,0.92343295,-400167340000000.0,439,1593982,0.02843843
-18.09481,216.31357,1.0050255,44000,26.717865,-107.12933157381381,100,-416853250000000.0,1.001462,36.25,8.010864e-07,191.41762,[-0.853 -0.472 -0.437 -0.806  0.04 ],3603.6180713176727,11.061856,1.118709,0.9059488,-416853250000000.0,440,1597607,0.04181455
-15.608688,207.26668,1.0060778,44100,36.914112,-106.59812407024363,100,-388085860000000.0,1.0025187,37.25,-2.632141e-06,320.99768,[-0.853 -0.473 -0.436 -0.805  0.04 ],3611.6313257217407,14.148523,1.1843599,0.8910954,-388085860000000.0,441,1601332,0.048758257
-15.508888,227.46967,1.0045938,44200,33.89426,-106.9399336869721,100,-376363200000000.0,1.0023036,34.73,-2.861023e-06,316.75,[-0.853 -0.474 -0.434 -0.805  0.04 ],3618.6677453517914,13.048443,1.1572627,0.8882614,-376363200000000.0,442,1604805,0.045573507
-16.626274,209.88397,1.0037997,44300,33.358036,-107.65315729037971,100,-364988670000000.0,1.0027387,37.26,-5.340576e-06,250.88205,[-0.855 -0.474 -0.433 -0.807  0.039],3627.4355120658875,12.49573,1.2098447,0.89661753,-364988670000000.0,443,1608531,0.04780722
-17.022491,208.72615,1.0051172,44400,34.10126,-107.495922848699,100,-421130570000000.0,1.0024661,37.39,-7.2479247e-07,202.18979,[-0.856 -0.474 -0.434 -0.809  0.04 ],3636.0198764801025,12.434358,1.1591704,0.90094805,-421130570000000.0,444,1612270,0.050059285
-17.103073,229.71875,1.003664,44500,33.168983,-107.41072013967337,100,-443174150000000.0,1.0024753,34.59,-3.3950805e-06,259.39615,[-0.856 -0.473 -0.434 -0.811  0.04 ],3643.0873968601227,11.861385,1.1900376,0.86097777,-443174150000000.0,445,1615729,0.04620708
-18.06382,203.98256,1.0058624,44600,34.7146,-106.35727358553389,100,-452306460000000.0,1.0012674,37.78,5.1116945e-06,219.67113,[-0.857 -0.474 -0.433 -0.814  0.038],3651.54874420166,13.1638975,1.1060054,0.875353,-452306460000000.0,446,1619507,0.031794317
-15.922638,225.68576,1.0055499,44700,30.57024,-107.45407379739689,100,-429815300000000.0,1.0155435,35.09,-5.340576e-06,540.37634,[-0.857 -0.474 -0.433 -0.812  0.039],3659.7931051254272,12.029633,1.4388518,0.75241923,-429815300000000.0,447,1623016,0.1186031
-19.331375,197.59456,1.0066053,44800,54.536804,-107.1911611576175,100,-408426460000000.0,1.0040094,38.95,-7.6293946e-07,375.62604,[-0.858 -0.47  -0.435 -0.813  0.038],3669.0078568458557,13.999034,1.2268678,0.8764206,-408426460000000.0,448,1626911,0.071448185
-16.54663,222.51277,1.0042462,44900,38.45556,-107.74271262309173,100,-380231540000000.0,1.0023715,35.55,-1.4877319e-06,288.8019,[-0.858 -0.47  -0.434 -0.811  0.039],3677.5115699768066,12.145449,1.2781377,0.8632829,-380231540000000.0,449,1630466,0.05592639
-18.398857,214.48158,1.0044711,45000,39.299713,-106.30572452515372,100,-368742140000000.0,1.0027723,36.25,-1.6784668e-06,235.35889,[-0.86  -0.469 -0.433 -0.813  0.04 ],3685.3050260543823,14.04627,1.1380731,0.86548054,-368742140000000.0,450,1634091,0.04766355
-18.252129,207.63849,1.005155,45100,37.294144,-107.42511878077892,100,-336281200000000.0,1.0049211,37.52,-1.0566711e-05,281.8621,[-0.86  -0.468 -0.435 -0.813  0.039],3693.6685354709625,12.329351,1.2339218,0.83893853,-336281200000000.0,451,1637843,0.06199481
-17.699226,202.56398,1.0058311,45200,37.35223,-108.03894412499857,100,-372533520000000.0,1.0032345,38.42,3.3187866e-06,196.06747,[-0.86  -0.471 -0.437 -0.811  0.038],3701.8054900169373,12.543559,1.1507549,0.84783435,-372533520000000.0,452,1641685,0.04779224
-17.293922,205.74577,1.0061017,45300,32.425365,-106.43502757991544,100,-438676400000000.0,1.0005578,37.53,4.6920777e-06,195.86987,[-0.86  -0.472 -0.437 -0.809  0.038],3709.6821489334106,12.739586,1.0996884,0.9381657,-438676400000000.0,453,1645438,0.02448355
-17.265327,206.40378,1.003976,45400,35.44272,-106.98377285332123,100,-396099630000000.0,1.0044427,37.58,-3.1661987e-06,279.31516,[-0.86  -0.471 -0.436 -0.808  0.038],3717.6740415096283,11.988233,1.2495178,0.87743145,-396099630000000.0,454,1649196,0.059704643
-16.332275,210.94986,1.0083555,45500,36.31872,-107.12802489401142,100,-388085860000000.0,1.005216,36.94,-3.0517577e-07,266.92996,[-0.863 -0.474 -0.436 -0.808  0.04 ],3726.1292946338654,12.673867,1.1872201,0.7817639,-388085860000000.0,455,1652890,0.071540534
-18.859047,189.26357,1.0056348,45600,41.527596,-108.00804310167834,100,-434223540000000.0,1.0035738,40.57,-4.4631956e-06,244.08946,[-0.861 -0.472 -0.437 -0.809  0.04 ],3734.8863973617554,11.774904,1.2204067,0.8447816,-434223540000000.0,456,1656947,0.06233565
-16.060051,208.87532,1.0054122,45700,48.124687,-107.58597685339731,100,-329457800000000.0,1.0013081,37.32,1.9454956e-06,308.82745,[-0.861 -0.473 -0.435 -0.809  0.041],3742.7403316497803,13.6203785,1.1354073,0.8936507,-329457800000000.0,457,1660679,0.03934342
-15.6126175,210.88602,1.0050468,45800,36.051834,-108.50244252792659,100,-416853250000000.0,1.0006514,37.3,-1.6021728e-06,203.09152,[-0.861 -0.472 -0.434 -0.81   0.04 ],3750.9448623657227,12.202547,1.0937022,0.92785656,-416853250000000.0,458,1664409,0.02368256
-16.668869,209.45015,1.0069964,45900,40.522488,-106.91148198843703,100,-384138960000000.0,1.003669,37.08,-3.3950805e-06,246.38226,[-0.862 -0.472 -0.433 -0.811  0.04 ],3759.3554780483246,14.155824,1.2501384,0.78727186,-384138960000000.0,459,1668117,0.060947485
-18.994164,206.55013,1.0043982,46000,42.584927,-106.40961622322499,100,-400167340000000.0,1.0017799,37.39,-2.670288e-07,233.97244,[-0.86  -0.473 -0.436 -0.811  0.04 ],3767.492558479309,13.176382,1.1406265,0.90656245,-400167340000000.0,460,1671856,0.03578917
-16.700104,211.87762,1.0048945,46100,29.180706,-107.5956380580425,100,-421130570000000.0,1.0006214,36.97,,174.08195,[-0.86  -0.474 -0.437 -0.81   0.039],3776.904265165329,11.638584,1.1182154,0.95025295,-421130570000000.0,461,1675553,0.022067746
-19.719833,198.16084,1.0053325,46200,32.683064,-106.64400470059842,100,-421130570000000.0,1.0007272,38.7,-3.8146972e-08,241.37953,[-0.86  -0.474 -0.436 -0.811  0.04 ],3787.00439620018,13.494765,1.113116,0.9173099,-421130570000000.0,462,1679423,0.030198162
-17.183632,207.71175,1.0056118,46300,60.234398,-106.23538695489991,100,-376363200000000.0,1.0005798,37.14,7.2479247e-07,230.59119,[-0.86  -0.474 -0.435 -0.811  0.041],3795.145763874054,14.418748,1.0917048,0.9351167,-376363200000000.0,463,1683137,0.024623018
-15.161964,207.70264,1.0053052,46400,46.78671,-107.10992485768571,100,-346776970000000.0,1.0006721,37.35,6.5231325e-06,241.59337,[-0.86  -0.475 -0.435 -0.81   0.041],3802.8338780403137,13.908806,1.0947964,0.94546956,-346776970000000.0,464,1686872,0.02734607
-18.75528,208.81868,1.005384,46500,31.944801,-107.33810130672394,100,-396099630000000.0,1.0010831,37.32,-8.010864e-07,175.8119,[-0.86  -0.475 -0.435 -0.81   0.041],3811.5627863407135,12.595561,1.071193,0.91764617,-396099630000000.0,465,1690604,0.027474072
-16.76352,221.39671,1.0045134,46600,34.960766,-107.30764490578308,100,-461624200000000.0,1.0016637,35.61,3.8146973e-06,218.28877,[-0.86  -0.474 -0.435 -0.811  0.041],3820.215099811554,12.400064,1.1356304,0.9125878,-461624200000000.0,466,1694165,0.034952924
-19.687843,208.63347,1.0057354,46700,36.327164,-106.12304509715796,100,-416853250000000.0,1.0029689,37.03,3.7384034e-06,275.7268,[-0.86  -0.476 -0.435 -0.81   0.04 ],3828.542844772339,13.084254,1.171426,0.8498802,-416853250000000.0,467,1697868,0.05828238
-18.929398,214.35374,1.0057262,46800,32.842068,-106.4640096335709,100,-408426460000000.0,1.0022231,36.33,-9.536743e-06,181.7913,[-0.861 -0.477 -0.433 -0.811  0.041],3837.170611143112,12.387687,1.121265,0.8909999,-408426460000000.0,468,1701501,0.044673014
-17.761002,210.94482,1.0053272,46900,40.310585,-106.72228826761302,100,-456941940000000.0,1.0016152,36.85,1.4495849e-06,209.5073,[-0.86  -0.476 -0.434 -0.812  0.041],3845.4712278842926,12.947337,1.1018909,0.9025824,-456941940000000.0,469,1705186,0.039320897
-14.643227,228.66226,1.0049541,47000,39.461002,-107.06600342034831,100,-425451140000000.0,1.0012096,34.61,3.5476685e-06,193.1937,[-0.861 -0.478 -0.434 -0.811  0.041],3853.016679763794,12.416764,1.119313,0.89898777,-425451140000000.0,470,1708647,0.030987117
-17.579132,203.1839,1.0051459,47100,39.226273,-107.29327684955389,100,-384138960000000.0,1.0007244,38.17,-4.8065185e-06,174.11987,[-0.86  -0.477 -0.435 -0.809  0.041],3861.7456917762756,11.898002,1.1047868,0.93289435,-384138960000000.0,471,1712464,0.027312241
-18.084846,199.80061,1.0068127,47200,40.35599,-107.22555886424752,100,-412618680000000.0,1.0028696,38.65,3.8146973e-06,188.27608,[-0.86  -0.478 -0.434 -0.81   0.04 ],3870.3971030712128,12.209529,1.1731353,0.85570765,-412618680000000.0,472,1716329,0.05098718
-16.912247,218.65355,1.0048857,47300,48.09602,-106.09100258256089,100,-438676400000000.0,1.0018958,35.61,-1.8310546e-06,313.97787,[-0.859 -0.477 -0.436 -0.81   0.04 ],3879.001838684082,14.543076,1.1296434,0.8875764,-438676400000000.0,473,1719890,0.03989632
-17.08348,217.26181,1.0054274,47400,45.509853,-107.86070777234973,100,-495751530000000.0,1.0002041,36.29,1.9836425e-06,185.46846,[-0.86  -0.478 -0.434 -0.811  0.038],3887.014579772949,12.918639,1.050129,0.9635783,-495751530000000.0,474,1723519,0.014453529
-18.869598,191.5882,1.0076133,47500,34.760628,-106.56923476559456,100,-400167340000000.0,1.0045757,39.74,2.2506713e-06,402.82962,[-0.859 -0.478 -0.435 -0.811  0.038],3896.408791780472,14.042211,1.4131069,0.79272044,-400167340000000.0,475,1727493,0.08156835
-15.236725,209.07863,1.0054954,47600,24.16177,-108.45198100232672,100,-505951340000000.0,1.0004306,37.61,1.7547608e-06,135.62198,[-0.858 -0.478 -0.436 -0.81   0.045],3904.8810982704163,10.904881,1.0639681,0.9498635,-505951340000000.0,476,1731254,0.017761044
-19.54168,192.25206,1.007178,47700,50.036854,-107.5888854004842,100,-376363200000000.0,1.001461,39.93,-1.7547608e-06,146.47816,[-0.858 -0.478 -0.436 -0.809  0.044],3913.6158351898193,12.572094,1.1116146,0.8761332,-376363200000000.0,477,1735247,0.037385173
-15.53009,227.88309,1.005956,47800,29.981583,-107.10425324137731,100,-452306460000000.0,1.0016016,34.73,7.2479247e-07,178.93196,[-0.856 -0.478 -0.437 -0.809  0.043],3921.8415591716766,12.189635,1.0999354,0.9116625,-452306460000000.0,478,1738720,0.037238542
-14.609528,225.14282,1.0037296,47900,31.07597,-108.29312883772752,100,-452306460000000.0,1.0041939,35.39,-1.8310546e-06,193.52594,[-0.856 -0.477 -0.438 -0.809  0.043],3930.0809705257416,10.717665,1.1639787,0.851433,-452306460000000.0,479,1742259,0.05851615
-17.557648,224.30603,1.0052763,48000,56.417343,-106.29024573790184,100,-438676400000000.0,1.0067483,34.98,2.0217894e-06,439.5175,[-0.858 -0.476 -0.442 -0.809  0.043],3938.400183916092,13.365445,1.2005329,0.762088,-438676400000000.0,480,1745757,0.07737351
-19.221199,182.53513,1.0060612,48100,39.912144,-107.23653013655323,100,-392072600000000.0,1.0016843,41.53,-1.9073487e-07,247.97743,[-0.858 -0.48  -0.44  -0.811  0.037],3947.7230706214905,13.639967,1.1095103,0.9203997,-392072600000000.0,481,1749910,0.037624776
-17.956413,214.06207,1.0051621,48200,38.096,-106.93826043122293,100,-429815300000000.0,1.0023657,36.47,-1.14440915e-07,215.79501,[-0.859 -0.481 -0.439 -0.812  0.038],3956.1909725666046,13.456258,1.1933732,0.8737544,-429815300000000.0,482,1753557,0.054831017
-17.51812,210.77306,1.0053389,48300,30.808102,-107.17247702591898,100,-404276180000000.0,1.0015471,37.01,-1.7166137e-06,141.62709,[-0.858 -0.479 -0.44  -0.812  0.039],3964.5500135421753,11.703743,1.1151025,0.8980867,-404276180000000.0,483,1757258,0.040420353
-17.734138,201.24564,1.0054361,48400,39.46837,-107.29297382193018,100,-429815300000000.0,1.0021511,38.41,-4.196167e-07,262.85327,[-0.858 -0.479 -0.441 -0.813  0.039],3973.6330394744873,13.5032215,1.1201904,0.8954686,-429815300000000.0,484,1761099,0.046226513
-20.546906,192.19179,1.0084935,48500,34.998264,-108.14513967144778,100,-376363200000000.0,1.0052546,40.11,-5.531311e-06,331.52805,[-0.858 -0.48  -0.441 -0.811  0.04 ],3983.54048037529,12.550964,1.2854452,0.8244767,-376363200000000.0,485,1765110,0.07680555
-16.841026,224.69954,1.0062284,48600,43.57077,-106.75672805726332,100,-434223540000000.0,1.0017862,35.04,-8.010864e-07,201.26372,[-0.858 -0.481 -0.438 -0.811  0.039],3991.6532447338104,12.6519785,1.1248081,0.9021977,-434223540000000.0,486,1768614,0.042869635
-18.831451,190.79417,1.0057828,48700,46.365192,-106.55041964128532,100,-361272750000000.0,1.0009195,39.79,1.8310546e-06,255.2741,[-0.858 -0.48  -0.439 -0.812  0.039],4000.2343678474426,14.8478,1.1454976,0.9415731,-361272750000000.0,487,1772593,0.028498607
-18.35556,191.52284,1.0045415,48800,29.232914,-107.54741323426086,100,-346776970000000.0,1.0043421,40.05,-4.8828124e-06,306.0195,[-0.857 -0.48  -0.44  -0.811  0.04 ],4009.273072242737,12.202085,1.2377476,0.8568361,-346776970000000.0,488,1776598,0.06645363
-16.379105,203.98912,1.0055884,48900,54.705208,-107.23834020596414,100,-429815300000000.0,1.0017143,37.97,5.7983398e-06,220.12642,[-0.858 -0.481 -0.439 -0.809  0.041],4018.112765312195,13.439688,1.10552,0.9126115,-429815300000000.0,489,1780395,0.034460798
-16.288155,208.68222,1.0061867,49000,36.29548,-107.25261586167503,100,-353952000000000.0,1.0031555,37.31,-4.4250487e-06,194.42702,[-0.858 -0.48  -0.439 -0.81   0.04 ],4026.9715847969055,11.990614,1.133404,0.8753121,-353952000000000.0,490,1784126,0.04722263
-15.543259,242.11618,1.0045899,49100,44.208412,-108.0396190237185,100,-466353820000000.0,1.0023634,33.3,1.6021728e-06,286.26263,[-0.859 -0.479 -0.439 -0.812  0.043],4034.853750228882,11.964601,1.156637,0.88758534,-466353820000000.0,491,1787456,0.052192673
