TimestepsSoFar,Weights,InitialReturnMean,EmpiricalD2,InitialReturnMin,MeanIW,StdIWNorm,InitialReturnMax,InitialReturnStd,ReturnMeanIW,MaxIW,StdIW,EpisodesSoFar,InitialBound,MeanIWNorm,MaxIWNorm,MinIW,EpRewMean,ESSClassic,ESSRenyi,TimeElapsed,EpThisIter,EpLenMean,MinIWNorm,Itaration,Bound
5214822,[ 0.109 -0.222  0.046 ...  0.185  0.576 -1.09 ],,21.83996,-3784.9902,1.490884,0.075290516,1214.6826,1326.8728,372.36136,75.30195,7.5290513,24100,-38.04058,0.014908837,0.75301945,0.0019167524,3784.9901738854714,3.773144,4.578763,2766.741361141205,100,379.38,1.9167524e-05,241,194.58537
5252480,[ 0.109 -0.222  0.046 ...  0.185  0.575 -1.086],-3.6621095e-05,7.3579817,-3756.8562,1.2936932,0.022072157,1242.8191,1366.7688,357.12302,13.401469,2.2072155,24200,-37.757835,0.012936931,0.1340147,0.022034004,3756.8561395624656,25.569576,13.590684,2779.9196178913116,100,376.58,0.00022034004,242,254.70265
5290975,[ 0.109 -0.221  0.045 ...  0.185  0.576 -1.078],-0.00018554687,11.139154,-3841.5503,1.0445285,0.024544958,1158.1528,1419.6128,296.65005,21.331146,2.4544957,24300,-38.609215,0.010445285,0.21331146,0.008252285,3841.550102008507,15.333089,8.977342,2790.434341430664,100,384.95,8.252285e-05,243,167.79097
5326685,[ 0.109 -0.221  0.046 ...  0.185  0.578 -1.082],0.00041015624,1.6313198,-3562.344,1.1228522,0.007462123,1437.3572,1614.0681,138.9021,4.126419,0.7462123,24400,-35.802597,0.011228523,0.04126419,0.10731844,3562.34419287606,69.3649,61.30006,2801.2494254112244,100,357.1,0.0010731843,244,93.17351
5364971,[ 0.109 -0.221  0.046 ...  0.185  0.577 -1.088],-3.90625e-05,1880.6384,-3819.73,6.7411776,0.55104494,1179.9243,1295.3422,4740.908,552.2815,55.104504,24500,-38.389744,0.06741177,5.5228148,1.1397937e-05,3819.7298969246744,1.4745045,0.053173434,2812.782056570053,100,382.86,1.1397937e-07,245,3076.0867
5402812,[ 0.109 -0.221  0.044 ...  0.185  0.577 -1.087],-0.00022949219,5.834712,-3775.5579,1.013944,0.0165524,1224.1677,1447.4646,185.05016,9.258838,1.6552402,24600,-37.94602,0.010139441,0.09258837,0.0130307395,3775.557572514723,27.285267,17.138807,2825.822327852249,100,378.41,0.0001303074,246,93.39155
5441298,[ 0.109 -0.221  0.043 ...  0.185  0.577 -1.089],-6.347656e-05,12.767667,-3840.4587,0.9838531,0.021669835,1159.2292,1421.9136,297.8069,13.918594,2.1669834,24700,-38.59811,0.009838531,0.13918594,0.0014432637,3840.45866431784,17.090466,7.8322845,2835.9679565429688,100,384.86,1.4432637e-05,247,159.88878
5480342,[ 0.109 -0.221  0.044 ...  0.185  0.578 -1.078],-0.00016113282,11.756835,-3896.2744,1.0193828,0.039219346,1103.4326,1380.701,353.33173,39.442062,3.9219344,24800,-39.15917,0.0101938285,0.39442062,0.0025123013,3896.2741654806237,6.3282356,8.505691,2848.1513833999634,100,390.44,2.5123012e-05,248,219.06229
5519123,[ 0.109 -0.221  0.044 ...  0.186  0.58  -1.081],0.0005102539,23.47387,-3869.2961,1.7436242,0.044715934,1130.4861,1243.2765,486.33017,32.82295,4.471594,24900,-38.88739,0.017436242,0.3282295,0.0018705518,3869.2965206126596,13.198075,4.260056,2860.6441855430603,100,387.81,1.8705518e-05,249,297.91895
5556938,[ 0.109 -0.221  0.043 ...  0.186  0.58  -1.077],2.9296874e-05,1.2668804,-3763.4043,1.0534407,0.0061612036,1226.3152,1523.2555,32.28601,3.417445,0.61612034,25000,-37.82365,0.010534407,0.03417445,0.21135291,3773.3868196364133,74.51194,78.93405,2871.74689245224,100,378.15,0.002113529,250,-10.286678
5598013,[ 0.109 -0.221  0.043 ...  0.186  0.58  -1.081],-0.00012695312,37.217945,-4099.1846,1.4103873,0.052939758,900.58203,1128.6469,590.09705,48.609795,5.2939763,25100,-41.198475,0.014103871,0.48609793,0.002183606,4099.18433874984,6.627244,2.6868758,2883.400386571884,100,410.75,2.1836058e-05,251,338.76025
5640027,[ 0.109 -0.221  0.042 ...  0.186  0.58  -1.083],-0.00021972656,3440.37,-4124.2104,12.184244,1.1744002,805.5869,1132.8282,9430.695,1180.6699,117.440025,25200,-41.450104,0.12184245,11.806699,1.0045295e-06,4194.130495910023,1.064916,0.02906664,2894.5245077610016,100,420.14,1.0045295e-08,252,6999.467
5676211,[ 0.109 -0.221  0.044 ...  0.186  0.579 -1.081],-0.00016113282,83.35299,-3609.877,2.0983322,0.10600767,1389.854,1524.9111,1237.2234,95.56661,10.600766,25300,-36.280777,0.020983322,0.9556661,0.00038922363,3609.8767717800442,3.7703598,1.199717,2909.3672003746033,100,361.84,3.8922362e-06,253,905.989
5714865,[ 0.108 -0.221  0.044 ...  0.185  0.578 -1.119],-7.8125e-05,7.671427,-3856.6514,1.2481819,0.030990325,1143.0586,1455.7233,215.45648,29.439844,3.0990322,25400,-38.760883,0.012481818,0.29439843,0.00019194312,3856.651187961597,13.957747,13.035385,2921.647629737854,100,386.54,1.9194313e-06,254,108.099365
5753778,[ 0.108 -0.222  0.045 ...  0.185  0.578 -1.12 ],0.00017089843,1.7449495,-3882.4724,0.9690963,0.007949897,1117.2781,1365.873,66.684135,6.02312,0.7949897,25500,-39.02014,0.009690963,0.060231198,0.05596264,3882.4724495584196,59.77431,57.30825,2933.3620812892914,100,389.13,0.0005596264,255,15.139652
5791423,[ 0.108 -0.222  0.045 ...  0.185  0.578 -1.126],-0.00037353515,3.0463989,-3756.0962,1.0477424,0.012316959,1243.6328,1505.7933,99.751884,7.984929,1.231696,25600,-37.75056,0.010477424,0.07984929,0.026622692,3756.095789584207,41.98209,32.82564,2944.2909054756165,100,376.45,0.0002662269,256,33.862953
5829196,[ 0.109 -0.222  0.045 ...  0.185  0.579 -1.128],0.00016601563,1.4172492,-3768.5076,0.9760601,0.0062054237,1231.2341,1362.1055,26.06377,4.509561,0.6205423,25700,-37.87477,0.0097606005,0.04509561,0.2260222,3768.507616090537,71.21524,70.55922,2955.0243723392487,100,377.73,0.0022602219,257,-19.025677
5867154,[ 0.108 -0.222  0.045 ...  0.185  0.579 -1.127],-0.00012695312,761.5429,-3787.7075,3.909279,0.31959748,1212.0361,1486.4724,3879.4958,321.46667,31.95975,25800,-38.06804,0.03909279,3.2146666,0.00012663698,3787.707304706813,1.474134,0.13131237,2965.83549785614,100,379.58,1.2663697e-06,258,2828.9717
5905749,[ 0.109 -0.221  0.044 ...  0.185  0.577 -1.123],9.765625e-06,541.7184,-3851.4207,3.7647407,0.31473416,1148.3279,1325.963,3095.5981,315.5821,31.473421,25900,-38.708218,0.037647404,3.1558208,2.078481e-05,3851.4206041306975,1.4106276,0.18459776,2978.8962676525116,100,385.95,2.0784809e-07,259,2194.67
5944096,[ 0.109 -0.221  0.043 ...  0.184  0.576 -1.12 ],0.00025390624,20.880354,-3826.3284,1.2341839,0.035014957,1173.4192,1367.4465,406.50635,25.412075,3.5014958,26000,-38.45582,0.012341838,0.25412074,0.0009139558,3826.328505013633,11.050821,4.789191,2992.0329332351685,100,383.47,9.139558e-06,260,230.78134
5983426,[ 0.109 -0.221  0.043 ...  0.184  0.576 -1.12 ],4.8828126e-05,114.954384,-3924.5334,1.9594858,0.09972405,1075.2234,1266.76,1290.435,89.72594,9.972405,26100,-39.44301,0.019594857,0.89725935,0.00028515857,3924.5334578612396,3.717342,0.8699103,3003.558005809784,100,393.3,2.8515856e-06,261,867.5394
6023003,[ 0.109 -0.221  0.042 ...  0.184  0.576 -1.123],-1.7089844e-05,7.052933,-3949.3193,0.95952094,0.021724012,1050.4263,1263.5084,222.66043,19.465332,2.1724014,26200,-39.692158,0.00959521,0.19465332,0.007825444,3949.3192405165623,16.324095,14.178498,3015.770220518112,100,395.77,7.8254445e-05,262,117.24856
6065045,[ 0.109 -0.221  0.041 ...  0.184  0.575 -1.127],-2.4414062e-06,189.69711,-4196.718,3.2095413,0.16794848,803.0415,997.1299,1172.9835,154.78278,16.79485,26300,-42.178604,0.032095417,1.5478277,0.00016201953,4196.717617844454,3.523351,0.5271562,3027.905991792679,100,420.42,1.6201952e-06,263,592.0553
6106386,[ 0.109 -0.221  0.042 ...  0.183  0.575 -1.126],-0.00041015624,8.596357,-4126.0264,1.2075306,0.030642936,873.73926,1149.8917,220.11426,27.929848,3.0642936,26400,-41.46852,0.012075305,0.27929848,0.020557962,4126.025884226689,13.441435,11.632834,3041.174193382263,100,413.41,0.00020557962,264,98.5316
6146918,[ 0.109 -0.221  0.042 ...  0.184  0.576 -1.128],9.765625e-05,2.2413125,-4045.424,0.96177393,0.008186992,954.3596,1231.2502,72.72963,6.106246,0.81869924,26500,-40.657963,0.009617739,0.06106246,0.043604244,4045.4240717651123,57.984203,44.616714,3052.6484096050262,100,405.32,0.00043604244,265,11.86042
6187986,[ 0.109 -0.221  0.041 ...  0.184  0.575 -1.128],7.080078e-05,77.04434,-4099.42,2.5256824,0.112252995,900.33057,1311.8292,1103.6263,88.87503,11.2253,26600,-41.200645,0.025256824,0.8887503,0.00014299578,4099.419813177556,4.818524,1.2979538,3062.702524662018,100,410.68,1.4299577e-06,266,741.9874
6227771,[ 0.108 -0.221  0.041 ...  0.185  0.58  -1.111],-0.0004663086,13.998843,-3969.5405,1.4205319,0.036828898,1030.2134,1258.5372,336.66772,28.805809,3.6828897,26700,-39.89584,0.014205318,0.28805807,0.007522901,3969.540011431133,12.95061,7.1434474,3075.3148188591003,100,397.85,7.522901e-05,267,187.39905
6268846,[ 0.108 -0.221  0.041 ...  0.185  0.578 -1.131],-4.8828126e-05,77.96649,-4099.828,2.337263,0.15371692,899.9199,1228.1127,588.2708,154.47458,15.371692,26800,-41.204884,0.023372628,1.5447458,0.0001551682,4099.828059657339,2.259673,1.2826023,3087.4928267002106,100,410.75,1.5516821e-06,268,224.43787
6312056,[ 0.109 -0.221  0.041 ...  0.184  0.576 -1.12 ],-0.00011230469,11.886026,-4313.912,1.2126193,0.039848022,685.8291,830.2242,251.9239,38.962963,3.9848018,26900,-43.35656,0.012126191,0.38962963,0.011083927,4313.911884450382,8.475632,8.41324,3099.4413492679596,100,432.1,0.00011083927,269,102.44771
6351773,[ 0.109 -0.221  0.041 ...  0.184  0.576 -1.121],-4.8828126e-05,1.9023825,-3963.846,0.98230284,0.0086801825,1035.9001,1354.17,55.92743,7.191266,0.8680182,27000,-39.83818,0.009823029,0.07191266,0.09754426,3963.845794705209,56.153004,52.565666,3110.5212948322296,100,397.17,0.0009754426,270,0.9799118
6390328,[ 0.109 -0.221  0.042 ...  0.184  0.575 -1.121],-7.8125e-05,3.2015448,-3837.0664,1.0473356,0.0140317865,1152.7073,1377.9683,149.62529,10.216677,1.4031786,27100,-38.56403,0.010473357,0.102166764,0.06381978,3847.0454648202117,35.778717,31.234922,3120.990507364273,100,385.55,0.0006381978,271,80.62332
6430478,[ 0.109 -0.221  0.041 ...  0.184  0.575 -1.112],-1.7089844e-05,7.2636695,-4006.8271,0.93274796,0.0142404605,992.9321,1211.9779,151.14485,7.306592,1.4240462,27200,-40.270164,0.009327479,0.07306592,0.0039289207,4006.827017580549,30.022114,13.767146,3132.7699110507965,100,401.5,3.9289207e-05,272,42.612045
6470887,[ 0.109 -0.221  0.041 ...  0.183  0.575 -1.103],-4.8828124e-06,5.747743,-4032.8232,1.2445384,0.019954108,966.9331,1225.9932,234.68048,15.277316,1.9954109,27300,-40.5314,0.012445386,0.15277316,0.007835945,4032.8231075591984,28.005867,17.398132,3144.088446378708,100,404.09,7.835945e-05,273,137.50867
6513101,[ 0.109 -0.221  0.04  ...  0.184  0.575 -1.101],0.00016601563,18.291162,-4213.8164,1.2420604,0.05162982,785.938,1015.08453,369.34265,50.66432,5.1629815,27400,-42.350273,0.012420604,0.50664324,0.0015801728,4213.816480535347,5.470794,5.467121,3155.7208340168,100,422.14,1.5801728e-05,274,188.21754
6554073,[ 0.109 -0.221  0.04  ...  0.183  0.575 -1.113],-0.00036132813,13.091048,-4089.62,1.3290372,0.029556906,910.15186,1285.4286,364.97156,23.937893,2.9556906,27500,-41.10261,0.013290375,0.23937893,0.00086548226,4089.6195985153004,16.818365,7.638808,3169.460714817047,100,409.72,8.6548225e-06,275,216.25731
6598967,[ 0.109 -0.221  0.04  ...  0.183  0.575 -1.114],0.00022216798,1.618678,-4483.3066,1.0160404,0.008907881,516.4619,888.69226,41.673775,6.29445,0.8907881,27600,-45.058727,0.010160405,0.062944494,0.12639442,4483.306680760554,56.540405,61.778812,3181.589252471924,100,448.94,0.0012639442,276,-15.653473
6639592,[ 0.109 -0.221  0.04  ...  0.184  0.575 -1.117],-0.000234375,5.4607863,-4055.828,0.9839412,0.016260175,943.947,1484.4485,133.70238,12.866398,1.6260178,27700,-40.76272,0.009839412,0.12866397,0.014783228,4055.827592933952,26.802896,18.312382,3192.710369825363,100,406.25,0.00014783228,277,38.44699
6681301,[ 0.109 -0.221  0.041 ...  0.184  0.575 -1.12 ],-3.90625e-05,1.2459407,-4153.2456,1.0031867,0.0043025054,836.5586,1228.9906,21.40921,2.5058134,0.43025053,27800,-41.741688,0.010031866,0.025058134,0.3121396,4163.225943703383,84.46364,80.26064,3203.7590811252594,100,417.09,0.0031213958,278,-25.183578
6723170,[ 0.109 -0.221  0.041 ...  0.184  0.575 -1.123],-2.9296874e-05,661.1937,-4179.0195,5.7164526,0.42347732,820.7407,1060.9265,3744.2825,423.90002,42.347733,27900,-42.000748,0.057164535,4.2390003,9.7872966e-05,4179.019372581622,1.7895777,0.1512416,3214.0376501083374,100,418.69,9.787296e-07,279,2664.289
6766407,[ 0.109 -0.221  0.04  ...  0.183  0.575 -1.125],-0.00029052736,2.2174115,-4316.615,0.9797996,0.011056954,683.146,922.2931,88.49857,9.320003,1.1056955,28000,-43.383904,0.009797995,0.09320002,0.037741646,4316.614795699758,43.985188,45.09763,3227.3982112407684,100,432.37,0.00037741647,280,23.896141
6809219,[ 0.109 -0.221  0.04  ...  0.184  0.576 -1.129],0.00016601563,24.728853,-4273.9204,1.1806737,0.04512966,725.8418,1085.7451,291.93262,44.630833,4.512966,28100,-42.95433,0.011806739,0.4463083,0.001937289,4273.920559507737,6.4059544,4.043859,3238.1625254154205,100,428.12,1.937289e-05,281,78.32791
6850658,[ 0.109 -0.221  0.039 ...  0.183  0.576 -1.134],-0.00020996094,2.2304616,-4137.031,1.129633,0.0108155655,862.7261,1378.8163,60.086964,6.804369,1.0815566,28200,-41.578957,0.011296329,0.06804369,0.03332154,4137.030435972648,52.173195,44.83377,3250.4195609092712,100,414.39,0.0003332154,282,-2.009735
6892644,[ 0.109 -0.221  0.038 ...  0.183  0.576 -1.139],3.4179688e-05,3.7469807,-4191.5283,1.0064391,0.01449148,808.2412,1242.8481,106.09507,8.576927,1.449148,28300,-42.12638,0.0100643905,0.08576927,0.006509889,4191.528200071367,32.5389,26.688154,3260.6333844661713,100,419.86,6.509889e-05,283,24.550407
6934532,[ 0.109 -0.221  0.038 ...  0.183  0.575 -1.131],2.1972657e-05,71.42814,-4182.3335,2.2577624,0.113679476,817.4341,1447.221,798.0697,108.442665,11.367948,28400,-42.034042,0.022577625,1.0844266,0.0012370415,4182.333381292209,3.7948174,1.4000084,3272.5859925746918,100,418.88,1.2370415e-05,284,442.81836
6979540,[ 0.109 -0.221  0.037 ...  0.183  0.574 -1.136],0.0003125,3.010567,-4495.11,0.9477111,0.010329381,504.64795,1003.5837,71.25018,5.184152,1.0329381,28500,-45.177254,0.0094771115,0.05184152,0.06894615,4495.11006162644,45.704967,33.216335,3286.2655820846558,100,450.08,0.00068946154,285,-7.137329
7023979,[ 0.109 -0.221  0.037 ...  0.183  0.573 -1.132],-0.00029296876,1.4514213,-4438.602,1.0629994,0.006308262,561.1509,1175.0813,31.587769,2.9620147,0.6308262,28600,-44.609894,0.010629994,0.029620146,0.14234369,4438.601632621643,73.95515,68.89799,3298.2572178840637,100,444.39,0.0014234368,286,-22.155655
7067284,[ 0.109 -0.221  0.036 ...  0.183  0.573 -1.13 ],0.00015136719,2.1374612,-4325.4175,1.030249,0.008410635,674.3623,1390.3173,77.38268,4.9072747,0.84106356,28700,-43.471928,0.010302489,0.049072746,0.06184058,4325.417498530061,60.007496,46.784473,3308.8710646629333,100,433.05,0.00061840576,287,13.826244
7111766,[ 0.109 -0.221  0.036 ...  0.183  0.573 -1.132],0.0003515625,2369.9346,-4443.61,14.533294,1.1920953,556.1631,1269.7665,7670.8926,1175.68,119.20954,28800,-44.659622,0.14533293,11.756801,0.000123582,4443.6100375471115,1.4645317,0.042195257,3320.0173337459564,100,444.82,1.2358199e-06,288,5496.758
7157310,[ 0.109 -0.221  0.036 ...  0.183  0.574 -1.129],0.0001586914,2.942783,-4549.88,1.140542,0.0142864175,449.88086,1077.7109,131.64346,7.798703,1.4286418,28900,-45.727848,0.0114054205,0.07798703,0.03211038,4549.8799061256395,38.925583,33.981438,3334.7423017024994,100,455.44,0.00032110378,289,53.19915
7202488,[ 0.109 -0.221  0.036 ...  0.183  0.574 -1.128],-0.00037597655,2.665495,-4513.095,1.0799041,0.0121559715,486.6587,1167.0562,100.630585,7.1101513,1.2155972,29000,-45.3587,0.010799041,0.07110151,0.032042697,4513.09469760291,44.109318,37.516483,3346.6214978694916,100,451.78,0.00032042697,290,26.577042
7248659,[ 0.109 -0.221  0.036 ...  0.183  0.573 -1.128],-9.765625e-06,1.5690819,-4613.0933,1.0386444,0.0078937365,386.66602,1085.5995,67.05553,3.7084036,0.7893735,29100,-46.363365,0.010386446,0.037084036,0.20682028,4613.093104457128,63.387196,63.731537,3357.632063627243,100,461.71,0.0020682027,291,8.979427
7293138,[ 0.109 -0.221  0.036 ...  0.182  0.573 -1.131],6.8359375e-05,21.521635,-4443.1904,1.6242605,0.072056696,556.5674,1326.8165,299.4924,71.83598,7.20567,29200,-44.655678,0.016242608,0.7183598,0.00043805348,4443.19027194452,4.835461,4.646487,3369.3727054595947,100,444.79,4.380535e-06,292,92.32808
7337688,[ 0.11  -0.221  0.036 ...  0.183  0.573 -1.157],0.00020996094,6.07469,-4451.0996,1.120866,0.01997922,548.7002,1336.3644,124.0425,14.964954,1.9979221,29300,-44.735012,0.011208658,0.14964955,0.010083554,4451.099615713616,23.939266,16.461746,3381.4855563640594,100,445.5,0.00010083554,293,13.784088
7383107,[ 0.11  -0.221  0.036 ...  0.183  0.573 -1.158],0.00035644532,7.015909,-4537.783,1.2444516,0.031671245,461.97607,1254.3214,183.43163,30.102558,3.1671247,29400,-45.60605,0.012444515,0.30102557,0.015000579,4537.783384352015,13.374337,14.25332,3392.1657586097717,100,454.19,0.00015000578,294,62.631294
7429797,[ 0.11  -0.221  0.035 ...  0.183  0.575 -1.155],3.90625e-05,1.5239117,-4666.2944,1.1005985,0.008076644,333.4834,1080.6447,39.564865,6.5050898,0.8076644,29500,-46.898,0.011005984,0.06505089,0.15857604,4666.294363187652,64.99743,65.6206,3405.0532352924347,100,466.9,0.0015857604,295,-18.32925
7475002,[ 0.11  -0.221  0.035 ...  0.183  0.575 -1.153],,1.169935,-4517.3013,1.0293747,0.0033697004,482.46973,1336.8344,32.65364,2.1516206,0.33697003,29600,-45.400604,0.010293746,0.021516206,0.16743506,4517.301118174563,90.32112,85.47484,3414.9653623104095,100,452.05,0.0016743506,296,-16.453232
7522734,[ 0.11  -0.221  0.035 ...  0.183  0.575 -1.149],-8.789063e-05,1.3565421,-4760.812,1.0611652,0.0062901005,228.97363,864.6716,26.735634,3.02742,0.6290101,29700,-47.848034,0.0106116505,0.0302742,0.11609784,4770.791712550153,73.99967,73.71684,3426.5888221263885,100,477.32,0.0011609783,297,-28.993214
7569239,[ 0.11  -0.221  0.035 ...  0.183  0.576 -1.152],-0.000107421874,3.5949662,-4647.892,1.0036575,0.017582234,351.87646,1169.3151,77.6743,16.528492,1.7582234,29800,-46.713192,0.010036575,0.16528492,0.022569334,4647.8917990532855,24.57691,27.816673,3437.891479730606,100,465.05,0.00022569334,298,-10.895531
7615364,[ 0.11  -0.221  0.035 ...  0.183  0.576 -1.152],-0.0003857422,227.76521,-4609.506,4.718509,0.40840772,390.27637,1170.4105,1558.4923,410.85916,40.840767,29900,-46.327637,0.04718508,4.1085916,0.001879679,4609.505337816952,1.3172346,0.43904862,3449.0558836460114,100,461.25,1.879679e-05,299,859.32605
7660038,[ 0.11  -0.221  0.035 ...  0.184  0.577 -1.131],-0.00034667968,4.830979,-4463.39,1.2992653,0.018421285,536.36914,1407.641,167.59753,10.051167,1.8421285,30000,-44.85911,0.012992653,0.10051166,0.031984627,4463.389662913011,33.22013,20.69974,3462.0547597408295,100,446.74,0.00031984627,300,69.00028
7702622,[ 0.11  -0.221  0.035 ...  0.184  0.577 -1.137],0.0005078125,9.129317,-4255.0093,1.377993,0.035174344,744.75146,1648.0603,407.79178,24.661665,3.5174346,30100,-42.76396,0.013779929,0.24661665,0.005915516,4255.009562242562,13.305561,10.953722,3473.2141420841217,100,425.84,5.9155158e-05,301,278.58002
7750532,[ 0.111 -0.221  0.035 ...  0.182  0.571 -1.145],,1.1597711,-4788.4775,1.0049269,0.0036698922,211.29199,848.4743,17.346123,2.181313,0.3669892,30200,-48.125977,0.01004927,0.02181313,0.2628607,4788.477432121281,88.23293,86.223915,3486.0696754455566,100,479.1,0.0026286067,302,-34.48206
7797296,[ 0.111 -0.221  0.035 ...  0.182  0.57  -1.145],0.00022460938,6.7071486,-4673.5845,1.3245429,0.03240717,326.2046,1092.3346,161.74242,27.282913,3.240717,30300,-46.971073,0.01324543,0.27282912,0.00554416,4673.584540763166,14.313962,14.909466,3495.9992723464966,100,467.64,5.54416e-05,303,40.095398
7841969,[ 0.111 -0.221  0.034 ...  0.182  0.57  -1.147],3.4179688e-05,1.4432985,-4464.4805,0.99530625,0.006227331,535.2637,1475.2792,21.717693,3.589223,0.6227331,30400,-44.869648,0.009953063,0.03589223,0.09073174,4464.480399997818,71.86684,69.285736,3507.0711748600006,100,446.73,0.0009073174,304,-32.1876
7886228,[ 0.111 -0.221  0.034 ...  0.182  0.571 -1.15 ],-6.8359375e-05,52.174496,-4423.3955,1.9998829,0.09506809,576.38965,1547.7224,732.00574,93.89174,9.506808,30500,-44.456886,0.019998826,0.93891734,0.00095118966,4423.395278477242,4.237737,1.9166453,3517.832223176956,100,442.59,9.511897e-06,305,410.88577
7930931,[ 0.111 -0.221  0.034 ...  0.181  0.568 -1.146],-0.00019042968,6.136091,-4467.7095,1.5061821,0.035175133,532.0537,1476.5559,250.19423,30.744194,3.5175138,30600,-44.90239,0.01506182,0.30744192,0.010177548,4467.709181071093,15.494224,16.29702,3531.631448984146,100,447.03,0.00010177548,306,138.96646
7974111,[ 0.111 -0.221  0.034 ...  0.181  0.57  -1.161],-6.8359375e-05,45.90179,-4315.1187,2.1945705,0.077998176,684.6709,1655.6931,738.0232,68.68287,7.799818,30700,-43.368614,0.021945706,0.6868287,0.00034563735,4315.118463894183,7.3357167,2.1785643,3543.9419238567352,100,431.8,3.4563734e-06,307,444.1974
8018528,[ 0.111 -0.221  0.034 ...  0.181  0.569 -1.16 ],-0.0004248047,1.3280463,-4438.39,1.0429949,0.0056498004,561.38135,1476.2611,20.410322,2.8520513,0.56498003,30800,-44.60794,0.010429949,0.028520511,0.1341267,4438.389556998153,77.31392,75.29858,3556.1556265354156,100,444.17,0.0013412669,308,-30.995756
8065153,[ 0.111 -0.221  0.034 ...  0.181  0.57  -1.159],0.0001171875,3.2912552,-4660.385,1.048509,0.013397693,339.39453,1174.5779,115.863144,8.064759,1.3397692,30900,-46.838486,0.010485091,0.08064759,0.01677554,4660.3846607675605,37.98331,30.383545,3566.153455018997,100,466.25,0.00016775538,309,30.889359
8109822,[ 0.111 -0.221  0.034 ...  0.181  0.569 -1.157],-1.953125e-05,1.2412375,-4464.0015,1.0822966,0.0048903422,535.7573,1479.9308,28.990326,2.8712072,0.48903424,31000,-44.864918,0.010822965,0.028712071,0.24188296,4464.001209693124,83.04495,80.56476,3577.414383172989,100,446.69,0.0024188296,310,-20.994038
8156441,[ 0.111 -0.221  0.034 ...  0.181  0.569 -1.154],0.00017578126,1.7453722,-4659.792,1.0826709,0.010493454,339.98047,1180.418,63.069878,7.1858196,1.0493454,31100,-46.83253,0.01082671,0.0718582,0.06767624,4659.792038078997,51.562714,57.29437,3588.168137073517,100,466.19,0.00067676237,311,1.1980476
8201108,[ 0.111 -0.221  0.033 ...  0.181  0.568 -1.161],-0.00028320312,7.612088,-4464.001,1.3781909,0.024411116,535.7676,1475.1736,254.71378,16.87592,2.4411113,31200,-44.865154,0.01378191,0.1687592,0.013249047,4464.0004347890845,24.170334,13.137,3599.4372754096985,100,446.67,0.00013249047,312,130.93147
8246171,[ 0.111 -0.221  0.033 ...  0.181  0.569 -1.172],6.347656e-05,2.1355453,-4503.8296,1.0864139,0.008023977,495.9536,1411.8096,134.78253,4.546414,0.8023977,31300,-45.26513,0.010864139,0.04546414,0.074533656,4503.829503970467,64.704285,46.82645,3611.0048253536224,100,450.63,0.0007453365,313,68.634224
8292069,[ 0.111 -0.221  0.033 ...  0.181  0.568 -1.17 ],-0.00030273438,3.5344744,-4586.9106,1.2079626,0.0152514875,412.86084,1257.8514,129.06284,9.901351,1.5251489,31400,-46.100494,0.012079626,0.09901351,0.011056742,4586.910145533426,38.54891,28.29275,3623.3153965473175,100,458.98,0.00011056742,314,42.393578
8335715,[ 0.111 -0.22   0.033 ...  0.181  0.568 -1.17 ],0.00033203125,3.3701653,-4361.9233,1.3517904,0.021777112,637.84717,1607.5995,177.33807,19.026926,2.1777115,31500,-43.838657,0.013517903,0.19026926,0.045990333,4361.923489399019,27.81436,29.672134,3633.5668675899506,100,436.46,0.00045990333,315,96.85844
8378960,[ 0.111 -0.22   0.032 ...  0.181  0.568 -1.158],-0.0005273438,1.8294291,-4321.823,1.0420667,0.008733593,677.9668,1662.6807,44.59851,6.185193,0.8733592,31600,-43.436474,0.010420666,0.06185193,0.060704626,4321.822519600393,58.740025,54.66186,3646.681625366211,100,432.45,0.00060704624,316,-14.151398
8426244,[ 0.111 -0.22   0.033 ...  0.181  0.568 -1.159],0.00030273438,5.6276307,-4725.8955,1.2808943,0.04589174,273.88672,976.8008,143.39001,45.797073,4.589174,31700,-47.496742,0.012808943,0.4579707,0.0049285674,4725.895666151093,7.227328,17.769466,3658.081537246704,100,472.84,4.9285674e-05,317,30.714554
8474370,[ 0.111 -0.22   0.032 ...  0.181  0.568 -1.157],0.00030761719,1.9971786,-4810.3965,1.0564554,0.018089125,189.42139,852.77075,31.897509,18.059614,1.8089125,31800,-48.345985,0.010564554,0.18059614,0.042989913,4810.396560488558,25.433716,50.070637,3669.3199031352997,100,481.26,0.0004298991,318,-36.426247
8520803,[ 0.111 -0.22   0.031 ...  0.181  0.568 -1.155],0.00030761719,1.160694,-4642.0986,1.0548778,0.003972037,357.66455,1268.9038,16.517754,2.6094956,0.39720374,31900,-46.65454,0.010548778,0.026094956,0.32467464,4642.0987757323965,87.58237,86.15535,3679.845330953598,100,464.33,0.0032467463,319,-33.74608
8566176,[ 0.111 -0.22   0.031 ...  0.18   0.567 -1.154],0.0001171875,81.28123,-4535.5967,2.7890017,0.1786436,464.16406,1417.9497,881.5627,178.68289,17.864359,32000,-45.584354,0.027890015,1.7868289,3.3166838e-05,4535.596722315661,2.3793824,1.2302964,3690.876984834671,100,453.73,3.3166836e-07,320,470.59094
