VarJ,MaxNormIw,BatchSize,VarNormIw,Delta,AvgRet,ESSRenyi,AvgEpLen,MinVanillaIw,MaxVanillaIw,AvgNormIw,EpsThisIter,AvgDiscRet,VarDiscRet,VarVanillaIw,MinNormIw,VarRet,VanillaAvgRet,eRenyi2,IterType,AvgVanillaIw,Bound,J,ESSClassic
37.4899,0.01,200,3.50449e-18,0.4,-68.4257462208,200.0,97.61,1.0,1.0,0.01,100,-68.4257462208,1419.69312516,,0.01,1419.69312516,-68.4257462208,1.0,2,1.0,-119.442,-68.4257,100.0
62.8456,0.00864814,200,1.00517e-06,0.4,-90.8213178042,192.0600554,124.1,0.534303,1.72233,0.005,100,-90.8213178042,8200.23010517,0.0398682,0.00268284,8200.23010517,-90.8213178042,1.04134,1,0.995778,-115.03,-78.1657,192.306592003
77.3139,0.01,200,3.50449e-18,0.4,-84.7699599119,200.0,116.87,1.0,1.0,0.01,100,-84.7699599119,6037.82498852,,0.01,6037.82498852,-84.7699599119,1.0,2,1.0,-135.859,-84.77,100.0
59.3753,0.016838,200,1.2964e-06,0.4,-70.7486092192,193.145645506,99.89,0.854619,3.36543,0.005,100,-70.7486092192,2613.98758303,0.0517891,0.00427585,2613.98758303,-70.7486092192,1.03549,1,0.999356,-113.091,-76.3303,190.187086622
101.661,0.01,200,3.50449e-18,0.4,-95.8522652911,200.0,129.48,1.0,1.0,0.01,100,-95.8522652911,10439.4152283,,0.01,10439.4152283,-95.8522652911,1.0,2,1.0,-146.942,-95.8523,100.0
74.3999,0.00838498,200,5.62805e-07,0.4,-74.3489033231,192.065420232,105.96,0.833645,1.64517,0.005,100,-74.3489033231,2558.03156242,0.0216658,0.00424886,2558.03156242,-74.3489033231,1.04131,1,0.981022,-120.101,-83.2371,195.618270361
105.429,0.01,200,3.50449e-18,0.4,-102.831738692,200.0,138.35,1.0,1.0,0.01,100,-102.831738692,11227.5678528,,0.01,11227.5678528,-102.831738692,1.0,2,1.0,-153.921,-102.832,100.0
94.9874,0.0121284,200,1.56575e-06,0.4,-94.4009286547,186.682125948,128.11,0.766595,2.45447,0.005,100,-94.4009286547,9278.90957016,0.0641259,0.003788,9278.90957016,-94.4009286547,1.07134,1,1.01187,-133.148,-95.7563,188.267709604
90.5273,0.01,200,3.50449e-18,0.4,-89.4953212801,200.0,122.32,1.0,1.0,0.01,100,-89.4953212801,8277.97904888,,0.01,8277.97904888,-89.4953212801,1.0,2,1.0,-140.584,-89.4953,100.0
62.4078,0.00733444,200,1.09718e-06,0.4,-68.4556734614,190.042693073,97.87,0.34927,1.45035,0.005,100,-68.4556734614,1386.35314529,0.0429032,0.00176626,1386.35314529,-68.4556734614,1.0524,1,0.988726,-114.31,-77.2502,191.631916288
77.4918,0.01,200,3.50449e-18,0.4,-82.7234252934,200.0,114.79,1.0,1.0,0.01,100,-82.7234252934,6065.633238,,0.01,6065.633238,-82.7234252934,1.0,2,1.0,-133.812,-82.7234,100.0
52.3455,0.00792415,200,3.86939e-06,0.4,-76.3865689836,172.370416657,107.46,0.050016,1.60616,0.005,100,-76.3865689836,3765.57681627,0.15897,0.000246758,3765.57681627,-76.3865689836,1.16029,1,1.01346,-112.749,-73.8353,173.310000541
96.1126,0.01,200,3.50449e-18,0.4,-94.0837118427,200.0,127.31,1.0,1.0,0.01,100,-94.0837118427,9330.94052451,,0.01,9330.94052451,-94.0837118427,1.0,2,1.0,-145.173,-94.0837,100.0
90.3188,0.00790262,200,6.53938e-07,0.4,-88.5846712109,194.087201492,120.7,0.516918,1.56418,0.005,100,-88.5846712109,8293.86645386,0.0256192,0.0026116,8293.86645386,-88.5846712109,1.03046,1,0.989657,-126.774,-90.102,194.926670411
105.733,0.01,200,3.50449e-18,0.4,-101.754214987,200.0,137.03,1.0,1.0,0.01,100,-101.754214987,11292.3486294,,0.01,11292.3486294,-101.754214987,1.0,2,1.0,-152.843,-101.754,100.0
77.6705,0.0120476,200,4.54712e-06,0.4,-75.4577927236,171.988633335,106.35,0.0136036,2.33899,0.005,100,-75.4577927236,3780.3405545,0.171393,7.00687e-05,3780.3405545,-75.4577927236,1.16287,1,0.970729,-122.406,-83.45,169.351558316
50.9309,0.01,200,3.50449e-18,0.4,-73.6559563269,200.0,104.35,1.0,1.0,0.01,100,-73.6559563269,2620.15404523,,0.01,2620.15404523,-73.6559563269,1.0,2,1.0,-124.75,-73.656,100.0
46.5728,0.00828148,200,1.34394e-06,0.4,-75.6869254203,189.768427134,106.58,0.290242,1.68018,0.005,100,-75.6869254203,3781.23182289,0.0553193,0.00143058,3781.23182289,-75.6869254203,1.05392,1,1.01442,-109.938,-72.8478,189.84534644
90.3039,0.01,200,3.50449e-18,0.4,-90.5849772802,200.0,123.54,1.0,1.0,0.01,100,-90.5849772802,8237.15724443,,0.01,8237.15724443,-90.5849772802,1.0,2,1.0,-141.674,-90.585,100.0
64.9557,0.0178087,200,2.88788e-06,0.4,-75.920632723,183.931841396,106.56,0.507711,3.71577,0.005,100,-75.920632723,3819.39327024,0.125722,0.00243332,3819.39327024,-75.920632723,1.08736,1,1.04325,-117.596,-79.9253,179.382206928
69.7493,0.01,200,3.50449e-18,0.4,-80.3947394249,200.0,112.02,1.0,1.0,0.01,100,-80.3947394249,4914.10500006,,0.01,4914.10500006,-80.3947394249,1.0,2,1.0,-131.483,-80.3947,100.0
72.2344,0.0116754,200,7.7734e-07,0.4,-86.3431930761,193.536582004,118.7,0.789818,2.31908,0.005,100,-86.3431930761,7222.64065791,0.0306689,0.00397634,7222.64065791,-86.3431930761,1.0334,1,0.993148,-118.703,-81.9791,193.998016933
69.9242,0.01,200,3.50449e-18,0.4,-80.0679246733,200.0,111.57,1.0,1.0,0.01,100,-80.0679246733,4938.78018461,,0.01,4938.78018461,-80.0679246733,1.0,2,1.0,-131.157,-80.0679,100.0
51.2605,0.0100259,200,7.89674e-07,0.4,-68.7326172046,195.299372145,98.59,0.426095,2.03835,0.005,100,-68.7326172046,1367.16332249,0.0326407,0.0020958,1367.16332249,-68.7326172046,1.02407,1,1.01654,-110.05,-73.4926,193.905751748
95.9554,0.01,200,3.50449e-18,0.4,-93.4930191965,200.0,127.02,1.0,1.0,0.01,100,-93.4930191965,9300.43521022,,0.01,9300.43521022,-93.4930191965,1.0,2,1.0,-144.582,-93.493,100.0
72.8689,0.00918317,200,5.07783e-07,0.4,-74.3210794917,194.541114646,105.49,0.673307,1.79406,0.005,100,-74.3210794917,2600.25522183,0.0193806,0.00344642,2600.25522183,-74.3210794917,1.02806,1,0.97682,-119.43,-82.8016,196.038165728
50.5026,0.01,200,3.50449e-18,0.4,-71.271925977,200.0,101.41,1.0,1.0,0.01,100,-71.271925977,2576.27337513,,0.01,2576.27337513,-71.271925977,1.0,2,1.0,-122.36,-71.2719,100.0
45.2155,0.00741143,200,2.17696e-06,0.4,-80.6780513833,183.443218893,113.01,0.187126,1.51015,0.005,100,-80.6780513833,4903.11875081,0.0903834,0.000918365,4903.11875081,-80.6780513833,1.09026,1,1.0188,-110.053,-72.3328,184.05308176
101.633,0.01,200,3.50449e-18,0.4,-95.7341760896,200.0,129.39,1.0,1.0,0.01,100,-95.7341760896,10433.6357906,,0.01,10433.6357906,-95.7341760896,1.0,2,1.0,-146.823,-95.7342,100.0
88.2298,0.0118683,200,1.54769e-06,0.4,-86.3210257399,189.950064733,119.13,0.622481,2.37419,0.005,100,-86.3210257399,7169.00188527,0.0619356,0.00311171,7169.00188527,-86.3210257399,1.05291,1,1.00023,-126.154,-89.0847,188.395231647
50.5866,0.01,200,3.50449e-18,0.4,-73.676916167,200.0,104.37,1.0,1.0,0.01,100,-73.676916167,2584.85153377,,0.01,2584.85153377,-73.676916167,1.0,2,1.0,-124.763,-73.6769,100.0
64.3543,0.00646195,200,2.40847e-07,0.4,-82.16536119,198.088120628,113.51,0.611872,1.29523,0.005,100,-82.16536119,6144.76399778,0.00967622,0.00305266,6144.76399778,-82.16536119,1.00965,1,1.00219,-113.804,-77.5063,198.101057042
50.3988,0.01,200,3.50449e-18,0.4,-72.4494197212,200.0,102.84,1.0,1.0,0.01,100,-72.4494197212,2565.70064701,,0.01,2565.70064701,-72.4494197212,1.0,2,1.0,-123.539,-72.4494,100.0
63.1359,0.00842676,200,2.23058e-06,0.4,-88.8843236545,182.412713862,121.41,0.130706,1.69787,0.005,100,-88.8843236545,8300.84460159,0.0905539,0.000648708,8300.84460159,-88.8843236545,1.09641,1,1.00743,-115.702,-77.8753,183.692352924
90.5768,0.01,200,3.50449e-18,0.4,-89.6913131067,200.0,122.24,1.0,1.0,0.01,100,-89.6913131067,8287.02081788,,0.01,8287.02081788,-89.6913131067,1.0,2,1.0,-140.781,-89.6913,100.0
63.0826,0.0143506,200,3.70458e-06,0.4,-79.7682542744,173.708923007,111.17,0.214096,2.99865,0.005,100,-79.7682542744,4874.16218778,0.161752,0.0010246,4874.16218778,-79.7682542744,1.15135,1,1.04478,-117.002,-78.239,174.300740223
96.3289,0.01,200,3.50449e-18,0.4,-92.5411624752,200.0,125.9,1.0,1.0,0.01,100,-92.5411624752,9372.97876727,,0.01,9372.97876727,-92.5411624752,1.0,2,1.0,-143.63,-92.5412,100.0
71.1689,0.0108498,200,5.96873e-06,0.4,-82.1313395904,163.070114776,113.67,0.0585208,2.09972,0.005,100,-82.1313395904,6104.10268344,0.223542,0.000302393,6104.10268344,-82.1313395904,1.22647,1,0.967629,-119.876,-79.8678,161.60890469
90.5609,0.01,200,3.50449e-18,0.4,-89.8370215659,200.0,122.63,1.0,1.0,0.01,100,-89.8370215659,8284.11593669,,0.01,8284.11593669,-89.8370215659,1.0,2,1.0,-140.926,-89.837,100.0
66.2926,0.0108149,200,4.51851e-06,0.4,-79.673816912,169.681243673,111.27,0.0142989,2.1187,0.005,100,-79.673816912,4952.27757637,0.173417,7.29886e-05,4952.27757637,-79.673816912,1.17868,1,0.97953,-118.95,-79.7295,169.51495524
84.0458,0.01,200,3.50449e-18,0.4,-86.8285764095,200.0,119.09,1.0,1.0,0.01,100,-86.8285764095,7135.04103288,,0.01,7135.04103288,-86.8285764095,1.0,2,1.0,-137.918,-86.8286,100.0
77.5715,0.00771885,200,5.0062e-07,0.4,-83.8739449354,196.200011273,116.11,0.855629,1.54263,0.005,100,-83.8739449354,6042.30645864,0.0199952,0.00428131,6042.30645864,-83.8739449354,1.01937,1,0.999261,-121.1,-84.6264,196.092866309
84.6435,0.01,200,3.50449e-18,0.4,-84.7515400638,200.0,116.33,1.0,1.0,0.01,100,-84.7515400638,7236.89682052,,0.01,7236.89682052,-84.7515400638,1.0,2,1.0,-135.84,-84.7515,100.0
83.1927,0.0122117,200,1.06066e-06,0.4,-89.4285693486,191.624198911,121.87,0.830504,2.46495,0.005,100,-89.4285693486,8315.29223279,0.0432155,0.00411444,8315.29223279,-89.4285693486,1.04371,1,1.00926,-122.278,-85.3719,191.899158742
61.1361,0.01,200,3.50449e-18,0.4,-76.0740832761,200.0,107.09,1.0,1.0,0.01,100,-76.0740832761,3775.3784985,,0.01,3775.3784985,-76.0740832761,1.0,2,1.0,-127.16,-76.0741,100.0
54.4123,0.00829594,200,1.76938e-06,0.4,-80.4964118318,187.353672658,112.27,0.205951,1.64962,0.005,100,-80.4964118318,4943.00417176,0.0699614,0.00103572,4943.00417176,-80.4964118318,1.0675,1,0.994236,-112.902,-75.5769,186.842463407
77.744,0.01,200,3.50449e-18,0.4,-81.8723259956,200.0,113.46,1.0,1.0,0.01,100,-81.8723259956,6105.17479668,,0.01,6105.17479668,-81.8723259956,1.0,2,1.0,-132.962,-81.8723,100.0
61.6492,0.028601,200,1.04399e-05,0.4,-86.4946063109,154.441396426,119.06,0.0071314,5.59326,0.005,100,-86.4946063109,7172.29997188,0.399269,3.64662e-05,7172.29997188,-86.4946063109,1.29499,1,0.97781,-117.733,-76.6225,141.292045949
69.6522,0.01,200,3.50449e-18,0.4,-79.907904377,200.0,111.65,1.0,1.0,0.01,100,-79.907904377,4900.43607088,,0.01,4900.43607088,-79.907904377,1.0,2,1.0,-130.997,-79.9079,100.0
96.6442,0.00933253,200,8.57446e-07,0.4,-110.516080638,193.588168254,146.96,0.494309,1.86537,0.005,100,-110.516080638,14282.2781506,0.034256,0.00247306,14282.2781506,-110.516080638,1.03312,1,0.99939,-130.517,-93.7978,193.399916307
84.5347,0.01,200,3.50449e-18,0.4,-85.6941089462,200.0,118.03,1.0,1.0,0.01,100,-85.6941089462,7218.29453402,,0.01,7218.29453402,-85.6941089462,1.0,2,1.0,-136.78,-85.6941,100.0
68.5663,0.00799233,200,2.13668e-06,0.4,-79.724766486,182.910171624,111.02,0.323177,1.58648,0.005,100,-79.724766486,4925.33447773,0.0841897,0.0016281,4925.33447773,-79.724766486,1.09343,1,0.992499,-117.464,-79.6876,184.325029811
96.3434,0.01,200,3.50449e-18,0.4,-92.3882075223,200.0,125.42,1.0,1.0,0.01,100,-92.3882075223,9375.81230469,,0.01,9375.81230469,-92.3882075223,1.0,2,1.0,-143.477,-92.3882,100.0
91.0826,0.164088,200,0.000129741,0.4,-85.8253884692,164.229965979,118.1,0.463175,38.5499,0.005,100,-85.8253884692,7183.01355325,7.16091,0.00197152,7183.01355325,-85.8253884692,1.2178,1,1.17467,-124.148,-84.2822,32.4480106179
77.7087,0.01,200,3.50449e-18,0.4,-82.9932527961,200.0,114.53,1.0,1.0,0.01,100,-82.9932527961,6099.63645597,,0.01,6099.63645597,-82.9932527961,1.0,2,1.0,-134.082,-82.9932,100.0
59.5331,0.0262646,200,5.18698e-06,0.4,-78.5099603921,176.497619885,109.57,0.0228001,5.48367,0.005,100,-78.5099603921,4928.45199614,0.226107,0.000109203,4928.45199614,-78.5099603921,1.13316,1,1.04393,-114.612,-76.1563,165.776696545
61.1616,0.01,200,3.50449e-18,0.4,-75.7748199688,200.0,106.51,1.0,1.0,0.01,100,-75.7748199688,3778.53003061,,0.01,3778.53003061,-75.7748199688,1.0,2,1.0,-126.859,-75.7748,100.0
57.6587,0.00786322,200,4.5989e-07,0.4,-74.6063172762,195.850753771,105.06,0.821942,1.56875,0.005,100,-74.6063172762,3789.92493384,0.0183045,0.00411992,3789.92493384,-74.6063172762,1.02119,1,0.997522,-110.926,-74.4208,196.405115251
60.8827,0.01,200,3.50449e-18,0.4,-79.0275293857,200.0,111.59,1.0,1.0,0.01,100,-79.0275293857,3744.14355094,,0.01,3744.14355094,-79.0275293857,1.0,2,1.0,-130.117,-79.0275,100.0
63.2144,0.00881737,200,3.83963e-07,0.4,-77.8318054722,197.653564192,108.81,0.796037,1.78053,0.005,100,-77.8318054722,4940.00493724,0.015657,0.00394206,4940.00493724,-77.8318054722,1.01187,1,1.00967,-114.336,-77.9966,196.989684129
101.073,0.01,200,3.50449e-18,0.4,-98.154004107,200.0,132.43,1.0,1.0,0.01,100,-98.154004107,10318.870548,,0.01,10318.870548,-98.154004107,1.0,2,1.0,-149.243,-98.154,100.0
74.9969,0.0156038,200,3.20975e-06,0.4,-82.7564570273,178.503884966,114.66,0.650664,3.11216,0.005,100,-82.7564570273,6096.2095267,0.127683,0.00326231,6096.2095267,-82.7564570273,1.12042,1,0.997244,-123.798,-85.5594,177.344563336
61.3536,0.01,200,3.50449e-18,0.4,-74.0458972287,200.0,104.14,1.0,1.0,0.01,100,-74.0458972287,3802.28295036,,0.01,3802.28295036,-74.0458972287,1.0,2,1.0,-125.134,-74.0459,100.0
57.3099,0.00806056,200,4.61622e-07,0.4,-76.4278555731,196.104952495,106.78,0.729842,1.63662,0.005,100,-76.4278555731,3764.92098901,0.0190307,0.00359456,3764.92098901,-76.4278555731,1.01986,1,1.0152,-110.992,-74.5098,196.391839247
84.1986,0.01,200,3.50449e-18,0.4,-86.5847503278,200.0,119.41,1.0,1.0,0.01,100,-86.5847503278,7161.01318762,,0.01,7161.01318762,-86.5847503278,1.0,2,1.0,-137.674,-86.5847,100.0
72.5637,0.0181866,200,3.12688e-06,0.4,-86.9812884425,184.403370943,119.71,0.724959,3.7125,0.005,100,-86.9812884425,7164.75263396,0.130299,0.0035514,7164.75263396,-86.9812884425,1.08458,1,1.02067,-121.095,-83.4726,177.864886319
50.5604,0.01,200,3.50449e-18,0.4,-71.9328481533,200.0,101.66,1.0,1.0,0.01,100,-71.9328481533,2582.17153988,,0.01,2582.17153988,-71.9328481533,1.0,2,1.0,-123.022,-71.9328,100.0
53.1171,0.00714946,200,3.00624e-06,0.4,-83.0614895323,177.357049278,114.82,0.0339464,1.45713,0.005,100,-83.0614895323,6104.21301249,0.124875,0.000166559,6104.21301249,-83.0614895323,1.12767,1,1.01905,-112.675,-74.313,178.627496416
61.2756,0.01,200,3.50449e-18,0.4,-75.5852553052,200.0,106.54,1.0,1.0,0.01,100,-75.5852553052,3792.62714199,,0.01,3792.62714199,-75.5852553052,1.0,2,1.0,-126.674,-75.5853,100.0
65.9614,0.00720962,200,8.06425e-07,0.4,-82.4075146021,193.981505569,113.84,0.247479,1.4478,0.005,100,-82.4075146021,6115.04410827,0.0325206,0.00123237,6115.04410827,-82.4075146021,1.03103,1,1.00408,-114.064,-77.3828,193.780468173
110.369,0.01,200,3.50449e-18,0.4,-104.46033253,200.0,139.67,1.0,1.0,0.01,100,-104.46033253,12304.2544546,,0.01,12304.2544546,-104.46033253,1.0,2,1.0,-155.55,-104.46,100.0
83.0635,0.00913714,200,2.79105e-06,0.4,-75.8754821782,180.414197792,106.0,0.282793,1.78433,0.005,100,-75.8754821782,3803.11041707,0.106438,0.00144812,3803.11041707,-75.8754821782,1.10856,1,0.976414,-124.246,-86.2102,180.004409663
90.5312,0.01,200,3.50449e-18,0.4,-88.8680938734,200.0,121.99,1.0,1.0,0.01,100,-88.8680938734,8278.69222353,,0.01,8278.69222353,-88.8680938734,1.0,2,1.0,-139.957,-88.8681,100.0
63.8053,0.0081242,200,1.41206e-06,0.4,-70.239541436,189.650400938,100.63,0.283152,1.62074,0.005,100,-70.239541436,1432.27380245,0.0561978,0.00141934,1432.27380245,-70.239541436,1.05457,1,0.997477,-114.752,-77.6541,189.357971245
36.5797,0.01,200,3.50449e-18,0.4,-69.4115864716,200.0,99.63,1.0,1.0,0.01,100,-69.4115864716,1351.58999638,,0.01,1351.58999638,-69.4115864716,1.0,2,1.0,-120.498,-69.4116,100.0
64.7477,0.00935708,200,8.22688e-07,0.4,-88.7877244882,194.216302105,121.03,0.847431,1.91603,0.005,100,-88.7877244882,8342.8045165,0.0344951,0.0041385,8342.8045165,-88.7877244882,1.02978,1,1.02384,-114.563,-77.9043,193.659091741
50.5378,0.01,200,3.50449e-18,0.4,-72.0974600273,200.0,102.39,1.0,1.0,0.01,100,-72.0974600273,2579.87297783,,0.01,2579.87297783,-72.0974600273,1.0,2,1.0,-123.169,-72.0975,100.0
74.8611,0.00685589,200,3.42795e-07,0.4,-94.6254291117,196.3696027,128.52,0.495965,1.37386,0.005,100,-94.6254291117,9291.51959374,0.0137655,0.00247499,9291.51959374,-94.6254291117,1.01849,1,1.00195,-119.237,-82.7793,197.308154414
37.1197,0.01,200,3.50449e-18,0.4,-67.077220014,200.0,95.67,1.0,1.0,0.01,100,-67.077220014,1391.78771364,,0.01,1391.78771364,-67.077220014,1.0,2,1.0,-118.166,-67.0772,100.0
48.0413,0.00797235,200,2.99043e-07,0.4,-75.114535622,197.7821383,105.75,0.909074,1.59231,0.005,100,-75.114535622,3792.64780186,0.0119293,0.00455155,3792.64780186,-75.114535622,1.01121,1,0.998642,-106.995,-70.6677,197.647721223
61.1519,0.01,200,3.50449e-18,0.4,-76.8265635341,200.0,107.63,1.0,1.0,0.01,100,-76.8265635341,3777.3270102,,0.01,3777.3270102,-76.8265635341,1.0,2,1.0,-127.916,-76.8266,100.0
63.3141,0.00790737,200,1.1041e-06,0.4,-83.8119787398,189.936022374,115.88,0.370365,1.58186,0.005,100,-83.8119787398,6080.52118355,0.0441856,0.00185138,6080.52118355,-83.8119787398,1.05299,1,1.00024,-115.638,-78.5675,191.581375928
69.7644,0.01,200,3.50449e-18,0.4,-79.6718714254,200.0,111.76,1.0,1.0,0.01,100,-79.6718714254,4916.22856925,,0.01,4916.22856925,-79.6718714254,1.0,2,1.0,-130.76,-79.6719,100.0
65.1143,0.0111409,200,6.7517e-06,0.4,-102.614811956,154.463393236,138.27,0.035076,2.25858,0.005,100,-102.614811956,11276.7584305,0.27749,0.000173019,11276.7584305,-102.614811956,1.29481,1,1.01365,-122.855,-81.7478,157.639507048
84.4156,0.01,200,3.50449e-18,0.4,-86.6114742789,200.0,119.28,1.0,1.0,0.01,100,-86.6114742789,7197.96538135,,0.01,7197.96538135,-86.6114742789,1.0,2,1.0,-137.7,-86.6115,100.0
81.8836,0.00734114,200,5.79319e-07,0.4,-84.4558208133,195.200596077,116.04,0.425548,1.45397,0.005,100,-84.4558208133,7249.84310981,0.0227248,0.00214861,7249.84310981,-84.4558208133,1.02459,1,0.990287,-121.175,-84.6082,195.492568543
77.3114,0.01,200,3.50449e-18,0.4,-83.8702530925,200.0,116.49,1.0,1.0,0.01,100,-83.8702530925,6037.42618326,,0.01,6037.42618326,-83.8702530925,1.0,2,1.0,-134.959,-83.8703,100.0
74.4167,0.00865948,200,6.37775e-07,0.4,-82.1357529767,194.14600119,113.69,0.850716,1.73202,0.005,100,-82.1357529767,6098.74647317,0.0255146,0.00425328,6098.74647317,-82.1357529767,1.03015,1,1.00007,-118.533,-81.8666,195.048974892
50.3928,0.01,200,3.50449e-18,0.4,-72.9126905787,200.0,103.47,1.0,1.0,0.01,100,-72.9126905787,2565.08596552,,0.01,2565.08596552,-72.9126905787,1.0,2,1.0,-124.0,-72.9127,100.0
85.0663,0.0098886,200,2.52892e-06,0.4,-106.250251278,182.372203864,140.85,0.129981,1.91576,0.005,100,-106.250251278,13429.1870101,0.0949179,0.000670924,13429.1870101,-106.250251278,1.09666,1,0.968671,-124.243,-86.4114,181.710564586
90.6876,0.01,200,3.50449e-18,0.4,-89.6514118038,200.0,122.38,1.0,1.0,0.01,100,-89.6514118038,8307.31322872,,0.01,8307.31322872,-89.6514118038,1.0,2,1.0,-140.741,-89.6514,100.0
78.7791,0.0114643,200,1.47264e-06,0.4,-82.0587042588,190.030165215,113.31,0.293012,2.32183,0.005,100,-82.0587042588,6098.91503008,0.0604032,0.00144679,6098.91503008,-82.0587042588,1.05246,1,1.01263,-120.815,-83.7542,188.926765544
90.4158,0.01,200,3.50449e-18,0.4,-89.9407959771,200.0,123.03,1.0,1.0,0.01,100,-89.9407959771,8257.58688732,,0.01,8257.58688732,-89.9407959771,1.0,2,1.0,-141.03,-89.9408,100.0
69.3839,0.0138449,200,1.47545e-06,0.4,-74.7896389031,191.388375482,105.57,0.599188,2.79544,0.005,100,-74.7896389031,3768.24767995,0.0601513,0.00296758,3768.24767995,-74.7896389031,1.045,1,1.00956,-117.331,-80.4017,188.906838287
69.9583,0.01,200,3.50449e-18,0.4,-78.9513364388,200.0,109.89,1.0,1.0,0.01,100,-78.9513364388,4943.60429904,,0.01,4943.60429904,-78.9513364388,1.0,2,1.0,-130.041,-78.9513,100.0
66.5969,0.0119556,200,1.70238e-06,0.4,-87.459537078,187.776497248,120.14,0.790928,2.49471,0.005,100,-87.459537078,7182.87502353,0.0741234,0.00379042,7182.87502353,-87.459537078,1.0651,1,1.04332,-117.801,-80.5179,187.308930464
70.1796,0.01,200,3.50449e-18,0.4,-80.6994516817,200.0,112.26,1.0,1.0,0.01,100,-80.6994516817,4974.9299318,,0.01,4974.9299318,-80.6994516817,1.0,2,1.0,-131.788,-80.6994,100.0
45.8326,0.00730292,200,2.6046e-06,0.4,-71.2735112907,182.178508534,101.49,0.194558,1.43819,0.005,100,-71.2735112907,2598.94750616,0.101013,0.000987938,2598.94750616,-71.2735112907,1.09782,1,0.984665,-110.517,-72.6654,181.214726552
77.3456,0.01,200,3.50449e-18,0.4,-84.5744484608,200.0,117.16,1.0,1.0,0.01,100,-84.5744484608,6042.77831094,,0.01,6042.77831094,-84.5744484608,1.0,2,1.0,-135.664,-84.5744,100.0
52.1703,0.0086417,200,2.43905e-06,0.4,-76.2818763648,181.336061103,107.49,0.102627,1.71489,0.005,100,-76.2818763648,3778.76024165,0.0960495,0.000517157,3778.76024165,-76.2818763648,1.10292,1,0.992218,-113.696,-75.757,182.303101353
84.747,0.01,200,3.50449e-18,0.4,-84.3356327997,200.0,115.58,1.0,1.0,0.01,100,-84.3356327997,7254.59618674,,0.01,7254.59618674,-84.3356327997,1.0,2,1.0,-135.425,-84.3356,100.0
63.4597,0.00693564,200,2.5387e-06,0.4,-74.5012491882,183.654731361,104.98,0.049234,1.36217,0.005,100,-74.5012491882,3812.4663627,0.0979265,0.000250681,3812.4663627,-74.5012491882,1.089,1,0.982006,-113.74,-76.0411,181.646421948
84.3977,0.01,200,3.50449e-18,0.4,-86.0771453421,200.0,118.42,1.0,1.0,0.01,100,-86.0771453421,7194.92055508,,0.01,7194.92055508,-86.0771453421,1.0,2,1.0,-137.166,-86.0771,100.0
76.7292,0.0141223,200,3.47417e-06,0.4,-87.0652859458,178.232027342,120.11,0.13076,2.86667,0.005,100,-87.0652859458,7150.64041482,0.143151,0.000644175,7150.64041482,-87.0652859458,1.12213,1,1.01494,-121.229,-82.9606,175.704877796
61.2007,0.01,200,3.50449e-18,0.4,-74.8455495434,200.0,105.06,1.0,1.0,0.01,100,-74.8455495434,3783.35678652,,0.01,3783.35678652,-74.8455495434,1.0,2,1.0,-125.934,-74.8456,100.0
75.1403,0.01006,200,7.42155e-06,0.4,-106.138429706,153.611021103,140.94,0.0133541,2.02581,0.005,100,-106.138429706,13445.7860504,0.30095,6.63153e-05,13445.7860504,-106.138429706,1.30199,1,1.00686,-122.304,-81.0833,154.395177067
61.286,0.01,200,3.50449e-18,0.4,-75.1147735648,200.0,105.89,1.0,1.0,0.01,100,-75.1147735648,3793.91511671,,0.01,3793.91511671,-75.1147735648,1.0,2,1.0,-126.204,-75.1148,100.0
56.6054,0.00793744,200,1.75231e-06,0.4,-78.1133189175,188.306155356,108.58,0.206544,1.57581,0.005,100,-78.1133189175,4971.79212613,0.0690654,0.00104037,4971.79212613,-78.1133189175,1.0621,1,0.992646,-111.237,-74.0064,186.96098859
69.9593,0.01,200,3.50449e-18,0.4,-80.3017256875,200.0,112.25,1.0,1.0,0.01,100,-80.3017256875,4943.74595014,,0.01,4943.74595014,-80.3017256875,1.0,2,1.0,-131.39,-80.3017,100.0
68.5336,0.0109746,200,1.83825e-06,0.4,-88.4699296883,186.249342663,121.92,0.550107,2.25034,0.005,100,-88.4699296883,7127.86568455,0.0772895,0.00268281,7127.86568455,-88.4699296883,1.07383,1,1.02524,-119.169,-81.7344,186.365075004
83.9353,0.01,200,3.50449e-18,0.4,-88.762688517,200.0,121.87,1.0,1.0,0.01,100,-88.762688517,7116.29779238,,0.01,7116.29779238,-88.762688517,1.0,2,1.0,-139.852,-88.7627,100.0
77.4437,0.00995218,200,7.89356e-07,0.4,-85.4115834461,194.263280151,117.9,0.424746,1.96467,0.005,100,-85.4115834461,5980.21346558,0.030762,0.00215159,5980.21346558,-85.4115834461,1.02953,1,0.987053,-122.754,-86.0993,193.908169591
77.6602,0.01,200,3.50449e-18,0.4,-81.9349513942,200.0,113.09,1.0,1.0,0.01,100,-81.9349513942,6092.03171613,,0.01,6092.03171613,-81.9349513942,1.0,2,1.0,-133.024,-81.935,100.0
57.4806,0.00945938,200,2.88886e-06,0.4,-79.8024379703,178.705962654,111.31,0.114167,1.92316,0.005,100,-79.8024379703,4898.08038383,0.119408,0.000561551,4898.08038383,-79.8024379703,1.11916,1,1.01654,-113.852,-75.6349,179.375948282
