InitialReturnMax,InitialReturnMin,EpThisIter,EpLenMean,InitialReturnStd,ReturnMeanIW,Bound,EmpiricalD2,J_sample_variance,TimestepsSoFar,EpRewMean,Weights,Iteration,InitialBound,EpisodesSoFar,TimeElapsed,InitialReturnMean
7.7783966,-2.2602844,100,51.66,1.9730824,-97.25887,-423.7371,1.0006086,8.915146,1779910,-147.70796383032874,[ 0.437 -0.661  0.19   0.363 -0.049],368,-423.82764,36800,1404.6800773143768,-5.569458e-06
7.0928955,-2.8143616,100,55.75,2.328051,-96.52398,-425.12888,1.0017633,16.587795,1785485,-151.17777626601935,[ 0.436 -0.662  0.191  0.363 -0.05 ],369,-425.3412,36900,1408.4063351154327,-6.1035157e-06
7.4186783,-2.272728,100,52.97,1.7832785,-96.49952,-425.53806,1.0080756,48.875217,1790782,-149.01731442514128,[ 0.441 -0.668  0.193  0.363 -0.05 ],370,-426.02316,37000,1412.2322952747345,-7.019043e-06
6.788246,-2.528038,100,53.87,1.996978,-96.825584,-428.05225,1.0009363,9.776164,1796169,-149.58844980386124,[ 0.448 -0.671  0.196  0.365 -0.051],371,-428.221,37100,1416.5005402565002,9.155273e-07
5.7213516,-2.3773193,100,52.26,1.8867843,-96.48263,-419.1638,1.0043174,28.624544,1801395,-148.22352818958748,[ 0.45  -0.673  0.196  0.362 -0.05 ],372,-419.6345,37200,1420.3872072696686,3.6621093e-06
8.926857,-2.2369537,100,54.2,2.4590502,-95.77942,-424.11502,1.0123466,54.57469,1806815,-150.28026726318882,[ 0.45  -0.675  0.194  0.358 -0.052],373,-425.0695,37300,1424.0083010196686,8.163453e-06
6.4436417,-2.507286,100,57.24,2.2928863,-96.82706,-422.8842,1.0016892,17.051638,1812539,-152.9804953132906,[ 0.444 -0.675  0.192  0.356 -0.057],374,-423.12265,37400,1428.1691756248474,-3.8146973e-06
6.170189,-2.232338,100,56.47,1.929531,-96.22323,-422.17267,1.0068182,40.07357,1818186,-152.63366842437838,[ 0.439 -0.675  0.193  0.357 -0.057],375,-422.8505,37500,1432.7332558631897,3.2043456e-06
7.1136475,-2.6191025,100,53.81,2.1483479,-96.25483,-415.10342,1.0051336,38.397568,1823567,-149.4158040090915,[ 0.443 -0.675  0.194  0.352 -0.058],376,-415.52924,37600,1437.0408945083618,-5.264282e-06
8.639626,-2.2008896,100,57.17,2.0472498,-95.69501,-424.65863,1.0086236,46.563644,1829284,-153.27880830727204,[ 0.445 -0.671  0.195  0.355 -0.055],377,-425.56137,37700,1441.233009815216,-2.3651123e-06
6.452347,-2.463684,100,54.43,2.2055867,-95.941444,-425.90167,1.0117459,40.56256,1834727,-150.29473201686426,[ 0.441 -0.67   0.193  0.348 -0.05 ],378,-426.6013,37800,1445.1981251239777,1.0604858e-05
6.6918106,-2.1229935,100,54.22,2.1388314,-97.2665,-426.2088,1.0012343,11.265207,1840149,-150.47624984970315,[ 0.436 -0.672  0.191  0.349 -0.047],379,-426.47668,37900,1449.6124374866486,-3.7384034e-06
5.9198837,-2.426674,100,50.46,2.0450265,-95.764565,-424.15512,1.0065342,38.94273,1845195,-146.32893563165806,[ 0.441 -0.674  0.191  0.348 -0.047],380,-424.8908,38000,1453.4633247852325,-1.6784668e-06
6.7373123,-2.3227997,100,52.68,2.0304275,-95.97723,-419.7012,1.0104088,45.11071,1850463,-148.737626411498,[ 0.433 -0.665  0.187  0.344 -0.048],381,-420.4176,38100,1457.237240076065,1.0681152e-06
6.9974213,-2.223648,100,52.52,1.860195,-97.08482,-422.4201,1.0017886,12.01321,1855715,-148.6350493081341,[ 0.432 -0.653  0.185  0.344 -0.048],382,-422.69437,38200,1461.3943824768066,-3.4332274e-06
5.3859253,-2.6736755,100,53.97,2.2279751,-93.915146,-422.1999,1.0360224,149.94864,1861112,-149.5995429429309,[ 0.429 -0.65   0.184  0.344 -0.05 ],383,-423.77405,38300,1465.4506397247314,-1.0986329e-05
6.772583,-2.2840881,100,58.02,1.8362426,-95.10313,-425.75534,1.0226139,108.42692,1866914,-154.09407888433785,[ 0.419 -0.652  0.18   0.343 -0.051],384,-427.04688,38400,1469.8968777656555,5.340576e-07
8.225014,-2.2346344,100,52.88,2.1300957,-96.927185,-420.0224,1.0030603,22.507553,1872202,-149.0645163759266,[ 0.425 -0.649  0.182  0.345 -0.047],385,-420.37296,38500,1474.0551755428314,1.3122559e-05
6.400894,-2.4821014,100,53.12,2.293967,-95.82855,-421.7347,1.0085148,43.254192,1877514,-148.92130377356077,[ 0.423 -0.648  0.181  0.344 -0.051],386,-422.6266,38600,1478.0697984695435,-1.2207031e-05
6.1088104,-2.5206757,100,54.74,2.0543265,-96.02676,-419.0985,1.0051637,39.916794,1882988,-150.4219757526398,[ 0.415 -0.644  0.178  0.341 -0.05 ],387,-419.76498,38700,1482.276576757431,2.2888183e-07
7.3423996,-1.9656754,100,52.94,1.8347529,-95.73396,-411.48956,1.0071096,51.808422,1888282,-149.26358930848505,[ 0.417 -0.652  0.179  0.34  -0.054],388,-412.5047,38800,1486.1229119300842,-7.6293944e-08
4.918373,-2.0946274,100,52.99,1.7127805,-97.36764,-423.49084,1.0009601,9.270802,1893581,-149.29291830736224,[ 0.419 -0.65   0.177  0.344 -0.061],389,-423.65103,38900,1490.1594524383545,-1.8310546e-06
7.790947,-2.2939453,100,53.6,2.2043247,-97.2402,-426.0139,1.0012757,11.69403,1898941,-149.60748697445197,[ 0.419 -0.65   0.177  0.343 -0.058],390,-426.10803,39000,1494.010323524475,3.4332274e-06
6.972763,-2.504509,100,61.89,2.1162393,-96.19352,-424.53217,1.008633,43.428913,1905130,-157.42525915202793,[ 0.417 -0.653  0.177  0.343 -0.059],391,-425.01373,39100,1497.9094712734222,2.3651123e-06
7.212082,-2.2226791,100,49.85,1.9252914,-95.89739,-417.50995,1.0119334,65.40888,1910115,-145.92336187430112,[ 0.422 -0.65   0.179  0.341 -0.06 ],392,-418.303,39200,1501.7532687187195,-1.3732911e-06
8.221069,-2.3263626,100,53.24,2.157348,-97.260376,-425.01312,1.000889,13.041712,1915439,-149.4128981501758,[ 0.43  -0.648  0.179  0.342 -0.058],393,-425.18573,39300,1505.7784459590912,-1.3732911e-06
7.0785904,-2.440422,100,52.98,2.248617,-96.27879,-415.96136,1.00409,25.614012,1920737,-148.85229804891696,[ 0.429 -0.651  0.18   0.344 -0.058],394,-416.53076,39400,1509.8287670612335,-9.918213e-07
7.1672134,-2.3779755,100,61.14,2.1590614,-96.70024,-426.00012,1.0066612,29.786772,1926851,-156.9279321271812,[ 0.435 -0.651  0.179  0.341 -0.056],395,-426.31143,39500,1514.737609386444,6.8664554e-07
7.522766,-2.870018,100,56.79,2.2492735,-96.40572,-421.93246,1.0018812,17.469286,1932530,-152.2115586860396,[ 0.438 -0.647  0.18   0.34  -0.055],396,-422.1939,39600,1519.048571586609,6.4849855e-06
5.3972473,-2.5899658,100,66.31,2.0444968,-96.234146,-424.10327,1.0042858,24.002335,1939161,-161.8689706830261,[ 0.441 -0.651  0.181  0.344 -0.055],397,-424.67795,39700,1523.9039378166199,1.1444092e-06
6.879471,-2.313568,100,54.46,2.0197985,-95.611694,-422.63965,1.0098586,70.45115,1944607,-150.3677842940532,[ 0.434 -0.647  0.18   0.347 -0.055],398,-423.5369,39800,1528.404942035675,4.5013426e-06
6.631752,-2.245781,100,51.91,1.9246331,-96.48107,-419.38635,1.0046439,27.398617,1949798,-147.9241700764674,[ 0.438 -0.644  0.18   0.351 -0.051],399,-419.8467,39900,1531.6596143245697,-4.577637e-06
6.4557343,-2.102005,100,54.92,1.7645922,-95.59153,-423.53156,1.0206385,103.02377,1955290,-151.136128681049,[ 0.437 -0.641  0.181  0.353 -0.055],400,-424.64844,40000,1535.9686319828033,-5.41687e-06
7.1043777,-2.4276962,100,56.3,2.077512,-96.352394,-425.97287,1.0081849,43.84342,1960920,-152.13891893195128,[ 0.432 -0.648  0.18   0.355 -0.055],401,-426.48087,40100,1540.3092999458313,-1.5258789e-07
5.6630096,-1.922348,100,58.18,1.8586036,-97.32067,-427.9378,1.002346,13.241757,1966738,-154.37027195484168,[ 0.437 -0.646  0.181  0.355 -0.052],402,-428.10196,40200,1544.5246047973633,-1.9836425e-06
8.450439,-2.634468,100,62.2,2.4696236,-95.80689,-426.40756,1.0037216,26.51753,1972958,-157.68278629398915,[ 0.435 -0.649  0.181  0.354 -0.052],403,-427.0923,40300,1549.2652547359467,2.9754638e-06
8.024605,-2.045807,100,59.69,1.8452488,-96.86365,-425.7282,1.0031989,23.063732,1978927,-155.8405652976952,[ 0.432 -0.645  0.179  0.357 -0.049],404,-426.1362,40400,1554.2297189235687,-1.2207031e-06
7.197014,-2.451149,100,55.79,2.240158,-96.57314,-425.07794,1.00852,43.5426,1984506,-151.67092152382688,[ 0.432 -0.643  0.179  0.354 -0.046],405,-425.49088,40500,1558.6113512516022,7.6293944e-08
6.558304,-2.205101,100,57.07,2.0184734,-96.53021,-427.18552,1.0034797,23.653078,1990213,-153.12901806595826,[ 0.428 -0.646  0.179  0.354 -0.046],406,-427.68213,40600,1562.9136509895325,-5.8746336e-06
6.685913,-2.3633347,100,59.54,2.123704,-96.010925,-423.895,1.0049939,27.857723,1996167,-155.4964973498037,[ 0.426 -0.641  0.178  0.359 -0.046],407,-424.6135,40700,1567.4680805206299,-2.0599366e-06
6.5118256,-2.4633636,100,57.25,2.032983,-95.975845,-427.31628,1.0124661,62.447784,2001892,-153.11055443085564,[ 0.419 -0.632  0.176  0.353 -0.046],408,-428.0013,40800,1571.5679967403412,-2.822876e-06
7.059822,-2.6055984,100,58.41,2.3027453,-96.60105,-426.18103,1.0043391,29.79721,2007733,-154.02068751321124,[ 0.416 -0.636  0.174  0.35  -0.047],409,-426.46835,40900,1575.7249743938446,-3.3569336e-06
6.2615967,-2.3230515,100,61.15,2.0621977,-97.14864,-427.31827,1.0005549,6.604251,2013848,-156.99555608475822,[ 0.415 -0.641  0.174  0.351 -0.045],410,-427.41327,41000,1579.9773678779602,9.918213e-07
5.597336,-2.3381424,100,60.29,1.9235028,-95.438354,-421.66412,1.0162846,82.21747,2019877,-156.24655669119295,[ 0.415 -0.64   0.173  0.35  -0.046],411,-422.742,41100,1584.2427520751953,-6.942749e-06
7.944168,-2.1106033,100,53.16,2.1879044,-96.78666,-414.4141,1.0058863,43.052006,2025193,-149.19860128721194,[ 0.422 -0.637  0.174  0.344 -0.046],412,-414.80048,41200,1588.4074492454529,5.340576e-06
7.7060776,-2.17424,100,60.39,2.066512,-95.692505,-424.18082,1.0183572,85.73599,2031232,-156.61591824694852,[ 0.426 -0.635  0.175  0.344 -0.044],413,-425.2671,41300,1592.6922090053558,-1.9073486e-06
9.041344,-2.2326202,100,57.37,2.2629476,-95.426765,-423.2799,1.0230533,102.61337,2036969,-153.35981159162236,[ 0.432 -0.631  0.177  0.344 -0.04 ],414,-424.34332,41400,1597.0102262496948,-1.3732911e-06
6.8479385,-2.0823135,100,52.04,1.825058,-97.08494,-419.55548,1.0022956,15.46712,2042173,-148.1737542659127,[ 0.438 -0.626  0.179  0.346 -0.038],415,-419.79022,41500,1601.1520512104034,8.010864e-06
7.5528564,-2.3107758,100,60.24,2.2342618,-96.07056,-424.35953,1.0093671,49.17747,2048197,-156.0516135601908,[ 0.434 -0.623  0.177  0.347 -0.038],416,-425.00223,41600,1605.4106168746948,-2.8991699e-06
5.0117493,-2.3179321,100,54.59,2.0066364,-95.81174,-422.92047,1.0150237,66.45881,2053656,-150.47359033018367,[ 0.435 -0.617  0.178  0.347 -0.042],417,-423.73276,41700,1609.6415166854858,6.4849855e-06
4.6153793,-2.1652832,100,53.74,1.7705307,-95.61221,-422.9436,1.0154067,80.15003,2059030,-149.94437744201767,[ 0.441 -0.614  0.18   0.346 -0.044],418,-424.1224,41800,1613.7262432575226,5.1116945e-06
6.514229,-2.004097,100,53.02,1.8487891,-96.041756,-424.92093,1.0125303,79.071335,2064332,-149.339156093998,[ 0.434 -0.614  0.177  0.342 -0.041],419,-425.80865,41900,1617.77379488945,-1.7471313e-05
5.411125,-1.9720383,100,56.47,1.7775561,-97.26552,-427.06653,1.0013305,14.125092,2069979,-152.68457082522588,[ 0.429 -0.618  0.176  0.346 -0.04 ],420,-427.2967,42000,1621.7660970687866,2.3651123e-06
7.913574,-2.4681091,100,58.76,2.298402,-96.81632,-424.9506,1.0020595,17.268927,2075855,-154.55359635613257,[ 0.432 -0.625  0.178  0.347 -0.04 ],421,-425.17456,42100,1626.1558635234833,-1.5106201e-05
7.745125,-2.4069595,100,56.31,2.1004817,-97.06857,-426.84213,1.0031204,21.069595,2081486,-152.2034029706212,[ 0.431 -0.624  0.176  0.344 -0.039],422,-427.00507,42200,1630.3967027664185,-4.348755e-06
5.889183,-2.4283676,100,57.91,2.0744007,-96.29112,-422.27277,1.0060388,28.278143,2087277,-153.67727672904647,[ 0.433 -0.622  0.177  0.344 -0.04 ],423,-422.79208,42300,1634.6827306747437,1.3046265e-05
5.305771,-2.350006,100,59.46,1.8327209,-96.18074,-418.49408,1.0056664,31.913305,2093223,-155.44513212003753,[ 0.43  -0.622  0.175  0.339 -0.038],424,-419.1415,42400,1638.8290560245514,-1.2207031e-06
5.360077,-1.9404144,100,50.95,1.8993233,-95.33036,-425.13443,1.0269051,105.559875,2098318,-147.33838790686073,[ 0.428 -0.623  0.176  0.343 -0.033],425,-426.34116,42500,1642.6849191188812,3.7384034e-06
5.622566,-2.260437,100,57.13,1.8786409,-96.76922,-423.56277,1.0029594,18.55043,2104031,-153.05143285322572,[ 0.42  -0.627  0.173  0.341 -0.034],426,-423.87943,42600,1647.1568460464478,-2.9754638e-06
5.2510757,-2.0966797,100,56.54,1.8163642,-94.1575,-422.7988,1.0177581,83.88207,2109685,-152.64873539743607,[ 0.42  -0.631  0.173  0.338 -0.033],427,-424.7001,42700,1651.4397671222687,4.7302246e-06
6.580017,-2.3377151,100,53.12,2.064675,-96.887955,-417.73456,1.0016035,17.498308,2114997,-149.09403174167164,[ 0.413 -0.629  0.171  0.337 -0.041],428,-418.0354,42800,1655.3881969451904,-2.5177003e-06
6.4356384,-2.4420319,100,62.43,1.970315,-96.7715,-426.71436,1.002531,13.997686,2121240,-158.11205318173194,[ 0.414 -0.633  0.172  0.341 -0.042],429,-426.9455,42900,1659.574898481369,1.9836425e-06
7.2615967,-2.4588547,100,54.31,2.1434796,-96.68736,-423.9348,1.001931,15.905622,2126671,-150.15868047394125,[ 0.415 -0.63   0.173  0.338 -0.041],430,-424.22632,43000,1664.0075228214264,7.6293944e-08
6.531082,-2.5083923,100,55.73,2.019857,-96.37104,-421.94153,1.0028967,23.840174,2132244,-151.4489106978432,[ 0.413 -0.632  0.173  0.335 -0.041],431,-422.38693,43100,1668.2198848724365,-4.272461e-06
6.3166656,-2.6662903,100,55.69,2.1439736,-96.18241,-422.64053,1.0071675,33.676434,2137813,-151.29182245587407,[ 0.409 -0.625  0.172  0.33  -0.042],432,-423.0831,43200,1672.4548490047455,-4.577637e-06
8.257942,-2.2859573,100,58.74,2.2830353,-93.75769,-419.75513,1.0354232,114.19024,2143687,-154.74560262332244,[ 0.415 -0.625  0.173  0.327 -0.04 ],433,-421.55948,43300,1676.5732004642487,-6.713867e-06
7.5069656,-2.5056686,100,52.13,2.2141771,-96.42854,-420.8872,1.002509,16.71315,2148900,-148.02005660428273,[ 0.422 -0.613  0.172  0.324 -0.037],434,-421.4153,43400,1680.2800812721252,6.866455e-06
9.304344,-2.5042038,100,59.03,2.448518,-96.05898,-426.5578,1.0070279,35.346172,2154803,-154.69001382262297,[ 0.425 -0.616  0.172  0.32  -0.034],435,-427.18137,43500,1684.848669052124,1.2893677e-05
6.3799973,-2.2917862,100,50.53,1.978845,-96.711586,-418.33426,1.0031052,22.906353,2159856,-146.5857380902652,[ 0.426 -0.613  0.173  0.32  -0.03 ],436,-418.71017,43600,1689.0261361598969,4.653931e-06
8.883591,-1.9065933,100,54.1,2.045004,-97.337204,-422.7193,1.0026656,21.928907,2165266,-150.52148370370915,[ 0.423 -0.612  0.172  0.32  -0.034],437,-422.95212,43700,1693.022507429123,-1.335144e-05
9.269035,-2.1873245,100,56.74,2.1524026,-97.273964,-425.574,1.0010135,8.1259165,2170940,-152.82768902633768,[ 0.424 -0.61   0.174  0.321 -0.032],438,-425.72794,43800,1696.9900786876678,-9.994506e-06
6.348877,-2.1619034,100,52.49,1.8019762,-95.42273,-424.1632,1.0141137,61.544754,2176189,-148.68865867939073,[ 0.422 -0.611  0.174  0.323 -0.032],439,-425.29596,43900,1701.4183826446533,7.6293944e-08
7.6111145,-2.7641525,100,53.46,2.4781866,-92.44686,-421.70444,1.049911,151.45517,2181535,-148.95349945057288,[ 0.418 -0.612  0.172  0.317 -0.029],440,-424.04794,44000,1705.4832627773285,-2.3651123e-06
8.442459,-2.0952454,100,58.82,2.1528692,-96.00912,-426.70538,1.0153811,82.608185,2187417,-154.9706898157087,[ 0.406 -0.616  0.168  0.318 -0.026],441,-427.5779,44100,1709.5733115673065,-5.645752e-06
9.005692,-2.708519,100,52.7,2.4616377,-96.21634,-420.15295,1.0023801,17.538635,2192687,-148.1807051118889,[ 0.41  -0.611  0.169  0.318 -0.029],442,-420.5794,44200,1713.6423943042755,-1.3732911e-06
8.001671,-2.152382,100,55.2,2.1328416,-96.88218,-424.5074,1.0058514,27.827803,2198207,-151.25766494666854,[ 0.415 -0.612  0.169  0.316 -0.03 ],443,-424.84122,44300,1717.8460595607758,-5.9509275e-06
7.964836,-2.5712433,100,52.3,2.2406802,-96.12312,-425.6806,1.0031322,25.803078,2203437,-147.9819747472765,[ 0.412 -0.614  0.168  0.316 -0.028],444,-426.2431,44400,1722.0225248336792,2.2888183e-07
5.69532,-2.3022156,100,52.77,1.8682925,-96.791435,-426.25742,1.0032754,20.989923,2208714,-148.66935246325585,[ 0.415 -0.619  0.169  0.315 -0.023],445,-426.52197,44500,1726.2164206504822,-1.9836425e-06
6.2140503,-2.4326782,100,58.08,2.2237582,-95.99696,-425.35352,1.0034844,20.739677,2214522,-153.64662968405344,[ 0.416 -0.616  0.169  0.316 -0.02 ],446,-425.9344,44600,1730.2560367584229,2.5177003e-06
8.05481,-2.3460236,100,57.64,2.0479126,-96.90787,-425.0751,1.0021138,14.378152,2220286,-153.59057600215337,[ 0.419 -0.617  0.168  0.314 -0.016],447,-425.3326,44700,1734.6319308280945,-2.0599366e-06
5.675812,-2.4125671,100,60.12,2.0152004,-95.478745,-420.1148,1.008598,42.239902,2226298,-155.90238335315726,[ 0.419 -0.618  0.168  0.317 -0.013],448,-421.0501,44800,1738.4154171943665,-8.392334e-06
7.0516357,-2.5080566,100,54.64,2.1086981,-96.82153,-419.23627,1.001722,12.832503,2231762,-150.32502684976936,[ 0.432 -0.631  0.171  0.318 -0.014],449,-419.4067,44900,1742.3850293159485,-2.3651123e-06
6.7344284,-2.625885,100,52.6,2.3436723,-93.940796,-421.11023,1.0290011,112.23582,2237022,-148.29212781115461,[ 0.438 -0.636  0.172  0.318 -0.015],450,-422.78815,45000,1746.2064728736877,9.231568e-06
4.3550415,-2.1070633,100,55.25,1.7562548,-97.192505,-425.97998,1.0007082,7.0181837,2242547,-151.3747456638914,[ 0.444 -0.628  0.174  0.317 -0.011],451,-426.2789,45100,1750.36119556427,-3.2806397e-06
6.4359818,-2.2952576,100,59.12,2.0836732,-96.6168,-426.26953,1.0079472,41.103134,2248459,-155.11472721475917,[ 0.447 -0.632  0.174  0.317 -0.012],452,-426.70782,45200,1754.5885915756226,-5.41687e-06
9.602264,-2.2729492,100,51.69,2.075362,-96.76434,-425.544,1.004311,28.573772,2253628,-147.7748810531708,[ 0.45  -0.63   0.176  0.317 -0.011],453,-425.89734,45300,1758.244562625885,-5.4931643e-06
6.8006516,-2.4689865,100,49.86,1.9799993,-95.5994,-424.37338,1.0178435,77.40235,2258614,-145.65280130771106,[ 0.448 -0.634  0.177  0.319 -0.013],454,-425.1961,45400,1761.8749778270721,-2.5939942e-06
6.8207855,-2.211975,100,53.83,1.9703438,-97.15155,-423.09286,1.0020069,13.18127,2263997,-149.9093976103045,[ 0.442 -0.638  0.174  0.32  -0.013],455,-423.269,45500,1765.991512298584,2.2888183e-07
6.0486298,-2.2522736,100,55.83,1.8078235,-96.01668,-424.5536,1.0047442,32.447773,2269580,-151.6939147054608,[ 0.439 -0.637  0.174  0.317 -0.014],456,-425.30057,45600,1770.0439097881317,5.569458e-06
6.957802,-2.4286346,100,56.65,2.1556864,-96.85033,-421.59216,1.0022603,19.756691,2275245,-152.49704140009763,[ 0.439 -0.643  0.175  0.314 -0.01 ],457,-421.84964,45700,1773.98788356781,2.9754638e-06
6.6111755,-2.6720352,100,54.89,2.2476094,-96.52575,-424.63196,1.0033195,24.283192,2280734,-150.48452064307392,[ 0.439 -0.646  0.174  0.317 -0.009],458,-424.91138,45800,1778.1593153476715,-4.5776366e-07
6.2253876,-2.3769455,100,57.42,1.9691648,-95.926285,-422.0739,1.0138088,57.93548,2286476,-153.23539867129284,[ 0.439 -0.651  0.175  0.319 -0.007],459,-422.7339,45900,1782.3857946395874,-6.408691e-06
7.7012253,-2.323433,100,54.11,1.9781551,-96.87279,-421.64215,1.0056827,28.219727,2291887,-150.07808814718257,[ 0.442 -0.645  0.176  0.316 -0.005],460,-421.92865,46000,1786.4677994251251,-4.7302246e-06
7.2811584,-2.7892227,100,61.89,2.2890396,-94.83097,-423.6381,1.0206344,65.81114,2298076,-157.0923718186974,[ 0.439 -0.648  0.175  0.317 -0.004],461,-424.78085,46100,1790.9542953968048,9.460449e-06
6.979759,-2.991661,100,60.5,2.3523219,-95.589676,-419.32196,1.0109109,62.08457,2304126,-155.6950426663667,[ 0.43  -0.648  0.172  0.317 -0.001],462,-419.95502,46200,1795.311675786972,7.171631e-06
7.508545,-2.637848,100,60.21,2.2532458,-96.572624,-427.40082,1.0014836,13.013599,2310147,-155.58404275157346,[ 0.425 -0.649  0.17   0.316 -0.004],463,-427.59348,46300,1799.8201038837433,-5.7983398e-06
7.3213577,-2.4120026,100,51.89,2.0438209,-96.050064,-422.86768,1.0083061,61.40273,2315336,-147.73981376251237,[ 0.423 -0.65   0.17   0.314 -0.005],464,-423.61633,46400,1803.737315416336,-2.5177003e-06
7.8269577,-2.783455,100,60.73,2.492149,-95.9925,-423.82797,1.0099525,51.392986,2321409,-156.2113431507222,[ 0.417 -0.65   0.169  0.317 -0.007],465,-424.36295,46500,1808.205436706543,-1.3732911e-06
8.7142105,-2.2587585,100,58.45,2.267513,-96.916855,-426.81824,1.0036477,23.944023,2327254,-154.3718558583499,[ 0.424 -0.65   0.17   0.314 -0.005],466,-427.09894,46600,1812.452346086502,7.400513e-06
7.2066116,-2.6244125,100,53.03,2.3365166,-96.89092,-419.60526,1.0015595,13.02708,2332557,-148.6552777133953,[ 0.423 -0.653  0.169  0.313 -0.004],467,-419.7282,46700,1816.5511770248413,-4.8828124e-06
8.691521,-2.4489136,100,56.46,2.4401603,-96.461334,-421.0788,1.0029728,27.143524,2338203,-152.30681127164254,[ 0.424 -0.65   0.169  0.313 -0.003],468,-421.56104,46800,1821.0093955993652,2.670288e-06
7.667267,-2.3839264,100,59.27,2.082223,-96.31302,-425.0622,1.0062289,32.95324,2344130,-155.15778280023616,[ 4.244e-01 -6.525e-01  1.707e-01  3.159e-01  2.269e-05],469,-425.6276,46900,1825.2826042175293,-9.689331e-06
6.5919495,-2.3983765,100,57.72,2.1868765,-96.59414,-424.70352,1.0034082,27.133362,2349902,-153.5817652323831,[ 0.422 -0.655  0.17   0.315 -0.005],470,-425.10147,47000,1829.449494600296,3.6621093e-06
6.8578644,-2.7685623,100,66.68,2.3352175,-95.87039,-427.09918,1.0059694,37.056572,2356570,-162.0666996455052,[ 0.426 -0.656  0.17   0.319 -0.004],471,-427.66425,47100,1834.1192569732666,-9.07898e-06
6.435814,-2.1718674,100,56.09,2.016778,-97.17461,-428.172,1.0012053,9.781427,2362179,-152.14488517238513,[ 0.428 -0.655  0.171  0.319 -0.009],472,-428.3511,47200,1837.851101398468,1.411438e-05
8.328506,-2.7689056,100,58.82,2.613391,-93.87092,-423.02002,1.0315247,155.47379,2368061,-154.11156625496918,[ 0.43  -0.658  0.171  0.321 -0.011],473,-424.7066,47300,1842.1717836856842,-2.2888183e-07
6.1606216,-2.563179,100,61.67,2.0416932,-94.7858,-426.78107,1.0239689,85.09412,2374228,-157.20437428279064,[ 0.438 -0.652  0.173  0.324 -0.012],474,-427.92166,47400,1847.0181901454926,-4.043579e-06
6.66111,-2.341835,100,52.55,2.14829,-96.39586,-424.44006,1.0085964,48.013348,2379483,-148.56646648290032,[ 0.444 -0.649  0.176  0.325 -0.017],475,-424.98267,47500,1851.2168328762054,-1.0223389e-05
8.0327835,-2.7265778,100,61.32,2.4045303,-94.236244,-423.67514,1.0178393,72.82142,2385615,-156.702084078189,[ 0.444 -0.655  0.175  0.325 -0.017],476,-425.167,47600,1855.5572843551636,-6.6375733e-06
6.5033264,-2.6708832,100,56.4,2.3160334,-95.582504,-425.59528,1.0055938,34.60208,2391255,-152.00415721042626,[ 0.443 -0.641  0.174  0.324 -0.013],477,-426.3489,47700,1859.6853697299957,8.010864e-06
6.6881027,-2.2625427,100,55.17,2.05461,-96.86138,-426.90558,1.0031558,18.582424,2396772,-151.17509306236653,[ 0.444 -0.641  0.174  0.328 -0.019],478,-427.2648,47800,1863.5511755943298,7.93457e-06
8.465698,-2.101303,100,53.1,1.9890442,-96.11494,-423.4268,1.0114892,60.36011,2402082,-149.09953801798508,[ 0.449 -0.642  0.175  0.33  -0.019],479,-424.18637,47900,1867.8049983978271,6.2561035e-06
7.893402,-2.7094269,100,57.96,2.475016,-96.4772,-424.58527,1.0054041,28.331232,2407878,-153.42687491032817,[ 0.441 -0.641  0.172  0.329 -0.021],480,-424.84732,48000,1872.247210741043,1.4495849e-06
9.17675,-2.7560425,100,55.82,2.3575408,-96.3756,-423.13293,1.0019543,15.637635,2413460,-151.22875722097436,[ 0.444 -0.638  0.172  0.329 -0.019],481,-423.4139,48100,1875.9224824905396,-3.5858154e-06
7.593239,-2.5519562,100,55.4,2.347084,-96.66415,-424.6505,1.0016515,14.510692,2419000,-151.0968500361912,[ 0.445 -0.639  0.172  0.329 -0.015],482,-424.91626,48200,1880.3522477149963,-2.5177003e-06
6.021248,-2.572403,100,61.04,2.0015,-95.08325,-422.98782,1.0180644,82.435165,2425104,-156.68279542285418,[ 0.444 -0.638  0.171  0.328 -0.013],483,-424.05045,48300,1885.1874358654022,-4.8828124e-06
5.5832977,-2.1400833,100,54.93,1.8260744,-95.846596,-421.7341,1.0126847,53.91564,2430597,-150.9207028800156,[ 0.436 -0.642  0.171  0.327 -0.008],484,-422.63318,48400,1889.2345943450928,-1.27410885e-05
6.128998,-2.3134613,100,55.46,2.1099348,-94.94522,-427.20444,1.0137599,62.26456,2436143,-151.37999275932384,[ 0.447 -0.645  0.173  0.328 -0.012],485,-428.4222,48500,1893.4093470573425,-1.9073486e-06
7.702202,-2.4160614,100,58.26,2.286116,-94.294815,-426.28345,1.0307074,140.35985,2441969,-153.99716957755638,[ 0.45  -0.642  0.176  0.323 -0.009],486,-427.8951,48600,1897.909164428711,7.858276e-06
7.050499,-2.3630142,100,52.6,2.1980584,-94.91738,-425.39114,1.0227098,123.984985,2447229,-148.4179115571446,[ 0.459 -0.639  0.179  0.326 -0.007],487,-426.7035,48700,1901.8070950508118,-2.3651123e-06
7.871971,-2.3213196,100,53.72,2.1774633,-96.678955,-421.21518,1.0017146,14.668877,2452601,-149.55961166029755,[ 0.467 -0.636  0.182  0.329 -0.008],488,-421.55374,48800,1905.8401234149933,7.095337e-06
