InitialReturnStd,InitialReturnMin,EmpiricalD2,EpThisIter,InitialBound,J_sample_variance,TimestepsSoFar,Weights,EpRewMean,InitialReturnMean,InitialReturnMax,EpisodesSoFar,TimeElapsed,ReturnMeanIW,Bound,EpLenMean,Iteration
1.9942193,-2.2578201,1.0033094,100,-717.5481,21.10976,1008024,[ 0.563 -0.475  0.217  0.393  0.01 ],-138.85470405754015,-8.621216e-06,6.2929,24600,849.4609687328339,-96.680336,-717.22144,42.88,246
1.5699416,-2.16288,1.0008366,100,-737.2694,7.481931,1012314,[ 0.565 -0.473  0.218  0.393  0.009],-139.03525965856224,,5.776451,24700,852.9655742645264,-97.29285,-737.1774,42.9,247
1.8346021,-2.10952,1.0013732,100,-738.0274,14.812829,1016830,[ 0.566 -0.471  0.218  0.394  0.009],-141.4052726296443,-5.9509275e-06,6.8599396,24800,856.2967760562897,-96.65695,-737.54517,45.16,248
1.8235582,-2.0261688,1.0010602,100,-698.9394,13.979735,1020844,[ 0.565 -0.47   0.218  0.398  0.011],-136.418117018922,-5.340576e-07,7.018326,24900,859.818500995636,-97.029335,-698.6453,40.14,249
1.5180534,-2.0610352,1.0008507,100,-732.42377,9.472885,1024748,[ 0.562 -0.467  0.218  0.4    0.008],-135.2295472824083,-2.8991699e-06,5.2422104,25000,863.3846845626831,-96.93009,-732.1063,39.04,250
1.6868842,-2.1846619,1.0013558,100,-736.0095,8.627216,1029083,[ 0.56  -0.464  0.217  0.402  0.007],-139.68662802456592,8.621216e-06,5.500824,25100,866.898241519928,-97.368484,-735.8735,43.35,251
1.6692108,-2.125969,1.0011901,100,-714.9917,9.468071,1033277,[ 0.562 -0.463  0.218  0.402  0.007],-138.05375958658138,2.5177003e-06,5.1395493,25200,870.4489221572876,-97.03866,-714.8002,41.94,252
1.5139871,-2.0116425,1.0002185,100,-714.375,4.0324545,1037231,[ 0.563 -0.461  0.219  0.404  0.006],-135.73950258814412,3.967285e-06,4.5211945,25300,873.6330723762512,-97.3423,-714.2783,39.54,253
1.4633069,-1.9145203,1.0020355,100,-734.31177,11.182022,1041532,[ 0.561 -0.46   0.218  0.403  0.007],-139.53769161098032,-1.0147095e-05,5.4893417,25400,877.1173963546753,-97.28663,-734.04095,43.01,254
1.8484174,-1.9745407,1.0144066,100,-715.91766,59.834614,1045694,[ 0.564 -0.458  0.219  0.401  0.009],-137.9872690188287,4.5776366e-07,6.566864,25500,880.8613114356995,-94.953354,-714.6105,41.62,255
1.5187067,-1.998169,1.0012009,100,-714.36926,11.490627,1049207,[ 0.569 -0.452  0.219  0.399  0.007],-131.37652357724033,-9.689331e-06,4.7059174,25600,883.4998080730438,-96.83195,-714.025,35.13,256
1.4735798,-1.9368515,1.0006512,100,-710.9413,7.8110313,1052874,[ 0.571 -0.453  0.22   0.4    0.003],-133.2187842585164,-6.1798096e-06,4.601326,25700,886.9805123806,-97.49417,-710.78796,36.67,257
1.6461917,-1.7608032,1.0010772,100,-736.0627,12.005016,1056715,[ 0.57  -0.454  0.22   0.397  0.004],-134.81922998861907,7.476807e-06,4.6342316,25800,889.6564993858337,-97.176094,-735.801,38.41,258
1.5251515,-1.8556366,1.002908,100,-725.0647,22.615839,1060768,[ 0.574 -0.459  0.221  0.397  0.003],-136.89853486499422,-2.5177003e-06,4.7348633,25900,893.244565486908,-96.890976,-724.6757,40.53,259
1.3936551,-2.0587769,1.0047836,100,-742.58826,23.81576,1065064,[ 0.569 -0.459  0.219  0.393  0.004],-139.27009437621825,-3.8146973e-06,4.3479233,26000,896.8089618682861,-96.74327,-742.1395,42.96,260
1.4262286,-1.8532028,1.0015855,100,-719.5946,19.147839,1068882,[ 0.573 -0.457  0.221  0.393  0.004],-134.42336288285645,1.5258789e-06,5.6751633,26100,900.1688976287842,-96.94142,-719.29297,38.18,261
1.5368052,-2.1701736,1.004029,100,-724.3774,24.585255,1072986,[ 0.574 -0.456  0.222  0.396  0.003],-137.15008461472829,3.890991e-06,4.669426,26200,903.6917767524719,-96.40095,-723.79254,41.04,262
1.3785948,-1.8872604,1.0051807,100,-727.52264,31.628853,1076875,[ 0.57  -0.457  0.221  0.393  0.003],-135.4451086763142,-1.0070801e-05,4.128395,26300,907.3008105754852,-96.47043,-726.8351,38.89,263
1.6412716,-2.210083,1.0061803,100,-697.723,38.450172,1080771,[ 0.564 -0.459  0.22   0.396  0.003],-135.09610175571336,7.2479247e-06,6.4661407,26400,910.7708995342255,-96.134735,-697.05725,38.96,264
1.8169907,-2.049553,1.001353,100,-728.40906,14.202741,1084986,[ 0.568 -0.455  0.221  0.396  0.001],-138.26222003306538,-3.5095215e-06,7.3365555,26500,914.3498311042786,-96.90164,-728.1068,42.15,265
1.4685242,-1.6765289,1.0017363,100,-717.97876,13.218228,1088997,[ 0.563 -0.453  0.219  0.395 -0.001],-136.58579278368796,-6.1035155e-07,4.2922974,26600,917.5636866092682,-97.09165,-717.56714,40.11,266
1.703118,-2.1932373,1.0035764,100,-720.0285,31.679468,1092828,[ 5.653e-01 -4.584e-01  2.200e-01  3.954e-01 -1.392e-04],-134.40835670989557,-2.2888185e-06,5.61631,26700,921.1424353122711,-96.34154,-719.4944,38.31,267
1.6952943,-2.1774979,1.0087456,100,-741.4395,43.652813,1097043,[ 0.565 -0.461  0.219  0.392 -0.001],-138.2743631605541,3.7384034e-06,7.1623154,26800,924.6869282722473,-95.799835,-740.5668,42.15,268
1.81385,-2.0706635,1.0010633,100,-728.8213,12.250074,1101592,[ 0.56  -0.465  0.218  0.39  -0.001],-141.56914384526297,-8.69751e-06,7.7411575,26900,928.4304759502411,-96.96985,-728.5685,45.49,269
1.4843419,-2.0738373,1.0003746,100,-719.65686,3.7442436,1105316,[ 0.562 -0.466  0.219  0.392 -0.003],-133.58709824574603,-4.653931e-06,4.2928314,27000,931.7817809581757,-97.32332,-719.51556,37.24,270
1.7923207,-1.8856659,1.0006233,100,-708.1717,8.244501,1109007,[ 0.562 -0.465  0.219  0.391 -0.004],-133.1036885152153,-3.1280517e-06,6.495941,27100,935.0182521343231,-97.21739,-708.049,36.91,271
1.5100367,-2.0410614,1.0011319,100,-708.3526,8.365226,1113237,[ 0.563 -0.468  0.219  0.392 -0.004],-138.6285154399541,-1.2054444e-05,6.065979,27200,938.4588167667389,-97.37791,-708.21875,42.3,272
1.4102281,-1.8872681,1.0014728,100,-744.3784,8.856422,1117647,[ 0.564 -0.466  0.219  0.392 -0.006],-140.3748888214782,2.9754638e-06,4.718048,27300,941.6340086460114,-96.9944,-744.02594,44.1,273
1.5004226,-1.8720169,1.0031681,100,-707.6022,21.156866,1121352,[ 0.562 -0.466  0.218  0.389 -0.004],-133.5495061776777,-9.918213e-07,5.685425,27400,944.8429152965546,-97.04978,-707.2483,37.05,274
1.8645157,-2.2883835,1.0004672,100,-728.3057,6.473496,1125453,[ 0.56  -0.468  0.217  0.39  -0.003],-137.02427217699426,2.5177003e-06,6.194107,27500,948.0015060901642,-97.07265,-728.164,41.01,275
1.6095091,-1.9872894,1.0054731,100,-701.9082,30.277578,1129449,[ 0.561 -0.468  0.217  0.389 -0.005],-136.1945760219209,3.8146973e-07,6.433197,27600,951.0721457004547,-96.46761,-701.36285,39.96,276
1.8158587,-2.337822,1.0049912,100,-720.4999,34.91758,1133354,[ 0.563 -0.464  0.218  0.388 -0.003],-135.01300459251286,-2.5177003e-06,5.613678,27700,954.6858866214752,-95.99775,-719.8363,39.05,277
1.697002,-2.1547089,1.0032555,100,-698.60046,19.701565,1137145,[ 0.56  -0.467  0.217  0.391 -0.005],-133.86587563701354,7.019043e-06,6.3627167,27800,958.1903150081635,-96.4318,-698.1396,37.91,278
1.4808449,-2.1389236,1.0010722,100,-701.86505,10.312994,1140952,[ 0.555 -0.468  0.217  0.391 -0.007],-134.28597779917104,1.121521e-05,4.8735046,27900,961.3491623401642,-96.89904,-701.53937,38.07,279
1.8889047,-2.3220901,1.0025451,100,-738.00494,17.328949,1145063,[ 0.557 -0.47   0.218  0.394 -0.009],-136.93394321204696,-1.5258789e-07,5.299431,28000,964.800568819046,-96.638054,-737.74725,41.11,280
1.4667485,-1.9509735,1.0038497,100,-711.51404,22.277925,1149131,[ 0.559 -0.467  0.218  0.394 -0.008],-136.96073505009562,4.4250487e-06,4.478668,28100,967.6197538375854,-96.33238,-710.8744,40.68,281
1.7530469,-1.9669952,1.0010928,100,-710.7186,9.8818,1153291,[ 0.561 -0.464  0.218  0.397 -0.007],-137.85618263013103,-3.0517577e-07,5.6811523,28200,971.0781042575836,-97.147736,-710.4989,41.6,282
1.5475559,-2.1493835,1.0014895,100,-729.9166,12.907108,1157129,[ 0.56  -0.465  0.218  0.398 -0.004],-134.48469917611172,-9.155273e-07,4.790947,28300,974.1458024978638,-97.10116,-729.76746,38.38,283
1.7276046,-2.1068954,1.0012791,100,-713.6404,9.475827,1161335,[ 0.559 -0.467  0.217  0.397 -0.004],-138.2235913724355,6.1035157e-06,5.5122986,28400,977.1342797279358,-97.056625,-713.42773,42.06,284
1.5200335,-2.1527557,1.0015984,100,-733.9743,10.972299,1164988,[ 0.558 -0.463  0.217  0.395 -0.003],-132.7524125600239,1.2969971e-06,4.393524,28500,979.7665250301361,-97.06861,-733.766,36.53,285
1.667657,-1.9179001,1.0009794,100,-713.72876,11.017891,1168889,[ 0.559 -0.461  0.217  0.394 -0.001],-135.28922167247273,-2.2125244e-06,5.138191,28600,983.3128516674042,-97.1977,-713.53345,39.01,286
1.8933249,-2.19664,1.0003421,100,-724.87054,5.8457656,1173256,[ 0.561 -0.462  0.219  0.395 -0.002],-139.76918806643965,5.722046e-06,6.4754868,28700,986.7933189868927,-97.341324,-724.81494,43.67,287
1.4537225,-2.0700912,1.0044596,100,-742.65875,34.37152,1177238,[ 0.563 -0.461  0.219  0.394 -0.002],-135.97788997986584,-7.095337e-06,4.09243,28800,989.7748258113861,-96.35199,-742.0869,39.82,288
1.7273464,-2.2131042,1.0083842,100,-733.0613,40.485085,1181160,[ 0.566 -0.459  0.219  0.395  0.001],-135.38691009851232,2.670288e-06,5.067932,28900,992.9143724441528,-95.822876,-732.2175,39.22,289
1.641326,-1.750061,1.0017138,100,-731.04913,14.457907,1185020,[ 0.556 -0.457  0.217  0.394  0.002],-135.13275931170034,-4.5776366e-07,5.873474,29000,996.4103198051453,-96.82556,-730.55255,38.6,290
1.4490273,-1.8320084,1.0025207,100,-736.82294,13.4033575,1189456,[ 5.551e-01 -4.582e-01  2.162e-01  3.898e-01  3.253e-04],-140.74825167440517,6.6375733e-06,5.1233215,29100,999.7110161781311,-97.16781,-736.5042,44.36,291
1.5230616,-2.0739365,1.0066913,100,-722.38055,39.274616,1193626,[ 5.589e-01 -4.574e-01  2.171e-01  3.888e-01  1.491e-04],-137.87227255739788,-7.019043e-06,4.221199,29200,1003.1019899845123,-96.3292,-721.7813,41.7,292
1.5694315,-1.9852066,1.000354,100,-710.0147,5.4444447,1197949,[ 5.516e-01 -4.575e-01  2.153e-01  3.863e-01 -2.238e-04],-139.57885182872892,3.3569336e-06,4.956833,29300,1006.6154489517212,-97.46123,-709.9031,43.23,293
1.3084259,-1.8438263,1.0026963,100,-722.2478,14.426874,1201680,[ 0.549 -0.455  0.214  0.386 -0.002],-133.96766823675645,-4.4250487e-06,4.055542,29400,1009.9823815822601,-97.08918,-721.84,37.31,294
1.7107284,-2.0183563,1.00298,100,-736.4125,21.601385,1205631,[ 0.551 -0.454  0.215  0.387  0.001],-135.76299851913552,-4.043579e-06,7.222191,29500,1013.4658167362213,-96.85694,-736.0626,39.51,295
1.6175207,-2.2414322,1.0009396,100,-735.75195,9.354437,1209555,[ 0.549 -0.456  0.214  0.387 -0.001],-135.33435807531703,5.340576e-06,3.8955154,29600,1016.7794783115387,-96.870674,-735.4984,39.24,296
1.5406617,-1.8794098,1.0016701,100,-742.32526,11.915607,1213740,[ 5.520e-01 -4.576e-01  2.159e-01  3.856e-01 -1.837e-04],-138.26121590286314,2.3651123e-06,6.661873,29700,1020.6739571094513,-97.265465,-742.1158,41.85,297
1.8081279,-1.9403687,1.0012856,100,-742.55206,11.15173,1218028,[ 0.553 -0.455  0.216  0.386 -0.002],-138.99460675665824,-2.2888185e-06,7.481987,29800,1023.9536304473877,-97.1082,-742.32587,42.88,298
1.8404056,-2.1772995,1.0006707,100,-726.6034,7.598406,1222323,[ 0.556 -0.455  0.217  0.385 -0.001],-138.9378609683106,4.348755e-06,7.1837845,29900,1027.56076836586,-97.10701,-726.48364,42.95,299
1.7715107,-2.2130203,1.00126,100,-701.64386,9.889816,1226162,[ 0.559 -0.455  0.217  0.385 -0.003],-134.36826386755007,-3.4332274e-06,6.103096,30000,1030.9195320606232,-96.747765,-701.36273,38.39,300
1.544941,-1.799797,1.0078892,100,-707.46515,29.317045,1229877,[ 0.563 -0.458  0.218  0.387 -0.006],-133.47298488758773,8.621216e-06,6.483452,30100,1034.126398563385,-96.020134,-706.6837,37.15,301
1.3766692,-1.7193146,1.0039592,100,-707.62933,26.761988,1233508,[ 0.56  -0.462  0.218  0.388 -0.006],-132.83994320215177,-5.4931643e-06,4.8795547,30200,1037.4792642593384,-96.83503,-707.0827,36.31,302
1.7886847,-2.338707,1.0000976,100,-730.89453,4.335176,1237657,[ 0.555 -0.462  0.216  0.386 -0.007],-137.44636436756574,-2.5939942e-06,4.971031,30300,1041.0227167606354,-97.22829,-730.8661,41.49,303
1.6197898,-1.901619,1.0001915,100,-726.81244,4.046191,1241602,[ 0.556 -0.463  0.216  0.387 -0.007],-135.69903772963397,1.2207031e-06,4.3805466,30400,1044.4567954540253,-97.44438,-726.7589,39.45,304
1.669647,-2.3409348,1.0001464,100,-721.9573,4.333793,1245605,[ 0.556 -0.463  0.217  0.386 -0.008],-135.7728017968814,-8.31604e-06,5.2085342,30500,1047.3264756202698,-96.98675,-721.9116,40.03,305
1.6060321,-2.2920609,1.0007119,100,-739.0564,6.9599686,1249588,[ 0.556 -0.463  0.217  0.386 -0.009],-135.7739014118301,-6.713867e-06,4.4235306,30600,1050.2549815177917,-97.09795,-738.97736,39.83,306
1.6411599,-2.228653,1.0007104,100,-693.28314,7.951522,1253141,[ 0.555 -0.464  0.216  0.384 -0.009],-131.71395651214485,7.171631e-06,5.3585052,30700,1053.3830306529999,-97.245636,-693.17737,35.53,307
1.708842,-1.9755325,1.001372,100,-717.7098,11.362756,1257055,[ 0.554 -0.465  0.215  0.384 -0.009],-135.3156180830305,6.790161e-06,7.33313,30800,1056.6197199821472,-96.7672,-717.3288,39.14,308
1.4617082,-1.8329086,1.0008546,100,-715.2881,6.1671076,1261004,[ 0.552 -0.464  0.214  0.381 -0.01 ],-135.91447504102607,2.5939942e-06,5.0243225,30900,1060.0732777118683,-97.41741,-715.1477,39.49,309
1.9069375,-2.322754,1.0061973,100,-710.3479,40.619354,1265169,[ 0.55  -0.464  0.214  0.38  -0.012],-137.50393473764805,-9.155273e-07,7.0430374,31000,1063.5729315280914,-95.92859,-709.63245,41.65,310
1.4814179,-1.8731155,1.0006546,100,-717.1234,6.656517,1269081,[ 0.555 -0.462  0.216  0.379 -0.012],-135.38012518855246,3.5095215e-06,3.9885788,31100,1066.7177531719208,-97.225975,-716.95544,39.12,311
1.7573797,-2.0758438,1.0001769,100,-725.59564,3.9118023,1273200,[ 0.557 -0.462  0.216  0.38  -0.01 ],-137.57595933881888,-6.1798096e-06,6.95623,31200,1070.1671142578125,-97.58112,-725.5366,41.19,312
1.5229809,-2.0722046,1.0003064,100,-711.5002,4.2406697,1277160,[ 0.559 -0.465  0.216  0.381 -0.009],-135.87995776108977,5.7983398e-06,4.660248,31300,1073.669804096222,-97.39069,-711.4067,39.6,313
1.8242315,-2.1944962,1.0000607,100,-722.4346,3.340613,1281328,[ 0.559 -0.465  0.216  0.381 -0.011],-137.93188636149168,-4.272461e-06,5.87265,31400,1077.041720867157,-97.53252,-722.423,41.68,314
1.9310308,-2.2343369,1.0000583,100,-736.1913,3.9010024,1285587,[ 0.559 -0.464  0.216  0.381 -0.011],-138.56507080263862,-2.2888183e-07,8.840912,31500,1080.1203961372375,-97.28268,-736.1713,42.59,315
1.4043306,-1.7340927,1.0115474,100,-730.19946,52.16421,1289651,[ 0.56  -0.464  0.216  0.381 -0.01 ],-137.02294693227086,1.5563965e-05,5.084961,31600,1083.3407685756683,-95.43067,-728.8896,40.64,316
1.7771089,-2.2547455,1.0033146,100,-734.9302,19.319508,1293907,[ 0.552 -0.465  0.213  0.379 -0.011],-138.56474158655513,-1.3885498e-05,7.250885,31700,1086.9014723300934,-96.69755,-734.6019,42.56,317
1.517816,-2.131546,1.0027986,100,-711.4586,19.93886,1297678,[ 0.55  -0.468  0.213  0.379 -0.012],-133.92679930712657,-7.6293945e-06,6.0566406,31800,1090.2194056510925,-96.90653,-711.10077,37.71,318
1.7369624,-2.4522781,1.0041174,100,-695.46985,23.052353,1301289,[ 0.546 -0.469  0.212  0.377 -0.011],-132.19327780661462,-3.8146973e-07,5.0155334,31900,1093.6668376922607,-96.42871,-695.01733,36.11,319
1.7338288,-1.9656448,1.00079,100,-708.2529,9.00213,1305485,[ 0.545 -0.472  0.211  0.375 -0.011],-138.1967847671351,-3.3569336e-06,6.6688385,32000,1097.1471779346466,-97.08822,-708.01624,41.96,320
1.4417771,-1.7015686,1.0015612,100,-741.67804,10.007782,1309812,[ 0.544 -0.471  0.211  0.376 -0.008],-139.7761506994819,5.7983398e-06,4.5623627,32100,1100.8281466960907,-97.07565,-741.3008,43.27,321
1.7553254,-2.1259613,1.013481,100,-730.78937,75.72563,1313691,[ 0.546 -0.47   0.211  0.375 -0.011],-135.06016702030232,-7.3242186e-06,6.351639,32200,1103.4610359668732,-94.90597,-729.32904,38.79,322
1.6115029,-1.9740448,1.0076649,100,-713.0701,48.724075,1317777,[ 0.539 -0.473  0.209  0.372 -0.012],-137.24558553923123,2.0599366e-06,4.5053177,32300,1107.0488288402557,-96.15298,-712.30237,40.86,323
1.6992462,-2.3701935,1.0012138,100,-731.251,9.060893,1322184,[ 0.537 -0.477  0.208  0.369 -0.011],-140.04794142396693,2.5177003e-06,4.4857407,32400,1110.9995653629303,-96.843414,-731.0227,44.07,324
1.604897,-1.99366,1.0003917,100,-717.099,5.233101,1326269,[ 0.538 -0.476  0.208  0.37  -0.009],-137.06641230762466,1.1062622e-05,5.2945557,32500,1114.5519289970398,-97.24546,-716.9543,40.85,325
1.9609525,-2.5320282,1.006176,100,-724.6105,34.038746,1330873,[ 0.537 -0.474  0.207  0.369 -0.01 ],-141.83373326811576,-2.2888185e-06,7.7295914,32600,1118.1069383621216,-96.038765,-724.03326,46.04,326
1.469122,-1.9883575,1.0012585,100,-717.9062,7.7462153,1334959,[ 0.536 -0.48   0.207  0.37  -0.01 ],-137.26981929046198,-3.5858154e-06,5.438614,32700,1121.2868204116821,-97.20177,-717.6552,40.86,327
1.7393712,-1.771431,1.0006418,100,-745.895,6.164949,1339312,[ 0.535 -0.477  0.206  0.369 -0.008],-140.00951616441938,-6.5612794e-06,6.0887375,32800,1125.2300899028778,-97.51925,-745.7711,43.53,328
1.8466177,-2.3592072,1.0006182,100,-734.3093,8.507198,1343696,[ 0.535 -0.474  0.206  0.368 -0.007],-139.74238881976243,-8.239746e-06,5.861458,32900,1128.960991859436,-96.89319,-734.1288,43.84,329
1.5880201,-2.0730667,1.0012207,100,-740.81714,10.223344,1348043,[ 0.535 -0.475  0.206  0.368 -0.01 ],-139.67648960886345,-4.8828124e-06,4.200264,33000,1131.6412789821625,-97.27483,-740.68207,43.47,330
1.7014338,-2.1139603,1.0008953,100,-731.17126,8.860769,1352422,[ 0.534 -0.476  0.205  0.367 -0.01 ],-140.03459389437845,1.3732911e-06,5.052017,33100,1135.064317703247,-97.059616,-730.9031,43.79,331
1.7933639,-2.192894,1.0058819,100,-731.73193,37.78144,1357191,[ 0.535 -0.477  0.206  0.368 -0.007],-143.70650751012542,-6.2561035e-06,6.584488,33200,1138.9407925605774,-96.216934,-731.08777,47.69,332
1.354794,-1.7446289,1.0032402,100,-717.9485,17.856459,1361457,[ 0.541 -0.476  0.207  0.371 -0.006],-139.08828745460912,-2.3651123e-06,4.3437347,33300,1142.6787385940552,-97.11361,-717.6522,42.66,333
1.6025672,-2.0041733,1.0007042,100,-733.1766,9.569672,1365453,[ 0.54  -0.48   0.207  0.372 -0.005],-136.27011229349856,-3.8146973e-07,4.5240707,33400,1146.438719511032,-97.14298,-732.95514,39.96,334
1.7478173,-2.1304703,1.0030373,100,-744.67456,19.06709,1369903,[ 0.541 -0.479  0.206  0.37  -0.007],-140.56719833415394,-4.272461e-06,5.3330994,33500,1150.0568175315857,-96.55798,-744.2674,44.5,335
1.5003359,-1.8041992,1.0010258,100,-725.1545,9.185515,1374079,[ 0.536 -0.477  0.204  0.367 -0.007],-138.1802051978068,5.645752e-06,6.322197,33600,1153.165001630783,-97.490105,-725.0271,41.76,336
1.622332,-1.9317856,1.0002896,100,-728.1967,4.4004188,1378091,[ 0.535 -0.479  0.204  0.368 -0.008],-136.4916079634873,-3.3569336e-06,3.8859634,33700,1156.5098402500153,-97.48647,-728.11615,40.12,337
1.7817415,-1.9107666,1.000645,100,-729.70123,6.8775845,1382179,[ 0.535 -0.479  0.203  0.369 -0.009],-137.14526056498383,4.196167e-06,6.783142,33800,1159.676198720932,-97.16951,-729.5023,40.88,338
1.8216695,-2.0798569,1.0009474,100,-737.4108,10.621238,1386346,[ 0.536 -0.48   0.204  0.366 -0.008],-137.97825186007563,3.7384034e-06,5.4164658,33900,1163.314469575882,-96.95786,-737.0777,41.67,339
1.7388135,-2.4312668,1.0037963,100,-741.1134,22.637627,1390757,[ 0.535 -0.479  0.203  0.364 -0.011],-139.87111038047743,-3.5095215e-06,4.399872,34000,1166.9527051448822,-96.323364,-740.67554,44.11,340
1.4912857,-2.019493,1.0037559,100,-721.3294,23.775938,1394699,[ 0.539 -0.477  0.204  0.363 -0.011],-135.66359560163585,8.544922e-06,4.2767487,34100,1170.4157710075378,-96.247154,-720.5369,39.42,341
1.6796521,-1.7663574,1.0003597,100,-704.8552,7.116405,1398543,[ 0.54  -0.483  0.204  0.362 -0.012],-134.80742557981156,3.7384034e-06,5.7511673,34200,1173.8282816410065,-97.37563,-704.6826,38.44,342
1.6925358,-1.9289932,1.0121071,100,-743.94116,51.2468,1402949,[ 0.538 -0.48   0.204  0.364 -0.013],-140.29115713200605,8.850097e-06,4.63311,34300,1177.6020812988281,-95.6759,-743.03076,44.06,343
1.6022162,-2.0166855,1.0018252,100,-705.75275,12.237787,1406992,[ 0.542 -0.475  0.205  0.363 -0.014],-136.78442019513759,9.613037e-06,4.285591,34400,1180.8784239292145,-96.49409,-705.1449,40.43,344
1.8712738,-2.359192,1.0036986,100,-733.8409,22.25278,1411756,[ 0.541 -0.47   0.202  0.361 -0.013],-143.59554253740046,4.8065185e-06,6.1954346,34500,1184.3972613811493,-96.66926,-733.4778,47.64,345
1.6060948,-1.8608246,1.003392,100,-716.02826,22.9784,1415749,[ 0.542 -0.467  0.203  0.361 -0.013],-136.44212992314903,6.866455e-06,7.0594025,34600,1187.7246890068054,-96.84118,-715.4967,39.93,346
1.8518492,-2.3027039,1.001848,100,-724.239,15.839893,1420186,[ 0.546 -0.467  0.205  0.363 -0.011],-140.2914134807104,5.0354006e-06,5.6739044,34700,1191.3301992416382,-96.66853,-723.9056,44.37,347
1.5691291,-2.0303268,1.0030953,100,-721.91345,21.988615,1424338,[ 0.545 -0.469  0.204  0.364 -0.009],-137.76155756498585,9.307862e-06,5.5710754,34800,1194.6850969791412,-96.75705,-721.4951,41.52,348
1.7237694,-2.0021286,1.0017928,100,-720.2169,19.438145,1428279,[ 0.543 -0.472  0.204  0.367 -0.01 ],-135.68798247315948,5.9509275e-06,5.3749084,34900,1198.1469242572784,-96.48115,-719.6622,39.41,349
1.6904125,-2.2559433,1.0032059,100,-723.8979,18.507118,1432518,[ 0.542 -0.472  0.203  0.371 -0.01 ],-138.50174392100797,-5.41687e-06,5.0772552,35000,1201.621643781662,-96.69659,-723.5187,42.39,350
1.7171991,-2.1619492,1.0025265,100,-725.8291,15.46872,1436746,[ 0.54  -0.473  0.201  0.37  -0.011],-138.43921634267,-2.3651123e-06,4.822998,35100,1205.1337957382202,-96.83628,-725.4759,42.28,351
1.7897965,-2.5035706,1.0012196,100,-737.2804,14.206285,1441211,[ 0.543 -0.472  0.202  0.369 -0.012],-140.5704367673134,-7.93457e-06,6.4683304,35200,1208.7449038028717,-96.7348,-737.0034,44.65,352
1.6406006,-2.2106628,1.0028988,100,-732.8262,17.472448,1445277,[ 0.542 -0.469  0.201  0.371 -0.014],-136.90081161478892,5.7983398e-06,5.8425293,35300,1212.3146312236786,-96.84795,-732.4744,40.66,353
1.1943644,-1.5336151,1.0075688,100,-734.6112,51.84912,1449446,[ 0.54  -0.472  0.201  0.372 -0.012],-138.55095992498082,-4.5013426e-06,3.9030304,35400,1215.3108468055725,-96.55259,-733.74066,41.69,354
1.686261,-2.0774841,1.001024,100,-735.6517,11.627349,1453427,[ 0.544 -0.469  0.203  0.375 -0.013],-136.0384268351622,-2.2888185e-06,5.549164,35500,1218.6659088134766,-96.78746,-735.2621,39.81,355
1.4880885,-1.8764191,1.0011325,100,-723.69934,11.698025,1457465,[ 0.546 -0.472  0.203  0.377 -0.015],-136.84879860067423,8.010864e-06,4.729698,35600,1221.88543343544,-97.35821,-723.48505,40.38,356
1.3863114,-1.8948364,1.0023079,100,-731.2938,18.476759,1461552,[ 0.545 -0.473  0.202  0.377 -0.017],-137.28759319919038,6.942749e-06,3.6535797,35700,1225.3890707492828,-96.65763,-730.7336,40.87,357
1.7890905,-2.0287247,1.000531,100,-718.96173,7.586815,1465468,[ 0.551 -0.474  0.203  0.375 -0.019],-135.37734795915213,,8.082863,35800,1228.8673169612885,-97.29309,-718.8543,39.16,358
1.6669735,-1.8875809,1.0003746,100,-731.7302,5.642527,1469782,[ 0.551 -0.475  0.202  0.374 -0.018],-139.56942258211737,-8.7738035e-06,6.009056,35900,1231.9070181846619,-97.47273,-731.5766,43.14,359
1.8085363,-2.2829208,1.0012631,100,-710.4794,12.809432,1473977,[ 0.549 -0.474  0.203  0.375 -0.017],-137.93732011178307,-1.0375977e-05,5.4527054,36000,1235.6186256408691,-96.67353,-710.11365,41.95,360
1.9570484,-2.3468552,1.0052805,100,-724.8057,38.09702,1478482,[ 0.547 -0.473  0.202  0.371 -0.018],-141.0783455991605,-4.348755e-06,7.1875534,36100,1239.1107091903687,-95.90566,-724.01184,45.05,361
1.659818,-2.1925201,1.0007143,100,-742.03864,6.2991633,1482961,[ 0.549 -0.47   0.203  0.368 -0.016],-140.72353008606217,4.196167e-06,4.463623,36200,1242.636573791504,-97.09702,-741.9369,44.79,362
1.7559772,-2.2418365,1.0006766,100,-723.987,7.083856,1487486,[ 0.551 -0.468  0.203  0.367 -0.016],-141.46218558025967,-2.1362305e-06,6.211052,36300,1246.422835111618,-97.2495,-723.82654,45.25,363
1.5684907,-1.9110413,1.0018375,100,-735.693,15.191401,1491568,[ 0.547 -0.465  0.201  0.366 -0.015],-137.08246509409412,-5.41687e-06,3.8021545,36400,1250.1198272705078,-97.18864,-735.49786,40.82,364
1.6722492,-1.9555283,1.0022235,100,-722.362,12.011608,1495805,[ 0.546 -0.467  0.2    0.365 -0.014],-138.53259064424256,7.93457e-06,7.479889,36500,1253.7624917030334,-97.03548,-722.12854,42.37,365
1.6952517,-2.0268555,1.001672,100,-738.03906,15.442872,1499818,[ 0.548 -0.466  0.201  0.365 -0.016],-136.4474484416896,-4.043579e-06,6.3989563,36600,1257.1527264118195,-97.031654,-737.69006,40.13,366
