InitialReturnMax,EpRewMean,InitialReturnMean,Weights,EmpiricalD2,InitialReturnMin,EpLenMean,Iteration,ReturnMeanIW,TimestepsSoFar,EpThisIter,J_sample_variance,InitialBound,Bound,TimeElapsed,InitialReturnStd,EpisodesSoFar
-92.80025,-179.4602393454136,-97.91011,[ 0.193 -0.425  0.019  0.443  0.033],1.0214021,-99.68825,83.13,379,-96.65661,2327021,100,92.354225,-197.71307,-196.91498,2220.2867529392242,1.4337956,37900
-92.583115,-175.65135856525882,-97.63847,[ 0.193 -0.442  0.021  0.446  0.033],1.1600059,-99.77794,79.67,380,-93.03376,2334988,100,464.75647,-197.28444,-194.93826,2226.852910041809,1.6298579,38000
-92.67864,-189.98235231687417,-97.493256,[ 0.173 -0.454  0.019  0.439  0.024],1.0902891,-99.8315,94.27,381,-93.27446,2344415,100,324.64545,-197.30896,-194.88898,2234.7010242938995,1.6957779,38100
-91.73984,-192.86248026156633,-97.47625,[ 0.179 -0.435  0.016  0.445  0.012],1.1275772,-99.590706,97.2,382,-90.0653,2354135,100,422.79584,-197.30246,-192.94504,2241.504031419754,1.747028,38200
-88.713394,-185.71578416309814,-97.61127,[ 0.193 -0.454  0.016  0.457 -0.009],1.1245972,-99.87038,89.84,383,-91.8622,2363119,100,581.11707,-197.31987,-193.97006,2248.4622373580933,1.7439934,38300
-93.22862,-171.50153566819918,-97.567116,[ 0.199 -0.435  0.022  0.475 -0.014],1.0971857,-99.75991,75.49,384,-90.78186,2370668,100,402.79434,-197.3479,-193.409,2255.087688922882,1.748451,38400
-92.56269,-171.19363893531442,-97.673874,[ 0.203 -0.426  0.018  0.482  0.005],1.0419813,-99.705536,75.07,385,-95.85006,2378175,100,159.83408,-197.26544,-196.33304,2261.6237258911133,1.590001,38500
-93.62102,-159.69161526013113,-97.47995,[ 0.199 -0.438  0.013  0.489  0.005],1.0976611,-99.808426,63.63,386,-92.22123,2384538,100,459.94455,-197.02972,-193.89505,2267.6187257766724,1.7731912,38600
-91.784874,-168.95730618132103,-97.53875,[ 0.199 -0.463  0.012  0.472 -0.001],1.0852047,-99.79839,72.98,387,-93.33127,2391836,100,295.29367,-197.20944,-195.05597,2273.406684398651,1.9880244,38700
-91.63021,-170.67606812196289,-97.618484,[ 0.187 -0.459  0.006  0.477 -0.014],1.0198354,-99.660324,74.59,388,-96.01267,2399295,100,111.93282,-197.08063,-196.09984,2280.2160074710846,1.711251,38800
-92.960754,-174.1639373880381,-97.84346,[ 0.19  -0.47   0.007  0.485 -0.021],1.3533411,-99.923485,77.84,389,-86.57758,2407079,100,527.0497,-197.26205,-191.61961,2285.9900019168854,1.6088006,38900
-93.407776,-193.0505589422816,-97.653114,[ 0.156 -0.466  0.004  0.478 -0.001],1.112395,-99.75421,97.13,390,-91.613686,2416792,100,386.72992,-197.39168,-194.02977,2292.2659664154053,1.6560574,39000
-90.94255,-201.51310709612392,-97.2228,[ 0.158 -0.478  0.001  0.46   0.015],1.1041214,-99.634926,106.21,391,-92.29874,2427413,100,305.59235,-197.06384,-194.48914,2300.3665523529053,1.8086255,39100
-92.396805,-188.4170193964215,-97.13938,[ 0.158 -0.475  0.009  0.454  0.002],1.1429455,-99.71807,93.09,392,-90.65643,2436722,100,377.67215,-196.97742,-193.54877,2306.959923028946,1.7122033,39200
-92.942474,-192.41522295220508,-97.513504,[ 0.165 -0.459  0.018  0.462  0.001],1.2795691,-99.83519,96.62,393,-88.47967,2446384,100,548.7611,-197.34995,-192.69122,2315.0558004379272,1.75196,39300
-90.30793,-185.15523416569707,-97.03713,[ 0.141 -0.462  0.017  0.454  0.023],1.0905826,-99.54501,89.93,394,-92.09966,2455377,100,395.04794,-196.83365,-193.85335,2322.0569586753845,2.0396194,39400
-89.98627,-202.54124474612883,-97.34326,[ 0.135 -0.473  0.012  0.473  0.021],1.1049545,-99.784164,107.12,395,-93.51632,2466089,100,297.1,-197.18658,-195.156,2330.0625972747803,1.8859161,39500
-91.30116,-206.86540359699862,-97.2554,[ 0.128 -0.488  0.007  0.468  0.03 ],1.0418347,-99.514984,111.68,396,-95.03436,2477257,100,128.82524,-197.05838,-195.7004,2338.3577926158905,1.7556547,39600
-91.422264,-214.23171220350378,-97.38239,[ 0.136 -0.504  0.008  0.468  0.019],1.1112713,-99.64758,119.89,397,-93.59478,2489246,100,313.4741,-197.22581,-195.20503,2346.803408384323,1.8829788,39700
-91.22526,-218.69919247867008,-97.13944,[ 0.129 -0.523  0.009  0.463  0.031],1.2034192,-99.747826,123.78,398,-89.52412,2501624,100,484.56503,-196.97366,-192.45517,2355.1404910087585,1.8386402,39800
-91.067406,-232.52522179927394,-96.84762,[ 0.118 -0.543  0.015  0.479  0.023],1.1369327,-99.59569,138.01,399,-91.55072,2515425,100,444.5599,-196.69101,-193.80615,2364.8703076839447,2.0814657,39900
-90.75815,-230.76119201132923,-96.817375,[ 0.128 -0.543  0.016  0.456  0.013],1.1077403,-99.849144,137.26,400,-93.122314,2529151,100,263.52466,-196.6608,-194.70319,2373.5248260498047,2.0218625,40000
-90.81236,-240.23885398821685,-97.00151,[ 1.187e-01 -5.357e-01  1.177e-02  4.647e-01 -4.101e-04],1.0794435,-99.752975,145.73,401,-95.10038,2543724,100,176.1865,-196.84485,-195.8406,2381.975780248642,2.0829966,40100
-90.896034,-244.37222580649205,-97.29656,[ 1.076e-01 -5.313e-01  6.484e-03  4.653e-01 -3.967e-04],1.2601904,-99.53929,151.58,402,-91.45537,2558882,100,308.9867,-197.13998,-194.10483,2391.2971081733704,1.9894543,40200
-90.8252,-251.82401328181214,-96.71702,[ 0.092 -0.527  0.001  0.457  0.014],1.1191952,-99.70512,158.8,403,-93.20162,2574762,100,265.91605,-196.56044,-194.57942,2401.0194013118744,2.0959144,40300
-90.794556,-298.3989460053777,-97.12594,[ 0.079 -0.517 -0.003  0.447  0.004],1.254145,-99.604095,208.61,404,-92.39063,2595623,100,343.6623,-196.96936,-194.64944,2412.2306432724,1.9122448,40400
-90.5771,-251.9413570026649,-96.682365,[ 0.095 -0.52  -0.004  0.426  0.011],1.0764195,-99.56485,161.95,405,-94.84952,2611818,100,134.12097,-196.52579,-195.55495,2420.35897064209,2.1613157,40500
-90.495346,-268.83134388832764,-97.075,[ 0.107 -0.529 -0.001  0.429  0.018],1.1039042,-99.71156,176.74,406,-94.19198,2629492,100,246.31197,-196.91843,-195.29672,2429.7219994068146,1.8596663,40600
-90.6853,-237.769854738295,-96.48221,[ 0.112 -0.52  -0.005  0.422  0.006],1.2472191,-99.434235,144.93,407,-89.4933,2643985,100,369.35947,-196.32562,-192.46057,2438.3256006240845,2.2459438,40700
-91.469246,-234.28997313698727,-96.93257,[ 0.095 -0.514 -0.001  0.434  0.023],1.2841481,-99.53869,140.88,408,-90.891235,2658073,100,493.18646,-196.77599,-193.76305,2446.0809140205383,1.8637217,40800
-91.51629,-278.71270681945,-96.599365,[ 0.075 -0.528 -0.001  0.432  0.011],1.1626645,-99.64731,187.19,409,-93.57434,2676792,100,249.8927,-196.44278,-194.5987,2456.9719276428223,2.1821084,40900
-89.09723,-299.8099964967108,-96.533936,[ 0.061 -0.542 -0.002  0.434  0.008],1.26487,-99.5364,212.84,410,-92.93105,2698076,100,214.57436,-196.37735,-194.4166,2467.2150394916534,2.2689087,41000
-89.697716,-347.984468902345,-96.01688,[ 0.042 -0.545 -0.004  0.442  0.011],1.1669258,-99.73667,279.31,411,-92.64273,2726007,100,229.16156,-195.86029,-193.9318,2480.5575206279755,2.4269555,41100
-89.292175,-356.0354414628491,-96.30947,[ 0.035 -0.535 -0.008  0.429  0.003],1.0732833,-99.29675,282.27,412,-94.18724,2754234,100,178.54938,-196.1529,-194.96652,2494.7738111019135,2.4279814,41200
-90.62304,-379.9749085168103,-96.46949,[ 0.032 -0.518 -0.006  0.437  0.007],1.1971698,-99.22598,310.26,413,-93.94245,2785260,100,206.7512,-196.31291,-195.05104,2508.997433423996,2.0398684,41300
-88.94583,-334.9348696683987,-96.58426,[ 0.044 -0.513 -0.006  0.422  0.012],1.1915088,-99.47294,258.5,414,-91.660904,2811110,100,300.40775,-196.42767,-193.66412,2521.1877455711365,2.2093258,41400
-91.10643,-353.83466851486344,-96.35268,[ 0.037 -0.492 -0.002  0.435  0.001],1.2080544,-99.75195,283.98,415,-93.06965,2839508,100,269.42197,-196.1961,-194.5464,2533.7251193523407,2.1064131,41500
-88.41153,-333.6274192295714,-96.315384,[ 0.035 -0.484 -0.008  0.432 -0.012],1.1297853,-99.40907,258.27,416,-93.4564,2865335,100,232.2937,-196.1588,-194.58537,2547.2273240089417,2.6109643,41600
-88.681595,-368.2437757437383,-96.54868,[ 0.026 -0.48  -0.007  0.447 -0.02 ],1.1507896,-99.53668,300.09,417,-93.77774,2895344,100,217.84784,-196.3921,-194.84341,2561.5816140174866,2.4885607,41700
-87.416176,-358.3398863806415,-96.62265,[ 0.026 -0.478 -0.006  0.439 -0.006],1.1815076,-99.42511,288.0,418,-94.3048,2924144,100,173.75789,-196.46606,-195.0458,2575.0121533870697,2.4051216,41800
