EpLenMean,EpRewMean,InitialReturnMin,TimestepsSoFar,Bound,InitialBound,InitialReturnStd,J_sample_variance,InitialReturnMax,Iteration,EpThisIter,EpisodesSoFar,TimeElapsed,InitialReturnMean,Weights,EmpiricalD2,ReturnMeanIW
55.02,-150.68787958180468,-99.587616,1615612,-423.523,-424.25275,2.052111,50.50133,-91.524994,375,100,37500,1803.962265253067,-97.19667,[ 4.712e-01 -5.064e-01  1.853e-01  3.430e-01 -1.116e-05],1.0085559,-95.900085
48.07,-144.29971533735068,-99.689735,1620419,-423.67514,-424.1356,1.8896289,44.751358,-91.34719,376,100,37600,1808.8803308010101,-97.63009,[ 0.472 -0.498  0.184  0.341 -0.002],1.0083238,-96.73101
48.66,-144.79987360538863,-99.572174,1625285,-422.22284,-422.8282,1.79456,61.277893,-90.83334,377,100,37700,1813.6323819160461,-97.52917,[ 0.469 -0.502  0.183  0.344 -0.003],1.0104367,-96.321846
47.98,-143.8132625192799,-99.55777,1630083,-425.64706,-426.49695,2.0029922,88.37248,-89.57483,378,100,37800,1818.3571169376373,-97.25737,[ 0.47  -0.497  0.185  0.343 -0.005],1.014064,-95.57596
49.38,-145.52188035826669,-99.75481,1635021,-422.62653,-422.93912,1.921632,28.125816,-91.879745,379,100,37900,1823.2520608901978,-97.518654,[ 0.471 -0.486  0.184  0.343 -0.006],1.0043541,-96.903145
47.32,-143.41194891989727,-99.740555,1639753,-426.24353,-426.89774,1.9467986,55.725132,-91.38876,380,100,38000,1828.4964694976807,-97.46469,[ 0.47  -0.49   0.183  0.342 -0.002],1.0096174,-96.291046
47.72,-143.9138334543867,-99.63847,1644525,-417.64316,-417.99408,1.8288194,24.969803,-89.6998,381,100,38100,1833.4550564289093,-97.58734,[ 0.465 -0.492  0.182  0.34  -0.005],1.0039119,-96.99053
48.72,-144.37811349033794,-99.75645,1649397,-422.10062,-423.60602,2.0662787,113.98654,-91.71211,382,100,38200,1838.626212835312,-97.10054,[ 0.47  -0.493  0.184  0.338 -0.006],1.0332406,-93.97259
48.13,-144.26756879922416,-99.711334,1654210,-420.26984,-420.67487,1.7548661,24.976158,-91.434746,383,100,38300,1843.6552293300629,-97.537155,[ 0.472 -0.479  0.183  0.338 -0.006],1.0026511,-96.80244
47.4,-143.52266349418267,-99.55896,1658950,-415.7555,-416.50235,1.8267642,23.056513,-92.18951,384,100,38400,1848.6391797065735,-97.53582,[ 0.473 -0.482  0.184  0.334 -0.007],1.0035994,-96.28618
51.7,-147.65644388698425,-99.72591,1664120,-421.565,-423.37802,1.7519337,177.48453,-91.52169,385,100,38500,1853.2653608322144,-97.38683,[ 0.468 -0.475  0.181  0.33  -0.008],1.0383626,-94.01057
48.02,-144.18271093771915,-99.59492,1668922,-418.43146,-418.639,1.7351507,11.034218,-91.36877,386,100,38600,1858.1976211071014,-97.57767,[ 0.474 -0.464  0.182  0.331 -0.01 ],1.0017428,-97.24986
42.7,-139.09681110820426,-99.59952,1673192,-416.03528,-416.432,1.5323768,31.754097,-92.379166,387,100,38700,1863.4670989513397,-97.72381,[ 0.476 -0.469  0.183  0.332 -0.009],1.0048715,-96.99517
41.89,-138.12978493791235,-99.5798,1677381,-420.22144,-420.70602,1.5384488,48.39204,-93.10192,388,100,38800,1868.2992601394653,-97.56829,[ 0.479 -0.469  0.184  0.335 -0.006],1.0089376,-96.6165
43.9,-140.0712297750719,-99.60959,1681771,-422.18704,-422.84134,1.68968,24.001566,-93.12161,389,100,38900,1873.1729185581207,-97.54233,[ 0.476 -0.474  0.184  0.333 -0.004],1.0031195,-96.44019
43.63,-140.09791563147428,-99.53003,1686134,-424.50043,-424.75854,1.6103613,11.398154,-91.98806,390,100,39000,1877.4726939201355,-97.78953,[ 0.473 -0.467  0.182  0.329 -0.002],1.0016432,-97.28075
42.28,-138.7128250035798,-99.57394,1690362,-421.25296,-421.39792,1.5881524,6.1931653,-89.64172,391,100,39100,1881.8944189548492,-97.772125,[ 0.472 -0.468  0.182  0.325 -0.001],1.0006241,-97.519356
41.27,-137.8249240314747,-99.69447,1694489,-412.94464,-412.9983,1.6513668,4.9612265,-90.24025,392,100,39200,1886.4914972782135,-97.85777,[ 4.735e-01 -4.702e-01  1.830e-01  3.229e-01  9.849e-05],1.0003202,-97.753494
46.05,-142.31577298945206,-99.620346,1699094,-409.92548,-410.2322,1.8233414,15.251878,-90.188545,393,100,39300,1890.1588542461395,-97.63641,[ 4.734e-01 -4.710e-01  1.829e-01  3.246e-01 -4.633e-04],1.002244,-97.134636
44.78,-140.71343991320725,-99.78431,1703572,-419.15793,-420.63837,2.003387,124.165405,-90.84601,394,100,39400,1894.7598278522491,-97.33457,[ 0.474 -0.477  0.185  0.326 -0.001],1.0173156,-94.90943
46.72,-142.76491506970754,-99.70476,1708244,-418.1494,-418.2834,1.896624,7.814834,-89.252014,395,100,39500,1899.4204187393188,-97.435684,[ 0.483 -0.477  0.188  0.33  -0.001],1.0010244,-97.164375
46.65,-142.25585129782718,-99.78079,1712909,-423.76886,-424.01367,2.0099914,14.486043,-89.16637,396,100,39600,1903.5939013957977,-97.04465,[ 0.483 -0.478  0.189  0.331  0.002],1.0016263,-96.56543
42.64,-139.3870004074172,-99.6173,1717173,-406.6487,-407.21155,1.281393,37.415863,-93.69541,397,100,39700,1908.22842335701,-98.03569,[ 0.481 -0.478  0.188  0.335  0.001],1.0068072,-97.01377
43.56,-140.18365527915202,-99.72709,1721529,-418.11267,-419.20255,1.4093404,77.43624,-93.27244,398,100,39800,1913.3794116973877,-97.932,[ 0.482 -0.471  0.187  0.331 -0.001],1.0119399,-96.17948
43.52,-139.5239065459953,-99.50673,1725881,-425.53625,-426.16403,1.6061151,32.665123,-92.8479,399,100,39900,1918.0411722660065,-97.37745,[ 0.492 -0.473  0.19   0.329 -0.003],1.0034732,-96.18953
44.67,-140.64610999891255,-99.613014,1730348,-420.02542,-420.1644,1.9619435,12.171646,-91.000755,400,100,40000,1922.2899115085602,-97.369446,[ 0.491 -0.474  0.19   0.331 -0.008],1.0008606,-97.106026
45.66,-141.99503933515916,-99.55786,1734914,-419.13992,-419.17255,1.588346,3.650697,-92.32615,401,100,40100,1926.8551297187805,-97.69719,[ 0.491 -0.474  0.191  0.333 -0.006],1.0001302,-97.64859
45.31,-141.18723842170937,-99.74163,1739445,-423.8985,-425.0314,1.886052,123.86337,-90.48672,402,100,40200,1931.5320899486542,-97.26813,[ 0.489 -0.473  0.191  0.334 -0.006],1.0236561,-95.03761
44.19,-140.04045874163242,-99.58415,1743864,-422.60617,-423.92514,1.6202168,152.07722,-93.049194,403,100,40300,1937.1360654830933,-97.22845,[ 0.494 -0.464  0.191  0.333 -0.005],1.0198123,-95.00884
44.84,-140.6048348033067,-99.66714,1748348,-426.2607,-427.02783,1.952744,83.06944,-90.63863,404,100,40400,1941.9725522994995,-97.1492,[ 0.489 -0.47   0.189  0.331 -0.007],1.015001,-95.732475
42.62,-138.99542383383587,-99.591194,1752610,-423.22995,-423.9881,1.4697931,53.69779,-92.50645,405,100,40500,1946.709706068039,-97.68192,[ 0.495 -0.467  0.191  0.334 -0.008],1.0096612,-96.10404
46.47,-142.08119654250552,-99.37144,1757257,-423.24026,-425.3256,2.1050174,183.29077,-90.192726,406,100,40600,1951.929481267929,-97.09681,[ 0.494 -0.473  0.191  0.328 -0.01 ],1.0393896,-92.976105
41.94,-138.27587858792705,-99.712494,1761451,-420.88995,-422.0519,1.5340657,114.61105,-91.724045,407,100,40700,1956.6022486686707,-97.67774,[ 0.487 -0.483  0.19   0.33  -0.016],1.0163356,-95.5742
45.72,-141.99905994902312,-99.65315,1766023,-422.50992,-422.97122,1.6471341,17.232344,-91.99408,408,100,40800,1961.3734276294708,-97.67221,[ 0.482 -0.488  0.187  0.33  -0.018],1.0026476,-96.76533
44.56,-140.38385616836197,-99.82086,1770479,-418.8322,-419.2735,2.1515687,20.275366,-90.19957,409,100,40900,1966.5352396965027,-97.20881,[ 0.487 -0.492  0.19   0.328 -0.015],1.0031819,-96.55696
42.33,-138.38248413263057,-99.5143,1774712,-412.85654,-413.547,1.9898597,47.456306,-90.640594,410,100,41000,1971.3702261447906,-97.42738,[ 0.478 -0.488  0.188  0.327 -0.016],1.0075207,-96.069214
45.17,-141.0536609320631,-99.578804,1779229,-414.65198,-414.88174,1.9496124,19.87327,-92.14958,411,100,41100,1976.1784603595734,-97.263214,[ 0.477 -0.49   0.185  0.323 -0.013],1.0031445,-96.8495
47.8,-143.46225975350245,-99.65481,1784009,-422.42792,-423.2269,2.0536003,27.619474,-92.399414,412,100,41200,1981.0753138065338,-97.12853,[ 0.481 -0.489  0.186  0.321 -0.014],1.0043707,-95.56538
46.51,-142.76442276096157,-99.509415,1788660,-415.42886,-415.82452,1.6579773,26.360847,-91.562294,413,100,41300,1986.0422830581665,-97.64959,[ 0.483 -0.491  0.187  0.315 -0.015],1.0051453,-96.84547
42.21,-138.1732615314826,-99.54431,1792881,-418.9383,-419.6081,2.0374682,62.52627,-90.20824,414,100,41400,1991.2106771469116,-97.35504,[ 0.479 -0.492  0.186  0.316 -0.019],1.011428,-96.08573
46.79,-143.10289396599288,-99.612816,1797560,-425.8064,-426.02936,1.9024725,12.495892,-92.00161,415,100,41500,1996.183902978897,-97.67956,[ 0.47  -0.493  0.185  0.318 -0.018],1.0014901,-97.23132
46.8,-142.65293999565083,-99.73284,1802240,-418.0459,-418.13794,1.913407,7.5926914,-92.013695,416,100,41600,2000.9518780708313,-97.29024,[ 0.467 -0.486  0.183  0.317 -0.018],1.0004967,-97.1142
47.62,-143.6468792076711,-99.66543,1807002,-420.50726,-420.90186,1.8746887,47.161743,-92.1047,417,100,41700,2005.9866445064545,-97.43538,[ 0.47  -0.488  0.183  0.318 -0.017],1.0078822,-96.691895
45.96,-141.93708936135667,-99.52646,1811598,-417.6925,-418.03284,1.9124409,29.150272,-91.575424,418,100,41800,2010.5951488018036,-97.40326,[ 0.473 -0.484  0.184  0.318 -0.017],1.0040287,-96.794785
43.96,-139.98047648905876,-99.57854,1815994,-420.4305,-420.87518,1.8623742,23.9597,-91.31698,419,100,41900,2015.3886818885803,-97.40873,[ 0.478 -0.485  0.185  0.32  -0.019],1.0025421,-96.57467
44.5,-140.39193716969075,-99.71054,1820444,-422.53296,-424.0581,1.8486794,50.300114,-89.77237,420,100,42000,2020.129163980484,-97.26875,[ 0.474 -0.48   0.186  0.323 -0.022],1.0111594,-94.69254
45.05,-141.380565258827,-99.68114,1824949,-417.78955,-418.0642,1.616739,9.4125,-91.58843,421,100,42100,2024.868242740631,-97.65746,[ 0.473 -0.469  0.183  0.32  -0.019],1.0013931,-97.17494
52.28,-148.24553931496823,-99.62509,1830177,-426.73865,-427.46027,2.1657932,68.59416,-90.11894,422,100,42200,2029.8995637893677,-97.4765,[ 0.479 -0.473  0.183  0.317 -0.018],1.0102996,-96.106476
48.05,-143.88515600612166,-99.532974,1834982,-427.9808,-428.31738,1.7288487,22.93128,-91.125885,423,100,42300,2035.0189843177795,-97.261444,[ 0.482 -0.467  0.183  0.315 -0.021],1.002914,-96.61324
45.24,-141.34800761655305,-99.6725,1839506,-417.7033,-418.94473,1.8568463,129.22617,-91.12849,424,100,42400,2039.6887979507446,-97.46937,[ 0.482 -0.471  0.183  0.317 -0.018],1.0260135,-95.1144
46.44,-142.72435020244333,-99.660675,1844150,-412.12885,-412.43948,1.7373037,35.04391,-91.006645,425,100,42500,2044.2579925060272,-97.63952,[ 0.476 -0.478  0.181  0.315 -0.017],1.0070903,-96.97647
46.52,-142.18658878683777,-99.7119,1848802,-414.93045,-416.06903,2.2468438,104.79203,-88.91779,426,100,42600,2049.3705236911774,-97.1025,[ 0.471 -0.478  0.178  0.314 -0.018],1.024468,-94.88415
49.87,-145.67550573731785,-99.75666,1853789,-411.7822,-412.40247,2.0066876,24.076962,-90.662346,427,100,42700,2054.654358625412,-97.261955,[ 0.464 -0.484  0.176  0.312 -0.015],1.0036159,-96.0872
48.82,-144.84823585555714,-99.73631,1858671,-422.9351,-423.19937,1.6279974,19.653473,-92.71047,428,100,42800,2059.223966360092,-97.4294,[ 0.471 -0.49   0.175  0.312 -0.013],1.0037451,-96.964264
44.72,-140.8495893502867,-99.70505,1863143,-422.64035,-423.1527,1.9027174,19.262285,-91.51523,429,100,42900,2063.7066864967346,-97.49683,[ 0.479 -0.492  0.176  0.311 -0.013],1.0026369,-96.56365
49.4,-145.23876980944428,-99.64413,1868083,-418.06345,-418.33127,1.9626017,13.121342,-90.14404,430,100,43000,2068.3428778648376,-97.26992,[ 0.475 -0.488  0.175  0.307 -0.017],1.001714,-96.74947
52.07,-147.94718905539747,-99.589584,1873290,-419.5695,-420.16058,1.7677916,46.35527,-92.3237,431,100,43100,2073.4217567443848,-97.36565,[ 0.473 -0.489  0.176  0.308 -0.015],1.0070691,-96.17008
47.28,-143.00421001532962,-99.648636,1878018,-422.5865,-423.14426,1.995872,37.242588,-92.58067,432,100,43200,2077.858959674835,-97.153076,[ 0.474 -0.486  0.177  0.31  -0.021],1.0062068,-96.06143
42.22,-138.51662050144736,-99.6295,1882240,-413.01822,-413.41855,1.754643,38.690434,-89.614655,433,100,43300,2081.9979496002197,-97.61834,[ 0.465 -0.485  0.176  0.308 -0.02 ],1.0058621,-96.84417
46.39,-142.49990410883288,-99.79817,1886879,-414.15448,-414.52725,1.9272643,19.714722,-91.66094,434,100,43400,2087.0748245716095,-97.48922,[ 0.463 -0.488  0.176  0.307 -0.024],1.0027816,-96.785995
44.53,-140.3153865658486,-99.66591,1891332,-409.92554,-410.17215,1.7793375,11.995863,-92.37611,435,100,43500,2091.557637453079,-97.188965,[ 0.466 -0.484  0.174  0.307 -0.023],1.0017036,-96.75748
50.6,-146.11822255161508,-99.789986,1896392,-419.21973,-419.83044,2.2294247,36.646847,-90.04367,436,100,43600,2096.157517194748,-97.03548,[ 0.47  -0.485  0.174  0.304 -0.023],1.0041549,-95.87849
49.12,-145.41926997775607,-99.71735,1901304,-414.67645,-415.01978,1.878363,18.366787,-89.854324,437,100,43700,2101.2827961444855,-97.688416,[ 0.473 -0.485  0.174  0.308 -0.02 ],1.0029328,-97.025375
46.8,-142.59455425817083,-99.65924,1905984,-416.9555,-417.1739,1.8939941,7.2938166,-92.14975,438,100,43800,2106.2882075309753,-97.22711,[ 0.475 -0.485  0.175  0.304 -0.02 ],1.0007378,-96.90622
41.69,-137.9207106611833,-99.566734,1910153,-409.30963,-409.35907,1.6509309,3.53698,-91.788635,439,100,43900,2111.4540598392487,-97.563545,[ 0.472 -0.482  0.174  0.305 -0.018],1.0001838,-97.48277
48.52,-144.13578037445532,-99.510864,1915005,-423.1163,-424.06985,2.0950005,53.413124,-90.26301,440,100,44000,2116.7493891716003,-97.10083,[ 0.475 -0.484  0.174  0.305 -0.018],1.0118874,-95.218315
43.19,-139.37591514579904,-99.55037,1919324,-408.17828,-409.3401,1.6530098,66.38149,-90.9581,441,100,44100,2121.5041642189026,-97.54454,[ 0.472 -0.487  0.171  0.3   -0.022],1.0091892,-95.517456
46.57,-142.7912441765092,-99.6381,1923981,-424.86633,-425.17303,1.9561889,16.112177,-91.02904,442,100,44200,2126.0111966133118,-97.631,[ 0.482 -0.493  0.174  0.307 -0.019],1.0013287,-97.08941
44.84,-141.14660074044778,-99.70305,1928465,-423.84396,-424.07388,1.6832668,18.938791,-91.65704,443,100,44300,2130.52734541893,-97.66699,[ 0.484 -0.494  0.174  0.31  -0.017],1.0036454,-97.22869
49.38,-145.63632039452688,-99.590614,1933403,-424.99017,-425.28265,1.6403129,14.128022,-91.05734,444,100,44400,2135.0881555080414,-97.66533,[ 0.488 -0.493  0.175  0.31  -0.015],1.0027263,-97.12958
42.29,-138.0580754533793,-99.70752,1937632,-424.1865,-424.78867,1.8651825,40.939377,-90.99699,445,100,44500,2139.5988442897797,-97.17134,[ 0.484 -0.492  0.173  0.306 -0.015],1.0073606,-96.02075
48.76,-144.54156064786358,-99.658264,1942508,-421.11966,-421.55948,1.8539987,37.485283,-91.11295,446,100,44600,2144.424327611923,-97.18531,[ 0.485 -0.487  0.174  0.309 -0.012],1.0061235,-96.31544
41.97,-138.39079982237794,-99.74283,1946705,-407.0077,-407.81702,1.8006648,75.87735,-91.624664,447,100,44700,2149.399123430252,-97.72974,[ 0.486 -0.484  0.176  0.313 -0.011],1.0126384,-96.35011
48.75,-144.63926452602146,-99.64555,1951580,-418.8399,-419.20975,1.9373063,44.588394,-92.30049,448,100,44800,2153.9647221565247,-97.337364,[ 0.478 -0.485  0.174  0.31  -0.012],1.0093505,-96.57239
47.23,-143.55189627978174,-99.5267,1956303,-423.51907,-423.98587,1.5555717,25.110168,-92.66356,449,100,44900,2159.338704109192,-97.679695,[ 0.473 -0.488  0.173  0.309 -0.011],1.003744,-96.76542
48.72,-144.6520905015013,-99.85338,1961175,-423.82123,-424.99286,1.9375168,87.70888,-90.03797,450,100,45000,2164.9710640907288,-97.37551,[ 0.473 -0.49   0.171  0.303 -0.01 ],1.0123459,-95.11438
48.81,-144.9789839946557,-99.7655,1966056,-420.38702,-421.20795,2.0316012,46.909344,-89.85239,451,100,45100,2169.6184186935425,-97.58214,[ 0.468 -0.493  0.17   0.299 -0.017],1.0046178,-96.01397
52.98,-148.53315616348786,-99.759735,1971354,-422.52618,-423.2089,2.41475,51.021214,-90.589355,452,100,45200,2174.055173635483,-97.11053,[ 0.469 -0.492  0.17   0.307 -0.017],1.006231,-95.83446
46.07,-141.6086536634689,-99.54619,1975961,-418.27234,-419.41556,2.388762,83.08451,-88.727066,453,100,45300,2179.11119055748,-96.97809,[ 0.477 -0.498  0.173  0.311 -0.014],1.0226012,-94.683945
49.26,-145.5854625212204,-99.689285,1980887,-418.81433,-419.4,1.5485784,59.630424,-93.418594,454,100,45400,2183.760052204132,-97.72405,[ 0.469 -0.503  0.171  0.314 -0.015],1.0131218,-96.57676
48.6,-144.54552745772114,-99.67293,1985747,-427.55536,-428.05475,2.0539286,28.701124,-88.892,455,100,45500,2189.194122314453,-97.35871,[ 0.474 -0.498  0.172  0.316 -0.016],1.0037737,-96.54222
40.4,-136.59430232890745,-99.79178,1989787,-425.0988,-425.34985,1.512502,18.918259,-93.57086,456,100,45600,2193.8909454345703,-97.51589,[ 0.474 -0.492  0.171  0.316 -0.014],1.0029502,-97.04074
47.88,-144.30547649426734,-99.63584,1994575,-425.1715,-425.9069,1.6092639,26.52375,-93.18376,457,100,45700,2199.1444256305695,-97.80426,[ 0.473 -0.496  0.171  0.314 -0.012],1.0068558,-96.32837
45.03,-140.9193282795766,-99.673325,1999078,-408.8758,-409.4789,1.734196,36.996887,-91.748634,458,100,45800,2204.171528816223,-97.27895,[ 0.473 -0.49   0.171  0.311 -0.007],1.0043508,-96.20714
47.96,-143.85986312679705,-99.48746,2003874,-423.2007,-423.9319,1.7464548,38.078594,-90.932816,459,100,45900,2209.1897597312927,-97.32977,[ 0.467 -0.486  0.17   0.305 -0.005],1.0056062,-96.039986
48.02,-143.95815012604822,-99.61105,2008676,-425.5127,-425.99756,1.7642735,17.939518,-90.2834,460,100,46000,2214.2160642147064,-97.3663,[ 0.461 -0.475  0.169  0.309 -0.004],1.0029397,-96.40912
44.02,-140.07539827083073,-99.51436,2013078,-421.57034,-421.92358,1.7417521,13.153921,-92.327034,461,100,46100,2218.7037255764008,-97.40887,[ 4.612e-01 -4.752e-01  1.692e-01  3.049e-01 -3.590e-04],1.0015332,-96.81454
52.7,-148.53725543680986,-99.69672,2018348,-426.11554,-427.05652,1.9767112,83.54282,-92.67577,462,100,46200,2224.124676465988,-97.32229,[ 0.459 -0.471  0.169  0.301 -0.001],1.0191283,-95.48148
45.62,-141.47488789538664,-99.66835,2022910,-410.86658,-412.01926,1.818149,102.20425,-89.997345,463,100,46300,2228.5073685646057,-97.2193,[ 0.464 -0.464  0.169  0.303 -0.001],1.0150958,-94.940475
48.13,-144.15727061630596,-99.59999,2027723,-418.66797,-420.0573,1.9618038,130.31592,-90.25551,464,100,46400,2234.2024393081665,-97.43923,[ 0.471 -0.461  0.17   0.303 -0.008],1.0279336,-94.81285
46.85,-142.91255712225313,-99.75171,2032408,-423.95605,-424.25037,2.0007749,16.557962,-90.59995,465,100,46500,2238.5505867004395,-97.46101,[ 0.477 -0.454  0.172  0.303 -0.005],1.0024669,-96.8853
41.66,-137.95989860016533,-99.58522,2036574,-420.8329,-421.0911,1.6688682,12.136911,-90.282555,466,100,46600,2243.1817820072174,-97.62464,[ 0.48  -0.454  0.173  0.301 -0.002],1.0018204,-97.18586
45.52,-141.7858368043849,-99.742874,2041126,-419.61282,-420.06714,1.8002803,17.674314,-92.133896,467,100,46700,2248.016133785248,-97.629684,[ 0.484 -0.456  0.174  0.299  0.001],1.0031353,-96.73809
44.06,-140.29428143796696,-99.63336,2045532,-416.7477,-417.76614,1.7839841,51.281845,-90.46927,468,100,46800,2252.677018880844,-97.586975,[ 0.489 -0.461  0.173  0.295  0.001],1.0060303,-95.66907
42.65,-139.2127337490453,-99.72471,2049797,-417.13147,-417.62122,1.6065538,18.51027,-91.35923,469,100,46900,2257.147545814514,-97.9118,[ 0.494 -0.469  0.174  0.288  0.001],1.003406,-96.913826
48.62,-144.72482134697154,-99.546844,2054659,-423.03983,-423.5276,1.7033292,23.247938,-92.4323,470,100,47000,2262.432286977768,-97.536415,[ 0.497 -0.472  0.175  0.293  0.005],1.0026369,-96.61515
44.55,-140.3081245170278,-99.57889,2059114,-407.63586,-408.19675,2.016117,34.243668,-91.074005,471,100,47100,2266.526027441025,-97.236855,[ 0.501 -0.477  0.178  0.292  0.003],1.0038698,-96.352264
40.44,-136.94025745676115,-99.72832,2063158,-420.83896,-422.60242,1.4910178,167.02534,-90.586395,472,100,47200,2271.414735555649,-97.81532,[ 0.499 -0.469  0.177  0.294  0.003],1.0308775,-94.580635
43.99,-140.05301516334256,-99.610535,2067557,-412.528,-412.57797,1.7918515,5.1432137,-91.4524,473,100,47300,2275.788149833679,-97.43746,[ 4.907e-01 -4.733e-01  1.726e-01  2.937e-01  3.533e-05],1.0003232,-97.341736
47.89,-144.0550547461005,-99.57967,2072346,-419.08087,-419.63098,1.9041145,58.11963,-91.11836,474,100,47400,2280.469123363495,-97.56627,[ 0.49  -0.472  0.172  0.292  0.001],1.0124537,-96.47238
43.09,-139.38028395515565,-99.72488,2076655,-411.33978,-411.37833,1.747467,3.8986952,-92.154015,475,100,47500,2285.002115011215,-97.64494,[ 0.497 -0.469  0.173  0.292  0.002],1.0002131,-97.57616
46.38,-142.5483719002685,-99.63641,2081293,-423.40976,-424.72446,1.6710904,40.144783,-91.85791,476,100,47600,2289.2111537456512,-97.58314,[ 0.497 -0.469  0.174  0.291  0.003],1.0072596,-95.33912
43.24,-139.17767745409643,-99.511826,2085617,-426.49545,-427.40363,1.6562448,114.54948,-89.90866,477,100,47700,2293.5558474063873,-97.32321,[ 0.504 -0.482  0.177  0.295  0.005],1.0227603,-95.48725
51.41,-147.03579089038183,-99.6075,2090758,-423.87704,-424.34448,2.032382,36.977882,-91.39861,478,100,47800,2299.023118019104,-97.119606,[ 0.5   -0.49   0.175  0.293  0.005],1.0052546,-96.22284
44.28,-140.5077891074195,-99.60081,2095186,-427.0622,-427.34753,1.7026514,16.724669,-92.73437,479,100,47900,2303.8832437992096,-97.61327,[ 0.498 -0.482  0.174  0.292  0.002],1.0023513,-97.05192
49.69,-145.11617123889084,-99.50387,2100155,-418.72314,-420.25543,2.0989718,94.06125,-91.55096,480,100,48000,2308.1522748470306,-96.95165,[ 0.497 -0.485  0.175  0.295  0.004],1.0235097,-93.91002
48.5,-144.56511171275125,-99.597755,2105005,-420.268,-420.62482,1.7935728,22.866812,-91.98892,481,100,48100,2313.198459625244,-97.4871,[ 0.492 -0.491  0.172  0.298 -0.002],1.0038649,-96.79841
48.04,-144.28819674452018,-99.59716,2109809,-412.31195,-413.13696,1.7527034,72.45879,-91.10423,482,100,48200,2317.7156512737274,-97.663086,[ 0.494 -0.49   0.174  0.296 -0.004],1.0170976,-96.08963
48.69,-144.55970077984486,-99.718605,2114678,-417.18726,-417.72064,2.1328418,28.158411,-89.62073,483,100,48300,2322.680064678192,-97.3139,[ 0.487 -0.494  0.172  0.293 -0.001],1.0055208,-96.18764
45.98,-142.15588549516806,-99.62583,2119276,-422.1292,-422.36975,1.7303898,27.765892,-92.851944,484,100,48400,2327.4866123199463,-97.582634,[ 0.485 -0.495  0.171  0.287  0.001],1.0040263,-97.127144
43.26,-139.3099645594188,-99.50026,2123602,-405.66824,-406.14743,1.8655403,39.306366,-89.86648,485,100,48500,2330.552675008774,-97.442345,[ 0.488 -0.492  0.171  0.289  0.002],1.0060276,-96.49586
47.75,-143.62084275825242,-99.568245,2128377,-426.0792,-426.56476,1.9338421,35.01168,-90.4635,486,100,48600,2335.7329485416412,-97.28485,[ 0.49  -0.487  0.17   0.286 -0.002],1.0056111,-96.3605
48.01,-143.7440331708953,-99.627625,2133178,-423.14294,-423.51447,2.1075013,28.3448,-89.40982,487,100,48700,2340.591020822525,-97.208275,[ 0.488 -0.49   0.169  0.287  0.002],1.0054725,-96.511795
48.73,-144.24570745493148,-99.68251,2138051,-423.05917,-423.2903,2.2403104,15.653075,-90.835846,488,100,48800,2345.422369003296,-96.98413,[ 0.489 -0.497  0.169  0.286  0.001],1.0016576,-96.56921
43.21,-139.4107467945484,-99.52074,2142372,-417.45407,-417.50714,1.7835389,4.5149236,-90.795685,489,100,48900,2350.4037647247314,-97.56035,[ 4.905e-01 -5.009e-01  1.695e-01  2.837e-01 -4.574e-04],1.000414,-97.45609
47.55,-143.6711106539741,-99.765884,2147127,-420.38483,-420.8449,1.8610847,22.443884,-90.83114,490,100,49000,2354.3617446422577,-97.541115,[ 0.49  -0.501  0.169  0.282 -0.002],1.0032495,-96.6393
45.27,-141.49053161600784,-99.75184,2151654,-423.8166,-424.73383,1.8326724,40.15527,-89.97614,491,100,49100,2358.7677133083344,-97.59252,[ 0.495 -0.509  0.171  0.285 -0.005],1.0083488,-95.781265
49.1,-145.30086703816326,-99.68977,2156564,-424.58047,-424.7563,1.8317114,15.738904,-91.36959,492,100,49200,2363.9428989887238,-97.61496,[ 0.496 -0.505  0.172  0.288  0.001],1.0013547,-97.27744
50.44,-146.2447455046101,-99.63637,2161608,-420.24573,-422.16574,1.904438,65.41211,-91.08182,493,100,49300,2368.3284487724304,-97.24662,[ 0.496 -0.503  0.172  0.289 -0.002],1.0170405,-93.55992
46.6,-142.53766375187834,-99.65439,2166268,-421.63516,-422.28003,1.9669724,27.121529,-90.31666,494,100,49400,2373.323511838913,-97.360916,[ 0.495 -0.493  0.171  0.284  0.007],1.0044492,-96.11343
46.63,-142.23070044178974,-99.65942,2170931,-416.75662,-417.68317,2.2386503,44.40792,-90.609245,495,100,49500,2377.170949935913,-97.053604,[ 0.499 -0.49   0.169  0.282  0.007],1.0091271,-95.31995
50.01,-145.9668377220942,-99.56111,2175932,-423.75583,-424.64795,1.9277079,37.532555,-90.620865,496,100,49600,2381.852770090103,-97.42306,[ 0.5   -0.484  0.17   0.276  0.006],1.0049276,-95.80798
47.69,-143.32017701540462,-99.554276,2180701,-415.97552,-416.07428,2.0709302,12.817409,-90.06523,497,100,49700,2386.902656316757,-97.107765,[ 0.506 -0.487  0.17   0.27   0.004],1.0006961,-96.92446
42.22,-138.1577956455986,-99.61157,2184923,-421.7268,-422.24023,2.0109851,27.041428,-89.404945,498,100,49800,2391.2185802459717,-97.32111,[ 0.505 -0.486  0.171  0.272  0.003],1.0047731,-96.27804
44.22,-139.89572791730765,-99.74211,2189345,-422.3867,-422.5369,1.7933424,11.033469,-91.50097,499,100,49900,2394.7385759353638,-97.11642,[ 0.503 -0.489  0.171  0.275  0.007],1.0013382,-96.85656
