AvgNormIw,VarRet,Delta,ESSClassic,VarDiscRet,VarJ,AvgEpLen,MaxNormIw,J,AvgVanillaIw,MinVanillaIw,EpsThisIter,VanillaAvgRet,AvgRet,MinNormIw,Bound,ESSRenyi,IterType,BatchSize,AvgDiscRet,VarNormIw,eRenyi2,MaxVanillaIw,VarVanillaIw
0.0033333336,0.04145668518323355,0.85,299.999969473632,0.04145668518323355,0.21115725,500.0,0.0033333334,4999.8022,1.0,1.0,100,4999.799696178847,4999.799696178847,0.0033333334,4878.5347,500.0,2,500,4999.799696178847,5.4391416e-20,1.0,1.0,
0.0024999997,0.03849289420884303,0.85,400.0,0.03849289420884303,0.20729484,500.0,0.0025,4999.8027,1.0,1.0,100,4999.805963157942,4999.805963157942,0.0025,4894.7817,500.0,2,500,4999.805963157942,5.434597e-20,1.0,1.0,
0.002,0.03561800118447673,0.85,499.9995598659754,0.03561800118447673,0.2037276,500.0,0.002004337,4999.8096,1.00003,0.99597573,100,4999.8316963594025,4999.8316963594025,0.0019918915,4905.876,499.99964237238714,1,500,4999.8316963594025,3.431824e-12,1.0000007,1.0021987,8.5801094e-07
0.009999998,0.03453572036490997,0.85,100.0,0.03453572036490997,0.18488121,500.0,0.01,4999.8174,1.0,1.0,100,4999.81777993417,4999.81777993417,0.01,4789.7754,500.0,2,500,4999.81777993417,3.5044917e-18,1.0,1.0,
0.0049999994,0.10348588395988799,0.85,200.00000010221265,0.10348588395988799,0.26210076,500.0,0.005,4999.798,1.0,1.0,100,4999.778602684533,4999.778602684533,0.005,4851.276,500.0,2,500,4999.778602684533,2.179301e-19,1.0,1.0,
0.0033333336,0.05726148911735666,0.85,299.999969473632,0.05726148911735666,0.25435767,500.0,0.0033333334,4999.799,1.0,1.0,100,4999.799815178565,4999.799815178565,0.0033333334,4878.5312,500.0,2,500,4999.799815178565,5.4391416e-20,1.0,1.0,
0.0024999997,0.048453957335204294,0.85,400.0,0.048453957335204294,0.24602443,500.0,0.0025,4999.797,1.0,1.0,100,4999.790483188197,4999.790483188197,0.0025,4894.776,500.0,2,500,4999.790483188197,5.434597e-20,1.0,1.0,
0.0020000003,0.04534920052745789,0.85,500.00000664260017,0.04534920052745789,0.23971593,500.0,0.002,4999.793,1.0,1.0,100,4999.777493554959,4999.777493554959,0.002,4905.8594,500.0,1,500,4999.777493554959,5.431875e-20,1.0,1.0,
0.009999998,0.0454903309144092,0.85,100.0,0.0454903309144092,0.21219037,500.0,0.01,4999.785,1.0,1.0,100,4999.785785043673,4999.785785043673,0.01,4789.743,500.0,2,500,4999.785785043673,3.5044917e-18,1.0,1.0,
0.0049999994,0.04897914483814616,0.85,200.00000010221265,0.04897914483814616,0.21640852,500.0,0.005,4999.795,1.0,1.0,100,4999.803216080698,4999.803216080698,0.005,4851.273,500.0,2,500,4999.803216080698,2.179301e-19,1.0,1.0,
0.0033333336,0.034760718900299414,0.85,299.999969473632,0.034760718900299414,0.20675264,500.0,0.0033333334,4999.7993,1.0,1.0,100,4999.810044669865,4999.810044669865,0.0033333334,4878.5317,500.0,2,500,4999.810044669865,5.4391416e-20,1.0,1.0,
0.0024999997,0.062205953642515806,0.85,400.0,0.062205953642515806,0.2181928,500.0,0.0025,4999.793,1.0,1.0,100,4999.771297239302,4999.771297239302,0.0025,4894.772,500.0,2,500,4999.771297239302,5.434597e-20,1.0,1.0,
0.0020000003,0.04055465785611358,0.85,500.00000664260017,0.04055465785611358,0.21477675,500.0,0.002,4999.795,1.0,1.0,100,4999.8013546137945,4999.8013546137945,0.002,4905.8613,500.0,1,500,4999.8013546137945,5.431875e-20,1.0,1.0,
0.009999998,0.04507031739421327,0.85,100.0,0.04507031739421327,0.21124698,500.0,0.01,4999.759,1.0,1.0,100,4999.759298539246,4999.759298539246,0.01,4789.717,500.0,2,500,4999.759298539246,3.5044917e-18,1.0,1.0,
0.0049999994,0.05015866564270788,0.85,200.00000010221265,0.05015866564270788,0.21711941,500.0,0.005,4999.7593,1.0,1.0,100,4999.7599572859035,4999.7599572859035,0.005,4851.2373,500.0,2,500,4999.7599572859035,2.179301e-19,1.0,1.0,
0.0033333336,0.04242562983883364,0.85,299.999969473632,0.04242562983883364,0.21398139,500.0,0.0033333334,4999.773,1.0,1.0,100,4999.799936685011,4999.799936685011,0.0033333334,4878.5054,500.0,2,500,4999.799936685011,5.4391416e-20,1.0,1.0,
0.0024999997,0.05068702016165942,0.85,400.0,0.05068702016165942,0.21667357,500.0,0.0025,4999.778,1.0,1.0,100,4999.79176599788,4999.79176599788,0.0025,4894.757,500.0,2,500,4999.79176599788,5.434597e-20,1.0,1.0,
0.0020000003,0.04439727707385999,0.85,500.00000664260017,0.04439727707385999,0.21529156,500.0,0.002,4999.7773,1.0,1.0,100,4999.773832549882,4999.773832549882,0.002,4905.8438,500.0,1,500,4999.773832549882,5.431875e-20,1.0,1.0,
0.009999998,289.07294012548874,0.85,100.0,289.07294012548874,16.916931,499.84,0.01,4998.053,1.0,1.0,100,4998.053393936812,4998.053393936812,0.01,4788.011,500.0,2,500,4998.053393936812,3.5044917e-18,1.0,1.0,
0.0049999994,0.04034997427884556,0.85,200.00000010221265,0.04034997427884556,11.994725,500.0,0.005,4998.9263,1.0,1.0,100,4999.799467116034,4999.799467116034,0.005,4850.4043,500.0,2,500,4999.799467116034,2.179301e-19,1.0,1.0,
0.0033333336,0.05746514696944537,0.85,299.999969473632,0.05746514696944537,9.802828,500.0,0.0033333334,4999.2104,1.0,1.0,100,4999.777211021234,4999.777211021234,0.0033333334,4877.943,500.0,2,500,4999.777211021234,5.4391416e-20,1.0,1.0,
0.0024999997,0.05030734374205369,0.85,400.0,0.05030734374205369,8.493776,500.0,0.0025,4999.3516,1.0,1.0,100,4999.776624321888,4999.776624321888,0.0025,4894.3306,500.0,2,500,4999.776624321888,5.434597e-20,1.0,1.0,
0.002,0.05538044613993945,0.85,499.6948683805725,0.05538044613993945,6.086239,500.0,0.0020547053,4999.504,1.0005301,0.8007607,100,4999.772301770374,4999.772301770374,0.0016006727,4905.54,499.6760203987421,1,500,4999.772301770374,2.4472049e-09,1.0006484,1.0278972,0.0006124501
0.009999998,0.04391173838487191,0.85,100.0,0.04391173838487191,0.20850591,500.0,0.01,4999.7773,1.0,1.0,100,4999.777470218185,4999.777470218185,0.01,4789.7354,500.0,2,500,4999.777470218185,3.5044917e-18,1.0,1.0,
0.0049999994,0.056782682652160264,0.85,200.00000010221265,0.056782682652160264,0.22326109,500.0,0.005,4999.7793,1.0,1.0,100,4999.780661800491,4999.780661800491,0.005,4851.2573,500.0,2,500,4999.780661800491,2.179301e-19,1.0,1.0,
0.0033333336,0.046961308581254184,0.85,299.999969473632,0.046961308581254184,0.22109461,500.0,0.0033333334,4999.788,1.0,1.0,100,4999.805745793342,4999.805745793342,0.0033333334,4878.5205,500.0,2,500,4999.805745793342,5.4391416e-20,1.0,1.0,
0.0024999997,7921.119003940873,0.85,400.0,7921.119003940873,44.44525,499.12,0.0025,4997.5615,1.0,1.0,100,4990.8834747417695,4990.8834747417695,0.0025,4892.5405,500.0,2,500,4990.8834747417695,5.434597e-20,1.0,1.0,
0.002,0.05450056076523634,0.85,496.0634383419237,0.05450056076523634,12.946935,500.0,0.0021809516,4999.207,1.0052239,0.32681638,100,4999.779035299635,4999.779035299635,0.00065023603,4904.8896,495.937309743374,1,500,4999.779035299635,3.1806312e-08,1.008192,1.0961722,0.00803487
0.009999998,0.04634300623445479,0.85,100.0,0.04634300623445479,0.21420586,500.0,0.01,4999.8086,1.0,1.0,100,4999.80878103268,4999.80878103268,0.01,4789.7666,500.0,2,500,4999.80878103268,3.5044917e-18,1.0,1.0,
0.0049999994,0.05601718977786656,0.85,200.00000010221265,0.05601718977786656,0.22609052,500.0,0.005,4999.787,1.0,1.0,100,4999.766597413542,4999.766597413542,0.005,4851.265,500.0,2,500,4999.766597413542,2.179301e-19,1.0,1.0,
0.0033333336,0.036981856957726086,0.85,299.999969473632,0.036981856957726086,0.21515861,500.0,0.0033333334,4999.79,1.0,1.0,100,4999.7942242997315,4999.7942242997315,0.0033333334,4878.5225,500.0,2,500,4999.7942242997315,5.4391416e-20,1.0,1.0,
0.0024999997,0.042744129822585124,0.85,400.0,0.042744129822585124,0.21289882,500.0,0.0025,4999.793,1.0,1.0,100,4999.801805447411,4999.801805447411,0.0025,4894.772,500.0,2,500,4999.801805447411,5.434597e-20,1.0,1.0,
0.0019999999,0.03060943794767283,0.85,499.9988474750601,0.03060943794767283,0.20604022,500.0,0.00200943,4999.801,0.9999922,0.99570745,100,4999.828796513157,4999.828796513157,0.0019914305,4905.867,499.9989271186962,1,500,4999.828796513157,9.593948e-12,1.0000021,1.0047071,2.398451e-06
0.009999998,0.05547775872164911,0.85,100.0,0.05547775872164911,0.23436113,500.0,0.01,4999.7827,1.0,1.0,100,4999.782884376853,4999.782884376853,0.01,4789.7407,500.0,2,500,4999.782884376853,3.5044917e-18,1.0,1.0,
0.0049999994,0.05404864445103744,0.85,200.00000010221265,0.05404864445103744,0.23354457,500.0,0.005,4999.7646,1.0,1.0,100,4999.747021608613,4999.747021608613,0.005,4851.2427,500.0,2,500,4999.747021608613,2.179301e-19,1.0,1.0,
0.0033333336,0.042578006022108636,0.85,299.999969473632,0.042578006022108636,0.22451863,500.0,0.0033333334,4999.7656,1.0,1.0,100,4999.766347652722,4999.766347652722,0.0033333334,4878.498,500.0,2,500,4999.766347652722,5.4391416e-20,1.0,1.0,
0.0024999997,0.036407879564073466,0.85,400.0,0.036407879564073466,0.2168288,500.0,0.0025,4999.7734,1.0,1.0,100,4999.797891020616,4999.797891020616,0.0025,4894.7524,500.0,2,500,4999.797891020616,5.434597e-20,1.0,1.0,
0.0020000003,0.041654467215618225,0.85,500.00000664260017,0.041654467215618225,0.21430717,500.0,0.002,4999.7783,1.0,1.0,100,4999.794083430977,4999.794083430977,0.002,4905.8447,500.0,1,500,4999.794083430977,5.431875e-20,1.0,1.0,
0.009999998,0.07183945036890738,0.85,100.0,0.07183945036890738,0.26669624,500.0,0.01,4999.754,1.0,1.0,100,4999.7544717219025,4999.7544717219025,0.01,4789.712,500.0,2,500,4999.7544717219025,3.5044917e-18,1.0,1.0,
0.0049999994,0.051174675202385805,0.85,200.00000010221265,0.051174675202385805,0.247381,500.0,0.005,4999.7715,1.0,1.0,100,4999.789194634564,4999.789194634564,0.005,4851.2495,500.0,2,500,4999.789194634564,2.179301e-19,1.0,1.0,
0.0033333336,0.04235557347437635,0.85,299.999969473632,0.04235557347437635,0.23495038,500.0,0.0033333334,4999.7866,1.0,1.0,100,4999.8155545588725,4999.8155545588725,0.0033333334,4878.519,500.0,2,500,4999.8155545588725,5.4391416e-20,1.0,1.0,
0.0024999997,0.05343025360392848,0.85,400.0,0.05343025360392848,0.23386785,500.0,0.0025,4999.7812,1.0,1.0,100,4999.767589784597,4999.767589784597,0.0025,4894.7603,500.0,2,500,4999.767589784597,5.434597e-20,1.0,1.0,
0.0020000003,0.053424618864244475,0.85,500.00000664260017,0.053424618864244475,0.23313643,500.0,0.002,4999.7847,1.0,1.0,100,4999.792738768528,4999.792738768528,0.002,4905.851,500.0,1,500,4999.792738768528,5.431875e-20,1.0,1.0,
0.009999998,0.08538904390633734,0.85,100.0,0.08538904390633734,0.29074606,500.0,0.01,4999.753,1.0,1.0,100,4999.7532816730245,4999.7532816730245,0.01,4789.711,500.0,2,500,4999.7532816730245,3.5044917e-18,1.0,1.0,
0.0049999994,249978.03921032045,0.85,200.00000010221265,249978.03921032045,352.652,495.01,0.005,4974.7676,1.0,1.0,100,4949.782156890993,4949.782156890993,0.005,4826.2456,500.0,2,500,4949.782156890993,2.179301e-19,1.0,1.0,
0.0033333336,0.03767810624924165,0.85,299.999969473632,0.03767810624924165,288.1807,500.0,0.0033333334,4983.109,1.0,1.0,100,4999.790247657795,4999.790247657795,0.0033333334,4861.8413,500.0,2,500,4999.790247657795,5.4391416e-20,1.0,1.0,
0.0024999997,0.036931234666818476,0.85,400.0,0.036931234666818476,249.67616,500.0,0.0025,4987.2754,1.0,1.0,100,4999.776878141338,4999.776878141338,0.0025,4882.2544,500.0,2,500,4999.776878141338,5.434597e-20,1.0,1.0,
0.002,0.055148687056314066,0.85,490.55577295153785,0.055148687056314066,173.59773,500.0,0.003180198,4992.011,1.0039601,0.593418,100,4999.77881834377,4999.77881834377,0.0011821545,4897.064,489.37934768150876,1,500,4999.77881834377,7.716316e-08,1.0217023,1.5963959,0.019443877
0.009999998,0.04767425962520604,0.85,100.0,0.04767425962520604,0.21724741,500.0,0.01,4999.773,1.0,1.0,100,4999.773444639187,4999.773444639187,0.01,4789.731,500.0,2,500,4999.773444639187,3.5044917e-18,1.0,1.0,
0.0049999994,0.036583834206694525,0.85,200.00000010221265,0.036583834206694525,0.20427692,500.0,0.005,4999.778,1.0,1.0,100,4999.782176144996,4999.782176144996,0.005,4851.256,500.0,2,500,4999.782176144996,2.179301e-19,1.0,1.0,
0.0033333336,0.055519553450925685,0.85,299.999969473632,0.055519553450925685,0.2149078,500.0,0.0033333334,4999.7734,1.0,1.0,100,4999.763460438375,4999.763460438375,0.0033333334,4878.506,500.0,2,500,4999.763460438375,5.4391416e-20,1.0,1.0,
0.0024999997,0.04234506316499319,0.85,400.0,0.04234506316499319,0.21286365,500.0,0.0025,4999.7812,1.0,1.0,100,4999.805010893002,4999.805010893002,0.0025,4894.7603,500.0,2,500,4999.805010893002,5.434597e-20,1.0,1.0,
0.002,0.043368041520140115,0.85,499.99809716588044,0.043368041520140115,0.21165925,500.0,0.0020080104,4999.786,0.9998426,0.99243665,100,4999.803140342551,4999.803140342551,0.0019851858,4905.8525,499.9983906797709,1,500,4999.803140342551,1.5512352e-11,1.0000032,1.0038471,3.8768626e-06
0.009999998,0.03876974956042933,0.85,100.0,0.03876974956042933,0.19591509,500.0,0.01,4999.8228,1.0,1.0,100,4999.8232458580405,4999.8232458580405,0.01,4789.781,500.0,2,500,4999.8232458580405,3.5044917e-18,1.0,1.0,
0.0049999994,0.05726590278201856,0.85,200.00000010221265,0.05726590278201856,0.2197362,500.0,0.005,4999.796,1.0,1.0,100,4999.768474009152,4999.768474009152,0.005,4851.274,500.0,2,500,4999.768474009152,2.179301e-19,1.0,1.0,
0.0033333336,0.06822791011863934,0.85,299.999969473632,0.06822791011863934,0.23451829,500.0,0.0033333334,4999.784,1.0,1.0,100,4999.759551735648,4999.759551735648,0.0033333334,4878.5166,500.0,2,500,4999.759551735648,5.4391416e-20,1.0,1.0,
0.0024999997,0.054703636639481315,0.85,400.0,0.054703636639481315,0.23407055,500.0,0.0025,4999.7837,1.0,1.0,100,4999.783980295666,4999.783980295666,0.0025,4894.7627,500.0,2,500,4999.783980295666,5.434597e-20,1.0,1.0,
0.0020000003,0.05919121382850157,0.85,500.00000664260017,0.05919121382850157,0.23575051,500.0,0.002,4999.7817,1.0,1.0,100,4999.770927735183,4999.770927735183,0.002,4905.848,500.0,1,500,4999.770927735183,5.431875e-20,1.0,1.0,
0.009999998,0.07433987674787525,0.85,100.0,0.07433987674787525,0.27126327,500.0,0.01,4999.7397,1.0,1.0,100,4999.740009568427,4999.740009568427,0.01,4789.6978,500.0,2,500,4999.740009568427,3.5044917e-18,1.0,1.0,
0.0049999994,0.04520906538385136,0.85,200.00000010221265,0.04520906538385136,0.24413104,500.0,0.005,4999.7607,1.0,1.0,100,4999.781267902607,4999.781267902607,0.005,4851.239,500.0,2,500,4999.781267902607,2.179301e-19,1.0,1.0,
0.0033333336,0.048611009512134956,0.85,299.999969473632,0.048611009512134956,0.23646027,500.0,0.0033333334,4999.7695,1.0,1.0,100,4999.785395053748,4999.785395053748,0.0033333334,4878.502,500.0,2,500,4999.785395053748,5.4391416e-20,1.0,1.0,
0.0024999997,0.04308158001865051,0.85,400.0,0.04308158001865051,0.22945243,500.0,0.0025,4999.7725,1.0,1.0,100,4999.784919168123,4999.784919168123,0.0025,4894.7515,500.0,2,500,4999.784919168123,5.434597e-20,1.0,1.0,
0.0020000003,0.037061609757563674,0.85,500.00000664260017,0.037061609757563674,0.22253042,500.0,0.002,4999.7773,1.0,1.0,100,4999.7925881390565,4999.7925881390565,0.002,4905.8438,500.0,1,500,4999.7925881390565,5.431875e-20,1.0,1.0,
0.009999998,0.043947979053837516,0.85,100.0,0.043947979053837516,0.20857023,500.0,0.01,4999.7773,1.0,1.0,100,4999.77735963957,4999.77735963957,0.01,4789.7354,500.0,2,500,4999.77735963957,3.5044917e-18,1.0,1.0,
0.0049999994,0.045201874448777796,0.85,200.00000010221265,0.045201874448777796,0.21007392,500.0,0.005,4999.7744,1.0,1.0,100,4999.771826810797,4999.771826810797,0.005,4851.2524,500.0,2,500,4999.771826810797,2.179301e-19,1.0,1.0,
0.0033333336,249979.11188173125,0.85,299.999969473632,249979.11188173125,288.181,495.01,0.0033333334,4983.1143,1.0,1.0,100,4949.792822602693,4949.792822602693,0.0033333334,4861.8467,500.0,2,500,4949.792822602693,5.4391416e-20,1.0,1.0,
0.0024999997,0.028527002888051104,0.85,400.0,0.028527002888051104,249.6769,500.0,0.0025,4987.2905,1.0,1.0,100,4999.820444716854,4999.820444716854,0.0025,4882.2695,500.0,2,500,4999.820444716854,5.434597e-20,1.0,1.0,
0.002,0.03991895542736919,0.85,479.6354686106144,0.03991895542736919,122.78394,500.0,0.003131328,4994.297,1.0029875,0.31717893,100,4999.792482631451,4999.792482631451,0.0006324683,4898.2944,478.68221057546236,1,500,4999.792482631451,1.7017409e-07,1.0445343,1.5703415,0.042798106
0.009999998,0.04812041914673904,0.85,100.0,0.04812041914673904,0.21828668,500.0,0.01,4999.755,1.0,1.0,100,4999.755271542135,4999.755271542135,0.01,4789.713,500.0,2,500,4999.755271542135,3.5044917e-18,1.0,1.0,
0.0049999994,0.04602117482240031,0.85,200.00000010221265,0.04602117482240031,0.21625753,500.0,0.005,4999.7676,1.0,1.0,100,4999.7806090700215,4999.7806090700215,0.005,4851.2456,500.0,2,500,4999.7806090700215,2.179301e-19,1.0,1.0,
0.0033333336,0.05759466765518059,0.85,299.999969473632,0.05759466765518059,0.22422737,500.0,0.0033333334,4999.775,1.0,1.0,100,4999.78820322178,4999.78820322178,0.0033333334,4878.5073,500.0,2,500,4999.78820322178,5.4391416e-20,1.0,1.0,
0.0024999997,0.06781276716196523,0.85,400.0,0.06781276716196523,0.2336215,500.0,0.0025,4999.7695,1.0,1.0,100,4999.753318451528,4999.753318451528,0.0025,4894.7485,500.0,2,500,4999.753318451528,5.434597e-20,1.0,1.0,
0.0020000003,0.048113996659164236,0.85,500.00000664260017,0.048113996659164236,0.23105286,500.0,0.002,4999.777,1.0,1.0,100,4999.804395981931,4999.804395981931,0.002,4905.8433,500.0,1,500,4999.804395981931,5.431875e-20,1.0,1.0,
0.009999998,0.052275508105467244,0.85,100.0,0.052275508105467244,0.22748798,500.0,0.01,4999.792,1.0,1.0,100,4999.791650064673,4999.791650064673,0.01,4789.75,500.0,2,500,4999.791650064673,3.5044917e-18,1.0,1.0,
0.0049999994,0.0450967601071894,0.85,200.00000010221265,0.0450967601071894,0.21957424,500.0,0.005,4999.7876,1.0,1.0,100,4999.783489785614,4999.783489785614,0.005,4851.2656,500.0,2,500,4999.783489785614,2.179301e-19,1.0,1.0,
0.0033333336,0.04209059326046311,0.85,299.999969473632,0.04209059326046311,0.21457188,500.0,0.0033333334,4999.785,1.0,1.0,100,4999.780703249715,4999.780703249715,0.0033333334,4878.5176,500.0,2,500,4999.780703249715,5.4391416e-20,1.0,1.0,
0.0024999997,0.051205208990953814,0.85,400.0,0.051205208990953814,0.21731336,500.0,0.0025,4999.788,1.0,1.0,100,4999.796325287095,4999.796325287095,0.0025,4894.767,500.0,2,500,4999.796325287095,5.434597e-20,1.0,1.0,
0.0020000003,0.05286727263588291,0.85,500.00000664260017,0.05286727263588291,0.21993853,500.0,0.002,4999.783,1.0,1.0,100,4999.760129643234,4999.760129643234,0.002,4905.8496,500.0,1,500,4999.760129643234,5.431875e-20,1.0,1.0,
0.009999998,0.04676830779107355,0.85,100.0,0.04676830779107355,0.21518998,500.0,0.01,4999.779,1.0,1.0,100,4999.778909515604,4999.778909515604,0.01,4789.737,500.0,2,500,4999.778909515604,3.5044917e-18,1.0,1.0,
0.0049999994,0.03708822089202123,0.85,200.00000010221265,0.03708822089202123,0.2038564,500.0,0.005,4999.7856,1.0,1.0,100,4999.792396400928,4999.792396400928,0.005,4851.2637,500.0,2,500,4999.792396400928,2.179301e-19,1.0,1.0,
0.0033333336,0.051425936649049535,0.85,299.999969473632,0.051425936649049535,0.21139833,500.0,0.0033333334,4999.7827,1.0,1.0,100,4999.7770326796135,4999.7770326796135,0.0033333334,4878.515,500.0,2,500,4999.7770326796135,5.4391416e-20,1.0,1.0,
0.0024999997,0.037695838617789856,0.85,400.0,0.037695838617789856,0.20756176,500.0,0.0025,4999.7915,1.0,1.0,100,4999.8183318734145,4999.8183318734145,0.0025,4894.7705,500.0,2,500,4999.8183318734145,5.434597e-20,1.0,1.0,
0.0020000003,0.03943702637528742,0.85,500.00000664260017,0.03943702637528742,0.20560974,500.0,0.002,4999.793,1.0,1.0,100,4999.794256556356,4999.794256556356,0.002,4905.8594,500.0,1,500,4999.794256556356,5.431875e-20,1.0,1.0,
0.009999998,0.04336600548253421,0.85,100.0,0.04336600548253421,0.20717938,500.0,0.01,4999.8027,1.0,1.0,100,4999.802565356011,4999.802565356011,0.01,4789.7607,500.0,2,500,4999.802565356011,3.5044917e-18,1.0,1.0,
0.0049999994,0.02817548971415934,0.85,200.00000010221265,0.02817548971415934,0.18861221,500.0,0.005,4999.8154,1.0,1.0,100,4999.828419479611,4999.828419479611,0.005,4851.2935,500.0,2,500,4999.828419479611,2.179301e-19,1.0,1.0,
0.0033333336,0.03773776944957893,0.85,299.999969473632,0.03773776944957893,0.19109233,500.0,0.0033333334,4999.8022,1.0,1.0,100,4999.775900943442,4999.775900943442,0.0033333334,4878.5347,500.0,2,500,4999.775900943442,5.4391416e-20,1.0,1.0,
0.0024999997,0.0620204609762166,0.85,400.0,0.0620204609762166,0.20802036,500.0,0.0025,4999.789,1.0,1.0,100,4999.748895998657,4999.748895998657,0.0025,4894.768,500.0,2,500,4999.748895998657,5.434597e-20,1.0,1.0,
0.0019999999,0.04559782330250271,0.85,499.99866612167136,0.04559782330250271,0.20876655,500.0,0.0020099015,4999.791,0.99999994,0.9931263,100,4999.795681505741,4999.795681505741,0.0019862526,4905.8574,499.99880790994666,1,500,4999.795681505741,1.050796e-11,1.0000024,1.0049506,2.626989e-06
0.009999998,0.044716743263356284,0.85,100.0,0.044716743263356284,0.21041445,500.0,0.01,4999.792,1.0,1.0,100,4999.7922611949125,4999.7922611949125,0.01,4789.75,500.0,2,500,4999.7922611949125,3.5044917e-18,1.0,1.0,
0.0049999994,0.03683986966453619,0.85,200.00000010221265,0.03683986966453619,0.20093668,500.0,0.005,4999.794,1.0,1.0,100,4999.795783508884,4999.795783508884,0.005,4851.272,500.0,2,500,4999.795783508884,2.179301e-19,1.0,1.0,
0.0033333336,0.045386613714799115,0.85,299.999969473632,0.045386613714799115,0.20468836,500.0,0.0033333334,4999.795,1.0,1.0,100,4999.797224082625,4999.797224082625,0.0033333334,4878.5273,500.0,2,500,4999.797224082625,5.4391416e-20,1.0,1.0,
0.0024999997,0.02964539080731803,0.85,400.0,0.02964539080731803,0.19701333,500.0,0.0025,4999.7993,1.0,1.0,100,4999.812211591703,4999.812211591703,0.0025,4894.7783,500.0,2,500,4999.812211591703,5.434597e-20,1.0,1.0,
0.0020000003,0.056572573428156366,0.85,500.00000664260017,0.056572573428156366,0.20594269,500.0,0.002,4999.7935,1.0,1.0,100,4999.767650397042,4999.767650397042,0.002,4905.86,500.0,1,500,4999.767650397042,5.431875e-20,1.0,1.0,
0.009999998,0.04255428206207213,0.85,100.0,0.04255428206207213,0.20526583,500.0,0.01,4999.741,1.0,1.0,100,4999.741268954062,4999.741268954062,0.01,4789.699,500.0,2,500,4999.741268954062,3.5044917e-18,1.0,1.0,
0.0049999994,0.043048082068956835,0.85,200.00000010221265,0.043048082068956835,0.20791496,500.0,0.005,4999.7705,1.0,1.0,100,4999.799733790812,4999.799733790812,0.005,4851.2485,500.0,2,500,4999.799733790812,2.179301e-19,1.0,1.0,
0.0033333336,0.04578673088093005,0.85,299.999969473632,0.04578673088093005,0.20959859,500.0,0.0033333334,4999.7715,1.0,1.0,100,4999.773844232871,4999.773844232871,0.0033333334,4878.504,500.0,2,500,4999.773844232871,5.4391416e-20,1.0,1.0,
0.0024999997,0.04211634674903479,0.85,400.0,0.04211634674903479,0.20890002,500.0,0.0025,4999.7812,1.0,1.0,100,4999.809331620421,4999.809331620421,0.0025,4894.7603,500.0,2,500,4999.809331620421,5.434597e-20,1.0,1.0,
0.0019999999,0.049925262565236196,0.85,499.9999713714813,0.049925262565236196,0.21165475,500.0,0.002000759,4999.783,1.0000007,0.9994529,100,4999.787480456757,4999.787480456757,0.0019989044,4905.8496,500.0,1,500,4999.787480456757,8.177261e-14,1.0,1.0003802,2.0443304e-08
0.009999998,0.044926512523868346,0.85,100.0,0.044926512523868346,0.21089792,500.0,0.01,4999.783,1.0,1.0,100,4999.783603721228,4999.783603721228,0.01,4789.741,500.0,2,500,4999.783603721228,3.5044917e-18,1.0,1.0,
0.0049999994,0.0529026937846241,0.85,200.00000010221265,0.0529026937846241,0.2204703,500.0,0.005,4999.7705,1.0,1.0,100,4999.756894115292,4999.756894115292,0.005,4851.2485,500.0,2,500,4999.756894115292,2.179301e-19,1.0,1.0,
0.0033333336,0.03547141159783521,0.85,299.999969473632,0.03547141159783521,0.21021621,500.0,0.0033333334,4999.7764,1.0,1.0,100,4999.788968995138,4999.788968995138,0.0033333334,4878.509,500.0,2,500,4999.788968995138,5.4391416e-20,1.0,1.0,
0.0024999997,0.03962067211455329,0.85,400.0,0.03962067211455329,0.2073692,500.0,0.0025,4999.7803,1.0,1.0,100,4999.7931305566635,4999.7931305566635,0.0025,4894.7593,500.0,2,500,4999.7931305566635,5.434597e-20,1.0,1.0,
0.002,0.03922985091813857,0.85,499.9998808221709,0.03922985091813857,0.20538019,500.0,0.002000365,4999.7793,0.99999774,0.99977016,100,4999.770666630518,4999.770666630518,0.001999545,4905.8457,500.0,1,500,4999.770666630518,1.6076214e-14,1.0,1.0001802,4.0188923e-09
0.009999998,0.04341581483010209,0.85,100.0,0.04341581483010209,0.20732889,500.0,0.01,4999.7847,1.0,1.0,100,4999.784712929092,4999.784712929092,0.01,4789.7427,500.0,2,500,4999.784712929092,3.5044917e-18,1.0,1.0,
0.0049999994,0.03573283737290004,0.85,200.00000010221265,0.03573283737290004,0.19870551,500.0,0.005,4999.802,1.0,1.0,100,4999.81924090952,4999.81924090952,0.005,4851.28,500.0,2,500,4999.81924090952,2.179301e-19,1.0,1.0,
0.0033333336,0.0400490039803839,0.85,299.999969473632,0.0400490039803839,0.19890079,500.0,0.0033333334,4999.805,1.0,1.0,100,4999.81124016867,4999.81124016867,0.0033333334,4878.5376,500.0,2,500,4999.81124016867,5.4391416e-20,1.0,1.0,
0.0024999997,0.036648232906151684,0.85,400.0,0.036648232906151684,0.19686617,500.0,0.0025,4999.8066,1.0,1.0,100,4999.813339038226,4999.813339038226,0.0025,4894.7856,500.0,2,500,4999.813339038226,5.434597e-20,1.0,1.0,
0.0020000003,0.03978273636383149,0.85,500.00000664260017,0.03978273636383149,0.19718906,500.0,0.002,4999.8076,1.0,1.0,100,4999.807015020634,4999.807015020634,0.002,4905.874,500.0,1,500,4999.807015020634,5.431875e-20,1.0,1.0,
