MaxVanillaIw,eRenyi2,VarNormIw,AvgNormIw,AvgRet,EpsThisIter,MinNormIw,VarRet,Bound,Delta,AvgEpLen,MinVanillaIw,BatchSize,ESSClassic,VarDiscRet,ESSRenyi,VarVanillaIw,IterType,VanillaAvgRet,J,VarJ,MaxNormIw,AvgVanillaIw,AvgDiscRet
1.0,1.0,5.4346e-20,0.0025,77.3047011835,100,0.0025,88.782658743,75.0425,0.8,500.0,1.0,500,400.0,88.782658743,500.0,,2,77.3047011835,77.4375,11.0811,0.0025,1.0,77.3047011835
1.0,1.0,5.43187e-20,0.002,70.5616397011,100,0.002,128.543786767,73.9202,0.8,500.0,1.0,500,500.000006643,128.543786767,500.0,,1,70.5616397011,76.0623,11.4564,0.002,1.0,70.5616397011
1.0,1.0,3.50449e-18,0.01,73.0605344211,100,0.01,113.937258808,68.7431,0.8,500.0,1.0,500,100.0,113.937258808,500.0,,2,73.0605344211,73.0605,10.6206,0.01,1.0,73.0605344211
1.0,1.0,2.1793e-19,0.005,76.7287566341,100,0.005,125.787615885,71.6814,0.8,500.0,1.0,500,200.000000102,125.787615885,500.0,,2,76.7287566341,74.8946,11.0466,0.005,1.0,76.7287566341
1.0,1.0,5.43914e-20,0.00333333,76.4379478322,100,0.00333333,76.1543296899,72.7854,0.8,500.0,1.0,500,299.999969474,76.1543296899,500.0,,2,76.4379478322,75.4091,10.3447,0.00333333,1.0,76.4379478322
1.0,1.0,5.4346e-20,0.0025,84.79875513,100,0.0025,67.6909975935,75.3996,0.8,500.0,1.0,500,400.0,67.6909975935,500.0,,2,84.79875513,77.7565,10.6557,0.0025,1.0,84.79875513
1.0,1.0,5.43187e-20,0.002,71.3425192712,100,0.002,195.438887101,74.3656,0.8,500.0,1.0,500,500.000006643,195.438887101,500.0,,1,71.3425192712,76.4737,11.6668,0.002,1.0,71.3425192712
1.0,1.0,3.50449e-18,0.01,80.3583544335,100,0.01,79.0190745318,75.638,0.8,500.0,1.0,500,100.0,79.0190745318,500.0,,2,80.3583544335,80.3584,8.84471,0.01,1.0,80.3583544335
1.0,1.0,2.1793e-19,0.005,76.0548973924,100,0.005,180.199802121,74.8688,0.8,500.0,1.0,500,200.000000102,180.199802121,500.0,,2,76.0548973924,78.2066,11.5301,0.005,1.0,76.0548973924
1.0,1.0,5.43914e-20,0.00333333,79.773007212,100,0.00333333,36.1813362324,76.0034,0.8,500.0,1.0,500,299.999969474,36.1813362324,500.0,,2,79.773007212,78.7287,10.0555,0.00333333,1.0,79.773007212
1.0,1.0,5.4346e-20,0.0025,81.9035902543,100,0.0025,92.081291434,77.1623,0.8,500.0,1.0,500,400.0,92.081291434,500.0,,2,81.9035902543,79.5225,10.0257,0.0025,1.0,81.9035902543
1.0,1.0,5.43187e-20,0.002,74.1344106873,100,0.002,87.1514784716,76.3338,0.8,500.0,1.0,500,500.000006643,87.1514784716,500.0,,1,74.1344106873,78.4449,10.115,0.002,1.0,74.1344106873
1.0,1.0,3.50449e-18,0.01,75.4594482338,100,0.01,160.799336181,70.8207,0.8,500.0,1.0,500,100.0,160.799336181,500.0,,2,75.4594482338,75.4594,12.6171,0.01,1.0,75.4594482338
1.0,1.0,2.1793e-19,0.005,78.4353979361,100,0.005,138.15949385,73.6673,0.8,500.0,1.0,500,200.000000102,138.15949385,500.0,,2,78.4353979361,76.9474,12.2556,0.005,1.0,78.4353979361
1.0,1.0,5.43914e-20,0.00333333,71.3578918471,100,0.00333333,86.8915102972,72.4061,0.8,500.0,1.0,500,299.999969474,86.8915102972,500.0,,2,71.3578918471,75.0842,11.6512,0.00333333,1.0,71.3578918471
1.0,1.0,5.4346e-20,0.0025,77.0170909041,100,0.0025,89.1639854492,73.2481,0.8,500.0,1.0,500,400.0,89.1639854492,500.0,,2,77.0170909041,75.5674,11.1616,0.0025,1.0,77.0170909041
1.0,1.0,5.43187e-20,0.002,76.0541522112,100,0.002,117.959271155,73.5903,0.8,500.0,1.0,500,500.000006643,117.959271155,500.0,,1,76.0541522112,75.6648,11.0932,0.002,1.0,76.0541522112
1.0,1.0,3.50449e-18,0.01,73.0791470614,100,0.01,372.856767803,68.3411,0.8,500.0,1.0,500,100.0,372.856767803,500.0,,2,73.0791470614,73.0791,19.2127,0.01,1.0,73.0791470614
1.0,1.0,2.1793e-19,0.005,78.0669444053,100,0.005,65.8845266984,72.2228,0.8,500.0,1.0,500,200.000000102,65.8845266984,500.0,,2,78.0669444053,75.573,14.9465,0.005,1.0,78.0669444053
1.0,1.0,5.43914e-20,0.00333333,83.2708825718,100,0.00333333,96.5207303636,75.4035,0.8,500.0,1.0,500,299.999969474,96.5207303636,500.0,,2,83.2708825718,78.139,13.9266,0.00333333,1.0,83.2708825718
1.0,1.0,5.4346e-20,0.0025,78.2209280891,100,0.0025,104.198089847,75.7905,0.8,500.0,1.0,500,400.0,104.198089847,500.0,,2,78.2209280891,78.1595,13.0864,0.0025,1.0,78.2209280891
1.0,1.0,5.43187e-20,0.002,78.4404470625,100,0.002,82.2343827129,76.0968,0.8,500.0,1.0,500,500.000006643,82.2343827129,500.0,,1,78.4404470625,78.2157,12.3814,0.002,1.0,78.4404470625
1.0,1.0,3.50449e-18,0.01,76.8557702126,100,0.01,57.5019642893,72.3942,0.8,500.0,1.0,500,100.0,57.5019642893,500.0,,2,76.8557702126,76.8558,7.54499,0.01,1.0,76.8557702126
1.0,1.0,2.1793e-19,0.005,67.0246932206,100,0.005,131.257090931,68.7855,0.8,500.0,1.0,500,200.000000102,131.257090931,500.0,,2,67.0246932206,71.9402,10.8443,0.005,1.0,67.0246932206
1.0,1.0,5.43914e-20,0.00333333,71.9859072089,100,0.00333333,122.511316824,69.3796,0.8,500.0,1.0,500,299.999969474,122.511316824,500.0,,2,71.9859072089,71.9555,10.9008,0.00333333,1.0,71.9859072089
1.0,1.0,5.4346e-20,0.0025,74.8367457357,100,0.0025,46.8698190909,70.445,0.8,500.0,1.0,500,400.0,46.8698190909,500.0,,2,74.8367457357,72.6758,10.1133,0.0025,1.0,74.8367457357
1.0,1.0,5.43187e-20,0.002,72.8704438909,100,0.002,381.315665217,70.5894,0.8,500.0,1.0,500,500.000006643,381.315665217,500.0,,1,72.8704438909,72.7147,12.5431,0.002,1.0,72.8704438909
1.0,1.0,3.50449e-18,0.01,83.0275288801,100,0.01,67.580061782,78.3619,0.8,500.0,1.0,500,100.0,67.580061782,500.0,,2,83.0275288801,83.0275,8.1795,0.01,1.0,83.0275288801
1.0,1.0,2.1793e-19,0.005,81.7076415312,100,0.005,74.3435003854,79.0685,0.8,500.0,1.0,500,200.000000102,74.3435003854,500.0,,2,81.7076415312,82.3676,8.4076,0.005,1.0,81.7076415312
1.0,1.0,5.43914e-20,0.00333333,78.2034852558,100,0.00333333,94.4522638889,78.2698,0.8,500.0,1.0,500,299.999969474,94.4522638889,500.0,,2,78.2034852558,80.9795,9.06353,0.00333333,1.0,78.2034852558
1.0,1.0,5.4346e-20,0.0025,80.0965095527,100,0.0025,34.9486809028,78.4121,0.8,500.0,1.0,500,400.0,34.9486809028,500.0,,2,80.0965095527,80.7588,8.39087,0.0025,1.0,80.0965095527
1.0,1.0,5.43187e-20,0.002,78.2037896109,100,0.002,139.014838415,78.1488,0.8,500.0,1.0,500,500.000006643,139.014838415,500.0,,1,78.2037896109,80.2478,9.21384,0.002,1.0,78.2037896109
1.0,1.0,3.50449e-18,0.01,75.6035063615,100,0.01,185.441771463,70.804,0.8,500.0,1.0,500,100.0,185.441771463,500.0,,2,75.6035063615,75.6035,13.5494,0.01,1.0,75.6035063615
1.0,1.0,2.1793e-19,0.005,78.1517922836,100,0.005,50.3462511856,73.4839,0.8,500.0,1.0,500,200.000000102,50.3462511856,500.0,,2,78.1517922836,76.8776,10.8783,0.005,1.0,78.1517922836
1.0,1.0,5.43914e-20,0.00333333,73.2419556249,100,0.00333333,156.735894671,72.8948,0.8,500.0,1.0,500,299.999969474,156.735894671,500.0,,2,73.2419556249,75.6658,11.5565,0.00333333,1.0,73.2419556249
1.0,1.0,5.4346e-20,0.0025,76.6200426781,100,0.0025,128.22564089,73.5046,0.8,500.0,1.0,500,400.0,128.22564089,500.0,,2,76.6200426781,75.9043,11.4922,0.0025,1.0,76.6200426781
1.0,1.0,5.43187e-20,0.002,78.5947849815,100,0.002,118.752030835,74.296,0.8,500.0,1.0,500,500.000006643,118.752030835,500.0,,1,78.5947849815,76.4424,11.4161,0.002,1.0,78.5947849815
1.0,1.0,3.50449e-18,0.01,78.4063435844,100,0.01,51.463957579,74.0817,0.8,500.0,1.0,500,100.0,51.463957579,500.0,,2,78.4063435844,78.4063,7.13788,0.01,1.0,78.4063435844
1.0,1.0,2.1793e-19,0.005,75.7960853807,100,0.005,83.1773789841,73.8979,0.8,500.0,1.0,500,200.000000102,83.1773789841,500.0,,2,75.7960853807,77.1012,8.26746,0.005,1.0,75.7960853807
1.0,1.0,5.43914e-20,0.00333333,75.5559347807,100,0.00333333,191.552440743,73.8936,0.8,500.0,1.0,500,299.999969474,191.552440743,500.0,,2,75.5559347807,76.5861,10.4552,0.00333333,1.0,75.5559347807
1.0,1.0,5.4346e-20,0.0025,72.4661791794,100,0.0025,260.648200646,73.2243,0.8,500.0,1.0,500,400.0,260.648200646,500.0,,2,72.4661791794,75.5562,12.2342,0.0025,1.0,72.4661791794
1.0,1.0,5.43187e-20,0.002,79.7897183617,100,0.002,113.509106275,74.3172,0.8,500.0,1.0,500,500.000006643,113.509106275,500.0,,1,79.7897183617,76.4028,12.045,0.002,1.0,79.7897183617
1.0,1.0,3.50449e-18,0.01,73.2297147392,100,0.01,93.6480839422,68.9042,0.8,500.0,1.0,500,100.0,93.6480839422,500.0,,2,73.2297147392,73.2297,9.62868,0.01,1.0,73.2297147392
1.0,1.0,2.1793e-19,0.005,81.0273950189,100,0.005,69.4652962736,73.9425,0.8,500.0,1.0,500,200.000000102,69.4652962736,500.0,,2,81.0273950189,77.1286,9.795,0.005,1.0,81.0273950189
1.0,1.0,5.43914e-20,0.00333333,79.5786395394,100,0.00333333,142.517914805,75.3439,0.8,500.0,1.0,500,299.999969474,142.517914805,500.0,,2,79.5786395394,77.9452,10.5984,0.00333333,1.0,79.5786395394
1.0,1.0,5.4346e-20,0.0025,72.4407174386,100,0.0025,183.334734195,74.3162,0.8,500.0,1.0,500,400.0,183.334734195,500.0,,2,72.4407174386,76.5691,11.6319,0.0025,1.0,72.4407174386
1.0,1.0,1.03857e-19,0.002,80.9784333229,100,0.002,59.4406679366,75.4026,0.8,500.0,1.0,500,500.000006643,59.4406679366,500.0,5.6103e-15,1,80.9784333229,77.451,11.096,0.002,1.0,80.9784333229
1.0,1.0,3.50449e-18,0.01,84.1014325318,100,0.01,42.9243604832,79.5724,0.8,500.0,1.0,500,100.0,42.9243604832,500.0,,2,84.1014325318,84.1014,6.51883,0.01,1.0,84.1014325318
1.0,1.0,2.1793e-19,0.005,82.4692850937,100,0.005,68.2728940437,80.0648,0.8,500.0,1.0,500,200.000000102,68.2728940437,500.0,,2,82.4692850937,83.2854,7.46382,0.005,1.0,82.4692850937
1.0,1.0,5.43914e-20,0.00333333,79.7524260899,100,0.00333333,143.316573614,79.3373,0.8,500.0,1.0,500,299.999969474,143.316573614,500.0,,2,79.7524260899,82.1077,9.33848,0.00333333,1.0,79.7524260899
1.0,1.0,5.4346e-20,0.0025,73.6225116625,100,0.0025,84.5292486558,77.5871,0.8,500.0,1.0,500,400.0,84.5292486558,500.0,,2,73.6225116625,79.9864,9.9913,0.0025,1.0,73.6225116625
1.0,1.0,5.43187e-20,0.002,79.4928223207,100,0.002,165.205509833,77.7417,0.8,500.0,1.0,500,500.000006643,165.205509833,500.0,,1,79.4928223207,79.8877,10.6118,0.002,1.0,79.4928223207
1.0,1.0,3.50449e-18,0.01,78.287475009,100,0.01,81.6615284403,73.8361,0.8,500.0,1.0,500,100.0,81.6615284403,500.0,,2,78.287475009,78.2875,8.99138,0.01,1.0,78.287475009
1.0,1.0,2.1793e-19,0.005,66.2585947175,100,0.005,146.975688176,69.1255,0.8,500.0,1.0,500,200.000000102,146.975688176,500.0,,2,66.2585947175,72.273,12.2208,0.005,1.0,66.2585947175
1.0,1.0,5.43914e-20,0.00333333,77.5626533855,100,0.00333333,169.131981303,71.4376,0.8,500.0,1.0,500,299.999969474,169.131981303,500.0,,2,77.5626533855,74.0363,12.7121,0.00333333,1.0,77.5626533855
1.0,1.0,5.4346e-20,0.0025,82.0299768684,100,0.0025,111.952259548,73.6626,0.8,500.0,1.0,500,400.0,111.952259548,500.0,,2,82.0299768684,76.0347,12.6841,0.0025,1.0,82.0299768684
1.0,1.0,9.169e-20,0.002,78.566421416,100,0.002,105.810956747,74.4194,0.8,500.0,1.0,500,500.000006643,105.810956747,500.0,9.35524e-15,1,78.566421416,76.541,12.2754,0.002,1.0,78.566421416
1.0,1.0,3.50449e-18,0.01,78.9381382088,100,0.01,162.888424902,74.1462,0.8,500.0,1.0,500,100.0,162.888424902,500.0,,2,78.9381382088,78.9381,12.6988,0.01,1.0,78.9381382088
1.0,1.0,2.1793e-19,0.005,81.3003755059,100,0.005,216.887408095,76.7308,0.8,500.0,1.0,500,200.000000102,216.887408095,500.0,,2,81.3003755059,80.1192,13.7617,0.005,1.0,81.3003755059
1.0,1.0,5.43914e-20,0.00333333,72.3535785604,100,0.00333333,192.601885869,74.7641,0.8,500.0,1.0,500,299.999969474,192.601885869,500.0,,2,72.3535785604,77.5307,14.2554,0.00333333,1.0,72.3535785604
1.0,1.0,5.4346e-20,0.0025,78.8273137148,100,0.0025,74.5214372238,75.4589,0.8,500.0,1.0,500,400.0,74.5214372238,500.0,,2,78.8273137148,77.8548,13.0832,0.0025,1.0,78.8273137148
1.0,1.0,2.34114e-19,0.002,75.9081276095,100,0.002,138.404543425,75.3225,0.8,500.0,0.999999,500,500.000006643,138.404543425,500.0,4.60215e-14,1,75.9081276095,77.4655,12.8432,0.002,1.0,75.9081276095
1.0,1.0,3.50449e-18,0.01,79.5657899331,100,0.01,69.6355076571,74.969,0.8,500.0,1.0,500,100.0,69.6355076571,500.0,,2,79.5657899331,79.5658,8.30296,0.01,1.0,79.5657899331
1.0,1.0,2.1793e-19,0.005,78.0286192398,100,0.005,345.575659649,75.5216,0.8,500.0,1.0,500,200.000000102,345.575659649,500.0,,2,78.0286192398,78.7972,14.3569,0.005,1.0,78.0286192398
1.0,1.0,5.43914e-20,0.00333333,78.7472858078,100,0.00333333,113.715032926,76.0339,0.8,500.0,1.0,500,299.999969474,113.715032926,500.0,,2,78.7472858078,78.7806,13.2265,0.00333333,1.0,78.7472858078
1.0,1.0,5.4346e-20,0.0025,74.0766683314,100,0.0025,138.009136773,75.2259,0.8,500.0,1.0,500,400.0,138.009136773,500.0,,2,74.0766683314,77.6046,13.0196,0.0025,1.0,74.0766683314
1.0,1.0,2.76156e-19,0.002,75.9872903683,100,0.002,144.865162567,75.1536,0.8,500.0,0.999999,500,500.000006643,144.865162567,500.0,6.66401e-14,1,75.9872903683,77.2812,12.834,0.002,1.0,75.9872903683
1.0,1.0,3.50449e-18,0.01,82.71919197,100,0.01,141.216418929,78.0955,0.8,500.0,1.0,500,100.0,141.216418929,500.0,,2,82.71919197,82.7192,11.8239,0.01,1.0,82.71919197
1.0,1.0,2.1793e-19,0.005,85.2479383973,100,0.005,71.9416271487,80.5798,0.8,500.0,1.0,500,200.000000102,71.9416271487,500.0,,2,85.2479383973,83.9836,10.3495,0.005,1.0,85.2479383973
1.0,1.0,5.43914e-20,0.00333333,69.4277346019,100,0.00333333,352.226071046,76.3525,0.8,500.0,1.0,500,299.999969474,352.226071046,500.0,,2,69.4277346019,79.1316,15.3207,0.00333333,1.0,69.4277346019
1.0,1.0,5.4346e-20,0.0025,78.6655276774,100,0.0025,112.616611568,76.6083,0.8,500.0,1.0,500,400.0,112.616611568,500.0,,2,78.6655276774,79.0151,14.2814,0.0025,1.0,78.6655276774
1.0,1.0,5.43187e-20,0.002,74.8668424952,100,0.002,162.155349948,76.0327,0.8,500.0,1.0,500,500.000006643,162.155349948,500.0,,1,74.8668424952,78.1855,14.0722,0.002,1.0,74.8668424952
1.0,1.0,3.50449e-18,0.01,80.6757994816,100,0.01,98.2427087276,75.9681,0.8,500.0,1.0,500,100.0,98.2427087276,500.0,,2,80.6757994816,80.6758,9.86206,0.01,1.0,80.6757994816
1.0,1.0,2.1793e-19,0.005,76.9443207496,100,0.005,128.580393532,75.4812,0.8,500.0,1.0,500,200.000000102,128.580393532,500.0,,2,76.9443207496,78.8101,10.7591,0.005,1.0,76.9443207496
1.0,1.0,5.43914e-20,0.00333333,78.7719220964,100,0.00333333,41.3293406943,76.0794,0.8,500.0,1.0,500,299.999969474,41.3293406943,500.0,,2,78.7719220964,78.7973,9.52949,0.00333333,1.0,78.7719220964
1.0,1.0,5.4346e-20,0.0025,84.4328806426,100,0.0025,37.0990333377,77.8524,0.8,500.0,1.0,500,400.0,37.0990333377,500.0,,2,84.4328806426,80.2062,9.12389,0.0025,1.0,84.4328806426
1.0,1.0,5.43187e-20,0.002,80.0878234747,100,0.002,61.4089748644,78.0772,0.8,500.0,1.0,500,500.000006643,61.4089748644,500.0,,1,80.0878234747,80.1826,8.87454,0.002,1.0,80.0878234747
1.0,1.0,3.50449e-18,0.01,84.0750743911,100,0.01,44.1206709876,79.5323,0.8,500.0,1.0,500,100.0,44.1206709876,500.0,,2,84.0750743911,84.0751,6.60904,0.01,1.0,84.0750743911
1.0,1.0,2.1793e-19,0.005,74.7523537743,100,0.005,162.541984221,76.2015,0.8,500.0,1.0,500,200.000000102,162.541984221,500.0,,2,74.7523537743,79.4137,11.1367,0.005,1.0,74.7523537743
1.0,1.0,5.43914e-20,0.00333333,78.9670523852,100,0.00333333,103.745198379,76.4595,0.8,500.0,1.0,500,299.999969474,103.745198379,500.0,,2,78.9670523852,79.2648,10.815,0.00333333,1.0,78.9670523852
1.0,1.0,5.4346e-20,0.0025,70.6717301169,100,0.0025,101.001505639,74.687,0.8,500.0,1.0,500,400.0,101.001505639,500.0,,2,70.6717301169,77.1165,11.2502,0.0025,1.0,70.6717301169
1.0,1.0,5.43187e-20,0.002,78.1585008472,100,0.002,92.5779814033,75.1519,0.8,500.0,1.0,500,500.000006643,92.5779814033,500.0,,1,78.1585008472,77.3249,10.9434,0.002,1.0,78.1585008472
1.0,1.0,3.50449e-18,0.01,74.9060662688,100,0.01,254.435748342,70.0741,0.8,500.0,1.0,500,100.0,254.435748342,500.0,,2,74.9060662688,74.9061,15.8711,0.01,1.0,74.9060662688
1.0,1.0,2.1793e-19,0.005,81.9276979729,100,0.005,100.482917849,75.0002,0.8,500.0,1.0,500,200.000000102,100.482917849,500.0,,2,81.9276979729,78.4169,13.7117,0.005,1.0,81.9276979729
1.0,1.0,5.43914e-20,0.00333333,76.8313877951,100,0.00333333,94.0643814228,75.0986,0.8,500.0,1.0,500,299.999969474,94.0643814228,500.0,,2,76.8313877951,77.8884,12.5276,0.00333333,1.0,76.8313877951
1.0,1.0,5.4346e-20,0.0025,76.8206626928,100,0.0025,139.407893936,75.2055,0.8,500.0,1.0,500,400.0,139.407893936,500.0,,2,76.8206626928,77.6215,12.3459,0.0025,1.0,76.8206626928
1.0,1.0,5.43187e-20,0.002,80.8330773833,100,0.002,41.5493986365,76.1029,0.8,500.0,1.0,500,500.000006643,41.5493986365,500.0,,1,80.8330773833,78.2638,11.4811,0.002,1.0,80.8330773833
1.0,1.0,3.50449e-18,0.01,75.3554276834,100,0.01,145.201751102,70.8904,0.8,500.0,1.0,500,100.0,145.201751102,500.0,,2,75.3554276834,75.3554,11.9896,0.01,1.0,75.3554276834
1.0,1.0,2.1793e-19,0.005,81.4466344577,100,0.005,127.889548414,75.1286,0.8,500.0,1.0,500,200.000000102,127.889548414,500.0,,2,81.4466344577,78.401,12.019,0.005,1.0,81.4466344577
1.0,1.0,5.43914e-20,0.00333333,81.8933236427,100,0.00333333,83.4557611559,76.8189,0.8,500.0,1.0,500,299.999969474,83.4557611559,500.0,,2,81.8933236427,79.5651,11.2496,0.00333333,1.0,81.8933236427
1.0,1.0,5.4346e-20,0.0025,80.827900394,100,0.0025,105.52157431,77.498,0.8,500.0,1.0,500,400.0,105.52157431,500.0,,2,80.827900394,79.8808,11.0151,0.0025,1.0,80.827900394
1.0,1.0,5.43187e-20,0.002,74.2883129972,100,0.002,179.226664678,76.6311,0.8,500.0,1.0,500,500.000006643,179.226664678,500.0,,1,74.2883129972,78.7623,11.7284,0.002,1.0,74.2883129972
1.0,1.0,3.50449e-18,0.01,86.2621739143,100,0.01,33.4757118735,81.4864,0.8,500.0,1.0,500,100.0,33.4757118735,500.0,,2,86.2621739143,86.2622,5.75682,0.01,1.0,86.2621739143
1.0,1.0,2.1793e-19,0.005,80.5662264096,100,0.005,42.6258192591,80.0372,0.8,500.0,1.0,500,200.000000102,42.6258192591,500.0,,2,80.5662264096,83.4142,6.76618,0.005,1.0,80.5662264096
1.0,1.0,5.43914e-20,0.00333333,78.5070716724,100,0.00333333,55.1039426251,79.0212,0.8,500.0,1.0,500,299.999969474,55.1039426251,500.0,,2,78.5070716724,81.7785,7.35229,0.00333333,1.0,78.5070716724
1.0,1.0,5.4346e-20,0.0025,76.0277498088,100,0.0025,146.838585725,77.9038,0.8,500.0,1.0,500,400.0,146.838585725,500.0,,2,76.0277498088,80.3408,9.11513,0.0025,1.0,76.0277498088
1.0,1.0,5.43187e-20,0.002,80.7403658212,100,0.002,84.9074466696,78.241,0.8,500.0,1.0,500,500.000006643,84.9074466696,500.0,,1,80.7403658212,80.4207,9.12719,0.002,1.0,80.7403658212
1.0,1.0,3.50449e-18,0.01,72.8621033279,100,0.01,282.825413297,68.1955,0.8,500.0,1.0,500,100.0,282.825413297,500.0,,2,72.8621033279,72.8621,16.7331,0.01,1.0,72.8621033279
1.0,1.0,2.1793e-19,0.005,82.890320153,100,0.005,76.2438583846,74.5764,0.8,500.0,1.0,500,200.000000102,76.2438583846,500.0,,2,82.890320153,77.8762,14.2436,0.005,1.0,82.890320153
1.0,1.0,5.43914e-20,0.00333333,71.9829312758,100,0.00333333,145.547057502,73.2176,0.8,500.0,1.0,500,299.999969474,145.547057502,500.0,,2,71.9829312758,75.9118,13.8204,0.00333333,1.0,71.9829312758
1.0,1.0,5.4346e-20,0.0025,81.4588492321,100,0.0025,78.4353451721,74.9652,0.8,500.0,1.0,500,400.0,78.4353451721,500.0,,2,81.4588492321,77.2985,12.9782,0.0025,1.0,81.4588492321
1.0,1.0,5.43187e-20,0.002,76.2293059909,100,0.002,72.092362312,74.9977,0.8,500.0,1.0,500,500.000006643,72.092362312,500.0,,1,76.2293059909,77.0847,12.2149,0.002,1.0,76.2293059909
1.0,1.0,3.50449e-18,0.01,77.2597892368,100,0.01,46.9923115807,72.876,0.8,500.0,1.0,500,100.0,46.9923115807,500.0,,2,77.2597892368,77.2598,6.82073,0.01,1.0,77.2597892368
1.0,1.0,2.1793e-19,0.005,79.7377741624,100,0.005,70.6196770575,75.3088,0.8,500.0,1.0,500,200.000000102,70.6196770575,500.0,,2,79.7377741624,78.4988,7.73001,0.005,1.0,79.7377741624
1.0,1.0,5.43914e-20,0.00333333,79.4401029395,100,0.00333333,97.3100397588,76.0897,0.8,500.0,1.0,500,299.999969474,97.3100397588,500.0,,2,79.4401029395,78.8126,8.4938,0.00333333,1.0,79.4401029395
1.0,1.0,5.4346e-20,0.0025,80.6704354307,100,0.0025,155.825266598,76.8846,0.8,500.0,1.0,500,400.0,155.825266598,500.0,,2,80.6704354307,79.277,9.66035,0.0025,1.0,80.6704354307
1.0,1.0,5.43187e-20,0.002,79.5217759039,100,0.002,66.6901690101,77.1861,0.8,500.0,1.0,500,500.000006643,66.6901690101,500.0,,1,79.5217759039,79.326,9.37402,0.002,1.0,79.5217759039
1.0,1.0,3.50449e-18,0.01,80.8843141901,100,0.01,56.5511238598,76.0624,0.8,500.0,1.0,500,100.0,56.5511238598,500.0,,2,80.8843141901,80.8843,7.48235,0.01,1.0,80.8843141901
1.0,1.0,2.1793e-19,0.005,76.7672252681,100,0.005,162.500289481,75.4161,0.8,500.0,1.0,500,200.000000102,162.500289481,500.0,,2,76.7672252681,78.8258,10.6145,0.005,1.0,76.7672252681
1.0,1.0,5.43914e-20,0.00333333,79.246970082,100,0.00333333,123.591985715,76.1822,0.8,500.0,1.0,500,299.999969474,123.591985715,500.0,,2,79.246970082,78.9662,10.7674,0.00333333,1.0,79.246970082
1.0,1.0,5.4346e-20,0.0025,84.4622704067,100,0.0025,70.7090259203,77.9292,0.8,500.0,1.0,500,400.0,70.7090259203,500.0,,2,84.4622704067,80.3402,10.4937,0.0025,1.0,84.4622704067
1.0,1.0,5.43187e-20,0.002,77.0781507814,100,0.002,119.871775453,77.5314,0.8,500.0,1.0,500,500.000006643,119.871775453,500.0,,1,77.0781507814,79.6878,10.6551,0.002,1.0,77.0781507814
1.0,1.0,3.50449e-18,0.01,74.4073082089,100,0.01,231.272760138,69.9363,0.8,500.0,1.0,500,100.0,231.272760138,500.0,,2,74.4073082089,74.4073,15.1314,0.01,1.0,74.4073082089
1.0,1.0,2.1793e-19,0.005,80.6130568231,100,0.005,112.004105883,74.1757,0.8,500.0,1.0,500,200.000000102,112.004105883,500.0,,2,80.6130568231,77.5102,13.3996,0.005,1.0,80.6130568231
1.0,1.0,5.43914e-20,0.00333333,78.7729032947,100,0.00333333,113.522055872,75.186,0.8,500.0,1.0,500,299.999969474,113.522055872,500.0,,2,78.7729032947,77.9311,12.5506,0.00333333,1.0,78.7729032947
1.0,1.0,5.4346e-20,0.0025,79.5893946009,100,0.0025,64.0053476542,75.9683,0.8,500.0,1.0,500,400.0,64.0053476542,500.0,,2,79.5893946009,78.3456,11.5972,0.0025,1.0,79.5893946009
1.0,1.0,5.43187e-20,0.002,85.1790305334,100,0.002,61.4480490198,77.586,0.8,500.0,1.0,500,500.000006643,61.4480490198,500.0,,1,85.1790305334,79.7123,11.2798,0.002,1.0,85.1790305334
1.0,1.0,3.50449e-18,0.01,77.5089875063,100,0.01,121.203159401,72.9956,0.8,500.0,1.0,500,100.0,121.203159401,500.0,,2,77.5089875063,77.509,10.954,0.01,1.0,77.5089875063
1.0,1.0,2.1793e-19,0.005,82.1458679781,100,0.005,61.3900617804,76.5818,0.8,500.0,1.0,500,200.000000102,61.3900617804,500.0,,2,82.1458679781,79.8274,9.78564,0.005,1.0,82.1458679781
1.0,1.0,5.43914e-20,0.00333333,82.9944981469,100,0.00333333,173.255609131,78.0425,0.8,500.0,1.0,500,299.999969474,173.255609131,500.0,,2,82.9944981469,80.8831,11.1015,0.00333333,1.0,82.9944981469
1.0,1.0,5.4346e-20,0.0025,76.6896306227,100,0.0025,68.3095162719,77.3747,0.8,500.0,1.0,500,400.0,68.3095162719,500.0,,2,76.6896306227,79.8347,10.613,0.0025,1.0,76.6896306227
1.0,1.0,5.43187e-20,0.002,80.7694766608,100,0.002,84.0708277248,77.8214,0.8,500.0,1.0,500,500.000006643,84.0708277248,500.0,,1,80.7694766608,80.0217,10.339,0.002,1.0,80.7694766608
1.0,1.0,3.50449e-18,0.01,73.061146948,100,0.01,85.7949656351,68.7056,0.8,500.0,1.0,500,100.0,85.7949656351,500.0,,2,73.061146948,73.0611,9.21613,0.01,1.0,73.061146948
1.0,1.0,2.1793e-19,0.005,79.8793566232,100,0.005,133.709170836,73.1927,0.8,500.0,1.0,500,200.000000102,133.709170836,500.0,,2,79.8793566232,76.4702,10.9671,0.005,1.0,79.8793566232
1.0,1.0,5.43914e-20,0.00333333,74.3320179133,100,0.00333333,265.735201552,73.0699,0.8,500.0,1.0,500,299.999969474,265.735201552,500.0,,2,74.3320179133,75.7575,12.9959,0.00333333,1.0,74.3320179133
