MaxVanillaIw,MaxNormIw,AvgEpLen,MinNormIw,J,EpsThisIter,VarRet,eRenyi2,AvgDiscRet,VarJ,AvgNormIw,Delta,VarDiscRet,IterType,ESSRenyi,VarVanillaIw,VanillaAvgRet,Bound,MinVanillaIw,VarNormIw,AvgRet,ESSClassic,AvgVanillaIw,BatchSize
1.43208,0.00476548,500.0,0.00168512,-511.946,100,3840.65216848,1.03176,-514.222766954,59.6983,0.00333333,0.3,3840.65216848,1,290.765804565,0.0327727,-514.222766954,-576.645,0.506397,3.62902e-07,-514.222766954,290.54223066,1.0017,300
1.0,0.01,500.0,0.01,-516.046,100,4603.71677673,1.0,-516.04561399,67.5106,0.01,0.3,4603.71677673,2,300.0,,-516.04561399,-647.867,1.0,3.50449e-18,-516.04561399,100.0,1.0,300
1.0,0.005,500.0,0.005,-515.409,100,4446.21060679,1.0,-514.773407658,66.9337,0.005,0.3,4446.21060679,2,300.0,,-514.773407658,-608.622,1.0,2.1793e-19,-514.773407658,200.000000102,1.0,300
1.47522,0.00480017,500.0,0.0015291,-513.375,100,4268.588218,1.03446,-517.2318954,65.4881,0.00333333,0.3,4268.588218,1,290.007597685,0.0326144,-517.2318954,-590.783,0.469934,3.4531e-07,-517.2318954,290.986760762,1.02442,300
1.0,0.01,500.0,0.01,-512.597,100,4657.56399293,1.0,-512.596659141,67.9043,0.01,0.3,4657.56399293,2,300.0,,-512.596659141,-633.654,1.0,3.50449e-18,-512.596659141,100.0,1.0,300
1.0,0.005,500.0,0.005,-510.429,100,3405.82412307,1.0,-508.261365822,63.2145,0.005,0.3,3405.82412307,2,300.0,,-508.261365822,-596.029,1.0,2.1793e-19,-508.261365822,200.000000102,1.0,300
1.30976,0.0043369,500.0,0.00190184,-512.078,100,4225.25176121,1.01573,-518.40469192,63.0503,0.00333333,0.3,4225.25176121,1,295.355425407,0.0150146,-518.40469192,-582.518,0.574361,1.64624e-07,-518.40469192,295.634487723,1.00668,300
1.0,0.01,500.0,0.01,-514.789,100,4345.12630672,1.0,-514.789305503,65.5872,0.01,0.3,4345.12630672,2,300.0,,-514.789305503,-624.481,1.0,3.50449e-18,-514.789305503,100.0,1.0,300
1.0,0.005,500.0,0.005,-511.672,100,3356.56819011,1.0,-508.553811236,61.8228,0.005,0.3,3356.56819011,2,300.0,,-508.553811236,-589.235,1.0,2.1793e-19,-508.553811236,200.000000102,1.0,300
2.54686,0.00855848,500.0,0.00116589,-511.849,100,3715.13605527,1.07553,-525.465982621,63.729,0.00333333,0.3,3715.13605527,1,278.931491836,0.0837433,-525.465982621,-577.528,0.34695,9.45657e-07,-525.465982621,276.542214882,0.991943,300
1.0,0.01,500.0,0.01,-521.78,100,5528.18128545,1.0,-521.78011727,73.979,0.01,0.3,5528.18128545,2,300.0,,-521.78011727,-633.146,1.0,3.50449e-18,-521.78011727,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.191,100,4139.1101858,1.0,-514.60113037,69.269,0.005,0.3,4139.1101858,2,300.0,,-514.60113037,-596.938,1.0,2.1793e-19,-514.60113037,200.000000102,1.0,300
2.18901,0.00726423,500.0,0.00199807,-513.211,100,2788.65355666,1.02969,-508.750471015,63.2599,0.00333333,0.3,2788.65355666,1,291.350659283,0.0333786,-508.750471015,-578.456,0.602102,3.67579e-07,-508.750471015,290.424194152,1.00447,300
1.0,0.01,500.0,0.01,-520.436,100,4256.21265078,1.0,-520.435821806,64.9126,0.01,0.3,4256.21265078,2,300.0,,-520.435821806,-625.866,1.0,3.50449e-18,-520.435821806,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.429,100,5493.48794614,1.0,-516.421910072,69.4991,0.005,0.3,5493.48794614,2,300.0,,-516.421910072,-622.718,1.0,2.1793e-19,-516.421910072,200.000000102,1.0,300
0.728251,0.999597,500.0,,-438.577,100,3781.12942025,1.0,-513.50620437,1.42777,0.00333333,0.3,3781.12942025,1,299.999749661,0.00176783,-513.50620437,-523.729,,0.00333064,-513.50620437,1.000805693,0.00242848,300
1.0,0.01,500.0,0.01,-513.25,100,5044.58426456,1.0,-513.250505188,70.6692,0.01,0.3,5044.58426456,2,300.0,,-513.250505188,-628.537,1.0,3.50449e-18,-513.250505188,100.0,1.0,300
1.0,0.005,500.0,0.005,-511.868,100,3342.39552758,1.0,-510.486088287,64.4474,0.005,0.3,3342.39552758,2,300.0,,-510.486088287,-593.388,1.0,2.1793e-19,-510.486088287,200.000000102,1.0,300
2.11094,0.00704961,500.0,0.00169565,-511.241,100,3978.18863647,1.03228,-516.503974212,61.6555,0.00333333,0.3,3978.18863647,1,290.617860016,0.0290137,-516.503974212,-578.868,0.507747,3.23579e-07,-516.503974212,291.538174311,0.998136,300
1.0,0.01,500.0,0.01,-515.016,100,3249.9841036,1.0,-515.016304512,56.7229,0.01,0.3,3249.9841036,2,300.0,,-515.016304512,-613.597,1.0,3.50449e-18,-515.016304512,100.0,1.0,300
1.0,0.005,500.0,0.005,-521.156,100,3396.30769404,1.0,-527.295584075,57.6854,0.005,0.3,3396.30769404,2,300.0,,-527.295584075,-592.686,1.0,2.1793e-19,-527.295584075,200.000000102,1.0,300
1.76284,0.00587389,500.0,0.00151807,-514.698,100,3445.98671636,1.03791,-508.998773141,57.7439,0.00333333,0.3,3445.98671636,1,289.041244887,0.0407514,-508.998773141,-576.307,0.455594,4.52448e-07,-508.998773141,288.299589172,1.00038,300
1.0,0.01,500.0,0.01,-507.526,100,2930.97381838,1.0,-507.526365772,53.8671,0.01,0.3,2930.97381838,2,300.0,,-507.526365772,-602.664,1.0,3.50449e-18,-507.526365772,100.0,1.0,300
1.0,0.005,500.0,0.005,-504.28,100,3400.0487745,1.0,-501.033048147,56.0749,0.005,0.3,3400.0487745,2,300.0,,-501.033048147,-576.562,1.0,2.1793e-19,-501.033048147,200.000000102,1.0,300
3.63229,0.0119512,500.0,0.00184961,-503.832,100,4154.59182003,1.05184,-512.709897335,60.6167,0.00333333,0.3,4154.59182003,1,285.214107578,0.0869004,-512.709897335,-572.147,0.562145,9.40774e-07,-512.709897335,276.654009333,1.01309,300
1.0,0.01,500.0,0.01,-522.795,100,4389.31579868,1.0,-522.795511038,65.9198,0.01,0.3,4389.31579868,2,300.0,,-522.795511038,-630.654,1.0,3.50449e-18,-522.795511038,100.0,1.0,300
1.0,0.005,500.0,0.005,-515.286,100,2713.58419736,1.0,-507.775716519,59.769,0.005,0.3,2713.58419736,2,300.0,,-507.775716519,-591.553,1.0,2.1793e-19,-507.775716519,200.000000102,1.0,300
2.30307,0.00770901,500.0,0.00140112,-513.715,100,3307.56270952,1.0566,-521.02416605,58.1917,0.00333333,0.3,3307.56270952,1,283.929336008,0.0651285,-521.02416605,-577.725,0.418585,7.29717e-07,-521.02416605,281.569540649,0.995835,300
1.0,0.01,500.0,0.01,-514.976,100,3803.63188459,1.0,-514.975660893,61.3644,0.01,0.3,3803.63188459,2,300.0,,-514.975660893,-622.305,1.0,3.50449e-18,-514.975660893,100.0,1.0,300
1.0,0.005,500.0,0.005,-519.897,100,3737.65302701,1.0,-524.817404719,61.2956,0.005,0.3,3737.65302701,2,300.0,,-524.817404719,-595.79,1.0,2.1793e-19,-524.817404719,200.000000102,1.0,300
1.56643,0.0051438,500.0,0.00162763,-516.541,100,3563.92877013,1.03904,-517.120377231,60.7919,0.00333333,0.3,3563.92877013,1,288.727402643,0.039906,-517.120377231,-579.706,0.495658,4.30314e-07,-517.120377231,288.850522442,1.01509,300
1.0,0.01,500.0,0.01,-513.516,100,4100.33501907,1.0,-513.515871067,63.7129,0.01,0.3,4100.33501907,2,300.0,,-513.515871067,-616.374,1.0,3.50449e-18,-513.515871067,100.0,1.0,300
1.0,0.005,500.0,0.005,-514.615,100,4001.05293044,1.0,-515.713351249,63.3356,0.005,0.3,4001.05293044,2,300.0,,-515.713351249,-600.096,1.0,2.1793e-19,-515.713351249,200.000000102,1.0,300
1.92764,0.00640531,500.0,0.00130895,-514.193,100,3343.52690005,1.03152,-519.423145546,62.6853,0.00333333,0.3,3343.52690005,1,290.831934693,0.0350353,-519.423145546,-585.079,0.393922,3.86843e-07,-519.423145546,289.939164588,1.00315,300
1.0,0.01,500.0,0.01,-518.418,100,3906.43528374,1.0,-518.418465767,62.1882,0.01,0.3,3906.43528374,2,300.0,,-518.418465767,-619.882,1.0,3.50449e-18,-518.418465767,100.0,1.0,300
1.0,0.005,500.0,0.005,-520.749,100,3538.72726806,1.0,-523.079705972,60.7519,0.005,0.3,3538.72726806,2,300.0,,-523.079705972,-594.697,1.0,2.1793e-19,-523.079705972,200.000000102,1.0,300
1.45671,0.00488135,500.0,0.00217496,-520.091,100,2877.31537463,1.01874,-522.150732875,57.7083,0.00333333,0.3,2877.31537463,1,294.482642007,0.0148864,-522.150732875,-581.48,0.649057,1.67157e-07,-522.150732875,295.568328364,0.994743,300
1.0,0.01,500.0,0.01,-512.529,100,3161.78752812,1.0,-512.528759733,55.9479,0.01,0.3,3161.78752812,2,300.0,,-512.528759733,-613.052,1.0,3.50449e-18,-512.528759733,100.0,1.0,300
1.0,0.005,500.0,0.005,-515.891,100,3466.01555274,1.0,-519.252916185,57.3765,0.005,0.3,3466.01555274,2,300.0,,-519.252916185,-586.972,1.0,2.1793e-19,-519.252916185,200.000000102,1.0,300
2.21776,0.00738646,500.0,0.00191231,-515.454,100,3991.98485514,1.03461,-521.247262395,59.0202,0.00333333,0.3,3991.98485514,1,289.963055549,0.0372948,-521.247262395,-582.164,0.574166,4.13706e-07,-521.247262395,289.265562543,1.00082,300
1.0,0.01,500.0,0.01,-521.269,100,3539.32680398,1.0,-521.268597514,59.194,0.01,0.3,3539.32680398,2,300.0,,-521.268597514,-629.468,1.0,3.50449e-18,-521.268597514,100.0,1.0,300
1.0,0.005,500.0,0.005,-514.041,100,2880.042884,1.0,-506.812751906,56.8316,0.005,0.3,2880.042884,2,300.0,,-506.812751906,-590.549,1.0,2.1793e-19,-506.812751906,200.000000102,1.0,300
2.46492,0.00823464,500.0,0.00181414,-510.729,100,4198.87740884,1.04674,-512.682012741,60.5412,0.00333333,0.3,4198.87740884,1,286.60531589,0.04627,-512.682012741,-574.641,0.543038,5.16395e-07,-512.682012741,286.719055324,0.997786,300
1.0,0.01,500.0,0.01,-510.622,100,2948.66558256,1.0,-510.622430958,54.0294,0.01,0.3,2948.66558256,2,300.0,,-510.622430958,-608.648,1.0,3.50449e-18,-510.622430958,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.937,100,4021.5641164,1.0,-517.250718377,58.8324,0.005,0.3,4021.5641164,2,300.0,,-517.250718377,-592.84,1.0,2.1793e-19,-517.250718377,200.000000102,1.0,300
1.69506,0.00571031,500.0,0.000782004,-509.882,100,3724.12162398,1.03982,-508.845281075,58.8518,0.00333333,0.3,3724.12162398,1,288.510956179,0.042978,-508.845281075,-575.577,0.232132,4.87749e-07,-508.845281075,287.424739618,0.989473,300
1.0,0.01,500.0,0.01,-521.756,100,3972.40344371,1.0,-521.755744096,62.7111,0.01,0.3,3972.40344371,2,300.0,,-521.755744096,-624.213,1.0,3.50449e-18,-521.755744096,100.0,1.0,300
1.0,0.005,500.0,0.005,-522.205,100,4240.50688055,1.0,-522.654667029,63.762,0.005,0.3,4240.50688055,2,300.0,,-522.654667029,-594.654,1.0,2.1793e-19,-522.654667029,200.000000102,1.0,300
1.352,0.00459694,500.0,0.00151403,-515.103,100,2650.29442892,1.0296,-506.403976495,60.8067,0.00333333,0.3,2650.29442892,1,291.37477848,0.0305931,-506.403976495,-575.126,0.44529,3.53678e-07,-506.403976495,290.775290976,0.980361,300
1.0,0.01,500.0,0.01,-519.642,100,9245.52489587,1.0,-519.641647238,95.6717,0.01,0.3,9245.52489587,2,300.0,,-519.641647238,-715.187,1.0,3.50449e-18,-519.641647238,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.525,100,9381.40958067,1.0,-517.407911425,96.0291,0.005,0.3,9381.40958067,2,300.0,,-517.407911425,-656.796,1.0,2.1793e-19,-517.407911425,200.000000102,1.0,300
1.58808,0.00532509,500.0,0.00255269,-516.834,100,4609.36365516,1.01025,-516.992891352,83.4813,0.00333333,0.3,4609.36365516,1,296.95508579,0.0107794,-516.992891352,-630.309,0.761279,1.21199e-07,-516.992891352,296.773527523,0.994088,300
1.0,0.01,500.0,0.01,-525.188,100,3303.74178309,1.0,-525.187801567,57.1901,0.01,0.3,3303.74178309,2,300.0,,-525.187801567,-627.436,1.0,3.50449e-18,-525.187801567,100.0,1.0,300
1.0,0.005,500.0,0.005,-524.858,100,3640.49331964,1.0,-524.528648423,58.6302,0.005,0.3,3640.49331964,2,300.0,,-524.528648423,-603.831,1.0,2.1793e-19,-524.528648423,200.000000102,1.0,300
1.48427,0.00497535,500.0,0.000809035,-517.957,100,3515.83404919,1.04821,-512.675347782,59.7727,0.00333333,0.3,3515.83404919,1,286.202348272,0.0473809,-512.675347782,-583.973,0.241355,5.32382e-07,-512.675347782,286.32658852,0.994417,300
1.0,0.01,500.0,0.01,-516.952,100,3236.31631831,1.0,-516.951915648,56.6035,0.01,0.3,3236.31631831,2,300.0,,-516.951915648,-629.581,1.0,3.50449e-18,-516.951915648,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.86,100,3969.09685067,1.0,-520.76727417,59.7521,0.005,0.3,3969.09685067,2,300.0,,-520.76727417,-598.5,1.0,2.1793e-19,-520.76727417,200.000000102,1.0,300
4.36506,0.0142531,500.0,0.00136965,-515.564,100,3778.91925358,1.05189,-517.543409987,63.2515,0.00333333,0.3,3778.91925358,1,285.202277328,0.0914075,-517.543409987,-582.256,0.419461,9.74579e-07,-517.543409987,275.882579481,1.02085,300
1.0,0.01,500.0,0.01,-527.984,100,4093.27425261,1.0,-527.984400573,63.658,0.01,0.3,4093.27425261,2,300.0,,-527.984400573,-635.675,1.0,3.50449e-18,-527.984400573,100.0,1.0,300
1.0,0.005,500.0,0.005,-524.35,100,4344.49966815,1.0,-520.715243967,64.7295,0.005,0.3,4344.49966815,2,300.0,,-520.715243967,-605.724,1.0,2.1793e-19,-520.715243967,200.000000102,1.0,300
3.59542,0.0122075,500.0,0.00198505,-519.527,100,3742.95796988,1.0534,-519.406499037,64.4343,0.00333333,0.3,3742.95796988,1,284.791639837,0.0590165,-519.406499037,-587.72,0.584649,6.80341e-07,-519.406499037,282.744972858,0.981753,300
1.0,0.01,500.0,0.01,-514.128,100,3164.98358893,1.0,-514.12841511,55.9762,0.01,0.3,3164.98358893,2,300.0,,-514.12841511,-615.902,1.0,3.50449e-18,-514.12841511,100.0,1.0,300
1.0,0.005,500.0,0.005,-505.958,100,3061.70360733,1.0,-497.788443868,56.1156,0.005,0.3,3061.70360733,2,300.0,,-497.788443868,-578.38,1.0,2.1793e-19,-497.788443868,200.000000102,1.0,300
1.41095,0.00472788,500.0,0.00200997,-507.208,100,3469.1882978,1.02313,-514.036219366,57.6052,0.00333333,0.3,3469.1882978,1,293.218605285,0.0182182,-514.036219366,-571.11,0.599839,2.04556e-07,-514.036219366,294.594741363,0.994776,300
1.0,0.01,500.0,0.01,-514.601,100,4050.77658427,1.0,-514.60101546,63.3267,0.01,0.3,4050.77658427,2,300.0,,-514.60101546,-624.124,1.0,3.50449e-18,-514.60101546,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.487,100,3016.94727968,1.0,-512.37332498,59.1588,0.005,0.3,3016.94727968,2,300.0,,-512.37332498,-590.931,1.0,2.1793e-19,-512.37332498,200.000000102,1.0,300
1.82448,0.00620144,500.0,0.00129333,-513.243,100,3967.91405264,1.05089,-522.479691815,61.1819,0.00333333,0.3,3967.91405264,1,285.473034827,0.0471436,-522.479691815,-578.065,0.3805,5.44668e-07,-522.479691815,286.025663537,0.980673,300
1.0,0.01,500.0,0.01,-518.51,100,3867.68733848,1.0,-518.510398954,61.879,0.01,0.3,3867.68733848,2,300.0,,-518.510398954,-629.929,1.0,3.50449e-18,-518.510398954,100.0,1.0,300
1.0,0.005,500.0,0.005,-517.131,100,4304.6152055,1.0,-515.751620668,63.6175,0.005,0.3,4304.6152055,2,300.0,,-515.751620668,-595.916,1.0,2.1793e-19,-515.751620668,200.000000102,1.0,300
1.59404,0.00536805,500.0,0.00159711,-511.903,100,3194.89697814,1.03305,-507.674250815,61.6437,0.00333333,0.3,3194.89697814,1,290.402123091,0.0355561,-507.674250815,-577.285,0.47426,4.03229e-07,-507.674250815,289.5278463,0.989828,300
1.0,0.01,500.0,0.01,-510.0,100,3632.13608307,1.0,-510.000091408,59.9651,0.01,0.3,3632.13608307,2,300.0,,-510.000091408,-613.025,1.0,3.50449e-18,-510.000091408,100.0,1.0,300
1.0,0.005,500.0,0.005,-515.739,100,6842.99335675,1.0,-521.478135724,72.2366,0.005,0.3,6842.99335675,2,300.0,,-521.478135724,-638.634,1.0,2.1793e-19,-521.478135724,200.000000102,1.0,300
1.49957,0.00497183,500.0,0.00196767,-513.593,100,4503.18406679,1.01343,-513.330582875,65.8163,0.00333333,0.3,4503.18406679,1,296.024601527,0.0132316,-513.330582875,-614.608,0.593478,1.45448e-07,-513.330582875,296.136540122,1.00538,300
1.0,0.01,500.0,0.01,-521.771,100,4175.18672913,1.0,-521.770913647,64.2918,0.01,0.3,4175.18672913,2,300.0,,-521.770913647,-629.094,1.0,3.50449e-18,-521.770913647,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.908,100,4749.26545774,1.0,-516.044834154,66.5267,0.005,0.3,4749.26545774,2,300.0,,-516.044834154,-600.19,1.0,2.1793e-19,-516.044834154,200.000000102,1.0,300
2.31045,0.00747345,500.0,0.00217836,-512.887,100,3652.16684042,1.05627,-512.274341331,66.0727,0.00333333,0.3,3652.16684042,1,284.018193724,0.0628045,-512.274341331,-581.095,0.673448,6.57115e-07,-512.274341331,283.301215015,1.03051,300
1.0,0.01,500.0,0.01,-512.339,100,4915.70255346,1.0,-512.339389015,69.7606,0.01,0.3,4915.70255346,2,300.0,,-512.339389015,-624.7,1.0,3.50449e-18,-512.339389015,100.0,1.0,300
1.0,0.005,500.0,0.005,-512.915,100,2917.27968166,1.0,-513.491498162,62.2708,0.005,0.3,2917.27968166,2,300.0,,-513.491498162,-592.367,1.0,2.1793e-19,-513.491498162,200.000000102,1.0,300
1.5887,0.0052029,500.0,0.00171327,-512.285,100,3979.06997661,1.03291,-517.067116681,62.0134,0.00333333,0.3,3979.06997661,1,290.442140834,0.0292286,-517.067116681,-578.215,0.523147,3.13481e-07,-517.067116681,291.794858229,1.01783,300
1.0,0.01,500.0,0.01,-530.542,100,10200.1611351,1.0,-530.542090559,100.49,0.01,0.3,10200.1611351,2,300.0,,-530.542090559,-727.225,1.0,3.50449e-18,-530.542090559,100.0,1.0,300
1.0,0.005,500.0,0.005,-525.499,100,4292.52021312,1.0,-520.455897528,84.8487,0.005,0.3,4292.52021312,2,300.0,,-520.455897528,-664.575,1.0,2.1793e-19,-520.455897528,200.000000102,1.0,300
1.25932,0.00419373,500.0,0.00180548,-522.68,100,5068.03056485,1.01441,-522.270164261,73.3635,0.00333333,0.3,5068.03056485,1,295.739133838,0.0154326,-522.270164261,-637.05,0.542162,1.71146e-07,-522.270164261,295.464072255,1.00096,300
1.0,0.01,500.0,0.01,-511.431,100,3853.3525969,1.0,-511.431011899,61.7642,0.01,0.3,3853.3525969,2,300.0,,-511.431011899,-613.646,1.0,3.50449e-18,-511.431011899,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.111,100,9733.65821866,1.0,-514.790054862,82.0268,0.005,0.3,9733.65821866,2,300.0,,-514.790054862,-652.599,1.0,2.1793e-19,-514.790054862,200.000000102,1.0,300
1.28567,0.0042938,500.0,0.00225983,-516.474,100,5220.03855124,1.0086,-526.085114712,80.3564,0.00333333,0.3,5220.03855124,1,297.441296714,0.00897469,-526.085114712,-630.855,0.676649,1.00102e-07,-526.085114712,297.330138224,0.998084,300
1.0,0.01,500.0,0.01,-515.537,100,6387.21735035,1.0,-515.53677834,79.5195,0.01,0.3,6387.21735035,2,300.0,,-515.53677834,-677.285,1.0,3.50449e-18,-515.53677834,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.74,100,3129.58941791,1.0,-521.943343149,68.7101,0.005,0.3,3129.58941791,2,300.0,,-521.943343149,-633.113,1.0,2.1793e-19,-521.943343149,200.000000102,1.0,300
1.23981,0.00415756,500.0,0.00142109,-518.325,100,3466.50810357,1.01719,-522.786638467,59.7767,0.00333333,0.3,3466.50810357,1,294.928808638,0.0178316,-522.786638467,-612.51,0.423778,2.00521e-07,-522.786638467,294.699424392,0.994018,300
1.0,0.01,500.0,0.01,-524.288,100,9621.08187621,1.0,-524.28781049,97.5954,0.01,0.3,9621.08187621,2,300.0,,-524.28781049,-720.695,1.0,3.50449e-18,-524.28781049,100.0,1.0,300
1.0,0.005,500.0,0.005,-521.979,100,4047.89842366,1.0,-519.669825264,82.289,0.005,0.3,4047.89842366,2,300.0,,-519.669825264,-660.86,1.0,2.1793e-19,-519.669825264,200.000000102,1.0,300
2.00819,0.00669291,500.0,0.00202293,-517.371,100,8243.8378256,1.02688,-517.580447237,75.226,0.00333333,0.3,8243.8378256,1,292.147859009,0.0319858,-517.580447237,-632.28,0.606973,3.55287e-07,-517.580447237,290.734566061,1.00016,300
1.0,0.01,500.0,0.01,-510.396,100,3575.03979023,1.0,-510.395710419,59.4919,0.01,0.3,3575.03979023,2,300.0,,-510.395710419,-619.007,1.0,3.50449e-18,-510.395710419,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.385,100,8205.89194965,1.0,-516.374372388,76.4231,0.005,0.3,8205.89194965,2,300.0,,-516.374372388,-641.494,1.0,2.1793e-19,-516.374372388,200.000000102,1.0,300
1.21647,0.00407905,500.0,0.00178116,-515.215,100,4382.66982725,1.01016,-522.129817492,71.5628,0.00333333,0.3,4382.66982725,1,296.983681597,0.011522,-522.129817492,-620.345,0.531183,1.29552e-07,-522.129817492,296.553858654,0.994077,300
1.0,0.01,500.0,0.01,-512.54,100,3775.62949382,1.0,-512.540374021,61.1382,0.01,0.3,3775.62949382,2,300.0,,-512.540374021,-618.768,1.0,3.50449e-18,-512.540374021,100.0,1.0,300
1.0,0.005,500.0,0.005,-517.959,100,4351.5229719,1.0,-523.377632968,63.6577,0.005,0.3,4351.5229719,2,300.0,,-523.377632968,-600.0,1.0,2.1793e-19,-523.377632968,200.000000102,1.0,300
1.83056,0.00619846,500.0,0.00171539,-514.062,100,4534.43480017,1.04524,-515.044979619,64.4829,0.00333333,0.3,4534.43480017,1,287.01658848,0.0431949,-515.044979619,-582.547,0.506598,4.95259e-07,-515.044979619,287.239450378,0.984417,300
1.0,0.01,500.0,0.01,-511.786,100,3882.37496041,1.0,-511.785580617,61.9964,0.01,0.3,3882.37496041,2,300.0,,-511.785580617,-624.386,1.0,3.50449e-18,-511.785580617,100.0,1.0,300
1.0,0.005,500.0,0.005,-514.279,100,3463.92648149,1.0,-516.772128665,60.3543,0.005,0.3,3463.92648149,2,300.0,,-516.772128665,-593.899,1.0,2.1793e-19,-516.772128665,200.000000102,1.0,300
1.65054,0.00545627,500.0,0.000448342,-508.184,100,3123.72269344,1.05059,-505.99040762,58.1788,0.00333333,0.3,3123.72269344,1,285.553108416,0.0510317,-505.99040762,-574.818,0.135625,5.57673e-07,-505.99040762,285.708036274,1.00834,300
1.0,0.01,500.0,0.01,-514.099,100,3119.54385373,1.0,-514.098616627,55.5729,0.01,0.3,3119.54385373,2,300.0,,-514.098616627,-612.324,1.0,3.50449e-18,-514.098616627,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.826,100,4631.55329116,1.0,-523.552346958,62.1219,0.005,0.3,4631.55329116,2,300.0,,-523.552346958,-597.318,1.0,2.1793e-19,-523.552346958,200.000000102,1.0,300
2.82186,0.0095073,500.0,0.00149101,-511.932,100,4012.74841242,1.05247,-507.446438652,67.1713,0.00333333,0.3,4012.74841242,1,285.043730382,0.0578054,-507.446438652,-577.68,0.442545,6.56165e-07,-507.446438652,283.324097713,0.989365,300
1.0,0.01,500.0,0.01,-512.704,100,3351.00146273,1.0,-512.703625111,57.5977,0.01,0.3,3351.00146273,2,300.0,,-512.703625111,-617.738,1.0,3.50449e-18,-512.703625111,100.0,1.0,300
1.0,0.005,500.0,0.005,-514.854,100,3852.61261121,1.0,-517.004442679,59.7529,0.005,0.3,3852.61261121,2,300.0,,-517.004442679,-592.284,1.0,2.1793e-19,-517.004442679,200.000000102,1.0,300
1.49852,0.00499168,500.0,0.00143101,-512.703,100,3336.02230858,1.02195,-512.584704404,58.3584,0.00333333,0.3,3336.02230858,1,293.557153467,0.0211908,-512.584704404,-576.614,0.429592,2.35136e-07,-512.584704404,293.803292541,1.00067,300
1.0,0.01,500.0,0.01,-513.443,100,9338.73522265,1.0,-513.442650299,96.1527,0.01,0.3,9338.73522265,2,300.0,,-513.442650299,-710.988,1.0,3.50449e-18,-513.442650299,100.0,1.0,300
1.0,0.005,500.0,0.005,-515.856,100,8057.34418134,1.0,-518.270055234,92.8272,0.005,0.3,8057.34418134,2,300.0,,-518.270055234,-655.542,1.0,2.1793e-19,-518.270055234,200.000000102,1.0,300
1.69476,0.00558536,500.0,0.0018424,-516.482,100,3890.02975594,1.01613,-523.215212106,80.8804,0.00333333,0.3,3890.02975594,1,295.238307526,0.0184598,-523.215212106,-631.451,0.559037,2.00499e-07,-523.215212106,294.700014823,1.01143,300
1.0,0.01,500.0,0.01,-526.358,100,5129.67191149,1.0,-526.358426421,71.2627,0.01,0.3,5129.67191149,2,300.0,,-526.358426421,-660.018,1.0,3.50449e-18,-526.358426421,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.228,100,3523.84723321,1.0,-500.098067484,66.7525,0.005,0.3,3523.84723321,2,300.0,,-500.098067484,-607.74,1.0,2.1793e-19,-500.098067484,200.000000102,1.0,300
1.67536,0.00566793,500.0,0.000990864,-512.393,100,10764.4437092,1.03589,-522.719151175,73.4489,0.00333333,0.3,10764.4437092,1,289.604677529,0.0419342,-522.719151175,-625.974,0.292886,4.79953e-07,-522.719151175,287.617696344,0.985289,300
1.0,0.01,500.0,0.01,-528.233,100,11568.8978147,1.0,-528.233256602,107.02,0.01,0.3,11568.8978147,2,300.0,,-528.233256602,-731.228,1.0,3.50449e-18,-528.233256602,100.0,1.0,300
1.0,0.005,500.0,0.005,-528.14,100,7448.16276769,1.0,-528.045912396,97.023,0.005,0.3,7448.16276769,2,300.0,,-528.045912396,-671.678,1.0,2.1793e-19,-528.045912396,200.000000102,1.0,300
1.48843,0.00497657,500.0,0.00255008,-524.92,100,9801.13975452,1.01008,-522.133628665,92.0153,0.00333333,0.3,9801.13975452,1,297.006464061,0.00969234,-522.133628665,-642.708,0.762695,1.08352e-07,-522.133628665,297.112273337,0.996955,300
1.0,0.01,500.0,0.01,-519.482,100,3940.78019023,1.0,-519.482239166,62.461,0.01,0.3,3940.78019023,2,300.0,,-519.482239166,-634.295,1.0,3.50449e-18,-519.482239166,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.038,100,5616.6438049,1.0,-516.593778598,68.7969,0.005,0.3,5616.6438049,2,300.0,,-516.593778598,-620.284,1.0,2.1793e-19,-516.593778598,200.000000102,1.0,300
1.4716,0.00485045,500.0,0.0018085,-513.395,100,3299.29958453,1.0276,-511.051480848,63.4647,0.00333333,0.3,3299.29958453,1,291.941122746,0.0231831,-511.051480848,-598.023,0.548688,2.51858e-07,-511.051480848,293.372178107,1.01132,300
1.0,0.01,500.0,0.01,-520.247,100,3811.06112871,1.0,-520.247084994,61.4243,0.01,0.3,3811.06112871,2,300.0,,-520.247084994,-625.865,1.0,3.50449e-18,-520.247084994,100.0,1.0,300
