Bound,MaxIWNorm,TimeElapsed,OptimizationReturnMin,OptimizationReturnMean,EmpiricalD2,EpLenMean,VarianceInit,ReturnStepMaxmin,InitialReturnMin,J_sample_variance,EpRewMean,OptimizationReturnMax,MinIWNorm,LearnableVariance,ESSClassic,MinIW,MeanIW,ReturnStepMax,ESSRenyi,TimestepsSoFar,StdIW,InitialReturnStd,EpThisIter,MaxIW,MeanIWNorm,MeanEntropy,InitialReturnMax,ReturnMeanIW,Iteration,InitialReturnMean,EpisodesSoFar,Weights,InitialBound,StdIWNorm
437.71262,0.07426193,1431.7464227676392,,355.50067,1.3554435,75.34,-1.0,9.3597975,343.28894,442878.94,698.7896329190315,770.3856,0.0019196288,,64.061226,0.19196288,1.1455476,9.3597975,73.77659,1320189,0.85801953,171.86925,100,7.4261937,0.011455475,0.4189424,1113.6746,826.68634,245,698.7897,24500,[ 0.222  0.272 -0.189 -0.01   0.008  0.002 -0.251 -1.082  0.     0.  0.   ],364.68726,0.008580195
365.42053,0.026942758,1444.1452116966248,,374.2721,1.1195952,73.12,-1.0,9.359928,303.80347,185806.61,678.0755515957989,859.5083,0.0049916017,,87.84619,0.49916017,1.0626806,9.359928,89.318,1327501,0.3952733,170.66455,100,2.6942759,0.010626805,0.4189424,1163.3118,734.6938,246,678.07556,24600,[ 0.212  0.271 -0.19  -0.007  0.011 -0.005 -0.256 -1.085  0.     0.  0.   ],329.08206,0.003952733
680.1316,0.655529,1456.4535796642303,,374.475,4.5812416,75.32,-1.0,9.359875,324.21814,20696574.0,698.6931098959467,733.9938,0.00047847323,,5.997696,0.047847323,1.6490773,9.359875,21.828144,1335033,6.5285697,145.57954,100,65.5529,0.016490772,0.4189424,1058.2119,1359.6254,247,698.6931,24700,[ 0.214  0.268 -0.189 -0.01   0.008 -0.014 -0.261 -1.085  0.     0.  0.   ],381.2295,0.0652857
500.6631,0.7813354,1469.547504901886,,375.72247,4.507339,76.59,-1.0,9.359891,333.98364,17760096.0,709.7061398088497,962.48035,0.0006716864,,4.5672684,0.06716864,1.7037758,9.359891,22.186039,1342692,7.7881236,186.9894,100,78.133545,0.017037757,0.4189424,1296.464,1326.4003,248,709.7062,24800,[ 0.172  0.287 -0.195 -0.011  0.003 -0.009 -0.247 -1.092  0.     0.  0.   ],320.76688,0.07788123
326.65704,0.051772814,1482.458671092987,,365.57147,1.3515719,78.4,-1.0,9.359983,360.92725,771012.6,726.4987332472672,1266.2109,0.0015146836,,65.326096,0.15146837,1.1504519,9.359983,73.98792,1350532,0.8381592,222.5697,100,5.1772814,0.011504519,0.4189424,1627.1382,894.15625,249,726.4988,24900,[ 0.164  0.287 -0.195 -0.003  0.014 -0.02  -0.239 -1.098  0.     0.  0.   ],238.3573,0.008381592
482.04816,0.110906176,1495.4780588150024,,341.6744,1.6660386,79.78,-1.0,9.359785,397.6996,642853.06,739.373992364853,715.975,0.0010401191,,41.28495,0.10401191,1.2030216,9.359785,60.022617,1358510,1.4346708,164.66823,100,11.090618,0.012030218,0.4189424,1113.6746,913.2912,250,739.37396,25000,[ 0.149  0.297 -0.198 -0.006  0.01  -0.02  -0.239 -1.085  0.     0.  0.   ],405.27167,0.014346708
396.82132,0.022112498,1509.3263807296753,,416.06277,1.0865413,83.56,-1.0,9.359907,358.00537,225061.7,774.0681498782353,965.6135,0.0044445614,,90.90763,0.44445616,1.0342795,9.359907,92.03516,1366866,0.32709688,209.22375,100,2.2112498,0.0103427945,0.4189424,1323.6189,810.73267,251,774.0681,25100,[ 1.389e-01  2.995e-01 -1.990e-01 -1.449e-02  8.537e-04 -2.116e-02 -2.487e-01 -1.084e+00  0.000e+00  0.000e+00  0.000e+00],376.98248,0.003270969
371.113,0.016930638,1521.9490959644318,,431.14438,1.0452344,81.16,-1.0,9.359996,321.2014,180118.62,752.3457707363758,1006.52795,0.0060170004,,96.263535,0.60170007,1.0390503,9.359996,95.67232,1374982,0.20470901,224.26088,100,1.6930637,0.010390502,0.4189424,1327.7294,778.341,252,752.34576,25200,[ 0.133  0.302 -0.201 -0.017 -0.003 -0.018 -0.251 -1.09   0.     0.  0.   ],354.02698,0.0020470899
387.5905,0.058608208,1534.0619266033173,,374.98087,1.290914,75.58,-1.0,9.35988,324.75558,451837.97,699.7364690601255,886.84424,0.0017822349,,66.78354,0.17822349,1.1114186,9.35988,77.46449,1382540,0.7838261,185.40126,100,5.860821,0.011114186,0.4189424,1211.5999,800.5706,253,699.7365,25300,[ 0.137  0.3   -0.202 -0.02  -0.006 -0.022 -0.256 -1.087  0.     0.  0.   ],336.25653,0.007838261
396.15747,0.032559607,1545.8899204730988,,418.5435,1.2593907,76.78,-1.0,9.35994,293.47525,274632.0,712.0186968481358,908.9203,0.0034175995,,78.88856,0.34175995,1.1007562,9.35994,79.40347,1390218,0.5694333,191.30276,100,3.2559607,0.01100756,0.4189424,1202.3955,800.9653,254,712.01874,25400,[ 0.154  0.3   -0.201 -0.024 -0.009 -0.031 -0.253 -1.083  0.     0.  0.   ],351.30005,0.0056943325
395.77975,0.030650314,1557.555881023407,,394.67786,1.1465414,76.41,-1.0,9.359864,313.266,184664.89,707.943883520541,846.1942,0.0043439125,,87.013145,0.43439126,1.076072,9.359864,87.218834,1397859,0.41572,184.57115,100,3.0650315,0.01076072,0.4189424,1159.4602,768.23315,255,707.9439,25500,[ 0.152  0.303 -0.202 -0.024 -0.009 -0.033 -0.26  -1.068  0.     0.  0.   ],360.1058,0.0041571995
343.757,0.023969462,1569.0581181049347,,364.06964,1.1119125,78.05,-1.0,9.359962,358.9035,210041.27,722.9731835467383,1004.6805,0.0039991685,,90.01747,0.39991686,1.06091,9.359962,89.935135,1405664,0.3532933,193.00812,100,2.3969462,0.0106091,0.4189424,1363.584,775.11554,256,722.97314,25600,[ 0.157  0.301 -0.203 -0.02  -0.007 -0.034 -0.27  -1.068  0.     0.  0.   ],313.89798,0.0035329328
1931.124,3.461621,1581.9870007038116,,385.3744,25.864668,82.38,-1.0,9.359852,378.50677,399652200.0,763.881163304415,1007.02106,6.5357635e-05,,1.6307414,0.006535764,4.4240155,9.359852,3.8662782,1413902,34.360046,189.74104,100,346.1621,0.044240154,0.4189424,1385.5278,4045.0508,257,763.8811,25700,[ 0.16   0.304 -0.204 -0.015 -0.002 -0.033 -0.268 -1.074  0.     0.  0.   ],348.22284,0.34360048
2724.63,2.7508514,1597.1546382904053,,440.25644,10.006356,81.39,-1.0,9.359936,313.6647,693158460.0,753.9211603089352,1277.2048,0.0002645563,,1.7748971,0.02645563,3.6717727,9.359936,9.993648,1422041,27.31495,224.25896,100,275.08514,0.036717728,0.4189424,1590.8695,4234.341,258,753.9211,25800,[ 0.126  0.306 -0.208 -0.005  0.012 -0.016 -0.281 -1.107  0.     0.  0.   ],276.6603,0.27314955
413.95157,0.03491518,1611.9522337913513,,422.63013,1.1964443,82.61,-1.0,9.359979,342.73822,268440.38,765.3683591926514,975.3466,0.0022783678,,79.65134,0.22783679,1.1075493,9.359979,83.58099,1430302,0.5598023,222.91644,100,3.491518,0.011075491,0.4189424,1318.0848,846.4762,259,765.36835,25900,[ 9.774e-02  3.122e-01 -2.121e-01 -1.535e-02  1.101e-03 -6.056e-03 -2.828e-01 -1.144e+00  0.000e+00  0.000e+00  0.000e+00],369.94293,0.0055980226
487.09833,0.11042493,1625.5747768878937,,332.49512,1.6263179,75.89,-1.0,9.359954,370.63098,543109.44,703.1261200938226,710.3585,0.00264234,,41.539547,0.264234,1.2821873,9.359954,61.488594,1437891,1.5210786,168.92847,100,11.042493,0.012821874,0.4189424,1080.9895,900.6649,260,703.1261,26000,[ 1.085e-01  3.064e-01 -2.142e-01 -1.716e-02  3.222e-04 -1.128e-02 -3.012e-01 -1.151e+00  0.000e+00  0.000e+00  0.000e+00],378.82925,0.015210786
364.4109,0.015648734,1639.6955251693726,,394.19025,1.0297432,80.53,-1.0,9.359776,352.6314,179278.81,746.8216762957679,978.049,0.0066943252,,97.51975,0.6694325,1.0306828,9.359776,97.11159,1445944,0.16437148,192.30876,100,1.5648733,0.010306828,0.4189424,1330.6804,769.5083,261,746.82166,26100,[ 1.116e-01  3.127e-01 -2.145e-01 -9.139e-03  9.292e-03 -1.057e-03 -2.942e-01 -1.155e+00  0.000e+00  0.000e+00  0.000e+00],347.61755,0.0016437147
806.00977,0.98020065,1653.6788709163666,,451.04532,6.8487444,81.49,-1.0,9.359893,304.01202,52934030.0,755.0573436877587,994.04803,0.00049163244,,4.0230165,0.049163245,2.0081096,9.359893,14.601216,1454093,9.808331,191.1137,100,98.020065,0.020081097,0.4189424,1298.06,1825.1208,262,755.0574,26200,[ 0.115  0.306 -0.215 -0.012  0.007 -0.003 -0.302 -1.162  0.     0.  0.   ],365.6393,0.098083295
490.93845,0.04771908,1668.705221414566,,460.29837,1.3350481,85.4,-1.0,9.359991,331.02863,372865.62,791.326978307724,934.5285,0.0041099605,,72.729416,0.41099608,1.1386963,9.359991,74.90367,1462633,0.6972685,187.82672,100,4.7719083,0.0113869645,0.4189424,1265.5571,929.6221,263,791.32697,26300,[ 0.094  0.316 -0.216 -0.001  0.019 -0.007 -0.305 -1.143  0.     0.  0.   ],411.65985,0.0069726845
378.4341,0.03896847,1683.42214012146,,470.10663,1.1296566,84.43,-1.0,9.359961,311.59882,307868.53,781.7054795928035,1158.613,0.0044269585,,84.66002,0.44269586,1.0655409,9.359961,88.522484,1471076,0.45356873,238.22862,100,3.896847,0.010655411,0.4189424,1470.2118,847.21985,264,781.7054,26400,[ 0.092  0.344 -0.226 -0.007  0.018 -0.014 -0.296 -1.127  0.     0.  0.   ],340.64194,0.0045356876
429.18866,0.023181101,1697.684722185135,,448.73984,1.0879798,85.14,-1.0,9.3599615,339.6908,208851.98,788.4306816011965,954.52075,0.004598477,,91.030396,0.4598477,1.0533224,9.3599615,91.913475,1479590,0.33063945,196.95023,100,2.3181102,0.010533225,0.4189424,1294.2115,834.17175,265,788.4306,26500,[ 0.082  0.355 -0.228 -0.009  0.016 -0.005 -0.291 -1.135  0.     0.  0.   ],400.16724,0.0033063947
287.87982,0.016853552,1711.9020881652832,,455.71448,1.0416147,86.18,-1.0,9.359792,342.5981,198744.56,798.3126214173684,1409.5327,0.0055862805,,95.59306,0.5586281,1.0218576,9.359792,96.00479,1488208,0.21940444,221.53683,100,1.6853553,0.0102185765,0.4189424,1752.1309,824.3447,266,798.3127,26600,[ 0.091  0.353 -0.228 -0.009  0.017 -0.013 -0.297 -1.128  0.     0.  0.   ],272.6734,0.0021940444
379.90326,0.021171544,1726.6484234333038,,484.80594,1.0571783,86.18,-1.0,9.359958,313.12643,182215.47,797.9324010301581,1147.8398,0.0055850563,,95.25985,0.55850565,1.0411792,9.359958,94.59143,1496826,0.2322555,238.34233,100,2.1171544,0.0104117915,0.4189424,1460.9663,830.54926,267,797.93243,26700,[ 0.092  0.35  -0.229 -0.009  0.018 -0.016 -0.302 -1.126  0.     0.  0.   ],359.64252,0.002322555
533.15515,0.07662957,1741.8453223705292,,541.2627,1.3273141,91.42,-1.0,9.359955,305.78336,683420.6,847.0460576639334,1129.5743,0.0021596046,,67.01339,0.21596047,1.1587337,9.359955,75.34012,1505968,0.8129645,212.38393,100,7.662957,0.011587338,0.4189424,1435.3577,1029.254,268,847.0461,26800,[ 0.09   0.352 -0.23  -0.007  0.018 -0.014 -0.301 -1.134  0.     0.  0.   ],416.43875,0.008129645
416.17404,0.019715272,1757.1411933898926,,518.3086,1.0937895,91.85,-1.0,9.359891,332.5344,224260.27,850.8430048913542,1228.5149,0.0040418343,,92.676506,0.40418345,1.0507722,9.359891,91.42527,1515153,0.2953816,240.05267,100,1.9715272,0.010507721,0.4189424,1561.0493,905.9582,269,850.843,26900,[ 0.079  0.354 -0.231 -0.009  0.017 -0.015 -0.306 -1.136  0.     0.  0.   ],382.52814,0.002953816
416.66287,0.03017741,1772.4484162330627,,500.9275,1.1004627,94.2,-1.0,9.359895,370.6671,292439.8,871.5946086329553,1242.0714,0.0043375045,,88.56168,0.43375048,1.0489192,9.359895,90.87087,1524573,0.3769644,217.82587,100,3.0177412,0.010489191,0.4189424,1612.7385,924.2059,270,871.59454,27000,[ 0.082  0.355 -0.232 -0.013  0.013 -0.017 -0.306 -1.141  0.     0.  0.   ],387.773,0.0037696434
479.29938,0.020165948,1786.7048499584198,,453.3631,1.1122757,89.04,-1.0,9.359922,370.7475,238316.33,824.1105547237765,890.5474,0.0044925814,,91.624374,0.44925815,1.0577091,9.359922,89.90576,1533477,0.3197933,206.11974,100,2.016595,0.01057709,0.4189424,1261.2949,878.3648,271,824.11053,27100,[ 0.075  0.357 -0.234 -0.016  0.011 -0.013 -0.31  -1.148  0.     0.  0.   ],445.72214,0.0031979328
606.98376,0.14551267,1800.4694936275482,,531.56165,2.2899768,87.33,-1.0,9.359812,276.54324,1998268.1,808.1048723663642,1110.8794,0.00054750475,,39.58648,0.054750476,1.5032086,9.359812,43.668564,1542210,1.857004,220.6913,100,14.551268,0.015032086,0.4189424,1387.4226,1236.846,272,808.10486,27200,[ 0.074  0.355 -0.234 -0.02   0.007 -0.013 -0.316 -1.148  0.     0.  0.   ],391.8781,0.018570041
777.50244,0.15291645,1815.5145845413208,,488.5904,2.6730447,93.83,-1.0,9.359993,380.354,2851989.8,868.9443669358412,1010.43835,0.0011667467,,32.211544,0.11667468,1.6286294,9.359993,37.410522,1551593,2.362623,229.28508,100,15.291645,0.016286295,0.4189424,1390.7924,1459.6631,273,868.9444,27300,[ 0.075  0.376 -0.239 -0.025 -0.004 -0.014 -0.307 -1.107  0.     0.  0.   ],451.70667,0.023626229
6767.2803,12.680771,1829.3008375167847,,532.01935,275.42834,88.27,-1.0,9.359874,284.71158,8681772000.0,816.730947448186,1093.5597,2.2034612e-06,,1.1599951,0.00022034612,13.658666,9.359874,0.36307085,1560420,126.08012,226.85631,100,1268.0771,0.13658665,0.4189424,1378.2712,13629.431,274,816.73096,27400,[ 0.071  0.381 -0.242 -0.018  0.003 -0.005 -0.297 -1.136  0.     0.  0.   ],403.2496,1.2608012
343.0063,0.015250085,1843.0277347564697,,470.66736,1.030874,79.61,-1.0,9.3599205,266.4535,155290.5,737.1208754489795,1101.944,0.005639945,,97.68556,0.5639945,1.0181181,9.3599205,97.005066,1568381,0.15671332,249.14,100,1.5250086,0.010181181,0.4189424,1368.3975,759.8145,275,737.12085,27500,[ 0.083  0.379 -0.24  -0.032 -0.01   0.004 -0.276 -1.154  0.     0.  0.   ],326.60156,0.0015671331
309.21472,0.014723506,1856.2319223880768,,477.63083,1.0213984,84.3,-1.0,9.359973,302.82788,159608.67,780.4587516134227,1289.6262,0.007297951,,97.66116,0.7297951,1.0027046,9.359973,97.90499,1576811,0.15517122,225.824,100,1.4723506,0.010027046,0.4189424,1592.4541,792.0353,276,780.45874,27600,[ 0.082  0.376 -0.24  -0.031 -0.009  0.001 -0.28  -1.158  0.     0.  0.   ],302.72253,0.0015517122
430.58286,0.106157854,1868.2959809303284,,375.8184,1.6037879,78.62,-1.0,9.359963,351.83746,991156.44,727.6559042013936,900.35114,0.00051983714,,39.14859,0.051983714,1.1755215,9.359963,62.352386,1584673,1.4655744,193.9108,100,10.615786,0.011755215,0.4189424,1252.1886,906.31714,277,727.6559,27700,[ 8.376e-02  3.799e-01 -2.407e-01 -2.895e-02 -6.981e-03 -7.751e-04 -2.790e-01 -1.155e+00  0.000e+00  0.000e+00  0.000e+00],351.99933,0.014655745
454.48904,0.0518647,1881.4004166126251,,394.51984,1.3658457,81.73,-1.0,9.359883,362.06604,514512.38,756.5859203257521,953.7643,0.00086087413,,70.8286,0.08608741,1.1400642,9.359883,73.214714,1592846,0.7316504,187.63393,100,5.18647,0.011400644,0.4189424,1315.8303,915.82996,278,756.58594,27800,[ 0.091  0.381 -0.241 -0.03  -0.007 -0.017 -0.278 -1.142  0.     0.  0.   ],361.8368,0.0073165037
347.11456,0.018440384,1894.5329928398132,,428.62167,1.0428662,81.15,-1.0,9.359798,322.06793,198331.16,750.6895779129285,1051.0098,0.005218475,,95.097115,0.52184755,1.0068685,9.359798,95.88957,1600961,0.2286206,242.4783,100,1.8440385,0.010068685,0.4189424,1373.0776,767.774,279,750.6895,27900,[ 0.091  0.375 -0.241 -0.027 -0.005 -0.027 -0.289 -1.139  0.     0.  0.   ],338.7663,0.002286206
387.51492,0.024187004,1907.694414138794,,422.90262,1.1231769,85.72,-1.0,9.35994,371.41348,246987.1,794.3161583654609,1079.741,0.002241305,,88.94549,0.22413051,1.0545795,9.35994,89.033165,1609533,0.37178066,219.32698,100,2.4187005,0.010545795,0.4189424,1451.1544,848.89514,280,794.3161,28000,[ 0.094  0.377 -0.241 -0.022 -0.002 -0.029 -0.29  -1.137  0.     0.  0.   ],358.96985,0.0037178067
503.38177,0.28696373,1921.022605419159,,516.2784,1.9664769,85.58,-1.0,9.359879,275.39056,6639582.5,791.6690171661148,1125.3806,0.0012047698,,16.087208,0.12047698,1.2568305,9.359879,50.852364,1618091,2.870453,213.14189,100,28.696373,0.012568303,0.4189424,1400.7711,1092.6769,281,791.66907,28100,[ 0.097  0.376 -0.242 -0.017  0.004 -0.028 -0.292 -1.139  0.     0.  0.   ],371.43768,0.02870453
414.52164,0.033043943,1935.569420337677,,476.7007,1.1800305,87.48,-1.0,9.359738,333.68335,306385.53,810.3840823159989,1132.9248,0.0031242897,,81.24546,0.31242898,1.0859249,9.359738,84.743576,1626839,0.52173954,227.10298,100,3.3043945,0.010859248,0.4189424,1466.6082,892.47107,282,810.38416,28200,[ 0.095  0.381 -0.245 -0.014  0.007 -0.034 -0.285 -1.149 -0.005  0.  0.   ],370.4016,0.0052173953
352.48523,0.025260247,1948.6548719406128,,476.65607,1.1074361,82.3,-1.0,9.359816,284.80615,180602.42,761.4622509454282,1203.4773,0.005277689,,88.497215,0.5277689,1.0740272,9.359816,90.29867,1635069,0.38721508,214.07591,100,2.5260248,0.010740271,0.4189424,1488.2834,822.3428,283,761.4623,28300,[ 0.101  0.381 -0.245 -0.01   0.011 -0.031 -0.286 -1.148 -0.005  0.  0.   ],314.9772,0.0038721506
446.914,0.037526663,1961.978242635727,,466.06445,1.3314095,85.05,-1.0,9.359903,321.98846,347403.56,788.0529539095897,1145.7358,0.0011974812,,77.82311,0.119748116,1.2135879,9.359903,75.108376,1643574,0.64783895,216.1381,100,3.7526665,0.01213588,0.4189424,1467.7244,954.9817,284,788.053,28400,[ 0.107  0.373 -0.244 -0.012  0.01  -0.037 -0.298 -1.147 -0.005  0.  0.   ],347.7357,0.006478389
436.30014,0.033217307,1975.6856334209442,,462.85474,1.2418889,85.0,-1.0,9.359949,325.00052,297578.16,787.8552139132175,957.422,0.0024240839,,75.559456,0.2424084,1.0686104,9.359949,80.5225,1652074,0.6077576,189.95857,100,3.3217306,0.010686103,0.4189424,1282.4225,865.0399,285,787.8552,28500,[ 0.12   0.365 -0.243 -0.007  0.014 -0.04  -0.299 -1.162 -0.005  0.  0.   ],403.1285,0.006077576
337.52133,0.01847564,1988.0366780757904,,389.57608,1.0526953,81.06,-1.0,9.359888,361.64136,205594.12,751.2174540593509,1072.2374,0.0056742597,,95.17311,0.56742597,1.0398444,9.359888,94.994255,1660180,0.23417746,225.84946,100,1.8475641,0.010398443,0.4189424,1433.8788,778.8732,286,751.2174,28600,[ 0.125  0.374 -0.245 -0.013  0.009 -0.043 -0.305 -1.15  -0.005  0.  0.   ],321.05386,0.0023417745
426.8311,0.038541783,2000.0476615428925,,404.59946,1.2060223,84.77,-1.0,9.35973,380.58304,288544.94,785.1824471382491,991.42065,0.0030551692,,83.28589,0.30551693,1.1191219,9.35973,82.917206,1668657,0.501341,196.8551,100,3.8541782,0.011191218,0.4189424,1372.0037,878.8475,287,785.18243,28700,[ 0.128  0.374 -0.246 -0.009  0.013 -0.046 -0.304 -1.147 -0.005  0.  0.   ],373.58136,0.0050134095
397.70972,0.05178064,2011.3145401477814,,451.02585,1.1214978,82.59,-1.0,9.359851,313.15607,257220.67,764.1818775618816,1013.4306,0.0041000447,,81.37531,0.4100045,1.0580841,9.359851,89.16647,1676916,0.5061955,199.36565,100,5.1780643,0.0105808405,0.4189424,1326.5867,819.16943,288,764.1819,28800,[ 0.129  0.376 -0.247 -0.01   0.012 -0.043 -0.301 -1.164 -0.005  0.  0.   ],366.2059,0.0050619547
472.41876,0.033645764,2024.1233930587769,,420.88318,1.1110858,88.95,-1.0,9.359903,402.81912,280721.8,823.7022884792486,847.4581,0.00445433,,88.23315,0.44543302,1.0451239,9.359903,90.00205,1685811,0.3816649,195.80579,100,3.3645766,0.0104512395,0.4189424,1250.2772,867.7866,289,823.7023,28900,[ 0.12   0.38  -0.249 -0.009  0.014 -0.038 -0.303 -1.17  -0.005  0.  0.   ],448.61914,0.0038166484
410.59802,0.06172816,2035.5215818881989,,439.93872,1.2966157,85.15,-1.0,9.35985,348.8003,397435.34,788.7389949782049,1148.6572,0.0019211397,,70.601105,0.19211397,1.1503379,9.35985,77.123856,1694326,0.74230987,192.94922,100,6.1728163,0.01150338,0.4189424,1497.4575,922.14014,290,788.739,29000,[ 0.116  0.384 -0.25  -0.007  0.014 -0.039 -0.303 -1.179 -0.005  0.  0.   ],339.50177,0.007423099
346.6008,0.019103216,2046.4407179355621,,465.23376,1.0681646,87.25,-1.0,9.35987,342.776,203511.27,808.0097584205621,1288.6656,0.0052997693,,94.02047,0.52997696,1.0558323,9.35987,93.61853,1703051,0.26626685,199.57953,100,1.9103216,0.010558321,0.4189424,1631.4417,852.4393,291,808.00977,29100,[ 0.119  0.386 -0.25  -0.01   0.01  -0.031 -0.3   -1.178 -0.005  0.  0.   ],318.5773,0.0026626685
1636.2325,1.1595713,2056.9770472049713,,454.19345,9.222129,84.84,-1.0,9.359917,331.0588,271742400.0,785.2522547802613,1400.3931,0.00012696555,,4.3659716,0.012696555,2.5365381,9.359917,10.843483,1711535,11.871544,245.91885,100,115.95713,0.02536538,0.4189424,1731.4519,3213.6523,292,785.2523,29200,[ 0.118  0.393 -0.253 -0.007  0.015 -0.031 -0.301 -1.175 -0.005  0.  0.   ],265.81665,0.11871543
402.40173,0.042812385,2068.2216351032257,,494.65015,1.12184,83.19,-1.0,9.359742,275.39008,233634.81,770.0402350236119,1070.6431,0.0040828115,,86.16487,0.40828115,1.063681,9.359742,89.139275,1719854,0.42622387,217.3979,100,4.2812386,0.010636809,0.4189424,1346.0332,830.1049,293,770.0402,29300,[ 0.128  0.398 -0.255  0.014  0.035 -0.031 -0.308 -1.156 -0.005  0.  0.   ],366.2303,0.0042622387
464.0537,0.050808582,2079.26664686203,,422.4389,1.6416093,81.73,-1.0,9.359919,334.1344,597480.8,756.5733121340048,1025.4471,0.0013688182,,59.639248,0.13688183,1.2813234,9.359919,60.915833,1728027,1.0540769,230.46732,100,5.080858,0.012813235,0.4189424,1359.5815,986.6441,294,756.57336,29400,[ 0.12   0.402 -0.257  0.015  0.037 -0.031 -0.311 -1.154 -0.005  0.  0.   ],348.6988,0.0105407685
479.08942,0.067965776,2091.8183028697968,,404.12048,1.5712951,80.77,-1.0,9.359995,343.53162,839199.94,747.652077049413,1061.6111,0.0018700742,,60.58689,0.18700743,1.2181033,9.359995,63.641766,1736104,0.9824605,200.25435,100,6.796578,0.0121810315,0.4189424,1405.1427,1007.49884,295,747.65204,29500,[ 0.126  0.38  -0.254  0.014  0.038 -0.041 -0.34  -1.195 -0.005  0.  0.   ],326.10925,0.009824605
367.2674,0.035571825,2104.6658244132996,,473.4097,1.2913895,86.22,-1.0,9.359901,325.01117,402755.0,798.4208367181823,1246.1924,0.0023471878,,72.57691,0.2347188,1.0899602,9.359901,77.435974,1744726,0.669992,205.33218,100,3.5571826,0.010899601,0.4189424,1571.2036,902.9189,296,798.4208,29600,[ 0.12   0.377 -0.254  0.004  0.027 -0.042 -0.348 -1.198 -0.005  0.  0.   ],327.05978,0.00669992
393.6293,0.02036043,2117.005960702896,,451.06497,1.0926288,81.69,-1.0,9.359983,305.94714,175671.45,757.0120813023262,1002.1915,0.003926981,,93.239075,0.39269808,1.0585299,9.359983,91.522385,1752895,0.28504086,193.94173,100,2.0360432,0.010585299,0.4189424,1308.1387,803.8441,297,757.012,29700,[ 0.123  0.377 -0.254 -0.005  0.019 -0.047 -0.348 -1.197 -0.005  0.  0.   ],364.57056,0.0028504084
439.1969,0.01735071,2130.3276166915894,,486.40607,1.0548416,88.27,-1.0,9.359773,331.77176,171111.45,818.177840146566,990.70215,0.0060742325,,95.84926,0.60742325,1.0290362,9.359773,94.80096,1761722,0.21414037,169.86491,100,1.7350712,0.010290362,0.4189424,1322.4739,846.67285,298,818.1778,29800,[ 0.129  0.376 -0.255 -0.007  0.018 -0.049 -0.345 -1.201 -0.005  0.  0.   ],421.43573,0.0021414035
339.63147,0.020632278,2143.0673530101776,,471.48257,1.1363654,85.92,-1.0,9.359913,324.4645,248591.11,795.9470988167881,1315.5941,0.0029523852,,88.33784,0.29523852,1.0647007,9.359913,87.99986,1770314,0.38685086,214.07066,100,2.063228,0.010647007,0.4189424,1640.0586,864.1243,299,795.9472,29900,[ 0.124  0.375 -0.255 -0.005  0.02  -0.048 -0.347 -1.2   -0.005  0.  0.   ],303.92953,0.0038685084
248.33466,0.07651966,2155.0566935539246,,449.8004,1.3201071,83.32,-1.0,9.359898,322.07483,718077.2,771.8752631357289,1597.8082,0.0022571639,,59.97704,0.22571638,1.0960355,9.359898,75.75143,1778646,0.8953373,233.49564,100,7.6519666,0.010960356,0.4189424,1919.883,910.0948,300,771.87524,30000,[ 0.124  0.377 -0.256 -0.007  0.018 -0.053 -0.353 -1.191 -0.005  0.  0.   ],195.91034,0.008953372
467.4906,0.07684688,2167.6860117912292,,441.2217,1.5241847,86.78,-1.0,9.359911,361.80716,777101.56,803.0288899014727,1023.9769,0.00062206865,,60.624226,0.062206868,1.2198049,9.359911,65.60885,1787324,0.9830642,210.3716,100,7.6846886,0.012198049,0.4189424,1385.784,980.7484,301,803.0288,30100,[ 0.115  0.378 -0.256 -0.006  0.019 -0.05  -0.361 -1.187 -0.005  0.  0.   ],387.2936,0.009830641
624.5189,0.7614545,2180.655737876892,,453.63116,3.0149958,85.42,-1.0,9.3599615,338.37817,25229278.0,792.0093651498486,1302.4928,0.0005164597,,4.938693,0.051645968,1.7149026,9.3599615,33.16754,1795866,7.5237675,225.93413,100,76.145454,0.017149026,0.4189424,1640.871,1479.2688,302,792.0094,30200,[ 1.249e-01  3.750e-01 -2.555e-01  7.547e-06  2.606e-02 -5.208e-02 -3.557e-01 -1.192e+00 -4.630e-03  0.000e+00  0.000e+00],299.74808,0.07523767
380.6833,0.017728869,2194.2058329582214,,447.6416,1.0370507,82.19,-1.0,9.359927,313.9442,163510.75,761.58582395071,996.1428,0.005915101,,96.62464,0.5915101,1.0251725,9.359927,96.4273,1804085,0.19160816,213.70045,100,1.7728869,0.010251723,0.4189424,1310.087,780.92413,303,761.58575,30300,[ 0.145  0.384 -0.255  0.006  0.032 -0.051 -0.348 -1.178 -0.005  0.  0.   ],368.55972,0.0019160816
425.9371,0.029275721,2207.2456283569336,,462.00632,1.128312,86.55,-1.0,9.359925,339.2881,216361.05,801.2944431344182,1035.3088,0.0031326523,,87.89642,0.31326523,1.0800071,9.359925,88.62797,1812740,0.40077227,203.00333,100,2.9275723,0.010800069,0.4189424,1374.5969,863.97455,304,801.2944,30400,[ 0.152  0.382 -0.255  0.005  0.031 -0.055 -0.35  -1.177 -0.005  0.  0.   ],388.9153,0.0040077227
