TimestepsSoFar,EmpiricalD2,Weights,EpLenMean,ReturnStepMax,LearnableVariance,InitialReturnMean,J_sample_variance,Iteration,ESSRenyi,EpRewMean,MaxIWNorm,StdIW,ReturnStepMaxmin,ReturnMeanIW,MinIWNorm,MeanEntropy,MinIW,EpisodesSoFar,MeanIWNorm,OptimizationReturnMin,InitialReturnMin,VarianceInit,ESSClassic,InitialBound,InitialReturnStd,TimeElapsed,EpThisIter,InitialReturnMax,Bound,MaxIW,OptimizationReturnMax,StdIWNorm,OptimizationReturnMean,MeanIW
1363521,1.0752246,[-0.042  0.511  0.106  0.013 -0.066  0.127  1.151 -0.137  0.     0.  0.   ],41.57,9.359429,,385.31677,82567.55,381,93.00382,385.31677968885725,0.02237847,0.31561816,9.359429,402.38815,0.004721067,0.4189424,0.4721067,38100,0.010437307,,257.32648,-1.0,91.62191,134.30388,93.088455,5916.089967012405,100,836.7097,142.10522,2.237847,579.38324,0.0031561814,127.9903,1.0437309
1367573,1.6450095,[-0.045  0.509  0.106  0.013 -0.062  0.137  1.147 -0.139  0.     0.  0.   ],40.52,9.35999,,375.32864,263538.16,382,60.78992,375.3286003090671,0.12896803,1.4743927,9.35999,473.0302,0.0011568997,0.4189424,0.11568998,38200,0.0121975215,,239.05858,-1.0,40.63206,162.82211,89.02922,5933.181412220001,100,708.3549,200.47382,12.896803,469.29633,0.014743926,136.27002,1.2197522
1371497,1.026468,[-0.036  0.512  0.106  0.019 -0.062  0.15   1.141 -0.119  0.     0.  0.   ],39.24,9.359909,,363.46164,71163.18,383,97.42145,363.4616549044646,0.015197483,0.17010428,9.359909,369.02988,0.00621863,0.4189424,0.621863,38300,0.010144875,,249.81265,-1.0,97.26537,182.44391,72.36714,5950.14986371994,100,603.39246,185.6322,1.5197483,353.5798,0.0017010426,113.649,1.0144875
1375604,1.7079272,[-0.043  0.51   0.104  0.014 -0.061  0.152  1.13  -0.119  0.     0.  0.   ],41.07,9.359948,,380.65036,342732.38,384,58.550503,380.65036366277644,0.14311108,1.6580747,9.359948,489.66235,0.0006812465,0.4189424,0.06812465,38400,0.0121707795,,248.3641,-1.0,35.014343,202.1429,79.645035,5967.277286291122,100,595.0248,256.37512,14.311108,346.66068,0.01658075,132.28625,1.217078
1379691,1.6293815,[-0.085  0.52   0.111  0.029 -0.057  0.157  1.153 -0.1    0.     0.  0.   ],40.87,9.359651,,378.57217,778155.1,385,61.37298,378.5721782247971,0.25020173,2.4482212,9.359651,511.3327,0.0017045047,0.4189424,0.17045048,38500,0.012182597,,238.427,-1.0,19.847124,170.41418,88.0191,5986.61917924881,100,693.86,245.62482,25.020174,455.43298,0.02448221,140.14519,1.2182597
1383747,1.0675917,[-0.047  0.516  0.122  0.034 -0.05   0.168  1.196 -0.094  0.     0.  0.   ],40.56,9.359909,,375.82336,89606.15,386,93.66877,375.82334784766465,0.02063205,0.2690446,9.359909,399.25662,0.0057380134,0.4189424,0.57380134,38600,0.010643699,,258.78027,-1.0,93.994286,90.50763,92.761505,6005.157772302628,100,951.05237,104.456085,2.063205,692.2721,0.0026904459,117.04308,1.0643699
1387782,1.0245568,[-0.053  0.517  0.124  0.03  -0.049  0.175  1.199 -0.086  0.     0.  0.   ],40.35,9.359828,,373.79395,73020.07,387,97.60318,373.7939188845085,0.01504695,0.1638435,9.359828,380.9003,0.005224162,0.4189424,0.5224162,38700,0.010193121,,248.29465,-1.0,97.481346,142.6843,83.48115,6022.478271961212,100,770.36536,146.97026,1.504695,522.0707,0.001638435,125.49927,1.019312
1391799,1.2450508,[-0.045  0.511  0.126  0.026 -0.051  0.172  1.205 -0.085  0.     0.  0.   ],40.17,9.359896,,372.19836,119967.9,388,80.31801,372.19837028899286,0.064023286,0.72889346,9.359896,415.5827,0.0028307282,0.4189424,0.28307283,38800,0.010783384,,258.5547,-1.0,68.63905,174.28476,82.67974,6038.832416534424,100,659.71216,194.74701,6.4023285,401.15747,0.007288935,113.643684,1.0783385
1395793,1.216875,[-0.055  0.513  0.126  0.022 -0.05   0.156  1.205 -0.079  0.     0.  0.   ],39.94,9.359717,,369.91785,131121.86,389,82.17771,369.9178222156408,0.04336419,0.59165114,9.359717,417.19012,0.0035437446,0.4189424,0.35437447,38900,0.010840374,,266.35382,-1.0,77.04866,151.84746,78.958,6055.722073554993,100,726.9011,176.63225,4.336419,460.5473,0.0059165116,103.564,1.0840374
1399864,1.178221,[-0.088  0.514  0.126  0.025 -0.051  0.17   1.2   -0.067  0.     0.  0.   ],40.71,9.359831,,377.04935,75924.96,390,84.87372,377.04933230796263,0.028957954,0.4819049,9.359831,408.66443,0.0035988872,0.4189424,0.35988873,39000,0.010799727,,229.27048,-1.0,83.39505,193.8103,81.10273,6073.244535923004,100,610.79675,209.76599,2.8957953,381.52628,0.0048190495,147.77885,1.0799729
1403774,1.0153126,[-0.093  0.521  0.127  0.031 -0.047  0.179  1.219 -0.072  0.     0.  0.   ],39.1,9.359964,,362.05664,62347.26,391,98.49184,362.05668338773575,0.0131382905,0.120055676,9.359964,366.49112,0.006488799,0.4189424,0.64887995,39100,0.010132372,,229.28479,-1.0,98.615524,132.75392,86.786476,6089.7990000247955,100,764.3425,135.43944,1.3138291,535.05774,0.0012005568,132.7719,1.0132374
1407846,1.5506688,[-0.09   0.521  0.125  0.034 -0.051  0.18   1.211 -0.073  0.     0.  0.   ],40.72,9.359879,,377.2097,159609.88,392,64.488304,377.2096915391938,0.14937852,1.5599725,9.359879,457.58603,0.0012575289,0.4189424,0.1257529,39200,0.012233943,,239.70395,-1.0,38.08179,160.75862,92.68827,6106.64803814888,100,721.5035,188.04852,14.937853,481.79953,0.015599725,137.50574,1.2233943
1411801,1.0871077,[-0.097  0.526  0.127  0.028 -0.058  0.201  1.205 -0.061  0.     0.  0.   ],39.55,9.359753,,366.3513,75604.234,393,91.98721,366.35132819489854,0.017798848,0.28382355,9.359753,391.38864,0.0050055496,0.4189424,0.500555,39300,0.010672226,,239.30655,-1.0,93.39447,139.84062,89.92429,6125.176437616348,100,755.0356,155.21854,1.7798849,515.729,0.0028382353,127.04478,1.0672227
1415850,1.5218831,[-0.106  0.524  0.123  0.034 -0.053  0.203  1.188 -0.065  0.     0.  0.   ],40.49,9.359942,,375.2094,1478824.2,394,65.70807,375.20938709324537,0.20611797,2.01615,9.359942,509.4959,0.0012951177,0.4189424,0.12951177,39400,0.011480165,,239.31165,-1.0,24.484299,129.77948,92.96812,6144.851703882217,100,818.09973,206.7222,20.611797,578.7881,0.0201615,135.89775,1.1480165
1419688,1.1173371,[-0.074  0.511  0.121  0.041 -0.047  0.207  1.174 -0.054  0.     0.  0.   ],38.38,9.359899,,355.3695,67678.164,395,89.498505,355.3694966750754,0.03194978,0.42996728,9.359899,377.7663,0.0029609234,0.4189424,0.29609233,39500,0.010490146,,220.1571,-1.0,85.61651,165.38058,75.36406,6164.394975423813,100,633.29645,176.9401,3.1949782,413.13934,0.004299673,135.21239,1.0490147
1423643,1.1537095,[-0.054  0.502  0.13   0.035 -0.049  0.22   1.19  -0.047  0.     0.  0.   ],39.55,9.3599615,,366.36414,84799.125,396,86.67693,366.3641233224605,0.028289422,0.4011267,9.3599615,404.4872,0.0036439886,0.4189424,0.36439887,39600,0.010885049,,229.31787,-1.0,88.0436,157.69765,85.02313,6183.524715423584,100,695.5548,180.35678,2.8289423,466.23694,0.004011267,137.04625,1.088505
1427641,1.1211888,[-0.047  0.5    0.129  0.029 -0.053  0.23   1.19  -0.055  0.     0.  0.   ],39.98,9.3599205,,370.4659,76917.59,397,89.19105,370.4659248207299,0.02771796,0.39840814,9.3599205,394.22668,0.0037014359,0.4189424,0.3701436,39700,0.010504224,,238.88245,-1.0,87.423584,191.6144,66.70704,6203.1000072956085,100,596.17163,204.84764,2.771796,357.28918,0.0039840816,131.58348,1.0504225
1431693,1.1722353,[-0.058  0.497  0.125  0.03  -0.054  0.218  1.182 -0.064  0.     0.  0.   ],40.52,9.359969,,375.46774,87890.664,398,85.307106,375.4677475204449,0.029118514,0.48481995,9.359969,415.71445,0.0033591168,0.4189424,0.3359117,39800,0.010881607,,230.91965,-1.0,83.43718,155.29613,91.596664,6222.349976301193,100,733.90533,177.33507,2.9118514,502.9857,0.0048481994,144.5481,1.0881608
1435648,1.7875094,[-0.075  0.488  0.12   0.039 -0.047  0.208  1.159 -0.067  0.     0.  0.   ],39.55,9.359867,,366.49554,178248.08,399,55.94376,366.49559935287317,0.0923825,1.3168123,9.359867,469.12796,0.0013033758,0.4189424,0.13033758,39900,0.012493414,,257.4819,-1.0,47.37255,176.47562,75.66559,6241.156492233276,100,633.3999,215.0755,9.23825,375.918,0.013168124,109.013695,1.2493414
1439631,1.1294479,[-0.087  0.495  0.124  0.032 -0.062  0.199  1.185 -0.079  0.     0.  0.   ],39.83,9.35997,,369.09302,77134.805,400,88.53883,369.0929985100268,0.026008857,0.401591,9.35997,395.77087,0.0043786676,0.4189424,0.43786675,40000,0.010533317,,230.65965,-1.0,87.30897,183.13475,73.78333,6259.41669011116,100,619.8607,198.14288,2.6008859,389.20105,0.00401591,138.43336,1.0533317
1443580,1.1484798,[-0.08   0.486  0.12   0.033 -0.063  0.208  1.171 -0.079  0.     0.  0.   ],39.49,9.359964,,365.7089,86985.35,401,87.071625,365.7089495697713,0.028846625,0.4059698,9.359964,393.27048,0.0030319165,0.4189424,0.30319166,40100,0.010700847,,257.51434,-1.0,87.41795,195.83899,73.533295,6277.055973529816,100,566.23315,211.22571,2.8846626,308.7188,0.004059698,108.19461,1.0700847
1447727,1.6936095,[-0.074  0.488  0.119  0.039 -0.059  0.223  1.17  -0.079  0.     0.  0.   ],41.47,9.359956,,384.40042,148875.31,402,59.04549,384.4004550212162,0.06734679,1.1650444,9.359956,519.71204,0.0009850167,0.4189424,0.09850167,40200,0.013446044,,230.8745,-1.0,57.11833,166.82733,82.679756,6295.781234025955,100,725.2438,236.5651,6.734679,494.36926,0.011650443,153.52596,1.3446041
1451640,1.0261464,[-0.066  0.491  0.128  0.03  -0.063  0.228  1.203 -0.055  0.     0.  0.   ],39.13,9.359754,,362.47055,70686.08,403,97.45198,362.4705377764954,0.015499266,0.14367633,9.359754,369.23615,0.0068428717,0.4189424,0.6842872,40300,0.010116198,,247.82391,-1.0,98.02275,178.15753,74.897484,6314.723781108856,100,614.3768,182.52911,1.5499266,366.55286,0.0014367633,114.64662,1.0116199
1455577,2.1080635,[-0.069  0.493  0.129  0.031 -0.055  0.227  1.205 -0.055  0.     0.  0.   ],39.37,9.359739,,364.88202,229131.67,404,47.4369,364.8819792144991,0.22636741,2.3619442,9.359739,477.83154,0.0001643702,0.4189424,0.01643702,40400,0.012932488,,248.80211,-1.0,23.064808,180.50584,76.50441,6332.336182832718,100,614.5871,210.13266,22.636742,365.78497,0.023619441,116.07988,1.2932487
1459663,1.1681988,[-0.08   0.497  0.127  0.046 -0.044  0.242  1.2   -0.075  0.     0.  0.   ],40.86,9.359854,,378.52982,93496.76,405,85.60187,378.529789310236,0.02901144,0.44824904,9.359854,415.1471,0.0039241044,0.4189424,0.39241043,40500,0.010684956,,248.24747,-1.0,85.03456,164.656,90.5893,6350.1926612854,100,712.9127,183.98535,2.901144,464.66525,0.004482491,130.28232,1.0684956
1463704,1.0505185,[-0.082  0.49   0.122  0.05  -0.043  0.246  1.176 -0.073  0.     0.  0.   ],40.41,9.359948,,374.57224,86257.22,406,95.191086,374.57223088028746,0.015086639,0.18279338,9.359948,389.13895,0.0059117586,0.4189424,0.59117585,40600,0.010332521,,266.88324,-1.0,96.96525,153.59346,83.21228,6368.444939613342,100,736.59595,162.64717,1.5086639,469.7127,0.0018279338,107.68899,1.0332521
1467740,1.2040894,[-0.084  0.49   0.121  0.054 -0.036  0.246  1.178 -0.076  0.     0.  0.   ],40.36,9.359931,,374.07507,76623.125,407,83.05031,374.0751100980304,0.032796085,0.52083313,9.359931,405.37717,0.002927053,0.4189424,0.2927053,40700,0.010808089,,229.80884,-1.0,81.15436,189.656,75.340225,6388.115836620331,100,614.73035,203.01222,3.2796087,384.9215,0.005208331,144.26627,1.080809
1471601,1.6849508,[-0.083  0.491  0.118  0.06  -0.033  0.246  1.191 -0.086  0.     0.  0.   ],38.61,9.359945,,357.6131,114529.48,408,59.34891,357.61310053002444,0.09723857,1.3534908,9.359945,432.0064,0.0011077349,0.4189424,0.11077349,40800,0.011989878,,229.37964,-1.0,43.96903,199.54782,64.62156,6406.238035202026,100,526.8844,226.82869,9.723857,297.50476,0.013534909,128.23346,1.1989877
1475648,1.0170022,[-0.082  0.496  0.124  0.055 -0.038  0.241  1.229 -0.096  0.     0.  0.   ],40.47,9.359986,,375.15048,74913.93,409,98.3282,375.1504700985613,0.015632207,0.11191793,9.359986,381.68225,0.006544211,0.4189424,0.6544211,40900,0.010137115,,249.80417,-1.0,98.79577,152.60118,83.07744,6425.083064079285,100,741.83093,157.24902,1.5632207,492.02676,0.0011191793,125.3463,1.0137115
1479748,1.0454912,[-0.092  0.495  0.122  0.057 -0.038  0.238  1.222 -0.097  0.     0.  0.   ],41.0,9.359872,,379.8375,80800.42,410,95.64882,379.83748510197563,0.017725555,0.20156795,9.359872,392.92322,0.0031493728,0.4189424,0.3149373,41000,0.010271727,,259.57242,-1.0,96.29196,151.10315,85.12366,6443.348774671555,100,762.44775,159.04405,1.7725555,502.87534,0.0020156794,120.26507,1.0271727
1483650,1.2766426,[-0.089  0.49   0.123  0.055 -0.041  0.248  1.224 -0.095  0.     0.  0.   ],39.02,9.359995,,361.49402,113484.41,411,78.33046,361.49402041879205,0.067288294,0.7433953,9.359995,406.65445,0.003213357,0.4189424,0.3213357,41100,0.010828928,,230.89615,-1.0,67.968544,194.032,74.95443,6461.343236446381,100,558.2068,217.44142,6.7288294,327.31064,0.0074339537,130.59787,1.0828928
1487648,1.7224665,[-0.114  0.487  0.12   0.051 -0.046  0.247  1.213 -0.083  0.     0.  0.   ],39.98,9.359937,,370.46613,209130.28,412,58.056282,370.46609839637773,0.18631802,1.9119152,9.359937,461.92856,0.00088939397,0.4189424,0.0889394,41200,0.012670856,,230.37868,-1.0,30.517565,160.76784,79.02227,6479.807629585266,100,698.99414,186.71478,18.631804,468.61548,0.019119151,140.08742,1.2670858
1491585,1.1425658,[-0.104  0.471  0.123  0.07  -0.03   0.233  1.216 -0.075  0.     0.  0.   ],39.37,9.359912,,364.62073,84225.91,413,87.52231,364.62074023147,0.026487269,0.39614376,9.359912,397.6385,0.0041616303,0.4189424,0.41616303,41300,0.010904871,,248.29926,-1.0,88.34182,174.72745,80.99362,6499.984734296799,100,632.97766,194.6599,2.648727,384.6784,0.0039614374,116.32149,1.0904872
1495643,1.1714331,[-0.109  0.466  0.117  0.062 -0.034  0.229  1.196 -0.084  0.     0.  0.   ],40.58,9.359931,,375.96176,95488.68,414,85.365524,375.9617685335067,0.02825774,0.46075496,9.359931,415.20004,0.0034839087,0.4189424,0.34839088,41400,0.010621691,,229.66475,-1.0,84.16299,159.85567,89.25989,6518.674317598343,100,720.3537,181.30243,2.8257742,490.68896,0.0046075494,146.29703,1.0621692
1499651,1.0164286,[-0.108  0.448  0.126  0.06  -0.038  0.23   1.225 -0.081  0.     0.  0.   ],40.08,9.359885,,371.25525,74855.54,415,98.3837,371.2552195423939,0.016061569,0.11568838,9.359885,378.64902,0.007171508,0.4189424,0.7171508,41500,0.010100806,,248.84995,-1.0,98.70518,145.19788,81.46,6535.508715867996,100,753.52454,150.74232,1.606157,504.6746,0.0011568838,122.40527,1.0100806
1503752,1.1410308,[-0.098  0.443  0.127  0.06  -0.038  0.235  1.232 -0.079  0.     0.  0.   ],41.01,9.359784,,379.92554,88379.93,416,87.64005,379.92553348171197,0.030771537,0.45658678,9.359784,418.32364,0.003411633,0.4189424,0.3411633,41600,0.011059085,,248.23451,-1.0,85.436905,133.7613,89.04925,6553.394367218018,100,820.5475,155.37335,3.0771537,572.313,0.0045658676,131.69102,1.1059085
1507749,3.8575473,[-0.111  0.437  0.128  0.065 -0.043  0.248  1.231 -0.088  0.     0.  0.   ],39.97,9.359941,,370.40683,799705.1,417,25.923208,370.406823273485,0.80614567,8.063899,9.359941,648.0759,0.00026276128,0.4189424,0.02627613,41700,0.0181109,,257.65082,-1.0,4.8019514,159.78564,80.470436,6570.870638370514,100,702.0707,234.40244,80.61457,444.41986,0.080639,112.756004,1.8110896
1511689,1.1646878,[-0.106  0.409  0.129  0.044 -0.065  0.221  1.221 -0.077  0.     0.  0.   ],39.4,9.359899,,365.00085,89066.54,418,85.859924,365.00084984739254,0.02582854,0.43491268,9.359899,399.20163,0.0029920593,0.4189424,0.29920593,41800,0.010838292,,249.73434,-1.0,86.131065,172.09239,71.86968,6590.219610214233,100,643.02826,191.01346,2.582854,393.2939,0.004349127,115.26651,1.083829
1515835,22.610718,[-0.091  0.385  0.125  0.036 -0.077  0.219  1.207 -0.082  0.     0.  0.   ],41.46,9.35992,,384.16086,79213384.0,419,4.4226813,384.16085013845355,2.240523,23.583511,9.35992,1940.0614,0.00011796534,0.4189424,0.011796534,41900,0.038073674,,220.59105,-1.0,2.5401447,172.57776,90.38764,6608.344623327255,100,705.27704,933.96826,224.0523,484.68597,0.23583509,163.56981,3.8073676
1519767,1.2196051,[-0.109  0.391  0.133  0.06  -0.057  0.202  1.224 -0.053  0.     0.  0.   ],39.32,9.35983,,364.16083,105334.01,420,81.99375,364.16083764612534,0.048483055,0.59809875,9.35983,406.67505,0.0032452585,0.4189424,0.32452586,42000,0.01084846,,238.90205,-1.0,76.689766,181.29979,78.66668,6628.585681676865,100,609.5369,204.73108,4.8483057,370.6349,0.0059809876,125.2588,1.084846
1523651,1.420897,[-0.083  0.393  0.137  0.054 -0.057  0.203  1.257 -0.054  0.     0.  0.   ],38.84,9.359923,,359.87094,108269.42,421,70.378075,359.8709325081646,0.06830719,0.971373,9.359923,412.65863,0.0007573207,0.4189424,0.075732075,42100,0.011505429,,258.76508,-1.0,58.384014,184.39757,66.48248,6646.173789739609,100,584.9112,203.49194,6.8307195,326.14612,0.00971373,101.10585,1.1505431
1527620,1.080204,[-0.08   0.384  0.134  0.063 -0.05   0.195  1.236 -0.042  0.     0.  0.   ],39.69,9.359943,,367.64212,71235.39,422,92.5751,367.6421385867887,0.018169146,0.2438856,9.359943,386.21634,0.0059787873,0.4189424,0.59787875,42200,0.010454187,,239.03712,-1.0,94.838486,192.9452,70.16956,6664.146243095398,100,582.32306,204.64882,1.8169147,343.28595,0.002438856,128.60503,1.0454187
1531702,1.1157749,[-0.08   0.386  0.133  0.053 -0.055  0.195  1.239 -0.045  0.     0.  0.   ],40.82,9.359978,,378.2133,90694.39,423,89.62382,378.213257048846,0.028918942,0.3863973,9.359978,404.3507,0.0034774058,0.4189424,0.3477406,42300,0.010719755,,266.78638,-1.0,88.501305,174.95398,77.60564,6682.057720899582,100,677.5309,189.64746,2.8918943,410.7445,0.003863973,111.42689,1.0719755
1535711,1.2632729,[-0.08   0.389  0.137  0.047 -0.051  0.191  1.256 -0.036  0.     0.  0.   ],40.09,9.359869,,371.32208,287752.03,424,79.15946,371.3220339551563,0.105555624,1.0389104,9.359869,450.1527,0.0028113865,0.4189424,0.28113866,42400,0.01128193,,267.8982,-1.0,54.11292,159.17798,85.685814,6699.832138538361,100,707.14685,211.71254,10.555563,439.24866,0.010389103,103.42385,1.128193
1539848,1.3797358,[-0.104  0.393  0.131  0.054 -0.041  0.183  1.233 -0.041  0.     0.  0.   ],41.37,9.359634,,383.22003,158375.25,425,72.477646,383.22007406303436,0.0882575,0.9605548,9.359634,449.1911,0.0012528845,0.4189424,0.12528846,42500,0.011239149,,230.87521,-1.0,57.78917,174.7772,100.76232,6719.303166151047,100,694.8096,204.34962,8.82575,463.93436,0.0096055465,152.34486,1.1239148
1543874,1.4956453,[-0.078  0.385  0.13   0.065 -0.035  0.18   1.23  -0.055  0.     0.  0.   ],40.26,9.359948,,372.9276,174900.78,426,66.86077,372.92762470723443,0.06644903,0.94897914,9.359948,457.95898,0.0015416587,0.4189424,0.15416586,42600,0.011681519,,257.22452,-1.0,60.242577,191.34882,68.678,6737.404662132263,100,605.2627,235.8943,6.644903,348.03818,0.0094897915,115.70312,1.168152
1547739,1.2898047,[-0.074  0.366  0.124  0.06  -0.035  0.187  1.198 -0.046  0.     0.  0.   ],38.65,9.3598795,,357.9382,96922.68,427,77.53112,357.9381968200573,0.06827824,0.76407623,9.3598795,403.8572,0.00048628837,0.4189424,0.048628837,42700,0.011199225,,240.29488,-1.0,68.237206,170.88942,69.19995,6755.725048303604,100,623.496,191.42671,6.8278236,383.2011,0.0076407623,117.64332,1.1199225
1551723,1.2827823,[-0.067  0.357  0.121  0.069 -0.033  0.199  1.183 -0.054  0.     0.  0.   ],39.84,9.359936,,369.28976,107564.555,428,77.95555,369.2897180399111,0.052425366,0.8238529,9.359936,421.64935,0.0024529092,0.4189424,0.24529094,42800,0.011463727,,259.109,-1.0,65.94249,129.73334,80.57799,6772.4807188510895,100,798.5212,150.32788,5.2425365,539.4122,0.008238529,110.1807,1.1463727
1555698,11.165335,[-0.061  0.356  0.123  0.056 -0.042  0.191  1.183 -0.044  0.     0.  0.   ],39.75,9.3596325,,368.28427,10834458.0,429,8.956292,368.2842142894528,1.450215,14.53832,9.3596325,1164.7041,0.0001068672,0.4189424,0.01068672,42900,0.02703018,,229.55476,-1.0,3.341262,139.3565,85.05992,6788.251396656036,100,763.0924,399.75195,145.0215,533.53766,0.1453832,138.72945,2.703018
1559771,4.378745,[-0.072  0.369  0.127  0.06  -0.03   0.177  1.231 -0.077  0.     0.  0.   ],40.73,9.3599,,377.20926,12196150.0,430,22.837593,377.20925419747795,0.7169964,7.2059045,9.3599,883.6313,0.0001279184,0.4189424,0.01279184,43000,0.017011447,,247.6712,-1.0,5.2790008,157.61217,76.02307,6804.848977088928,100,731.99023,424.11453,71.69964,484.31903,0.07205904,129.53807,1.7011448
1563651,1.1083748,[-0.099  0.377  0.128  0.062 -0.028  0.207  1.209 -0.047  0.     0.  0.   ],38.8,9.359655,,359.2104,70049.37,431,90.22218,359.2103877322268,0.02030321,0.3633344,9.359655,381.77173,0.0033597108,0.4189424,0.3359711,43100,0.010456738,,231.01677,-1.0,89.22744,149.87445,73.87373,6820.914781093597,100,697.7865,161.38414,2.0303211,466.7697,0.0036333436,128.1936,1.0456738
1567609,1.0830475,[-0.111  0.381  0.126  0.053 -0.026  0.208  1.21  -0.056  0.     0.  0.   ],39.58,9.359941,,366.67172,77916.336,432,92.332054,366.6717314114144,0.02087043,0.2830144,9.359941,388.50174,0.004103022,0.4189424,0.41030222,43200,0.0106179705,,248.22392,-1.0,93.36675,177.70322,77.107506,6836.094961166382,100,629.8951,191.84303,2.087043,381.67114,0.0028301438,118.447815,1.061797
1571551,1.264977,[-0.111  0.387  0.129  0.053 -0.028  0.218  1.22  -0.047  0.     0.  0.   ],39.42,9.35987,,365.13336,108964.72,433,79.05282,365.1333656102872,0.046392813,0.69172585,9.35987,428.6432,0.0031086092,0.4189424,0.31086093,43300,0.0115982285,,240.85739,-1.0,73.76261,209.96852,62.91168,6851.500024557114,100,517.2162,254.12743,4.6392813,276.3588,0.0069172587,124.27598,1.1598228
1575505,1.0969294,[-0.108  0.36   0.12   0.055 -0.029  0.201  1.177 -0.048  0.     0.  0.   ],39.54,9.3598585,,366.14352,75912.734,434,91.16357,366.1435134994785,0.022178499,0.33495697,9.3598585,385.3277,0.0052842633,0.4189424,0.52842635,43400,0.010537538,,248.76132,-1.0,90.82309,178.93648,67.45715,6867.5892453193665,100,624.02344,189.25755,2.21785,375.26212,0.0033495696,117.38219,1.0537536
1579539,1.0297475,[-0.112  0.359  0.116  0.055 -0.031  0.209  1.162 -0.046  0.     0.  0.   ],40.34,9.359793,,373.91574,74187.625,435,97.11118,373.91571753293994,0.01401313,0.1523378,9.359793,384.0044,0.0046646064,0.4189424,0.46646068,43500,0.010246183,,248.58276,-1.0,97.837296,173.45683,82.00202,6883.175715208054,100,668.1964,180.58575,1.4013131,419.61365,0.0015233781,125.33296,1.0246183
1583463,1.0180172,[-0.124  0.363  0.115  0.052 -0.037  0.207  1.158 -0.048  0.     0.  0.   ],39.24,9.359675,,363.34464,72252.21,436,98.23017,363.34464337499776,0.01757148,0.13334179,9.359675,369.36267,0.007273842,0.4189424,0.7273842,43600,0.0100923665,,248.2958,-1.0,98.28434,150.79865,80.45774,6898.431290149689,100,708.4867,154.91048,1.757148,460.1909,0.0013334178,115.04883,1.0092368
1587407,1.0901111,[-0.13   0.366  0.11   0.051 -0.038  0.203  1.148 -0.051  0.     0.  0.   ],39.44,9.359613,,365.422,86829.695,437,91.733765,365.42201118010485,0.020597981,0.30933154,9.359613,385.69852,0.0038636273,0.4189424,0.38636273,43700,0.010460533,,259.6941,-1.0,91.958565,150.1219,68.83694,6913.098354816437,100,717.6671,160.90712,2.0597982,457.97302,0.0030933153,105.72792,1.0460532
1591419,2.494052,[-0.129  0.371  0.109  0.048 -0.038  0.203  1.154 -0.059  0.     0.  0.   ],40.12,9.359792,,371.6782,867905.3,438,40.095394,371.67823176058226,0.25189412,2.6733758,9.359792,570.7015,0.0007629275,0.4189424,0.07629275,43800,0.014010544,,258.14255,-1.0,21.547491,173.58295,73.84709,6928.0189752578735,100,660.3176,257.85815,25.189411,402.17508,0.026733756,113.53569,1.4010544
1595696,1.8883554,[-0.101  0.378  0.117  0.052 -0.04   0.211  1.204 -0.073  0.     0.  0.   ],42.77,9.35989,,396.3193,5408066.5,439,52.956135,396.31932172509755,0.40762866,3.986698,9.35989,714.7883,0.0010132155,0.4189424,0.101321556,43900,0.01401791,,229.63033,-1.0,11.003092,156.9727,98.75031,6944.720679998398,100,797.82214,385.8843,40.762867,568.19183,0.039866973,166.68901,1.401791
1599606,1.1455107,[-0.048  0.365  0.11   0.052 -0.036  0.203  1.193 -0.087  0.     0.  0.   ],39.1,9.359925,,362.32074,77190.38,440,87.29731,362.32077076775965,0.038686078,0.45177567,9.359925,388.55103,0.0026185687,0.4189424,0.26185688,44000,0.010669803,,239.49411,-1.0,84.79748,175.08466,72.41462,6961.696585416794,100,624.1204,188.15497,3.868608,384.6263,0.004517757,122.82665,1.0669805
1603735,1.0292754,[-0.053  0.365  0.115  0.048 -0.044  0.226  1.207 -0.083  0.     0.  0.   ],41.29,9.359895,,382.41953,102669.1,441,97.15572,382.4195231465476,0.02361033,0.20398644,9.359895,399.80505,0.0057919803,0.4189424,0.57919806,44100,0.010286796,,266.29535,-1.0,96.21653,115.347046,101.350365,6977.723824977875,100,890.2415,128.85147,2.361033,623.94617,0.0020398644,116.12417,1.0286796
1607803,1.0469117,[-0.038  0.361  0.112  0.052 -0.047  0.217  1.19  -0.084  0.     0.  0.   ],40.68,9.359773,,376.86575,76629.46,442,95.519035,376.86573390676443,0.01858147,0.21622877,9.359773,393.0498,0.005558711,0.4189424,0.5558711,44200,0.010325312,,239.62257,-1.0,95.79874,129.90485,85.31094,6992.938557624817,100,823.20306,140.3626,1.8581471,583.5805,0.0021622877,137.24316,1.0325313
1611837,1.062337,[-0.056  0.364  0.109  0.05  -0.048  0.224  1.182 -0.081  0.     0.  0.   ],40.34,9.359932,,373.78943,71166.37,443,94.13209,373.7894481770876,0.020844672,0.25795218,9.359932,387.873,0.0055455095,0.4189424,0.55455095,44300,0.010336151,,239.76442,-1.0,94.13698,175.8465,79.41169,7008.067158937454,100,659.80994,183.85368,2.0844672,420.04553,0.0025795219,134.02502,1.0336151
