OptimizationReturnMean,MeanEntropy,MeanIW,EpisodesSoFar,ESSClassic,ESSRenyi,StdIWNorm,J_sample_variance,MinIWNorm,Weights,EpRewMean,InitialBound,InitialReturnMin,OptimizationReturnMax,StdIW,EpLenMean,LearnableVariance,MeanIWNorm,EmpiricalD2,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,MaxIWNorm,EpThisIter,Bound,MaxIW,VarianceInit,TimeElapsed,OptimizationReturnMin,MinIW,InitialReturnMean,Iteration,ReturnStepMax,TimestepsSoFar,InitialReturnStd
453.75687,0.4189424,1.0505421,37800,89.14815,90.4003,0.0036652943,220395.45,0.0042093885,[-0.54   0.258 -0.163  0.023 -0.058  0.184 -0.326 -1.04   0.     0.  0.   ],793.8742230817226,282.42786,340.11737,1364.7036,0.36652943,85.7,,0.010505422,1.106191,851.26685,9.359837,1704.821,0.023250388,100,313.35004,2.325039,-1.0,2561.0053718090057,,0.42093888,793.8742,378,9.359837,1999697,192.9785
510.61368,0.4189424,1.1536229,37900,66.038734,72.1034,0.008272877,641974.44,0.0027001852,[-0.545  0.259 -0.163  0.027 -0.053  0.189 -0.329 -1.037  0.     0.  0.   ],825.5197618100942,417.45605,314.90607,1045.3062,0.82728773,89.14,,0.011536228,1.3868971,975.0537,9.359945,1360.2123,0.06666733,100,494.491,6.6667337,-1.0,2569.72496843338,,0.27001852,825.5198,379,9.359945,2008611,186.01718
472.69016,0.4189424,1.0750259,38000,90.86177,89.17948,0.0034092537,206605.92,0.004591666,[-0.535  0.256 -0.161  0.024 -0.056  0.193 -0.321 -1.038  0.     0.  0.   ],785.8767376573653,384.0457,313.18658,1026.2505,0.3409254,84.85,,0.010750258,1.1213342,855.60614,9.359962,1339.437,0.026249096,100,430.09488,2.6249096,-1.0,2579.0657472610474,,0.45916662,785.8767,380,9.359962,2017096,204.5194
475.57892,0.4189424,1.1408105,38100,53.909107,74.62118,0.010548482,491489.94,0.001731513,[-0.538  0.257 -0.161  0.027 -0.053  0.199 -0.323 -1.037  0.     0.  0.   ],815.7793391777965,377.12762,340.20038,1121.9722,1.0548483,88.05,,0.011408104,1.3401021,946.4764,9.359926,1462.1725,0.09734493,100,438.68094,9.734493,-1.0,2587.4168016910553,,0.1731513,815.77936,381,9.359926,2025901,193.11182
541.01483,0.4189424,1.1582441,38200,78.911674,76.54171,0.005987568,347584.5,0.0021460822,[-0.52   0.243 -0.161  0.026 -0.055  0.191 -0.334 -1.046  0.     0.  0.   ],853.1344908874307,396.9419,312.1197,1208.5225,0.59875685,92.02,,0.011582442,1.3064772,1013.39764,9.359993,1520.6422,0.035227478,100,491.9638,3.522748,-1.0,2597.3470027446747,,0.21460822,853.1345,382,9.359993,2035103,206.63878
507.9671,0.4189424,1.0601612,38300,93.478386,92.99434,0.0028002313,191193.98,0.004977484,[-0.512  0.241 -0.161  0.032 -0.048  0.184 -0.33  -1.052  0.     0.  0.   ],821.0752635927421,376.15454,313.10815,1169.9609,0.28002316,88.6,,0.010601614,1.0753343,863.56195,9.359903,1483.0691,0.017331004,100,402.1866,1.7331004,-1.0,2606.980315685272,,0.4977484,821.07526,383,9.359903,2043963,218.43198
562.2235,0.4189424,1.0305079,38400,96.474556,95.87149,0.0019699403,126851.09,0.004288946,[-0.512  0.245 -0.162  0.031 -0.05   0.187 -0.315 -1.045  0.     0.  0.   ],810.4679398641773,380.3213,248.24445,1185.5779,0.19699402,87.56,,0.010305078,1.0430629,833.26917,9.359986,1433.8223,0.01645912,100,393.95847,1.645912,-1.0,2615.7744765281677,,0.42889458,810.4679,384,9.359986,2052719,198.01753
493.75476,0.4189424,1.1808728,38500,73.5511,76.26393,0.007081291,401499.3,0.0022854563,[-0.508  0.244 -0.162  0.028 -0.054  0.182 -0.318 -1.045  0.     0.  0.   ],805.8070153575989,381.89285,312.05222,1100.995,0.70812917,86.94,,0.011808728,1.3112359,968.34705,9.359846,1413.0472,0.03357189,100,482.9263,3.3571892,-1.0,2624.9633860588074,,0.22854564,805.80695,385,9.359846,2061413,201.05077
512.064,0.4189424,1.0272213,38600,96.76559,97.10669,0.0018780214,140526.8,0.006028602,[-0.518  0.246 -0.16   0.037 -0.045  0.188 -0.311 -1.034  0.     0.  0.   ],796.1691408491615,421.58817,284.1051,964.4984,0.18780215,85.92,,0.010272213,1.0297952,818.7183,9.35995,1248.6035,0.016494201,100,438.5979,1.6494203,-1.0,2634.1523625850677,,0.6028602,796.16907,386,9.35995,2070005,199.5709
514.94073,0.4189424,1.0838938,38700,72.46145,82.25232,0.0066819573,518404.7,0.0028384675,[-0.522  0.247 -0.161  0.034 -0.048  0.19  -0.314 -1.041  0.     0.  0.   ],828.138385807942,409.738,313.1976,1081.4701,0.6681958,89.42,,0.010838938,1.2157712,931.44037,9.3599,1394.6677,0.04816711,100,470.1038,4.816711,-1.0,2643.914976119995,,0.28384677,828.1384,387,9.3599,2078947,213.30806
465.12747,0.4189424,1.0523018,38800,90.22981,91.07864,0.0034627144,247914.1,0.0052265096,[-0.528  0.251 -0.16   0.031 -0.052  0.199 -0.311 -1.033  0.     0.  0.   ],814.4729211590763,334.23825,349.34546,1251.4368,0.34627146,87.98,,0.010523017,1.0979522,866.1136,9.359922,1600.7822,0.024468638,100,362.90826,2.446864,-1.0,2654.036573410034,,0.52265096,814.47296,388,9.359922,2087745,222.91594
528.0837,0.4189424,1.0512124,38900,87.673805,88.996574,0.003941578,237947.9,0.0042657093,[-0.531  0.252 -0.159  0.035 -0.048  0.202 -0.311 -1.027  0.     0.  0.   ],821.7390524644278,339.38306,293.65536,1314.1979,0.39415783,88.73,,0.010512123,1.1236387,884.71576,9.359979,1607.8533,0.026877439,100,373.40958,2.687744,-1.0,2663.340648174286,,0.42657092,821.73914,389,9.359979,2096618,186.22952
478.92245,0.4189424,1.1029508,39000,74.97806,81.16343,0.0063716164,337724.44,0.002638985,[-0.53   0.247 -0.161  0.031 -0.05   0.2   -0.325 -1.028  0.     0.  0.   ],810.6850711369359,372.2386,331.7626,1129.7257,0.6371616,87.55,,0.011029507,1.232082,907.5423,9.3597555,1461.4883,0.042777922,100,420.87027,4.2777925,-1.0,2673.076195001602,,0.2638985,810.685,390,9.3597555,2105373,212.79866
522.39874,0.4189424,1.0473251,39100,91.45481,91.09619,0.003201394,223591.64,0.0051695947,[-0.528  0.241 -0.16   0.032 -0.05   0.193 -0.335 -1.019  0.     0.  0.   ],835.1842861824429,380.37952,312.78558,1203.2302,0.32013944,90.11,,0.010473251,1.0977408,891.8233,9.359957,1516.0159,0.024065036,100,415.31015,2.4065037,-1.0,2682.784017086029,,0.5169595,835.1843,391,9.359957,2114384,200.94101
500.3764,0.4189424,1.0457525,39200,93.0503,94.72838,0.0028579412,223663.95,0.0051667574,[-0.522  0.237 -0.159  0.034 -0.048  0.193 -0.334 -1.027  0.     0.  0.   ],849.5044110192111,342.76932,349.128,1339.989,0.28579414,91.7,,0.010457524,1.0556499,904.7072,9.359768,1689.1171,0.020194253,100,384.0631,2.0194254,-1.0,2692.93168091774,,0.5166758,849.5044,392,9.359768,2123554,220.80142
562.2977,0.4189424,1.104744,39300,82.05916,84.46324,0.005165584,270567.97,0.0048072925,[-0.532  0.237 -0.161  0.038 -0.045  0.196 -0.346 -1.037  0.     0.  0.   ],838.2086194580337,434.67062,275.91092,1069.2161,0.5165584,90.52,,0.011047439,1.183947,930.22327,9.359928,1345.127,0.032674145,100,491.1362,3.2674146,-1.0,2703.2605633735657,,0.48072928,838.2086,393,9.359928,2132606,188.27383
504.20602,0.4189424,1.0741341,39400,86.84199,88.3548,0.0041810833,252308.81,0.0037185773,[-0.536  0.244 -0.162  0.044 -0.04   0.201 -0.335 -1.023  0.     0.  0.   ],846.1760110550293,339.90085,341.97,1345.614,0.41810834,91.38,,0.01074134,1.1318004,913.3051,9.359834,1687.584,0.024332527,100,374.69867,2.4332528,-1.0,2713.1693336963654,,0.37185773,846.176,394,9.359834,2141744,223.28033
546.2856,0.4189424,1.1430899,39500,66.53086,75.90157,0.008107578,388276.16,0.0021907534,[-0.535  0.244 -0.164  0.042 -0.042  0.2   -0.338 -1.011  0.     0.  0.   ],832.1403073885456,393.56683,285.85474,1176.0571,0.8107578,89.83,,0.011430899,1.3174957,950.59406,9.359991,1461.9119,0.06230057,100,447.1896,6.2300572,-1.0,2723.5195758342743,,0.21907534,832.1403,395,9.359991,2150727,233.51526
505.26743,0.4189424,1.2233841,39600,46.446537,66.25236,0.013136508,931763.7,0.0017689676,[-0.535  0.239 -0.163  0.041 -0.044  0.204 -0.34  -1.031  0.     0.  0.   ],845.5831946880467,357.6402,340.31573,1286.1609,1.3136508,91.37,,0.012233841,1.5093802,1053.9071,9.359903,1626.4766,0.11101747,100,454.4358,11.1017475,-1.0,2733.3342022895813,,0.17689677,845.58325,396,9.359903,2159864,226.70615
570.03973,0.4189424,1.0385514,39700,86.383865,90.57663,0.0041232407,298867.56,0.0043788254,[-0.536  0.246 -0.163  0.046 -0.038  0.214 -0.329 -1.031  0.     0.  0.   ],854.6278909805698,338.06573,284.58813,1437.2859,0.4123241,92.23,,0.010385514,1.1040375,909.2061,9.359965,1721.874,0.030890722,100,366.43768,3.0890722,-1.0,2743.6820368766785,,0.43788257,854.6278,397,9.359965,2169087,239.73076
492.5582,0.4189424,1.1634928,39800,56.742237,65.08717,0.010158801,653345.9,0.00092644367,[-0.538  0.243 -0.164  0.048 -0.036  0.216 -0.338 -1.033  0.     0.  0.   ],833.9312041347425,381.68854,341.373,1166.1028,1.0158802,90.15,,0.011634928,1.536401,1000.0304,9.359991,1507.4758,0.059836634,100,439.46808,5.9836636,-1.0,2753.434394598007,,0.09264437,833.9313,398,9.359991,2178102,207.45296
590.43567,0.4189424,1.134084,39900,83.45874,80.04091,0.0050488645,343354.47,0.0012742416,[-0.528  0.239 -0.165  0.047 -0.037  0.218 -0.327 -1.041  0.     0.  0.   ],838.8770030085797,408.71228,248.44135,1185.4409,0.50488645,90.65,,0.01134084,1.2493612,967.9658,9.359948,1433.8823,0.02974873,100,487.15,2.974873,-1.0,2763.0032229423523,,0.12742417,838.877,399,9.359948,2187167,234.30557
516.7349,0.4189424,1.0742769,40000,89.35151,89.574165,0.0037085915,199790.69,0.0037766783,[-0.527  0.239 -0.165  0.048 -0.036  0.219 -0.317 -1.051  0.     0.  0.   ],803.2004061242869,365.82773,286.4655,1171.4431,0.37085912,86.84,,0.01074277,1.1163933,867.42474,9.359832,1457.9087,0.022707889,100,405.29898,2.270789,-1.0,2773.07430100441,,0.37766784,803.2004,400,9.359832,2195851,219.43922
536.579,0.4189424,1.0415825,40100,95.17861,94.03687,0.002344281,170506.81,0.0048064077,[-0.519  0.237 -0.166  0.05  -0.035  0.212 -0.316 -1.056  0.     0.  0.   ],822.3697209919142,390.68646,285.7907,1153.1536,0.23442811,88.88,,0.010415825,1.0634127,859.1966,9.359923,1438.9443,0.018080646,100,414.0366,1.8080647,-1.0,2782.387263774872,,0.48064077,822.36975,401,9.359923,2204739,240.47751
532.76404,0.4189424,1.0245473,40200,96.16973,95.88918,0.0020446877,164023.52,0.0056696297,[-0.522  0.238 -0.167  0.046 -0.038  0.211 -0.317 -1.055  0.     0.  0.   ],826.2998970389489,431.95288,293.53586,1020.95435,0.20446879,89.29,,0.010245473,1.0428705,848.50574,9.3598795,1314.4902,0.017279742,100,445.79446,1.7279743,-1.0,2792.7959790229797,,0.56696296,826.29987,402,9.3598795,2213668,215.16972
480.9936,0.4189424,1.018744,40300,97.97721,97.67068,0.0014637882,161990.48,0.007094105,[-0.516  0.236 -0.166  0.048 -0.037  0.207 -0.32  -1.049  0.     0.  0.   ],802.8766505802192,378.65872,321.8831,1092.1768,0.14637882,86.81,,0.010187439,1.0238488,819.8286,9.359923,1414.0598,0.015849574,100,390.58194,1.5849575,-1.0,2802.94611287117,,0.7094105,802.8767,403,9.359923,2222349,206.96118
576.6938,0.4189424,1.0159613,40400,98.1403,98.058,0.0013985473,131236.81,0.006442722,[-0.52   0.238 -0.168  0.046 -0.039  0.207 -0.321 -1.049  0.     0.  0.   ],843.3945355874822,332.597,266.70074,1435.9578,0.13985473,91.22,,0.010159612,1.0198046,854.2422,9.35988,1702.6586,0.013657094,100,338.41138,1.3657094,-1.0,2812.2010231018066,,0.6442722,843.39453,404,9.35988,2231471,218.09926
495.88193,0.4189424,1.1588037,40500,53.951324,69.03741,0.010705756,993854.8,0.001567258,[-0.52   0.24  -0.169  0.047 -0.038  0.206 -0.319 -1.05   0.     0.  0.   ],856.4203086293737,403.2774,360.5384,1149.938,1.0705756,92.51,,0.011588037,1.44849,1024.7334,9.359893,1510.4763,0.077746876,100,479.36127,7.774688,-1.0,2822.3917763233185,,0.15672581,856.4203,405,9.359893,2240722,204.0748
501.29767,0.4189424,1.0561434,40600,89.13664,91.550606,0.0036870318,209544.36,0.0036589615,[-0.53   0.228 -0.166  0.038 -0.046  0.209 -0.322 -1.072  0.     0.  0.   ],832.6253461301269,394.22507,331.3277,1130.0063,0.36870316,89.94,,0.010561433,1.0922921,879.78345,9.359993,1461.334,0.019806415,100,421.5992,1.9806415,-1.0,2831.6887063980103,,0.36589617,832.6253,406,9.359993,2249716,194.05309
520.50385,0.4189424,1.078591,40700,80.0425,86.30363,0.0053857905,321184.16,0.0034021013,[-0.528  0.226 -0.166  0.037 -0.047  0.207 -0.329 -1.065  0.     0.  0.   ],814.2327587141536,379.46536,293.72888,1155.496,0.53857905,87.92,,0.01078591,1.1586999,906.5488,9.359853,1449.2249,0.04706971,100,438.55246,4.706971,-1.0,2842.0877056121826,,0.34021014,814.2328,407,9.359853,2258508,195.53334
541.35126,0.4189424,1.0360423,40800,93.638084,93.755394,0.002700506,230798.97,0.0052379034,[-0.517  0.219 -0.165  0.043 -0.042  0.203 -0.329 -1.055  0.     0.  0.   ],872.9935012962445,308.57184,331.64227,1549.7632,0.27005062,94.22,,0.0103604235,1.0666053,914.69696,9.359908,1881.4055,0.020895945,100,331.78156,2.0895946,-1.0,2852.7842333316803,,0.52379036,872.9935,408,9.359908,2267930,220.65625
570.8772,0.4189424,1.0906284,40900,90.455894,90.96949,0.003542628,199887.88,0.003752912,[-0.52   0.218 -0.164  0.041 -0.045  0.202 -0.334 -1.052  0.     0.  0.   ],855.9740255818007,363.02542,285.0968,1358.0652,0.3542628,92.48,,0.010906285,1.0992696,923.6681,9.359982,1643.162,0.021277094,100,406.83093,2.1277094,-1.0,2862.694330215454,,0.3752912,855.974,409,9.359982,2277178,245.48691
539.2473,0.4189424,1.0871284,41000,86.04386,84.7841,0.004378279,281332.03,0.003213721,[-0.526  0.221 -0.163  0.037 -0.05   0.204 -0.328 -1.049  0.     0.  0.   ],851.9216323751009,392.9999,312.67426,1217.0652,0.4378279,92.02,,0.010871284,1.1794664,941.3441,9.359992,1529.7394,0.02501827,100,442.94016,2.501827,-1.0,2873.2346959114075,,0.32137212,851.9216,410,9.359992,2286380,189.5661
503.29562,0.4189424,1.2897664,41100,26.837597,54.680866,0.021295274,1657616.5,0.00080891635,[-0.537  0.223 -0.163  0.038 -0.049  0.207 -0.333 -1.042  0.     0.  0.   ],797.0253400108713,380.76166,293.72974,1093.8159,2.1295273,86.09,,0.012897663,1.8287933,1044.9767,9.359953,1387.5457,0.19450603,100,482.05133,19.450603,-1.0,2882.311512231827,,0.08089164,797.0254,411,9.359953,2294989,181.10112
486.84274,0.4189424,1.1055393,41200,70.6886,76.97978,0.007118978,449469.62,0.0009014556,[-0.536  0.228 -0.165  0.038 -0.048  0.217 -0.329 -1.043  0.     0.  0.   ],837.1470123244545,378.73233,350.3043,1177.7448,0.71189785,90.47,,0.011055393,1.2990423,948.6032,9.359865,1528.0491,0.051912114,100,426.12256,5.1912117,-1.0,2892.7966120243073,,0.09014556,837.147,412,9.359865,2304036,205.48209
492.13068,0.4189424,1.0788827,41300,88.31582,87.03158,0.003924228,275523.06,0.0040869825,[-0.542  0.228 -0.164  0.04  -0.047  0.215 -0.33  -1.037  0.     0.  0.   ],814.6807420993491,359.77716,322.55008,1193.7954,0.39242283,88.03,,0.010788827,1.1490083,888.4921,9.359989,1516.3455,0.026103778,100,400.87277,2.6103778,-1.0,2901.9264492988586,,0.40869826,814.6808,413,9.359989,2312839,218.74994
522.935,0.4189424,1.0509582,41400,89.21821,90.69159,0.0036534595,210537.22,0.003572895,[-0.542  0.229 -0.165  0.043 -0.044  0.217 -0.324 -1.046  0.     0.  0.   ],826.005721473647,323.35608,303.07068,1372.4281,0.36534598,89.2,,0.010509579,1.1026381,876.22003,9.359946,1675.4988,0.023057446,100,348.40485,2.3057446,-1.0,2911.9511964321136,,0.3572895,826.0057,414,9.359946,2321759,215.43256
500.222,0.4189424,1.1189809,41500,78.05559,79.20545,0.0059331153,345950.47,0.0026753515,[-0.541  0.228 -0.164  0.043 -0.046  0.218 -0.318 -1.054  0.     0.  0.   ],849.5871872813312,447.96533,349.3652,989.37427,0.5933115,91.77,,0.011189809,1.2625394,968.0893,9.359914,1338.7395,0.036006186,100,516.81586,3.6006188,-1.0,2921.57728266716,,0.26753515,849.58716,415,9.359914,2330936,184.2826
543.6793,0.4189424,1.1542898,41600,69.89855,76.555435,0.0075748577,373241.1,0.0017448723,[-0.536  0.224 -0.164  0.045 -0.043  0.209 -0.318 -1.055  0.     0.  0.   ],848.0326367582862,349.19073,304.3533,1358.453,0.7574858,91.58,,0.011542899,1.306243,993.8025,9.359976,1662.8063,0.04910424,100,423.6712,4.910424,-1.0,2931.3861768245697,,0.17448723,848.03265,416,9.359976,2340094,176.25464
514.76996,0.4189424,1.1179153,41700,68.24897,72.8715,0.007624998,366614.94,0.002508035,[-0.529  0.221 -0.164  0.046 -0.042  0.208 -0.325 -1.046  0.     0.  0.   ],827.7228485317423,453.934,312.95294,933.00995,0.7624998,89.39,,0.011179154,1.3722787,937.5829,9.359976,1245.9629,0.0414856,100,499.71054,4.14856,-1.0,2941.774451494217,,0.2508035,827.72284,417,9.359976,2349033,173.44814
519.8735,0.4189424,1.1119359,41800,82.22668,81.95572,0.0051696114,311260.78,0.0025482695,[-0.535  0.227 -0.168  0.056 -0.03   0.213 -0.323 -1.049  0.     0.  0.   ],812.9624379735446,389.0889,293.08893,1119.8228,0.5169611,87.87,,0.011119358,1.2201711,922.67584,9.359975,1412.9117,0.032946263,100,454.4594,3.2946262,-1.0,2950.8680391311646,,0.25482696,812.9624,418,9.359975,2357820,192.4585
563.849,0.4189424,1.1740881,41900,72.56457,79.084274,0.007219286,404647.8,0.001799778,[-0.539  0.226 -0.167  0.047 -0.039  0.214 -0.325 -1.048  0.     0.  0.   ],849.619861805838,354.81326,285.7709,1363.5846,0.72192866,91.88,,0.011740881,1.2644739,996.3303,9.359985,1649.3555,0.05335943,100,439.9261,5.335943,-1.0,2961.3816957473755,,0.1799778,849.6199,419,9.359985,2367008,217.81015
516.94727,0.4189424,2.0992968,42000,2.6736867,15.968466,0.12665832,172689800.0,0.00035381335,[-0.537  0.229 -0.167  0.042 -0.044  0.219 -0.316 -1.05   0.     0.  0.   ],848.0981266373087,259.8003,331.15088,1629.8418,12.6658325,91.63,,0.020992968,6.2623425,2414.6743,9.359969,1960.9927,1.277899,100,942.4784,127.78991,-1.0,2970.9712765216827,,0.035381336,848.0982,420,9.359969,2376171,252.83705
526.7323,0.4189424,1.2416787,42100,34.22871,75.403336,0.017212031,1450612.6,0.0030413442,[-0.546  0.231 -0.17   0.05  -0.036  0.217 -0.34  -1.025  0.     0.  0.   ],820.3680640120857,421.8101,293.63574,1034.8909,1.7212032,88.61,,0.012416788,1.3262013,1058.5326,9.359918,1328.5266,0.17345613,100,599.55,17.345613,-1.0,2981.4921309947968,,0.30413443,820.368,421,9.359918,2385032,200.19518
541.6912,0.4189424,1.0295659,42200,89.38397,91.86398,0.0035481795,199438.34,0.003529151,[-0.526  0.224 -0.171  0.051 -0.034  0.209 -0.346 -1.021  0.     0.  0.   ],836.9151943948114,437.95282,295.22397,1034.6505,0.35481796,90.45,,0.010295658,1.088566,869.7777,9.359862,1329.8745,0.02298117,100,453.52292,2.2981172,-1.0,2992.025762319565,,0.3529151,836.9152,422,9.359862,2394077,195.25525
536.536,0.4189424,1.2089176,42300,16.728584,44.734283,0.026972119,7419719.0,0.0003825981,[-0.527  0.224 -0.172  0.049 -0.036  0.211 -0.342 -1.029  0.     0.  0.   ],848.2384676085583,429.0199,311.70242,1085.6929,2.697212,91.6,,0.012089176,2.235422,1158.2302,9.359876,1397.3953,0.2681691,100,531.4428,26.816912,-1.0,3001.6631445884705,,0.03825981,848.23846,423,9.359876,2403237,229.31708
547.85175,0.4189424,1.0522645,42400,93.56908,92.34451,0.0027586417,238508.34,0.0027084753,[-0.523  0.217 -0.169  0.041 -0.043  0.218 -0.351 -1.04   0.     0.  0.   ],879.928744436154,391.70114,332.077,1295.3483,0.2758642,95.09,,0.010522643,1.0829014,933.40137,9.359938,1627.4253,0.019228268,100,425.3393,1.9228269,-1.0,3012.4770102500916,,0.27084753,879.9288,424,9.359938,2412746,257.4017
575.4969,0.4189424,1.0198865,42500,98.46384,98.43637,0.0012738884,158401.06,0.0071509657,[-0.523  0.216 -0.17   0.038 -0.046  0.214 -0.355 -1.047  0.     0.  0.   ],869.2795383979684,268.10303,293.78265,1710.1389,0.12738883,93.97,,0.010198865,1.0158846,884.9201,9.359816,2003.9216,0.013879195,100,278.98773,1.3879195,-1.0,3022.3442871570587,,0.7150966,869.27954,425,9.359816,2422143,246.37914
557.8358,0.4189424,1.9766757,42600,10.028054,18.99323,0.059208035,16675336.0,0.00025731872,[-0.528  0.219 -0.171  0.038 -0.046  0.218 -0.351 -1.045  0.     0.  0.   ],860.4388419305686,351.844,302.60303,1392.7133,5.920804,92.92,,0.019766755,5.2650337,1851.2786,9.359982,1695.3163,0.46089843,100,684.27405,46.089844,-1.0,3032.8051855564117,,0.025731873,860.43884,426,9.359982,2431435,238.62059
559.11584,0.4189424,1.2330105,42700,52.339016,64.92822,0.011766182,845928.9,0.001366059,[-0.519  0.219 -0.173  0.038 -0.047  0.209 -0.336 -1.07   0.     0.  0.   ],880.5600786355856,399.78995,321.4442,1281.1229,1.1766182,95.07,,0.012330104,1.5401623,1118.1227,9.359859,1602.5671,0.095058694,100,521.4712,9.50587,-1.0,3042.8848509788513,,0.1366059,880.56006,427,9.359859,2440942,194.84857
596.66425,0.4189424,1.0451798,42800,94.43427,93.450745,0.0025373935,143237.08,0.0047740415,[-0.5    0.225 -0.179  0.035 -0.049  0.205 -0.333 -1.071  0.     0.  0.   ],862.8699891984261,460.91425,266.20578,1073.6467,0.25373936,93.25,,0.010451798,1.0700824,898.979,9.359975,1339.8525,0.018508852,100,483.17673,1.8508852,-1.0,3053.770677089691,,0.47740415,862.87006,428,9.359975,2450267,198.18735
495.77292,0.4189424,1.0392071,42900,93.87008,94.49874,0.0026556214,191564.81,0.0047050286,[-0.501  0.225 -0.179  0.034 -0.051  0.207 -0.335 -1.063  0.     0.  0.   ],845.9212337454821,410.36456,350.1483,1101.7074,0.26556215,91.29,,0.010392071,1.0582151,881.44574,9.359973,1451.8557,0.023612197,100,433.39038,2.36122,-1.0,3064.3227984905243,,0.47050285,845.92126,429,9.359973,2459396,196.4997
554.40674,0.4189424,1.0363231,43000,90.89946,93.57798,0.0032790494,221818.81,0.0058583836,[-0.491  0.224 -0.184  0.034 -0.053  0.2   -0.341 -1.065  0.     0.  0.   ],885.6150149873253,390.49585,331.20825,1319.189,0.32790497,95.69,,0.010363232,1.0686275,922.568,9.359937,1650.3972,0.023363153,100,410.74136,2.3363154,-1.0,3074.2145216464996,,0.5858384,885.61505,430,9.359937,2468965,211.98679
554.9647,0.4189424,1.0380318,43100,95.7682,95.33968,0.002182037,167086.28,0.0065696817,[-0.488  0.223 -0.184  0.038 -0.048  0.201 -0.336 -1.062  0.     0.  0.   ],848.7256661377385,425.0032,293.76096,1118.6472,0.21820371,91.71,,0.010380318,1.0488812,884.51074,9.359965,1412.4082,0.017239554,100,450.55582,1.7239554,-1.0,3084.6929309368134,,0.6569682,848.72565,431,9.359965,2478136,209.65375
513.5526,0.4189424,1.0123191,43200,96.89877,97.45706,0.0018110286,173788.4,0.00740499,[-0.496  0.227 -0.184  0.038 -0.049  0.205 -0.336 -1.057  0.     0.  0.   ],835.2862004677518,395.0311,321.73358,1145.7832,0.18110284,90.16,,0.01012319,1.0260929,847.6029,9.35993,1467.5168,0.017800875,100,401.6411,1.7800875,-1.0,3094.055631160736,,0.740499,835.2862,432,9.35993,2487152,221.07622
577.2671,0.4189424,1.048474,43300,79.0204,85.5065,0.0054024,301658.88,0.00465683,[-0.498  0.228 -0.186  0.039 -0.048  0.206 -0.337 -1.053  0.     0.  0.   ],862.4029790067685,460.06128,285.13586,1056.0032,0.54024005,93.19,,0.010484739,1.1695018,920.43933,9.359941,1341.139,0.040444892,100,485.33292,4.0444894,-1.0,3104.9468665122986,,0.465683,862.40295,433,9.359941,2496471,200.14491
568.3605,0.4189424,2.7722442,43400,2.8642125,10.748987,0.16144274,134804000.0,0.00043126254,[-0.494  0.223 -0.183  0.04  -0.046  0.207 -0.342 -1.049  0.     0.  0.   ],863.1042314951534,366.80756,294.74377,1359.5786,16.144272,93.31,,0.027722443,9.303202,2612.6914,9.359895,1654.3224,1.619909,100,1098.9293,161.9909,-1.0,3114.8832972049713,,0.043126255,863.1043,434,9.359895,2505802,213.34999
599.98346,0.4189424,1.0401958,43500,96.55995,96.46118,0.0019633563,170007.58,0.006309344,[-0.486  0.222 -0.181  0.033 -0.054  0.216 -0.326 -1.06   0.     0.  0.   ],904.4477244448905,460.2085,304.46423,1176.3331,0.19633563,97.66,,0.010401957,1.0366864,947.5789,9.359982,1480.7974,0.015427025,100,495.26434,1.5427026,-1.0,3125.5376443862915,,0.6309344,904.44763,435,9.359982,2515568,210.95644
540.5799,0.4189424,1.0593756,43600,87.43137,92.08103,0.004016612,285851.6,0.005297824,[-0.483  0.217 -0.181  0.034 -0.052  0.214 -0.333 -1.066  0.     0.  0.   ],854.2172921296124,378.53223,313.63742,1271.9797,0.40166122,92.23,,0.010593758,1.086,929.1295,9.359902,1585.6172,0.02604113,100,433.41174,2.604113,-1.0,3134.659718990326,,0.5297824,854.2173,436,9.359902,2524791,272.09125
603.9318,0.4189424,1.0261837,43700,97.63348,97.10277,0.0015976521,135314.31,0.0067184637,[-0.475  0.21  -0.181  0.036 -0.05   0.206 -0.338 -1.072  0.     0.  0.   ],870.9040215956821,421.44562,266.97223,1231.2224,0.15976521,94.09,,0.010261836,1.0298368,892.05835,9.359932,1498.1947,0.014289729,100,435.94403,1.428973,-1.0,3144.789073228836,,0.6718464,870.904,437,9.359932,2534200,222.45389
563.85834,0.4189424,1.0760378,43800,85.99221,88.170364,0.004342931,221349.16,0.0036153602,[-0.478  0.211 -0.182  0.036 -0.05   0.208 -0.336 -1.077  0.     0.  0.   ],866.8943123234981,421.24896,303.03595,1182.4485,0.4342931,93.74,,0.010760376,1.1341679,942.47955,9.359935,1485.4845,0.031388927,100,467.8792,3.1388927,-1.0,3154.3874406814575,,0.36153603,866.89435,438,9.359935,2543574,193.43022
528.44696,0.4189424,1.0407689,43900,78.02079,85.689766,0.005524017,678911.7,0.0029640698,[-0.48   0.212 -0.181  0.042 -0.045  0.212 -0.334 -1.08   0.     0.  0.   ],869.81521729094,324.20966,341.36826,1477.317,0.55240166,94.01,,0.010407689,1.1670005,948.45197,9.359976,1818.6853,0.049074974,100,359.04626,4.9074974,-1.0,3164.316621541977,,0.29640698,869.81525,439,9.359976,2552975,231.19714
