BatchSize,MinVanillaIw,AvgVanillaIw,VarNormIw,ESSRenyi,AvgDiscRet,IterType,VarVanillaIw,ESSClassic,MinNormIw,AvgEpLen,VarRet,VarDiscRet,VarJ,Bound,MaxNormIw,AvgRet,VanillaAvgRet,MaxVanillaIw,EpsThisIter,AvgNormIw,Delta,J,eRenyi2
300,0.538822,0.996626,1.06341e-07,297.357755927,-362.690589672,1,0.00950623,297.165538576,0.00180215,500.0,1101.78082316,1101.78082316,33.7189,-405.934,0.00400128,-362.690589672,-362.690589672,1.19633,100,0.00333333,0.3,-362.779,1.00889
300,1.0,1.0,3.50449e-18,300.0,-362.166191123,2,,100.0,0.01,500.0,1096.37857155,1096.37857155,32.9456,-433.954,0.01,-362.166191123,-362.166191123,1.0,100,0.01,0.3,-362.166,1.0
300,1.0,1.0,2.1793e-19,300.0,-359.584093539,2,,200.000000102,0.005,500.0,1118.1758959,1118.1758959,33.1341,-411.637,0.005,-359.584093539,-359.584093539,1.0,100,0.005,0.3,-360.875,1.0
300,0.55699,0.990314,3.85804e-07,289.972577662,-364.258311081,1,0.034053,289.965389556,0.00187479,500.0,1304.05946722,1304.05946722,33.4521,-404.971,0.00564429,-364.258311081,-364.258311081,1.67688,100,0.00333333,0.3,-360.613,1.03458
300,1.0,1.0,3.50449e-18,300.0,-361.537149861,2,,100.0,0.01,500.0,1484.02485758,1484.02485758,38.3299,-434.344,0.01,-361.537149861,-361.537149861,1.0,100,0.01,0.3,-361.537,1.0
300,1.0,1.0,2.1793e-19,300.0,-363.425551708,2,,200.000000102,0.005,500.0,1710.30970305,1710.30970305,39.7755,-418.553,0.005,-363.425551708,-363.425551708,1.0,100,0.005,0.3,-362.481,1.0
300,,0.181837,0.000374131,300.0,-367.549138858,1,1.11335,8.68066329321,,500.0,1334.68895951,1334.68895951,203.84,-382.456,0.243702,-367.549138858,-367.549138858,13.2942,100,0.00333333,0.3,-336.673,1.0
300,1.0,1.0,3.50449e-18,300.0,-387.205885816,2,,100.0,0.01,500.0,1162.45847803,1162.45847803,33.9239,-460.863,0.01,-387.205885816,-387.205885816,1.0,100,0.01,0.3,-387.206,1.0
300,1.0,1.0,2.1793e-19,300.0,-373.625782352,2,,200.000000102,0.005,500.0,2607.81330931,2607.81330931,43.7309,-443.528,0.005,-373.625782352,-373.625782352,1.0,100,0.005,0.3,-380.416,1.0
300,0.0157951,0.98246,1.97169e-06,258.951612156,-377.85696351,1,0.171282,254.915468459,5.35902e-05,500.0,1684.16516017,1684.16516017,43.8233,-426.72,0.00591629,-377.85696351,-377.85696351,1.74375,100,0.00333333,0.3,-371.255,1.15852
300,1.0,1.0,3.50449e-18,300.0,-366.474962399,2,,100.0,0.01,500.0,1287.10743511,1287.10743511,35.6964,-440.878,0.01,-366.474962399,-366.474962399,1.0,100,0.01,0.3,-366.475,1.0
300,1.0,1.0,2.1793e-19,300.0,-369.666039788,2,,200.000000102,0.005,500.0,1018.26668808,1018.26668808,33.8187,-420.681,0.005,-369.666039788,-369.666039788,1.0,100,0.005,0.3,-368.07,1.0
300,0.292038,1.00633,4.25317e-07,288.476164384,-367.888705609,1,0.0387645,288.97530866,0.00096734,500.0,1502.2062582,1502.2062582,35.4727,-410.042,0.00576763,-367.888705609,-367.888705609,1.74124,100,0.00333333,0.3,-366.235,1.03995
300,1.0,1.0,3.50449e-18,300.0,-377.944177073,2,,100.0,0.01,500.0,1677.97896412,1677.97896412,40.7578,-452.39,0.01,-377.944177073,-377.944177073,1.0,100,0.01,0.3,-377.944,1.0
300,1.0,1.0,2.1793e-19,300.0,-372.290928269,2,,200.000000102,0.005,500.0,1495.32364948,1495.32364948,39.7338,-427.759,0.005,-372.290928269,-372.290928269,1.0,100,0.005,0.3,-375.118,1.0
300,0.205225,1.00857,1.24694e-06,283.205204008,-369.86000327,1,0.114156,269.820677461,0.000678271,500.0,1397.44637936,1397.44637936,38.5247,-415.1,0.0140932,-369.86000327,-369.86000327,4.26418,100,0.00333333,0.3,-370.863,1.0593
300,1.0,1.0,3.50449e-18,300.0,-366.970619551,2,,100.0,0.01,500.0,1303.28273376,1303.28273376,35.92,-437.325,0.01,-366.970619551,-366.970619551,1.0,100,0.01,0.3,-366.971,1.0
300,1.0,1.0,2.1793e-19,300.0,-371.466099028,2,,200.000000102,0.005,500.0,1673.0258405,1673.0258405,38.449,-420.142,0.005,-371.466099028,-371.466099028,1.0,100,0.005,0.3,-369.218,1.0
300,0.192089,1.01137,1.19024e-06,273.45521876,-369.767505286,1,0.109572,271.060259807,0.000633098,500.0,1424.99932607,1424.99932607,37.6533,-408.845,0.00553022,-369.767505286,-369.767505286,1.67793,100,0.00333333,0.3,-365.295,1.09707
300,1.0,1.0,3.50449e-18,300.0,-363.529428704,2,,100.0,0.01,500.0,1035.51077721,1035.51077721,32.0181,-435.109,0.01,-363.529428704,-363.529428704,1.0,100,0.01,0.3,-363.529,1.0
300,1.0,1.0,2.1793e-19,300.0,-363.908542059,2,,200.000000102,0.005,500.0,1171.92279103,1171.92279103,33.0562,-414.334,0.005,-363.908542059,-363.908542059,1.0,100,0.005,0.3,-363.719,1.0
300,0.134339,1.00458,8.256e-07,279.849650097,-364.05903616,1,0.0749867,279.314857949,0.000445753,500.0,1095.35336873,1095.35336873,32.5078,-403.532,0.0049356,-364.05903616,-364.05903616,1.48747,100,0.00333333,0.3,-360.743,1.072
300,1.0,1.0,3.50449e-18,300.0,-365.97579484,2,,100.0,0.01,500.0,925.037505879,925.037505879,30.262,-439.228,0.01,-365.97579484,-365.97579484,1.0,100,0.01,0.3,-365.976,1.0
300,1.0,1.0,2.1793e-19,300.0,-365.514663585,2,,200.000000102,0.005,500.0,1270.05851315,1270.05851315,32.964,-417.543,0.005,-365.514663585,-365.514663585,1.0,100,0.005,0.3,-365.745,1.0
300,0.458676,1.02468,3.84514e-07,288.566501536,-368.035110351,1,0.0363356,289.997687293,0.00149209,500.0,1754.32682667,1754.32682667,36.8579,-408.763,0.00515946,-368.035110351,-368.035110351,1.58604,100,0.00333333,0.3,-364.957,1.03962
300,1.0,1.0,3.50449e-18,300.0,-361.607283202,2,,100.0,0.01,500.0,1174.22949537,1174.22949537,34.0953,-429.635,0.01,-361.607283202,-361.607283202,1.0,100,0.01,0.3,-361.607,1.0
300,1.0,1.0,2.1793e-19,300.0,-367.391394828,2,,200.000000102,0.005,500.0,1504.58202663,1504.58202663,36.5291,-416.608,0.005,-367.391394828,-367.391394828,1.0,100,0.005,0.3,-364.499,1.0
300,0.29686,1.00278,5.50059e-07,285.998607614,-359.291819639,1,0.0497813,285.893980673,0.000986785,500.0,1160.37606933,1160.37606933,35.5183,-404.332,0.00674159,-359.291819639,-359.291819639,2.02811,100,0.00333333,0.3,-360.756,1.04896
300,1.0,1.0,3.50449e-18,300.0,-365.891246566,2,,100.0,0.01,500.0,1353.61681005,1353.61681005,36.6071,-436.754,0.01,-365.891246566,-365.891246566,1.0,100,0.01,0.3,-365.891,1.0
300,1.0,1.0,2.1793e-19,300.0,-368.359286791,2,,200.000000102,0.005,500.0,1349.86071044,1349.86071044,36.6025,-418.753,0.005,-368.359286791,-368.359286791,1.0,100,0.005,0.3,-367.125,1.0
300,0.521692,0.993104,2.31778e-07,293.762962238,-363.917880954,1,0.0205733,293.889975091,0.00175105,500.0,1385.83066301,1385.83066301,35.97,-413.894,0.00426906,-363.917880954,-363.917880954,1.27188,100,0.00333333,0.3,-365.013,1.02123
300,1.0,1.0,3.50449e-18,300.0,-368.688022022,2,,100.0,0.01,500.0,1759.76977789,1759.76977789,41.7393,-442.168,0.01,-368.688022022,-368.688022022,1.0,100,0.01,0.3,-368.688,1.0
300,1.0,1.0,2.1793e-19,300.0,-361.367113833,2,,200.000000102,0.005,500.0,989.476675579,989.476675579,37.0712,-416.986,0.005,-361.367113833,-361.367113833,1.0,100,0.005,0.3,-365.028,1.0
300,0.321235,0.989455,7.26923e-07,282.601048324,-362.031675633,1,0.0640506,281.635876003,0.0010822,500.0,1179.79378855,1179.79378855,37.6988,-405.796,0.00515932,-362.031675633,-362.031675633,1.53148,100,0.00333333,0.3,-361.539,1.06157
300,1.0,1.0,3.50449e-18,300.0,-365.698926389,2,,100.0,0.01,500.0,1568.86870339,1568.86870339,39.4104,-442.097,0.01,-365.698926389,-365.698926389,1.0,100,0.01,0.3,-365.699,1.0
300,1.0,1.0,2.1793e-19,300.0,-362.90585982,2,,200.000000102,0.005,500.0,965.83049759,965.83049759,35.4489,-418.324,0.005,-362.90585982,-362.90585982,1.0,100,0.005,0.3,-364.302,1.0
300,0.462909,1.02263,3.00001e-07,290.953823273,-365.292727569,1,0.0282357,292.138592625,0.00150889,500.0,1417.54580788,1417.54580788,35.3338,-408.9,0.00513429,-365.292727569,-365.292727569,1.57514,100,0.00333333,0.3,-363.287,1.03109
300,1.0,1.0,3.50449e-18,300.0,-365.668485025,2,,100.0,0.01,500.0,1487.9024455,1487.9024455,38.38,-439.847,0.01,-365.668485025,-365.668485025,1.0,100,0.01,0.3,-365.668,1.0
300,1.0,1.0,2.1793e-19,300.0,-357.94906426,2,,200.000000102,0.005,500.0,1287.53618055,1287.53618055,37.2658,-414.261,0.005,-357.94906426,-357.94906426,1.0,100,0.005,0.3,-361.809,1.0
300,0.404647,1.00828,3.73302e-07,290.514965216,-353.056801449,1,0.0341561,290.279995352,0.00133774,500.0,1518.898813,1518.898813,38.1326,-400.997,0.00588167,-353.056801449,-353.056801449,1.77912,100,0.00333333,0.3,-357.476,1.03265
300,1.0,1.0,3.50449e-18,300.0,-359.946827339,2,,100.0,0.01,500.0,1693.26156483,1693.26156483,40.943,-431.407,0.01,-359.946827339,-359.946827339,1.0,100,0.01,0.3,-359.947,1.0
300,1.0,1.0,2.1793e-19,300.0,-353.794248058,2,,200.000000102,0.005,500.0,1066.28165315,1066.28165315,37.0869,-407.4,0.005,-353.794248058,-353.794248058,1.0,100,0.005,0.3,-356.871,1.0
300,0.339102,0.999685,5.39135e-07,283.039477906,-362.839936492,1,0.0484916,286.1610974,0.00113069,500.0,1472.53362904,1472.53362904,36.7101,-400.36,0.00518367,-362.839936492,-362.839936492,1.55461,100,0.00333333,0.3,-356.412,1.05992
300,1.0,1.0,3.50449e-18,300.0,-360.330882095,2,,100.0,0.01,500.0,978.141582321,978.141582321,31.1185,-429.82,0.01,-360.330882095,-360.330882095,1.0,100,0.01,0.3,-360.331,1.0
300,1.0,1.0,2.1793e-19,300.0,-357.243827148,2,,200.000000102,0.005,500.0,1238.31261289,1238.31261289,33.1591,-412.795,0.005,-357.243827148,-357.243827148,1.0,100,0.005,0.3,-358.787,1.0
300,0.494412,1.0039,2.95671e-07,293.308006213,-363.894309825,1,0.0268184,292.249118791,0.00164163,500.0,1198.94921233,1198.94921233,33.0406,-404.088,0.00450929,-363.894309825,-363.894309825,1.35806,100,0.00333333,0.3,-359.491,1.02282
300,1.0,1.0,3.50449e-18,300.0,-358.973522523,2,,100.0,0.01,500.0,1083.73756199,1083.73756199,32.7552,-428.406,0.01,-358.973522523,-358.973522523,1.0,100,0.01,0.3,-358.974,1.0
300,1.0,1.0,2.1793e-19,300.0,-360.256221898,2,,200.000000102,0.005,500.0,1143.89226866,1143.89226866,33.2128,-408.711,0.005,-360.256221898,-360.256221898,1.0,100,0.005,0.3,-359.615,1.0
300,0.456573,1.00157,8.20647e-07,284.671734974,-360.731948455,1,0.0740902,279.430499833,0.00151953,500.0,1432.56540971,1432.56540971,34.6667,-400.634,0.0097805,-360.731948455,-360.731948455,2.93875,100,0.00333333,0.3,-357.868,1.05385
300,1.0,1.0,3.50449e-18,300.0,-360.861449171,2,,100.0,0.01,500.0,1775.97037681,1775.97037681,41.931,-435.072,0.01,-360.861449171,-360.861449171,1.0,100,0.01,0.3,-360.861,1.0
300,1.0,1.0,2.1793e-19,300.0,-362.793361644,2,,200.000000102,0.005,500.0,1613.81401409,1613.81401409,40.9741,-419.584,0.005,-362.793361644,-362.793361644,1.0,100,0.005,0.3,-361.827,1.0
300,0.774155,0.993294,5.63476e-08,298.37573434,-357.145316113,1,0.0050035,298.491322709,0.00259794,500.0,1717.95990668,1717.95990668,40.8274,-407.344,0.00426504,-357.145316113,-357.145316113,1.27093,100,0.00333333,0.3,-360.023,1.00544
300,1.0,1.0,3.50449e-18,300.0,-356.218724934,2,,100.0,0.01,500.0,1093.5052566,1093.5052566,32.9024,-425.605,0.01,-356.218724934,-356.218724934,1.0,100,0.01,0.3,-356.219,1.0
300,1.0,1.0,2.1793e-19,300.0,-360.751066654,2,,200.000000102,0.005,500.0,1318.06401474,1318.06401474,34.6246,-410.044,0.005,-360.751066654,-360.751066654,1.0,100,0.005,0.3,-358.485,1.0
300,0.335466,0.988169,5.16339e-07,287.090881795,-356.885263662,1,0.0453774,286.720447238,0.00113161,500.0,1286.80284268,1286.80284268,33.933,-399.654,0.00603465,-356.885263662,-356.885263662,1.78898,100,0.00333333,0.3,-356.038,1.04497
300,1.0,1.0,3.50449e-18,300.0,-356.697698657,2,,100.0,0.01,500.0,1115.41461396,1115.41461396,33.2304,-428.37,0.01,-356.697698657,-356.697698657,1.0,100,0.01,0.3,-356.698,1.0
300,1.0,1.0,2.1793e-19,300.0,-361.615655734,2,,200.000000102,0.005,500.0,1391.65262319,1391.65262319,35.3135,-409.837,0.005,-361.615655734,-361.615655734,1.0,100,0.005,0.3,-359.157,1.0
300,0.59998,1.00518,4.06136e-07,291.564261428,-364.972354233,1,0.0369317,289.455166569,0.00198963,500.0,1460.46927318,1460.46927318,35.958,-407.61,0.00875816,-364.972354233,-364.972354233,2.64105,100,0.00333333,0.3,-359.745,1.02893
300,1.0,1.0,3.50449e-18,300.0,-356.032801418,2,,100.0,0.01,500.0,1252.30584785,1252.30584785,35.2105,-431.337,0.01,-356.032801418,-356.032801418,1.0,100,0.01,0.3,-356.033,1.0
300,1.0,1.0,2.1793e-19,300.0,-359.640652909,2,,200.000000102,0.005,500.0,1236.66917779,1236.66917779,35.1468,-411.085,0.005,-359.640652909,-359.640652909,1.0,100,0.005,0.3,-357.837,1.0
300,0.397588,0.992741,3.0564e-07,292.849686161,-359.995758753,1,0.0271096,291.994633089,0.00133498,500.0,1220.47987606,1220.47987606,34.3735,-401.462,0.00489398,-359.995758753,-359.995758753,1.45754,100,0.00333333,0.3,-357.457,1.02442
300,1.0,1.0,3.50449e-18,300.0,-356.534635047,2,,100.0,0.01,500.0,848.701764931,848.701764931,28.9865,-423.915,0.01,-356.534635047,-356.534635047,1.0,100,0.01,0.3,-356.535,1.0
300,1.0,1.0,2.1793e-19,300.0,-358.703229483,2,,200.000000102,0.005,500.0,1016.26495387,1016.26495387,30.4029,-410.399,0.005,-358.703229483,-358.703229483,1.0,100,0.005,0.3,-357.619,1.0
300,0.726905,0.996506,1.1418e-07,296.71539211,-357.73993956,1,0.0102045,296.958629787,0.00243151,500.0,1165.5997876,1165.5997876,31.6471,-400.521,0.00464464,-357.73993956,-357.73993956,1.38852,100,0.00333333,0.3,-357.188,1.01107
300,1.0,1.0,3.50449e-18,300.0,-357.660429103,2,,100.0,0.01,500.0,1532.48593323,1532.48593323,38.9508,-428.638,0.01,-357.660429103,-357.660429103,1.0,100,0.01,0.3,-357.66,1.0
300,1.0,1.0,2.1793e-19,300.0,-364.601456486,2,,200.000000102,0.005,500.0,1816.05717186,1816.05717186,40.8604,-420.309,0.005,-364.601456486,-364.601456486,1.0,100,0.005,0.3,-361.131,1.0
300,0.433435,0.993982,2.55339e-07,293.475574629,-354.836894353,1,0.0227048,293.282933493,0.00145353,500.0,1071.109649,1071.109649,37.6017,-406.809,0.00465229,-354.836894353,-354.836894353,1.38729,100,0.00333333,0.3,-357.956,1.02223
300,1.0,1.0,3.50449e-18,300.0,-354.598599163,2,,100.0,0.01,500.0,1777.59133008,1777.59133008,41.9502,-429.263,0.01,-354.598599163,-354.598599163,1.0,100,0.01,0.3,-354.599,1.0
300,1.0,1.0,2.1793e-19,300.0,-365.092185156,2,,200.000000102,0.005,500.0,1883.11370498,1883.11370498,42.8903,-418.923,0.005,-365.092185156,-365.092185156,1.0,100,0.005,0.3,-359.845,1.0
300,0.538021,1.03124,1.33845e-06,279.718572205,-351.262093991,1,0.128105,267.842924257,0.00173908,500.0,1187.01932382,1187.01932382,42.8157,-403.73,0.0156153,-351.262093991,-351.262093991,4.83094,100,0.00333333,0.3,-353.776,1.07251
300,1.0,1.0,3.50449e-18,300.0,-363.003483494,2,,100.0,0.01,500.0,1479.98127195,1479.98127195,38.2777,-436.44,0.01,-363.003483494,-363.003483494,1.0,100,0.01,0.3,-363.003,1.0
300,1.0,1.0,2.1793e-19,300.0,-357.00445788,2,,200.000000102,0.005,500.0,1389.28577093,1389.28577093,37.8059,-413.893,0.005,-357.00445788,-357.00445788,1.0,100,0.005,0.3,-360.004,1.0
300,0.494011,0.989232,4.25334e-07,287.599030709,-357.891263884,1,0.0374601,288.974926551,0.00166463,500.0,1234.62454756,1234.62454756,35.9839,-402.415,0.00643391,-357.891263884,-357.891263884,1.90939,100,0.00333333,0.3,-357.476,1.04312
300,1.0,1.0,3.50449e-18,300.0,-355.816824885,2,,100.0,0.01,500.0,1190.21176816,1190.21176816,34.3265,-427.12,0.01,-355.816824885,-355.816824885,1.0,100,0.01,0.3,-355.817,1.0
300,1.0,1.0,2.1793e-19,300.0,-359.078054386,2,,200.000000102,0.005,500.0,1603.73945477,1603.73945477,37.2245,-417.557,0.005,-359.078054386,-359.078054386,1.0,100,0.005,0.3,-357.447,1.0
300,0.353581,0.992859,4.09492e-07,291.119183287,-357.382745394,1,0.0363298,289.370985622,0.00118708,500.0,1502.94891153,1502.94891153,36.1798,-405.741,0.00612209,-357.382745394,-357.382745394,1.82351,100,0.00333333,0.3,-355.918,1.03051
300,1.0,1.0,3.50449e-18,300.0,-358.643307464,2,,100.0,0.01,500.0,1030.90435234,1030.90435234,31.9468,-426.061,0.01,-358.643307464,-358.643307464,1.0,100,0.01,0.3,-358.643,1.0
300,1.0,1.0,2.1793e-19,300.0,-361.234607172,2,,200.000000102,0.005,500.0,1654.20306087,1654.20306087,36.4802,-415.338,0.005,-361.234607172,-361.234607172,1.0,100,0.005,0.3,-359.939,1.0
300,0.20845,1.00589,5.60195e-07,284.892132265,-359.119667627,1,0.0510127,285.646585521,0.000690768,500.0,1912.56413971,1912.56413971,37.6085,-406.568,0.0065237,-359.119667627,-359.119667627,1.96863,100,0.00333333,0.3,-357.106,1.05303
300,1.0,1.0,3.50449e-18,300.0,-356.45445686,2,,100.0,0.01,500.0,1461.0898493,1461.0898493,38.0326,-438.922,0.01,-356.45445686,-356.45445686,1.0,100,0.01,0.3,-356.454,1.0
300,1.0,1.0,2.1793e-19,300.0,-360.02299768,2,,200.000000102,0.005,500.0,1227.40842166,1227.40842166,36.5238,-416.552,0.005,-360.02299768,-360.02299768,1.0,100,0.005,0.3,-358.239,1.0
300,0.641513,0.990008,1.42803e-07,296.359054117,-363.529020446,1,0.0125968,296.205733383,0.00215996,500.0,1827.75971334,1827.75971334,38.484,-407.311,0.00484965,-363.529020446,-363.529020446,1.44036,100,0.00333333,0.3,-359.407,1.01229
300,1.0,1.0,3.50449e-18,300.0,-359.770046973,2,,100.0,0.01,500.0,1488.73927141,1488.73927141,38.3908,-439.593,0.01,-359.770046973,-359.770046973,1.0,100,0.01,0.3,-359.77,1.0
300,1.0,1.0,2.1793e-19,300.0,-355.291041269,2,,200.000000102,0.005,500.0,1470.45481854,1470.45481854,38.3382,-413.974,0.005,-355.291041269,-355.291041269,1.0,100,0.005,0.3,-357.531,1.0
300,0.525868,1.00368,3.38319e-07,292.262978595,-363.293598974,1,0.0306732,291.164022724,0.00174647,500.0,1673.5016147,1673.5016147,38.886,-407.694,0.00635844,-363.293598974,-363.293598974,1.91455,100,0.00333333,0.3,-358.174,1.02647
300,1.0,1.0,3.50449e-18,300.0,-355.995739933,2,,100.0,0.01,500.0,1191.47870501,1191.47870501,34.3448,-428.909,0.01,-355.995739933,-355.995739933,1.0,100,0.01,0.3,-355.996,1.0
300,1.0,1.0,2.1793e-19,300.0,-358.573373743,2,,200.000000102,0.005,500.0,1039.18347678,1039.18347678,33.2542,-409.575,0.005,-358.573373743,-358.573373743,1.0,100,0.005,0.3,-357.285,1.0
300,0.434219,0.99459,4.48856e-07,289.422824794,-362.105524768,1,0.0399611,288.388722174,0.00145527,500.0,1158.0521602,1158.0521602,33.366,-400.866,0.00486949,-362.105524768,-362.105524768,1.45294,100,0.00333333,0.3,-357.398,1.03655
300,1.0,1.0,3.50449e-18,300.0,-354.320773322,2,,100.0,0.01,500.0,1095.44568299,1095.44568299,32.9316,-424.152,0.01,-354.320773322,-354.320773322,1.0,100,0.01,0.3,-354.321,1.0
300,1.0,1.0,2.1793e-19,300.0,-363.966825301,2,,200.000000102,0.005,500.0,1444.82855715,1444.82855715,35.7868,-409.839,0.005,-363.966825301,-363.966825301,1.0,100,0.005,0.3,-359.144,1.0
300,0.619146,1.00598,2.23857e-07,294.097029559,-356.114617558,1,0.0203888,294.094482417,0.00205155,500.0,1392.15647297,1392.15647297,35.6962,-400.127,0.00517763,-356.114617558,-356.114617558,1.56258,100,0.00333333,0.3,-357.237,1.02007
300,1.0,1.0,3.50449e-18,300.0,-363.635496114,2,,100.0,0.01,500.0,1238.32296169,1238.32296169,35.0134,-434.249,0.01,-363.635496114,-363.635496114,1.0,100,0.01,0.3,-363.635,1.0
300,1.0,1.0,2.1793e-19,300.0,-362.119777081,2,,200.000000102,0.005,500.0,1624.86631612,1624.86631612,37.6544,-417.96,0.005,-362.119777081,-362.119777081,1.0,100,0.005,0.3,-362.878,1.0
300,0.615717,0.989558,1.78099e-07,295.823401857,-355.7895513,1,0.0156959,295.28265449,0.00207405,500.0,974.202743109,974.202743109,36.021,-405.21,0.00462741,-355.7895513,-355.7895513,1.37373,100,0.00333333,0.3,-359.918,1.01412
300,1.0,1.0,3.50449e-18,300.0,-353.312588679,2,,100.0,0.01,500.0,1371.4120959,1371.4120959,36.847,-430.514,0.01,-353.312588679,-353.312588679,1.0,100,0.01,0.3,-353.313,1.0
300,1.0,1.0,2.1793e-19,300.0,-356.657179097,2,,200.000000102,0.005,500.0,1345.41991403,1345.41991403,36.7101,-409.575,0.005,-356.657179097,-356.657179097,1.0,100,0.005,0.3,-354.985,1.0
300,0.313428,1.00323,5.81499e-07,284.348026521,-356.798807752,1,0.0526731,285.127646688,0.0010414,500.0,1422.58004628,1422.58004628,36.697,-398.961,0.00613626,-356.798807752,-356.798807752,1.84682,100,0.00333333,0.3,-353.178,1.05505
300,1.0,1.0,3.50449e-18,300.0,-361.771274623,2,,100.0,0.01,500.0,1561.85989815,1561.85989815,39.3223,-439.27,0.01,-361.771274623,-361.771274623,1.0,100,0.01,0.3,-361.771,1.0
300,1.0,1.0,2.1793e-19,300.0,-354.432433117,2,,200.000000102,0.005,500.0,1166.97896896,1166.97896896,36.9356,-412.901,0.005,-354.432433117,-354.432433117,1.0,100,0.005,0.3,-358.102,1.0
300,0.564116,0.997277,2.69071e-07,293.317339039,-358.28110969,1,0.0240847,292.929965493,0.00188552,500.0,1446.28773738,1446.28773738,36.7314,-402.444,0.00544549,-358.28110969,-358.28110969,1.6292,100,0.00333333,0.3,-357.193,1.02278
300,1.0,1.0,3.50449e-18,300.0,-357.745682564,2,,100.0,0.01,500.0,1496.65024212,1496.65024212,38.4926,-429.579,0.01,-357.745682564,-357.745682564,1.0,100,0.01,0.3,-357.746,1.0
300,1.0,1.0,2.1793e-19,300.0,-362.121319757,2,,200.000000102,0.005,500.0,1033.42285747,1033.42285747,35.4566,-412.877,0.005,-362.121319757,-362.121319757,1.0,100,0.005,0.3,-359.933,1.0
300,0.486185,1.00592,2.63697e-07,294.48574339,-356.912374912,1,0.0240147,293.06802497,0.00161107,500.0,1109.31864278,1109.31864278,34.0752,-402.073,0.00566234,-356.912374912,-356.912374912,1.70876,100,0.00333333,0.3,-358.08,1.01873
300,1.0,1.0,3.50449e-18,300.0,-362.624106104,2,,100.0,0.01,500.0,1129.8847141,1129.8847141,33.4453,-431.671,0.01,-362.624106104,-362.624106104,1.0,100,0.01,0.3,-362.624,1.0
300,1.0,1.0,2.1793e-19,300.0,-361.130641536,2,,200.000000102,0.005,500.0,1510.4249825,1510.4249825,36.1595,-412.432,0.005,-361.130641536,-361.130641536,1.0,100,0.005,0.3,-361.877,1.0
300,0.618086,1.0074,6.619e-07,289.018539418,-357.783158165,1,0.0604564,283.186617046,0.00204515,500.0,1204.87780622,1204.87780622,37.5693,-402.654,0.0112088,-357.783158165,-357.783158165,3.38755,100,0.00333333,0.3,-359.163,1.038
300,1.0,1.0,3.50449e-18,300.0,-364.654794635,2,,100.0,0.01,500.0,1505.7808611,1505.7808611,38.6099,-435.545,0.01,-364.654794635,-364.654794635,1.0,100,0.01,0.3,-364.655,1.0
300,1.0,1.0,2.1793e-19,300.0,-355.325820074,2,,200.000000102,0.005,500.0,991.542612607,991.542612607,35.4673,-410.117,0.005,-355.325820074,-355.325820074,1.0,100,0.005,0.3,-359.99,1.0
300,0.532054,0.990294,3.56551e-07,291.001799723,-359.267240053,1,0.0314697,290.702594624,0.00179089,500.0,1082.0107326,1082.0107326,34.3401,-399.995,0.00574071,-359.267240053,-359.267240053,1.7055,100,0.00333333,0.3,-358.439,1.03092
300,1.0,1.0,3.50449e-18,300.0,-356.560961171,2,,100.0,0.01,500.0,1336.87601426,1336.87601426,36.38,-428.141,0.01,-356.560961171,-356.560961171,1.0,100,0.01,0.3,-356.561,1.0
300,1.0,1.0,2.1793e-19,300.0,-351.257932882,2,,200.000000102,0.005,500.0,1101.89207326,1101.89207326,34.8457,-404.524,0.005,-351.257932882,-351.257932882,1.0,100,0.005,0.3,-353.909,1.0
300,0.487072,1.0109,3.24945e-07,291.457117424,-355.855921806,1,0.0298858,291.503391177,0.00160608,500.0,1346.08095378,1346.08095378,33.0971,-399.249,0.00503031,-355.855921806,-355.855921806,1.52554,100,0.00333333,0.3,-353.22,1.02931
300,1.0,1.0,3.50449e-18,300.0,-352.348675994,2,,100.0,0.01,500.0,881.698828857,881.698828857,29.5446,-417.797,0.01,-352.348675994,-352.348675994,1.0,100,0.01,0.3,-352.349,1.0
300,1.0,1.0,2.1793e-19,300.0,-359.755731903,2,,200.000000102,0.005,500.0,1692.30269429,1692.30269429,35.8866,-407.804,0.005,-359.755731903,-359.755731903,1.0,100,0.005,0.3,-356.052,1.0
300,0.580595,1.01615,3.15029e-07,292.159967234,-355.05467412,1,0.0292761,291.755583865,0.00190455,500.0,1519.99597769,1519.99597769,35.8691,-397.468,0.00629462,-355.05467412,-355.05467412,1.91889,100,0.00333333,0.3,-354.515,1.02683
300,1.0,1.0,3.50449e-18,300.0,-357.007178945,2,,100.0,0.01,500.0,1071.70890113,1071.70890113,32.5729,-433.294,0.01,-357.007178945,-357.007178945,1.0,100,0.01,0.3,-357.007,1.0
300,1.0,1.0,2.1793e-19,300.0,-358.255496402,2,,200.000000102,0.005,500.0,1108.17203285,1108.17203285,32.8547,-411.574,0.005,-358.255496402,-358.255496402,1.0,100,0.005,0.3,-357.631,1.0
300,0.62872,0.999578,2.81647e-07,293.256429989,-350.754287028,1,0.0253268,292.607664921,0.00209662,500.0,1191.751248,1191.751248,33.7415,-398.888,0.00552363,-350.754287028,-350.754287028,1.65639,100,0.00333333,0.3,-354.34,1.023
300,1.0,1.0,3.50449e-18,300.0,-354.438934253,2,,100.0,0.01,500.0,916.168885855,916.168885855,30.1166,-422.016,0.01,-354.438934253,-354.438934253,1.0,100,0.01,0.3,-354.439,1.0
