ESSRenyi,VarVanillaIw,Delta,AvgDiscRet,BatchSize,VarDiscRet,MinVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgRet,AvgNormIw,VarRet,VarJ,J,ESSClassic,EpsThisIter,MaxVanillaIw,MaxNormIw,IterType,MinNormIw,VarNormIw,AvgEpLen,Bound
500.0,,1.0,-62.3413007051,500,1354.463361,1.0,1.0,1.0,-62.3413007051,-62.3413007051,0.01,1354.463361,36.6186,-62.3413,100.0,100,1.0,0.01,2,0.01,3.50449e-18,89.71,-62.3413
500.0,,1.0,-72.5262443058,500,5056.8813767,1.0,1.0,1.0,-72.5262443058,-72.5262443058,0.005,5056.8813767,56.5645,-67.4338,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,101.7,-67.4338
500.0,,1.0,-61.988108377,500,1343.92695653,1.0,1.0,1.0,-61.988108377,-61.988108377,0.00333333,1343.92695653,50.8244,-65.6186,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.21,-65.6186
500.0,,1.0,-61.9473942089,500,1323.14515338,1.0,1.0,1.0,-61.9473942089,-61.9473942089,0.0025,1323.14515338,47.6166,-64.7008,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.33,-64.7008
500.0,,1.0,-62.8323355591,500,1347.80580992,1.0,1.0,1.0,-62.8323355591,-62.8323355591,0.002,1347.80580992,45.6213,-64.3271,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,91.0,-64.3271
500.0,,1.0,-64.3765710336,500,2608.0095446,1.0,1.0,1.0,-64.3765710336,-64.3765710336,0.01,2608.0095446,50.8127,-64.3766,100.0,100,1.0,0.01,2,0.01,3.50449e-18,91.62,-64.3766
500.0,,1.0,-61.1962978724,500,1344.82935554,1.0,1.0,1.0,-61.1962978724,-61.1962978724,0.005,1344.82935554,44.2627,-62.7864,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,89.1,-62.7864
500.0,,1.0,-59.3755443989,500,80.2993610505,1.0,1.0,1.0,-59.3755443989,-59.3755443989,0.00333333,80.2993610505,36.5405,-61.6495,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,86.73,-61.6495
500.0,,1.0,-67.0002050543,500,2581.73192048,1.0,1.0,1.0,-67.0002050543,-67.0002050543,0.0025,2581.73192048,40.5679,-62.9872,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,95.72,-62.9872
500.0,,1.0,-67.0378010075,500,2617.24398512,1.0,1.0,1.0,-67.0378010075,-67.0378010075,0.002,2617.24398512,42.8654,-63.7973,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.76,-63.7973
500.0,,1.0,-66.4876766638,500,2595.93688208,1.0,1.0,1.0,-66.4876766638,-66.4876766638,0.01,2595.93688208,50.6949,-66.4877,100.0,100,1.0,0.01,2,0.01,3.50449e-18,95.15,-66.4877
500.0,,1.0,-69.7858795032,500,3833.48679049,1.0,1.0,1.0,-69.7858795032,-69.7858795032,0.005,3833.48679049,56.4383,-68.1368,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,98.57,-68.1368
500.0,,1.0,-68.5678801674,500,3860.29081515,1.0,1.0,1.0,-68.5678801674,-68.5678801674,0.00333333,3860.29081515,58.2877,-68.2805,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,96.85,-68.2805
500.0,,1.0,-60.9119181919,500,1341.74005854,1.0,1.0,1.0,-60.9119181919,-60.9119181919,0.0025,1341.74005854,53.762,-66.4383,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.81,-66.4383
500.0,,1.0,-66.6676184928,500,2600.82879411,1.0,1.0,1.0,-66.6676184928,-66.6676184928,0.002,2600.82879411,53.172,-66.4842,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.26,-66.4842
500.0,,1.0,-58.8188310316,500,65.7162688663,1.0,1.0,1.0,-58.8188310316,-58.8188310316,0.01,65.7162688663,8.06592,-58.8188,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.89,-58.8188
500.0,,1.0,-63.4716888388,500,1334.60547908,1.0,1.0,1.0,-63.4716888388,-63.4716888388,0.005,1334.60547908,26.4305,-61.1453,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,91.49,-61.1453
500.0,,1.0,-65.3978011014,500,2602.50555973,1.0,1.0,1.0,-65.3978011014,-65.3978011014,0.00333333,2602.50555973,36.4494,-62.5628,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,93.12,-62.5628
500.0,,1.0,-70.4639895035,500,3806.29700383,1.0,1.0,1.0,-70.4639895035,-70.4639895035,0.0025,3806.29700383,44.1609,-64.5381,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,99.57,-64.5381
500.0,,1.0,-59.5436846469,500,58.9873199781,1.0,1.0,1.0,-59.5436846469,-59.5436846469,0.002,58.9873199781,39.6966,-63.5392,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,87.33,-63.5392
500.0,,1.0,-58.3455886999,500,48.9866803576,1.0,1.0,1.0,-58.3455886999,-58.3455886999,0.01,48.9866803576,6.96396,-58.3456,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.27,-58.3456
500.0,,1.0,-64.4387551287,500,2614.97455141,1.0,1.0,1.0,-64.4387551287,-64.4387551287,0.005,2614.97455141,36.4409,-61.3922,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.02,-61.3922
500.0,,1.0,-59.5636595842,500,84.2250295404,1.0,1.0,1.0,-59.5636595842,-59.5636595842,0.00333333,84.2250295404,30.2297,-60.7827,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,87.15,-60.7827
500.0,,1.0,-57.6385029623,500,54.0048697084,1.0,1.0,1.0,-57.6385029623,-57.6385029623,0.0025,54.0048697084,26.4687,-59.9966,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,84.55,-59.9966
500.0,,1.0,-63.0023548353,500,1332.22780858,1.0,1.0,1.0,-63.0023548353,-63.0023548353,0.002,1332.22780858,28.735,-60.5978,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.63,-60.5978
500.0,,1.0,-66.468726927,500,2614.49955365,1.0,1.0,1.0,-66.468726927,-66.468726927,0.01,2614.49955365,50.8759,-66.4687,100.0,100,1.0,0.01,2,0.01,3.50449e-18,94.62,-66.4687
500.0,,1.0,-60.6942322083,500,1348.38702133,1.0,1.0,1.0,-60.6942322083,-60.6942322083,0.005,1348.38702133,44.3843,-63.5815,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,87.25,-63.5815
500.0,,1.0,-67.3298815046,500,2602.43788946,1.0,1.0,1.0,-67.3298815046,-67.3298815046,0.00333333,2602.43788946,46.6394,-64.8309,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,96.26,-64.8309
500.0,,1.0,-63.6029824702,500,1342.81478462,1.0,1.0,1.0,-63.6029824702,-63.6029824702,0.0025,1342.81478462,44.3177,-64.5239,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,92.22,-64.5239
500.0,,1.0,-69.5920523974,500,3829.23651082,1.0,1.0,1.0,-69.5920523974,-69.5920523974,0.002,3829.23651082,48.3068,-65.5376,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,98.19,-65.5376
500.0,,1.0,-58.2624840976,500,48.0600815639,1.0,1.0,1.0,-58.2624840976,-58.2624840976,0.01,48.0600815639,6.89779,-58.2625,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.25,-58.2625
500.0,,1.0,-68.1305075496,500,2609.30464752,1.0,1.0,1.0,-68.1305075496,-68.1305075496,0.005,2609.30464752,36.6025,-63.1965,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,97.6,-63.1965
500.0,,1.0,-61.0941633272,500,1348.42830183,1.0,1.0,1.0,-61.0941633272,-61.0941633272,0.00333333,1348.42830183,36.594,-62.4957,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,88.31,-62.4957
500.0,,1.0,-59.394106461,500,66.9435014196,1.0,1.0,1.0,-59.394106461,-59.394106461,0.0025,66.9435014196,31.9799,-61.7203,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.37,-61.7203
500.0,,1.0,-73.8839199065,500,5009.13276972,1.0,1.0,1.0,-73.8839199065,-73.8839199065,0.002,5009.13276972,42.8212,-64.153,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,103.74,-64.153
500.0,,1.0,-65.123127196,500,2602.89404981,1.0,1.0,1.0,-65.123127196,-65.123127196,0.01,2602.89404981,50.7628,-65.1231,100.0,100,1.0,0.01,2,0.01,3.50449e-18,92.81,-65.1231
500.0,,1.0,-62.4085902914,500,1355.03861515,1.0,1.0,1.0,-62.4085902914,-62.4085902914,0.005,1355.03861515,44.2834,-63.7659,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,90.67,-63.7659
500.0,,1.0,-65.9570196393,500,2602.33987649,1.0,1.0,1.0,-65.9570196393,-65.9570196393,0.00333333,2602.33987649,46.553,-64.4963,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,94.02,-64.4963
500.0,,1.0,-69.8435923757,500,3832.50010624,1.0,1.0,1.0,-69.8435923757,-69.8435923757,0.0025,3832.50010624,50.7868,-65.8331,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,98.82,-65.8331
500.0,,1.0,-59.3273418595,500,69.0572212628,1.0,1.0,1.0,-59.3273418595,-59.3273418595,0.002,69.0572212628,45.6495,-64.5319,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,86.65,-64.5319
500.0,,1.0,-59.0913234398,500,71.2189527864,1.0,1.0,1.0,-59.0913234398,-59.0913234398,0.01,71.2189527864,8.39683,-59.0913,100.0,100,1.0,0.01,2,0.01,3.50449e-18,86.71,-59.0913
500.0,,1.0,-67.6852802502,500,2589.59412359,1.0,1.0,1.0,-67.6852802502,-67.6852802502,0.005,2589.59412359,36.5454,-63.3883,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,97.33,-63.3883
500.0,,1.0,-59.2369566119,500,70.7427442955,1.0,1.0,1.0,-59.2369566119,-59.2369566119,0.00333333,70.7427442955,30.2911,-62.0045,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,86.86,-62.0045
500.0,,1.0,-69.299142057,500,3844.47437364,1.0,1.0,1.0,-69.299142057,-69.299142057,0.0025,3844.47437364,40.6159,-63.8282,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,97.45,-63.8282
500.0,,1.0,-63.3900270039,500,1334.66504683,1.0,1.0,1.0,-63.3900270039,-63.3900270039,0.002,1334.66504683,39.7997,-63.7405,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,91.53,-63.7405
500.0,,1.0,-58.7651051278,500,49.601999267,1.0,1.0,1.0,-58.7651051278,-58.7651051278,0.01,49.601999267,7.00757,-58.7651,100.0,100,1.0,0.01,2,0.01,3.50449e-18,86.18,-58.7651
500.0,,1.0,-62.1370885347,500,1372.90158086,1.0,1.0,1.0,-62.1370885347,-62.1370885347,0.005,1372.90158086,26.5891,-60.4511,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,89.54,-60.4511
500.0,,1.0,-62.6853149666,500,1351.79748016,1.0,1.0,1.0,-62.6853149666,-62.6853149666,0.00333333,1351.79748016,30.3072,-61.1958,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.14,-61.1958
500.0,,1.0,-62.8087997738,500,1350.40412083,1.0,1.0,1.0,-62.8087997738,-62.8087997738,0.0025,1350.40412083,31.9938,-61.5991,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,90.81,-61.5991
500.0,,1.0,-59.0625463688,500,62.2131080528,1.0,1.0,1.0,-59.0625463688,-59.0625463688,0.002,62.2131080528,28.8484,-61.0918,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,86.31,-61.0918
500.0,,1.0,-62.595607219,500,1347.92263741,1.0,1.0,1.0,-62.595607219,-62.595607219,0.01,1347.92263741,36.53,-62.5956,100.0,100,1.0,0.01,2,0.01,3.50449e-18,90.5,-62.5956
500.0,,1.0,-70.5430627589,500,3813.18136555,1.0,1.0,1.0,-70.5430627589,-70.5430627589,0.005,3813.18136555,50.7005,-66.5693,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,99.87,-66.5693
500.0,,1.0,-73.5844287252,500,5030.54399053,1.0,1.0,1.0,-73.5844287252,-73.5844287252,0.00333333,5030.54399053,58.1782,-68.9077,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,103.47,-68.9077
500.0,,1.0,-61.6735783693,500,1363.2810677,1.0,1.0,1.0,-61.6735783693,-61.6735783693,0.0025,1363.2810677,53.7192,-67.0992,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.14,-67.0992
500.0,,1.0,-59.5351935431,500,72.9903406332,1.0,1.0,1.0,-59.5351935431,-59.5351935431,0.002,72.9903406332,48.293,-65.5864,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,87.06,-65.5864
500.0,,1.0,-58.4557430241,500,63.593288568,1.0,1.0,1.0,-58.4557430241,-58.4557430241,0.01,63.593288568,7.93457,-58.4557,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.1,-58.4557
500.0,,1.0,-59.0081977579,500,53.7311693786,1.0,1.0,1.0,-59.0081977579,-59.0081977579,0.005,53.7311693786,7.62574,-58.732,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,86.39,-58.732
500.0,,1.0,-69.5921705435,500,3826.97592968,1.0,1.0,1.0,-69.5921705435,-69.5921705435,0.00333333,3826.97592968,36.4401,-62.352,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,98.31,-62.352
500.0,,1.0,-70.6251556642,500,3814.88195822,1.0,1.0,1.0,-70.6251556642,-70.6251556642,0.0025,3814.88195822,44.1919,-64.4203,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,100.2,-64.4203
500.0,,1.0,-62.747587758,500,1346.91014669,1.0,1.0,1.0,-62.747587758,-62.747587758,0.002,1346.91014669,42.7724,-64.0858,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.47,-64.0858
500.0,,1.0,-67.9661482576,500,3852.6959787,1.0,1.0,1.0,-67.9661482576,-67.9661482576,0.01,3852.6959787,61.759,-67.9661,100.0,100,1.0,0.01,2,0.01,3.50449e-18,96.25,-67.9661
500.0,,1.0,-62.8366495472,500,1355.77523647,1.0,1.0,1.0,-62.8366495472,-62.8366495472,0.005,1355.77523647,50.8406,-65.4014,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,90.67,-65.4014
500.0,,1.0,-60.218163069,500,79.8048375989,1.0,1.0,1.0,-60.218163069,-60.218163069,0.00333333,79.8048375989,41.8985,-63.6737,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,88.24,-63.6737
500.0,,1.0,-58.676275474,500,71.5670936999,1.0,1.0,1.0,-58.676275474,-58.676275474,0.0025,71.5670936999,36.5925,-62.4243,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.59,-62.4243
500.0,,1.0,-73.2624905866,500,5023.50354837,1.0,1.0,1.0,-73.2624905866,-73.2624905866,0.002,5023.50354837,45.658,-64.5919,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,102.7,-64.5919
500.0,,1.0,-71.3888719502,500,3807.21680149,1.0,1.0,1.0,-71.3888719502,-71.3888719502,0.01,3807.21680149,61.3934,-71.3889,100.0,100,1.0,0.01,2,0.01,3.50449e-18,101.31,-71.3889
500.0,,1.0,-64.7906344077,500,2623.77684266,1.0,1.0,1.0,-64.7906344077,-64.7906344077,0.005,2623.77684266,56.5175,-68.0898,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.64,-68.0898
500.0,,1.0,-65.9979671869,500,2619.58265779,1.0,1.0,1.0,-65.9979671869,-65.9979671869,0.00333333,2619.58265779,54.7259,-67.3925,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,94.22,-67.3925
500.0,,1.0,-62.0716925667,500,1348.62176093,1.0,1.0,1.0,-62.0716925667,-62.0716925667,0.0025,1348.62176093,50.8457,-66.0623,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.7,-66.0623
500.0,,1.0,-66.2850096431,500,2604.63899655,1.0,1.0,1.0,-66.2850096431,-66.2850096431,0.002,2604.63899655,50.8326,-66.1068,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.75,-66.1068
500.0,,1.0,-61.807916645,500,1343.12659998,1.0,1.0,1.0,-61.807916645,-61.807916645,0.01,1343.12659998,36.465,-61.8079,100.0,100,1.0,0.01,2,0.01,3.50449e-18,89.39,-61.8079
500.0,,1.0,-63.1367789611,500,1338.85149059,1.0,1.0,1.0,-63.1367789611,-63.1367789611,0.005,1338.85149059,36.442,-62.4724,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,91.15,-62.4724
500.0,,1.0,-63.0151534489,500,1350.56961278,1.0,1.0,1.0,-63.0151534489,-63.0151534489,0.00333333,1350.56961278,36.4843,-62.6533,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.95,-62.6533
500.0,,1.0,-59.1560058136,500,62.1704971042,1.0,1.0,1.0,-59.1560058136,-59.1560058136,0.0025,62.1704971042,31.8748,-61.779,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,86.8,-61.779
500.0,,1.0,-66.6174540225,500,2590.97431677,1.0,1.0,1.0,-66.6174540225,-66.6174540225,0.002,2590.97431677,36.4632,-62.7467,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.52,-62.7467
500.0,,1.0,-67.1665040193,500,2606.69488099,1.0,1.0,1.0,-67.1665040193,-67.1665040193,0.01,2606.69488099,50.7999,-67.1665,100.0,100,1.0,0.01,2,0.01,3.50449e-18,95.89,-67.1665
500.0,,1.0,-63.1154385301,500,1353.17754546,1.0,1.0,1.0,-63.1154385301,-63.1154385301,0.005,1353.17754546,44.3197,-65.141,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,91.01,-65.141
500.0,,1.0,-58.7415668514,500,72.7205905446,1.0,1.0,1.0,-58.7415668514,-58.7415668514,0.00333333,72.7205905446,36.6414,-63.0078,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,85.16,-63.0078
500.0,,1.0,-66.7259599164,500,2605.74038711,1.0,1.0,1.0,-66.7259599164,-66.7259599164,0.0025,2605.74038711,40.675,-63.9374,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,95.7,-63.9374
500.0,,1.0,-62.8848231599,500,1337.0939532,1.0,1.0,1.0,-62.8848231599,-62.8848231599,0.002,1337.0939532,39.8558,-63.7269,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,91.27,-63.7269
500.0,,1.0,-57.6881010021,500,60.432049012,1.0,1.0,1.0,-57.6881010021,-57.6881010021,0.01,60.432049012,7.73484,-57.6881,100.0,100,1.0,0.01,2,0.01,3.50449e-18,84.46,-57.6881
500.0,,1.0,-65.7402997667,500,2612.75339518,1.0,1.0,1.0,-65.7402997667,-65.7402997667,0.005,2612.75339518,36.5983,-61.7142,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,93.98,-61.7142
500.0,,1.0,-61.5477928282,500,1351.69177475,1.0,1.0,1.0,-61.5477928282,-61.5477928282,0.00333333,1351.69177475,36.5926,-61.6587,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,88.78,-61.6587
500.0,,1.0,-61.4276783088,500,1347.5962504,1.0,1.0,1.0,-61.4276783088,-61.4276783088,0.0025,1347.5962504,36.576,-61.601,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,88.49,-61.601
500.0,,1.0,-69.2879913652,500,3852.30709924,1.0,1.0,1.0,-69.2879913652,-69.2879913652,0.002,3852.30709924,42.9238,-63.1384,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,98.5,-63.1384
500.0,,1.0,-73.5571613231,500,5030.55538627,1.0,1.0,1.0,-73.5571613231,-73.5571613231,0.01,5030.55538627,70.5709,-73.5572,100.0,100,1.0,0.01,2,0.01,3.50449e-18,102.89,-73.5572
500.0,,1.0,-69.1009259044,500,3855.58100717,1.0,1.0,1.0,-69.1009259044,-69.1009259044,0.005,3855.58100717,66.3596,-71.329,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,97.91,-71.329
500.0,,1.0,-61.4493674189,500,1343.47378311,1.0,1.0,1.0,-61.4493674189,-61.4493674189,0.00333333,1343.47378311,58.3161,-68.0358,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,88.39,-68.0358
500.0,,1.0,-70.2062141521,500,3821.15165357,1.0,1.0,1.0,-70.2062141521,-70.2062141521,0.0025,3821.15165357,59.1371,-68.5784,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,99.09,-68.5784
500.0,,1.0,-65.9946665935,500,2600.57068022,1.0,1.0,1.0,-65.9946665935,-65.9946665935,0.002,2600.57068022,57.5651,-68.0617,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.1,-68.0617
500.0,,1.0,-58.9711371273,500,65.4804194238,1.0,1.0,1.0,-58.9711371273,-58.9711371273,0.01,65.4804194238,8.05144,-58.9711,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.92,-58.9711
500.0,,1.0,-61.3192764698,500,1353.74005856,1.0,1.0,1.0,-61.3192764698,-61.3192764698,0.005,1353.74005856,26.531,-60.1452,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,88.62,-60.1452
500.0,,1.0,-61.6785468814,500,1343.46456875,1.0,1.0,1.0,-61.6785468814,-61.6785468814,0.00333333,1343.46456875,30.218,-60.6563,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.1,-60.6563
500.0,,1.0,-72.4619476296,500,5060.49406813,1.0,1.0,1.0,-72.4619476296,-72.4619476296,0.0025,5060.49406813,44.3108,-63.6077,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,101.33,-63.6077
500.0,,1.0,-68.6088774033,500,3853.86390726,1.0,1.0,1.0,-68.6088774033,-68.6088774033,0.002,3853.86390726,48.3511,-64.608,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,97.11,-64.608
500.0,,1.0,-66.8630654834,500,2616.13794998,1.0,1.0,1.0,-66.8630654834,-66.8630654834,0.01,2616.13794998,50.8918,-66.8631,100.0,100,1.0,0.01,2,0.01,3.50449e-18,95.85,-66.8631
500.0,,1.0,-62.4354393473,500,1347.38019709,1.0,1.0,1.0,-62.4354393473,-62.4354393473,0.005,1347.38019709,44.3491,-64.6493,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,90.18,-64.6493
500.0,,1.0,-66.6968441612,500,2579.27426698,1.0,1.0,1.0,-66.6968441612,-66.6968441612,0.00333333,2579.27426698,46.5115,-65.3318,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,95.76,-65.3318
500.0,,1.0,-60.9639330326,500,86.2534925238,1.0,1.0,1.0,-60.9639330326,-60.9639330326,0.0025,86.2534925238,40.5884,-64.2398,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.15,-64.2398
500.0,,1.0,-73.5257797544,500,5042.32240463,1.0,1.0,1.0,-73.5257797544,-73.5257797544,0.002,5042.32240463,48.2712,-66.097,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,102.89,-66.097
500.0,,1.0,-65.5316169626,500,2591.26728098,1.0,1.0,1.0,-65.5316169626,-65.5316169626,0.01,2591.26728098,50.6493,-65.5316,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.5,-65.5316
500.0,,1.0,-59.2546830088,500,50.5898990608,1.0,1.0,1.0,-59.2546830088,-59.2546830088,0.005,50.5898990608,36.2983,-62.3931,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,86.98,-62.3931
500.0,,1.0,-61.7919810128,500,1351.12279553,1.0,1.0,1.0,-61.7919810128,-61.7919810128,0.00333333,1351.12279553,36.3914,-62.1928,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.51,-62.1928
500.0,,1.0,-58.4773259148,500,65.0951530525,1.0,1.0,1.0,-58.4773259148,-58.4773259148,0.0025,65.0951530525,31.8111,-61.2639,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.04,-61.2639
500.0,,1.0,-57.6267720805,500,60.6777418264,1.0,1.0,1.0,-57.6267720805,-57.6267720805,0.002,60.6777418264,28.7,-60.5365,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,84.03,-60.5365
500.0,,1.0,-70.2328937753,500,3844.43056418,1.0,1.0,1.0,-70.2328937753,-70.2328937753,0.01,3844.43056418,61.6927,-70.2329,100.0,100,1.0,0.01,2,0.01,3.50449e-18,99.3,-70.2329
500.0,,1.0,-59.4693026313,500,52.7032504162,1.0,1.0,1.0,-59.4693026313,-59.4693026313,0.005,52.7032504162,44.2498,-64.8511,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,87.16,-64.8511
500.0,,1.0,-59.3665167011,500,49.6905068533,1.0,1.0,1.0,-59.3665167011,-59.3665167011,0.00333333,49.6905068533,36.4479,-63.0229,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,86.88,-63.0229
500.0,,1.0,-66.5675917721,500,2577.01702581,1.0,1.0,1.0,-66.5675917721,-66.5675917721,0.0025,2577.01702581,40.4537,-63.9091,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,95.23,-63.9091
500.0,,1.0,-60.6305767485,500,85.5734216568,1.0,1.0,1.0,-60.6305767485,-60.6305767485,0.002,85.5734216568,36.4399,-63.2534,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,88.42,-63.2534
500.0,,1.0,-58.7761971685,500,68.3709318587,1.0,1.0,1.0,-58.7761971685,-58.7761971685,0.01,68.3709318587,8.22722,-58.7762,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.86,-58.7762
500.0,,1.0,-59.8911651234,500,64.3297363561,1.0,1.0,1.0,-59.8911651234,-59.8911651234,0.005,64.3297363561,8.12389,-59.3337,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,87.72,-59.3337
500.0,,1.0,-63.6445016916,500,1354.29620209,1.0,1.0,1.0,-63.6445016916,-63.6445016916,0.00333333,1354.29620209,22.2496,-60.7706,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,91.69,-60.7706
500.0,,1.0,-58.566785603,500,57.0535959794,1.0,1.0,1.0,-58.566785603,-58.566785603,0.0025,57.0535959794,19.6549,-60.2197,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.33,-60.2197
500.0,,1.0,-62.6700561626,500,1341.41840361,1.0,1.0,1.0,-62.6700561626,-62.6700561626,0.002,1341.41840361,23.992,-60.7097,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.65,-60.7097
500.0,,1.0,-74.8467595509,500,4983.7001201,1.0,1.0,1.0,-74.8467595509,-74.8467595509,0.01,4983.7001201,70.2415,-74.8468,100.0,100,1.0,0.01,2,0.01,3.50449e-18,105.23,-74.8468
500.0,,1.0,-60.1718481995,500,57.6046143592,1.0,1.0,1.0,-60.1718481995,-60.1718481995,0.005,57.6046143592,50.4904,-67.5093,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,88.81,-67.5093
500.0,,1.0,-66.5129212375,500,2591.94061896,1.0,1.0,1.0,-66.5129212375,-66.5129212375,0.00333333,2591.94061896,50.5478,-67.1772,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,94.8,-67.1772
