MinVanillaIw,AvgDiscRet,BatchSize,ESSRenyi,VanillaAvgRet,MaxVanillaIw,VarDiscRet,VarVanillaIw,VarNormIw,AvgNormIw,MaxNormIw,MinNormIw,J,EpsThisIter,AvgVanillaIw,VarJ,Bound,AvgEpLen,IterType,eRenyi2,ESSClassic,AvgRet,VarRet,Delta
1.0,-98.0123088467,500,500.0,-98.0123088467,1.0,53.1657861188,,2.1793e-19,0.005,0.005,0.005,-97.6601,100,1.0,7.5195,-101.561,45.61,2,1.0,200.000000102,-98.0123088467,53.1657861188,0.8
1.0,-97.605030868,500,500.0,-97.605030868,1.0,46.9909276103,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.6418,100,1.0,7.29404,-100.827,44.64,2,1.0,299.999969474,-97.605030868,46.9909276103,0.8
1.0,-98.2798978551,500,500.0,-98.2798978551,1.0,57.4914091781,,5.4346e-20,0.0025,0.0025,0.0025,-97.8013,100,1.0,7.36259,-100.643,44.94,2,1.0,400.0,-98.2798978551,57.4914091781,0.8
2.54255e-05,-97.808846208,500,127.838134637,-97.808846208,69.241,72.7645099101,11.7472,3.80596e-05,0.002,0.124632,4.57651e-08,-94.125,100,1.11113,64.106,-99.1513,43.01,1,3.9112,47.6377875642,-97.808846208,72.7645099101,0.8
1.0,-98.8931085927,500,500.0,-98.8931085927,1.0,43.1536277099,,3.50449e-18,0.01,0.01,0.01,-98.8931,100,1.0,6.53621,-104.44,42.03,2,1.0,100.0,-98.8931085927,43.1536277099,0.8
1.0,-99.3669779137,500,500.0,-99.3669779137,1.0,51.778699507,,2.1793e-19,0.005,0.005,0.005,-99.13,100,1.0,6.85913,-103.194,41.06,2,1.0,200.000000102,-99.3669779137,51.778699507,0.8
1.0,-99.3034624748,500,500.0,-99.3034624748,1.0,43.9305113719,,5.43914e-20,0.00333333,0.00333333,0.00333333,-99.1879,100,1.0,6.77265,-102.506,41.45,2,1.0,299.999969474,-99.3034624748,43.9305113719,0.8
1.0,-98.3675770679,500,500.0,-98.3675770679,1.0,44.9494154164,,5.4346e-20,0.0025,0.0025,0.0025,-98.9828,100,1.0,6.75668,-101.856,45.17,2,1.0,400.0,-98.3675770679,44.9494154164,0.8
0.334822,-99.040419091,500,434.957287781,-99.040419091,6.80814,48.4706622502,0.215136,8.54635e-07,0.002,0.0135695,0.000667341,-98.6727,100,1.00345,7.66261,-101.431,42.32,1,1.14954,412.12265912,-99.040419091,48.4706622502,0.8
1.0,-98.7153839336,500,500.0,-98.7153839336,1.0,44.1664579347,,3.50449e-18,0.01,0.01,0.01,-98.7154,100,1.0,6.61247,-104.265,41.86,2,1.0,100.0,-98.7153839336,44.1664579347,0.8
1.0,-97.854868219,500,500.0,-97.854868219,1.0,52.4464046393,,2.1793e-19,0.005,0.005,0.005,-98.2851,100,1.0,6.92882,-102.304,43.53,2,1.0,200.000000102,-97.854868219,52.4464046393,0.8
1.0,-98.2022403376,500,500.0,-98.2022403376,1.0,48.3760494783,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.2575,100,1.0,6.92613,-101.539,40.64,2,1.0,299.999969474,-98.2022403376,48.3760494783,0.8
1.0,-100.320686254,500,500.0,-100.320686254,1.0,23.4271038533,,5.4346e-20,0.0025,0.0025,0.0025,-98.7733,100,1.0,6.52494,-101.631,39.26,2,1.0,400.0,-100.320686254,23.4271038533,0.8
0.0178986,-97.4671349225,500,293.990935586,-97.4671349225,9.47711,63.8898665895,0.80532,3.20221e-06,0.002,0.018898,3.5691e-05,-97.1623,100,1.00297,15.8378,-100.496,45.14,1,1.70073,277.939445909,-97.4671349225,63.8898665895,0.8
1.0,-99.1259695909,500,500.0,-99.1259695909,1.0,40.2896959528,,3.50449e-18,0.01,0.01,0.01,-99.126,100,1.0,6.3156,-104.692,40.41,2,1.0,100.0,-99.1259695909,40.2896959528,0.8
1.0,-98.5775823955,500,500.0,-98.5775823955,1.0,48.3017545049,,2.1793e-19,0.005,0.005,0.005,-98.8518,100,1.0,6.62782,-103.017,42.53,2,1.0,200.000000102,-98.5775823955,48.3017545049,0.8
1.0,-97.7116891228,500,500.0,-97.7116891228,1.0,61.3090754502,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4717,100,1.0,7.05735,-101.872,43.83,2,1.0,299.999969474,-97.7116891228,61.3090754502,0.8
1.0,-99.8323256433,500,500.0,-99.8323256433,1.0,31.4128326995,,5.4346e-20,0.0025,0.0025,0.0025,-98.8119,100,1.0,6.74362,-101.757,41.27,2,1.0,400.0,-99.8323256433,31.4128326995,0.8
0.0508549,-97.9399450329,500,438.255718201,-97.9399450329,2.44661,70.3786813926,0.136175,5.26324e-07,0.002,0.00480997,9.99795e-05,-98.271,100,1.01731,8.41616,-101.085,43.22,1,1.14089,441.962289001,-97.9399450329,70.3786813926,0.8
1.0,-99.1378036057,500,500.0,-99.1378036057,1.0,37.0056713467,,3.50449e-18,0.01,0.01,0.01,-99.1378,100,1.0,6.05274,-104.578,41.41,2,1.0,100.0,-99.1378036057,37.0056713467,0.8
1.0,-100.331444663,500,500.0,-100.331444663,1.0,32.5309682142,,2.1793e-19,0.005,0.005,0.005,-99.7346,100,1.0,5.89719,-103.836,41.23,2,1.0,200.000000102,-100.331444663,32.5309682142,0.8
1.0,-98.1216736576,500,500.0,-98.1216736576,1.0,44.254873875,,5.43914e-20,0.00333333,0.00333333,0.00333333,-99.197,100,1.0,6.19409,-102.546,43.44,2,1.0,299.999969474,-98.1216736576,44.254873875,0.8
1.0,-98.9596342308,500,500.0,-98.9596342308,1.0,40.9518452441,,5.4346e-20,0.0025,0.0025,0.0025,-99.1376,100,1.0,6.23869,-102.038,41.44,2,1.0,400.0,-98.9596342308,40.9518452441,0.8
0.153312,-98.5234359443,500,417.631327766,-98.5234359443,3.8853,63.9729209921,0.179799,7.14669e-07,0.002,0.00774611,0.000305658,-98.5275,100,1.00316,7.85729,-101.366,42.6,1,1.19723,424.336665532,-98.5234359443,63.9729209921,0.8
1.0,-98.438852131,500,500.0,-98.438852131,1.0,50.6479046569,,3.50449e-18,0.01,0.01,0.01,-98.4389,100,1.0,7.08106,-104.099,44.3,2,1.0,100.0,-98.438852131,50.6479046569,0.8
1.0,-98.2991565448,500,500.0,-98.2991565448,1.0,50.933304222,,2.1793e-19,0.005,0.005,0.005,-98.369,100,1.0,7.09137,-102.441,44.76,2,1.0,200.000000102,-98.2991565448,50.933304222,0.8
1.0,-98.2042236609,500,500.0,-98.2042236609,1.0,38.0228824467,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.3141,100,1.0,6.78813,-101.639,42.07,2,1.0,299.999969474,-98.2042236609,38.0228824467,0.8
1.0,-98.1801502241,500,500.0,-98.1801502241,1.0,71.7545193093,,5.4346e-20,0.0025,0.0025,0.0025,-98.2806,100,1.0,7.23337,-101.211,42.65,2,1.0,400.0,-98.1801502241,71.7545193093,0.8
0.227846,-98.7254559455,500,453.11036532,-98.7254559455,3.27954,44.4204254496,0.120219,4.60136e-07,0.002,0.00641606,0.000445757,-98.1592,100,1.02229,8.23356,-100.913,43.97,1,1.10348,448.50936386,-98.7254559455,44.4204254496,0.8
1.0,-97.8237831791,500,500.0,-97.8237831791,1.0,47.9834254674,,3.50449e-18,0.01,0.01,0.01,-97.8238,100,1.0,6.89228,-103.393,42.54,2,1.0,100.0,-97.8237831791,47.9834254674,0.8
1.0,-97.9997943014,500,500.0,-97.9997943014,1.0,45.0875260303,,2.1793e-19,0.005,0.005,0.005,-97.9118,100,1.0,6.78807,-101.85,42.78,2,1.0,200.000000102,-97.9997943014,45.0875260303,0.8
1.0,-97.8424165149,500,500.0,-97.8424165149,1.0,68.8464853396,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.8887,100,1.0,7.3102,-101.119,47.43,2,1.0,299.999969474,-97.8424165149,68.8464853396,0.8
1.0,-98.3848458459,500,500.0,-98.3848458459,1.0,70.293374594,,5.4346e-20,0.0025,0.0025,0.0025,-98.0127,100,1.0,7.58439,-100.81,42.26,2,1.0,400.0,-98.3848458459,70.293374594,0.8
0.0328281,-98.7148394941,500,499.998033054,-98.7148394941,13.9761,36.0908843565,1.17601,5.83529e-06,0.002,0.0311323,7.31258e-05,-96.7924,100,0.897852,16.9693,-99.2946,42.95,1,1.0,203.590939448,-98.7148394941,36.0908843565,0.8
1.0,-98.494963812,500,500.0,-98.494963812,1.0,47.8353330709,,3.50449e-18,0.01,0.01,0.01,-98.495,100,1.0,6.88164,-104.081,44.47,2,1.0,100.0,-98.494963812,47.8353330709,0.8
1.0,-98.3763613101,500,500.0,-98.3763613101,1.0,57.0263783033,,2.1793e-19,0.005,0.005,0.005,-98.4357,100,1.0,7.20486,-102.413,42.21,2,1.0,200.000000102,-98.3763613101,57.0263783033,0.8
1.0,-98.4549559223,500,500.0,-98.4549559223,1.0,51.1543551064,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4421,100,1.0,7.1755,-101.69,41.48,2,1.0,299.999969474,-98.4549559223,51.1543551064,0.8
1.0,-98.1696252882,500,500.0,-98.1696252882,1.0,75.607093086,,5.4346e-20,0.0025,0.0025,0.0025,-98.374,100,1.0,7.57248,-101.186,42.09,2,1.0,400.0,-98.1696252882,75.607093086,0.8
,-98.760261945,500,499.998569493,-98.760261945,12.3957,56.5785972586,0.308039,0.0018056,0.002,0.949029,,-73.0874,100,0.026123,40.6912,-75.6029,43.15,1,1.0,1.10742869765,-98.760261945,56.5785972586,0.8
1.0,-97.8351087322,500,500.0,-97.8351087322,1.0,59.2579411509,,3.50449e-18,0.01,0.01,0.01,-97.8351,100,1.0,7.65933,-103.623,44.9,2,1.0,100.0,-97.8351087322,59.2579411509,0.8
1.0,-99.3480278095,500,500.0,-99.3480278095,1.0,31.1735577095,,2.1793e-19,0.005,0.005,0.005,-98.5916,100,1.0,6.73319,-102.684,44.06,2,1.0,200.000000102,-99.3480278095,31.1735577095,0.8
1.0,-97.3394457905,500,500.0,-97.3394457905,1.0,67.3125879739,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.1742,100,1.0,7.26536,-101.537,44.53,2,1.0,299.999969474,-97.3394457905,67.3125879739,0.8
1.0,-99.2955394763,500,500.0,-99.2955394763,1.0,34.2037448721,,5.4346e-20,0.0025,0.0025,0.0025,-98.4545,100,1.0,6.94912,-101.367,42.96,2,1.0,400.0,-99.2955394763,34.2037448721,0.8
0.0476508,-98.424172373,500,288.860788489,-98.424172373,10.9255,45.3517025535,0.703989,3.1276e-06,0.002,0.0230284,0.000100437,-97.283,100,0.948871,16.8395,-100.71,44.49,1,1.73094,280.845795083,-98.424172373,45.3517025535,0.8
1.0,-97.8873745021,500,500.0,-97.8873745021,1.0,56.7694513985,,3.50449e-18,0.01,0.01,0.01,-97.8874,100,1.0,7.49678,-103.305,42.22,2,1.0,100.0,-97.8873745021,56.7694513985,0.8
1.0,-97.6332600719,500,500.0,-97.6332600719,1.0,53.3928803829,,2.1793e-19,0.005,0.005,0.005,-97.7603,100,1.0,7.38556,-101.65,45.85,2,1.0,200.000000102,-97.6332600719,53.3928803829,0.8
1.0,-98.5226848297,500,500.0,-98.5226848297,1.0,43.6020638344,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.0144,100,1.0,7.13317,-101.326,40.75,2,1.0,299.999969474,-98.5226848297,43.6020638344,0.8
1.0,-98.8052820087,500,500.0,-98.8052820087,1.0,32.6723053265,,5.4346e-20,0.0025,0.0025,0.0025,-98.2122,100,1.0,6.80921,-101.08,43.81,2,1.0,400.0,-98.8052820087,32.6723053265,0.8
0.0123132,-97.8924734267,500,311.416122687,-97.8924734267,36.8698,58.7299294629,3.09563,1.07808e-05,0.002,0.0688052,2.29784e-05,-96.9103,100,1.07172,15.1494,-100.161,46.92,1,1.60557,135.508454937,-97.8924734267,58.7299294629,0.8
1.0,-98.6102012773,500,500.0,-98.6102012773,1.0,43.209419648,,3.50449e-18,0.01,0.01,0.01,-98.6102,100,1.0,6.54044,-104.319,43.09,2,1.0,100.0,-98.6102012773,43.209419648,0.8
1.0,-98.4857544187,500,500.0,-98.4857544187,1.0,37.6387478949,,2.1793e-19,0.005,0.005,0.005,-98.548,100,1.0,6.32643,-102.585,42.35,2,1.0,200.000000102,-98.4857544187,37.6387478949,0.8
1.0,-98.8528540157,500,500.0,-98.8528540157,1.0,50.3069602482,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6496,100,1.0,6.58061,-101.946,42.37,2,1.0,299.999969474,-98.8528540157,50.3069602482,0.8
1.0,-97.5135951649,500,500.0,-97.5135951649,1.0,67.3232402313,,5.4346e-20,0.0025,0.0025,0.0025,-98.3656,100,1.0,7.02729,-101.22,46.09,2,1.0,400.0,-97.5135951649,67.3232402313,0.8
0.227943,-98.6009368339,500,429.416875925,-98.6009368339,2.55262,44.5247690923,0.168475,6.57528e-07,0.002,0.00504285,0.000450315,-98.0539,100,1.01237,8.22311,-100.809,45.83,1,1.16437,429.533664279,-98.6009368339,44.5247690923,0.8
1.0,-98.0575853819,500,500.0,-98.0575853819,1.0,40.8609270037,,3.50449e-18,0.01,0.01,0.01,-98.0576,100,1.0,6.36021,-103.768,42.58,2,1.0,100.0,-98.0575853819,40.8609270037,0.8
1.0,-99.1434313807,500,500.0,-99.1434313807,1.0,39.6656365342,,2.1793e-19,0.005,0.005,0.005,-98.6005,100,1.0,6.33683,-102.638,41.25,2,1.0,200.000000102,-99.1434313807,39.6656365342,0.8
1.0,-98.4231893188,500,500.0,-98.4231893188,1.0,31.5117930239,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.5414,100,1.0,6.09723,-101.838,41.88,2,1.0,299.999969474,-98.4231893188,31.5117930239,0.8
1.0,-99.1775641732,500,500.0,-99.1775641732,1.0,38.7467604409,,5.4346e-20,0.0025,0.0025,0.0025,-98.7004,100,1.0,6.12763,-101.556,43.11,2,1.0,400.0,-99.1775641732,38.7467604409,0.8
0.00322875,-97.6913907005,500,499.998927119,-97.6913907005,13.9237,54.1705160605,2.01244,1.76812e-05,0.002,0.0412713,9.57037e-06,-97.2635,100,0.674739,16.1965,-99.8174,44.76,1,1.0,92.3966628487,-97.6913907005,54.1705160605,0.8
1.0,-97.452939462,500,500.0,-97.452939462,1.0,56.4958378745,,3.50449e-18,0.01,0.01,0.01,-97.4529,100,1.0,7.4787,-103.133,44.15,2,1.0,100.0,-97.452939462,56.4958378745,0.8
1.0,-98.3712724729,500,500.0,-98.3712724729,1.0,39.6698149861,,2.1793e-19,0.005,0.005,0.005,-97.9121,100,1.0,6.91468,-101.984,42.92,2,1.0,200.000000102,-98.3712724729,39.6698149861,0.8
1.0,-97.9795921517,500,500.0,-97.9795921517,1.0,63.0720334652,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.9346,100,1.0,7.25879,-101.259,42.43,2,1.0,299.999969474,-97.9795921517,63.0720334652,0.8
1.0,-98.7105498658,500,500.0,-98.7105498658,1.0,36.0791470574,,5.4346e-20,0.0025,0.0025,0.0025,-98.1286,100,1.0,6.9685,-101.008,43.75,2,1.0,400.0,-98.7105498658,36.0791470574,0.8
0.108094,-97.2775690457,500,499.993980003,-97.2775690457,107.805,71.1172788579,35.1232,0.000104522,0.002,0.185971,0.00018647,-94.0422,100,1.15937,49.0274,-96.6172,46.45,1,1.00001,18.4650526959,-97.2775690457,71.1172788579,0.8
1.0,-98.035342748,500,500.0,-98.035342748,1.0,76.2682361767,,3.50449e-18,0.01,0.01,0.01,-98.0353,100,1.0,8.68939,-103.699,41.74,2,1.0,100.0,-98.035342748,76.2682361767,0.8
1.0,-98.0365994413,500,500.0,-98.0365994413,1.0,62.8191686563,,2.1793e-19,0.005,0.005,0.005,-98.036,100,1.0,8.29749,-102.041,46.58,2,1.0,200.000000102,-98.0365994413,62.8191686563,0.8
1.0,-99.2504558819,500,500.0,-99.2504558819,1.0,34.6547078512,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4408,100,1.0,7.59359,-101.711,41.29,2,1.0,299.999969474,-99.2504558819,34.6547078512,0.8
1.0,-97.9359318967,500,500.0,-97.9359318967,1.0,59.2176557176,,5.4346e-20,0.0025,0.0025,0.0025,-98.3146,100,1.0,7.61257,-101.146,40.31,2,1.0,400.0,-97.9359318967,59.2176557176,0.8
3.16073e-23,-98.4231817236,500,126.267885751,-98.4231817236,19.1999,42.9910478481,2.37061,1.44542e-05,0.002,0.0474096,7.80465e-26,-94.855,100,0.80996,35.0996,-99.9323,42.25,1,3.95984,108.546637691,-98.4231817236,42.9910478481,0.8
1.0,-96.6781831924,500,500.0,-96.6781831924,1.0,83.497554523,,3.50449e-18,0.01,0.01,0.01,-96.6782,100,1.0,9.0919,-102.259,45.14,2,1.0,100.0,-96.6781831924,83.497554523,0.8
1.0,-97.876458593,500,500.0,-97.876458593,1.0,40.2527696454,,2.1793e-19,0.005,0.005,0.005,-97.2773,100,1.0,7.84955,-101.254,41.84,2,1.0,200.000000102,-97.876458593,40.2527696454,0.8
1.0,-97.6910317488,500,500.0,-97.6910317488,1.0,49.9945969441,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.4152,100,1.0,7.59033,-100.662,45.0,2,1.0,299.999969474,-97.6910317488,49.9945969441,0.8
1.0,-99.6927718511,500,500.0,-99.6927718511,1.0,35.2038861099,,5.4346e-20,0.0025,0.0025,0.0025,-97.9846,100,1.0,7.27292,-100.862,41.54,2,1.0,400.0,-99.6927718511,35.2038861099,0.8
0.00161264,-98.559578679,500,352.046603093,-98.559578679,3.88906,51.5074187144,0.41594,1.79468e-06,0.002,0.00807835,3.34979e-06,-97.2766,100,0.962834,9.849,-100.343,43.02,1,1.42027,345.357920959,-98.559578679,51.5074187144,0.8
1.0,-97.3837424754,500,500.0,-97.3837424754,1.0,77.4457730229,,3.50449e-18,0.01,0.01,0.01,-97.3837,100,1.0,8.75622,-103.175,43.45,2,1.0,100.0,-97.3837424754,77.4457730229,0.8
1.0,-97.6464870448,500,500.0,-97.6464870448,1.0,65.8586986019,,2.1793e-19,0.005,0.005,0.005,-97.5151,100,1.0,8.42336,-101.61,46.03,2,1.0,200.000000102,-97.6464870448,65.8586986019,0.8
1.0,-99.7829121945,500,500.0,-99.7829121945,1.0,30.0173080512,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.271,100,1.0,7.63875,-101.614,42.95,2,1.0,299.999969474,-99.7829121945,30.0173080512,0.8
1.0,-97.3244577594,500,500.0,-97.3244577594,1.0,64.5928117273,,5.4346e-20,0.0025,0.0025,0.0025,-98.0344,100,1.0,7.74065,-100.93,43.2,2,1.0,400.0,-97.3244577594,64.5928117273,0.8
0.000126798,-98.331579788,500,245.922433689,-98.331579788,4.82847,35.1516069519,0.966015,4.65142e-06,0.002,0.0105952,2.78235e-07,-96.4613,100,0.911442,12.5306,-100.154,44.41,1,2.03316,231.424869903,-98.331579788,35.1516069519,0.8
1.0,-97.8332330585,500,500.0,-97.8332330585,1.0,63.2183943009,,3.50449e-18,0.01,0.01,0.01,-97.8332,100,1.0,7.91114,-103.405,43.03,2,1.0,100.0,-97.8332330585,63.2183943009,0.8
1.0,-97.1508779739,500,500.0,-97.1508779739,1.0,79.0916354488,,2.1793e-19,0.005,0.005,0.005,-97.4921,100,1.0,8.39999,-101.435,45.4,2,1.0,200.000000102,-97.1508779739,79.0916354488,0.8
1.0,-98.8963381173,500,500.0,-98.8963381173,1.0,64.193799834,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.9602,100,1.0,8.28626,-101.207,40.98,2,1.0,299.999969474,-98.8963381173,64.193799834,0.8
1.0,-97.7794822931,500,500.0,-97.7794822931,1.0,61.8221962526,,5.4346e-20,0.0025,0.0025,0.0025,-97.915,100,1.0,8.17335,-100.731,45.2,2,1.0,400.0,-97.7794822931,61.8221962526,0.8
0.191371,-97.8049079212,500,408.839454807,-97.8049079212,4.23598,57.764401099,0.206099,8.47498e-07,0.002,0.00858985,0.000388068,-97.4257,100,0.986276,10.6998,-100.211,42.94,1,1.22297,412.728598905,-97.8049079212,57.764401099,0.8
1.0,-97.4413304782,500,500.0,-97.4413304782,1.0,55.6391057454,,3.50449e-18,0.01,0.01,0.01,-97.4413,100,1.0,7.42177,-102.943,42.69,2,1.0,100.0,-97.4413304782,55.6391057454,0.8
1.0,-98.2310440996,500,500.0,-98.2310440996,1.0,58.2752230349,,2.1793e-19,0.005,0.005,0.005,-97.8362,100,1.0,7.51954,-101.947,43.89,2,1.0,200.000000102,-98.2310440996,58.2752230349,0.8
1.0,-97.8055042582,500,500.0,-97.8055042582,1.0,68.0601450407,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.826,100,1.0,7.75601,-101.233,44.58,2,1.0,299.999969474,-97.8055042582,68.0601450407,0.8
1.0,-98.4752435189,500,500.0,-98.4752435189,1.0,81.9482326486,,5.4346e-20,0.0025,0.0025,0.0025,-97.9883,100,1.0,8.09185,-100.938,45.26,2,1.0,400.0,-98.4752435189,81.9482326486,0.8
0.244889,-96.8397049887,500,413.903995246,-96.8397049887,4.16031,69.6123748253,0.215971,8.5774e-07,0.002,0.00829097,0.000488032,-97.338,100,1.00358,12.6991,-100.238,48.83,1,1.20801,411.859669821,-96.8397049887,69.6123748253,0.8
1.0,-97.5097037416,500,500.0,-97.5097037416,1.0,52.8252124585,,3.50449e-18,0.01,0.01,0.01,-97.5097,100,1.0,7.23166,-103.003,43.5,2,1.0,100.0,-97.5097037416,52.8252124585,0.8
1.0,-98.1706083589,500,500.0,-98.1706083589,1.0,45.5376442029,,2.1793e-19,0.005,0.005,0.005,-97.8401,100,1.0,6.98561,-101.809,43.48,2,1.0,200.000000102,-98.1706083589,45.5376442029,0.8
1.0,-97.0356326255,500,500.0,-97.0356326255,1.0,70.7451077541,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.572,100,1.0,7.4848,-100.812,44.28,2,1.0,299.999969474,-97.0356326255,70.7451077541,0.8
1.0,-98.5938304503,500,500.0,-98.5938304503,1.0,35.3246793837,,5.4346e-20,0.0025,0.0025,0.0025,-97.8274,100,1.0,7.1383,-100.634,43.07,2,1.0,400.0,-98.5938304503,35.3246793837,0.8
1.55221e-07,-98.6934659547,500,182.307603571,-98.6934659547,24.2239,48.1102476247,2.62997,8.67148e-06,0.002,0.043986,2.81853e-10,-95.6465,100,1.10144,30.2829,-99.8339,42.77,1,2.74262,158.051153425,-98.6934659547,48.1102476247,0.8
1.0,-98.2899242783,500,500.0,-98.2899242783,1.0,55.443857373,,3.50449e-18,0.01,0.01,0.01,-98.2899,100,1.0,7.40874,-103.853,46.71,2,1.0,100.0,-98.2899242783,55.443857373,0.8
1.0,-98.8967487588,500,500.0,-98.8967487588,1.0,38.6108143862,,2.1793e-19,0.005,0.005,0.005,-98.5933,100,1.0,6.83002,-102.527,39.84,2,1.0,200.000000102,-98.8967487588,38.6108143862,0.8
1.0,-98.4673149362,500,500.0,-98.4673149362,1.0,65.2011364139,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.5513,100,1.0,7.25392,-101.853,46.58,2,1.0,299.999969474,-98.4673149362,65.2011364139,0.8
1.0,-98.8075372835,500,500.0,-98.8075372835,1.0,51.5237046111,,5.4346e-20,0.0025,0.0025,0.0025,-98.6154,100,1.0,7.22696,-101.474,42.44,2,1.0,400.0,-98.8075372835,51.5237046111,0.8
0.0399518,-97.7374095033,500,452.884429334,-97.7374095033,2.25942,64.3906088163,0.0952683,3.80941e-07,0.002,0.00451805,7.98897e-05,-98.2175,100,1.00017,7.7884,-100.924,46.16,1,1.10403,456.602340445,-97.7374095033,64.3906088163,0.8
1.0,-98.6725300379,500,500.0,-98.6725300379,1.0,44.1379534636,,3.50449e-18,0.01,0.01,0.01,-98.6725,100,1.0,6.61034,-104.328,41.72,2,1.0,100.0,-98.6725300379,44.1379534636,0.8
1.0,-97.7100292851,500,500.0,-97.7100292851,1.0,72.3289708939,,2.1793e-19,0.005,0.005,0.005,-98.1913,100,1.0,7.60807,-102.19,42.71,2,1.0,200.000000102,-97.7100292851,72.3289708939,0.8
1.0,-97.6225815419,500,500.0,-97.6225815419,1.0,65.7624058733,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.0017,100,1.0,7.7693,-101.267,44.44,2,1.0,299.999969474,-97.6225815419,65.7624058733,0.8
1.0,-97.8677440586,500,500.0,-97.8677440586,1.0,58.5866024464,,5.4346e-20,0.0025,0.0025,0.0025,-97.9682,100,1.0,7.73143,-100.796,44.39,2,1.0,400.0,-97.8677440586,58.5866024464,0.8
1.28266e-14,-98.6861792328,500,109.168659445,-98.6861792328,10.6665,36.8401909509,3.72909,1.45564e-05,0.002,0.0210739,2.53417e-17,-94.2739,100,1.01229,29.1825,-99.6864,41.69,1,4.58007,107.949097339,-98.6861792328,36.8401909509,0.8
1.0,-98.6478406405,500,500.0,-98.6478406405,1.0,54.9698878946,,3.50449e-18,0.01,0.01,0.01,-98.6478,100,1.0,7.377,-104.286,40.36,2,1.0,100.0,-98.6478406405,54.9698878946,0.8
1.0,-99.3448176913,500,500.0,-99.3448176913,1.0,45.1268861408,,2.1793e-19,0.005,0.005,0.005,-98.9963,100,1.0,7.04765,-102.983,41.99,2,1.0,200.000000102,-99.3448176913,45.1268861408,0.8
1.0,-99.0786909845,500,500.0,-99.0786909845,1.0,53.033251962,,5.43914e-20,0.00333333,0.00333333,0.00333333,-99.0238,100,1.0,7.11445,-102.387,40.76,2,1.0,299.999969474,-99.0786909845,53.033251962,0.8
1.0,-98.0072574141,500,500.0,-98.0072574141,1.0,51.197523932,,5.4346e-20,0.0025,0.0025,0.0025,-98.7697,100,1.0,7.12928,-101.682,46.02,2,1.0,400.0,-98.0072574141,51.197523932,0.8
0.0367169,-97.5143281098,500,366.252768745,-97.5143281098,3.33649,51.385346441,0.388118,1.63356e-06,0.002,0.00684503,7.53272e-05,-97.8529,100,0.974864,9.22213,-100.897,45.26,1,1.36518,355.221196237,-97.5143281098,51.385346441,0.8
1.0,-95.6004567041,500,500.0,-95.6004567041,1.0,89.1426585532,,3.50449e-18,0.01,0.01,0.01,-95.6005,100,1.0,9.39421,-101.011,46.53,2,1.0,100.0,-95.6004567041,89.1426585532,0.8
1.0,-98.0356423524,500,500.0,-98.0356423524,1.0,57.1395078528,,2.1793e-19,0.005,0.005,0.005,-96.818,100,1.0,8.59606,-100.661,44.36,2,1.0,200.000000102,-98.0356423524,57.1395078528,0.8
1.0,-98.1294623421,500,500.0,-98.1294623421,1.0,38.7800423047,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.2552,100,1.0,7.90197,-100.458,42.03,2,1.0,299.999969474,-98.1294623421,38.7800423047,0.8
1.0,-97.3178537228,500,500.0,-97.3178537228,1.0,57.4574351339,,5.4346e-20,0.0025,0.0025,0.0025,-97.2708,100,1.0,7.81359,-100.067,44.02,2,1.0,400.0,-97.3178537228,57.4574351339,0.8
0.147091,-98.2931777128,500,445.009879373,-98.2931777128,2.10223,63.5775737389,0.136814,5.80857e-07,0.002,0.00433162,0.000303079,-97.1609,100,0.970645,8.86104,-99.8122,43.21,1,1.12357,436.710288293,-98.2931777128,63.5775737389,0.8
1.0,-97.2821215321,500,500.0,-97.2821215321,1.0,68.5653197719,,3.50449e-18,0.01,0.01,0.01,-97.2821,100,1.0,8.23891,-102.718,42.89,2,1.0,100.0,-97.2821215321,68.5653197719,0.8
1.0,-98.9205953903,500,500.0,-98.9205953903,1.0,44.1010343748,,2.1793e-19,0.005,0.005,0.005,-98.1014,100,1.0,7.51272,-102.055,39.82,2,1.0,200.000000102,-98.9205953903,44.1010343748,0.8
