AvgNormIw,VarNormIw,Bound,VanillaAvgRet,AvgDiscRet,J,VarVanillaIw,ESSClassic,VarJ,MinNormIw,MaxNormIw,BatchSize,ESSRenyi,eRenyi2,AvgEpLen,MinVanillaIw,MaxVanillaIw,AvgVanillaIw,VarDiscRet,VarRet,AvgRet
0.009999998,3.5044917e-18,2998.2808,3419.0910745122465,3419.0910745122465,3419.0913,,100.0,1366.5442,0.01,0.01,100,100.0,1.0,342.78,1.0,1.0,1.0,1886306.2221311417,1886306.2221311417,3419.0910745122465
0.009999998,3.5044917e-18,2981.807,3402.6167598456527,3402.6167598456527,3402.617,,100.0,1359.2811,0.01,0.01,100,100.0,1.0,341.19,1.0,1.0,1.0,1866308.439302612,1866308.439302612,3402.6167598456527
0.009999998,3.5044917e-18,2610.4468,3031.2574439347763,3031.2574439347763,3031.2573,,100.0,1430.664,0.01,0.01,100,100.0,1.0,304.05,1.0,1.0,1.0,2067473.9735628585,2067473.9735628585,3031.2574439347763
0.009999998,3.5044917e-18,3282.4856,3703.296177926353,3703.296177926353,3703.296,,100.0,1280.3387,0.01,0.01,100,100.0,1.0,371.13,1.0,1.0,1.0,1655825.7417946663,1655825.7417946663,3703.296177926353
0.009999998,3.5044917e-18,2866.9724,3287.783011684296,3287.783011684296,3287.783,,100.0,1476.848,0.01,0.01,100,100.0,1.0,329.65,1.0,1.0,1.0,2203110.8854312375,2203110.8854312375,3287.783011684296
0.009999998,3.5044917e-18,2987.552,3408.3624348324,3408.3624348324,3408.3625,,100.0,1299.021,0.01,0.01,100,100.0,1.0,341.79,1.0,1.0,1.0,1704500.3604434698,1704500.3604434698,3408.3624348324
0.009999998,3.5044917e-18,2993.3882,3414.198770263727,3414.198770263727,3414.1987,,100.0,1321.7054,0.01,0.01,100,100.0,1.0,342.34,1.0,1.0,1.0,1764550.78011963,1764550.78011963,3414.198770263727
0.009999998,3.5044917e-18,2910.001,3330.811453998973,3330.811453998973,3330.8115,,100.0,1392.7236,0.01,0.01,100,100.0,1.0,334.02,1.0,1.0,1.0,1959272.1790829618,1959272.1790829618,3330.811453998973
0.009999998,3.5044917e-18,3044.0667,3464.8771747369697,3464.8771747369697,3464.8772,,100.0,1403.6218,0.01,0.01,100,100.0,1.0,347.37,1.0,1.0,1.0,1990054.8765222356,1990054.8765222356,3464.8771747369697
0.009999998,3.5044917e-18,2917.752,3338.5627491249847,3338.5627491249847,3338.5625,,100.0,1306.649,0.01,0.01,100,100.0,1.0,334.77,1.0,1.0,1.0,1724577.5518128814,1724577.5518128814,3338.5627491249847
0.009999998,3.5044917e-18,3004.9495,3425.759903415254,3425.759903415254,3425.76,,100.0,1406.3687,0.01,0.01,100,100.0,1.0,343.48,1.0,1.0,1.0,1997851.3637012225,1997851.3637012225,3425.759903415254
0.009999998,3.5044917e-18,3127.869,3548.6786343112426,3548.6786343112426,3548.6787,,100.0,1270.6136,0.01,0.01,100,100.0,1.0,355.74,1.0,1.0,1.0,1630766.7155018284,1630766.7155018284,3548.6786343112426
0.009999998,3.5044917e-18,3011.7246,3432.5347317532223,3432.5347317532223,3432.5347,,100.0,1242.1792,0.01,0.01,100,100.0,1.0,344.21,1.0,1.0,1.0,1558595.1802047098,1558595.1802047098,3432.5347317532223
0.009999998,3.5044917e-18,2898.2266,3319.0357830542275,3319.0357830542275,3319.0356,,100.0,1452.2408,0.01,0.01,100,100.0,1.0,332.77,1.0,1.0,1.0,2130306.6873956583,2130306.6873956583,3319.0357830542275
0.009999998,3.5044917e-18,2968.4902,3389.3002895430413,3389.3002895430413,3389.3003,,100.0,1378.9111,0.01,0.01,100,100.0,1.0,339.77,1.0,1.0,1.0,1920601.8655662828,1920601.8655662828,3389.3002895430413
0.009999998,3.5044917e-18,2870.9126,3291.722801344627,3291.722801344627,3291.7227,,100.0,1303.1472,0.01,0.01,100,100.0,1.0,330.15,1.0,1.0,1.0,1715346.3452893135,1715346.3452893135,3291.722801344627
0.009999998,3.5044917e-18,3059.739,3480.5491860732513,3480.5491860732513,3480.549,,100.0,1246.3486,0.01,0.01,100,100.0,1.0,349.01,1.0,1.0,1.0,1569075.7632234045,1569075.7632234045,3480.5491860732513
0.009999998,3.5044917e-18,2720.755,3141.5652480871186,3141.5652480871186,3141.5652,,100.0,1302.529,0.01,0.01,100,100.0,1.0,315.12,1.0,1.0,1.0,1713719.1179466245,1713719.1179466245,3141.5652480871186
0.009999998,3.5044917e-18,3011.5574,3432.367863096547,3432.367863096547,3432.368,,100.0,1252.8207,0.01,0.01,100,100.0,1.0,344.19,1.0,1.0,1.0,1585413.7507045488,1585413.7507045488,3432.367863096547
0.009999998,3.5044917e-18,3145.3423,3566.1531919989584,3566.1531919989584,3566.1528,,100.0,1275.3748,0.01,0.01,100,100.0,1.0,357.47,1.0,1.0,1.0,1643010.8679853985,1643010.8679853985,3566.1531919989584
0.009999998,3.5044917e-18,3136.4146,3557.2252152115757,3557.2252152115757,3557.225,,100.0,1398.0299,0.01,0.01,100,100.0,1.0,356.55,1.0,1.0,1.0,1974229.9958880073,1974229.9958880073,3557.2252152115757
0.009999998,3.5044917e-18,2587.819,3008.6294806988326,3008.6294806988326,3008.6296,,100.0,1395.5916,0.01,0.01,100,100.0,1.0,301.82,1.0,1.0,1.0,1967349.2665902064,1967349.2665902064,3008.6294806988326
0.009999998,3.5044917e-18,2809.6296,3230.4398419928366,3230.4398419928366,3230.4397,,100.0,1368.1079,0.01,0.01,100,100.0,1.0,323.99,1.0,1.0,1.0,1890625.7233699516,1890625.7233699516,3230.4398419928366
0.009999998,3.5044917e-18,3112.6677,3533.4777640495186,3533.4777640495186,3533.4778,,100.0,1336.166,0.01,0.01,100,100.0,1.0,354.21,1.0,1.0,1.0,1803373.4231098213,1803373.4231098213,3533.4777640495186
0.009999998,3.5044917e-18,3007.688,3428.4984440915664,3428.4984440915664,3428.4985,,100.0,1347.8141,0.01,0.01,100,100.0,1.0,343.73,1.0,1.0,1.0,1834952.1744581966,1834952.1744581966,3428.4984440915664
0.009999998,3.5044917e-18,3022.9602,3443.770902074856,3443.770902074856,3443.7708,,100.0,1258.4847,0.01,0.01,100,100.0,1.0,345.34,1.0,1.0,1.0,1599781.5150485076,1599781.5150485076,3443.770902074856
0.009999998,3.5044917e-18,2827.5288,3248.3393275449735,3248.3393275449735,3248.3394,,100.0,1295.8217,0.01,0.01,100,100.0,1.0,325.8,1.0,1.0,1.0,1696114.6848348768,1696114.6848348768,3248.3393275449735
0.009999998,3.5044917e-18,2985.9624,3406.773157495257,3406.773157495257,3406.773,,100.0,1427.224,0.01,0.01,100,100.0,1.0,341.54,1.0,1.0,1.0,2057544.138674953,2057544.138674953,3406.773157495257
0.009999998,3.5044917e-18,2941.9065,3362.71681377526,3362.71681377526,3362.717,,100.0,1381.1698,0.01,0.01,100,100.0,1.0,337.18,1.0,1.0,1.0,1926899.0112429645,1926899.0112429645,3362.71681377526
0.009999998,3.5044917e-18,2962.3972,3383.2078660642514,3383.2078660642514,3383.2078,,100.0,1363.1953,0.01,0.01,100,100.0,1.0,339.27,1.0,1.0,1.0,1877072.129381408,1877072.129381408,3383.2078660642514
0.009999998,3.5044917e-18,2711.1738,3131.9837109964164,3131.9837109964164,3131.9836,,100.0,1306.3994,0.01,0.01,100,100.0,1.0,314.13,1.0,1.0,1.0,1723918.7771755932,1723918.7771755932,3131.9837109964164
0.009999998,3.5044917e-18,3176.5747,3597.3851019030308,3597.3851019030308,3597.3853,,100.0,1355.9768,0.01,0.01,100,100.0,1.0,360.61,1.0,1.0,1.0,1857245.6673708844,1857245.6673708844,3597.3851019030308
0.009999998,3.5044917e-18,3162.678,3583.4879903499886,3583.4879903499886,3583.488,,100.0,1228.7705,0.01,0.01,100,100.0,1.0,359.22,1.0,1.0,1.0,1525128.1377151164,1525128.1377151164,3583.4879903499886
0.009999998,3.5044917e-18,3205.0374,3625.8474701971736,3625.8474701971736,3625.8474,,100.0,1284.3544,0.01,0.01,100,100.0,1.0,363.44,1.0,1.0,1.0,1666228.549750335,1666228.549750335,3625.8474701971736
0.009999998,3.5044917e-18,2919.095,3339.90412974857,3339.90412974857,3339.904,,100.0,1290.2948,0.01,0.01,100,100.0,1.0,334.95,1.0,1.0,1.0,1681677.653408099,1681677.653408099,3339.90412974857
0.009999998,3.5044917e-18,2944.285,3365.0956808883716,3365.0956808883716,3365.0955,,100.0,1231.6971,0.01,0.01,100,100.0,1.0,337.46,1.0,1.0,1.0,1532401.9191026592,1532401.9191026592,3365.0956808883716
0.009999998,3.5044917e-18,2895.0493,3315.859798963851,3315.859798963851,3315.8596,,100.0,1181.0247,0.01,0.01,100,100.0,1.0,332.56,1.0,1.0,1.0,1408908.32690318,1408908.32690318,3315.859798963851
0.009999998,3.5044917e-18,3110.9502,3531.760719200727,3531.760719200727,3531.7607,,100.0,1233.224,0.01,0.01,100,100.0,1.0,354.08,1.0,1.0,1.0,1536203.5494811672,1536203.5494811672,3531.760719200727
0.009999998,3.5044917e-18,3151.7437,3572.5541089380567,3572.5541089380567,3572.5542,,100.0,1260.3109,0.01,0.01,100,100.0,1.0,358.12,1.0,1.0,1.0,1604427.761478612,1604427.761478612,3572.5541089380567
0.009999998,3.5044917e-18,3001.1482,3421.9588774930585,3421.9588774930585,3421.9587,,100.0,1387.702,0.01,0.01,100,100.0,1.0,343.14,1.0,1.0,1.0,1945168.7131428074,1945168.7131428074,3421.9588774930585
0.009999998,3.5044917e-18,3066.2607,3487.0714159232552,3487.0714159232552,3487.0713,,100.0,1488.6212,0.01,0.01,100,100.0,1.0,349.48,1.0,1.0,1.0,2238376.9207085664,2238376.9207085664,3487.0714159232552
0.009999998,3.5044917e-18,2818.429,3239.2395228164746,3239.2395228164746,3239.2395,,100.0,1448.4197,0.01,0.01,100,100.0,1.0,324.83,1.0,1.0,1.0,2119110.5839544577,2119110.5839544577,3239.2395228164746
0.009999998,3.5044917e-18,2724.1409,3144.9506401827875,3144.9506401827875,3144.9504,,100.0,1409.4751,0.01,0.01,100,100.0,1.0,315.47,1.0,1.0,1.0,2006686.9909782119,2006686.9909782119,3144.9506401827875
0.009999998,3.5044917e-18,2916.1252,3336.9346841288034,3336.9346841288034,3336.9348,,100.0,1308.4602,0.01,0.01,100,100.0,1.0,334.63,1.0,1.0,1.0,1729361.8916943194,1729361.8916943194,3336.9346841288034
0.009999998,3.5044917e-18,3199.4875,3620.2981511095822,3620.2981511095822,3620.298,,100.0,1341.779,0.01,0.01,100,100.0,1.0,362.86,1.0,1.0,1.0,1818556.6978167288,1818556.6978167288,3620.2981511095822
0.009999998,3.5044917e-18,2666.24,3087.049220945054,3087.049220945054,3087.049,,100.0,1430.4928,0.01,0.01,100,100.0,1.0,309.65,1.0,1.0,1.0,2066979.487589586,2066979.487589586,3087.049220945054
0.009999998,3.5044917e-18,2932.633,3353.442958847359,3353.442958847359,3353.4426,,100.0,1334.2635,0.01,0.01,100,100.0,1.0,336.32,1.0,1.0,1.0,1798241.9794196782,1798241.9794196782,3353.442958847359
0.009999998,3.5044917e-18,2709.005,3129.81458810619,3129.81458810619,3129.8147,,100.0,1378.6852,0.01,0.01,100,100.0,1.0,313.97,1.0,1.0,1.0,1919972.6712178597,1919972.6712178597,3129.81458810619
0.009999998,3.5044917e-18,2914.91,3335.7203854459967,3335.7203854459967,3335.7205,,100.0,1404.0763,0.01,0.01,100,100.0,1.0,334.48,1.0,1.0,1.0,1991343.7254527702,1991343.7254527702,3335.7203854459967
0.009999998,3.5044917e-18,2697.8684,3118.6790560184722,3118.6790560184722,3118.679,,100.0,1429.8417,0.01,0.01,100,100.0,1.0,312.8,1.0,1.0,1.0,2065098.103401033,2065098.103401033,3118.6790560184722
0.009999998,3.5044917e-18,2802.258,3223.068660924598,3223.068660924598,3223.0684,,100.0,1355.8865,0.01,0.01,100,100.0,1.0,323.26,1.0,1.0,1.0,1856998.0396908657,1856998.0396908657,3223.068660924598
0.009999998,3.5044917e-18,3179.7632,3600.5735199370583,3600.5735199370583,3600.5735,,100.0,1293.888,0.01,0.01,100,100.0,1.0,360.91,1.0,1.0,1.0,1691056.6993837291,1691056.6993837291,3600.5735199370583
0.009999998,3.5044917e-18,2858.2354,3279.0458995256645,3279.0458995256645,3279.0457,,100.0,1336.0209,0.01,0.01,100,100.0,1.0,328.84,1.0,1.0,1.0,1802981.6329465855,1802981.6329465855,3279.0458995256645
0.009999998,3.5044917e-18,3016.264,3437.074443816475,3437.074443816475,3437.0745,,100.0,1260.1633,0.01,0.01,100,100.0,1.0,344.6,1.0,1.0,1.0,1604052.3143148476,1604052.3143148476,3437.074443816475
0.009999998,3.5044917e-18,2973.0518,3393.861380091339,3393.861380091339,3393.8616,,100.0,1438.2377,0.01,0.01,100,100.0,1.0,340.28,1.0,1.0,1.0,2089422.2945909712,2089422.2945909712,3393.861380091339
0.009999998,3.5044917e-18,2968.0955,3388.9055972290353,3388.9055972290353,3388.9053,,100.0,1378.8394,0.01,0.01,100,100.0,1.0,339.8,1.0,1.0,1.0,1920401.786138596,1920401.786138596,3388.9055972290353
0.009999998,3.5044917e-18,2989.111,3409.92167785394,3409.92167785394,3409.9216,,100.0,1359.3015,0.01,0.01,100,100.0,1.0,341.93,1.0,1.0,1.0,1866364.4031995544,1866364.4031995544,3409.92167785394
0.009999998,3.5044917e-18,2924.466,3345.2721756533947,3345.2721756533947,3345.2722,,100.0,1335.8063,0.01,0.01,100,100.0,1.0,335.45,1.0,1.0,1.0,1802402.6566737888,1802402.6566737888,3345.2721756533947
0.009999998,3.5044917e-18,2752.4517,3173.2615094359544,3173.2615094359544,3173.2615,,100.0,1305.3065,0.01,0.01,100,100.0,1.0,318.3,1.0,1.0,1.0,1721035.4006584936,1721035.4006584936,3173.2615094359544
0.009999998,3.5044917e-18,2832.8481,3253.6578660511773,3253.6578660511773,3253.6577,,100.0,1405.6576,0.01,0.01,100,100.0,1.0,326.35,1.0,1.0,1.0,1995831.5006691718,1995831.5006691718,3253.6578660511773
0.009999998,3.5044917e-18,2981.0798,3401.8898213747807,3401.8898213747807,3401.8896,,100.0,1301.1926,0.01,0.01,100,100.0,1.0,341.11,1.0,1.0,1.0,1710204.3380937271,1710204.3380937271,3401.8898213747807
0.009999998,3.5044917e-18,3108.9746,3529.7846945169954,3529.7846945169954,3529.7847,,100.0,1388.4329,0.01,0.01,100,100.0,1.0,353.8,1.0,1.0,1.0,1947218.039141184,1947218.039141184,3529.7846945169954
0.009999998,3.5044917e-18,3035.2646,3456.075134901819,3456.075134901819,3456.0752,,100.0,1292.8068,0.01,0.01,100,100.0,1.0,346.47,1.0,1.0,1.0,1688231.6048218678,1688231.6048218678,3456.075134901819
0.009999998,3.5044917e-18,2746.256,3167.066433230078,3167.066433230078,3167.0664,,100.0,1399.2428,0.01,0.01,100,100.0,1.0,317.61,1.0,1.0,1.0,1977657.101688903,1977657.101688903,3167.066433230078
0.009999998,3.5044917e-18,2869.843,3290.652832566499,3290.652832566499,3290.6528,,100.0,1327.3873,0.01,0.01,100,100.0,1.0,330.02,1.0,1.0,1.0,1779754.7943878267,1779754.7943878267,3290.652832566499
0.009999998,3.5044917e-18,3150.5898,3571.400635780152,3571.400635780152,3571.4004,,100.0,1225.8136,0.01,0.01,100,100.0,1.0,358.0,1.0,1.0,1.0,1517796.9053299115,1517796.9053299115,3571.400635780152
0.009999998,3.5044917e-18,2995.1658,3415.9760339806935,3415.9760339806935,3415.976,,100.0,1316.518,0.01,0.01,100,100.0,1.0,342.51,1.0,1.0,1.0,1750726.6827798756,1750726.6827798756,3415.9760339806935
0.009999998,3.5044917e-18,3036.8687,3457.6792520496547,3457.6792520496547,3457.6792,,100.0,1270.7051,0.01,0.01,100,100.0,1.0,346.7,1.0,1.0,1.0,1631001.348012875,1631001.348012875,3457.6792520496547
0.009999998,3.5044917e-18,2894.2932,3315.1035789457087,3315.1035789457087,3315.1035,,100.0,1486.6279,0.01,0.01,100,100.0,1.0,332.38,1.0,1.0,1.0,2232386.3693726654,2232386.3693726654,3315.1035789457087
0.009999998,3.5044917e-18,3059.3052,3480.1159268830625,3480.1159268830625,3480.1157,,100.0,1331.2308,0.01,0.01,100,100.0,1.0,348.89,1.0,1.0,1.0,1790076.230477974,1790076.230477974,3480.1159268830625
0.009999998,3.5044917e-18,3001.6814,3422.4912355287115,3422.4912355287115,3422.4912,,100.0,1301.7422,0.01,0.01,100,100.0,1.0,343.16,1.0,1.0,1.0,1711649.1747476377,1711649.1747476377,3422.4912355287115
0.009999998,3.5044917e-18,2890.2107,3311.0210974403894,3311.0210974403894,3311.0212,,100.0,1411.6318,0.01,0.01,100,100.0,1.0,332.03,1.0,1.0,1.0,2012832.7197887292,2012832.7197887292,3311.0210974403894
0.009999998,3.5044917e-18,2915.2305,3336.0400729582457,3336.0400729582457,3336.04,,100.0,1276.3702,0.01,0.01,100,100.0,1.0,334.56,1.0,1.0,1.0,1645576.6682508732,1645576.6682508732,3336.0400729582457
0.009999998,3.5044917e-18,2954.1567,3374.967150309085,3374.967150309085,3374.967,,100.0,1317.5608,0.01,0.01,100,100.0,1.0,338.42,1.0,1.0,1.0,1753501.4186626642,1753501.4186626642,3374.967150309085
0.009999998,3.5044917e-18,3119.7886,3540.5983995590673,3540.5983995590673,3540.5984,,100.0,1236.2365,0.01,0.01,100,100.0,1.0,354.98,1.0,1.0,1.0,1543717.6759176543,1543717.6759176543,3540.5983995590673
0.009999998,3.5044917e-18,3083.4304,3504.2407912308354,3504.2407912308354,3504.2407,,100.0,1332.6959,0.01,0.01,100,100.0,1.0,351.28,1.0,1.0,1.0,1794018.6743676323,1794018.6743676323,3504.2407912308354
0.009999998,3.5044917e-18,3086.941,3507.7515649418983,3507.7515649418983,3507.7515,,100.0,1188.7432,0.01,0.01,100,100.0,1.0,351.69,1.0,1.0,1.0,1427384.1584724144,1427384.1584724144,3507.7515649418983
0.009999998,3.5044917e-18,2935.8196,3356.6298007760424,3356.6298007760424,3356.6296,,100.0,1277.3995,0.01,0.01,100,100.0,1.0,336.61,1.0,1.0,1.0,1648232.1108546497,1648232.1108546497,3356.6298007760424
0.009999998,3.5044917e-18,2771.9739,3192.7845357741157,3192.7845357741157,3192.7844,,100.0,1378.8855,0.01,0.01,100,100.0,1.0,320.21,1.0,1.0,1.0,1920530.5705118754,1920530.5705118754,3192.7845357741157
0.009999998,3.5044917e-18,2880.5713,3301.381529620777,3301.381529620777,3301.3818,,100.0,1392.1332,0.01,0.01,100,100.0,1.0,331.1,1.0,1.0,1.0,1957610.892422876,1957610.892422876,3301.381529620777
0.009999998,3.5044917e-18,3168.872,3589.682906295732,3589.682906295732,3589.6826,,100.0,1226.1244,0.01,0.01,100,100.0,1.0,359.86,1.0,1.0,1.0,1518566.8559576713,1518566.8559576713,3589.682906295732
0.009999998,3.5044917e-18,3073.2812,3494.092013370567,3494.092013370567,3494.0918,,100.0,1267.5753,0.01,0.01,100,100.0,1.0,350.29,1.0,1.0,1.0,1622976.8311132574,1622976.8311132574,3494.092013370567
0.009999998,3.5044917e-18,2731.2415,3152.0517273679106,3152.0517273679106,3152.052,,100.0,1368.1266,0.01,0.01,100,100.0,1.0,316.1,1.0,1.0,1.0,1890677.0128466259,1890677.0128466259,3152.0517273679106
0.009999998,3.5044917e-18,2792.7822,3213.5931444080466,3213.5931444080466,3213.5928,,100.0,1376.4756,0.01,0.01,100,100.0,1.0,322.27,1.0,1.0,1.0,1913823.5177365548,1913823.5177365548,3213.5931444080466
0.009999998,3.5044917e-18,2866.9575,3287.768401617374,3287.768401617374,3287.768,,100.0,1211.4861,0.01,0.01,100,100.0,1.0,329.76,1.0,1.0,1.0,1482524.0010172527,1482524.0010172527,3287.768401617374
0.009999998,3.5044917e-18,2879.217,3300.0268218932115,3300.0268218932115,3300.0269,,100.0,1431.1595,0.01,0.01,100,100.0,1.0,330.92,1.0,1.0,1.0,2068906.9052632402,2068906.9052632402,3300.0268218932115
0.009999998,3.5044917e-18,3106.4229,3527.2334494811676,3527.2334494811676,3527.2334,,100.0,1327.772,0.01,0.01,100,100.0,1.0,353.59,1.0,1.0,1.0,1780786.347886933,1780786.347886933,3527.2334494811676
0.009999998,3.5044917e-18,2754.9119,3175.719824720691,3175.719824720691,3175.7197,,100.0,1318.8545,0.01,0.01,100,100.0,1.0,318.52,1.0,1.0,1.0,1756946.712956805,1756946.712956805,3175.719824720691
0.009999998,3.5044917e-18,2876.6174,3297.427900523272,3297.427900523272,3297.428,,100.0,1414.2234,0.01,0.01,100,100.0,1.0,330.67,1.0,1.0,1.0,2020230.0982244574,2020230.0982244574,3297.427900523272
0.009999998,3.5044917e-18,3117.5164,3538.3270158032033,3538.3270158032033,3538.327,,100.0,1298.8556,0.01,0.01,100,100.0,1.0,354.73,1.0,1.0,1.0,1704066.7327778912,1704066.7327778912,3538.3270158032033
0.009999998,3.5044917e-18,2826.8784,3247.688896480734,3247.688896480734,3247.689,,100.0,1399.0059,0.01,0.01,100,100.0,1.0,325.72,1.0,1.0,1.0,1976987.3252290806,1976987.3252290806,3247.688896480734
0.009999998,3.5044917e-18,2646.4397,3067.2490123707194,3067.2490123707194,3067.2488,,100.0,1409.982,0.01,0.01,100,100.0,1.0,307.67,1.0,1.0,1.0,2008130.4156257594,2008130.4156257594,3067.2490123707194
0.009999998,3.5044917e-18,2984.0872,3404.897674612799,3404.897674612799,3404.8977,,100.0,1202.4982,0.01,0.01,100,100.0,1.0,341.41,1.0,1.0,1.0,1460607.9051658674,1460607.9051658674,3404.897674612799
0.009999998,3.5044917e-18,2943.2239,3364.034031417857,3364.034031417857,3364.0337,,100.0,1423.0762,0.01,0.01,100,100.0,1.0,337.27,1.0,1.0,1.0,2045601.7020593144,2045601.7020593144,3364.034031417857
0.009999998,3.5044917e-18,3027.5771,3448.3871984956554,3448.3871984956554,3448.3872,,100.0,1423.5103,0.01,0.01,100,100.0,1.0,345.67,1.0,1.0,1.0,2046850.0703368434,2046850.0703368434,3448.3871984956554
0.009999998,3.5044917e-18,3052.6343,3473.444810588425,3473.444810588425,3473.4448,,100.0,1248.8097,0.01,0.01,100,100.0,1.0,348.28,1.0,1.0,1.0,1575278.4395694435,1575278.4395694435,3473.444810588425
0.009999998,3.5044917e-18,2770.8962,3191.7067292201073,3191.7067292201073,3191.7068,,100.0,1448.4463,0.01,0.01,100,100.0,1.0,320.04,1.0,1.0,1.0,2119188.324843193,2119188.324843193,3191.7067292201073
0.009999998,3.5044917e-18,2904.1272,3324.937193469165,3324.937193469165,3324.9373,,100.0,1283.5739,0.01,0.01,100,100.0,1.0,333.46,1.0,1.0,1.0,1664203.9541380464,1664203.9541380464,3324.937193469165
0.009999998,3.5044917e-18,2925.025,3345.835396573871,3345.835396573871,3345.8354,,100.0,1439.1721,0.01,0.01,100,100.0,1.0,335.47,1.0,1.0,1.0,2092137.699530579,2092137.699530579,3345.835396573871
0.009999998,3.5044917e-18,2934.651,3355.461464308624,3355.461464308624,3355.4612,,100.0,1344.4584,0.01,0.01,100,100.0,1.0,336.46,1.0,1.0,1.0,1825826.579806889,1825826.579806889,3355.461464308624
0.009999998,3.5044917e-18,3014.4414,3435.2521805106894,3435.2521805106894,3435.252,,100.0,1367.087,0.01,0.01,100,100.0,1.0,344.41,1.0,1.0,1.0,1887805.0882081473,1887805.0882081473,3435.2521805106894
0.009999998,3.5044917e-18,2988.397,3409.2076951076533,3409.2076951076533,3409.2075,,100.0,1369.2155,0.01,0.01,100,100.0,1.0,341.8,1.0,1.0,1.0,1893688.2549391624,1893688.2549391624,3409.2076951076533
0.009999998,3.5044917e-18,3159.92,3580.7304279748855,3580.7304279748855,3580.7305,,100.0,1335.0361,0.01,0.01,100,100.0,1.0,358.94,1.0,1.0,1.0,1800325.032450702,1800325.032450702,3580.7304279748855
0.009999998,3.5044917e-18,2870.1226,3290.933204895559,3290.933204895559,3290.933,,100.0,1335.0757,0.01,0.01,100,100.0,1.0,330.02,1.0,1.0,1.0,1800431.5611379046,1800431.5611379046,3290.933204895559
0.009999998,3.5044917e-18,2995.0544,3415.8647656749044,3415.8647656749044,3415.865,,100.0,1281.3444,0.01,0.01,100,100.0,1.0,342.5,1.0,1.0,1.0,1658427.9690833648,1658427.9690833648,3415.8647656749044
0.009999998,3.5044917e-18,2793.078,3213.888601868137,3213.888601868137,3213.8884,,100.0,1274.7772,0.01,0.01,100,100.0,1.0,322.38,1.0,1.0,1.0,1641471.7238378327,1641471.7238378327,3213.888601868137
0.009999998,3.5044917e-18,3103.1162,3523.9267077991367,3523.9267077991367,3523.9268,,100.0,1287.6884,0.01,0.01,100,100.0,1.0,353.26,1.0,1.0,1.0,1674890.365019664,1674890.365019664,3523.9267077991367
0.009999998,3.5044917e-18,3363.7324,3784.5430541483133,3784.5430541483133,3784.543,,100.0,1272.804,0.01,0.01,100,100.0,1.0,379.25,1.0,1.0,1.0,1636394.0334587726,1636394.0334587726,3784.5430541483133
0.009999998,3.5044917e-18,2729.5078,3150.317545984722,3150.317545984722,3150.3179,,100.0,1344.0647,0.01,0.01,100,100.0,1.0,316.01,1.0,1.0,1.0,1824757.5857937932,1824757.5857937932,3150.317545984722
0.009999998,3.5044917e-18,2807.5652,3228.3751158849536,3228.3751158849536,3228.375,,100.0,1375.1322,0.01,0.01,100,100.0,1.0,323.75,1.0,1.0,1.0,1910089.6647186005,1910089.6647186005,3228.3751158849536
0.009999998,3.5044917e-18,3035.0603,3455.870005248455,3455.870005248455,3455.87,,100.0,1305.5184,0.01,0.01,100,100.0,1.0,346.47,1.0,1.0,1.0,1721594.1253435633,1721594.1253435633,3455.870005248455
0.009999998,3.5044917e-18,3084.3464,3505.156988745651,3505.156988745651,3505.157,,100.0,1378.4393,0.01,0.01,100,100.0,1.0,351.37,1.0,1.0,1.0,1919288.0878238496,1919288.0878238496,3505.156988745651
0.009999998,3.5044917e-18,2778.952,3199.761491356866,3199.761491356866,3199.7612,,100.0,1271.2897,0.01,0.01,100,100.0,1.0,320.97,1.0,1.0,1.0,1632502.5189371686,1632502.5189371686,3199.761491356866
0.009999998,3.5044917e-18,2824.169,3244.9794547425713,3244.9794547425713,3244.9795,,100.0,1384.1971,0.01,0.01,100,100.0,1.0,325.41,1.0,1.0,1.0,1935355.3245383287,1935355.3245383287,3244.9794547425713
0.009999998,3.5044917e-18,2863.4048,3284.215236703489,3284.215236703489,3284.2153,,100.0,1273.5094,0.01,0.01,100,100.0,1.0,329.39,1.0,1.0,1.0,1638208.247811825,1638208.247811825,3284.215236703489
0.009999998,3.5044917e-18,2873.8142,3294.6250205547135,3294.6250205547135,3294.6248,,100.0,1305.3016,0.01,0.01,100,100.0,1.0,330.43,1.0,1.0,1.0,1721022.7752190428,1721022.7752190428,3294.6250205547135
0.009999998,3.5044917e-18,3070.3801,3491.190679434552,3491.190679434552,3491.1907,,100.0,1417.1696,0.01,0.01,100,100.0,1.0,349.92,1.0,1.0,1.0,2028656.2041319704,2028656.2041319704,3491.190679434552
0.009999998,3.5044917e-18,2826.1423,3246.9528362080887,3246.9528362080887,3246.9526,,100.0,1337.167,0.01,0.01,100,100.0,1.0,325.62,1.0,1.0,1.0,1806076.6909733072,1806076.6909733072,3246.9528362080887
0.009999998,3.5044917e-18,2987.3892,3408.1999325093884,3408.1999325093884,3408.1997,,100.0,1350.6062,0.01,0.01,100,100.0,1.0,341.73,1.0,1.0,1.0,1842563.0343256418,1842563.0343256418,3408.1999325093884
0.009999998,3.5044917e-18,2951.5486,3372.3579592121905,3372.3579592121905,3372.358,,100.0,1293.0322,0.01,0.01,100,100.0,1.0,338.19,1.0,1.0,1.0,1688820.5717565722,1688820.5717565722,3372.3579592121905
