eRenyi2,VarVanillaIw,VarNormIw,AvgNormIw,AvgVanillaIw,BatchSize,MinVanillaIw,J,EpsThisIter,VarJ,AvgEpLen,ESSClassic,IterType,VarDiscRet,Delta,AvgRet,MaxVanillaIw,Bound,VarRet,AvgDiscRet,VanillaAvgRet,MinNormIw,MaxNormIw,ESSRenyi
1.0,,2.1793e-19,0.005,1.0,500,1.0,4643.18,100,32.0759,500.0,200.000000102,2,1294.71684348,0.1,4642.59452324,1.0,3651.47,1294.71684348,4642.59452324,4642.59452324,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.43,100,31.9746,500.0,299.999969474,2,1019.24327565,0.1,4643.91830564,1.0,3833.58,1019.24327565,4643.91830564,4643.91830564,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4644.13,100,31.4571,500.0,400.0,2,894.050612653,0.1,4646.24282529,1.0,3942.78,894.050612653,4646.24282529,4646.24282529,0.0025,0.0025,500.0
1.00019,0.000205522,8.22292e-10,0.002,0.999876,500,0.934423,4644.62,100,30.909,500.0,499.897456614,1,941.10320918,0.1,4645.89892737,1.03795,4017.26,941.10320918,4645.89892737,4645.89892737,0.00186908,0.00207616,499.902982467
1.0,,3.50449e-18,0.01,1.0,500,1.0,4634.65,100,46.4633,499.64,100.0,2,2180.64263516,0.1,4634.65118918,1.0,3231.88,2180.64263516,4634.65118918,4634.65118918,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4638.68,100,39.1723,500.0,200.000000102,2,886.573147761,0.1,4642.70039509,1.0,3646.76,886.573147761,4642.70039509,4642.70039509,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4636.26,100,58.6772,499.32,299.999969474,2,7298.17126917,0.1,4631.44066609,1.0,3826.37,7298.17126917,4631.44066609,4631.44066609,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4638.12,100,53.3965,500.0,400.0,2,1044.90906145,0.1,4643.68176876,1.0,3936.69,1044.90906145,4643.68176876,4643.68176876,0.0025,0.0025,500.0
1.00085,0.000955534,3.82218e-09,0.002,0.999994,500,0.772726,4639.58,100,43.7932,500.0,499.523585015,1,835.947466209,0.1,4642.51326445,1.05565,4011.94,835.947466209,4642.51326445,4642.51326445,0.00154546,0.00211132,499.575855822
1.0,,3.50449e-18,0.01,1.0,500,1.0,4618.05,100,182.638,497.5,100.0,2,33693.4549511,0.1,4618.04705676,1.0,3214.89,33693.4549511,4618.04705676,4618.04705676,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4629.96,100,131.462,500.0,200.000000102,2,933.119191016,0.1,4641.87898238,1.0,3637.78,933.119191016,4641.87898238,4641.87898238,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4634.56,100,108.711,500.0,299.999969474,2,770.851470448,0.1,4643.74257249,1.0,3824.44,770.851470448,4643.74257249,4643.74257249,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4637.84,100,95.5858,500.0,400.0,2,973.055953601,0.1,4647.68402691,1.0,3936.26,973.055953601,4647.68402691,4647.68402691,0.0025,0.0025,500.0
1.00176,0.00178009,7.10156e-09,0.002,1.00132,500,0.733212,4640.79,100,67.917,500.0,499.115589625,1,755.740456809,0.1,4646.39234934,1.09981,4012.73,755.740456809,4646.39234934,4646.39234934,0.00146449,0.0021967,499.120058234
1.0,,3.50449e-18,0.01,1.0,500,1.0,4634.67,100,139.687,498.53,100.0,2,19709.4277349,0.1,4634.67470579,1.0,3232.54,19709.4277349,4634.67470579,4634.67470579,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4639.02,100,101.2,500.0,200.000000102,2,942.293710495,0.1,4643.35724513,1.0,3647.36,942.293710495,4643.35724513,4643.35724513,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4640.66,100,84.7089,500.0,299.999969474,2,1038.09307318,0.1,4643.94577902,1.0,3830.98,1038.09307318,4643.94577902,4643.94577902,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4641.42,100,74.6667,500.0,400.0,2,774.399307714,0.1,4643.71463549,1.0,3939.73,774.399307714,4643.71463549,4643.71463549,0.0025,0.0025,500.0
1.00067,0.000723102,2.90236e-09,0.002,0.998284,500,0.895687,4642.9,100,62.2838,500.0,499.638104975,1,853.942413662,0.1,4646.79306944,1.05549,4015.08,853.942413662,4646.79306944,4646.79306944,0.00179445,0.00211462,499.665781891
1.0,,3.50449e-18,0.01,1.0,500,1.0,4640.99,100,33.7042,500.0,100.0,2,1147.44521809,0.1,4640.98915056,1.0,3238.88,1147.44521809,4640.98915056,4640.98915056,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4642.23,100,31.7377,500.0,200.000000102,2,884.335042585,0.1,4643.48025706,1.0,3650.5,884.335042585,4643.48025706,4643.48025706,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.64,100,31.1764,500.0,299.999969474,2,898.446950428,0.1,4646.45410845,1.0,3833.86,898.446950428,4646.45410845,4646.45410845,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4644.73,100,30.5623,500.0,400.0,2,814.095960304,0.1,4648.01563681,1.0,3943.44,814.095960304,4648.01563681,4648.01563681,0.0025,0.0025,500.0
1.00012,0.000117349,4.69601e-10,0.002,0.999781,500,0.955251,4644.74,100,30.116,499.94,499.941671791,1,860.798727318,0.1,4644.29556179,1.02525,4017.02,860.798727318,4644.29556179,4644.29556179,0.00191092,0.00205094,499.939031884
1.0,,3.50449e-18,0.01,1.0,500,1.0,4642.99,100,31.0916,500.0,100.0,2,976.449369441,0.1,4642.99279453,1.0,3240.43,976.449369441,4642.99279453,4642.99279453,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.77,100,29.185,500.0,200.000000102,2,737.873832159,0.1,4646.55570562,1.0,3653.01,737.873832159,4646.55570562,4646.55570562,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4644.89,100,29.4576,500.0,299.999969474,2,908.727484694,0.1,4645.12716745,1.0,3835.12,908.727484694,4645.12716745,4645.12716745,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4645.09,100,29.9829,500.0,400.0,2,1002.17098572,0.1,4645.697225,1.0,3943.81,1002.17098572,4645.697225,4645.697225,0.0025,0.0025,500.0
1.00064,0.000666934,2.66856e-09,0.002,0.999845,500,0.821189,4642.52,100,42.9742,499.17,499.667268149,1,7853.62215609,0.1,4630.15767344,1.05935,4014.9,7853.62215609,4630.15767344,4630.15767344,0.00164263,0.00211904,499.680127825
1.0,,3.50449e-18,0.01,1.0,500,1.0,4644.92,100,29.0058,500.0,100.0,2,849.832669974,0.1,4644.91996434,1.0,3242.32,849.832669974,4644.91996434,4644.91996434,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.02,100,28.5711,500.0,200.000000102,2,797.619222299,0.1,4643.11040703,1.0,3651.64,797.619222299,4643.11040703,4643.11040703,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.77,100,29.0012,500.0,299.999969474,2,890.275989759,0.1,4640.29545929,1.0,3832.49,890.275989759,4640.29545929,4640.29545929,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4642.74,100,30.9037,500.0,400.0,2,1310.02128911,0.1,4642.6285067,1.0,3941.01,1310.02128911,4642.6285067,4642.6285067,0.0025,0.0025,500.0
1.00037,0.000417321,1.66922e-09,0.002,1.00002,500,0.922054,4643.69,100,29.8348,500.0,499.791737698,1,760.763331187,0.1,4646.35579736,1.06661,4015.93,760.763331187,4646.35579736,4646.35579736,0.00184407,0.00213318,499.816782879
1.0,,3.50449e-18,0.01,1.0,500,1.0,4645.97,100,23.9852,500.0,100.0,2,581.100098634,0.1,4645.96741643,1.0,3242.07,581.100098634,4645.96741643,4645.96741643,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4642.29,100,39.9391,499.73,200.000000102,2,2614.08927772,0.1,4638.61629251,1.0,3649.59,2614.08927772,4638.61629251,4638.61629251,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.9,100,36.0477,500.0,299.999969474,2,699.584721195,0.1,4647.10715086,1.0,3833.36,699.584721195,4647.10715086,4647.10715086,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4642.98,100,35.2138,500.0,400.0,2,1062.3568467,0.1,4640.2445009,1.0,3941.04,1062.3568467,4640.2445009,4640.2445009,0.0025,0.0025,500.0
1.00041,0.000423286,1.69933e-09,0.002,0.998177,500,0.919338,4643.64,100,32.8268,500.0,499.78796833,1,754.543646241,0.1,4645.01998703,1.0437,4015.67,754.543646241,4645.01998703,4645.01998703,0.00184203,0.00209122,499.793316958
1.0,,3.50449e-18,0.01,1.0,500,1.0,4643.65,100,27.2533,500.0,100.0,2,750.242591253,0.1,4643.64847108,1.0,3242.03,750.242591253,4643.64847108,4643.64847108,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4645.58,100,26.864,500.0,200.000000102,2,700.169758651,0.1,4647.50699986,1.0,3654.07,700.169758651,4647.50699986,4647.50699986,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4645.05,100,27.4556,500.0,299.999969474,2,824.666651288,0.1,4643.99922213,1.0,3835.41,824.666651288,4643.99922213,4643.99922213,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4645.38,100,27.1637,500.0,400.0,2,695.730275835,0.1,4646.34884926,1.0,3943.96,695.730275835,4646.34884926,4646.34884926,0.0025,0.0025,500.0
1.00028,0.000333889,1.33642e-09,0.002,0.999676,500,0.90037,4645.23,100,28.4927,500.0,499.833384224,1,1219.14816356,0.1,4643.76731493,1.03816,4017.77,1219.14816356,4643.76731493,4643.76731493,0.00180132,0.00207698,499.857823757
1.0,,3.50449e-18,0.01,1.0,500,1.0,4643.48,100,33.4882,499.83,100.0,2,1132.7860459,0.1,4643.47673226,1.0,3241.19,1132.7860459,4643.47673226,4643.47673226,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4646.03,100,30.0957,500.0,200.000000102,2,683.837907368,0.1,4648.58535613,1.0,3654.46,683.837907368,4648.58535613,4648.58535613,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4646.42,100,29.3237,500.0,299.999969474,2,774.958147617,0.1,4647.20980711,1.0,3836.03,774.958147617,4647.20980711,4647.20980711,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4646.75,100,28.3309,500.0,400.0,2,635.987232217,0.1,4647.73987646,1.0,3944.93,635.987232217,4647.73987646,4647.73987646,0.0025,0.0025,500.0
1.00013,0.000136208,5.44538e-10,0.002,1.00027,500,0.939779,4646.53,100,28.6852,500.0,499.932361857,1,970.608373163,0.1,4645.16290878,1.02226,4018.76,970.608373163,4645.16290878,4645.16290878,0.00187905,0.00204398,499.9349202
1.0,,3.50449e-18,0.01,1.0,500,1.0,4644.32,100,32.9963,500.0,100.0,2,1099.7535782,0.1,4644.32291133,1.0,3242.12,1099.7535782,4644.32291133,4644.32291133,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4642.73,100,31.757,500.0,200.000000102,2,932.517057588,0.1,4641.13697587,1.0,3650.68,932.517057588,4641.13697587,4641.13697587,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.78,100,30.4826,500.0,299.999969474,2,778.315804437,0.1,4642.86598324,1.0,3832.77,778.315804437,4642.86598324,4642.86598324,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.13,100,30.5253,500.0,400.0,2,947.564528192,0.1,4644.19829539,1.0,3941.64,947.564528192,4644.19829539,4644.19829539,0.0025,0.0025,500.0
1.00008,7.52346e-05,3.00811e-10,0.002,1.00021,500,0.970236,4643.84,100,29.8356,500.0,499.962612841,1,772.870617124,0.1,4646.40490431,1.02826,4016.18,772.870617124,4646.40490431,4646.40490431,0.00194006,0.00205608,499.958816583
1.0,,3.50449e-18,0.01,1.0,500,1.0,4648.28,100,28.4499,500.0,100.0,2,817.574642467,0.1,4648.28015226,1.0,3245.45,817.574642467,4648.28015226,4648.28015226,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4647.01,100,27.2855,500.0,200.000000102,2,683.215575566,0.1,4645.74573191,1.0,3655.06,683.215575566,4645.74573191,4645.74573191,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4648.37,100,26.1379,500.0,299.999969474,2,555.156548026,0.1,4651.06940992,1.0,3838.44,555.156548026,4651.06940992,4651.06940992,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4648.38,100,26.1736,500.0,400.0,2,697.634126633,0.1,4648.44228744,1.0,3946.97,697.634126633,4648.44228744,4648.44228744,0.0025,0.0025,500.0
1.00025,0.000270448,1.08136e-09,0.002,1.0002,500,0.93913,4646.83,100,27.6412,500.0,499.864945114,1,1121.00012361,0.1,4639.84153017,1.04757,4019.39,1121.00012361,4639.84153017,4639.84153017,0.00187788,0.00209471,499.875636047
1.0,,3.50449e-18,0.01,1.0,500,1.0,4641.61,100,30.0058,500.0,100.0,2,909.441560706,0.1,4641.60945924,1.0,3239.06,909.441560706,4641.60945924,4641.60945924,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4643.57,100,29.1134,500.0,200.000000102,2,795.09202971,0.1,4645.53219949,1.0,3651.82,795.09202971,4645.53219949,4645.53219949,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4644.69,100,28.1505,500.0,299.999969474,2,681.51956012,0.1,4646.91565639,1.0,3834.65,681.51956012,4646.91565639,4646.91565639,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4644.04,100,28.7101,500.0,400.0,2,923.989551152,0.1,4642.10774162,1.0,3942.53,923.989551152,4642.10774162,4642.10774162,0.0025,0.0025,500.0
1.00022,0.000245777,9.80497e-10,0.002,1.00133,500,0.950387,4644.62,100,27.8497,500.0,499.87748056,1,652.699479622,0.1,4646.28239369,1.05143,4017.1,652.699479622,4646.28239369,4646.28239369,0.00189825,0.00210006,499.88755133
1.0,,3.50449e-18,0.01,1.0,500,1.0,4641.29,100,28.3715,500.0,100.0,2,813.07325496,0.1,4641.29200118,1.0,3238.82,813.07325496,4641.29200118,4641.29200118,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.68,100,27.065,500.0,200.000000102,2,643.62019484,0.1,4648.05990652,1.0,3652.98,643.62019484,4648.05990652,4648.05990652,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.69,100,27.7826,500.0,299.999969474,2,853.261455697,0.1,4641.71016286,1.0,3833.97,853.261455697,4641.71016286,4641.71016286,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4644.5,100,27.7803,500.0,400.0,2,771.059691838,0.1,4646.95691185,1.0,3943.07,771.059691838,4646.95691185,4646.95691185,0.0025,0.0025,500.0
1.00017,0.000175411,7.01983e-10,0.002,0.999758,500,0.954306,4644.18,100,27.8523,500.0,499.912249552,1,831.66549534,0.1,4642.3757822,1.04173,4016.74,831.66549534,4642.3757822,4642.3757822,0.00190908,0.00208396,499.915792821
1.0,,3.50449e-18,0.01,1.0,500,1.0,4646.67,100,28.0417,500.0,100.0,2,794.280378244,0.1,4646.66554907,1.0,3244.13,794.280378244,4646.66554907,4646.66554907,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4645.97,100,28.2251,500.0,200.000000102,2,814.146233152,0.1,4645.27365996,1.0,3653.9,814.146233152,4645.27365996,4645.27365996,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4646.45,100,28.542,500.0,299.999969474,2,857.820805442,0.1,4647.41433734,1.0,3836.43,857.820805442,4647.41433734,4647.41433734,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4644.19,100,42.5705,499.33,400.0,2,4791.53156363,0.1,4637.40116838,1.0,3942.69,4791.53156363,4637.40116838,4637.40116838,0.0025,0.0025,500.0
1.00043,0.00044339,1.7687e-09,0.002,1.00137,500,0.913625,4644.66,100,39.3722,500.0,499.779442849,1,1212.84453099,0.1,4645.10614169,1.05917,4016.65,1212.84453099,4645.10614169,4645.10614169,0.00182475,0.00211543,499.784681578
1.0,,3.50449e-18,0.01,1.0,500,1.0,4639.65,100,33.0822,500.0,100.0,2,1105.49003648,0.1,4639.64532001,1.0,3237.4,1105.49003648,4639.64532001,4639.64532001,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4643.73,100,30.741,500.0,200.000000102,2,769.879308194,0.1,4647.81891397,1.0,3652.2,769.879308194,4647.81891397,4647.81891397,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.91,100,31.5556,500.0,299.999969474,2,1108.15383467,0.1,4644.25111292,1.0,3834.0,1108.15383467,4644.25111292,4644.25111292,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.66,100,50.855,499.11,400.0,2,7431.2267799,0.1,4642.91903943,1.0,3942.23,7431.2267799,4642.91903943,4642.91903943,0.0025,0.0025,500.0
1.00066,0.000604261,2.4112e-09,0.002,1.00121,500,0.829349,4644.16,100,42.9072,499.87,499.699428062,1,1042.31559163,0.1,4644.00948,1.04928,4016.58,1042.31559163,4644.00948,4644.00948,0.00165669,0.00209603,499.67191304
1.0,,3.50449e-18,0.01,1.0,500,1.0,4644.23,100,28.5144,500.0,100.0,2,821.281669584,0.1,4644.23064169,1.0,3241.95,821.281669584,4644.23064169,4644.23064169,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.77,100,28.876,500.0,200.000000102,2,862.619049308,0.1,4645.3134786,1.0,3653.05,862.619049308,4645.3134786,4645.3134786,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4644.61,100,28.7923,500.0,299.999969474,2,827.447780019,0.1,4644.27499497,1.0,3834.72,827.447780019,4644.27499497,4644.27499497,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4645.17,100,28.9675,500.0,400.0,2,874.355980809,0.1,4646.87763082,1.0,3943.75,874.355980809,4646.87763082,4646.87763082,0.0025,0.0025,500.0
1.00022,0.000226049,9.03275e-10,0.002,1.00051,500,0.943408,4646.58,100,27.0598,500.0,499.887578978,1,351.687853674,0.1,4651.56309914,1.04666,4019.13,351.687853674,4651.56309914,4651.56309914,0.00188585,0.00209224,499.888683312
1.0,,3.50449e-18,0.01,1.0,500,1.0,4644.66,100,25.3036,500.0,100.0,2,646.738172864,0.1,4644.66087357,1.0,3242.0,646.738172864,4644.66087357,4644.66087357,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.28,100,26.3998,500.0,200.000000102,2,760.945890537,0.1,4643.89511163,1.0,3652.45,760.945890537,4643.89511163,4643.89511163,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4646.25,100,27.1367,500.0,299.999969474,2,800.002106267,0.1,4650.19018244,1.0,3836.42,800.002106267,4650.19018244,4650.19018244,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4646.25,100,27.0045,500.0,400.0,2,714.928104214,0.1,4646.23768836,1.0,3944.92,714.928104214,4646.23768836,4646.23768836,0.0025,0.0025,500.0
1.00049,0.00058573,2.3393e-09,0.002,1.00077,500,0.859924,4645.47,100,41.1357,499.13,499.708144663,1,7335.80270213,0.1,4640.69331817,1.0432,4017.63,7335.80270213,4640.69331817,4640.69331817,0.00171852,0.00208479,499.75591898
1.0,,3.50449e-18,0.01,1.0,500,1.0,4645.98,100,31.7308,500.0,100.0,2,1017.01376804,0.1,4645.98322856,1.0,3243.45,1017.01376804,4645.98322856,4645.98322856,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4643.83,100,31.1217,500.0,200.000000102,2,930.30060013,0.1,4641.67489102,1.0,3651.94,930.30060013,4641.67489102,4641.67489102,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4640.99,100,53.6429,499.19,299.999969474,2,6714.37198495,0.1,4635.3141506,1.0,3831.11,6714.37198495,4635.3141506,4635.3141506,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4639.36,100,76.1175,498.73,400.0,2,14657.2707029,0.1,4634.44872309,1.0,3937.98,14657.2707029,4634.44872309,4634.44872309,0.0025,0.0025,500.0
1.00163,0.00170945,6.82787e-09,0.002,1.00073,500,0.712687,4640.89,100,54.7471,500.0,499.149711415,1,769.879073574,0.1,4641.23690088,1.08666,4013.05,769.879073574,4641.23690088,4641.23690088,0.00142434,0.00217174,499.185936021
1.0,,3.50449e-18,0.01,1.0,500,1.0,4646.7,100,28.8365,500.0,100.0,2,839.942580249,0.1,4646.70024877,1.0,3243.61,839.942580249,4646.70024877,4646.70024877,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4647.71,100,25.5444,500.0,200.000000102,2,476.197802694,0.1,4648.72559239,1.0,3655.58,476.197802694,4648.72559239,4648.72559239,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4646.21,100,27.3953,499.98,299.999969474,2,942.392022081,0.1,4643.2120693,1.0,3836.14,942.392022081,4643.2120693,4643.2120693,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4645.98,100,27.6251,500.0,400.0,2,808.535440216,0.1,4645.29070458,1.0,3944.44,808.535440216,4645.29070458,4645.29070458,0.0025,0.0025,500.0
1.00026,0.000288778,1.15657e-09,0.002,0.99937,500,0.92283,4646.15,100,31.5839,499.57,499.855612392,1,2196.62678384,0.1,4646.00591095,1.04442,4018.19,2196.62678384,4646.00591095,4646.00591095,0.00184682,0.00209015,499.872180721
1.0,,3.50449e-18,0.01,1.0,500,1.0,4645.15,100,28.948,500.0,100.0,2,846.448957437,0.1,4645.1477386,1.0,3242.47,846.448957437,4645.1477386,4645.1477386,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4645.28,100,28.5793,500.0,200.000000102,2,803.569610909,0.1,4645.41959298,1.0,3653.44,803.569610909,4645.41959298,4645.41959298,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4644.39,100,33.9369,499.66,299.999969474,2,1835.13979272,0.1,4642.60230376,1.0,3834.55,1835.13979272,4642.60230376,4642.60230376,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4645.2,100,32.1516,500.0,400.0,2,678.721894793,0.1,4647.61921631,1.0,3943.86,678.721894793,4647.61921631,4647.61921631,0.0025,0.0025,500.0
1.0001,0.000110571,4.42014e-10,0.002,1.00031,500,0.943559,4645.43,100,30.9557,500.0,499.945013247,1,729.914802409,0.1,4645.98161462,1.03674,4018.1,729.914802409,4645.98161462,4645.98161462,0.00188654,0.00207284,499.947553414
1.0,,3.50449e-18,0.01,1.0,500,1.0,4639.77,100,32.9999,500.0,100.0,2,1099.99572978,0.1,4639.77159087,1.0,3236.72,1099.99572978,4639.77159087,4639.77159087,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4642.0,100,31.6564,500.0,200.000000102,2,914.450130143,0.1,4644.23409708,1.0,3649.9,914.450130143,4644.23409708,4644.23409708,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.23,100,30.6819,500.0,299.999969474,2,827.829918189,0.1,4642.69425143,1.0,3832.18,827.829918189,4642.69425143,4642.69425143,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.18,100,30.2822,499.91,400.0,2,841.541624715,0.1,4646.02503653,1.0,3941.34,841.541624715,4646.02503653,4646.02503653,0.0025,0.0025,500.0
1.00023,0.000226422,9.04721e-10,0.002,1.00054,500,0.95413,4643.59,100,29.1146,500.0,499.887127188,1,645.82298522,0.1,4644.56346816,1.04253,4015.77,645.82298522,4644.56346816,4644.56346816,0.00190724,0.00208395,499.886657664
1.0,,3.50449e-18,0.01,1.0,500,1.0,4648.79,100,22.6206,500.0,100.0,2,516.85808369,0.1,4648.79496058,1.0,3245.05,516.85808369,4648.79496058,4648.79496058,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4647.83,100,25.4468,500.0,200.000000102,2,789.421495454,0.1,4646.86828201,1.0,3655.23,789.421495454,4646.86828201,4646.86828201,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.21,100,49.4764,499.22,299.999969474,2,5980.24580247,0.1,4633.96374905,1.0,3832.74,5980.24580247,4633.96374905,4633.96374905,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.83,100,44.6507,500.0,400.0,2,632.622120583,0.1,4645.71140611,1.0,3941.95,632.622120583,4645.71140611,4645.71140611,0.0025,0.0025,500.0
1.00037,0.000338301,1.35195e-09,0.002,1.00046,500,0.890676,4643.7,100,40.5383,499.72,499.83144912,1,1360.9579027,0.1,4642.07947235,1.06225,4015.8,1360.9579027,4642.07947235,4642.07947235,0.00178053,0.00212353,499.81618727
1.0,,3.50449e-18,0.01,1.0,500,1.0,4645.72,100,25.7161,500.0,100.0,2,667.998480309,0.1,4645.72171577,1.0,3243.36,667.998480309,4645.72171577,4645.72171577,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.31,100,26.9156,500.0,200.000000102,2,791.510846317,0.1,4642.89725469,1.0,3652.41,791.510846317,4642.89725469,4642.89725469,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4645.47,100,26.3505,500.0,299.999969474,2,632.343922888,0.1,4647.7992458,1.0,3835.47,632.343922888,4647.7992458,4647.7992458,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.68,100,28.1348,500.0,400.0,2,1055.34933172,0.1,4638.31455947,1.0,3942.2,1055.34933172,4638.31455947,4638.31455947,0.0025,0.0025,500.0
1.00019,0.000228563,9.14298e-10,0.002,0.999974,500,0.958653,4644.15,100,27.9279,500.0,499.885835382,1,789.386561829,0.1,4645.38464098,1.05719,4016.66,789.386561829,4645.38464098,4645.38464098,0.00191736,0.00211443,499.9041741
1.0,,3.50449e-18,0.01,1.0,500,1.0,4638.58,100,122.459,498.77,100.0,2,15147.7089911,0.1,4638.57772201,1.0,3235.44,15147.7089911,4638.57772201,4638.57772201,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4641.81,100,89.2761,500.0,200.000000102,2,932.716516115,0.1,4645.03341656,1.0,3649.64,932.716516115,4645.03341656,4645.03341656,0.005,0.005,500.0
