EpsThisIter,VarNormIw,AvgVanillaIw,renyi2,VarJ,MaxVanillaIw,SamplesThisIter,Bound,MaxNormIw,AvgDiscRet,ESSRenyi,VarDiscRet,VarRet,IterType,delta,AvgEpLen,MinVanillaIw,VanillaAvgRet,ESSClassic,BatchSize,AvgRet,VarVanillaIw,AvgNormIw,J,MinNormIw
105,3.55521e-10,0.973125,nan,6773.13,2.65971,50000,4590.39,0.000144612,4760.72210645,nan,1144124.67175,1144124.67175,1,0.6,476.19047619,2.05888e-07,4760.72210645,1.18537189599,100,4760.72210645,0.120261,5.29101e-05,888171.0,1.11944e-11
124,1.56227e-09,1.03998,nan,11627.0,18.0404,50000,4573.38,0.000777192,4029.71864131,nan,3499967.94663,3499967.94663,1,0.6,403.225806452,1.2734e-20,4029.71864131,3.40434285503,100,4029.71864131,0.841768,4.48029e-05,858361.0,5.4859e-25
111,9.41589e-10,1.02628,nan,8990.74,6.56855,50000,4576.32,0.000320337,4502.85331782,nan,2064728.48544,2064728.48544,1,0.6,450.45045045,1.22104e-11,4502.85331782,1.98372093262,100,4502.85331782,0.3959,5.00501e-05,874932.0,5.95481e-16
100,1.28543e-15,0.999996,nan,0.904796,1.01032,50000,4591.04,5.6129e-05,4999.23281803,nan,0.00459752194933,0.00459752194933,1,0.6,500.0,0.987573,4999.23281803,0.555760576949,100,4999.23281803,4.16477e-07,5.55556e-05,899862.0,5.48654e-05
104,4.31524e-10,1.01329,nan,4790.87,3.39552,50000,4588.81,0.000179006,4806.59241164,nan,916035.539566,916035.539566,1,0.6,480.769230769,0.000132681,4806.59241164,1.08345842737,100,4806.59241164,0.155268,5.34188e-05,891979.0,6.9947e-09
102,1.84347e-10,1.01058,nan,3769.78,2.03731,50000,4590.55,0.000109803,4901.04277615,nan,483194.92046,483194.92046,1,0.6,490.196078431,0.00126012,4901.04277615,0.903028013641,100,4901.04277615,0.063464,5.44662e-05,895358.0,6.7915e-08
100,1.50762e-15,1.0,nan,0.90659,1.01126,50000,4591.05,5.61812e-05,4999.24412744,nan,0.00461073573324,0.00461073573324,1,0.6,500.0,0.99324,4999.24412744,0.556068766209,100,4999.24412744,4.88471e-07,5.55556e-05,899864.0,5.518e-05
117,1.09328e-09,0.96669,nan,10440.0,6.48933,50000,4587.51,0.000318753,4271.4093529,nan,3119890.42837,3119890.42837,1,0.6,427.35042735,4.84328e-12,4271.4093529,1.40175045113,100,4271.4093529,0.453131,4.74834e-05,870261.0,2.379e-16
100,2.0111e-15,1.00001,nan,1.18583,1.0116,50000,4591.05,5.61996e-05,4999.24858757,nan,0.00789200193939,0.00789200193939,1,0.6,500.0,0.988244,4999.24858757,0.555821369396,100,4999.24858757,6.51606e-07,5.55556e-05,899865.0,5.4902e-05
100,2.11548e-15,1.00001,nan,1.15377,1.00944,50000,4591.04,5.60794e-05,4999.22966242,nan,0.00747295251668,0.00747295251668,1,0.6,500.0,0.98964,4999.22966242,0.555839587434,100,4999.22966242,6.85426e-07,5.55556e-05,899861.0,5.49796e-05
110,7.25198e-10,0.934684,nan,8338.73,5.30669,50000,4589.12,0.000286744,4543.84923244,nan,2079065.65194,2079065.65194,1,0.6,454.545454545,4.28019e-09,4543.84923244,1.27845541865,100,4543.84923244,0.24838,5.05051e-05,880910.0,2.31278e-13
102,2.30765e-10,0.992758,nan,3229.48,2.1526,50000,4590.7,0.000118099,4901.0280973,nan,485159.925689,485159.925689,1,0.6,490.196078431,0.000361801,4901.0280973,0.965848688144,100,4901.0280973,0.0766658,5.44662e-05,895887.0,1.98497e-08
100,1.15255e-15,1.00001,nan,0.707175,1.0099,50000,4591.08,5.61049e-05,4999.27473363,nan,0.00279902647529,0.00279902647529,1,0.6,500.0,0.988018,4999.27473363,0.555955348049,100,4999.27473363,3.73432e-07,5.55556e-05,899869.0,5.48894e-05
102,1.92063e-10,1.00672,nan,3538.33,2.3607,50000,4590.69,0.00012772,4901.04175345,nan,485162.675805,485162.675805,1,0.6,490.196078431,0.00161682,4901.04175345,0.910583342086,100,4901.04175345,0.0656161,5.44662e-05,895769.0,8.74738e-08
100,5.29425e-23,1.0,nan,1.07497,1.0,50000,4591.04,5.55556e-05,4999.23926894,nan,0.0064788362081,0.0064788362081,1,0.6,500.0,1.0,4999.23926894,0.555555562936,100,4999.23926894,,5.55555e-05,899863.0,5.55556e-05
100,1.78076e-15,0.999998,nan,0.966032,1.01172,50000,4591.07,5.62067e-05,4999.26218724,nan,0.00523358605841,0.00523358605841,1,0.6,500.0,0.988893,4999.26218724,0.556245250149,100,4999.26218724,5.76963e-07,5.55556e-05,899867.0,5.49386e-05
102,1.96234e-10,1.00463,nan,3572.81,1.98729,50000,4590.41,0.000107741,4901.03589382,nan,483193.110598,483193.110598,1,0.6,490.196078431,0.00273403,4901.03589382,0.923079679845,100,4901.03589382,0.0667624,5.44662e-05,895615.0,1.48226e-07
109,7.70067e-10,1.03255,nan,7670.59,4.16019,50000,4580.68,0.000205353,4585.42930569,nan,1707239.36036,1707239.36036,1,0.6,458.71559633,1.78663e-12,4585.42930569,1.75484412678,100,4585.42930569,0.316047,5.09684e-05,880758.0,8.81906e-17
102,2.01087e-10,1.01083,nan,3426.01,2.08497,50000,4590.61,0.000112344,4901.00962759,nan,485156.329152,485156.329152,1,0.6,490.196078431,0.000882423,4901.00962759,0.906837220114,100,4901.00962759,0.0692603,5.44662e-05,895741.0,4.75474e-08
104,4.37374e-10,1.0531,nan,4835.32,2.38298,50000,4586.54,0.000120877,4806.56732589,nan,803275.695668,803275.695668,1,0.6,480.769230769,1.38299e-05,4806.56732589,1.13188530606,100,4806.56732589,0.169982,5.34188e-05,891054.0,7.01528e-10
100,1.12593e-15,1.00001,nan,1.20851,1.00777,50000,4591.06,5.59868e-05,4999.25388216,nan,0.0081906727906,0.0081906727906,1,0.6,500.0,0.988606,4999.25388216,0.55597465593,100,4999.25388216,3.64811e-07,5.55556e-05,899866.0,5.49219e-05
102,1.95799e-10,1.01392,nan,3798.42,2.15925,50000,4590.65,0.000115992,4901.04836886,nan,485163.94089,485163.94089,1,0.6,490.196078431,0.00233448,4901.04836886,0.959256870587,100,4901.04836886,0.0678521,5.44662e-05,895260.0,1.25405e-07
105,3.66467e-10,0.967406,nan,6355.79,2.54753,50000,4589.76,0.000139331,4760.70099761,nan,1139336.36434,1139336.36434,1,0.6,476.19047619,6.28949e-06,4760.70099761,1.0296200264,100,4760.70099761,0.122511,5.29101e-05,889328.0,3.43989e-10
124,1.3845e-09,0.977423,nan,12591.3,8.17521,50000,4581.68,0.000374733,4029.71465571,nan,3827918.6382,3827918.6382,1,0.6,403.225806452,9.87603e-31,4029.71465571,2.47594811058,100,4029.71465571,0.65894,4.48029e-05,854520.0,4.52695e-35
105,3.74372e-10,0.958908,nan,6293.65,2.92359,50000,4590.41,0.000161316,4760.70182353,nan,1144114.95607,1144114.95607,1,0.6,476.19047619,0.000125141,4760.70182353,1.05652553121,100,4760.70182353,0.122965,5.29101e-05,889221.0,6.90494e-09
111,8.05066e-10,0.984058,nan,9196.57,3.98587,50000,4588.47,0.000202725,4502.85548491,nan,2240717.90616,2240717.90616,1,0.6,450.45045045,1.51353e-13,4502.85548491,1.61849064375,100,4502.85548491,0.311218,5.005e-05,876815.0,7.69795e-18
130,1.69111e-09,0.977447,nan,13637.7,15.041,50000,4578.98,0.000657607,3843.26904934,nan,4079128.87402,4079128.87402,1,0.6,384.615384615,2.63827e-21,3843.26904934,3.12323336998,100,3843.26904934,0.884688,4.2735e-05,843806.0,1.15348e-25
106,5.3458e-10,1.0171,nan,6988.97,3.59027,50000,4589.83,0.000185006,4715.67365506,nan,1346978.7811,1346978.7811,1,0.6,471.698113208,4.64105e-05,4715.67365506,1.32602475599,100,4715.67365506,0.201325,5.24109e-05,886240.0,2.39152e-09
100,1.44062e-15,0.999984,nan,1.97388,1.01215,50000,4591.0,5.62316e-05,4999.19250267,nan,0.0218800834541,0.0218800834541,1,0.6,500.0,0.987573,4999.19250267,0.556152366057,100,4999.19250267,4.66745e-07,5.55556e-05,899855.0,5.48661e-05
109,8.1224e-10,1.03494,nan,7764.51,3.99538,50000,4575.39,0.000196763,4585.63971327,nan,1460787.05767,1460787.05767,1,0.6,458.71559633,2.00294e-13,4585.63971327,1.55553862394,100,4585.63971327,0.3349,5.09684e-05,878448.0,9.86398e-18
117,1.09429e-09,0.985111,nan,10628.4,7.1211,50000,4579.53,0.000343244,4271.39292612,nan,2880692.00394,2880692.00394,1,0.6,427.35042735,7.13215e-19,4271.39292612,2.09493271258,100,4271.39292612,0.470999,4.74834e-05,865748.0,3.43777e-23
110,6.7604e-10,0.952638,nan,8888.93,3.44624,50000,4580.7,0.000182706,4543.84949298,nan,1954898.4151,1954898.4151,1,0.6,454.545454545,3.04476e-08,4543.84949298,1.18055974076,100,4543.84949298,0.240524,5.0505e-05,877752.0,1.61421e-12
104,4.2711e-10,0.977898,nan,4978.8,2.83823,50000,4590.32,0.000155042,4806.55278318,nan,933097.71228,933097.71228,1,0.6,480.769230769,3.07236e-07,4806.55278318,1.29214446194,100,4806.55278318,0.143133,5.34188e-05,891798.0,1.67831e-11
100,1.2305e-15,1.0,nan,1.35083,1.00731,50000,4591.04,5.59617e-05,4999.22865617,nan,0.0102368999348,0.0102368999348,1,0.6,500.0,0.9897,4999.22865617,0.555786606334,100,4999.22865617,3.98685e-07,5.55556e-05,899861.0,5.49832e-05
100,1.85783e-15,0.999999,nan,0.786364,1.01379,50000,4591.09,5.63217e-05,4999.27844684,nan,0.00347143031531,0.00347143031531,1,0.6,500.0,0.988131,4999.27844684,0.55576890137,100,4999.27844684,6.01937e-07,5.55556e-05,899870.0,5.48962e-05
107,5.5524e-10,1.00843,nan,6556.52,3.15634,50000,4589.56,0.00016251,4671.55948392,nan,1537371.5238,1537371.5238,1,0.6,467.289719626,0.000137058,4671.55948392,1.08535803008,100,4671.55948392,0.209452,5.19211e-05,887535.0,7.05673e-09
110,6.2657e-10,0.94983,nan,9348.19,4.41251,50000,4589.01,0.000234625,4543.8524493,nan,2079069.58201,2079069.58201,1,0.6,454.545454545,1.31212e-07,4543.8524493,1.24261154637,100,4543.8524493,0.221611,5.05051e-05,877204.0,6.97689e-12
100,3.33655e-23,1.0,nan,0.795809,1.00001,50000,4591.06,5.5556e-05,4999.25799805,nan,0.00355292919104,0.00355292919104,1,0.6,500.0,1.0,4999.25799805,0.555555732478,100,4999.25799805,6.46788e-15,5.55556e-05,899866.0,5.55556e-05
114,1.04438e-09,0.971974,nan,9249.81,5.10139,50000,4584.28,0.000255774,4384.0726095,nan,2645294.2689,2645294.2689,1,0.6,438.596491228,9.47266e-15,4384.0726095,1.5827208454,100,4384.0726095,0.415452,4.87329e-05,875151.0,4.74941e-19
110,5.88401e-10,0.924276,nan,9086.69,4.27153,50000,4589.33,0.000233409,4543.87544819,nan,2079089.78376,2079089.78376,1,0.6,454.545454545,3.1391e-12,4543.87544819,1.10709942415,100,4543.87544819,0.197064,5.05051e-05,878240.0,1.7153e-16
114,9.57888e-10,0.984324,nan,10621.6,5.22342,50000,4588.37,0.000258607,4384.07391359,nan,2711142.43313,2711142.43313,1,0.6,438.596491228,1.4996e-09,4384.07391359,1.52774837215,100,4384.07391359,0.390792,4.87329e-05,870267.0,7.42439e-14
104,3.94193e-10,0.989595,nan,5587.78,2.75542,50000,4590.15,0.000148739,4806.5562627,nan,933098.894451,933098.894451,1,0.6,480.769230769,8.62011e-08,4806.5562627,1.05621204947,100,4806.5562627,0.135281,5.34188e-05,890596.0,4.65318e-12
102,1.9329e-10,1.00333,nan,3932.21,2.17793,50000,4590.52,0.00011823,4901.03538531,nan,485161.367822,485161.367822,1,0.6,490.196078431,0.000201543,4901.03538531,0.861965993095,100,4901.03538531,0.0655907,5.44662e-05,895117.0,1.09409e-08
116,1.11611e-09,1.00244,nan,10251.7,5.38684,50000,4587.37,0.000257361,4308.32226488,nan,2991406.24506,2991406.24506,1,0.6,431.034482759,1.07739e-14,4308.32226488,1.95497171875,100,4308.32226488,0.488976,4.78927e-05,871139.0,5.14732e-19
105,3.53231e-10,0.953881,nan,6613.31,2.76235,50000,4589.81,0.000153222,4760.67115776,nan,1139322.0576,1139322.0576,1,0.6,476.19047619,0.000190965,4760.67115776,1.02524080186,100,4760.67115776,0.114808,5.29101e-05,888582.0,1.05925e-08
114,8.96139e-10,0.998619,nan,10679.4,5.21434,50000,4585.57,0.000254462,4384.08673372,nan,2683590.14063,2683590.14063,1,0.6,438.596491228,3.83081e-13,4384.08673372,1.4611949882,100,4384.08673372,0.376296,4.87329e-05,869007.0,1.86945e-17
102,1.94766e-10,1.01142,nan,3875.16,2.05691,50000,4590.48,0.000110767,4901.00060988,nan,483186.567399,483186.567399,1,0.6,490.196078431,0.00141233,4901.00060988,0.902719730123,100,4901.00060988,0.067162,5.44662e-05,895107.0,7.60557e-08
115,9.09949e-10,0.93003,nan,10879.1,7.40133,50000,4588.69,0.000384452,4345.90440012,nan,2857921.53204,2857921.53204,1,0.6,434.782608696,4.38399e-15,4345.90440012,1.42775533519,100,4345.90440012,0.337249,4.83092e-05,868537.0,2.27721e-19
100,1.45923e-15,0.99999,nan,1.07042,1.01149,50000,4591.05,5.61947e-05,4999.24547871,nan,0.00641880570659,0.00641880570659,1,0.6,500.0,0.987475,4999.24547871,0.555775751333,100,4999.24547871,4.72782e-07,5.55556e-05,899864.0,5.48603e-05
109,6.76757e-10,0.992541,nan,8912.03,5.0815,50000,4589.1,0.000260942,4585.62128848,nan,1905446.05936,1905446.05936,1,0.6,458.71559633,1.12033e-10,4585.62128848,1.51392851618,100,4585.62128848,0.256642,5.09684e-05,879176.0,5.75305e-15
105,4.99637e-10,0.954399,nan,5063.9,2.63343,50000,4580.04,0.000145992,4760.67501144,nan,772219.337645,772219.337645,1,0.6,476.19047619,5.66746e-05,4760.67501144,0.93478125154,100,4760.67501144,0.162569,5.29101e-05,888799.0,3.14193e-09
109,6.27688e-10,0.993701,nan,8839.3,3.52234,50000,4589.26,0.000180666,4585.61630811,nan,1906373.04934,1906373.04934,1,0.6,458.71559633,1.2973e-06,4585.61630811,1.2036942069,100,4585.61630811,0.23859,5.09684e-05,879309.0,6.65402e-11
102,2.12798e-10,0.997993,nan,3488.26,2.21952,50000,4590.54,0.000121132,4901.05182436,nan,483196.041312,483196.041312,1,0.6,490.196078431,0.00158294,4901.05182436,0.986412520294,100,4901.05182436,0.0714445,5.44662e-05,895639.0,8.63902e-08
116,1.13476e-09,0.972631,nan,10597.0,8.9752,50000,4586.81,0.000441942,4308.31040865,nan,2983646.88503,2983646.88503,1,0.6,431.034482759,1.75401e-18,4308.31040865,1.92093012017,100,4308.31040865,0.468017,4.78927e-05,868980.0,8.63683e-23
105,4.05634e-10,0.964305,nan,5919.44,2.56121,50000,4589.88,0.00014053,4760.7050296,nan,1139338.6474,1139338.6474,1,0.6,476.19047619,3.52721e-06,4760.7050296,1.01074193491,100,4760.7050296,0.134737,5.29101e-05,890180.0,1.93533e-10
114,7.9299e-10,0.965073,nan,11175.2,5.47602,50000,4589.06,0.000276521,4384.06464655,nan,2714638.75909,2714638.75909,1,0.6,438.596491228,3.33944e-12,4384.06464655,1.40791278116,100,4384.06464655,0.310987,4.87329e-05,867554.0,1.6863e-16
112,7.60607e-10,0.941325,nan,9898.49,4.8163,50000,4588.32,0.000253795,4462.51589387,nan,2404974.92308,2404974.92308,1,0.6,446.428571429,6.3799e-14,4462.51589387,1.7273458188,100,4462.51589387,0.273918,4.96032e-05,874160.0,3.36189e-18
114,9.68981e-10,0.976978,nan,9569.64,6.63451,50000,4588.07,0.000330938,4384.10102307,nan,2705913.81743,2705913.81743,1,0.6,438.596491228,5.42157e-09,4384.10102307,1.69036096569,100,4384.10102307,0.389439,4.87329e-05,873978.0,2.70435e-13
102,2.05323e-10,1.01372,nan,3285.14,2.06346,50000,4590.65,0.000110867,4901.03001272,nan,485160.286816,485160.286816,1,0.6,490.196078431,0.00147057,4901.03001272,0.939464399012,100,4901.03001272,0.0711247,5.44662e-05,895950.0,7.90125e-08
104,3.96474e-10,1.00012,nan,5635.69,2.56862,50000,4590.31,0.000137196,4806.60533057,nan,931191.917134,931191.917134,1,0.6,480.769230769,1.11571e-05,4806.60533057,0.970029224917,100,4806.60533057,0.138974,5.34188e-05,890602.0,5.95927e-10
102,1.87312e-10,0.997641,nan,3815.01,1.85947,50000,4590.63,0.000101518,4901.03810026,nan,485161.939846,485161.939846,1,0.6,490.196078431,0.00255192,4901.03810026,0.854838096677,100,4901.03810026,0.0628434,5.44662e-05,895183.0,1.39322e-07
110,7.38876e-10,0.92259,nan,8027.31,4.42446,50000,4589.4,0.000242207,4543.84770079,nan,2079064.62448,2079064.62448,1,0.6,454.545454545,4.24676e-08,4543.84770079,1.40164030914,100,4543.84770079,0.246558,5.05051e-05,881717.0,2.32479e-12
116,1.16774e-09,1.00509,nan,10579.0,5.71291,50000,4577.83,0.000272221,4308.34041114,nan,2743899.7525,2743899.7525,1,0.6,431.034482759,7.21372e-17,4308.34041114,1.49208736736,100,4308.34041114,0.514303,4.78927e-05,866313.0,3.43735e-21
107,4.95931e-10,0.964569,nan,7420.36,3.00085,50000,4589.6,0.000161531,4671.50908717,nan,1537339.36222,1537339.36222,1,0.6,467.289719626,1.74959e-05,4671.50908717,1.25874479882,100,4671.50908717,0.171159,5.19211e-05,885189.0,9.41776e-10
112,7.59462e-10,0.953549,nan,9670.19,4.39997,50000,4588.7,0.000228884,4462.52616859,nan,2404984.61183,2404984.61183,1,0.6,446.428571429,1.40826e-17,4462.52616859,1.47403397034,100,4462.52616859,0.280655,4.96032e-05,875440.0,7.32571e-22
100,1.45036e-15,1.00002,nan,0.942405,1.00681,50000,4591.06,5.59326e-05,4999.25236607,nan,0.00498174611341,0.00498174611341,1,0.6,500.0,0.987588,4999.25236607,0.556018422955,100,4999.25236607,4.69934e-07,5.55556e-05,899866.0,5.4865e-05
110,7.20995e-10,0.919911,nan,8409.45,4.82887,50000,4589.73,0.000265115,4543.85856029,nan,2083624.39728,2083624.39728,1,0.6,454.545454545,2.02855e-08,4543.85856029,1.30692130062,100,4543.85856029,0.239196,5.05051e-05,880633.0,1.11372e-12
116,1.04169e-09,0.999324,nan,10697.4,6.04835,50000,4587.92,0.000289868,4308.3105426,nan,2989667.2236,2989667.2236,1,0.6,431.034482759,6.41182e-22,4308.3105426,1.75955370099,100,4308.3105426,0.453538,4.78927e-05,869310.0,3.07287e-26
104,3.94811e-10,1.01392,nan,5521.23,2.86615,50000,4590.19,0.000151005,4806.58043774,nan,931182.467554,931182.467554,1,0.6,480.769230769,6.66609e-05,4806.58043774,1.16414614354,100,4806.58043774,0.142235,5.34188e-05,890886.0,3.51206e-09
105,3.928e-10,0.977908,nan,5886.37,3.27255,50000,4590.39,0.000177063,4760.71054613,nan,1144119.31644,1144119.31644,1,0.6,476.19047619,1.02835e-06,4760.71054613,0.979794611261,100,4760.71054613,0.134181,5.29101e-05,890600.0,5.5639e-11
107,6.2819e-10,0.956941,nan,6362.06,3.4777,50000,4590.01,0.000188691,4671.52081605,nan,1542034.98226,1542034.98226,1,0.6,467.289719626,3.09785e-12,4671.52081605,1.07255979936,100,4671.52081605,0.21339,5.19211e-05,887928.0,1.68081e-16
100,9.82992e-16,1.0,nan,1.16644,1.00735,50000,4591.04,5.59638e-05,4999.23054424,nan,0.00763136244702,0.00763136244702,1,0.6,500.0,0.992544,4999.23054424,0.556172324151,100,4999.23054424,3.1849e-07,5.55556e-05,899862.0,5.51412e-05
106,5.75579e-10,1.02888,nan,6617.97,3.61509,50000,4590.07,0.000184152,4715.71137933,nan,1347000.1353,1347000.1353,1,0.6,471.698113208,4.78519e-09,4715.71137933,1.20613640529,100,4715.71137933,0.221814,5.24109e-05,887446.0,2.43757e-13
110,6.15404e-10,0.952355,nan,9322.36,3.83537,50000,4589.26,0.000203396,4543.85198244,nan,2079069.04757,2079069.04757,1,0.6,454.545454545,1.98272e-07,4543.85198244,1.40910023911,100,4543.85198244,0.218821,5.05051e-05,877612.0,1.05147e-11
105,4.16662e-10,0.943838,nan,5899.5,3.43259,50000,4590.47,0.000192425,4760.71309243,nan,1144120.39897,1144120.39897,1,0.6,476.19047619,7.34106e-05,4760.71309243,1.23159662551,100,4760.71309243,0.132588,5.29101e-05,890264.0,4.11528e-09
102,2.07048e-10,0.994049,nan,3335.79,1.99342,50000,4590.49,0.000109224,4901.02484182,nan,483191.113462,483191.113462,1,0.6,490.196078431,0.00193749,4901.02484182,0.851179969914,100,4901.02484182,0.0689655,5.44662e-05,895831.0,1.0616e-07
102,1.90012e-10,0.997928,nan,3973.34,2.10566,50000,4590.66,0.000114926,4901.03548135,nan,485161.357061,485161.357061,1,0.6,490.196078431,0.000424634,4901.03548135,0.894642718135,100,4901.03548135,0.063786,5.44662e-05,895053.0,2.31762e-08
102,1.91002e-10,1.00554,nan,3618.74,2.33023,50000,4590.74,0.000126219,4901.04156166,nan,485162.586026,485162.586026,1,0.6,490.196078431,0.00155952,4901.04156166,0.919676224097,100,4901.04156166,0.0651002,5.44662e-05,895561.0,8.44729e-08
102,1.94065e-10,1.01788,nan,3670.67,2.009,50000,4590.75,0.000107501,4901.04081259,nan,485162.411223,485162.411223,1,0.6,490.196078431,0.00131979,4901.04081259,0.809078142217,100,4901.04081259,0.0677776,5.44662e-05,895399.0,7.06214e-08
112,7.8333e-10,0.96635,nan,9205.81,5.3698,50000,4589.4,0.000275634,4462.5392885,nan,2411258.15853,2411258.15853,1,0.6,446.428571429,1.41837e-09,4462.5392885,1.42220138798,100,4462.5392885,0.2973,4.96032e-05,877384.0,7.28058e-14
100,1.82243e-15,0.999992,nan,0.924286,1.00947,50000,4591.07,5.60823e-05,4999.262367,nan,0.00478634777732,0.00478634777732,1,0.6,500.0,0.988357,4999.262367,0.555910167507,100,4999.262367,5.90459e-07,5.55555e-05,899867.0,5.49091e-05
100,5.03255e-16,0.999995,nan,0.734845,1.00416,50000,4591.09,5.57869e-05,4999.28132405,nan,0.00302944179215,0.00302944179215,1,0.6,500.0,0.99434,4999.28132405,0.555784686165,100,4999.28132405,1.63052e-07,5.55555e-05,899871.0,5.52414e-05
116,9.80829e-10,1.0114,nan,11922.1,6.414,50000,4587.45,0.000303721,4308.30921964,nan,2987947.26255,2987947.26255,1,0.6,431.034482759,2.70042e-14,4308.30921964,3.05027400332,100,4308.30921964,0.437423,4.78927e-05,862672.0,1.27873e-18
112,7.64679e-10,0.960859,nan,10087.5,4.78813,50000,4589.13,0.000247181,4462.53169841,nan,2411249.89335,2411249.89335,1,0.6,446.428571429,5.20245e-12,4462.53169841,1.38891034314,100,4462.53169841,0.286933,4.96032e-05,873542.0,2.6857e-16
112,7.94112e-10,0.971147,nan,10124.2,4.80555,50000,4588.64,0.000245452,4462.55134238,nan,2405012.18212,2405012.18212,1,0.6,446.428571429,9.59626e-18,4462.55134238,1.40408022282,100,4462.55134238,0.304392,4.96032e-05,873256.0,4.90147e-22
105,3.79059e-10,0.957711,nan,6469.58,2.93322,50000,4590.26,0.00016205,4760.69689648,nan,1144112.53185,1144112.53185,1,0.6,476.19047619,7.86446e-06,4760.69689648,0.998120386536,100,4760.69689648,0.124194,5.29101e-05,888974.0,4.34483e-10
112,7.76085e-10,0.942847,nan,9847.0,4.5984,50000,4588.59,0.000241922,4462.53917482,nan,2404998.15808,2404998.15808,1,0.6,446.428571429,1.49806e-08,4462.53917482,1.21092100634,100,4462.53917482,0.280397,4.96032e-05,874464.0,7.88129e-13
110,6.59749e-10,0.947793,nan,8008.77,3.90533,50000,4588.66,0.000208104,4543.87798167,nan,2074551.06073,2074551.06073,1,0.6,454.545454545,4.38953e-07,4543.87798167,1.38941216663,100,4543.87798167,0.232347,5.05051e-05,882355.0,2.33905e-11
112,7.46772e-10,0.960981,nan,10419.7,4.52175,50000,4588.92,0.0002334,4462.54403102,nan,2405004.87597,2405004.87597,1,0.6,446.428571429,4.65634e-18,4462.54403102,1.46013958375,100,4462.54403102,0.280284,4.96032e-05,871787.0,2.40347e-22
102,2.02448e-10,1.00779,nan,3520.29,2.29905,50000,4590.41,0.000124252,4901.03049009,nan,483192.540679,483192.540679,1,0.6,490.196078431,0.000496748,4901.03049009,1.01050956351,100,4901.03049009,0.069311,5.44662e-05,895640.0,2.68468e-08
105,3.45269e-10,0.968257,nan,6762.8,2.71247,50000,4589.97,0.000148222,4760.70093791,nan,1139336.27151,1139336.27151,1,0.6,476.19047619,0.000272018,4760.70093791,1.01411077023,100,4760.70093791,0.115628,5.29101e-05,888094.0,1.48644e-08
107,5.38446e-10,0.990988,nan,7797.31,3.76547,50000,4589.96,0.000197285,4671.53938205,nan,1540172.33052,1540172.33052,1,0.6,467.289719626,3.04177e-07,4671.53938205,1.38049404062,100,4671.53938205,0.196151,5.19211e-05,883878.0,1.59368e-11
107,5.49245e-10,0.978281,nan,7509.11,3.23158,50000,4589.31,0.000171512,4671.54891802,nan,1535489.62796,1535489.62796,1,0.6,467.289719626,1.15519e-14,4671.54891802,1.24178139673,100,4671.54891802,0.194987,5.19211e-05,884765.0,6.13103e-19
110,5.59662e-10,0.956983,nan,9642.94,3.59291,50000,4589.29,0.000189617,4543.87814666,nan,2079092.15095,2079092.15095,1,0.6,454.545454545,8.74306e-08,4543.87814666,1.08209262336,100,4543.87814666,0.200939,5.05051e-05,876694.0,4.61418e-12
105,3.62988e-10,0.965111,nan,6482.81,2.76921,50000,4590.36,0.000151816,4760.72006699,nan,1144123.65024,1144123.65024,1,0.6,476.19047619,8.85931e-07,4760.72006699,0.985788169252,100,4760.72006699,0.120773,5.29101e-05,889068.0,4.85692e-11
100,9.88863e-16,1.0,nan,0.904481,1.00932,50000,4591.08,5.60731e-05,4999.2737432,nan,0.00458851292153,0.00458851292153,1,0.6,500.0,0.989783,4999.2737432,0.555813202236,100,4999.2737432,3.20394e-07,5.55556e-05,899869.0,5.49877e-05
100,1.43608e-15,0.99999,nan,1.27229,1.0083,50000,4591.05,5.60171e-05,4999.24249797,nan,0.00909050937129,0.00909050937129,1,0.6,500.0,0.993248,4999.24249797,0.55599236595,100,4999.24249797,4.6528e-07,5.55556e-05,899864.0,5.5181e-05
105,3.95398e-10,0.952744,nan,6318.61,2.75432,50000,4590.38,0.00015296,4760.70008082,nan,1144114.01788,1144114.01788,1,0.6,476.19047619,2.1893e-05,4760.70008082,1.08710632857,100,4760.70008082,0.128207,5.29101e-05,889369.0,1.21581e-09
105,3.60059e-10,0.959793,nan,5975.22,2.62689,50000,4589.97,0.000144811,4760.72848646,nan,1139349.87736,1139349.87736,1,0.6,476.19047619,0.000150692,4760.72848646,0.957435325822,100,4760.72848646,0.118482,5.29101e-05,890166.0,8.30713e-09
114,8.87455e-10,0.999715,nan,10632.6,5.61983,50000,4588.86,0.000273949,4384.06513806,nan,2712883.61316,2712883.61316,1,0.6,438.596491228,2.66422e-20,4384.06513806,1.72381854247,100,4384.06513806,0.373468,4.87329e-05,870652.0,1.29873e-24
104,3.72182e-10,1.00773,nan,6051.13,2.49825,50000,4590.4,0.00013243,4806.58085689,nan,933108.447413,933108.447413,1,0.6,480.769230769,0.000127668,4806.58085689,1.28230341507,100,4806.58085689,0.13245,5.34188e-05,889837.0,6.76758e-09
119,1.06892e-09,0.981744,nan,12308.8,6.40485,50000,4586.66,0.000304573,4199.46427152,nan,3369122.18794,3369122.18794,1,0.6,420.168067227,1.82603e-22,4199.46427152,1.78610192969,100,4199.46427152,0.472694,4.66853e-05,859511.0,8.68339e-27
