MinBehavPdf,TimeElapsed,ReturnStepMaxmin,ESSRenyiArithmetic,MinIW,ReturnStepMax,StdIW,MaxIW,DivergenceHarmonic,MeanD2-0,InitialReturnMean,InitialReturnMax,MeanIW,InitialBound,MinTargetPdf,EmpiricalD2Harmonic,MeanEntropy,Epsilon,EpThisIter,VarianceInitializer,EpLenMean,Iteration,InitialReturnMin,EpRewMean,ReturnMeanIW,OptimizationReturnMin,Penalization,EmpiricalD2Arithmetic,LearnableVariance,ESSRenyiHarmonic,TimestepsSoFar,Inner Iteration,OptimizationReturnMax,StdWReturnMean,EpisodesSoFar,WReturnMean,OptimizationReturnMean,Bound,InitialReturnStd
-69.680984,30.07811689376831,9.999998,1.7144075e-08,7.433454e-12,9.999998,3.8979657,27.938604,inf,2916459500.0,515.3787,1639.6072,0.77425414,-inf,-77.734055,2916459500.0,0.4189424,1.0,50,-1.0,52.56,8,19.965904,515.3787256300602,141148.17,,True,2916459500.0,,1.7144075e-08,95596,2,1619.6412,,3600,141148.17,495.4128,-inf,426.06387
-69.6056,30.731854677200317,9.999998,3.514148e-05,3.433489e-09,9.999998,452.0286,3229.085,inf,1422820.1,530.20135,1639.4979,64.88887,-inf,-71.57734,1422820.1,0.4189424,1.0,50,-1.0,54.04,8,9.980217,530.2013692795847,13829873.0,,True,1422820.1,,3.514148e-05,98298,3,1629.5177,,3650,13829873.0,520.2212,-inf,389.01917
-72.57254,31.31997799873352,10.0,1.0887179e-06,6.051403e-13,10.0,176.9398,1264.106,inf,45925580.0,554.93164,1559.1799,26.985943,-inf,-72.86298,45925580.0,0.4189424,1.0,50,-1.0,56.52,8,39.942154,554.9316465719903,18122506.0,,True,45925580.0,,1.0887179e-06,101124,4,1519.2378,,3700,18122506.0,514.9895,-inf,335.5131
-78.50442,32.05315399169922,9.999998,1.6289992e-05,7.571883e-13,9.999998,0.29864964,1.4879276,inf,3069369.0,569.5759,1659.4733,0.102457434,-inf,-82.95012,3069369.0,0.4189424,1.0,50,-1.0,57.98,8,9.980437,569.5759458659932,1421.3373,,True,3069369.0,,1.6289992e-05,104023,5,1649.4928,,3750,1421.3373,559.5955,-inf,355.6083
-110.522354,32.86413049697876,9.999999,2.8200543e-07,4.997879e-13,9.999999,3.3841598,24.071909,inf,177301550.0,567.7671,2199.3477,0.680712,-inf,-118.930725,177301550.0,0.4189424,1.0,50,-1.0,57.8,8,29.947392,567.7670906336148,162679.4,,True,177301550.0,,2.8200543e-07,106913,6,2169.4001,,3800,162679.4,537.8197,-inf,453.79037
-83.929344,33.538164138793945,9.999998,4.3019e-06,1.74312e-13,9.999998,39.088406,279.31906,inf,11622772.0,595.9579,1779.4766,5.709693,-inf,-91.39848,11622772.0,0.4189424,1.0,50,-1.0,60.62,8,29.946358,595.9579053984276,7320647.5,,True,11622772.0,,4.3019e-06,109944,7,1749.5302,,3850,7320647.5,566.01154,-inf,416.64908
-75.825195,34.11272478103638,9.999999,7.6287597e-06,4.1696785e-12,9.999999,158.16771,854.3129,inf,6554145.5,690.56274,1609.5303,32.395557,-inf,-83.0733,6554145.0,0.4189424,1.0,50,-1.0,70.08,8,9.98012,690.5627426618915,6297876.5,,True,6554145.5,,7.62876e-06,113448,8,1599.5502,,3900,6297876.5,680.58264,-inf,381.06906
-78.189865,34.79306387901306,10.0,4.2828146e-06,1.871265e-13,10.0,357.79956,2556.02,inf,11674566.0,717.54944,1759.2434,51.440434,-inf,-82.70385,11674566.0,0.4189424,1.0,50,-1.0,72.78,8,9.982009,717.5494190743226,79998480.0,,True,11674566.0,,4.2828146e-06,117087,9,1749.2614,,3950,79998480.0,707.56744,-inf,447.41455
-113.41902,35.494484186172485,9.999999,1.947817e-09,2.2225066e-11,9.999999,48.28154,345.15518,inf,25669761000.0,587.3563,2748.9453,7.238614,-inf,-120.262024,25669761000.0,0.4189424,1.0,50,-1.0,59.76,8,9.982401,587.3563229514874,4804539.0,,True,25669761000.0,,1.947817e-09,120075,10,2738.963,,4000,4804539.0,577.37396,-inf,506.7552
-63.106155,36.03437066078186,9.999998,50.0,0.02133732,9.999998,45043.746,248945.14,1.3508441e+22,1.0,617.1463,1519.4598,11419.027,-699288.44,-63.106155,1.0,0.4189424,1.0,50,-1.0,62.74,9,,617.1462979200015,2556655000.0,,True,1.0,,50.0,123212,1,1519.4598,,4050,510778.5,617.1463,-2.1909653e+16,360.42886
-85.91417,36.78171944618225,10.0,0.000103659,4.629895e-10,10.0,0.74458736,4.618876,inf,482350.8,725.28107,1689.2712,0.23843369,-inf,-91.528275,482350.78,0.4189424,1.0,50,-1.0,73.56,9,19.962318,725.281043003397,28837.979,,True,482350.8,,0.000103659004,126890,2,1669.309,,4100,28837.979,705.3187,-inf,439.20132
-72.83811,37.46119666099548,10.0,9.025639e-05,6.507187e-08,10.0,8.607567,61.43941,inf,553977.4,585.91565,1449.605,1.4865004,-inf,-77.45345,553977.4,0.4189424,1.0,50,-1.0,59.62,9,29.944748,585.915668748485,87070.86,,True,553977.4,,9.025639e-05,129871,3,1419.6603,,4150,87070.86,555.9709,-inf,315.54175
-81.60427,38.10232949256897,9.999999,1.7168933e-05,1.1796902e-09,9.999999,5.303699,36.901653,inf,2912236.8,612.48694,1908.9132,1.1125596,-inf,-88.97275,2912236.8,0.4189424,1.0,50,-1.0,62.28,9,9.983657,612.4868846333446,70311.77,,True,2912236.8,,1.7168933e-05,132985,4,1898.9296,,4200,70311.77,602.5032,-inf,432.43225
-69.503525,38.72508716583252,10.0,0.0012899673,2.8005594e-08,10.0,629.2392,3637.6072,1.905845e+32,38760.67,586.52704,1669.4581,127.75686,-3.141588e+21,-74.521576,38760.67,0.4189424,1.0,50,-1.0,59.68,9,19.968788,586.5270391430098,88220440.0,,True,38760.67,,0.0012899673,135969,5,1649.4894,,4250,88220440.0,566.5583,-3.141588e+21,397.00247
-75.76559,39.465014934539795,9.999999,3.775416e-05,1.0354173e-09,9.999999,2.8960686,17.636663,inf,1324357.4,521.93384,1699.1221,1.002029,-inf,-80.17987,1324357.4,0.4189424,1.0,50,-1.0,53.22,9,9.980468,521.9338717551124,124954.57,,True,1324357.4,,3.775416e-05,138630,6,1689.1416,,4300,124954.57,511.9534,-inf,412.16412
-78.449234,40.02838945388794,9.999999,0.00033060284,2.5084199e-11,9.999999,149.03026,1042.5021,inf,151238.88,695.4788,1859.1609,26.524939,-inf,-81.5759,151238.88,0.4189424,1.0,50,-1.0,70.58,9,39.942795,695.4788062317963,22520790.0,,True,151238.88,,0.00033060284,142159,7,1819.2181,,4350,22520790.0,655.536,-inf,382.37112
-71.4173,40.665276527404785,9.999999,0.00022873285,1.3406045e-09,9.999999,38.259335,261.94693,inf,218595.62,601.8992,1729.5172,7.44242,-inf,-81.63237,218595.62,0.4189424,1.0,50,-1.0,61.22,9,9.983341,601.8992036107803,1542013.9,,True,218595.62,,0.00022873285,145220,8,1719.5338,,4400,1542013.9,591.91583,-inf,347.7234
-120.73858,41.29828190803528,10.0,0.00025434702,8.445093e-10,10.0,22.19239,153.40259,inf,196581.81,651.7134,2369.3472,4.2164507,-inf,-125.133865,196581.81,0.4189424,1.0,50,-1.0,66.2,9,19.966484,651.7133981167524,816908.8,,True,196581.81,,0.00025434702,148530,9,2349.3806,,4450,816908.8,631.7469,-inf,460.52493
-102.55568,41.96581411361694,9.999999,0.00026024107,7.4689766e-14,9.999999,17.469534,124.93638,2.1285137e+36,192129.56,677.5059,2449.5688,2.8580844,-7.147791e+23,-117.668396,192129.56,0.4189424,1.0,50,-1.0,68.78,9,19.968033,677.5059542700166,4419052.5,,True,192129.56,,0.00026024107,151969,10,2429.6008,,4500,4419052.5,657.5379,-7.147791e+23,495.24353
-75.78122,42.61435317993164,9.999998,50.0,0.32562238,9.999998,163.23532,1126.56,8.8548454e+17,1.0,650.91406,1569.5667,38.02442,-762309.56,-75.78122,1.0,0.4189424,1.0,50,-1.0,66.12,10,,650.9140864905121,54029740.0,,True,1.0,,50.0,155275,1,1569.5667,,4550,561161.7,650.91406,-189279900000000.0,370.77292
-63.751595,43.18456149101257,10.0,0.00031722357,2.4050596e-08,10.0,6.7530484,41.522774,inf,157617.55,749.4851,1679.5659,2.0644116,-inf,-65.57202,157617.55,0.4189424,1.0,50,-1.0,75.98,10,39.925987,749.4851266637411,836571.7,,True,157617.55,,0.00031722357,159074,2,1639.6399,,4600,836571.7,709.55914,-inf,359.20837
-67.57944,43.644962787628174,9.999999,0.0019358385,3.8246707e-08,9.999999,4.301664,16.507328,1.6480623e+33,25828.602,609.9189,1469.22,2.2249112,-7.1550855e+21,-73.78126,25828.604,0.4189424,1.0,50,-1.0,62.02,10,,609.9188839083841,540778.2,,True,25828.602,,0.0019358383,162175,3,1469.22,,4650,540778.2,609.9189,-7.1550855e+21,367.74106
-87.080124,44.11199331283569,9.999999,0.00041202648,7.135582e-11,9.999999,2.6058142,15.839827,inf,121351.42,785.1001,1829.6093,0.98423815,-inf,-92.22171,121351.42,0.4189424,1.0,50,-1.0,79.54,10,19.96031,785.1000887582368,730864.8,,True,121351.42,,0.00041202648,166152,4,1809.6489,,4700,730864.8,765.1398,-inf,396.03638
-82.85209,44.73186802864075,10.0,0.00041337125,4.461951e-08,10.0,73.83328,526.588,3.9883124e+36,120956.65,757.52026,1999.0803,13.4016905,-6.516426e+23,-85.047,120956.65,0.4189424,1.0,50,-1.0,76.78,10,9.980406,757.5202210271148,13330201.0,,True,120956.65,,0.00041337125,169991,5,1989.1,,4750,13330201.0,747.5398,-6.516426e+23,467.75623
-73.27159,45.36517691612244,10.0,0.001221219,9.046823e-11,10.0,3.1403995,16.227245,2.7560217e+34,40942.7,722.51624,1709.6407,1.266157,-3.9619175e+22,-79.58414,40942.7,0.4189424,1.0,50,-1.0,73.28,10,9.980774,722.5162218112323,176269.67,,True,40942.7,,0.001221219,173655,6,1699.6599,,4800,176269.67,712.53546,-3.9619175e+22,480.33694
-117.05998,46.05109739303589,10.0,0.0011084351,2.1965414e-08,10.0,6.1191716,26.756603,2.0850173e+34,45108.64,831.6396,2668.8257,2.9012754,-8.397493e+22,-121.9557,45108.64,0.4189424,1.0,50,-1.0,84.2,10,29.94989,831.6396203910558,2080329.9,,True,45108.64,,0.0011084351,177865,7,2638.8757,,4850,2080329.9,801.6897,-8.397493e+22,448.13803
-123.75365,46.658472537994385,10.0,0.000116753414,1.6605738e-09,10.0,16.82976,116.3243,inf,428253.0,820.0578,2689.296,3.5854657,-inf,-125.15778,428253.0,0.4189424,1.0,50,-1.0,83.04,10,9.982144,820.0578498077477,748411.5,,True,428253.0,,0.000116753414,182017,8,2679.3137,,4900,748411.5,810.0757,-inf,434.68008
-71.45288,47.301888942718506,10.0,0.000259688,3.5037685e-12,10.0,48.66574,348.4626,inf,192538.73,700.7219,1729.6787,8.185769,-inf,-76.85331,192538.73,0.4189424,1.0,50,-1.0,71.1,10,19.970322,700.7219589072373,14727643.0,,True,192538.73,,0.000259688,185572,9,1709.7084,,4950,14727643.0,680.75165,-inf,359.86392
-74.34749,47.938586473464966,10.0,0.00012206618,2.4951106e-08,10.0,3.7077873,21.704557,inf,409613.88,762.9015,1899.5364,1.4206227,-inf,-77.80209,409613.84,0.4189424,1.0,50,-1.0,77.32,10,39.929913,762.9015325445322,531940.9,,True,409613.88,,0.00012206619,189438,10,1859.6064,,5000,531940.9,722.9716,-inf,376.43024
-82.160934,48.590264320373535,9.999999,50.0,0.19969696,9.999999,130121.84,925861.25,4.312445e+19,1.0,743.2873,1739.2987,21905.707,-937633.9,-82.160934,1.0,0.4189424,1.0,50,-1.0,75.36,11,9.981523,743.2872019648541,15821700000.0,,True,1.0,,50.0,193206,1,1729.3171,,5050,690629.6,733.3056,-1622066900000000.0,371.69052
-78.25075,49.21772050857544,10.0,0.16075778,1.075738e-05,10.0,66.2785,471.79282,5.4857665e+19,311.02695,759.1623,1789.6572,12.056469,-1936924800000000.0,-82.36824,311.02695,0.4189424,1.0,50,-1.0,76.94,11,9.982391,759.162280965004,19112982.0,,True,311.02695,,0.16075778,197053,2,1779.6748,,5100,19112982.0,749.1799,-1936924800000000.0,419.5273
-93.45426,49.862812519073486,9.999999,0.03442936,7.7267665e-05,9.999999,18.69125,105.64251,4.6562043e+26,1452.2489,693.72797,2069.401,4.808849,-7.5450066e+18,-98.06688,1452.2489,0.4189424,1.0,50,-1.0,70.4,11,19.966854,693.7279555495525,1808150.4,,True,1452.2489,,0.03442936,200573,3,2049.434,,5150,1808150.4,673.7611,-7.5450066e+18,331.5965
-67.05969,50.436269998550415,9.999998,0.3282657,1.9156047e-05,9.999998,7.5609055,53.53069,38329604.0,152.31564,693.12555,1399.4515,1.9299496,-51191615000000.0,-69.73458,152.31564,0.4189424,1.0,50,-1.0,70.34,11,39.940914,693.1254994604939,897611.56,,True,152.31564,,0.3282657,204090,4,1359.5106,,5200,1054524.6,653.18463,-990902340.0,312.70016
-63.77205,51.063337326049805,9.999999,7.524906,0.9511521,9.999999,837.01337,4536.9644,313999870.0,6.6446013,669.7435,1559.3477,343.39423,-424648700.0,-65.51739,6.6446013,0.4189424,1.0,50,-1.0,68.0,11,,669.743532583017,252596380.0,,True,6.6446013,,7.524906,207490,5,1559.3477,,5250,2255556.8,669.7435,-3770670600.0,330.6282
-93.874405,51.71934676170349,10.0,0.0005154651,8.9006356e-08,10.0,11.075793,79.11082,inf,96999.77,731.8695,2019.5842,1.965282,-inf,-97.75892,96999.77,0.4189424,1.0,50,-1.0,74.22,11,19.9664,731.8695683493893,5516679.0,,True,96999.77,,0.0005154651,211201,6,1999.6178,,5300,5516679.0,711.9032,-inf,476.65726
-82.085625,52.15628504753113,10.0,0.25141773,0.00032447,10.0,5.2464347,37.248615,1.395564e+21,198.87222,628.7024,1779.3508,1.3283546,-9657228000000000.0,-83.56171,198.87222,0.4189424,1.0,50,-1.0,63.9,11,29.942913,628.702423313107,1215654.0,,True,198.87222,,0.25141773,214396,7,1749.408,,5350,1215654.0,598.7595,-9657228000000000.0,409.12665
-72.10298,52.73240566253662,10.0,0.0071814647,1.3966009e-08,10.0,2.354538,15.450956,5.8524087e+30,6962.368,641.48083,1779.468,0.62820894,-6.254637e+20,-81.1463,6962.368,0.4189424,1.0,50,-1.0,65.18,11,59.89745,641.480836309887,238092.73,,True,6962.368,,0.0071814647,217655,8,1719.5706,,5400,238092.73,581.5834,-6.254637e+20,356.9092
-85.734024,53.40833759307861,9.999999,0.00026918933,1.939113e-09,9.999999,22.279142,159.3231,inf,185742.88,734.6655,2429.0994,3.7231739,-inf,-91.98792,185742.88,0.4189424,1.0,50,-1.0,74.5,11,39.934235,734.6655964389034,1023730.2,,True,185742.88,,0.00026918933,221380,9,2389.165,,5450,1023730.2,694.7314,-inf,544.6764
-96.57169,54.15230107307434,9.999997,0.058002204,8.383775e-05,9.999997,778.2146,5562.2837,1.01022744e+24,862.0362,735.845,2488.8699,117.04259,-5.0835642e+17,-96.739174,862.0362,0.4189424,1.0,50,-1.0,74.62,11,,735.8450270256683,298038660.0,,True,862.0362,,0.058002204,225111,10,2488.8699,,5500,298038660.0,735.845,-5.0835642e+17,522.5269
-81.06713,54.98832702636719,10.0,50.0,0.0022473247,10.0,5115.7563,36584.137,8.0696566e+26,1.0,767.084,2219.201,859.3245,-1252510.8,-81.06713,1.0,0.4189424,1.0,50,-1.0,77.74,12,29.945889,767.0839934995079,3427290000.0,,True,1.0,,50.0,228998,1,2189.2551,,5550,850396.5,737.13806,-1.1422868e+19,511.83853
-69.72891,55.548938274383545,9.999999,6.0791244e-05,2.3390042e-12,9.999999,47.018864,334.51804,inf,822486.9,694.19165,1649.5824,7.6973,-inf,-76.89061,822486.9,0.4189424,1.0,50,-1.0,70.44,12,,694.1916203144605,3162198.8,,True,822486.9,,6.0791244e-05,232520,2,1649.5824,,5600,3162198.8,694.19165,-inf,368.12387
-77.80197,56.083024740219116,10.0,1.0454651e-05,1.1677308e-10,10.0,0.9428211,6.6353426,inf,4782560.5,883.5225,1739.693,0.16928324,-inf,-81.18388,4782560.5,0.4189424,1.0,50,-1.0,89.38,12,9.983226,883.5225527928702,97176.766,,True,4782560.5,,1.0454651e-05,236989,3,1729.7097,,5650,97176.766,873.53937,-inf,379.41757
-90.25488,56.668665409088135,9.999999,5.8434067e-05,4.1244837e-11,9.999999,65.92988,470.54904,inf,855665.25,789.1124,2069.526,10.641012,-inf,-90.06052,855665.25,0.4189424,1.0,50,-1.0,79.94,12,29.949278,789.1124221729135,5466789.0,,True,855665.25,,5.8434067e-05,240986,4,2039.5767,,5700,5466789.0,759.1632,-inf,485.58844
-94.07605,57.276573181152344,10.0,4.8787856e-06,1.9026938e-11,10.0,135.9028,965.0031,inf,10248452.0,777.1293,2409.525,22.081867,-inf,-97.767395,10248452.0,0.4189424,1.0,50,-1.0,78.74,12,9.9799795,777.1293155379784,6189976.5,,True,10248452.0,,4.8787856e-06,244923,5,2399.545,,5750,6189976.5,767.1493,-inf,480.83087
-74.06551,57.864511489868164,9.999999,9.655207e-05,1.7957043e-12,9.999999,223.62477,1320.6796,inf,517855.3,724.734,1759.7346,47.30617,-inf,-84.60335,517855.34,0.4189424,1.0,50,-1.0,73.5,12,9.985096,724.7340231410951,7223600.0,,True,517855.3,,9.655206e-05,248598,6,1749.7495,,5800,7223600.0,714.7489,-inf,383.802
-83.68277,58.60341668128967,10.0,3.3887103e-05,1.5723473e-12,10.0,76.69768,398.83823,inf,1475487.6,738.5732,1739.3906,19.348255,-inf,-97.271996,1475487.6,0.4189424,1.0,50,-1.0,74.88,12,,738.5731600805701,9686757.0,,True,1475487.6,,3.3887103e-05,252342,7,1739.3906,,5850,9686757.0,738.5732,-inf,410.10898
-91.573364,59.11914777755737,9.999999,0.000120133096,3.929774e-11,9.999999,2.1125157,14.799417,inf,416205.03,643.7854,1929.6609,0.50560427,-inf,-100.063034,416205.03,0.4189424,1.0,50,-1.0,65.4,12,,643.7854395085126,309213.25,,True,416205.03,,0.000120133096,255612,8,1929.6609,,5900,309213.25,643.7854,-inf,414.01578
-85.22856,59.732449769973755,10.0,3.5170164e-05,3.154401e-10,10.0,5.644794,39.473766,inf,1421659.5,823.5312,2279.0098,1.1356181,-inf,-87.70511,1421659.5,0.4189424,1.0,50,-1.0,83.38,12,19.969791,823.531202571256,658983.6,,True,1421659.5,,3.5170164e-05,259781,9,2259.04,,5950,658983.6,803.5614,-inf,444.87543
-69.77047,60.30112600326538,10.0,0.00014697612,1.0528537e-11,10.0,10.270932,72.05705,inf,340191.3,672.54065,1579.6462,1.9605495,-inf,-80.992645,340191.3,0.4189424,1.0,50,-1.0,68.28,12,29.957458,672.5406133394712,2747883.2,,True,340191.3,,0.00014697612,263195,10,1549.6887,,6000,2747883.2,642.5832,-inf,323.51245
-121.036606,61.10336375236511,10.0,50.0,0.057231165,10.0,624.7654,3404.9453,14739389000.0,1.0,819.90186,2949.2102,219.22804,-1604869.9,-121.036606,1.0,0.4189424,1.0,50,-1.0,83.02,13,49.916965,819.9018974400586,85964104.0,,True,1.0,,50.0,267346,1,2899.2932,,6050,894691.0,769.9849,-86305480000.0,471.6481
-151.80199,61.896219968795776,10.0,0.11359947,1.6392771e-07,10.0,9.914801,65.76129,1.4529666e+20,440.14288,947.21,3318.962,2.3396368,-1.0841434e+16,-153.64008,440.14285,0.4189424,1.0,50,-1.0,95.76,13,9.983084,947.2100120177995,1670998.8,,True,440.14288,,0.11359948,272134,2,3308.9788,,6100,1670998.8,937.2269,-1.0841434e+16,661.45795
-115.94749,62.76652956008911,10.0,0.049719024,1.9087189e-05,10.0,10.917552,78.03301,5.287214e+22,1005.65125,879.6545,3249.2432,1.9878435,-1.9821303e+17,-118.4252,1005.6512,0.4189424,1.0,50,-1.0,89.0,13,19.964104,879.654444676669,3244379.2,,True,1005.65125,,0.04971903,276584,3,3229.279,,6150,3244379.2,859.69037,-1.9821303e+17,632.3199
-76.05333,63.36281609535217,9.999999,0.08241615,0.00031968576,9.999999,0.70477295,2.9884908,2.3317786e+22,606.67725,840.62054,1859.054,0.35011226,-4.3090544e+16,-79.40407,606.67725,0.4189424,1.0,50,-1.0,85.1,13,,840.6204891926989,135539.33,,True,606.67725,,0.08241615,280839,4,1859.054,,6200,135539.33,840.62054,-4.3090544e+16,470.2578
-83.55206,64.10040378570557,9.999998,0.04689051,6.4555084e-06,9.999998,21.004583,150.20958,1.9536087e+23,1066.3138,864.2332,2089.2927,3.5799668,-1.5753308e+17,-87.44148,1066.3138,0.4189424,1.0,50,-1.0,87.46,13,9.981066,864.2332883067303,2424111.5,,True,1066.3138,,0.04689051,285212,5,2079.3118,,6250,2424111.5,854.2522,-1.5753308e+17,503.07278
-148.31314,65.06011414527893,10.0,0.02972768,1.7704268e-07,10.0,21.966957,125.02028,7.949005e+25,1681.9341,925.2825,3239.074,7.046358,-7.637522e+18,-156.08658,1681.9342,0.4189424,1.0,50,-1.0,93.56,13,9.980557,925.2824447698928,9869435.0,,True,1681.9341,,0.029727679,289890,6,3229.0935,,6300,9869435.0,915.3019,-7.637522e+18,602.3547
-85.73178,65.70776009559631,9.999999,0.085433915,1.52019675e-05,9.999999,1.5110365,7.7568502,6.5863956e+22,585.2477,851.6478,1919.4519,0.6438343,-7.720274e+16,-89.48787,585.2477,0.4189424,1.0,50,-1.0,86.2,13,9.979698,851.6477565041297,513108.5,,True,585.2477,,0.085433915,294200,7,1909.4722,,6350,513108.5,841.66797,-7.720274e+16,528.1864
-93.1889,66.6613655090332,9.999999,0.059506793,6.625458e-06,9.999999,4093.1401,29237.82,1.3216021e+22,840.24023,914.59546,2099.6343,585.8528,-4.1380146e+16,-94.0507,840.24023,0.4189424,1.0,50,-1.0,92.5,13,29.957327,914.5954929742543,190793730.0,,True,840.24023,,0.059506793,298825,8,2069.677,,6400,190793730.0,884.6381,-4.1380146e+16,455.99353
-110.580475,67.57374930381775,9.999999,0.0769223,8.66505e-08,9.999999,19.444307,129.12424,6.204824e+22,650.0066,836.2675,2529.3032,3.998411,-1.3011306e+17,-113.99685,650.0066,0.4189424,1.0,50,-1.0,84.66,13,39.942886,836.2675279078736,1951932.5,,True,650.0066,,0.0769223,303058,9,2489.3604,,6450,1951932.5,796.3246,-1.3011306e+17,481.099
-111.4203,68.24740672111511,10.0,0.080598325,8.331444e-08,10.0,8.156689,52.67384,7.565057e+22,620.3603,988.0622,3079.33,2.2381263,-2.1294769e+17,-112.09929,620.3603,0.4189424,1.0,50,-1.0,99.84,13,19.968758,988.0622443085485,1085172.9,,True,620.3603,,0.080598325,308050,10,3059.3613,,6500,1085172.9,968.09344,-2.1294769e+17,656.1237
-96.95818,69.17362761497498,9.999999,50.0,0.24920852,9.999999,92339.664,650128.8,2.8457473e+29,1.0,733.4579,2129.631,17030.266,-1096467.8,-96.95818,1.0,0.4189424,1.0,50,-1.0,74.38,14,,733.4578082524054,18380347000.0,,True,1.0,,50.0,311769,1,2129.631,,6550,726158.25,733.4579,-1.9754283e+20,433.81787
-71.5571,69.97498059272766,10.0,1.7277453e-05,4.2840773e-10,10.0,3.164329,22.597254,inf,2893945.0,762.75604,1499.8512,0.5997927,-inf,-81.75658,2893945.0,0.4189424,1.0,50,-1.0,77.3,14,39.93275,762.7559623859921,388902.53,,True,2893945.0,,1.7277453e-05,315634,2,1459.9185,,6600,388902.53,722.8232,-inf,324.14658
-78.364,70.56132197380066,9.999999,4.63252e-05,4.269832e-11,9.999999,664.4014,4737.625,inf,1079326.1,769.32666,2149.2505,102.75393,-inf,-84.457825,1079326.1,0.4189424,1.0,50,-1.0,77.96,14,39.94315,769.3266838241574,52766704.0,,True,1079326.1,,4.63252e-05,319532,3,2109.3074,,6650,52766704.0,729.38354,-inf,357.41187
-96.2207,71.28068232536316,9.999999,6.7281384e-05,1.0185289e-09,9.999999,84.25895,598.2066,inf,743147.6,763.94244,2209.2444,14.30695,-inf,-106.5205,743147.6,0.4189424,1.0,50,-1.0,77.42,14,29.952614,763.9424098695177,58992956.0,,True,743147.6,,6.7281384e-05,323403,4,2179.2917,,6700,58992956.0,733.98975,-inf,367.97076
-160.92987,72.16410899162292,10.0,2.4438621e-05,1.1090998e-10,10.0,14.962341,104.729675,inf,2045941.9,817.31006,3848.6501,2.9973261,-inf,-160.8699,2045941.8,0.4189424,1.0,50,-1.0,82.76,14,9.984053,817.3101070566871,1349180.5,,True,2045941.9,,2.4438623e-05,327541,5,3838.666,,6750,1349180.5,807.326,-inf,544.95404
-76.73848,73.03414916992188,10.0,0.00011578007,2.5509866e-10,10.0,1.2957325,8.825344,inf,431853.25,823.1552,1799.6453,0.29305705,-inf,-78.82898,431853.25,0.4189424,1.0,50,-1.0,83.34,14,19.96521,823.155306908688,188737.84,,True,431853.25,,0.00011578007,331708,6,1779.68,,6800,188737.84,803.19006,-inf,338.6128
-87.949585,73.6327338218689,10.0,4.0879026e-05,1.1756202e-09,10.0,5.2303815,28.606062,inf,1223121.1,828.7441,1749.2725,1.2757828,-inf,-88.32948,1223121.1,0.4189424,1.0,50,-1.0,83.9,14,69.90914,828.7440708719863,479586.94,,True,1223121.1,,4.0879026e-05,335903,7,1679.3633,,6850,479586.94,758.835,-inf,353.54306
-121.11329,74.25212478637695,9.999999,4.885482e-06,1.66818e-09,9.999999,1.4736669,8.707167,inf,10234404.0,842.32385,2649.5417,0.47613934,-inf,-122.36277,10234404.0,0.4189424,1.0,50,-1.0,85.26,14,79.89957,842.3238807948105,476301.97,,True,10234404.0,,4.885482e-06,340166,8,2569.642,,6900,476301.97,762.4243,-inf,481.41306
-91.56238,74.98756837844849,10.0,0.00018327103,3.4602843e-10,10.0,29.93456,159.2751,inf,272820.0,827.13354,1869.571,6.4213037,-inf,-96.043884,272820.0,0.4189424,1.0,50,-1.0,83.74,14,39.934647,827.1335514786509,4832602.5,,True,272820.0,,0.00018327103,344353,9,1829.6364,,6950,4832602.5,787.1989,-inf,401.09427
