MeanD2-0,MeanEntropy,EpisodesSoFar,InitialReturnMean,MinTargetPdf,EpRewMean,EpThisIter,WReturnMean,MaxIW,InitialReturnStd,InitialBound,MinIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,InitialReturnMax,OptimizationReturnMin,EpLenMean,ReturnStepMax,OptimizationReturnMax,ReturnMeanIW,Iteration,TimestepsSoFar,DivergenceHarmonic,EmpiricalD2Harmonic,Penalization,VarianceInitializer,LearnableVariance,Bound,ReturnStepMaxmin,ESSRenyiArithmetic,InitialReturnMin,Inner Iteration,StdIW,TimeElapsed,Epsilon,StdWReturnMean,MeanIW,MinBehavPdf,OptimizationReturnMean
1.0,0.4189424,3550,266.66632,-32.406326,266.6663188748825,50,95825.695,436.78168,157.20934,-133565.25,0.035717476,50.0,1.0,679.8622,,27.68,9.999999,669.876,1521210.0,8,64388,674453700.0,1.0,True,-1.0,,-981625400.0,9.999999,50.0,9.986207,1,61.339417,74.5197126865387,1.0,,16.974714,-32.406326,256.68008
32083.828,0.4189424,3600,312.8336,-39.437675,312.8336015749357,50,1298964.8,621.92255,152.54976,-1.7600858e+22,1.6859462e-16,0.0015584176,32083.828,839.84344,,32.3,9.999998,829.8629,1298964.8,8,66003,9.340402e+34,32083.828,True,-1.0,,-1.7600858e+22,9.999998,0.0015584176,9.980514,2,92.33215,76.21520757675171,1.0,,17.867905,-36.904377,302.8531
1706.3291,0.4189424,3650,295.04288,-40.70795,295.0428725834665,50,52118.746,28.489918,191.74689,-6.1546146e+17,1.15256626e-07,0.029302672,1706.3291,879.79474,,30.52,10.0,869.8098,52118.746,8,67529,9.483474e+25,1706.3291,True,-1.0,,-6.1546146e+17,10.0,0.029302672,9.984898,3,4.0165396,77.61544609069824,1.0,,1.0904989,-39.1987,285.05795
4215.14,0.4189424,3700,292.65912,-29.722368,292.6591166792964,50,12729807.0,9615.495,156.68457,-2.7085763e+19,1.1835984e-09,0.011862001,4215.14,609.71375,,30.28,10.0,599.733,12729807.0,8,69043,7.962867e+29,4215.14,True,-1.0,,-2.7085763e+19,10.0,0.011862001,9.980769,4,1346.1117,78.79988217353821,1.0,,202.96454,-25.633194,282.67834
4990.7983,0.4189424,3750,227.67148,-34.00313,227.67149725549427,50,171214.83,60.465427,161.55928,-1.1350558e+19,9.855237e-13,0.010018437,4990.7983,579.7605,,23.78,9.999998,569.7806,171214.83,8,70232,1.7105318e+29,4990.7983,True,-1.0,,-1.1350558e+19,9.999998,0.010018437,9.979928,5,9.777932,80.09780097007751,1.0,,2.8951342,-26.448704,217.69156
1413.5077,0.4189424,3800,253.0439,-40.055367,253.04391425109068,50,245606.81,26.526213,164.98373,-2.398733e+16,2.8811253e-09,0.035372995,1413.5077,619.86194,,26.32,9.999995,609.87964,245606.81,8,71548,5.846221e+23,1413.5077,True,-1.0,,-2.398733e+16,9.999995,0.035372995,9.982322,6,4.3486233,80.7234582901001,1.0,,1.6623633,-30.222824,243.0616
104.86772,0.4189424,3850,247.27393,-35.549545,247.2739196529806,50,5723403.0,3413.4116,163.65273,-75583246000000.0,1.695071e-05,0.47679114,104.86772,639.88184,,25.74,9.999995,629.8995,5836368.0,8,72835,5.101114e+18,104.86772,True,-1.0,,-75506876000000.0,9.999995,0.47679114,9.982365,7,477.68698,82.34418296813965,1.0,,69.628365,-35.98151,237.29156
1720.0225,0.4189424,3900,298.84357,-40.77841,298.8435469279531,50,167835.16,68.325966,181.78703,-4.1743966e+17,4.986634e-09,0.02906939,1720.0225,859.8443,,30.9,9.999998,829.891,167835.16,8,74380,4.7818877e+25,1720.0223,True,-1.0,,-4.1743966e+17,9.999998,0.029069388,29.953335,8,9.735196,83.65307211875916,1.0,,2.553795,-37.675148,268.8902
181652.62,0.4189424,3950,314.0546,-44.552597,314.05459544558227,50,110869.58,8.902895,188.32475,-inf,3.3634464e-09,0.00027525064,181652.62,989.8453,,32.42,9.99999,969.8801,110869.58,8,76001,inf,181652.62,True,-1.0,,-inf,9.99999,0.00027525064,19.965122,9,2.0812879,85.38675332069397,1.0,,1.270981,-42.010956,294.08948
2324.5405,0.4189424,4000,260.65918,-38.516777,260.65916639626136,50,159470.14,24.470394,167.75215,-6.323087e+17,5.6647087e-10,0.021509627,2324.5405,779.7581,,27.08,9.999997,779.7581,159470.14,8,77355,1.6222209e+26,2324.5405,True,-1.0,,-6.323087e+17,9.999997,0.021509627,,10,3.5554273,86.89347505569458,1.0,,1.3473978,-36.497246,260.65918
1.0,0.4189424,4050,248.65536,-34.860577,248.65535913338263,50,84647.06,202.8579,151.05489,-109329.414,0.17443079,50.0,1.0,549.81396,,25.88,9.999998,539.8312,2282218.8,9,78649,1139862000.0,1.0,True,-1.0,,-835602700.0,9.999998,50.0,9.982758,1,43.619267,87.96162271499634,1.0,,18.930199,-34.860577,238.67259
33581.906,0.4189424,4100,368.6211,-43.749306,368.6211049219128,50,776857.7,159.17761,185.3933,-6.856931e+20,9.340911e-11,0.001488897,33581.906,829.7433,,37.88,9.999993,809.7795,776857.7,9,80543,1.4879073e+32,33581.906,True,-1.0,,-6.856931e+20,9.999993,0.001488897,19.963781,2,23.092234,90.04821801185608,1.0,,5.2764854,-38.50934,348.65732
59049.13,0.4189424,4150,321.83505,-46.094734,321.8350583325504,50,61703.715,4.739714,206.91472,-2.0696901e+21,5.540998e-09,0.0008467526,59049.13,749.8721,,33.2,9.999999,739.8867,61703.715,9,82203,2.0321378e+33,59049.125,True,-1.0,,-2.0696901e+21,9.999999,0.00084675255,9.985341,3,1.006797,91.50595545768738,1.0,,0.6756916,-39.994743,311.8497
55668.523,0.4189424,4200,324.81757,-34.5524,324.81755707438185,50,311677470.0,108018.45,168.30272,-1.17055676e+21,4.169124e-11,0.0008981737,55668.523,699.8658,,33.5,10.0,689.88446,311677470.0,9,83878,8.566771e+32,55668.52,True,-1.0,,-1.17055676e+21,10.0,0.00089817366,9.981297,4,15122.453,92.83548283576965,1.0,,2161.29,-29.51863,314.83624
38004.547,0.4189424,4250,299.63098,-47.261116,299.630999793865,50,859202.56,317.80206,200.84587,-5.2870993e+21,8.543301e-11,0.001315632,38004.547,779.56335,,30.98,9.999999,769.57697,859202.56,9,85427,1.1353262e+34,38004.547,True,-1.0,,-5.2870993e+21,9.999999,0.001315632,9.986407,5,44.421585,94.50766658782959,1.0,,6.9512615,-37.082428,289.6446
17823.826,0.4189424,4300,315.03992,-38.576965,315.03990387037095,50,104935.14,8.26639,209.7286,-4.504934e+20,7.3845265e-13,0.002805234,17823.826,889.70685,,32.52,10.0,869.7391,104935.14,9,87053,4.8582565e+31,17823.826,True,-1.0,,-4.504934e+20,10.0,0.002805234,19.9678,6,1.5607548,95.89952254295349,1.0,,0.7448647,-35.380096,295.0721
58197.85,0.4189424,4350,340.41077,-40.067627,340.41075046690634,50,443152.44,78.4796,193.05725,-1.8092681e+21,9.24434e-13,0.00085913826,58197.85,679.8196,,35.06,10.0,669.8394,443152.44,9,88806,2.2989122e+33,58197.85,True,-1.0,,-1.8092681e+21,10.0,0.00085913826,9.980186,7,12.333715,97.61891531944275,1.0,,3.3431814,-34.06478,330.43054
33935.79,0.4189424,4400,364.6178,-48.1887,364.6177792098737,50,7795666.5,3667.1306,185.48538,-9.101533e+20,9.727404e-17,0.0014733708,33935.79,899.739,,37.48,10.0,899.739,7795666.5,9,90680,1.896069e+32,33935.79,True,-1.0,,-9.101533e+20,10.0,0.0014733708,,8,513.1265,99.31608080863953,1.0,,75.42748,-37.521107,364.6178
64504.63,0.4189424,4450,307.2216,-33.86083,307.2215745274239,50,198984.88,29.131844,181.85191,-1.5064573e+21,1.2165249e-09,0.00077513815,64504.63,649.7896,,31.74,9.999999,639.8091,198984.88,9,92267,1.9094745e+33,64504.633,True,-1.0,,-1.5064573e+21,9.999999,0.00077513815,9.980525,9,5.1003666,100.75174045562744,1.0,,1.8859786,-25.478127,297.24106
63853.72,0.4189424,4500,280.24042,-45.13703,280.24039239926134,50,273293.44,170.98254,200.97629,-2.1293797e+21,1.06195245e-13,0.0007830397,63853.72,779.7567,,29.04,9.999997,769.77765,273293.44,9,93719,1.8397593e+33,63853.72,True,-1.0,,-2.1293797e+21,9.999997,0.0007830397,9.979077,10,23.863228,102.04270935058594,1.0,,4.318378,-34.76638,270.26132
1.0,0.4189424,4550,334.0361,-42.237602,334.03609370734574,50,158440.4,11770.369,216.47241,-216028.94,0.6467005,50.0,1.0,839.82806,,34.42,9.999998,839.82806,46735788.0,10,95440,30283793000000.0,1.0,True,-1.0,,-316959880000.0,9.999998,50.0,,1,1662.027,104.16279649734497,1.0,,314.16507,-42.237602,334.0361
2593.1968,0.4189424,4600,362.02094,-45.63884,362.0209349105546,50,1673173.2,492.38113,226.57362,-5.968835e+16,4.8385407e-10,0.019281222,2593.1968,889.8653,,37.22,10.0,889.8653,1673173.2,10,97301,8.522623e+23,2593.1968,True,-1.0,,-5.968835e+16,10.0,0.019281222,,2,68.87399,105.6781051158905,1.0,,10.788336,-42.746227,362.02094
2265.34,0.4189424,4650,333.2179,-48.123066,333.21789263903406,50,981953.75,366.87097,199.7781,-3.573738e+16,2.3938835e-08,0.022071742,2265.34,819.87134,,34.34,9.999998,799.9106,981953.75,10,99018,4.2398825e+23,2265.34,True,-1.0,,-3.573738e+16,9.999998,0.022071742,19.96077,3,51.3221,107.26616668701172,1.0,,8.074512,-43.17201,313.25714
3439.0928,0.4189424,4700,377.59454,-42.431007,377.594567310145,50,37390636.0,13642.777,231.39899,-7.919567e+17,9.278593e-09,0.014538718,3439.0928,1029.9087,,38.78,9.999998,999.9591,37390636.0,10,100957,8.36179e+25,3439.0928,True,-1.0,,-7.919567e+17,9.999998,0.014538718,29.949596,4,1909.9176,108.98546576499939,1.0,,273.35703,-37.890343,347.64496
2218.968,0.4189424,4750,332.03232,-42.959183,332.0322967657698,50,107794.695,11.501749,244.19237,-1.1434585e+17,1.351115e-07,0.022532998,2218.968,899.8524,,34.22,10.0,869.8952,107794.695,10,102668,2.99121e+24,2218.968,True,-1.0,,-1.1434585e+17,10.0,0.022532998,29.957237,5,1.7881726,110.64888095855713,1.0,,0.8618343,-42.291885,302.07507
4851.487,0.4189424,4800,395.79605,-42.979916,395.7960945940132,50,19219202.0,7020.182,218.37619,-3.366323e+17,2.9674159e-09,0.010306119,4851.487,769.8255,,40.6,9.999999,759.84204,19219202.0,10,104698,4.8398695e+25,4851.487,True,-1.0,,-3.366323e+17,9.999999,0.010306119,9.983488,6,982.77435,112.55994439125061,1.0,,140.7637,-39.208748,385.8126
4941.4673,0.4189424,4850,329.6144,-51.050888,329.6144296077902,50,485649.53,87.440506,239.01398,-1.08667937e+18,7.3321362e-09,0.010118452,4941.4673,989.7718,,33.98,10.0,979.7907,485649.53,10,106397,1.845669e+26,4941.4673,True,-1.0,,-1.08667937e+18,10.0,0.010118452,9.981059,7,12.376088,113.57196712493896,1.0,,2.883245,-48.89511,319.63336
1424.8025,0.4189424,4900,248.45268,-46.155567,248.45267649052988,50,91255.56,5.877657,229.1508,-1.1352072e+17,2.762941e-09,0.035092585,1424.8025,1099.8021,,25.86,9.999999,1079.8362,91255.56,10,107690,1.3212446e+24,1424.8025,True,-1.0,,-1.1352072e+17,9.999999,0.035092585,19.965965,8,1.2448546,114.8249762058258,1.0,,1.0232806,-45.37407,228.48674
7199.2773,0.4189424,4950,337.8205,-66.92315,337.82050796012265,50,1246522.2,87.78509,281.63922,-4.890421e+20,2.1442677e-08,0.0069451416,7199.2773,1609.5193,,34.8,9.999998,1599.5365,1246522.2,10,109430,5.345631e+30,7199.2773,True,-1.0,,-4.890421e+20,9.999998,0.0069451416,9.982847,9,12.753207,116.29716229438782,1.0,,3.3024554,-64.07509,327.83765
3368.2017,0.4189424,5000,372.40585,-41.72422,372.4058353661222,50,915280.94,133.26959,215.13568,-1.4785825e+17,2.857799e-09,0.0148447165,3368.2017,909.8102,,38.26,9.999993,879.8506,915280.94,10,111343,4.7860723e+24,3368.2017,True,-1.0,,-1.4785825e+17,9.999993,0.0148447165,29.95961,10,20.109676,118.08455729484558,1.0,,4.5227675,-35.745056,342.4462
1.0,0.4189424,5050,382.59433,-46.1101,382.5943426606545,50,204701.67,335.9708,241.50203,-272293.62,0.055840824,50.0,1.0,909.85016,,39.28,10.0,879.8988,8711296.0,11,113307,1238540900.0,1.0,True,-1.0,,-2387464200.0,10.0,50.0,29.951368,1,72.22404,119.53971886634827,1.0,,30.197857,-46.1101,352.643
186.23029,0.4189424,5100,348.6039,-49.53871,348.60391706697106,50,17958.38,71494440000.0,224.44096,-268381580000000.0,0.2738712,0.2684848,186.23029,889.6848,,35.88,10.0,849.7443,644946200000000.0,11,115101,1.3198759e+24,186.23029,True,-1.0,,-7.48944e+16,10.0,0.2684848,39.940475,2,10026552000.0,120.9439628124237,1.0,,1644416500.0,-48.614407,308.66345
14552960.0,0.4189424,5150,344.22903,-38.4802,344.2290488799655,50,9830.667,12.158132,170.16252,-inf,4.813257e-13,3.4357272e-06,14552960.0,849.7566,,35.44,9.999996,829.78796,9830.667,11,116873,inf,14552960.0,True,-1.0,,-inf,9.999996,3.4357272e-06,19.968653,3,1.730165,122.71326231956482,1.0,,0.47750613,-27.115452,324.26044
18325630.0,0.4189424,5200,360.61737,-38.290436,360.6173719476276,50,39126.37,14.698285,162.96631,-inf,7.1591353e-12,2.728419e-06,18325630.0,859.90674,,37.08,9.999994,829.9584,39126.37,11,118727,inf,18325630.0,True,-1.0,,-inf,9.999994,2.728419e-06,29.948341,4,3.0325584,124.61794018745422,1.0,,1.2022727,-37.348763,330.66907
26556556.0,0.4189424,5250,353.0222,-38.749092,353.02216519892545,50,650563.2,110.93731,204.2091,-inf,1.30111295e-11,1.8827743e-06,26556556.0,869.866,,36.32,9.999998,859.88293,650563.2,11,120543,inf,26556556.0,True,-1.0,,-inf,9.999998,1.8827743e-06,9.983102,5,15.495101,126.47056984901428,1.0,,2.9936051,-38.88305,343.03906
39282080.0,0.4189424,5300,346.4169,-36.362877,346.41691634217256,50,461092.1,107.08328,173.27357,-inf,6.3329053e-10,1.272845e-06,39282080.0,719.8197,,35.66,9.999995,689.86835,461092.1,11,122326,inf,39282080.0,True,-1.0,,-inf,9.999995,1.272845e-06,29.951344,6,15.013538,127.81632447242737,1.0,,2.8602734,-35.766335,316.46555
30955188.0,0.4189424,5350,326.01718,-45.407494,326.0171858967966,50,36062.188,17.807295,167.21065,-inf,1.803791e-13,1.615238e-06,30955188.0,689.8657,,33.62,9.999999,689.8657,36062.188,11,124007,inf,30955190.0,True,-1.0,,-inf,9.999999,1.6152381e-06,,7,2.9572074,129.21461296081543,1.0,,1.1594414,-31.51815,326.01718
19652936.0,0.4189424,5400,338.84055,-40.437416,338.8405486491054,50,1468395.0,46.02223,236.22679,-inf,3.5851462e-13,2.544149e-06,19652936.0,1229.6539,,34.9,9.999997,1229.6539,1468395.0,11,125752,inf,19652936.0,True,-1.0,,-inf,9.999997,2.544149e-06,,8,7.2777033,130.84504055976868,1.0,,2.528037,-41.956783,338.84055
35014292.0,0.4189424,5450,362.81525,-45.40657,362.81519913496663,50,1143745.2,85.08552,201.70236,-inf,5.214286e-10,1.4279883e-06,35014292.0,859.6896,,37.3,10.0,849.7092,1143745.2,11,127617,inf,35014292.0,True,-1.0,,-inf,10.0,1.4279883e-06,9.9803705,9,11.927923,132.20679998397827,1.0,,2.3553684,-38.51766,352.83484
13571962.0,0.4189424,5500,331.0257,-62.923733,331.02570575518956,50,10494014.0,2353.5037,211.83594,-inf,1.2786953e-11,3.6840656e-06,13571962.0,1179.6755,,34.12,9.999998,1169.6947,10494014.0,11,129323,inf,13571962.0,True,-1.0,,-inf,9.999998,3.6840656e-06,9.980873,10,329.32626,133.87536334991455,1.0,,48.344173,-51.45341,321.04483
1.0,0.4189424,5550,298.04404,-43.854702,298.0440297763716,50,140748.98,15563.077,227.85686,-266229.25,0.06421517,50.0,1.0,1239.6816,,30.82,9.999998,1229.7002,75410600.0,12,130864,18840240000000.0,1.0,True,-1.0,,-544725930000.0,9.999998,50.0,9.981421,1,2370.6138,135.039381980896,1.0,,513.7728,-43.854702,288.06262
595.6296,0.4189424,5600,290.43906,-33.669067,290.43907243308826,50,42133.42,9.615169,149.5996,-3493312000000000.0,1.1137919e-05,0.08394479,595.6296,769.6376,,30.06,9.999998,759.65344,42133.42,12,132367,5.2170013e+21,595.6296,True,-1.0,,-3493312000000000.0,9.999998,0.08394479,9.984149,2,1.6779343,136.60928797721863,1.0,,0.8425167,-33.33255,280.45493
543.8352,0.4189424,5650,274.04642,-41.345062,274.0464294328789,50,578911.4,205.39833,172.87123,-8038454300000000.0,5.48988e-06,0.09193961,543.8352,959.71533,,28.42,9.999998,959.71533,578911.4,12,133788,1.1425276e+22,543.8352,True,-1.0,,-8038454300000000.0,9.999998,0.09193961,,3,28.699379,138.21992874145508,1.0,,5.160642,-41.119797,274.04642
9356.586,0.4189424,5700,369.42062,-41.33484,369.42065632470593,50,495633.6,141.51854,167.21275,-6.651728e+20,1.4114165e-06,0.0053438293,9356.586,859.56213,,37.96,10.0,859.56213,495633.6,12,135686,1.2157693e+32,9356.586,True,-1.0,,-6.651728e+20,10.0,0.0053438293,,4,19.805567,139.43369102478027,1.0,,3.842925,-36.67739,369.42062
686.89935,0.4189424,5750,325.63464,-39.008976,325.6346471204162,50,3000505.2,241.54245,204.71812,-3.4323433e+16,4.181362e-08,0.07279087,686.89935,889.6712,,33.58,9.999998,889.6712,3000505.2,12,137365,2.8206848e+23,686.89935,True,-1.0,,-3.4323433e+16,9.999998,0.07279087,,5,34.077656,141.22945499420166,1.0,,6.873963,-41.7525,325.63464
2170.628,0.4189424,5800,321.43097,-30.271595,321.4309601435938,50,181592.92,11.190805,160.94658,-5.6878276e+17,7.7505476e-08,0.02303481,2170.628,689.8447,,33.16,9.999994,689.8447,181592.92,12,139023,2.1427856e+26,2170.628,True,-1.0,,-5.6878276e+17,9.999994,0.02303481,,6,2.2403023,142.63172435760498,1.0,,1.1469425,-28.044605,321.43097
215.53029,0.4189424,5850,322.04196,-51.057827,322.0419349303331,50,82200.24,27.947401,177.5685,-363067180000000.0,1.0918179e-09,0.23198596,215.53029,849.63245,,33.22,10.0,839.6516,82200.24,12,140684,3.7943808e+19,215.53029,True,-1.0,,-363067180000000.0,10.0,0.23198596,9.980828,7,3.8995092,143.75279664993286,1.0,,1.0689322,-40.740116,312.0611
808.19806,0.4189424,5900,314.02234,-40.448444,314.0223278145532,50,301050.28,25.163134,170.34833,-7540744400000000.0,1.2917643e-06,0.061866023,808.19806,679.6841,,32.42,9.999998,669.70233,301050.28,12,142305,3.996606e+22,808.19806,True,-1.0,,-7540744400000000.0,9.999998,0.061866023,9.981736,8,4.268666,145.2502031326294,1.0,,1.5950078,-33.668694,304.0406
884.7097,0.4189424,5950,299.61884,-29.323376,299.6188322000038,50,31735.816,9.08606,145.88382,-7.214979e+16,4.597221e-07,0.05651571,884.7097,659.76263,,30.98,9.999997,649.783,31735.816,12,143854,4.1210755e+24,884.7098,True,-1.0,,-7.214979e+16,9.999997,0.056515712,9.979587,9,1.3497589,146.20865178108215,1.0,,0.4889568,-24.67282,289.63925
549.7794,0.4189424,6000,305.42447,-39.65423,305.42446621321704,50,59852.164,18.176426,145.57828,-4592635400000000.0,1.7142531e-06,0.090945564,549.7794,789.84534,,31.56,9.999999,749.9102,59852.164,12,145432,8.129185e+21,549.7794,True,-1.0,,-4592635400000000.0,9.999999,0.090945564,39.935104,10,2.8076541,147.52553367614746,1.0,,1.1527028,-37.634636,265.48938
1.0,0.4189424,6050,313.2535,-44.155807,313.25350448803346,50,132055.06,683.70917,184.19371,-210436.27,0.10077484,50.0,1.0,979.77966,,32.34,9.999999,969.79626,1957356.6,13,147049,68478026000.0,1.0,True,-1.0,,-20512956000.0,9.999999,50.0,9.983395,1,95.25799,148.80485486984253,1.0,,21.494576,-44.155807,303.2701
43464.76,0.4189424,6100,336.22922,-53.21454,336.2291965237891,50,516779.47,157.58292,189.28995,-8.6781184e+20,8.7727265e-12,0.0011503572,43464.76,839.718,,34.64,9.999998,819.756,516779.47,13,148781,2.2720008e+32,43464.76,True,-1.0,,-8.6781184e+20,9.999998,0.0011503572,19.96202,2,22.600763,150.0873634815216,1.0,,4.724531,-40.48485,316.26718
46750.05,0.4189424,6150,336.43048,-41.952774,336.43048713883434,50,1242307.8,155.88373,204.95505,-6.391872e+21,6.133181e-14,0.0010695176,46750.05,979.8217,,34.66,10.0,979.8217,1242307.8,13,150514,6.649043e+33,46750.05,True,-1.0,,-6.391872e+21,10.0,0.0010695176,,3,23.858154,151.45132565498352,1.0,,5.531086,-39.443737,336.43048
62804.703,0.4189424,6200,365.2073,-44.561325,365.20731482225403,50,256979.03,60.36529,180.77399,-1.4146361e+21,3.435934e-12,0.00079611875,62804.703,729.75806,,37.54,10.0,689.82275,256979.03,13,152391,1.0584372e+33,62804.703,True,-1.0,,-1.4146361e+21,10.0,0.00079611875,39.935333,4,9.313618,153.08954572677612,1.0,,2.307722,-31.99125,325.27197
58827.87,0.4189424,6250,352.60187,-35.78327,352.6018981793402,50,36967.594,3.0919657,175.93916,-1.8208796e+21,2.8695479e-13,0.00084993726,58827.87,799.6537,,36.28,9.999994,789.6695,36967.594,13,154205,1.21631485e+33,58827.87,True,-1.0,,-1.8208796e+21,9.999994,0.00084993726,9.984219,5,0.5297616,154.68449544906616,1.0,,0.28696015,-30.456928,342.61765
47310.336,0.4189424,6300,373.81735,-40.36609,373.8173686711122,50,985388.6,174.72208,195.00645,-2.7556648e+21,8.5267566e-12,0.0010568515,47310.336,829.75116,,38.4,9.999999,819.76587,985388.6,13,156125,2.4029931e+33,47310.336,True,-1.0,,-2.7556648e+21,9.999999,0.0010568515,9.985288,6,25.799213,156.42609238624573,1.0,,5.796687,-33.87039,363.83206
91625.94,0.4189424,6350,315.81796,-44.624054,315.8179784432271,50,280037.72,137.95105,200.5444,-3.0549098e+22,8.4793665e-12,0.000545697,91625.94,789.59937,,32.6,9.999998,779.6186,280037.72,13,157755,3.601313e+35,91625.94,True,-1.0,,-3.0549098e+22,9.999998,0.000545697,9.980794,7,19.252089,157.43687891960144,1.0,,3.2643702,-40.8453,305.8372
47146.246,0.4189424,6400,356.03134,-45.19437,356.0313230637766,50,849221.8,418.88553,172.88628,-8.341896e+20,4.9409548e-12,0.0010605298,47146.246,629.70483,,36.62,9.999998,609.7301,849221.8,13,159586,6.638541e+32,47146.246,True,-1.0,,-8.341896e+20,9.999998,0.0010605298,19.974709,8,58.658184,159.1137387752533,1.0,,10.343593,-44.41886,336.05664
16086.505,0.4189424,6450,404.42023,-40.872143,404.4202145672623,50,600928.06,141.85527,174.52475,-4.0278063e+20,5.919684e-13,0.0031081953,16086.505,1019.8196,,41.46,9.999999,999.8531,600928.06,13,161659,2.2497534e+31,16086.506,True,-1.0,,-4.0278063e+20,9.999999,0.0031081953,19.96648,9,19.827621,160.64533734321594,1.0,,3.3074348,-41.688522,384.4537
21215.695,0.4189424,6500,345.43445,-49.481564,345.4344637913681,50,291970.9,34.70086,205.56984,-3.5049134e+20,1.6552399e-12,0.0023567458,21215.695,809.7424,,35.56,9.999999,789.7797,291970.9,13,163437,4.286062e+31,21215.695,True,-1.0,,-3.5049134e+20,9.999999,0.0023567458,19.962667,10,6.2010007,162.0965678691864,1.0,,1.9749396,-49.469917,325.47177
1.0,0.4189424,6550,399.59418,-40.904472,399.59419503196165,50,210651.64,2513.3418,225.77893,-316705.44,0.14074145,50.0,1.0,1139.6865,,40.98,9.999996,1099.7451,26471818.0,14,165486,112843090000000.0,1.0,True,-1.0,,-1126608300000.0,9.999996,50.0,39.941357,1,410.5253,163.81426763534546,1.0,,150.2201,-40.904472,359.65286
1245.739,0.4189424,6600,394.60974,-52.619648,394.60974676410143,50,479030.12,81.42086,228.55804,-1.3895456e+16,9.802461e-10,0.040136818,1245.739,979.75055,,40.48,10.0,959.7886,479030.12,14,167510,3.1432205e+22,1245.739,True,-1.0,,-1.3895456e+16,10.0,0.040136818,19.961987,2,11.544418,165.3486316204071,1.0,,2.9909437,-51.354317,374.64777
2325.719,0.4189424,6650,410.41086,-54.96511,410.4108346522053,50,252413.62,14.510789,257.2007,-9.453575e+16,9.2343444e-10,0.021498729,2325.719,1109.7351,,42.06,10.0,1099.7532,252413.62,14,169613,8.83906e+23,2325.719,True,-1.0,,-9.453575e+16,10.0,0.021498729,9.981876,3,2.5854414,167.15997624397278,1.0,,1.0821352,-46.3925,400.42896
1913.3287,0.4189424,6700,382.38895,-49.621807,382.38897314656526,50,201288.28,20.064095,201.31294,-1.0220925e+16,1.8775896e-09,0.026132466,1913.3287,839.8502,,39.26,10.0,779.9569,201288.28,14,171576,3.1496645e+22,1913.3287,True,-1.0,,-1.0220925e+16,10.0,0.026132466,59.893326,4,4.158165,168.36787843704224,1.0,,1.3133597,-44.882965,322.49564
